Accelerometer LWR accX;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE EuY;Accelerometer LH accX
-346.0;133.0;-45;459.0
-327.0;-568.0;-46;581.0
-403.0;557.0;-46;687.0
-455.0;?;-46;621.0
-467.0;-160.0;-56;589.0
-489.0;37.0;-71;736.0
?;85.0;-80;754.0
-482.0;-170.0;-80;588.0
-424.0;10.0;-78;361.0
-446.0;77.0;-76;490.0
-434.0;31.0;-73;498.0
-396.0;-25.0;-73;375.0
-311.0;-35.0;-69;233.0
-245.0;-6.0;-61;45.0
-229.0;31.0;-57;-54.0
-195.0;5.0;-51;-57.0
-152.0;-7.0;-39;5.0
-181.0;20.0;-27;-27.0
-163.0;-121.0;-13;-125.0
?;-222.0;-6;-173.0
-145.0;90.0;-5;-79.0
-175.0;365.0;-5;-4.0
-178.0;-432.0;-18;14.0
-238.0;-816.0;-26;538.0
?;-394.0;-25;1497.0
?;-248.0;-27;1133.0
-404.0;-281.0;-27;769.0
-341.0;-405.0;-27;703.0
-286.0;-540.0;-27;678.0
-248.0;-610.0;-27;785.0
-299.0;-506.0;-28;703.0
-384.0;-425.0;-28;658.0
-400.0;-629.0;-28;662.0
-413.0;216.0;-28;755.0
-418.0;-616.0;-28;?
-453.0;-174.0;-28;632.0
-477.0;1078.0;-27;588.0
-467.0;571.0;-28;416.0
-467.0;-859.0;-28;371.0
?;-1402.0;-28;590.0
?;675.0;-30;465.0
-575.0;-162.0;-30;767.0
-637.0;-493.0;-36;749.0
-655.0;-177.0;-47;877.0
-567.0;54.0;?;834.0
-647.0;-271.0;-54;771.0
-552.0;-119.0;-55;?
-675.0;-6.0;-54;932.0
-438.0;-24.0;-55;1082.0
-704.0;75.0;-55;782.0
-809.0;135.0;-53;822.0
-833.0;12.0;-52;1032.0
-663.0;77.0;-49;1200.0
-663.0;-14.0;-45;994.0
-821.0;-103.0;-43;1043.0
?;-34.0;-42;1164.0
-875.0;-323.0;-42;1211.0
-940.0;109.0;-42;?
-921.0;642.0;-42;1058.0
-1063.0;76.0;-43;947.0
-982.0;-877.0;-45;1054.0
?;-561.0;-46;849.0
-843.0;-244.0;-46;724.0
-740.0;-309.0;-46;934.0
-576.0;-383.0;-46;886.0
-670.0;-502.0;-46;706.0
-568.0;-512.0;-46;995.0
-722.0;-646.0;-45;957.0
-846.0;-447.0;-44;967.0
-828.0;-673.0;-43;775.0
-797.0;227.0;-43;1018.0
-800.0;-1134.0;-41;1115.0
-982.0;435.0;-40;1101.0
-994.0;956.0;-38;980.0
-1004.0;667.0;-36;894.0
-1021.0;-1002.0;-35;842.0
-903.0;-366.0;-33;940.0
-941.0;69.0;-33;917.0
-914.0;-287.0;-33;695.0
-905.0;-492.0;-33;749.0
-731.0;-161.0;-39;858.0
-861.0;-122.0;-41;940.0
-893.0;-241.0;-40;929.0
-894.0;-152.0;-41;876.0
-777.0;-126.0;-41;1111.0
-957.0;-176.0;-41;663.0
-896.0;-132.0;-41;1148.0
-716.0;-104.0;-41;986.0
-1047.0;26.0;-41;1127.0
-770.0;99.0;-41;1165.0
-917.0;81.0;-41;991.0
-780.0;173.0;-42;950.0
-693.0;45.0;?;900.0
-683.0;-380.0;-42;905.0
-728.0;-432.0;-42;1035.0
-609.0;-316.0;-42;901.0
-839.0;-185.0;-42;828.0
-779.0;?;-42;871.0
-669.0;-724.0;-43;612.0
-681.0;-578.0;-45;948.0
-781.0;?;-49;1253.0
-875.0;-324.0;-55;929.0
-817.0;-388.0;-64;801.0
-945.0;-532.0;-77;993.0
?;-479.0;-82;1000.0
-664.0;-404.0;-82;954.0
-690.0;-383.0;-78;1040.0
-707.0;-407.0;-74;1204.0
-843.0;-383.0;-75;1008.0
-916.0;-382.0;-75;?
-851.0;-364.0;-74;806.0
-873.0;-435.0;-70;745.0
-756.0;-523.0;-62;752.0
-581.0;-467.0;-55;897.0
-636.0;-428.0;-45;922.0
-587.0;-426.0;-33;832.0
-547.0;?;-28;?
-657.0;-440.0;-18;?
-782.0;-409.0;-8;391.0
-647.0;-417.0;?;359.0
-435.0;-359.0;-16;349.0
-387.0;-316.0;-27;?
-611.0;-309.0;-36;266.0
-653.0;-240.0;-37;393.0
-792.0;-295.0;-38;828.0
-912.0;-263.0;-38;666.0
-880.0;-156.0;-38;95.0
-835.0;-227.0;-39;393.0
-673.0;-59.0;-39;606.0
-825.0;-73.0;-39;335.0
-901.0;273.0;-39;21.0
-976.0;49.0;-39;994.0
-544.0;-529.0;-39;-409.0
-368.0;166.0;-39;309.0
-486.0;373.0;-39;486.0
-1414.0;-429.0;-39;255.0
-1194.0;-149.0;-39;?
-645.0;266.0;-39;-113.0
?;24.0;-39;?
-599.0;83.0;-39;79.0
-907.0;-2.0;-39;425.0
-957.0;?;-39;57.0
-826.0;6.0;-39;123.0
?;27.0;-39;349.0
-488.0;-21.0;-39;232.0
-794.0;45.0;-39;254.0
-665.0;-29.0;-39;437.0
-699.0;-145.0;-39;388.0
-828.0;-58.0;-39;437.0
-859.0;-46.0;-39;395.0
-756.0;-115.0;-39;491.0
-646.0;-9.0;-39;461.0
-865.0;-60.0;-39;432.0
-785.0;-173.0;-38;593.0
-787.0;-243.0;-38;576.0
-941.0;-444.0;-38;627.0
-906.0;-66.0;-38;677.0
-770.0;-61.0;-38;?
-747.0;-469.0;-38;349.0
-691.0;-806.0;-38;506.0
-693.0;-447.0;-38;710.0
-511.0;-332.0;-38;732.0
-516.0;-414.0;-39;424.0
-554.0;-521.0;-39;769.0
?;-606.0;-38;652.0
-751.0;-558.0;-37;1045.0
?;-391.0;-37;860.0
-911.0;-457.0;-37;908.0
?;-379.0;?;1003.0
-781.0;-258.0;-33;729.0
-672.0;-8.0;-32;788.0
-572.0;-826.0;-32;?
-663.0;401.0;-32;807.0
-612.0;320.0;-33;786.0
-643.0;?;-36;833.0
-589.0;-843.0;-37;860.0
-551.0;310.0;-38;775.0
-539.0;-329.0;-40;847.0
-594.0;-489.0;-40;779.0
-457.0;-295.0;-41;841.0
-496.0;-10.0;-41;776.0
-465.0;-188.0;-41;835.0
-458.0;-76.0;-42;800.0
-401.0;55.0;-42;841.0
-325.0;107.0;-42;638.0
-223.0;61.0;-42;829.0
-354.0;90.0;-42;807.0
-328.0;46.0;-42;708.0
-317.0;-26.0;-42;?
-308.0;-10.0;-42;777.0
-335.0;0.0;-42;720.0
-344.0;29.0;-42;871.0
-198.0;22.0;-42;751.0
-325.0;31.0;-42;754.0
-324.0;89.0;-42;770.0
-332.0;116.0;?;832.0
-306.0;172.0;-42;718.0
-323.0;95.0;-42;739.0
-350.0;39.0;-42;788.0
-329.0;-82.0;-42;745.0
-351.0;-28.0;-42;737.0
-270.0;71.0;-42;756.0
-302.0;40.0;-42;771.0
-289.0;3.0;-42;945.0
-295.0;-68.0;-42;871.0
-215.0;-65.0;-42;833.0
-282.0;-27.0;-42;645.0
-262.0;-8.0;-42;?
-253.0;0.0;-42;783.0
-292.0;0.0;?;810.0
?;16.0;-42;726.0
-251.0;?;-42;?
-226.0;58.0;-42;754.0
-255.0;46.0;-42;732.0
-249.0;37.0;-42;742.0
-244.0;42.0;-42;778.0
-238.0;10.0;-42;740.0
-233.0;46.0;-42;739.0
-227.0;11.0;-42;727.0
-233.0;?;-42;746.0
-230.0;-334.0;-42;766.0
-168.0;-200.0;-42;752.0
-228.0;55.0;-42;665.0
-217.0;61.0;-42;733.0
-198.0;58.0;-42;778.0
-242.0;-60.0;-42;700.0
?;-331.0;-42;756.0
-177.0;?;-42;716.0
-204.0;-352.0;?;924.0
-237.0;331.0;-42;739.0
-269.0;191.0;-42;832.0
-184.0;-99.0;-42;1154.0
-262.0;-251.0;-42;883.0
-177.0;-250.0;-41;1326.0
-240.0;40.0;-41;404.0
-420.0;82.0;?;515.0
-338.0;-163.0;-41;560.0
-239.0;-255.0;-40;252.0
-138.0;-128.0;-40;261.0
?;-27.0;-40;387.0
64.0;-71.0;-40;124.0
125.0;-135.0;-40;61.0
60.0;-119.0;-40;891.0
-233.0;?;-40;1176.0
-389.0;-101.0;-39;831.0
-520.0;-122.0;-38;708.0
-480.0;-101.0;-35;638.0
-581.0;-85.0;-31;749.0
-753.0;-157.0;-27;894.0
-948.0;-189.0;-27;795.0
-960.0;-116.0;-31;625.0
-868.0;-109.0;-36;?
-886.0;-100.0;-40;720.0
-894.0;-132.0;-41;819.0
-839.0;-164.0;-41;722.0
?;-135.0;-41;540.0
-588.0;-128.0;?;430.0
-509.0;-150.0;-37;382.0
-486.0;-174.0;-37;343.0
-497.0;-173.0;-36;388.0
-491.0;-170.0;-33;439.0
-452.0;-188.0;-31;471.0
-433.0;-228.0;?;509.0
-433.0;-199.0;-31;544.0
-449.0;-200.0;-32;554.0
?;-208.0;-31;498.0
-345.0;-189.0;-32;476.0
-382.0;-194.0;-36;592.0
-350.0;-167.0;-36;587.0
-269.0;-164.0;-36;542.0
-182.0;-164.0;-36;438.0
-225.0;-181.0;-36;521.0
-345.0;-143.0;?;501.0
-359.0;-160.0;-37;691.0
-409.0;-164.0;-37;944.0
-409.0;-103.0;-37;1014.0
-473.0;-80.0;-37;910.0
-540.0;-83.0;-37;819.0
-465.0;-80.0;-37;707.0
-401.0;-85.0;-37;691.0
-398.0;-66.0;-36;631.0
-397.0;-55.0;-36;571.0
-384.0;-76.0;-36;?
-398.0;-63.0;?;439.0
-401.0;-60.0;-36;645.0
-458.0;-50.0;-36;?
-500.0;?;-48;807.0
-401.0;-472.0;-45;653.0
-473.0;-390.0;-45;826.0
-531.0;-160.0;-44;764.0
-571.0;-123.0;-42;707.0
-564.0;-289.0;-41;746.0
-549.0;-442.0;?;615.0
-573.0;-420.0;-39;680.0
-459.0;-489.0;-39;553.0
-415.0;-439.0;?;608.0
-444.0;-238.0;-40;829.0
-469.0;6.0;-40;807.0
-611.0;228.0;-40;640.0
-545.0;-56.0;-41;727.0
-503.0;-1531.0;?;852.0
-591.0;-595.0;-41;795.0
-564.0;143.0;-41;847.0
-612.0;-346.0;-41;716.0
-527.0;-426.0;-41;627.0
-494.0;244.0;-42;722.0
-458.0;75.0;-42;698.0
-484.0;-226.0;-42;671.0
-493.0;-160.0;-41;606.0
-438.0;-64.0;-41;498.0
-399.0;-64.0;-41;636.0
-397.0;-69.0;-42;692.0
-430.0;-68.0;-42;784.0
-513.0;-37.0;-42;858.0
-514.0;?;-42;835.0
-562.0;-51.0;-43;1000.0
-613.0;-73.0;-47;788.0
-680.0;-239.0;-50;733.0
-594.0;-505.0;-56;949.0
-687.0;-419.0;-70;1079.0
-743.0;?;?;1160.0
-854.0;-561.0;-82;729.0
-724.0;-560.0;-77;1157.0
-713.0;-307.0;-75;799.0
-760.0;-141.0;-76;1228.0
-653.0;-170.0;-77;894.0
-799.0;-109.0;-75;857.0
-494.0;-349.0;-77;868.0
-449.0;-471.0;-70;883.0
-515.0;-580.0;-57;?
-588.0;-480.0;-53;769.0
-579.0;-349.0;-43;801.0
-555.0;-381.0;-32;950.0
-596.0;-341.0;-24;876.0
-554.0;-196.0;-17;756.0
?;-162.0;-16;727.0
-544.0;-315.0;-20;764.0
-591.0;-322.0;-27;531.0
-569.0;-247.0;-37;684.0
-528.0;?;-43;693.0
-557.0;-278.0;-43;809.0
-603.0;-418.0;-43;1003.0
-511.0;-364.0;-43;2545.0
-631.0;-267.0;-43;506.0
-541.0;-256.0;-43;825.0
-346.0;-211.0;-43;545.0
-447.0;-9.0;-43;1000.0
-574.0;-603.0;-43;606.0
-539.0;-444.0;-43;594.0
-249.0;-356.0;-43;707.0
-468.0;-236.0;-43;703.0
-428.0;18.0;-43;599.0
-377.0;-57.0;-43;?
-436.0;-120.0;-43;639.0
?;-100.0;-43;642.0
-394.0;-165.0;-43;673.0
-468.0;-69.0;-43;642.0
-392.0;?;-43;670.0
-423.0;?;-43;603.0
?;32.0;-43;623.0
-420.0;15.0;-43;656.0
-448.0;17.0;-43;623.0
-420.0;14.0;-43;688.0
-450.0;47.0;-43;632.0
-433.0;-125.0;-43;689.0
-454.0;-124.0;-43;663.0
-475.0;75.0;-43;613.0
-398.0;25.0;-43;685.0
-423.0;-74.0;-43;685.0
-475.0;-106.0;-43;503.0
-401.0;-191.0;-43;716.0
-442.0;-95.0;-43;590.0
-436.0;-427.0;-43;691.0
-387.0;-331.0;-43;633.0
-432.0;?;-43;698.0
-391.0;-549.0;-43;627.0
-435.0;-619.0;-43;666.0
?;-422.0;-43;694.0
-457.0;-317.0;-43;697.0
-494.0;-432.0;-43;633.0
-391.0;-415.0;-43;621.0
-396.0;-463.0;-43;611.0
-409.0;-497.0;-43;689.0
-420.0;-455.0;-43;638.0
-413.0;-469.0;-43;674.0
-402.0;-40.0;-43;654.0
-437.0;181.0;-43;586.0
-426.0;-501.0;-43;648.0
-412.0;-203.0;-43;670.0
-434.0;569.0;-43;645.0
-411.0;266.0;?;692.0
-399.0;-1228.0;-43;648.0
-426.0;10.0;-43;651.0
-414.0;820.0;-43;621.0
-408.0;-633.0;-43;645.0
-409.0;-702.0;-43;604.0
-391.0;-127.0;-43;643.0
-398.0;-81.0;-43;576.0
-396.0;35.0;-43;919.0
-417.0;-158.0;-43;857.0
-532.0;-126.0;-43;633.0
-347.0;42.0;?;710.0
-376.0;-8.0;-43;492.0
-385.0;-25.0;-43;451.0
?;-8.0;-43;480.0
-334.0;-74.0;-43;635.0
-438.0;-89.0;-43;947.0
-498.0;-77.0;-43;1684.0
-671.0;-102.0;-43;584.0
-510.0;-110.0;-43;745.0
-530.0;-97.0;-43;548.0
-561.0;-72.0;-43;693.0
-528.0;-115.0;-43;637.0
-641.0;-92.0;?;?
-572.0;-73.0;-43;677.0
-630.0;-85.0;-43;724.0
-788.0;?;-42;638.0
-798.0;-73.0;-42;713.0
-741.0;-60.0;-41;668.0
-839.0;-133.0;-39;727.0
-766.0;?;-37;588.0
-650.0;-118.0;-36;594.0
-701.0;-138.0;-35;?
-743.0;-137.0;-36;456.0
-702.0;-124.0;-37;406.0
-679.0;-126.0;-38;369.0
-799.0;?;-40;598.0
-805.0;-165.0;-40;595.0
-769.0;-139.0;-40;434.0
-710.0;-127.0;-39;403.0
-630.0;-135.0;-37;248.0
-566.0;-119.0;?;593.0
-670.0;-136.0;-37;471.0
-804.0;-124.0;-37;336.0
-773.0;-115.0;-38;224.0
-838.0;-111.0;-41;359.0
-702.0;-135.0;-41;404.0
-632.0;-130.0;-41;592.0
-480.0;-127.0;-41;315.0
-643.0;-129.0;-41;415.0
-762.0;-148.0;-41;348.0
-698.0;?;-41;418.0
-601.0;-108.0;-41;279.0
-568.0;-137.0;-41;305.0
-561.0;-104.0;-41;360.0
-661.0;-99.0;-41;307.0
-651.0;-118.0;-41;357.0
-595.0;-121.0;-41;348.0
-519.0;-141.0;-41;394.0
-693.0;-94.0;-41;431.0
-772.0;-108.0;-41;314.0
-758.0;-113.0;-41;399.0
-670.0;-102.0;-41;343.0
-568.0;-151.0;-41;409.0
-624.0;-154.0;-41;471.0
-663.0;-155.0;-41;438.0
-577.0;-149.0;-41;-109.0
-558.0;-85.0;-41;1062.0
-900.0;-51.0;-41;190.0
-1087.0;-35.0;-41;215.0
-77.0;-53.0;-41;902.0
-1108.0;-80.0;-40;?
-510.0;-91.0;-41;753.0
-744.0;-66.0;-41;638.0
-550.0;-125.0;?;728.0
-768.0;-147.0;-41;585.0
-663.0;-182.0;-40;347.0
-600.0;-136.0;?;?
-470.0;-93.0;-38;20.0
-351.0;-80.0;-39;-77.0
-574.0;-48.0;-40;177.0
-514.0;-109.0;-41;552.0
-408.0;-62.0;-42;632.0
-434.0;-113.0;-43;650.0
-493.0;-298.0;-44;516.0
-518.0;-349.0;-44;477.0
-524.0;-52.0;-44;399.0
-564.0;222.0;?;412.0
-518.0;92.0;-44;346.0
-454.0;-72.0;-43;379.0
-462.0;-159.0;-42;366.0
-513.0;-151.0;?;361.0
-546.0;-216.0;-39;322.0
-556.0;-221.0;-38;380.0
-561.0;?;-35;390.0
-495.0;-24.0;?;407.0
-529.0;290.0;-35;385.0
-574.0;366.0;-36;317.0
?;-373.0;-37;208.0
-456.0;-94.0;-37;277.0
-440.0;21.0;-38;351.0
-402.0;-109.0;-39;363.0
-334.0;-132.0;-39;249.0
-256.0;46.0;-39;341.0
?;136.0;-39;?
-316.0;117.0;-40;150.0
-161.0;56.0;-40;158.0
-18.0;31.0;-40;208.0
6.0;29.0;-40;253.0
-16.0;15.0;-40;184.0
-16.0;54.0;-40;224.0
-44.0;55.0;-40;306.0
-120.0;52.0;-40;355.0
-141.0;69.0;-40;417.0
-173.0;56.0;?;418.0
-202.0;30.0;-40;456.0
-226.0;-67.0;-40;489.0
-287.0;-97.0;-40;522.0
-321.0;-62.0;-40;503.0
-321.0;?;-41;474.0
-335.0;-9.0;-41;489.0
-389.0;19.0;-42;519.0
-416.0;27.0;-43;?
-413.0;-2.0;-45;515.0
-426.0;-104.0;-50;534.0
-402.0;-210.0;-53;513.0
-425.0;-267.0;-61;514.0
-481.0;-233.0;-72;?
-556.0;-273.0;-71;663.0
?;-435.0;-70;573.0
-476.0;-372.0;-76;349.0
?;-248.0;-79;253.0
-449.0;-232.0;-77;?
-366.0;-279.0;-76;309.0
-340.0;-400.0;-75;252.0
-320.0;-416.0;-69;212.0
-321.0;-479.0;-69;136.0
-306.0;-471.0;-63;77.0
-258.0;-386.0;-51;70.0
-229.0;-351.0;?;101.0
-177.0;-304.0;-38;-18.0
-174.0;-227.0;-30;93.0
-174.0;-167.0;-25;137.0
-163.0;-188.0;-25;186.0
-249.0;-264.0;-30;246.0
-242.0;-173.0;-37;289.0
?;-50.0;-41;370.0
-341.0;92.0;-42;587.0
-480.0;-24.0;-42;653.0
-449.0;104.0;-42;728.0
-486.0;2.0;-42;612.0
-402.0;-310.0;-42;362.0
-313.0;-305.0;-42;339.0
-273.0;275.0;-42;449.0
-315.0;51.0;-42;487.0
-403.0;?;-42;452.0
-462.0;243.0;-42;351.0
-458.0;200.0;-42;341.0
-409.0;49.0;-42;362.0
-380.0;37.0;-42;380.0
-382.0;-9.0;-42;377.0
-395.0;-22.0;-42;?
-364.0;-59.0;-43;318.0
-338.0;-27.0;-46;315.0
-341.0;60.0;-52;291.0
-340.0;96.0;-58;267.0
-321.0;62.0;-60;224.0
-299.0;59.0;-62;122.0
-261.0;92.0;-61;106.0
-278.0;-26.0;-59;187.0
-294.0;-71.0;-59;196.0
-306.0;-59.0;-55;151.0
-307.0;-80.0;-50;49.0
-277.0;-65.0;-50;?
-266.0;-106.0;?;136.0
-308.0;-128.0;?;194.0
-331.0;-99.0;-46;237.0
-370.0;-83.0;-43;232.0
-362.0;-146.0;-42;203.0
-322.0;-76.0;-42;206.0
-346.0;-280.0;-43;379.0
-360.0;118.0;-43;362.0
-350.0;109.0;-43;328.0
-312.0;?;-43;185.0
-186.0;-587.0;-43;116.0
-75.0;-458.0;-43;97.0
13.0;-235.0;-43;67.0
-40.0;-341.0;-43;87.0
-78.0;-543.0;-43;127.0
-91.0;-620.0;-43;126.0
-73.0;-601.0;-43;?
-40.0;-530.0;-43;26.0
-23.0;-483.0;-43;78.0
-54.0;-484.0;-43;129.0
-121.0;-216.0;-43;96.0
-127.0;184.0;-43;83.0
-109.0;84.0;-43;81.0
-116.0;585.0;-43;97.0
-156.0;232.0;-43;129.0
-144.0;-427.0;-43;128.0
-151.0;104.0;-43;166.0
-175.0;-77.0;-43;186.0
-160.0;-414.0;-43;175.0
-158.0;-192.0;-43;185.0
-172.0;40.0;-43;185.0
-193.0;37.0;-43;?
-190.0;-42.0;-43;177.0
-188.0;1.0;-43;167.0
-201.0;-93.0;-43;154.0
-170.0;-82.0;-43;210.0
?;42.0;-43;229.0
-218.0;111.0;-43;196.0
?;116.0;-43;140.0
-203.0;141.0;-43;158.0
?;79.0;-43;136.0
?;-35.0;-43;111.0
-189.0;-307.0;-43;111.0
-205.0;?;-43;151.0
-203.0;-174.0;-43;148.0
-183.0;-469.0;-43;145.0
-167.0;-635.0;-43;196.0
-197.0;?;-43;209.0
-171.0;-290.0;-43;162.0
-130.0;-431.0;-43;149.0
-151.0;-324.0;-43;93.0
-107.0;-264.0;-43;55.0
?;-223.0;?;21.0
-88.0;-310.0;-43;46.0
-115.0;-299.0;-43;92.0
-126.0;-117.0;-43;159.0
-167.0;-170.0;-43;247.0
-197.0;-4.0;-43;280.0
-218.0;160.0;-43;359.0
-272.0;-346.0;-43;424.0
-323.0;-982.0;-43;437.0
-320.0;-118.0;-43;494.0
-406.0;-21.0;?;564.0
-426.0;-89.0;-43;545.0
-445.0;-270.0;-43;555.0
-454.0;-11.0;-43;570.0
-444.0;-91.0;-43;579.0
-454.0;-120.0;-43;563.0
-472.0;-102.0;-43;550.0
-486.0;-105.0;-43;?
-477.0;-57.0;-43;528.0
-486.0;-16.0;-44;515.0
-539.0;-105.0;-45;497.0
-601.0;-74.0;-45;561.0
-645.0;-16.0;-46;606.0
-652.0;-71.0;?;569.0
-658.0;-36.0;-47;588.0
-771.0;0.0;-48;622.0
-775.0;1.0;-48;512.0
-774.0;23.0;-48;?
-857.0;18.0;-48;389.0
-754.0;-46.0;-49;308.0
-682.0;-58.0;-49;458.0
-731.0;-28.0;-49;384.0
-845.0;-50.0;-49;290.0
-802.0;-43.0;-50;277.0
-729.0;-46.0;-50;398.0
-766.0;-49.0;-51;526.0
-564.0;-16.0;-51;?
-633.0;-35.0;-50;137.0
-699.0;-27.0;-50;?
-741.0;-44.0;-49;632.0
-993.0;-18.0;-48;?
-876.0;-19.0;-48;429.0
-778.0;-48.0;-49;391.0
-706.0;-51.0;-49;485.0
-725.0;-39.0;-48;532.0
-779.0;-56.0;-46;418.0
-817.0;-61.0;-45;516.0
-760.0;?;-44;446.0
?;-29.0;-44;446.0
-773.0;-8.0;-44;408.0
-710.0;2.0;-44;359.0
-699.0;7.0;-43;340.0
-623.0;41.0;-43;366.0
-572.0;39.0;-43;440.0
?;?;-43;418.0
-571.0;55.0;-43;435.0
-486.0;45.0;-43;497.0
-449.0;55.0;-43;408.0
-458.0;34.0;-43;404.0
-394.0;16.0;-43;341.0
-349.0;8.0;-43;409.0
-373.0;-35.0;-43;353.0
-349.0;-21.0;-43;344.0
-304.0;19.0;-43;310.0
-293.0;-73.0;-43;325.0
-308.0;-77.0;-43;327.0
?;-134.0;-43;305.0
-339.0;?;-43;379.0
-309.0;?;-43;226.0
-328.0;-139.0;-43;328.0
-318.0;-139.0;-43;360.0
-357.0;-158.0;?;313.0
-448.0;-261.0;-43;355.0
-394.0;?;-43;477.0
?;-333.0;-43;513.0
-502.0;-310.0;-43;576.0
-574.0;-344.0;-43;507.0
-562.0;-362.0;-43;?
-577.0;-333.0;-43;534.0
-522.0;?;-43;570.0
-684.0;-350.0;-43;?
?;-331.0;-43;619.0
-563.0;-329.0;-43;707.0
-569.0;-274.0;-43;515.0
-751.0;-305.0;-43;364.0
-745.0;-333.0;-43;453.0
-700.0;?;-41;414.0
-805.0;-250.0;-40;322.0
-861.0;-296.0;-40;485.0
-893.0;-327.0;-38;626.0
-1095.0;-326.0;-39;357.0
-978.0;-284.0;-43;405.0
-959.0;?;-45;313.0
-1008.0;-337.0;-43;305.0
-911.0;?;-46;91.0
-761.0;-135.0;-53;387.0
-739.0;-11.0;-53;408.0
-814.0;-71.0;-51;363.0
-894.0;-330.0;-49;437.0
-1064.0;?;-46;340.0
-1085.0;-256.0;-43;354.0
-981.0;40.0;-41;481.0
?;-63.0;-36;527.0
-961.0;-514.0;-31;467.0
-950.0;-367.0;-30;551.0
?;-191.0;-29;561.0
-1005.0;-220.0;-30;519.0
-1028.0;-112.0;-31;579.0
-1019.0;-141.0;-31;611.0
-1035.0;-178.0;-37;574.0
-996.0;-118.0;-39;502.0
-1012.0;-140.0;-39;491.0
?;-150.0;-41;404.0
-756.0;-102.0;-40;432.0
-710.0;-108.0;-40;383.0
-810.0;-178.0;-41;410.0
?;-231.0;-41;442.0
-751.0;-180.0;-41;491.0
-733.0;-74.0;-41;513.0
-782.0;-101.0;-41;425.0
-754.0;-111.0;-41;417.0
-715.0;-82.0;?;478.0
-752.0;-101.0;-41;487.0
-800.0;-74.0;-43;468.0
-791.0;-42.0;-43;462.0
-843.0;-70.0;-44;551.0
-1025.0;-44.0;-45;549.0
-1034.0;-52.0;-41;?
-990.0;-61.0;?;479.0
-1074.0;-120.0;-68;531.0
-1138.0;-93.0;-65;522.0
-1062.0;-35.0;-69;?
-978.0;26.0;-69;487.0
-988.0;198.0;-68;438.0
-991.0;-16.0;-69;362.0
-881.0;13.0;-67;319.0
-776.0;26.0;?;370.0
-678.0;-27.0;-57;308.0
-587.0;2.0;-49;261.0
-626.0;60.0;-42;301.0
-568.0;143.0;-36;428.0
-648.0;569.0;-29;431.0
-643.0;413.0;-30;467.0
-695.0;287.0;-30;460.0
?;320.0;-18;?
-806.0;-100.0;-16;440.0
-827.0;-179.0;-24;?
-807.0;-205.0;-32;485.0
-858.0;49.0;-39;413.0
-870.0;-8.0;-40;473.0
-822.0;-113.0;-40;529.0
-884.0;-269.0;-40;512.0
-768.0;-447.0;-40;622.0
-707.0;-553.0;-40;558.0
-717.0;-518.0;-40;492.0
-658.0;-532.0;-41;493.0
?;-624.0;-41;522.0
-527.0;-524.0;-41;472.0
-517.0;-211.0;-41;470.0
-516.0;-359.0;-41;480.0
-506.0;-377.0;-41;473.0
?;-170.0;-41;531.0
-595.0;-306.0;-41;568.0
-654.0;-158.0;-41;530.0
-635.0;-119.0;-41;500.0
-643.0;-158.0;-41;436.0
-644.0;-69.0;-41;449.0
-574.0;-115.0;-41;522.0
-647.0;-264.0;-41;525.0
-664.0;-320.0;-41;472.0
-635.0;-235.0;-41;433.0
-583.0;-207.0;-41;498.0
-640.0;-153.0;-41;564.0
-744.0;-109.0;-41;597.0
-790.0;-80.0;-41;538.0
?;67.0;?;553.0
-781.0;?;-41;526.0
-731.0;?;-41;501.0
-699.0;-176.0;-41;417.0
-667.0;-86.0;-41;376.0
-665.0;?;-41;362.0
-645.0;-100.0;-41;329.0
-605.0;39.0;-41;374.0
-644.0;727.0;-41;389.0
-721.0;87.0;-41;370.0
-731.0;-718.0;-42;361.0
-638.0;-624.0;-42;397.0
-689.0;-440.0;-42;454.0
-701.0;-524.0;-42;446.0
-748.0;-463.0;-42;397.0
-747.0;-518.0;-40;427.0
?;-551.0;-39;452.0
-709.0;-474.0;-39;?
-739.0;-582.0;-40;474.0
?;-616.0;-41;403.0
-642.0;-299.0;-42;?
-596.0;13.0;-43;384.0
-622.0;-731.0;-43;415.0
-599.0;360.0;-44;418.0
-620.0;867.0;-44;418.0
-594.0;50.0;?;389.0
-546.0;-1128.0;-44;365.0
-552.0;-730.0;-44;289.0
-511.0;426.0;-44;237.0
-499.0;-464.0;-45;225.0
-524.0;-471.0;-45;256.0
-557.0;-316.0;-45;?
-500.0;-182.0;-45;?
-549.0;-228.0;-45;362.0
-554.0;-79.0;-45;391.0
-566.0;-129.0;-45;366.0
-584.0;-95.0;-45;462.0
-613.0;-55.0;-45;467.0
-675.0;-119.0;-45;464.0
-717.0;-76.0;-45;440.0
-718.0;-19.0;-45;476.0
-742.0;0.0;-45;436.0
-709.0;32.0;-45;373.0
-660.0;45.0;-45;313.0
-612.0;27.0;-45;261.0
-650.0;3.0;-45;279.0
-635.0;-12.0;-46;251.0
-612.0;-31.0;-48;273.0
-643.0;-118.0;-50;339.0
-755.0;-134.0;-50;112.0
-601.0;-190.0;-51;185.0
-507.0;-171.0;-50;282.0
-668.0;-205.0;-47;328.0
-645.0;-137.0;-46;341.0
-639.0;-77.0;-46;357.0
-620.0;-123.0;-46;342.0
-612.0;-55.0;-47;?
-571.0;-136.0;-47;171.0
-541.0;-270.0;-47;154.0
