InertialMeasurementUnit RUA accZ;Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;Accelerometer RWR accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ;InertialMeasurementUnit RUA accY
112.0;276.0;-976.0;1070.0;972.0;-800.0;718.0;341.0;44.0;151.0
120.0;281.0;-984.0;1066.0;971.0;-806.0;745.0;340.0;21.0;160.0
97.0;125.0;-1005.0;1083.0;984.0;-915.0;816.0;276.0;-30.0;99.0
252.0;336.0;-919.0;1119.0;870.0;-743.0;734.0;475.0;-98.0;64.0
221.0;248.0;-915.0;987.0;916.0;-706.0;735.0;428.0;-35.0;176.0
279.0;207.0;-904.0;942.0;920.0;-701.0;623.0;436.0;17.0;218.0
206.0;437.0;-890.0;983.0;893.0;-699.0;757.0;565.0;139.0;391.0
58.0;153.0;-889.0;1236.0;1021.0;-791.0;920.0;215.0;-41.0;165.0
78.0;263.0;-924.0;1226.0;999.0;-756.0;985.0;288.0;-30.0;203.0
138.0;314.0;-994.0;1061.0;982.0;-807.0;732.0;374.0;38.0;166.0
110.0;297.0;-982.0;1069.0;983.0;-796.0;724.0;376.0;39.0;188.0
97.0;285.0;-979.0;1090.0;945.0;-778.0;716.0;360.0;43.0;220.0
113.0;302.0;-980.0;1074.0;961.0;-776.0;722.0;333.0;7.0;241.0
415.0;152.0;-918.0;952.0;968.0;-720.0;640.0;536.0;130.0;284.0
115.0;325.0;-985.0;1049.0;953.0;-777.0;736.0;337.0;15.0;232.0
95.0;326.0;-965.0;1063.0;961.0;-783.0;713.0;386.0;51.0;209.0
288.0;53.0;-878.0;1078.0;640.0;-289.0;424.0;158.0;-479.0;116.0
160.0;356.0;-972.0;1157.0;1001.0;-522.0;626.0;507.0;-14.0;356.0
121.0;316.0;-966.0;1058.0;959.0;-775.0;719.0;376.0;61.0;242.0
101.0;323.0;-966.0;1057.0;925.0;-771.0;695.0;348.0;58.0;237.0
125.0;314.0;-952.0;1062.0;976.0;-781.0;693.0;328.0;53.0;161.0
199.0;388.0;-946.0;1000.0;903.0;-769.0;661.0;511.0;143.0;284.0
63.0;316.0;-911.0;1040.0;870.0;-750.0;724.0;343.0;31.0;136.0
97.0;278.0;-928.0;1064.0;907.0;-741.0;697.0;410.0;85.0;259.0
122.0;286.0;-993.0;1023.0;934.0;-781.0;742.0;425.0;83.0;294.0
161.0;336.0;-881.0;1068.0;919.0;-700.0;703.0;436.0;166.0;313.0
159.0;185.0;-907.0;1201.0;852.0;-747.0;887.0;434.0;182.0;267.0
424.0;215.0;-1036.0;966.0;1117.0;-965.0;523.0;532.0;193.0;186.0
55.0;331.0;-867.0;1014.0;857.0;-677.0;631.0;377.0;60.0;345.0
107.0;348.0;-926.0;981.0;862.0;-707.0;722.0;382.0;92.0;305.0
229.0;524.0;-913.0;1000.0;826.0;-668.0;404.0;617.0;192.0;407.0
103.0;357.0;-979.0;941.0;930.0;-778.0;677.0;412.0;154.0;235.0
57.0;449.0;-930.0;1063.0;964.0;-759.0;585.0;410.0;154.0;168.0
287.0;299.0;-919.0;1079.0;987.0;-779.0;622.0;484.0;87.0;166.0
225.0;304.0;-988.0;1124.0;960.0;-827.0;717.0;464.0;50.0;143.0
79.0;295.0;-966.0;1021.0;914.0;-824.0;713.0;312.0;-73.0;272.0
-49.0;370.0;-952.0;1046.0;905.0;-764.0;594.0;245.0;2.0;247.0
314.0;124.0;-963.0;1124.0;928.0;-848.0;841.0;420.0;208.0;115.0
-12.0;218.0;-985.0;1041.0;941.0;-874.0;748.0;332.0;-19.0;169.0
52.0;290.0;-974.0;1073.0;980.0;-829.0;750.0;477.0;71.0;268.0
185.0;363.0;-963.0;1153.0;992.0;-565.0;608.0;554.0;96.0;308.0
64.0;291.0;-988.0;1056.0;993.0;-841.0;736.0;467.0;81.0;264.0
32.0;297.0;-926.0;961.0;895.0;-802.0;542.0;350.0;-60.0;231.0
-35.0;72.0;-1051.0;963.0;1033.0;-1029.0;744.0;333.0;-74.0;-39.0
-153.0;10.0;-1006.0;1107.0;889.0;-711.0;715.0;197.0;-258.0;-105.0
-47.0;322.0;-1024.0;1104.0;1049.0;-918.0;693.0;187.0;-11.0;262.0
249.0;-21.0;-997.0;1099.0;982.0;-744.0;659.0;502.0;-107.0;-149.0
25.0;327.0;-1014.0;1155.0;987.0;-854.0;811.0;530.0;68.0;303.0
