Accelerometer RKN_ accY;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Nav_Ax
822.0;-70.0;15;?;747;641;-15;-2
844.0;-61.0;?;19;744;639;14;2
848.0;21.0;-33;12;750;642;33;1
838.0;-76.0;-17;10;753;643;17;?
831.0;-16.0;?;14;748;643;-11;2
832.0;-45.0;16;9;753;643;-16;-2
851.0;?;5;17;748;?;-5;-4
852.0;-48.0;4;16;744;644;-4;-5
?;-29.0;16;10;748;649;-16;-5
859.0;14.0;12;15;748;642;-12;-2
846.0;12.0;-7;7;755;645;7;1
846.0;2.0;-3;11;752;642;3;1
831.0;31.0;6;17;747;638;-6;-1
841.0;18.0;-3;16;747;639;3;0
832.0;-6.0;-10;19;746;636;10;1
850.0;-59.0;-9;14;752;638;9;0
859.0;-24.0;-9;14;752;638;9;0
848.0;-55.0;-10;16;751;636;10;0
841.0;-31.0;-3;12;751;641;3;0
851.0;2.0;4;11;748;647;-4;0
848.0;-31.0;1;10;751;?;-1;0
849.0;-39.0;2;10;754;642;-2;1
832.0;-7.0;3;16;747;?;-3;-2
?;17.0;-6;15;747;641;6;-1
846.0;32.0;-9;12;750;641;9;1
843.0;-15.0;-10;14;749;641;10;0
857.0;-6.0;-8;13;750;642;8;0
859.0;25.0;-9;13;750;642;9;0
851.0;-9.0;-19;17;748;638;19;3
849.0;6.0;-18;18;746;638;18;?
842.0;21.0;-24;17;745;640;24;-1
832.0;-12.0;-11;18;746;639;11;1
841.0;67.0;0;14;751;640;0;3
841.0;-4.0;-19;12;754;?;?;2
853.0;23.0;-11;18;746;637;11;1
854.0;7.0;-29;16;748;639;29;2
841.0;36.0;-71;12;?;643;71;2
850.0;65.0;?;14;750;640;30;2
851.0;47.0;14;15;749;640;-14;-2
843.0;48.0;3;18;744;642;-3;-7
847.0;11.0;4;14;752;637;-4;-2
842.0;7.0;-18;12;750;643;18;4
853.0;54.0;-33;13;744;649;33;3
852.0;89.0;-33;12;746;647;33;4
857.0;91.0;-27;12;746;648;27;3
?;143.0;10;9;751;646;-10;?
848.0;56.0;14;8;753;645;-14;-1
850.0;74.0;24;13;747;644;-24;0
859.0;41.0;38;15;745;643;-38;-3
857.0;-39.0;36;15;745;643;-36;-1
840.0;-124.0;32;15;746;644;-32;-2
843.0;-138.0;-14;?;748;646;14;-9
851.0;-110.0;-23;15;743;645;23;-5
861.0;-78.0;20;16;742;645;-20;-2
853.0;-15.0;12;12;748;644;-12;-4
853.0;138.0;-11;12;749;643;11;-3
858.0;428.0;-9;12;750;644;9;-3
860.0;606.0;-10;12;750;643;10;-3
846.0;726.0;0;10;745;652;0;-7
840.0;832.0;-1;7;743;658;1;-11
833.0;935.0;16;9;745;653;-16;-6
845.0;?;51;7;749;652;-51;-1
859.0;1066.0;45;8;748;652;-45;?
850.0;1032.0;36;14;744;648;?;-2
850.0;994.0;23;10;749;648;-23;0
851.0;902.0;-3;13;745;646;3;-3
858.0;864.0;-9;16;742;?;9;-7
849.0;803.0;-11;12;748;645;?;-2
848.0;806.0;-20;18;744;642;20;-1
838.0;747.0;-4;16;743;645;4;-7
843.0;639.0;20;14;746;643;-20;-3
858.0;493.0;25;?;748;640;-25;4
868.0;377.0;?;15;746;642;-21;-2
848.0;?;?;16;747;642;3;-2
855.0;94.0;1;9;752;646;-1;4
825.0;11.0;35;10;748;650;-35;-3
843.0;-47.0;6;15;743;646;-6;-7
844.0;5.0;-10;18;744;640;10;-2
?;70.0;5;?;743;641;-5;-5
841.0;124.0;3;11;747;649;-3;-6
869.0;97.0;23;9;748;650;-23;-2
856.0;151.0;34;22;?;643;-34;-3
833.0;289.0;33;21;739;641;-33;-5
841.0;275.0;1;13;747;644;-1;-1
843.0;398.0;-39;14;748;642;39;2
848.0;395.0;-27;13;747;644;27;1
838.0;-147.0;0;12;744;650;0;-2
841.0;-120.0;13;11;748;646;-13;-1
844.0;28.0;6;10;750;646;-6;1
851.0;21.0;4;12;745;648;-4;-3
852.0;-35.0;18;12;747;647;?;-3
864.0;-65.0;36;13;746;648;-36;0
835.0;-52.0;27;16;742;646;-27;-3
852.0;-171.0;-1;15;745;644;1;0
?;-249.0;26;16;745;642;-26;-3
840.0;-386.0;24;14;748;642;-24;-1
850.0;-550.0;1;10;751;644;-1;1
832.0;-598.0;12;11;746;650;-12;-9
842.0;-554.0;-15;11;746;649;15;-4
851.0;-784.0;-26;21;742;638;26;-1
858.0;?;?;17;743;643;?;?
846.0;-1284.0;14;13;746;646;-14;-3
854.0;-1524.0;39;21;743;637;-39;-1
853.0;-1505.0;34;19;744;640;-34;-1
832.0;-1646.0;25;14;?;645;-25;-3
837.0;-1814.0;11;14;745;646;-11;0
840.0;-1813.0;?;18;741;644;13;-4
841.0;-1857.0;-21;15;744;644;21;-4
839.0;-1532.0;-20;11;750;645;20;5
848.0;-1094.0;-20;15;748;642;20;5
849.0;-821.0;-11;16;746;641;11;3
858.0;-404.0;-11;17;744;641;11;1
841.0;?;-31;19;742;640;31;0
833.0;149.0;-2;21;741;639;2;2
861.0;416.0;22;14;745;645;-22;?
853.0;581.0;2;7;750;652;-2;1
831.0;487.0;11;13;745;647;-11;-1
845.0;307.0;-11;16;744;644;11;-3
850.0;168.0;-45;15;747;642;45;-1
863.0;159.0;-14;14;745;645;14;-4
846.0;182.0;14;9;749;649;?;-3
850.0;227.0;3;10;752;644;-3;6
852.0;197.0;-17;15;745;644;17;?
829.0;176.0;-23;15;743;646;23;-5
845.0;56.0;-13;15;745;644;13;?
851.0;-50.0;-8;15;746;643;8;0
848.0;-155.0;5;15;746;644;-5;3
859.0;-144.0;3;?;746;644;-3;3
841.0;-180.0;-37;17;746;640;37;-2
859.0;-138.0;-21;17;744;641;?;2
839.0;-123.0;16;15;743;646;-16;2
842.0;?;9;14;?;647;-9;-1
838.0;22.0;15;15;744;645;-15;3
?;35.0;24;15;748;642;-24;2
824.0;1.0;24;14;749;641;-24;2
852.0;-32.0;15;17;743;643;-15;2
854.0;-42.0;-11;14;743;648;11;3
852.0;-38.0;-1;11;746;649;1;5
857.0;-80.0;11;12;746;648;-11;0
838.0;-32.0;-8;11;743;654;8;-4
855.0;-58.0;1;15;741;648;-1;-2
852.0;-6.0;-7;17;744;641;7;1
849.0;47.0;1;19;741;?;-1;3
842.0;0.0;9;15;745;644;-9;3
841.0;-4.0;-8;8;752;648;8;1
841.0;-18.0;19;18;741;645;-19;-1
842.0;-15.0;?;17;744;641;-34;-2
860.0;64.0;32;8;748;650;-32;0
856.0;106.0;-15;14;744;647;15;2
848.0;138.0;-35;22;740;639;35;-1
838.0;279.0;13;19;?;650;-13;-9
861.0;358.0;-4;14;740;651;4;-11
856.0;303.0;-7;16;744;642;7;0
840.0;255.0;1;14;743;648;-1;1
854.0;217.0;-33;13;745;646;33;0
836.0;153.0;-24;16;748;639;24;6
834.0;73.0;2;15;744;646;-2;2
851.0;102.0;10;18;738;?;-10;2
840.0;79.0;24;16;743;?;-24;?
858.0;61.0;?;16;747;640;-12;2
833.0;0.0;5;17;745;641;-5;-1
841.0;33.0;27;11;746;648;-27;0
832.0;119.0;24;12;746;?;-24;0
852.0;110.0;6;14;746;646;-6;0
848.0;117.0;-3;14;745;645;3;3
851.0;114.0;11;16;743;645;-11;5
847.0;105.0;-15;15;?;645;15;3
855.0;88.0;-38;14;745;646;38;0
852.0;?;11;15;742;648;-11;-3
833.0;64.0;27;14;744;647;-27;-3
835.0;-8.0;12;8;750;650;-12;4
848.0;-33.0;-10;8;752;646;10;4
843.0;8.0;0;14;747;643;0;-3
846.0;83.0;10;15;747;643;-10;-2
851.0;?;-19;15;752;638;19;4
842.0;163.0;4;17;746;640;-4;1
832.0;158.0;13;20;740;642;-13;-6
841.0;181.0;-1;20;739;642;1;-7
?;153.0;?;14;744;646;-19;-5
821.0;162.0;10;14;748;643;-10;?
835.0;105.0;1;18;744;641;-1;1
853.0;87.0;15;11;749;645;-15;-2
841.0;128.0;-7;13;746;645;7;-1
838.0;148.0;-18;?;745;647;18;-2
843.0;91.0;10;9;754;643;-10;2
836.0;95.0;11;12;753;640;-11;5
853.0;46.0;-7;12;745;649;7;-4
843.0;58.0;-11;17;741;644;11;-6
833.0;-10.0;-6;20;742;639;6;-2
838.0;-25.0;-12;19;741;642;12;-5
847.0;-31.0;-5;18;743;641;5;-3
?;8.0;1;13;748;?;-1;-3
832.0;31.0;-27;16;746;642;27;?
859.0;?;-35;18;745;639;35;2
841.0;89.0;?;16;741;647;20;-8
850.0;32.0;-1;12;745;648;1;-3
840.0;-1.0;-1;13;747;645;1;4
840.0;7.0;-8;18;740;646;?;-4
846.0;0.0;19;14;748;642;-19;2
857.0;-2.0;22;?;751;643;-22;3
851.0;19.0;0;11;747;647;0;-2
860.0;-55.0;-14;14;748;642;14;4
858.0;11.0;-19;18;?;637;19;3
852.0;-26.0;-9;18;746;640;9;-1
854.0;-24.0;-25;14;746;645;25;3
860.0;-14.0;-41;14;745;646;41;3
845.0;-40.0;?;12;747;645;2;5
831.0;12.0;?;10;750;645;-30;8
849.0;9.0;22;11;?;645;-22;7
850.0;-23.0;24;14;748;644;?;6
840.0;-25.0;19;17;?;641;-19;4
824.0;5.0;-11;17;744;642;11;1
851.0;12.0;-23;16;747;640;23;2
838.0;17.0;-16;17;743;643;?;1
857.0;-12.0;6;15;743;647;-6;3
848.0;1.0;24;12;750;644;-24;8
?;-12.0;7;13;746;646;-7;1
831.0;25.0;-1;14;742;648;1;-2
842.0;28.0;?;13;745;647;-3;-1
867.0;-8.0;2;14;743;647;-2;0
834.0;-14.0;1;?;744;645;-1;5
851.0;-31.0;-8;14;744;647;8;2
854.0;20.0;-9;15;740;650;9;-3
841.0;17.0;-14;14;742;648;14;-1
833.0;-4.0;-23;13;744;647;23;1
822.0;-73.0;-17;14;743;648;17;0
832.0;-48.0;?;12;744;650;9;2
851.0;?;-9;12;744;650;9;2
859.0;-93.0;-10;15;742;648;10;-1
857.0;-85.0;-4;15;743;646;?;3
848.0;-85.0;12;12;747;646;-12;5
850.0;-129.0;43;11;747;648;-43;4
847.0;-104.0;31;11;748;648;-31;?
835.0;-99.0;-16;12;747;647;16;1
831.0;-159.0;-2;16;741;?;2;0
835.0;-145.0;?;16;741;645;-28;1
849.0;-109.0;17;11;744;650;-17;?
842.0;-56.0;13;12;744;650;-13;3
847.0;-40.0;1;13;746;646;-1;-2
850.0;-91.0;-10;11;744;652;10;-1
850.0;-153.0;-2;16;744;642;2;0
841.0;-162.0;-33;16;746;641;33;0
850.0;-122.0;-29;15;741;649;29;0
832.0;-66.0;4;18;741;645;-4;5
841.0;-46.0;-9;12;746;648;9;6
831.0;-53.0;-1;12;746;648;1;2
?;18.0;?;15;744;644;-5;2
847.0;36.0;?;17;743;643;-1;3
835.0;4.0;-1;10;748;647;1;6
853.0;13.0;-9;9;749;649;9;2
847.0;-43.0;2;16;742;?;-2;-6
847.0;-77.0;-5;14;747;643;5;1
831.0;-102.0;?;14;747;643;9;3
839.0;-120.0;20;14;745;644;-20;1
839.0;-102.0;16;11;748;645;-16;4
856.0;-71.0;?;?;750;643;11;1
851.0;-47.0;-9;12;750;644;9;2
850.0;-45.0;-15;13;744;?;15;4
850.0;-86.0;-26;12;747;647;26;3
859.0;-100.0;-4;7;750;650;4;-2
847.0;-65.0;18;15;743;646;?;1
?;?;24;19;742;642;-24;4
823.0;81.0;24;10;744;653;-24;-4
833.0;13.0;22;9;744;654;-22;-6
848.0;5.0;30;9;744;654;-30;-5
856.0;15.0;4;13;742;650;-4;-3
848.0;55.0;-24;21;739;641;24;1
845.0;154.0;-20;19;740;644;20;0
838.0;121.0;-20;?;740;644;20;0
841.0;50.0;-17;20;740;643;17;1
?;-29.0;-28;20;739;644;28;0
841.0;16.0;0;18;742;643;0;?
840.0;81.0;5;13;743;650;-5;-6
858.0;89.0;-31;16;741;649;31;-6
859.0;85.0;-2;17;747;640;2;3
850.0;53.0;-8;13;747;644;8;2
?;73.0;-30;?;744;642;30;1
?;136.0;-9;16;746;641;9;1
847.0;135.0;-14;16;743;646;?;2
839.0;140.0;-19;16;745;644;?;6
840.0;?;-10;10;748;649;10;-2
841.0;174.0;-4;17;740;648;4;-4
839.0;43.0;11;25;733;643;-11;-1
846.0;52.0;-14;?;?;646;14;-3
848.0;99.0;-10;12;748;644;10;4
857.0;167.0;23;17;746;642;-23;6
851.0;178.0;-23;16;744;644;23;-2
844.0;144.0;-23;9;747;650;23;1
822.0;115.0;0;9;747;651;0;3
840.0;76.0;-13;12;745;648;13;1
822.0;46.0;-8;14;744;647;8;2
842.0;64.0;-9;14;744;648;9;2
850.0;83.0;7;10;749;648;-7;7
861.0;95.0;26;10;750;646;-26;7
866.0;68.0;13;11;749;645;-13;2
843.0;90.0;-1;11;750;645;1;3
862.0;25.0;4;10;750;?;-4;2
853.0;?;2;11;750;?;-2;2
?;0.0;-1;14;752;638;1;6
837.0;-34.0;18;15;?;640;-18;2
838.0;-55.0;24;15;744;645;-24;-3
860.0;-2.0;26;14;747;642;-26;?
852.0;-60.0;20;16;744;644;-20;-2
842.0;-52.0;-8;21;737;646;8;-8
847.0;-54.0;13;20;737;645;-13;-5
859.0;-135.0;37;20;737;645;-37;-4
850.0;-37.0;-5;17;?;646;?;-3
841.0;77.0;-34;11;747;648;34;?
831.0;?;-30;13;746;647;?;-2
834.0;74.0;-21;14;747;644;?;2
851.0;72.0;15;14;746;645;-15;1
849.0;97.0;21;14;746;644;-21;3
864.0;69.0;-17;16;745;643;17;5
842.0;32.0;-14;16;744;643;14;2
824.0;46.0;-10;13;748;644;10;3
852.0;56.0;-11;13;748;644;11;3
836.0;-58.0;1;14;747;643;-1;3
836.0;-50.0;-45;14;747;643;45;1
841.0;57.0;-29;21;738;643;29;-3
846.0;94.0;17;23;736;642;-17;2
852.0;22.0;-10;15;744;646;10;6
833.0;24.0;18;15;739;651;-18;-3
?;33.0;28;13;741;651;-28;-2
?;23.0;-17;8;748;651;17;4
869.0;9.0;?;13;749;642;12;1
845.0;4.0;-13;20;743;639;13;?
833.0;-19.0;-7;17;739;650;7;-4
843.0;33.0;24;15;742;649;-24;-3
?;64.0;-9;18;740;645;9;0
847.0;79.0;-17;15;744;645;17;3
852.0;97.0;-12;14;747;642;12;?
838.0;94.0;-17;15;744;647;17;5
840.0;87.0;2;14;746;?;-2;2
857.0;113.0;?;17;746;641;17;3
860.0;75.0;-1;10;747;648;1;?
838.0;67.0;24;13;746;645;-24;6
836.0;71.0;22;15;744;646;-22;0
851.0;118.0;7;10;746;651;-7;-4
840.0;32.0;-20;17;744;644;20;3
859.0;32.0;-3;13;745;?;3;4
833.0;13.0;4;9;747;651;-4;4
848.0;9.0;5;14;744;646;-5;1
835.0;0.0;13;18;744;641;-13;1
858.0;4.0;?;17;746;641;1;6
838.0;-73.0;-9;14;742;650;?;0
850.0;-197.0;-10;17;741;645;10;1
840.0;-232.0;-3;17;745;641;3;4
856.0;?;7;14;745;645;-7;3
860.0;-111.0;16;?;?;645;-16;0
851.0;-129.0;?;11;749;646;-9;1
851.0;-170.0;-29;9;752;646;29;7
840.0;-98.0;-39;12;749;643;39;9
857.0;70.0;1;16;744;644;-1;5
836.0;76.0;11;13;745;646;-11;2
839.0;55.0;1;12;748;645;-1;1
850.0;-55.0;2;12;748;646;-2;2
851.0;-47.0;1;11;748;648;-1;4
858.0;-27.0;21;15;?;648;-21;4
861.0;-49.0;19;19;739;645;-19;3
849.0;-24.0;15;16;745;642;-15;4
821.0;-93.0;25;11;750;645;-25;8
847.0;-59.0;12;15;743;648;-12;5
833.0;-9.0;12;20;738;646;-12;-2
833.0;-15.0;10;13;746;645;-10;?
832.0;12.0;-17;15;743;645;17;1
857.0;-14.0;-11;17;740;646;11;1
844.0;-50.0;1;14;744;647;-1;5
?;20.0;-21;20;742;?;21;9
842.0;17.0;-31;19;743;641;31;9
848.0;5.0;-20;12;746;648;20;4
842.0;8.0;?;12;745;648;-15;-1
841.0;-10.0;18;18;741;644;-18;-2
832.0;8.0;-1;19;738;647;1;-1
843.0;28.0;-10;15;740;650;10;0
849.0;24.0;-13;15;742;648;13;-1
850.0;18.0;28;13;742;650;-28;0
849.0;20.0;19;13;740;653;-19;2
850.0;55.0;5;15;738;652;-5;?
847.0;49.0;24;?;744;646;-24;6
853.0;32.0;2;13;748;644;-2;1
836.0;33.0;9;16;741;?;-9;0
842.0;8.0;17;19;737;646;-17;-1
845.0;-26.0;6;18;739;646;-6;-2
845.0;-63.0;0;14;744;647;0;0
851.0;-47.0;4;16;745;643;-4;?
849.0;11.0;2;18;740;646;-2;3
850.0;-11.0;-20;16;739;650;?;-2
859.0;26.0;2;17;742;645;-2;2
858.0;47.0;9;18;740;645;-9;1
842.0;10.0;-15;12;743;651;15;-1
849.0;?;-7;16;740;649;7;-2
841.0;10.0;-9;22;734;646;9;-5
850.0;39.0;-27;14;746;644;27;?
850.0;?;-34;10;?;643;34;5
844.0;9.0;-24;?;745;643;24;1
848.0;?;-21;18;744;640;?;2
856.0;3.0;-16;17;744;642;16;1
847.0;-25.0;?;11;746;649;-21;0
846.0;-45.0;18;11;745;651;-18;2
837.0;-10.0;-53;18;?;644;53;2
849.0;-63.0;-65;18;741;644;65;-1
842.0;-11.0;1;17;741;645;-1;-5
848.0;56.0;9;21;734;648;-9;-6
859.0;68.0;-19;15;737;654;19;-5
849.0;35.0;-1;10;747;649;1;-1
842.0;2.0;-13;13;745;646;13;1
848.0;-21.0;-37;16;744;643;37;1
843.0;38.0;-9;19;742;642;9;1
844.0;26.0;1;19;738;646;-1;2
817.0;42.0;-9;16;743;646;?;1
842.0;12.0;-6;15;?;647;6;-4
852.0;23.0;-16;19;739;645;16;-1
?;17.0;8;15;746;644;-8;3
831.0;38.0;19;11;750;645;-19;2
852.0;-2.0;-9;15;746;644;9;1
851.0;11.0;9;14;741;650;-9;-1
859.0;12.0;17;12;741;653;-17;-2
828.0;-1.0;7;14;744;647;-7;6
829.0;34.0;-3;13;746;645;3;?
832.0;42.0;9;14;746;645;-9;9
859.0;37.0;23;15;?;644;-23;7
856.0;11.0;-6;15;744;?;6;2
843.0;57.0;?;19;742;642;-6;2
859.0;124.0;8;17;743;643;?;2
860.0;169.0;9;10;746;649;-9;1
865.0;203.0;22;16;745;643;-22;6
826.0;135.0;-9;22;742;638;9;4
831.0;79.0;-2;18;741;644;2;-2
839.0;172.0;0;13;747;645;0;1
848.0;153.0;?;11;751;642;16;3
842.0;?;-2;13;747;644;2;3
849.0;61.0;-1;17;743;643;1;3
835.0;69.0;-30;24;738;640;?;2
845.0;23.0;-37;25;737;638;37;2
843.0;16.0;2;14;744;?;-2;3
840.0;22.0;8;12;?;649;-8;4
841.0;14.0;-14;18;741;?;14;4
842.0;54.0;-7;16;742;646;7;4
849.0;-20.0;-8;16;742;646;8;4
852.0;-35.0;-12;18;741;644;12;4
857.0;-85.0;2;12;745;648;-2;6
847.0;-50.0;-4;11;749;644;4;6
834.0;-8.0;15;14;749;641;-15;8
839.0;30.0;45;12;750;644;-45;9
847.0;41.0;6;10;750;646;-6;?
840.0;31.0;-24;12;745;649;24;-1
834.0;-19.0;2;15;744;645;-2;2
841.0;-11.0;16;17;745;640;-16;1
859.0;27.0;12;14;746;645;-12;-1
852.0;55.0;14;14;748;643;-14;3
841.0;34.0;14;17;746;641;-14;5
849.0;-5.0;-3;13;747;645;3;2
859.0;-8.0;?;14;747;643;15;1
849.0;49.0;5;13;745;646;?;0
841.0;17.0;27;9;748;649;-27;1
839.0;-16.0;11;16;743;645;-11;3
?;-11.0;1;17;741;646;-1;0
843.0;-28.0;20;11;751;642;-20;0
854.0;17.0;17;?;745;642;-17;0
855.0;31.0;-6;16;744;643;6;1
848.0;9.0;7;10;752;644;-7;1
849.0;-18.0;0;12;746;648;0;-2
850.0;0.0;-13;16;747;641;13;6
842.0;4.0;24;18;748;636;-24;8
?;?;-8;13;749;642;8;3
839.0;-17.0;-23;11;747;647;23;2
850.0;25.0;19;16;741;647;-19;2
841.0;44.0;13;15;?;?;-13;2
850.0;2.0;13;15;742;648;-13;2
?;-1.0;3;15;743;646;-3;1
858.0;-25.0;11;15;743;645;-11;1
838.0;-8.0;2;14;742;649;-2;1
845.0;0.0;-18;12;747;646;18;1
845.0;19.0;13;15;750;640;-13;4
?;7.0;7;14;746;644;-7;6
838.0;-27.0;-1;12;746;647;?;5
856.0;-27.0;0;18;743;641;0;7
851.0;9.0;-12;21;741;639;?;6
831.0;6.0;-8;21;742;639;8;7
847.0;-6.0;-9;21;742;639;9;7
?;-20.0;-3;13;747;645;3;1
?;-27.0;19;15;745;644;-19;1
842.0;12.0;21;15;744;644;-21;-1
823.0;23.0;11;12;748;645;-11;-2
840.0;2.0;14;17;745;641;-14;4
859.0;9.0;13;18;746;?;-13;2
851.0;-25.0;-11;16;747;640;11;-1
857.0;2.0;-25;11;749;645;25;1
838.0;17.0;15;10;751;643;-15;5
842.0;8.0;-4;19;741;641;4;-1
838.0;-8.0;?;19;739;646;27;-2
843.0;25.0;12;12;749;644;-12;4
834.0;?;-31;?;747;645;31;1
839.0;56.0;-20;9;745;652;20;3
853.0;-5.0;25;12;744;649;-25;5
846.0;-13.0;-9;12;745;648;9;3
857.0;17.0;6;7;752;649;-6;10
858.0;33.0;25;16;747;642;-25;8
860.0;35.0;-3;12;749;644;3;4
842.0;12.0;-11;7;754;646;11;5
849.0;-11.0;-7;12;747;646;7;2
841.0;-13.0;8;16;744;644;-8;-1
843.0;-13.0;23;16;746;642;-23;2
859.0;32.0;5;13;743;650;-5;2
858.0;17.0;0;13;741;653;0;2
844.0;-1.0;-1;12;746;648;1;3
833.0;33.0;-14;11;750;643;14;4
855.0;36.0;-21;16;747;641;21;?
843.0;55.0;-19;12;748;646;19;8
864.0;15.0;?;10;751;646;9;4
848.0;6.0;-13;18;?;?;13;1
830.0;42.0;14;13;745;647;-14;5
?;19.0;39;8;750;648;?;4
846.0;-23.0;19;?;748;642;-19;-1
861.0;3.0;13;12;750;644;-13;-1
825.0;8.0;7;14;745;646;-7;0
847.0;37.0;-23;18;742;643;23;3
859.0;?;-30;17;?;639;30;4
840.0;?;-15;18;747;636;15;2
830.0;20.0;-23;17;748;638;23;4
?;2.0;-31;11;750;646;31;5
862.0;15.0;-21;6;752;650;21;5
854.0;36.0;-20;9;750;647;20;5
850.0;32.0;-18;11;749;?;18;6
848.0;36.0;-22;15;749;640;22;6
858.0;8.0;-17;12;750;643;17;6
864.0;47.0;2;6;752;650;-2;4
829.0;38.0;-14;15;747;641;14;2
853.0;24.0;-25;16;747;640;25;7
845.0;17.0;-11;9;750;646;11;?
847.0;3.0;8;14;745;644;-8;?
850.0;3.0;11;16;744;644;-11;5
850.0;19.0;-8;15;746;644;8;5
850.0;15.0;-10;16;745;643;?;4
858.0;?;-5;12;748;644;5;6
841.0;-19.0;15;15;745;645;-15;2
847.0;25.0;20;20;742;639;-20;-2
?;34.0;-12;17;748;638;12;4
843.0;16.0;-20;12;750;643;20;8
841.0;6.0;-11;13;751;639;11;7
854.0;20.0;-2;19;748;634;2;?
860.0;?;?;24;739;636;-4;6
852.0;-10.0;-1;20;742;640;1;1
855.0;-12.0;-22;13;748;644;22;2
853.0;0.0;-32;15;743;647;32;2
849.0;-23.0;-5;16;741;647;5;0
843.0;-8.0;4;19;742;641;-4;-3
840.0;-19.0;4;21;741;639;-4;-1
849.0;15.0;15;19;744;639;-15;5
859.0;11.0;?;22;740;640;-13;1
859.0;-8.0;4;23;734;645;-4;-5
855.0;-32.0;-14;16;744;645;14;0
822.0;-68.0;-23;13;750;642;23;?
857.0;-71.0;-17;14;746;644;17;2
852.0;-71.0;-6;11;749;645;6;2
839.0;-59.0;2;12;748;646;-2;-2
841.0;-78.0;1;16;742;646;-1;-5
840.0;-46.0;12;16;744;643;-12;-1
841.0;-3.0;11;14;746;644;-11;-1
842.0;46.0;17;14;745;645;-17;-2
861.0;40.0;8;17;744;643;?;-1
837.0;28.0;13;15;746;644;-13;-3
837.0;-13.0;48;11;750;645;-48;1
848.0;-8.0;3;14;745;646;-3;2
859.0;?;4;21;739;641;-4;0
?;9.0;-1;23;741;636;1;2
841.0;3.0;-26;16;744;643;26;0
851.0;21.0;23;?;744;646;?;-2
858.0;22.0;7;17;?;641;-7;0
849.0;3.0;16;10;750;645;-16;0
847.0;9.0;8;16;745;642;-8;0
827.0;-8.0;-21;18;742;643;21;2
857.0;22.0;3;13;746;647;-3;1
857.0;20.0;-18;19;742;642;18;0
837.0;34.0;-14;13;745;648;14;-3
841.0;16.0;-6;13;744;648;6;-4
844.0;9.0;-7;18;741;644;7;1
852.0;33.0;5;14;745;645;-5;1
841.0;9.0;15;15;746;644;-15;0
848.0;63.0;24;14;744;647;-24;2
851.0;86.0;-2;15;742;648;2;0
?;46.0;-13;15;743;646;13;-3
850.0;59.0;-5;?;744;644;5;3
831.0;-22.0;9;?;743;644;-9;5
844.0;46.0;35;15;744;645;-35;2
845.0;-8.0;7;19;742;642;-7;2
846.0;16.0;-12;18;741;645;?;-2
854.0;109.0;37;10;?;650;-37;-1
843.0;67.0;9;14;746;644;-9;1
860.0;89.0;3;20;741;642;-3;-1
?;97.0;57;15;743;648;-57;0
865.0;68.0;19;?;749;644;-19;2
853.0;46.0;9;12;751;641;-9;3
829.0;69.0;5;12;744;650;-5;-1
846.0;109.0;-10;11;743;653;10;-4
857.0;87.0;3;14;746;645;-3;1
?;103.0;-9;19;744;639;9;3
840.0;141.0;-1;15;?;641;1;3
859.0;88.0;4;7;753;647;-4;3
833.0;72.0;5;13;746;645;-5;-1
849.0;-4.0;15;19;743;640;-15;0
830.0;-7.0;-4;17;741;645;4;-1
843.0;-1.0;-20;14;743;650;20;-3
841.0;19.0;-2;8;751;648;2;2
851.0;12.0;1;12;748;645;-1;0
848.0;7.0;-24;14;744;646;24;0
852.0;16.0;-5;14;746;643;5;3
863.0;-45.0;27;16;748;639;-27;6
838.0;-50.0;24;15;748;642;-24;6
842.0;-71.0;?;17;742;644;-32;-2
846.0;-123.0;33;16;745;642;-33;1
832.0;-118.0;9;15;747;641;-9;4
832.0;-58.0;4;18;743;640;-4;1
848.0;?;15;16;749;639;-15;4
859.0;?;13;16;748;640;-13;3
840.0;-190.0;-12;21;742;639;12;0
842.0;-203.0;-34;16;744;644;34;-2
851.0;-165.0;?;8;749;649;18;3
859.0;-43.0;-11;6;756;645;11;8
843.0;3.0;-19;11;752;642;19;4
845.0;8.0;1;17;742;645;-1;2
845.0;24.0;20;?;749;643;-20;8
845.0;46.0;30;12;753;639;-30;11
845.0;66.0;8;11;750;645;-8;8
844.0;-8.0;-10;13;746;647;10;1
851.0;?;3;16;743;645;-3;-2
849.0;19.0;2;14;746;646;-2;2
849.0;31.0;?;15;744;645;-11;1
850.0;36.0;4;12;745;649;-4;5
841.0;4.0;-16;14;743;647;16;4
850.0;-8.0;0;17;743;644;0;-1
841.0;35.0;25;8;750;650;-25;2
861.0;36.0;25;14;747;645;-25;3
854.0;?;14;17;744;642;-14;1
840.0;-26.0;13;14;740;652;-13;-4
839.0;-2.0;12;17;739;647;-12;-3
844.0;-41.0;16;15;?;641;-16;4
847.0;?;36;14;748;?;-36;4
839.0;25.0;29;17;748;638;-29;1
840.0;20.0;-12;15;747;641;?;4
845.0;-23.0;-18;17;?;644;18;2
856.0;-8.0;-6;17;742;643;6;-4
860.0;11.0;-11;15;747;642;11;3
?;27.0;-20;13;750;642;20;9
850.0;22.0;-30;13;744;?;30;-1
