InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit BACK gyroZ
-160.0;-7;-4;3;591.0;-151.0;16.0;245;3;-7;-959.0;181.0
-313.0;8;3;35;432.0;-90.0;-116.0;244;35;8;-738.0;137.0
-471.0;4;5;-27;322.0;-51.0;-239.0;239;-27;4;-596.0;162.0
-389.0;-34;?;-38;214.0;-92.0;-192.0;238;-38;-34;?;154.0
-291.0;24;-4;-10;173.0;-113.0;-141.0;245;-10;24;-85.0;160.0
-264.0;18;-1;-29;-25.0;-105.0;-166.0;239;-29;18;258.0;111.0
-124.0;-16;-2;-24;-191.0;-22.0;-193.0;236;-24;-16;434.0;?
-81.0;13;0;1;-195.0;37.0;-151.0;242;?;13;296.0;66.0
-212.0;-14;7;-3;-253.0;98.0;-85.0;241;-3;-14;232.0;11.0
-194.0;-17;3;-4;-200.0;53.0;-90.0;243;-4;-17;259.0;20.0
-188.0;13;-2;-2;-126.0;-6.0;-57.0;241;-2;13;382.0;28.0
-80.0;19;2;-4;-213.0;-13.0;?;?;-4;19;622.0;2.0
-30.0;17;-2;-2;-245.0;-19.0;17.0;243;-2;17;667.0;-19.0
-31.0;19;-4;-4;-156.0;-14.0;64.0;243;-4;?;296.0;-11.0
-15.0;18;2;-3;-32.0;-6.0;28.0;239;-3;18;-246.0;-51.0
-76.0;-7;1;13;-34.0;-10.0;-19.0;238;13;-7;?;-58.0
-94.0;-20;1;24;-18.0;-20.0;?;242;24;?;-486.0;-64.0
-24.0;-3;7;-1;1121.0;-25.0;13.0;248;-1;-3;-704.0;-37.0
-83.0;5;1;-11;627.0;-30.0;-17.0;250;-11;5;-667.0;-58.0
-19.0;8;-1;-9;257.0;31.0;-21.0;245;-9;8;-694.0;-19.0
2.0;10;2;?;712.0;24.0;-62.0;241;-2;10;-501.0;-36.0
36.0;23;3;-17;-3.0;116.0;54.0;249;-17;23;88.0;-13.0
-199.0;1;3;0;63.0;173.0;35.0;249;0;1;-18.0;-8.0
-197.0;-15;3;8;68.0;126.0;37.0;248;8;-15;-34.0;-52.0
-113.0;-12;3;8;-53.0;77.0;36.0;244;8;-12;97.0;-64.0
9.0;-12;1;7;-94.0;?;-5.0;239;7;-12;177.0;-28.0
-30.0;-12;1;4;-170.0;32.0;-54.0;238;?;-12;338.0;-32.0
-42.0;-16;?;28;-295.0;31.0;-58.0;243;28;-16;274.0;-42.0
?;4;2;4;-363.0;58.0;-67.0;246;4;4;299.0;-39.0
-64.0;21;-1;?;-296.0;51.0;-36.0;245;-30;21;247.0;-45.0
-44.0;18;?;-21;-420.0;-6.0;-19.0;242;-21;18;391.0;-45.0
-86.0;18;6;?;-570.0;15.0;-1.0;237;-23;18;?;-60.0
-76.0;1;8;-16;-820.0;-1.0;-8.0;236;-16;1;1707.0;-44.0
-61.0;-5;-1;-11;-1264.0;38.0;?;240;-11;-5;?;-55.0
-21.0;-1;2;-15;-1781.0;73.0;-10.0;241;-15;-1;3165.0;-45.0
67.0;-3;2;-12;-2186.0;74.0;-15.0;240;-12;?;2939.0;-13.0
219.0;?;-3;-13;-2722.0;123.0;25.0;239;-13;-2;?;21.0
24.0;-2;4;-13;-2769.0;108.0;61.0;237;-13;-2;533.0;34.0
-393.0;-2;4;-12;-2101.0;47.0;179.0;235;-12;-2;237.0;6.0
-329.0;-3;-1;-14;-1324.0;-54.0;292.0;238;-14;-3;-67.0;11.0
?;0;-2;-11;-815.0;-49.0;382.0;243;-11;0;174.0;-21.0
-188.0;-5;-1;-16;-279.0;-19.0;457.0;237;-16;-5;?;-35.0
-284.0;?;4;-10;-331.0;61.0;536.0;229;-10;1;426.0;15.0
-178.0;27;1;7;-144.0;111.0;576.0;233;7;27;224.0;-47.0
-170.0;31;-5;6;?;103.0;625.0;238;6;31;24.0;-69.0
-18.0;26;-1;13;-132.0;72.0;542.0;240;13;26;-34.0;-31.0
-23.0;28;3;-12;-274.0;109.0;527.0;241;-12;28;-11.0;-56.0
-116.0;10;-1;?;-278.0;43.0;432.0;240;-32;10;-32.0;-34.0
-122.0;-2;-2;1;-84.0;39.0;326.0;239;1;-2;44.0;-57.0
?;-2;-2;-1;159.0;41.0;207.0;239;-1;-2;118.0;-54.0
-61.0;-5;-2;-22;?;50.0;101.0;240;-22;-5;75.0;-36.0
-169.0;12;4;-21;854.0;26.0;19.0;240;-21;12;65.0;-54.0
-250.0;14;2;-33;1104.0;34.0;-27.0;232;-33;14;-125.0;-28.0
-227.0;-7;-4;-61;1250.0;?;-27.0;227;-61;-7;-134.0;-41.0
-144.0;0;4;-50;1311.0;-22.0;17.0;234;-50;0;-187.0;-37.0
-96.0;?;7;-7;1485.0;0.0;17.0;237;-7;8;-388.0;-28.0
-29.0;6;-3;?;1454.0;-9.0;-14.0;235;1;6;-447.0;-41.0
-37.0;12;-6;-8;1435.0;-10.0;-32.0;?;-8;12;-654.0;-43.0
-33.0;0;-1;6;1552.0;-70.0;-72.0;234;6;0;-874.0;-37.0
-49.0;3;-2;18;1490.0;-59.0;-81.0;233;18;3;-1207.0;-61.0
-50.0;17;?;6;1173.0;-89.0;-36.0;?;6;17;-1431.0;-37.0
-83.0;-8;-3;-12;917.0;-129.0;?;240;-12;-8;-1628.0;-42.0
-104.0;-11;-3;-8;780.0;-206.0;-96.0;237;-8;-11;-1512.0;-9.0
-117.0;14;?;5;627.0;-204.0;-92.0;225;5;14;-1101.0;34.0
-88.0;18;-2;7;?;-146.0;-62.0;262;7;18;?;?
35.0;19;-5;8;?;12.0;46.0;?;8;19;-499.0;-52.0
11.0;18;?;7;-226.0;114.0;179.0;226;7;?;-339.0;-56.0
-30.0;?;-1;7;-134.0;174.0;350.0;219;7;18;-155.0;-62.0
81.0;20;4;10;-156.0;183.0;509.0;227;?;?;107.0;-90.0
124.0;15;4;3;-56.0;182.0;731.0;229;3;15;32.0;-71.0
326.0;23;-3;13;-35.0;198.0;841.0;237;?;23;-47.0;-90.0
406.0;12;-3;0;-20.0;155.0;831.0;232;0;12;-33.0;-80.0
662.0;-23;-3;-23;158.0;182.0;948.0;233;-23;-23;-118.0;-64.0
749.0;-39;-3;3;184.0;178.0;1080.0;234;3;-39;-98.0;?
?;-56;-4;7;96.0;189.0;1079.0;229;7;-56;-25.0;-118.0
155.0;-29;-3;18;207.0;211.0;1255.0;230;18;-29;7.0;-121.0
244.0;3;1;0;128.0;260.0;744.0;231;0;?;81.0;-130.0
-514.0;-16;-1;-61;53.0;247.0;793.0;229;-61;-16;92.0;-105.0
-1477.0;-13;-3;-54;33.0;308.0;1045.0;231;-54;-13;153.0;-138.0
?;-1;-3;-26;100.0;498.0;820.0;232;-26;-1;149.0;-206.0
-952.0;-16;-3;-16;92.0;549.0;619.0;?;-16;-16;91.0;-211.0
-1321.0;-25;-3;-11;119.0;455.0;264.0;236;-11;-25;-23.0;-217.0
-1250.0;-22;0;-14;109.0;409.0;158.0;228;-14;-22;87.0;-220.0
-323.0;-23;-3;-13;21.0;316.0;27.0;222;-13;-23;83.0;-153.0
49.0;-22;-5;?;-63.0;192.0;22.0;231;-13;-22;115.0;-122.0
-112.0;-22;1;-13;-157.0;81.0;224.0;232;-13;-22;?;-116.0
-506.0;-23;3;-13;-117.0;81.0;44.0;230;-13;-23;226.0;-116.0
-365.0;-22;1;-13;-87.0;52.0;-66.0;227;-13;-22;279.0;-75.0
-346.0;-23;-1;-13;-217.0;64.0;-68.0;225;-13;-23;349.0;-84.0
-158.0;-22;-6;-13;-69.0;65.0;-49.0;227;-13;-22;212.0;-82.0
252.0;-22;-5;-13;-92.0;-17.0;81.0;225;?;-22;25.0;-95.0
148.0;-22;0;-13;-125.0;4.0;168.0;227;-13;-22;111.0;-48.0
-63.0;-22;1;-13;32.0;?;-17.0;225;-13;?;132.0;-51.0
87.0;-22;1;-13;44.0;65.0;-93.0;221;?;-22;163.0;-62.0
569.0;-22;0;-13;-6.0;0.0;-66.0;221;-13;-22;?;-41.0
1010.0;-22;-4;-13;86.0;-2.0;-83.0;221;-13;-22;10.0;-19.0
?;?;-2;-13;?;-43.0;23.0;227;-13;-22;-113.0;-11.0
?;-22;0;-13;138.0;-32.0;-59.0;229;-13;-22;19.0;-7.0
237.0;-22;-1;-13;152.0;-30.0;-131.0;227;-13;?;76.0;-17.0
-538.0;-23;6;-13;109.0;-58.0;-82.0;224;-13;-23;-63.0;-17.0
-411.0;-22;8;-13;-37.0;-20.0;-288.0;226;-13;-22;59.0;-14.0
61.0;-23;-2;-13;?;20.0;-75.0;229;?;-23;144.0;6.0
443.0;-23;-2;-13;?;67.0;94.0;228;-13;-23;104.0;-4.0
559.0;-22;1;-13;-141.0;121.0;146.0;222;-13;-22;84.0;?
494.0;-23;-4;?;-174.0;153.0;155.0;223;-12;-23;116.0;6.0
406.0;-23;0;-12;-268.0;170.0;157.0;226;-12;-23;?;17.0
50.0;-38;2;3;-299.0;142.0;174.0;230;3;-38;281.0;?
-391.0;-41;-1;17;?;90.0;55.0;231;17;-41;350.0;1.0
-931.0;-6;1;9;-150.0;83.0;-274.0;224;9;-6;243.0;10.0
-876.0;2;1;6;-94.0;-21.0;-282.0;225;6;2;120.0;29.0
-500.0;-5;0;9;-18.0;-73.0;-133.0;224;9;-5;-8.0;4.0
-567.0;0;3;7;-65.0;-79.0;-27.0;225;7;0;-34.0;-2.0
-997.0;-3;0;8;-64.0;-63.0;?;229;8;-3;-2.0;6.0
-768.0;-2;-1;7;-61.0;-52.0;?;227;7;-2;173.0;10.0
-110.0;?;2;7;-223.0;?;-49.0;231;7;-2;248.0;?
-22.0;-2;-1;8;-159.0;22.0;28.0;228;8;-2;137.0;4.0
-420.0;-2;-1;7;-268.0;?;-36.0;224;7;-2;89.0;12.0
-535.0;-2;2;7;-255.0;53.0;4.0;229;7;-2;106.0;11.0
-169.0;-2;2;7;-251.0;91.0;6.0;228;7;-2;17.0;-13.0
233.0;-2;4;7;-523.0;81.0;80.0;223;7;-2;100.0;22.0
512.0;-2;4;7;-793.0;68.0;78.0;224;7;-2;91.0;43.0
355.0;-2;6;7;-392.0;32.0;15.0;227;7;-2;46.0;21.0
956.0;-2;0;7;4.0;11.0;-90.0;228;7;-2;-80.0;22.0
1588.0;-2;-4;7;204.0;-42.0;-30.0;235;7;-2;-41.0;8.0
1486.0;?;-1;?;46.0;-30.0;93.0;242;7;-2;66.0;35.0
1097.0;-2;-2;7;-3.0;-21.0;145.0;241;7;-2;-16.0;9.0
457.0;-2;4;7;-16.0;-81.0;?;236;7;-2;-114.0;-7.0
500.0;-2;8;7;153.0;-83.0;?;234;7;-2;-184.0;-2.0
?;-2;4;7;308.0;-79.0;80.0;243;7;-2;-266.0;-4.0
303.0;-2;3;7;267.0;-84.0;68.0;238;7;-2;-27.0;16.0
249.0;-2;2;7;412.0;28.0;-81.0;227;7;?;154.0;20.0
208.0;-2;0;7;189.0;52.0;21.0;240;7;?;393.0;7.0
44.0;-2;-1;7;79.0;4.0;87.0;250;7;-2;558.0;?
771.0;-2;-2;7;-62.0;10.0;540.0;248;7;-2;447.0;47.0
613.0;-2;0;7;-63.0;-22.0;359.0;254;7;-2;356.0;43.0
195.0;-2;-1;?;-22.0;49.0;62.0;239;7;-2;67.0;16.0
372.0;-2;1;7;-50.0;13.0;-33.0;229;7;-2;?;24.0
222.0;-2;6;7;33.0;2.0;?;248;7;-2;-485.0;73.0
27.0;?;-4;7;113.0;-19.0;-8.0;246;7;-2;-344.0;126.0
562.0;-2;-11;7;?;-1.0;-30.0;251;?;-2;-300.0;110.0
376.0;-2;-6;?;-394.0;92.0;29.0;252;?;-2;?;63.0
73.0;-2;-3;7;-436.0;1.0;-36.0;241;7;-2;121.0;52.0
?;-2;4;7;-10.0;34.0;?;246;7;-2;254.0;59.0
-740.0;-2;4;7;15.0;22.0;-158.0;245;7;-2;162.0;67.0
-933.0;-2;?;7;-126.0;-9.0;-279.0;247;7;-2;-125.0;96.0
-1214.0;-2;-3;7;5.0;-44.0;-412.0;251;7;-2;?;86.0
-1417.0;-2;-1;7;177.0;?;-347.0;250;7;-2;-798.0;125.0
1861.0;-2;1;7;378.0;-125.0;254.0;248;7;-2;-536.0;141.0
1727.0;-2;4;7;161.0;-33.0;876.0;243;7;-2;-524.0;105.0
1128.0;-2;-2;7;212.0;-82.0;86.0;?;7;-2;-117.0;126.0
1314.0;-2;-5;7;-43.0;-63.0;-70.0;251;7;-2;-51.0;171.0
847.0;-2;-5;7;65.0;2.0;474.0;255;7;-2;-496.0;133.0
-392.0;-2;-4;7;-143.0;?;-158.0;250;7;-2;-579.0;90.0
598.0;13;1;-4;135.0;26.0;19.0;219;-4;13;-97.0;88.0
1068.0;37;0;0;-46.0;11.0;45.0;214;0;37;111.0;76.0
1033.0;17;3;-4;-43.0;10.0;-82.0;208;-4;17;235.0;103.0
-290.0;-22;1;-2;194.0;13.0;-67.0;210;-2;-22;57.0;92.0
-62.0;2;5;-1;470.0;6.0;2.0;213;-1;2;-145.0;38.0
-379.0;9;4;-18;549.0;1.0;-187.0;211;-18;9;-425.0;51.0
-508.0;-19;-5;-20;329.0;25.0;-109.0;?;-20;-19;-443.0;37.0
-461.0;-17;-7;13;324.0;-24.0;74.0;?;13;-17;-277.0;15.0
-43.0;2;-3;26;458.0;-77.0;?;223;26;2;?;?
10.0;8;-1;-3;396.0;-168.0;-9.0;219;-3;8;-350.0;?
181.0;?;0;-30;215.0;-226.0;-149.0;219;-30;?;-531.0;70.0
-212.0;18;3;-31;-43.0;-235.0;-225.0;219;-31;18;-479.0;84.0
-188.0;9;-3;-3;-164.0;-183.0;-179.0;216;-3;9;?;66.0
13.0;-4;-8;24;91.0;-181.0;-75.0;219;24;?;-123.0;52.0
-56.0;-2;-2;14;221.0;-110.0;-65.0;218;14;-2;-222.0;33.0
-104.0;-2;1;-2;143.0;-84.0;-4.0;214;-2;-2;-363.0;10.0
?;-1;1;-3;189.0;-123.0;-85.0;217;-3;-1;-505.0;24.0
-294.0;-20;-1;-3;121.0;-131.0;-218.0;215;-3;-20;-393.0;68.0
6.0;-41;-4;-2;-73.0;-67.0;-127.0;213;-2;-41;-70.0;71.0
148.0;-22;1;-5;-387.0;15.0;-40.0;213;-5;-22;180.0;80.0
-81.0;-1;3;-14;-601.0;50.0;-103.0;212;-14;-1;243.0;81.0
-153.0;-2;?;-13;-642.0;113.0;-114.0;217;-13;-2;443.0;63.0
-216.0;-3;-3;-12;-495.0;172.0;-104.0;218;-12;-3;477.0;71.0
-327.0;-2;-4;-15;-468.0;175.0;-117.0;220;-15;-2;573.0;41.0
-620.0;-2;1;-9;-266.0;217.0;-206.0;231;-9;-2;680.0;46.0
-711.0;-1;3;-18;-29.0;117.0;-232.0;221;-18;?;314.0;3.0
-549.0;10;-3;-21;140.0;126.0;-157.0;213;-21;10;148.0;-15.0
-546.0;19;0;-12;386.0;99.0;-129.0;227;-12;19;62.0;28.0
-383.0;22;-2;-36;740.0;?;-394.0;220;-36;22;-110.0;?
-747.0;39;?;-47;1059.0;-69.0;-547.0;211;-47;39;-185.0;-5.0
-1075.0;3;-6;-37;1257.0;-214.0;-456.0;214;-37;3;-2.0;3.0
?;-4;-12;-14;1573.0;-293.0;-604.0;197;-14;-4;93.0;-45.0
-805.0;26;-7;-5;1838.0;-385.0;-739.0;196;-5;26;-219.0;-69.0
-937.0;-34;7;-32;1788.0;-399.0;-927.0;218;-32;-34;-410.0;-96.0
-1377.0;-57;5;-6;1618.0;-537.0;-1257.0;?;-6;-57;-468.0;-58.0
-1712.0;-5;-3;18;1675.0;-638.0;-1450.0;207;18;-5;-720.0;11.0
-971.0;?;1;-5;1622.0;-689.0;-1430.0;213;-5;7;-968.0;62.0
-678.0;-4;5;-12;1474.0;-783.0;-1354.0;222;-12;-4;-1073.0;141.0
-498.0;-2;-2;-13;1223.0;-857.0;-1386.0;223;-13;-2;-1153.0;216.0
-304.0;-1;-1;-14;937.0;-903.0;-1365.0;?;-14;-1;-1194.0;208.0
-900.0;-3;10;2;807.0;-936.0;-1242.0;237;2;-3;-1235.0;?
-1000.0;0;1;8;948.0;-1043.0;-1259.0;233;8;0;-1248.0;271.0
-779.0;-5;-2;-15;1030.0;?;-1121.0;219;-15;-5;-1162.0;297.0
-408.0;1;6;?;875.0;-863.0;-996.0;220;-20;1;-1085.0;331.0
-718.0;8;2;-3;683.0;-663.0;-1166.0;?;-3;8;-881.0;?
-841.0;?;0;-27;539.0;-568.0;-1457.0;213;-27;?;-796.0;340.0
-617.0;0;2;-44;468.0;-601.0;-1171.0;217;-44;0;-765.0;367.0
-1116.0;?;4;0;461.0;-528.0;-981.0;215;0;-14;-715.0;365.0
-837.0;-18;2;13;420.0;-461.0;-1099.0;214;13;-18;-624.0;?
-688.0;2;2;-18;339.0;-437.0;-1009.0;219;-18;2;-525.0;344.0
-777.0;8;0;-12;203.0;-371.0;-952.0;?;-12;8;-290.0;348.0
-831.0;10;-6;-10;-12.0;-361.0;-748.0;215;-10;10;-242.0;352.0
-817.0;-11;7;-30;-37.0;-363.0;-834.0;220;-30;-11;-13.0;357.0
-771.0;-29;3;-30;-118.0;-356.0;-1037.0;218;-30;-29;54.0;331.0
-624.0;-14;-7;-18;-144.0;-285.0;-1085.0;208;-18;-14;23.0;?
-534.0;-1;4;4;-9.0;-224.0;-850.0;206;4;-1;-129.0;274.0
-551.0;-2;4;38;226.0;-181.0;-621.0;210;38;-2;-582.0;276.0
-680.0;-3;3;42;405.0;-194.0;-435.0;210;42;-3;-1236.0;277.0
-670.0;7;2;18;347.0;-253.0;-322.0;210;18;7;-1474.0;?
?;7;-7;-1;95.0;-254.0;-258.0;213;-1;7;-1193.0;259.0
-458.0;11;0;-1;-204.0;-215.0;-308.0;210;-1;11;-747.0;231.0
-342.0;5;6;?;-189.0;-182.0;-256.0;210;-4;5;-171.0;194.0
-169.0;-2;-1;-3;-456.0;-134.0;-141.0;212;-3;-2;295.0;173.0
-90.0;18;-2;16;-413.0;-14.0;-88.0;209;16;18;535.0;135.0
-34.0;5;-2;11;-275.0;120.0;-48.0;212;11;5;?;55.0
-82.0;-2;-1;9;-343.0;130.0;7.0;208;9;-2;153.0;62.0
-226.0;-5;3;3;-402.0;178.0;56.0;210;3;-5;363.0;54.0
-282.0;2;-2;-1;-515.0;192.0;99.0;?;-1;2;337.0;61.0
-240.0;19;-4;-1;-482.0;153.0;148.0;210;-1;19;509.0;60.0
-251.0;-26;-2;-31;-524.0;105.0;129.0;211;-31;-26;629.0;?
-129.0;-8;-5;-19;-665.0;?;121.0;?;-19;-8;1011.0;43.0
-24.0;25;5;-20;-697.0;?;106.0;208;-20;25;1381.0;?
5.0;-18;12;-13;-662.0;47.0;141.0;218;-13;-18;1772.0;13.0
31.0;-30;2;17;-994.0;123.0;?;209;17;-30;?;-51.0
-37.0;-13;4;-10;-1226.0;205.0;273.0;213;-10;-13;1837.0;-79.0
-60.0;3;8;-8;-1325.0;178.0;441.0;212;-8;3;2043.0;-91.0
-127.0;14;3;-1;-844.0;305.0;554.0;205;-1;?;1795.0;-96.0
-120.0;-1;1;2;-361.0;367.0;627.0;202;2;-1;1417.0;?
?;3;2;5;-298.0;459.0;714.0;207;5;3;951.0;-111.0
-115.0;6;4;-1;-416.0;478.0;796.0;218;-1;?;907.0;-115.0
-117.0;-21;5;26;-560.0;412.0;883.0;?;26;-21;898.0;-117.0
58.0;5;?;2;-292.0;397.0;841.0;215;?;5;702.0;-113.0
64.0;?;-4;-19;?;370.0;806.0;212;-19;27;507.0;?
-3.0;10;1;10;262.0;277.0;690.0;201;10;10;344.0;-64.0
-63.0;9;6;-14;364.0;159.0;575.0;204;-14;9;323.0;-79.0
201.0;-3;3;-20;474.0;138.0;411.0;214;-20;?;90.0;-94.0
242.0;-21;-2;33;609.0;138.0;188.0;214;33;-21;-28.0;-96.0
3.0;-23;1;40;605.0;117.0;26.0;215;40;-23;-53.0;-88.0
6.0;-21;5;42;510.0;23.0;-159.0;213;42;?;105.0;-45.0
67.0;-27;2;21;189.0;-105.0;29.0;208;21;-27;110.0;-27.0
187.0;-47;-2;-17;-111.0;-197.0;441.0;210;-17;-47;231.0;-37.0
916.0;-41;-1;-12;-251.0;-114.0;932.0;210;-12;-41;523.0;-60.0
1886.0;3;2;-13;-281.0;130.0;871.0;214;-13;?;639.0;-109.0
1280.0;7;3;-4;-77.0;243.0;660.0;219;-4;7;669.0;-150.0
524.0;-12;2;-11;133.0;274.0;352.0;213;-11;-12;?;-133.0
876.0;-10;-1;-25;223.0;298.0;235.0;212;-25;-10;457.0;-134.0
679.0;-14;2;-23;218.0;247.0;238.0;211;-23;-14;395.0;-68.0
952.0;-12;?;-23;186.0;108.0;255.0;?;-23;-12;363.0;-88.0
1197.0;14;6;4;38.0;68.0;271.0;214;4;14;390.0;-44.0
985.0;19;3;0;-65.0;48.0;406.0;215;0;19;242.0;-94.0
752.0;-15;-1;-28;-38.0;113.0;479.0;211;-28;-15;52.0;-117.0
563.0;-36;-1;-33;77.0;166.0;357.0;212;?;-36;-183.0;-109.0
-199.0;-31;-1;-33;237.0;124.0;190.0;?;-33;-31;-66.0;-120.0
237.0;-32;2;-33;281.0;110.0;-17.0;210;-33;-32;43.0;-64.0
420.0;-33;11;-33;253.0;37.0;51.0;215;-33;-33;33.0;-113.0
104.0;-30;4;-32;174.0;67.0;18.0;222;-32;-30;-41.0;-65.0
117.0;-36;-1;-34;189.0;162.0;57.0;217;-34;-36;-180.0;-62.0
232.0;-29;3;-31;287.0;169.0;?;214;-31;-29;-212.0;-79.0
-21.0;-35;-1;-34;380.0;182.0;55.0;217;-34;-35;-95.0;-76.0
?;-33;?;-33;325.0;165.0;221.0;210;-33;-33;-167.0;-60.0
219.0;12;7;-7;404.0;191.0;85.0;205;-7;12;?;-36.0
24.0;0;-2;-1;324.0;120.0;115.0;206;-1;0;-208.0;6.0
157.0;-37;1;-27;176.0;-111.0;32.0;219;-27;-37;-398.0;-7.0
196.0;-6;-1;-30;171.0;-62.0;36.0;219;-30;-6;?;-19.0
121.0;-9;2;-17;75.0;-79.0;-9.0;214;-17;-9;-146.0;-41.0
40.0;-29;4;-2;120.0;-44.0;46.0;215;-2;-29;-74.0;-49.0
33.0;-31;0;18;126.0;7.0;-2.0;217;18;-31;?;-40.0
65.0;-32;1;-3;59.0;-1.0;86.0;214;-3;-32;-16.0;?
60.0;-33;2;-4;77.0;-61.0;113.0;215;-4;-33;-41.0;-41.0
-71.0;-29;1;-1;99.0;-61.0;58.0;217;-1;-29;50.0;-34.0
-114.0;-37;4;-2;70.0;-9.0;?;212;-2;-37;?;-69.0
-90.0;-24;3;-5;114.0;-5.0;?;210;-5;-24;-67.0;-79.0
-25.0;-26;0;-12;?;-26.0;-26.0;215;-12;-26;18.0;-33.0
38.0;-32;1;8;93.0;-16.0;-24.0;220;8;-32;36.0;-47.0
33.0;-2;0;12;?;22.0;-14.0;220;12;-2;-13.0;-56.0
39.0;-31;4;-15;-108.0;-27.0;16.0;216;-15;-31;-127.0;-52.0
?;-33;3;-19;?;-8.0;6.0;216;-19;-33;-189.0;-60.0
-72.0;-10;-1;11;166.0;-20.0;-4.0;217;11;-10;-49.0;-61.0
-16.0;-36;2;42;?;3.0;10.0;215;42;-36;111.0;-71.0
46.0;-32;4;39;95.0;?;31.0;216;39;-32;93.0;-78.0
53.0;-30;5;-3;119.0;27.0;82.0;212;-3;-30;64.0;-79.0
57.0;-30;0;-25;136.0;-16.0;118.0;211;-25;-30;14.0;-62.0
148.0;?;-3;-18;102.0;-2.0;61.0;212;-18;-14;?;?
-92.0;-29;-2;-27;151.0;-7.0;2.0;212;-27;-29;30.0;-54.0
51.0;-16;-2;-19;144.0;-3.0;-5.0;211;-19;-16;?;-78.0
46.0;-1;1;-12;159.0;-21.0;4.0;210;-12;-1;199.0;-48.0
-46.0;-39;4;-41;82.0;43.0;36.0;213;-41;?;?;-77.0
56.0;-19;1;?;109.0;1.0;53.0;214;?;-19;137.0;-84.0
46.0;-3;-2;?;103.0;13.0;29.0;214;4;-3;27.0;-62.0
4.0;-28;2;-5;12.0;-5.0;61.0;219;-5;-28;96.0;-62.0
118.0;-22;0;-3;31.0;-40.0;15.0;217;-3;?;158.0;-77.0
-45.0;-40;-4;-12;72.0;-44.0;14.0;211;-12;-40;177.0;-69.0
26.0;-48;2;-13;?;-29.0;-61.0;212;-13;-48;59.0;-58.0
134.0;?;3;-14;192.0;-12.0;-9.0;216;-14;-23;-35.0;-107.0
93.0;-4;0;-8;238.0;-35.0;-18.0;214;-8;-4;-134.0;-58.0
36.0;-6;-4;-2;?;-13.0;-22.0;214;-2;-6;-135.0;-75.0
0.0;-35;-3;10;243.0;-37.0;0.0;220;10;-35;-130.0;-65.0
81.0;-53;5;11;360.0;-57.0;29.0;218;11;-53;-134.0;?
-80.0;-38;3;-36;?;-17.0;-48.0;209;-36;-38;-95.0;-91.0
-65.0;-25;-4;-25;344.0;?;-61.0;215;-25;-25;18.0;-62.0
90.0;-16;-5;?;311.0;2.0;-39.0;215;4;-16;-42.0;-96.0
129.0;2;-1;-20;390.0;-9.0;44.0;209;-20;2;-100.0;-86.0
-187.0;-3;6;?;221.0;68.0;-31.0;216;-10;-3;-143.0;-83.0
-131.0;-21;6;16;101.0;?;-22.0;216;16;-21;-161.0;-34.0
36.0;-22;4;12;53.0;16.0;?;216;12;-22;-92.0;-64.0
15.0;-24;-1;-1;-37.0;17.0;-33.0;218;-1;-24;63.0;-28.0
-13.0;-14;-2;-23;-94.0;32.0;-9.0;213;-23;-14;112.0;-34.0
76.0;0;3;-33;6.0;32.0;42.0;211;-33;0;75.0;-32.0
172.0;-2;1;-33;-21.0;-9.0;58.0;212;-33;-2;55.0;-28.0
46.0;-1;0;-19;19.0;-1.0;96.0;211;-19;?;47.0;?
61.0;-5;?;24;49.0;-26.0;67.0;214;24;-5;59.0;-9.0
113.0;11;-4;5;40.0;-3.0;100.0;216;5;11;-18.0;17.0
-37.0;?;-5;-29;6.0;0.0;10.0;211;-29;17;53.0;26.0
-63.0;8;1;-7;-45.0;6.0;?;?;-7;8;68.0;?
-137.0;8;2;-13;-146.0;-41.0;-19.0;215;-13;8;104.0;53.0
-204.0;-10;2;-8;-162.0;-47.0;-25.0;212;-8;-10;-72.0;41.0
-61.0;-6;4;?;-96.0;-27.0;-36.0;210;10;-6;-190.0;67.0
-107.0;-6;-1;-33;-142.0;-39.0;8.0;213;?;-6;-99.0;45.0
-145.0;-29;-2;-8;-26.0;-16.0;-30.0;217;-8;-29;-47.0;72.0
-152.0;-15;0;35;21.0;-26.0;-3.0;220;35;-15;16.0;75.0
-185.0;29;-1;-32;-3.0;-45.0;-74.0;220;-32;29;-94.0;56.0
-124.0;35;3;-50;-3.0;-47.0;-2.0;?;-50;35;-128.0;66.0
-88.0;3;?;-18;?;-7.0;-47.0;211;-18;3;-92.0;47.0
-101.0;2;1;-12;3.0;-50.0;-71.0;214;-12;2;-36.0;77.0
-77.0;-15;-1;-15;-23.0;-42.0;-73.0;215;-15;-15;-89.0;41.0
-72.0;-56;0;-24;-27.0;-13.0;-23.0;214;-24;-56;-39.0;45.0
-52.0;-53;1;?;59.0;-4.0;-41.0;?;-23;-53;19.0;?
-137.0;-51;-4;-22;-37.0;-3.0;-52.0;213;-22;-51;57.0;4.0
