InertialMeasurementUnit LUA gyroY;Accelerometer LUA_ accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA accZ;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accZ;Accelerometer BACK accX
-308.0;-182.0;-245.0;-189.0;343.0;33.0;481.0;152;431.0;108;4;101.0;604.0
-102.0;69.0;1.0;-126.0;114.0;-98.0;377.0;103;138.0;159;-3;-11.0;204.0
2.0;293.0;-276.0;106.0;524.0;-109.0;455.0;124;412.0;44;5;175.0;250.0
-231.0;26.0;-302.0;-644.0;558.0;15.0;372.0;107;300.0;-63;-4;-303.0;114.0
211.0;286.0;-140.0;3.0;554.0;648.0;791.0;31;570.0;133;-5;59.0;106.0
23.0;165.0;-366.0;292.0;-108.0;100.0;517.0;116;390.0;69;-7;356.0;310.0
-579.0;-118.0;-89.0;-415.0;742.0;-434.0;274.0;-113;172.0;-89;-160;-29.0;188.0
-442.0;34.0;-52.0;-23.0;986.0;9.0;280.0;-42;92.0;53;-45;206.0;73.0
-501.0;194.0;44.0;-356.0;615.0;-199.0;127.0;109;2.0;130;-10;382.0;238.0
-167.0;204.0;-280.0;-353.0;585.0;173.0;493.0;-101;273.0;-61;-99;411.0;112.0
-396.0;164.0;-229.0;-283.0;743.0;-36.0;448.0;-136;211.0;-23;-165;417.0;259.0
866.0;-32.0;-334.0;75.0;270.0;-170.0;295.0;15;363.0;75;-7;312.0;80.0
173.0;-35.0;-13.0;495.0;267.0;128.0;466.0;15;401.0;59;-10;-70.0;-26.0
686.0;140.0;-145.0;273.0;333.0;2.0;336.0;21;296.0;38;-6;-276.0;27.0
-19.0;42.0;-229.0;205.0;-34.0;38.0;504.0;146;372.0;78;1;514.0;115.0
-334.0;-138.0;-76.0;15.0;549.0;4.0;241.0;-108;51.0;-56;-28;162.0;229.0
263.0;-33.0;-2.0;-3.0;527.0;-146.0;209.0;-138;91.0;-168;-23;30.0;162.0
-116.0;-145.0;-39.0;153.0;692.0;-134.0;371.0;169;35.0;-11;4;278.0;217.0
250.0;-45.0;-301.0;-53.0;775.0;-32.0;327.0;5;412.0;-12;-82;375.0;48.0
-29.0;16.0;-314.0;-132.0;91.0;11.0;381.0;-8;412.0;156;-10;90.0;354.0
195.0;39.0;-167.0;-78.0;401.0;144.0;464.0;128;401.0;-9;-12;-33.0;155.0
137.0;-53.0;-232.0;272.0;643.0;-404.0;343.0;-26;351.0;21;-17;465.0;-193.0
-234.0;-121.0;-144.0;168.0;82.0;50.0;447.0;102;282.0;120;-10;262.0;355.0
-304.0;100.0;-138.0;232.0;-27.0;-6.0;445.0;39;201.0;63;-5;246.0;334.0
129.0;12.0;-38.0;160.0;720.0;-69.0;320.0;-37;254.0;-12;-80;397.0;165.0
-432.0;-325.0;-114.0;220.0;171.0;-493.0;434.0;-3;234.0;153;-12;63.0;347.0
-86.0;16.0;-54.0;-355.0;378.0;43.0;403.0;118;95.0;105;-14;-77.0;308.0
605.0;-6.0;-254.0;-200.0;1267.0;36.0;310.0;-8;328.0;70;-9;-544.0;70.0
489.0;27.0;-309.0;-168.0;918.0;84.0;474.0;17;373.0;-15;-90;-10.0;246.0
360.0;135.0;-392.0;-110.0;845.0;88.0;542.0;15;523.0;-11;-98;119.0;403.0
-18.0;119.0;-472.0;-155.0;934.0;212.0;558.0;23;527.0;-24;-107;-173.0;510.0
-35.0;-77.0;-202.0;-584.0;1037.0;-39.0;381.0;-153;281.0;27;-58;119.0;141.0
78.0;-209.0;-246.0;-1097.0;950.0;-165.0;474.0;-147;369.0;-58;-143;-30.0;300.0
7.0;-147.0;-36.0;-141.0;267.0;-49.0;299.0;82;172.0;141;-4;-8.0;-19.0
-367.0;-161.0;-101.0;-248.0;909.0;-367.0;352.0;139;248.0;61;-4;-179.0;23.0
621.0;-58.0;-73.0;-143.0;271.0;-43.0;524.0;29;366.0;141;-5;82.0;33.0
221.0;70.0;-73.0;145.0;763.0;-115.0;229.0;14;175.0;-84;-76;291.0;21.0
164.0;140.0;-65.0;218.0;673.0;-48.0;444.0;-68;220.0;-12;-82;472.0;361.0
65.0;64.0;-337.0;-107.0;816.0;207.0;37.0;60;438.0;-15;-3;-112.0;10.0
-22.0;-58.0;-285.0;-103.0;827.0;-17.0;379.0;4;369.0;-7;-107;93.0;77.0
-222.0;-7.0;-454.0;-166.0;1249.0;53.0;648.0;-156;696.0;58;32;-60.0;291.0
63.0;-74.0;-31.0;84.0;641.0;-124.0;472.0;176;74.0;146;23;55.0;117.0
31.0;234.0;-333.0;-164.0;185.0;40.0;404.0;112;370.0;150;-8;160.0;224.0
116.0;117.0;-232.0;305.0;-115.0;113.0;442.0;109;311.0;164;-6;-166.0;256.0
172.0;4.0;-9.0;51.0;72.0;-83.0;257.0;1;194.0;71;-13;-10.0;32.0
161.0;31.0;2.0;4.0;84.0;-58.0;272.0;-1;150.0;71;-13;55.0;125.0
605.0;-358.0;-184.0;-856.0;849.0;-235.0;183.0;-56;148.0;-66;-138;80.0;-47.0
207.0;-18.0;-40.0;-78.0;99.0;-25.0;284.0;-1;125.0;72;-13;117.0;169.0
522.0;41.0;-208.0;58.0;339.0;80.0;343.0;109;293.0;-2;-8;251.0;7.0
169.0;26.0;-192.0;-112.0;-145.0;46.0;339.0;167;157.0;54;-11;-58.0;281.0
51.0;66.0;-272.0;-179.0;-232.0;114.0;376.0;168;131.0;94;-16;-52.0;268.0
69.0;182.0;-279.0;-102.0;1241.0;-142.0;488.0;-18;82.0;32;13;352.0;272.0
258.0;7.0;-228.0;-55.0;909.0;27.0;550.0;53;368.0;-15;-86;189.0;259.0
248.0;-46.0;59.0;-13.0;994.0;-110.0;290.0;-44;168.0;52;-46;5.0;-6.0
70.0;100.0;-141.0;-7.0;857.0;-29.0;408.0;54;291.0;-15;-84;129.0;114.0
114.0;39.0;4.0;-102.0;1017.0;-42.0;144.0;-132;48.0;162;-118;160.0;77.0
28.0;77.0;-99.0;3.0;851.0;-8.0;396.0;56;290.0;-15;-84;162.0;139.0
210.0;394.0;-79.0;-92.0;1210.0;-102.0;246.0;33;0.0;58;-36;210.0;278.0
85.0;102.0;-95.0;29.0;829.0;26.0;392.0;61;243.0;-15;-79;172.0;184.0
300.0;-124.0;4.0;-142.0;1036.0;10.0;283.0;76;250.0;61;-18;155.0;29.0
447.0;-35.0;-104.0;-150.0;964.0;1.0;364.0;-88;245.0;64;-37;204.0;75.0
231.0;-6.0;-139.0;40.0;814.0;31.0;347.0;63;261.0;-15;-74;295.0;166.0
185.0;85.0;-114.0;46.0;801.0;33.0;375.0;60;289.0;-15;-73;336.0;153.0
801.0;-168.0;-69.0;-178.0;1074.0;-21.0;332.0;26;301.0;149;-12;140.0;2.0
36.0;222.0;-347.0;21.0;322.0;-1.0;268.0;123;254.0;-3;-8;121.0;-89.0
7.0;-107.0;-16.0;73.0;-370.0;39.0;371.0;135;3.0;82;19;901.0;44.0
-203.0;173.0;-285.0;-60.0;948.0;41.0;386.0;25;209.0;60;-30;1022.0;137.0
-63.0;42.0;-171.0;-59.0;126.0;37.0;485.0;114;273.0;92;-5;-40.0;397.0
6.0;-444.0;-118.0;9.0;392.0;-434.0;396.0;105;354.0;120;0;372.0;155.0
255.0;-50.0;-4.0;508.0;315.0;-78.0;288.0;-151;51.0;-21;-42;54.0;106.0
112.0;205.0;-115.0;267.0;888.0;119.0;402.0;23;198.0;-11;-3;772.0;372.0
24.0;0.0;-202.0;-76.0;977.0;109.0;477.0;-17;297.0;158;-5;717.0;73.0
47.0;38.0;-133.0;23.0;768.0;42.0;392.0;37;278.0;-15;-70;485.0;162.0
70.0;81.0;-127.0;15.0;768.0;45.0;385.0;37;295.0;-15;-69;417.0;128.0
-379.0;172.0;-348.0;-52.0;811.0;221.0;530.0;-50;500.0;-29;-118;583.0;422.0
13.0;75.0;-118.0;22.0;777.0;36.0;412.0;33;267.0;-15;-69;419.0;115.0
7.0;58.0;-110.0;29.0;781.0;38.0;380.0;30;259.0;-15;-69;444.0;112.0
19.0;44.0;-92.0;24.0;787.0;32.0;390.0;29;276.0;-15;-69;438.0;128.0
-18.0;-9.0;-84.0;17.0;793.0;37.0;370.0;31;302.0;-15;-69;440.0;131.0
-255.0;207.0;-133.0;-139.0;1029.0;-35.0;495.0;72;392.0;47;0;791.0;215.0
-375.0;128.0;-264.0;-151.0;868.0;58.0;339.0;112;287.0;-96;14;572.0;304.0
-431.0;81.0;-296.0;-424.0;1281.0;46.0;387.0;-144;307.0;157;-83;1076.0;116.0
-465.0;-308.0;-239.0;-948.0;996.0;166.0;275.0;176;369.0;-79;174;636.0;165.0
95.0;-299.0;-374.0;266.0;598.0;-493.0;337.0;-26;471.0;21;-16;596.0;283.0
32.0;98.0;-167.0;-417.0;1320.0;-66.0;296.0;140;135.0;87;-69;871.0;207.0
-37.0;7.0;-93.0;-61.0;844.0;46.0;370.0;15;202.0;-4;-83;410.0;202.0
-276.0;217.0;-18.0;-345.0;1162.0;-95.0;131.0;68;-43.0;88;-6;219.0;279.0
-221.0;116.0;-161.0;-96.0;805.0;-4.0;405.0;29;205.0;-4;-83;407.0;320.0
-524.0;38.0;-301.0;149.0;367.0;204.0;367.0;41;421.0;6;10;-28.0;354.0
-5.0;-3.0;-206.0;21.0;643.0;-314.0;409.0;-41;256.0;18;-113;514.0;211.0
-14.0;202.0;-174.0;67.0;302.0;-434.0;494.0;16;70.0;75;-7;141.0;222.0
-688.0;108.0;-255.0;-25.0;1220.0;79.0;407.0;-105;291.0;153;-105;-277.0;276.0
-84.0;-6.0;-215.0;-414.0;962.0;220.0;460.0;-52;378.0;92;-20;606.0;23.0
55.0;123.0;-308.0;-386.0;974.0;63.0;309.0;66;254.0;60;-20;625.0;221.0
-119.0;215.0;-286.0;6.0;310.0;-4.0;345.0;125;293.0;-3;-9;78.0;-13.0
283.0;-72.0;30.0;140.0;341.0;-171.0;482.0;40;27.0;-5;-3;-79.0;326.0
-243.0;107.0;-250.0;-87.0;126.0;45.0;443.0;114;381.0;91;-5;-9.0;408.0
-65.0;74.0;-211.0;2.0;34.0;80.0;418.0;71;260.0;-178;-6;68.0;270.0
299.0;-295.0;-349.0;-394.0;294.0;-551.0;439.0;82;404.0;-178;0;-66.0;321.0
-459.0;-80.0;-277.0;502.0;436.0;34.0;345.0;6;324.0;76;-28;619.0;50.0
141.0;-204.0;-59.0;-397.0;1343.0;-45.0;314.0;172;141.0;155;-23;166.0;102.0
363.0;-449.0;-101.0;23.0;389.0;-618.0;277.0;106;213.0;114;0;203.0;96.0
-611.0;-430.0;-132.0;-246.0;422.0;-717.0;459.0;65;-21.0;58;-8;62.0;351.0
-923.0;58.0;-231.0;-178.0;240.0;22.0;446.0;101;188.0;127;-24;-40.0;226.0
-757.0;-198.0;-200.0;-260.0;484.0;-447.0;340.0;25;359.0;-13;-81;279.0;363.0
-481.0;302.0;-492.0;-341.0;-86.0;194.0;604.0;51;590.0;77;1;284.0;619.0
236.0;69.0;-195.0;-7.0;92.0;45.0;442.0;71;301.0;-178;-5;6.0;269.0
61.0;138.0;-305.0;-127.0;190.0;42.0;429.0;71;316.0;-178;-5;106.0;217.0
83.0;101.0;-263.0;-218.0;208.0;73.0;420.0;71;327.0;-178;-4;68.0;205.0
92.0;48.0;-287.0;-310.0;208.0;121.0;437.0;71;358.0;-178;-4;65.0;236.0
132.0;103.0;-337.0;-364.0;221.0;133.0;474.0;71;377.0;-178;-4;87.0;357.0
-554.0;49.0;-185.0;-243.0;240.0;167.0;478.0;93;302.0;151;-12;-176.0;246.0
-152.0;-693.0;-306.0;-510.0;511.0;-499.0;252.0;171;241.0;-59;-1;1321.0;76.0
-35.0;48.0;-416.0;48.0;764.0;-66.0;416.0;119;603.0;7;-77;498.0;477.0
-29.0;98.0;-350.0;5.0;736.0;7.0;511.0;41;601.0;-15;-71;387.0;414.0
36.0;69.0;-309.0;144.0;528.0;-15.0;525.0;43;591.0;-15;-71;367.0;378.0
-952.0;128.0;-237.0;401.0;344.0;58.0;436.0;7;238.0;31;-12;323.0;357.0
-559.0;263.0;-511.0;537.0;-43.0;272.0;657.0;33;672.0;129;-14;-391.0;593.0
9.0;107.0;-340.0;8.0;853.0;96.0;519.0;16;432.0;-11;-91;247.0;417.0
-181.0;143.0;-343.0;-230.0;925.0;88.0;575.0;41;533.0;-15;-71;492.0;386.0
273.0;-188.0;-237.0;-237.0;107.0;-106.0;289.0;-7;400.0;156;-12;431.0;232.0
17.0;162.0;-163.0;376.0;-180.0;81.0;423.0;168;338.0;114;-7;198.0;375.0
145.0;-264.0;-203.0;149.0;547.0;-448.0;357.0;-2;271.0;35;-24;-222.0;29.0
-190.0;-244.0;-381.0;-76.0;829.0;-549.0;652.0;138;517.0;-10;-100;283.0;426.0
40.0;-397.0;-54.0;531.0;387.0;-361.0;243.0;68;209.0;101;-4;188.0;-68.0
222.0;48.0;-217.0;182.0;-200.0;48.0;441.0;167;338.0;150;-10;79.0;194.0
-17.0;79.0;-302.0;200.0;490.0;2.0;495.0;43;584.0;-15;-71;384.0;377.0
-45.0;82.0;-303.0;163.0;529.0;-7.0;513.0;44;595.0;-15;-71;391.0;374.0
-19.0;77.0;-306.0;90.0;625.0;-13.0;511.0;42;595.0;-15;-71;404.0;404.0
187.0;-642.0;50.0;-344.0;569.0;-621.0;721.0;-37;220.0;-3;-26;-3.0;594.0
150.0;-419.0;-190.0;-320.0;610.0;-687.0;398.0;-38;310.0;-22;-142;137.0;243.0
93.0;-72.0;-617.0;-190.0;895.0;-163.0;626.0;-156;714.0;-15;-138;-87.0;554.0
163.0;-300.0;-352.0;-95.0;759.0;-415.0;259.0;24;433.0;-13;-81;287.0;339.0
-453.0;97.0;-170.0;111.0;-78.0;-38.0;424.0;139;235.0;72;-2;-58.0;200.0
-222.0;84.0;-242.0;349.0;-42.0;225.0;353.0;73;304.0;44;-10;-174.0;222.0
-227.0;240.0;-185.0;23.0;334.0;-54.0;448.0;76;150.0;-61;12;217.0;412.0
-475.0;27.0;-238.0;-106.0;978.0;193.0;541.0;53;370.0;93;2;-381.0;279.0
-195.0;100.0;-251.0;-469.0;825.0;75.0;433.0;15;307.0;-15;-83;7.0;269.0
33.0;26.0;-262.0;-395.0;908.0;88.0;472.0;92;265.0;140;6;-251.0;157.0
-3.0;-419.0;-150.0;113.0;262.0;-430.0;406.0;105;365.0;120;0;393.0;160.0
-37.0;11.0;5.0;48.0;268.0;-65.0;309.0;66;89.0;27;-1;80.0;456.0
-168.0;155.0;-386.0;273.0;-68.0;102.0;534.0;113;391.0;62;-8;-25.0;374.0
-488.0;-281.0;-143.0;-106.0;63.0;-356.0;420.0;-152;60.0;95;-137;274.0;214.0
94.0;69.0;-201.0;33.0;9.0;89.0;412.0;71;273.0;-178;-6;91.0;257.0
117.0;-16.0;-48.0;-380.0;182.0;-37.0;256.0;112;163.0;158;-3;430.0;140.0
122.0;145.0;-597.0;-1001.0;923.0;253.0;714.0;-174;851.0;-26;-165;440.0;611.0
72.0;-24.0;-51.0;-382.0;177.0;-39.0;259.0;116;150.0;158;-3;456.0;113.0
-244.0;109.0;-67.0;-382.0;153.0;-36.0;245.0;119;175.0;158;-3;521.0;359.0
1101.0;-78.0;-86.0;153.0;297.0;-60.0;180.0;15;185.0;29;-2;-71.0;55.0
639.0;-12.0;-359.0;-96.0;823.0;-93.0;347.0;33;543.0;-12;-83;422.0;41.0
-165.0;177.0;-185.0;-361.0;458.0;119.0;447.0;206;320.0;180;-82;221.0;17.0
-117.0;-165.0;-110.0;448.0;-97.0;-87.0;418.0;135;21.0;79;18;883.0;99.0
72.0;-155.0;-261.0;-138.0;244.0;34.0;465.0;-164;349.0;206;-8;-90.0;280.0
-222.0;-62.0;-80.0;11.0;104.0;-59.0;247.0;92;164.0;159;-3;-33.0;156.0
187.0;-208.0;-309.0;-608.0;390.0;7.0;618.0;167;360.0;83;-1;-300.0;55.0
-423.0;116.0;-270.0;-125.0;897.0;86.0;495.0;46;436.0;-15;-71;125.0;423.0
118.0;18.0;-197.0;-443.0;-196.0;37.0;334.0;167;221.0;150;-12;40.0;173.0
137.0;126.0;-316.0;-149.0;242.0;89.0;390.0;100;227.0;151;-3;-100.0;307.0
70.0;254.0;-76.0;-126.0;661.0;347.0;546.0;-37;351.0;-26;-152;0.0;105.0
68.0;133.0;-303.0;256.0;16.0;144.0;485.0;113;389.0;62;-8;42.0;374.0
-16.0;19.0;-113.0;-536.0;237.0;22.0;324.0;16;166.0;75;-7;187.0;135.0
248.0;-43.0;-62.0;-697.0;575.0;-82.0;332.0;50;144.0;-87;85;39.0;346.0
563.0;-45.0;14.0;157.0;410.0;-113.0;415.0;74;97.0;51;-33;7.0;362.0
94.0;-45.0;-206.0;-115.0;114.0;9.0;373.0;136;404.0;71;-2;-70.0;13.0
-310.0;-17.0;5.0;155.0;-150.0;-9.0;308.0;113;208.0;-170;-13;95.0;256.0
13.0;9.0;-400.0;207.0;732.0;-83.0;428.0;130;587.0;7;-75;506.0;417.0
-2.0;-113.0;56.0;110.0;678.0;-98.0;255.0;-112;116.0;-3;-84;70.0;182.0
238.0;201.0;38.0;-124.0;429.0;-290.0;456.0;147;92.0;148;13;44.0;184.0
1.0;100.0;-377.0;-80.0;856.0;18.0;536.0;41;624.0;-15;-70;414.0;373.0
-402.0;-241.0;-322.0;365.0;696.0;-407.0;509.0;-27;587.0;3;-36;151.0;587.0
-328.0;-271.0;-122.0;-643.0;739.0;-123.0;406.0;154;120.0;-160;25;-77.0;257.0
-879.0;169.0;-344.0;-283.0;845.0;43.0;412.0;3;241.0;-99;-108;-42.0;438.0
-28.0;67.0;-295.0;214.0;482.0;2.0;503.0;44;585.0;-15;-71;411.0;375.0
399.0;93.0;-461.0;-507.0;443.0;222.0;538.0;153;445.0;118;-10;71.0;-108.0
25.0;-16.0;-108.0;-737.0;425.0;-21.0;291.0;168;189.0;150;-16;76.0;134.0
-26.0;-328.0;-84.0;88.0;-135.0;-152.0;376.0;151;293.0;171;1;55.0;95.0
500.0;-230.0;-202.0;-31.0;468.0;-384.0;337.0;-26;320.0;21;-16;514.0;181.0
177.0;-13.0;-320.0;285.0;604.0;-202.0;401.0;23;562.0;-13;-81;440.0;479.0
11.0;67.0;-314.0;228.0;459.0;1.0;521.0;44;590.0;-15;-71;392.0;382.0
-437.0;-78.0;-308.0;-125.0;258.0;-83.0;509.0;83;334.0;114;-10;89.0;-78.0
644.0;-72.0;-115.0;51.0;177.0;-389.0;353.0;31;-49.0;44;-1;399.0;87.0
-274.0;14.0;-300.0;-149.0;843.0;69.0;422.0;59;283.0;124;-27;2063.0;253.0
