InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit RUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-245.0;?;160.0;1092.0;-300.0;-95.0;-221.0;-56
?;3;10.0;1089.0;-303.0;-68.0;-202.0;3
-255.0;-82;-119.0;?;-305.0;25.0;-156.0;-82
-263.0;26;-393.0;727.0;-309.0;14.0;-24.0;26
-268.0;-34;-497.0;785.0;-310.0;129.0;131.0;-34
-269.0;-104;-252.0;916.0;-307.0;303.0;208.0;-104
-274.0;-76;-210.0;?;-307.0;260.0;452.0;-76
-277.0;-573;-370.0;840.0;-306.0;253.0;688.0;-573
-274.0;-379;-81.0;780.0;-304.0;104.0;373.0;-379
-271.0;-889;232.0;757.0;-302.0;-77.0;-80.0;-889
-268.0;-1715;126.0;822.0;-300.0;-161.0;390.0;?
-266.0;-1085;?;1219.0;-299.0;?;1053.0;-1085
-261.0;-1219;-82.0;1070.0;-297.0;-160.0;1140.0;-1219
-256.0;283;-92.0;1174.0;-294.0;-98.0;585.0;283
-251.0;2066;-53.0;1327.0;-291.0;?;121.0;2066
-248.0;1536;-86.0;1348.0;-288.0;-108.0;?;1536
-245.0;1199;-166.0;935.0;-286.0;-41.0;87.0;1199
-245.0;831;-290.0;754.0;-285.0;-57.0;213.0;?
-247.0;666;-460.0;966.0;-285.0;-46.0;232.0;666
-251.0;777;-481.0;1126.0;-286.0;-25.0;285.0;?
-253.0;791;-354.0;896.0;-289.0;64.0;194.0;791
-251.0;1128;-171.0;795.0;-294.0;208.0;-31.0;1128
-249.0;191;-34.0;801.0;-296.0;278.0;-242.0;191
-247.0;-486;-69.0;877.0;-299.0;344.0;-222.0;-486
-246.0;754;-117.0;871.0;-303.0;290.0;116.0;754
-250.0;316;-85.0;931.0;-309.0;134.0;145.0;316
-259.0;1179;-95.0;939.0;-314.0;57.0;-329.0;1179
-270.0;1101;168.0;925.0;-321.0;-9.0;-1082.0;1101
-283.0;-2113;310.0;899.0;-329.0;-94.0;-1785.0;-2113
-299.0;-502;407.0;1008.0;-342.0;-3.0;-1947.0;-502
-317.0;1101;439.0;1072.0;-354.0;25.0;-1590.0;1101
-335.0;159;482.0;1125.0;-368.0;?;-1164.0;159
-349.0;215;578.0;1315.0;-379.0;-153.0;-926.0;215
-362.0;-20;671.0;1374.0;-388.0;-203.0;-1007.0;-20
-375.0;-15;744.0;1173.0;-396.0;-278.0;-1164.0;-15
-387.0;20;705.0;685.0;-404.0;-284.0;-1124.0;?
-397.0;-2;672.0;706.0;-412.0;-187.0;-897.0;-2
-406.0;40;?;1106.0;-419.0;-146.0;-471.0;40
-413.0;-37;353.0;1131.0;-427.0;-165.0;-193.0;-37
-420.0;-7;337.0;944.0;-432.0;-118.0;-177.0;-7
-428.0;45;84.0;741.0;-437.0;-87.0;-157.0;45
?;22;-185.0;737.0;-442.0;?;57.0;22
-446.0;16;-252.0;823.0;-446.0;84.0;163.0;16
-454.0;46;-207.0;888.0;-451.0;326.0;212.0;46
-466.0;57;-363.0;872.0;-457.0;440.0;313.0;57
-471.0;-258;-164.0;757.0;-461.0;585.0;153.0;-258
-473.0;-261;334.0;734.0;-462.0;363.0;-581.0;-261
-477.0;-18;279.0;841.0;-466.0;?;-631.0;-18
?;-1151;?;1069.0;-472.0;-55.0;171.0;-1151
-483.0;-1931;-62.0;1033.0;?;74.0;585.0;-1931
-483.0;-1735;11.0;1070.0;-480.0;96.0;304.0;-1735
-483.0;-1741;133.0;1597.0;-482.0;13.0;-274.0;-1741
-483.0;-838;147.0;1609.0;-483.0;-22.0;-382.0;-838
-484.0;294;80.0;677.0;-484.0;-32.0;-308.0;294
-487.0;623;-28.0;617.0;-486.0;-14.0;-173.0;623
-490.0;351;-132.0;?;-487.0;-95.0;34.0;351
-495.0;887;-216.0;1119.0;-489.0;-146.0;177.0;887
-496.0;?;-146.0;1026.0;-493.0;-44.0;125.0;960
-493.0;417;-10.0;1005.0;-497.0;137.0;10.0;417
-490.0;896;102.0;960.0;-498.0;153.0;?;896
-488.0;-1196;20.0;853.0;-498.0;181.0;-36.0;-1196
-487.0;-1898;-92.0;797.0;-498.0;294.0;236.0;-1898
-492.0;-1357;-170.0;934.0;-497.0;314.0;155.0;-1357
-503.0;?;-305.0;993.0;-494.0;42.0;-241.0;-2709
-513.0;-891;-246.0;921.0;-493.0;?;-598.0;-891
-522.0;309;40.0;918.0;-498.0;90.0;-1127.0;309
-532.0;-58;245.0;1014.0;?;96.0;-1532.0;-58
-545.0;252;284.0;1080.0;-511.0;95.0;-1501.0;252
-559.0;-109;257.0;1185.0;-517.0;103.0;-1446.0;-109
-572.0;-48;387.0;1001.0;?;24.0;-1354.0;-48
-583.0;18;437.0;1031.0;-528.0;-126.0;-1115.0;18
-593.0;-29;430.0;1220.0;-532.0;-293.0;-855.0;-29
-602.0;-3;369.0;858.0;-535.0;-384.0;-621.0;-3
-611.0;-44;340.0;637.0;-537.0;-375.0;-476.0;-44
-618.0;-36;248.0;789.0;-537.0;-382.0;-357.0;-36
-623.0;-27;270.0;978.0;-537.0;-400.0;-246.0;-27
-626.0;?;293.0;981.0;-535.0;-375.0;-277.0;45
-630.0;49;-28.0;775.0;-531.0;-538.0;-97.0;?
-637.0;44;-414.0;790.0;-525.0;-577.0;248.0;44
-647.0;88;-667.0;744.0;-519.0;-433.0;386.0;88
-658.0;45;-849.0;818.0;-514.0;-153.0;210.0;45
-661.0;-4;-835.0;863.0;-510.0;-36.0;?;-4
-662.0;25;-598.0;889.0;-506.0;-201.0;-393.0;25
-664.0;44;-531.0;866.0;-497.0;-325.0;-687.0;44
-667.0;28;-453.0;899.0;-487.0;-253.0;-491.0;28
-670.0;41;-475.0;865.0;-478.0;-206.0;-104.0;41
-673.0;6;?;847.0;-468.0;-152.0;?;6
-676.0;-55;-403.0;908.0;-460.0;-163.0;211.0;-55
-679.0;-46;-207.0;?;-454.0;-235.0;-70.0;-46
-681.0;-60;-105.0;859.0;-449.0;-302.0;-249.0;-60
-683.0;-33;42.0;873.0;-445.0;-276.0;-201.0;-33
-683.0;-8;178.0;880.0;-444.0;-291.0;?;-8
-683.0;-23;237.0;877.0;-445.0;-290.0;-138.0;-23
-680.0;39;375.0;?;-447.0;-270.0;-39.0;39
-677.0;47;546.0;880.0;-450.0;-231.0;-18.0;47
-674.0;32;710.0;860.0;-450.0;-187.0;-54.0;32
-671.0;71;862.0;870.0;-451.0;-62.0;-592.0;71
-667.0;45;970.0;889.0;-451.0;3.0;-1491.0;45
-663.0;-8;1179.0;888.0;-452.0;251.0;-2255.0;-8
-658.0;5;1285.0;889.0;-453.0;316.0;-1713.0;5
-651.0;54;1258.0;885.0;-453.0;227.0;-769.0;54
-642.0;-26;?;833.0;-453.0;58.0;-201.0;-26
-633.0;95;833.0;779.0;-452.0;-149.0;-86.0;95
-622.0;-46;539.0;799.0;-450.0;-288.0;93.0;-46
-610.0;-59;364.0;868.0;-446.0;-515.0;-47.0;-59
-598.0;-85;66.0;?;-439.0;-672.0;-553.0;-85
-583.0;223;-162.0;?;-431.0;-791.0;-1238.0;223
-567.0;2838;-303.0;827.0;-422.0;-901.0;-1462.0;2838
-549.0;1125;-586.0;848.0;-412.0;-912.0;-582.0;?
-530.0;?;-854.0;1005.0;?;-1004.0;-185.0;-4827
-510.0;?;-860.0;1199.0;-395.0;?;-8.0;-6124
-489.0;-4352;-798.0;1076.0;-386.0;-1041.0;272.0;?
-469.0;-2742;-840.0;883.0;-378.0;-891.0;202.0;-2742
-450.0;-1371;-756.0;797.0;?;-693.0;?;-1371
-432.0;-639;-747.0;934.0;-360.0;-542.0;916.0;-639
-412.0;-162;-655.0;1045.0;-350.0;-465.0;367.0;-162
-393.0;46;-544.0;1016.0;-339.0;-382.0;-41.0;46
-374.0;27;-558.0;872.0;-329.0;-193.0;405.0;27
-353.0;-115;-520.0;837.0;-319.0;-44.0;652.0;-115
-330.0;-149;-534.0;925.0;-310.0;27.0;515.0;-149
-305.0;-301;?;968.0;-300.0;-1.0;689.0;-301
-280.0;-311;-685.0;907.0;-288.0;-292.0;292.0;-311
-256.0;-417;-763.0;873.0;-277.0;-347.0;589.0;-417
-238.0;-1044;-865.0;870.0;-263.0;-352.0;890.0;-1044
-219.0;-584;-1093.0;912.0;-253.0;-417.0;?;-584
-198.0;?;-979.0;903.0;-245.0;-410.0;?;425
-178.0;-617;-975.0;887.0;-235.0;-518.0;379.0;-617
?;-1237;-817.0;1007.0;-224.0;-483.0;375.0;-1237
-149.0;63;-674.0;1139.0;?;-461.0;378.0;63
-139.0;295;-697.0;1042.0;-208.0;-310.0;53.0;295
-131.0;101;?;1187.0;-203.0;-302.0;56.0;101
-124.0;170;-621.0;1405.0;-199.0;-234.0;504.0;170
-117.0;-97;?;?;-195.0;-219.0;842.0;-97
-110.0;-32;-402.0;722.0;-190.0;-351.0;601.0;-32
-103.0;-18;-315.0;801.0;-185.0;-423.0;529.0;-18
-95.0;?;-363.0;1077.0;-177.0;-425.0;616.0;-49
-89.0;-21;-496.0;1112.0;-169.0;-377.0;673.0;-21
-83.0;-22;-713.0;?;-160.0;-424.0;654.0;-22
-79.0;12;-767.0;787.0;-153.0;-509.0;609.0;12
-74.0;39;-800.0;662.0;-146.0;-697.0;469.0;39
-68.0;91;-1012.0;710.0;-136.0;-547.0;92.0;91
-69.0;107;-1361.0;790.0;-131.0;-334.0;48.0;107
-77.0;87;-1412.0;854.0;-129.0;-160.0;685.0;87
-77.0;115;-1296.0;825.0;-125.0;-39.0;837.0;115
-73.0;-78;-868.0;763.0;-118.0;335.0;170.0;-78
-67.0;-406;-494.0;783.0;-111.0;228.0;7.0;-406
-63.0;-923;-583.0;782.0;-106.0;5.0;506.0;-923
-61.0;-1477;-762.0;902.0;-102.0;-105.0;1007.0;-1477
-57.0;?;-743.0;917.0;-100.0;-53.0;1266.0;-570
-53.0;1391;-552.0;?;-98.0;-49.0;?;1391
-50.0;3623;-421.0;1486.0;-97.0;-146.0;735.0;3623
-49.0;4001;-336.0;1283.0;-97.0;-268.0;261.0;4001
-47.0;?;-335.0;1119.0;-98.0;-255.0;59.0;1554
-47.0;837;-325.0;961.0;-99.0;-144.0;-146.0;837
-46.0;1469;-366.0;?;-100.0;-146.0;-349.0;1469
-47.0;810;?;1018.0;-101.0;-29.0;-182.0;810
-49.0;572;-555.0;1012.0;-104.0;18.0;-149.0;572
-51.0;773;-579.0;982.0;-107.0;1.0;-175.0;773
-51.0;483;-528.0;956.0;-108.0;77.0;?;483
-48.0;382;-478.0;?;-106.0;294.0;-193.0;382
-41.0;346;-427.0;890.0;-102.0;460.0;?;346
-37.0;-120;-443.0;911.0;-95.0;444.0;-75.0;-120
-37.0;218;-516.0;?;-83.0;434.0;-131.0;218
-40.0;1308;-578.0;918.0;-70.0;297.0;-297.0;1308
-45.0;1891;-475.0;909.0;-58.0;127.0;-624.0;1891
-49.0;2122;?;884.0;-46.0;-44.0;-700.0;2122
-54.0;1736;-522.0;965.0;-34.0;-143.0;-449.0;1736
-60.0;1176;-421.0;1020.0;-24.0;-171.0;-212.0;1176
-66.0;1178;-284.0;995.0;-16.0;-122.0;-96.0;1178
-74.0;1169;-221.0;900.0;-12.0;-147.0;-212.0;1169
-82.0;1171;-164.0;843.0;-12.0;-199.0;-328.0;1171
-90.0;923;-124.0;869.0;-15.0;-195.0;-269.0;923
-100.0;196;-67.0;951.0;-20.0;-223.0;-251.0;196
-107.0;-172;16.0;971.0;-21.0;-118.0;-344.0;-172
-116.0;-124;169.0;939.0;-22.0;-69.0;-721.0;-124
-122.0;?;99.0;937.0;-23.0;-121.0;-725.0;?
-128.0;-61;76.0;936.0;-25.0;?;?;-61
-135.0;-82;81.0;965.0;-26.0;-110.0;-656.0;-82
-141.0;-110;107.0;924.0;-27.0;-104.0;-626.0;-110
-148.0;-8;?;920.0;-27.0;-63.0;-373.0;-8
-156.0;3;40.0;956.0;-26.0;-61.0;-177.0;3
-165.0;-6;61.0;?;-29.0;?;-197.0;-6
-173.0;-20;17.0;943.0;-35.0;-49.0;-104.0;-20
-182.0;-21;59.0;939.0;?;-1.0;-60.0;-21
-190.0;1;105.0;908.0;-56.0;30.0;-75.0;1
-196.0;-28;191.0;914.0;-68.0;60.0;-255.0;-28
-201.0;-57;349.0;945.0;-79.0;?;-437.0;-57
?;-32;507.0;955.0;-90.0;55.0;-657.0;-32
-210.0;3;?;969.0;-101.0;73.0;?;3
-216.0;?;673.0;977.0;-112.0;58.0;-859.0;-9
-221.0;-34;734.0;975.0;-123.0;?;-810.0;-34
?;-17;804.0;952.0;-133.0;?;-717.0;-17
-231.0;27;863.0;927.0;-142.0;108.0;-724.0;27
-238.0;?;844.0;947.0;-152.0;102.0;-753.0;30
-246.0;-18;676.0;948.0;-162.0;116.0;-532.0;-18
-253.0;-47;647.0;964.0;-173.0;89.0;-310.0;-47
-259.0;-1;582.0;916.0;-184.0;130.0;-353.0;-1
?;23;578.0;886.0;-195.0;?;-286.0;23
-270.0;-6;603.0;873.0;?;79.0;-127.0;-6
-275.0;-6;570.0;872.0;-215.0;?;-64.0;-6
-280.0;-29;628.0;899.0;-224.0;97.0;-43.0;-29
-284.0;-63;574.0;909.0;-231.0;203.0;-52.0;?
-288.0;-45;530.0;898.0;-235.0;189.0;12.0;-45
-291.0;-24;516.0;906.0;-239.0;132.0;-35.0;-24
-294.0;-26;502.0;1034.0;-240.0;195.0;-229.0;-26
-296.0;-34;452.0;1009.0;-240.0;?;-240.0;?
-299.0;-44;369.0;976.0;-238.0;?;-248.0;-44
-304.0;-46;210.0;991.0;-235.0;317.0;-169.0;-46
-311.0;-25;108.0;896.0;-233.0;391.0;84.0;-25
-319.0;9;75.0;906.0;-230.0;318.0;122.0;9
-328.0;6;4.0;964.0;-229.0;387.0;193.0;6
-338.0;-39;-100.0;907.0;-229.0;524.0;524.0;-39
-347.0;-52;-175.0;917.0;-231.0;550.0;?;-52
-357.0;-44;-185.0;881.0;-234.0;552.0;547.0;-44
-365.0;-46;-188.0;882.0;?;549.0;109.0;-46
-374.0;-22;-207.0;868.0;-238.0;583.0;-205.0;-22
-383.0;-24;-335.0;842.0;-237.0;569.0;-107.0;-24
-392.0;-47;-398.0;841.0;-237.0;547.0;172.0;-47
-402.0;41;-418.0;826.0;?;513.0;566.0;41
-412.0;129;-397.0;803.0;-234.0;475.0;393.0;?
-421.0;85;-341.0;829.0;-232.0;419.0;81.0;85
-431.0;34;-261.0;810.0;-229.0;317.0;-139.0;34
-440.0;26;-293.0;799.0;-226.0;?;-150.0;26
?;3;-271.0;825.0;-222.0;134.0;-274.0;3
-459.0;-12;-243.0;834.0;?;-4.0;-168.0;-12
-467.0;-2;-197.0;802.0;-214.0;-18.0;-157.0;-2
-475.0;-26;-171.0;860.0;-211.0;-66.0;-286.0;-26
-482.0;-22;-91.0;827.0;-209.0;-135.0;-262.0;-22
-489.0;14;-114.0;800.0;-207.0;-127.0;?;14
-495.0;-9;?;808.0;-206.0;-99.0;-382.0;-9
-500.0;0;?;827.0;-206.0;-52.0;-257.0;0
-504.0;35;137.0;797.0;-207.0;22.0;-209.0;35
-508.0;1;184.0;816.0;-209.0;29.0;-12.0;1
-510.0;-37;255.0;804.0;-211.0;56.0;223.0;-37
-511.0;-39;275.0;805.0;-212.0;98.0;54.0;-39
-513.0;-9;301.0;812.0;-214.0;96.0;-438.0;-9
-514.0;17;268.0;?;-216.0;66.0;-393.0;17
-515.0;-19;228.0;840.0;-218.0;55.0;17.0;-19
-515.0;-61;183.0;811.0;-220.0;124.0;15.0;-61
-516.0;-46;181.0;800.0;-222.0;79.0;?;-46
-516.0;-43;185.0;794.0;-225.0;83.0;-199.0;-43
-516.0;-88;202.0;800.0;-227.0;121.0;-685.0;-88
-516.0;-131;60.0;811.0;-228.0;201.0;-37.0;-131
-516.0;-118;121.0;803.0;-230.0;48.0;267.0;-118
-515.0;-83;123.0;833.0;-229.0;80.0;187.0;-83
-515.0;-88;121.0;826.0;-230.0;119.0;-278.0;-88
-515.0;?;59.0;811.0;-232.0;91.0;-175.0;-95
-514.0;-72;-41.0;824.0;-232.0;-86.0;54.0;-72
-515.0;-118;-54.0;?;-231.0;-169.0;?;-118
-515.0;-56;-88.0;840.0;-230.0;-109.0;-435.0;-56
-515.0;-115;-85.0;842.0;-230.0;-93.0;-125.0;-115
-516.0;-91;-88.0;850.0;-229.0;-42.0;322.0;-91
-516.0;-22;-46.0;820.0;-228.0;-50.0;51.0;-22
-517.0;-294;-83.0;847.0;-227.0;-5.0;-87.0;-294
-518.0;715;?;867.0;-227.0;58.0;85.0;715
-519.0;1917;-73.0;891.0;-225.0;50.0;54.0;1917
-520.0;1578;-113.0;907.0;-224.0;48.0;6.0;1578
-523.0;1339;-227.0;?;-222.0;?;195.0;1339
-525.0;1389;-292.0;?;-221.0;132.0;498.0;1389
-527.0;1391;-387.0;910.0;-219.0;119.0;1036.0;1391
-531.0;1719;-407.0;958.0;-216.0;11.0;1225.0;?
-534.0;2007;-410.0;968.0;-215.0;-40.0;997.0;2007
-537.0;2258;-318.0;1002.0;-213.0;-66.0;284.0;2258
-541.0;2371;-239.0;1013.0;?;-120.0;-324.0;2371
-545.0;2314;-187.0;1010.0;-214.0;-213.0;-687.0;2314
-549.0;2474;-120.0;952.0;-219.0;-279.0;-860.0;2474
-552.0;2195;-66.0;862.0;-225.0;-303.0;-1013.0;2195
-556.0;2651;31.0;841.0;-232.0;-369.0;-1051.0;2651
-562.0;2151;17.0;912.0;-240.0;-386.0;-1235.0;2151
-568.0;-697;-53.0;1078.0;-251.0;-370.0;-1420.0;-697
-575.0;-1475;-171.0;1206.0;?;-423.0;-1603.0;-1475
-581.0;-843;-186.0;1076.0;-275.0;-531.0;-1784.0;-843
-587.0;-549;?;950.0;-290.0;-596.0;-1866.0;-549
-593.0;-23;-16.0;964.0;-307.0;-747.0;-1748.0;-23
-601.0;-37;-61.0;975.0;-324.0;-834.0;-1291.0;-37
-609.0;-62;10.0;1044.0;-342.0;-958.0;-651.0;-62
-618.0;-128;54.0;1058.0;-364.0;-1044.0;-374.0;-128
-627.0;-220;165.0;1027.0;-389.0;-949.0;-466.0;-220
-635.0;-166;335.0;1111.0;-414.0;-826.0;-650.0;-166
-644.0;?;402.0;1103.0;-438.0;-709.0;-878.0;-158
-654.0;-139;432.0;1007.0;-464.0;-624.0;-1148.0;-139
-665.0;-124;440.0;947.0;-489.0;-442.0;?;-124
-675.0;-61;500.0;797.0;-514.0;-327.0;-1690.0;-61
?;-23;478.0;684.0;-539.0;-304.0;-1868.0;-23
-692.0;33;376.0;675.0;-561.0;-481.0;-1887.0;33
-697.0;-103;352.0;787.0;-577.0;-521.0;-1866.0;-103
-707.0;-6;451.0;898.0;-588.0;-312.0;-1755.0;-6
-715.0;103;465.0;929.0;-598.0;-99.0;-1368.0;103
-724.0;-487;600.0;919.0;-603.0;89.0;-1113.0;-487
-732.0;-383;?;877.0;-607.0;214.0;-1383.0;-383
-738.0;-1242;?;857.0;-610.0;302.0;-1584.0;-1242
-744.0;-2317;983.0;918.0;-612.0;324.0;-1515.0;-2317
-749.0;-2743;797.0;959.0;-613.0;124.0;-1166.0;-2743
-754.0;-3524;695.0;943.0;-615.0;4.0;?;-3524
-758.0;-2244;565.0;1244.0;-616.0;-150.0;-762.0;-2244
-763.0;-2241;492.0;1575.0;-616.0;-219.0;-808.0;-2241
-767.0;-784;404.0;937.0;-615.0;-175.0;-793.0;-784
-771.0;2588;363.0;840.0;-613.0;-44.0;-859.0;2588
-775.0;2302;241.0;964.0;-612.0;-24.0;-973.0;2302
-778.0;2179;120.0;1101.0;-610.0;-7.0;-975.0;2179
-781.0;2171;94.0;1068.0;?;-23.0;-877.0;2171
-783.0;2094;46.0;937.0;-606.0;7.0;-813.0;2094
-784.0;1653;-3.0;892.0;-606.0;70.0;-755.0;1653
-783.0;950;-41.0;?;-608.0;211.0;-652.0;950
-782.0;967;-63.0;933.0;-608.0;380.0;-501.0;?
-783.0;-812;132.0;984.0;-607.0;597.0;-631.0;-812
-785.0;-1296;123.0;995.0;-604.0;438.0;-813.0;-1296
-788.0;-1982;?;948.0;-601.0;314.0;-614.0;-1982
-786.0;-4679;455.0;948.0;-602.0;49.0;-667.0;-4679
-784.0;-3491;430.0;977.0;-606.0;37.0;-408.0;-3491
-782.0;33;206.0;933.0;-609.0;57.0;173.0;33
-792.0;-44;-723.0;826.0;-507.0;?;761.0;-44
-791.0;-41;-560.0;822.0;-497.0;-216.0;1027.0;-41
-789.0;-19;-389.0;805.0;?;-143.0;917.0;-19
-785.0;-27;-264.0;790.0;-481.0;-93.0;605.0;-27
-779.0;-47;-155.0;789.0;-476.0;-61.0;480.0;-47
-772.0;-33;-139.0;806.0;-473.0;-10.0;667.0;-33
-762.0;-72;-226.0;808.0;-471.0;54.0;978.0;-72
-753.0;9;-249.0;842.0;-470.0;129.0;1182.0;9
-743.0;118;-284.0;859.0;-470.0;163.0;1174.0;118
-733.0;109;-347.0;894.0;-470.0;232.0;1076.0;109
-723.0;-422;-341.0;927.0;-471.0;276.0;974.0;-422
?;-2176;-355.0;1023.0;-472.0;308.0;919.0;-2176
-702.0;-4177;-383.0;1097.0;-472.0;274.0;?;-4177
-691.0;-5465;-429.0;1130.0;?;285.0;918.0;-5465
-679.0;-6198;-459.0;1048.0;-474.0;353.0;965.0;-6198
?;?;-468.0;824.0;-476.0;395.0;1027.0;-6022
-652.0;-4827;-446.0;1042.0;-478.0;430.0;1158.0;-4827
-638.0;-3304;-357.0;1126.0;-480.0;444.0;1273.0;-3304
-623.0;-2537;-274.0;1010.0;-480.0;472.0;1216.0;-2537
?;-2965;-216.0;907.0;-480.0;?;1095.0;-2965
-588.0;-2620;11.0;939.0;-479.0;338.0;1031.0;-2620
-567.0;-1624;427.0;895.0;-475.0;72.0;1156.0;-1624
?;-1977;1054.0;913.0;-466.0;-151.0;917.0;-1977
-521.0;-1870;1318.0;997.0;-457.0;88.0;273.0;-1870
-500.0;-693;1382.0;1011.0;-447.0;88.0;-349.0;-693
-477.0;-135;1425.0;969.0;-436.0;?;-476.0;-135
-452.0;949;1436.0;928.0;-426.0;153.0;-504.0;949
-426.0;1643;1370.0;908.0;-417.0;1.0;-723.0;1643
-403.0;988;?;922.0;-405.0;-29.0;?;988
-382.0;1271;785.0;959.0;-393.0;-48.0;-1149.0;1271
-361.0;-99;380.0;982.0;-383.0;-166.0;-740.0;-99
?;-2135;-5.0;986.0;-373.0;-125.0;-446.0;-2135
-323.0;-1764;-237.0;938.0;-363.0;-204.0;-130.0;-1764
-306.0;-1777;-489.0;1015.0;-354.0;?;261.0;-1777
-291.0;?;?;1028.0;-345.0;-286.0;301.0;?
-276.0;-26;-784.0;1081.0;-335.0;-307.0;238.0;-26
-263.0;161;-816.0;1300.0;-325.0;-379.0;306.0;161
-252.0;36;-766.0;1385.0;-315.0;-463.0;285.0;36
-241.0;5;-639.0;914.0;-305.0;-389.0;-44.0;5
-229.0;5;-537.0;616.0;-294.0;-438.0;-143.0;5
-221.0;0;-557.0;773.0;-284.0;-378.0;41.0;0
-215.0;17;-631.0;1121.0;-276.0;-281.0;-19.0;17
-209.0;7;-670.0;1091.0;-268.0;-264.0;-200.0;7
-204.0;28;-671.0;857.0;-261.0;-280.0;-353.0;28
-197.0;78;-720.0;?;-253.0;-311.0;-452.0;78
-192.0;?;-835.0;749.0;-243.0;-393.0;-454.0;89
-191.0;87;-1115.0;836.0;-233.0;-199.0;262.0;87
-200.0;90;-1320.0;846.0;-229.0;-143.0;940.0;90
-209.0;86;-1203.0;864.0;-226.0;?;1038.0;86
-212.0;88;-629.0;813.0;-220.0;186.0;401.0;88
-214.0;88;-62.0;772.0;-215.0;199.0;-111.0;88
-215.0;86;-21.0;729.0;-213.0;-12.0;343.0;86
-216.0;92;-112.0;712.0;-211.0;?;1135.0;92
?;78;-96.0;991.0;-210.0;-25.0;1318.0;78
-213.0;99;177.0;1064.0;-209.0;-114.0;1169.0;99
-209.0;78;519.0;1527.0;-208.0;-296.0;959.0;78
-207.0;86;673.0;1106.0;-207.0;-352.0;558.0;86
-204.0;?;664.0;1036.0;-207.0;-171.0;264.0;111
-202.0;34;663.0;935.0;-208.0;-78.0;160.0;34
-201.0;183;551.0;956.0;-210.0;-98.0;224.0;183
-202.0;-38;362.0;1062.0;-213.0;34.0;262.0;-38
?;239;217.0;1039.0;-217.0;210.0;251.0;239
-205.0;1161;77.0;890.0;-221.0;424.0;521.0;1161
-206.0;616;-147.0;884.0;-227.0;572.0;858.0;616
-204.0;-67;-396.0;890.0;-231.0;798.0;1173.0;-67
-200.0;-13;-672.0;871.0;-235.0;988.0;1184.0;-13
-200.0;-76;-861.0;791.0;-237.0;1129.0;1013.0;-76
-205.0;?;-1115.0;?;-236.0;1159.0;676.0;-91
-214.0;-172;-1224.0;813.0;-237.0;1154.0;1096.0;-172
-219.0;-196;-1194.0;805.0;-238.0;1338.0;1758.0;-196
-223.0;-142;-976.0;785.0;-237.0;1333.0;2068.0;-142
-226.0;-85;-842.0;802.0;-235.0;1131.0;2197.0;-85
-229.0;-45;-807.0;786.0;-232.0;964.0;2301.0;-45
-234.0;-80;-729.0;765.0;-229.0;822.0;2057.0;-80
-239.0;-71;-702.0;762.0;-226.0;664.0;1591.0;-71
-245.0;-52;-628.0;?;-224.0;503.0;1144.0;-52
-250.0;-72;-578.0;?;-221.0;370.0;765.0;-72
-255.0;-47;-518.0;784.0;-219.0;202.0;441.0;-47
-260.0;-30;-504.0;790.0;-215.0;87.0;256.0;-30
-264.0;-93;-491.0;795.0;-213.0;80.0;10.0;-93
-268.0;-121;-449.0;?;-209.0;122.0;79.0;-121
-272.0;-74;?;780.0;-206.0;123.0;187.0;-74
-277.0;-51;-261.0;784.0;-205.0;69.0;21.0;-51
?;-109;-124.0;783.0;-206.0;?;-270.0;-109
-284.0;-120;-65.0;797.0;-207.0;99.0;-65.0;-120
-286.0;-66;59.0;774.0;-209.0;99.0;-87.0;-66
-288.0;-58;121.0;792.0;-212.0;146.0;-505.0;-58
-289.0;-29;161.0;783.0;-214.0;189.0;-189.0;-29
-291.0;-13;173.0;776.0;-216.0;154.0;-805.0;-13
?;-33;158.0;763.0;-219.0;141.0;-818.0;-33
-292.0;-22;209.0;772.0;-219.0;166.0;-647.0;?
-293.0;-27;248.0;764.0;-223.0;176.0;-660.0;-27
-294.0;-71;226.0;?;-225.0;159.0;-498.0;-71
-294.0;-71;229.0;790.0;?;171.0;-628.0;-71
-293.0;5;170.0;747.0;-235.0;203.0;-235.0;5
-292.0;33;207.0;752.0;-239.0;-9.0;-556.0;33
-291.0;-15;159.0;751.0;-243.0;-25.0;-660.0;-15
-289.0;-26;132.0;727.0;-247.0;-86.0;-1028.0;-26
-288.0;8;85.0;760.0;-249.0;-13.0;-1210.0;8
-286.0;31;-41.0;765.0;-250.0;58.0;-375.0;31
-285.0;41;-63.0;746.0;?;-6.0;-226.0;41
-284.0;48;-118.0;745.0;-248.0;-115.0;-471.0;48
-283.0;44;-287.0;769.0;-247.0;-150.0;-558.0;44
?;36;-240.0;757.0;?;-87.0;-73.0;36
-282.0;21;-205.0;773.0;-244.0;74.0;255.0;21
-282.0;1;-134.0;764.0;-244.0;240.0;401.0;1
-282.0;19;62.0;763.0;-244.0;154.0;-390.0;19
-282.0;39;-4.0;745.0;-246.0;?;-13.0;39
-281.0;22;?;744.0;-247.0;-22.0;-307.0;22
-281.0;24;11.0;753.0;-247.0;?;-281.0;24
