NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached;MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent
1;0;0;0;260014;0;0;6;?
1;0;0;0;?;0;0;6;30
1;0;0;0;260014;?;0;5;34
1;0;0;?;260014;0;0;5;16
?;0;0;0;?;0;?;5;16
1;0;0;0;?;0;0;7;21
?;0;0;0;260014;0;0;7;21
1;0;0;?;260014;0;0;5;33
1;0;0;0;?;0;0;7;28
1;0;0;0;260014;0;0;4;44
1;0;0;0;260014;0;?;4;44
1;0;0;0;260014;0;0;6;21
1;0;0;0;258187;0;-62959;-162;-133
1;?;0;0;258187;0;?;-162;-133
1;0;0;0;?;0;-78271;62;-654
1;0;0;0;248356;0;-78271;62;-654
?;0;0;0;241715;0;-62031;0;-171
1;0;?;0;238496;0;-85173;64;-457
?;0;0;0;232261;0;-80417;?;-1019
1;0;0;0;232261;0;-80417;-3;-1019
?;0;0;0;232261;0;-80417;-3;-1019
1;0;0;0;228984;0;-92916;42;-259
1;0;0;0;221531;0;-68440;?;-346
1;0;0;0;218515;0;-74530;?;238
1;0;0;0;?;0;-74530;-237;238
1;0;0;0;212251;0;-76908;-13;-128
1;0;0;0;208510;0;-69252;-77;-207
1;0;0;0;202507;?;-75748;-50;153
1;?;0;0;196272;0;-91495;-81;?
1;0;0;0;196272;0;-91495;-81;-566
?;0;0;0;186586;?;-92974;-64;-552
1;?;0;0;186586;0;-92974;?;-552
1;0;0;0;183222;0;-81142;?;-389
1;?;?;0;176088;0;-71920;-179;?
1;0;0;0;176088;0;-71920;-179;-542
1;?;0;0;173043;0;?;-201;39
1;?;0;0;173043;0;-81983;-201;39
1;?;0;0;166663;0;-78242;-178;-460
1;0;0;0;163386;0;-70557;-30;108
?;0;0;?;156484;0;-66642;24;-272
1;0;0;0;150423;0;-86739;-55;-529
1;0;0;0;150423;?;-86739;-55;-529
1;0;0;0;146885;0;-75893;-186;-78
1;0;0;0;140186;?;-86681;6;-352
?;0;0;0;136967;0;-89697;-22;-34
1;0;0;0;136967;0;?;-22;-34
1;0;?;0;?;0;-75110;-163;-115
1;0;0;0;126904;0;-77111;-147;-153
1;0;0;0;120495;0;-100079;-160;-651
1;0;0;0;120495;0;-100079;-160;-651
1;0;0;0;?;0;-100079;-160;-651
1;?;0;0;117218;0;?;-189;-548
1;?;0;0;110403;0;-79373;?;-301
1;0;0;0;106894;?;-86304;-129;130
1;0;0;0;100398;0;-96193;?;-177
1;0;?;0;96483;0;?;-27;-234
1;?;0;0;96483;?;-66091;-27;-234
1;0;0;0;90074;0;-78532;-62;-273
1;0;0;0;83839;0;-86623;?;-756
1;0;0;0;?;?;-83317;-60;-310
?;0;0;0;73602;0;?;-11;-877
1;0;0;0;73602;0;-83433;-11;-877
1;0;0;0;73602;0;-83433;?;-877
1;?;0;0;70557;0;-81142;-194;-111
1;?;0;?;?;0;-70122;-8;?
1;0;0;0;60407;0;-94453;-3;-99
1;0;0;0;54317;0;?;-179;33
1;0;0;0;54317;0;-95526;?;33
?;0;0;0;47908;0;-82273;-221;-784
1;0;0;?;44167;0;-94163;-60;-756
1;0;0;0;38164;0;?;-191;-319
1;0;0;0;38164;0;-79518;-191;-319
1;0;0;0;34713;0;-98977;-97;-949
1;?;0;0;27840;0;-91524;-177;0
1;0;0;?;24650;0;-45153;-68;?
1;0;0;?;22011;0;2291;-36;-1086
1;0;0;0;22011;0;2291;-36;-1086
1;0;0;0;22011;0;2291;-36;-1086
1;0;0;0;22011;0;0;-39;-180
1;0;0;0;22011;1;0;-39;-184
1;0;0;0;22011;1;0;-38;-171
1;0;0;0;22011;1;0;-38;-171
1;0;0;0;22011;?;0;?;?
1;0;0;0;22011;1;0;-40;-164
1;0;0;0;22011;1;0;-37;-179
1;0;0;0;22011;1;0;-37;-179
1;0;0;0;22011;1;0;-39;-166
1;0;0;0;22011;1;0;-38;-178
1;0;0;0;22011;1;0;-40;-180
1;0;0;0;22011;1;0;-38;-185
1;0;0;0;22011;?;0;-38;-182
1;0;0;?;22011;1;0;-38;-182
1;0;0;0;22011;1;0;-38;-182
1;0;?;0;22011;?;?;-39;-186
1;0;0;0;22011;1;0;-38;-185
1;0;0;0;22011;1;0;-40;-165
1;0;0;0;22011;1;0;-39;?
1;0;0;0;22011;1;0;-39;-169
1;0;0;0;22011;1;0;?;-174
1;0;0;0;22011;?;0;-37;-186
1;0;0;0;22011;1;0;?;-175
?;0;0;0;22011;1;0;-40;-175
1;0;0;0;?;1;0;232;-49
1;0;0;0;27115;0;67454;164;808
1;0;0;0;?;0;89117;241;920
1;0;0;0;37526;0;70992;?;288
1;0;0;0;37526;0;70992;194;288
1;0;0;0;37526;0;70992;194;288
1;?;0;0;40716;0;96541;233;620
1;0;?;0;44718;0;64960;57;1136
1;0;0;0;51446;0;67628;141;718
1;0;0;0;51446;0;67628;141;718
1;0;0;0;57768;0;66178;103;371
1;0;0;0;61509;0;91727;160;822
1;0;0;0;67454;0;89639;166;18
1;?;0;0;73776;0;85086;102;669
1;?;0;0;73776;0;85086;102;669
1;0;0;0;77053;0;65569;165;188
1;0;0;0;84013;?;65569;?;231
1;0;0;0;87696;?;82911;100;?
1;0;0;0;87696;0;82911;100;?
?;0;0;0;87696;0;?;100;829
?;0;0;0;?;0;67686;144;367
1;0;0;0;97846;0;83056;173;564
1;0;0;0;103762;0;81838;172;667
1;0;0;0;107039;0;64728;43;94
1;0;0;0;107039;0;64728;43;94
1;0;?;?;113680;0;85115;40;880
1;0;0;0;119770;0;61248;152;755
1;0;0;0;122960;0;73051;4;667
1;0;0;0;?;0;72906;135;-63
1;0;?;0;129543;?;72906;135;-63
1;0;0;0;135546;0;?;-1;894
1;0;0;0;?;0;67512;192;230
1;0;0;0;145290;0;76183;30;515
1;0;0;0;145290;0;76183;30;515
?;0;0;0;?;0;76183;30;515
1;0;0;0;148741;0;78416;?;1049
1;0;0;0;154425;0;86159;167;81
1;0;0;?;161124;0;91611;83;299
?;0;0;0;164488;0;71224;-12;648
1;0;0;0;164488;0;71224;-12;648
1;0;?;?;170346;0;80968;122;257
1;0;0;0;173623;0;93293;4;320
1;0;0;0;180409;0;68585;108;-109
1;0;0;?;?;0;86478;41;408
?;0;0;?;?;0;86478;41;408
1;?;0;?;?;0;68991;24;323
1;0;0;0;?;0;93206;7;463
1;?;0;0;199955;?;76444;90;92
1;0;0;0;199955;0;76444;90;92
1;0;0;0;206741;0;92887;-5;-300
1;0;0;0;?;0;92887;-5;-300
1;0;0;0;209931;0;?;43;?
?;0;0;?;216572;0;70847;186;932
?;?;0;0;219704;0;?;78;387
1;0;0;0;219704;0;68005;78;387
1;0;0;0;225707;0;64873;240;334
1;0;0;0;229535;0;82360;-29;91
1;0;0;0;235538;0;96454;?;712
1;0;0;0;241947;0;63568;147;697
1;0;0;0;?;0;63568;?;697
1;0;0;0;245630;0;75516;?;609
1;0;0;?;251633;0;58232;56;7
1;0;0;0;258100;0;78039;30;879
1;0;0;0;258100;0;?;30;879
1;0;0;0;258100;0;78039;30;879
1;0;0;?;?;?;75400;56;603
1;0;0;0;267786;0;98078;180;436
1;0;0;0;271005;0;73312;100;366
1;0;0;0;277791;0;92568;73;?
1;0;0;0;277791;0;?;73;201
1;?;0;0;283794;0;88015;157;466
1;0;0;0;287158;0;79373;138;849
1;0;0;0;294031;0;78358;-3;241
1;0;0;0;297221;0;?;61;859
1;0;0;0;297221;0;84854;61;859
1;0;0;0;303543;0;71427;210;713
1;0;0;0;306675;0;70615;154;663
1;?;0;0;313229;0;?;73;500
1;0;0;0;313229;0;89697;73;500
1;0;0;0;313229;0;89697;73;500
1;?;?;0;319319;?;60929;60;5
1;0;0;0;322509;0;65453;60;553
1;0;0;?;329788;0;86536;-60;567
1;0;0;0;?;0;63452;46;?
1;0;0;0;333007;0;63452;46;545
1;0;0;0;339010;0;83491;11;189
1;0;0;0;?;0;70847;102;297
1;0;0;0;349073;0;83984;?;842
1;0;0;0;349073;0;83984;182;842
1;0;0;0;354989;0;66294;168;583
?;?;0;0;358527;?;82969;89;?
1;?;0;?;365313;0;82418;189;344
1;0;?;?;365313;0;82418;189;344
1;0;?;0;368764;0;91756;56;959
1;0;0;0;368764;0;91756;?;959
1;?;?;0;374680;0;?;220;270
1;0;0;?;381727;0;87551;202;706
1;0;0;0;384859;0;66468;119;340
1;0;0;0;384859;0;66468;119;340
1;0;0;?;389876;0;54810;135;964
1;0;0;?;389992;0;0;92;104
1;0;0;1;389992;0;0;90;427
1;0;0;1;389992;0;0;93;413
1;0;0;1;389992;?;0;93;413
1;0;0;1;389992;0;0;93;413
1;0;0;1;?;0;0;92;411
1;0;0;1;389992;0;?;92;427
?;0;0;1;389992;0;0;92;427
1;0;0;1;389992;0;0;93;?
1;?;0;1;389992;0;?;?;413
1;0;?;1;389992;?;0;93;417
1;0;0;1;389992;?;0;93;410
1;0;0;1;?;0;0;91;421
1;0;0;1;?;0;0;94;407
1;0;0;1;389992;0;0;?;407
1;0;0;1;389992;0;0;94;411
1;0;0;1;389992;0;0;91;419
1;0;0;1;389992;0;0;92;434
1;0;0;1;389992;0;0;92;434
1;0;0;1;389992;0;0;92;425
1;0;0;1;389992;0;0;92;425
1;0;0;1;389992;0;0;92;421
1;0;0;?;389992;0;0;92;421
1;0;0;1;389992;0;0;96;417
1;0;0;1;389992;0;?;96;417
1;0;0;0;387527;0;-88856;-213;-412
1;0;0;0;383699;0;-59508;-109;-347
1;0;0;?;377754;0;?;?;-377
1;0;0;?;377754;?;-85057;-205;-377
1;0;0;0;371751;0;-98310;-90;-754
1;0;0;?;368155;0;-95555;-125;-364
1;0;0;0;361282;0;-94134;-207;-336
1;?;?;0;358237;?;-82099;-51;-180
1;0;0;?;358237;?;-82099;-51;-180
1;0;0;0;351190;0;-67483;-201;46
?;?;0;0;?;0;-65685;-150;-409
1;?;0;0;341852;0;-83230;-45;-220
1;0;0;0;341852;0;-83230;-45;-220
1;0;0;0;341852;0;-83230;-45;-220
1;0;0;0;338633;0;-55303;0;11
1;0;0;0;331441;0;-95816;-218;-644
1;0;0;0;325119;0;?;-64;-288
1;0;?;0;325119;0;-58116;-64;-288
1;?;0;0;321929;0;-90770;-235;-861
1;0;0;0;314969;0;-69020;49;-614
1;0;0;0;309111;0;-77082;-79;58
1;?;0;0;306066;0;-55216;-28;14
?;0;0;0;306066;0;-55216;-28;?
?;0;0;0;299367;0;-65279;-101;?
1;0;0;0;296235;0;-93873;18;-855
?;0;0;0;289739;0;-73718;-175;-321
1;0;0;0;286085;0;-73196;-93;?
1;0;0;0;286085;?;-73196;-93;20
1;?;0;0;?;0;-73196;-93;20
1;0;0;?;280082;0;-68846;-143;-73
1;0;?;0;273818;0;-73080;-122;?
?;0;0;0;?;0;-62495;2;-547
1;0;0;0;264219;0;-82621;-90;-450
1;0;0;0;264219;0;?;-90;-450
?;0;0;0;258158;0;-74704;-100;123
1;0;0;0;?;0;-71833;-41;-47
1;?;0;0;250386;0;-62176;-93;467
1;0;0;0;250386;?;-62176;-93;467
1;0;0;0;244470;0;-88682;-96;-393
1;0;0;0;238380;0;-97962;?;-189
1;0;0;0;?;0;-74936;-119;-13
?;0;0;0;229013;0;-75458;0;14
1;0;0;0;229013;0;-75458;?;14
1;0;?;0;229013;0;-75458;?;14
1;?;0;0;222778;0;?;-169;-158
1;0;?;0;218950;0;-93206;7;?
1;0;0;0;213092;0;?;-166;?
1;0;0;0;213092;0;-81896;-166;?
1;0;0;0;207031;0;-93293;?;-752
1;0;0;0;203261;0;-69484;-89;-557
?;0;0;0;197345;0;-68672;-79;-528
1;?;0;0;191110;0;-74588;-148;-361
1;0;0;0;191110;0;-74588;-148;?
1;0;0;0;187485;0;-79605;-75;62
1;0;0;0;181743;0;-92887;-86;-731
1;0;0;0;175740;0;?;-236;-57
1;0;0;0;175740;0;-78416;-236;-57
1;0;0;0;172608;0;-80185;-141;-337
1;0;0;?;165822;0;?;-184;-55
1;0;0;0;165822;0;-82708;-184;?
1;0;0;0;?;0;-81229;-42;-230
1;0;?;0;162603;0;-81229;-42;-230
1;0;0;?;?;0;-69194;-104;-503
1;0;0;?;153004;0;-69194;-104;?
1;?;?;?;146450;?;?;-20;-882
1;0;0;0;143260;0;-61712;-147;-60
1;0;0;0;140012;0;10875;-92;-700
1;0;0;0;140012;0;10875;-92;-700
1;?;0;0;?;0;0;-37;-166
1;0;0;?;140012;0;0;-34;-172
1;0;0;0;140012;0;?;-33;-170
1;0;0;0;140012;0;0;-35;-155
1;?;0;0;140012;0;0;-35;?
1;0;?;0;140012;0;0;-35;-155
?;0;0;0;140012;0;0;-36;-165
1;0;0;0;140012;0;0;-37;-178
1;0;0;0;140012;0;0;?;-156
1;0;0;0;?;0;?;-38;-172
1;0;?;?;140012;0;0;-38;-172
1;0;0;0;140012;0;0;-36;-175
1;0;0;0;140012;0;0;-36;-172
1;0;0;0;140012;0;?;-36;?
1;?;0;0;?;0;0;-38;-167
1;0;0;0;140012;0;0;-38;-167
1;0;0;0;140012;?;0;-40;-159
1;0;0;0;140012;0;0;?;-179
?;0;0;?;140012;0;0;-39;-179
1;0;0;0;140012;0;0;-32;-169
1;0;0;0;?;0;?;?;-169
1;0;0;0;?;0;0;-37;-174
1;?;0;0;140012;?;0;-36;-162
1;0;0;0;140012;0;0;-35;-171
1;0;0;?;140012;0;0;-35;-167
1;0;0;0;140012;0;0;-35;-167
1;0;0;0;140012;0;0;-36;-165
1;0;0;0;140012;0;0;-37;-169
1;0;0;0;140012;0;0;-36;-179
1;0;0;0;?;0;0;-36;-179
1;0;0;0;?;0;0;-36;?
1;0;0;0;140012;0;0;-35;-144
1;?;0;0;140012;0;0;-36;-169
1;?;0;0;140012;?;?;-40;-169
1;0;0;?;140012;0;0;-36;-174
?;0;?;0;140012;0;?;-36;-174
1;?;0;0;140012;0;0;-38;?
1;0;0;0;140012;0;0;-37;-183
1;0;0;?;140012;0;0;-34;-165
1;0;0;0;140012;0;0;-36;-177
1;0;0;0;140012;0;0;-36;?
1;0;0;0;140012;0;?;-34;-161
?;0;0;0;?;0;0;-35;-153
?;?;0;0;140012;0;0;-40;-172
1;0;0;0;140012;0;0;?;-172
1;0;?;0;140012;0;0;-36;?
1;0;0;0;140012;0;0;-36;-174
?;0;0;0;140012;0;0;-35;-163
1;0;0;0;?;0;0;-35;-144
1;0;0;0;140012;0;0;-37;-171
1;0;0;0;140012;0;0;-37;-171
1;0;0;0;140012;0;0;-36;-159
1;0;0;0;140012;0;0;-40;-167
1;?;0;0;140012;0;0;-38;-161
1;0;0;0;140012;0;0;-38;?
1;0;0;0;140012;0;0;-35;-174
?;?;0;0;140012;0;?;-37;-165
1;0;?;0;140012;0;0;-37;-173
1;0;0;0;140012;0;0;-39;-179
1;0;0;0;140012;?;0;-39;-179
1;0;0;0;140012;0;0;-39;-179
1;0;0;0;140012;0;0;-37;-159
1;0;0;0;140012;0;0;-36;-166
1;0;0;0;140012;0;0;?;-168
?;?;0;0;140012;0;?;-34;-168
1;?;0;0;140012;0;0;-34;?
1;0;0;0;140012;0;0;-35;?
1;0;0;0;140012;0;0;-36;-161
1;0;0;?;140012;0;?;?;-166
1;0;0;0;140012;0;0;-35;-166
1;0;0;0;140012;0;0;-34;-164
1;0;?;0;140012;0;0;-37;-148
1;0;0;0;140012;0;0;-38;-149
?;0;?;0;140012;0;0;-39;-167
?;0;0;0;140012;0;0;-39;-167
1;0;?;0;140012;0;0;-39;-167
1;0;0;?;140012;0;0;-37;-170
1;0;0;0;140012;0;0;-36;-160
1;0;0;0;140012;0;0;-35;-177
1;0;0;0;140012;0;0;-35;-177
1;0;0;0;140012;0;0;-37;?
1;0;0;0;140012;0;0;-36;-167
1;0;0;0;140012;0;0;-38;-167
1;0;0;0;140012;0;?;-38;-170
1;?;0;0;140012;0;0;-38;-170
1;0;0;0;140012;0;0;-36;-173
1;?;0;0;140012;0;0;-37;-181
1;0;0;0;140012;?;0;?;-165
1;0;0;0;140012;0;0;-35;?
1;0;0;0;140012;0;?;-38;-175
1;0;?;0;140012;0;0;-38;-175
1;0;0;0;140012;0;0;-37;?
1;0;0;?;140012;0;0;-36;-156
1;0;0;0;140012;0;0;-33;-154
1;0;0;0;140012;?;0;?;-154
1;0;0;0;140012;0;0;-38;-160
1;0;0;0;140012;0;0;-37;-154
1;0;?;0;140012;0;0;-38;-145
1;0;0;0;140012;0;0;-38;-145
1;0;0;0;?;0;0;-37;-179
1;0;?;0;140012;0;0;-37;-177
1;0;0;0;140012;0;0;?;-159
1;0;0;0;140012;0;0;-39;-174
1;0;0;0;?;0;?;?;-169
1;0;0;0;140012;0;0;-39;-169
1;?;0;0;140012;0;0;-39;-169
1;0;0;0;140012;0;0;-38;-177
1;0;0;0;140012;0;0;-36;-155
?;0;?;0;140012;0;0;-35;-142
1;0;0;0;140012;0;0;-35;-142
1;0;0;0;?;0;0;-38;-181
?;0;0;0;140012;?;0;?;-174
1;0;0;0;140012;0;0;-35;?
1;0;0;0;140012;0;?;-35;-170
?;0;0;0;140012;0;0;-35;-170
1;?;0;?;140012;0;?;-36;-172
1;0;?;0;140012;0;0;-35;-161
1;0;0;0;140012;0;0;-36;-159
1;?;?;0;140012;0;0;-39;-175
1;0;0;0;140012;0;0;-39;-175
1;0;0;0;?;0;?;-39;-175
1;0;0;0;137373;0;-89001;-84;-779
1;0;0;0;133777;0;-81983;-149;-136
1;0;0;0;127455;0;-65337;?;-664
?;0;0;0;121394;0;-95613;-53;152
1;0;0;0;121394;0;-95613;-53;152
1;0;0;0;118175;0;-81287;-245;52
1;0;0;0;111708;0;?;3;0
1;0;0;0;108663;0;-96338;-173;-363
1;0;0;0;108663;0;-96338;-173;-363
1;0;0;0;102428;?;-65569;6;-610
1;?;0;0;98252;0;-71398;-80;-307
?;0;0;0;92104;0;?;-25;-469
1;0;0;0;92104;0;-83578;-25;-469
1;0;0;0;86246;0;-81055;-26;-823
1;0;?;0;86246;0;?;-26;-823
1;0;0;0;82592;0;-72500;-107;-854
1;0;?;?;76502;0;-71514;-63;-686
1;0;0;0;70499;0;-82360;-201;-288
1;0;0;0;66816;0;-99528;-17;-479
1;0;0;0;66816;?;-99528;-17;-479
1;0;0;0;60494;?;?;-73;-46
1;?;0;0;54346;0;-97991;?;-822
1;0;?;0;50257;0;-82708;-234;-318
1;0;0;0;50257;0;-82708;-234;-318
1;0;0;?;44167;0;-62901;-148;-496
1;0;0;0;?;0;-90248;?;-961
1;0;0;0;34423;0;-87783;-62;-75
1;0;0;0;34423;0;-87783;-62;?
1;0;0;0;30798;0;-84332;-44;-72
1;0;0;0;30798;0;-84332;?;?
1;0;0;0;24476;0;-94569;-51;-813
?;0;0;0;22127;0;0;41;-507
1;0;0;?;22011;0;0;-44;-183
1;0;0;0;22011;0;0;-44;-183
1;0;0;0;22011;?;0;-41;-187
?;0;0;0;22011;1;0;-46;?
1;0;0;0;22011;1;0;-43;-198
1;0;0;0;22011;1;0;-43;-198
1;0;?;0;22011;1;0;-43;-185
1;0;0;0;22011;1;0;-43;-194
1;0;0;0;22011;1;0;-43;-189
1;0;0;0;22011;1;0;-41;-203
1;0;0;0;?;?;0;-41;-203
1;0;0;0;22011;1;0;-43;-200
?;0;0;?;22011;1;0;-43;-200
1;0;0;0;22011;1;?;-44;-192
1;0;0;0;22011;1;0;-46;-199
1;0;0;?;22011;1;?;-46;-199
1;0;0;0;22011;1;0;-44;-196
1;0;0;?;22011;1;0;-43;-195
1;0;0;0;22011;1;0;-43;-200
1;0;0;0;22011;1;0;-42;-198
?;0;?;0;22011;1;0;-42;-198
1;0;0;0;22011;1;0;-43;-192
1;0;0;?;22011;1;0;-41;-196
1;0;0;0;22011;1;?;-41;?
1;0;0;0;22156;1;-5626;?;1119
1;0;0;0;22156;?;-5626;-43;1119
1;0;0;0;22156;1;-5626;-43;1119
1;0;0;0;24795;0;93177;55;525
1;0;0;0;31755;0;72558;183;396
1;0;0;0;35206;0;86710;157;20
1;?;0;0;35206;0;?;157;20
1;0;0;0;41528;?;85869;173;852
1;0;0;0;47763;0;100485;?;763
1;0;?;0;50895;0;93902;160;515
1;0;0;0;56956;0;67744;156;326
1;0;0;0;56956;0;67744;156;326
1;0;0;0;60871;0;57304;48;700
1;0;0;0;?;0;68904;-10;620
1;0;?;0;72964;0;75632;99;?
1;0;0;0;72964;0;75632;99;107
1;0;0;0;72964;0;75632;99;107
1;0;0;0;76792;0;56057;198;867
1;0;0;0;83288;0;84187;172;1020
1;0;0;?;86478;?;83404;135;156
1;0;0;0;92887;0;78039;183;504
1;0;0;0;92887;0;78039;?;504
1;0;0;0;98890;0;66787;163;432
1;0;0;0;102022;0;74704;?;-122
1;0;0;0;107764;0;76125;93;486
1;0;?;0;?;0;73602;119;749
1;0;0;0;117682;0;85144;6;715
1;0;0;0;117682;?;85144;6;715
1;0;0;0;123453;0;63887;?;573
1;0;0;0;127049;0;65656;143;278
1;0;?;0;127049;0;65656;143;278
1;?;0;0;132965;?;96454;115;340
1;0;0;0;132965;0;96454;115;340
1;0;0;?;138968;0;65511;167;751
1;0;?;0;142825;0;81664;156;676
1;0;0;0;148654;0;?;182;?
1;0;0;0;151699;0;?;161;809
1;0;0;0;151699;0;75545;161;809
1;0;0;0;158485;0;66352;?;666
1;0;?;0;164430;0;81867;-25;196
1;0;0;0;167533;0;73660;0;387
1;?;0;0;?;?;82969;96;292
1;0;0;0;174174;?;?;96;292
1;0;0;0;177857;0;67483;149;879
1;0;0;0;184005;0;79141;48;-211
1;0;0;?;184005;0;79141;48;-211
1;0;?;0;?;0;79141;48;-211
1;?;0;0;190646;0;95787;86;-209
1;0;0;0;194967;0;92017;74;808
?;0;0;?;201057;0;84477;42;-22
1;?;0;?;204508;0;?;54;-145
1;0;0;?;211555;0;87551;123;49
1;0;0;0;211555;?;?;123;49
1;0;0;0;214658;0;76241;150;57
1;0;0;0;220661;0;86304;46;723
1;0;0;0;?;0;67831;158;537
1;0;0;0;223706;0;?;?;537
1;0;0;0;230492;?;100137;40;86
1;0;0;0;230492;0;100137;40;86
1;0;0;0;236669;0;66555;?;400
1;0;0;0;239801;0;66352;38;?
1;0;0;0;246587;0;92307;13;234
1;0;0;0;?;0;92307;13;234
1;0;0;?;249719;0;96541;3;147
1;0;0;0;?;0;67425;-8;205
?;0;0;0;260826;0;68469;37;565
1;0;0;0;260826;0;68469;37;565
1;0;0;0;267003;?;84216;203;291
1;0;0;0;273064;0;?;83;?
1;0;0;0;276834;0;89784;?;27
1;0;0;?;282750;0;?;111;233
1;0;0;0;282750;0;68759;111;233
1;0;0;0;282750;0;68759;111;233
1;0;?;0;?;?;81780;-10;545
1;0;0;?;292581;0;94453;247;499
1;0;0;0;298526;0;?;-27;-215
1;0;0;0;301629;0;87348;48;?
1;0;0;0;301629;0;87348;48;431
?;?;0;?;308763;0;80301;224;55
1;0;0;0;314998;0;67860;151;188
1;0;0;0;318362;0;81983;?;278
1;0;0;0;318362;0;81983;163;278
1;0;0;0;324104;?;72471;223;882
1;0;0;0;327729;0;89407;-35;866
1;0;0;0;?;0;?;28;-189
1;0;0;0;334109;0;93293;28;-189
1;?;0;0;340112;0;?;147;940
1;0;0;0;343969;0;68092;28;673
1;0;0;0;?;0;68092;28;673
1;0;0;0;350117;0;85173;250;9
1;0;0;0;356352;0;93583;19;-47
1;0;?;0;356352;0;93583;19;-47
1;0;0;0;359716;0;83868;105;528
0;1;1;0;?;0;89697;16;?
0;1;1;?;369315;0;76444;?;504
0;1;1;0;376594;0;68614;215;796
0;1;1;0;?;0;68614;215;796
0;1;1;0;379552;0;59305;130;743
0;1;1;0;385555;0;95700;103;975
0;1;1;0;389992;0;13572;179;573
0;1;1;0;389992;0;13572;179;573
?;1;1;0;389992;0;10904;84;210
0;1;?;0;389992;0;10904;84;210
0;1;?;1;389992;?;?;?;384
0;1;1;1;389992;0;0;83;384
0;1;1;1;389992;0;0;80;381
0;1;1;1;389992;0;0;80;381
0;1;1;1;?;0;0;83;381
0;1;1;?;389992;0;0;84;384
0;1;1;1;389992;0;0;83;373
0;1;1;1;389992;0;0;84;380
0;1;1;?;?;0;0;84;380
0;1;1;?;389992;0;0;83;379
0;1;1;1;389992;0;0;85;364
0;1;1;1;?;0;0;82;372
0;1;1;?;389992;0;0;82;372
0;1;1;1;389992;0;0;82;372
0;1;1;1;?;0;0;84;382
0;1;1;1;389992;0;0;79;385
0;1;1;1;389992;0;0;85;386
?;1;1;1;389992;0;0;83;380
0;1;1;1;389992;0;?;83;380
0;1;1;1;389992;0;0;82;373
0;1;1;1;389992;0;0;83;395
0;1;1;1;389992;?;0;82;380
0;?;1;1;389992;0;0;82;380
0;1;1;0;388977;0;-57942;-100;-607
0;1;1;0;381843;0;-85231;-190;-625
?;1;1;0;376014;0;-86623;-129;-817
0;1;1;0;372882;0;-80533;-164;-963
0;1;1;0;372882;0;-80533;-164;-963
0;1;1;0;366415;0;-88073;-202;43
0;1;1;0;?;0;-88073;-202;43
0;1;1;0;363457;0;-82534;-195;-1124
0;1;1;0;357048;0;-87348;-179;-292
0;?;?;0;357048;0;-87348;?;-292
1;0;1;0;350407;0;-81432;10;-281
?;0;1;0;347188;0;-67396;-172;-284
1;0;1;0;341040;0;-75371;-75;-273
1;0;1;0;337125;0;-85956;-77;-577
1;0;1;0;337125;?;-85956;-77;-577
1;0;?;0;331122;0;-87464;-153;?
1;0;1;0;325264;0;-78735;-49;?
1;0;1;0;321668;0;-94308;-153;-4
1;?;1;?;321668;0;-94308;-153;-4
1;0;1;?;315607;0;-81026;-173;-890
1;?;1;0;309604;0;-65105;-146;-682
1;0;1;0;309604;0;-65105;-146;-682
1;0;1;0;306066;0;-82998;-149;104
1;0;?;0;300005;?;-76618;-81;109
1;0;1;0;294002;0;-81664;-31;-1065
1;0;1;0;290783;0;-67280;-122;10
1;0;1;0;290783;?;-67280;-122;10
1;0;1;0;283765;0;-88711;-145;-599
1;0;1;0;?;?;-85289;-34;-732
1;0;1;0;274456;0;-71659;-90;-120
1;0;1;0;274456;0;-71659;-90;-120
?;?;1;0;274456;?;-71659;-90;-120
1;0;1;0;?;?;-86072;12;-730
1;?;1;0;264857;0;-94134;-162;-70
1;0;1;0;260014;?;?;58;-111
?;?;1;0;260014;0;0;6;18
1;0;1;?;260014;0;0;6;?
1;0;0;0;260014;0;0;4;28
?;0;0;0;260014;0;0;?;21
1;0;0;0;260014;0;0;4;33
1;?;0;0;260014;0;?;4;33
1;0;0;0;260014;?;0;7;33
1;0;0;0;260014;0;0;?;44
1;0;0;0;260014;0;0;9;44
1;?;0;0;260014;0;0;6;35
1;0;0;0;260014;0;0;7;25
1;0;?;0;260014;0;0;7;25
1;0;0;0;260014;0;0;5;44
?;0;0;0;260014;0;0;6;12
1;?;0;0;260014;0;0;5;27
1;0;?;0;260014;0;0;?;27
1;0;0;0;260014;0;0;5;32
1;?;0;0;260014;0;0;9;31
1;0;0;0;260014;0;0;6;29
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;0;0;6;21
1;0;0;0;260014;?;?;6;26
1;0;0;0;260014;0;0;6;?
1;0;0;0;?;0;?;6;?
?;0;0;?;260014;0;0;8;17
?;?;0;0;260014;0;0;8;17
1;0;0;0;260014;0;0;8;27
1;0;0;0;260014;0;0;3;?
1;0;0;0;260014;0;0;9;17
?;0;0;0;260014;?;?;7;21
1;0;0;0;260014;0;0;7;21
?;0;0;0;260014;?;0;6;35
1;0;0;0;260014;0;0;6;19
1;0;0;0;260014;0;0;6;35
1;0;0;0;?;?;0;6;35
1;0;0;0;260014;0;0;7;29
1;0;0;0;260014;0;0;?;28
