InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
488.0;563.0;-422.0;154;576.0;-7;39.0;122.0;-56.0;-61.0;-279.0
696.0;525.0;-496.0;16;-242.0;-7;183.0;500.0;-37.0;-299.0;-223.0
-687.0;-164.0;406.0;156;-338.0;-97;720.0;377.0;449.0;-701.0;608.0
-193.0;927.0;-202.0;-16;-240.0;-5;408.0;223.0;68.0;-144.0;-9.0
215.0;492.0;103.0;135;-39.0;19;464.0;-203.0;-248.0;269.0;-388.0
447.0;402.0;-152.0;101;598.0;-10;753.0;-69.0;-386.0;199.0;-155.0
230.0;483.0;103.0;135;-36.0;18;462.0;-196.0;-224.0;258.0;-400.0
236.0;483.0;103.0;135;-29.0;18;462.0;-193.0;-220.0;259.0;-404.0
525.0;510.0;-488.0;16;468.0;-7;72.0;89.0;-112.0;47.0;-228.0
551.0;519.0;-449.0;16;471.0;-7;134.0;53.0;-58.0;69.0;-246.0
538.0;524.0;-454.0;16;468.0;-7;149.0;59.0;-62.0;58.0;-237.0
239.0;637.0;-303.0;13;276.0;-24;429.0;333.0;240.0;-227.0;104.0
539.0;524.0;-458.0;16;469.0;-7;157.0;61.0;-60.0;55.0;-235.0
526.0;550.0;-443.0;14;502.0;-7;137.0;60.0;-60.0;43.0;-267.0
538.0;527.0;-456.0;16;468.0;-7;158.0;62.0;-61.0;54.0;-234.0
330.0;483.0;111.0;135;98.0;19;322.0;-185.0;-288.0;293.0;-522.0
339.0;486.0;104.0;135;91.0;18;255.0;-181.0;-208.0;292.0;-536.0
355.0;498.0;93.0;135;84.0;18;195.0;-173.0;-186.0;294.0;-548.0
521.0;548.0;-447.0;14;480.0;-8;126.0;62.0;-52.0;45.0;-273.0
595.0;514.0;-598.0;27;387.0;-11;226.0;47.0;-31.0;61.0;-172.0
610.0;492.0;-587.0;32;444.0;-11;22.0;-3.0;-12.0;107.0;-283.0
619.0;542.0;-519.0;67;462.0;-4;-588.0;-8.0;-12.0;-104.0;-155.0
513.0;520.0;-471.0;16;493.0;-7;71.0;33.0;-96.0;93.0;-232.0
538.0;528.0;-453.0;16;469.0;-7;157.0;62.0;-64.0;55.0;-235.0
509.0;552.0;-425.0;15;509.0;-7;109.0;1.0;-49.0;77.0;-304.0
512.0;552.0;-424.0;15;525.0;-7;109.0;1.0;-41.0;72.0;-302.0
533.0;525.0;-452.0;16;466.0;-7;157.0;63.0;-64.0;53.0;-235.0
534.0;526.0;-450.0;16;467.0;-7;157.0;64.0;-65.0;54.0;-235.0
527.0;524.0;-448.0;16;474.0;-7;134.0;66.0;-57.0;55.0;-251.0
509.0;558.0;-421.0;15;535.0;-7;109.0;8.0;-34.0;66.0;-298.0
530.0;526.0;-446.0;16;503.0;-7;174.0;67.0;-82.0;56.0;-238.0
527.0;527.0;-446.0;16;499.0;-7;179.0;75.0;-84.0;46.0;-238.0
518.0;530.0;-448.0;16;492.0;-7;182.0;96.0;-83.0;20.0;-239.0
522.0;518.0;-446.0;16;511.0;-7;42.0;32.0;-135.0;108.0;-249.0
521.0;518.0;-445.0;16;500.0;-7;48.0;31.0;-139.0;109.0;-244.0
517.0;518.0;-441.0;16;499.0;-7;50.0;26.0;-147.0;118.0;-245.0
519.0;516.0;-440.0;16;503.0;-7;49.0;25.0;-148.0;119.0;-246.0
518.0;515.0;-441.0;16;507.0;-7;47.0;24.0;-149.0;121.0;-248.0
533.0;503.0;-436.0;16;534.0;-8;61.0;49.0;-152.0;94.0;-231.0
527.0;552.0;-439.0;15;513.0;-7;147.0;57.0;-71.0;39.0;-264.0
522.0;538.0;-457.0;15;470.0;-7;118.0;30.0;-35.0;49.0;-291.0
514.0;538.0;-437.0;16;522.0;-7;136.0;102.0;-69.0;83.0;-259.0
521.0;539.0;-455.0;14;476.0;-7;116.0;34.0;-37.0;48.0;-292.0
-514.0;719.0;135.0;28;-128.0;-8;215.0;-100.0;-40.0;80.0;-184.0
526.0;507.0;-440.0;16;516.0;-8;67.0;49.0;-142.0;97.0;-231.0
156.0;497.0;67.0;135;-32.0;19;434.0;-221.0;-335.0;273.0;-478.0
32.0;1048.0;68.0;132;506.0;-7;-516.0;7.0;10.0;-128.0;32.0
526.0;501.0;-422.0;16;556.0;-7;29.0;37.0;-168.0;113.0;-251.0
213.0;605.0;-191.0;44;311.0;-7;82.0;50.0;503.0;-141.0;361.0
-643.0;299.0;578.0;-148;-7.0;-162;-855.0;-537.0;-456.0;715.0;-777.0
531.0;528.0;-465.0;14;452.0;-7;134.0;55.0;-42.0;26.0;-269.0
535.0;528.0;-477.0;15;385.0;-7;165.0;113.0;-47.0;-22.0;-235.0
269.0;480.0;113.0;135;3.0;19;425.0;-195.0;-260.0;262.0;-444.0
524.0;510.0;-448.0;16;510.0;-8;74.0;46.0;-131.0;99.0;-231.0
244.0;479.0;117.0;135;-19.0;18;449.0;-197.0;-232.0;261.0;-418.0
532.0;526.0;-465.0;14;451.0;-7;135.0;54.0;-45.0;28.0;-271.0
523.0;551.0;-379.0;16;603.0;-7;112.0;21.0;-90.0;56.0;-281.0
217.0;493.0;188.0;135;-52.0;19;418.0;-86.0;-417.0;196.0;-288.0
527.0;507.0;-440.0;16;516.0;-7;65.0;50.0;-141.0;93.0;-229.0
522.0;517.0;-459.0;16;510.0;-7;65.0;59.0;-133.0;88.0;-237.0
231.0;492.0;86.0;135;-15.0;18;438.0;-210.0;-268.0;265.0;-455.0
523.0;517.0;-441.0;16;528.0;-7;30.0;25.0;-133.0;113.0;-257.0
530.0;559.0;-437.0;15;515.0;-7;163.0;56.0;-75.0;29.0;-257.0
519.0;510.0;-416.0;16;559.0;-7;29.0;22.0;-159.0;121.0;-256.0
526.0;507.0;-456.0;16;518.0;-7;64.0;45.0;-131.0;101.0;-239.0
491.0;545.0;-379.0;-4;714.0;5;202.0;63.0;41.0;-25.0;-196.0
526.0;508.0;-441.0;16;520.0;-7;61.0;40.0;-143.0;99.0;-232.0
509.0;556.0;-425.0;16;538.0;-7;106.0;5.0;-34.0;67.0;-300.0
512.0;554.0;-423.0;16;535.0;-7;106.0;4.0;-34.0;68.0;-301.0
613.0;524.0;-566.0;20;471.0;4;521.0;161.0;31.0;-150.0;47.0
526.0;555.0;-440.0;15;518.0;-7;160.0;56.0;-77.0;30.0;-259.0
-121.0;1015.0;132.0;134;661.0;1;50.0;167.0;141.0;-184.0;526.0
218.0;494.0;104.0;135;-34.0;19;465.0;-203.0;-250.0;270.0;-393.0
533.0;529.0;-464.0;14;452.0;-7;135.0;54.0;-43.0;27.0;-270.0
-240.0;1092.0;-38.0;-55;3.0;-48;184.0;181.0;-41.0;-110.0;-163.0
502.0;523.0;-355.0;16;628.0;-7;-29.0;-28.0;-189.0;177.0;-302.0
446.0;442.0;-273.0;57;470.0;-6;-553.0;29.0;519.0;-161.0;205.0
