InertialMeasurementUnit RLA accZ;Accelerometer RUA^ accY;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RUA^ accZ;Accelerometer RWR accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RUA accY
710.0;625.0;-259.0;961.0;1111.0;964.0;-633.0;263.0;464.0
726.0;988.0;-179.0;957.0;902.0;1012.0;-674.0;98.0;505.0
698.0;1026.0;-150.0;1086.0;667.0;1033.0;-699.0;-67.0;553.0
638.0;1019.0;-109.0;1228.0;476.0;1189.0;-698.0;-67.0;599.0
800.0;963.0;-75.0;?;318.0;1244.0;-669.0;157.0;594.0
921.0;871.0;-40.0;1004.0;?;1178.0;-655.0;638.0;587.0
947.0;970.0;27.0;731.0;376.0;1006.0;-648.0;604.0;609.0
916.0;1343.0;81.0;824.0;-209.0;680.0;-639.0;?;679.0
910.0;1283.0;?;778.0;458.0;768.0;-545.0;585.0;790.0
800.0;965.0;354.0;812.0;1233.0;833.0;-541.0;664.0;957.0
787.0;857.0;?;524.0;?;868.0;-571.0;1193.0;1108.0
812.0;789.0;482.0;794.0;779.0;814.0;-713.0;868.0;1071.0
958.0;748.0;101.0;1271.0;819.0;695.0;-1159.0;262.0;863.0
800.0;714.0;-205.0;1238.0;812.0;726.0;-1031.0;-135.0;549.0
722.0;794.0;-361.0;1069.0;717.0;719.0;-953.0;-15.0;285.0
678.0;744.0;-410.0;1026.0;672.0;637.0;-917.0;-103.0;320.0
265.0;735.0;?;1023.0;694.0;678.0;-879.0;-213.0;428.0
937.0;782.0;-792.0;1028.0;743.0;689.0;-901.0;-95.0;?
1196.0;804.0;-738.0;930.0;817.0;712.0;-1093.0;-57.0;-476.0
?;?;-24.0;938.0;832.0;674.0;-1283.0;-56.0;48.0
969.0;735.0;616.0;950.0;838.0;627.0;-938.0;-123.0;863.0
814.0;729.0;609.0;997.0;822.0;624.0;-823.0;-112.0;902.0
724.0;710.0;562.0;985.0;800.0;669.0;-802.0;-102.0;680.0
665.0;736.0;?;1004.0;787.0;847.0;-750.0;-85.0;719.0
678.0;804.0;626.0;914.0;774.0;?;-726.0;-107.0;672.0
684.0;805.0;529.0;940.0;815.0;765.0;-754.0;-65.0;553.0
730.0;774.0;517.0;911.0;818.0;629.0;-757.0;-14.0;510.0
700.0;824.0;554.0;995.0;799.0;634.0;-774.0;47.0;566.0
698.0;796.0;590.0;1034.0;750.0;616.0;-808.0;58.0;634.0
670.0;784.0;582.0;999.0;713.0;679.0;-831.0;48.0;686.0
684.0;825.0;?;967.0;734.0;646.0;-799.0;47.0;689.0
655.0;758.0;554.0;901.0;644.0;783.0;-748.0;137.0;703.0
734.0;731.0;552.0;816.0;861.0;797.0;-714.0;145.0;678.0
809.0;742.0;521.0;895.0;833.0;903.0;-705.0;129.0;?
?;812.0;487.0;892.0;929.0;575.0;-736.0;125.0;604.0
952.0;758.0;486.0;842.0;960.0;475.0;-766.0;106.0;613.0
925.0;766.0;492.0;1035.0;907.0;560.0;-780.0;123.0;650.0
867.0;716.0;466.0;1174.0;846.0;643.0;-747.0;93.0;671.0
831.0;691.0;414.0;972.0;740.0;976.0;-834.0;-49.0;666.0
?;811.0;301.0;930.0;572.0;621.0;-759.0;?;603.0
847.0;830.0;330.0;871.0;399.0;600.0;-738.0;46.0;?
785.0;?;302.0;858.0;517.0;557.0;-809.0;107.0;517.0
713.0;684.0;282.0;905.0;847.0;505.0;-746.0;277.0;564.0
844.0;676.0;339.0;682.0;725.0;528.0;-630.0;458.0;609.0
897.0;728.0;336.0;652.0;747.0;501.0;?;532.0;700.0
998.0;671.0;550.0;781.0;791.0;546.0;-672.0;187.0;786.0
1081.0;695.0;510.0;715.0;798.0;538.0;-674.0;100.0;735.0
936.0;660.0;405.0;728.0;808.0;533.0;-697.0;303.0;691.0
950.0;682.0;361.0;672.0;797.0;541.0;-615.0;209.0;629.0
943.0;709.0;284.0;714.0;845.0;536.0;-563.0;205.0;541.0
979.0;670.0;69.0;714.0;894.0;539.0;-643.0;200.0;467.0
1049.0;710.0;-106.0;696.0;929.0;475.0;-689.0;205.0;165.0
1058.0;729.0;27.0;717.0;957.0;526.0;-702.0;236.0;261.0
?;758.0;311.0;707.0;915.0;482.0;-539.0;186.0;?
944.0;721.0;?;695.0;811.0;549.0;-580.0;160.0;607.0
1009.0;650.0;142.0;693.0;778.0;601.0;-581.0;149.0;556.0
995.0;661.0;180.0;727.0;765.0;?;-543.0;221.0;641.0
1019.0;672.0;188.0;667.0;812.0;587.0;-520.0;283.0;686.0
?;695.0;172.0;695.0;788.0;613.0;-517.0;225.0;673.0
1060.0;715.0;170.0;720.0;894.0;612.0;-520.0;?;653.0
1094.0;712.0;?;706.0;941.0;471.0;-538.0;251.0;677.0
1025.0;679.0;229.0;673.0;837.0;504.0;-513.0;274.0;736.0
916.0;?;221.0;758.0;859.0;587.0;-548.0;254.0;812.0
871.0;655.0;177.0;816.0;?;567.0;-560.0;307.0;843.0
906.0;605.0;92.0;666.0;816.0;557.0;-626.0;307.0;783.0
934.0;601.0;100.0;623.0;835.0;622.0;-583.0;342.0;701.0
1012.0;585.0;153.0;690.0;836.0;608.0;-534.0;305.0;681.0
983.0;605.0;162.0;682.0;898.0;519.0;-520.0;327.0;678.0
1000.0;653.0;94.0;640.0;965.0;573.0;-562.0;339.0;664.0
934.0;576.0;110.0;659.0;985.0;535.0;-549.0;338.0;637.0
1023.0;579.0;125.0;671.0;832.0;428.0;-571.0;345.0;803.0
1083.0;505.0;77.0;673.0;818.0;462.0;-554.0;410.0;863.0
962.0;458.0;17.0;629.0;?;419.0;-534.0;391.0;792.0
963.0;520.0;-7.0;570.0;790.0;422.0;-513.0;?;?
967.0;543.0;17.0;508.0;831.0;508.0;-493.0;432.0;813.0
986.0;524.0;7.0;504.0;900.0;474.0;-456.0;372.0;765.0
930.0;505.0;-15.0;461.0;909.0;488.0;-459.0;391.0;728.0
1020.0;?;10.0;402.0;843.0;448.0;-424.0;413.0;742.0
968.0;580.0;-16.0;516.0;872.0;376.0;-470.0;434.0;779.0
986.0;?;-54.0;518.0;702.0;483.0;-482.0;448.0;859.0
1086.0;646.0;-47.0;509.0;707.0;1047.0;-409.0;348.0;841.0
1058.0;?;-94.0;339.0;709.0;446.0;-384.0;566.0;675.0
936.0;514.0;-100.0;244.0;774.0;409.0;-357.0;426.0;711.0
926.0;388.0;-114.0;445.0;866.0;557.0;-339.0;590.0;678.0
899.0;544.0;-125.0;244.0;837.0;?;-346.0;501.0;674.0
990.0;551.0;-118.0;?;804.0;547.0;-361.0;591.0;636.0
1073.0;499.0;-101.0;615.0;838.0;337.0;-340.0;401.0;738.0
1016.0;539.0;-91.0;432.0;779.0;469.0;-319.0;466.0;765.0
970.0;502.0;-77.0;354.0;818.0;444.0;-323.0;463.0;793.0
941.0;513.0;-351.0;492.0;797.0;470.0;-506.0;434.0;478.0
838.0;473.0;-243.0;410.0;690.0;363.0;-384.0;438.0;595.0
1055.0;528.0;-371.0;393.0;724.0;384.0;-533.0;442.0;384.0
1092.0;?;-362.0;388.0;754.0;483.0;-505.0;350.0;526.0
902.0;515.0;-108.0;368.0;795.0;438.0;-363.0;387.0;756.0
1029.0;463.0;-43.0;342.0;636.0;?;-291.0;468.0;792.0
981.0;559.0;-188.0;314.0;780.0;-68.0;-390.0;491.0;603.0
991.0;?;-176.0;290.0;868.0;412.0;-409.0;428.0;687.0
968.0;315.0;-120.0;344.0;453.0;777.0;-345.0;408.0;732.0
973.0;326.0;?;292.0;732.0;328.0;-391.0;?;622.0
981.0;355.0;-118.0;484.0;977.0;1474.0;-359.0;?;651.0
833.0;316.0;-116.0;207.0;499.0;758.0;-358.0;152.0;642.0
966.0;742.0;?;?;703.0;784.0;-335.0;339.0;?
985.0;888.0;-174.0;610.0;785.0;1127.0;-379.0;113.0;565.0
1044.0;607.0;-203.0;780.0;1168.0;1014.0;-385.0;281.0;526.0
936.0;506.0;-152.0;584.0;1039.0;1039.0;-351.0;?;573.0
1017.0;602.0;-139.0;622.0;988.0;847.0;-341.0;589.0;513.0
871.0;581.0;-93.0;1063.0;874.0;1029.0;-382.0;338.0;623.0
366.0;820.0;19.0;1095.0;609.0;971.0;-362.0;90.0;732.0
863.0;665.0;-39.0;1172.0;1212.0;1116.0;-126.0;208.0;335.0
725.0;998.0;70.0;947.0;357.0;1204.0;-316.0;14.0;639.0
915.0;1137.0;123.0;964.0;537.0;?;-329.0;356.0;810.0
1207.0;837.0;-113.0;1079.0;1316.0;1062.0;-300.0;198.0;593.0
1007.0;1034.0;-236.0;946.0;766.0;1026.0;-588.0;151.0;581.0
1013.0;943.0;-95.0;1123.0;747.0;1040.0;-810.0;904.0;735.0
718.0;914.0;245.0;1285.0;680.0;980.0;-601.0;-33.0;1133.0
?;835.0;204.0;1258.0;834.0;991.0;-627.0;156.0;1095.0
548.0;796.0;258.0;1137.0;696.0;987.0;-621.0;322.0;950.0
740.0;791.0;41.0;975.0;?;959.0;-571.0;334.0;697.0
575.0;752.0;94.0;1124.0;756.0;958.0;-840.0;110.0;542.0
525.0;730.0;274.0;1048.0;573.0;1046.0;-754.0;203.0;878.0
1096.0;696.0;-479.0;1082.0;448.0;1067.0;-893.0;207.0;213.0
501.0;813.0;126.0;1006.0;369.0;896.0;-1154.0;236.0;542.0
528.0;774.0;?;?;396.0;568.0;-950.0;250.0;1044.0
517.0;790.0;319.0;905.0;571.0;628.0;-1104.0;358.0;753.0
?;734.0;67.0;862.0;580.0;874.0;-1021.0;383.0;545.0
523.0;796.0;182.0;793.0;?;666.0;-922.0;521.0;545.0
487.0;841.0;?;730.0;1061.0;865.0;-914.0;282.0;687.0
460.0;877.0;192.0;720.0;996.0;1181.0;-862.0;286.0;643.0
450.0;1014.0;172.0;?;839.0;1136.0;?;375.0;624.0
466.0;987.0;156.0;954.0;763.0;1240.0;-843.0;117.0;624.0
407.0;1022.0;45.0;1060.0;660.0;1171.0;-791.0;19.0;555.0
188.0;900.0;-67.0;1127.0;474.0;983.0;-746.0;277.0;423.0
199.0;915.0;-191.0;1239.0;394.0;1145.0;-846.0;?;351.0
484.0;972.0;-198.0;1048.0;439.0;1143.0;-873.0;410.0;324.0
-34.0;995.0;-49.0;873.0;645.0;993.0;-843.0;674.0;528.0
425.0;?;-68.0;635.0;789.0;847.0;-853.0;670.0;557.0
521.0;?;192.0;668.0;852.0;814.0;-897.0;785.0;590.0
491.0;648.0;398.0;692.0;?;788.0;-895.0;727.0;779.0
626.0;667.0;242.0;708.0;861.0;817.0;-948.0;725.0;721.0
836.0;?;?;656.0;855.0;793.0;-982.0;499.0;645.0
669.0;720.0;32.0;776.0;841.0;816.0;-967.0;340.0;420.0
668.0;677.0;-138.0;765.0;781.0;864.0;-931.0;325.0;295.0
722.0;668.0;-354.0;?;789.0;883.0;-823.0;375.0;291.0
894.0;649.0;-376.0;693.0;780.0;890.0;-834.0;436.0;267.0
?;663.0;-371.0;702.0;801.0;748.0;-823.0;366.0;148.0
1113.0;658.0;-301.0;700.0;804.0;782.0;-873.0;410.0;438.0
1214.0;646.0;-232.0;721.0;727.0;812.0;-831.0;375.0;610.0
1152.0;673.0;12.0;738.0;717.0;746.0;-595.0;350.0;653.0
1161.0;741.0;91.0;699.0;643.0;791.0;-539.0;320.0;740.0
1056.0;764.0;37.0;?;608.0;569.0;-575.0;378.0;708.0
1022.0;844.0;-27.0;715.0;383.0;898.0;-604.0;379.0;667.0
976.0;?;-38.0;633.0;520.0;?;?;460.0;675.0
948.0;715.0;-25.0;652.0;477.0;?;-559.0;517.0;696.0
895.0;830.0;-40.0;406.0;578.0;797.0;-561.0;656.0;681.0
862.0;842.0;-33.0;463.0;436.0;736.0;-542.0;659.0;674.0
888.0;927.0;-8.0;618.0;652.0;527.0;-540.0;484.0;684.0
704.0;930.0;-41.0;477.0;932.0;801.0;-561.0;514.0;673.0
781.0;858.0;-60.0;664.0;826.0;1104.0;-555.0;615.0;669.0
715.0;900.0;-106.0;762.0;568.0;1164.0;?;662.0;647.0
659.0;1096.0;-185.0;825.0;?;1192.0;-641.0;341.0;563.0
?;1109.0;?;891.0;185.0;1103.0;-693.0;440.0;544.0
561.0;1377.0;-507.0;947.0;290.0;1027.0;-792.0;775.0;366.0
680.0;1312.0;-337.0;897.0;51.0;903.0;-682.0;880.0;460.0
527.0;1264.0;-270.0;667.0;30.0;788.0;-720.0;1109.0;499.0
166.0;1314.0;-361.0;601.0;?;729.0;-792.0;1158.0;483.0
350.0;1300.0;-422.0;444.0;136.0;682.0;-827.0;1305.0;?
340.0;1248.0;-242.0;277.0;125.0;625.0;-886.0;1293.0;547.0
160.0;1191.0;-159.0;300.0;51.0;503.0;-840.0;1238.0;761.0
369.0;1158.0;-408.0;326.0;48.0;488.0;-835.0;1218.0;851.0
571.0;1109.0;-657.0;286.0;31.0;447.0;-835.0;1248.0;729.0
495.0;1092.0;-807.0;230.0;62.0;503.0;-914.0;1183.0;555.0
617.0;1031.0;-968.0;177.0;73.0;588.0;-957.0;1100.0;212.0
410.0;1015.0;-1041.0;164.0;110.0;?;-1081.0;1017.0;262.0
677.0;1014.0;-1231.0;188.0;218.0;602.0;-1117.0;979.0;163.0
710.0;1230.0;-1173.0;194.0;352.0;678.0;-1116.0;946.0;48.0
544.0;1219.0;-1084.0;252.0;279.0;765.0;-1157.0;927.0;141.0
?;1120.0;-1121.0;337.0;219.0;753.0;-1173.0;878.0;204.0
532.0;1047.0;-1127.0;463.0;199.0;780.0;-1155.0;878.0;157.0
437.0;1057.0;-1063.0;539.0;173.0;891.0;-1112.0;1004.0;103.0
379.0;1191.0;-998.0;459.0;0.0;713.0;-1076.0;947.0;75.0
370.0;1152.0;-917.0;?;-50.0;619.0;-1047.0;970.0;36.0
350.0;1083.0;-863.0;335.0;-37.0;621.0;-1023.0;945.0;41.0
367.0;1032.0;-811.0;263.0;-17.0;538.0;-987.0;1083.0;56.0
302.0;1012.0;-754.0;144.0;56.0;?;-950.0;1148.0;74.0
259.0;990.0;-690.0;58.0;139.0;559.0;-986.0;1075.0;180.0
240.0;1043.0;-741.0;56.0;186.0;569.0;-1159.0;1054.0;306.0
280.0;1061.0;-826.0;121.0;160.0;528.0;-1131.0;969.0;273.0
323.0;1068.0;-795.0;198.0;205.0;596.0;-990.0;963.0;290.0
419.0;1007.0;-771.0;287.0;202.0;630.0;-850.0;975.0;244.0
484.0;956.0;-809.0;290.0;223.0;673.0;-889.0;952.0;114.0
612.0;988.0;-943.0;324.0;306.0;?;-982.0;938.0;-121.0
592.0;?;-981.0;357.0;311.0;741.0;-982.0;852.0;?
535.0;?;-947.0;353.0;286.0;726.0;-943.0;805.0;-135.0
460.0;970.0;-933.0;?;334.0;755.0;-897.0;778.0;-82.0
427.0;960.0;-893.0;488.0;333.0;812.0;-877.0;764.0;9.0
413.0;1031.0;-861.0;513.0;293.0;830.0;-887.0;747.0;73.0
?;1151.0;-826.0;514.0;320.0;892.0;-921.0;753.0;127.0
385.0;1174.0;-796.0;513.0;332.0;896.0;-952.0;794.0;106.0
384.0;1215.0;-750.0;497.0;?;886.0;-944.0;856.0;110.0
413.0;1255.0;-673.0;536.0;402.0;889.0;-899.0;933.0;125.0
464.0;1260.0;-614.0;532.0;514.0;952.0;-852.0;993.0;147.0
452.0;1413.0;-546.0;546.0;432.0;958.0;-854.0;1017.0;239.0
519.0;1014.0;-509.0;544.0;249.0;847.0;-844.0;1056.0;253.0
559.0;1041.0;-479.0;647.0;252.0;804.0;-826.0;1027.0;244.0
546.0;1053.0;-473.0;842.0;234.0;765.0;-843.0;1061.0;259.0
562.0;1095.0;-557.0;668.0;192.0;730.0;-893.0;998.0;252.0
601.0;1095.0;-607.0;509.0;201.0;740.0;-968.0;834.0;264.0
636.0;1097.0;-676.0;529.0;169.0;697.0;-1047.0;887.0;288.0
668.0;1049.0;?;477.0;171.0;678.0;-1086.0;905.0;245.0
657.0;967.0;-735.0;419.0;190.0;606.0;-1117.0;944.0;187.0
672.0;950.0;-758.0;380.0;205.0;555.0;-1169.0;970.0;335.0
640.0;937.0;-695.0;352.0;269.0;580.0;-1220.0;946.0;531.0
591.0;964.0;-781.0;320.0;324.0;579.0;-1298.0;896.0;604.0
501.0;948.0;-673.0;321.0;335.0;611.0;-959.0;838.0;263.0
391.0;936.0;-654.0;354.0;288.0;592.0;-938.0;818.0;181.0
383.0;985.0;-711.0;405.0;305.0;634.0;-969.0;798.0;191.0
374.0;1108.0;-750.0;438.0;258.0;625.0;-1004.0;792.0;157.0
351.0;1213.0;-789.0;400.0;154.0;593.0;-1021.0;789.0;176.0
339.0;1354.0;-817.0;381.0;105.0;?;-1005.0;826.0;179.0
337.0;1598.0;-786.0;373.0;226.0;767.0;-953.0;984.0;171.0
329.0;1566.0;-726.0;265.0;188.0;729.0;?;1125.0;161.0
324.0;1094.0;-680.0;99.0;3.0;471.0;-856.0;?;205.0
295.0;764.0;-663.0;191.0;-16.0;400.0;?;1444.0;279.0
286.0;869.0;-654.0;275.0;-53.0;399.0;-879.0;1554.0;334.0
312.0;1004.0;-653.0;204.0;-48.0;355.0;-863.0;1276.0;331.0
332.0;1023.0;-650.0;12.0;59.0;374.0;-842.0;763.0;292.0
367.0;955.0;-746.0;-2.0;170.0;454.0;-923.0;719.0;311.0
411.0;963.0;?;-4.0;257.0;496.0;-1036.0;902.0;252.0
448.0;1015.0;-1078.0;-20.0;297.0;528.0;-1129.0;971.0;156.0
457.0;983.0;-1199.0;112.0;266.0;509.0;-1235.0;882.0;121.0
482.0;933.0;-1376.0;212.0;253.0;489.0;-1451.0;840.0;212.0
539.0;894.0;-1376.0;276.0;302.0;506.0;-1373.0;875.0;128.0
525.0;870.0;-954.0;261.0;335.0;570.0;-949.0;901.0;-72.0
433.0;891.0;-591.0;212.0;366.0;594.0;-641.0;850.0;-147.0
388.0;951.0;-676.0;214.0;421.0;639.0;-696.0;820.0;-162.0
374.0;1076.0;-849.0;275.0;437.0;684.0;-875.0;?;-131.0
308.0;1213.0;-853.0;292.0;374.0;715.0;-895.0;791.0;56.0
?;1353.0;-750.0;335.0;318.0;737.0;-830.0;?;189.0
312.0;1593.0;-719.0;417.0;274.0;821.0;-842.0;905.0;253.0
376.0;1528.0;-731.0;384.0;106.0;707.0;-885.0;1063.0;?
?;1108.0;-721.0;324.0;-10.0;599.0;-873.0;?;213.0
516.0;1146.0;-681.0;244.0;84.0;627.0;-822.0;1350.0;203.0
512.0;1254.0;-620.0;234.0;16.0;586.0;-784.0;1569.0;247.0
523.0;1220.0;-592.0;70.0;5.0;528.0;-767.0;1156.0;294.0
553.0;1127.0;-595.0;85.0;?;450.0;-778.0;996.0;322.0
573.0;1025.0;-626.0;76.0;99.0;448.0;-825.0;1180.0;378.0
587.0;999.0;-760.0;47.0;157.0;451.0;-954.0;?;432.0
615.0;982.0;-916.0;25.0;161.0;477.0;-1085.0;1088.0;347.0
600.0;?;-1064.0;?;195.0;455.0;-1224.0;963.0;261.0
643.0;960.0;-1257.0;133.0;248.0;439.0;-1426.0;942.0;281.0
727.0;948.0;-1310.0;179.0;289.0;418.0;-1387.0;921.0;178.0
619.0;942.0;-839.0;212.0;306.0;441.0;-988.0;?;-22.0
471.0;948.0;-924.0;217.0;303.0;451.0;-1011.0;873.0;29.0
497.0;998.0;-1082.0;255.0;268.0;524.0;-1132.0;840.0;-22.0
492.0;1136.0;-1029.0;254.0;274.0;539.0;-1078.0;816.0;-42.0
456.0;1184.0;?;260.0;217.0;545.0;-986.0;802.0;13.0
427.0;?;-884.0;264.0;167.0;600.0;-932.0;819.0;98.0
394.0;1543.0;-841.0;306.0;258.0;738.0;-897.0;952.0;144.0
354.0;1371.0;-815.0;250.0;86.0;620.0;-887.0;1109.0;161.0
347.0;973.0;-786.0;141.0;-39.0;538.0;-882.0;1130.0;214.0
346.0;1083.0;-745.0;229.0;-32.0;560.0;-881.0;1322.0;247.0
334.0;1215.0;-711.0;281.0;-81.0;507.0;-894.0;1440.0;287.0
314.0;1168.0;?;-14.0;?;437.0;-888.0;1024.0;276.0
310.0;987.0;-667.0;-9.0;108.0;465.0;-869.0;922.0;270.0
341.0;883.0;-716.0;-25.0;271.0;503.0;-927.0;1096.0;278.0
399.0;860.0;-876.0;-74.0;?;505.0;-1043.0;1143.0;267.0
419.0;882.0;-1021.0;11.0;317.0;501.0;-1108.0;?;207.0
449.0;924.0;?;157.0;315.0;508.0;-1127.0;836.0;209.0
503.0;?;-1243.0;238.0;331.0;512.0;-1315.0;783.0;244.0
558.0;920.0;-1221.0;342.0;354.0;540.0;-1173.0;763.0;24.0
527.0;914.0;-802.0;327.0;388.0;641.0;-862.0;791.0;-111.0
497.0;912.0;?;279.0;348.0;633.0;-896.0;843.0;-109.0
529.0;936.0;-1013.0;250.0;530.0;692.0;-1062.0;808.0;-195.0
491.0;1067.0;-976.0;312.0;528.0;910.0;-1009.0;813.0;-123.0
394.0;1225.0;-792.0;341.0;344.0;964.0;-870.0;808.0;89.0
389.0;1354.0;-656.0;388.0;408.0;987.0;-779.0;789.0;229.0
402.0;1413.0;-624.0;433.0;386.0;1026.0;-756.0;884.0;267.0
383.0;1453.0;-603.0;?;413.0;?;-775.0;977.0;306.0
?;1354.0;-646.0;483.0;202.0;891.0;-809.0;1199.0;302.0
477.0;1182.0;-658.0;534.0;86.0;?;-826.0;1274.0;291.0
503.0;1258.0;-629.0;475.0;259.0;968.0;-812.0;1343.0;306.0
539.0;1350.0;-607.0;407.0;247.0;937.0;-804.0;1396.0;308.0
622.0;?;-601.0;242.0;311.0;977.0;-799.0;1176.0;321.0
625.0;1154.0;-614.0;200.0;354.0;1066.0;-829.0;1103.0;375.0
581.0;1007.0;-734.0;?;381.0;1037.0;-967.0;1219.0;434.0
580.0;1106.0;-836.0;451.0;480.0;1079.0;-1078.0;1237.0;380.0
610.0;1033.0;-930.0;469.0;505.0;935.0;-1176.0;1097.0;248.0
637.0;1044.0;-1039.0;?;496.0;863.0;-1283.0;1056.0;326.0
697.0;912.0;-1070.0;606.0;462.0;764.0;-1338.0;1006.0;313.0
?;873.0;-1057.0;721.0;488.0;624.0;-1242.0;985.0;121.0
704.0;780.0;-926.0;639.0;540.0;627.0;-1037.0;900.0;-8.0
708.0;787.0;-1012.0;647.0;479.0;525.0;-1142.0;790.0;66.0
749.0;767.0;-1089.0;603.0;527.0;568.0;-1188.0;718.0;108.0
731.0;?;-941.0;591.0;546.0;730.0;-1091.0;590.0;175.0
808.0;666.0;?;578.0;527.0;821.0;-967.0;527.0;205.0
780.0;663.0;-831.0;548.0;574.0;838.0;-925.0;461.0;317.0
719.0;671.0;-811.0;565.0;732.0;983.0;-966.0;404.0;365.0
705.0;?;-768.0;617.0;1042.0;782.0;-946.0;427.0;378.0
477.0;564.0;-724.0;645.0;913.0;655.0;-932.0;416.0;396.0
?;?;-611.0;732.0;803.0;938.0;-856.0;293.0;446.0
409.0;901.0;-508.0;1001.0;1192.0;?;-799.0;321.0;469.0
292.0;918.0;-405.0;1050.0;930.0;892.0;-757.0;44.0;429.0
434.0;692.0;-357.0;676.0;841.0;754.0;-734.0;294.0;360.0
?;464.0;-262.0;964.0;797.0;825.0;-749.0;416.0;381.0
275.0;445.0;-211.0;1018.0;732.0;901.0;-719.0;501.0;468.0
424.0;489.0;-184.0;984.0;?;800.0;-685.0;341.0;467.0
457.0;469.0;-96.0;925.0;925.0;937.0;-655.0;15.0;513.0
517.0;526.0;2.0;850.0;832.0;795.0;-704.0;-70.0;553.0
233.0;577.0;92.0;928.0;820.0;854.0;-971.0;-57.0;861.0
318.0;567.0;211.0;977.0;842.0;841.0;-609.0;-128.0;863.0
1357.0;631.0;292.0;905.0;839.0;982.0;-648.0;70.0;566.0
1178.0;633.0;?;882.0;875.0;768.0;-730.0;90.0;634.0
693.0;620.0;-66.0;898.0;809.0;772.0;-799.0;62.0;778.0
361.0;676.0;160.0;929.0;836.0;879.0;-733.0;5.0;773.0
315.0;789.0;356.0;1011.0;938.0;891.0;?;-3.0;766.0
464.0;714.0;395.0;968.0;913.0;819.0;-462.0;10.0;560.0
351.0;674.0;445.0;909.0;842.0;780.0;-539.0;93.0;624.0
389.0;642.0;455.0;1004.0;835.0;799.0;-533.0;38.0;802.0
582.0;709.0;285.0;1064.0;843.0;749.0;-615.0;-50.0;693.0
338.0;726.0;305.0;980.0;799.0;759.0;-603.0;-37.0;701.0
?;730.0;322.0;973.0;811.0;770.0;-629.0;-20.0;673.0
397.0;880.0;401.0;1002.0;682.0;911.0;-619.0;-13.0;668.0
402.0;1069.0;394.0;949.0;669.0;945.0;-680.0;36.0;646.0
570.0;982.0;343.0;985.0;881.0;807.0;-593.0;12.0;645.0
522.0;788.0;354.0;988.0;1006.0;1119.0;-651.0;99.0;596.0
516.0;721.0;420.0;1019.0;1175.0;630.0;-821.0;352.0;675.0
470.0;696.0;564.0;1050.0;920.0;489.0;-781.0;233.0;670.0
602.0;609.0;481.0;1142.0;699.0;783.0;-694.0;-58.0;?
545.0;631.0;488.0;1357.0;?;?;-656.0;-247.0;655.0
?;726.0;467.0;1135.0;824.0;793.0;-724.0;-240.0;665.0
581.0;790.0;446.0;805.0;829.0;620.0;-730.0;-7.0;622.0
615.0;757.0;466.0;881.0;814.0;507.0;-746.0;-28.0;635.0
834.0;766.0;361.0;961.0;818.0;860.0;-783.0;1.0;442.0
?;789.0;353.0;917.0;754.0;862.0;-927.0;106.0;283.0
872.0;775.0;408.0;993.0;843.0;606.0;-897.0;-11.0;526.0
916.0;731.0;714.0;?;867.0;612.0;-800.0;?;817.0
1144.0;745.0;?;1009.0;803.0;564.0;-703.0;176.0;889.0
843.0;834.0;601.0;876.0;582.0;531.0;-746.0;199.0;840.0
687.0;765.0;434.0;810.0;658.0;?;-705.0;138.0;679.0
613.0;683.0;439.0;811.0;778.0;689.0;-684.0;179.0;563.0
692.0;758.0;368.0;757.0;667.0;467.0;-783.0;416.0;630.0
680.0;762.0;331.0;597.0;711.0;430.0;-763.0;508.0;?
720.0;680.0;493.0;632.0;663.0;402.0;-735.0;213.0;708.0
641.0;583.0;324.0;753.0;657.0;444.0;-736.0;359.0;698.0
917.0;631.0;229.0;572.0;718.0;474.0;-728.0;393.0;681.0
1205.0;704.0;231.0;467.0;791.0;461.0;-684.0;383.0;604.0
1012.0;560.0;326.0;456.0;672.0;531.0;-670.0;369.0;648.0
946.0;621.0;?;503.0;?;554.0;-652.0;265.0;681.0
975.0;611.0;-109.0;478.0;782.0;369.0;-693.0;359.0;583.0
980.0;622.0;-72.0;424.0;?;236.0;-617.0;404.0;427.0
1018.0;563.0;148.0;461.0;763.0;327.0;-511.0;366.0;543.0
1179.0;547.0;20.0;531.0;677.0;391.0;-550.0;366.0;454.0
1004.0;510.0;-17.0;413.0;673.0;309.0;-565.0;381.0;391.0
969.0;533.0;-17.0;237.0;?;344.0;-491.0;412.0;429.0
954.0;573.0;1.0;276.0;653.0;453.0;-391.0;432.0;506.0
965.0;615.0;-14.0;?;657.0;438.0;-408.0;424.0;523.0
896.0;610.0;-77.0;264.0;777.0;551.0;-447.0;461.0;529.0
941.0;608.0;-122.0;216.0;793.0;557.0;-422.0;473.0;567.0
992.0;646.0;-12.0;315.0;760.0;471.0;-401.0;538.0;650.0
1083.0;604.0;-53.0;347.0;874.0;541.0;-410.0;517.0;604.0
950.0;663.0;-97.0;448.0;837.0;507.0;-414.0;516.0;495.0
901.0;536.0;-191.0;469.0;819.0;487.0;-366.0;555.0;487.0
951.0;609.0;-158.0;490.0;738.0;538.0;-348.0;482.0;507.0
926.0;629.0;-194.0;503.0;671.0;33.0;-349.0;563.0;?
879.0;875.0;-233.0;503.0;-358.0;423.0;-361.0;425.0;487.0
