InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit RUA Quaternion1
285.0;600.0;-181.0;103;349.0;0;349.0;-154.0;-343.0;194.0;?
279.0;601.0;?;102;346.0;0;347.0;-157.0;-349.0;190.0;-389.0
?;604.0;-162.0;?;455.0;0;346.0;-158.0;-351.0;192.0;-390.0
224.0;611.0;-200.0;104;48.0;0;344.0;-158.0;-352.0;204.0;-392.0
275.0;605.0;-146.0;?;496.0;0;341.0;-160.0;?;199.0;-394.0
?;607.0;-157.0;105;423.0;-1;343.0;?;-354.0;202.0;-394.0
215.0;614.0;-185.0;104;?;-1;344.0;?;-351.0;212.0;-393.0
255.0;608.0;-141.0;104;409.0;-1;341.0;-180.0;-354.0;203.0;-393.0
277.0;611.0;-139.0;104;468.0;-1;337.0;-188.0;-359.0;188.0;-392.0
262.0;615.0;-170.0;104;238.0;-1;336.0;-193.0;-363.0;187.0;-391.0
292.0;614.0;-145.0;105;335.0;-1;334.0;-196.0;-366.0;?;-390.0
298.0;618.0;-140.0;105;316.0;-1;331.0;-198.0;-371.0;173.0;-391.0
278.0;621.0;-169.0;104;166.0;-1;329.0;?;-376.0;?;-394.0
311.0;615.0;-123.0;105;416.0;-1;325.0;?;-383.0;172.0;-396.0
302.0;616.0;-127.0;104;413.0;-1;?;-208.0;-390.0;162.0;-398.0
281.0;619.0;-157.0;104;284.0;-1;321.0;-205.0;-397.0;157.0;-399.0
285.0;615.0;-126.0;104;366.0;-1;319.0;-205.0;-404.0;155.0;-398.0
277.0;618.0;-127.0;104;375.0;-1;313.0;-208.0;-412.0;?;-400.0
266.0;621.0;-164.0;104;323.0;-1;308.0;-213.0;-419.0;151.0;-403.0
264.0;615.0;-140.0;104;388.0;-1;300.0;-221.0;-423.0;148.0;-406.0
267.0;613.0;-138.0;104;388.0;-1;295.0;-224.0;-425.0;142.0;-411.0
277.0;615.0;-168.0;104;322.0;-1;294.0;-221.0;-423.0;133.0;-412.0
282.0;610.0;-146.0;104;381.0;?;298.0;-218.0;-416.0;128.0;-411.0
291.0;615.0;-144.0;105;392.0;-1;302.0;-214.0;-406.0;121.0;-409.0
?;617.0;-170.0;104;327.0;-1;308.0;-210.0;-396.0;117.0;-408.0
301.0;613.0;-155.0;105;363.0;0;311.0;-209.0;-389.0;120.0;-408.0
300.0;?;-152.0;?;365.0;0;314.0;-210.0;-382.0;?;-406.0
305.0;?;-180.0;?;310.0;0;317.0;-211.0;?;121.0;-405.0
306.0;611.0;-149.0;105;377.0;0;315.0;-206.0;-371.0;120.0;-405.0
309.0;613.0;-148.0;105;380.0;0;312.0;-203.0;-371.0;120.0;-406.0
312.0;616.0;-170.0;105;327.0;0;313.0;-200.0;-368.0;121.0;?
309.0;?;-146.0;105;373.0;0;313.0;-199.0;-365.0;124.0;-408.0
308.0;614.0;-142.0;105;382.0;0;314.0;-201.0;-363.0;129.0;-408.0
310.0;617.0;-174.0;105;315.0;0;317.0;-202.0;-361.0;127.0;-406.0
?;615.0;-151.0;?;363.0;?;?;-203.0;-359.0;127.0;?
306.0;615.0;-147.0;104;373.0;0;320.0;-205.0;-359.0;128.0;-404.0
309.0;618.0;-169.0;105;319.0;0;321.0;-205.0;-358.0;127.0;?
308.0;614.0;-146.0;105;366.0;0;321.0;-206.0;-359.0;129.0;-403.0
307.0;615.0;-140.0;105;379.0;0;321.0;-206.0;-360.0;130.0;-403.0
309.0;618.0;-165.0;104;?;?;321.0;-207.0;-360.0;129.0;-403.0
307.0;616.0;-147.0;104;364.0;0;322.0;-207.0;-361.0;130.0;-404.0
307.0;615.0;-145.0;104;371.0;0;323.0;-208.0;-361.0;131.0;-403.0
308.0;617.0;-171.0;104;319.0;0;324.0;-208.0;?;129.0;-403.0
308.0;613.0;-143.0;105;381.0;0;324.0;-209.0;-361.0;130.0;-403.0
306.0;?;-142.0;105;386.0;0;324.0;-209.0;-360.0;131.0;-402.0
309.0;617.0;-164.0;105;334.0;-1;325.0;-210.0;-358.0;129.0;?
307.0;?;-142.0;105;380.0;0;324.0;-210.0;?;130.0;-400.0
307.0;614.0;-139.0;105;391.0;0;323.0;?;-358.0;133.0;-399.0
308.0;616.0;-176.0;104;316.0;0;322.0;-211.0;-357.0;131.0;-399.0
306.0;612.0;-153.0;105;366.0;0;322.0;-212.0;-358.0;132.0;-399.0
304.0;614.0;-145.0;105;381.0;0;321.0;-212.0;-359.0;134.0;-397.0
306.0;?;-169.0;104;326.0;0;320.0;-212.0;-357.0;134.0;-397.0
301.0;612.0;-149.0;105;375.0;0;320.0;-213.0;-357.0;137.0;-398.0
301.0;613.0;-141.0;104;396.0;0;323.0;-214.0;-352.0;140.0;-396.0
301.0;615.0;?;105;337.0;?;324.0;?;-348.0;140.0;-394.0
296.0;615.0;-148.0;?;378.0;0;323.0;-216.0;-347.0;?;-393.0
293.0;616.0;-142.0;105;390.0;0;324.0;-218.0;-348.0;145.0;-392.0
294.0;621.0;-168.0;?;329.0;0;322.0;-218.0;-349.0;143.0;-392.0
292.0;612.0;?;105;396.0;0;318.0;-218.0;-352.0;144.0;?
291.0;612.0;-136.0;105;406.0;0;316.0;-219.0;-354.0;146.0;?
293.0;615.0;-161.0;105;347.0;0;316.0;-219.0;-352.0;146.0;-393.0
292.0;612.0;-134.0;106;405.0;0;313.0;-220.0;-351.0;147.0;?
290.0;611.0;-131.0;105;417.0;0;312.0;-220.0;-351.0;149.0;-392.0
289.0;?;-169.0;105;322.0;0;308.0;-219.0;?;147.0;-391.0
288.0;615.0;-146.0;105;?;0;305.0;-220.0;-351.0;147.0;?
289.0;612.0;-135.0;105;401.0;?;301.0;-220.0;-353.0;148.0;-389.0
288.0;618.0;-168.0;105;326.0;0;299.0;-220.0;-351.0;146.0;-388.0
289.0;611.0;-139.0;105;391.0;0;298.0;-219.0;-348.0;147.0;-386.0
290.0;612.0;-135.0;105;413.0;0;299.0;-219.0;-344.0;148.0;?
288.0;616.0;-167.0;105;335.0;0;295.0;-218.0;-343.0;146.0;-382.0
292.0;613.0;-145.0;105;388.0;0;294.0;-218.0;-343.0;147.0;-382.0
292.0;612.0;-137.0;104;400.0;0;298.0;-218.0;-337.0;148.0;-380.0
291.0;618.0;-175.0;104;320.0;-1;294.0;-218.0;-336.0;146.0;-378.0
292.0;611.0;-138.0;104;409.0;0;296.0;-218.0;-338.0;148.0;-375.0
293.0;613.0;-132.0;104;421.0;0;303.0;-218.0;-338.0;149.0;-374.0
291.0;614.0;-166.0;104;346.0;0;296.0;-216.0;-339.0;?;-373.0
291.0;609.0;-136.0;105;414.0;0;305.0;-216.0;-335.0;150.0;-372.0
293.0;610.0;-131.0;105;426.0;0;315.0;-217.0;-332.0;152.0;-370.0
291.0;616.0;-180.0;104;316.0;0;308.0;-216.0;-332.0;148.0;-368.0
295.0;612.0;-148.0;105;?;0;306.0;-216.0;-330.0;149.0;-366.0
294.0;613.0;-143.0;105;409.0;-1;312.0;-216.0;-327.0;151.0;-365.0
293.0;618.0;?;104;326.0;0;305.0;-216.0;-328.0;147.0;-363.0
296.0;612.0;-146.0;105;393.0;0;306.0;-216.0;-327.0;147.0;-362.0
298.0;610.0;-138.0;105;419.0;0;315.0;-216.0;-325.0;147.0;-360.0
300.0;614.0;?;104;336.0;0;304.0;-216.0;-329.0;143.0;-359.0
305.0;609.0;-150.0;104;389.0;0;297.0;-215.0;-331.0;142.0;-356.0
305.0;?;-144.0;104;400.0;0;297.0;-215.0;-332.0;140.0;-355.0
309.0;614.0;?;105;321.0;0;277.0;-213.0;-341.0;134.0;-353.0
300.0;612.0;-136.0;104;413.0;0;313.0;-207.0;-347.0;144.0;-357.0
304.0;616.0;-166.0;106;336.0;0;311.0;-207.0;-344.0;141.0;-355.0
304.0;612.0;-147.0;105;386.0;0;309.0;-206.0;-342.0;140.0;-353.0
303.0;609.0;-134.0;105;426.0;0;321.0;-206.0;-335.0;142.0;-352.0
304.0;615.0;-169.0;105;348.0;0;315.0;-206.0;-334.0;139.0;-351.0
306.0;610.0;-150.0;104;386.0;0;312.0;-205.0;-334.0;139.0;-351.0
305.0;610.0;?;105;414.0;0;319.0;-205.0;-331.0;140.0;-350.0
305.0;612.0;-176.0;105;333.0;0;313.0;-205.0;-332.0;137.0;-351.0
303.0;607.0;-152.0;105;399.0;0;316.0;-206.0;-329.0;137.0;-351.0
304.0;607.0;-141.0;106;426.0;0;328.0;-205.0;-324.0;138.0;-350.0
303.0;611.0;-174.0;105;354.0;0;323.0;-206.0;-326.0;137.0;-349.0
302.0;606.0;-152.0;105;407.0;0;332.0;-206.0;-321.0;139.0;-348.0
299.0;?;?;105;439.0;0;342.0;-207.0;-318.0;140.0;-348.0
297.0;611.0;-187.0;105;327.0;0;328.0;-206.0;-324.0;136.0;?
295.0;606.0;-162.0;105;384.0;0;315.0;-203.0;-331.0;132.0;-345.0
?;606.0;-147.0;105;418.0;0;319.0;-196.0;-333.0;125.0;-346.0
301.0;609.0;-180.0;?;318.0;0;306.0;-181.0;-338.0;105.0;?
308.0;604.0;-158.0;104;361.0;0;300.0;-162.0;-339.0;88.0;-351.0
318.0;601.0;-140.0;105;395.0;0;311.0;-144.0;-336.0;78.0;-357.0
?;607.0;-176.0;105;309.0;0;302.0;-130.0;-340.0;71.0;-365.0
331.0;604.0;-162.0;105;335.0;0;297.0;-124.0;-342.0;70.0;-377.0
338.0;600.0;-153.0;106;365.0;0;302.0;-123.0;-344.0;73.0;-393.0
328.0;604.0;?;106;273.0;0;286.0;-122.0;-360.0;75.0;-411.0
335.0;599.0;-170.0;106;339.0;0;287.0;-123.0;-369.0;82.0;-426.0
338.0;597.0;-159.0;106;386.0;0;306.0;-129.0;-364.0;90.0;-435.0
317.0;599.0;-192.0;106;275.0;0;312.0;-134.0;-361.0;101.0;-439.0
327.0;596.0;?;105;352.0;0;330.0;-140.0;-351.0;?;-439.0
334.0;594.0;-163.0;106;411.0;?;356.0;-144.0;-337.0;111.0;-436.0
306.0;595.0;-210.0;105;223.0;0;363.0;-145.0;-330.0;127.0;-434.0
318.0;594.0;-189.0;106;294.0;0;370.0;-150.0;-326.0;135.0;-430.0
323.0;591.0;-173.0;106;378.0;0;383.0;-156.0;-321.0;145.0;-426.0
291.0;595.0;-209.0;?;213.0;0;384.0;-162.0;-321.0;166.0;-424.0
306.0;591.0;-187.0;106;295.0;0;387.0;-166.0;-323.0;170.0;-422.0
324.0;590.0;-159.0;106;439.0;0;399.0;-168.0;-322.0;165.0;-420.0
291.0;593.0;-202.0;106;258.0;0;395.0;-165.0;-326.0;174.0;-417.0
307.0;593.0;-184.0;105;301.0;?;394.0;-164.0;-327.0;176.0;-416.0
323.0;592.0;-163.0;106;382.0;0;401.0;-163.0;-323.0;174.0;-415.0
301.0;592.0;?;106;304.0;0;398.0;-158.0;-323.0;190.0;-416.0
290.0;589.0;-179.0;105;328.0;0;395.0;-167.0;-321.0;200.0;-417.0
281.0;588.0;-179.0;106;331.0;0;392.0;-173.0;-319.0;195.0;-419.0
286.0;588.0;-187.0;106;320.0;0;388.0;-172.0;-317.0;188.0;?
295.0;589.0;-187.0;106;313.0;1;384.0;?;-316.0;177.0;-426.0
304.0;586.0;-188.0;106;308.0;0;379.0;-181.0;-314.0;166.0;-430.0
324.0;584.0;-194.0;106;304.0;0;376.0;-181.0;-314.0;157.0;-433.0
336.0;584.0;-194.0;106;306.0;0;?;-178.0;-312.0;153.0;-437.0
339.0;582.0;-194.0;106;309.0;0;368.0;-174.0;-310.0;153.0;-441.0
344.0;?;-197.0;106;314.0;0;365.0;-174.0;-308.0;156.0;?
343.0;581.0;-198.0;106;322.0;0;362.0;-177.0;-305.0;156.0;-446.0
347.0;?;-201.0;?;327.0;0;359.0;-178.0;-303.0;153.0;-448.0
350.0;579.0;-205.0;106;323.0;0;357.0;-177.0;-301.0;148.0;-449.0
353.0;577.0;-211.0;106;313.0;0;357.0;-177.0;-301.0;142.0;-449.0
357.0;575.0;-214.0;106;299.0;0;355.0;-178.0;-301.0;?;-448.0
362.0;573.0;-220.0;106;283.0;0;354.0;-178.0;-301.0;122.0;-447.0
369.0;572.0;-221.0;106;272.0;0;353.0;-176.0;-300.0;117.0;-446.0
371.0;570.0;-227.0;106;270.0;0;353.0;-178.0;?;116.0;-445.0
371.0;569.0;-230.0;106;?;0;354.0;-182.0;?;114.0;-444.0
374.0;569.0;?;?;275.0;0;354.0;-182.0;-297.0;109.0;-444.0
380.0;569.0;-231.0;106;274.0;0;354.0;-179.0;-297.0;104.0;?
?;569.0;-232.0;106;279.0;0;353.0;-175.0;-298.0;103.0;-445.0
383.0;569.0;-228.0;106;280.0;0;351.0;-176.0;-298.0;103.0;?
388.0;570.0;-233.0;106;270.0;0;350.0;-179.0;-297.0;94.0;-445.0
393.0;568.0;-233.0;106;263.0;0;348.0;-176.0;-297.0;84.0;-446.0
399.0;569.0;-232.0;106;252.0;0;346.0;-171.0;-297.0;70.0;-446.0
403.0;569.0;-232.0;106;?;1;344.0;-165.0;-298.0;55.0;-447.0
411.0;568.0;-233.0;106;227.0;1;343.0;-158.0;-300.0;43.0;-446.0
416.0;569.0;-230.0;106;227.0;1;342.0;-150.0;-300.0;37.0;-446.0
420.0;569.0;-232.0;106;230.0;1;341.0;-143.0;-301.0;34.0;-446.0
423.0;569.0;-231.0;106;234.0;1;341.0;-136.0;-300.0;36.0;-445.0
420.0;569.0;-234.0;?;239.0;1;340.0;-134.0;-300.0;43.0;-445.0
414.0;568.0;-232.0;106;254.0;1;339.0;-138.0;?;?;-445.0
409.0;568.0;-235.0;106;275.0;1;337.0;-145.0;-299.0;72.0;-445.0
404.0;568.0;-232.0;106;302.0;1;335.0;-147.0;-299.0;91.0;-447.0
399.0;569.0;-231.0;106;?;1;?;-148.0;-299.0;108.0;-448.0
391.0;568.0;-233.0;106;335.0;1;332.0;-154.0;-300.0;123.0;-450.0
384.0;568.0;-228.0;106;339.0;1;330.0;-161.0;-300.0;130.0;?
386.0;569.0;-226.0;106;341.0;1;328.0;-162.0;-300.0;132.0;-452.0
390.0;571.0;-225.0;106;343.0;1;326.0;-160.0;-300.0;134.0;-454.0
391.0;571.0;-223.0;106;339.0;1;325.0;-160.0;-300.0;128.0;-454.0
393.0;573.0;-218.0;106;339.0;1;322.0;-156.0;-301.0;122.0;-455.0
394.0;571.0;-219.0;106;?;1;321.0;-152.0;?;118.0;-456.0
394.0;574.0;-218.0;106;333.0;0;320.0;-149.0;-303.0;118.0;-456.0
388.0;575.0;-215.0;106;332.0;1;319.0;-150.0;-305.0;117.0;-456.0
388.0;563.0;-272.0;107;131.0;-5;459.0;-37.0;-371.0;-148.0;-341.0
387.0;559.0;-280.0;109;114.0;-5;466.0;-30.0;-367.0;-159.0;-327.0
383.0;554.0;-289.0;105;?;-5;463.0;-21.0;-358.0;-169.0;-320.0
385.0;551.0;?;88;90.0;-5;453.0;-11.0;-347.0;-178.0;-321.0
?;546.0;-306.0;64;77.0;-5;443.0;3.0;-331.0;-187.0;-325.0
391.0;540.0;-316.0;43;63.0;-5;434.0;14.0;-311.0;-197.0;-331.0
393.0;540.0;?;36;51.0;-5;424.0;24.0;-288.0;-208.0;-341.0
399.0;536.0;-333.0;37;36.0;-5;409.0;35.0;-268.0;?;-350.0
408.0;538.0;-339.0;36;22.0;-5;395.0;46.0;?;-227.0;-358.0
416.0;538.0;-346.0;37;17.0;-5;379.0;57.0;-238.0;-235.0;-365.0
426.0;537.0;-351.0;42;6.0;-5;366.0;69.0;-221.0;-243.0;-373.0
188.0;488.0;-345.0;40;?;-13;470.0;182.0;-227.0;-179.0;-178.0
188.0;487.0;-350.0;41;111.0;-13;497.0;178.0;-253.0;-174.0;-206.0
190.0;486.0;-357.0;40;109.0;-12;526.0;174.0;-275.0;-167.0;-233.0
194.0;485.0;-358.0;42;106.0;-11;552.0;169.0;-298.0;-160.0;-258.0
196.0;484.0;-361.0;43;99.0;-11;569.0;165.0;-329.0;-154.0;-280.0
208.0;482.0;-370.0;44;95.0;-9;571.0;161.0;-365.0;-148.0;-292.0
213.0;481.0;-373.0;55;91.0;-8;565.0;157.0;-389.0;-142.0;-294.0
224.0;482.0;-379.0;67;86.0;-9;554.0;?;-397.0;-138.0;-287.0
232.0;481.0;-387.0;?;85.0;-8;544.0;155.0;-390.0;-136.0;-272.0
241.0;479.0;-392.0;70;84.0;-8;527.0;157.0;-373.0;-138.0;-254.0
245.0;478.0;-400.0;65;86.0;-8;510.0;160.0;-350.0;-142.0;-239.0
249.0;476.0;-405.0;58;92.0;-8;497.0;164.0;-327.0;-147.0;-230.0
255.0;473.0;?;52;98.0;?;493.0;166.0;-305.0;-153.0;-226.0
256.0;472.0;-415.0;49;107.0;-8;492.0;166.0;-289.0;-158.0;-228.0
263.0;470.0;-421.0;45;113.0;-8;494.0;162.0;-280.0;-162.0;-233.0
261.0;469.0;-424.0;41;114.0;-8;493.0;157.0;-273.0;-163.0;-232.0
256.0;467.0;-429.0;39;111.0;-8;495.0;159.0;-262.0;-162.0;-214.0
247.0;464.0;-433.0;35;101.0;-8;501.0;165.0;-242.0;-161.0;-188.0
?;461.0;-432.0;33;80.0;-8;519.0;174.0;-212.0;-163.0;-161.0
215.0;456.0;-433.0;33;47.0;-8;547.0;187.0;-178.0;-166.0;-132.0
190.0;452.0;-433.0;32;5.0;-7;572.0;201.0;-149.0;-174.0;-107.0
162.0;447.0;-433.0;31;?;-7;590.0;215.0;-130.0;-182.0;-89.0
139.0;442.0;-434.0;30;-67.0;-7;605.0;226.0;-117.0;-183.0;-76.0
120.0;438.0;-436.0;28;-82.0;-7;618.0;235.0;-107.0;-179.0;-67.0
102.0;433.0;-442.0;26;-92.0;-7;627.0;242.0;-99.0;-176.0;-59.0
89.0;426.0;-444.0;22;-109.0;-7;633.0;249.0;-92.0;-181.0;-55.0
83.0;?;-452.0;22;-127.0;-7;631.0;258.0;?;-193.0;-55.0
77.0;418.0;-452.0;21;-149.0;-7;624.0;269.0;-80.0;-208.0;-56.0
77.0;416.0;-460.0;18;-169.0;-7;615.0;279.0;-75.0;?;-58.0
85.0;416.0;?;20;?;-8;?;?;-69.0;-236.0;-63.0
100.0;413.0;-463.0;21;-186.0;-8;592.0;291.0;-64.0;-242.0;-68.0
117.0;414.0;-464.0;25;-185.0;-8;574.0;295.0;-62.0;-246.0;-73.0
137.0;418.0;-462.0;27;-178.0;-8;555.0;296.0;-62.0;-249.0;-77.0
162.0;420.0;-463.0;28;-163.0;-8;?;294.0;-65.0;-251.0;-83.0
192.0;424.0;-462.0;32;-139.0;-8;525.0;289.0;-70.0;-250.0;-87.0
?;429.0;-460.0;32;-101.0;-8;515.0;281.0;-79.0;-246.0;-93.0
253.0;?;-457.0;31;-60.0;-7;510.0;271.0;-90.0;-241.0;-97.0
278.0;439.0;-459.0;32;-16.0;-6;504.0;261.0;-103.0;-235.0;-103.0
305.0;444.0;-455.0;31;32.0;-5;?;252.0;-117.0;?;-108.0
326.0;449.0;-454.0;31;71.0;?;498.0;248.0;-131.0;-242.0;-111.0
344.0;453.0;-449.0;31;98.0;-2;496.0;248.0;-144.0;-254.0;-115.0
363.0;458.0;-449.0;31;119.0;-1;491.0;251.0;-157.0;?;-118.0
385.0;463.0;-447.0;31;139.0;-1;483.0;252.0;-170.0;-268.0;-123.0
404.0;468.0;-443.0;31;153.0;-1;472.0;249.0;-184.0;-270.0;-132.0
424.0;473.0;-440.0;31;157.0;-1;457.0;241.0;-200.0;-270.0;-143.0
440.0;477.0;-440.0;31;136.0;-1;434.0;228.0;-219.0;-275.0;-156.0
459.0;479.0;-434.0;31;109.0;-1;403.0;215.0;-238.0;-275.0;-168.0
473.0;482.0;-435.0;31;91.0;-1;368.0;?;-257.0;-269.0;-182.0
487.0;485.0;-434.0;31;77.0;-1;346.0;187.0;-270.0;-261.0;-199.0
499.0;485.0;-431.0;31;75.0;-1;337.0;?;-274.0;-248.0;-216.0
505.0;486.0;-430.0;31;80.0;0;333.0;145.0;?;-235.0;-231.0
514.0;488.0;-428.0;31;88.0;2;329.0;134.0;-272.0;-215.0;-244.0
523.0;489.0;-425.0;32;103.0;2;318.0;128.0;-262.0;-188.0;-258.0
529.0;489.0;-420.0;32;134.0;2;291.0;115.0;-257.0;-157.0;-277.0
530.0;489.0;-420.0;32;149.0;1;253.0;90.0;-258.0;-140.0;-299.0
534.0;491.0;-417.0;32;176.0;0;201.0;70.0;-268.0;-119.0;-322.0
530.0;492.0;-415.0;32;170.0;0;142.0;?;-285.0;-113.0;-346.0
528.0;496.0;-407.0;33;167.0;0;70.0;58.0;-314.0;-111.0;-369.0
518.0;502.0;-400.0;35;183.0;0;19.0;67.0;-340.0;-106.0;?
509.0;503.0;-397.0;40;191.0;0;-2.0;69.0;-348.0;-106.0;-411.0
501.0;507.0;-388.0;47;192.0;-1;-9.0;65.0;-344.0;-106.0;-424.0
496.0;509.0;-383.0;58;197.0;-1;-14.0;60.0;-341.0;-105.0;?
492.0;517.0;-375.0;68;210.0;?;-18.0;57.0;-339.0;-104.0;-446.0
491.0;520.0;-367.0;75;218.0;-1;-26.0;58.0;-337.0;-100.0;-456.0
486.0;525.0;-359.0;78;226.0;-1;-36.0;55.0;-339.0;-95.0;-465.0
484.0;525.0;-349.0;80;236.0;-1;-44.0;51.0;-341.0;-91.0;-475.0
481.0;529.0;-341.0;82;249.0;-1;-51.0;49.0;-341.0;-84.0;-484.0
478.0;531.0;-336.0;83;263.0;-1;-58.0;46.0;-339.0;-77.0;-490.0
472.0;535.0;-329.0;89;276.0;-1;-65.0;42.0;-335.0;-70.0;-494.0
468.0;539.0;-323.0;90;286.0;-1;-72.0;38.0;-328.0;-65.0;-496.0
462.0;540.0;-318.0;90;291.0;-1;-79.0;36.0;-320.0;-60.0;?
454.0;543.0;-313.0;97;299.0;-1;-85.0;33.0;-312.0;-55.0;-498.0
445.0;542.0;-308.0;97;306.0;-1;-90.0;32.0;-303.0;-50.0;-501.0
434.0;544.0;-299.0;102;310.0;-1;-94.0;31.0;-294.0;-51.0;-505.0
422.0;545.0;-290.0;111;314.0;-1;-100.0;31.0;-285.0;-50.0;-511.0
407.0;544.0;-285.0;?;317.0;-1;-113.0;33.0;-278.0;-43.0;-518.0
392.0;544.0;-279.0;121;319.0;-2;?;33.0;-276.0;-45.0;-526.0
380.0;545.0;-271.0;127;322.0;-2;-151.0;36.0;-275.0;-49.0;-533.0
365.0;545.0;-265.0;132;325.0;-2;-166.0;40.0;-270.0;-46.0;?
355.0;544.0;-262.0;138;321.0;-2;-179.0;49.0;-260.0;-46.0;-542.0
342.0;546.0;-256.0;142;318.0;-2;-189.0;55.0;-247.0;-48.0;-544.0
332.0;545.0;-255.0;146;312.0;-2;-198.0;62.0;-235.0;-44.0;-546.0
156.0;667.0;-38.0;?;823.0;3;-300.0;-188.0;-262.0;248.0;-800.0
548.0;548.0;-73.0;135;-370.0;16;-307.0;35.0;-153.0;92.0;-685.0
543.0;549.0;-60.0;135;-370.0;16;-304.0;40.0;-157.0;98.0;-686.0
541.0;549.0;-43.0;135;-371.0;16;-300.0;50.0;-163.0;103.0;-689.0
536.0;548.0;-36.0;135;-374.0;16;-295.0;59.0;-164.0;108.0;-691.0
527.0;547.0;-27.0;135;-366.0;16;?;62.0;?;116.0;-694.0
512.0;548.0;-16.0;135;-356.0;16;-278.0;62.0;-161.0;127.0;-697.0
497.0;547.0;-8.0;135;-350.0;16;-265.0;60.0;-158.0;139.0;-699.0
?;547.0;-2.0;135;-338.0;16;-250.0;58.0;-157.0;147.0;-700.0
472.0;546.0;2.0;135;-329.0;16;-233.0;56.0;-159.0;153.0;-700.0
461.0;544.0;7.0;135;-319.0;16;-213.0;56.0;-162.0;156.0;-699.0
453.0;543.0;9.0;135;-306.0;?;-190.0;55.0;-166.0;159.0;-696.0
449.0;542.0;16.0;135;-302.0;16;-161.0;54.0;-172.0;161.0;-693.0
445.0;542.0;20.0;135;-287.0;16;-129.0;53.0;-176.0;163.0;-689.0
443.0;540.0;25.0;135;-276.0;16;-95.0;53.0;-184.0;163.0;-684.0
440.0;540.0;31.0;135;-264.0;16;-57.0;54.0;-195.0;163.0;-677.0
446.0;540.0;30.0;135;-254.0;16;-17.0;56.0;-202.0;161.0;-667.0
449.0;535.0;34.0;135;-250.0;16;22.0;55.0;-207.0;?;-655.0
453.0;536.0;38.0;135;-242.0;16;61.0;52.0;-217.0;158.0;-641.0
?;532.0;40.0;135;-236.0;16;99.0;46.0;-225.0;161.0;-626.0
447.0;530.0;47.0;135;-230.0;16;135.0;37.0;-226.0;165.0;-610.0
439.0;528.0;46.0;?;-223.0;?;166.0;27.0;-219.0;171.0;-595.0
429.0;526.0;52.0;135;-213.0;16;190.0;17.0;-212.0;?;-581.0
422.0;?;52.0;135;-207.0;16;206.0;9.0;-211.0;179.0;-569.0
417.0;525.0;52.0;135;-201.0;16;214.0;3.0;-207.0;180.0;?
416.0;525.0;55.0;135;-197.0;16;219.0;-1.0;-197.0;179.0;-553.0
416.0;524.0;50.0;135;?;16;221.0;-4.0;-193.0;177.0;-552.0
417.0;524.0;48.0;135;-186.0;16;220.0;-5.0;-196.0;176.0;-551.0
421.0;525.0;40.0;135;-178.0;16;218.0;-6.0;-201.0;174.0;-551.0
428.0;525.0;35.0;135;-170.0;16;215.0;-4.0;-211.0;167.0;-551.0
435.0;520.0;27.0;135;-170.0;17;216.0;-1.0;-219.0;160.0;-551.0
444.0;519.0;24.0;135;-171.0;17;219.0;3.0;-223.0;153.0;-548.0
449.0;516.0;21.0;135;-169.0;17;223.0;5.0;?;149.0;-547.0
451.0;515.0;23.0;135;-164.0;?;228.0;7.0;-232.0;147.0;-546.0
453.0;514.0;23.0;135;-160.0;17;232.0;7.0;-236.0;147.0;-545.0
449.0;511.0;25.0;135;-151.0;17;233.0;6.0;-243.0;146.0;-544.0
450.0;512.0;28.0;135;-149.0;17;230.0;5.0;-251.0;145.0;-546.0
452.0;511.0;33.0;135;-146.0;18;223.0;4.0;?;143.0;-548.0
455.0;509.0;40.0;135;-140.0;18;214.0;3.0;-287.0;142.0;-553.0
455.0;510.0;43.0;135;-133.0;18;205.0;2.0;-310.0;141.0;-558.0
456.0;509.0;43.0;135;-129.0;18;195.0;1.0;-332.0;139.0;?
460.0;508.0;50.0;135;-123.0;18;185.0;1.0;-356.0;?;-568.0
461.0;512.0;51.0;135;-118.0;18;176.0;0.0;-375.0;136.0;-572.0
464.0;509.0;53.0;135;-112.0;18;?;1.0;-386.0;?;?
465.0;509.0;54.0;135;?;18;156.0;1.0;-398.0;134.0;-581.0
466.0;510.0;62.0;135;-105.0;18;141.0;1.0;-414.0;133.0;-587.0
467.0;509.0;59.0;135;-104.0;18;123.0;1.0;-430.0;133.0;?
467.0;509.0;61.0;135;-101.0;18;101.0;0.0;-444.0;133.0;-608.0
465.0;508.0;64.0;135;-98.0;18;79.0;-1.0;-460.0;134.0;-620.0
467.0;509.0;63.0;135;?;18;57.0;-1.0;-472.0;134.0;-631.0
466.0;508.0;64.0;135;-100.0;18;35.0;-2.0;?;134.0;-639.0
465.0;508.0;67.0;135;-103.0;18;15.0;-2.0;-496.0;132.0;?
468.0;507.0;71.0;135;-109.0;18;-4.0;-1.0;-508.0;130.0;-653.0
468.0;?;75.0;135;-121.0;18;-21.0;-1.0;?;129.0;-658.0
467.0;504.0;78.0;135;-134.0;18;-34.0;-1.0;-539.0;127.0;-662.0
