InertialMeasurementUnit BACK accZ;InertialMeasurementUnit LUA accZ;Accelerometer BACK accX;Accelerometer LUA^ accZ;Accelerometer LUA^ accX;Accelerometer HIP accZ
57.0;219.0;143.0;300.0;518.0;413.0
4.0;283.0;95.0;358.0;477.0;410.0
22.0;301.0;88.0;?;413.0;95.0
34.0;278.0;38.0;?;306.0;?
44.0;241.0;76.0;133.0;?;516.0
131.0;227.0;68.0;177.0;?;357.0
46.0;260.0;58.0;173.0;383.0;447.0
60.0;266.0;26.0;102.0;325.0;342.0
272.0;229.0;-39.0;126.0;249.0;367.0
260.0;254.0;-12.0;149.0;216.0;349.0
364.0;209.0;14.0;260.0;182.0;407.0
312.0;147.0;32.0;246.0;181.0;384.0
270.0;109.0;58.0;154.0;57.0;462.0
195.0;145.0;211.0;236.0;96.0;487.0
164.0;140.0;214.0;248.0;257.0;576.0
140.0;56.0;264.0;200.0;270.0;599.0
114.0;15.0;502.0;187.0;387.0;?
108.0;-66.0;262.0;147.0;?;486.0
88.0;-100.0;238.0;186.0;572.0;638.0
62.0;-63.0;269.0;284.0;561.0;559.0
35.0;-27.0;302.0;235.0;597.0;418.0
49.0;93.0;358.0;13.0;504.0;358.0
72.0;157.0;308.0;-44.0;424.0;193.0
86.0;196.0;347.0;-64.0;387.0;101.0
31.0;324.0;345.0;-148.0;448.0;241.0
154.0;359.0;329.0;-49.0;424.0;325.0
312.0;323.0;292.0;38.0;399.0;230.0
357.0;433.0;268.0;124.0;361.0;193.0
365.0;440.0;254.0;220.0;322.0;240.0
367.0;336.0;281.0;287.0;326.0;252.0
?;236.0;369.0;?;360.0;300.0
276.0;206.0;348.0;372.0;369.0;263.0
274.0;202.0;269.0;364.0;434.0;240.0
192.0;202.0;401.0;?;451.0;293.0
158.0;197.0;405.0;342.0;395.0;317.0
129.0;175.0;-43.0;347.0;380.0;365.0
113.0;172.0;188.0;318.0;469.0;409.0
80.0;190.0;90.0;356.0;494.0;?
46.0;231.0;88.0;356.0;483.0;333.0
26.0;264.0;100.0;260.0;484.0;43.0
30.0;270.0;81.0;106.0;381.0;149.0
?;217.0;97.0;?;350.0;473.0
86.0;219.0;121.0;178.0;411.0;349.0
28.0;264.0;100.0;153.0;317.0;398.0
95.0;282.0;54.0;34.0;325.0;310.0
242.0;282.0;57.0;52.0;342.0;247.0
233.0;340.0;88.0;110.0;312.0;271.0
331.0;279.0;42.0;120.0;277.0;349.0
299.0;215.0;39.0;184.0;?;381.0
297.0;168.0;93.0;171.0;277.0;433.0
202.0;193.0;250.0;132.0;339.0;404.0
116.0;229.0;147.0;172.0;352.0;491.0
105.0;206.0;251.0;227.0;319.0;489.0
74.0;164.0;487.0;289.0;284.0;352.0
69.0;143.0;460.0;319.0;396.0;629.0
45.0;116.0;?;277.0;442.0;596.0
30.0;135.0;306.0;308.0;460.0;429.0
-1.0;147.0;313.0;321.0;560.0;121.0
-16.0;142.0;281.0;130.0;720.0;440.0
-4.0;115.0;376.0;-53.0;713.0;221.0
11.0;109.0;313.0;-45.0;633.0;-112.0
14.0;156.0;344.0;-47.0;521.0;58.0
73.0;221.0;404.0;-79.0;486.0;246.0
218.0;219.0;468.0;-97.0;397.0;297.0
210.0;334.0;500.0;-20.0;389.0;177.0
263.0;536.0;413.0;86.0;?;154.0
331.0;684.0;430.0;121.0;437.0;142.0
276.0;562.0;382.0;142.0;428.0;233.0
225.0;369.0;389.0;225.0;428.0;203.0
222.0;278.0;267.0;230.0;464.0;291.0
178.0;247.0;255.0;332.0;?;291.0
141.0;221.0;-211.0;315.0;408.0;313.0
102.0;221.0;335.0;?;399.0;277.0
71.0;274.0;70.0;242.0;428.0;330.0
64.0;238.0;148.0;212.0;306.0;124.0
88.0;235.0;8.0;?;343.0;233.0
100.0;226.0;97.0;-33.0;434.0;412.0
48.0;226.0;89.0;26.0;391.0;393.0
47.0;215.0;78.0;18.0;513.0;443.0
76.0;193.0;29.0;-1.0;495.0;323.0
186.0;204.0;57.0;24.0;398.0;248.0
201.0;175.0;43.0;49.0;330.0;209.0
298.0;274.0;23.0;69.0;253.0;272.0
297.0;243.0;16.0;92.0;172.0;222.0
295.0;259.0;82.0;103.0;166.0;239.0
206.0;324.0;?;121.0;230.0;287.0
155.0;368.0;99.0;83.0;242.0;321.0
101.0;334.0;278.0;62.0;271.0;294.0
108.0;229.0;353.0;57.0;329.0;238.0
109.0;153.0;518.0;53.0;367.0;307.0
123.0;83.0;537.0;46.0;376.0;348.0
128.0;49.0;547.0;70.0;376.0;256.0
136.0;55.0;524.0;75.0;447.0;59.0
125.0;103.0;554.0;135.0;564.0;-34.0
163.0;134.0;553.0;203.0;606.0;-28.0
213.0;173.0;568.0;205.0;594.0;-93.0
255.0;209.0;545.0;152.0;675.0;-56.0
275.0;248.0;543.0;50.0;706.0;?
215.0;235.0;555.0;-7.0;704.0;-39.0
291.0;315.0;567.0;-31.0;666.0;-51.0
339.0;364.0;549.0;-11.0;685.0;-34.0
355.0;419.0;537.0;-30.0;666.0;34.0
376.0;495.0;520.0;-7.0;688.0;41.0
375.0;589.0;527.0;?;683.0;31.0
373.0;636.0;525.0;?;682.0;14.0
369.0;603.0;?;24.0;660.0;25.0
390.0;588.0;526.0;20.0;675.0;15.0
403.0;606.0;497.0;48.0;683.0;35.0
388.0;584.0;473.0;30.0;658.0;66.0
383.0;592.0;446.0;?;634.0;105.0
380.0;599.0;507.0;108.0;619.0;?
371.0;584.0;591.0;134.0;607.0;97.0
363.0;584.0;502.0;115.0;566.0;104.0
358.0;578.0;?;112.0;568.0;58.0
334.0;586.0;376.0;121.0;580.0;3.0
314.0;571.0;359.0;183.0;599.0;20.0
297.0;550.0;345.0;166.0;671.0;179.0
282.0;506.0;434.0;43.0;719.0;217.0
259.0;487.0;427.0;38.0;637.0;135.0
248.0;?;406.0;66.0;574.0;77.0
258.0;461.0;408.0;84.0;571.0;84.0
305.0;458.0;368.0;60.0;570.0;99.0
338.0;486.0;221.0;98.0;578.0;103.0
314.0;?;-4.0;119.0;620.0;81.0
258.0;646.0;-252.0;145.0;605.0;141.0
259.0;551.0;-217.0;126.0;553.0;113.0
256.0;462.0;-21.0;108.0;523.0;315.0
276.0;439.0;24.0;-37.0;483.0;472.0
?;465.0;-49.0;-215.0;382.0;643.0
281.0;494.0;7.0;-299.0;307.0;637.0
252.0;512.0;65.0;-261.0;338.0;646.0
245.0;500.0;94.0;-112.0;380.0;540.0
257.0;471.0;59.0;?;318.0;442.0
264.0;433.0;30.0;30.0;226.0;356.0
324.0;415.0;72.0;113.0;129.0;324.0
441.0;339.0;96.0;203.0;61.0;324.0
403.0;225.0;98.0;294.0;28.0;341.0
354.0;226.0;105.0;265.0;82.0;?
293.0;281.0;89.0;233.0;172.0;379.0
231.0;288.0;39.0;170.0;285.0;?
195.0;184.0;?;160.0;419.0;444.0
195.0;91.0;57.0;134.0;443.0;399.0
237.0;-6.0;104.0;114.0;435.0;373.0
228.0;-44.0;146.0;155.0;379.0;374.0
213.0;-41.0;147.0;162.0;314.0;326.0
193.0;20.0;172.0;214.0;252.0;394.0
?;179.0;242.0;265.0;229.0;509.0
157.0;307.0;288.0;254.0;200.0;499.0
139.0;399.0;240.0;276.0;249.0;425.0
118.0;370.0;330.0;288.0;259.0;433.0
150.0;273.0;521.0;320.0;290.0;450.0
92.0;165.0;409.0;324.0;311.0;632.0
106.0;117.0;280.0;314.0;392.0;683.0
115.0;95.0;342.0;318.0;482.0;491.0
116.0;89.0;311.0;261.0;525.0;339.0
119.0;111.0;396.0;52.0;542.0;363.0
139.0;145.0;373.0;-130.0;586.0;251.0
145.0;177.0;364.0;-158.0;551.0;68.0
118.0;204.0;328.0;-82.0;449.0;152.0
?;236.0;331.0;-50.0;401.0;305.0
221.0;259.0;353.0;78.0;408.0;306.0
262.0;324.0;340.0;140.0;400.0;297.0
340.0;534.0;328.0;171.0;408.0;266.0
333.0;627.0;309.0;193.0;428.0;290.0
325.0;490.0;318.0;247.0;447.0;354.0
262.0;265.0;326.0;274.0;450.0;342.0
227.0;231.0;315.0;248.0;480.0;?
254.0;266.0;250.0;255.0;480.0;310.0
171.0;316.0;277.0;?;424.0;263.0
112.0;332.0;417.0;265.0;386.0;309.0
80.0;333.0;338.0;303.0;369.0;312.0
97.0;327.0;186.0;313.0;404.0;284.0
84.0;336.0;89.0;261.0;494.0;376.0
?;351.0;121.0;271.0;551.0;461.0
24.0;307.0;140.0;329.0;401.0;433.0
23.0;275.0;56.0;188.0;510.0;154.0
26.0;261.0;5.0;113.0;481.0;92.0
68.0;?;65.0;78.0;278.0;310.0
116.0;270.0;114.0;59.0;205.0;442.0
?;337.0;106.0;102.0;201.0;391.0
88.0;356.0;123.0;103.0;347.0;345.0
262.0;271.0;76.0;98.0;384.0;314.0
?;340.0;74.0;87.0;418.0;316.0
315.0;330.0;44.0;127.0;380.0;365.0
328.0;268.0;32.0;140.0;348.0;404.0
313.0;146.0;22.0;?;281.0;435.0
286.0;77.0;58.0;184.0;266.0;495.0
237.0;126.0;189.0;237.0;262.0;520.0
184.0;206.0;209.0;277.0;256.0;505.0
152.0;250.0;125.0;274.0;250.0;?
122.0;268.0;260.0;332.0;217.0;307.0
100.0;253.0;330.0;399.0;259.0;427.0
82.0;208.0;220.0;402.0;296.0;639.0
65.0;169.0;252.0;393.0;323.0;550.0
31.0;147.0;268.0;?;441.0;403.0
43.0;142.0;336.0;334.0;514.0;337.0
66.0;113.0;358.0;58.0;506.0;406.0
70.0;67.0;379.0;-66.0;393.0;167.0
126.0;78.0;322.0;-18.0;420.0;?
140.0;133.0;342.0;63.0;467.0;119.0
213.0;182.0;330.0;60.0;490.0;354.0
259.0;206.0;347.0;137.0;402.0;326.0
329.0;361.0;376.0;183.0;393.0;255.0
333.0;487.0;384.0;232.0;?;181.0
348.0;456.0;385.0;264.0;419.0;247.0
329.0;347.0;386.0;313.0;393.0;280.0
?;301.0;390.0;342.0;392.0;288.0
?;269.0;265.0;358.0;366.0;297.0
322.0;280.0;213.0;408.0;388.0;278.0
276.0;303.0;226.0;445.0;405.0;284.0
264.0;272.0;155.0;468.0;318.0;335.0
242.0;230.0;-45.0;438.0;314.0;380.0
230.0;236.0;207.0;437.0;384.0;405.0
219.0;221.0;93.0;?;386.0;425.0
210.0;213.0;15.0;364.0;239.0;429.0
209.0;191.0;-117.0;399.0;186.0;343.0
?;162.0;-125.0;417.0;271.0;322.0
219.0;136.0;-138.0;381.0;346.0;316.0
236.0;116.0;-183.0;251.0;283.0;412.0
155.0;112.0;-206.0;239.0;207.0;388.0
202.0;130.0;-200.0;252.0;119.0;?
264.0;109.0;-212.0;281.0;112.0;429.0
323.0;51.0;-236.0;294.0;157.0;441.0
294.0;16.0;-260.0;322.0;158.0;?
311.0;104.0;-283.0;271.0;154.0;453.0
317.0;138.0;-226.0;233.0;132.0;484.0
384.0;127.0;-193.0;126.0;-28.0;470.0
403.0;66.0;-144.0;163.0;144.0;465.0
411.0;10.0;-174.0;246.0;198.0;?
395.0;-7.0;-174.0;417.0;185.0;456.0
380.0;24.0;-182.0;394.0;-31.0;444.0
391.0;41.0;-209.0;325.0;-20.0;436.0
393.0;11.0;-256.0;253.0;-128.0;459.0
397.0;-50.0;-291.0;309.0;84.0;468.0
419.0;64.0;-289.0;399.0;103.0;494.0
416.0;24.0;-275.0;214.0;182.0;482.0
412.0;-34.0;-213.0;73.0;100.0;427.0
387.0;-168.0;-143.0;112.0;71.0;?
355.0;-220.0;-51.0;190.0;147.0;401.0
348.0;-277.0;-33.0;301.0;177.0;412.0
355.0;-168.0;-1.0;281.0;188.0;?
326.0;-27.0;79.0;264.0;238.0;344.0
308.0;105.0;190.0;322.0;192.0;337.0
330.0;77.0;263.0;377.0;228.0;333.0
358.0;32.0;302.0;?;214.0;334.0
388.0;-1.0;?;381.0;160.0;334.0
388.0;34.0;300.0;384.0;181.0;324.0
393.0;85.0;191.0;393.0;227.0;334.0
367.0;79.0;157.0;?;256.0;348.0
355.0;-24.0;141.0;394.0;289.0;375.0
347.0;-44.0;138.0;375.0;359.0;361.0
324.0;1.0;115.0;312.0;422.0;366.0
301.0;-22.0;117.0;309.0;490.0;360.0
279.0;?;103.0;336.0;488.0;349.0
262.0;?;90.0;342.0;378.0;340.0
265.0;10.0;148.0;351.0;406.0;?
257.0;?;215.0;384.0;401.0;311.0
233.0;?;240.0;317.0;368.0;315.0
223.0;256.0;211.0;431.0;409.0;325.0
192.0;305.0;194.0;374.0;322.0;361.0
182.0;273.0;221.0;205.0;331.0;363.0
180.0;233.0;211.0;288.0;411.0;384.0
188.0;270.0;242.0;329.0;413.0;375.0
212.0;241.0;256.0;426.0;469.0;374.0
251.0;212.0;213.0;541.0;?;355.0
259.0;204.0;184.0;603.0;398.0;393.0
244.0;191.0;162.0;546.0;588.0;401.0
215.0;252.0;143.0;435.0;543.0;414.0
216.0;265.0;87.0;399.0;385.0;397.0
226.0;249.0;90.0;?;380.0;387.0
238.0;189.0;?;300.0;352.0;414.0
246.0;31.0;63.0;306.0;577.0;382.0
243.0;135.0;70.0;328.0;641.0;393.0
240.0;276.0;30.0;339.0;598.0;399.0
233.0;258.0;38.0;453.0;?;420.0
224.0;292.0;37.0;489.0;591.0;433.0
242.0;?;?;?;592.0;436.0
265.0;373.0;?;417.0;530.0;408.0
279.0;373.0;17.0;391.0;511.0;404.0
297.0;423.0;1.0;345.0;532.0;435.0
300.0;381.0;-24.0;?;482.0;424.0
312.0;311.0;?;475.0;491.0;439.0
312.0;358.0;-68.0;513.0;575.0;441.0
314.0;360.0;-57.0;536.0;620.0;439.0
316.0;339.0;-26.0;456.0;663.0;?
316.0;377.0;16.0;415.0;570.0;431.0
300.0;?;17.0;422.0;543.0;468.0
307.0;305.0;51.0;438.0;586.0;453.0
302.0;290.0;68.0;?;537.0;442.0
301.0;283.0;67.0;499.0;502.0;458.0
298.0;381.0;77.0;449.0;532.0;464.0
300.0;482.0;43.0;478.0;542.0;435.0
306.0;423.0;11.0;438.0;542.0;460.0
312.0;386.0;46.0;?;555.0;476.0
311.0;?;40.0;426.0;570.0;476.0
304.0;339.0;51.0;467.0;558.0;466.0
308.0;313.0;80.0;448.0;567.0;475.0
302.0;329.0;83.0;456.0;609.0;452.0
300.0;334.0;93.0;475.0;640.0;432.0
303.0;346.0;70.0;499.0;580.0;424.0
300.0;351.0;105.0;490.0;546.0;?
312.0;337.0;6.0;499.0;560.0;422.0
?;364.0;25.0;471.0;561.0;409.0
309.0;374.0;48.0;?;555.0;407.0
315.0;384.0;75.0;484.0;543.0;420.0
310.0;391.0;-9.0;500.0;535.0;409.0
314.0;364.0;-105.0;469.0;505.0;404.0
313.0;366.0;-14.0;437.0;484.0;293.0
312.0;346.0;?;373.0;443.0;281.0
317.0;352.0;-100.0;302.0;390.0;260.0
?;343.0;-33.0;236.0;303.0;449.0
348.0;324.0;-99.0;360.0;229.0;304.0
347.0;310.0;-125.0;456.0;291.0;?
361.0;302.0;-91.0;391.0;384.0;370.0
?;269.0;-31.0;476.0;406.0;394.0
309.0;256.0;-12.0;568.0;429.0;351.0
307.0;268.0;-11.0;379.0;433.0;282.0
430.0;227.0;25.0;182.0;370.0;192.0
403.0;91.0;153.0;126.0;307.0;?
369.0;117.0;155.0;68.0;316.0;180.0
406.0;206.0;242.0;85.0;354.0;209.0
429.0;207.0;336.0;69.0;419.0;69.0
430.0;206.0;459.0;-55.0;555.0;191.0
434.0;254.0;657.0;-206.0;?;63.0
455.0;297.0;537.0;-182.0;696.0;-226.0
474.0;?;514.0;-120.0;672.0;-299.0
494.0;275.0;452.0;?;626.0;-115.0
?;321.0;325.0;-196.0;748.0;-427.0
588.0;323.0;381.0;-302.0;801.0;-462.0
597.0;515.0;482.0;-275.0;828.0;-428.0
658.0;640.0;498.0;-381.0;927.0;-457.0
707.0;590.0;507.0;?;931.0;-578.0
873.0;624.0;508.0;-446.0;898.0;-552.0
?;592.0;510.0;?;982.0;-529.0
958.0;641.0;544.0;-353.0;1016.0;-608.0
1015.0;755.0;551.0;-288.0;976.0;-549.0
1067.0;?;509.0;-307.0;967.0;-564.0
1054.0;919.0;587.0;-308.0;987.0;-543.0
1012.0;889.0;592.0;-315.0;981.0;-505.0
972.0;946.0;571.0;-274.0;941.0;-510.0
1017.0;1060.0;610.0;-229.0;901.0;-605.0
1041.0;1088.0;595.0;-183.0;907.0;-518.0
1026.0;989.0;593.0;-207.0;951.0;-404.0
1034.0;989.0;574.0;-205.0;?;-511.0
991.0;1006.0;508.0;?;976.0;-546.0
948.0;1010.0;528.0;-194.0;991.0;-553.0
952.0;949.0;560.0;-170.0;1038.0;-578.0
927.0;905.0;537.0;?;1086.0;-531.0
955.0;?;?;-221.0;1079.0;-575.0
975.0;919.0;?;-320.0;1047.0;-493.0
950.0;951.0;500.0;-301.0;1002.0;-528.0
959.0;983.0;474.0;-297.0;980.0;-517.0
982.0;993.0;470.0;-275.0;949.0;-494.0
974.0;1032.0;458.0;-346.0;987.0;-487.0
984.0;1067.0;393.0;-387.0;944.0;-467.0
988.0;1089.0;?;-461.0;943.0;-454.0
983.0;1071.0;258.0;-510.0;933.0;-427.0
985.0;1043.0;215.0;-376.0;789.0;-411.0
978.0;1022.0;214.0;-432.0;748.0;-368.0
993.0;?;223.0;-382.0;709.0;-345.0
987.0;971.0;212.0;-135.0;520.0;-314.0
986.0;990.0;209.0;-164.0;409.0;-248.0
983.0;995.0;240.0;-153.0;394.0;-181.0
961.0;978.0;120.0;-124.0;322.0;-176.0
927.0;890.0;123.0;-267.0;390.0;-116.0
887.0;852.0;67.0;-305.0;312.0;-56.0
873.0;676.0;18.0;-365.0;394.0;-64.0
876.0;557.0;20.0;-348.0;?;-16.0
?;399.0;0.0;-519.0;575.0;60.0
835.0;247.0;1.0;-219.0;598.0;1.0
853.0;78.0;21.0;-178.0;396.0;?
851.0;112.0;18.0;-189.0;294.0;33.0
?;85.0;66.0;-78.0;223.0;22.0
768.0;211.0;71.0;-86.0;117.0;33.0
776.0;488.0;88.0;-80.0;326.0;60.0
786.0;726.0;162.0;-46.0;317.0;51.0
814.0;645.0;114.0;-106.0;244.0;70.0
849.0;510.0;131.0;-102.0;274.0;70.0
844.0;?;165.0;-155.0;282.0;49.0
850.0;?;158.0;-90.0;300.0;13.0
849.0;115.0;129.0;-81.0;289.0;-12.0
853.0;235.0;195.0;-104.0;320.0;-23.0
?;?;280.0;-122.0;343.0;13.0
895.0;249.0;334.0;-133.0;340.0;?
896.0;231.0;?;-149.0;359.0;-18.0
892.0;256.0;?;-161.0;361.0;-28.0
914.0;?;434.0;-192.0;389.0;-38.0
900.0;266.0;452.0;-184.0;408.0;-42.0
933.0;293.0;440.0;-223.0;389.0;-81.0
919.0;311.0;442.0;-190.0;392.0;-92.0
913.0;313.0;?;-213.0;428.0;-113.0
909.0;307.0;451.0;-239.0;423.0;-150.0
902.0;332.0;468.0;-257.0;374.0;?
899.0;353.0;502.0;-254.0;401.0;?
870.0;370.0;491.0;-278.0;416.0;-235.0
887.0;376.0;497.0;-279.0;435.0;-256.0
876.0;377.0;495.0;-287.0;440.0;-277.0
873.0;386.0;?;-335.0;455.0;-299.0
?;402.0;446.0;-344.0;459.0;-316.0
867.0;394.0;404.0;?;479.0;-293.0
851.0;385.0;432.0;-353.0;441.0;-314.0
836.0;400.0;412.0;-338.0;462.0;-317.0
831.0;427.0;413.0;-355.0;476.0;-263.0
844.0;454.0;401.0;-366.0;477.0;-295.0
854.0;480.0;407.0;-378.0;484.0;-280.0
862.0;495.0;?;-374.0;478.0;-298.0
871.0;501.0;389.0;-365.0;480.0;-249.0
880.0;515.0;406.0;-315.0;435.0;-269.0
894.0;?;374.0;-291.0;412.0;-246.0
907.0;516.0;364.0;-292.0;394.0;-243.0
904.0;515.0;363.0;-266.0;410.0;-232.0
894.0;525.0;378.0;?;414.0;-225.0
879.0;535.0;392.0;-304.0;414.0;-246.0
868.0;534.0;417.0;-316.0;452.0;-234.0
875.0;504.0;?;-290.0;443.0;-214.0
867.0;464.0;490.0;-322.0;434.0;-219.0
870.0;448.0;491.0;-308.0;446.0;-200.0
880.0;433.0;498.0;-322.0;438.0;-224.0
885.0;425.0;493.0;-327.0;446.0;-214.0
879.0;435.0;490.0;-295.0;476.0;-226.0
871.0;458.0;427.0;-318.0;465.0;-229.0
873.0;467.0;411.0;-312.0;467.0;-226.0
874.0;461.0;419.0;-293.0;462.0;-245.0
873.0;461.0;411.0;-278.0;441.0;-224.0
?;478.0;388.0;-265.0;422.0;-224.0
874.0;486.0;406.0;-283.0;403.0;-193.0
865.0;?;430.0;-302.0;427.0;-214.0
853.0;498.0;460.0;-305.0;454.0;-211.0
846.0;498.0;446.0;-339.0;461.0;-201.0
842.0;489.0;440.0;-341.0;468.0;-191.0
849.0;461.0;452.0;-367.0;459.0;-208.0
855.0;434.0;452.0;-318.0;454.0;-210.0
865.0;428.0;462.0;-310.0;458.0;-221.0
867.0;439.0;483.0;-326.0;438.0;-213.0
870.0;468.0;488.0;-326.0;455.0;-238.0
868.0;?;465.0;-326.0;456.0;-273.0
871.0;496.0;464.0;-335.0;455.0;-270.0
871.0;498.0;?;-326.0;447.0;-238.0
865.0;500.0;474.0;-336.0;458.0;-248.0
866.0;495.0;486.0;-321.0;471.0;-238.0
?;489.0;491.0;-317.0;468.0;-240.0
861.0;475.0;474.0;-329.0;441.0;-253.0
857.0;471.0;442.0;-321.0;453.0;-253.0
861.0;482.0;451.0;-334.0;459.0;-240.0
857.0;478.0;436.0;-298.0;?;-226.0
845.0;484.0;439.0;-330.0;450.0;-255.0
850.0;?;452.0;-335.0;459.0;-251.0
845.0;464.0;432.0;?;461.0;-235.0
842.0;470.0;443.0;?;452.0;-227.0
843.0;?;455.0;-333.0;476.0;-250.0
850.0;476.0;485.0;-336.0;448.0;-254.0
849.0;475.0;?;-325.0;466.0;?
847.0;477.0;490.0;-304.0;465.0;-244.0
846.0;?;507.0;-334.0;466.0;-233.0
?;490.0;498.0;-335.0;454.0;-260.0
862.0;484.0;498.0;-292.0;476.0;-294.0
859.0;476.0;510.0;-309.0;?;-276.0
853.0;479.0;516.0;-303.0;456.0;-254.0
861.0;483.0;507.0;-304.0;468.0;-243.0
856.0;480.0;497.0;-312.0;464.0;-243.0
850.0;478.0;494.0;-306.0;462.0;-244.0
865.0;482.0;455.0;-279.0;448.0;?
856.0;477.0;442.0;-272.0;447.0;-243.0
843.0;486.0;432.0;-285.0;447.0;-254.0
839.0;489.0;456.0;-276.0;447.0;-232.0
839.0;482.0;491.0;-284.0;447.0;-228.0
833.0;474.0;474.0;-285.0;447.0;-243.0
828.0;473.0;462.0;-305.0;456.0;-191.0
833.0;463.0;472.0;-319.0;?;-210.0
839.0;451.0;471.0;-319.0;457.0;-242.0
842.0;445.0;466.0;-283.0;451.0;?
851.0;441.0;463.0;-280.0;452.0;?
851.0;447.0;477.0;-286.0;443.0;-200.0
857.0;?;448.0;-298.0;419.0;-203.0
855.0;478.0;459.0;-292.0;443.0;-192.0
860.0;477.0;470.0;-301.0;432.0;-202.0
852.0;478.0;?;-306.0;446.0;-200.0
860.0;477.0;431.0;-307.0;439.0;-194.0
865.0;467.0;404.0;-283.0;438.0;-199.0
866.0;459.0;405.0;?;422.0;-176.0
875.0;466.0;424.0;-276.0;431.0;-154.0
884.0;460.0;419.0;-266.0;448.0;-138.0
880.0;458.0;405.0;-265.0;437.0;?
889.0;455.0;396.0;-275.0;476.0;-139.0
885.0;451.0;389.0;-275.0;468.0;-92.0
880.0;?;400.0;-274.0;495.0;-40.0
891.0;439.0;372.0;-278.0;472.0;-36.0
896.0;?;354.0;-284.0;496.0;-7.0
896.0;444.0;344.0;-309.0;514.0;?
900.0;459.0;327.0;-322.0;?;-1.0
893.0;483.0;277.0;-320.0;529.0;58.0
878.0;487.0;305.0;-291.0;529.0;101.0
869.0;486.0;313.0;-282.0;520.0;90.0
867.0;483.0;407.0;-259.0;522.0;93.0
838.0;494.0;404.0;-240.0;500.0;116.0
811.0;530.0;409.0;-238.0;543.0;132.0
809.0;530.0;?;-226.0;539.0;116.0
770.0;?;408.0;-178.0;514.0;130.0
742.0;513.0;420.0;-142.0;514.0;117.0
707.0;497.0;451.0;-88.0;504.0;103.0
678.0;?;455.0;-3.0;493.0;112.0
634.0;460.0;444.0;61.0;485.0;113.0
587.0;442.0;476.0;109.0;482.0;95.0
541.0;433.0;471.0;144.0;477.0;98.0
512.0;420.0;455.0;184.0;487.0;108.0
469.0;398.0;468.0;224.0;501.0;114.0
419.0;387.0;416.0;273.0;497.0;72.0
374.0;352.0;395.0;284.0;511.0;91.0
339.0;353.0;321.0;270.0;561.0;92.0
299.0;335.0;240.0;339.0;602.0;97.0
283.0;333.0;308.0;340.0;557.0;93.0
232.0;322.0;242.0;306.0;543.0;199.0
199.0;329.0;191.0;290.0;602.0;183.0
173.0;330.0;209.0;247.0;612.0;257.0
158.0;344.0;212.0;175.0;516.0;255.0
167.0;357.0;?;124.0;404.0;490.0
163.0;397.0;146.0;199.0;298.0;?
137.0;?;127.0;193.0;318.0;383.0
166.0;388.0;121.0;?;369.0;416.0
213.0;406.0;72.0;162.0;300.0;428.0
289.0;387.0;79.0;157.0;282.0;414.0
257.0;?;131.0;220.0;310.0;417.0
283.0;361.0;113.0;222.0;?;?
?;236.0;89.0;231.0;288.0;425.0
314.0;203.0;66.0;?;305.0;468.0
239.0;192.0;151.0;279.0;333.0;532.0
215.0;153.0;181.0;296.0;344.0;551.0
?;130.0;120.0;278.0;347.0;?
201.0;131.0;122.0;290.0;355.0;487.0
175.0;139.0;352.0;289.0;340.0;401.0
166.0;141.0;462.0;205.0;?;558.0
114.0;153.0;299.0;205.0;420.0;639.0
89.0;172.0;455.0;?;545.0;582.0
95.0;190.0;476.0;192.0;746.0;372.0
107.0;192.0;366.0;94.0;754.0;274.0
135.0;199.0;334.0;?;599.0;411.0
179.0;192.0;317.0;-107.0;580.0;300.0
185.0;265.0;332.0;-88.0;572.0;58.0
169.0;316.0;311.0;-46.0;509.0;210.0
220.0;345.0;276.0;?;502.0;304.0
396.0;399.0;266.0;92.0;444.0;304.0
397.0;488.0;308.0;124.0;441.0;280.0
384.0;552.0;282.0;139.0;?;266.0
457.0;487.0;338.0;154.0;470.0;315.0
376.0;422.0;402.0;117.0;509.0;290.0
324.0;388.0;357.0;120.0;532.0;218.0
314.0;348.0;481.0;142.0;?;263.0
250.0;307.0;356.0;175.0;?;230.0
214.0;300.0;-55.0;231.0;498.0;295.0
163.0;329.0;164.0;277.0;483.0;310.0
157.0;338.0;168.0;306.0;491.0;349.0
130.0;385.0;60.0;290.0;471.0;129.0
109.0;406.0;32.0;108.0;552.0;134.0
?;381.0;48.0;?;446.0;445.0
65.0;361.0;75.0;32.0;468.0;441.0
101.0;?;56.0;79.0;548.0;363.0
107.0;334.0;64.0;78.0;480.0;354.0
109.0;342.0;57.0;80.0;447.0;256.0
368.0;318.0;11.0;66.0;417.0;228.0
250.0;?;43.0;180.0;350.0;379.0
379.0;394.0;56.0;250.0;325.0;548.0
320.0;345.0;49.0;319.0;298.0;326.0
317.0;310.0;?;346.0;247.0;526.0
251.0;?;28.0;294.0;290.0;326.0
222.0;342.0;176.0;?;346.0;?
183.0;?;551.0;308.0;268.0;351.0
175.0;244.0;740.0;377.0;316.0;416.0
182.0;181.0;657.0;364.0;346.0;427.0
186.0;158.0;549.0;400.0;369.0;247.0
162.0;126.0;494.0;454.0;521.0;38.0
149.0;?;498.0;432.0;483.0;-79.0
205.0;110.0;484.0;404.0;444.0;-103.0
241.0;109.0;444.0;161.0;513.0;-119.0
288.0;106.0;404.0;-8.0;609.0;-190.0
283.0;127.0;412.0;-124.0;775.0;-119.0
