InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE Body_Ax
140;795;127;-167;140;-1305.0;56.0;-228.0;-107;101;271
149;796;128;-167;149;-1395.0;286.0;-193.0;-106;-26;271
192;806;125;-166;192;-1216.0;424.0;-139.0;-94;?;264
159;780;145;-167;159;-1136.0;691.0;-180.0;-110;-94;263
115;802;?;-167;115;-1143.0;1046.0;-156.0;27;-749;199
-27;?;165;-167;-27;-1021.0;1207.0;-139.0;126;-377;191
-17;813;160;-167;?;-822.0;1057.0;-3.0;59;-269;245
8;810;163;-167;8;-754.0;391.0;-22.0;61;-122;247
13;811;220;-167;13;-835.0;-348.0;-4.0;3;268;255
13;800;?;-167;13;-912.0;-748.0;37.0;?;364;?
9;813;-219;-167;9;-905.0;-850.0;194.0;-14;1103;255
12;797;-151;-167;12;-923.0;-687.0;259.0;?;1549;282
?;777;-165;-167;?;-830.0;-466.0;363.0;-130;885;336
-79;779;-168;-167;-79;-747.0;-285.0;378.0;-142;857;337
-20;765;?;?;-20;-637.0;-259.0;428.0;-50;1050;335
16;816;-169;?;16;?;-407.0;407.0;-483;?;318
684;819;-159;-168;684;-422.0;-499.0;335.0;-960;1090;280
?;865;-165;-167;169;-460.0;-630.0;231.0;-758;856;303
845;1190;-168;?;845;-514.0;-526.0;148.0;-673;206;338
3346;1693;-168;-172;3346;-516.0;-447.0;83.0;-290;?;376
1284;1812;-168;-168;1284;-482.0;-507.0;92.0;1074;139;354
-509;1012;-167;-161;-509;-421.0;-432.0;119.0;1659;143;108
417;394;-167;-162;417;-379.0;-417.0;137.0;1516;143;-53
15;613;-167;-157;15;-318.0;-338.0;2.0;1600;76;?
-183;729;-167;-158;-183;?;19.0;-220.0;1635;135;6
-15;693;-167;-161;-15;-804.0;49.0;-146.0;1519;145;72
823;726;-166;-153;823;-1143.0;-411.0;228.0;867;104;258
1628;389;-166;-178;1628;-834.0;-1015.0;520.0;599;117;?
?;?;-166;-146;1165;-654.0;-1646.0;416.0;496;?;314
2206;1530;-166;-191;2206;-783.0;-2103.0;310.0;-433;115;725
2578;1250;-166;-180;2578;-1041.0;-2186.0;451.0;-232;140;853
2732;-719;-166;120;2732;-1167.0;?;565.0;862;140;935
4949;-3695;-167;202;4949;-1193.0;-1041.0;527.0;1041;133;1666
-525;-452;-161;153;-525;-1137.0;-611.0;502.0;1367;67;-494
-4562;2751;?;174;-4562;-1080.0;-474.0;489.0;-466;17;685
-1289;749;-154;183;-1289;-1001.0;-406.0;554.0;?;-92;4313
-1842;844;-156;183;-1842;-843.0;-294.0;514.0;482;-80;2268
-704;836;-151;-93;-704;-653.0;-210.0;523.0;610;-185;946
592;534;-50;-266;592;-578.0;-192.0;486.0;5;?;827
-147;982;16;5;-147;-535.0;-265.0;476.0;?;-796;?
337;727;-2;208;337;-476.0;?;400.0;-233;-434;348
53;831;49;175;53;-325.0;-629.0;171.0;-52;-673;231
63;824;155;177;63;-157.0;-249.0;36.0;-105;-458;269
126;774;180;181;126;5.0;148.0;9.0;-159;-372;275
35;818;137;180;35;66.0;286.0;23.0;?;-494;209
135;799;205;174;135;327.0;777.0;-112.0;-89;-370;261
54;807;87;186;54;658.0;1726.0;-212.0;-62;-464;247
-39;810;-180;174;-39;927.0;1178.0;-420.0;57;-30;245
-19;792;-174;172;-19;981.0;869.0;-583.0;38;909;226
-38;806;-151;221;-38;901.0;1545.0;-519.0;-16;1054;242
?;849;-177;-29;8;841.0;1732.0;-502.0;-198;927;251
42;781;-157;-226;42;748.0;1470.0;-584.0;-747;1021;178
28;795;-169;-160;28;636.0;1174.0;-635.0;-1042;961;183
-26;696;-165;?;-26;530.0;1042.0;-652.0;-1314;988;150
-33;680;-164;-185;-33;471.0;?;-573.0;-1341;991;142
33;822;-167;-170;33;472.0;668.0;-522.0;-1097;961;217
-141;477;-164;-191;-141;359.0;457.0;-474.0;-1716;1016;34
?;1264;-166;-169;315;218.0;546.0;-299.0;-95;942;417
969;1742;-165;-189;969;127.0;631.0;-180.0;2240;1029;449
788;526;-165;-177;788;105.0;312.0;-78.0;1548;959;-293
762;477;-165;-169;762;24.0;-122.0;115.0;1466;371;-305
877;?;-165;-223;877;-50.0;-307.0;399.0;1864;228;-295
770;429;-165;10;770;?;-421.0;585.0;774;340;45
1604;658;-165;220;1604;-513.0;-842.0;743.0;?;255;754
2049;735;-165;158;2049;-549.0;-1284.0;732.0;527;265;?
2077;?;-165;175;2077;-188.0;-1738.0;206.0;422;258;755
2172;785;-165;181;2172;-397.0;-2005.0;-6.0;326;258;806
1985;124;-165;155;?;-914.0;-1898.0;276.0;1041;252;721
3570;-695;-164;161;3570;-1293.0;-1605.0;430.0;995;289;1391
435;389;-162;156;435;-1266.0;-1314.0;?;1415;306;229
-3339;1908;?;164;-3339;-1167.0;-1119.0;460.0;1193;316;-632
-367;1551;-162;169;-367;-1023.0;-887.0;477.0;-373;310;686
357;781;-162;170;357;-1006.0;-845.0;529.0;78;289;218
-212;716;-163;171;-212;-863.0;-765.0;481.0;480;365;72
292;789;-161;171;292;-680.0;-805.0;467.0;134;139;573
-49;798;-157;170;-49;-645.0;-770.0;428.0;146;82;209
152;794;-160;170;152;-575.0;-1023.0;332.0;-115;-20;294
61;810;-164;170;61;-373.0;-962.0;286.0;-67;-525;272
62;804;-165;170;62;-112.0;-1047.0;?;-76;-493;239
126;804;-173;170;126;139.0;-1163.0;132.0;-95;-433;266
55;804;-160;170;55;200.0;-1084.0;102.0;0;-318;236
73;800;-183;169;73;411.0;-741.0;-58.0;?;165;254
80;804;-164;169;80;440.0;-141.0;-178.0;-20;?;232
95;803;-168;169;95;408.0;-172.0;-294.0;-21;297;249
43;804;-214;169;43;454.0;-154.0;-369.0;-17;850;258
85;810;39;169;85;308.0;25.0;-268.0;-9;1712;241
-13;804;219;169;-13;100.0;400.0;-171.0;-19;1879;248
109;813;?;169;109;-30.0;393.0;-132.0;-24;1780;220
-16;?;174;169;-16;-190.0;122.0;-60.0;-96;2543;227
?;832;172;172;125;-407.0;-293.0;36.0;-460;2529;?
823;787;?;172;823;-448.0;-393.0;118.0;-1039;986;405
256;841;174;172;256;?;-767.0;211.0;-1233;468;363
1674;?;?;?;1674;-606.0;-775.0;310.0;-524;678;-37
?;1118;171;168;3062;-751.0;-874.0;383.0;1349;505;-133
1675;1052;169;169;1675;-848.0;-1182.0;461.0;3059;587;88
1656;731;169;171;1656;-938.0;-1368.0;418.0;3637;593;-47
1956;797;169;173;1956;-1148.0;?;495.0;3835;551;-2
2682;880;169;173;2682;-1330.0;-1303.0;583.0;3397;548;109
3869;919;169;171;3869;-1340.0;-1460.0;666.0;2663;512;288
3977;462;170;167;3977;-1122.0;-1749.0;785.0;2182;491;604
4421;507;171;162;4421;-1145.0;-1850.0;810.0;2232;403;?
2159;629;171;?;2159;-1468.0;-2010.0;742.0;3346;367;1552
-2302;-834;173;162;-2302;-2057.0;-2333.0;755.0;3199;321;379
-1333;-98;173;167;-1333;-2146.0;-2779.0;740.0;?;258;-327
922;1221;174;168;922;?;?;676.0;?;?;195
62;?;172;168;62;-1683.0;-2695.0;679.0;?;26;374
129;809;167;168;129;-1611.0;-1859.0;668.0;123;324;337
?;868;?;168;196;-1667.0;-1341.0;699.0;-39;768;327
-16;753;156;167;-16;-1754.0;-1141.0;700.0;28;-466;289
43;854;153;167;43;-1841.0;-885.0;662.0;16;-1226;305
-54;773;?;167;-54;-1676.0;-404.0;566.0;-5;-740;331
?;804;149;167;27;-1442.0;-244.0;442.0;-32;-383;318
22;789;151;167;22;-1187.0;-258.0;286.0;0;-291;?
68;787;151;167;68;-957.0;-342.0;246.0;-26;-364;337
99;799;155;167;99;-965.0;-545.0;221.0;-30;559;303
91;799;160;167;91;-794.0;-547.0;102.0;-23;1282;280
90;792;158;167;?;-647.0;-588.0;136.0;-13;1301;300
56;802;159;167;56;-541.0;-984.0;136.0;?;2385;?
43;806;156;167;43;-466.0;-1030.0;155.0;-1;2671;301
-67;803;147;167;-67;-539.0;-961.0;299.0;-27;973;219
-286;?;144;168;-286;-659.0;-812.0;?;-60;?;208
-349;720;146;170;-349;-701.0;-803.0;545.0;52;345;348
-440;915;145;172;-440;-579.0;-827.0;491.0;114;288;?
479;637;146;174;479;-296.0;-636.0;396.0;746;328;629
1891;512;146;175;1891;-94.0;-788.0;262.0;?;301;693
1478;582;145;175;1478;-87.0;-698.0;237.0;2313;286;?
733;?;146;177;733;-242.0;-718.0;282.0;1767;312;-111
772;2594;145;178;772;-470.0;-644.0;315.0;1223;?;248
844;4109;146;178;844;-729.0;-517.0;381.0;756;293;720
433;741;146;179;433;-1059.0;-611.0;523.0;468;239;704
-180;607;146;179;?;-1229.0;-876.0;771.0;?;228;280
16;923;146;179;16;-1196.0;-770.0;945.0;-45;217;303
147;556;146;179;147;-988.0;-573.0;919.0;-19;195;336
41;888;146;179;41;-565.0;?;657.0;6;173;212
64;676;146;179;64;-189.0;-341.0;330.0;36;141;293
-59;760;146;179;-59;-125.0;-396.0;?;?;118;330
-29;?;146;180;-29;-129.0;-730.0;71.0;?;115;332
3;732;146;180;3;-214.0;-293.0;35.0;54;110;?
15;760;146;180;15;-314.0;-292.0;10.0;22;93;?
24;746;146;180;24;-378.0;-211.0;-28.0;-53;?;316
1;764;146;180;1;-391.0;-352.0;-32.0;34;62;306
43;762;146;180;43;-261.0;-375.0;-81.0;78;33;316
35;?;146;180;35;-64.0;-389.0;-175.0;-1;19;326
37;763;146;180;37;55.0;-208.0;-194.0;-35;24;323
50;761;146;180;50;184.0;112.0;-201.0;?;17;311
58;763;146;180;58;363.0;78.0;-204.0;-53;10;306
45;761;146;180;45;531.0;81.0;-261.0;-27;12;308
23;759;146;180;23;588.0;142.0;-319.0;21;?;316
58;767;146;180;58;558.0;32.0;-374.0;4;13;317
38;774;146;179;?;432.0;-127.0;-365.0;-7;8;300
-31;?;146;179;-31;409.0;-126.0;-358.0;13;1;300
-26;760;146;179;-26;381.0;98.0;-278.0;19;?;305
?;759;146;?;19;358.0;165.0;-289.0;7;9;303
10;765;147;180;10;384.0;31.0;-296.0;10;4;301
-28;766;?;180;-28;351.0;116.0;?;22;-2;298
-28;769;147;179;-28;283.0;180.0;?;12;-3;310
-44;778;147;180;-44;232.0;164.0;-346.0;59;0;311
-45;775;147;180;-45;286.0;145.0;-368.0;93;4;324
-15;774;147;179;-15;261.0;7.0;-415.0;23;2;339
-9;785;147;180;-9;263.0;29.0;-572.0;-31;0;315
-7;785;?;181;-7;131.0;-86.0;-874.0;-16;1;306
-28;785;147;176;-28;107.0;-70.0;-1004.0;0;5;309
-45;786;147;186;-45;493.0;2.0;-1137.0;4;11;310
-37;784;147;173;-37;567.0;246.0;-1221.0;?;6;316
-42;785;147;185;-42;741.0;394.0;-1197.0;64;0;317
-49;783;147;181;-49;527.0;538.0;-1011.0;1;8;319
-50;776;147;164;-50;563.0;624.0;-896.0;-12;5;319
-38;773;147;225;-38;563.0;560.0;-755.0;-21;-3;317
-23;778;148;13;-23;392.0;291.0;-709.0;-31;-3;317
-55;783;148;-223;-55;134.0;?;-406.0;0;-8;319
?;778;148;-170;-77;52.0;?;-116.0;-18;-6;323
-49;773;148;-177;-49;187.0;-133.0;-131.0;-42;7;323
-38;772;148;-188;-38;62.0;-210.0;21.0;-21;10;320
-41;771;148;-172;-41;-57.0;?;51.0;-38;1;321
-61;768;148;-185;-61;66.0;91.0;?;-24;-1;308
-83;763;148;-176;-83;27.0;220.0;9.0;0;2;?
-103;758;148;-180;-103;56.0;248.0;-7.0;2;2;?
-146;762;148;-178;-146;118.0;224.0;-64.0;11;0;317
-154;767;148;?;-154;-171.0;185.0;-4.0;-8;0;310
-163;749;148;-177;-163;-427.0;10.0;68.0;58;0;326
-219;751;148;-173;-219;-224.0;-34.0;-88.0;-61;2;325
-88;708;148;-171;-88;-126.0;-13.0;-123.0;-123;3;347
-24;709;148;-171;?;-148.0;-160.0;-74.0;-135;3;356
-31;712;148;-171;-31;-250.0;-176.0;-11.0;-141;5;355
148;665;148;-171;148;-99.0;-181.0;-66.0;-67;-1;377
-174;853;148;-171;-174;-175.0;-132.0;-90.0;-555;-3;379
-590;669;148;-167;-590;-133.0;-124.0;-61.0;?;-1;661
-852;160;148;-165;-852;-17.0;-118.0;-11.0;886;4;1043
-733;293;148;-165;-733;-136.0;-85.0;69.0;774;2;949
5;633;148;-162;5;-294.0;-98.0;99.0;1129;-6;623
-14;688;148;?;-14;-406.0;-70.0;163.0;1110;1;494
-382;786;148;-156;-382;-378.0;-166.0;?;702;3;552
-459;803;148;-153;-459;-272.0;-316.0;302.0;771;5;576
-380;749;148;-151;-380;?;-350.0;307.0;608;4;564
-227;728;148;-150;-227;-225.0;-356.0;389.0;813;-2;584
-262;745;148;-148;-262;-404.0;-356.0;500.0;1144;4;555
-115;884;147;-147;?;-473.0;-290.0;498.0;?;7;588
-95;643;148;-145;-95;-563.0;-113.0;659.0;2009;9;647
534;530;147;-144;?;-507.0;20.0;766.0;2169;27;304
693;533;148;-143;693;-530.0;88.0;698.0;2062;15;374
804;569;147;-143;804;?;105.0;768.0;1946;21;289
2413;1106;146;-147;2413;-466.0;?;935.0;-150;24;-189
2412;994;159;-153;2412;-811.0;10.0;838.0;-624;76;820
1793;708;168;-157;1793;-1004.0;-22.0;822.0;-545;327;1091
1295;845;163;-160;1295;-991.0;-13.0;?;-1289;289;181
331;860;160;-163;331;-805.0;-6.0;691.0;-818;316;359
640;918;157;-164;?;-774.0;-44.0;570.0;-523;746;530
763;814;154;-166;763;-690.0;-41.0;420.0;-476;817;303
401;719;153;-168;401;-749.0;-94.0;?;-309;793;172
442;751;153;-168;442;-629.0;-187.0;179.0;?;790;126
206;737;153;-169;206;-575.0;-175.0;143.0;-237;825;165
-414;?;154;-169;-414;-453.0;8.0;168.0;28;776;221
-557;903;154;-168;-557;-383.0;?;234.0;152;793;264
-69;825;153;-167;-69;-293.0;545.0;320.0;124;911;254
153;793;158;-167;153;-559.0;656.0;377.0;85;21;241
132;?;163;-167;132;-746.0;-126.0;429.0;96;-576;233
?;809;161;-167;128;-1017.0;-430.0;545.0;87;-322;255
90;804;163;-168;90;-1480.0;-181.0;656.0;0;-427;240
?;812;162;-168;57;-1655.0;109.0;713.0;?;-412;?
-18;814;160;-168;-18;-1377.0;201.0;674.0;72;-360;232
-25;812;167;-168;-25;-888.0;55.0;814.0;136;-481;217
-77;807;157;?;-77;-642.0;-119.0;968.0;157;-186;217
-152;806;181;-167;-152;-365.0;-161.0;984.0;117;158;248
-105;804;163;-167;-105;-226.0;-79.0;958.0;93;293;237
-55;801;164;-167;-55;-429.0;185.0;?;76;524;246
20;802;215;-167;20;-861.0;237.0;827.0;20;734;240
19;800;-36;-167;?;-946.0;246.0;723.0;48;883;237
7;802;-224;-167;7;-684.0;340.0;542.0;20;738;259
38;801;-158;-167;38;-223.0;345.0;336.0;-24;1170;255
33;803;-181;-167;33;203.0;212.0;89.0;?;2076;243
?;804;-181;-167;34;467.0;251.0;-126.0;-51;?;243
26;795;-172;-167;26;554.0;?;-270.0;?;1995;244
47;814;-182;-167;?;682.0;379.0;-243.0;-126;2073;241
10;784;-176;-166;10;840.0;646.0;-313.0;99;2024;246
63;822;-177;-167;63;1086.0;733.0;-383.0;-284;2041;233
17;797;-178;-168;17;1108.0;946.0;-481.0;-1212;2041;146
?;634;?;-169;-520;1096.0;1160.0;-548.0;-1013;2048;64
-1060;715;-170;-169;-1060;995.0;1151.0;-509.0;-621;2002;115
-1463;739;-192;-166;-1463;899.0;916.0;-444.0;-175;2110;239
-1781;635;-158;-165;-1781;893.0;?;-398.0;44;1938;331
-1575;677;-199;-164;-1575;740.0;714.0;-242.0;88;2153;268
-1094;616;-168;-159;-1094;759.0;772.0;87.0;379;1992;103
-999;520;132;-155;-999;1003.0;?;17.0;117;428;56
-1050;539;208;-155;-1050;763.0;777.0;-69.0;-8;39;70
-858;509;152;-154;-858;390.0;547.0;-74.0;-196;313;83
-752;470;189;-154;-752;243.0;224.0;107.0;-458;160;106
-957;520;170;-153;-957;232.0;60.0;?;-242;310;105
-876;?;176;-152;-876;286.0;134.0;214.0;-114;?;114
-353;552;178;-152;-353;342.0;70.0;164.0;-47;253;137
-68;481;173;-152;-68;341.0;19.0;165.0;-48;271;130
8;428;178;-152;8;275.0;214.0;129.0;-151;?;109
-139;502;?;-152;-139;164.0;333.0;77.0;-109;252;136
-363;576;176;-152;?;118.0;451.0;20.0;-24;223;176
-328;575;176;-151;-328;64.0;754.0;-20.0;-11;202;193
-323;567;176;-151;-323;105.0;516.0;-33.0;1;187;202
-236;538;176;-151;-236;139.0;334.0;-75.0;-49;167;178
-85;538;176;-150;-85;200.0;207.0;-156.0;-121;134;184
-292;555;176;-150;-292;170.0;258.0;?;-158;130;205
-297;551;176;-150;-297;147.0;371.0;-228.0;-51;120;239
-258;525;176;-150;?;151.0;300.0;-197.0;-75;75;221
-637;545;176;-150;-637;147.0;271.0;-270.0;-124;69;170
-762;613;176;-149;?;155.0;169.0;-297.0;9;67;217
-887;436;176;-148;-887;74.0;44.0;-305.0;-702;42;98
94;402;176;-148;94;32.0;-85.0;-332.0;?;32;325
1373;791;176;-149;1373;3.0;350.0;-321.0;790;27;585
?;932;176;-151;686;-35.0;412.0;-276.0;642;25;300
32;784;176;-151;32;20.0;393.0;-278.0;419;25;394
125;742;176;-151;125;117.0;197.0;-320.0;399;25;480
236;771;176;?;236;182.0;154.0;-357.0;40;25;307
322;793;176;-153;322;204.0;144.0;-399.0;-20;22;305
112;814;176;-153;112;153.0;72.0;?;-24;15;?
29;808;176;-153;29;147.0;80.0;-485.0;-15;9;263
72;799;176;-153;72;65.0;60.0;-515.0;17;13;280
120;?;176;-153;120;-10.0;-5.0;-491.0;-27;10;263
145;808;176;-154;?;-4.0;17.0;-514.0;-58;0;253
83;?;176;-154;83;-1.0;5.0;?;-33;2;245
54;803;176;-154;54;-16.0;-91.0;-543.0;-33;4;256
81;810;176;-154;81;21.0;-136.0;-546.0;-50;-1;256
44;810;176;-154;44;?;-143.0;-506.0;-45;-7;246
-46;805;176;-154;-46;-50.0;-134.0;-470.0;5;-32;246
-41;807;177;-154;-41;110.0;-5.0;-557.0;12;-45;244
7;808;178;-154;7;160.0;155.0;-550.0;-12;38;242
-33;807;178;-154;-33;-41.0;169.0;-517.0;11;71;258
-71;808;178;-154;-71;-205.0;115.0;-447.0;20;-20;264
-38;809;178;-154;-38;-228.0;-8.0;-351.0;20;-33;254
-30;806;178;-154;-30;-74.0;?;-318.0;9;-18;256
-17;807;178;-154;-17;140.0;-52.0;-297.0;-26;-15;259
16;?;178;-154;16;332.0;-221.0;-250.0;-43;18;256
12;811;178;-154;12;444.0;-125.0;-226.0;-42;13;257
11;810;178;-154;11;489.0;246.0;-217.0;-42;?;257
13;810;?;-154;13;400.0;283.0;-210.0;-41;14;258
11;811;178;-154;11;318.0;150.0;-136.0;-43;14;252
?;812;178;-154;13;190.0;109.0;-43.0;-41;12;245
12;812;?;?;12;106.0;64.0;-29.0;-43;-1;247
12;813;178;-154;12;5.0;-116.0;-8.0;-42;1;247
11;812;178;-154;11;-12.0;-75.0;4.0;-40;1;247
?;812;178;-154;14;87.0;-9.0;1.0;-48;-3;247
5;810;?;-154;5;43.0;-103.0;11.0;-19;6;248
5;807;178;-153;5;11.0;-74.0;7.0;-5;9;252
25;806;178;?;25;-27.0;?;22.0;-48;6;255
23;806;178;-154;23;3.0;55.0;40.0;-43;6;255
-10;807;178;-153;-10;79.0;?;22.0;-11;-2;256
-27;808;178;-153;-27;118.0;209.0;-13.0;-18;4;260
-6;807;178;-153;-6;81.0;176.0;20.0;10;10;251
-16;806;178;-153;-16;58.0;221.0;42.0;10;-3;248
-2;806;178;-154;-2;-49.0;229.0;66.0;-20;-6;258
23;807;178;-154;?;-107.0;225.0;85.0;17;2;257
-46;807;178;-153;-46;-125.0;256.0;108.0;27;6;251
-33;810;178;-153;-33;-169.0;166.0;118.0;-2;-1;252
43;808;178;-153;43;-163.0;173.0;100.0;-15;-3;253
-3;805;178;-153;-3;-219.0;221.0;?;-5;5;252
-24;807;178;-154;-24;-239.0;156.0;68.0;9;1;?
20;808;178;?;20;-242.0;160.0;77.0;-9;-8;251
-8;810;178;-153;-8;?;46.0;32.0;-21;0;254
-23;?;178;-153;-23;-240.0;37.0;33.0;?;4;255
-21;808;178;-153;-21;-170.0;71.0;26.0;-24;2;255
-30;806;178;-153;-30;-234.0;60.0;20.0;-36;3;255
-30;807;178;-154;-30;-227.0;54.0;16.0;-27;-2;255
-40;806;178;-154;-40;-177.0;73.0;65.0;34;-8;257
-15;807;178;-153;-15;-97.0;101.0;-37.0;42;-7;257
-5;809;178;-153;-5;-99.0;?;-7.0;-28;-1;255
11;807;178;?;11;-72.0;143.0;17.0;-2;?;?
-16;807;178;-153;-16;13.0;121.0;?;41;-3;261
-57;809;178;-154;-57;54.0;143.0;-32.0;-14;1;259
4;808;178;-154;4;26.0;124.0;?;-25;6;257
0;811;178;?;0;47.0;83.0;14.0;-6;6;258
-26;812;178;-153;-26;17.0;68.0;18.0;-31;3;257
28;808;178;-153;28;47.0;101.0;10.0;-40;0;253
22;809;178;-153;22;71.0;112.0;14.0;-15;0;?
-8;813;178;-154;-8;37.0;112.0;11.0;-12;3;259
-7;813;178;-154;?;81.0;63.0;-21.0;-14;1;259
-17;813;178;-153;-17;62.0;61.0;-12.0;-2;0;259
26;810;178;-153;26;59.0;57.0;-50.0;-36;0;255
31;808;178;-153;31;8.0;58.0;11.0;-4;-8;253
-13;810;178;-153;?;102.0;67.0;-7.0;39;-3;257
?;800;178;-154;12;88.0;43.0;-11.0;-1;13;259
?;798;178;-153;16;29.0;-17.0;-32.0;-1;13;259
-4;813;178;-153;?;11.0;34.0;-24.0;-23;12;255
-16;808;178;-153;-16;3.0;44.0;-3.0;-16;11;256
-13;806;178;-153;-13;-14.0;62.0;-21.0;33;-2;255
17;812;178;-153;17;-10.0;25.0;15.0;?;-5;253
22;803;178;-154;22;-31.0;17.0;9.0;-21;2;259
-9;811;178;-153;-9;-23.0;-41.0;?;-25;-1;255
-42;817;178;-153;-42;-65.0;-69.0;27.0;2;-7;249
-13;810;178;-153;-13;-89.0;-28.0;31.0;7;?;255
31;810;178;-153;31;-55.0;60.0;68.0;-4;1;256
3;808;178;-154;3;-40.0;13.0;69.0;-12;-3;255
-38;809;178;-154;-38;-47.0;26.0;81.0;-2;-5;259
-19;811;178;-153;-19;?;52.0;73.0;9;4;254
9;806;178;-153;9;-125.0;86.0;52.0;-51;0;254
-20;804;178;-153;-20;-61.0;57.0;34.0;-32;-2;259
-36;810;178;-153;-36;-51.0;30.0;16.0;30;-1;255
5;810;178;-154;5;17.0;18.0;36.0;-6;-6;?
-24;807;178;-154;-24;-5.0;35.0;-4.0;-3;-4;259
-79;809;178;-153;-79;36.0;35.0;-19.0;23;-7;252
-12;810;178;-153;-12;?;49.0;-5.0;-1;?;?
-4;810;?;-153;-4;37.0;24.0;-1.0;-8;-2;256
-42;809;178;-153;-42;-54.0;14.0;28.0;14;?;260
-6;809;178;-154;-6;-174.0;-6.0;61.0;-16;0;258
-25;809;178;-154;-25;-144.0;0.0;31.0;-16;-2;253
-36;803;178;-153;-36;-38.0;48.0;0.0;33;2;257
-25;804;178;-153;-25;7.0;39.0;-1.0;-51;-1;261
-53;?;178;-153;-53;13.0;30.0;8.0;-61;?;259
-38;807;178;-153;-38;-6.0;35.0;25.0;11;11;256
-8;?;178;-154;-8;?;33.0;-15.0;-13;5;255
-17;803;178;-154;-17;146.0;37.0;33.0;-12;-8;256
-13;803;178;-153;-13;77.0;0.0;22.0;-19;5;259
-5;805;178;-153;-5;11.0;-26.0;32.0;-6;?;257
-11;808;178;-153;-11;3.0;2.0;10.0;7;1;258
-6;812;178;-153;-6;-10.0;28.0;18.0;-31;5;258
2;808;178;-154;2;-33.0;26.0;15.0;-42;-5;253
3;808;178;-154;3;-12.0;45.0;8.0;-42;-6;252
-13;807;178;-153;-13;-12.0;37.0;12.0;-34;0;254
-21;804;?;-153;-21;-14.0;9.0;-7.0;-33;-3;255
-18;809;178;-153;-18;-6.0;-6.0;14.0;-25;3;254
-33;816;178;-153;-33;-19.0;0.0;5.0;-10;12;251
?;816;179;-154;-28;-48.0;19.0;-1.0;-11;11;252
8;811;178;-153;8;-33.0;0.0;3.0;-2;?;253
15;810;178;-153;15;-60.0;22.0;3.0;0;?;253
11;810;178;-153;11;-70.0;36.0;9.0;-1;10;253
?;810;178;-153;12;-46.0;36.0;20.0;-2;12;252
13;810;178;-153;13;-63.0;66.0;23.0;1;11;253
12;811;179;-154;12;-66.0;15.0;5.0;-1;11;253
-6;817;178;-153;-6;-102.0;-66.0;-53.0;-35;12;248
-9;819;178;-153;-9;?;-95.0;-86.0;-47;9;246
-10;?;178;-153;-10;-147.0;-153.0;-72.0;-37;15;247
-5;820;178;-153;-5;-139.0;-209.0;-83.0;?;1;?
-13;816;?;-153;-13;-131.0;-174.0;-65.0;-38;-23;247
-39;805;179;-154;-39;7.0;-170.0;-76.0;-21;-5;253
-24;808;178;-153;-24;106.0;-114.0;-29.0;-23;16;254
-25;814;178;-153;-25;149.0;-107.0;-9.0;-1;2;247
-49;806;178;-153;?;121.0;-72.0;16.0;6;1;246
?;802;178;-153;-7;?;-33.0;59.0;-38;-2;253
22;807;179;-154;22;44.0;0.0;67.0;-50;-21;255
22;807;179;-154;22;-71.0;50.0;114.0;-51;-20;255
30;809;178;-153;30;-115.0;78.0;130.0;-53;-19;?
-10;811;180;-153;-10;-103.0;194.0;120.0;1;-5;251
21;?;177;-153;21;-61.0;254.0;165.0;-10;31;252
11;807;181;-153;11;25.0;166.0;141.0;-25;-22;249
-48;806;?;-154;-48;?;150.0;121.0;9;-178;240
8;808;176;-154;8;123.0;237.0;134.0;-28;-197;241
?;810;184;-153;5;199.0;213.0;145.0;?;-39;243
20;809;164;-153;20;270.0;186.0;141.0;40;35;242
16;806;206;-153;16;396.0;239.0;164.0;?;46;245
-24;803;113;-153;-24;477.0;225.0;172.0;-23;15;246
-21;805;-204;-154;-21;626.0;273.0;191.0;?;-132;247
-48;812;-204;-154;-48;672.0;168.0;131.0;-32;-132;249
-18;813;114;-153;?;656.0;152.0;59.0;-9;23;243
-13;807;208;-153;-13;558.0;68.0;66.0;-4;?;249
-8;803;166;-153;-8;435.0;199.0;10.0;-35;-4;251
-8;808;?;-153;-8;276.0;79.0;24.0;-26;33;238
-71;810;179;-154;-71;203.0;-144.0;35.0;-35;25;242
-36;806;178;-154;-36;225.0;-561.0;30.0;-62;17;244
-7;?;182;-153;-7;199.0;-387.0;63.0;-57;20;?
-86;804;177;-154;-86;202.0;-534.0;59.0;-85;15;?
-138;809;182;-154;-138;222.0;-589.0;58.0;-86;22;?
-116;799;179;-155;-116;171.0;-324.0;88.0;-116;?;269
-104;762;180;-157;-104;45.0;-207.0;137.0;-251;10;234
-194;751;181;-158;-194;34.0;-284.0;241.0;-170;-5;208
-303;739;177;-158;-303;247.0;-327.0;?;-7;-2;200
-301;723;186;-158;-301;273.0;-196.0;406.0;-77;7;236
-290;732;172;-157;-290;8.0;-158.0;364.0;158;9;229
-406;692;187;-156;-406;?;-183.0;500.0;437;4;215
