InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RLA Quaternion4
459.0;-259.0;36.0;-529.0;338.0;-64.0;-130.0
458.0;-259.0;30.0;-512.0;333.0;-75.0;-123.0
455.0;-259.0;23.0;-493.0;331.0;-89.0;-114.0
452.0;-261.0;18.0;-472.0;331.0;-102.0;-103.0
450.0;-265.0;16.0;-448.0;332.0;-112.0;-91.0
450.0;-266.0;18.0;-422.0;332.0;-120.0;-84.0
451.0;-270.0;19.0;-392.0;331.0;-129.0;-86.0
455.0;-279.0;?;-360.0;335.0;-136.0;-97.0
456.0;-293.0;22.0;-326.0;345.0;-142.0;-110.0
457.0;-311.0;22.0;-287.0;359.0;-147.0;-117.0
?;-331.0;20.0;-248.0;374.0;-153.0;-116.0
441.0;-354.0;17.0;-211.0;392.0;-160.0;-110.0
429.0;-376.0;11.0;-176.0;406.0;-168.0;-101.0
420.0;-395.0;6.0;-146.0;415.0;-177.0;-94.0
405.0;-411.0;4.0;-118.0;422.0;-187.0;-81.0
383.0;-422.0;-2.0;-93.0;427.0;-195.0;-63.0
362.0;-432.0;-8.0;?;432.0;-201.0;-40.0
345.0;-439.0;-17.0;-50.0;?;-205.0;-14.0
334.0;-445.0;-24.0;-31.0;440.0;-210.0;4.0
321.0;-448.0;-31.0;-14.0;446.0;-217.0;11.0
308.0;-448.0;-35.0;1.0;451.0;-224.0;12.0
292.0;-446.0;-39.0;14.0;454.0;-230.0;14.0
276.0;-444.0;-42.0;25.0;454.0;-233.0;25.0
271.0;-443.0;-46.0;34.0;453.0;-233.0;31.0
271.0;-442.0;-53.0;42.0;453.0;-236.0;30.0
272.0;-439.0;-58.0;?;451.0;-241.0;10.0
263.0;-436.0;-63.0;52.0;448.0;-243.0;4.0
237.0;-434.0;?;55.0;444.0;-244.0;31.0
224.0;-431.0;?;57.0;440.0;-246.0;45.0
223.0;-428.0;-76.0;56.0;437.0;-245.0;42.0
224.0;-425.0;-79.0;54.0;434.0;-245.0;45.0
221.0;-423.0;-80.0;52.0;433.0;-245.0;49.0
224.0;-423.0;-84.0;50.0;435.0;-244.0;50.0
220.0;-422.0;-86.0;48.0;436.0;-243.0;52.0
215.0;-422.0;-88.0;47.0;437.0;-241.0;56.0
210.0;-422.0;-87.0;45.0;437.0;-239.0;55.0
204.0;-423.0;-86.0;42.0;436.0;?;39.0
200.0;-425.0;-86.0;39.0;436.0;-224.0;0.0
210.0;-427.0;-84.0;34.0;437.0;-216.0;-63.0
226.0;-430.0;-83.0;29.0;439.0;-206.0;-129.0
238.0;-433.0;-82.0;24.0;443.0;-197.0;-164.0
250.0;-437.0;-82.0;21.0;447.0;-191.0;-179.0
263.0;-440.0;-82.0;19.0;451.0;?;-193.0
276.0;?;-83.0;18.0;454.0;-188.0;-208.0
283.0;-440.0;-83.0;17.0;456.0;-190.0;-212.0
285.0;-439.0;-82.0;16.0;456.0;-192.0;-213.0
?;-437.0;-80.0;14.0;456.0;-194.0;-217.0
280.0;-437.0;-78.0;11.0;456.0;-194.0;-216.0
289.0;-437.0;-76.0;8.0;456.0;-192.0;-220.0
295.0;?;-75.0;4.0;459.0;-191.0;-229.0
297.0;-439.0;-73.0;0.0;463.0;-190.0;-231.0
298.0;-439.0;-71.0;-4.0;467.0;-190.0;-223.0
301.0;?;-70.0;-6.0;469.0;-189.0;-224.0
304.0;?;-67.0;-10.0;470.0;-188.0;-228.0
308.0;-440.0;-64.0;-14.0;471.0;-187.0;-222.0
300.0;-441.0;-61.0;-17.0;472.0;-185.0;-207.0
291.0;-441.0;-59.0;-20.0;474.0;-184.0;-186.0
281.0;-442.0;-56.0;-23.0;476.0;-183.0;-158.0
272.0;-443.0;?;-25.0;?;-182.0;-135.0
268.0;-445.0;?;-23.0;478.0;-181.0;-103.0
269.0;-446.0;-51.0;-18.0;478.0;-181.0;-60.0
270.0;-448.0;-51.0;-12.0;477.0;-182.0;-40.0
275.0;-448.0;-52.0;-3.0;476.0;-187.0;-9.0
278.0;-447.0;?;7.0;475.0;-196.0;33.0
?;-442.0;-58.0;15.0;473.0;-207.0;66.0
273.0;-438.0;-61.0;21.0;?;-219.0;63.0
269.0;-433.0;-64.0;24.0;?;-229.0;16.0
248.0;-427.0;-63.0;28.0;454.0;-234.0;?
234.0;-422.0;-59.0;32.0;444.0;?;-55.0
221.0;-419.0;?;36.0;434.0;-225.0;-93.0
?;-418.0;-50.0;40.0;427.0;-213.0;-96.0
218.0;-418.0;-47.0;42.0;427.0;-200.0;-100.0
211.0;-418.0;-44.0;42.0;428.0;-187.0;-98.0
205.0;-419.0;-42.0;?;430.0;-174.0;-78.0
197.0;-420.0;?;37.0;430.0;-162.0;-45.0
194.0;-420.0;-38.0;31.0;428.0;-149.0;-10.0
191.0;-419.0;-36.0;23.0;422.0;-138.0;20.0
188.0;-417.0;-34.0;15.0;411.0;-130.0;52.0
183.0;-415.0;-32.0;7.0;398.0;-124.0;86.0
180.0;-414.0;-29.0;-1.0;380.0;-120.0;119.0
177.0;-415.0;-26.0;-9.0;357.0;-116.0;149.0
172.0;-416.0;-25.0;-17.0;338.0;-114.0;176.0
165.0;-418.0;-24.0;-23.0;333.0;-114.0;211.0
161.0;-421.0;-22.0;-29.0;343.0;-115.0;230.0
163.0;-427.0;-20.0;-34.0;356.0;-118.0;212.0
174.0;-428.0;-19.0;-37.0;366.0;-122.0;150.0
195.0;-424.0;?;-39.0;368.0;?;66.0
222.0;-420.0;-17.0;-39.0;362.0;-127.0;-13.0
256.0;-411.0;-17.0;-37.0;358.0;-130.0;-89.0
296.0;-400.0;-16.0;-33.0;359.0;-135.0;-163.0
334.0;-393.0;?;-25.0;364.0;-142.0;-247.0
356.0;-390.0;-17.0;-16.0;369.0;-151.0;-321.0
366.0;-389.0;-14.0;-6.0;374.0;-160.0;-353.0
367.0;-390.0;-11.0;3.0;380.0;-168.0;-371.0
346.0;?;?;7.0;385.0;-170.0;-381.0
336.0;-398.0;-4.0;13.0;391.0;-170.0;-345.0
331.0;?;-2.0;15.0;399.0;-167.0;-343.0
329.0;-409.0;-3.0;15.0;408.0;-165.0;-338.0
324.0;-414.0;?;15.0;417.0;-165.0;-330.0
321.0;-415.0;-6.0;14.0;424.0;-164.0;-321.0
322.0;-416.0;-7.0;14.0;429.0;-163.0;-318.0
326.0;-416.0;-9.0;12.0;433.0;-164.0;-313.0
327.0;-417.0;-11.0;10.0;437.0;-166.0;-313.0
330.0;-416.0;-14.0;8.0;440.0;-169.0;-308.0
333.0;-414.0;-18.0;6.0;441.0;-172.0;-304.0
331.0;-411.0;-19.0;5.0;441.0;-175.0;-293.0
334.0;-408.0;-21.0;3.0;441.0;-179.0;-293.0
338.0;-405.0;-24.0;3.0;442.0;-185.0;-294.0
342.0;-402.0;-26.0;3.0;441.0;-191.0;-296.0
346.0;-399.0;-27.0;3.0;438.0;-195.0;-301.0
?;-396.0;-28.0;4.0;435.0;-199.0;-307.0
350.0;-394.0;-30.0;5.0;432.0;-203.0;-311.0
351.0;-392.0;-33.0;7.0;432.0;-205.0;-310.0
353.0;-393.0;-36.0;9.0;435.0;-207.0;-308.0
349.0;-393.0;-39.0;12.0;441.0;-210.0;-305.0
348.0;-394.0;-42.0;16.0;443.0;-214.0;-301.0
346.0;-394.0;-45.0;20.0;442.0;-217.0;-298.0
346.0;-392.0;-49.0;23.0;?;-220.0;-295.0
341.0;-391.0;-52.0;26.0;445.0;-223.0;-286.0
334.0;-391.0;-55.0;29.0;445.0;-226.0;-283.0
328.0;-389.0;-58.0;31.0;?;-228.0;-279.0
321.0;-388.0;-62.0;32.0;442.0;-230.0;-273.0
313.0;-386.0;-65.0;33.0;441.0;-232.0;-270.0
303.0;-385.0;-68.0;34.0;438.0;-233.0;-265.0
288.0;-384.0;-70.0;36.0;437.0;-234.0;-255.0
278.0;-385.0;-70.0;?;?;-233.0;-248.0
?;-386.0;-71.0;?;437.0;-230.0;-237.0
250.0;-388.0;-70.0;38.0;437.0;?;-217.0
242.0;?;-70.0;37.0;437.0;-222.0;?
239.0;-390.0;-70.0;?;436.0;?;-178.0
241.0;-391.0;-71.0;30.0;436.0;-212.0;-175.0
247.0;-392.0;-71.0;24.0;434.0;-209.0;-167.0
258.0;-392.0;-72.0;19.0;432.0;-209.0;-172.0
268.0;-390.0;-74.0;14.0;431.0;-212.0;-212.0
267.0;-388.0;-75.0;11.0;429.0;-217.0;?
269.0;-385.0;-72.0;6.0;427.0;-223.0;-194.0
280.0;-382.0;?;0.0;425.0;-226.0;?
288.0;-380.0;-62.0;-12.0;425.0;-226.0;-171.0
291.0;-379.0;-56.0;-26.0;425.0;-225.0;-145.0
295.0;-376.0;-50.0;-45.0;425.0;-221.0;-124.0
296.0;-372.0;-44.0;-70.0;424.0;-216.0;-106.0
298.0;-366.0;?;-100.0;423.0;-210.0;-83.0
304.0;-359.0;-33.0;-136.0;421.0;-204.0;-59.0
307.0;-348.0;-28.0;-175.0;416.0;-197.0;-39.0
307.0;-337.0;-23.0;-217.0;413.0;-191.0;-25.0
?;-325.0;-19.0;-260.0;?;-184.0;-21.0
307.0;-313.0;-15.0;-302.0;409.0;-176.0;-28.0
318.0;-300.0;-10.0;-343.0;406.0;-167.0;-44.0
335.0;-288.0;-3.0;?;?;-154.0;-69.0
356.0;-275.0;4.0;-415.0;399.0;-139.0;-96.0
376.0;-265.0;10.0;-446.0;396.0;-125.0;-124.0
398.0;-257.0;13.0;-472.0;?;-113.0;-149.0
415.0;-250.0;?;-497.0;391.0;-104.0;-169.0
430.0;-241.0;13.0;-520.0;386.0;-98.0;-185.0
442.0;-229.0;12.0;-541.0;379.0;-94.0;-195.0
455.0;-217.0;11.0;-559.0;370.0;-93.0;-204.0
466.0;-205.0;9.0;-574.0;362.0;-94.0;-213.0
478.0;-195.0;?;-586.0;355.0;-96.0;-223.0
492.0;-186.0;3.0;-596.0;349.0;-99.0;-230.0
506.0;-179.0;1.0;-603.0;344.0;-103.0;-235.0
521.0;-171.0;1.0;-609.0;338.0;-107.0;-236.0
538.0;-163.0;0.0;-614.0;?;-112.0;-234.0
556.0;-154.0;0.0;-616.0;?;-117.0;?
575.0;-144.0;2.0;-617.0;312.0;-121.0;-230.0
591.0;-134.0;5.0;-617.0;301.0;-126.0;-233.0
605.0;-127.0;6.0;-615.0;292.0;-132.0;-233.0
618.0;-121.0;5.0;-610.0;285.0;-141.0;-228.0
625.0;?;4.0;-604.0;281.0;-150.0;-223.0
?;-113.0;3.0;-597.0;278.0;-158.0;-218.0
620.0;-111.0;0.0;-592.0;276.0;-168.0;-212.0
611.0;-106.0;-5.0;-586.0;273.0;-177.0;-208.0
598.0;-100.0;-11.0;-582.0;267.0;-186.0;-203.0
590.0;-91.0;-18.0;-578.0;258.0;-195.0;-203.0
583.0;-81.0;-25.0;?;248.0;-205.0;-198.0
578.0;-71.0;-33.0;-572.0;?;-214.0;-195.0
576.0;-61.0;-38.0;-571.0;226.0;-221.0;-192.0
574.0;-52.0;-42.0;-569.0;216.0;-228.0;-187.0
571.0;-45.0;-47.0;-570.0;209.0;-233.0;-185.0
571.0;-39.0;-49.0;?;203.0;-236.0;-181.0
571.0;-36.0;-49.0;-573.0;201.0;-237.0;-171.0
567.0;-35.0;-49.0;-576.0;199.0;-236.0;-160.0
558.0;-34.0;-50.0;-580.0;197.0;-234.0;-146.0
545.0;?;-50.0;-584.0;194.0;-230.0;-129.0
541.0;-33.0;-50.0;-589.0;189.0;-226.0;-121.0
545.0;-32.0;-50.0;-593.0;182.0;-222.0;-121.0
546.0;-30.0;-53.0;?;170.0;-221.0;-122.0
?;-25.0;-60.0;-601.0;157.0;-222.0;-117.0
537.0;-17.0;-68.0;-605.0;143.0;-225.0;-108.0
527.0;-7.0;-78.0;-608.0;125.0;-230.0;-92.0
512.0;5.0;-89.0;-611.0;101.0;-237.0;-70.0
496.0;19.0;-99.0;-613.0;75.0;-245.0;-41.0
480.0;33.0;-110.0;-612.0;47.0;-255.0;-4.0
465.0;46.0;-125.0;-612.0;17.0;-268.0;40.0
457.0;60.0;-144.0;-607.0;-13.0;-284.0;78.0
445.0;75.0;-162.0;-600.0;-43.0;-300.0;115.0
426.0;89.0;-180.0;-592.0;-71.0;-317.0;164.0
?;104.0;-196.0;-584.0;-98.0;-332.0;229.0
363.0;117.0;-212.0;-576.0;-122.0;-346.0;305.0
329.0;130.0;-228.0;-569.0;-142.0;-359.0;376.0
298.0;142.0;-245.0;-562.0;-160.0;-372.0;437.0
272.0;153.0;-261.0;-556.0;-179.0;-382.0;486.0
248.0;?;-277.0;-549.0;-201.0;-392.0;529.0
225.0;176.0;-293.0;-543.0;-225.0;-402.0;570.0
200.0;187.0;-309.0;-537.0;-251.0;-411.0;609.0
180.0;197.0;-323.0;-531.0;-272.0;-421.0;646.0
173.0;205.0;-334.0;-528.0;-279.0;-432.0;677.0
179.0;214.0;-341.0;-526.0;-278.0;-442.0;700.0
189.0;220.0;-348.0;-525.0;-278.0;-452.0;727.0
194.0;225.0;-358.0;-521.0;-277.0;-462.0;756.0
196.0;224.0;-373.0;-514.0;-274.0;-472.0;785.0
195.0;222.0;-383.0;-507.0;-272.0;-482.0;811.0
185.0;219.0;-395.0;-499.0;-268.0;-491.0;831.0
169.0;216.0;-406.0;-491.0;-266.0;-499.0;845.0
145.0;213.0;-417.0;?;-269.0;-504.0;856.0
120.0;211.0;-428.0;-478.0;-277.0;-507.0;866.0
?;213.0;-439.0;-471.0;-288.0;-508.0;874.0
72.0;216.0;-452.0;-464.0;-303.0;-510.0;877.0
53.0;220.0;-462.0;?;-316.0;-511.0;877.0
46.0;224.0;-469.0;-449.0;-328.0;-513.0;874.0
42.0;227.0;-475.0;-444.0;-339.0;-513.0;871.0
36.0;230.0;-481.0;-439.0;?;-511.0;871.0
32.0;233.0;-487.0;-433.0;-358.0;-511.0;869.0
28.0;237.0;-493.0;-428.0;-368.0;-512.0;868.0
24.0;242.0;-499.0;-423.0;-376.0;-514.0;868.0
22.0;248.0;-504.0;-417.0;-383.0;-516.0;868.0
21.0;254.0;-510.0;-410.0;-387.0;-519.0;868.0
21.0;257.0;-515.0;-403.0;-391.0;-521.0;871.0
?;259.0;-518.0;-395.0;-395.0;-522.0;878.0
19.0;261.0;-520.0;-388.0;-400.0;-522.0;?
11.0;262.0;-520.0;-383.0;-407.0;-523.0;898.0
6.0;265.0;-520.0;-376.0;-413.0;-527.0;898.0
1.0;267.0;-520.0;-366.0;-419.0;-533.0;898.0
-10.0;269.0;?;-355.0;-422.0;-536.0;900.0
-24.0;267.0;-529.0;-343.0;-421.0;-537.0;902.0
-34.0;266.0;-535.0;-334.0;-418.0;-539.0;904.0
-44.0;268.0;-539.0;-330.0;-417.0;-545.0;904.0
-51.0;277.0;-543.0;-326.0;-430.0;-553.0;898.0
?;292.0;-548.0;-322.0;-450.0;-558.0;893.0
-61.0;308.0;-554.0;-319.0;-471.0;-563.0;889.0
-63.0;325.0;-560.0;-315.0;-492.0;-567.0;887.0
-61.0;341.0;-566.0;-312.0;-516.0;-570.0;884.0
-56.0;356.0;-570.0;-310.0;-538.0;-573.0;881.0
-50.0;370.0;-574.0;-310.0;-559.0;-574.0;877.0
-45.0;380.0;-576.0;-313.0;-576.0;-577.0;873.0
-40.0;388.0;-579.0;-314.0;-590.0;-580.0;869.0
-37.0;396.0;-581.0;-314.0;-603.0;-581.0;?
-36.0;402.0;-581.0;-317.0;-612.0;-582.0;861.0
-34.0;405.0;?;-320.0;-616.0;-582.0;858.0
-37.0;405.0;-583.0;-320.0;-613.0;-582.0;854.0
-43.0;402.0;-583.0;?;-606.0;-582.0;?
-52.0;397.0;-580.0;-328.0;-592.0;-582.0;847.0
-60.0;389.0;-581.0;-331.0;-564.0;-581.0;843.0
-66.0;377.0;-587.0;?;-527.0;-576.0;838.0
-69.0;361.0;-586.0;?;?;-573.0;836.0
-66.0;346.0;-581.0;-338.0;-472.0;-568.0;844.0
-56.0;333.0;-578.0;-342.0;-442.0;-565.0;848.0
-42.0;320.0;-574.0;-347.0;-413.0;-562.0;?
-26.0;307.0;-569.0;-351.0;-391.0;-559.0;833.0
-10.0;296.0;-563.0;?;-370.0;-555.0;826.0
4.0;286.0;-557.0;?;-352.0;-550.0;822.0
?;280.0;-551.0;-363.0;-345.0;-546.0;819.0
29.0;278.0;-547.0;-365.0;-340.0;-541.0;?
35.0;272.0;-544.0;-368.0;-335.0;-538.0;818.0
40.0;265.0;-543.0;-367.0;-324.0;-536.0;816.0
43.0;255.0;-544.0;-366.0;-308.0;-535.0;813.0
43.0;247.0;-543.0;-366.0;-297.0;-534.0;811.0
41.0;241.0;?;-364.0;-292.0;-538.0;808.0
40.0;239.0;-535.0;-363.0;-291.0;-540.0;803.0
36.0;239.0;-532.0;-359.0;-292.0;-542.0;800.0
28.0;237.0;-531.0;-351.0;-295.0;-542.0;796.0
21.0;232.0;-536.0;?;-298.0;-542.0;794.0
?;228.0;-543.0;-334.0;-297.0;-541.0;796.0
8.0;227.0;-549.0;-331.0;-295.0;-543.0;?
-5.0;232.0;-554.0;-328.0;-304.0;-551.0;820.0
-23.0;245.0;-562.0;?;-323.0;-560.0;834.0
-38.0;263.0;-569.0;-315.0;-351.0;-567.0;842.0
-47.0;?;-575.0;-308.0;-383.0;?;848.0
-47.0;301.0;-580.0;-304.0;-412.0;-580.0;?
-50.0;318.0;-584.0;-301.0;-436.0;-583.0;863.0
-56.0;331.0;-588.0;-300.0;-453.0;-585.0;872.0
-64.0;340.0;-592.0;-299.0;-463.0;-587.0;879.0
-72.0;347.0;-595.0;-298.0;-462.0;-589.0;885.0
-80.0;352.0;-598.0;-296.0;-457.0;-591.0;889.0
-90.0;355.0;-598.0;-297.0;-454.0;?;893.0
-101.0;356.0;-599.0;-299.0;-451.0;-596.0;897.0
-105.0;356.0;-601.0;?;-448.0;-599.0;897.0
-107.0;355.0;-604.0;-299.0;-446.0;-598.0;893.0
-111.0;354.0;-604.0;-305.0;-443.0;-597.0;889.0
-115.0;350.0;-611.0;-301.0;-439.0;-599.0;889.0
-119.0;347.0;-617.0;-297.0;-433.0;-597.0;886.0
-120.0;343.0;-616.0;-297.0;-424.0;-598.0;886.0
-123.0;342.0;-615.0;-299.0;-413.0;-598.0;891.0
-121.0;340.0;-617.0;-298.0;-400.0;-596.0;896.0
-113.0;337.0;-616.0;-297.0;-385.0;-599.0;896.0
-105.0;333.0;-615.0;-295.0;-374.0;?;895.0
-102.0;330.0;-613.0;-294.0;-365.0;-605.0;898.0
-102.0;329.0;-613.0;-292.0;-359.0;-605.0;899.0
-102.0;330.0;?;-289.0;-355.0;-605.0;896.0
-99.0;327.0;-617.0;-286.0;-354.0;-606.0;890.0
-96.0;325.0;?;-280.0;-357.0;-608.0;882.0
-97.0;?;-626.0;-274.0;-368.0;-609.0;878.0
-97.0;336.0;-631.0;-268.0;-385.0;-611.0;875.0
-101.0;344.0;-636.0;-259.0;-404.0;-615.0;875.0
-105.0;352.0;-639.0;-250.0;-424.0;-620.0;878.0
-106.0;361.0;?;-242.0;-444.0;-623.0;886.0
-106.0;371.0;-649.0;-233.0;-466.0;-623.0;898.0
-114.0;378.0;-653.0;-220.0;-491.0;-625.0;910.0
-125.0;381.0;?;?;-513.0;-626.0;?
-137.0;383.0;-676.0;-177.0;-526.0;-625.0;923.0
?;386.0;-691.0;-157.0;-526.0;-623.0;929.0
-180.0;389.0;-701.0;-139.0;-527.0;-625.0;933.0
?;397.0;-710.0;-116.0;-540.0;-629.0;934.0
-237.0;408.0;-718.0;-91.0;?;-635.0;931.0
-271.0;424.0;-725.0;-66.0;-579.0;-639.0;925.0
-305.0;442.0;-732.0;-42.0;-604.0;-643.0;915.0
-333.0;460.0;-738.0;-17.0;-630.0;-645.0;905.0
-349.0;475.0;-743.0;7.0;-651.0;-646.0;897.0
-356.0;491.0;-748.0;?;-669.0;-647.0;888.0
-365.0;507.0;-751.0;44.0;-693.0;?;880.0
-373.0;524.0;-753.0;60.0;-713.0;-648.0;872.0
-381.0;538.0;-751.0;74.0;-730.0;-651.0;865.0
-386.0;551.0;-750.0;86.0;-745.0;-653.0;858.0
-390.0;562.0;-751.0;94.0;-758.0;-653.0;851.0
-394.0;571.0;-751.0;96.0;-771.0;-653.0;845.0
-396.0;574.0;-755.0;110.0;-780.0;-647.0;839.0
-400.0;578.0;-758.0;123.0;-791.0;-640.0;?
-409.0;?;-759.0;136.0;-801.0;-634.0;818.0
-413.0;589.0;-759.0;151.0;?;?;814.0
-413.0;593.0;-757.0;168.0;-807.0;-621.0;810.0
-409.0;593.0;-754.0;187.0;-811.0;-615.0;805.0
-408.0;592.0;-749.0;207.0;-814.0;-607.0;800.0
-405.0;588.0;-746.0;227.0;-814.0;-597.0;794.0
-400.0;584.0;-742.0;246.0;-810.0;-585.0;788.0
-397.0;579.0;-739.0;265.0;-804.0;-570.0;?
-395.0;575.0;-736.0;285.0;-799.0;-552.0;778.0
-397.0;569.0;-732.0;306.0;-793.0;-532.0;777.0
-400.0;563.0;-728.0;327.0;-788.0;-511.0;782.0
-403.0;556.0;-724.0;346.0;-781.0;-490.0;790.0
-407.0;549.0;-719.0;?;-773.0;-469.0;?
-415.0;539.0;-713.0;381.0;-763.0;-448.0;808.0
-426.0;529.0;-707.0;398.0;-750.0;-428.0;812.0
-436.0;515.0;-703.0;?;-736.0;-404.0;813.0
-447.0;504.0;-701.0;427.0;-723.0;-381.0;811.0
-459.0;494.0;-698.0;438.0;?;-361.0;811.0
-472.0;486.0;-696.0;450.0;?;-343.0;812.0
-485.0;480.0;-693.0;459.0;-685.0;-325.0;813.0
-498.0;473.0;-691.0;468.0;-673.0;-308.0;814.0
-505.0;466.0;-688.0;476.0;-662.0;-293.0;813.0
-508.0;461.0;-684.0;484.0;-652.0;-281.0;810.0
-514.0;456.0;-679.0;492.0;-646.0;-271.0;808.0
-519.0;452.0;-674.0;499.0;-642.0;-263.0;808.0
-523.0;448.0;-668.0;506.0;-639.0;-257.0;810.0
-529.0;446.0;-663.0;513.0;-637.0;-252.0;812.0
-529.0;444.0;-657.0;518.0;-637.0;?;812.0
-528.0;442.0;-652.0;524.0;-637.0;-247.0;813.0
-528.0;?;-646.0;528.0;-636.0;-246.0;814.0
-528.0;442.0;-640.0;533.0;-637.0;-245.0;?
-529.0;442.0;-634.0;537.0;-638.0;-245.0;813.0
-531.0;443.0;?;541.0;-638.0;-246.0;810.0
-532.0;444.0;-622.0;544.0;-639.0;-248.0;804.0
-532.0;445.0;-617.0;546.0;-639.0;-251.0;?
-534.0;447.0;-611.0;548.0;-637.0;-255.0;784.0
-534.0;448.0;-607.0;548.0;-635.0;-259.0;768.0
-534.0;?;-605.0;?;-634.0;-265.0;749.0
-537.0;456.0;-606.0;542.0;?;-271.0;725.0
-544.0;464.0;-606.0;538.0;-633.0;-276.0;697.0
-554.0;471.0;?;534.0;-633.0;-281.0;665.0
-568.0;474.0;-606.0;529.0;-633.0;-286.0;634.0
-587.0;476.0;-605.0;525.0;-634.0;-292.0;607.0
-606.0;480.0;-604.0;522.0;-636.0;-298.0;586.0
-618.0;483.0;-603.0;520.0;-637.0;-303.0;570.0
-630.0;486.0;-601.0;517.0;-639.0;-308.0;561.0
-642.0;490.0;-601.0;515.0;-642.0;-311.0;556.0
-649.0;?;-600.0;513.0;-646.0;-315.0;550.0
-650.0;498.0;?;511.0;?;-320.0;544.0
-649.0;503.0;-596.0;508.0;?;?;544.0
-644.0;510.0;-590.0;506.0;-666.0;-332.0;549.0
-640.0;516.0;-582.0;504.0;-670.0;-334.0;552.0
-640.0;521.0;-570.0;506.0;-671.0;-328.0;552.0
-640.0;524.0;-556.0;513.0;-668.0;-323.0;549.0
-639.0;523.0;-541.0;522.0;-666.0;-317.0;545.0
-638.0;518.0;-524.0;531.0;-666.0;-311.0;543.0
-635.0;512.0;-506.0;541.0;-664.0;-305.0;543.0
-632.0;?;-489.0;548.0;-660.0;-300.0;548.0
-629.0;497.0;-475.0;553.0;-655.0;-297.0;555.0
-628.0;493.0;-463.0;?;-651.0;-295.0;560.0
-626.0;493.0;-453.0;560.0;-645.0;-293.0;567.0
-624.0;499.0;-445.0;563.0;-637.0;-290.0;576.0
-622.0;506.0;-439.0;566.0;-629.0;-285.0;585.0
-620.0;511.0;-433.0;569.0;-624.0;-280.0;592.0
-618.0;514.0;-428.0;572.0;-623.0;?;598.0
-618.0;515.0;-424.0;574.0;-626.0;?;602.0
-618.0;515.0;-419.0;577.0;-632.0;-262.0;604.0
-619.0;?;-412.0;580.0;-636.0;-253.0;604.0
-620.0;507.0;-404.0;584.0;-638.0;-242.0;602.0
-623.0;500.0;-396.0;590.0;-638.0;-230.0;601.0
-626.0;494.0;-387.0;?;?;-218.0;598.0
-630.0;490.0;-380.0;604.0;-632.0;-207.0;593.0
-632.0;485.0;-375.0;609.0;-627.0;-197.0;587.0
-633.0;478.0;-373.0;612.0;-622.0;-189.0;581.0
-636.0;472.0;-373.0;616.0;-617.0;-182.0;574.0
-640.0;466.0;-374.0;620.0;-611.0;-178.0;569.0
-646.0;?;-378.0;622.0;-605.0;-178.0;566.0
-653.0;449.0;-386.0;625.0;-598.0;-177.0;564.0
-656.0;442.0;-394.0;624.0;?;-174.0;561.0
-657.0;438.0;-397.0;623.0;-581.0;-167.0;557.0
-654.0;432.0;-396.0;621.0;-575.0;-163.0;550.0
-650.0;424.0;-391.0;624.0;-570.0;-163.0;541.0
-646.0;415.0;-386.0;630.0;-563.0;-165.0;530.0
-642.0;406.0;-378.0;636.0;-553.0;-163.0;520.0
-638.0;399.0;-368.0;639.0;-542.0;-161.0;514.0
-635.0;394.0;-357.0;644.0;-532.0;-158.0;511.0
-631.0;390.0;-345.0;648.0;?;?;512.0
-628.0;387.0;-335.0;650.0;-526.0;-153.0;512.0
-625.0;385.0;-325.0;650.0;-528.0;-149.0;512.0
-621.0;385.0;-315.0;649.0;-531.0;-145.0;511.0
?;383.0;-306.0;649.0;-533.0;-140.0;507.0
-614.0;378.0;-297.0;650.0;?;-137.0;502.0
-611.0;371.0;-291.0;651.0;-532.0;-135.0;497.0
-609.0;363.0;-288.0;652.0;-528.0;-134.0;493.0
-608.0;357.0;-284.0;651.0;-524.0;-133.0;492.0
-606.0;354.0;?;650.0;-520.0;-131.0;492.0
-605.0;348.0;-277.0;649.0;-518.0;-133.0;496.0
-608.0;341.0;-279.0;647.0;?;-140.0;503.0
-612.0;344.0;-275.0;647.0;-520.0;-142.0;510.0
-614.0;350.0;-269.0;646.0;-524.0;-141.0;516.0
-610.0;355.0;-268.0;644.0;-527.0;-143.0;517.0
-605.0;363.0;-273.0;642.0;-533.0;-149.0;512.0
-605.0;375.0;-277.0;640.0;-538.0;-154.0;505.0
-607.0;387.0;-276.0;640.0;-540.0;-154.0;504.0
-608.0;394.0;-274.0;640.0;-537.0;-153.0;509.0
-608.0;396.0;-275.0;640.0;-532.0;-151.0;513.0
-609.0;395.0;-275.0;639.0;-526.0;-149.0;512.0
-610.0;?;-275.0;639.0;-520.0;-147.0;511.0
?;388.0;-274.0;638.0;-516.0;-145.0;511.0
-610.0;386.0;-272.0;637.0;-514.0;-143.0;513.0
-609.0;?;-268.0;638.0;-514.0;-138.0;513.0
-608.0;386.0;-260.0;639.0;-517.0;?;512.0
-607.0;385.0;-252.0;?;-524.0;?;511.0
-608.0;386.0;-245.0;641.0;-531.0;-117.0;510.0
?;387.0;-242.0;642.0;-539.0;?;508.0
-606.0;389.0;-242.0;642.0;-548.0;-103.0;504.0
