InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit RUA gyroZ;Accelerometer HIP accY;InertialMeasurementUnit R-SHOE Nav_Ay;Accelerometer LUA^ accX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Body_Ax
-69.0;-518.0;784.0;-176;559.0;?;38;666;38;-49
-11.0;-504.0;790.0;-182;570.0;19;59;?;59;-34
?;-491.0;?;-148;571.0;15;-16;661;-16;-32
144.0;-449.0;783.0;-147;571.0;11;-44;666;-44;-41
185.0;-390.0;780.0;-137;571.0;?;-9;666;-9;-32
161.0;-261.0;?;-126;573.0;17;-25;661;-25;-28
177.0;-124.0;783.0;-124;593.0;15;4;654;4;-44
205.0;-65.0;797.0;-99;611.0;14;25;661;?;-35
207.0;59.0;774.0;-86;583.0;19;?;665;-32;-16
240.0;121.0;792.0;-87;551.0;16;-26;657;-26;-35
187.0;161.0;783.0;-90;581.0;19;-1;654;-1;-46
216.0;173.0;776.0;?;570.0;21;0;?;0;-42
252.0;158.0;?;-86;554.0;18;0;655;0;-39
242.0;209.0;772.0;-77;?;20;1;657;1;-31
244.0;248.0;764.0;-76;582.0;?;0;653;?;-33
?;226.0;774.0;-86;569.0;?;-3;658;-3;-37
286.0;229.0;790.0;-85;582.0;19;22;665;22;-32
27.0;170.0;747.0;-77;538.0;18;-6;659;-6;-33
112.0;207.0;752.0;-83;557.0;19;-29;659;-29;-39
179.0;159.0;751.0;-80;571.0;?;8;?;8;-44
464.0;?;727.0;-68;543.0;12;21;?;21;-47
270.0;85.0;760.0;-73;574.0;15;21;661;?;-38
63.0;-41.0;765.0;-68;579.0;17;19;663;?;-34
-38.0;-63.0;746.0;-60;581.0;?;30;660;30;-38
-32.0;-118.0;745.0;?;576.0;?;41;660;41;-43
-132.0;-287.0;769.0;-62;571.0;18;28;657;?;-42
-212.0;-240.0;757.0;-46;567.0;23;21;?;21;-33
-258.0;-205.0;773.0;-33;556.0;23;20;652;20;-32
-300.0;-134.0;764.0;-35;549.0;24;23;652;23;-32
99.0;62.0;763.0;?;558.0;21;11;?;11;-35
0.0;-4.0;745.0;?;564.0;18;-2;654;-2;-40
33.0;43.0;744.0;-22;?;?;1;654;1;-39
48.0;11.0;753.0;-21;598.0;19;0;654;0;-39
-7.0;-13.0;763.0;-6;577.0;18;0;654;0;-39
-166.0;-1.0;763.0;-3;599.0;19;?;654;0;-39
-169.0;16.0;776.0;-14;580.0;18;2;654;2;-39
-359.0;28.0;764.0;15;597.0;19;-2;653;?;-39
?;-70.0;757.0;-3;561.0;18;1;655;1;-39
?;-38.0;776.0;17;598.0;18;1;660;1;-40
-406.0;-13.0;770.0;65;621.0;18;-7;660;-7;-43
-287.0;31.0;?;-28;641.0;16;30;660;30;-32
-234.0;?;792.0;487;652.0;15;38;663;38;-25
-97.0;61.0;807.0;997;658.0;16;52;660;?;-26
34.0;41.0;779.0;910;575.0;17;80;660;80;-22
-140.0;-44.0;777.0;568;598.0;16;36;667;36;-20
36.0;-14.0;800.0;80;655.0;13;?;670;37;-20
223.0;24.0;802.0;283;?;18;44;667;44;-16
296.0;10.0;811.0;-440;623.0;10;48;671;48;?
301.0;?;841.0;-929;604.0;21;34;659;34;-30
279.0;-93.0;860.0;267;701.0;15;56;?;56;-23
291.0;-219.0;862.0;330;555.0;5;87;671;87;-12
358.0;-280.0;881.0;51;?;?;65;670;65;-15
398.0;-316.0;879.0;244;486.0;-44;?;725;116;-40
460.0;-331.0;?;?;483.0;-4;-74;701;-74;-80
505.0;-344.0;939.0;169;492.0;-107;121;?;121;-91
531.0;?;939.0;153;521.0;-281;-224;903;?;-522
?;-328.0;946.0;?;?;28;-2633;725;?;-1003
550.0;-384.0;?;163;378.0;265;-4307;603;-4307;?
531.0;?;931.0;151;328.0;226;-4221;677;-4221;-8
457.0;-508.0;854.0;152;395.0;217;?;616;-4409;?
?;?;817.0;168;325.0;149;-3619;598;-3619;94
?;-405.0;822.0;166;248.0;-21;-1644;660;-1644;193
89.0;-227.0;804.0;146;200.0;-198;?;708;-798;55
?;-50.0;809.0;141;233.0;-124;-451;677;-451;?
-262.0;116.0;820.0;146;248.0;68;-128;354;-128;-129
-551.0;265.0;787.0;140;146.0;-125;?;745;-569;-89
-737.0;?;861.0;144;187.0;84;-2073;521;-2073;-377
-914.0;?;824.0;142;171.0;160;-3371;708;-3371;-360
-994.0;43.0;835.0;?;183.0;-673;-2242;2638;-2242;681
-1029.0;42.0;829.0;198;241.0;-534;-611;1735;-611;274
-1098.0;60.0;?;142;312.0;-183;-481;521;-481;-471
-1088.0;43.0;732.0;?;257.0;-284;-190;1058;-190;24
-1001.0;5.0;828.0;125;291.0;3;369;705;369;169
-884.0;-54.0;979.0;-96;264.0;14;?;697;225;23
-810.0;-82.0;1066.0;-48;277.0;?;190;752;190;14
-777.0;-156.0;1018.0;-142;410.0;39;190;646;190;?
?;-194.0;882.0;258;413.0;15;106;695;106;34
-526.0;-294.0;?;639;?;34;134;646;134;29
-387.0;-395.0;969.0;413;350.0;15;78;674;78;?
-192.0;-471.0;1005.0;429;241.0;17;99;669;99;47
-25.0;?;937.0;296;302.0;21;77;670;77;47
112.0;-526.0;876.0;255;349.0;28;56;667;56;49
241.0;-501.0;866.0;331;360.0;30;51;663;51;54
354.0;-443.0;948.0;317;399.0;24;14;670;?;60
282.0;-493.0;?;303;367.0;25;?;668;?;58
89.0;-586.0;948.0;207;322.0;22;?;670;?;57
-106.0;-602.0;904.0;-205;322.0;19;14;673;14;60
-151.0;-543.0;?;-1345;313.0;22;63;672;63;69
?;-417.0;952.0;-1689;346.0;17;35;678;35;68
-205.0;-347.0;962.0;-1811;342.0;?;?;686;-19;53
-270.0;?;955.0;-1592;341.0;10;-7;684;-7;58
-285.0;-199.0;944.0;218;357.0;14;20;679;20;71
?;-79.0;935.0;707;349.0;11;21;673;21;64
-360.0;-93.0;914.0;-34;304.0;12;-15;668;-15;66
-429.0;-89.0;951.0;-46;484.0;?;-31;?;-31;77
-462.0;-48.0;940.0;-22;?;15;-48;681;?;95
-444.0;-55.0;918.0;5;?;21;-38;671;?;88
-412.0;-142.0;?;190;557.0;15;-87;661;-87;64
?;-225.0;936.0;272;131.0;-15;-182;704;-182;82
-242.0;-291.0;946.0;261;314.0;39;-160;605;-160;10
-119.0;-310.0;856.0;268;233.0;-83;?;?;-992;-144
-28.0;-251.0;779.0;266;242.0;-159;-1545;700;-1545;-245
-26.0;-186.0;920.0;?;121.0;-33;-2202;605;-2202;-362
?;-267.0;955.0;255;242.0;-34;-3747;855;-3747;-269
-217.0;-297.0;916.0;249;245.0;80;-3716;1064;-3716;221
-221.0;-277.0;921.0;253;32.0;148;-3735;1087;-3735;486
-226.0;-180.0;901.0;?;-77.0;134;?;963;-2529;128
?;-196.0;877.0;254;172.0;117;-412;?;-412;-290
?;-288.0;897.0;246;?;-17;-1110;854;-1110;-373
-228.0;-413.0;932.0;247;142.0;1;-2037;?;-2037;-270
-26.0;-534.0;925.0;248;34.0;-24;-2550;743;-2550;-138
173.0;-479.0;841.0;246;-14.0;?;-2967;818;-2967;48
158.0;-325.0;774.0;243;64.0;-71;-2633;789;-2633;136
11.0;-282.0;793.0;248;127.0;-72;?;791;-2699;114
-197.0;-310.0;867.0;247;169.0;-67;-2663;787;-2663;117
-247.0;-350.0;942.0;236;181.0;31;-2150;715;-2150;68
-275.0;-390.0;943.0;246;117.0;?;-2068;704;-2068;-40
-204.0;-384.0;938.0;239;23.0;67;-2378;741;-2378;-99
-175.0;-388.0;?;211;-3.0;78;-2528;754;-2528;-94
-124.0;-356.0;833.0;224;-3.0;5;-3762;819;?;-203
-217.0;-235.0;794.0;231;80.0;38;-4104;800;-4104;-263
?;-280.0;834.0;?;166.0;309;-3705;736;-3705;226
-657.0;-290.0;818.0;?;179.0;446;-4936;788;-4936;577
-759.0;-201.0;836.0;189;196.0;220;-1125;635;-1125;5
-915.0;-162.0;839.0;266;246.0;-51;?;729;2488;-67
-1088.0;-271.0;835.0;197;292.0;-221;587;1329;587;745
?;-450.0;839.0;163;325.0;-216;706;?;706;711
-955.0;-803.0;858.0;313;411.0;7;478;?;478;87
-740.0;-1020.0;867.0;-510;510.0;24;-37;564;-37;-40
-500.0;-990.0;1033.0;-845;521.0;-33;347;671;347;23
-309.0;-903.0;1164.0;-298;439.0;?;24;649;?;0
-107.0;-832.0;938.0;-94;505.0;-2;181;654;181;-5
130.0;-808.0;720.0;334;614.0;20;131;641;131;1
331.0;?;931.0;483;625.0;35;112;636;112;23
564.0;-849.0;1234.0;284;535.0;?;129;664;129;12
?;-897.0;1156.0;100;563.0;11;57;661;?;8
857.0;-925.0;948.0;-126;566.0;24;?;656;86;38
944.0;-910.0;904.0;-180;540.0;13;83;654;83;45
1011.0;-854.0;905.0;-102;517.0;17;111;652;111;65
939.0;?;909.0;66;509.0;27;56;647;56;63
808.0;?;1037.0;119;491.0;28;8;642;8;59
427.0;?;?;225;?;27;-18;648;-18;66
52.0;-218.0;955.0;414;479.0;17;-48;662;-48;49
-155.0;24.0;912.0;393;471.0;14;2;?;2;47
-297.0;35.0;924.0;?;473.0;18;-10;662;-10;55
-370.0;-87.0;?;575;484.0;22;-91;660;-91;54
-340.0;-41.0;956.0;399;486.0;22;-190;662;-190;69
-273.0;37.0;?;?;437.0;16;-171;658;-171;5
-316.0;?;934.0;375;438.0;22;-181;667;-181;12
-270.0;195.0;918.0;285;?;31;?;649;-65;?
-297.0;254.0;948.0;284;490.0;9;-2;629;-2;-38
-276.0;?;964.0;-1499;495.0;24;-243;642;-243;110
-214.0;250.0;954.0;797;508.0;34;-84;623;-84;144
-105.0;?;991.0;2156;?;?;?;755;-1327;276
-23.0;81.0;1062.0;-381;440.0;-103;-2695;?;-2695;540
62.0;-77.0;?;58;358.0;-92;-2604;985;-2604;514
145.0;-177.0;1081.0;?;327.0;?;-2706;947;-2706;514
197.0;-270.0;1206.0;-35;297.0;?;-1375;984;-1375;438
235.0;-332.0;?;278;301.0;840;-250;337;-250;395
251.0;?;991.0;?;378.0;876;-260;191;-260;476
?;-309.0;749.0;145;386.0;542;459;509;459;382
296.0;-322.0;870.0;109;353.0;621;?;363;958;216
311.0;-285.0;1024.0;104;?;236;1612;619;1612;0
328.0;-281.0;1001.0;153;276.0;?;2044;?;2044;-111
281.0;-257.0;906.0;102;294.0;-75;1346;862;1346;56
127.0;?;770.0;83;?;?;973;1193;973;-13
-39.0;-329.0;794.0;80;247.0;-1042;424;1749;424;-317
-92.0;-224.0;816.0;102;268.0;-1227;549;2647;549;?
-138.0;-108.0;867.0;108;294.0;147;1806;2493;1806;-612
-171.0;-175.0;849.0;101;271.0;?;146;1713;146;?
-167.0;85.0;820.0;127;?;689;-1187;6;-1187;-159
?;444.0;773.0;94;349.0;-1516;-862;351;-862;-172
-762.0;378.0;813.0;?;375.0;-1189;?;1959;-1149;136
-1089.0;116.0;886.0;110;449.0;?;-338;858;-338;?
-1100.0;-25.0;1062.0;-79;530.0;-23;-133;601;-133;155
-1023.0;34.0;1015.0;-212;481.0;-78;-192;904;?;-3
-847.0;111.0;1077.0;-222;?;56;130;534;?;-64
-631.0;179.0;?;-199;361.0;-2;13;729;13;?
-497.0;94.0;1238.0;-227;511.0;4;?;674;76;34
-402.0;-52.0;629.0;-233;551.0;?;14;?;14;22
-328.0;-160.0;723.0;-189;447.0;?;-9;?;-9;2
?;-244.0;968.0;?;388.0;?;18;657;18;?
-124.0;-248.0;1096.0;-148;381.0;12;24;675;24;2
17.0;-96.0;983.0;-653;403.0;22;53;663;53;12
70.0;56.0;958.0;-668;394.0;20;64;668;?;13
?;-8.0;?;562;410.0;12;62;668;62;16
-6.0;-136.0;869.0;472;?;19;-9;664;-9;?
190.0;-13.0;903.0;?;?;0;?;673;62;-1
372.0;220.0;985.0;2675;408.0;8;-78;673;-78;49
307.0;147.0;989.0;-862;390.0;-50;36;674;36;-22
242.0;35.0;933.0;-12;374.0;102;338;400;338;-107
281.0;219.0;962.0;179;?;-151;523;692;523;-56
321.0;?;985.0;-129;333.0;-971;1048;?;1048;-136
250.0;340.0;1077.0;217;317.0;-172;-19;831;-19;95
164.0;238.0;1016.0;-66;296.0;695;-1778;-118;-1778;?
114.0;177.0;984.0;87;295.0;352;-1452;264;-1452;100
60.0;153.0;875.0;43;312.0;428;-1083;209;-1083;348
108.0;93.0;639.0;32;271.0;424;-999;193;?;?
150.0;?;?;71;271.0;246;733;563;733;201
188.0;?;1152.0;50;267.0;?;1617;899;1617;20
213.0;-38.0;958.0;38;229.0;-105;604;1115;604;-1
213.0;-22.0;775.0;33;231.0;-317;1193;1055;1193;-35
144.0;-72.0;742.0;47;237.0;-216;988;1068;988;-18
0.0;-210.0;766.0;37;223.0;1688;-1125;408;?;-199
-76.0;-339.0;808.0;44;?;1344;-213;-786;?;-819
-157.0;-462.0;822.0;22;?;-259;?;-154;?;29
-311.0;-541.0;820.0;-1;382.0;-159;-385;853;?;578
-367.0;-520.0;828.0;0;505.0;12;191;589;191;-165
-392.0;-396.0;801.0;?;619.0;7;72;?;?;62
-437.0;-355.0;898.0;-16;595.0;22;-64;?;-64;108
-519.0;-187.0;1167.0;36;607.0;2;28;642;28;-57
-480.0;30.0;1196.0;17;628.0;26;-70;698;-70;73
-532.0;251.0;1069.0;-37;616.0;22;23;651;23;-3
-639.0;248.0;1046.0;-15;587.0;?;-24;677;-24;23
-746.0;75.0;962.0;33;610.0;25;25;665;25;24
-840.0;4.0;971.0;31;650.0;15;?;663;35;4
-818.0;179.0;1022.0;?;646.0;18;-1;668;?;14
-776.0;?;1019.0;14;642.0;19;6;670;6;27
-700.0;217.0;1014.0;69;614.0;7;12;682;12;22
-525.0;258.0;1040.0;128;586.0;16;22;672;22;14
-356.0;?;1048.0;24;580.0;14;21;669;21;27
-228.0;158.0;1006.0;51;577.0;13;24;676;24;25
-86.0;57.0;984.0;?;?;?;46;675;46;?
23.0;?;991.0;?;581.0;15;17;671;17;29
213.0;-149.0;1010.0;84;574.0;14;-25;674;-25;26
273.0;?;1015.0;60;559.0;?;4;673;4;23
296.0;?;996.0;63;?;24;30;667;30;30
399.0;-182.0;1005.0;82;561.0;20;19;675;19;42
471.0;-158.0;1005.0;?;572.0;10;-10;?;-10;26
570.0;-161.0;?;80;582.0;14;-20;675;-20;17
622.0;-163.0;1007.0;65;?;16;-7;671;-7;25
668.0;?;986.0;59;576.0;16;-10;671;-10;24
696.0;-230.0;993.0;69;579.0;17;-11;671;-11;29
684.0;-302.0;1004.0;84;568.0;13;-19;?;-19;25
?;?;1023.0;87;572.0;17;-47;672;-47;17
476.0;-438.0;1010.0;75;566.0;19;-23;671;-23;17
?;-498.0;1017.0;64;557.0;15;?;?;-15;15
429.0;-483.0;1029.0;71;566.0;17;-29;675;-29;20
409.0;-456.0;993.0;86;538.0;16;15;672;15;24
?;?;996.0;84;546.0;18;10;669;?;18
382.0;-355.0;1007.0;64;?;?;5;669;5;?
408.0;-311.0;1011.0;48;551.0;15;20;?;20;17
396.0;-297.0;1015.0;47;552.0;17;-17;673;-17;11
385.0;?;1014.0;50;552.0;17;-10;675;-10;19
315.0;?;1024.0;39;562.0;?;?;676;?;26
243.0;-118.0;1002.0;19;559.0;14;43;669;43;16
178.0;-81.0;?;11;552.0;17;43;668;43;9
96.0;-58.0;1002.0;26;549.0;14;55;676;55;20
10.0;?;?;48;564.0;14;48;673;48;25
44.0;45.0;1003.0;58;612.0;17;31;667;31;23
-40.0;42.0;994.0;24;620.0;19;37;671;37;37
?;54.0;1012.0;9;629.0;?;51;670;51;40
23.0;60.0;1004.0;46;591.0;?;49;679;49;26
144.0;119.0;988.0;-68;589.0;18;53;676;53;37
192.0;148.0;?;-100;603.0;22;33;667;33;50
201.0;143.0;1038.0;336;?;15;-27;677;-27;39
218.0;152.0;1023.0;?;?;18;-39;671;-39;?
?;?;1026.0;?;606.0;16;-3;672;-3;34
294.0;168.0;997.0;286;610.0;14;-14;677;?;31
393.0;231.0;1004.0;201;579.0;18;-50;671;?;31
605.0;440.0;1024.0;-42;561.0;15;-60;673;-60;25
735.0;609.0;1044.0;-32;573.0;15;-42;672;-42;21
1050.0;?;1041.0;-145;565.0;15;-32;671;-32;21
1241.0;?;1034.0;-172;556.0;14;-78;668;-78;20
1500.0;1158.0;1013.0;-35;571.0;15;-108;660;-108;6
1740.0;1418.0;981.0;15;557.0;18;-98;661;-98;-1
1816.0;1609.0;1003.0;-28;566.0;20;-101;661;-101;2
1744.0;1787.0;998.0;-141;?;16;-84;661;-84;-2
1552.0;1781.0;999.0;-59;510.0;13;-79;669;-79;16
1351.0;?;1002.0;0;437.0;?;-114;673;-114;23
?;1574.0;983.0;-38;421.0;-6;-98;677;-98;13
?;1308.0;1013.0;-10;397.0;8;-138;665;-138;?
115.0;1088.0;1063.0;-14;386.0;18;-272;658;-272;-17
?;849.0;1017.0;-11;401.0;?;-373;685;-373;-25
46.0;641.0;977.0;1;344.0;24;-462;695;?;-81
114.0;518.0;967.0;-3;352.0;18;-477;?;-477;-81
272.0;421.0;995.0;-3;352.0;18;-490;728;-490;-113
253.0;298.0;1053.0;-1;332.0;23;-502;730;-502;-153
559.0;192.0;1018.0;1;269.0;20;-488;742;-488;?
?;-22.0;953.0;0;248.0;?;-554;769;-554;?
658.0;14.0;907.0;-3;213.0;21;-624;?;-624;-110
820.0;?;935.0;-13;198.0;43;-718;716;-718;-175
812.0;-337.0;950.0;-9;181.0;26;-659;701;-659;-143
613.0;-622.0;932.0;-1;192.0;19;?;703;-441;-112
?;?;924.0;-7;195.0;44;-278;676;-278;-219
-304.0;-891.0;935.0;-7;195.0;4;86;?;86;-130
-523.0;-812.0;913.0;-4;204.0;0;?;?;580;-105
-509.0;-799.0;904.0;-4;254.0;-7;779;784;779;-125
-299.0;-824.0;891.0;-1;234.0;-53;780;806;780;-17
-470.0;-841.0;791.0;0;177.0;18;652;723;652;-42
-725.0;-806.0;844.0;-2;160.0;5;516;650;516;-327
?;-837.0;881.0;-4;247.0;-54;475;642;475;-500
-531.0;-970.0;869.0;-5;196.0;101;124;606;124;-176
-404.0;-1097.0;858.0;-2;181.0;79;201;715;201;162
-421.0;-1076.0;819.0;-2;?;138;1487;770;1487;346
-561.0;-953.0;795.0;1;196.0;?;1931;821;1931;329
-629.0;-680.0;746.0;7;183.0;-35;?;846;1208;-144
-546.0;-399.0;764.0;?;196.0;264;1053;533;1053;-250
-477.0;-158.0;812.0;-1;?;180;556;487;556;228
-319.0;13.0;879.0;?;260.0;-30;-132;?;-132;227
-357.0;-13.0;612.0;-4;321.0;67;-138;593;-138;-32
-501.0;-39.0;769.0;4;?;-5;-138;707;-138;-1
-862.0;-98.0;879.0;11;389.0;13;-89;680;-89;-25
-1001.0;-44.0;794.0;60;391.0;20;14;662;14;1
?;-63.0;979.0;108;478.0;5;18;671;18;51
-1348.0;-390.0;936.0;5;557.0;25;30;661;30;27
-1467.0;-552.0;864.0;-109;561.0;6;43;681;?;35
-1474.0;?;884.0;-74;594.0;17;40;670;40;33
-1610.0;-845.0;1014.0;-202;694.0;16;32;672;32;35
?;-928.0;1256.0;-305;625.0;10;19;676;19;34
-1364.0;?;1104.0;?;634.0;10;34;676;34;?
-1450.0;-1014.0;968.0;471;690.0;10;33;680;33;38
-1294.0;-827.0;952.0;218;682.0;19;2;674;2;?
?;-630.0;1005.0;-61;705.0;20;-22;671;-22;42
-837.0;-399.0;1034.0;-190;711.0;13;-23;675;-23;?
-842.0;-140.0;1085.0;-204;716.0;17;25;674;25;?
-859.0;22.0;1069.0;?;695.0;?;?;671;8;42
-767.0;292.0;1060.0;-208;683.0;12;-28;678;-28;38
-708.0;632.0;1033.0;-192;677.0;12;-1;?;-1;31
-633.0;915.0;1032.0;-177;682.0;19;-1;665;?;?
-515.0;937.0;1042.0;-159;672.0;22;-19;666;-19;34
-425.0;910.0;1021.0;-159;638.0;19;-14;668;-14;28
-337.0;918.0;1040.0;-153;?;17;-6;672;?;30
-208.0;873.0;1035.0;-183;647.0;16;-14;678;-14;35
-148.0;729.0;1034.0;-140;647.0;17;-6;675;-6;34
21.0;652.0;?;1;633.0;17;-11;671;-11;38
305.0;654.0;1006.0;49;618.0;13;-48;674;-48;35
468.0;?;1024.0;88;614.0;11;-31;676;-31;24
?;220.0;?;99;614.0;16;-15;672;-15;22
250.0;-76.0;1059.0;111;625.0;16;-15;673;-15;31
-23.0;-355.0;1042.0;88;598.0;16;17;669;17;29
102.0;-532.0;1050.0;102;606.0;16;10;671;10;32
?;-954.0;1006.0;127;601.0;13;-18;679;-18;38
?;-1322.0;1017.0;33;565.0;19;-28;662;-28;16
-550.0;-1521.0;?;?;?;21;-46;677;-46;33
-661.0;-1733.0;971.0;?;521.0;9;-106;?;-106;17
-462.0;-1698.0;991.0;?;539.0;10;-108;689;-108;31
132.0;-1501.0;1003.0;646;536.0;-23;?;706;-180;12
603.0;-1163.0;?;-10;496.0;-9;-338;677;-338;-51
1156.0;-672.0;1087.0;411;463.0;7;?;795;-526;84
1804.0;?;1020.0;735;373.0;-200;-979;773;-979;160
2100.0;371.0;957.0;48;291.0;-101;-679;1047;-679;606
2238.0;877.0;960.0;216;261.0;424;-611;1764;-611;1910
2352.0;1197.0;1104.0;181;215.0;377;-574;1703;-574;1783
2393.0;1460.0;1143.0;?;151.0;?;1486;965;1486;?
2272.0;1581.0;917.0;169;232.0;-119;2334;745;2334;-549
2244.0;1574.0;793.0;117;110.0;-162;1675;912;1675;-387
2339.0;1587.0;1058.0;147;14.0;?;2356;707;2356;-289
2454.0;1690.0;1267.0;?;23.0;435;3136;?;?;372
?;1764.0;899.0;123;137.0;301;3384;497;3384;367
2463.0;?;699.0;129;102.0;0;3839;752;3839;239
2319.0;1676.0;829.0;113;156.0;-12;4087;?;4087;348
2331.0;1544.0;833.0;?;?;-168;3753;903;3753;304
2242.0;?;?;?;275.0;-164;3170;976;3170;389
2265.0;1209.0;994.0;115;248.0;-258;3050;1104;3050;386
2320.0;1040.0;984.0;185;276.0;-463;4147;1600;4147;208
2518.0;991.0;883.0;212;244.0;79;4723;1668;4723;-74
2723.0;884.0;906.0;191;279.0;383;3896;1598;3896;?
2888.0;855.0;898.0;220;303.0;231;4548;2076;4548;-113
2945.0;896.0;890.0;183;258.0;346;3172;1490;3172;?
2818.0;989.0;885.0;166;?;486;-461;168;-461;-2309
2597.0;933.0;887.0;238;334.0;492;-471;162;?;-2386
2336.0;962.0;924.0;363;368.0;333;?;397;81;-25
2099.0;867.0;996.0;725;423.0;332;-168;266;-168;941
1888.0;?;1000.0;863;445.0;199;21;489;21;280
?;438.0;1056.0;871;452.0;-51;-134;?;-134;67
1683.0;344.0;1263.0;838;457.0;-12;-88;659;-88;65
1551.0;246.0;1081.0;564;488.0;-10;-89;657;?;64
1452.0;111.0;859.0;674;528.0;5;15;666;?;38
1386.0;69.0;884.0;601;525.0;31;79;665;79;?
1288.0;87.0;1028.0;237;504.0;6;18;670;18;41
1385.0;?;1093.0;39;475.0;14;27;673;27;29
1422.0;260.0;?;-253;452.0;15;22;683;22;30
1307.0;342.0;1069.0;-361;416.0;?;48;669;48;33
1257.0;?;899.0;-471;406.0;17;14;677;14;46
1145.0;524.0;805.0;-1205;434.0;54;63;640;63;10
1046.0;537.0;921.0;-1838;444.0;12;-228;627;-228;31
941.0;440.0;974.0;?;446.0;21;-154;566;-154;28
888.0;?;935.0;123;499.0;24;-19;648;-19;57
969.0;164.0;?;1849;550.0;-10;?;702;-129;86
1133.0;215.0;959.0;-1655;573.0;142;390;486;390;-31
1322.0;?;1069.0;-1952;527.0;-461;-1887;1239;-1887;352
1330.0;109.0;?;?;?;-1174;-5041;1935;-5041;579
1223.0;?;1092.0;-641;484.0;-905;-3721;?;-3721;614
1106.0;-163.0;1249.0;-240;425.0;-86;-884;1293;-884;763
996.0;-161.0;1386.0;-20;409.0;791;315;260;315;266
?;-130.0;1230.0;-240;418.0;782;658;191;658;?
816.0;-90.0;827.0;-17;447.0;537;994;474;994;245
?;-106.0;568.0;-178;413.0;578;?;273;1567;63
678.0;-118.0;912.0;-99;389.0;272;2117;568;2117;7
630.0;-138.0;1253.0;-92;373.0;-50;2599;811;2599;?
559.0;-119.0;?;-69;349.0;-441;2973;1127;2973;184
424.0;-213.0;814.0;-84;373.0;-1187;2748;1890;2748;129
297.0;-351.0;792.0;-109;389.0;-1587;2499;2150;2499;330
218.0;-464.0;840.0;-78;?;-902;?;?;2460;113
142.0;-378.0;880.0;?;341.0;-1024;2532;?;2532;166
187.0;-272.0;813.0;-86;?;-1023;2536;2241;2536;167
291.0;-78.0;749.0;-72;?;1417;1304;2586;1304;-1288
418.0;529.0;758.0;-54;395.0;1840;-73;1090;-73;-43
294.0;?;852.0;-59;?;-32;?;481;-17;87
-87.0;1112.0;?;-104;532.0;408;273;323;273;-2218
-295.0;835.0;937.0;-126;634.0;1025;?;-424;-112;-1530
-346.0;?;1015.0;-43;683.0;-13;-300;794;-300;-341
-352.0;742.0;1025.0;2;808.0;-135;-85;926;-85;-31
?;843.0;1279.0;-119;777.0;111;49;491;49;41
-331.0;818.0;?;-14;756.0;-60;61;803;61;-49
-261.0;772.0;1273.0;272;767.0;40;76;629;76;32
-172.0;664.0;1183.0;262;827.0;11;68;690;68;17
-55.0;?;918.0;133;?;11;32;?;32;24
42.0;505.0;1024.0;90;741.0;31;58;663;58;33
105.0;566.0;1113.0;55;693.0;8;71;699;71;32
60.0;693.0;1043.0;103;717.0;22;40;673;40;26
-75.0;835.0;1005.0;29;720.0;12;59;?;?;34
-123.0;757.0;1061.0;-173;691.0;24;49;?;49;42
-250.0;609.0;?;-167;690.0;18;9;680;9;38
-461.0;446.0;988.0;-206;681.0;15;53;?;53;?
?;251.0;976.0;-367;650.0;14;40;691;?;?
-546.0;142.0;1000.0;-395;646.0;17;7;?;7;56
-544.0;-27.0;1024.0;-411;666.0;16;19;687;19;36
-690.0;64.0;954.0;-436;636.0;3;-31;695;-31;1
-657.0;68.0;932.0;-333;650.0;15;-54;681;-54;35
-565.0;?;969.0;-223;663.0;26;-23;670;-23;43
-278.0;-12.0;1022.0;-175;642.0;6;2;712;2;52
-122.0;-150.0;976.0;-177;626.0;-14;-5;?;-5;86
11.0;?;967.0;-37;667.0;-4;8;738;8;71
221.0;-386.0;986.0;?;675.0;?;31;695;31;42
254.0;-408.0;1014.0;?;676.0;18;15;691;?;37
334.0;-416.0;1092.0;525;670.0;20;23;693;23;43
-39.0;-51.0;1139.0;436;657.0;?;31;682;31;35
151.0;573.0;1055.0;-168;616.0;31;-14;681;-14;23
-47.0;276.0;1031.0;-222;567.0;16;36;661;36;40
?;34.0;1022.0;-183;562.0;0;25;694;25;41
-179.0;144.0;953.0;-110;508.0;6;19;733;19;30
-152.0;166.0;905.0;-19;504.0;-61;300;?;300;?
-186.0;36.0;860.0;-39;?;4;753;925;?;176
-93.0;125.0;954.0;-54;473.0;-54;2034;1156;2034;635
?;-56.0;947.0;-48;420.0;30;1156;1111;1156;344
-113.0;-715.0;936.0;-27;459.0;188;-2344;1255;-2344;?
-87.0;-689.0;1095.0;-47;?;-278;-3341;1400;?;-156
-52.0;-680.0;?;-60;478.0;?;-3148;1069;-3148;254
-200.0;-844.0;1094.0;-48;439.0;9;-3174;709;-3174;702
-175.0;-863.0;1031.0;-41;433.0;-147;-2933;515;-2933;?
-170.0;-666.0;867.0;-43;454.0;-81;-2627;460;-2627;326
-492.0;-408.0;935.0;-43;457.0;49;-3356;516;-3356;-8
