Accelerometer LUA_ accX;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit BACK accZ;InertialMeasurementUnit BACK magneticY;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE EuY
169.0;161;-3751;-1318;370.0;-278.0;-19.0;-2056;1318;554.0;-3751;-10
-41.0;179;-5909;-1193;436.0;-275.0;12.0;-3093;1193;561.0;-5909;-8
-86.0;337;?;1462;325.0;-269.0;-47.0;?;-1462;571.0;-575;-14
-251.0;-79;1815;5993;226.0;-256.0;?;-373;?;582.0;1815;-25
-190.0;-229;323;3885;152.0;-247.0;215.0;-1095;-3885;592.0;323;-32
-73.0;176;754;435;143.0;-238.0;-748.0;751;-435;601.0;754;-36
-146.0;-67;282;25;134.0;-227.0;-667.0;87;-25;610.0;282;-36
-52.0;124;-87;111;?;-214.0;-427.0;?;-111;619.0;-87;-36
7.0;414;203;18;143.0;?;?;83;-18;630.0;?;-36
-112.0;261;-76;87;89.0;?;-454.0;-235;-87;639.0;-76;-36
-164.0;?;46;-13;62.0;?;?;-97;13;649.0;?;-37
92.0;84;-10;-8;66.0;-136.0;?;-128;8;661.0;-10;-37
123.0;-27;-43;45;91.0;-118.0;-483.0;-154;-45;?;-43;-37
-7.0;0;-20;5;?;-102.0;-416.0;-104;-5;682.0;-20;-37
?;79;-18;43;99.0;-86.0;-303.0;-133;-43;694.0;-18;-37
258.0;154;-28;60;155.0;-66.0;125.0;?;-60;706.0;-28;-37
169.0;425;37;73;261.0;-43.0;-890.0;-92;-73;719.0;37;?
96.0;279;-54;195;370.0;-28.0;767.0;-95;?;730.0;-54;?
37.0;-310;-59;309;419.0;-9.0;827.0;-29;-309;744.0;-59;?
54.0;523;46;923;424.0;3.0;-268.0;-123;-923;?;?;-39
?;?;-697;3643;412.0;11.0;?;-169;-3643;765.0;-697;-44
85.0;1391;631;7519;339.0;17.0;?;403;-7519;775.0;?;-57
96.0;674;1781;9996;283.0;18.0;795.0;373;-9996;785.0;1781;-76
169.0;?;33;6800;229.0;14.0;-428.0;-39;-6800;794.0;33;-85
?;118;544;?;?;9.0;-275.0;535;568;804.0;544;-82
36.0;148;1442;-2569;?;7.0;-6.0;315;2569;814.0;1442;-85
92.0;78;?;-2207;154.0;3.0;22.0;-425;2207;819.0;564;-88
35.0;114;?;-3686;124.0;-1.0;-291.0;?;3686;831.0;487;-79
96.0;99;823;-3622;98.0;-4.0;7.0;-337;3622;840.0;823;-71
229.0;84;1077;-3697;111.0;-10.0;62.0;-426;3697;848.0;1077;?
183.0;82;1158;-4030;90.0;-13.0;18.0;-45;4030;859.0;1158;?
174.0;72;1524;-2602;147.0;-17.0;84.0;?;2602;869.0;1524;-49
?;85;3030;-567;138.0;-21.0;41.0;1001;567;?;3030;?
126.0;72;?;32;183.0;-25.0;36.0;27;-32;887.0;3556;-41
75.0;64;3637;87;?;-29.0;?;9;-87;897.0;3637;-40
-4.0;64;4019;1055;?;-29.0;60.0;539;-1055;905.0;4019;-40
22.0;39;2699;2546;416.0;-35.0;10.0;-1225;-2546;915.0;2699;-41
-206.0;64;2477;3622;349.0;-36.0;-207.0;-2444;-3622;927.0;2477;-43
-83.0;6;1661;1739;335.0;-29.0;-202.0;-1054;-1739;933.0;1661;-40
?;66;-236;-363;239.0;-24.0;-58.0;-80;363;942.0;-236;-38
-13.0;?;-11;86;202.0;-24.0;-161.0;-185;-86;950.0;-11;-39
-87.0;-26;1;78;148.0;-19.0;-532.0;-108;-78;961.0;?;-39
-114.0;-271;-113;-33;157.0;-14.0;-674.0;-66;33;970.0;-113;-39
-110.0;-164;68;85;149.0;-11.0;-593.0;-112;-85;975.0;68;-39
?;-101;?;-69;158.0;-7.0;-595.0;-73;69;983.0;-51;-39
37.0;-151;12;15;157.0;-3.0;-581.0;-97;-15;993.0;12;-39
186.0;-107;18;-23;131.0;1.0;-512.0;-70;23;1003.0;18;-39
91.0;-1;16;?;130.0;3.0;-569.0;-57;27;1012.0;16;-39
381.0;61;10;?;99.0;7.0;-591.0;-82;18;1023.0;10;-39
406.0;?;-8;-42;32.0;?;-502.0;-39;42;1031.0;-8;-39
334.0;297;28;?;124.0;6.0;-450.0;-10;30;1043.0;28;-39
232.0;255;33;?;?;12.0;-14.0;-38;46;1054.0;33;-39
215.0;3;-21;-41;381.0;22.0;137.0;?;41;?;-21;?
197.0;7;-24;-28;345.0;37.0;41.0;-18;28;1074.0;-24;-39
214.0;56;-11;?;455.0;?;691.0;-34;53;1081.0;-11;-39
245.0;49;-6;-32;346.0;?;?;-19;32;1088.0;-6;?
305.0;75;6;-28;?;61.0;-686.0;22;28;?;6;?
242.0;52;38;-52;384.0;61.0;-222.0;27;52;1095.0;38;-39
?;28;51;?;392.0;67.0;?;2;?;1100.0;51;-39
?;13;-10;-31;406.0;?;-691.0;-14;?;1103.0;-10;-39
35.0;9;-15;-10;420.0;60.0;-114.0;-12;?;1105.0;-15;-39
-1.0;-6;11;5;402.0;53.0;74.0;-7;-5;1107.0;11;-38
51.0;24;-15;9;379.0;42.0;?;?;-9;1108.0;-15;-39
139.0;85;-56;?;355.0;29.0;?;5;-36;1110.0;-56;-39
155.0;?;-42;4;358.0;9.0;-56.0;11;-4;1114.0;-42;-39
155.0;195;23;?;348.0;-7.0;73.0;-4;31;1115.0;23;-39
154.0;107;14;-22;362.0;-18.0;-21.0;2;22;1115.0;14;-38
119.0;19;-1;-17;353.0;-33.0;51.0;6;17;1115.0;-1;-38
?;?;7;20;330.0;-48.0;192.0;-9;-20;1113.0;7;-38
-9.0;?;-36;44;307.0;-65.0;154.0;-5;-44;1112.0;-36;-39
15.0;-27;-33;5;320.0;-81.0;50.0;-1;-5;1110.0;-33;-39
42.0;38;14;-3;314.0;-95.0;-48.0;-4;3;1110.0;14;-38
57.0;53;20;17;283.0;-109.0;?;4;-17;1106.0;20;-38
?;23;28;28;242.0;-123.0;14.0;7;-28;1104.0;28;-38
39.0;23;41;16;233.0;-132.0;220.0;-6;-16;1098.0;?;-38
34.0;29;17;-9;?;-144.0;-39.0;-14;9;1095.0;17;-39
32.0;77;9;10;122.0;?;-601.0;-8;-10;1092.0;9;-39
119.0;86;15;?;?;?;-629.0;-4;-19;1090.0;15;-38
103.0;56;-7;-6;135.0;-152.0;-445.0;-4;6;1089.0;-7;?
111.0;98;-5;-7;176.0;-151.0;-522.0;5;7;1088.0;-5;-38
171.0;85;-4;-15;147.0;-144.0;-448.0;12;15;1087.0;-4;-38
213.0;11;-21;-28;144.0;-138.0;-466.0;1;28;1090.0;-21;-39
170.0;-31;4;19;224.0;?;-431.0;-4;?;1091.0;4;-39
94.0;-105;17;19;264.0;-130.0;-446.0;7;?;1090.0;17;-38
-1.0;-127;-12;-15;350.0;-130.0;-138.0;1;15;1089.0;-12;-39
-3.0;-88;115;35;299.0;-136.0;-387.0;26;-35;1086.0;115;?
32.0;242;163;13;225.0;-141.0;-295.0;-15;-13;1081.0;?;-39
109.0;475;287;-214;182.0;-145.0;-486.0;-46;214;1080.0;287;-39
152.0;111;309;11;168.0;-149.0;-574.0;23;-11;?;309;-39
?;-66;89;790;189.0;-145.0;-635.0;70;-790;1080.0;89;?
215.0;18;562;1326;233.0;?;146.0;191;-1326;1075.0;562;-42
?;-12;663;1820;259.0;-149.0;460.0;96;-1820;1074.0;663;-45
?;6;929;1214;270.0;-160.0;-966.0;338;-1214;1069.0;929;-48
41.0;22;3004;-709;255.0;-164.0;-832.0;878;?;1068.0;3004;-47
-46.0;13;2905;-1312;261.0;-171.0;4.0;659;1312;1064.0;2905;-47
-44.0;12;-26;-1093;270.0;-177.0;-54.0;307;1093;1060.0;-26;-45
-122.0;13;-974;?;?;-180.0;-305.0;?;1435;1058.0;-974;-43
-116.0;14;-1823;-825;243.0;?;?;-99;825;1052.0;-1823;-43
-62.0;20;?;144;237.0;-193.0;-193.0;85;-144;?;-2726;-42
-15.0;18;-1215;134;234.0;?;-177.0;?;-134;1038.0;-1215;-42
-71.0;?;-421;-154;247.0;-200.0;-68.0;-40;154;1033.0;?;-41
-60.0;?;-287;-394;234.0;-202.0;-179.0;?;394;?;-287;-40
-134.0;?;-475;29;256.0;-201.0;?;-70;-29;1019.0;-475;-40
-186.0;-2;-610;-109;227.0;-201.0;-103.0;-158;?;?;-610;-39
-187.0;3;?;264;186.0;-202.0;-136.0;-23;-264;1004.0;-705;-39
-137.0;11;-674;1150;150.0;-200.0;-145.0;-19;-1150;998.0;-674;-39
-74.0;6;-191;1141;111.0;-192.0;-50.0;-416;-1141;994.0;-191;-39
?;1;-978;2801;111.0;-187.0;-62.0;47;-2801;989.0;-978;-41
?;2;1170;1793;100.0;-186.0;74.0;-955;-1793;983.0;1170;-45
?;4;?;-1390;?;-184.0;268.0;-1451;1390;981.0;3615;-47
-19.0;4;2008;-1102;?;-182.0;141.0;-174;1102;?;2008;-47
-10.0;9;999;-275;125.0;-189.0;?;-376;275;971.0;?;-48
-11.0;11;536;?;133.0;-195.0;9.0;-321;?;967.0;536;-48
0.0;-1;?;-217;?;-200.0;-33.0;23;217;963.0;?;-47
-46.0;-8;-160;-209;156.0;-207.0;-45.0;-64;209;957.0;-160;-47
-11.0;-4;-277;-179;174.0;?;?;113;179;955.0;-277;-47
?;?;-137;-226;171.0;-217.0;28.0;112;226;952.0;-137;-46
-16.0;0;133;-157;157.0;-220.0;29.0;113;157;947.0;133;-46
-64.0;5;232;-138;154.0;-225.0;14.0;61;138;945.0;?;-46
-7.0;7;146;-138;173.0;-226.0;-28.0;16;138;944.0;146;-45
-10.0;-2;37;-159;164.0;-224.0;-12.0;17;?;944.0;37;-45
-40.0;1;-46;-167;155.0;-225.0;-64.0;16;167;943.0;-46;-45
10.0;7;?;-126;149.0;-222.0;-39.0;45;126;944.0;-100;-45
?;6;-168;-108;168.0;-218.0;?;44;108;946.0;-168;-44
-32.0;8;-192;-76;186.0;-218.0;-55.0;61;76;945.0;-192;-44
-43.0;-14;-154;-42;202.0;-213.0;-26.0;82;?;947.0;-154;-44
-26.0;15;-116;-15;186.0;-208.0;-72.0;79;15;945.0;-116;-44
-49.0;40;-66;20;178.0;-202.0;-66.0;72;-20;946.0;-66;-44
?;0;-19;10;148.0;-198.0;-90.0;54;-10;?;-19;-44
68.0;1;15;-17;142.0;-193.0;-39.0;43;17;946.0;15;-44
33.0;9;?;-47;152.0;-188.0;-100.0;38;47;947.0;42;-44
-34.0;-1;?;-90;165.0;?;-117.0;14;90;948.0;9;?
-61.0;-3;-14;-76;168.0;-185.0;-115.0;47;?;947.0;-14;-44
-70.0;0;?;-111;157.0;-183.0;-38.0;16;111;947.0;?;-44
-79.0;10;-31;-55;163.0;-179.0;-6.0;?;?;945.0;-31;-44
-54.0;6;-25;?;165.0;-177.0;-26.0;66;23;945.0;-25;-44
-15.0;-4;-127;-404;166.0;-172.0;-4.0;-115;404;947.0;-127;-43
11.0;-8;-166;-570;183.0;?;15.0;174;570;947.0;-166;-42
?;-6;-92;-460;?;-166.0;78.0;40;460;948.0;-92;-41
?;7;-160;-245;180.0;-167.0;19.0;-453;245;946.0;-160;-40
31.0;?;-1526;?;188.0;-163.0;16.0;-331;-13;945.0;-1526;?
30.0;-10;-2528;83;198.0;-157.0;-105.0;?;-83;945.0;-2528;-41
13.0;-9;-506;548;196.0;-160.0;-337.0;569;-548;947.0;-506;-42
10.0;-4;1018;901;192.0;-154.0;-252.0;590;-901;946.0;1018;-43
?;-7;763;769;188.0;-151.0;-158.0;32;?;944.0;763;-44
-19.0;-2;?;760;?;-155.0;-266.0;-34;-760;944.0;1255;-45
-29.0;-2;1205;935;186.0;-154.0;-101.0;-219;-935;?;1205;-46
-58.0;2;892;886;190.0;-158.0;-404.0;?;-886;?;892;-47
-116.0;11;1566;204;178.0;-159.0;?;387;-204;941.0;1566;-47
-56.0;-15;1461;-580;158.0;-163.0;?;265;580;940.0;1461;-46
45.0;3;1321;-1079;140.0;-164.0;-262.0;-41;1079;940.0;1321;-44
153.0;-8;1110;-812;143.0;-175.0;-307.0;-21;812;941.0;1110;-45
112.0;?;-130;-98;166.0;-177.0;?;-215;98;940.0;-130;-46
68.0;42;-387;-230;177.0;-182.0;-209.0;27;230;938.0;-387;-45
17.0;-16;-320;-423;163.0;-188.0;-384.0;156;423;938.0;-320;-45
?;202;-190;-154;144.0;-196.0;?;?;154;935.0;-190;-45
-93.0;?;144;5;118.0;-198.0;-329.0;123;-5;?;144;-45
-79.0;562;122;102;92.0;-200.0;-256.0;36;-102;936.0;122;?
-36.0;669;316;114;76.0;-202.0;-276.0;72;-114;936.0;?;-45
62.0;545;174;29;50.0;?;-337.0;27;-29;939.0;174;-45
49.0;421;-6;-1;55.0;-207.0;?;-42;1;940.0;-6;-45
77.0;299;72;-8;?;-206.0;?;7;8;943.0;72;-45
131.0;114;24;-42;?;-207.0;-192.0;?;42;946.0;24;-45
183.0;46;38;?;?;?;-494.0;14;?;951.0;38;-45
121.0;-124;?;?;113.0;-197.0;-223.0;16;2;954.0;89;-45
69.0;-235;67;0;116.0;-189.0;-206.0;39;0;957.0;67;-45
62.0;-190;67;?;111.0;-179.0;-130.0;-11;49;964.0;67;-45
105.0;?;140;42;?;-166.0;-176.0;?;-42;968.0;140;-46
163.0;-415;100;98;162.0;-150.0;-48.0;48;-98;972.0;100;-45
228.0;?;7;229;207.0;-138.0;36.0;?;-229;973.0;?;-46
218.0;-594;-54;261;189.0;-129.0;-19.0;67;-261;973.0;-54;-46
228.0;363;124;235;175.0;-126.0;-90.0;2;-235;?;124;-46
?;-1862;?;1462;207.0;-128.0;-102.0;?;-1462;967.0;476;-48
334.0;-2248;411;3056;237.0;-128.0;-96.0;381;-3056;963.0;411;-52
302.0;107;2642;3663;225.0;-135.0;?;750;-3663;957.0;2642;-57
257.0;?;6050;3569;235.0;-144.0;41.0;1426;-3569;954.0;6050;-60
197.0;-96;6152;1263;216.0;?;57.0;1989;-1263;946.0;6152;-55
145.0;114;4686;-1891;204.0;-161.0;64.0;1233;1891;939.0;4686;-53
81.0;-125;?;-1545;205.0;-171.0;29.0;?;1545;930.0;?;-56
-99.0;52;1513;-949;216.0;-186.0;8.0;656;949;924.0;1513;-60
-171.0;-28;1433;-1873;190.0;-192.0;-19.0;?;1873;917.0;1433;-62
39.0;8;301;-1919;174.0;-205.0;-42.0;399;1919;905.0;301;-64
64.0;15;-546;-2423;172.0;-216.0;-72.0;445;2423;892.0;-546;-65
-18.0;-9;-646;-2871;189.0;-221.0;?;420;2871;876.0;-646;-64
-170.0;-6;-968;-2843;195.0;-229.0;-76.0;317;2843;864.0;-968;-59
35.0;10;-1485;-2712;278.0;-234.0;-56.0;335;2712;843.0;-1485;-55
32.0;2;-1495;-2409;497.0;-235.0;-75.0;157;2409;821.0;-1495;-50
-206.0;-15;-1952;-2236;349.0;-233.0;-29.0;-446;2236;800.0;-1952;-46
-304.0;?;-2936;-2460;296.0;-221.0;24.0;-704;2460;781.0;-2936;?
-245.0;47;-3669;-3421;381.0;-205.0;66.0;-1282;3421;762.0;-3669;-37
-193.0;153;-3998;-3108;368.0;-191.0;-15.0;-2928;3108;749.0;-3998;-26
-164.0;205;2159;-1576;296.0;-176.0;82.0;-1817;1576;740.0;2159;-21
?;113;7792;374;239.0;-165.0;-111.0;740;-374;728.0;7792;-24
-145.0;441;4025;2392;215.0;-162.0;?;-651;-2392;716.0;4025;-28
-94.0;659;1034;3001;213.0;-162.0;-360.0;-2154;-3001;704.0;1034;-32
?;196;1258;2850;207.0;-160.0;?;-405;-2850;692.0;?;-38
-125.0;426;720;1326;209.0;-156.0;61.0;?;-1326;681.0;720;-42
-113.0;-76;439;-9;197.0;-155.0;-133.0;-533;9;670.0;439;-42
?;604;157;237;183.0;-151.0;-299.0;-127;?;?;157;-43
-74.0;2635;-57;112;178.0;-147.0;?;-30;?;650.0;-57;-43
-45.0;1259;3;21;152.0;-148.0;-372.0;-41;-21;?;3;-43
152.0;447;15;35;141.0;-147.0;-303.0;-2;-35;633.0;15;-43
?;988;-40;37;?;?;-448.0;-107;-37;623.0;-40;-43
63.0;663;-19;?;120.0;-141.0;73.0;-51;-50;613.0;-19;-43
72.0;675;-84;71;180.0;-141.0;-5.0;-40;-71;601.0;-84;-43
217.0;?;-57;170;262.0;-138.0;-465.0;-33;-170;584.0;-57;-43
213.0;-421;30;?;248.0;-138.0;22.0;-46;-102;577.0;30;?
115.0;-2008;-57;465;401.0;-134.0;290.0;-23;-465;572.0;-57;?
70.0;-2674;18;333;?;-130.0;234.0;-59;-333;565.0;18;-44
68.0;-3702;-221;1185;549.0;-128.0;-64.0;11;-1185;555.0;-221;-46
79.0;-3529;?;2577;366.0;-131.0;-169.0;44;-2577;549.0;-446;-51
112.0;-543;-304;3813;?;-139.0;-154.0;151;-3813;551.0;-304;-56
?;-76;-233;7237;337.0;-152.0;-285.0;708;?;554.0;-233;?
300.0;-338;-307;8668;293.0;-164.0;-392.0;885;-8668;551.0;?;-81
260.0;276;-2727;?;220.0;-179.0;-204.0;?;-6884;550.0;?;-78
146.0;95;-4417;1962;185.0;?;-121.0;836;-1962;544.0;?;-71
?;262;-2795;-2458;186.0;-202.0;-195.0;751;2458;533.0;-2795;?
-5.0;257;-2080;-1894;?;-215.0;-205.0;681;1894;?;-2080;-64
8.0;226;-1903;-2517;138.0;-228.0;-189.0;369;2517;516.0;-1903;-66
-16.0;280;-1903;-3696;112.0;-244.0;?;-209;3696;509.0;-1903;-69
2.0;235;-2316;-3668;122.0;-257.0;-74.0;-568;3668;498.0;-2316;-70
-132.0;255;-3147;-4214;138.0;-265.0;102.0;-700;4214;487.0;?;-66
-147.0;230;-3273;-4328;?;?;?;?;4328;?;-3273;-58
26.0;248;-2971;-4171;270.0;-290.0;54.0;?;4171;?;-2971;-51
85.0;245;?;-4380;208.0;-301.0;?;-790;4380;455.0;-3524;-43
29.0;290;-1990;-5519;342.0;-313.0;-394.0;-631;5519;445.0;-1990;-34
-110.0;249;-3798;-3008;324.0;?;49.0;-1095;3008;438.0;-3798;-23
-156.0;307;-5162;60;324.0;-333.0;536.0;-725;-60;429.0;-5162;-18
-206.0;415;780;86;372.0;-341.0;710.0;-677;-86;424.0;780;-22
-170.0;495;3857;2803;287.0;-359.0;-563.0;?;-2803;?;3857;-26
-199.0;676;2742;4428;199.0;-377.0;-302.0;-1968;-4428;415.0;2742;-28
-164.0;826;1239;2191;174.0;-394.0;-385.0;-1423;-2191;414.0;1239;-36
-186.0;?;181;581;183.0;?;-246.0;-1076;-581;410.0;181;-42
-154.0;2903;265;240;117.0;-425.0;-519.0;300;-240;413.0;265;-42
-13.0;1070;61;199;139.0;-442.0;-512.0;-86;-199;413.0;?;-42
23.0;699;-63;?;114.0;-456.0;-571.0;?;-203;415.0;-63;?
48.0;220;-8;?;88.0;-466.0;-409.0;93;-141;420.0;-8;-43
325.0;-225;-31;80;93.0;-473.0;-453.0;-93;-80;423.0;-31;-43
405.0;96;-12;76;102.0;-478.0;-579.0;?;-76;426.0;-12;-43
41.0;-156;-77;41;78.0;-485.0;-651.0;-45;-41;429.0;-77;-43
78.0;-332;?;35;182.0;-486.0;-458.0;-17;-35;435.0;-112;?
368.0;-974;?;86;175.0;-491.0;-380.0;-37;-86;444.0;-82;-43
170.0;-1428;-137;171;150.0;-492.0;247.0;-19;-171;458.0;-137;-44
64.0;-1246;32;61;264.0;?;507.0;-19;-61;469.0;32;-44
107.0;-1688;-269;519;533.0;-489.0;734.0;-72;-519;?;-269;-45
68.0;?;-466;1662;490.0;-487.0;291.0;-127;-1662;484.0;-466;-47
96.0;1187;-587;2744;441.0;?;-29.0;-285;-2744;490.0;-587;-50
?;-364;-962;4693;417.0;-498.0;-1029.0;-251;-4693;494.0;-962;-57
207.0;-4014;185;8137;?;-507.0;-618.0;98;?;496.0;185;-72
182.0;-3497;-201;10188;228.0;-514.0;951.0;291;-10188;499.0;-201;-85
124.0;-810;-2129;6328;219.0;-521.0;-421.0;204;-6328;499.0;-2129;-80
88.0;38;-1725;119;166.0;-529.0;-399.0;119;-119;498.0;-1725;-70
64.0;180;-909;-1999;152.0;-534.0;?;63;1999;494.0;?;?
78.0;157;-623;-2190;94.0;-540.0;279.0;24;2190;495.0;-623;?
-76.0;?;22;?;?;-545.0;-60.0;8;3138;494.0;22;-74
-134.0;162;-303;-3648;94.0;-550.0;8.0;-87;3648;492.0;-303;?
-86.0;101;-735;-4453;?;-556.0;?;-168;4453;490.0;-735;-75
-155.0;?;-1238;-4748;64.0;-559.0;58.0;-173;4748;490.0;-1238;-69
36.0;?;-1368;-4666;152.0;-561.0;64.0;?;4666;488.0;-1368;-60
270.0;119;-702;-4883;93.0;?;-15.0;-66;4883;489.0;-702;-53
356.0;131;-1351;-4048;268.0;-565.0;47.0;307;4048;486.0;-1351;-43
198.0;104;466;-6678;378.0;-571.0;?;941;6678;489.0;466;-34
?;170;-3394;-4987;327.0;-571.0;22.0;890;4987;487.0;?;-24
?;195;-7374;-911;415.0;-574.0;-29.0;?;?;486.0;-7374;-15
-120.0;216;485;-2026;378.0;-573.0;-266.0;109;2026;483.0;485;-19
-45.0;383;2146;3218;336.0;-574.0;-385.0;-444;-3218;488.0;2146;-27
-131.0;122;39;4314;215.0;?;-52.0;-204;-4314;489.0;39;-36
-70.0;270;1411;381;150.0;-573.0;?;?;-381;490.0;1411;-42
-39.0;802;392;962;160.0;-571.0;?;183;-962;492.0;392;-43
-139.0;989;178;53;103.0;-563.0;?;-48;-53;?;178;-44
-85.0;?;64;2;133.0;-559.0;?;-43;?;499.0;64;-44
-39.0;418;-80;270;119.0;-552.0;-587.0;-24;?;505.0;-80;-44
-72.0;172;103;-113;64.0;-546.0;-486.0;-19;113;509.0;103;-44
145.0;?;-16;125;47.0;-541.0;-506.0;-53;-125;515.0;-16;-44
323.0;288;-21;19;74.0;-540.0;-492.0;?;?;522.0;-21;-44
244.0;?;-70;?;59.0;-532.0;-424.0;-47;-70;529.0;-70;-45
131.0;405;-55;82;129.0;-527.0;-408.0;-62;-82;536.0;-55;-45
282.0;67;?;66;176.0;-519.0;-206.0;-44;-66;543.0;?;-45
197.0;-576;-188;167;174.0;-514.0;118.0;-61;-167;549.0;-188;-45
43.0;-316;-89;138;290.0;-501.0;-309.0;-2;-138;557.0;-89;-45
-46.0;?;-197;297;346.0;-501.0;1553.0;-54;-297;562.0;-197;-45
-53.0;-1641;-458;1064;500.0;-495.0;115.0;-165;-1064;?;-458;-47
-41.0;?;-539;2743;312.0;?;-187.0;?;-2743;570.0;-539;-51
9.0;-1423;-422;5514;309.0;-505.0;?;-310;-5514;570.0;-422;-59
72.0;?;863;7158;301.0;-518.0;34.0;-69;-7158;566.0;863;-74
101.0;83;737;?;297.0;-530.0;281.0;-153;?;562.0;737;-86
120.0;-1;-151;395;?;-545.0;-182.0;-701;-395;559.0;-151;-87
41.0;75;33;?;182.0;?;-203.0;-424;2975;553.0;33;-81
0.0;195;-961;-3055;168.0;?;44.0;139;3055;549.0;?;-72
77.0;57;-1192;-3404;156.0;-582.0;103.0;402;3404;544.0;-1192;-63
162.0;162;-1580;-4023;103.0;-594.0;-66.0;?;4023;538.0;-1580;-58
122.0;91;-1873;-3285;?;-601.0;11.0;424;3285;532.0;-1873;-54
182.0;113;-1194;-3580;80.0;-610.0;91.0;791;3580;528.0;-1194;-51
115.0;108;270;-2921;106.0;-617.0;?;384;2921;522.0;270;-44
138.0;104;2283;?;157.0;-622.0;88.0;-1074;-228;516.0;2283;?
181.0;101;-237;594;182.0;-627.0;158.0;175;-594;511.0;-237;-42
155.0;100;?;-331;184.0;?;?;588;331;?;-1469;-44
95.0;96;418;96;329.0;-635.0;178.0;-619;-96;498.0;?;?
4.0;90;-79;9;354.0;-641.0;-86.0;-51;-9;493.0;-79;-43
63.0;90;-114;32;405.0;-644.0;-339.0;43;-32;493.0;-114;?
-2.0;87;84;5;356.0;-647.0;-413.0;-108;-5;492.0;84;?
-41.0;73;-43;-80;280.0;-644.0;-135.0;19;80;492.0;-43;-43
-122.0;69;38;21;264.0;-646.0;?;-100;-21;497.0;38;-43
-127.0;?;-147;-1;231.0;-648.0;-579.0;-53;1;497.0;-147;-43
-113.0;65;-103;51;220.0;-645.0;-837.0;-50;-51;500.0;-103;-43
-68.0;66;-105;?;226.0;-645.0;-350.0;-49;?;505.0;?;-43
80.0;39;-93;23;204.0;-645.0;-322.0;-39;-23;510.0;-93;-43
?;159;?;-7;272.0;-644.0;-480.0;-39;7;517.0;-35;-43
-22.0;191;-9;5;251.0;-646.0;-509.0;-44;-5;521.0;-9;-43
-73.0;188;3;23;?;-646.0;?;-31;-23;?;3;-43
0.0;162;10;2;273.0;?;-502.0;-22;-2;532.0;10;-43
?;?;-13;11;234.0;-647.0;-458.0;?;-11;535.0;-13;-43
242.0;-139;-49;?;221.0;-644.0;-606.0;-20;?;546.0;-49;?
391.0;-60;-3;-13;217.0;-641.0;-363.0;-9;13;550.0;-3;-43
?;-26;-7;-18;221.0;-641.0;65.0;-2;18;559.0;-7;?
340.0;74;?;13;223.0;-637.0;407.0;-3;-13;565.0;-40;-43
?;?;?;34;241.0;-636.0;1173.0;-5;-34;571.0;-9;-43
61.0;49;-10;6;?;-633.0;405.0;-10;-6;577.0;-10;-43
17.0;-17;3;-1;279.0;-629.0;-576.0;-13;1;583.0;?;-43
?;0;-29;10;284.0;-629.0;-1409.0;?;-10;588.0;?;-43
82.0;47;-43;39;291.0;-625.0;300.0;?;-39;?;-43;-43
184.0;126;-6;38;287.0;-626.0;-97.0;-2;-38;?;-6;-43
201.0;208;-31;-9;293.0;-624.0;-497.0;0;9;601.0;-31;-43
146.0;216;-33;-11;330.0;-623.0;-130.0;?;11;602.0;-33;-43
82.0;-20;-27;-10;326.0;-624.0;214.0;-2;10;606.0;?;-43
93.0;-489;?;6;319.0;-626.0;-165.0;5;-6;?;-23;-43
74.0;165;13;26;253.0;-626.0;?;5;-26;602.0;13;-43
63.0;?;?;10;249.0;-629.0;21.0;8;-10;600.0;-10;?
51.0;?;-30;2;250.0;-635.0;-20.0;8;-2;593.0;-30;-43
8.0;-791;16;9;267.0;-643.0;-22.0;-2;?;587.0;16;-43
48.0;8;18;7;243.0;-645.0;92.0;18;?;582.0;?;-43
76.0;163;60;?;247.0;-651.0;29.0;16;48;578.0;60;-43
58.0;59;26;51;240.0;-652.0;179.0;-13;-51;571.0;26;-43
121.0;61;46;-9;?;-655.0;-79.0;16;9;565.0;46;?
152.0;59;36;13;?;-663.0;-306.0;11;?;555.0;36;-43
190.0;55;-164;480;241.0;-664.0;-143.0;-63;-480;547.0;-164;-44
?;66;-144;517;231.0;-669.0;-169.0;?;-517;538.0;-144;-44
48.0;55;-261;614;224.0;-673.0;-4.0;-96;-614;531.0;-261;-44
-123.0;55;-114;294;163.0;-675.0;-591.0;-107;-294;521.0;-114;-45
-239.0;63;93;-101;?;-680.0;-822.0;-156;101;509.0;93;?
-375.0;65;?;?;?;-681.0;-379.0;?;?;498.0;-568;-45
-422.0;64;-273;-407;-16.0;-686.0;-669.0;-42;407;492.0;-273;-45
-410.0;66;762;-296;-67.0;-685.0;-593.0;229;296;485.0;762;-44
-269.0;58;-77;?;-53.0;-684.0;?;99;257;482.0;-77;?
-101.0;51;-238;-602;-4.0;-683.0;-591.0;114;602;477.0;-238;-43
25.0;55;616;-344;-2.0;-684.0;-216.0;134;344;472.0;?;-42
