InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RLA gyroX;Accelerometer HIP accZ;Accelerometer LWR accZ
26.0;52.0;-415.0;355.0;15.0;66.0;-773.0;-64.0;19.0;454.0
-35.0;-74.0;-3.0;48.0;238.0;66.0;66.0;-1.0;398.0;706.0
-1.0;35.0;20.0;182.0;20.0;81.0;-859.0;65.0;486.0;396.0
-33.0;-47.0;27.0;186.0;-3.0;24.0;-877.0;-12.0;424.0;400.0
-26.0;48.0;-369.0;221.0;340.0;-213.0;-502.0;-200.0;465.0;554.0
-32.0;36.0;97.0;81.0;33.0;57.0;-206.0;279.0;658.0;802.0
3.0;22.0;118.0;32.0;35.0;40.0;-198.0;4.0;665.0;801.0
2.0;6.0;95.0;109.0;327.0;-147.0;-178.0;-74.0;591.0;899.0
-1.0;5.0;14.0;190.0;75.0;32.0;-877.0;50.0;445.0;413.0
-55.0;51.0;32.0;195.0;13.0;115.0;-878.0;-19.0;451.0;429.0
-67.0;50.0;378.0;295.0;107.0;150.0;73.0;-253.0;470.0;898.0
221.0;186.0;3.0;219.0;434.0;135.0;-918.0;232.0;469.0;325.0
-7.0;53.0;35.0;208.0;-16.0;-146.0;-868.0;-355.0;466.0;371.0
31.0;8.0;346.0;159.0;-28.0;-5.0;-165.0;-29.0;607.0;858.0
-6.0;30.0;-237.0;166.0;-60.0;-74.0;-228.0;301.0;607.0;681.0
32.0;-37.0;108.0;353.0;92.0;-81.0;-428.0;-2589.0;426.0;452.0
-34.0;-88.0;29.0;189.0;-25.0;-166.0;-848.0;-154.0;445.0;364.0
-110.0;62.0;0.0;187.0;-6.0;305.0;-854.0;308.0;499.0;443.0
166.0;-257.0;-10.0;62.0;-79.0;213.0;-43.0;-88.0;493.0;575.0
-46.0;5.0;-442.0;362.0;26.0;60.0;-286.0;-75.0;-44.0;536.0
100.0;-28.0;70.0;177.0;-38.0;9.0;-227.0;-105.0;711.0;825.0
104.0;-501.0;-89.0;59.0;-322.0;-22.0;-257.0;237.0;48.0;433.0
15.0;-6.0;24.0;-4.0;28.0;50.0;3.0;-81.0;607.0;780.0
4.0;9.0;200.0;186.0;35.0;34.0;-209.0;10.0;588.0;882.0
17.0;39.0;182.0;73.0;37.0;38.0;-242.0;-15.0;488.0;944.0
-632.0;1323.0;173.0;307.0;-1260.0;2025.0;-429.0;-224.0;206.0;602.0
206.0;116.0;-471.0;243.0;-27.0;230.0;-268.0;-91.0;483.0;544.0
-5.0;44.0;11.0;180.0;57.0;52.0;-873.0;-69.0;462.0;366.0
0.0;-40.0;66.0;9.0;158.0;247.0;-263.0;-26.0;513.0;836.0
32.0;-75.0;1.0;188.0;-15.0;-23.0;-851.0;127.0;474.0;362.0
40.0;2.0;176.0;120.0;-79.0;45.0;-216.0;-270.0;516.0;943.0
-49.0;-110.0;60.0;168.0;21.0;-63.0;-854.0;39.0;403.0;427.0
-7.0;2.0;102.0;15.0;105.0;139.0;-263.0;24.0;492.0;894.0
-63.0;94.0;56.0;443.0;-18.0;-1.0;-511.0;979.0;489.0;565.0
28.0;-60.0;7.0;183.0;20.0;104.0;-852.0;204.0;451.0;376.0
19.0;26.0;69.0;71.0;17.0;64.0;-57.0;-540.0;668.0;787.0
72.0;371.0;74.0;140.0;83.0;111.0;-942.0;197.0;464.0;626.0
69.0;-161.0;-18.0;202.0;195.0;-89.0;-858.0;-10.0;441.0;366.0
-3.0;5.0;-170.0;-94.0;54.0;155.0;-275.0;-288.0;597.0;638.0
-8.0;4.0;33.0;169.0;6.0;50.0;-871.0;42.0;458.0;451.0
19.0;21.0;122.0;133.0;20.0;53.0;151.0;2.0;405.0;828.0
62.0;-101.0;-4.0;174.0;88.0;-67.0;-853.0;132.0;474.0;370.0
-495.0;797.0;90.0;198.0;-501.0;679.0;158.0;-624.0;225.0;482.0
42.0;-57.0;10.0;178.0;54.0;-61.0;-878.0;-52.0;439.0;374.0
133.0;159.0;79.0;203.0;-166.0;251.0;-756.0;-605.0;308.0;482.0
-104.0;75.0;-295.0;250.0;-272.0;26.0;-664.0;783.0;444.0;561.0
-4.0;-8.0;175.0;94.0;91.0;117.0;-233.0;236.0;497.0;921.0
-410.0;222.0;-62.0;88.0;-249.0;-939.0;-182.0;-700.0;247.0;308.0
45.0;0.0;23.0;197.0;107.0;28.0;-878.0;-1.0;445.0;413.0
44.0;30.0;49.0;168.0;197.0;57.0;-872.0;113.0;452.0;421.0
-42.0;5.0;-5.0;-95.0;-115.0;112.0;-109.0;197.0;465.0;925.0
