InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit R-SHOE Compass;Accelerometer RKN^ accY;Accelerometer BACK accZ
?;250.0;-176;-589.0;3;1112.0;-771.0
530.0;254.0;-145;-603.0;3;1016.0;?
529.0;?;-178;-610.0;4;1058.0;-771.0
525.0;248.0;-187;-613.0;6;1221.0;?
519.0;242.0;107;-612.0;6;1149.0;-760.0
512.0;239.0;217;-609.0;6;974.0;-774.0
502.0;232.0;150;-605.0;7;?;-815.0
487.0;?;188;-601.0;?;1444.0;-835.0
469.0;197.0;171;-592.0;7;1575.0;?
452.0;174.0;?;-580.0;7;1154.0;-837.0
434.0;155.0;182;-569.0;7;1021.0;-806.0
418.0;140.0;163;-561.0;7;?;-820.0
401.0;129.0;188;-558.0;7;1031.0;-808.0
386.0;117.0;162;-555.0;7;922.0;-844.0
?;109.0;185;-553.0;7;939.0;-874.0
361.0;99.0;194;-552.0;7;971.0;-834.0
348.0;91.0;-86;-549.0;7;896.0;-838.0
336.0;82.0;-236;-545.0;7;888.0;-860.0
?;78.0;?;-540.0;?;988.0;?
317.0;69.0;-209;-538.0;7;939.0;-902.0
309.0;63.0;-155;-535.0;?;785.0;-863.0
302.0;57.0;?;-533.0;6;712.0;-797.0
296.0;53.0;?;-532.0;6;747.0;-807.0
292.0;?;147;-533.0;5;766.0;-768.0
289.0;41.0;173;-533.0;5;790.0;-774.0
?;38.0;153;-536.0;4;887.0;-764.0
288.0;37.0;156;-540.0;3;829.0;-785.0
?;35.0;157;-547.0;3;834.0;-781.0
289.0;35.0;153;-556.0;3;1011.0;-794.0
290.0;37.0;158;-566.0;3;1184.0;-787.0
293.0;36.0;155;-577.0;?;985.0;-784.0
299.0;?;157;-589.0;3;865.0;-810.0
308.0;41.0;156;-602.0;3;1252.0;-782.0
322.0;42.0;155;-616.0;3;1043.0;-760.0
337.0;44.0;157;-627.0;3;998.0;?
?;43.0;152;-632.0;3;965.0;-774.0
?;29.0;159;-634.0;?;?;-751.0
374.0;12.0;155;-636.0;3;930.0;-758.0
?;-9.0;?;-635.0;5;999.0;-768.0
?;-24.0;177;-631.0;5;973.0;?
409.0;-36.0;148;-628.0;4;972.0;-766.0
420.0;-46.0;?;?;5;982.0;-751.0
429.0;-56.0;79;-627.0;4;982.0;-749.0
437.0;-61.0;-170;-633.0;3;953.0;-720.0
445.0;-60.0;-144;-646.0;3;959.0;-720.0
455.0;-52.0;-112;-665.0;2;947.0;-667.0
464.0;-33.0;-126;-681.0;2;947.0;-630.0
470.0;-15.0;-107;-694.0;2;1020.0;-653.0
?;6.0;-119;-701.0;2;?;-729.0
?;17.0;-113;-702.0;?;1016.0;?
?;25.0;-114;-706.0;2;972.0;-674.0
?;37.0;-113;-714.0;3;?;?
?;52.0;-110;-720.0;4;963.0;-663.0
475.0;69.0;-111;-725.0;4;998.0;-630.0
478.0;81.0;-111;-729.0;4;1007.0;-548.0
481.0;92.0;-111;-733.0;5;998.0;-523.0
483.0;101.0;-111;-734.0;5;1007.0;-479.0
485.0;107.0;-111;-732.0;5;1004.0;-506.0
?;?;-111;-730.0;?;1009.0;-506.0
490.0;?;-111;-730.0;5;1034.0;-523.0
492.0;109.0;-111;-731.0;5;1012.0;-538.0
494.0;103.0;-111;-732.0;5;1013.0;-525.0
497.0;95.0;-111;-731.0;5;983.0;-533.0
501.0;89.0;-111;?;5;1000.0;-493.0
504.0;80.0;-111;?;5;1012.0;-490.0
503.0;67.0;-111;-727.0;5;?;?
499.0;44.0;?;-720.0;5;1005.0;-514.0
493.0;17.0;-111;-712.0;?;1026.0;-552.0
488.0;-11.0;-111;-701.0;5;985.0;-550.0
483.0;-32.0;?;-689.0;5;1007.0;-562.0
478.0;-49.0;?;-679.0;?;993.0;-544.0
473.0;-65.0;-111;-672.0;5;?;-576.0
464.0;-89.0;-113;-662.0;?;1007.0;?
452.0;-118.0;-113;-650.0;2;1013.0;-733.0
?;-148.0;-114;-636.0;0;1037.0;?
428.0;-180.0;-115;-619.0;1;1020.0;-638.0
414.0;-215.0;-113;-599.0;?;1020.0;-704.0
398.0;?;-117;?;4;1037.0;-661.0
382.0;-287.0;-111;-553.0;-5;?;-704.0
?;-326.0;-86;-525.0;-41;1029.0;-657.0
343.0;-366.0;-73;-494.0;-44;1001.0;?
319.0;-410.0;-56;-459.0;-14;1001.0;-525.0
292.0;-455.0;?;-424.0;-2;?;-457.0
264.0;-498.0;-42;-390.0;0;998.0;-478.0
238.0;-536.0;?;-356.0;-1;992.0;-497.0
213.0;-569.0;-41;-322.0;-1;972.0;-478.0
188.0;-599.0;-42;-289.0;3;1046.0;-511.0
164.0;-627.0;-33;-258.0;-26;1076.0;?
143.0;-643.0;-29;-230.0;-51;1151.0;-487.0
123.0;-658.0;-23;-204.0;-67;1191.0;-532.0
?;-670.0;-13;?;-90;1098.0;-573.0
86.0;-677.0;-10;-161.0;-83;1043.0;-571.0
70.0;-680.0;-5;-138.0;-72;914.0;-523.0
54.0;?;-2;-116.0;-69;791.0;-673.0
37.0;?;2;-93.0;?;870.0;-843.0
20.0;-667.0;7;-69.0;-52;870.0;-713.0
3.0;-657.0;6;-42.0;-53;923.0;-840.0
-13.0;-644.0;5;-15.0;-53;716.0;?
?;-629.0;?;10.0;-53;1027.0;-717.0
?;-616.0;5;33.0;-53;1098.0;-612.0
-47.0;-607.0;5;53.0;-53;1198.0;-493.0
-57.0;-597.0;5;?;-53;?;-436.0
-68.0;-588.0;5;?;-53;1175.0;-471.0
-80.0;-577.0;5;107.0;-53;1225.0;-488.0
-93.0;-568.0;5;?;-53;1210.0;-495.0
-105.0;-558.0;5;143.0;-53;1139.0;-462.0
-115.0;-550.0;5;160.0;-53;?;-476.0
-125.0;-541.0;?;176.0;-53;1114.0;-491.0
-135.0;-532.0;5;190.0;-53;1080.0;-449.0
-144.0;-522.0;5;203.0;-53;960.0;-508.0
-154.0;-513.0;5;217.0;?;838.0;-540.0
-167.0;?;5;233.0;-53;845.0;-616.0
-181.0;-479.0;7;249.0;-52;856.0;-762.0
-194.0;-464.0;7;263.0;-52;958.0;-775.0
-203.0;-446.0;7;276.0;-52;1114.0;-682.0
-210.0;-433.0;11;287.0;-46;?;-642.0
-216.0;-421.0;12;295.0;-44;1315.0;-736.0
-221.0;-410.0;11;301.0;-47;940.0;?
?;-405.0;12;304.0;-42;1250.0;-718.0
-226.0;?;8;306.0;-38;1064.0;-683.0
-227.0;-393.0;3;307.0;-40;975.0;-602.0
-228.0;-390.0;2;?;-40;985.0;-637.0
?;-387.0;3;?;-39;897.0;-613.0
-232.0;-388.0;6;311.0;-39;937.0;-640.0
-232.0;-384.0;7;312.0;-39;950.0;-627.0
-232.0;?;9;312.0;-39;934.0;-675.0
-232.0;-384.0;19;313.0;-36;1009.0;?
-232.0;-389.0;28;312.0;-30;1052.0;-669.0
-236.0;-392.0;29;310.0;-28;1044.0;?
-245.0;?;30;310.0;-28;?;-597.0
-254.0;-377.0;29;314.0;-28;1015.0;-662.0
-261.0;-367.0;30;316.0;?;1035.0;-632.0
-266.0;-355.0;34;317.0;-26;1190.0;-654.0
?;-341.0;?;317.0;-26;1372.0;-680.0
-266.0;?;34;317.0;-26;903.0;-663.0
-267.0;-323.0;35;318.0;-26;1378.0;?
-269.0;-310.0;35;318.0;-26;2216.0;-650.0
-270.0;-298.0;35;319.0;-26;1498.0;-630.0
-270.0;?;35;320.0;-25;?;-632.0
-269.0;-278.0;35;322.0;-25;?;?
-272.0;-272.0;35;327.0;-24;?;-621.0
-276.0;-266.0;?;333.0;-24;889.0;-602.0
-280.0;-257.0;?;337.0;?;875.0;-600.0
-282.0;-257.0;35;341.0;?;777.0;-580.0
-284.0;-251.0;?;349.0;?;782.0;?
-289.0;-249.0;35;?;-22;832.0;?
-293.0;-249.0;35;369.0;-22;871.0;-582.0
-299.0;?;35;?;-21;1051.0;-593.0
-302.0;-253.0;35;384.0;-21;385.0;-619.0
-304.0;-256.0;35;387.0;-21;541.0;-624.0
?;-256.0;?;392.0;?;391.0;-601.0
-312.0;-256.0;35;395.0;-19;1755.0;-573.0
-317.0;-260.0;35;400.0;-19;1036.0;-557.0
-325.0;?;35;404.0;-18;978.0;-555.0
-330.0;-264.0;?;408.0;-18;1083.0;?
-333.0;-270.0;35;412.0;-18;1147.0;-564.0
-335.0;-275.0;35;412.0;-18;981.0;-594.0
-334.0;-276.0;35;414.0;-18;934.0;-610.0
-333.0;-285.0;35;414.0;-18;1105.0;-600.0
-331.0;-289.0;35;413.0;-18;959.0;-579.0
-329.0;-289.0;35;414.0;-18;?;-530.0
-329.0;?;35;415.0;-18;1040.0;-553.0
-327.0;-302.0;?;416.0;-18;1007.0;-560.0
-325.0;-306.0;?;417.0;-18;951.0;-572.0
-325.0;-311.0;35;419.0;-18;965.0;-562.0
?;-315.0;35;420.0;-18;991.0;-526.0
-329.0;-316.0;35;?;-18;1035.0;?
-330.0;-323.0;?;425.0;-18;974.0;?
-334.0;-327.0;?;430.0;?;1003.0;-549.0
-336.0;-332.0;35;431.0;-18;1032.0;-540.0
-334.0;-345.0;35;431.0;-18;1005.0;-523.0
?;-355.0;35;438.0;-18;1005.0;?
-340.0;?;35;443.0;-18;1014.0;?
-339.0;-374.0;35;440.0;-18;1061.0;-517.0
-337.0;?;35;441.0;-18;1074.0;-549.0
?;-366.0;35;445.0;?;?;-540.0
-343.0;-362.0;?;448.0;-18;1039.0;-577.0
-345.0;-360.0;35;453.0;-18;1031.0;-587.0
-346.0;-355.0;35;455.0;-18;1010.0;-571.0
?;-353.0;?;456.0;-18;1016.0;-721.0
-348.0;-350.0;35;458.0;-18;1057.0;-746.0
-353.0;-347.0;35;461.0;?;?;-809.0
-357.0;-349.0;35;462.0;-18;1009.0;-765.0
?;-345.0;35;?;?;1002.0;-872.0
-357.0;-339.0;35;?;-18;1006.0;-910.0
-359.0;-334.0;35;472.0;-18;987.0;-920.0
-365.0;-325.0;35;485.0;-18;1024.0;-913.0
-371.0;-317.0;35;501.0;-18;1052.0;-924.0
-379.0;-314.0;35;521.0;-18;1106.0;-784.0
-385.0;-311.0;?;544.0;-18;1106.0;-797.0
-389.0;-314.0;?;563.0;-18;1028.0;-930.0
-392.0;-320.0;35;579.0;-18;997.0;-903.0
-396.0;-325.0;34;595.0;-18;955.0;-943.0
?;-328.0;36;607.0;-18;951.0;-849.0
-404.0;-338.0;?;618.0;-17;991.0;-854.0
-407.0;-345.0;43;626.0;-17;1013.0;-850.0
-408.0;-351.0;46;632.0;-17;1030.0;-869.0
-410.0;-357.0;48;635.0;-16;1005.0;-784.0
?;-360.0;50;?;-16;988.0;-743.0
-415.0;-358.0;52;641.0;-15;992.0;?
-414.0;-356.0;52;?;-15;968.0;-813.0
-411.0;-357.0;52;632.0;-15;967.0;-799.0
-409.0;-358.0;53;626.0;-15;948.0;-782.0
-408.0;-356.0;53;620.0;-15;996.0;-804.0
-407.0;-353.0;53;616.0;-15;943.0;-786.0
-405.0;-353.0;?;616.0;-14;1049.0;-769.0
-403.0;-350.0;53;616.0;?;989.0;-810.0
-401.0;-351.0;53;615.0;?;1017.0;-830.0
-400.0;-353.0;?;612.0;-14;1031.0;-832.0
-399.0;-354.0;53;?;-14;1009.0;?
-399.0;-351.0;53;608.0;?;982.0;-885.0
-398.0;-350.0;53;607.0;-14;901.0;-864.0
-397.0;-352.0;52;?;-14;922.0;-850.0
-394.0;-354.0;52;606.0;?;1008.0;-904.0
-390.0;-357.0;52;607.0;-14;936.0;?
-387.0;-363.0;52;?;-14;?;-879.0
-386.0;-363.0;52;609.0;-14;1016.0;-904.0
-385.0;-367.0;52;609.0;-14;999.0;-890.0
-385.0;?;52;608.0;-14;880.0;-919.0
-387.0;-364.0;52;609.0;-14;900.0;-874.0
-391.0;-360.0;52;610.0;-14;928.0;-958.0
-398.0;?;52;?;-14;930.0;-972.0
-406.0;-330.0;52;616.0;-14;1025.0;-960.0
-417.0;-311.0;52;620.0;-14;1047.0;-937.0
?;-288.0;52;624.0;-14;943.0;-945.0
-438.0;-267.0;52;628.0;-14;922.0;-957.0
-448.0;-246.0;52;633.0;-14;971.0;?
-459.0;-220.0;52;637.0;-14;967.0;-942.0
-469.0;-198.0;52;642.0;-14;913.0;-929.0
-476.0;-178.0;52;647.0;-13;?;?
-484.0;-155.0;52;653.0;-13;875.0;-911.0
-493.0;-130.0;?;658.0;?;945.0;-925.0
-502.0;-107.0;52;663.0;-14;985.0;-943.0
-509.0;-82.0;51;665.0;-14;999.0;-951.0
-515.0;-61.0;51;?;-14;956.0;-929.0
-519.0;-48.0;51;665.0;-14;996.0;-874.0
-523.0;?;51;666.0;-13;950.0;-904.0
-528.0;-15.0;51;666.0;-14;993.0;-930.0
-531.0;-8.0;51;665.0;?;980.0;-921.0
-531.0;2.0;51;665.0;-14;902.0;-950.0
-531.0;10.0;50;666.0;?;945.0;-952.0
-531.0;11.0;?;667.0;-14;961.0;-957.0
-529.0;11.0;50;667.0;-14;981.0;-953.0
-527.0;1.0;50;667.0;?;?;-950.0
-525.0;-7.0;50;665.0;?;989.0;-930.0
-523.0;-8.0;50;663.0;-14;?;-934.0
-520.0;-13.0;50;657.0;-14;982.0;?
-515.0;-23.0;50;656.0;-14;968.0;-929.0
-514.0;-27.0;?;661.0;?;956.0;-926.0
-517.0;-24.0;50;666.0;-15;939.0;-938.0
-521.0;-20.0;50;664.0;-15;965.0;-945.0
-520.0;-19.0;50;662.0;-15;961.0;-969.0
-520.0;-16.0;49;661.0;-15;957.0;-951.0
-520.0;-12.0;50;663.0;-15;994.0;-970.0
-523.0;-4.0;49;?;-15;1000.0;-959.0
-525.0;1.0;49;665.0;-15;1001.0;-948.0
-527.0;4.0;49;665.0;-15;992.0;-928.0
-528.0;6.0;49;662.0;-15;975.0;?
-527.0;4.0;49;?;-14;961.0;?
-525.0;-4.0;49;659.0;-14;982.0;-955.0
-522.0;-11.0;49;659.0;-14;972.0;-938.0
-519.0;-20.0;49;658.0;-14;980.0;-935.0
-516.0;-31.0;?;658.0;-14;975.0;-966.0
-513.0;-41.0;49;656.0;-14;986.0;-953.0
-509.0;-47.0;?;655.0;-14;940.0;-921.0
-507.0;-52.0;49;?;-14;948.0;-932.0
-508.0;-51.0;49;660.0;-14;?;-958.0
-508.0;-47.0;49;662.0;-14;972.0;-951.0
-508.0;-48.0;49;664.0;-14;952.0;-940.0
-508.0;-49.0;49;667.0;?;946.0;-950.0
-508.0;-47.0;?;670.0;-14;951.0;-969.0
-509.0;-48.0;49;674.0;-14;966.0;-948.0
-510.0;-48.0;49;678.0;-14;966.0;-937.0
-511.0;-43.0;49;681.0;-14;943.0;-931.0
-513.0;-45.0;49;684.0;-14;?;-940.0
-514.0;?;?;686.0;-14;991.0;-944.0
-515.0;-42.0;49;687.0;-14;?;-965.0
-514.0;-43.0;49;688.0;-14;972.0;-950.0
-513.0;?;49;690.0;-14;959.0;-962.0
-513.0;-44.0;49;691.0;-14;981.0;-966.0
-512.0;-45.0;49;692.0;-14;982.0;-950.0
-513.0;-44.0;50;692.0;-14;?;-956.0
-513.0;-43.0;49;693.0;-15;?;-970.0
-513.0;?;50;693.0;-15;970.0;-952.0
-513.0;-44.0;50;694.0;-15;?;-950.0
-512.0;-43.0;49;695.0;-16;991.0;-950.0
-512.0;-47.0;51;696.0;-15;984.0;-952.0
?;-50.0;46;697.0;-16;?;-954.0
-510.0;-53.0;?;696.0;?;980.0;-913.0
-509.0;-53.0;67;696.0;-10;984.0;-877.0
-509.0;?;?;?;-10;?;-843.0
-508.0;-55.0;99;697.0;-4;980.0;?
-508.0;-57.0;108;698.0;-1;981.0;-899.0
-507.0;-58.0;102;?;-2;976.0;-948.0
-507.0;-59.0;105;?;-1;996.0;-924.0
-507.0;-63.0;101;699.0;-3;958.0;-868.0
-505.0;-65.0;102;?;-3;979.0;-839.0
-504.0;-75.0;102;703.0;-3;974.0;-812.0
-502.0;-84.0;101;708.0;-3;956.0;-778.0
-501.0;-92.0;102;715.0;-3;952.0;-765.0
-501.0;-94.0;101;722.0;-4;971.0;-681.0
-503.0;-96.0;101;?;-4;?;-698.0
-505.0;-94.0;101;?;-4;995.0;-647.0
-508.0;-90.0;101;?;?;986.0;-634.0
-511.0;-85.0;101;759.0;-4;996.0;-585.0
-515.0;-81.0;101;768.0;-4;979.0;-643.0
-517.0;-75.0;101;777.0;-4;952.0;?
-522.0;-68.0;102;785.0;-4;?;-593.0
-527.0;-54.0;102;792.0;-4;962.0;-588.0
-534.0;-37.0;102;797.0;-4;961.0;-552.0
-541.0;-27.0;102;799.0;-4;964.0;-484.0
-547.0;-11.0;101;?;-4;967.0;-536.0
-552.0;1.0;101;?;-4;953.0;-478.0
-556.0;3.0;101;797.0;-4;?;-508.0
-557.0;11.0;101;795.0;-4;978.0;-522.0
-558.0;14.0;100;792.0;-5;965.0;-529.0
?;12.0;99;789.0;-5;965.0;-500.0
-559.0;?;97;787.0;-5;972.0;-470.0
-561.0;20.0;97;785.0;-5;971.0;-514.0
-562.0;24.0;?;784.0;-6;?;-674.0
-565.0;?;92;783.0;-7;966.0;-621.0
-568.0;46.0;90;?;-8;950.0;-680.0
-572.0;58.0;92;779.0;-6;995.0;-747.0
-574.0;77.0;100;778.0;1;993.0;?
-578.0;91.0;107;774.0;8;?;-452.0
-584.0;102.0;120;766.0;13;1031.0;-421.0
-588.0;?;135;756.0;15;982.0;?
-592.0;126.0;139;747.0;16;?;-505.0
-594.0;130.0;156;739.0;16;979.0;-503.0
-596.0;137.0;150;735.0;15;960.0;-559.0
-597.0;144.0;168;733.0;13;973.0;-508.0
-599.0;145.0;163;730.0;11;947.0;-460.0
?;?;166;725.0;10;943.0;-521.0
-601.0;161.0;219;721.0;9;1084.0;-517.0
-600.0;167.0;-16;718.0;7;1181.0;-501.0
-598.0;176.0;-208;717.0;4;1054.0;-497.0
-594.0;183.0;-140;718.0;-1;959.0;-489.0
-590.0;186.0;-156;719.0;-4;878.0;?
-588.0;194.0;-159;717.0;-6;986.0;-377.0
-582.0;196.0;-147;710.0;-11;978.0;-414.0
-576.0;189.0;-160;699.0;-7;885.0;-455.0
-569.0;185.0;?;686.0;-18;934.0;-451.0
-564.0;181.0;-156;674.0;-34;?;-427.0
-558.0;171.0;-154;662.0;-38;989.0;-478.0
-555.0;170.0;-151;649.0;-54;?;-730.0
-550.0;170.0;-150;634.0;-65;1075.0;-932.0
-544.0;164.0;-148;618.0;-69;1164.0;-843.0
-537.0;158.0;?;602.0;?;1119.0;-890.0
-529.0;?;-150;584.0;-63;1072.0;-706.0
-523.0;141.0;-151;565.0;-63;1023.0;-695.0
-517.0;?;-151;550.0;-63;971.0;-679.0
-512.0;135.0;?;541.0;?;925.0;-616.0
-507.0;130.0;-151;535.0;-63;911.0;?
-503.0;132.0;-152;532.0;-62;842.0;-499.0
-501.0;131.0;?;530.0;-62;867.0;-562.0
-498.0;130.0;-152;529.0;-62;866.0;?
-497.0;134.0;-152;528.0;-62;846.0;-507.0
-495.0;134.0;-152;526.0;-62;693.0;-526.0
-495.0;133.0;-152;527.0;-62;1606.0;?
-497.0;138.0;-152;531.0;-62;1158.0;-590.0
-505.0;144.0;-152;538.0;-62;1003.0;-642.0
-517.0;156.0;-152;546.0;-62;917.0;-577.0
-528.0;172.0;-152;556.0;-62;1165.0;-921.0
-535.0;187.0;-152;569.0;-62;1041.0;-662.0
-538.0;184.0;-152;582.0;-62;957.0;-961.0
-541.0;178.0;-151;599.0;-62;869.0;-894.0
-546.0;172.0;-149;?;-64;967.0;-783.0
-548.0;163.0;-148;638.0;-64;941.0;-738.0
-550.0;151.0;-148;654.0;-63;991.0;-794.0
-549.0;140.0;-148;?;-65;?;?
-545.0;129.0;-147;668.0;-56;970.0;-787.0
-538.0;?;-149;668.0;-40;931.0;-756.0
?;95.0;-155;664.0;-33;1026.0;-734.0
-517.0;75.0;-155;659.0;-32;1011.0;-679.0
-505.0;61.0;-155;651.0;-39;991.0;-701.0
?;53.0;-150;639.0;-46;?;-666.0
-482.0;45.0;-146;625.0;-52;1007.0;-670.0
-475.0;46.0;-142;609.0;-44;948.0;-618.0
-467.0;51.0;-135;592.0;-15;942.0;-600.0
?;48.0;-131;573.0;1;978.0;-580.0
-441.0;33.0;-129;548.0;3;1075.0;-591.0
-430.0;14.0;-127;512.0;1;1017.0;-600.0
-415.0;?;-127;467.0;?;?;-582.0
-403.0;-34.0;?;429.0;?;1194.0;-564.0
-401.0;-32.0;-123;411.0;-2;1355.0;-587.0
-402.0;?;-117;?;-1;1226.0;-514.0
-404.0;-15.0;-108;435.0;0;1006.0;-573.0
-406.0;-13.0;-105;455.0;0;1766.0;-629.0
-409.0;-11.0;-102;471.0;1;1644.0;?
-414.0;-12.0;-99;483.0;?;1316.0;-864.0
-417.0;?;-101;494.0;6;1035.0;?
-421.0;-17.0;-102;505.0;5;1067.0;-843.0
-426.0;-21.0;-102;515.0;5;1026.0;?
-432.0;-23.0;-103;524.0;5;1004.0;-842.0
?;-26.0;-102;536.0;5;?;-828.0
-446.0;-27.0;-103;550.0;5;897.0;-849.0
?;-31.0;-103;566.0;5;904.0;-841.0
-462.0;-35.0;-103;580.0;5;823.0;-839.0
-471.0;-41.0;-103;594.0;5;871.0;-853.0
-482.0;-45.0;-103;604.0;5;907.0;-826.0
-491.0;-55.0;-103;614.0;5;290.0;-856.0
-499.0;-66.0;-103;624.0;5;526.0;-865.0
?;-78.0;-103;?;5;1819.0;-805.0
-510.0;-95.0;-103;648.0;?;1325.0;-866.0
-510.0;-117.0;-103;656.0;4;878.0;-824.0
-506.0;-150.0;-103;663.0;4;?;-817.0
-504.0;-182.0;-103;?;4;1079.0;-847.0
-501.0;-210.0;-103;663.0;4;986.0;-849.0
-497.0;-230.0;-103;663.0;?;910.0;-874.0
-496.0;?;?;663.0;4;991.0;-882.0
-490.0;-245.0;-103;665.0;4;971.0;-870.0
-484.0;-252.0;-103;661.0;4;965.0;-857.0
-479.0;-259.0;-103;659.0;4;988.0;-854.0
-475.0;-259.0;-103;658.0;3;936.0;-940.0
-468.0;-260.0;-103;655.0;?;970.0;-843.0
-461.0;-264.0;?;?;3;1025.0;-886.0
-452.0;?;-103;642.0;3;975.0;-848.0
-441.0;?;-103;634.0;4;1004.0;-847.0
-433.0;-278.0;-103;616.0;3;1012.0;?
-423.0;-284.0;-103;605.0;4;1009.0;-767.0
-419.0;-287.0;-103;597.0;4;1004.0;-727.0
-416.0;-289.0;-103;594.0;2;990.0;-744.0
-415.0;-292.0;-104;596.0;6;1041.0;-711.0
-417.0;-292.0;-102;596.0;0;1010.0;-610.0
-419.0;-296.0;-104;597.0;7;993.0;-641.0
-423.0;-299.0;-102;594.0;1;?;-643.0
-432.0;-299.0;-94;602.0;-3;970.0;-590.0
?;-284.0;-94;611.0;20;998.0;-528.0
-455.0;-274.0;-85;624.0;-85;1170.0;?
-460.0;-275.0;-71;632.0;-182;1315.0;-511.0
-461.0;-274.0;?;634.0;?;1439.0;-495.0
-463.0;-274.0;-62;637.0;-162;1212.0;-525.0
-464.0;-271.0;-54;636.0;-154;1105.0;?
-460.0;-275.0;-54;634.0;-151;1099.0;-492.0
-452.0;-278.0;-47;?;-139;940.0;-495.0
-441.0;-283.0;-37;626.0;-95;878.0;-494.0
-430.0;-295.0;-31;624.0;-53;894.0;-490.0
-421.0;-303.0;-20;620.0;-16;980.0;-472.0
-412.0;-315.0;-11;613.0;-9;942.0;-441.0
-401.0;-328.0;-6;604.0;-9;1034.0;-440.0
-388.0;-341.0;0;?;-7;1013.0;-439.0
-372.0;-361.0;?;580.0;-11;1008.0;-450.0
-354.0;-383.0;6;564.0;-15;?;-440.0
-333.0;-414.0;6;545.0;-21;991.0;-473.0
-312.0;-444.0;5;524.0;-25;996.0;-526.0
-296.0;-467.0;5;?;-23;975.0;-558.0
-283.0;-493.0;4;476.0;-30;972.0;-739.0
-274.0;-515.0;3;?;-36;997.0;-886.0
-264.0;-540.0;?;422.0;-33;982.0;-840.0
-251.0;-561.0;3;392.0;-32;956.0;-771.0
-235.0;-581.0;2;360.0;-32;909.0;-721.0
-217.0;-601.0;2;328.0;-32;?;-707.0
-197.0;-621.0;1;294.0;-33;1066.0;-746.0
-176.0;?;1;261.0;-33;1098.0;?
?;-650.0;1;226.0;-33;1013.0;?
-131.0;?;?;190.0;?;964.0;-483.0
-107.0;-667.0;1;150.0;-33;973.0;?
-83.0;-668.0;2;109.0;-33;?;-560.0
-59.0;-667.0;?;67.0;-33;980.0;-508.0
-36.0;-663.0;2;25.0;-33;992.0;-492.0
?;-657.0;2;-16.0;-33;903.0;-492.0
7.0;-646.0;2;-56.0;-33;?;-433.0
30.0;-636.0;2;-99.0;-33;1231.0;-459.0
58.0;-615.0;2;-140.0;-33;1028.0;-420.0
88.0;-591.0;1;?;-32;1049.0;?
121.0;-564.0;2;-222.0;-32;1031.0;?
152.0;-533.0;1;-257.0;-32;1017.0;-741.0
178.0;-503.0;1;-287.0;-32;1008.0;-944.0
200.0;-473.0;1;?;-31;1027.0;-893.0
218.0;-450.0;-3;-330.0;?;983.0;-922.0
230.0;-434.0;-4;-345.0;?;982.0;-826.0
238.0;-421.0;-5;-356.0;-28;932.0;-771.0
245.0;-415.0;-4;-365.0;-27;980.0;-738.0
250.0;-408.0;-3;-372.0;-26;984.0;-770.0
254.0;-404.0;-25;-376.0;-34;920.0;-749.0
258.0;-399.0;-38;-378.0;-38;991.0;-766.0
261.0;?;-31;?;-63;975.0;-811.0
?;-399.0;-33;-376.0;-74;968.0;-762.0
258.0;-409.0;-32;-367.0;-76;1006.0;-747.0
252.0;-426.0;-27;-353.0;-133;972.0;?
241.0;-444.0;-25;-331.0;-152;?;-672.0
228.0;-468.0;-25;-307.0;-141;957.0;-737.0
214.0;-497.0;-26;-281.0;-148;962.0;-722.0
194.0;-532.0;-25;?;-145;1019.0;-736.0
?;-562.0;-21;-223.0;-148;1065.0;-707.0
?;-582.0;-20;-200.0;?;1165.0;-691.0
173.0;-596.0;?;?;-140;1337.0;-682.0
170.0;?;-18;-173.0;-137;1342.0;-671.0
165.0;-619.0;?;-160.0;-139;1031.0;-660.0
156.0;-631.0;-21;-145.0;-143;1395.0;-660.0
146.0;-643.0;-21;-130.0;-142;1987.0;-660.0
141.0;-652.0;?;-120.0;-142;1385.0;-660.0
?;?;-22;-114.0;-142;?;-673.0
138.0;-658.0;-22;-111.0;-142;1147.0;-676.0
138.0;-658.0;-22;-108.0;-142;972.0;?
137.0;-661.0;-22;-106.0;-142;960.0;-666.0
?;-658.0;-22;-107.0;-142;930.0;?
135.0;-659.0;-22;-108.0;-142;999.0;-659.0
133.0;-658.0;-22;-108.0;-142;837.0;-654.0
131.0;-657.0;?;-109.0;-142;607.0;-657.0
134.0;-654.0;-22;-112.0;?;703.0;-694.0
140.0;-648.0;-22;-119.0;?;703.0;-694.0
?;-637.0;-22;-129.0;?;773.0;-680.0
153.0;-630.0;-22;-138.0;-142;228.0;-680.0
157.0;-620.0;-22;-148.0;-142;438.0;-652.0
161.0;-611.0;-22;-158.0;-142;499.0;-651.0
?;-605.0;?;-169.0;-142;837.0;-690.0
171.0;-597.0;-22;-180.0;-142;871.0;-682.0
178.0;-591.0;-22;-189.0;-142;796.0;-699.0
184.0;-582.0;-22;-197.0;-142;843.0;-659.0
190.0;-575.0;-22;-203.0;-142;1449.0;-672.0
195.0;?;-22;-209.0;-142;1301.0;-690.0
199.0;-568.0;-22;-215.0;-142;1144.0;-693.0
204.0;-564.0;-22;-222.0;?;1124.0;-673.0
207.0;-560.0;-22;-227.0;-142;1166.0;-658.0
