Accelerometer RKN_ accY;InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK magneticZ;Accelerometer RUA^ accZ;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit LUA accY;InertialMeasurementUnit RLA Quaternion3;Accelerometer RUA^ accY;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit RUA magneticY
847.0;-143;841.0;456.0;?;536.0;-781.0;-345.0;693.0;?;-900.0;-876.0
842.0;-143;840.0;?;810.0;536.0;-776.0;-345.0;680.0;-589.0;-900.0;?
?;-143;?;457.0;822.0;536.0;-773.0;-344.0;692.0;-590.0;-900.0;-876.0
856.0;?;840.0;456.0;?;536.0;-778.0;-342.0;689.0;-592.0;-900.0;-875.0
845.0;-143;840.0;457.0;823.0;536.0;-777.0;-340.0;688.0;-594.0;-900.0;-873.0
833.0;-143;840.0;458.0;777.0;536.0;-772.0;-335.0;687.0;-598.0;-901.0;-874.0
846.0;-143;840.0;456.0;760.0;536.0;-780.0;-329.0;671.0;-603.0;-902.0;?
863.0;-143;840.0;458.0;798.0;536.0;-784.0;-327.0;735.0;-610.0;-902.0;-868.0
863.0;-143;840.0;458.0;?;?;-787.0;?;?;-618.0;-897.0;-863.0
850.0;?;840.0;457.0;829.0;?;-775.0;-332.0;698.0;-624.0;-895.0;-857.0
849.0;-143;840.0;459.0;840.0;537.0;-778.0;-324.0;710.0;-628.0;-896.0;-852.0
850.0;-143;840.0;461.0;848.0;537.0;?;-311.0;708.0;-630.0;-900.0;-853.0
841.0;-143;?;460.0;825.0;538.0;-783.0;-300.0;666.0;-633.0;-904.0;-850.0
858.0;-143;?;461.0;806.0;538.0;-781.0;-299.0;676.0;-634.0;-904.0;-847.0
830.0;?;839.0;459.0;767.0;538.0;-778.0;-298.0;690.0;-634.0;-905.0;?
845.0;-143;839.0;460.0;778.0;?;-774.0;-286.0;690.0;-633.0;-909.0;-852.0
847.0;-143;839.0;462.0;824.0;?;-785.0;-282.0;707.0;-632.0;-911.0;-854.0
854.0;?;838.0;462.0;804.0;539.0;-781.0;-273.0;701.0;-630.0;-914.0;-854.0
855.0;-143;838.0;463.0;841.0;539.0;-779.0;-257.0;687.0;-631.0;-919.0;-856.0
849.0;-143;838.0;?;833.0;539.0;-783.0;-244.0;690.0;-633.0;-920.0;?
847.0;-143;838.0;461.0;809.0;540.0;-779.0;?;693.0;?;-920.0;-854.0
857.0;-143;838.0;463.0;810.0;540.0;-789.0;-239.0;?;-640.0;?;-851.0
842.0;-143;838.0;464.0;?;540.0;-783.0;-233.0;701.0;-642.0;-919.0;-849.0
834.0;-143;838.0;463.0;813.0;540.0;-779.0;?;707.0;-645.0;-918.0;-846.0
849.0;-143;837.0;464.0;816.0;541.0;-780.0;-236.0;703.0;-648.0;-917.0;?
856.0;-143;837.0;465.0;724.0;541.0;-778.0;-239.0;680.0;-649.0;-916.0;-842.0
860.0;-143;837.0;465.0;771.0;541.0;-785.0;-236.0;690.0;-649.0;-917.0;?
851.0;-143;837.0;464.0;799.0;542.0;-779.0;-234.0;?;-650.0;-917.0;-840.0
850.0;-143;837.0;465.0;?;542.0;-782.0;-233.0;?;-652.0;-916.0;-839.0
859.0;-143;837.0;464.0;794.0;541.0;-787.0;-231.0;714.0;-653.0;-916.0;-837.0
860.0;-143;837.0;464.0;808.0;542.0;-782.0;-227.0;689.0;-654.0;-916.0;-836.0
866.0;-143;837.0;463.0;783.0;542.0;-791.0;?;?;-654.0;-916.0;-837.0
834.0;-143;837.0;464.0;?;542.0;-778.0;-226.0;702.0;-655.0;-916.0;-837.0
838.0;-143;?;463.0;793.0;542.0;-785.0;-223.0;704.0;-654.0;-918.0;-836.0
850.0;-143;837.0;462.0;798.0;541.0;-780.0;-223.0;686.0;-654.0;-919.0;-837.0
853.0;-143;837.0;?;809.0;541.0;-782.0;-226.0;?;-653.0;-920.0;-838.0
857.0;-143;?;462.0;774.0;541.0;-788.0;-232.0;717.0;?;-920.0;-840.0
842.0;-143;837.0;462.0;757.0;541.0;-778.0;-239.0;713.0;-650.0;-920.0;-840.0
844.0;?;837.0;462.0;817.0;?;-788.0;-242.0;?;-650.0;-920.0;-842.0
857.0;-143;837.0;464.0;818.0;541.0;-784.0;-244.0;715.0;-649.0;-920.0;-842.0
853.0;-143;838.0;462.0;797.0;540.0;-791.0;-245.0;?;-648.0;-919.0;-842.0
841.0;-143;838.0;459.0;820.0;540.0;-780.0;-244.0;701.0;-647.0;-919.0;-843.0
841.0;-143;838.0;460.0;800.0;?;-789.0;-244.0;700.0;-647.0;-919.0;-843.0
841.0;-143;838.0;?;777.0;539.0;-782.0;-244.0;729.0;-646.0;?;-843.0
850.0;-143;838.0;459.0;771.0;539.0;?;-246.0;755.0;-646.0;-919.0;-843.0
850.0;-143;838.0;458.0;869.0;539.0;-786.0;-253.0;860.0;-646.0;-918.0;-841.0
841.0;-143;838.0;458.0;884.0;539.0;-775.0;-262.0;767.0;-646.0;-916.0;-842.0
?;-143;838.0;458.0;957.0;539.0;-782.0;-270.0;750.0;-646.0;-915.0;-841.0
847.0;-143;839.0;457.0;910.0;539.0;-774.0;?;673.0;-644.0;-912.0;-842.0
840.0;-143;839.0;458.0;1006.0;538.0;-784.0;-287.0;650.0;-643.0;-911.0;-843.0
838.0;-143;839.0;460.0;1151.0;538.0;-792.0;-287.0;?;-643.0;-911.0;-846.0
831.0;-143;839.0;461.0;1117.0;539.0;-781.0;-289.0;580.0;-643.0;-911.0;-844.0
848.0;-143;839.0;460.0;1049.0;539.0;-764.0;?;503.0;-642.0;-909.0;-844.0
846.0;-143;839.0;?;1034.0;539.0;-763.0;-301.0;508.0;-642.0;-908.0;-844.0
859.0;?;839.0;461.0;843.0;539.0;-781.0;-302.0;469.0;-643.0;-907.0;-845.0
843.0;-143;838.0;461.0;?;540.0;-782.0;-306.0;499.0;-645.0;-905.0;-840.0
853.0;-143;837.0;464.0;734.0;542.0;-777.0;-318.0;493.0;-647.0;-899.0;-839.0
858.0;-143;835.0;468.0;?;545.0;-784.0;-329.0;596.0;-649.0;-893.0;-837.0
868.0;-143;834.0;470.0;693.0;549.0;-789.0;-338.0;541.0;-648.0;-886.0;-835.0
844.0;-143;832.0;473.0;744.0;552.0;-780.0;-334.0;567.0;-644.0;-885.0;-834.0
840.0;-143;830.0;?;689.0;554.0;-814.0;-325.0;492.0;-639.0;-886.0;-831.0
850.0;-143;828.0;484.0;714.0;558.0;-821.0;?;551.0;-632.0;-883.0;-830.0
859.0;-143;826.0;487.0;751.0;561.0;-813.0;-329.0;505.0;-622.0;-882.0;?
847.0;-143;825.0;491.0;712.0;563.0;-805.0;-344.0;546.0;-607.0;-880.0;-820.0
843.0;-143;823.0;496.0;737.0;566.0;-810.0;-354.0;466.0;-586.0;-883.0;?
850.0;-143;821.0;?;692.0;569.0;-807.0;-354.0;464.0;-560.0;-891.0;-823.0
866.0;-143;820.0;504.0;?;571.0;?;-348.0;479.0;-530.0;-903.0;-823.0
871.0;-143;819.0;507.0;?;572.0;-809.0;-337.0;?;-501.0;-916.0;-820.0
839.0;?;819.0;507.0;651.0;?;-814.0;-318.0;495.0;-472.0;-929.0;-811.0
845.0;-143;819.0;506.0;643.0;572.0;?;-301.0;?;-445.0;-939.0;-796.0
834.0;-143;820.0;505.0;710.0;572.0;-830.0;-289.0;528.0;-423.0;-946.0;-777.0
864.0;-143;821.0;504.0;716.0;571.0;-831.0;-272.0;536.0;-406.0;-953.0;-760.0
849.0;?;?;504.0;700.0;570.0;-838.0;-257.0;550.0;-387.0;?;-743.0
845.0;-143;822.0;504.0;718.0;?;-837.0;-247.0;532.0;-371.0;-962.0;-728.0
851.0;-143;822.0;503.0;?;570.0;-841.0;-235.0;?;-358.0;?;-718.0
857.0;-143;822.0;501.0;711.0;569.0;-842.0;-224.0;510.0;-345.0;-969.0;-704.0
851.0;-143;823.0;499.0;698.0;568.0;-834.0;-220.0;510.0;-334.0;-971.0;-694.0
841.0;-143;823.0;?;682.0;568.0;-839.0;-215.0;511.0;-323.0;-972.0;-686.0
840.0;?;823.0;500.0;665.0;568.0;-842.0;?;535.0;-311.0;-973.0;-676.0
842.0;-143;?;499.0;698.0;?;-836.0;-199.0;520.0;?;-975.0;-669.0
849.0;-143;824.0;497.0;756.0;566.0;-834.0;-188.0;536.0;-292.0;-977.0;-663.0
852.0;-143;824.0;496.0;?;566.0;-839.0;-180.0;559.0;-284.0;-977.0;-657.0
857.0;-143;825.0;495.0;779.0;?;-840.0;-175.0;557.0;-279.0;-977.0;-652.0
847.0;-143;825.0;496.0;?;?;-844.0;-172.0;507.0;?;-978.0;-649.0
851.0;-143;?;496.0;822.0;?;-840.0;-173.0;674.0;-276.0;-977.0;-649.0
848.0;?;826.0;?;?;?;-840.0;-168.0;601.0;-275.0;-978.0;?
?;?;826.0;496.0;?;563.0;-830.0;-167.0;495.0;-275.0;-978.0;-649.0
843.0;-143;826.0;496.0;737.0;?;-838.0;-167.0;482.0;-276.0;-978.0;-646.0
840.0;-143;826.0;495.0;738.0;563.0;-837.0;-165.0;517.0;-277.0;-978.0;-649.0
846.0;-143;826.0;496.0;809.0;563.0;-841.0;-167.0;490.0;?;-978.0;-647.0
859.0;-143;826.0;495.0;789.0;563.0;-840.0;-168.0;540.0;-279.0;-977.0;-648.0
850.0;-143;825.0;495.0;808.0;?;-838.0;-169.0;410.0;-281.0;-977.0;?
858.0;-143;825.0;496.0;783.0;564.0;-843.0;-172.0;445.0;-284.0;-977.0;-654.0
850.0;-143;825.0;496.0;952.0;564.0;-839.0;-175.0;?;-287.0;-976.0;-657.0
850.0;-143;825.0;499.0;861.0;565.0;-836.0;-178.0;427.0;?;-975.0;-661.0
851.0;-143;824.0;497.0;914.0;566.0;-837.0;-182.0;411.0;-294.0;-974.0;?
859.0;-143;823.0;500.0;916.0;567.0;-841.0;-185.0;436.0;-297.0;-973.0;-670.0
?;-143;823.0;501.0;956.0;568.0;-837.0;?;379.0;-300.0;-972.0;-674.0
842.0;-143;?;506.0;956.0;569.0;-834.0;-187.0;?;-303.0;-969.0;-679.0
851.0;-143;821.0;505.0;938.0;571.0;-837.0;-186.0;418.0;-305.0;-966.0;-681.0
847.0;-143;820.0;508.0;991.0;572.0;-834.0;-189.0;422.0;?;-962.0;-684.0
853.0;-143;819.0;511.0;1004.0;574.0;?;-192.0;456.0;-314.0;-956.0;-690.0
837.0;-143;?;511.0;997.0;575.0;-833.0;-197.0;468.0;-323.0;-949.0;-692.0
841.0;-143;817.0;516.0;969.0;576.0;-833.0;-200.0;442.0;-335.0;-941.0;-693.0
852.0;-143;816.0;518.0;968.0;578.0;-830.0;-207.0;448.0;-350.0;-931.0;-697.0
843.0;?;815.0;?;951.0;579.0;-830.0;-213.0;442.0;-366.0;-920.0;?
833.0;-143;814.0;520.0;?;581.0;-827.0;-221.0;448.0;-383.0;-907.0;-699.0
839.0;-143;813.0;524.0;929.0;583.0;-830.0;-228.0;500.0;-400.0;-895.0;-699.0
849.0;-143;811.0;525.0;933.0;584.0;-820.0;-236.0;459.0;-415.0;-882.0;-699.0
859.0;-143;811.0;526.0;918.0;585.0;-828.0;-242.0;485.0;-429.0;?;?
849.0;-143;810.0;525.0;961.0;586.0;-832.0;-248.0;437.0;-442.0;-855.0;-694.0
832.0;-143;809.0;?;921.0;587.0;-830.0;-251.0;393.0;-453.0;-843.0;-694.0
843.0;-143;809.0;?;944.0;587.0;-828.0;-252.0;476.0;-462.0;-830.0;-692.0
850.0;-143;808.0;527.0;923.0;587.0;-825.0;-254.0;479.0;-471.0;-818.0;-687.0
847.0;-143;?;527.0;964.0;588.0;-825.0;-255.0;?;-476.0;-806.0;-685.0
841.0;-143;808.0;526.0;935.0;587.0;-823.0;-256.0;?;-481.0;-795.0;?
855.0;-143;809.0;526.0;?;587.0;-823.0;?;461.0;-485.0;-784.0;-675.0
?;-143;809.0;525.0;944.0;587.0;?;-254.0;452.0;-490.0;-773.0;-668.0
860.0;-143;808.0;526.0;?;587.0;-833.0;-253.0;419.0;-493.0;-762.0;-663.0
851.0;-143;808.0;526.0;928.0;587.0;-834.0;-252.0;429.0;-496.0;-752.0;-656.0
851.0;-143;808.0;?;912.0;587.0;-820.0;-254.0;442.0;-500.0;-741.0;-650.0
836.0;?;808.0;525.0;?;588.0;-816.0;-254.0;432.0;-502.0;-732.0;?
837.0;-143;808.0;525.0;908.0;588.0;-820.0;-251.0;401.0;-505.0;-724.0;-635.0
842.0;-143;807.0;525.0;958.0;?;?;-249.0;?;-508.0;-716.0;-628.0
832.0;-143;808.0;526.0;947.0;588.0;-817.0;-245.0;428.0;-510.0;-709.0;-624.0
841.0;-143;808.0;524.0;950.0;588.0;-811.0;-243.0;410.0;-512.0;-703.0;-618.0
850.0;-143;808.0;?;943.0;588.0;-821.0;-241.0;411.0;-514.0;-698.0;?
850.0;-143;808.0;526.0;945.0;588.0;-818.0;-239.0;422.0;?;-693.0;-607.0
850.0;-143;808.0;526.0;983.0;588.0;-823.0;-235.0;397.0;?;?;-601.0
849.0;-143;808.0;527.0;?;588.0;-819.0;-230.0;382.0;-516.0;?;-597.0
851.0;-143;808.0;?;962.0;589.0;-825.0;-227.0;389.0;-517.0;-687.0;-590.0
845.0;-143;807.0;529.0;970.0;589.0;?;-224.0;394.0;-517.0;?;?
?;-143;807.0;528.0;958.0;590.0;-822.0;-222.0;369.0;-516.0;-685.0;-581.0
848.0;?;807.0;531.0;967.0;590.0;-823.0;?;377.0;-516.0;-685.0;-578.0
836.0;-143;806.0;531.0;939.0;590.0;-821.0;-214.0;386.0;-515.0;-684.0;-575.0
850.0;-143;806.0;531.0;951.0;591.0;?;-212.0;373.0;-514.0;-684.0;-576.0
840.0;-143;806.0;532.0;?;591.0;-814.0;-209.0;352.0;-515.0;-684.0;-573.0
855.0;-143;805.0;534.0;939.0;592.0;?;-207.0;360.0;?;-682.0;-572.0
852.0;-143;804.0;533.0;947.0;593.0;-810.0;-206.0;332.0;-514.0;-682.0;-569.0
850.0;-143;804.0;535.0;968.0;594.0;-831.0;-203.0;340.0;-513.0;-682.0;-567.0
841.0;-143;803.0;537.0;?;595.0;-823.0;-200.0;?;-514.0;-681.0;-567.0
858.0;-143;802.0;537.0;958.0;?;-820.0;-198.0;?;-514.0;?;-564.0
831.0;-143;802.0;538.0;970.0;596.0;-828.0;-195.0;327.0;-514.0;-680.0;-561.0
824.0;-143;802.0;538.0;995.0;597.0;-824.0;-192.0;319.0;-514.0;-680.0;?
841.0;-143;801.0;537.0;999.0;597.0;-819.0;-189.0;306.0;-513.0;-679.0;-555.0
854.0;-143;801.0;541.0;958.0;598.0;-822.0;?;314.0;-513.0;-678.0;-553.0
852.0;-143;800.0;542.0;961.0;599.0;-822.0;-184.0;?;-513.0;?;-551.0
843.0;-143;800.0;542.0;970.0;?;-826.0;-181.0;286.0;-513.0;?;-547.0
844.0;-143;?;544.0;958.0;601.0;-823.0;-178.0;289.0;-513.0;-676.0;-545.0
853.0;-143;798.0;544.0;971.0;601.0;-820.0;-175.0;293.0;-513.0;-676.0;-543.0
860.0;-143;798.0;544.0;975.0;?;-816.0;-173.0;281.0;-514.0;-676.0;-539.0
829.0;-143;798.0;544.0;994.0;602.0;-841.0;-169.0;274.0;-514.0;-675.0;-539.0
834.0;?;798.0;546.0;981.0;?;-820.0;-166.0;274.0;-514.0;-675.0;-535.0
833.0;-143;797.0;546.0;993.0;603.0;-817.0;-163.0;?;-515.0;-674.0;-532.0
?;-143;?;546.0;990.0;603.0;-807.0;-160.0;241.0;?;-673.0;-532.0
850.0;?;797.0;546.0;987.0;?;?;-157.0;259.0;-515.0;-672.0;-528.0
858.0;-143;796.0;545.0;987.0;604.0;-818.0;?;250.0;-516.0;?;-525.0
850.0;-143;796.0;548.0;992.0;604.0;-816.0;-151.0;250.0;-516.0;-670.0;-520.0
850.0;-143;796.0;547.0;1013.0;605.0;-824.0;-147.0;237.0;-517.0;-668.0;-519.0
851.0;-143;795.0;548.0;989.0;605.0;-816.0;-143.0;230.0;?;-668.0;-514.0
854.0;-143;795.0;549.0;1023.0;606.0;-820.0;-141.0;230.0;-518.0;-667.0;-512.0
821.0;-143;795.0;552.0;1007.0;606.0;-819.0;-138.0;231.0;-519.0;-665.0;-509.0
846.0;-143;795.0;551.0;995.0;606.0;?;?;248.0;?;-665.0;-506.0
?;-143;794.0;550.0;1002.0;608.0;-821.0;?;240.0;?;-664.0;-504.0
858.0;-143;794.0;551.0;1003.0;608.0;-825.0;-130.0;229.0;-523.0;-663.0;?
?;-143;793.0;552.0;?;608.0;-828.0;-128.0;224.0;-524.0;-662.0;-499.0
853.0;-143;793.0;553.0;1017.0;?;-813.0;-126.0;220.0;-525.0;?;-495.0
843.0;-143;793.0;552.0;1003.0;609.0;-809.0;-124.0;213.0;-526.0;-661.0;-497.0
868.0;-143;?;?;995.0;609.0;-818.0;-122.0;216.0;-527.0;-660.0;-494.0
847.0;-143;792.0;553.0;1007.0;610.0;-805.0;-121.0;230.0;-528.0;-660.0;-494.0
848.0;-143;792.0;555.0;1008.0;610.0;-814.0;-120.0;?;-529.0;-660.0;-492.0
834.0;-143;792.0;554.0;1016.0;610.0;-808.0;-119.0;201.0;-530.0;-659.0;-491.0
847.0;-143;?;555.0;1017.0;611.0;-812.0;-117.0;200.0;-530.0;-658.0;-488.0
850.0;-143;791.0;555.0;1028.0;611.0;-810.0;-116.0;209.0;?;-658.0;-488.0
850.0;-143;791.0;557.0;1021.0;611.0;-812.0;-114.0;199.0;-532.0;-657.0;-486.0
822.0;-143;791.0;556.0;1001.0;611.0;-807.0;-113.0;200.0;-532.0;-657.0;-486.0
844.0;-143;791.0;556.0;1012.0;611.0;?;-112.0;202.0;-533.0;-657.0;-485.0
848.0;-143;791.0;557.0;984.0;612.0;-812.0;-110.0;210.0;-534.0;-656.0;-484.0
838.0;-143;?;559.0;1003.0;612.0;-811.0;-109.0;195.0;-535.0;-655.0;-481.0
831.0;-143;790.0;559.0;1014.0;612.0;-806.0;-107.0;209.0;-536.0;-655.0;-481.0
832.0;-143;790.0;557.0;1027.0;612.0;-809.0;-107.0;194.0;-536.0;-655.0;-481.0
851.0;-143;790.0;559.0;1001.0;612.0;-810.0;-106.0;182.0;-537.0;-654.0;-479.0
?;-143;790.0;559.0;1003.0;612.0;-815.0;-105.0;193.0;-538.0;-654.0;-477.0
860.0;-143;790.0;?;1014.0;613.0;-812.0;-103.0;193.0;-539.0;-653.0;-475.0
859.0;-143;790.0;559.0;1011.0;613.0;?;-102.0;206.0;-539.0;-653.0;-474.0
846.0;-143;790.0;?;?;613.0;-809.0;-101.0;172.0;-539.0;-653.0;-473.0
846.0;-143;789.0;559.0;1038.0;613.0;-809.0;-101.0;187.0;?;?;-471.0
?;-143;789.0;560.0;?;614.0;-808.0;-100.0;181.0;-539.0;-652.0;-473.0
841.0;-143;789.0;561.0;1008.0;614.0;-811.0;-99.0;180.0;-539.0;?;-468.0
832.0;-143;789.0;561.0;977.0;614.0;-808.0;-97.0;169.0;-540.0;-651.0;-469.0
850.0;-143;789.0;?;1003.0;614.0;-812.0;-97.0;173.0;-540.0;?;-468.0
859.0;-143;789.0;561.0;1015.0;614.0;-811.0;-96.0;176.0;-541.0;-651.0;-468.0
848.0;-143;789.0;563.0;1021.0;614.0;-807.0;-96.0;175.0;-542.0;-650.0;-465.0
841.0;-143;789.0;563.0;1021.0;?;-807.0;-94.0;172.0;-543.0;-649.0;-466.0
851.0;-143;789.0;561.0;1002.0;614.0;-812.0;?;167.0;-543.0;-649.0;-465.0
848.0;-143;789.0;563.0;994.0;614.0;-806.0;?;172.0;-543.0;-649.0;-463.0
849.0;-143;789.0;564.0;1008.0;614.0;-812.0;-93.0;167.0;-543.0;-649.0;-464.0
832.0;-143;788.0;565.0;1007.0;615.0;-809.0;-92.0;181.0;-543.0;-648.0;-463.0
841.0;-143;788.0;564.0;?;615.0;-808.0;?;192.0;-543.0;-648.0;-460.0
846.0;-143;788.0;563.0;1017.0;615.0;-814.0;-90.0;189.0;-543.0;-648.0;-461.0
843.0;-143;788.0;564.0;1003.0;615.0;-808.0;-90.0;183.0;-543.0;-648.0;-462.0
857.0;-143;788.0;?;988.0;615.0;-814.0;-90.0;201.0;-543.0;-648.0;-463.0
859.0;-143;?;?;980.0;615.0;-812.0;-89.0;198.0;-544.0;?;-460.0
851.0;-143;788.0;565.0;985.0;615.0;-808.0;-89.0;219.0;-544.0;-647.0;-461.0
849.0;-143;?;563.0;1017.0;?;-814.0;-89.0;?;-545.0;-647.0;-460.0
842.0;-143;788.0;?;?;615.0;-807.0;?;?;-545.0;-647.0;-461.0
832.0;-143;788.0;565.0;980.0;615.0;-811.0;?;272.0;-545.0;-646.0;-459.0
?;-143;788.0;565.0;960.0;615.0;-812.0;-89.0;280.0;-545.0;-647.0;-461.0
841.0;-143;789.0;565.0;937.0;614.0;-812.0;-90.0;296.0;-545.0;-647.0;?
853.0;-143;789.0;563.0;958.0;614.0;-812.0;-91.0;309.0;-545.0;-647.0;-463.0
854.0;-143;?;565.0;992.0;614.0;-809.0;-93.0;302.0;-545.0;-647.0;-464.0
841.0;-143;789.0;563.0;959.0;?;-812.0;-95.0;358.0;-544.0;-647.0;-465.0
850.0;-143;789.0;562.0;970.0;614.0;-814.0;-96.0;402.0;?;-648.0;-468.0
851.0;-143;790.0;561.0;1047.0;613.0;-808.0;-98.0;421.0;-544.0;-649.0;?
843.0;-143;790.0;561.0;998.0;612.0;-813.0;?;432.0;-543.0;-649.0;-472.0
847.0;-143;791.0;558.0;1039.0;611.0;?;-103.0;419.0;-543.0;?;-476.0
842.0;-143;792.0;555.0;1007.0;610.0;-807.0;-107.0;387.0;-542.0;?;-479.0
853.0;-143;792.0;558.0;1048.0;609.0;-810.0;-112.0;365.0;-541.0;?;?
852.0;-143;793.0;556.0;1041.0;609.0;?;-116.0;341.0;-540.0;-654.0;?
?;-143;793.0;556.0;1004.0;608.0;-803.0;-122.0;367.0;?;-657.0;-492.0
844.0;-143;794.0;?;1076.0;607.0;-808.0;-128.0;?;-537.0;-660.0;-498.0
848.0;-143;795.0;552.0;985.0;606.0;-800.0;-135.0;292.0;-535.0;-663.0;-508.0
?;-143;795.0;551.0;974.0;606.0;-803.0;-142.0;363.0;-534.0;-668.0;-515.0
?;-143;795.0;550.0;972.0;605.0;-812.0;-151.0;329.0;-532.0;-675.0;?
857.0;-143;795.0;552.0;869.0;605.0;-796.0;-161.0;338.0;-530.0;-684.0;-538.0
840.0;-143;794.0;552.0;918.0;606.0;-774.0;-171.0;403.0;-529.0;-696.0;-552.0
843.0;?;793.0;555.0;917.0;607.0;-795.0;-181.0;371.0;-528.0;-710.0;-568.0
851.0;-143;793.0;?;932.0;608.0;-813.0;-190.0;390.0;-524.0;-727.0;-581.0
?;-143;792.0;557.0;891.0;608.0;-805.0;-197.0;398.0;?;-745.0;-596.0
853.0;-143;792.0;556.0;?;609.0;-797.0;-202.0;391.0;?;-765.0;-612.0
853.0;-143;792.0;557.0;904.0;609.0;-802.0;-206.0;436.0;-508.0;-786.0;-628.0
858.0;-143;791.0;558.0;852.0;609.0;-801.0;-209.0;404.0;-498.0;?;-642.0
860.0;-143;?;558.0;867.0;610.0;-799.0;-207.0;496.0;-487.0;-828.0;-655.0
846.0;-143;791.0;559.0;?;610.0;-801.0;-205.0;469.0;-474.0;?;-666.0
?;?;791.0;561.0;813.0;610.0;-806.0;-204.0;?;-461.0;-867.0;-678.0
833.0;-143;791.0;561.0;789.0;610.0;-807.0;-203.0;474.0;-449.0;-885.0;-684.0
845.0;-143;791.0;559.0;740.0;610.0;-806.0;-205.0;508.0;-439.0;-900.0;-687.0
859.0;-143;?;560.0;768.0;610.0;-808.0;-203.0;469.0;?;-912.0;-692.0
850.0;-143;792.0;?;777.0;609.0;-813.0;-202.0;450.0;-417.0;-923.0;-694.0
850.0;-143;792.0;559.0;895.0;609.0;-810.0;-202.0;468.0;-410.0;-931.0;-692.0
851.0;?;793.0;558.0;751.0;608.0;-810.0;-202.0;?;?;-938.0;-689.0
858.0;-143;795.0;556.0;828.0;606.0;-809.0;-202.0;474.0;-398.0;-944.0;-686.0
849.0;-143;796.0;555.0;793.0;605.0;-806.0;-195.0;481.0;-392.0;-950.0;-685.0
848.0;-143;797.0;551.0;785.0;603.0;-808.0;-187.0;486.0;-387.0;-956.0;-679.0
838.0;-143;799.0;547.0;?;601.0;-810.0;-183.0;490.0;-382.0;-960.0;-672.0
843.0;-143;800.0;548.0;817.0;599.0;-805.0;-186.0;444.0;-377.0;-962.0;-666.0
858.0;-143;802.0;544.0;803.0;597.0;-809.0;-189.0;493.0;-373.0;-964.0;-661.0
?;-143;803.0;543.0;736.0;596.0;-807.0;-187.0;497.0;-370.0;-966.0;-653.0
848.0;-143;804.0;538.0;790.0;594.0;-804.0;-182.0;607.0;?;-969.0;-649.0
855.0;-143;?;536.0;895.0;592.0;-803.0;-187.0;?;-361.0;?;-644.0
825.0;-143;807.0;533.0;846.0;591.0;-806.0;-195.0;521.0;-360.0;-970.0;-642.0
843.0;-143;808.0;532.0;772.0;589.0;-805.0;-198.0;511.0;-360.0;?;-641.0
844.0;-143;809.0;531.0;780.0;588.0;-795.0;?;510.0;-359.0;?;-640.0
840.0;-143;810.0;530.0;740.0;586.0;-796.0;-196.0;?;-358.0;?;-640.0
841.0;?;811.0;530.0;709.0;585.0;-796.0;-193.0;511.0;-357.0;-971.0;-642.0
?;-143;811.0;528.0;693.0;584.0;-794.0;-193.0;525.0;-356.0;-972.0;-641.0
?;-143;812.0;?;?;584.0;-793.0;-194.0;?;-355.0;-972.0;?
833.0;-143;812.0;528.0;654.0;583.0;-787.0;-191.0;545.0;-353.0;?;?
841.0;-143;812.0;527.0;622.0;583.0;-787.0;-188.0;556.0;-352.0;-972.0;-644.0
843.0;-143;813.0;525.0;698.0;582.0;-793.0;-184.0;558.0;?;-972.0;-643.0
848.0;-143;?;527.0;?;582.0;-783.0;-180.0;536.0;-346.0;-973.0;-643.0
?;-143;813.0;525.0;686.0;582.0;?;-179.0;517.0;-345.0;-974.0;-644.0
841.0;-143;813.0;525.0;718.0;?;-793.0;-180.0;517.0;-349.0;-974.0;-645.0
844.0;-143;?;527.0;696.0;?;-791.0;-176.0;542.0;-349.0;-974.0;-646.0
851.0;-143;813.0;527.0;817.0;582.0;-786.0;-170.0;560.0;-346.0;-975.0;-644.0
852.0;-143;813.0;526.0;757.0;582.0;-795.0;-164.0;460.0;-346.0;-976.0;-644.0
864.0;-143;813.0;?;674.0;582.0;-797.0;-161.0;448.0;-346.0;-977.0;-644.0
835.0;-143;812.0;528.0;785.0;583.0;-791.0;?;489.0;-346.0;-976.0;-642.0
852.0;-143;812.0;528.0;743.0;583.0;-795.0;-165.0;595.0;-345.0;-976.0;-647.0
853.0;-143;811.0;529.0;849.0;?;-796.0;-166.0;610.0;-344.0;-976.0;-650.0
840.0;-143;810.0;530.0;?;586.0;-801.0;-175.0;663.0;-343.0;-974.0;-657.0
850.0;-143;809.0;532.0;1052.0;588.0;-796.0;?;719.0;?;-972.0;-668.0
832.0;-143;?;535.0;1105.0;589.0;-798.0;-196.0;800.0;-352.0;-969.0;-680.0
842.0;-143;806.0;537.0;1116.0;592.0;-803.0;-202.0;821.0;-358.0;-966.0;-694.0
851.0;-143;804.0;541.0;1026.0;594.0;-801.0;?;857.0;-363.0;-964.0;?
858.0;-143;803.0;541.0;934.0;595.0;-802.0;-196.0;935.0;-372.0;-962.0;-728.0
846.0;-143;802.0;545.0;?;596.0;-804.0;-196.0;929.0;?;-957.0;-743.0
