InertialMeasurementUnit RUA accX;Accelerometer RUA_ accY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit RLA accX;Accelerometer RUA_ accX;Accelerometer RKN^ accX;Accelerometer RKN^ accZ;InertialMeasurementUnit LLA magneticZ;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA accY;Accelerometer RWR accX;Accelerometer RUA^ accX
-583.0;47.0;1411.0;503.0;956.0;497.0;870.0;-630.0;-580.0;?;-217.0;-47.0
-633.0;?;1178.0;407.0;950.0;483.0;878.0;-634.0;-585.0;679.0;-226.0;?
-607.0;162.0;700.0;316.0;937.0;488.0;861.0;-635.0;?;685.0;-141.0;-35.0
-611.0;191.0;?;268.0;962.0;496.0;861.0;?;-559.0;?;-124.0;8.0
-656.0;102.0;229.0;253.0;989.0;?;854.0;-635.0;-543.0;489.0;-24.0;46.0
-693.0;?;-95.0;215.0;981.0;?;842.0;-629.0;-550.0;414.0;?;?
?;-24.0;-364.0;?;?;531.0;841.0;?;-479.0;584.0;-253.0;58.0
?;-89.0;-285.0;407.0;1030.0;523.0;?;-622.0;-454.0;595.0;-213.0;92.0
-638.0;?;-320.0;424.0;1031.0;522.0;861.0;-622.0;-443.0;618.0;-219.0;73.0
?;-99.0;-135.0;356.0;1042.0;?;870.0;-627.0;?;567.0;-406.0;28.0
-653.0;-188.0;-143.0;339.0;921.0;492.0;863.0;-636.0;?;533.0;-552.0;-41.0
-696.0;-188.0;-69.0;?;840.0;478.0;?;-646.0;?;544.0;?;-103.0
-698.0;-144.0;-21.0;366.0;811.0;475.0;879.0;-658.0;?;639.0;-534.0;-114.0
-667.0;-134.0;4.0;408.0;742.0;497.0;881.0;-672.0;-715.0;747.0;?;-133.0
-640.0;?;?;499.0;?;?;876.0;-677.0;-733.0;830.0;-642.0;-183.0
-642.0;-46.0;81.0;543.0;728.0;502.0;847.0;-672.0;-670.0;841.0;-617.0;-240.0
-628.0;-8.0;78.0;545.0;754.0;503.0;852.0;-668.0;-615.0;828.0;-676.0;-292.0
-610.0;32.0;460.0;?;711.0;526.0;876.0;-653.0;-665.0;783.0;-733.0;-292.0
?;112.0;542.0;631.0;710.0;521.0;?;-643.0;-703.0;801.0;-716.0;-315.0
-537.0;136.0;604.0;605.0;697.0;508.0;877.0;-635.0;-720.0;791.0;-738.0;-352.0
-511.0;?;713.0;552.0;676.0;519.0;845.0;-622.0;-741.0;770.0;-718.0;-327.0
?;178.0;?;530.0;?;530.0;855.0;-613.0;-793.0;743.0;-639.0;?
-426.0;210.0;829.0;494.0;706.0;532.0;854.0;-602.0;-802.0;683.0;-652.0;-275.0
-403.0;194.0;777.0;?;691.0;532.0;832.0;-598.0;-786.0;682.0;-713.0;-272.0
-391.0;143.0;798.0;438.0;714.0;?;831.0;-595.0;-770.0;670.0;-691.0;-300.0
-397.0;93.0;839.0;393.0;701.0;531.0;852.0;-596.0;-760.0;628.0;-747.0;-302.0
?;135.0;771.0;343.0;716.0;510.0;871.0;?;-763.0;603.0;-776.0;-299.0
-401.0;154.0;775.0;284.0;737.0;503.0;859.0;-588.0;-749.0;571.0;-844.0;-317.0
-720.0;160.0;264.0;380.0;929.0;484.0;869.0;?;-796.0;497.0;?;2.0
-736.0;154.0;174.0;393.0;924.0;489.0;869.0;-614.0;-807.0;538.0;-380.0;39.0
-741.0;129.0;129.0;415.0;?;492.0;874.0;-619.0;-801.0;580.0;-298.0;25.0
-724.0;127.0;234.0;?;945.0;492.0;842.0;-618.0;-782.0;602.0;-386.0;33.0
-722.0;127.0;292.0;408.0;?;492.0;870.0;-621.0;-764.0;570.0;-497.0;35.0
-717.0;77.0;408.0;381.0;?;492.0;861.0;-621.0;-807.0;546.0;-424.0;34.0
-727.0;45.0;468.0;?;960.0;494.0;878.0;?;-817.0;489.0;-161.0;105.0
-735.0;32.0;339.0;363.0;917.0;499.0;855.0;-621.0;-826.0;?;-123.0;158.0
-739.0;100.0;186.0;375.0;?;498.0;889.0;-621.0;-819.0;478.0;-282.0;192.0
-720.0;24.0;?;377.0;863.0;502.0;859.0;-619.0;-815.0;499.0;-381.0;111.0
-712.0;-135.0;-108.0;402.0;920.0;475.0;884.0;-622.0;-818.0;?;-376.0;32.0
-710.0;-238.0;-144.0;?;860.0;506.0;843.0;-622.0;-826.0;538.0;-334.0;-37.0
-697.0;-181.0;-74.0;429.0;890.0;?;834.0;-621.0;-816.0;542.0;-323.0;?
?;-66.0;-130.0;437.0;924.0;500.0;871.0;-622.0;-821.0;558.0;?;-72.0
-680.0;25.0;-117.0;445.0;918.0;473.0;869.0;-623.0;-823.0;583.0;-598.0;19.0
-651.0;122.0;23.0;463.0;989.0;464.0;?;-623.0;-818.0;579.0;-529.0;-33.0
-638.0;153.0;?;445.0;881.0;?;890.0;-622.0;-813.0;514.0;-306.0;0.0
-654.0;149.0;-68.0;463.0;917.0;491.0;?;-618.0;-820.0;507.0;-410.0;-19.0
-655.0;128.0;-167.0;564.0;976.0;?;882.0;-622.0;-814.0;655.0;-466.0;-7.0
-628.0;127.0;-111.0;621.0;847.0;490.0;873.0;-619.0;-800.0;?;-456.0;36.0
-607.0;102.0;-109.0;642.0;920.0;520.0;852.0;?;-803.0;772.0;-337.0;93.0
-626.0;?;-149.0;578.0;888.0;522.0;861.0;-620.0;-812.0;714.0;-222.0;146.0
?;16.0;?;476.0;909.0;510.0;840.0;-619.0;-817.0;689.0;-241.0;165.0
-665.0;-45.0;15.0;?;?;?;843.0;-618.0;-808.0;600.0;-389.0;131.0
-661.0;-175.0;?;357.0;903.0;489.0;865.0;-620.0;-808.0;530.0;-486.0;?
-687.0;-227.0;278.0;291.0;873.0;487.0;881.0;-619.0;-801.0;540.0;?;-46.0
-704.0;-177.0;584.0;387.0;843.0;497.0;881.0;-620.0;-795.0;494.0;-397.0;-82.0
?;?;286.0;386.0;889.0;469.0;?;-620.0;-792.0;498.0;-516.0;-46.0
-687.0;72.0;?;382.0;912.0;508.0;871.0;-620.0;-792.0;550.0;-529.0;9.0
-654.0;133.0;-22.0;571.0;882.0;?;848.0;-610.0;-820.0;730.0;-223.0;88.0
?;224.0;269.0;464.0;914.0;488.0;861.0;-607.0;-828.0;?;-148.0;?
-735.0;230.0;475.0;335.0;989.0;498.0;876.0;-609.0;-821.0;522.0;-61.0;?
-743.0;79.0;392.0;291.0;1128.0;497.0;859.0;-607.0;-807.0;438.0;1.0;274.0
-783.0;-108.0;325.0;328.0;1075.0;491.0;880.0;-604.0;-797.0;407.0;6.0;235.0
-780.0;-264.0;142.0;?;992.0;?;874.0;-603.0;-784.0;461.0;?;?
-763.0;-351.0;-3.0;?;1008.0;460.0;868.0;-604.0;-786.0;509.0;-214.0;226.0
-763.0;-363.0;-110.0;398.0;929.0;477.0;884.0;-603.0;-786.0;534.0;-286.0;?
-737.0;-311.0;?;381.0;?;489.0;888.0;-602.0;-799.0;?;-418.0;169.0
-700.0;-283.0;-375.0;356.0;841.0;502.0;860.0;-602.0;-827.0;400.0;-427.0;149.0
-720.0;-246.0;-746.0;345.0;777.0;484.0;880.0;-603.0;-849.0;378.0;-429.0;146.0
-800.0;-252.0;-1129.0;447.0;?;?;862.0;-603.0;-864.0;576.0;-385.0;93.0
?;?;-1007.0;546.0;743.0;512.0;861.0;?;-794.0;822.0;?;47.0
-673.0;-246.0;?;659.0;743.0;492.0;862.0;-611.0;?;1007.0;-560.0;-15.0
-624.0;-238.0;-681.0;746.0;746.0;491.0;868.0;-613.0;?;1031.0;-531.0;-96.0
-619.0;-191.0;-346.0;759.0;774.0;468.0;?;-612.0;-770.0;976.0;?;-121.0
-595.0;-122.0;-171.0;676.0;785.0;481.0;886.0;?;-765.0;868.0;-469.0;-67.0
-549.0;?;118.0;675.0;784.0;499.0;877.0;-605.0;-806.0;?;-542.0;-55.0
-534.0;-5.0;292.0;650.0;763.0;475.0;897.0;?;-827.0;678.0;-568.0;-49.0
-527.0;-32.0;?;?;758.0;471.0;879.0;-596.0;-830.0;683.0;-322.0;-28.0
-511.0;-77.0;463.0;624.0;782.0;477.0;863.0;-594.0;-785.0;688.0;-262.0;3.0
-511.0;-49.0;325.0;?;793.0;485.0;838.0;-595.0;-722.0;748.0;-510.0;57.0
?;-88.0;193.0;632.0;782.0;507.0;857.0;-607.0;?;?;?;38.0
-505.0;-119.0;40.0;599.0;816.0;505.0;845.0;-625.0;?;761.0;-258.0;73.0
-493.0;?;14.0;538.0;844.0;508.0;862.0;-651.0;-680.0;726.0;-335.0;54.0
-496.0;?;-69.0;?;790.0;512.0;836.0;-670.0;-746.0;692.0;?;59.0
-509.0;-221.0;-148.0;425.0;823.0;520.0;838.0;-679.0;-773.0;665.0;-452.0;65.0
-492.0;-192.0;-289.0;437.0;871.0;513.0;860.0;-668.0;-772.0;678.0;?;31.0
-501.0;-140.0;?;464.0;841.0;492.0;881.0;-657.0;-810.0;722.0;?;74.0
?;-137.0;-273.0;455.0;855.0;481.0;?;-652.0;-820.0;725.0;-269.0;75.0
-498.0;-96.0;-405.0;483.0;832.0;462.0;880.0;?;-820.0;692.0;-348.0;72.0
-504.0;-130.0;-643.0;?;880.0;476.0;894.0;-650.0;-779.0;715.0;-260.0;115.0
?;-209.0;-415.0;510.0;882.0;494.0;878.0;-644.0;-776.0;754.0;-106.0;125.0
-506.0;-262.0;-267.0;564.0;897.0;505.0;837.0;-641.0;-713.0;770.0;-312.0;122.0
?;191.0;997.0;695.0;1028.0;537.0;837.0;-671.0;-997.0;792.0;?;-37.0
-612.0;?;980.0;714.0;965.0;527.0;856.0;?;?;808.0;-697.0;-79.0
-642.0;199.0;?;710.0;935.0;?;?;?;-799.0;820.0;-625.0;-98.0
-690.0;204.0;905.0;675.0;899.0;488.0;849.0;-619.0;?;?;-588.0;-83.0
-708.0;264.0;928.0;641.0;861.0;491.0;866.0;-599.0;-666.0;762.0;-456.0;-45.0
-761.0;309.0;1133.0;576.0;889.0;465.0;890.0;?;?;682.0;-469.0;?
-838.0;280.0;961.0;?;903.0;472.0;881.0;-575.0;-723.0;619.0;-387.0;88.0
-864.0;202.0;689.0;409.0;907.0;452.0;891.0;-570.0;-762.0;?;-449.0;110.0
-840.0;105.0;629.0;348.0;912.0;483.0;860.0;-568.0;-787.0;?;-508.0;122.0
-803.0;30.0;624.0;311.0;910.0;483.0;873.0;-566.0;-796.0;?;-391.0;149.0
-779.0;-10.0;591.0;295.0;930.0;504.0;865.0;-570.0;?;?;-232.0;137.0
-760.0;-78.0;432.0;287.0;922.0;501.0;834.0;-572.0;-851.0;485.0;-182.0;?
-745.0;-109.0;322.0;263.0;915.0;499.0;835.0;-576.0;-860.0;493.0;?;136.0
-750.0;?;214.0;160.0;867.0;493.0;858.0;-577.0;-860.0;412.0;-418.0;78.0
-729.0;-167.0;173.0;234.0;875.0;505.0;876.0;-579.0;-854.0;?;-375.0;28.0
-752.0;-151.0;-25.0;283.0;870.0;493.0;862.0;?;-857.0;431.0;-342.0;-52.0
-740.0;-49.0;-191.0;350.0;887.0;468.0;895.0;-582.0;-875.0;553.0;-345.0;-65.0
-691.0;45.0;?;434.0;880.0;466.0;881.0;-585.0;-864.0;625.0;-519.0;15.0
-654.0;175.0;-253.0;490.0;921.0;469.0;?;-587.0;-860.0;?;-538.0;5.0
-621.0;241.0;-200.0;543.0;870.0;450.0;886.0;-587.0;-870.0;616.0;-508.0;28.0
-600.0;222.0;-126.0;596.0;950.0;476.0;859.0;-590.0;-882.0;606.0;-509.0;20.0
-600.0;151.0;-213.0;616.0;966.0;508.0;852.0;-592.0;-884.0;653.0;-439.0;26.0
?;135.0;-245.0;605.0;?;550.0;860.0;-589.0;-879.0;?;-363.0;22.0
?;115.0;-156.0;581.0;946.0;552.0;831.0;-588.0;-868.0;769.0;-487.0;45.0
-622.0;122.0;-32.0;532.0;902.0;575.0;822.0;-586.0;-865.0;694.0;-550.0;-21.0
-668.0;87.0;-34.0;450.0;947.0;579.0;822.0;-587.0;-852.0;?;-648.0;-58.0
-693.0;66.0;-18.0;?;1008.0;546.0;834.0;?;?;554.0;-594.0;-9.0
?;107.0;1121.0;?;769.0;492.0;865.0;-590.0;?;588.0;-471.0;55.0
-677.0;153.0;627.0;235.0;?;503.0;823.0;-588.0;-838.0;523.0;-394.0;75.0
?;149.0;257.0;217.0;772.0;?;859.0;-591.0;?;480.0;-54.0;77.0
-691.0;107.0;712.0;273.0;?;503.0;844.0;-590.0;-851.0;468.0;348.0;132.0
-834.0;226.0;-3.0;377.0;927.0;?;888.0;-611.0;-863.0;451.0;-533.0;195.0
-828.0;266.0;63.0;316.0;959.0;485.0;875.0;-609.0;-867.0;451.0;-440.0;228.0
-824.0;259.0;68.0;290.0;?;496.0;858.0;-612.0;-854.0;388.0;-216.0;198.0
-835.0;178.0;-53.0;273.0;1056.0;498.0;856.0;-614.0;-853.0;375.0;-204.0;291.0
-827.0;32.0;?;314.0;982.0;493.0;?;-614.0;?;378.0;140.0;236.0
-842.0;-16.0;-170.0;339.0;?;502.0;862.0;-614.0;-850.0;395.0;121.0;?
-831.0;-249.0;-295.0;359.0;864.0;474.0;889.0;-615.0;-846.0;424.0;-24.0;121.0
-831.0;-242.0;-363.0;337.0;873.0;481.0;895.0;-614.0;-853.0;409.0;?;156.0
-843.0;-1.0;-296.0;316.0;1029.0;466.0;898.0;?;-860.0;384.0;-66.0;255.0
-846.0;148.0;-420.0;309.0;1057.0;475.0;871.0;-613.0;-860.0;355.0;135.0;216.0
-826.0;255.0;-570.0;345.0;1019.0;485.0;881.0;-611.0;-872.0;271.0;122.0;251.0
-833.0;131.0;-820.0;411.0;1022.0;480.0;862.0;-612.0;?;251.0;-8.0;218.0
-840.0;24.0;-1264.0;456.0;924.0;492.0;?;-614.0;-837.0;413.0;-45.0;172.0
-802.0;1.0;-1781.0;415.0;890.0;472.0;861.0;-615.0;-821.0;577.0;-20.0;173.0
-763.0;-19.0;-2186.0;435.0;940.0;?;?;-616.0;-832.0;816.0;79.0;159.0
-745.0;13.0;-2722.0;503.0;921.0;?;858.0;-615.0;-842.0;946.0;107.0;175.0
-719.0;35.0;-2769.0;?;?;497.0;867.0;-617.0;-839.0;793.0;216.0;172.0
-798.0;38.0;?;317.0;?;483.0;895.0;-621.0;?;610.0;245.0;200.0
-811.0;87.0;-1324.0;?;983.0;492.0;879.0;-623.0;-869.0;410.0;224.0;212.0
-837.0;43.0;-815.0;257.0;1025.0;476.0;862.0;-628.0;-843.0;364.0;51.0;188.0
-777.0;30.0;-279.0;324.0;1010.0;467.0;894.0;-635.0;-821.0;413.0;75.0;265.0
-770.0;-67.0;-331.0;358.0;1079.0;464.0;896.0;?;-821.0;501.0;115.0;266.0
-753.0;-80.0;-144.0;?;1071.0;475.0;884.0;-647.0;?;578.0;-14.0;291.0
-766.0;-122.0;-90.0;371.0;1048.0;467.0;879.0;-653.0;-854.0;558.0;-44.0;244.0
-780.0;-207.0;-132.0;355.0;1072.0;483.0;877.0;-659.0;-864.0;551.0;44.0;224.0
-787.0;-203.0;-274.0;362.0;1010.0;471.0;853.0;-663.0;-861.0;538.0;-56.0;193.0
-782.0;-223.0;-278.0;?;?;497.0;858.0;-668.0;-846.0;530.0;-221.0;135.0
-784.0;-206.0;-84.0;337.0;906.0;486.0;869.0;-671.0;-851.0;531.0;-233.0;68.0
-794.0;-171.0;159.0;339.0;926.0;481.0;?;-674.0;-847.0;547.0;-514.0;18.0
-786.0;-136.0;491.0;413.0;868.0;482.0;861.0;-675.0;-844.0;605.0;-498.0;-96.0
-785.0;-28.0;854.0;465.0;814.0;473.0;871.0;?;-838.0;673.0;-693.0;?
-769.0;52.0;1104.0;490.0;?;481.0;?;-675.0;-837.0;678.0;-678.0;-123.0
-739.0;261.0;1250.0;597.0;722.0;485.0;871.0;-675.0;?;717.0;-632.0;-75.0
-733.0;292.0;1311.0;602.0;776.0;488.0;868.0;-674.0;-820.0;?;-540.0;-43.0
-720.0;?;1485.0;581.0;738.0;485.0;859.0;-677.0;-833.0;714.0;-705.0;-73.0
?;265.0;1454.0;593.0;790.0;487.0;880.0;-675.0;-838.0;?;-519.0;-85.0
-688.0;150.0;1435.0;535.0;838.0;488.0;865.0;-676.0;-842.0;726.0;-570.0;-56.0
-677.0;167.0;1552.0;512.0;914.0;476.0;857.0;-674.0;-840.0;746.0;-591.0;-48.0
-699.0;117.0;1490.0;?;896.0;473.0;?;-675.0;-835.0;703.0;-490.0;-55.0
-694.0;85.0;1173.0;353.0;926.0;?;871.0;-673.0;-827.0;642.0;-590.0;-35.0
-699.0;?;917.0;190.0;897.0;502.0;856.0;-671.0;?;546.0;-595.0;-58.0
-659.0;52.0;780.0;147.0;883.0;488.0;862.0;-669.0;-814.0;379.0;-500.0;-54.0
-655.0;70.0;627.0;148.0;?;479.0;881.0;-671.0;-816.0;?;-571.0;-30.0
-614.0;?;306.0;227.0;924.0;491.0;872.0;-671.0;?;388.0;-558.0;-50.0
-599.0;122.0;-77.0;296.0;875.0;492.0;870.0;-671.0;-799.0;496.0;-490.0;-20.0
-628.0;131.0;-226.0;356.0;909.0;492.0;871.0;-673.0;-779.0;481.0;?;-14.0
-634.0;160.0;-134.0;?;872.0;492.0;861.0;-672.0;-787.0;538.0;-503.0;-49.0
-615.0;129.0;-156.0;413.0;863.0;502.0;870.0;-674.0;-773.0;585.0;-473.0;-14.0
-621.0;?;-56.0;432.0;888.0;502.0;860.0;-674.0;-784.0;625.0;-540.0;-2.0
-606.0;125.0;-35.0;444.0;890.0;?;?;-677.0;-778.0;637.0;-537.0;-13.0
-614.0;91.0;-20.0;436.0;873.0;501.0;853.0;-676.0;-799.0;619.0;-587.0;1.0
?;103.0;158.0;431.0;884.0;482.0;895.0;-677.0;-798.0;608.0;-530.0;7.0
-628.0;123.0;184.0;387.0;?;474.0;871.0;-675.0;-810.0;584.0;-548.0;?
-643.0;91.0;96.0;?;911.0;482.0;880.0;-670.0;-804.0;558.0;?;21.0
-655.0;109.0;207.0;352.0;871.0;486.0;890.0;-662.0;?;545.0;-553.0;45.0
-652.0;101.0;128.0;347.0;909.0;493.0;864.0;-655.0;-769.0;540.0;-348.0;?
-664.0;?;53.0;362.0;889.0;487.0;879.0;-646.0;-666.0;539.0;-509.0;?
-661.0;94.0;33.0;367.0;936.0;471.0;875.0;-635.0;-604.0;554.0;-485.0;?
-650.0;61.0;100.0;374.0;917.0;488.0;859.0;-624.0;-595.0;571.0;-476.0;92.0
-665.0;37.0;92.0;400.0;930.0;492.0;?;-605.0;-527.0;598.0;-507.0;103.0
?;-1.0;119.0;382.0;985.0;510.0;845.0;-592.0;-498.0;568.0;-434.0;61.0
-691.0;71.0;109.0;394.0;921.0;503.0;860.0;-574.0;-459.0;568.0;-453.0;87.0
-698.0;66.0;21.0;391.0;1008.0;?;870.0;-566.0;-491.0;600.0;?;?
-702.0;76.0;-63.0;387.0;?;500.0;852.0;-563.0;-479.0;575.0;-521.0;120.0
-711.0;62.0;-157.0;408.0;921.0;483.0;?;-560.0;-459.0;587.0;-443.0;86.0
-685.0;31.0;-117.0;403.0;942.0;488.0;874.0;-557.0;-427.0;584.0;-477.0;138.0
-703.0;8.0;-87.0;430.0;925.0;454.0;881.0;-552.0;-437.0;582.0;-607.0;94.0
-710.0;24.0;-217.0;442.0;936.0;456.0;895.0;-549.0;-441.0;626.0;-507.0;91.0
-715.0;29.0;-69.0;461.0;935.0;464.0;882.0;-547.0;?;659.0;-443.0;?
?;28.0;-92.0;439.0;923.0;480.0;?;-548.0;-441.0;621.0;-459.0;132.0
-731.0;54.0;-125.0;446.0;907.0;503.0;860.0;-549.0;-415.0;591.0;-458.0;?
-720.0;28.0;32.0;434.0;934.0;514.0;830.0;-551.0;-414.0;589.0;-494.0;?
-712.0;-12.0;44.0;418.0;909.0;?;841.0;-551.0;-458.0;593.0;-451.0;82.0
-718.0;20.0;-6.0;432.0;949.0;?;876.0;-555.0;-460.0;607.0;-434.0;114.0
-720.0;25.0;86.0;?;919.0;503.0;858.0;-561.0;?;643.0;-381.0;88.0
-704.0;90.0;77.0;464.0;909.0;486.0;879.0;-568.0;-447.0;624.0;-388.0;125.0
-721.0;45.0;138.0;465.0;902.0;480.0;?;-570.0;-442.0;587.0;-364.0;?
-715.0;45.0;152.0;456.0;927.0;?;870.0;-575.0;-440.0;625.0;-376.0;?
-721.0;28.0;?;426.0;900.0;492.0;871.0;-576.0;-441.0;597.0;-378.0;171.0
-721.0;-10.0;-37.0;449.0;?;502.0;860.0;-571.0;?;567.0;?;167.0
-735.0;-43.0;-94.0;466.0;992.0;501.0;862.0;-572.0;-435.0;?;-404.0;124.0
-724.0;-52.0;?;468.0;916.0;489.0;870.0;-574.0;?;614.0;-207.0;145.0
-739.0;-21.0;-141.0;459.0;959.0;484.0;859.0;-575.0;-409.0;599.0;-424.0;137.0
-729.0;31.0;-174.0;422.0;939.0;492.0;863.0;-578.0;-411.0;558.0;-294.0;129.0
-736.0;78.0;-268.0;388.0;922.0;495.0;876.0;-578.0;?;522.0;-251.0;170.0
-716.0;23.0;-299.0;393.0;917.0;502.0;874.0;-578.0;-429.0;566.0;-393.0;172.0
-699.0;35.0;?;436.0;948.0;?;848.0;-576.0;-444.0;593.0;?;194.0
-710.0;11.0;-150.0;444.0;934.0;?;839.0;-573.0;-493.0;626.0;70.0;153.0
-710.0;-8.0;-94.0;502.0;984.0;506.0;846.0;-571.0;-497.0;638.0;?;209.0
-732.0;-2.0;-18.0;518.0;932.0;498.0;863.0;-568.0;-476.0;673.0;-105.0;195.0
-729.0;-7.0;-65.0;515.0;884.0;512.0;881.0;-566.0;-456.0;633.0;?;162.0
-732.0;25.0;-64.0;488.0;983.0;495.0;871.0;?;-447.0;583.0;-99.0;168.0
-751.0;28.0;-61.0;?;1018.0;491.0;880.0;-555.0;-446.0;526.0;6.0;?
-767.0;71.0;-223.0;405.0;1009.0;492.0;872.0;-550.0;-445.0;567.0;?;201.0
-741.0;65.0;-159.0;430.0;959.0;512.0;861.0;-553.0;-434.0;?;-58.0;211.0
-746.0;?;-268.0;449.0;930.0;501.0;840.0;-551.0;-437.0;562.0;?;208.0
-758.0;50.0;-255.0;?;929.0;504.0;841.0;-547.0;-428.0;599.0;28.0;119.0
-735.0;33.0;-251.0;505.0;949.0;509.0;855.0;-545.0;-449.0;586.0;-194.0;195.0
-775.0;20.0;-523.0;460.0;993.0;504.0;870.0;-548.0;-451.0;?;24.0;232.0
-752.0;121.0;?;436.0;996.0;?;858.0;?;-477.0;584.0;-331.0;348.0
-768.0;114.0;-392.0;429.0;982.0;501.0;861.0;-561.0;-474.0;606.0;?;112.0
?;1.0;4.0;404.0;985.0;498.0;?;-567.0;-489.0;571.0;-185.0;118.0
-778.0;-16.0;204.0;388.0;920.0;494.0;869.0;-582.0;-510.0;532.0;-55.0;207.0
-770.0;-40.0;46.0;422.0;1087.0;509.0;852.0;-595.0;-504.0;550.0;-72.0;212.0
-777.0;72.0;-3.0;391.0;1098.0;513.0;852.0;-604.0;-488.0;567.0;-124.0;242.0
?;-39.0;-16.0;386.0;988.0;500.0;847.0;-610.0;-477.0;553.0;-206.0;265.0
-799.0;?;153.0;414.0;947.0;?;872.0;-617.0;-443.0;552.0;-262.0;198.0
-782.0;15.0;308.0;396.0;959.0;483.0;884.0;-620.0;-455.0;513.0;-108.0;212.0
-817.0;81.0;267.0;343.0;?;472.0;870.0;-621.0;-441.0;440.0;99.0;174.0
-810.0;?;412.0;417.0;931.0;490.0;881.0;-624.0;?;540.0;26.0;193.0
-740.0;66.0;189.0;443.0;979.0;512.0;861.0;-624.0;-434.0;586.0;-40.0;296.0
-801.0;86.0;79.0;515.0;930.0;532.0;850.0;?;-459.0;621.0;66.0;255.0
?;87.0;-62.0;549.0;1008.0;532.0;830.0;-628.0;-586.0;542.0;-4.0;229.0
-805.0;-17.0;-63.0;491.0;?;?;844.0;?;-570.0;638.0;-118.0;192.0
-795.0;-33.0;-22.0;500.0;889.0;?;850.0;?;-416.0;664.0;-361.0;118.0
-818.0;-13.0;-50.0;388.0;960.0;497.0;868.0;-628.0;-426.0;567.0;-663.0;181.0
-803.0;29.0;33.0;420.0;914.0;478.0;880.0;-635.0;-427.0;457.0;-616.0;15.0
-788.0;103.0;113.0;414.0;950.0;485.0;?;-632.0;-404.0;487.0;-261.0;116.0
-797.0;107.0;-158.0;441.0;991.0;?;872.0;-632.0;-440.0;577.0;-512.0;167.0
?;?;-394.0;379.0;1177.0;502.0;880.0;-633.0;-448.0;517.0;-460.0;124.0
-803.0;?;-436.0;340.0;1059.0;503.0;856.0;-632.0;-443.0;496.0;?;87.0
-783.0;69.0;-10.0;?;1007.0;498.0;?;?;-399.0;557.0;-242.0;116.0
-763.0;156.0;15.0;423.0;884.0;523.0;853.0;-637.0;-384.0;600.0;-222.0;137.0
-768.0;147.0;-126.0;445.0;745.0;534.0;849.0;-636.0;-416.0;?;-93.0;177.0
-765.0;219.0;5.0;?;854.0;523.0;851.0;-630.0;-400.0;626.0;-180.0;?
-778.0;141.0;177.0;?;881.0;513.0;860.0;-626.0;-402.0;?;-231.0;177.0
-761.0;38.0;378.0;326.0;901.0;512.0;861.0;?;-355.0;585.0;-277.0;125.0
?;59.0;161.0;398.0;888.0;512.0;851.0;-640.0;-443.0;614.0;-130.0;152.0
?;64.0;212.0;482.0;1003.0;502.0;864.0;-641.0;-446.0;535.0;54.0;133.0
-827.0;84.0;-43.0;427.0;934.0;514.0;876.0;-643.0;-367.0;?;28.0;168.0
-780.0;84.0;65.0;344.0;?;522.0;853.0;-640.0;-368.0;589.0;-186.0;154.0
-709.0;111.0;-143.0;256.0;918.0;?;884.0;-632.0;-374.0;378.0;-168.0;150.0
-583.0;-155.0;?;434.0;940.0;482.0;891.0;-625.0;-362.0;744.0;-308.0;103.0
-577.0;-60.0;-46.0;?;893.0;472.0;871.0;-621.0;-360.0;722.0;-458.0;126.0
-591.0;-65.0;-43.0;412.0;745.0;485.0;879.0;-617.0;?;771.0;-449.0;149.0
-590.0;54.0;?;463.0;753.0;488.0;873.0;-616.0;?;842.0;?;142.0
-620.0;?;470.0;514.0;?;?;875.0;-620.0;-341.0;860.0;-642.0;146.0
-585.0;10.0;549.0;530.0;?;479.0;866.0;-623.0;-345.0;927.0;-734.0;37.0
-583.0;20.0;329.0;571.0;920.0;476.0;873.0;-624.0;?;889.0;-706.0;?
-566.0;74.0;324.0;?;870.0;494.0;852.0;-629.0;-366.0;869.0;-607.0;39.0
-559.0;217.0;458.0;558.0;895.0;495.0;875.0;-631.0;-366.0;?;-513.0;49.0
-546.0;156.0;396.0;490.0;778.0;?;869.0;-632.0;-381.0;889.0;-528.0;82.0
-532.0;174.0;215.0;414.0;?;487.0;860.0;-632.0;-367.0;813.0;-472.0;100.0
-526.0;164.0;?;354.0;721.0;?;846.0;-634.0;-361.0;771.0;-494.0;67.0
-512.0;153.0;-164.0;297.0;770.0;500.0;858.0;-632.0;-382.0;?;-457.0;93.0
?;164.0;91.0;350.0;?;511.0;855.0;?;-353.0;789.0;-415.0;?
?;104.0;221.0;394.0;843.0;518.0;839.0;-628.0;?;866.0;?;?
-530.0;108.0;143.0;367.0;876.0;533.0;?;?;?;891.0;-269.0;117.0
-487.0;28.0;189.0;291.0;946.0;493.0;852.0;-628.0;-369.0;826.0;-373.0;132.0
?;55.0;?;?;?;522.0;841.0;-627.0;-375.0;728.0;-334.0;148.0
-489.0;-2.0;-73.0;219.0;?;511.0;853.0;?;-376.0;?;?;225.0
-501.0;28.0;?;190.0;931.0;513.0;854.0;-627.0;-367.0;697.0;-87.0;?
-489.0;91.0;-601.0;195.0;970.0;512.0;838.0;-628.0;-350.0;693.0;-104.0;375.0
