Accelerometer LUA_ accZ;InertialMeasurementUnit RUA gyroY;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit RLA accY;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LLA Quaternion1;Accelerometer RUA_ accZ
206.0;98.0;-200.0;359.0;-515.0;418.0;450.0;-166.0;527.0;-71.0
378.0;-216.0;397.0;228.0;-57.0;490.0;-135.0;-561.0;856.0;143.0
530.0;-117.0;38.0;253.0;-248.0;503.0;54.0;-848.0;732.0;80.0
311.0;0.0;209.0;620.0;-526.0;-81.0;846.0;-190.0;-23.0;-135.0
307.0;57.0;237.0;-61.0;104.0;505.0;-292.0;-131.0;749.0;268.0
289.0;81.0;398.0;362.0;-735.0;297.0;675.0;-43.0;300.0;-161.0
340.0;148.0;243.0;492.0;-523.0;-28.0;843.0;-162.0;-17.0;-53.0
292.0;238.0;1287.0;414.0;-269.0;575.0;217.0;-454.0;687.0;42.0
529.0;908.0;-601.0;701.0;-808.0;321.0;556.0;-560.0;41.0;-274.0
792.0;276.0;104.0;229.0;-555.0;56.0;281.0;-1043.0;237.0;336.0
706.0;62.0;622.0;440.0;-242.0;562.0;114.0;-338.0;712.0;34.0
419.0;-490.0;-216.0;880.0;-286.0;532.0;119.0;-334.0;690.0;-130.0
336.0;-463.0;372.0;223.0;-278.0;522.0;305.0;-209.0;699.0;61.0
447.0;10.0;-64.0;177.0;-462.0;-150.0;292.0;-366.0;566.0;669.0
444.0;-45.0;-57.0;190.0;-454.0;-149.0;286.0;-370.0;581.0;657.0
425.0;-24.0;-57.0;185.0;-448.0;-150.0;281.0;-387.0;582.0;668.0
391.0;-437.0;596.0;241.0;-767.0;12.0;858.0;-267.0;-145.0;-5.0
439.0;-51.0;-57.0;137.0;-447.0;-154.0;280.0;-406.0;580.0;651.0
273.0;-48.0;-349.0;359.0;-434.0;425.0;283.0;-331.0;612.0;274.0
263.0;400.0;432.0;229.0;51.0;485.0;-297.0;-301.0;720.0;-46.0
445.0;-57.0;-110.0;148.0;-490.0;-171.0;284.0;-380.0;539.0;732.0
779.0;226.0;110.0;710.0;-301.0;-119.0;767.0;-924.0;-595.0;61.0
437.0;239.0;-133.0;-480.0;-18.0;42.0;-227.0;-278.0;714.0;579.0
166.0;5.0;-399.0;702.0;-443.0;218.0;330.0;-197.0;620.0;91.0
291.0;-189.0;-175.0;203.0;-254.0;19.0;38.0;-284.0;661.0;611.0
364.0;9.0;688.0;398.0;-485.0;550.0;327.0;-305.0;522.0;-28.0
361.0;174.0;-762.0;236.0;-190.0;-70.0;22.0;-373.0;680.0;452.0
332.0;345.0;502.0;138.0;-112.0;513.0;-167.0;-231.0;668.0;130.0
187.0;309.0;660.0;182.0;338.0;215.0;-659.0;-381.0;558.0;83.0
423.0;159.0;741.0;142.0;-210.0;539.0;104.0;-154.0;720.0;-42.0
348.0;1814.0;-481.0;584.0;-650.0;-378.0;806.0;-378.0;-315.0;370.0
398.0;-186.0;405.0;249.0;-151.0;-442.0;343.0;-281.0;-729.0;86.0
744.0;-18.0;-186.0;723.0;-534.0;421.0;365.0;-552.0;301.0;-231.0
377.0;-118.0;932.0;183.0;658.0;39.0;-810.0;-285.0;318.0;66.0
417.0;-60.0;-57.0;155.0;-456.0;-163.0;288.0;-362.0;567.0;649.0
178.0;140.0;808.0;55.0;4.0;528.0;-81.0;-375.0;744.0;135.0
451.0;-1265.0;221.0;598.0;-632.0;-276.0;769.0;-336.0;-314.0;491.0
402.0;-198.0;460.0;216.0;72.0;492.0;-268.0;-144.0;746.0;24.0
396.0;-220.0;-13.0;332.0;466.0;-423.0;-279.0;-350.0;-548.0;222.0
253.0;123.0;329.0;203.0;-729.0;130.0;761.0;-458.0;28.0;134.0
243.0;718.0;-452.0;797.0;-469.0;168.0;364.0;-169.0;589.0;83.0
359.0;19.0;-126.0;962.0;-270.0;489.0;110.0;-380.0;693.0;-135.0
324.0;80.0;967.0;637.0;-510.0;-479.0;723.0;-295.0;-513.0;1.0
274.0;-287.0;192.0;381.0;39.0;504.0;-193.0;-469.0;810.0;229.0
270.0;-426.0;196.0;225.0;51.0;489.0;-291.0;-518.0;729.0;137.0
999.0;-28.0;-565.0;598.0;-580.0;-109.0;687.0;-989.0;-438.0;260.0
215.0;294.0;774.0;316.0;-344.0;550.0;246.0;-65.0;641.0;16.0
836.0;-82.0;-251.0;808.0;-534.0;346.0;330.0;-810.0;114.0;-261.0
320.0;-109.0;-175.0;839.0;-334.0;460.0;192.0;-282.0;608.0;-51.0
192.0;-130.0;-328.0;248.0;-443.0;459.0;297.0;-377.0;558.0;450.0
