Accelerometer LUA^ accZ;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit R-SHOE Body_Az;InertialMeasurementUnit LUA magneticX;Accelerometer LH accY;InertialMeasurementUnit R-SHOE EuY;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit R-SHOE Body_Ax;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit BACK gyroZ
-171.0;30.0;292.0;783;508.0;1072.0;-26;-176;310;-440.0;-173.0
-167.0;38.0;294.0;785;?;1039.0;-26;-179;293;-438.0;-158.0
-139.0;44.0;292.0;784;517.0;1034.0;-26;-176;305;-441.0;-117.0
-105.0;46.0;284.0;780;520.0;1025.0;-26;-178;317;-442.0;-102.0
-101.0;51.0;282.0;775;525.0;1065.0;-26;-177;?;-437.0;-109.0
-112.0;55.0;282.0;780;527.0;1080.0;-26;-177;310;-435.0;?
?;60.0;280.0;780;528.0;?;-26;-177;310;-436.0;-89.0
-150.0;64.0;279.0;783;?;1015.0;-26;-177;302;-435.0;-110.0
-106.0;70.0;?;781;528.0;?;-26;-177;311;-434.0;-97.0
-92.0;73.0;?;772;523.0;1030.0;-26;?;318;-434.0;-44.0
-90.0;80.0;269.0;773;526.0;1040.0;-26;?;319;?;-63.0
-73.0;85.0;?;778;523.0;1015.0;-26;?;316;-431.0;-40.0
-59.0;89.0;251.0;781;522.0;1010.0;-26;-176;306;-428.0;-17.0
?;99.0;240.0;779;516.0;971.0;-26;?;?;?;0.0
-35.0;110.0;?;783;514.0;977.0;-26;-177;306;-423.0;17.0
-5.0;116.0;217.0;?;512.0;951.0;-26;-176;304;-419.0;27.0
9.0;122.0;202.0;775;?;921.0;-26;-177;321;-419.0;21.0
59.0;128.0;?;778;508.0;952.0;-26;-177;317;-415.0;13.0
83.0;129.0;179.0;779;502.0;1031.0;?;-173;322;-411.0;-11.0
56.0;130.0;171.0;784;499.0;1044.0;-26;?;317;-411.0;-40.0
?;130.0;?;781;?;1067.0;-26;-169;315;-411.0;-47.0
-20.0;127.0;155.0;777;493.0;1107.0;-26;?;323;-411.0;-83.0
-73.0;122.0;148.0;785;490.0;1040.0;-26;-174;317;-411.0;-83.0
-92.0;?;142.0;780;489.0;1036.0;-26;-165;317;-410.0;-117.0
-104.0;108.0;134.0;779;484.0;1079.0;-26;-221;313;-413.0;-95.0
-97.0;101.0;130.0;780;484.0;1063.0;-26;10;324;-412.0;-151.0
-95.0;94.0;125.0;?;481.0;1025.0;-26;223;330;-413.0;-115.0
-56.0;86.0;123.0;775;477.0;1000.0;-26;161;335;-411.0;-143.0
-21.0;80.0;121.0;771;473.0;1014.0;-26;173;351;-408.0;-147.0
-29.0;76.0;119.0;783;469.0;1001.0;?;179;323;-407.0;-142.0
?;74.0;116.0;778;465.0;?;-25;?;320;-403.0;-158.0
-63.0;72.0;118.0;769;460.0;1106.0;-25;168;352;-396.0;-219.0
21.0;74.0;120.0;773;451.0;1279.0;-25;?;351;-391.0;-245.0
-7.0;74.0;126.0;775;440.0;1277.0;-26;161;323;-385.0;-274.0
?;81.0;127.0;771;430.0;1044.0;?;158;334;-381.0;-336.0
-106.0;90.0;?;770;420.0;?;-25;159;354;-377.0;-379.0
-88.0;101.0;115.0;772;409.0;1086.0;-25;153;346;-373.0;-460.0
-93.0;115.0;100.0;771;397.0;1107.0;-25;161;388;-364.0;?
13.0;?;77.0;821;382.0;1067.0;-26;155;278;-353.0;-551.0
81.0;148.0;53.0;925;365.0;1055.0;-27;178;242;-336.0;-591.0
?;172.0;36.0;879;352.0;948.0;-29;177;358;-314.0;-650.0
245.0;192.0;15.0;832;337.0;965.0;-32;162;31;?;-666.0
?;219.0;?;862;319.0;938.0;-34;224;-305;-267.0;-665.0
141.0;243.0;-10.0;348;302.0;1064.0;-33;17;-172;-233.0;-645.0
112.0;268.0;-9.0;-133;287.0;1049.0;-34;?;-84;?;-675.0
132.0;?;1.0;-154;273.0;917.0;-37;-169;-490;-155.0;-775.0
72.0;?;17.0;-128;262.0;957.0;-39;-175;-325;-108.0;-825.0
19.0;322.0;35.0;214;256.0;?;-48;-187;859;-54.0;-793.0
46.0;342.0;53.0;430;250.0;983.0;-54;-169;1071;3.0;?
87.0;364.0;61.0;537;?;1013.0;-55;-183;?;58.0;-939.0
93.0;384.0;64.0;688;241.0;1007.0;-57;-173;319;109.0;-889.0
99.0;401.0;65.0;696;234.0;976.0;?;-177;221;155.0;-893.0
122.0;420.0;70.0;779;229.0;918.0;-56;-176;?;194.0;-889.0
81.0;439.0;75.0;763;226.0;900.0;-56;-175;179;221.0;-904.0
39.0;457.0;83.0;810;227.0;896.0;-55;-176;331;?;-762.0
-16.0;478.0;94.0;?;224.0;982.0;-53;-175;295;251.0;-625.0
-57.0;501.0;103.0;770;218.0;1087.0;-50;?;238;?;-524.0
-83.0;524.0;103.0;782;211.0;1118.0;-49;-175;131;277.0;-549.0
-41.0;542.0;?;809;201.0;1129.0;?;-175;90;286.0;?
7.0;560.0;82.0;811;188.0;1096.0;-44;-175;95;297.0;-552.0
-10.0;578.0;71.0;769;175.0;1045.0;-42;-175;160;307.0;-537.0
?;592.0;53.0;758;157.0;953.0;-40;-175;?;308.0;-523.0
29.0;599.0;36.0;842;140.0;781.0;?;-175;433;310.0;-486.0
113.0;610.0;19.0;922;117.0;820.0;-39;-176;431;?;-399.0
123.0;615.0;21.0;915;?;814.0;-38;-176;438;312.0;-354.0
179.0;611.0;25.0;733;87.0;813.0;-34;-175;555;321.0;-345.0
190.0;608.0;41.0;472;77.0;?;-30;?;496;335.0;-296.0
?;?;61.0;313;73.0;750.0;-29;-173;691;345.0;-248.0
?;599.0;89.0;392;?;773.0;-27;-180;592;355.0;-144.0
?;594.0;110.0;201;78.0;792.0;-25;-176;872;364.0;-106.0
217.0;588.0;123.0;125;79.0;725.0;?;?;1036;?;-8.0
246.0;583.0;140.0;1045;87.0;730.0;-25;-190;-723;379.0;48.0
?;575.0;157.0;1416;95.0;919.0;-27;-145;?;386.0;120.0
270.0;570.0;170.0;951;108.0;1163.0;?;-214;659;386.0;178.0
206.0;564.0;176.0;838;?;1085.0;-30;-119;?;388.0;261.0
75.0;558.0;176.0;774;116.0;931.0;-30;171;345;?;331.0
?;554.0;175.0;759;122.0;887.0;-30;97;423;386.0;404.0
-48.0;553.0;168.0;790;?;872.0;-30;27;?;380.0;438.0
-12.0;552.0;?;738;127.0;?;-30;?;302;?;498.0
57.0;?;139.0;?;129.0;901.0;-30;65;231;366.0;598.0
94.0;556.0;129.0;764;133.0;895.0;-31;88;290;358.0;677.0
155.0;556.0;116.0;607;139.0;866.0;-31;111;104;348.0;761.0
162.0;562.0;108.0;777;150.0;799.0;-31;145;280;335.0;794.0
189.0;565.0;?;837;164.0;679.0;-31;136;310;320.0;837.0
221.0;566.0;88.0;794;177.0;608.0;-31;212;254;301.0;900.0
325.0;568.0;86.0;805;186.0;535.0;-31;79;304;287.0;887.0
?;567.0;85.0;776;199.0;548.0;-31;-200;212;273.0;730.0
398.0;563.0;88.0;?;204.0;577.0;-31;?;224;261.0;619.0
379.0;557.0;96.0;787;207.0;647.0;-31;-161;215;249.0;?
358.0;552.0;100.0;739;210.0;739.0;-32;-184;?;238.0;365.0
363.0;542.0;101.0;708;208.0;884.0;?;-157;344;222.0;292.0
333.0;533.0;103.0;809;201.0;1125.0;-34;-167;?;213.0;220.0
254.0;524.0;99.0;712;192.0;1587.0;-36;-163;360;?;153.0
214.0;515.0;89.0;635;181.0;?;-41;-166;113;216.0;156.0
195.0;510.0;79.0;1108;?;1559.0;-58;-167;-30;220.0;163.0
-19.0;507.0;?;1209;?;641.0;-60;-166;-159;?;?
-341.0;504.0;55.0;1325;180.0;749.0;-68;-168;165;209.0;71.0
-468.0;504.0;42.0;?;187.0;1190.0;-82;-168;403;203.0;21.0
-331.0;504.0;28.0;875;196.0;1159.0;-75;-170;-60;194.0;-8.0
-201.0;506.0;22.0;719;201.0;861.0;-72;-170;-255;193.0;39.0
-21.0;510.0;20.0;984;205.0;733.0;?;-171;-137;199.0;-29.0
61.0;513.0;21.0;902;207.0;710.0;-69;-172;100;209.0;-61.0
116.0;513.0;23.0;852;207.0;?;-66;-170;?;220.0;-91.0
139.0;514.0;34.0;677;203.0;843.0;-59;-173;1085;236.0;-150.0
152.0;510.0;38.0;846;199.0;?;-54;-171;1173;249.0;-205.0
176.0;504.0;37.0;1114;199.0;753.0;-44;-170;1078;259.0;-276.0
?;495.0;40.0;1012;?;740.0;-31;-177;1288;273.0;-322.0
140.0;483.0;?;?;206.0;?;-23;-162;2331;?;?
166.0;475.0;?;-1527;?;754.0;?;-185;1062;?;-355.0
213.0;473.0;?;-150;223.0;795.0;-14;-159;1527;273.0;-125.0
218.0;473.0;86.0;3063;229.0;717.0;-15;-176;?;263.0;147.0
295.0;468.0;73.0;-536;231.0;766.0;-16;-193;-2879;?;274.0
300.0;461.0;55.0;?;237.0;748.0;-21;83;2295;234.0;267.0
355.0;454.0;26.0;1155;246.0;755.0;-26;173;2894;?;373.0
120.0;442.0;?;546;253.0;930.0;-28;52;-780;190.0;437.0
84.0;426.0;?;887;259.0;1185.0;-28;60;885;165.0;451.0
83.0;409.0;-16.0;?;264.0;1246.0;-28;37;290;132.0;487.0
102.0;390.0;-27.0;766;266.0;1236.0;-28;33;103;99.0;?
-50.0;374.0;?;871;267.0;1064.0;-28;?;469;63.0;604.0
-52.0;358.0;-48.0;770;271.0;943.0;-28;45;100;36.0;630.0
82.0;344.0;-54.0;830;277.0;882.0;-28;69;374;17.0;687.0
?;331.0;?;794;283.0;817.0;-28;174;253;0.0;761.0
243.0;316.0;-78.0;801;288.0;684.0;-28;169;290;-14.0;?
266.0;303.0;-94.0;823;289.0;613.0;-28;-127;283;-24.0;?
350.0;?;-109.0;826;?;474.0;-29;-210;233;-34.0;862.0
367.0;293.0;-125.0;774;285.0;?;-29;-153;242;-45.0;808.0
428.0;294.0;-135.0;820;276.0;580.0;-30;-187;?;?;518.0
453.0;299.0;-140.0;840;258.0;895.0;-30;-168;251;-67.0;422.0
536.0;304.0;?;846;230.0;1144.0;-30;-163;262;-90.0;364.0
539.0;301.0;?;784;207.0;?;-35;-161;294;-131.0;258.0
508.0;?;-171.0;615;195.0;1891.0;-41;-156;110;-164.0;289.0
585.0;275.0;-198.0;1056;?;2820.0;-53;?;?;-185.0;215.0
464.0;265.0;-232.0;1114;172.0;?;-67;-159;-251;-205.0;142.0
-51.0;251.0;-276.0;1240;165.0;1307.0;-79;-162;101;?;144.0
-417.0;?;?;1943;163.0;1174.0;-87;-162;891;?;171.0
-310.0;238.0;-320.0;?;164.0;?;-82;-161;41;-268.0;?
-189.0;?;-334.0;?;?;1153.0;-79;-161;-388;-284.0;188.0
-32.0;229.0;-339.0;1103;177.0;838.0;-78;-161;488;-298.0;185.0
-2.0;225.0;-332.0;879;191.0;704.0;-76;-162;990;-314.0;158.0
31.0;228.0;-315.0;711;206.0;650.0;?;-161;1142;-323.0;146.0
152.0;?;-307.0;800;219.0;638.0;-60;-161;1217;-330.0;50.0
292.0;229.0;-274.0;?;235.0;664.0;-49;-162;1103;-333.0;5.0
373.0;230.0;-232.0;1141;247.0;744.0;-39;-157;682;-335.0;-60.0
425.0;?;-157.0;1814;?;800.0;-35;-164;1123;-330.0;-88.0
455.0;241.0;-88.0;1151;?;975.0;-27;-155;663;-317.0;-199.0
469.0;252.0;-30.0;-1601;272.0;1142.0;-14;-162;522;-309.0;-278.0
515.0;265.0;44.0;-2731;283.0;1303.0;-11;-163;-54;-307.0;-196.0
454.0;278.0;94.0;?;302.0;1467.0;-11;-143;-1862;-311.0;?
331.0;283.0;136.0;689;328.0;1616.0;?;-197;1912;-314.0;235.0
316.0;291.0;152.0;1051;?;?;-29;-45;1268;-319.0;282.0
144.0;300.0;169.0;915;379.0;1130.0;-30;202;-2586;-326.0;351.0
-116.0;311.0;177.0;?;393.0;1306.0;-32;150;?;-331.0;426.0
?;323.0;184.0;814;399.0;1524.0;-32;67;488;-336.0;369.0
-103.0;328.0;183.0;764;399.0;1508.0;-32;76;-34;-341.0;357.0
85.0;332.0;187.0;851;395.0;1292.0;-32;65;482;?;353.0
153.0;331.0;188.0;767;384.0;1167.0;-32;123;50;-348.0;359.0
?;327.0;179.0;818;371.0;?;-32;130;351;-351.0;341.0
160.0;325.0;168.0;809;?;1141.0;-32;157;?;-352.0;334.0
152.0;321.0;152.0;792;338.0;1027.0;-32;196;240;-350.0;297.0
109.0;316.0;138.0;790;321.0;873.0;-32;-70;290;-355.0;278.0
253.0;313.0;114.0;767;307.0;864.0;-32;-215;242;-358.0;273.0
?;313.0;97.0;827;?;836.0;?;-141;244;-361.0;?
230.0;313.0;82.0;783;?;874.0;-32;-169;?;-368.0;192.0
269.0;315.0;?;821;263.0;919.0;-32;-157;?;-371.0;94.0
333.0;320.0;69.0;882;259.0;1086.0;-36;-148;?;?;54.0
336.0;323.0;83.0;691;271.0;1315.0;-36;?;?;-383.0;-98.0
344.0;327.0;104.0;947;287.0;1603.0;-49;-159;65;-384.0;-172.0
?;328.0;134.0;839;306.0;1452.0;-48;-175;-210;-390.0;-194.0
210.0;?;163.0;?;321.0;1069.0;-56;-172;-37;-390.0;-228.0
-40.0;330.0;195.0;2405;342.0;1257.0;-87;-174;412;-390.0;-301.0
?;336.0;?;2816;366.0;1217.0;-84;-175;650;-390.0;-357.0
-11.0;337.0;250.0;3068;385.0;1451.0;-78;-174;828;-386.0;-347.0
-4.0;339.0;260.0;1966;400.0;1676.0;-83;-174;294;-381.0;-350.0
226.0;345.0;257.0;512;415.0;1570.0;-79;-174;-136;-378.0;-346.0
340.0;348.0;254.0;633;428.0;1685.0;-74;-174;64;?;-331.0
233.0;354.0;251.0;737;437.0;1486.0;-66;?;-74;-367.0;?
153.0;360.0;247.0;749;443.0;1551.0;-60;-173;-114;-362.0;-359.0
345.0;369.0;247.0;836;451.0;1459.0;?;-176;-18;-355.0;-487.0
388.0;376.0;257.0;1705;?;982.0;-35;-171;106;-351.0;-534.0
235.0;389.0;268.0;1353;466.0;713.0;-26;?;152;-344.0;?
278.0;401.0;270.0;1857;466.0;696.0;?;-172;179;-335.0;-590.0
398.0;415.0;284.0;1791;470.0;791.0;-28;-173;177;-328.0;-519.0
447.0;427.0;290.0;-1982;474.0;832.0;-17;-184;-474;-328.0;-474.0
387.0;442.0;291.0;1062;486.0;829.0;-17;-153;-406;-328.0;?
?;450.0;283.0;?;501.0;1104.0;-17;-212;542;-336.0;-87.0
371.0;?;?;2826;512.0;?;-21;-100;-418;-336.0;-56.0
?;457.0;289.0;683;527.0;1185.0;-34;?;-1317;-341.0;37.0
247.0;463.0;308.0;827;?;?;-36;96;?;-343.0;121.0
136.0;466.0;?;845;549.0;1688.0;-34;54;422;?;169.0
169.0;470.0;389.0;793;558.0;?;-36;107;146;-357.0;180.0
154.0;?;430.0;795;568.0;1459.0;-35;61;371;-367.0;238.0
59.0;470.0;462.0;797;?;1533.0;-35;144;251;-374.0;283.0
156.0;472.0;489.0;800;575.0;1462.0;-35;?;251;-381.0;246.0
?;475.0;?;828;578.0;1302.0;-35;-151;286;-384.0;?
222.0;480.0;?;801;579.0;1203.0;-35;-206;270;-386.0;176.0
240.0;487.0;524.0;806;585.0;?;-35;-153;273;-385.0;?
216.0;495.0;529.0;751;585.0;1045.0;-36;-177;290;-383.0;71.0
214.0;503.0;?;800;584.0;965.0;-35;-159;264;-383.0;96.0
204.0;515.0;513.0;795;588.0;?;-36;?;280;-375.0;50.0
241.0;528.0;506.0;764;587.0;1000.0;-37;-166;315;-367.0;-25.0
264.0;544.0;?;878;584.0;1035.0;-37;-162;319;-361.0;-49.0
275.0;555.0;488.0;699;?;1076.0;?;-166;446;-354.0;?
350.0;558.0;480.0;843;580.0;?;-54;-164;-115;-354.0;-257.0
373.0;557.0;462.0;971;568.0;1217.0;-64;-166;-125;-352.0;-140.0
263.0;557.0;446.0;978;561.0;1121.0;-72;-167;592;?;-215.0
-7.0;559.0;440.0;1997;559.0;1292.0;-63;-168;269;-345.0;-313.0
-11.0;564.0;423.0;2250;550.0;1387.0;-58;-168;318;-337.0;-371.0
2.0;564.0;404.0;1138;542.0;1260.0;?;-168;450;-332.0;-400.0
-53.0;567.0;379.0;702;527.0;1065.0;-66;-168;209;-324.0;-399.0
87.0;572.0;364.0;787;518.0;940.0;-69;-168;356;-315.0;-419.0
134.0;582.0;356.0;668;513.0;950.0;-69;-168;264;-303.0;-401.0
130.0;599.0;350.0;637;509.0;956.0;-67;-168;212;-291.0;-406.0
?;615.0;349.0;696;506.0;?;-60;-167;?;?;-421.0
265.0;?;362.0;?;?;870.0;?;-170;641;-261.0;-404.0
263.0;658.0;383.0;?;527.0;868.0;-42;-165;1117;-247.0;-506.0
228.0;678.0;402.0;890;542.0;855.0;-34;-171;1407;-230.0;-361.0
?;700.0;445.0;-970;569.0;1036.0;-24;?;1429;-210.0;-337.0
288.0;719.0;493.0;-3000;600.0;1086.0;-19;-162;1056;-193.0;-199.0
284.0;739.0;559.0;-294;646.0;1092.0;-19;-184;828;-185.0;-128.0
235.0;752.0;601.0;?;668.0;1298.0;-26;-142;2108;?;0.0
332.0;760.0;?;1130;680.0;1426.0;-34;-202;2541;-195.0;140.0
305.0;765.0;651.0;510;700.0;?;-36;?;1041;-203.0;254.0
66.0;771.0;671.0;812;719.0;1245.0;-36;95;357;-210.0;291.0
?;777.0;690.0;845;736.0;1589.0;-36;65;349;-222.0;269.0
53.0;778.0;703.0;805;750.0;1467.0;-35;68;287;-233.0;246.0
-9.0;778.0;716.0;792;?;1138.0;-35;-6;311;-244.0;256.0
?;775.0;729.0;796;775.0;1024.0;?;?;287;-263.0;?
17.0;770.0;741.0;789;787.0;1024.0;-35;-137;305;-284.0;273.0
?;766.0;747.0;795;795.0;981.0;-35;-142;281;-304.0;288.0
82.0;768.0;756.0;798;804.0;?;-35;-159;279;-315.0;330.0
135.0;765.0;772.0;802;817.0;922.0;-35;-148;292;-321.0;277.0
152.0;765.0;782.0;781;825.0;?;-35;-161;301;-326.0;267.0
157.0;766.0;792.0;792;836.0;869.0;-35;-154;289;-329.0;?
155.0;771.0;797.0;805;844.0;889.0;-35;-158;297;-329.0;?
133.0;776.0;?;794;852.0;1002.0;-35;-162;295;-325.0;216.0
128.0;785.0;818.0;798;865.0;1133.0;-35;-163;266;-322.0;89.0
65.0;789.0;820.0;803;875.0;1436.0;-35;-162;308;-322.0;-22.0
190.0;?;815.0;817;876.0;1568.0;-35;-167;210;?;-124.0
272.0;774.0;794.0;894;878.0;1519.0;-35;-174;248;-323.0;-46.0
202.0;763.0;772.0;850;882.0;1240.0;-37;-173;490;-318.0;?
326.0;750.0;752.0;722;887.0;866.0;-40;-173;?;-317.0;-108.0
165.0;734.0;715.0;675;888.0;827.0;-41;?;47;-321.0;-104.0
-5.0;?;680.0;518;889.0;981.0;-41;-173;217;-323.0;-123.0
-10.0;696.0;645.0;488;889.0;1118.0;-42;-173;270;?;-93.0
28.0;675.0;629.0;608;?;?;-42;-173;138;-321.0;?
71.0;?;?;556;903.0;1061.0;?;-173;214;-320.0;-75.0
94.0;635.0;638.0;574;909.0;1026.0;-42;-173;322;-315.0;-81.0
99.0;617.0;662.0;664;919.0;1020.0;?;-173;327;-304.0;-18.0
95.0;592.0;706.0;686;927.0;?;-41;?;504;-291.0;39.0
79.0;566.0;745.0;771;938.0;972.0;-40;-173;589;-285.0;7.0
56.0;540.0;777.0;768;947.0;981.0;-39;-173;?;-273.0;-25.0
?;517.0;?;640;965.0;949.0;-37;-173;428;-261.0;-265.0
119.0;496.0;868.0;652;989.0;911.0;-36;-173;450;-251.0;-301.0
139.0;?;924.0;709;1012.0;915.0;-35;-173;?;-241.0;?
145.0;472.0;956.0;721;1024.0;?;-33;-173;?;-231.0;?
119.0;472.0;975.0;724;1030.0;1072.0;-32;-173;451;-215.0;-96.0
72.0;475.0;988.0;?;1038.0;1182.0;-31;-173;443;-201.0;-8.0
48.0;488.0;992.0;712;1040.0;?;-31;-173;412;-201.0;45.0
77.0;502.0;985.0;666;1039.0;1008.0;-31;-173;482;-197.0;163.0
81.0;525.0;982.0;655;1041.0;982.0;-31;-173;536;-202.0;207.0
?;562.0;983.0;?;1048.0;1025.0;-31;-173;?;-200.0;323.0
123.0;583.0;973.0;682;?;?;-31;?;495;-177.0;366.0
166.0;597.0;958.0;681;1051.0;1209.0;-30;-173;419;-197.0;424.0
197.0;624.0;932.0;563;1048.0;?;-29;-173;843;-272.0;477.0
230.0;621.0;909.0;664;1047.0;1254.0;?;-173;1190;-345.0;425.0
245.0;560.0;895.0;582;1051.0;1126.0;-27;-173;905;-410.0;399.0
261.0;504.0;879.0;497;1051.0;?;-26;-173;655;-462.0;439.0
255.0;460.0;868.0;508;1050.0;1011.0;-27;-173;790;-491.0;389.0
226.0;415.0;860.0;536;1048.0;982.0;-27;-173;?;-483.0;418.0
220.0;400.0;861.0;709;1045.0;915.0;-26;-173;?;?;443.0
200.0;406.0;861.0;643;1046.0;874.0;-26;-173;596;-420.0;402.0
144.0;405.0;864.0;619;1046.0;?;-26;-173;602;-369.0;372.0
91.0;408.0;869.0;711;1046.0;1151.0;-26;-173;493;-342.0;344.0
44.0;401.0;872.0;705;1046.0;1260.0;?;-173;472;-320.0;297.0
24.0;396.0;877.0;742;1046.0;1146.0;-27;-173;410;-324.0;220.0
95.0;393.0;?;711;1044.0;996.0;-27;-173;459;-331.0;104.0
?;394.0;894.0;691;1044.0;834.0;-27;-173;563;-334.0;17.0
205.0;402.0;908.0;?;1043.0;836.0;-27;?;511;-346.0;-14.0
257.0;401.0;932.0;502;1046.0;841.0;-26;-173;562;-336.0;-97.0
271.0;396.0;953.0;485;1046.0;884.0;-26;-173;720;-331.0;-185.0
211.0;400.0;967.0;?;1046.0;1010.0;-26;-172;?;-348.0;-234.0
182.0;431.0;984.0;?;?;1143.0;-25;-172;450;-335.0;?
?;409.0;999.0;504;1044.0;1174.0;?;-175;163;?;?
122.0;374.0;1014.0;498;1041.0;1133.0;-25;-169;280;-403.0;104.0
112.0;340.0;1020.0;?;?;1108.0;-25;-178;-26;-437.0;143.0
171.0;318.0;1025.0;690;1038.0;1048.0;-27;?;409;-466.0;160.0
229.0;308.0;1023.0;650;1035.0;?;?;-176;1170;-453.0;85.0
312.0;305.0;1016.0;740;?;1033.0;-25;-181;400;-441.0;21.0
329.0;306.0;996.0;850;1025.0;1137.0;-25;-154;226;-446.0;61.0
304.0;?;?;817;1023.0;1186.0;-25;-229;457;-456.0;42.0
291.0;322.0;972.0;787;1022.0;1168.0;-25;?;211;-468.0;113.0
248.0;?;957.0;?;1020.0;1059.0;-26;199;305;-469.0;133.0
195.0;339.0;944.0;793;1019.0;1033.0;?;158;306;-471.0;112.0
184.0;345.0;930.0;?;1016.0;968.0;-26;156;287;-472.0;206.0
225.0;355.0;914.0;786;1014.0;876.0;-26;152;309;-478.0;191.0
?;356.0;903.0;793;1012.0;835.0;-26;204;279;-477.0;171.0
253.0;358.0;?;798;1007.0;869.0;-26;60;287;-472.0;150.0
236.0;362.0;?;791;1001.0;889.0;-26;?;289;-464.0;107.0
191.0;362.0;?;793;995.0;898.0;-26;?;277;-467.0;72.0
219.0;363.0;831.0;793;?;?;-26;?;273;?;29.0
190.0;355.0;822.0;794;978.0;1071.0;-26;-173;278;-501.0;-39.0
174.0;354.0;816.0;?;971.0;1044.0;-26;-149;271;-536.0;-26.0
125.0;?;816.0;797;962.0;1008.0;-26;-165;262;?;-24.0
145.0;381.0;828.0;799;?;1005.0;-26;-156;267;-588.0;-121.0
150.0;408.0;836.0;799;946.0;1062.0;-26;-153;271;-585.0;-248.0
184.0;430.0;840.0;791;940.0;1090.0;-26;-148;264;-563.0;-282.0
209.0;443.0;845.0;794;934.0;1052.0;-26;-139;?;?;-233.0
243.0;449.0;848.0;801;928.0;?;-26;-143;275;-548.0;-146.0
205.0;459.0;853.0;802;925.0;?;-26;-151;256;?;-70.0
255.0;466.0;855.0;802;922.0;1051.0;-26;-160;263;-559.0;12.0
242.0;474.0;857.0;795;?;962.0;?;-169;273;-567.0;22.0
276.0;480.0;862.0;793;915.0;?;?;-172;273;-566.0;86.0
282.0;485.0;864.0;798;?;971.0;-26;-172;273;-565.0;135.0
247.0;489.0;867.0;796;907.0;988.0;-26;-172;267;-561.0;148.0
260.0;494.0;868.0;797;902.0;1040.0;-26;?;?;-570.0;156.0
?;501.0;868.0;798;903.0;1074.0;-26;-171;265;-586.0;128.0
221.0;509.0;?;791;902.0;1016.0;-26;-171;?;?;?
178.0;517.0;864.0;793;900.0;?;?;-172;267;-606.0;88.0
198.0;524.0;852.0;796;899.0;959.0;-26;-173;263;-614.0;54.0
205.0;537.0;845.0;800;899.0;1020.0;-26;-173;257;-619.0;2.0
203.0;554.0;842.0;798;897.0;1035.0;-26;-173;267;?;-8.0
198.0;569.0;833.0;797;893.0;1024.0;-26;-173;266;-620.0;-86.0
?;587.0;823.0;804;893.0;991.0;-26;-173;259;-612.0;-83.0
171.0;603.0;?;796;893.0;955.0;-26;?;266;-604.0;-132.0
192.0;616.0;807.0;797;891.0;951.0;-26;-172;258;-594.0;-155.0
192.0;618.0;801.0;795;891.0;978.0;-26;-171;270;-585.0;-164.0
186.0;621.0;797.0;791;890.0;?;-26;-171;280;-575.0;-153.0
225.0;620.0;793.0;803;888.0;987.0;-26;-171;256;-569.0;-138.0
208.0;?;795.0;799;887.0;?;-26;-171;261;-573.0;?
172.0;?;794.0;800;886.0;1024.0;-26;-172;266;-579.0;-64.0
159.0;617.0;795.0;801;885.0;1029.0;-26;?;?;-582.0;-19.0
184.0;616.0;799.0;793;884.0;1037.0;?;-172;256;-584.0;-26.0
?;614.0;803.0;798;885.0;1026.0;-26;-172;?;-582.0;-18.0
191.0;614.0;808.0;800;?;1023.0;-26;-172;259;-582.0;-36.0
195.0;612.0;?;800;884.0;1042.0;-26;-172;264;-586.0;-28.0
218.0;?;?;805;883.0;1036.0;-26;-171;251;-593.0;-23.0
239.0;?;819.0;797;881.0;1016.0;-26;-171;245;-599.0;-55.0
231.0;597.0;822.0;792;882.0;?;-26;-171;253;-602.0;-21.0
235.0;592.0;822.0;799;?;918.0;-26;-173;257;-612.0;-64.0
250.0;?;?;801;882.0;956.0;-26;-175;253;-620.0;-48.0
323.0;?;823.0;803;881.0;1044.0;-26;-176;?;-622.0;-44.0
324.0;577.0;823.0;807;881.0;?;-26;-177;?;-624.0;-1.0
251.0;576.0;823.0;808;881.0;1164.0;-26;-178;248;-626.0;-40.0
229.0;573.0;823.0;801;876.0;1111.0;-26;-178;?;-625.0;-17.0
171.0;575.0;821.0;810;877.0;1058.0;-26;-174;254;?;4.0
178.0;577.0;817.0;809;875.0;1014.0;-26;-170;259;-620.0;23.0
237.0;578.0;811.0;789;872.0;1036.0;-26;-168;265;-618.0;53.0
249.0;578.0;804.0;826;869.0;1041.0;-26;-166;259;-616.0;83.0
306.0;580.0;795.0;820;866.0;1080.0;-26;-170;215;?;89.0
339.0;574.0;788.0;803;862.0;?;-26;-172;252;-624.0;104.0
319.0;567.0;?;794;861.0;1232.0;-26;-172;236;-626.0;76.0
376.0;557.0;777.0;?;860.0;1012.0;-26;-176;239;-624.0;136.0
306.0;547.0;772.0;846;859.0;?;-26;-175;270;-627.0;132.0
172.0;554.0;772.0;810;861.0;915.0;-26;-175;155;-636.0;145.0
137.0;562.0;775.0;945;?;1038.0;-29;-175;559;-650.0;60.0
190.0;574.0;?;986;859.0;988.0;-33;-175;727;-666.0;41.0
145.0;601.0;793.0;816;859.0;895.0;-34;-176;?;-679.0;?
?;632.0;796.0;796;859.0;823.0;-34;?;876;?;3.0
