InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit LUA accZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RLA gyroX;Accelerometer HIP accZ;Accelerometer LWR accZ
-79.0;58.0;-17.0;-9.0;27.0;38.0;-204.0;-2.0;593.0;775.0
-52.0;12.0;-17.0;-5.0;48.0;37.0;-207.0;-116.0;598.0;781.0
-44.0;?;-15.0;-9.0;26.0;50.0;-209.0;-163.0;601.0;740.0
-45.0;19.0;-15.0;-6.0;22.0;60.0;-213.0;-174.0;632.0;748.0
?;29.0;5.0;-6.0;-21.0;15.0;-219.0;?;632.0;733.0
0.0;6.0;-24.0;2.0;?;40.0;-220.0;-44.0;598.0;777.0
-8.0;6.0;-13.0;3.0;19.0;70.0;-216.0;-41.0;607.0;761.0
-19.0;-9.0;-16.0;?;18.0;54.0;-217.0;-273.0;607.0;787.0
15.0;-21.0;-10.0;1.0;14.0;46.0;-216.0;?;621.0;749.0
17.0;-10.0;?;4.0;10.0;34.0;-212.0;-391.0;638.0;765.0
34.0;-20.0;?;1.0;2.0;?;-213.0;-166.0;640.0;752.0
57.0;-29.0;-11.0;?;9.0;?;-213.0;191.0;?;776.0
40.0;-41.0;-13.0;-1.0;9.0;45.0;-212.0;-59.0;649.0;781.0
69.0;-63.0;-5.0;2.0;33.0;41.0;-207.0;53.0;620.0;746.0
73.0;-45.0;-13.0;4.0;18.0;18.0;-201.0;452.0;614.0;?
85.0;-12.0;-11.0;-3.0;12.0;?;-196.0;?;603.0;753.0
81.0;-16.0;-14.0;?;51.0;22.0;-189.0;401.0;620.0;775.0
61.0;-22.0;-10.0;-5.0;41.0;41.0;-180.0;198.0;640.0;787.0
106.0;-28.0;?;-10.0;55.0;8.0;-167.0;-321.0;?;?
2.0;-6.0;-8.0;-16.0;?;15.0;-151.0;-643.0;624.0;?
33.0;-20.0;-13.0;-16.0;30.0;5.0;-128.0;-281.0;?;781.0
2.0;-37.0;?;-16.0;?;46.0;-106.0;274.0;636.0;796.0
-31.0;-41.0;-23.0;-12.0;22.0;42.0;-86.0;863.0;667.0;802.0
-72.0;?;9.0;?;55.0;?;-65.0;1193.0;689.0;801.0
-93.0;-40.0;12.0;-8.0;-4.0;34.0;-43.0;1562.0;702.0;812.0
-114.0;-24.0;-3.0;0.0;-34.0;21.0;-31.0;1876.0;615.0;847.0
?;-22.0;-8.0;-3.0;?;60.0;-24.0;2162.0;656.0;819.0
?;?;-3.0;9.0;?;69.0;-28.0;2459.0;?;?
-137.0;-16.0;18.0;16.0;20.0;59.0;-39.0;?;628.0;836.0
-131.0;27.0;38.0;19.0;?;43.0;-48.0;1111.0;630.0;873.0
-71.0;15.0;43.0;?;18.0;31.0;-53.0;?;638.0;?
-75.0;32.0;?;28.0;42.0;?;-57.0;-237.0;613.0;818.0
-64.0;15.0;52.0;34.0;33.0;40.0;-48.0;-1056.0;616.0;834.0
-50.0;9.0;41.0;31.0;79.0;-19.0;-36.0;-1195.0;629.0;831.0
-65.0;?;65.0;37.0;78.0;-47.0;-31.0;-743.0;585.0;837.0
-110.0;91.0;?;34.0;81.0;-94.0;-38.0;-269.0;581.0;924.0
-146.0;133.0;?;32.0;131.0;-117.0;-47.0;-3.0;612.0;820.0
-127.0;166.0;117.0;33.0;53.0;-169.0;?;266.0;628.0;858.0
-142.0;173.0;88.0;49.0;22.0;-193.0;-68.0;360.0;618.0;920.0
-133.0;144.0;49.0;41.0;?;-284.0;-85.0;384.0;618.0;828.0
-115.0;121.0;56.0;36.0;128.0;-331.0;-99.0;160.0;587.0;820.0
-98.0;124.0;121.0;42.0;197.0;?;-103.0;?;610.0;831.0
-113.0;110.0;128.0;53.0;?;-196.0;-110.0;165.0;617.0;841.0
-69.0;105.0;213.0;33.0;139.0;-79.0;-116.0;?;616.0;870.0
-45.0;78.0;183.0;?;31.0;18.0;-118.0;24.0;604.0;943.0
-82.0;75.0;183.0;30.0;-22.0;94.0;-118.0;117.0;608.0;880.0
-87.0;48.0;184.0;49.0;-111.0;177.0;-114.0;?;604.0;885.0
-91.0;46.0;160.0;?;-156.0;146.0;-112.0;21.0;613.0;910.0
-152.0;36.0;114.0;41.0;-131.0;203.0;-110.0;84.0;617.0;944.0
-114.0;-36.0;106.0;39.0;-141.0;187.0;-107.0;84.0;629.0;986.0
?;-85.0;86.0;24.0;-119.0;166.0;-107.0;?;632.0;946.0
25.0;-177.0;122.0;-19.0;-58.0;112.0;-105.0;9.0;588.0;989.0
104.0;-230.0;166.0;31.0;-47.0;211.0;-108.0;26.0;611.0;996.0
182.0;-289.0;85.0;69.0;-7.0;270.0;-109.0;49.0;619.0;964.0
316.0;-301.0;?;55.0;67.0;212.0;-109.0;49.0;?;1000.0
383.0;-253.0;182.0;38.0;8.0;215.0;?;-80.0;597.0;977.0
352.0;-233.0;176.0;88.0;31.0;94.0;?;-42.0;588.0;907.0
335.0;-242.0;140.0;91.0;62.0;65.0;-106.0;-11.0;?;608.0
250.0;-150.0;171.0;92.0;88.0;93.0;-102.0;-40.0;603.0;412.0
198.0;-110.0;143.0;155.0;87.0;83.0;?;61.0;602.0;260.0
?;-40.0;158.0;?;?;75.0;-101.0;68.0;?;197.0
-25.0;66.0;184.0;183.0;172.0;35.0;?;43.0;604.0;-133.0
-17.0;135.0;178.0;131.0;81.0;?;?;65.0;?;-39.0
-36.0;159.0;188.0;?;-7.0;-139.0;-106.0;106.0;604.0;?
-33.0;124.0;214.0;81.0;-169.0;-240.0;-109.0;136.0;607.0;78.0
-150.0;161.0;164.0;97.0;-182.0;-268.0;-111.0;123.0;598.0;138.0
-269.0;218.0;113.0;99.0;-119.0;-343.0;-113.0;157.0;578.0;148.0
-217.0;?;87.0;68.0;-83.0;-412.0;-119.0;?;601.0;228.0
-281.0;298.0;-52.0;50.0;-68.0;-701.0;-126.0;122.0;570.0;201.0
-229.0;?;-292.0;-12.0;25.0;-807.0;-136.0;141.0;560.0;181.0
-260.0;72.0;-514.0;-4.0;145.0;-859.0;-145.0;102.0;595.0;231.0
-140.0;-42.0;-489.0;-73.0;404.0;-786.0;-153.0;78.0;607.0;?
213.0;-136.0;-445.0;-42.0;542.0;-864.0;-163.0;136.0;596.0;155.0
162.0;?;-641.0;52.0;592.0;-653.0;-170.0;27.0;577.0;151.0
234.0;-367.0;-543.0;-14.0;741.0;-423.0;-175.0;47.0;616.0;155.0
348.0;-311.0;-465.0;?;721.0;-232.0;-180.0;43.0;612.0;243.0
299.0;-212.0;-425.0;55.0;634.0;-109.0;-181.0;34.0;573.0;238.0
123.0;-167.0;-432.0;122.0;509.0;40.0;?;43.0;606.0;168.0
81.0;-157.0;-447.0;131.0;348.0;291.0;-186.0;28.0;590.0;111.0
86.0;-90.0;-458.0;56.0;198.0;381.0;-188.0;10.0;602.0;56.0
58.0;-35.0;-495.0;38.0;94.0;?;-190.0;-6.0;588.0;81.0
?;-4.0;-495.0;51.0;-14.0;288.0;-191.0;1.0;590.0;40.0
-27.0;0.0;?;55.0;-78.0;203.0;-193.0;-4.0;571.0;89.0
-51.0;16.0;-517.0;57.0;?;120.0;-195.0;-29.0;585.0;123.0
-80.0;3.0;-567.0;70.0;-52.0;65.0;?;36.0;587.0;203.0
-56.0;17.0;-587.0;57.0;43.0;101.0;-201.0;42.0;593.0;225.0
8.0;?;-574.0;60.0;182.0;102.0;-206.0;94.0;608.0;?
-13.0;9.0;-501.0;62.0;213.0;-16.0;-209.0;119.0;560.0;169.0
-71.0;34.0;-549.0;67.0;197.0;-77.0;-213.0;?;557.0;173.0
-23.0;98.0;-652.0;86.0;352.0;-97.0;-214.0;123.0;566.0;?
-42.0;44.0;-674.0;78.0;619.0;?;-216.0;?;570.0;236.0
23.0;27.0;-663.0;81.0;925.0;-110.0;-217.0;4.0;587.0;155.0
91.0;?;-603.0;63.0;1255.0;-95.0;-219.0;84.0;574.0;210.0
79.0;?;-624.0;49.0;?;-130.0;-223.0;98.0;576.0;187.0
256.0;-129.0;-533.0;18.0;1713.0;-3.0;-229.0;107.0;543.0;96.0
276.0;-128.0;-453.0;10.0;1755.0;-43.0;-235.0;166.0;565.0;55.0
294.0;-133.0;-371.0;31.0;1729.0;-148.0;-243.0;126.0;557.0;74.0
290.0;-146.0;-291.0;48.0;?;-220.0;-250.0;92.0;?;71.0
201.0;-81.0;-225.0;72.0;?;-166.0;-252.0;82.0;578.0;70.0
90.0;-32.0;-265.0;100.0;973.0;-44.0;-258.0;?;580.0;108.0
73.0;43.0;-308.0;60.0;798.0;-34.0;-262.0;147.0;597.0;109.0
66.0;67.0;-257.0;23.0;565.0;-59.0;-268.0;105.0;582.0;120.0
29.0;?;-274.0;?;335.0;-106.0;-272.0;50.0;558.0;143.0
-31.0;20.0;-310.0;?;247.0;-179.0;-274.0;52.0;566.0;68.0
-15.0;-8.0;-244.0;0.0;141.0;-257.0;-281.0;53.0;?;61.0
-23.0;5.0;-280.0;-2.0;?;-258.0;-282.0;21.0;588.0;147.0
-54.0;8.0;-331.0;-14.0;-3.0;?;-284.0;?;?;146.0
-70.0;21.0;-352.0;-6.0;9.0;-251.0;-282.0;-47.0;559.0;82.0
-27.0;-22.0;-356.0;-12.0;86.0;-162.0;-280.0;?;577.0;105.0
-58.0;-6.0;-374.0;-10.0;127.0;-186.0;-279.0;24.0;566.0;?
-41.0;-8.0;-360.0;10.0;?;-234.0;-279.0;22.0;?;116.0
-12.0;-13.0;-278.0;-19.0;253.0;-174.0;-278.0;3.0;577.0;73.0
-12.0;-32.0;-255.0;?;244.0;-149.0;-278.0;0.0;589.0;?
-18.0;-6.0;-177.0;?;103.0;-94.0;-280.0;1.0;555.0;92.0
-27.0;?;-233.0;-44.0;-16.0;?;-280.0;14.0;561.0;141.0
-5.0;28.0;-297.0;-40.0;-24.0;-25.0;-281.0;10.0;584.0;?
12.0;-2.0;-277.0;-37.0;9.0;78.0;-281.0;-3.0;553.0;142.0
23.0;2.0;-244.0;-43.0;-43.0;58.0;-279.0;-2.0;551.0;138.0
-6.0;16.0;-283.0;-42.0;-87.0;25.0;-279.0;20.0;583.0;79.0
-6.0;9.0;-309.0;-41.0;-62.0;37.0;-280.0;8.0;588.0;82.0
-8.0;-13.0;?;-46.0;-65.0;0.0;-280.0;24.0;568.0;77.0
-41.0;9.0;-307.0;-46.0;-21.0;21.0;-280.0;-5.0;578.0;111.0
?;13.0;-282.0;-45.0;-2.0;13.0;-279.0;-4.0;596.0;?
-6.0;21.0;-310.0;-47.0;25.0;23.0;-277.0;-24.0;561.0;183.0
?;0.0;-241.0;-57.0;-22.0;29.0;-276.0;-7.0;564.0;148.0
-5.0;26.0;-289.0;-59.0;-32.0;80.0;-276.0;4.0;585.0;?
-27.0;45.0;-243.0;-49.0;-24.0;84.0;?;-22.0;578.0;101.0
?;41.0;-256.0;-53.0;-94.0;88.0;-274.0;-37.0;565.0;134.0
-4.0;51.0;-242.0;-44.0;-117.0;116.0;-275.0;-48.0;550.0;173.0
0.0;46.0;-262.0;-47.0;-195.0;71.0;-274.0;-7.0;569.0;197.0
-15.0;77.0;-358.0;?;-154.0;12.0;-272.0;9.0;544.0;116.0
-40.0;71.0;-395.0;-27.0;-49.0;36.0;-272.0;9.0;562.0;114.0
-8.0;9.0;?;-15.0;104.0;8.0;-272.0;2.0;560.0;155.0
31.0;10.0;-306.0;-24.0;148.0;-45.0;-273.0;-3.0;563.0;92.0
?;12.0;-172.0;-49.0;63.0;?;-272.0;35.0;576.0;89.0
-31.0;30.0;-156.0;-56.0;-150.0;-2.0;-273.0;21.0;569.0;93.0
?;46.0;?;-42.0;-254.0;-14.0;-273.0;6.0;538.0;?
-43.0;38.0;-338.0;-28.0;-193.0;46.0;-273.0;-7.0;537.0;260.0
14.0;14.0;-323.0;-29.0;-94.0;79.0;-274.0;12.0;559.0;227.0
-8.0;41.0;?;-30.0;-145.0;10.0;-274.0;25.0;575.0;278.0
-33.0;18.0;-195.0;-31.0;-244.0;58.0;-274.0;17.0;541.0;341.0
-2.0;33.0;-211.0;-40.0;?;114.0;-273.0;-30.0;546.0;448.0
-48.0;67.0;?;-36.0;-415.0;142.0;?;-22.0;581.0;559.0
-61.0;96.0;-321.0;-24.0;-410.0;98.0;-274.0;2.0;?;596.0
-53.0;58.0;-353.0;-20.0;-415.0;85.0;-272.0;?;510.0;706.0
?;53.0;-427.0;-16.0;-300.0;29.0;-269.0;-24.0;536.0;953.0
-52.0;-3.0;-406.0;?;-161.0;?;-265.0;-62.0;561.0;1111.0
-79.0;-6.0;-300.0;?;?;62.0;-264.0;-91.0;551.0;935.0
-135.0;2.0;-198.0;?;-374.0;150.0;-258.0;-96.0;530.0;785.0
-230.0;74.0;-83.0;99.0;-735.0;372.0;-254.0;-57.0;553.0;866.0
-414.0;162.0;-116.0;142.0;-1055.0;787.0;?;-24.0;565.0;853.0
-587.0;177.0;-143.0;?;-1198.0;1326.0;-248.0;-24.0;559.0;826.0
-685.0;327.0;-139.0;?;-1267.0;1734.0;-245.0;?;555.0;796.0
-787.0;432.0;-24.0;62.0;-1464.0;1942.0;-241.0;-21.0;587.0;852.0
-753.0;749.0;-144.0;-5.0;-1716.0;1801.0;-238.0;-4.0;576.0;839.0
-615.0;766.0;-198.0;9.0;-1584.0;1588.0;-234.0;-89.0;566.0;938.0
-379.0;451.0;-185.0;-44.0;-1214.0;1379.0;?;-79.0;555.0;911.0
-53.0;-33.0;-263.0;69.0;-722.0;?;-226.0;-63.0;547.0;903.0
27.0;38.0;-55.0;54.0;-344.0;520.0;-221.0;-73.0;563.0;787.0
72.0;47.0;-58.0;-25.0;-31.0;188.0;-218.0;-92.0;563.0;?
108.0;-2.0;-1.0;24.0;272.0;230.0;-214.0;?;578.0;1013.0
15.0;-17.0;125.0;94.0;253.0;228.0;-207.0;-104.0;573.0;740.0
-22.0;11.0;181.0;118.0;77.0;157.0;-205.0;-93.0;559.0;738.0
?;-41.0;151.0;127.0;?;149.0;-202.0;-57.0;563.0;742.0
117.0;-73.0;155.0;113.0;?;244.0;-199.0;-36.0;558.0;597.0
65.0;-90.0;158.0;103.0;?;243.0;?;21.0;582.0;894.0
10.0;-66.0;151.0;97.0;-55.0;213.0;-199.0;-34.0;595.0;999.0
0.0;-43.0;140.0;114.0;-66.0;154.0;-200.0;-55.0;?;927.0
-17.0;16.0;156.0;124.0;-19.0;82.0;-199.0;-42.0;574.0;901.0
8.0;2.0;146.0;110.0;?;-31.0;-198.0;-57.0;597.0;936.0
8.0;-27.0;136.0;129.0;42.0;-27.0;-195.0;-21.0;567.0;?
64.0;-32.0;98.0;111.0;169.0;-204.0;-190.0;-57.0;?;895.0
17.0;9.0;?;109.0;157.0;?;-188.0;-60.0;570.0;869.0
2.0;-15.0;110.0;?;264.0;-371.0;?;-55.0;583.0;931.0
6.0;-5.0;160.0;115.0;322.0;-279.0;-180.0;-74.0;569.0;934.0
2.0;6.0;95.0;109.0;327.0;-147.0;-178.0;-74.0;591.0;899.0
39.0;-79.0;?;118.0;592.0;149.0;-176.0;-96.0;607.0;?
78.0;-57.0;217.0;101.0;670.0;198.0;-170.0;-75.0;604.0;936.0
?;?;290.0;115.0;567.0;63.0;-164.0;?;568.0;865.0
6.0;-53.0;309.0;?;424.0;-84.0;-159.0;-170.0;586.0;908.0
-10.0;-49.0;337.0;138.0;353.0;-64.0;-156.0;-185.0;?;955.0
24.0;-51.0;320.0;149.0;?;-54.0;-155.0;-130.0;?;943.0
?;-14.0;369.0;141.0;222.0;-110.0;-151.0;-213.0;584.0;932.0
18.0;6.0;392.0;147.0;96.0;-21.0;-148.0;-109.0;606.0;941.0
-29.0;10.0;358.0;166.0;58.0;91.0;-145.0;?;572.0;920.0
14.0;25.0;338.0;159.0;50.0;88.0;-148.0;?;566.0;930.0
?;45.0;335.0;154.0;63.0;72.0;?;?;587.0;915.0
6.0;28.0;?;158.0;46.0;91.0;-150.0;-76.0;608.0;920.0
32.0;44.0;294.0;162.0;77.0;89.0;-151.0;-44.0;604.0;?
3.0;9.0;338.0;160.0;48.0;74.0;-153.0;52.0;573.0;937.0
29.0;4.0;311.0;165.0;106.0;55.0;-154.0;-12.0;587.0;955.0
36.0;25.0;361.0;167.0;114.0;92.0;-154.0;-19.0;617.0;915.0
24.0;8.0;356.0;167.0;97.0;91.0;-154.0;3.0;569.0;935.0
16.0;?;357.0;160.0;32.0;84.0;-157.0;-29.0;?;926.0
?;?;355.0;165.0;-35.0;50.0;-160.0;22.0;605.0;870.0
20.0;4.0;?;160.0;-38.0;5.0;-162.0;24.0;598.0;834.0
31.0;8.0;346.0;159.0;-28.0;-5.0;-165.0;-29.0;607.0;858.0
35.0;4.0;329.0;165.0;5.0;3.0;-166.0;3.0;?;804.0
?;2.0;341.0;151.0;-25.0;15.0;-171.0;-46.0;?;834.0
0.0;-11.0;?;?;-29.0;46.0;-174.0;-1.0;576.0;850.0
20.0;-22.0;326.0;162.0;-32.0;88.0;-177.0;-67.0;603.0;871.0
?;-37.0;308.0;152.0;-8.0;50.0;-178.0;34.0;607.0;846.0
10.0;10.0;340.0;151.0;?;-15.0;-180.0;?;618.0;915.0
-18.0;32.0;313.0;154.0;-53.0;-29.0;-180.0;-80.0;586.0;873.0
-2.0;84.0;266.0;157.0;?;-127.0;-184.0;-63.0;578.0;861.0
-8.0;42.0;270.0;139.0;16.0;?;-186.0;-46.0;576.0;840.0
?;53.0;250.0;140.0;47.0;-357.0;-187.0;-12.0;579.0;858.0
20.0;38.0;?;134.0;89.0;-310.0;-193.0;-13.0;588.0;963.0
15.0;26.0;302.0;?;74.0;-201.0;-194.0;?;581.0;965.0
10.0;14.0;285.0;129.0;93.0;-95.0;-195.0;-4.0;563.0;980.0
25.0;2.0;281.0;127.0;63.0;-52.0;-197.0;-44.0;596.0;754.0
44.0;21.0;299.0;132.0;84.0;24.0;-196.0;-19.0;596.0;687.0
37.0;?;309.0;125.0;60.0;58.0;-200.0;27.0;591.0;621.0
44.0;37.0;?;122.0;42.0;74.0;-202.0;49.0;591.0;577.0
2.0;30.0;303.0;123.0;-21.0;5.0;-203.0;89.0;587.0;588.0
15.0;22.0;273.0;130.0;5.0;-15.0;-207.0;?;572.0;620.0
30.0;-9.0;261.0;121.0;?;30.0;-211.0;52.0;566.0;646.0
?;51.0;267.0;125.0;11.0;109.0;-212.0;39.0;567.0;729.0
2.0;20.0;235.0;128.0;25.0;188.0;-210.0;146.0;567.0;779.0
50.0;39.0;269.0;104.0;-41.0;106.0;-215.0;271.0;547.0;704.0
-34.0;65.0;307.0;101.0;-217.0;?;-216.0;90.0;560.0;718.0
-62.0;86.0;254.0;108.0;-389.0;-94.0;-218.0;146.0;587.0;?
-76.0;83.0;150.0;114.0;-455.0;-66.0;-221.0;406.0;?;644.0
-27.0;?;53.0;114.0;-464.0;-3.0;?;509.0;563.0;711.0
10.0;83.0;-52.0;106.0;?;89.0;-237.0;529.0;558.0;710.0
12.0;?;-91.0;90.0;9.0;203.0;?;483.0;567.0;702.0
31.0;51.0;-109.0;94.0;?;220.0;-249.0;238.0;547.0;763.0
14.0;35.0;-81.0;103.0;304.0;282.0;-255.0;154.0;560.0;779.0
48.0;15.0;-32.0;105.0;341.0;255.0;?;61.0;?;820.0
58.0;7.0;6.0;102.0;?;204.0;-261.0;46.0;579.0;811.0
48.0;?;39.0;103.0;216.0;165.0;-263.0;2.0;583.0;804.0
33.0;-19.0;-15.0;?;?;246.0;-265.0;?;583.0;839.0
64.0;6.0;57.0;105.0;154.0;185.0;-264.0;-47.0;558.0;760.0
14.0;30.0;14.0;?;?;61.0;-264.0;-129.0;557.0;834.0
0.0;-12.0;-45.0;?;-27.0;?;-259.0;-413.0;556.0;860.0
8.0;1.0;19.0;111.0;-7.0;33.0;-252.0;-290.0;587.0;841.0
-17.0;-9.0;?;126.0;-1.0;-6.0;-249.0;?;?;845.0
-12.0;1.0;-22.0;123.0;118.0;81.0;-244.0;-404.0;597.0;805.0
0.0;-8.0;67.0;117.0;169.0;119.0;-234.0;?;?;803.0
-10.0;-4.0;114.0;122.0;?;52.0;-230.0;-154.0;559.0;802.0
-17.0;?;88.0;126.0;138.0;59.0;?;-177.0;567.0;?
?;-33.0;132.0;124.0;194.0;81.0;-222.0;-256.0;588.0;864.0
-15.0;16.0;149.0;?;148.0;13.0;-219.0;-135.0;605.0;?
-6.0;8.0;164.0;132.0;132.0;-30.0;-218.0;-119.0;570.0;876.0
-6.0;2.0;138.0;137.0;83.0;-64.0;-214.0;-249.0;578.0;774.0
2.0;?;179.0;125.0;80.0;-40.0;-208.0;-76.0;584.0;801.0
4.0;-19.0;148.0;?;?;-13.0;?;?;567.0;?
15.0;-2.0;177.0;133.0;97.0;34.0;-208.0;-114.0;574.0;?
23.0;-16.0;173.0;139.0;118.0;12.0;-205.0;-222.0;585.0;?
21.0;-14.0;154.0;141.0;?;-8.0;-202.0;-173.0;596.0;731.0
11.0;-21.0;160.0;134.0;127.0;-2.0;-201.0;-104.0;597.0;777.0
25.0;-20.0;161.0;144.0;220.0;29.0;-200.0;-144.0;?;?
42.0;-18.0;187.0;145.0;206.0;?;-198.0;-135.0;587.0;669.0
?;?;214.0;138.0;169.0;123.0;-198.0;-91.0;575.0;696.0
?;-2.0;186.0;137.0;63.0;127.0;?;?;584.0;730.0
20.0;-8.0;184.0;144.0;17.0;114.0;?;67.0;?;796.0
2.0;?;137.0;142.0;-15.0;68.0;-201.0;-6.0;579.0;808.0
31.0;-6.0;135.0;135.0;0.0;82.0;-203.0;23.0;615.0;831.0
-2.0;9.0;?;147.0;10.0;139.0;-204.0;-19.0;596.0;650.0
19.0;?;121.0;142.0;-26.0;137.0;-205.0;40.0;585.0;492.0
29.0;14.0;97.0;128.0;-31.0;140.0;-211.0;71.0;592.0;371.0
3.0;11.0;75.0;141.0;-12.0;107.0;-208.0;57.0;?;256.0
-17.0;?;86.0;?;?;61.0;-210.0;121.0;598.0;123.0
8.0;?;65.0;136.0;-89.0;72.0;-211.0;195.0;594.0;256.0
-4.0;?;70.0;?;?;104.0;-217.0;400.0;600.0;202.0
-6.0;25.0;3.0;141.0;-165.0;221.0;-218.0;495.0;585.0;?
35.0;25.0;?;125.0;-113.0;272.0;-220.0;107.0;616.0;119.0
-6.0;?;-2.0;132.0;-80.0;212.0;-218.0;?;588.0;169.0
-17.0;36.0;-25.0;136.0;-121.0;150.0;-216.0;-101.0;597.0;112.0
-31.0;50.0;-75.0;129.0;-103.0;60.0;-211.0;-73.0;596.0;165.0
-44.0;78.0;-144.0;135.0;-109.0;-18.0;-205.0;-132.0;585.0;92.0
-31.0;112.0;?;142.0;-18.0;-21.0;?;-67.0;580.0;39.0
?;77.0;-372.0;137.0;66.0;32.0;-202.0;-56.0;599.0;59.0
8.0;26.0;-434.0;134.0;-2.0;-13.0;-202.0;-106.0;594.0;132.0
-19.0;51.0;-535.0;126.0;66.0;-14.0;-201.0;-22.0;?;?
6.0;50.0;-535.0;122.0;?;3.0;-199.0;-22.0;591.0;123.0
-25.0;62.0;-582.0;132.0;107.0;-136.0;-193.0;-195.0;626.0;87.0
?;?;-614.0;139.0;148.0;-67.0;-191.0;-96.0;605.0;38.0
8.0;58.0;-586.0;117.0;170.0;-86.0;-188.0;-144.0;614.0;?
-22.0;79.0;?;115.0;76.0;-121.0;-180.0;-166.0;?;8.0
-21.0;49.0;-620.0;114.0;46.0;-91.0;-178.0;-55.0;581.0;-54.0
-25.0;?;-608.0;117.0;25.0;-63.0;-175.0;-67.0;580.0;18.0
-19.0;65.0;-606.0;116.0;-24.0;-73.0;-174.0;?;593.0;-1.0
-42.0;73.0;-653.0;113.0;-59.0;-36.0;-172.0;?;598.0;-13.0
-81.0;89.0;-670.0;112.0;?;-90.0;-174.0;?;577.0;14.0
-77.0;83.0;-620.0;115.0;?;-77.0;-173.0;22.0;587.0;-21.0
-29.0;77.0;?;116.0;28.0;-146.0;-172.0;-1.0;588.0;-99.0
?;74.0;-707.0;116.0;68.0;-182.0;?;14.0;582.0;-110.0
-25.0;58.0;-674.0;98.0;153.0;-241.0;-173.0;26.0;556.0;-191.0
-10.0;103.0;-638.0;100.0;157.0;-268.0;-173.0;54.0;590.0;-284.0
-23.0;?;-650.0;104.0;99.0;-298.0;-173.0;1.0;602.0;-193.0
-17.0;87.0;-688.0;92.0;146.0;-259.0;-173.0;-9.0;552.0;-275.0
2.0;69.0;?;84.0;182.0;-240.0;-174.0;17.0;523.0;?
12.0;75.0;-625.0;76.0;?;-149.0;-175.0;-7.0;561.0;-200.0
-31.0;42.0;-679.0;83.0;?;?;-175.0;21.0;582.0;-189.0
-1.0;75.0;-687.0;78.0;132.0;-105.0;-174.0;31.0;561.0;-134.0
11.0;74.0;-675.0;73.0;141.0;-34.0;-176.0;12.0;562.0;6.0
7.0;66.0;?;74.0;167.0;-28.0;-175.0;14.0;576.0;161.0
4.0;88.0;-808.0;67.0;360.0;24.0;?;19.0;577.0;214.0
87.0;191.0;-843.0;24.0;?;-47.0;-180.0;43.0;568.0;276.0
190.0;408.0;-888.0;-37.0;742.0;-142.0;-181.0;38.0;557.0;359.0
328.0;?;-897.0;4.0;1044.0;-214.0;-179.0;54.0;566.0;?
352.0;251.0;-774.0;11.0;1248.0;-133.0;-180.0;47.0;?;270.0
333.0;53.0;-847.0;?;?;?;-178.0;79.0;561.0;268.0
466.0;-107.0;-793.0;-31.0;1721.0;69.0;-179.0;50.0;561.0;152.0
557.0;-258.0;-854.0;-56.0;1982.0;89.0;-178.0;62.0;548.0;326.0
722.0;-437.0;-717.0;-116.0;2307.0;142.0;-180.0;28.0;555.0;242.0
800.0;-574.0;-620.0;-80.0;?;136.0;-182.0;60.0;542.0;333.0
871.0;?;-396.0;-47.0;2443.0;166.0;-181.0;47.0;539.0;309.0
810.0;-591.0;-270.0;40.0;?;261.0;?;?;?;450.0
661.0;-623.0;-201.0;?;1915.0;328.0;-187.0;44.0;565.0;343.0
521.0;-588.0;?;54.0;1548.0;390.0;-185.0;20.0;572.0;257.0
338.0;-531.0;-76.0;32.0;1093.0;320.0;-185.0;-20.0;550.0;357.0
179.0;-556.0;-106.0;33.0;726.0;232.0;?;6.0;547.0;251.0
-2.0;-519.0;-147.0;30.0;?;127.0;-186.0;6.0;554.0;284.0
-82.0;-505.0;-196.0;27.0;255.0;134.0;-186.0;?;525.0;310.0
-128.0;?;?;24.0;270.0;167.0;-184.0;-58.0;556.0;366.0
-247.0;-416.0;-57.0;?;98.0;?;-183.0;?;547.0;304.0
-381.0;-386.0;-147.0;?;-77.0;96.0;-182.0;-34.0;579.0;364.0
-333.0;-335.0;-105.0;-14.0;-23.0;28.0;-180.0;14.0;588.0;395.0
-345.0;-332.0;10.0;-42.0;-102.0;-67.0;-179.0;16.0;596.0;?
-333.0;-276.0;44.0;-94.0;-249.0;-125.0;-181.0;20.0;569.0;342.0
-250.0;-202.0;-1.0;-113.0;-202.0;-115.0;?;-30.0;555.0;?
?;-117.0;?;-88.0;-120.0;11.0;-181.0;-10.0;560.0;398.0
-71.0;17.0;27.0;-90.0;-180.0;-75.0;-182.0;15.0;568.0;423.0
?;49.0;-6.0;-77.0;?;-43.0;-181.0;22.0;566.0;379.0
-27.0;139.0;-4.0;-68.0;-107.0;15.0;-181.0;8.0;567.0;320.0
?;147.0;-13.0;-97.0;-108.0;-34.0;-180.0;10.0;567.0;245.0
85.0;166.0;22.0;-92.0;-87.0;-25.0;-180.0;?;555.0;235.0
40.0;120.0;-13.0;-49.0;-84.0;-68.0;-183.0;17.0;540.0;372.0
39.0;117.0;34.0;-45.0;-88.0;?;-183.0;19.0;575.0;?
