InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit R-SHOE AngVelNavFrameZ
-175;-95.0;3229;?;-1222.0;149.0;-488.0;2993;-263;263;?;2056
-174;-21.0;-2425;?;-1096.0;97.0;-773.0;?;-1645;1645;-2425;?
-168;92.0;-4533;837;-858.0;-61.0;-329.0;-1963;?;3192;-4533;837
-163;69.0;-684;-1108;-329.0;-87.0;?;-1440;?;3403;-684;-1108
-161;62.0;-503;584;-509.0;-385.0;?;-15;-346;346;-503;584
-160;?;-202;285;-1186.0;-465.0;-1418.0;17;69;-69;-202;285
-160;62.0;81;28;-1692.0;-511.0;-1323.0;16;-48;48;81;28
-160;51.0;-146;203;-1749.0;-455.0;-1346.0;114;94;-94;-146;203
-159;-10.0;?;-102;-1523.0;-461.0;-1320.0;58;-127;127;125;-102
-159;-43.0;6;113;-1338.0;-475.0;-1256.0;99;82;-82;6;113
-159;11.0;?;37;-1273.0;-517.0;-1129.0;77;-51;51;28;37
-160;57.0;41;28;-1224.0;-566.0;-1152.0;85;4;-4;41;28
-160;204.0;26;93;-1166.0;?;-1100.0;83;4;-4;26;93
-160;240.0;44;49;-1062.0;-367.0;-1045.0;62;-28;28;44;49
-160;48.0;84;3;-1034.0;-392.0;?;86;50;-50;84;3
-160;70.0;31;13;-942.0;-492.0;-766.0;81;36;-36;31;13
?;-9.0;82;-12;-747.0;-121.0;-508.0;61;?;-13;82;-12
-160;?;101;-39;-530.0;-645.0;-81.0;72;-13;13;101;-39
-160;-130.0;8;-12;?;-750.0;124.0;78;-22;22;8;-12
?;51.0;131;-58;368.0;-221.0;?;52;33;-33;131;-58
-160;-20.0;-242;35;584.0;-80.0;807.0;92;?;203;-242;35
-159;-206.0;-561;?;?;-547.0;396.0;45;-1119;1119;-561;?
?;?;462;712;-38.0;-620.0;116.0;-35;-2047;2047;462;712
?;-58.0;1768;2100;-265.0;-570.0;-123.0;34;-2300;2300;?;2100
?;-103.0;2291;2676;-405.0;?;-592.0;65;-2146;2146;2291;2676
-156;-161.0;2199;2532;?;-544.0;-663.0;148;-1712;1712;?;2532
-156;-263.0;2192;?;-643.0;-643.0;-449.0;?;-1340;1340;2192;2230
-156;-442.0;1939;1782;-643.0;-802.0;-469.0;93;-1108;1108;1939;?
-157;-506.0;1438;1592;-561.0;-914.0;-575.0;?;-790;790;1438;1592
?;-484.0;1355;1377;-537.0;-1026.0;-631.0;132;?;557;1355;1377
-157;-401.0;1106;1107;-565.0;-1025.0;-644.0;80;-312;312;1106;1107
-157;-238.0;?;1032;-491.0;-1194.0;-814.0;26;-158;158;941;1032
-157;?;1105;1197;-698.0;-1080.0;-1214.0;36;-92;92;1105;1197
-157;-285.0;933;1494;-1357.0;-825.0;?;86;69;-69;933;1494
-157;-492.0;745;1544;-2574.0;-714.0;-2088.0;77;136;-136;745;1544
-156;-673.0;?;1295;-3209.0;-358.0;-2133.0;73;151;-151;822;1295
-157;-915.0;624;?;-2494.0;-513.0;-621.0;65;274;?;624;1075
-156;-867.0;68;764;-773.0;-499.0;?;63;365;-365;68;?
-155;-655.0;-200;386;?;-408.0;-251.0;74;194;-194;-200;386
-155;-385.0;-389;59;781.0;-535.0;-386.0;62;113;-113;-389;59
-154;-311.0;-681;-108;?;-521.0;-386.0;70;77;-77;-681;-108
-153;-151.0;-755;-141;-357.0;-406.0;-355.0;82;22;-22;-755;-141
-152;-101.0;-534;?;-546.0;-354.0;-248.0;?;195;-195;-534;-390
-151;2.0;18;-390;-240.0;-315.0;-206.0;75;?;-4;18;-390
-151;74.0;-790;?;-71.0;-283.0;?;62;496;?;-790;-600
-150;140.0;-1744;-1088;-244.0;-322.0;-167.0;127;1317;-1317;-1744;?
-148;214.0;-922;-951;-496.0;-287.0;-417.0;46;885;-885;-922;-951
-148;197.0;-219;-114;-628.0;-139.0;-381.0;-229;406;-406;-219;-114
-148;279.0;283;1076;-477.0;-30.0;-295.0;-28;113;-113;283;?
-148;279.0;516;1301;-200.0;15.0;-10.0;166;-86;86;516;1301
-148;306.0;497;1437;50.0;-57.0;197.0;96;-1;1;497;1437
?;276.0;392;1143;111.0;-140.0;286.0;111;-30;30;392;1143
-147;245.0;-454;-359;?;-205.0;42.0;39;27;-27;-454;-359
-145;229.0;-686;-416;-391.0;-224.0;-158.0;?;28;-28;-686;-416
-144;119.0;-331;183;-478.0;-141.0;-105.0;86;-136;136;-331;183
-143;111.0;?;355;?;-170.0;-118.0;47;-326;326;-250;355
-143;129.0;-26;543;-316.0;-237.0;-249.0;66;-530;530;?;543
-142;137.0;180;444;?;-218.0;-231.0;70;-676;676;180;444
-141;154.0;76;565;-192.0;-327.0;-157.0;90;-647;647;76;565
-141;-8.0;198;681;-203.0;-602.0;-254.0;49;-412;412;?;681
-141;-113.0;425;578;-409.0;-632.0;-613.0;49;-247;247;425;578
-140;-222.0;-465;530;-689.0;-383.0;-876.0;237;-376;376;-465;530
-139;-275.0;-465;504;?;-276.0;-676.0;138;-242;242;-465;504
-137;-284.0;-315;422;-532.0;-241.0;-416.0;-62;160;-160;-315;?
-136;-273.0;-736;?;-94.0;-87.0;-313.0;205;?;-213;-736;19
-136;?;-496;-408;-28.0;-65.0;?;377;247;-247;-496;?
-134;-88.0;-1824;-403;-267.0;-100.0;-494.0;344;315;-315;-1824;-403
-139;?;1441;-917;-264.0;-235.0;-201.0;416;268;-268;1441;-917
-149;?;4488;-1054;98.0;?;179.0;256;484;-484;4488;-1054
-156;116.0;1836;-505;210.0;-354.0;36.0;?;896;-896;?;-505
-159;5.0;1954;-663;?;?;-515.0;130;774;-774;1954;-663
-162;-37.0;1079;-445;-893.0;-463.0;-904.0;11;104;-104;?;-445
-163;-59.0;-129;-148;-1287.0;-181.0;-903.0;-9;-152;152;-129;-148
?;-7.0;501;-254;-1296.0;4.0;?;99;-7;?;501;-254
-164;111.0;10;-124;-943.0;181.0;-232.0;70;-30;?;10;-124
-165;135.0;136;-120;-319.0;118.0;29.0;75;-88;88;136;-120
-165;174.0;183;-95;240.0;-4.0;221.0;76;-79;79;183;-95
-165;214.0;?;-21;508.0;-8.0;345.0;71;-72;72;?;-21
?;186.0;145;-54;?;48.0;376.0;74;-57;57;145;-54
?;149.0;69;-66;346.0;2.0;301.0;64;-37;37;69;-66
-166;156.0;114;-68;212.0;20.0;203.0;73;5;-5;114;-68
-166;130.0;121;-56;131.0;?;109.0;75;44;-44;121;-56
-166;?;50;-9;153.0;2.0;212.0;?;30;-30;50;-9
-166;-31.0;36;?;318.0;129.0;?;71;13;-13;36;-31
-166;-98.0;66;?;697.0;287.0;826.0;67;12;-12;66;-48
?;-146.0;71;-34;1051.0;334.0;1129.0;66;-1;?;71;-34
-166;?;66;-33;1254.0;434.0;1244.0;65;8;?;66;-33
-166;?;10;-6;1191.0;500.0;978.0;68;24;-24;10;-6
?;-37.0;-26;-12;876.0;587.0;474.0;77;18;-18;-26;-12
-166;-16.0;11;-12;353.0;638.0;193.0;66;7;?;11;-12
-166;36.0;1;-2;-60.0;657.0;38.0;61;1;-1;1;-2
-166;84.0;-42;-6;-199.0;706.0;-13.0;?;-8;8;-42;-6
-166;89.0;-27;-7;18.0;656.0;168.0;67;?;5;-27;-7
-166;110.0;-11;-25;?;655.0;444.0;74;-24;24;-11;-25
-166;113.0;?;-28;627.0;635.0;535.0;77;-36;36;-13;-28
-166;?;-4;-27;618.0;567.0;380.0;65;16;-16;-4;-27
-166;8.0;?;?;346.0;395.0;255.0;66;9;-9;3;-53
-166;?;30;-67;129.0;320.0;221.0;69;19;-19;30;-67
?;-59.0;37;-42;74.0;237.0;180.0;68;50;?;37;-42
-166;-80.0;20;-17;77.0;166.0;172.0;76;-12;12;20;-17
-166;-60.0;23;-8;112.0;121.0;268.0;?;?;2;?;-8
-166;-31.0;-13;-7;80.0;30.0;249.0;75;34;-34;-13;-7
-166;49.0;-30;-22;9.0;-20.0;173.0;69;10;-10;-30;-22
-166;?;7;11;-40.0;-80.0;147.0;70;?;-5;7;11
-166;195.0;?;20;6.0;-51.0;119.0;74;-7;7;-29;20
-166;230.0;-45;-33;43.0;-27.0;85.0;69;-16;16;-45;?
-166;219.0;27;-28;13.0;152.0;20.0;76;?;0;27;-28
-166;234.0;28;-48;13.0;368.0;184.0;68;7;-7;28;?
-166;231.0;10;-65;339.0;483.0;578.0;77;-3;3;10;-65
-166;198.0;50;-26;790.0;?;857.0;87;-21;?;50;-26
-166;184.0;24;-26;1103.0;627.0;888.0;67;-14;14;24;-26
?;152.0;-12;-2;1126.0;568.0;825.0;69;4;?;?;?
-166;?;27;44;923.0;?;716.0;69;-1;1;27;44
-166;119.0;36;38;?;669.0;595.0;68;34;-34;36;38
?;60.0;9;?;517.0;719.0;601.0;75;59;-59;9;41
-166;15.0;26;25;538.0;?;603.0;72;54;-54;26;25
-166;?;39;-27;?;560.0;597.0;74;31;-31;39;-27
-166;-25.0;21;?;607.0;470.0;581.0;70;-22;22;21;-21
-166;-44.0;?;4;515.0;469.0;485.0;65;-12;12;18;4
-166;-37.0;23;?;341.0;523.0;354.0;73;-14;14;23;0
-166;?;36;-12;204.0;456.0;237.0;74;-22;22;36;-12
-166;-25.0;35;-29;205.0;449.0;265.0;72;10;-10;?;-29
?;-40.0;-2;?;299.0;365.0;309.0;74;14;-14;-2;-26
-166;-15.0;-6;-1;330.0;348.0;410.0;66;22;-22;-6;-1
-166;6.0;19;24;343.0;247.0;?;65;35;-35;19;24
-166;15.0;2;?;265.0;153.0;300.0;64;?;-26;2;17
-166;17.0;-14;1;132.0;?;204.0;68;-11;11;-14;1
-166;15.0;1;6;?;-59.0;77.0;?;-22;22;1;6
-166;65.0;-2;15;-93.0;-123.0;-13.0;60;35;-35;-2;15
-166;?;6;?;?;-156.0;-76.0;78;40;-40;6;0
-166;43.0;15;-20;-174.0;-250.0;-131.0;?;-17;17;15;?
-166;73.0;16;-6;-201.0;-286.0;-211.0;68;51;-51;16;-6
?;0.0;?;-11;-235.0;-367.0;-250.0;71;-33;33;?;-11
-166;-41.0;-49;1;-264.0;-450.0;?;86;55;-55;-49;1
?;-19.0;-41;25;-337.0;?;-375.0;76;13;-13;-41;25
-166;2.0;-92;-67;-388.0;-377.0;-430.0;?;-324;324;-92;-67
-166;44.0;?;-173;-438.0;?;-419.0;115;-234;234;-101;-173
-165;25.0;10;-280;-441.0;-722.0;-394.0;-164;-1248;1248;10;-280
-166;60.0;?;-330;-361.0;-838.0;?;-172;-1593;1593;1881;-330
-170;38.0;2838;758;-526.0;-1024.0;-727.0;184;-295;295;2838;758
-171;?;1186;2290;-942.0;?;-1141.0;127;-13;13;1186;2290
-170;-13.0;809;2425;-1385.0;-1274.0;-1445.0;188;88;-88;809;2425
-169;?;754;2125;-1631.0;-1271.0;-1637.0;161;258;-258;?;2125
-168;-54.0;524;1808;-1702.0;-1194.0;-1733.0;-10;465;-465;524;1808
-167;-60.0;419;1305;-1671.0;-1263.0;?;46;892;-892;?;1305
-166;-102.0;19;1167;-1569.0;?;-1543.0;-19;906;-906;19;1167
-166;-327.0;96;1255;-1429.0;-1225.0;-1480.0;-53;999;?;96;?
?;-448.0;?;1592;?;-1109.0;-1563.0;69;894;-894;-146;1592
-164;-534.0;124;2027;-1480.0;-1546.0;-1474.0;103;452;-452;124;2027
-162;-823.0;-316;?;?;?;-1078.0;270;225;-225;-316;2560
?;-963.0;-61;2921;-836.0;-1688.0;-776.0;568;-146;146;-61;2921
-159;-914.0;-166;2715;?;-1354.0;-937.0;643;-1081;1081;-166;2715
-157;-709.0;-737;2108;-1157.0;-1336.0;-1429.0;396;-1659;1659;-737;?
-158;-484.0;2048;434;-1766.0;-1302.0;-1630.0;-42;-1561;1561;2048;434
-161;-417.0;1239;?;-1871.0;-1084.0;-1547.0;-137;-1397;1397;1239;-1524
?;-363.0;?;-1115;-1586.0;?;-1494.0;26;-752;752;-550;-1115
-165;-233.0;746;-30;-1459.0;-812.0;-1397.0;64;-47;47;746;-30
-165;-150.0;233;-245;-1466.0;-716.0;-1351.0;70;?;25;233;-245
-166;-103.0;51;?;-1494.0;-693.0;-1334.0;70;-10;10;51;-98
-166;-67.0;241;?;-1476.0;?;-1220.0;64;27;?;241;48
-166;-65.0;100;-123;-1278.0;-862.0;-1022.0;59;-36;36;100;-123
-167;-64.0;351;-149;?;?;-1085.0;69;-29;?;351;-149
-167;-62.0;272;-196;-1300.0;-1016.0;-1241.0;72;-15;?;?;-196
-168;-45.0;195;-136;-1530.0;-1145.0;-1341.0;73;-8;8;195;-136
-168;-68.0;176;-76;-1542.0;-1227.0;-1358.0;95;-15;15;176;-76
-169;-177.0;67;?;-1438.0;-1257.0;-1258.0;77;20;-20;67;-3
-169;-288.0;43;5;-1307.0;-1291.0;-898.0;73;40;-40;43;5
-168;-494.0;89;-28;-993.0;-1345.0;-507.0;76;-48;48;89;?
-170;-372.0;?;12;-470.0;-1085.0;-18.0;82;16;-16;1;12
-169;-333.0;?;-38;176.0;-1791.0;426.0;69;-21;21;?;-38
-167;-256.0;-133;-56;348.0;-2112.0;158.0;43;-217;217;?;-56
?;-113.0;-98;21;281.0;-1979.0;-256.0;88;-252;252;-98;21
-158;-96.0;-3;-207;?;-1542.0;?;?;-902;902;-3;-207
-180;-66.0;23;-480;?;-1273.0;?;91;-1377;1377;23;-480
-159;-67.0;495;-1036;-490.0;-1034.0;-469.0;?;-2484;?;495;-1036
?;-16.0;595;-1863;-1459.0;-727.0;-1435.0;?;-4735;4735;595;-1863
-206;-59.0;?;-1939;-1811.0;?;-1544.0;151;-6470;?;-544;-1939
63;?;-585;-1643;-945.0;?;-975.0;-700;-8310;8310;?;-1643
214;-126.0;321;-1448;-472.0;-172.0;-333.0;-1051;?;?;321;-1448
163;?;-497;-1643;-373.0;-98.0;-114.0;?;-8935;8935;-497;-1643
167;-132.0;293;-1357;-420.0;-50.0;-76.0;-859;-8351;?;293;-1357
40;?;1768;331;-282.0;2.0;-70.0;410;-3266;3266;1768;?
-51;-1.0;-890;1815;-51.0;201.0;36.0;976;2288;-2288;-890;1815
?;-25.0;-2163;2089;37.0;245.0;174.0;?;3414;-3414;-2163;2089
-49;-55.0;-1152;1882;?;?;258.0;?;2635;-2635;-1152;1882
-71;-38.0;-2040;2178;391.0;254.0;449.0;741;3571;-3571;-2040;2178
?;-234.0;?;2550;676.0;215.0;511.0;149;5234;-5234;-1485;2550
-146;-198.0;720;1414;473.0;?;?;-813;6294;-6294;720;1414
-153;166.0;1199;-513;235.0;?;386.0;-1820;6706;-6706;1199;-513
-166;272.0;1889;-1286;-137.0;213.0;551.0;-1433;6341;-6341;1889;-1286
?;2.0;3251;-1339;-645.0;0.0;-184.0;-1075;6898;-6898;3251;?
-175;?;2373;-1213;-803.0;46.0;?;1563;4398;-4398;2373;-1213
-179;505.0;-584;-1574;-484.0;362.0;?;4866;-1872;1872;-584;-1574
-174;793.0;-1144;-1990;-186.0;602.0;-91.0;?;-4011;4011;-1144;-1990
-175;574.0;1039;-775;-360.0;842.0;-707.0;-1142;-2718;2718;1039;-775
-175;312.0;169;294;-1052.0;384.0;-1066.0;-1422;-2053;2053;169;294
-172;215.0;-1069;379;-1276.0;?;-972.0;?;-1113;1113;-1069;379
-171;206.0;148;?;-825.0;434.0;-770.0;81;-165;165;148;343
-171;?;417;80;-506.0;496.0;-797.0;72;-64;64;417;80
-171;87.0;?;12;-683.0;555.0;?;65;-63;63;163;?
-172;83.0;76;-14;-777.0;552.0;-610.0;134;-57;57;76;-14
-171;74.0;-46;-38;-424.0;368.0;-261.0;111;-123;?;-46;-38
-172;102.0;-10;-13;-54.0;?;-82.0;99;-133;133;?;-13
-171;167.0;-15;-19;29.0;348.0;-19.0;?;-171;171;-15;-19
?;?;-33;?;254.0;?;23.0;105;-210;210;-33;38
-172;-15.0;-53;47;594.0;356.0;?;116;-247;247;-53;47
-170;-51.0;-32;-34;?;135.0;680.0;?;-275;275;-32;-34
-174;158.0;-82;-186;1411.0;460.0;1186.0;88;-411;411;-82;-186
-168;89.0;?;49;1529.0;86.0;1641.0;90;-307;307;?;49
-174;34.0;-93;-269;1932.0;?;1984.0;144;-612;612;-93;-269
-172;54.0;139;-942;1978.0;421.0;2252.0;369;-2782;2782;139;-942
-169;6.0;-460;-1196;2069.0;936.0;?;527;-6085;6085;-460;-1196
-191;?;-2399;-1344;2166.0;1050.0;1936.0;?;-8539;8539;-2399;-1344
-91;35.0;-2117;115;1866.0;?;1282.0;-934;-8678;8678;?;115
13;17.0;-1242;384;1059.0;?;1090.0;-1785;-5469;5469;-1242;384
-15;72.0;-2290;-546;491.0;1145.0;1476.0;?;-908;908;-2290;-546
-5;?;-1972;215;423.0;1222.0;1465.0;771;1990;-1990;-1972;215
3;-27.0;-761;97;621.0;1172.0;?;850;3525;-3525;-761;97
-84;?;-1471;-93;783.0;890.0;?;763;4840;-4840;-1471;-93
-151;-127.0;-2745;468;807.0;683.0;691.0;849;5307;-5307;-2745;?
-167;-182.0;-2694;596;?;?;822.0;178;5697;-5697;-2694;596
?;-73.0;-883;597;792.0;?;887.0;84;5748;-5748;-883;597
-166;11.0;-102;544;747.0;618.0;733.0;-530;6148;-6148;?;544
?;108.0;-563;22;?;494.0;588.0;-1214;6780;-6780;-563;22
?;245.0;1083;-916;283.0;?;518.0;-637;5840;-5840;1083;-916
-205;187.0;1739;?;349.0;261.0;?;-1427;?;-6588;?;-411
-96;-61.0;4006;268;306.0;37.0;-311.0;2586;3612;-3612;4006;268
212;88.0;1755;2141;-378.0;341.0;-1068.0;2896;51;-51;1755;2141
187;468.0;-5935;2322;-1025.0;444.0;-478.0;-2428;790;-790;-5935;2322
-122;267.0;-3796;-2679;-304.0;636.0;156.0;1221;-3333;3333;-3796;-2679
-200;?;-885;-2808;-399.0;433.0;-931.0;179;-4617;4617;-885;-2808
-160;?;-1229;212;-1455.0;297.0;?;?;-1360;1360;-1229;212
-178;261.0;303;147;-1806.0;304.0;-881.0;775;-484;484;303;147
-170;252.0;108;133;-1105.0;276.0;-732.0;-143;?;-122;?;133
-171;203.0;181;-106;-412.0;316.0;-562.0;4;-14;14;181;?
-175;?;248;-199;-125.0;327.0;-272.0;312;?;134;248;-199
-171;254.0;86;-65;-232.0;344.0;-215.0;-84;-20;20;86;-65
-175;184.0;187;-163;-307.0;307.0;-325.0;208;-131;131;187;-163
-172;74.0;58;?;-257.0;410.0;-380.0;28;-102;102;58;-64
-174;130.0;95;-85;150.0;430.0;-178.0;87;-152;152;95;-85
-174;78.0;57;-75;438.0;556.0;48.0;80;-134;134;57;-75
?;88.0;66;-12;490.0;294.0;?;93;?;116;66;-12
-179;101.0;?;-45;242.0;376.0;231.0;64;-217;217;76;?
-166;?;-5;12;255.0;356.0;654.0;129;-154;154;-5;12
-181;153.0;45;-9;978.0;-240.0;?;59;-411;411;45;-9
-170;81.0;202;-329;2059.0;85.0;2129.0;109;-835;835;202;-329
-167;276.0;259;-589;3044.0;?;?;165;-1661;1661;259;-589
-214;66.0;547;-1158;3595.0;713.0;3180.0;62;-3525;3525;547;?
16;?;?;-1864;3012.0;347.0;2487.0;586;-5348;5348;413;-1864
235;82.0;?;-1291;1656.0;284.0;1502.0;?;?;8048;-1066;-1291
145;41.0;16;-372;563.0;420.0;1019.0;-1656;-7507;7507;16;-372
164;8.0;2004;83;64.0;583.0;805.0;-924;-3669;3669;2004;83
170;-59.0;773;971;?;609.0;524.0;-575;-2140;?;773;971
-69;-92.0;802;1475;456.0;530.0;362.0;954;368;-368;802;1475
?;-181.0;874;1472;414.0;296.0;418.0;1318;2372;-2372;874;1472
-134;?;220;1385;252.0;96.0;425.0;567;2833;-2833;220;1385
-153;-156.0;962;819;145.0;-73.0;241.0;552;?;-4347;962;819
-161;?;1145;517;22.0;-48.0;-37.0;178;4737;-4737;1145;517
-171;-145.0;1358;?;-187.0;?;-270.0;-152;4990;-4990;1358;480
-148;-13.0;2077;-13;-455.0;159.0;-253.0;-1112;5641;-5641;2077;-13
-231;198.0;2660;-406;-666.0;197.0;-467.0;-1221;5342;-5342;2660;-406
-54;31.0;1907;-1109;-657.0;136.0;-257.0;-1148;5670;-5670;1907;-1109
194;-85.0;2517;-1251;-589.0;-64.0;-353.0;1724;4026;-4026;?;-1251
171;?;1651;-65;-363.0;-111.0;-732.0;?;-91;91;1651;?
193;-142.0;-3852;611;-192.0;-205.0;-536.0;-32;-2082;2082;-3852;?
-50;113.0;-4280;1041;284.0;-710.0;-151.0;-2951;-3662;3662;-4280;1041
-230;?;-1588;1178;-165.0;-1065.0;?;-1163;-3763;3763;-1588;1178
-145;6.0;-934;534;-1802.0;-1275.0;-2125.0;-244;-1169;?;-934;534
-178;33.0;8;143;-2988.0;-1240.0;-2684.0;157;?;-64;?;143
-171;18.0;-10;68;?;?;-2745.0;47;-31;31;?;68
-164;-57.0;-105;?;-3063.0;-993.0;?;30;-36;36;-105;-10
-175;-78.0;114;-49;-2587.0;-817.0;-2166.0;105;-23;23;114;-49
?;-114.0;13;-37;-2005.0;-671.0;?;61;-34;34;13;?
-172;3.0;42;?;-1348.0;-580.0;-1199.0;94;-48;48;42;-36
-169;103.0;69;-8;-887.0;-461.0;-920.0;82;?;50;69;-8
-170;143.0;50;25;-605.0;-242.0;?;?;49;-49;50;25
-170;124.0;53;17;-488.0;-67.0;-482.0;64;57;-57;53;?
-170;?;50;17;-143.0;-47.0;28.0;?;-17;17;50;17
-170;-12.0;-46;-2;296.0;-164.0;414.0;83;-26;26;-46;-2
-170;205.0;-76;-34;484.0;-5.0;373.0;77;-98;98;-76;-34
-170;251.0;-13;?;455.0;-217.0;556.0;82;-169;169;-13;-24
-170;-33.0;?;-24;331.0;-176.0;451.0;74;-176;176;-7;?
-170;46.0;-42;-62;137.0;86.0;539.0;71;-202;202;-42;?
-170;40.0;-21;-56;?;?;703.0;82;-136;?;-21;?
-170;78.0;-40;?;239.0;58.0;948.0;81;-15;15;-40;-12
-170;51.0;-64;40;465.0;82.0;873.0;79;113;-113;-64;40
-170;?;-54;44;742.0;90.0;777.0;75;?;-130;-54;44
-170;-151.0;-55;?;715.0;59.0;?;74;126;-126;-55;43
-170;-249.0;?;50;580.0;-91.0;623.0;84;156;-156;-29;50
-169;?;104;178;?;-223.0;456.0;57;-288;288;104;178
-169;-322.0;623;843;139.0;-380.0;13.0;22;-545;545;?;?
-169;-157.0;1167;1134;-306.0;-521.0;-293.0;-67;-462;462;1167;1134
-169;-78.0;1037;1178;-595.0;-402.0;-675.0;-26;-463;463;1037;1178
-168;-31.0;517;1720;-763.0;?;-845.0;163;?;236;517;1720
-167;?;?;1360;-825.0;-171.0;-695.0;107;-123;123;143;1360
-166;-72.0;39;485;-703.0;-241.0;-528.0;74;4;-4;39;485
-166;-123.0;-46;-38;-408.0;?;-501.0;190;163;?;-46;?
?;-97.0;-180;-117;-7.0;-45.0;?;117;?;-21;-180;-117
-164;-97.0;-192;299;282.0;70.0;-174.0;56;-115;115;-192;299
-164;-208.0;-137;471;446.0;60.0;100.0;?;-162;162;?;?
-162;-286.0;-213;504;478.0;11.0;280.0;96;-262;262;-213;504
-161;-318.0;-404;240;487.0;?;241.0;51;-396;396;-404;240
-159;-324.0;-571;57;400.0;-74.0;-85.0;59;-450;450;-571;57
-158;-362.0;-541;-48;-133.0;-312.0;-520.0;45;-373;373;-541;-48
-157;?;-422;-62;-780.0;?;-683.0;-88;-295;295;-422;-62
-156;-270.0;-192;-32;-991.0;-395.0;-695.0;-184;-85;85;-192;-32
-156;-132.0;-312;-393;-852.0;-245.0;-431.0;118;34;-34;-312;?
-155;?;?;?;-522.0;-178.0;-212.0;383;-307;307;-1054;89
?;166.0;112;-1010;?;-295.0;18.0;?;322;-322;112;-1010
-160;131.0;1361;-1988;-4.0;-465.0;92.0;-102;1134;-1134;1361;-1988
-163;175.0;462;-334;-64.0;-356.0;-28.0;-198;888;-888;462;-334
-163;244.0;369;-192;-297.0;-194.0;-156.0;-228;?;-885;369;-192
-164;307.0;?;-201;-344.0;-57.0;19.0;?;527;-527;368;-201
-165;262.0;-39;282;-137.0;50.0;150.0;103;-2;2;?;282
?;285.0;42;-49;182.0;?;272.0;21;25;-25;42;-49
-165;?;57;-1;362.0;-7.0;323.0;71;?;18;57;?
-165;319.0;178;?;381.0;-75.0;403.0;66;-18;?;178;-31
-165;377.0;190;-62;277.0;-112.0;363.0;58;-11;11;190;-62
-165;420.0;202;-2;329.0;-89.0;328.0;71;-6;6;202;-2
?;?;?;-98;298.0;7.0;401.0;54;22;-22;?;-98
-165;?;-29;-98;270.0;-50.0;444.0;?;-8;8;-29;-98
-166;471.0;23;-21;355.0;-207.0;554.0;102;-1;1;?;-21
-166;467.0;-8;-43;502.0;-507.0;454.0;80;42;-42;-8;-43
?;420.0;-3;-67;?;-884.0;146.0;81;48;?;-3;-67
-166;288.0;10;-71;-70.0;-1164.0;-375.0;78;31;-31;10;-71
-166;32.0;-33;?;-677.0;-998.0;-976.0;70;14;-14;-33;-45
-166;-179.0;-42;6;?;-585.0;-1451.0;74;8;-8;-42;6
-166;-378.0;-43;16;-1569.0;-292.0;-1489.0;67;51;-51;-43;?
-166;?;-43;?;-1587.0;155.0;-1247.0;70;67;-67;-43;26
-166;-94.0;-40;-11;-1237.0;729.0;-671.0;?;17;-17;-40;-11
-166;-58.0;-8;-41;-604.0;939.0;179.0;72;1;-1;-8;?
?;?;?;-26;363.0;1051.0;693.0;69;23;-23;-12;?
-166;-93.0;-35;-17;?;?;948.0;?;8;-8;-35;-17
-166;-80.0;-32;?;1767.0;1435.0;?;76;17;-17;-32;-50
-166;-46.0;-33;-53;2023.0;1613.0;1375.0;76;19;?;-33;-53
-166;-2.0;-19;31;2023.0;1706.0;?;74;-27;27;-19;31
-165;74.0;-43;32;1614.0;1486.0;1344.0;68;13;?;-43;?
-165;?;-41;-5;1016.0;1321.0;1146.0;65;29;-29;-41;-5
-165;11.0;-9;8;609.0;1326.0;?;65;22;-22;-9;8
?;-83.0;-45;-7;611.0;1490.0;819.0;?;?;-65;-45;-7
-165;-133.0;-56;-16;1100.0;1409.0;1341.0;?;15;-15;-56;-16
-165;?;-20;-16;1752.0;1329.0;1904.0;69;-16;16;-20;-16
-165;-84.0;-5;?;2097.0;1329.0;2040.0;67;26;-26;-5;-11
-165;-67.0;0;-4;1931.0;?;1730.0;?;69;-69;0;-4
-165;-79.0;-6;-5;1400.0;1347.0;1424.0;68;37;-37;-6;-5
?;-93.0;-32;5;1009.0;1316.0;1324.0;66;-14;?;-32;5
-165;?;-20;?;1001.0;?;1279.0;67;44;-44;?;-1
-165;27.0;13;-15;1079.0;1382.0;1218.0;64;32;-32;?;-15
-165;?;-14;22;1235.0;1155.0;1255.0;65;-56;56;-14;?
-165;?;-10;?;1408.0;?;1318.0;69;-30;30;-10;30
-165;109.0;5;16;1440.0;982.0;1217.0;67;16;-16;?;16
?;80.0;-22;36;?;902.0;1109.0;68;-26;26;-22;?
?;65.0;-5;12;1020.0;804.0;1048.0;70;-58;58;-5;12
-165;?;-11;2;758.0;782.0;885.0;69;-22;22;-11;2
?;?;-27;29;492.0;650.0;522.0;70;3;-3;-27;29
-165;28.0;-19;?;?;539.0;?;68;-12;12;-19;1
-165;39.0;-9;14;46.0;418.0;374.0;67;-14;14;?;14
