Accelerometer RKN_ accZ;InertialMeasurementUnit BACK accX;InertialMeasurementUnit RUA gyroX;Accelerometer HIP accX;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE Nav_Ax;Accelerometer BACK accX;InertialMeasurementUnit BACK accY;InertialMeasurementUnit L-SHOE Body_Az;Accelerometer LH accZ;Accelerometer RWR accZ;Accelerometer BACK accY
-20.0;-980.0;46.0;39.0;660.0;-2;173.0;-188.0;728;-76.0;254.0;913.0
-379.0;-920.0;30.0;-12.0;492.0;1;68.0;-60.0;648;-346.0;819.0;650.0
-127.0;-949.0;-631.0;-74.0;507.0;-618;209.0;-62.0;965;255.0;575.0;667.0
-352.0;-921.0;1.0;-9.0;498.0;-5;77.0;-62.0;652;-345.0;876.0;650.0
-50.0;-980.0;51.0;22.0;673.0;-1;163.0;-189.0;730;-31.0;239.0;904.0
165.0;-993.0;48.0;50.0;673.0;2;137.0;-125.0;718;160.0;376.0;926.0
678.0;-907.0;-723.0;-59.0;453.0;3;105.0;-83.0;724;120.0;762.0;695.0
-39.0;-980.0;64.0;8.0;673.0;0;179.0;-187.0;725;-54.0;259.0;911.0
76.0;-941.0;74.0;-28.0;988.0;5;321.0;-386.0;733;-207.0;848.0;842.0
225.0;-934.0;165.0;17.0;804.0;2;375.0;-163.0;727;-27.0;736.0;836.0
20.0;-909.0;-86.0;59.0;377.0;14;482.0;-211.0;784;87.0;578.0;1043.0
-1.0;-976.0;424.0;10.0;909.0;6;229.0;-194.0;735;172.0;937.0;867.0
171.0;-860.0;-88.0;78.0;247.0;-20;346.0;-256.0;695;-46.0;408.0;758.0
-334.0;-863.0;-101.0;52.0;697.0;-125;291.0;-431.0;671;61.0;457.0;673.0
-21.0;-993.0;-100.0;-87.0;301.0;-443;89.0;-52.0;1017;258.0;845.0;901.0
-13.0;-924.0;-247.0;-37.0;32.0;0;407.0;-262.0;723;-42.0;736.0;733.0
184.0;-994.0;0.0;61.0;663.0;5;125.0;-125.0;716;149.0;378.0;924.0
163.0;-1141.0;472.0;-183.0;405.0;-458;-41.0;-215.0;482;231.0;524.0;809.0
-29.0;-952.0;-471.0;39.0;607.0;8;269.0;-258.0;735;65.0;959.0;847.0
-572.0;-813.0;16.0;-73.0;469.0;0;382.0;-345.0;720;71.0;904.0;623.0
128.0;-893.0;33.0;59.0;537.0;68;321.0;-201.0;724;193.0;566.0;1099.0
282.0;-921.0;-413.0;-107.0;382.0;16;178.0;-159.0;727;100.0;468.0;810.0
-363.0;-968.0;96.0;-29.0;739.0;2;29.0;-27.0;643;-365.0;122.0;773.0
79.0;-944.0;-127.0;-58.0;540.0;1;207.0;-199.0;729;491.0;1081.0;809.0
65.0;-976.0;75.0;-6.0;785.0;9;196.0;-212.0;736;172.0;990.0;874.0
219.0;-994.0;-17.0;82.0;666.0;13;157.0;-128.0;712;39.0;369.0;910.0
260.0;-786.0;-597.0;135.0;220.0;-57;51.0;-252.0;736;260.0;574.0;879.0
126.0;-992.0;-4.0;41.0;651.0;0;174.0;-165.0;732;-115.0;303.0;907.0
20.0;-834.0;81.0;-117.0;72.0;12;500.0;-397.0;725;464.0;692.0;631.0
125.0;-990.0;11.0;40.0;647.0;6;171.0;-155.0;733;-106.0;317.0;923.0
-5.0;-941.0;509.0;-17.0;395.0;13;324.0;-232.0;718;-345.0;566.0;738.0
183.0;-998.0;387.0;22.0;494.0;-4;197.0;-132.0;726;-262.0;832.0;931.0
83.0;-999.0;-151.0;4.0;651.0;8;104.0;-66.0;686;109.0;1025.0;903.0
222.0;-982.0;447.0;46.0;696.0;5;191.0;-145.0;732;-123.0;466.0;914.0
-352.0;-917.0;8.0;-20.0;483.0;-2;66.0;-89.0;644;-358.0;845.0;652.0
150.0;-990.0;16.0;58.0;622.0;-1;163.0;-159.0;729;-103.0;316.0;914.0
174.0;-985.0;78.0;59.0;636.0;-3;183.0;-169.0;736;-126.0;388.0;930.0
197.0;-998.0;36.0;76.0;668.0;10;182.0;-118.0;713;194.0;417.0;943.0
86.0;-987.0;90.0;59.0;640.0;-1;174.0;-169.0;738;-143.0;324.0;901.0
121.0;-988.0;78.0;60.0;628.0;-1;163.0;-161.0;731;-122.0;330.0;914.0
-384.0;-954.0;3.0;-17.0;814.0;-4;64.0;-35.0;647;-403.0;430.0;769.0
207.0;-997.0;18.0;62.0;662.0;-6;149.0;-127.0;722;157.0;376.0;922.0
182.0;-997.0;-26.0;57.0;690.0;6;136.0;-117.0;717;156.0;376.0;944.0
-54.0;-831.0;-105.0;106.0;383.0;91;167.0;-245.0;729;86.0;572.0;1143.0
91.0;-794.0;-350.0;-23.0;159.0;4;415.0;-163.0;715;-245.0;722.0;629.0
-380.0;-925.0;-11.0;-38.0;484.0;-1;125.0;-87.0;643;-357.0;864.0;673.0
-408.0;-991.0;43.0;20.0;644.0;9;106.0;-97.0;635;-316.0;805.0;775.0
-7.0;-798.0;-873.0;-371.0;250.0;26;592.0;-93.0;725;-161.0;671.0;-374.0
194.0;-993.0;-6.0;58.0;677.0;0;143.0;-119.0;719;162.0;353.0;911.0
182.0;-928.0;-97.0;39.0;880.0;-7;303.0;-356.0;718;81.0;738.0;841.0
-362.0;-972.0;-1097.0;-20.0;816.0;-11;64.0;-6.0;658;-355.0;849.0;764.0
-14.0;-889.0;-1334.0;47.0;462.0;-41;207.0;-188.0;736;224.0;482.0;826.0
-13.0;-984.0;-193.0;27.0;872.0;2;225.0;-194.0;738;252.0;845.0;898.0
-385.0;-982.0;445.0;-49.0;600.0;-5;142.0;-51.0;640;499.0;864.0;640.0
-370.0;-914.0;10.0;-49.0;571.0;3;51.0;-63.0;642;-376.0;777.0;616.0
-353.0;-919.0;4.0;-23.0;885.0;0;47.0;-19.0;650;-355.0;789.0;737.0
5.0;-765.0;-757.0;27.0;282.0;13;221.0;-280.0;707;10.0;526.0;1086.0
16.0;-871.0;20.0;1.0;178.0;27;404.0;-289.0;701;-234.0;670.0;657.0
-360.0;-925.0;-13.0;-17.0;498.0;-1;77.0;-58.0;648;-353.0;862.0;665.0
-383.0;-898.0;16.0;10.0;676.0;1;155.0;-126.0;642;-438.0;769.0;640.0
-21.0;-982.0;27.0;23.0;664.0;5;211.0;-186.0;723;-60.0;229.0;885.0
1.0;-147.0;19.0;-439.0;206.0;-11;432.0;-419.0;706;206.0;543.0;-377.0
-47.0;-980.0;14.0;32.0;666.0;-5;166.0;-186.0;735;-64.0;242.0;918.0
86.0;-972.0;191.0;-5.0;623.0;8;278.0;-389.0;702;144.0;1001.0;802.0
117.0;-1005.0;23.0;21.0;256.0;-51;462.0;-87.0;909;74.0;717.0;621.0
808.0;-961.0;510.0;-92.0;659.0;-165;15.0;-39.0;451;161.0;830.0;872.0
-103.0;-975.0;227.0;60.0;459.0;-3;268.0;-272.0;797;84.0;823.0;1072.0
-140.0;-674.0;614.0;-176.0;324.0;126;540.0;-431.0;719;-137.0;812.0;525.0
-12.0;-967.0;-500.0;13.0;621.0;14;283.0;-247.0;737;357.0;1018.0;869.0
196.0;-23.0;-191.0;-444.0;351.0;5;431.0;-448.0;707;163.0;523.0;-433.0
175.0;-997.0;30.0;68.0;666.0;-3;114.0;-128.0;723;172.0;360.0;915.0
-22.0;-978.0;302.0;35.0;911.0;3;203.0;-183.0;732;-171.0;873.0;895.0
62.0;-835.0;-330.0;-34.0;850.0;9;282.0;-390.0;711;-72.0;718.0;801.0
-373.0;-913.0;37.0;-33.0;569.0;0;76.0;-62.0;641;-367.0;816.0;653.0
-107.0;-931.0;79.0;-406.0;469.0;-171;25.0;-194.0;570;259.0;595.0;766.0
-363.0;-920.0;14.0;-36.0;634.0;4;76.0;-71.0;643;-561.0;783.0;650.0
12.0;-1005.0;-700.0;-47.0;534.0;-706;3.0;37.0;147;165.0;510.0;849.0
19.0;-915.0;-627.0;131.0;235.0;20;423.0;-218.0;732;71.0;631.0;838.0
-353.0;-927.0;-10.0;-39.0;501.0;1;77.0;-67.0;649;-384.0;870.0;617.0
-340.0;-930.0;33.0;-36.0;507.0;-1;67.0;-63.0;650;-360.0;877.0;622.0
-26.0;-869.0;1192.0;122.0;434.0;-20;158.0;-197.0;723;203.0;587.0;939.0
3.0;-956.0;1973.0;70.0;475.0;8;226.0;-209.0;722;65.0;759.0;813.0
-672.0;-1010.0;270.0;-209.0;294.0;-1659;111.0;-134.0;1079;227.0;588.0;933.0
-531.0;-937.0;1237.0;-76.0;439.0;-66;58.0;-21.0;961;111.0;503.0;735.0
-369.0;-926.0;34.0;-49.0;618.0;3;88.0;-54.0;645;573.0;793.0;687.0
-20.0;-974.0;-658.0;30.0;812.0;-4;250.0;-208.0;728;205.0;870.0;867.0
-358.0;-926.0;3.0;-26.0;505.0;0;72.0;-68.0;646;-352.0;882.0;645.0
128.0;-148.0;86.0;-350.0;321.0;5;390.0;-516.0;721;59.0;493.0;221.0
-44.0;-1134.0;310.0;-182.0;810.0;-27;640.0;-133.0;721;76.0;702.0;262.0
1013.0;-1056.0;183.0;-4.0;582.0;180;317.0;-107.0;740;223.0;445.0;711.0
-287.0;-818.0;-413.0;-23.0;483.0;4;423.0;-332.0;713;49.0;835.0;640.0
-378.0;-965.0;-323.0;-39.0;776.0;-2;-25.0;-21.0;649;-356.0;586.0;745.0
-398.0;-933.0;373.0;0.0;925.0;-10;58.0;-20.0;650;-415.0;635.0;790.0
-659.0;-949.0;-838.0;19.0;387.0;10;259.0;-211.0;719;176.0;755.0;809.0
-160.0;-915.0;-290.0;-77.0;373.0;4;306.0;-228.0;711;198.0;547.0;1083.0
-608.0;-985.0;619.0;-132.0;376.0;-146;385.0;-238.0;676;2.0;563.0;771.0
-374.0;-979.0;-67.0;12.0;724.0;4;114.0;-96.0;635;-568.0;886.0;777.0
-368.0;-938.0;778.0;-9.0;782.0;0;57.0;-34.0;652;-351.0;632.0;782.0
-587.0;-983.0;370.0;-114.0;516.0;-641;14.0;-172.0;719;142.0;455.0;752.0
-364.0;-926.0;-6.0;-19.0;494.0;2;75.0;-65.0;645;-370.0;840.0;651.0
510.0;-983.0;-79.0;-68.0;438.0;101;75.0;-102.0;698;108.0;558.0;913.0
139.0;-989.0;0.0;61.0;658.0;3;162.0;-157.0;731;-119.0;311.0;920.0
562.0;-1107.0;228.0;37.0;571.0;-269;317.0;-68.0;777;65.0;586.0;750.0
114.0;-954.0;-155.0;0.0;869.0;-7;232.0;-259.0;734;198.0;946.0;810.0
-377.0;-907.0;21.0;-52.0;565.0;-3;108.0;-122.0;635;-520.0;819.0;676.0
116.0;-977.0;-1353.0;-108.0;442.0;1;266.0;-170.0;735;138.0;502.0;858.0
-95.0;-848.0;-268.0;-113.0;292.0;-43;155.0;-321.0;726;70.0;486.0;1054.0
11.0;-826.0;-828.0;40.0;425.0;-117;252.0;-181.0;696;90.0;397.0;688.0
-345.0;-773.0;705.0;159.0;364.0;-1607;225.0;-26.0;-1514;217.0;637.0;1124.0
-290.0;-970.0;748.0;21.0;521.0;-7;195.0;-178.0;714;-45.0;485.0;877.0
129.0;-990.0;52.0;51.0;652.0;-5;153.0;-154.0;736;-109.0;305.0;921.0
395.0;-989.0;-321.0;-39.0;455.0;-302;715.0;-148.0;770;-226.0;910.0;307.0
168.0;-611.0;214.0;-147.0;503.0;235;581.0;-461.0;741;-40.0;1013.0;311.0
-123.0;-1045.0;-245.0;-50.0;482.0;13;201.0;-4.0;720;420.0;490.0;764.0
130.0;-884.0;-252.0;68.0;730.0;-10;271.0;-287.0;713;-47.0;629.0;1061.0
-441.0;-847.0;-594.0;-89.0;809.0;183;299.0;-262.0;713;294.0;675.0;763.0
-373.0;-927.0;8.0;-24.0;506.0;-1;62.0;-60.0;646;-371.0;854.0;608.0
-355.0;-933.0;27.0;-21.0;506.0;3;67.0;-56.0;648;-357.0;875.0;610.0
-370.0;-925.0;-48.0;-47.0;587.0;6;54.0;-73.0;647;-876.0;816.0;656.0
219.0;-488.0;325.0;-262.0;173.0;-5;394.0;-309.0;727;144.0;657.0;38.0
-7.0;-958.0;-434.0;-42.0;440.0;1;294.0;-21.0;761;120.0;971.0;718.0
-467.0;-462.0;157.0;-73.0;611.0;155;12.0;-396.0;772;-7.0;938.0;983.0
66.0;-834.0;-898.0;77.0;366.0;28;307.0;-280.0;727;-39.0;406.0;801.0
645.0;-1033.0;-33.0;-60.0;453.0;1299;1.0;-203.0;1033;34.0;621.0;841.0
-361.0;-937.0;-40.0;-15.0;979.0;-2;24.0;-3.0;653;-304.0;854.0;757.0
-372.0;-921.0;16.0;-20.0;491.0;-2;76.0;-67.0;654;-368.0;854.0;638.0
113.0;-992.0;6.0;48.0;665.0;-1;166.0;-155.0;731;-139.0;295.0;923.0
-373.0;-927.0;12.0;-22.0;500.0;4;73.0;-65.0;645;-439.0;873.0;669.0
-450.0;-872.0;-200.0;-1.0;315.0;32;230.0;-250.0;700;51.0;920.0;801.0
-148.0;-1383.0;135.0;-18.0;590.0;91;309.0;-273.0;775;185.0;717.0;731.0
319.0;-1032.0;34.0;-31.0;515.0;-166;153.0;-93.0;856;142.0;606.0;906.0
-396.0;-903.0;8.0;-53.0;573.0;-1;240.0;-153.0;642;-546.0;865.0;639.0
-383.0;-915.0;154.0;-64.0;616.0;3;64.0;-57.0;640;-366.0;803.0;651.0
-352.0;-920.0;28.0;-20.0;488.0;-1;80.0;-89.0;647;-385.0;836.0;611.0
-212.0;-730.0;562.0;-96.0;469.0;-691;13.0;-66.0;1185;37.0;535.0;797.0
-353.0;-913.0;44.0;-4.0;671.0;4;134.0;-124.0;638;-621.0;801.0;689.0
-373.0;-900.0;-8.0;0.0;664.0;-5;141.0;-127.0;638;-447.0;786.0;667.0
-355.0;-926.0;38.0;-11.0;504.0;-1;71.0;-63.0;650;-371.0;836.0;600.0
-353.0;-929.0;21.0;-21.0;494.0;0;64.0;-77.0;645;-388.0;865.0;641.0
12.0;-883.0;-223.0;-185.0;439.0;-663;6.0;-267.0;884;182.0;500.0;755.0
175.0;-809.0;-395.0;33.0;244.0;94;207.0;-276.0;832;-78.0;484.0;1001.0
128.0;-981.0;-225.0;45.0;320.0;-2;222.0;-198.0;733;85.0;1024.0;889.0
-342.0;-958.0;247.0;-24.0;798.0;3;19.0;0.0;643;-345.0;153.0;762.0
145.0;-988.0;-1.0;39.0;741.0;-2;161.0;-164.0;721;39.0;154.0;925.0
11.0;-938.0;479.0;4.0;705.0;2;259.0;-285.0;729;41.0;917.0;819.0
-362.0;-921.0;-17.0;-13.0;491.0;-5;49.0;-96.0;644;-372.0;854.0;608.0
-363.0;-928.0;27.0;-9.0;496.0;1;87.0;-51.0;646;-387.0;822.0;622.0
97.0;-860.0;-658.0;-304.0;583.0;-16;2.0;184.0;734;-661.0;964.0;635.0
24.0;-980.0;1235.0;-62.0;888.0;4;74.0;-61.0;709;45.0;919.0;846.0
-364.0;-927.0;-6.0;-1.0;491.0;-2;62.0;-61.0;652;-368.0;859.0;626.0
