InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit L-SHOE EuZ;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit BACK gyroZ
521.0;-170.0;-149.0;483.0;685.0;177;241.0;-33.0
1832.0;73.0;-250.0;431.0;1124.0;177;217.0;-16.0
653.0;240.0;-226.0;329.0;896.0;176;99.0;-28.0
467.0;323.0;-251.0;?;-213.0;177;135.0;-56.0
-122.0;333.0;-293.0;?;-126.0;177;-5.0;-54.0
-440.0;202.0;-368.0;?;-64.0;179;182.0;-26.0
-304.0;186.0;-331.0;?;-219.0;180;383.0;36.0
140.0;110.0;-343.0;?;-574.0;173;133.0;170.0
-373.0;-33.0;-322.0;425.0;-669.0;170;-53.0;243.0
-1507.0;-117.0;-308.0;694.0;-578.0;172;-85.0;314.0
-1223.0;-24.0;-167.0;1023.0;13.0;172;212.0;307.0
-604.0;253.0;-173.0;1419.0;655.0;172;100.0;336.0
402.0;209.0;-390.0;1537.0;1385.0;172;370.0;396.0
1470.0;-128.0;-275.0;1490.0;1744.0;172;1154.0;395.0
978.0;-555.0;-241.0;1272.0;541.0;172;678.0;202.0
-730.0;-509.0;-351.0;1200.0;-645.0;172;276.0;-85.0
-1132.0;-450.0;-285.0;1171.0;-3.0;172;469.0;-209.0
46.0;-591.0;-204.0;1068.0;800.0;172;650.0;-224.0
1007.0;-642.0;132.0;984.0;769.0;172;643.0;-269.0
905.0;-567.0;282.0;884.0;723.0;172;264.0;-372.0
414.0;-529.0;339.0;768.0;865.0;172;195.0;-438.0
208.0;-530.0;348.0;635.0;712.0;172;488.0;-433.0
37.0;-525.0;445.0;420.0;579.0;172;384.0;-420.0
279.0;-495.0;602.0;273.0;746.0;172;211.0;-461.0
211.0;-361.0;592.0;238.0;921.0;172;146.0;-519.0
35.0;-265.0;540.0;177.0;714.0;172;273.0;-457.0
235.0;-217.0;452.0;91.0;680.0;172;267.0;-442.0
?;-201.0;365.0;29.0;541.0;172;327.0;-410.0
?;-132.0;334.0;34.0;18.0;172;208.0;-384.0
?;-89.0;288.0;63.0;415.0;172;309.0;-353.0
-280.0;-38.0;176.0;81.0;325.0;172;261.0;-324.0
485.0;-39.0;126.0;-67.0;145.0;173;172.0;-230.0
567.0;-87.0;31.0;-106.0;345.0;175;110.0;-227.0
714.0;-40.0;1.0;-91.0;220.0;174;107.0;-199.0
984.0;90.0;91.0;-66.0;393.0;174;68.0;-179.0
932.0;151.0;37.0;-143.0;284.0;174;54.0;-131.0
-478.0;107.0;-4.0;-268.0;-246.0;174;112.0;-86.0
-1730.0;57.0;44.0;-347.0;-696.0;174;79.0;-104.0
-1621.0;11.0;85.0;-512.0;-913.0;174;58.0;-110.0
-1518.0;-31.0;147.0;-530.0;-879.0;174;1.0;-105.0
-1475.0;-55.0;129.0;-533.0;-645.0;174;98.0;-90.0
-1197.0;-6.0;176.0;-519.0;-597.0;174;279.0;-52.0
-453.0;-134.0;203.0;-556.0;-365.0;174;115.0;-11.0
-158.0;-376.0;196.0;-794.0;-509.0;174;-37.0;9.0
-301.0;-502.0;153.0;-776.0;-764.0;174;-134.0;-14.0
-514.0;-434.0;186.0;-707.0;-364.0;174;-309.0;5.0
-101.0;-260.0;41.0;-540.0;36.0;174;32.0;72.0
-409.0;-38.0;-29.0;-358.0;281.0;174;303.0;108.0
-183.0;61.0;-136.0;-223.0;217.0;174;422.0;114.0
-238.0;76.0;-118.0;-243.0;-120.0;174;437.0;129.0
94.0;92.0;-36.0;-261.0;-145.0;174;138.0;145.0
168.0;94.0;112.0;-192.0;-92.0;174;-159.0;126.0
205.0;100.0;54.0;-147.0;-169.0;174;-203.0;123.0
?;152.0;25.0;-57.0;-30.0;174;-99.0;83.0
?;190.0;-7.0;-26.0;199.0;174;-2.0;66.0
?;188.0;-22.0;-17.0;227.0;174;11.0;34.0
?;118.0;-39.0;-7.0;47.0;174;24.0;-5.0
?;203.0;-78.0;-18.0;-215.0;174;196.0;-30.0
?;182.0;-75.0;-30.0;-179.0;174;170.0;-13.0
?;171.0;33.0;-28.0;-120.0;174;158.0;-62.0
?;154.0;55.0;4.0;-46.0;174;61.0;-73.0
?;116.0;67.0;-9.0;115.0;174;-18.0;-26.0
?;96.0;79.0;23.0;64.0;174;-126.0;-53.0
?;97.0;38.0;-15.0;4.0;174;-53.0;-20.0
?;84.0;74.0;-24.0;-27.0;174;-35.0;-51.0
?;58.0;70.0;-6.0;-9.0;174;-13.0;-27.0
?;22.0;36.0;-5.0;-47.0;174;8.0;-11.0
?;34.0;59.0;-9.0;-40.0;174;-10.0;-7.0
-41.0;-20.0;19.0;-5.0;2.0;174;15.0;3.0
-73.0;1.0;63.0;-33.0;-21.0;174;42.0;6.0
-72.0;26.0;85.0;-24.0;-18.0;174;-20.0;10.0
-40.0;20.0;55.0;-42.0;-43.0;174;-3.0;24.0
-116.0;63.0;3.0;-49.0;-34.0;174;29.0;-7.0
-96.0;55.0;15.0;-28.0;-71.0;174;1.0;6.0
-106.0;135.0;21.0;-4.0;-37.0;174;28.0;-9.0
-65.0;193.0;20.0;-1.0;-49.0;174;133.0;11.0
-77.0;210.0;-8.0;-43.0;-17.0;174;107.0;-5.0
-52.0;178.0;8.0;-39.0;10.0;174;129.0;6.0
-77.0;221.0;44.0;0.0;-16.0;174;77.0;-6.0
-35.0;217.0;-1.0;-45.0;2.0;174;49.0;-7.0
-25.0;246.0;-9.0;-31.0;79.0;174;116.0;-26.0
-76.0;263.0;52.0;-41.0;95.0;174;178.0;-53.0
-21.0;226.0;107.0;-50.0;52.0;174;-146.0;-34.0
-38.0;109.0;19.0;-13.0;46.0;174;-92.0;-54.0
-75.0;88.0;-42.0;-35.0;47.0;174;20.0;-50.0
-71.0;119.0;44.0;-41.0;55.0;174;81.0;-65.0
-70.0;97.0;-18.0;0.0;-13.0;?;159.0;-46.0
-92.0;83.0;-66.0;-20.0;-44.0;?;222.0;-37.0
-94.0;103.0;-13.0;-20.0;45.0;?;187.0;-37.0
-9.0;142.0;9.0;-52.0;38.0;?;66.0;-28.0
-65.0;152.0;-75.0;-25.0;-26.0;?;162.0;-28.0
-100.0;256.0;-23.0;-50.0;-20.0;?;203.0;-33.0
-20.0;255.0;-101.0;-57.0;-28.0;?;157.0;-18.0
-66.0;270.0;-117.0;-66.0;-29.0;?;161.0;-10.0
-75.0;307.0;-130.0;-80.0;-62.0;?;127.0;14.0
-64.0;329.0;-24.0;-95.0;-47.0;?;?;34.0
-65.0;326.0;-65.0;-101.0;-65.0;?;?;31.0
-26.0;319.0;-78.0;-104.0;-35.0;174;?;38.0
-21.0;276.0;-134.0;-52.0;-48.0;174;?;4.0
-83.0;206.0;-30.0;-87.0;-36.0;174;?;49.0
-61.0;167.0;16.0;-64.0;-13.0;174;?;32.0
-76.0;142.0;-97.0;-45.0;-47.0;174;?;7.0
-74.0;170.0;-123.0;-85.0;-48.0;174;120.0;46.0
-63.0;156.0;-124.0;-124.0;-69.0;174;148.0;-7.0
-2.0;172.0;-118.0;-87.0;-97.0;174;92.0;51.0
0.0;169.0;-134.0;-93.0;-12.0;174;77.0;33.0
-76.0;170.0;-139.0;-67.0;-22.0;174;56.0;12.0
-56.0;181.0;-134.0;-67.0;-42.0;174;25.0;31.0
-14.0;195.0;-168.0;-64.0;-57.0;174;-20.0;31.0
-52.0;139.0;-123.0;-78.0;-57.0;174;-17.0;40.0
-102.0;139.0;-99.0;-64.0;-92.0;174;-19.0;23.0
-88.0;98.0;-111.0;-72.0;-123.0;174;53.0;41.0
-57.0;102.0;-198.0;-78.0;-138.0;174;6.0;23.0
-104.0;129.0;-227.0;-124.0;-170.0;174;140.0;15.0
-134.0;165.0;-376.0;-166.0;-168.0;174;61.0;6.0
-131.0;168.0;-322.0;-175.0;-166.0;174;119.0;53.0
-145.0;177.0;-509.0;-196.0;-221.0;174;25.0;12.0
-91.0;283.0;-25.0;-37.0;-54.0;174;-70.0;31.0
-110.0;245.0;-13.0;-33.0;-94.0;174;-94.0;25.0
-91.0;205.0;-38.0;-62.0;-102.0;174;-54.0;53.0
-101.0;169.0;-127.0;-62.0;-78.0;174;-5.0;36.0
-82.0;133.0;-149.0;-63.0;-56.0;174;11.0;42.0
-89.0;109.0;-74.0;-55.0;-68.0;174;59.0;55.0
-113.0;111.0;-168.0;-38.0;-94.0;174;35.0;87.0
-92.0;69.0;-86.0;-41.0;-79.0;174;16.0;57.0
-91.0;75.0;-12.0;-12.0;-59.0;174;-30.0;97.0
-106.0;15.0;-51.0;-15.0;-63.0;174;-13.0;61.0
-81.0;50.0;-10.0;-54.0;-20.0;174;-33.0;68.0
-169.0;34.0;-34.0;-37.0;5.0;174;-59.0;55.0
-93.0;-22.0;-126.0;-48.0;-21.0;174;62.0;36.0
-74.0;43.0;-257.0;-47.0;-110.0;173;118.0;35.0
-200.0;115.0;-463.0;-81.0;-230.0;173;200.0;20.0
-1028.0;122.0;-354.0;-118.0;-530.0;173;333.0;-35.0
-969.0;110.0;-143.0;-151.0;-689.0;174;204.0;-12.0
53.0;-32.0;-49.0;-116.0;-672.0;174;21.0;43.0
379.0;-268.0;23.0;45.0;-422.0;174;5.0;37.0
217.0;-463.0;85.0;181.0;-133.0;174;53.0;87.0
28.0;-736.0;-13.0;243.0;280.0;174;161.0;62.0
35.0;-951.0;-158.0;363.0;558.0;174;365.0;81.0
50.0;-1078.0;-154.0;400.0;577.0;174;412.0;135.0
145.0;-1181.0;-41.0;508.0;595.0;174;59.0;109.0
342.0;-1076.0;129.0;539.0;714.0;173;-266.0;90.0
347.0;-1029.0;247.0;564.0;583.0;173;-624.0;56.0
-133.0;-965.0;293.0;456.0;411.0;173;-826.0;55.0
-508.0;-873.0;301.0;401.0;135.0;173;-857.0;54.0
-611.0;-757.0;303.0;306.0;62.0;173;-867.0;23.0
-13.0;-563.0;298.0;214.0;277.0;173;-696.0;-7.0
476.0;-361.0;241.0;144.0;471.0;173;-517.0;-31.0
299.0;-234.0;277.0;82.0;244.0;173;-364.0;-49.0
638.0;-143.0;338.0;22.0;-7.0;173;-273.0;-40.0
-182.0;-124.0;298.0;-23.0;-177.0;173;-249.0;-31.0
-374.0;-88.0;227.0;-61.0;-189.0;173;-277.0;-13.0
-5.0;-84.0;110.0;-32.0;231.0;173;-218.0;-19.0
117.0;-119.0;56.0;-82.0;22.0;173;-118.0;-6.0
879.0;-166.0;-36.0;-122.0;206.0;173;-143.0;25.0
604.0;-169.0;-109.0;-65.0;913.0;173;-99.0;38.0
-107.0;-163.0;-105.0;-115.0;-43.0;173;-59.0;55.0
-722.0;-186.0;-160.0;-49.0;-440.0;?;11.0;117.0
-418.0;-197.0;-159.0;5.0;-500.0;?;30.0;143.0
303.0;-178.0;-160.0;25.0;-659.0;?;31.0;115.0
421.0;-182.0;-132.0;4.0;-859.0;?;68.0;102.0
183.0;-227.0;-196.0;-97.0;-929.0;?;77.0;92.0
100.0;-266.0;-215.0;-127.0;-823.0;?;54.0;90.0
-451.0;-192.0;-221.0;-134.0;-414.0;?;39.0;126.0
-1198.0;-214.0;-228.0;-192.0;-250.0;?;-13.0;138.0
-1655.0;-206.0;-215.0;-203.0;-308.0;?;-40.0;147.0
-1929.0;-183.0;-157.0;-201.0;-333.0;?;-84.0;198.0
-1914.0;-107.0;-49.0;-226.0;-193.0;?;-113.0;211.0
-2291.0;-14.0;-49.0;-104.0;-184.0;?;-55.0;230.0
-1272.0;45.0;-22.0;-95.0;-218.0;?;-85.0;243.0
-427.0;45.0;8.0;-71.0;-160.0;?;-85.0;181.0
197.0;86.0;59.0;-42.0;120.0;173;-105.0;170.0
583.0;109.0;53.0;53.0;-14.0;173;-86.0;132.0
199.0;87.0;111.0;13.0;-348.0;173;5.0;34.0
197.0;60.0;105.0;-47.0;-614.0;173;12.0;45.0
268.0;-1.0;70.0;?;-404.0;173;15.0;36.0
-716.0;-20.0;5.0;?;-177.0;173;15.0;31.0
-856.0;-49.0;-28.0;?;-156.0;173;6.0;-10.0
-549.0;-50.0;-87.0;?;-405.0;173;2.0;15.0
-948.0;-74.0;-49.0;?;-506.0;173;2.0;-18.0
-523.0;-50.0;-12.0;?;-524.0;173;-13.0;-1.0
-3.0;4.0;7.0;-55.0;-422.0;173;-7.0;-18.0
663.0;-22.0;18.0;-68.0;-215.0;173;?;-3.0
693.0;-7.0;42.0;-27.0;-91.0;173;?;-6.0
456.0;13.0;49.0;27.0;78.0;173;?;6.0
714.0;20.0;18.0;57.0;418.0;173;?;-16.0
1605.0;-7.0;-23.0;75.0;796.0;173;?;16.0
2623.0;33.0;-57.0;86.0;892.0;173;?;-53.0
2573.0;6.0;-19.0;94.0;447.0;173;?;-50.0
1452.0;-28.0;22.0;61.0;308.0;173;?;-63.0
1009.0;-23.0;-34.0;36.0;438.0;173;?;-71.0
517.0;-19.0;-56.0;-17.0;311.0;173;?;-80.0
627.0;-19.0;-57.0;-40.0;-144.0;173;?;-127.0
140.0;-42.0;-102.0;-95.0;-131.0;173;?;-104.0
-474.0;-9.0;-21.0;-63.0;-132.0;173;?;-96.0
-489.0;14.0;-54.0;-23.0;-177.0;173;?;-86.0
-298.0;17.0;-9.0;-61.0;-65.0;173;99.0;-79.0
-119.0;26.0;4.0;-20.0;138.0;173;98.0;-45.0
-460.0;81.0;58.0;-30.0;180.0;173;69.0;-63.0
-867.0;358.0;693.0;-938.0;-875.0;178;-1128.0;591.0
-1174.0;201.0;386.0;-994.0;-874.0;162;-1082.0;579.0
-972.0;-30.0;-224.0;-1032.0;-810.0;181;-880.0;575.0
-636.0;-209.0;-694.0;-1014.0;-879.0;163;-312.0;658.0
-765.0;-141.0;-1071.0;-881.0;-936.0;171;66.0;671.0
-950.0;-45.0;-1257.0;-620.0;-778.0;212;370.0;595.0
-748.0;48.0;-1429.0;-352.0;-614.0;-51;933.0;539.0
-724.0;274.0;-1590.0;-154.0;-583.0;-225;1153.0;465.0
-397.0;?;-1376.0;8.0;-507.0;-156;1416.0;439.0
-315.0;?;-1456.0;15.0;-398.0;-182;1723.0;391.0
-530.0;?;-1149.0;1.0;-365.0;-179;1676.0;266.0
-139.0;?;2186.0;193.0;55.0;-180;74.0;143.0
-15.0;?;2342.0;266.0;171.0;-152;170.0;149.0
-38.0;?;2412.0;360.0;170.0;-222;207.0;186.0
-46.0;?;2028.0;359.0;180.0;-65;454.0;192.0
-107.0;?;1203.0;376.0;174.0;207;602.0;227.0
-79.0;?;137.0;355.0;202.0;179;-325.0;267.0
-11.0;?;-482.0;332.0;176.0;158;-1446.0;302.0
-38.0;?;-998.0;213.0;97.0;174;-2281.0;312.0
-47.0;?;-1288.0;171.0;12.0;159;-2968.0;359.0
-176.0;?;-1722.0;91.0;-128.0;169;-3167.0;447.0
-161.0;-865.0;-1843.0;20.0;-201.0;165;-2904.0;501.0
-145.0;-945.0;-1560.0;30.0;-144.0;164;-2454.0;462.0
-182.0;-716.0;-1155.0;97.0;-35.0;161;-1593.0;451.0
-244.0;-466.0;-764.0;186.0;75.0;180;-606.0;457.0
-349.0;-323.0;-384.0;228.0;322.0;146;289.0;528.0
-296.0;-148.0;-376.0;-248.0;93.0;203;145.0;500.0
-424.0;241.0;-367.0;-253.0;-412.0;138;-716.0;477.0
-651.0;518.0;-551.0;-557.0;-697.0;-164;-1297.0;461.0
-969.0;775.0;-372.0;-792.0;-1178.0;-194;-1270.0;500.0
-1214.0;931.0;26.0;-797.0;-1376.0;-145;-1315.0;523.0
-1470.0;955.0;159.0;-819.0;-1435.0;-176;-1301.0;524.0
-1318.0;955.0;269.0;-784.0;-1328.0;-145;-847.0;622.0
-525.0;885.0;393.0;-715.0;-949.0;-155;-377.0;646.0
88.0;843.0;398.0;-535.0;-659.0;-152;-111.0;663.0
29.0;805.0;317.0;-380.0;-477.0;-147;80.0;605.0
-482.0;603.0;190.0;-317.0;-503.0;-153;175.0;560.0
-847.0;334.0;-90.0;-264.0;-633.0;-150;207.0;499.0
-1005.0;192.0;-326.0;-164.0;-641.0;-153;200.0;408.0
-902.0;87.0;-481.0;-98.0;-410.0;-158;153.0;355.0
-504.0;-37.0;-607.0;-36.0;-106.0;-161;305.0;215.0
10.0;-74.0;-732.0;-36.0;147.0;-161;428.0;143.0
360.0;-125.0;-999.0;60.0;322.0;-161;539.0;13.0
531.0;-100.0;-1125.0;10.0;573.0;-160;537.0;-87.0
762.0;-175.0;-962.0;217.0;895.0;-160;475.0;-183.0
1072.0;-72.0;-737.0;366.0;1148.0;-163;580.0;-231.0
1373.0;-61.0;-476.0;422.0;1417.0;-164;616.0;-276.0
1555.0;-12.0;-175.0;602.0;1569.0;-165;673.0;-319.0
1601.0;-37.0;-8.0;581.0;1625.0;-164;?;-326.0
1262.0;-94.0;132.0;557.0;1484.0;-164;?;-382.0
640.0;-146.0;299.0;578.0;1114.0;-164;?;-424.0
279.0;-187.0;253.0;512.0;1083.0;-164;?;-421.0
418.0;-161.0;146.0;469.0;1033.0;-164;442.0;-411.0
451.0;-134.0;34.0;516.0;1110.0;-164;499.0;-437.0
286.0;-238.0;-35.0;632.0;1292.0;-164;621.0;-486.0
-249.0;-367.0;?;720.0;1527.0;-164;741.0;-490.0
-1101.0;-451.0;-393.0;891.0;1683.0;-164;746.0;-455.0
-743.0;-396.0;-781.0;900.0;1319.0;-163;716.0;-471.0
-558.0;-363.0;-928.0;1112.0;1025.0;-163;794.0;-398.0
-284.0;-465.0;-597.0;1072.0;1225.0;-163;831.0;-315.0
234.0;-547.0;-161.0;1172.0;1552.0;-163;766.0;-328.0
265.0;-490.0;-44.0;1198.0;1278.0;-163;709.0;-293.0
494.0;-377.0;-246.0;1295.0;360.0;-163;752.0;-223.0
992.0;-394.0;-617.0;1251.0;47.0;-163;871.0;-173.0
1131.0;-515.0;-1181.0;1005.0;851.0;-163;1097.0;-129.0
701.0;-625.0;-1561.0;913.0;1081.0;-163;1256.0;-114.0
1061.0;-649.0;-1951.0;808.0;716.0;-163;1441.0;-182.0
-1057.0;-716.0;-2105.0;755.0;113.0;-164;1596.0;-289.0
372.0;-575.0;-2433.0;670.0;-1049.0;-164;1778.0;-346.0
546.0;-640.0;-1684.0;619.0;-568.0;-166;1632.0;-267.0
186.0;-454.0;-779.0;713.0;-102.0;-166;1583.0;-228.0
159.0;-122.0;-163.0;853.0;508.0;-166;1181.0;-261.0
269.0;8.0;-2.0;939.0;412.0;-168;1205.0;-275.0
258.0;-55.0;64.0;890.0;170.0;-169;1258.0;-265.0
316.0;-124.0;-106.0;775.0;240.0;-169;1120.0;-267.0
419.0;-237.0;-241.0;626.0;476.0;-169;953.0;-248.0
406.0;-359.0;-344.0;509.0;480.0;-169;807.0;-252.0
530.0;-491.0;-396.0;332.0;440.0;-169;647.0;-252.0
502.0;?;-511.0;315.0;472.0;-169;324.0;-212.0
556.0;?;-698.0;354.0;425.0;-167;211.0;-216.0
221.0;?;-797.0;389.0;376.0;-168;152.0;-209.0
358.0;?;-855.0;384.0;268.0;-168;-19.0;-147.0
275.0;?;-724.0;500.0;277.0;-165;35.0;-107.0
270.0;?;-579.0;609.0;196.0;-174;238.0;-157.0
83.0;?;-454.0;642.0;180.0;-161;500.0;-170.0
47.0;?;-472.0;611.0;49.0;-180;692.0;-187.0
256.0;?;-651.0;589.0;-10.0;-168;791.0;-166.0
107.0;?;-836.0;515.0;5.0;-167;888.0;-150.0
30.0;?;-981.0;464.0;-191.0;-220;818.0;-127.0
139.0;?;-1011.0;365.0;-180.0;21;655.0;-113.0
58.0;-147.0;-994.0;329.0;-375.0;225;465.0;-109.0
-15.0;-22.0;-981.0;249.0;-256.0;158;321.0;-168.0
163.0;-14.0;-888.0;286.0;-244.0;178;322.0;-81.0
-367.0;-767.0;-646.0;-89.0;-398.0;92;232.0;88.0
382.0;-79.0;250.0;505.0;447.0;-180;423.0;-228.0
241.0;-210.0;299.0;553.0;264.0;-180;528.0;-217.0
522.0;?;389.0;457.0;152.0;-180;597.0;-254.0
763.0;?;485.0;276.0;246.0;-180;601.0;-181.0
672.0;?;577.0;245.0;540.0;-180;515.0;-199.0
617.0;?;743.0;257.0;728.0;-180;468.0;-229.0
505.0;?;913.0;219.0;690.0;-180;404.0;-227.0
626.0;?;1042.0;152.0;497.0;-180;360.0;-204.0
374.0;-45.0;1113.0;68.0;332.0;-180;250.0;-211.0
312.0;79.0;1269.0;53.0;227.0;-180;222.0;-182.0
155.0;156.0;1451.0;41.0;155.0;-180;98.0;-191.0
-36.0;192.0;1693.0;?;96.0;-180;119.0;-175.0
-225.0;235.0;1918.0;?;45.0;-180;-31.0;-156.0
-442.0;361.0;1951.0;103.0;-58.0;-180;11.0;-108.0
-550.0;498.0;2071.0;131.0;-186.0;-180;-206.0;-90.0
-539.0;606.0;2194.0;71.0;-321.0;-179;-368.0;-57.0
-592.0;698.0;2180.0;103.0;-314.0;-179;-367.0;-81.0
-777.0;775.0;2111.0;94.0;-217.0;-179;-294.0;-61.0
-478.0;808.0;2086.0;158.0;-6.0;-179;-92.0;-66.0
-376.0;839.0;1979.0;107.0;97.0;-179;-191.0;-60.0
-346.0;710.0;1769.0;128.0;246.0;-179;-404.0;-45.0
-357.0;660.0;1298.0;83.0;263.0;-179;-689.0;-26.0
-249.0;567.0;695.0;34.0;142.0;-179;-816.0;47.0
-229.0;449.0;338.0;20.0;8.0;-179;-821.0;2.0
-160.0;232.0;277.0;-53.0;-81.0;-179;-576.0;0.0
?;80.0;17.0;-191.0;-185.0;-179;-220.0;-12.0
?;15.0;-78.0;-228.0;-194.0;-179;171.0;32.0
?;-56.0;-168.0;-272.0;-225.0;-179;335.0;85.0
?;-23.0;-170.0;-227.0;-519.0;-179;409.0;36.0
?;10.0;-20.0;-172.0;-442.0;-179;212.0;122.0
?;39.0;152.0;-132.0;-389.0;-179;116.0;92.0
?;24.0;190.0;-63.0;-249.0;-179;123.0;70.0
?;1.0;226.0;32.0;-152.0;-179;60.0;-8.0
-284.0;-27.0;198.0;91.0;-69.0;?;199.0;-18.0
-148.0;-136.0;49.0;92.0;-67.0;?;272.0;-58.0
-102.0;-173.0;-184.0;127.0;-83.0;?;485.0;-90.0
-187.0;-283.0;-441.0;49.0;-126.0;?;551.0;-56.0
-185.0;-428.0;-557.0;76.0;-161.0;?;615.0;-88.0
-205.0;-464.0;-601.0;78.0;-144.0;?;566.0;-71.0
-215.0;-504.0;-695.0;98.0;-174.0;?;446.0;-111.0
-230.0;-513.0;-702.0;96.0;-207.0;?;483.0;-61.0
-225.0;-459.0;-560.0;88.0;-187.0;?;442.0;-62.0
-246.0;-422.0;-483.0;122.0;-165.0;?;349.0;-21.0
-207.0;-424.0;-564.0;103.0;-135.0;-179;566.0;-62.0
-170.0;-520.0;-785.0;72.0;-101.0;-179;676.0;-41.0
-143.0;-597.0;-812.0;25.0;-50.0;-179;863.0;-14.0
-99.0;-685.0;-968.0;51.0;29.0;-179;1028.0;-23.0
-149.0;-662.0;-1114.0;25.0;-24.0;-179;999.0;-13.0
-145.0;-589.0;-1080.0;76.0;-24.0;-179;730.0;0.0
-86.0;-421.0;-1116.0;128.0;24.0;-179;532.0;0.0
-132.0;-313.0;-1163.0;144.0;-47.0;-179;339.0;-22.0
-154.0;-234.0;-1162.0;163.0;-7.0;-179;323.0;-2.0
-116.0;-80.0;-1224.0;186.0;-18.0;-179;171.0;?
-135.0;37.0;-1083.0;137.0;20.0;-179;46.0;?
-84.0;114.0;-703.0;142.0;61.0;-179;-293.0;?
-42.0;185.0;-350.0;131.0;80.0;-179;-417.0;?
-93.0;232.0;-129.0;120.0;84.0;-179;-366.0;-30.0
-55.0;273.0;-55.0;139.0;134.0;-179;-204.0;-13.0
148.0;322.0;202.0;140.0;181.0;-179;-121.0;-40.0
46.0;299.0;591.0;176.0;306.0;-179;-152.0;-45.0
107.0;366.0;761.0;212.0;470.0;-179;-68.0;-51.0
152.0;402.0;571.0;283.0;584.0;-179;-154.0;-81.0
81.0;393.0;236.0;387.0;770.0;-179;-123.0;-98.0
125.0;301.0;50.0;403.0;868.0;-179;-81.0;-98.0
87.0;226.0;-17.0;404.0;911.0;-179;-5.0;-58.0
105.0;151.0;380.0;352.0;942.0;-179;133.0;-94.0
94.0;50.0;934.0;340.0;1028.0;-178;306.0;-74.0
261.0;139.0;1223.0;454.0;962.0;-178;317.0;-81.0
281.0;99.0;1470.0;520.0;979.0;-178;219.0;-98.0
284.0;102.0;1388.0;536.0;980.0;-178;254.0;-120.0
353.0;223.0;?;628.0;941.0;-179;367.0;-148.0
191.0;504.0;1586.0;701.0;841.0;-179;194.0;-165.0
189.0;640.0;1481.0;552.0;857.0;-178;-284.0;-162.0
179.0;630.0;1307.0;399.0;726.0;-178;-625.0;-133.0
125.0;813.0;1411.0;270.0;560.0;-178;-880.0;-137.0
119.0;696.0;1178.0;197.0;503.0;-179;-806.0;-133.0
189.0;611.0;700.0;44.0;301.0;-179;-758.0;-94.0
213.0;357.0;326.0;-62.0;143.0;-179;-964.0;-71.0
86.0;138.0;229.0;-146.0;-22.0;-178;-780.0;-74.0
144.0;-46.0;-95.0;-211.0;-165.0;-178;-445.0;-52.0
-154.0;-154.0;-364.0;-155.0;-393.0;-178;-118.0;-87.0
-254.0;-234.0;-285.0;-147.0;-325.0;-179;-28.0;-69.0
-412.0;-223.0;-320.0;-104.0;-219.0;-179;107.0;-77.0
-665.0;-194.0;-135.0;-24.0;-64.0;-179;202.0;-85.0
-1508.0;-224.0;-143.0;60.0;-755.0;-178;443.0;-101.0
-2828.0;-271.0;-69.0;120.0;-1473.0;-178;828.0;-69.0
-3734.0;-249.0;-21.0;70.0;-1565.0;-178;1052.0;-32.0
-4646.0;-221.0;4.0;63.0;-1213.0;-179;1039.0;-7.0
-3570.0;-132.0;23.0;88.0;-679.0;-179;912.0;-11.0
-1983.0;43.0;81.0;-15.0;5.0;-179;617.0;21.0
-1732.0;195.0;78.0;72.0;369.0;-178;230.0;3.0
-1385.0;363.0;460.0;100.0;387.0;-178;-35.0;32.0
-756.0;519.0;542.0;149.0;407.0;-178;-168.0;25.0
-483.0;649.0;604.0;159.0;372.0;-179;-425.0;41.0
-412.0;685.0;713.0;177.0;287.0;-179;-738.0;51.0
-740.0;690.0;841.0;152.0;164.0;-179;-952.0;58.0
-749.0;668.0;829.0;118.0;27.0;-178;-986.0;63.0
-184.0;617.0;777.0;38.0;299.0;-178;-836.0;84.0
-3.0;618.0;798.0;-35.0;316.0;-178;-821.0;62.0
-110.0;598.0;839.0;-64.0;152.0;-179;-762.0;49.0
-215.0;580.0;771.0;-106.0;17.0;-179;-637.0;57.0
-461.0;416.0;775.0;-125.0;-20.0;-179;-493.0;42.0
-352.0;77.0;264.0;-87.0;-82.0;-179;-163.0;-22.0
-606.0;87.0;174.0;-63.0;-287.0;-179;38.0;19.0
-1204.0;74.0;129.0;-32.0;-388.0;-179;67.0;51.0
-309.0;75.0;234.0;-81.0;-373.0;-179;-61.0;54.0
-128.0;128.0;292.0;-107.0;-170.0;-179;-218.0;55.0
172.0;108.0;408.0;-92.0;-19.0;-179;-345.0;45.0
330.0;74.0;468.0;-13.0;95.0;-179;-337.0;51.0
-36.0;79.0;339.0;-52.0;-100.0;-179;-208.0;0.0
-54.0;15.0;186.0;-51.0;-91.0;-179;-24.0;23.0
126.0;-5.0;67.0;-1.0;-42.0;-179;97.0;-5.0
146.0;-15.0;-108.0;5.0;-21.0;-179;218.0;3.0
-30.0;-29.0;-144.0;-7.0;-62.0;-179;248.0;-7.0
-124.0;4.0;-74.0;-6.0;-55.0;-179;317.0;-17.0
-45.0;27.0;-130.0;-71.0;-8.0;-179;326.0;6.0
