InertialMeasurementUnit BACK accY;InertialMeasurementUnit RUA accZ;Accelerometer RUA^ accZ;InertialMeasurementUnit RUA accX;Accelerometer RUA^ accY;InertialMeasurementUnit LUA accZ;Accelerometer RUA_ accY;InertialMeasurementUnit RLA accX;Accelerometer RWR accY;InertialMeasurementUnit RLA accZ;Accelerometer RUA_ accZ;InertialMeasurementUnit RUA accY
-221.0;364.0;803.0;-715.0;791.0;263.0;45.0;456.0;-575.0;824.0;369.0;625.0
-222.0;368.0;775.0;-721.0;754.0;254.0;28.0;?;-552.0;794.0;350.0;597.0
-223.0;355.0;709.0;-721.0;789.0;245.0;-10.0;?;-509.0;875.0;318.0;567.0
-237.0;339.0;702.0;-735.0;807.0;235.0;-43.0;?;-476.0;795.0;317.0;619.0
-250.0;339.0;677.0;-724.0;827.0;161.0;-52.0;?;-434.0;809.0;372.0;614.0
-247.0;340.0;671.0;-739.0;821.0;153.0;-21.0;?;-472.0;826.0;341.0;599.0
-225.0;337.0;688.0;-729.0;837.0;181.0;31.0;?;-505.0;852.0;345.0;558.0
-206.0;356.0;750.0;-736.0;840.0;237.0;78.0;?;-539.0;842.0;323.0;522.0
-195.0;351.0;699.0;-716.0;799.0;351.0;23.0;?;-559.0;814.0;276.0;566.0
-185.0;361.0;718.0;-699.0;791.0;368.0;35.0;436.0;-475.0;763.0;295.0;593.0
-159.0;359.0;732.0;-710.0;799.0;332.0;11.0;444.0;-416.0;715.0;287.0;626.0
-178.0;317.0;689.0;-710.0;820.0;283.0;-8.0;502.0;-457.0;766.0;290.0;638.0
-204.0;306.0;683.0;-732.0;867.0;237.0;-2.0;518.0;-421.0;718.0;314.0;673.0
-200.0;303.0;666.0;-729.0;865.0;230.0;-7.0;515.0;-455.0;770.0;314.0;633.0
-200.0;274.0;714.0;-732.0;834.0;222.0;25.0;488.0;-446.0;851.0;216.0;583.0
-204.0;301.0;669.0;-751.0;819.0;253.0;28.0;440.0;-423.0;849.0;212.0;526.0
-214.0;335.0;638.0;-767.0;816.0;244.0;71.0;405.0;-425.0;718.0;277.0;567.0
-216.0;337.0;676.0;-741.0;839.0;214.0;65.0;430.0;-445.0;684.0;?;575.0
-217.0;326.0;659.0;-746.0;862.0;210.0;-6.0;449.0;-404.0;777.0;?;562.0
-211.0;326.0;615.0;-758.0;925.0;234.0;50.0;495.0;-409.0;711.0;?;599.0
-197.0;285.0;632.0;-735.0;878.0;281.0;33.0;505.0;-481.0;790.0;?;586.0
-198.0;273.0;639.0;-775.0;792.0;254.0;20.0;460.0;-539.0;690.0;?;585.0
-182.0;310.0;676.0;-752.0;806.0;226.0;121.0;436.0;-654.0;515.0;?;584.0
-176.0;302.0;866.0;-768.0;1016.0;234.0;114.0;429.0;-479.0;535.0;?;606.0
-172.0;308.0;779.0;-786.0;886.0;308.0;1.0;?;-539.0;574.0;171.0;571.0
-172.0;305.0;753.0;-778.0;851.0;362.0;-16.0;?;-443.0;660.0;177.0;532.0
-183.0;273.0;628.0;-770.0;827.0;299.0;-40.0;?;-424.0;569.0;321.0;550.0
-192.0;289.0;602.0;-777.0;872.0;234.0;72.0;391.0;-437.0;523.0;409.0;567.0
-183.0;265.0;618.0;-786.0;839.0;219.0;-39.0;386.0;-471.0;517.0;292.0;553.0
-204.0;292.0;676.0;-799.0;873.0;231.0;6.0;414.0;-463.0;522.0;225.0;552.0
-205.0;287.0;622.0;-782.0;882.0;196.0;15.0;396.0;-390.0;627.0;159.0;513.0
-204.0;345.0;638.0;-817.0;827.0;217.0;81.0;343.0;-384.0;652.0;170.0;440.0
-210.0;312.0;680.0;-810.0;816.0;269.0;13.0;417.0;-436.0;466.0;206.0;540.0
-204.0;286.0;661.0;-740.0;776.0;284.0;66.0;443.0;-474.0;594.0;270.0;586.0
-226.0;97.0;671.0;-801.0;809.0;274.0;86.0;515.0;-429.0;810.0;219.0;621.0
-176.0;278.0;701.0;-967.0;767.0;314.0;87.0;549.0;-389.0;747.0;191.0;542.0
-166.0;343.0;649.0;-805.0;827.0;322.0;-17.0;491.0;-358.0;710.0;143.0;638.0
-188.0;270.0;669.0;-795.0;807.0;281.0;-33.0;500.0;-397.0;516.0;186.0;664.0
-169.0;254.0;786.0;-818.0;983.0;263.0;-13.0;388.0;-450.0;498.0;195.0;567.0
-167.0;164.0;887.0;-803.0;1074.0;166.0;29.0;420.0;-540.0;643.0;196.0;457.0
-209.0;189.0;846.0;-788.0;889.0;279.0;103.0;414.0;-413.0;616.0;258.0;487.0
-198.0;233.0;668.0;-797.0;845.0;361.0;107.0;441.0;-370.0;617.0;248.0;577.0
-169.0;262.0;562.0;-824.0;774.0;362.0;176.0;379.0;-280.0;659.0;466.0;517.0
-161.0;244.0;541.0;-803.0;785.0;319.0;145.0;340.0;-225.0;512.0;532.0;496.0
-188.0;218.0;551.0;-783.0;789.0;295.0;69.0;394.0;-341.0;480.0;293.0;557.0
-169.0;181.0;693.0;-763.0;803.0;265.0;156.0;423.0;-380.0;451.0;295.0;600.0
-146.0;199.0;696.0;-768.0;753.0;288.0;147.0;445.0;-384.0;400.0;281.0;576.0
-174.0;208.0;713.0;-765.0;739.0;319.0;219.0;394.0;-404.0;453.0;213.0;626.0
-150.0;231.0;770.0;-778.0;765.0;354.0;141.0;338.0;-373.0;579.0;239.0;574.0
-172.0;287.0;750.0;-761.0;748.0;375.0;38.0;326.0;-407.0;704.0;190.0;585.0
-187.0;288.0;739.0;-898.0;733.0;63.0;59.0;398.0;-292.0;1044.0;287.0;614.0
-82.0;362.0;752.0;-895.0;763.0;197.0;64.0;482.0;-318.0;1070.0;303.0;535.0
-157.0;373.0;765.0;-827.0;768.0;277.0;84.0;427.0;-302.0;830.0;327.0;734.0
-168.0;263.0;755.0;-780.0;795.0;316.0;84.0;344.0;-373.0;786.0;340.0;589.0
-106.0;200.0;766.0;-709.0;792.0;217.0;111.0;256.0;-380.0;769.0;279.0;378.0
-289.0;-7.0;794.0;-583.0;613.0;359.0;-155.0;434.0;-357.0;818.0;365.0;744.0
-255.0;70.0;839.0;-577.0;606.0;339.0;-60.0;419.0;-426.0;756.0;411.0;722.0
-248.0;75.0;954.0;-591.0;620.0;416.0;-65.0;412.0;-454.0;719.0;386.0;771.0
-258.0;130.0;950.0;-590.0;584.0;388.0;54.0;463.0;-402.0;662.0;448.0;842.0
-255.0;107.0;861.0;-620.0;538.0;371.0;134.0;514.0;-337.0;675.0;464.0;860.0
-247.0;135.0;810.0;-585.0;587.0;399.0;10.0;530.0;-367.0;602.0;420.0;927.0
-252.0;87.0;810.0;-583.0;580.0;409.0;20.0;571.0;-264.0;915.0;516.0;889.0
-243.0;99.0;769.0;-566.0;589.0;374.0;74.0;572.0;-284.0;970.0;479.0;869.0
-232.0;156.0;762.0;-559.0;557.0;368.0;217.0;?;-242.0;722.0;525.0;925.0
-222.0;99.0;801.0;-546.0;579.0;400.0;156.0;?;-334.0;751.0;552.0;889.0
-242.0;104.0;869.0;-532.0;595.0;394.0;174.0;?;-341.0;702.0;508.0;813.0
-258.0;153.0;880.0;-526.0;599.0;429.0;164.0;?;-347.0;694.0;485.0;771.0
-257.0;162.0;930.0;-512.0;612.0;394.0;153.0;?;-423.0;1004.0;405.0;693.0
-262.0;197.0;939.0;-543.0;566.0;347.0;164.0;?;-460.0;885.0;427.0;789.0
-283.0;204.0;933.0;-553.0;557.0;348.0;104.0;?;-423.0;813.0;450.0;866.0
-262.0;198.0;909.0;-530.0;575.0;339.0;108.0;?;-362.0;869.0;462.0;891.0
-240.0;188.0;834.0;-487.0;611.0;352.0;28.0;?;-368.0;1010.0;488.0;826.0
-247.0;213.0;875.0;-504.0;635.0;382.0;55.0;239.0;-543.0;1074.0;440.0;728.0
-250.0;212.0;935.0;-489.0;567.0;383.0;-2.0;219.0;-600.0;931.0;417.0;733.0
-260.0;218.0;1031.0;-501.0;605.0;355.0;28.0;190.0;-703.0;898.0;355.0;697.0
-256.0;214.0;944.0;-489.0;365.0;331.0;91.0;195.0;-820.0;895.0;379.0;693.0
-255.0;210.0;1045.0;-507.0;411.0;324.0;-10.0;208.0;-813.0;930.0;355.0;714.0
-250.0;192.0;1039.0;-528.0;362.0;354.0;-202.0;264.0;-803.0;956.0;250.0;786.0
-224.0;233.0;1028.0;-534.0;432.0;429.0;-286.0;261.0;-772.0;908.0;211.0;774.0
-211.0;260.0;1010.0;-541.0;429.0;444.0;-464.0;311.0;-660.0;883.0;206.0;839.0
-197.0;205.0;983.0;-511.0;493.0;455.0;-462.0;369.0;-683.0;947.0;240.0;906.0
-180.0;198.0;1021.0;-529.0;535.0;499.0;-480.0;389.0;-701.0;851.0;216.0;848.0
-187.0;242.0;1025.0;-548.0;583.0;552.0;-444.0;359.0;-627.0;745.0;264.0;829.0
-172.0;239.0;970.0;-566.0;585.0;517.0;-348.0;317.0;-538.0;840.0;359.0;777.0
-175.0;218.0;923.0;-574.0;602.0;483.0;-286.0;353.0;-492.0;928.0;417.0;759.0
-196.0;186.0;893.0;-576.0;591.0;475.0;-264.0;488.0;-451.0;745.0;450.0;815.0
-212.0;194.0;852.0;-564.0;546.0;?;-193.0;587.0;-506.0;516.0;440.0;925.0
-206.0;50.0;883.0;-471.0;549.0;?;-127.0;692.0;-481.0;520.0;437.0;989.0
-220.0;-8.0;854.0;-478.0;478.0;?;-86.0;785.0;-435.0;365.0;409.0;993.0
-224.0;8.0;814.0;-473.0;467.0;?;-54.0;772.0;-464.0;322.0;457.0;1031.0
-232.0;-4.0;809.0;-508.0;487.0;?;-77.0;752.0;-442.0;368.0;472.0;?
-231.0;44.0;809.0;-516.0;458.0;?;-77.0;682.0;-400.0;410.0;468.0;?
-249.0;70.0;793.0;-530.0;505.0;?;-72.0;625.0;-408.0;601.0;464.0;?
-262.0;152.0;798.0;-551.0;520.0;?;-85.0;643.0;-376.0;656.0;425.0;?
-279.0;176.0;766.0;-596.0;530.0;?;-61.0;623.0;-348.0;635.0;482.0;?
-284.0;247.0;731.0;-560.0;545.0;?;-13.0;549.0;-393.0;642.0;484.0;?
-257.0;285.0;980.0;-538.0;630.0;?;14.0;486.0;-442.0;627.0;509.0;?
-283.0;317.0;972.0;-522.0;659.0;71.0;-2.0;428.0;-512.0;601.0;504.0;?
-279.0;305.0;1064.0;-499.0;644.0;42.0;91.0;408.0;-547.0;686.0;533.0;?
-284.0;280.0;1029.0;-482.0;621.0;23.0;12.0;452.0;-524.0;673.0;467.0;?
-272.0;286.0;946.0;-431.0;574.0;-22.0;-18.0;420.0;-335.0;702.0;505.0;760.0
-223.0;301.0;741.0;-389.0;638.0;-72.0;-85.0;417.0;-317.0;634.0;480.0;741.0
-225.0;288.0;731.0;-390.0;709.0;-110.0;-105.0;428.0;-216.0;658.0;452.0;739.0
-224.0;301.0;706.0;-378.0;774.0;-84.0;-115.0;382.0;-124.0;700.0;466.0;702.0
-208.0;339.0;655.0;-388.0;811.0;-66.0;42.0;355.0;?;746.0;474.0;678.0
-173.0;350.0;738.0;-411.0;901.0;-79.0;152.0;355.0;?;731.0;565.0;689.0
-169.0;385.0;824.0;-428.0;887.0;-109.0;220.0;317.0;?;777.0;598.0;675.0
-144.0;339.0;806.0;-460.0;829.0;-123.0;378.0;295.0;?;816.0;610.0;610.0
-150.0;336.0;783.0;-533.0;763.0;-83.0;459.0;369.0;?;642.0;668.0;745.0
-154.0;475.0;?;-563.0;789.0;-37.0;347.0;420.0;?;559.0;654.0;867.0
-114.0;445.0;?;-544.0;720.0;-56.0;269.0;491.0;?;661.0;528.0;938.0
-100.0;403.0;?;-549.0;785.0;-100.0;223.0;529.0;?;616.0;626.0;992.0
-100.0;432.0;?;-510.0;800.0;-152.0;206.0;431.0;?;637.0;529.0;928.0
-80.0;371.0;?;-535.0;852.0;-169.0;192.0;261.0;?;834.0;501.0;722.0
-99.0;325.0;?;-557.0;850.0;-157.0;236.0;215.0;?;1004.0;428.0;582.0
-87.0;384.0;?;-547.0;899.0;-118.0;324.0;121.0;-307.0;1132.0;438.0;514.0
-106.0;441.0;?;-616.0;886.0;-77.0;339.0;62.0;-322.0;1312.0;472.0;517.0
-98.0;490.0;?;-651.0;869.0;-59.0;339.0;57.0;?;1241.0;420.0;532.0
-93.0;520.0;793.0;-699.0;948.0;-67.0;326.0;155.0;?;1067.0;358.0;710.0
-82.0;450.0;801.0;-673.0;837.0;-100.0;175.0;196.0;?;1003.0;352.0;762.0
-64.0;397.0;845.0;-631.0;811.0;-137.0;98.0;206.0;?;998.0;328.0;685.0
-55.0;370.0;847.0;-645.0;722.0;-145.0;116.0;221.0;?;991.0;247.0;666.0
-39.0;281.0;776.0;-608.0;695.0;-141.0;-62.0;199.0;?;945.0;63.0;613.0
-26.0;361.0;755.0;-623.0;701.0;-116.0;-146.0;106.0;?;933.0;-10.0;551.0
-29.0;356.0;733.0;-658.0;715.0;-87.0;-243.0;66.0;?;1029.0;111.0;506.0
-38.0;333.0;712.0;-696.0;748.0;-70.0;-234.0;57.0;?;1052.0;89.0;455.0
-20.0;320.0;721.0;-749.0;810.0;-84.0;-188.0;70.0;?;958.0;139.0;477.0
-33.0;318.0;765.0;-828.0;858.0;-100.0;-153.0;128.0;?;925.0;77.0;508.0
-62.0;233.0;795.0;-822.0;819.0;?;-79.0;259.0;?;776.0;90.0;644.0
-76.0;284.0;718.0;-839.0;828.0;-149.0;-42.0;214.0;?;692.0;126.0;623.0
-46.0;192.0;688.0;-905.0;789.0;-140.0;63.0;301.0;?;400.0;162.0;653.0
-58.0;120.0;642.0;-821.0;744.0;-139.0;-26.0;462.0;-432.0;130.0;188.0;719.0
-59.0;84.0;598.0;-865.0;684.0;-152.0;13.0;499.0;-485.0;188.0;174.0;704.0
-74.0;57.0;645.0;-793.0;706.0;-158.0;-9.0;609.0;-530.0;267.0;160.0;765.0
-44.0;68.0;665.0;-738.0;721.0;-159.0;-20.0;558.0;-464.0;235.0;245.0;701.0
-21.0;84.0;725.0;-742.0;760.0;-151.0;-60.0;512.0;-501.0;247.0;131.0;681.0
-39.0;111.0;791.0;-757.0;813.0;-104.0;-57.0;440.0;-539.0;192.0;251.0;686.0
-51.0;192.0;857.0;-767.0;832.0;-52.0;-78.0;363.0;?;125.0;243.0;655.0
?;261.0;892.0;-773.0;843.0;18.0;-58.0;296.0;?;263.0;242.0;623.0
?;296.0;879.0;-814.0;824.0;72.0;-64.0;314.0;?;284.0;263.0;590.0
-77.0;326.0;879.0;-790.0;787.0;95.0;-75.0;375.0;?;352.0;324.0;687.0
-73.0;280.0;862.0;-779.0;732.0;89.0;-51.0;387.0;?;370.0;374.0;635.0
-53.0;231.0;830.0;?;730.0;76.0;-41.0;417.0;?;432.0;444.0;598.0
-57.0;201.0;827.0;?;688.0;-3.0;-80.0;409.0;?;450.0;433.0;580.0
-7.0;188.0;767.0;?;686.0;-87.0;-90.0;394.0;?;503.0;437.0;552.0
-48.0;156.0;758.0;?;716.0;-130.0;-162.0;455.0;-522.0;607.0;378.0;501.0
-127.0;185.0;744.0;?;689.0;-82.0;-191.0;454.0;-541.0;556.0;326.0;510.0
-143.0;288.0;793.0;?;696.0;-51.0;-181.0;454.0;-569.0;543.0;332.0;567.0
-128.0;356.0;795.0;-713.0;660.0;-20.0;-128.0;505.0;-562.0;577.0;338.0;666.0
-103.0;404.0;815.0;-730.0;661.0;43.0;-94.0;500.0;-610.0;657.0;360.0;711.0
-79.0;463.0;849.0;-734.0;661.0;103.0;-114.0;527.0;-585.0;686.0;360.0;737.0
-52.0;446.0;838.0;-706.0;674.0;89.0;-145.0;550.0;-556.0;751.0;358.0;740.0
-64.0;394.0;819.0;-697.0;663.0;31.0;-171.0;571.0;-554.0;761.0;354.0;730.0
-68.0;346.0;793.0;-669.0;693.0;28.0;-168.0;571.0;-537.0;668.0;402.0;715.0
-92.0;332.0;802.0;-619.0;698.0;37.0;-140.0;596.0;-518.0;568.0;416.0;747.0
-108.0;332.0;807.0;-621.0;717.0;1.0;-142.0;579.0;-474.0;487.0;393.0;733.0
-95.0;314.0;756.0;-613.0;703.0;19.0;-152.0;547.0;-470.0;543.0;390.0;694.0
-94.0;318.0;759.0;-606.0;717.0;-1.0;-103.0;530.0;-476.0;612.0;392.0;647.0
-97.0;334.0;770.0;-596.0;720.0;37.0;-83.0;514.0;-476.0;644.0;410.0;644.0
-106.0;348.0;761.0;-600.0;742.0;44.0;-34.0;520.0;-469.0;583.0;396.0;680.0
-121.0;329.0;749.0;-583.0;782.0;62.0;-14.0;547.0;-443.0;578.0;400.0;701.0
-142.0;318.0;743.0;-571.0;803.0;66.0;?;562.0;-476.0;578.0;420.0;710.0
-135.0;319.0;763.0;-560.0;821.0;57.0;?;579.0;-479.0;661.0;412.0;712.0
-122.0;344.0;738.0;-584.0;818.0;29.0;?;552.0;-480.0;660.0;401.0;709.0
-128.0;375.0;733.0;-593.0;802.0;74.0;?;535.0;-531.0;593.0;400.0;731.0
-129.0;355.0;816.0;-588.0;791.0;85.0;?;536.0;-564.0;670.0;400.0;701.0
-104.0;356.0;771.0;-598.0;796.0;110.0;?;514.0;-566.0;702.0;376.0;682.0
-86.0;368.0;712.0;-696.0;840.0;19.0;?;436.0;-463.0;763.0;264.0;566.0
-89.0;378.0;711.0;-702.0;839.0;4.0;?;418.0;-439.0;727.0;282.0;540.0
-101.0;390.0;693.0;-707.0;868.0;24.0;?;409.0;-456.0;708.0;251.0;556.0
-111.0;364.0;672.0;-711.0;870.0;12.0;11.0;431.0;-481.0;681.0;240.0;561.0
-96.0;374.0;702.0;-717.0;849.0;-14.0;29.0;420.0;-464.0;688.0;276.0;549.0
-93.0;398.0;700.0;?;842.0;6.0;79.0;408.0;-452.0;651.0;251.0;572.0
-90.0;392.0;687.0;?;862.0;9.0;100.0;416.0;-467.0;672.0;273.0;547.0
-100.0;392.0;670.0;?;872.0;15.0;53.0;425.0;-456.0;650.0;291.0;555.0
-112.0;423.0;672.0;?;879.0;34.0;28.0;389.0;-474.0;648.0;280.0;571.0
-96.0;395.0;690.0;-716.0;861.0;46.0;38.0;422.0;-500.0;724.0;280.0;535.0
-109.0;373.0;678.0;-726.0;846.0;45.0;28.0;433.0;-500.0;718.0;270.0;533.0
-112.0;378.0;690.0;-732.0;856.0;39.0;50.0;459.0;-507.0;638.0;268.0;588.0
-113.0;382.0;709.0;-732.0;851.0;28.0;53.0;446.0;-481.0;648.0;249.0;574.0
-115.0;405.0;695.0;-729.0;829.0;48.0;40.0;420.0;-491.0;617.0;264.0;580.0
-115.0;418.0;673.0;-747.0;832.0;51.0;44.0;381.0;-504.0;600.0;272.0;541.0
-115.0;362.0;693.0;-735.0;831.0;37.0;23.0;433.0;-501.0;772.0;281.0;489.0
-126.0;367.0;694.0;-752.0;869.0;49.0;13.0;446.0;?;722.0;257.0;560.0
-127.0;391.0;699.0;-744.0;835.0;34.0;-8.0;440.0;?;665.0;262.0;580.0
-117.0;389.0;701.0;-746.0;847.0;44.0;-2.0;430.0;-513.0;675.0;279.0;567.0
-125.0;386.0;721.0;-742.0;850.0;51.0;24.0;434.0;-525.0;674.0;235.0;567.0
-120.0;389.0;709.0;-744.0;851.0;54.0;17.0;437.0;-522.0;687.0;270.0;557.0
?;368.0;691.0;-744.0;859.0;72.0;0.0;447.0;-518.0;716.0;230.0;547.0
?;354.0;689.0;-734.0;848.0;66.0;-6.0;451.0;-499.0;733.0;241.0;539.0
?;349.0;681.0;-745.0;851.0;58.0;-11.0;460.0;-500.0;721.0;260.0;551.0
?;369.0;682.0;-744.0;845.0;59.0;1.0;454.0;-515.0;674.0;270.0;579.0
?;370.0;682.0;-734.0;839.0;85.0;-19.0;465.0;-528.0;642.0;240.0;592.0
?;342.0;680.0;-735.0;817.0;67.0;20.0;467.0;-528.0;677.0;251.0;576.0
-122.0;349.0;680.0;-744.0;822.0;59.0;17.0;461.0;-548.0;702.0;260.0;557.0
-128.0;348.0;663.0;-751.0;843.0;64.0;21.0;466.0;-558.0;723.0;260.0;554.0
-136.0;356.0;696.0;-746.0;843.0;73.0;-2.0;474.0;-576.0;671.0;260.0;582.0
-139.0;366.0;687.0;-751.0;846.0;75.0;-30.0;462.0;-575.0;634.0;261.0;598.0
-149.0;371.0;719.0;-748.0;840.0;85.0;-49.0;481.0;-589.0;632.0;298.0;612.0
-154.0;367.0;680.0;-756.0;878.0;77.0;-43.0;479.0;-588.0;657.0;315.0;595.0
-154.0;341.0;703.0;-750.0;846.0;79.0;-14.0;491.0;-567.0;704.0;302.0;571.0
-153.0;340.0;721.0;-746.0;855.0;92.0;-24.0;487.0;-570.0;665.0;335.0;585.0
-152.0;346.0;711.0;-745.0;890.0;85.0;-36.0;480.0;-572.0;722.0;298.0;549.0
-162.0;355.0;692.0;-746.0;849.0;65.0;-39.0;472.0;-557.0;711.0;279.0;555.0
-159.0;308.0;696.0;-725.0;851.0;91.0;-57.0;478.0;-552.0;695.0;304.0;561.0
?;348.0;668.0;-741.0;876.0;96.0;12.0;492.0;-529.0;673.0;274.0;566.0
?;349.0;710.0;-728.0;879.0;84.0;-36.0;491.0;-543.0;691.0;278.0;579.0
?;355.0;694.0;-738.0;819.0;78.0;-42.0;501.0;-548.0;697.0;280.0;569.0
?;332.0;721.0;-741.0;824.0;97.0;-19.0;502.0;-555.0;747.0;290.0;558.0
?;334.0;698.0;-731.0;834.0;99.0;-19.0;518.0;-566.0;768.0;289.0;568.0
?;342.0;710.0;-731.0;832.0;86.0;-44.0;522.0;-544.0;798.0;?;564.0
?;358.0;704.0;-742.0;825.0;109.0;-73.0;543.0;-517.0;753.0;?;601.0
?;354.0;735.0;-739.0;871.0;124.0;-40.0;?;-516.0;730.0;?;606.0
?;349.0;703.0;-735.0;815.0;94.0;-27.0;?;-509.0;738.0;?;599.0
?;365.0;669.0;-762.0;841.0;71.0;-28.0;?;-517.0;719.0;?;569.0
?;342.0;657.0;-747.0;827.0;121.0;-10.0;?;-488.0;703.0;?;588.0
?;329.0;689.0;-747.0;835.0;130.0;-20.0;?;-482.0;727.0;?;577.0
?;355.0;673.0;-745.0;832.0;120.0;9.0;?;-479.0;772.0;?;551.0
?;356.0;690.0;-757.0;830.0;118.0;13.0;?;-517.0;716.0;?;579.0
?;342.0;692.0;-725.0;841.0;84.0;-21.0;510.0;-512.0;669.0;?;584.0
-174.0;375.0;723.0;-744.0;858.0;100.0;17.0;526.0;-501.0;615.0;?;635.0
-174.0;336.0;732.0;-716.0;826.0;119.0;10.0;530.0;-512.0;714.0;?;601.0
-161.0;345.0;724.0;-725.0;819.0;99.0;26.0;515.0;-500.0;757.0;?;581.0
-153.0;369.0;684.0;-714.0;823.0;96.0;4.0;505.0;-508.0;746.0;?;579.0
-146.0;398.0;682.0;-729.0;825.0;99.0;-19.0;489.0;-509.0;705.0;310.0;614.0
-148.0;384.0;686.0;-721.0;826.0;106.0;9.0;486.0;-519.0;737.0;328.0;589.0
-144.0;386.0;711.0;-722.0;841.0;82.0;0.0;453.0;-548.0;784.0;267.0;555.0
-141.0;379.0;725.0;-712.0;844.0;82.0;9.0;461.0;-548.0;717.0;286.0;559.0
-143.0;380.0;751.0;-713.0;845.0;82.0;-1.0;474.0;-582.0;693.0;286.0;559.0
-144.0;388.0;823.0;-708.0;848.0;85.0;14.0;445.0;-576.0;737.0;301.0;552.0
-140.0;382.0;813.0;-708.0;846.0;86.0;1.0;464.0;-610.0;718.0;337.0;557.0
-147.0;371.0;833.0;-718.0;728.0;82.0;-19.0;478.0;-657.0;759.0;348.0;545.0
-154.0;402.0;826.0;-733.0;720.0;73.0;-66.0;471.0;-601.0;651.0;381.0;598.0
-134.0;374.0;802.0;-716.0;767.0;81.0;-36.0;492.0;-582.0;781.0;340.0;583.0
-142.0;385.0;754.0;-718.0;780.0;82.0;-160.0;464.0;-505.0;780.0;353.0;578.0
-132.0;402.0;711.0;-704.0;780.0;62.0;-213.0;452.0;-439.0;712.0;363.0;582.0
-132.0;401.0;?;-713.0;793.0;91.0;-117.0;454.0;-395.0;676.0;338.0;577.0
-144.0;384.0;?;?;851.0;89.0;-73.0;479.0;?;723.0;342.0;576.0
-144.0;374.0;?;?;929.0;76.0;-42.0;491.0;?;809.0;338.0;562.0
-153.0;359.0;?;?;903.0;90.0;-11.0;510.0;?;811.0;350.0;583.0
-144.0;376.0;?;?;883.0;87.0;64.0;521.0;?;786.0;350.0;621.0
-139.0;423.0;?;?;845.0;99.0;278.0;534.0;?;738.0;391.0;697.0
-129.0;371.0;?;-689.0;852.0;85.0;299.0;545.0;?;709.0;374.0;732.0
-131.0;325.0;?;-686.0;837.0;146.0;340.0;610.0;-508.0;641.0;341.0;763.0
-158.0;278.0;?;-639.0;777.0;62.0;248.0;598.0;-655.0;681.0;352.0;753.0
-144.0;306.0;?;-647.0;661.0;48.0;209.0;561.0;-785.0;782.0;400.0;689.0
-128.0;307.0;?;-679.0;634.0;118.0;199.0;529.0;-743.0;768.0;395.0;648.0
-131.0;323.0;?;-685.0;680.0;120.0;-43.0;448.0;-692.0;776.0;311.0;625.0
-144.0;374.0;891.0;-687.0;751.0;91.0;-148.0;401.0;-535.0;725.0;342.0;626.0
-163.0;409.0;814.0;-705.0;852.0;77.0;-321.0;329.0;-548.0;834.0;404.0;563.0
-150.0;475.0;803.0;-744.0;736.0;146.0;-242.0;190.0;-523.0;953.0;453.0;409.0
-166.0;520.0;662.0;-771.0;780.0;74.0;-217.0;138.0;-369.0;826.0;499.0;452.0
-150.0;526.0;695.0;-712.0;911.0;105.0;5.0;114.0;-417.0;814.0;464.0;440.0
-126.0;502.0;692.0;-680.0;872.0;117.0;-260.0;208.0;-308.0;784.0;440.0;460.0
-127.0;561.0;606.0;-702.0;918.0;42.0;-165.0;188.0;-135.0;964.0;407.0;421.0
-131.0;447.0;559.0;-715.0;1016.0;90.0;195.0;381.0;-123.0;811.0;380.0;543.0
-142.0;381.0;493.0;-673.0;906.0;101.0;116.0;493.0;-122.0;648.0;351.0;687.0
-139.0;274.0;517.0;-590.0;870.0;123.0;167.0;640.0;-278.0;596.0;321.0;778.0
-125.0;243.0;611.0;-531.0;808.0;100.0;442.0;737.0;-348.0;662.0;340.0;?
-111.0;248.0;618.0;-548.0;878.0;79.0;359.0;716.0;-386.0;819.0;314.0;?
-131.0;349.0;739.0;-594.0;855.0;83.0;403.0;619.0;-527.0;836.0;323.0;?
-133.0;464.0;783.0;-652.0;773.0;114.0;218.0;487.0;-651.0;852.0;395.0;?
-123.0;325.0;872.0;-604.0;657.0;78.0;243.0;583.0;-821.0;605.0;368.0;?
-157.0;328.0;923.0;-616.0;593.0;56.0;197.0;455.0;-787.0;844.0;316.0;?
-127.0;495.0;907.0;-700.0;708.0;130.0;-20.0;348.0;-680.0;937.0;318.0;?
-122.0;464.0;851.0;-745.0;790.0;156.0;-170.0;354.0;-476.0;727.0;378.0;?
-186.0;505.0;730.0;-731.0;910.0;80.0;-348.0;216.0;-478.0;802.0;433.0;?
-149.0;589.0;790.0;-801.0;761.0;131.0;-276.0;67.0;-447.0;849.0;463.0;?
-149.0;583.0;573.0;-758.0;901.0;140.0;-174.0;47.0;-287.0;795.0;467.0;396.0
-181.0;533.0;703.0;-683.0;1039.0;84.0;55.0;83.0;-348.0;827.0;384.0;365.0
-149.0;478.0;645.0;-646.0;948.0;180.0;-254.0;243.0;-181.0;875.0;458.0;481.0
-118.0;637.0;569.0;-714.0;971.0;19.0;13.0;127.0;-68.0;1113.0;366.0;344.0
-136.0;563.0;542.0;-726.0;1088.0;123.0;329.0;327.0;-111.0;780.0;448.0;607.0
-145.0;412.0;534.0;-643.0;879.0;165.0;185.0;491.0;-150.0;596.0;382.0;741.0
-152.0;295.0;554.0;-584.0;1014.0;125.0;319.0;639.0;-126.0;636.0;269.0;753.0
