Accelerometer RKN_ accY;Accelerometer LUA_ accX;InertialMeasurementUnit LLA accZ;Accelerometer RKN_ accZ;InertialMeasurementUnit L-SHOE Nav_Az;Accelerometer RKN_ accX;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit L-SHOE Nav_Ax
869.0;-203.0;101.0;-391.0;14;-317.0;?;-6;637;-52;-1
868.0;-212.0;?;-353.0;13;-310.0;?;-2;637;-52;-2
857.0;-223.0;112.0;-375.0;9;-319.0;?;2;637;-52;2
861.0;-221.0;87.0;-373.0;9;-315.0;?;2;637;-52;2
852.0;-203.0;55.0;-370.0;4;-292.0;?;4;639;-52;1
860.0;-199.0;61.0;-384.0;9;-285.0;?;6;630;-52;12
870.0;-185.0;43.0;-400.0;13;-286.0;?;1;630;-52;8
847.0;-194.0;27.0;-398.0;9;-271.0;?;-7;642;-52;-4
864.0;-183.0;11.0;-391.0;11;-295.0;?;-4;639;-52;-1
852.0;-202.0;13.0;-390.0;13;-298.0;758;4;633;-52;-1
876.0;-197.0;11.0;-372.0;13;-311.0;757;5;633;-52;-2
863.0;-194.0;8.0;-374.0;13;-325.0;758;5;632;-52;0
865.0;-193.0;20.0;-379.0;13;-334.0;754;3;636;-52;-4
862.0;-194.0;27.0;-370.0;13;?;749;1;642;-52;-8
841.0;-211.0;24.0;-383.0;13;?;754;10;637;-52;-5
850.0;-252.0;20.0;-392.0;12;?;759;16;633;-52;-2
859.0;-225.0;19.0;-392.0;8;?;758;7;640;-52;-3
859.0;-205.0;16.0;-375.0;10;?;755;4;640;-52;-4
872.0;-107.0;17.0;-390.0;14;?;753;7;636;-52;-3
859.0;-107.0;34.0;-360.0;13;?;754;5;638;-52;-4
849.0;-46.0;-3.0;-380.0;13;?;754;6;637;-52;-3
861.0;-11.0;-27.0;-377.0;13;?;754;6;637;-52;-3
846.0;43.0;-44.0;-376.0;13;?;753;6;637;-52;-4
870.0;67.0;-33.0;-387.0;13;?;?;6;637;-52;-3
855.0;99.0;29.0;-399.0;13;?;?;6;637;-52;-4
858.0;87.0;84.0;-400.0;13;?;?;5;637;-52;-2
870.0;44.0;145.0;-383.0;15;?;752;3;637;-52;-1
874.0;132.0;193.0;-391.0;15;-301.0;751;3;637;-52;-2
859.0;106.0;259.0;-386.0;9;-305.0;758;3;638;-52;4
866.0;40.0;244.0;-381.0;5;-325.0;761;7;640;-52;-1
870.0;-44.0;264.0;-384.0;12;-320.0;755;7;638;-52;-6
859.0;73.0;261.0;-382.0;15;-300.0;754;-1;635;-52;4
878.0;86.0;142.0;-403.0;15;-300.0;754;0;635;-52;3
848.0;125.0;175.0;-371.0;16;-293.0;752;2;635;-52;0
855.0;58.0;19.0;-376.0;11;-308.0;754;-2;639;-52;1
877.0;108.0;-47.0;-394.0;8;-315.0;756;-4;642;-52;1
865.0;44.0;-142.0;-392.0;9;-331.0;755;?;641;-52;1
855.0;6.0;-82.0;-394.0;9;-293.0;756;?;642;-52;1
865.0;98.0;-57.0;-388.0;9;-299.0;756;?;642;-52;1
857.0;138.0;-50.0;-380.0;9;-270.0;755;?;641;-52;1
842.0;117.0;-40.0;-369.0;9;-285.0;755;?;641;-52;1
872.0;74.0;-74.0;-410.0;9;-289.0;755;?;641;-52;1
?;80.0;-96.0;-373.0;9;-303.0;755;?;641;-52;1
850.0;145.0;-108.0;-360.0;9;-308.0;756;?;641;-52;1
869.0;152.0;-88.0;-390.0;9;-322.0;756;?;642;-52;1
868.0;139.0;-20.0;-410.0;9;-321.0;755;-3;641;-52;1
869.0;159.0;-14.0;-397.0;9;-302.0;755;-3;641;-52;1
868.0;108.0;-17.0;-373.0;9;-291.0;755;-3;641;-52;1
869.0;22.0;-9.0;-363.0;9;-300.0;755;-3;641;?;1
861.0;55.0;-16.0;-375.0;9;-300.0;756;-3;642;?;1
874.0;87.0;12.0;-381.0;9;-299.0;756;-3;642;?;1
839.0;69.0;82.0;-376.0;9;-290.0;755;-3;641;?;1
853.0;127.0;85.0;-393.0;9;-289.0;755;-3;641;?;1
849.0;206.0;40.0;-381.0;9;-280.0;755;-3;641;?;1
862.0;230.0;90.0;-403.0;9;-287.0;755;-3;641;?;1
855.0;204.0;50.0;-411.0;9;-310.0;756;-3;642;?;1
862.0;146.0;70.0;-392.0;9;-318.0;756;-3;641;?;1
849.0;76.0;66.0;-376.0;9;-326.0;755;-4;641;-52;1
863.0;107.0;66.0;-371.0;9;-341.0;756;-2;641;-52;0
857.0;172.0;122.0;-375.0;11;-321.0;754;-5;640;-52;3
847.0;101.0;107.0;-369.0;18;-318.0;748;-4;636;-52;1
857.0;26.0;117.0;-398.0;19;-311.0;748;1;636;-52;-4
868.0;83.0;98.0;-403.0;11;-308.0;751;-7;643;-52;-1
859.0;75.0;56.0;-412.0;10;-309.0;752;-10;645;-52;0
?;114.0;62.0;-403.0;11;-300.0;751;-7;643;-52;-1
?;62.0;-16.0;-393.0;10;-292.0;752;-9;644;-52;0
?;-1.0;16.0;-394.0;10;-311.0;752;-8;644;-52;0
857.0;-1.0;1.0;-389.0;10;-318.0;752;-8;644;-52;0
848.0;117.0;-39.0;-388.0;10;-314.0;752;-8;644;-52;0
838.0;63.0;-49.0;-400.0;10;-296.0;751;-8;644;-52;0
846.0;146.0;-47.0;-400.0;10;-305.0;751;-8;644;-52;0
861.0;157.0;-38.0;-425.0;10;-307.0;751;-8;644;-52;0
856.0;112.0;-100.0;-403.0;10;-315.0;752;-8;644;-52;0
865.0;?;-176.0;-406.0;10;-310.0;752;-8;?;-52;0
863.0;?;-108.0;-390.0;10;-291.0;752;-8;?;-52;0
855.0;?;14.0;-380.0;10;-301.0;751;-8;?;-52;0
872.0;?;3.0;-391.0;10;-319.0;751;-8;?;-52;0
881.0;?;69.0;-393.0;10;-302.0;752;-8;?;-52;0
853.0;?;72.0;-409.0;10;-300.0;752;-8;?;-52;0
841.0;?;136.0;-424.0;10;-283.0;752;-8;?;-52;0
850.0;?;153.0;-393.0;10;-291.0;752;-8;?;-52;0
868.0;?;144.0;-404.0;10;-300.0;751;-8;?;-52;0
849.0;?;195.0;-413.0;10;-300.0;751;-8;?;-52;0
851.0;115.0;218.0;-409.0;10;-302.0;752;-8;?;-52;0
860.0;147.0;255.0;?;10;-320.0;752;-8;?;-52;0
855.0;185.0;262.0;?;10;-316.0;752;-8;?;-52;0
867.0;209.0;194.0;-401.0;10;-319.0;752;-8;?;-52;0
868.0;358.0;296.0;-413.0;10;-294.0;751;-8;?;-52;0
?;278.0;346.0;-393.0;10;-288.0;751;-8;?;-52;0
?;265.0;252.0;-405.0;10;-299.0;752;-8;?;-52;0
?;308.0;193.0;-411.0;10;-281.0;752;-8;?;-52;0
?;274.0;314.0;-427.0;10;-297.0;752;-8;644;-52;0
?;255.0;269.0;-421.0;10;-321.0;752;-8;644;-52;0
?;217.0;301.0;-395.0;10;-301.0;751;-8;644;-52;0
?;-235.0;352.0;-384.0;10;-316.0;751;-8;644;-52;0
?;265.0;357.0;-391.0;10;-302.0;752;-8;644;-52;0
?;482.0;378.0;-403.0;10;-309.0;752;-8;644;-52;0
?;230.0;436.0;-403.0;10;-299.0;752;-8;644;-52;0
?;293.0;383.0;-403.0;10;-303.0;752;-8;644;-52;0
?;407.0;218.0;-403.0;10;-316.0;751;-8;644;-52;0
?;407.0;115.0;-402.0;10;-297.0;751;-8;644;-52;0
?;289.0;57.0;-407.0;10;-290.0;752;-8;644;-52;0
869.0;312.0;563.0;-410.0;10;-293.0;752;-8;644;-52;0
873.0;143.0;550.0;-402.0;10;-285.0;752;-8;644;-52;0
869.0;-35.0;368.0;-401.0;10;-287.0;752;-8;644;-52;0
854.0;177.0;400.0;-406.0;10;-289.0;751;-8;644;-52;0
840.0;258.0;400.0;-396.0;10;-303.0;751;-8;644;-52;0
836.0;373.0;484.0;-385.0;12;-300.0;754;-2;638;-52;5
844.0;318.0;535.0;-384.0;12;-307.0;755;3;637;-52;3
872.0;363.0;446.0;-414.0;12;-316.0;756;1;637;-52;5
871.0;378.0;358.0;-378.0;13;-310.0;754;1;638;-52;2
872.0;461.0;566.0;-394.0;16;-318.0;745;-3;643;-52;-8
847.0;368.0;638.0;-375.0;18;-296.0;745;-5;640;-52;-1
862.0;322.0;586.0;-399.0;16;-316.0;752;4;635;-52;1
885.0;?;549.0;-411.0;12;-304.0;756;10;635;-52;-3
845.0;?;525.0;-406.0;16;-307.0;754;7;633;-52;0
832.0;?;553.0;-401.0;16;-302.0;750;2;638;-52;-4
840.0;?;621.0;-423.0;7;-299.0;756;-1;644;-52;-1
869.0;?;545.0;-403.0;10;-309.0;757;2;637;-52;4
868.0;?;580.0;-412.0;14;-319.0;753;2;635;-52;2
858.0;?;535.0;-391.0;11;-326.0;754;-1;640;-52;1
849.0;?;522.0;-393.0;13;-316.0;753;0;639;-52;1
865.0;?;504.0;-394.0;15;-320.0;752;2;638;-52;1
860.0;?;497.0;-386.0;14;-313.0;752;2;637;-52;1
854.0;?;477.0;-392.0;17;-310.0;748;0;637;-52;1
847.0;?;454.0;-394.0;19;-305.0;745;-2;637;-52;0
835.0;446.0;481.0;-391.0;18;-321.0;747;0;637;-52;1
859.0;421.0;483.0;-400.0;16;-320.0;750;4;637;-52;1
857.0;541.0;520.0;-392.0;16;-330.0;750;4;637;-52;1
859.0;490.0;528.0;-379.0;17;-325.0;749;3;637;-52;1
852.0;396.0;611.0;-377.0;15;-316.0;750;4;637;-52;1
847.0;262.0;620.0;-392.0;18;-318.0;748;3;636;-52;2
868.0;158.0;588.0;-409.0;14;-319.0;752;5;638;-52;0
851.0;112.0;551.0;-423.0;8;-301.0;758;?;642;-52;-2
850.0;39.0;572.0;-403.0;13;-309.0;754;?;638;-52;3
850.0;72.0;719.0;-401.0;15;-300.0;756;?;632;-52;0
861.0;-22.0;621.0;-372.0;14;-300.0;758;?;630;-52;-5
866.0;74.0;475.0;-402.0;14;-300.0;755;?;633;-52;2
847.0;105.0;314.0;-418.0;15;-297.0;750;?;638;-52;-1
867.0;119.0;178.0;-386.0;14;-292.0;750;?;640;-52;-8
858.0;159.0;148.0;-405.0;9;-299.0;755;?;641;-52;?
861.0;67.0;0.0;-426.0;12;-288.0;754;?;638;-52;?
869.0;3.0;-31.0;-414.0;17;-296.0;754;?;631;-52;?
837.0;-29.0;32.0;-393.0;14;-304.0;755;?;634;-52;?
849.0;-30.0;105.0;-401.0;14;-316.0;752;?;637;-52;?
847.0;-81.0;121.0;-394.0;18;-312.0;748;?;637;-52;?
857.0;-152.0;129.0;-407.0;18;-308.0;747;-5;638;-52;?
852.0;-143.0;83.0;-400.0;12;-309.0;758;4;633;-52;0
856.0;-220.0;17.0;-373.0;8;-309.0;760;4;636;-52;0
869.0;-227.0;-66.0;-392.0;11;-317.0;755;-4;638;-52;3
850.0;-214.0;-52.0;-403.0;17;-327.0;755;5;628;-52;4
841.0;-359.0;-112.0;-412.0;18;-317.0;756;11;627;-52;-1
840.0;-300.0;-209.0;-390.0;14;-308.0;757;1;631;-52;6
842.0;-303.0;-178.0;-371.0;15;-312.0;757;-1;630;-52;10
851.0;-340.0;-192.0;-393.0;10;-314.0;759;0;635;-52;4
862.0;-347.0;-263.0;-408.0;12;-298.0;757;0;634;-52;4
849.0;-414.0;-296.0;-412.0;19;-300.0;753;2;629;-52;4
846.0;-456.0;-346.0;-409.0;16;-306.0;752;-1;636;-52;-2
844.0;-498.0;-390.0;-378.0;16;-318.0;751;-2;636;-52;-2
874.0;-505.0;-283.0;-386.0;13;-302.0;757;2;633;-52;-1
866.0;?;-348.0;-424.0;11;-325.0;759;4;632;-52;-2
850.0;?;-434.0;-432.0;16;-309.0;755;3;630;-52;-3
856.0;-475.0;-503.0;-401.0;15;-298.0;756;0;632;-52;-1
846.0;?;-559.0;-445.0;12;-294.0;756;-5;638;-52;-2
867.0;?;-615.0;-397.0;12;-289.0;755;-6;638;-52;-2
860.0;?;-653.0;-420.0;12;-292.0;758;0;633;-52;1
841.0;?;-623.0;-394.0;13;-291.0;758;0;631;-52;1
850.0;-514.0;-601.0;-394.0;11;-327.0;757;-5;637;-52;-2
848.0;-522.0;-605.0;-391.0;13;-328.0;757;-2;634;?;-1
854.0;-512.0;-602.0;-399.0;22;-333.0;754;3;623;?;1
864.0;-512.0;-580.0;-422.0;22;-304.0;754;1;623;?;1
836.0;-500.0;-558.0;-395.0;13;-316.0;760;0;629;?;1
846.0;-487.0;-574.0;-398.0;9;-326.0;764;2;631;?;-1
869.0;-471.0;-618.0;-399.0;11;-312.0;762;0;630;?;0
870.0;-481.0;-636.0;-391.0;18;-310.0;757;2;627;-52;-2
855.0;-480.0;-646.0;-397.0;18;-303.0;756;-3;629;-52;1
859.0;-476.0;-644.0;-405.0;11;-304.0;759;-14;635;-52;8
859.0;-502.0;-628.0;-404.0;14;-312.0;758;8;629;-52;-7
852.0;-490.0;-611.0;-428.0;20;-301.0;756;11;623;-52;-5
849.0;-476.0;-582.0;-388.0;13;-294.0;758;-6;632;-52;7
849.0;-466.0;-578.0;-408.0;12;-282.0;759;3;632;-52;-1
858.0;-447.0;-562.0;-396.0;17;-291.0;758;7;627;-52;-1
869.0;-416.0;-583.0;-402.0;12;-282.0;757;-1;635;-52;-1
868.0;-395.0;-609.0;-422.0;10;-301.0;757;-2;?;-52;-2
859.0;-389.0;-621.0;-402.0;10;-319.0;757;0;?;-52;-4
843.0;-377.0;-594.0;-377.0;13;-326.0;757;3;?;-52;-3
829.0;-323.0;-561.0;-355.0;17;-306.0;753;-1;?;-52;-1
858.0;-317.0;-533.0;-376.0;14;-328.0;752;-4;?;-52;-8
854.0;-339.0;-520.0;-374.0;14;-327.0;757;1;?;-52;-1
861.0;-406.0;-537.0;-402.0;14;-328.0;760;2;?;-52;5
839.0;-395.0;-530.0;-373.0;13;-339.0;757;0;?;-52;-2
851.0;-394.0;-564.0;-381.0;17;-306.0;753;-1;?;-52;-4
859.0;-385.0;-472.0;-406.0;16;-317.0;752;-6;?;-52;-1
867.0;-189.0;-406.0;-373.0;15;-316.0;753;-8;?;-52;3
843.0;-174.0;-443.0;-382.0;15;-325.0;754;-6;?;-52;3
840.0;-134.0;-470.0;-374.0;14;-327.0;752;-9;?;-52;3
848.0;-133.0;-509.0;-381.0;16;-327.0;755;-1;?;-52;3
842.0;-221.0;-559.0;-375.0;19;-319.0;760;11;?;-52;6
841.0;-203.0;-461.0;-382.0;18;-309.0;759;9;623;-52;5
850.0;-183.0;-490.0;-413.0;17;-318.0;756;4;629;-52;0
841.0;-183.0;-327.0;-402.0;18;-328.0;754;-1;629;-52;3
863.0;-130.0;-157.0;-404.0;14;-348.0;758;0;630;-52;4
865.0;-125.0;-91.0;-384.0;11;-352.0;759;-1;634;-52;2
861.0;-165.0;-162.0;-367.0;12;-343.0;760;1;632;-52;2
847.0;-67.0;-192.0;-382.0;11;-330.0;760;0;634;-52;2
837.0;-65.0;-203.0;-372.0;12;-333.0;753;-10;641;-52;1
844.0;?;-209.0;-369.0;14;-344.0;753;0;636;-52;-2
832.0;?;-133.0;-395.0;13;-330.0;758;5;632;-52;4
843.0;?;-87.0;-410.0;10;-325.0;759;-3;636;-52;11
844.0;?;-24.0;-407.0;10;-334.0;759;0;635;-52;9
852.0;?;-68.0;-408.0;10;-330.0;760;-1;635;-52;9
847.0;?;2.0;-402.0;10;-320.0;760;-1;635;-52;10
858.0;?;-10.0;-381.0;10;-316.0;759;0;635;-52;9
851.0;?;13.0;-353.0;10;-342.0;760;-2;635;-52;10
850.0;?;51.0;-372.0;11;-354.0;759;0;635;-52;8
850.0;?;81.0;-363.0;10;-354.0;760;-1;635;-52;10
850.0;?;-7.0;-377.0;10;-335.0;760;-1;635;-52;10
861.0;-223.0;-32.0;-411.0;16;-328.0;751;5;637;-52;-3
865.0;-253.0;-28.0;-393.0;13;-336.0;753;4;638;-52;-1
846.0;-187.0;22.0;-369.0;13;-324.0;758;4;631;-52;4
850.0;-169.0;79.0;-376.0;11;-353.0;762;3;630;-52;8
861.0;-178.0;64.0;-368.0;12;-381.0;757;-1;633;-52;4
852.0;-185.0;90.0;-384.0;10;-350.0;759;0;635;-52;2
842.0;-200.0;68.0;-372.0;8;-332.0;763;1;635;-52;5
840.0;-187.0;67.0;-408.0;13;-302.0;758;-1;633;-52;3
849.0;-155.0;66.0;-405.0;14;-308.0;757;0;633;-52;3
859.0;-163.0;102.0;-403.0;12;-300.0;758;-1;634;-52;3
841.0;-148.0;108.0;-391.0;14;-292.0;756;1;631;-52;3
851.0;-176.0;95.0;-374.0;11;-311.0;758;-3;635;-52;4
858.0;-174.0;99.0;-395.0;11;-329.0;759;-1;633;-52;4
847.0;-154.0;96.0;-389.0;15;-337.0;760;6;627;-52;4
853.0;-156.0;84.0;-384.0;11;-333.0;759;-3;634;-52;4
839.0;-149.0;93.0;-380.0;10;-327.0;760;0;633;-52;5
843.0;-151.0;93.0;-389.0;11;-323.0;761;1;632;-52;4
852.0;-153.0;104.0;-386.0;8;-317.0;761;-4;636;-52;5
842.0;-157.0;92.0;-393.0;9;-318.0;764;-1;633;-52;7
851.0;-120.0;91.0;-396.0;8;-322.0;764;-1;633;-52;6
855.0;-168.0;89.0;-375.0;11;-329.0;761;?;632;-52;6
848.0;-130.0;111.0;-396.0;12;-319.0;762;?;628;-52;11
837.0;-112.0;125.0;-380.0;12;-318.0;763;?;628;-52;13
857.0;-203.0;138.0;-411.0;13;-318.0;763;?;627;-52;13
851.0;-136.0;114.0;-385.0;12;-318.0;763;?;629;-52;12
841.0;-165.0;108.0;-393.0;7;-309.0;764;?;635;-52;4
841.0;-131.0;151.0;-404.0;10;-309.0;761;-1;634;-52;0
852.0;-129.0;74.0;-431.0;16;-309.0;755;-1;631;-52;-1
869.0;-136.0;149.0;-404.0;13;-311.0;758;-1;631;-52;1
853.0;-134.0;158.0;-419.0;9;-332.0;765;2;630;-52;6
825.0;-145.0;132.0;-372.0;10;-332.0;763;0;632;-52;4
829.0;-139.0;145.0;-376.0;10;-348.0;760;-3;635;?;5
854.0;-101.0;125.0;-370.0;10;-374.0;760;-2;635;?;6
843.0;-165.0;155.0;-374.0;12;-353.0;754;-8;637;?;2
844.0;-137.0;147.0;-371.0;13;-335.0;755;-6;634;?;5
851.0;-93.0;163.0;-383.0;13;-325.0;759;0;631;?;8
846.0;-149.0;154.0;-403.0;13;-324.0;760;4;631;?;?
858.0;-141.0;143.0;-394.0;12;-303.0;762;9;629;?;?
857.0;-135.0;186.0;-394.0;16;-299.0;755;3;631;?;?
869.0;-127.0;159.0;-376.0;18;-307.0;755;2;627;?;?
851.0;-136.0;132.0;-372.0;18;-317.0;756;1;626;-52;?
859.0;-164.0;203.0;-373.0;17;-318.0;750;-7;635;-52;?
841.0;-147.0;201.0;-373.0;18;-318.0;752;-5;633;-52;?
842.0;-160.0;152.0;-371.0;20;-326.0;752;-3;629;-52;?
851.0;-102.0;156.0;-367.0;16;-318.0;755;0;630;-52;?
858.0;-73.0;184.0;-377.0;12;-328.0;757;-4;634;-52;?
861.0;-90.0;174.0;-355.0;16;-326.0;753;-6;634;-52;2
864.0;-119.0;159.0;-393.0;21;-324.0;749;-5;630;-52;0
829.0;-102.0;175.0;-391.0;20;-302.0;750;-4;631;-52;0
845.0;-136.0;249.0;-391.0;14;-324.0;758;0;631;-52;3
856.0;-117.0;170.0;-375.0;10;-332.0;760;-3;634;-52;6
843.0;-139.0;211.0;-373.0;11;-331.0;757;-2;635;-52;2
834.0;-131.0;223.0;-376.0;13;-333.0;757;2;632;-52;0
841.0;-134.0;187.0;-389.0;13;-319.0;757;-4;634;-52;5
867.0;-119.0;226.0;-369.0;13;-317.0;758;-2;633;-52;4
861.0;-134.0;197.0;-409.0;17;-325.0;756;5;629;-52;1
858.0;-136.0;162.0;-386.0;17;-327.0;752;-4;633;-52;2
859.0;-116.0;208.0;-392.0;15;-318.0;753;-6;634;-52;2
850.0;?;200.0;-383.0;15;-327.0;759;3;628;-52;4
849.0;?;198.0;-381.0;18;-344.0;756;1;627;-52;5
840.0;?;173.0;-365.0;17;-327.0;754;-3;631;-52;2
841.0;?;197.0;-382.0;13;-323.0;757;-2;633;-52;2
842.0;?;182.0;-358.0;15;-309.0;754;-3;633;-52;0
853.0;?;182.0;-351.0;19;-319.0;750;-4;632;-52;-2
859.0;?;186.0;-366.0;16;-323.0;753;-3;634;-52;-1
858.0;-159.0;171.0;-396.0;13;-335.0;756;-2;635;-52;-2
859.0;-141.0;182.0;-372.0;13;-323.0;756;-2;635;-52;-2
852.0;-133.0;182.0;-381.0;13;-333.0;756;-1;635;-52;-2
853.0;-140.0;166.0;-375.0;14;-336.0;755;-2;634;-52;-1
862.0;-102.0;187.0;-379.0;12;-331.0;756;-1;636;-52;-4
844.0;-129.0;170.0;-384.0;15;-313.0;754;-3;632;-52;1
846.0;-138.0;170.0;-389.0;20;-307.0;756;-4;624;-52;9
859.0;-174.0;144.0;-403.0;21;-317.0;759;4;619;-52;7
858.0;-182.0;174.0;-393.0;23;-318.0;758;6;617;-52;7
869.0;3.0;175.0;-403.0;12;-318.0;763;0;626;-52;5
860.0;-128.0;180.0;-380.0;25;-318.0;755;-1;617;-52;6
867.0;-136.0;205.0;-353.0;55;-319.0;737;0;591;-52;19
850.0;-33.0;188.0;-366.0;45;-328.0;743;0;601;-52;13
857.0;-85.0;26.0;-372.0;19;-323.0;758;0;624;-52;1
851.0;-239.0;166.0;-395.0;12;-305.0;766;-1;624;-52;10
853.0;-200.0;237.0;-406.0;13;-315.0;765;3;623;-52;5
844.0;-145.0;286.0;-378.0;11;-315.0;761;0;631;-52;-4
863.0;223.0;176.0;-410.0;10;-329.0;762;-3;633;-52;0
851.0;-76.0;195.0;-391.0;10;-326.0;763;2;631;-52;-2
854.0;-242.0;302.0;-370.0;10;-321.0;763;2;631;-52;-1
862.0;-91.0;212.0;-399.0;9;-329.0;763;2;631;-52;-2
854.0;-158.0;102.0;-366.0;12;-327.0;762;-1;629;-52;3
871.0;-134.0;107.0;-387.0;12;-320.0;762;-2;629;-52;5
842.0;-155.0;262.0;-394.0;11;-317.0;766;5;626;-52;5
858.0;-148.0;454.0;-393.0;12;-326.0;767;3;623;-52;8
841.0;-118.0;118.0;-393.0;11;-327.0;764;0;628;-52;?
869.0;-26.0;127.0;-412.0;14;-319.0;760;0;628;-52;-1
858.0;-106.0;190.0;-392.0;17;-336.0;758;0;626;-52;1
871.0;-121.0;212.0;-391.0;14;-323.0;760;0;627;-52;-1
848.0;-136.0;202.0;-370.0;17;-306.0;758;-1;626;-52;1
836.0;-130.0;212.0;-376.0;21;-316.0;756;2;623;-52;3
848.0;-319.0;192.0;-385.0;17;-324.0;762;9;621;-52;3
839.0;-46.0;-50.0;-377.0;14;-321.0;763;6;623;-52;5
839.0;-153.0;268.0;-377.0;12;-320.0;764;5;626;-52;4
849.0;163.0;182.0;-383.0;10;-309.0;768;9;624;-52;4
860.0;-86.0;122.0;-389.0;11;-326.0;766;7;626;-52;3
858.0;-213.0;187.0;-393.0;10;-326.0;764;1;631;-52;?
852.0;-146.0;122.0;-394.0;12;-327.0;762;-5;630;-52;?
855.0;-155.0;20.0;-377.0;13;-326.0;761;-7;628;-52;?
861.0;-77.0;248.0;-380.0;12;-327.0;762;-6;629;-52;?
833.0;-133.0;211.0;-393.0;14;-327.0;760;-6;628;-52;?
849.0;-188.0;570.0;-383.0;16;-318.0;757;-6;629;-52;?
849.0;-194.0;194.0;-373.0;16;-310.0;758;-6;629;-52;?
843.0;3.0;82.0;-373.0;16;-317.0;757;-6;629;-52;?
859.0;-135.0;141.0;-385.0;11;-323.0;761;-8;632;-52;?
860.0;-137.0;187.0;-392.0;5;-343.0;764;-12;637;-52;?
869.0;-151.0;229.0;-393.0;9;-326.0;762;-9;633;-52;?
852.0;-153.0;215.0;-370.0;6;-337.0;764;-11;636;-52;?
855.0;-243.0;142.0;-357.0;7;-323.0;764;-11;636;-52;4
873.0;-74.0;64.0;-377.0;19;-333.0;758;1;622;-52;3
853.0;-156.0;360.0;-369.0;10;-333.0;763;1;631;-52;-1
837.0;-35.0;278.0;-381.0;5;-314.0;764;-3;637;-52;-3
847.0;-180.0;71.0;-381.0;15;-312.0;758;-1;629;-52;-1
856.0;-236.0;150.0;-391.0;12;-326.0;760;-2;632;-52;-1
860.0;-182.0;44.0;-393.0;13;-320.0;760;-2;631;-52;-1
851.0;-194.0;83.0;-393.0;13;-310.0;759;-2;631;-52;-1
850.0;-87.0;257.0;-384.0;14;-308.0;761;2;628;-52;-2
850.0;-217.0;286.0;-383.0;16;-318.0;761;10;623;-52;-5
870.0;-221.0;208.0;-394.0;14;-318.0;761;3;626;-52;0
875.0;-17.0;-48.0;-400.0;12;-318.0;764;-7;627;-52;11
838.0;-211.0;42.0;-374.0;13;-329.0;764;-7;627;-52;11
843.0;-204.0;94.0;-392.0;13;-335.0;763;-7;627;-52;11
838.0;-50.0;215.0;-367.0;13;-324.0;763;-2;627;-52;7
845.0;-203.0;235.0;-379.0;12;-315.0;763;3;627;-52;2
849.0;-254.0;-76.0;-381.0;13;-325.0;763;1;627;-52;4
872.0;-96.0;165.0;-385.0;12;-338.0;763;2;627;-52;3
859.0;-51.0;254.0;-377.0;12;-332.0;763;2;627;-52;3
?;-132.0;31.0;-368.0;13;-316.0;763;0;626;-52;5
?;-194.0;181.0;-362.0;10;-311.0;764;5;629;-52;-2
?;-137.0;188.0;-400.0;9;-323.0;764;9;631;-52;-7
?;-79.0;54.0;-379.0;12;-295.0;763;10;629;?;-7
854.0;-97.0;-4.0;-387.0;11;-297.0;763;10;629;?;-7
870.0;-190.0;200.0;-411.0;11;-301.0;763;9;629;?;-7
850.0;-262.0;253.0;-423.0;11;-300.0;764;12;628;?;-8
859.0;-202.0;98.0;-383.0;13;-309.0;759;1;631;?;-4
859.0;-120.0;84.0;-384.0;15;-320.0;754;-9;633;?;-2
846.0;-135.0;127.0;-382.0;14;-335.0;756;-6;633;?;-1
834.0;-200.0;201.0;-384.0;13;-328.0;760;-4;631;?;3
852.0;-164.0;173.0;-366.0;14;-349.0;758;0;631;-52;-2
846.0;-110.0;111.0;-369.0;15;-338.0;756;1;631;-52;-5
840.0;-76.0;69.0;-362.0;13;-323.0;760;1;629;-52;1
862.0;-94.0;141.0;-367.0;12;-313.0;765;0;626;-52;9
858.0;-186.0;147.0;-396.0;12;-308.0;763;2;628;-52;3
858.0;-176.0;117.0;-371.0;11;-313.0;763;11;629;-52;-9
872.0;-48.0;146.0;-382.0;10;-330.0;765;7;629;-52;-3
857.0;-111.0;31.0;-381.0;9;-334.0;765;2;630;-52;1
832.0;-225.0;159.0;-392.0;11;-310.0;764;9;626;-52;-3
847.0;-88.0;278.0;-385.0;12;-310.0;761;-2;629;-52;1
842.0;-172.0;124.0;-382.0;12;-300.0;757;-12;635;-52;2
858.0;-181.0;25.0;-392.0;16;-309.0;758;-3;629;-52;2
850.0;-164.0;91.0;-413.0;15;-309.0;760;0;627;-52;4
860.0;-215.0;191.0;-402.0;13;-326.0;760;0;629;-52;0
857.0;-102.0;102.0;-394.0;13;-320.0;754;-8;637;-52;-5
850.0;-205.0;45.0;-388.0;9;-348.0;762;1;633;-52;-3
847.0;-130.0;172.0;-357.0;14;-342.0;763;13;625;-52;-5
839.0;-26.0;19.0;-373.0;19;-348.0;750;-3;633;-52;-9
840.0;-111.0;119.0;-393.0;10;-338.0;762;0;631;-52;1
841.0;-210.0;96.0;-375.0;7;-322.0;770;6;628;-52;5
842.0;-183.0;52.0;-381.0;9;-316.0;765;2;630;-52;2
862.0;-111.0;119.0;-398.0;8;-323.0;768;4;629;?;4
