InertialMeasurementUnit LUA magneticY;InertialMeasurementUnit RUA magneticX;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LUA magneticX;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RUA magneticY
92.0;409.0;-32.0;128;999.0;-722.0;1044.0;322.0;-1097.0
86.0;374.0;-38.0;128;1014.0;-692.0;1041.0;282.0;-1095.0
82.0;340.0;-43.0;128;1020.0;-663.0;1039.0;254.0;-1089.0
86.0;318.0;-45.0;128;1025.0;-644.0;1038.0;238.0;-1079.0
96.0;308.0;-42.0;127;1023.0;-645.0;1035.0;240.0;-1086.0
107.0;305.0;-45.0;126;1016.0;-656.0;1032.0;259.0;-1091.0
118.0;306.0;-47.0;125;996.0;-661.0;1025.0;290.0;-1091.0
117.0;310.0;-51.0;125;982.0;-669.0;1023.0;321.0;-1084.0
111.0;322.0;-54.0;123;972.0;-672.0;1022.0;349.0;-1073.0
105.0;337.0;-52.0;118;957.0;-677.0;1020.0;370.0;-1063.0
102.0;339.0;-45.0;109;944.0;-681.0;1019.0;388.0;-1061.0
101.0;345.0;-43.0;105;930.0;-683.0;1016.0;405.0;-1056.0
103.0;355.0;-37.0;107;914.0;-686.0;1014.0;422.0;-1049.0
109.0;356.0;-33.0;109;903.0;-689.0;1012.0;438.0;-1045.0
110.0;358.0;-30.0;115;888.0;-693.0;1007.0;451.0;-1041.0
108.0;362.0;-26.0;127;868.0;-695.0;1001.0;466.0;-1039.0
102.0;362.0;-24.0;134;847.0;-697.0;995.0;479.0;-1029.0
101.0;363.0;-25.0;137;831.0;-688.0;987.0;482.0;-1018.0
100.0;355.0;-27.0;139;822.0;-669.0;978.0;481.0;-1002.0
101.0;354.0;-32.0;140;816.0;-632.0;971.0;473.0;-976.0
106.0;363.0;-34.0;140;816.0;-588.0;962.0;462.0;?
113.0;381.0;-38.0;141;828.0;-540.0;953.0;444.0;?
114.0;408.0;-42.0;144;836.0;-523.0;946.0;424.0;?
116.0;430.0;-41.0;148;840.0;-508.0;940.0;405.0;?
113.0;443.0;-38.0;151;845.0;-488.0;934.0;384.0;?
106.0;449.0;-33.0;149;848.0;-468.0;928.0;360.0;?
98.0;459.0;-26.0;144;853.0;-459.0;925.0;328.0;?
93.0;466.0;-18.0;139;855.0;-442.0;922.0;300.0;?
91.0;474.0;-10.0;133;857.0;-428.0;918.0;280.0;?
93.0;480.0;-4.0;131;862.0;-417.0;915.0;263.0;?
95.0;485.0;4.0;131;864.0;-410.0;912.0;248.0;?
99.0;489.0;6.0;131;867.0;-409.0;907.0;236.0;-816.0
104.0;494.0;8.0;131;868.0;-394.0;902.0;228.0;-799.0
108.0;501.0;9.0;131;868.0;-376.0;903.0;223.0;-778.0
109.0;509.0;10.0;132;867.0;-361.0;902.0;230.0;-754.0
111.0;517.0;7.0;131;864.0;-347.0;900.0;240.0;-738.0
116.0;524.0;8.0;130;852.0;-334.0;899.0;262.0;-718.0
119.0;537.0;7.0;130;845.0;-321.0;899.0;278.0;-702.0
124.0;554.0;11.0;130;842.0;-310.0;897.0;296.0;-678.0
129.0;569.0;14.0;130;833.0;-310.0;893.0;314.0;-659.0
135.0;587.0;21.0;130;823.0;-318.0;893.0;?;-645.0
136.0;603.0;29.0;131;815.0;-332.0;893.0;?;-634.0
136.0;616.0;39.0;131;807.0;-344.0;891.0;?;-628.0
137.0;618.0;46.0;132;801.0;-356.0;891.0;?;-621.0
143.0;621.0;58.0;132;797.0;-372.0;890.0;?;-624.0
154.0;620.0;69.0;132;793.0;-385.0;888.0;?;-625.0
167.0;617.0;80.0;132;795.0;-384.0;887.0;392.0;-622.0
179.0;617.0;88.0;132;794.0;-377.0;886.0;403.0;-612.0
194.0;617.0;99.0;132;795.0;-374.0;885.0;412.0;-601.0
206.0;616.0;106.0;132;799.0;-370.0;884.0;415.0;-595.0
217.0;614.0;111.0;132;803.0;-369.0;885.0;418.0;-590.0
231.0;614.0;116.0;132;808.0;-369.0;883.0;419.0;-588.0
241.0;612.0;119.0;132;814.0;-364.0;884.0;419.0;-579.0
254.0;609.0;120.0;132;819.0;-354.0;883.0;422.0;-570.0
261.0;605.0;123.0;133;819.0;-347.0;881.0;424.0;-565.0
266.0;597.0;125.0;132;822.0;-341.0;882.0;430.0;-563.0
272.0;592.0;125.0;134;822.0;-330.0;882.0;430.0;-558.0
276.0;588.0;127.0;137;822.0;-320.0;882.0;433.0;-552.0
281.0;581.0;130.0;140;823.0;-313.0;881.0;437.0;-552.0
289.0;577.0;131.0;144;823.0;-308.0;881.0;437.0;-550.0
295.0;576.0;132.0;145;823.0;-302.0;881.0;442.0;-549.0
297.0;573.0;134.0;142;823.0;-299.0;876.0;445.0;-549.0
303.0;575.0;134.0;141;821.0;-297.0;877.0;450.0;-552.0
308.0;577.0;134.0;137;817.0;-297.0;875.0;460.0;-549.0
310.0;578.0;133.0;135;811.0;-300.0;872.0;469.0;-551.0
315.0;578.0;134.0;133;804.0;-305.0;869.0;480.0;-553.0
314.0;580.0;132.0;127;795.0;-312.0;866.0;494.0;-553.0
317.0;574.0;129.0;123;788.0;-321.0;862.0;503.0;?
319.0;567.0;127.0;123;783.0;-345.0;861.0;511.0;?
320.0;557.0;122.0;121;777.0;-373.0;860.0;518.0;?
318.0;547.0;120.0;121;772.0;-388.0;859.0;520.0;?
311.0;554.0;114.0;122;772.0;-381.0;861.0;517.0;?
309.0;562.0;111.0;122;775.0;-357.0;861.0;507.0;?
308.0;574.0;107.0;123;784.0;-320.0;859.0;496.0;?
307.0;601.0;102.0;123;793.0;-273.0;859.0;480.0;?
299.0;632.0;94.0;122;796.0;-212.0;859.0;469.0;?
287.0;667.0;83.0;121;800.0;-48.0;859.0;458.0;?
273.0;701.0;72.0;121;796.0;61.0;862.0;449.0;?
255.0;732.0;63.0;121;793.0;131.0;866.0;445.0;?
234.0;760.0;53.0;121;787.0;220.0;871.0;437.0;-398.0
216.0;787.0;40.0;121;788.0;308.0;875.0;424.0;-387.0
196.0;804.0;22.0;121;794.0;363.0;884.0;403.0;-371.0
175.0;820.0;3.0;120;805.0;438.0;890.0;379.0;-355.0
154.0;839.0;-18.0;120;816.0;532.0;895.0;352.0;-335.0
130.0;851.0;-49.0;120;823.0;594.0;901.0;325.0;-295.0
109.0;864.0;-88.0;120;832.0;654.0;904.0;305.0;-232.0
93.0;876.0;-129.0;120;841.0;707.0;907.0;281.0;-170.0
70.0;889.0;-158.0;120;846.0;781.0;906.0;265.0;-119.0
48.0;900.0;-183.0;120;849.0;864.0;905.0;245.0;-71.0
22.0;908.0;-202.0;120;855.0;918.0;901.0;219.0;-37.0
-5.0;912.0;-218.0;120;860.0;958.0;897.0;194.0;-12.0
-31.0;907.0;-231.0;113;865.0;987.0;896.0;167.0;4.0
-51.0;902.0;-238.0;90;868.0;1028.0;891.0;139.0;10.0
-73.0;888.0;-248.0;67;868.0;1069.0;885.0;113.0;17.0
-98.0;872.0;-256.0;54;869.0;1087.0;880.0;88.0;18.0
-117.0;858.0;-265.0;48;866.0;1084.0;871.0;65.0;29.0
-131.0;849.0;-269.0;48;863.0;1070.0;861.0;50.0;35.0
-142.0;841.0;-280.0;48;858.0;1051.0;852.0;39.0;42.0
-150.0;831.0;-292.0;51;854.0;1034.0;848.0;37.0;54.0
-152.0;816.0;-301.0;60;849.0;1021.0;838.0;41.0;62.0
-155.0;802.0;-318.0;76;840.0;1009.0;828.0;48.0;76.0
-159.0;784.0;-334.0;100;823.0;1000.0;815.0;56.0;89.0
-168.0;756.0;-358.0;120;811.0;992.0;803.0;60.0;114.0
-177.0;733.0;-380.0;135;802.0;980.0;?;56.0;141.0
-184.0;706.0;-401.0;145;787.0;973.0;783.0;44.0;164.0
-188.0;695.0;-428.0;147;775.0;969.0;775.0;25.0;189.0
-191.0;691.0;-448.0;157;763.0;?;765.0;11.0;223.0
-192.0;694.0;-465.0;164;753.0;?;757.0;8.0;265.0
-191.0;696.0;-478.0;164;743.0;?;751.0;7.0;301.0
-198.0;692.0;-486.0;167;735.0;?;742.0;4.0;322.0
-204.0;692.0;-494.0;169;727.0;?;733.0;1.0;345.0
-205.0;685.0;-498.0;171;717.0;?;724.0;1.0;362.0
-209.0;676.0;-505.0;174;708.0;?;714.0;-2.0;371.0
-215.0;671.0;-510.0;176;701.0;?;703.0;-3.0;378.0
-221.0;662.0;-512.0;175;691.0;?;696.0;-4.0;380.0
-227.0;652.0;-517.0;176;678.0;?;686.0;-9.0;384.0
-232.0;641.0;-520.0;176;668.0;?;675.0;-11.0;381.0
-237.0;635.0;-517.0;176;655.0;940.0;664.0;-14.0;381.0
-242.0;631.0;-518.0;174;644.0;937.0;658.0;-20.0;381.0
-246.0;623.0;-517.0;178;632.0;926.0;647.0;-23.0;378.0
-249.0;617.0;-516.0;173;618.0;913.0;638.0;-30.0;374.0
-249.0;608.0;-514.0;177;607.0;900.0;626.0;-37.0;370.0
-255.0;603.0;-518.0;177;596.0;889.0;615.0;-50.0;373.0
-261.0;602.0;-518.0;169;584.0;883.0;606.0;-66.0;382.0
-273.0;596.0;-515.0;190;576.0;873.0;595.0;-90.0;382.0
-288.0;591.0;-515.0;154;?;862.0;583.0;-127.0;382.0
-308.0;587.0;-515.0;206;?;851.0;572.0;-168.0;380.0
-319.0;584.0;-512.0;149;?;836.0;560.0;-200.0;377.0
-328.0;584.0;-502.0;-155;?;820.0;551.0;-226.0;372.0
-334.0;586.0;-487.0;-200;?;805.0;541.0;-253.0;364.0
-341.0;588.0;-480.0;-140;?;789.0;528.0;-276.0;354.0
-348.0;584.0;-472.0;-167;?;778.0;516.0;-294.0;345.0
-358.0;572.0;-467.0;-126;?;771.0;502.0;-316.0;339.0
-363.0;560.0;-469.0;-91;?;766.0;487.0;-342.0;331.0
-366.0;545.0;-465.0;-58;?;753.0;473.0;-364.0;323.0
-373.0;534.0;?;-39;?;741.0;461.0;-385.0;313.0
-378.0;519.0;?;-14;?;722.0;452.0;-405.0;306.0
-382.0;507.0;?;-29;?;708.0;440.0;-423.0;305.0
-391.0;495.0;?;28;413.0;696.0;430.0;-438.0;307.0
-394.0;478.0;?;117;414.0;683.0;427.0;-445.0;307.0
-398.0;460.0;?;154;419.0;675.0;429.0;-450.0;305.0
-405.0;440.0;-443.0;218;429.0;659.0;433.0;-448.0;301.0
-415.0;424.0;-441.0;-9;443.0;652.0;445.0;-445.0;300.0
-425.0;413.0;-440.0;-170;463.0;649.0;459.0;-442.0;296.0
-433.0;403.0;-443.0;-47;482.0;646.0;475.0;-426.0;297.0
-436.0;396.0;-445.0;-60;498.0;647.0;494.0;-400.0;300.0
-428.0;389.0;-437.0;-75;513.0;654.0;511.0;-361.0;300.0
-411.0;375.0;-427.0;-67;524.0;641.0;531.0;-311.0;282.0
-394.0;367.0;-417.0;-87;535.0;623.0;549.0;-255.0;257.0
-377.0;358.0;-404.0;-80;532.0;597.0;561.0;-195.0;233.0
-357.0;357.0;-387.0;-86;517.0;575.0;571.0;-138.0;209.0
-333.0;353.0;-371.0;-85;486.0;551.0;575.0;-85.0;180.0
-310.0;351.0;-351.0;-85;464.0;539.0;581.0;-39.0;160.0
-288.0;348.0;-335.0;-85;439.0;531.0;592.0;-4.0;144.0
-268.0;349.0;-325.0;-85;416.0;526.0;596.0;31.0;130.0
-248.0;350.0;-315.0;-85;398.0;516.0;598.0;56.0;112.0
-227.0;349.0;-303.0;-85;392.0;502.0;599.0;75.0;90.0
-212.0;353.0;-292.0;-85;391.0;494.0;598.0;87.0;71.0
-207.0;360.0;-280.0;-85;389.0;489.0;594.0;84.0;61.0
-212.0;365.0;-266.0;-85;397.0;481.0;592.0;68.0;53.0
?;373.0;-254.0;-84;410.0;479.0;587.0;45.0;35.0
?;381.0;-247.0;-84;442.0;480.0;585.0;14.0;21.0
?;385.0;-243.0;-83;454.0;478.0;578.0;-18.0;18.0
?;385.0;-227.0;-81;454.0;468.0;567.0;-56.0;13.0
?;384.0;-209.0;-79;463.0;455.0;566.0;-95.0;2.0
?;378.0;-192.0;-77;473.0;443.0;565.0;-113.0;-21.0
?;374.0;-172.0;-81;485.0;435.0;564.0;-153.0;-41.0
?;371.0;-159.0;-72;498.0;419.0;561.0;-203.0;-60.0
?;363.0;-147.0;-54;512.0;406.0;564.0;-235.0;-87.0
?;353.0;-136.0;-44;525.0;399.0;565.0;-260.0;-103.0
?;343.0;-122.0;-32;536.0;389.0;569.0;-272.0;-119.0
?;334.0;-105.0;-23;542.0;381.0;566.0;-284.0;-127.0
-406.0;326.0;-91.0;-2;548.0;372.0;572.0;-291.0;-138.0
-408.0;322.0;-79.0;31;555.0;369.0;576.0;-288.0;-152.0
-409.0;?;-62.0;51;556.0;363.0;582.0;-275.0;-159.0
-402.0;?;-45.0;68;557.0;361.0;588.0;-253.0;-165.0
-395.0;?;-28.0;78;546.0;350.0;591.0;-231.0;-166.0
-387.0;?;-17.0;82;536.0;340.0;592.0;-210.0;-177.0
-378.0;?;-1.0;81;525.0;333.0;590.0;-194.0;-200.0
-357.0;?;10.0;76;510.0;322.0;587.0;-167.0;-222.0
-319.0;?;15.0;76;499.0;312.0;580.0;-118.0;-240.0
-256.0;?;34.0;77;479.0;305.0;567.0;-42.0;-251.0
-171.0;?;61.0;73;465.0;312.0;558.0;59.0;-260.0
-92.0;?;78.0;71;451.0;310.0;548.0;163.0;-272.0
-25.0;?;90.0;70;418.0;303.0;528.0;252.0;-295.0
29.0;?;105.0;68;370.0;288.0;505.0;318.0;-320.0
80.0;?;120.0;67;294.0;279.0;479.0;374.0;-347.0
124.0;?;137.0;67;217.0;270.0;465.0;417.0;-366.0
159.0;?;153.0;67;151.0;264.0;455.0;452.0;-378.0
189.0;323.0;165.0;67;80.0;262.0;441.0;482.0;-388.0
217.0;331.0;172.0;67;23.0;267.0;426.0;498.0;-394.0
237.0;338.0;175.0;67;-23.0;276.0;417.0;507.0;-397.0
250.0;347.0;178.0;67;-50.0;285.0;414.0;512.0;-404.0
256.0;358.0;181.0;67;-68.0;291.0;407.0;516.0;-412.0
254.0;364.0;191.0;67;-57.0;294.0;411.0;514.0;-419.0
241.0;370.0;205.0;68;-30.0;296.0;422.0;509.0;-427.0
215.0;375.0;216.0;68;35.0;295.0;447.0;493.0;-437.0
193.0;377.0;222.0;68;100.0;295.0;464.0;475.0;-451.0
166.0;377.0;226.0;70;148.0;291.0;474.0;456.0;-453.0
131.0;370.0;226.0;72;204.0;280.0;496.0;431.0;-452.0
114.0;356.0;226.0;74;246.0;?;?;415.0;-441.0
81.0;343.0;213.0;70;294.0;?;543.0;399.0;-420.0
29.0;324.0;199.0;66;329.0;?;566.0;365.0;-396.0
-26.0;303.0;185.0;63;357.0;258.0;582.0;311.0;-375.0
-87.0;280.0;167.0;56;391.0;247.0;599.0;237.0;-355.0
-143.0;252.0;149.0;53;425.0;229.0;610.0;162.0;-340.0
-201.0;220.0;134.0;55;456.0;?;616.0;84.0;-332.0
-239.0;183.0;121.0;58;479.0;?;619.0;32.0;-341.0
-262.0;144.0;114.0;63;497.0;?;623.0;0.0;-358.0
-283.0;108.0;110.0;66;509.0;?;623.0;-28.0;-385.0
-301.0;70.0;110.0;62;512.0;?;?;-46.0;-410.0
-316.0;33.0;113.0;55;508.0;?;?;-61.0;-435.0
-324.0;0.0;116.0;51;502.0;?;?;-70.0;-459.0
-324.0;-31.0;118.0;51;493.0;?;?;-69.0;-472.0
-318.0;-60.0;123.0;52;481.0;?;?;-57.0;-485.0
-306.0;-82.0;128.0;52;463.0;?;?;-40.0;-493.0
-288.0;-102.0;125.0;52;432.0;?;578.0;-13.0;-502.0
-272.0;-111.0;128.0;52;408.0;?;571.0;5.0;-507.0
-251.0;-114.0;134.0;52;390.0;-167.0;566.0;24.0;-500.0
?;-122.0;140.0;52;354.0;-183.0;553.0;43.0;-505.0
?;-128.0;143.0;52;315.0;-197.0;547.0;71.0;-519.0
?;-134.0;147.0;52;262.0;-213.0;540.0;107.0;-527.0
?;-137.0;150.0;52;221.0;-230.0;544.0;141.0;-529.0
?;-139.0;148.0;52;189.0;-247.0;551.0;174.0;-535.0
?;-138.0;140.0;52;156.0;-263.0;555.0;198.0;-539.0
?;-134.0;128.0;53;129.0;-269.0;558.0;219.0;-546.0
?;-121.0;112.0;53;116.0;-274.0;565.0;222.0;-546.0
?;-95.0;104.0;53;123.0;-284.0;571.0;212.0;-552.0
?;-70.0;96.0;53;135.0;-280.0;573.0;201.0;-569.0
?;-44.0;92.0;53;163.0;-277.0;577.0;181.0;-587.0
-163.0;-21.0;86.0;53;194.0;-268.0;580.0;157.0;-604.0
-190.0;1.0;83.0;53;243.0;-260.0;589.0;130.0;-615.0
-208.0;18.0;78.0;53;282.0;-248.0;596.0;110.0;-629.0
-219.0;30.0;78.0;53;308.0;-227.0;601.0;96.0;-627.0
-228.0;31.0;76.0;53;352.0;-210.0;604.0;79.0;-613.0
-231.0;26.0;74.0;53;396.0;-195.0;605.0;58.0;-602.0
-237.0;2.0;70.0;53;445.0;-162.0;608.0;40.0;-594.0
-246.0;-30.0;63.0;53;471.0;-129.0;611.0;26.0;-571.0
-257.0;-51.0;52.0;54;487.0;-122.0;612.0;14.0;-540.0
-272.0;-100.0;38.0;53;494.0;-101.0;617.0;0.0;-522.0
-287.0;-182.0;22.0;53;493.0;-67.0;622.0;-11.0;-530.0
-300.0;-249.0;11.0;53;477.0;-35.0;628.0;-21.0;-514.0
-304.0;-304.0;8.0;53;471.0;11.0;630.0;-22.0;-480.0
-304.0;-336.0;6.0;54;469.0;48.0;633.0;-18.0;-429.0
-292.0;-346.0;-1.0;54;460.0;67.0;628.0;-4.0;-385.0
-285.0;-357.0;-8.0;54;451.0;94.0;623.0;5.0;-371.0
-278.0;-337.0;-8.0;54;430.0;83.0;612.0;22.0;-354.0
-276.0;-312.0;-3.0;?;407.0;53.0;606.0;27.0;-373.0
-274.0;-296.0;0.0;?;389.0;27.0;598.0;32.0;-412.0
-266.0;-274.0;6.0;?;363.0;1.0;590.0;47.0;-449.0
-258.0;-251.0;13.0;?;337.0;-28.0;581.0;64.0;-477.0
-245.0;-219.0;21.0;?;316.0;-77.0;570.0;77.0;-495.0
-232.0;-201.0;25.0;?;296.0;-115.0;559.0;94.0;-505.0
-215.0;-205.0;27.0;?;285.0;-140.0;546.0;103.0;-500.0
-201.0;-212.0;34.0;?;276.0;-169.0;528.0;113.0;-478.0
-185.0;-250.0;42.0;?;267.0;-196.0;506.0;121.0;-450.0
-168.0;-281.0;47.0;53;261.0;-219.0;483.0;127.0;-422.0
-148.0;-306.0;47.0;54;251.0;-223.0;466.0;142.0;-400.0
-135.0;-311.0;36.0;56;240.0;-227.0;453.0;156.0;-370.0
-133.0;-311.0;17.0;?;226.0;-253.0;444.0;165.0;-345.0
-145.0;-320.0;-6.0;?;214.0;-274.0;441.0;157.0;-368.0
-175.0;-327.0;-28.0;?;201.0;-284.0;451.0;139.0;-374.0
-213.0;-335.0;-44.0;?;201.0;-287.0;464.0;104.0;-367.0
-249.0;-342.0;-51.0;?;206.0;-291.0;469.0;64.0;-363.0
-278.0;-346.0;-42.0;?;220.0;-290.0;475.0;24.0;-358.0
-291.0;-345.0;-23.0;?;247.0;-292.0;480.0;-10.0;-388.0
-292.0;-342.0;0.0;?;292.0;-286.0;484.0;-39.0;-420.0
-286.0;-337.0;26.0;?;333.0;-286.0;480.0;-45.0;-462.0
-275.0;-329.0;55.0;?;356.0;-291.0;479.0;-37.0;-497.0
-260.0;-321.0;91.0;?;384.0;-289.0;478.0;-22.0;-517.0
-245.0;-305.0;130.0;?;401.0;-290.0;481.0;6.0;-535.0
-226.0;-288.0;169.0;?;406.0;-307.0;486.0;39.0;-554.0
-209.0;-264.0;201.0;58;400.0;-334.0;489.0;62.0;-602.0
-190.0;-239.0;229.0;59;395.0;-341.0;494.0;80.0;-649.0
-172.0;-212.0;259.0;59;384.0;-348.0;495.0;96.0;-672.0
-141.0;-164.0;288.0;59;373.0;-377.0;493.0;123.0;-691.0
-93.0;-107.0;314.0;61;350.0;-428.0;486.0;168.0;-715.0
-35.0;-58.0;341.0;64;331.0;-486.0;480.0;221.0;-746.0
18.0;-15.0;366.0;64;318.0;-532.0;480.0;280.0;-771.0
67.0;39.0;392.0;65;286.0;-574.0;472.0;330.0;-783.0
114.0;90.0;416.0;70;251.0;-626.0;464.0;368.0;-789.0
158.0;120.0;439.0;73;207.0;-678.0;451.0;410.0;-798.0
203.0;142.0;465.0;75;173.0;-711.0;439.0;441.0;-799.0
244.0;162.0;485.0;76;151.0;-736.0;432.0;472.0;-805.0
288.0;169.0;502.0;76;133.0;-751.0;413.0;503.0;-810.0
329.0;171.0;520.0;76;121.0;-754.0;396.0;535.0;-811.0
366.0;178.0;532.0;76;117.0;-756.0;376.0;562.0;-807.0
396.0;188.0;545.0;75;112.0;-772.0;361.0;584.0;-806.0
423.0;193.0;557.0;75;105.0;-788.0;348.0;602.0;-807.0
438.0;195.0;566.0;75;96.0;?;341.0;614.0;-805.0
446.0;203.0;575.0;75;83.0;?;338.0;621.0;-800.0
449.0;206.0;580.0;75;69.0;-794.0;344.0;621.0;-796.0
453.0;209.0;586.0;75;63.0;-795.0;349.0;623.0;-790.0
457.0;210.0;588.0;75;52.0;-796.0;346.0;627.0;-789.0
455.0;210.0;591.0;75;53.0;-793.0;348.0;625.0;-786.0
450.0;205.0;593.0;74;60.0;-786.0;351.0;622.0;-782.0
436.0;201.0;594.0;73;77.0;-774.0;361.0;614.0;-781.0
426.0;190.0;596.0;73;93.0;-766.0;364.0;608.0;-783.0
423.0;170.0;601.0;72;106.0;-756.0;367.0;603.0;-786.0
423.0;164.0;607.0;70;128.0;-747.0;373.0;602.0;-787.0
423.0;161.0;608.0;69;149.0;-742.0;378.0;600.0;-786.0
417.0;162.0;608.0;69;169.0;-737.0;384.0;594.0;-785.0
413.0;164.0;611.0;71;183.0;-736.0;391.0;591.0;-783.0
406.0;172.0;612.0;74;192.0;-737.0;398.0;586.0;-778.0
404.0;177.0;612.0;75;199.0;-734.0;406.0;584.0;-773.0
400.0;176.0;613.0;74;205.0;-730.0;412.0;582.0;-769.0
400.0;180.0;615.0;72;206.0;-722.0;416.0;586.0;-770.0
401.0;179.0;617.0;73;211.0;-720.0;417.0;592.0;-771.0
404.0;176.0;618.0;79;216.0;-719.0;421.0;598.0;-774.0
404.0;172.0;618.0;82;215.0;-720.0;422.0;599.0;-776.0
404.0;165.0;618.0;82;216.0;-721.0;423.0;596.0;-778.0
406.0;151.0;619.0;86;214.0;-720.0;422.0;595.0;-783.0
409.0;134.0;622.0;88;215.0;-717.0;425.0;596.0;-787.0
417.0;109.0;627.0;86;216.0;-722.0;425.0;596.0;-789.0
432.0;88.0;630.0;87;216.0;-719.0;427.0;603.0;-790.0
445.0;75.0;635.0;87;217.0;-715.0;430.0;611.0;-790.0
463.0;62.0;639.0;84;216.0;-717.0;427.0;619.0;-789.0
475.0;49.0;640.0;81;214.0;-722.0;426.0;625.0;-798.0
479.0;43.0;643.0;77;212.0;-730.0;422.0;629.0;-804.0
483.0;36.0;644.0;71;208.0;-735.0;417.0;629.0;-807.0
485.0;33.0;645.0;66;203.0;-740.0;415.0;628.0;-813.0
489.0;30.0;646.0;59;192.0;-742.0;410.0;630.0;-820.0
492.0;33.0;645.0;44;184.0;-747.0;404.0;634.0;-819.0
494.0;39.0;646.0;39;171.0;-747.0;400.0;636.0;-818.0
498.0;43.0;642.0;40;163.0;-748.0;397.0;639.0;-818.0
499.0;47.0;643.0;39;151.0;-748.0;392.0;639.0;-819.0
497.0;54.0;639.0;39;142.0;-750.0;386.0;640.0;-817.0
495.0;67.0;636.0;39;136.0;-744.0;383.0;643.0;-817.0
498.0;89.0;630.0;39;131.0;-727.0;377.0;644.0;-818.0
484.0;121.0;621.0;39;122.0;-700.0;372.0;638.0;-817.0
460.0;150.0;605.0;39;111.0;-665.0;373.0;630.0;-812.0
430.0;172.0;586.0;39;95.0;-620.0;377.0;609.0;?
395.0;188.0;567.0;39;89.0;-553.0;385.0;587.0;?
366.0;196.0;547.0;39;90.0;-471.0;398.0;566.0;?
334.0;203.0;523.0;39;98.0;-392.0;411.0;543.0;?
307.0;212.0;493.0;39;115.0;-317.0;428.0;524.0;?
273.0;224.0;451.0;39;145.0;-226.0;446.0;500.0;?
229.0;238.0;403.0;39;179.0;-146.0;468.0;468.0;?
179.0;271.0;353.0;38;204.0;-89.0;487.0;432.0;?
121.0;317.0;296.0;38;234.0;-28.0;503.0;377.0;?
58.0;350.0;243.0;38;264.0;35.0;520.0;312.0;?
-14.0;372.0;190.0;37;310.0;103.0;543.0;246.0;?
-71.0;385.0;138.0;37;352.0;149.0;558.0;202.0;-513.0
-121.0;395.0;92.0;37;382.0;174.0;568.0;166.0;-481.0
-174.0;404.0;46.0;37;421.0;210.0;578.0;128.0;-435.0
-230.0;406.0;-5.0;37;454.0;247.0;587.0;73.0;-387.0
-285.0;406.0;-60.0;37;485.0;282.0;590.0;3.0;-329.0
-339.0;406.0;-106.0;37;510.0;309.0;590.0;-77.0;-274.0
-385.0;397.0;-152.0;34;530.0;335.0;589.0;-148.0;-217.0
-422.0;394.0;-202.0;30;545.0;356.0;589.0;-203.0;-165.0
-454.0;391.0;-252.0;26;561.0;374.0;583.0;-249.0;-112.0
-473.0;389.0;-308.0;17;567.0;381.0;574.0;-300.0;-56.0
-498.0;388.0;-364.0;7;573.0;400.0;562.0;-360.0;6.0
-526.0;380.0;-417.0;-2;576.0;429.0;547.0;-416.0;76.0
-547.0;366.0;-465.0;-7;568.0;458.0;532.0;-459.0;147.0
-565.0;352.0;-510.0;-17;554.0;487.0;509.0;-490.0;214.0
-578.0;334.0;-551.0;-24;534.0;508.0;487.0;-518.0;273.0
-588.0;319.0;-588.0;-26;516.0;520.0;461.0;-548.0;324.0
-596.0;310.0;-622.0;-28;497.0;530.0;435.0;-580.0;375.0
-599.0;303.0;-651.0;-25;472.0;530.0;405.0;-603.0;424.0
-594.0;297.0;-674.0;-56;448.0;532.0;379.0;-620.0;469.0
-580.0;297.0;-692.0;-91;424.0;532.0;349.0;-628.0;506.0
-571.0;295.0;-707.0;-107;406.0;536.0;326.0;-635.0;532.0
-559.0;290.0;-724.0;-145;393.0;547.0;307.0;-640.0;558.0
-546.0;295.0;-734.0;-154;384.0;558.0;298.0;-636.0;583.0
-532.0;299.0;-742.0;-148;387.0;573.0;295.0;-629.0;608.0
-512.0;306.0;-746.0;-152;391.0;590.0;296.0;-611.0;628.0
-493.0;315.0;-749.0;-151;410.0;605.0;304.0;-595.0;652.0
-477.0;325.0;-752.0;-153;440.0;618.0;318.0;-578.0;674.0
-450.0;338.0;-748.0;-151;467.0;633.0;336.0;-545.0;685.0
-423.0;349.0;-746.0;-149;492.0;643.0;350.0;-514.0;693.0
-396.0;364.0;-739.0;-149;513.0;659.0;368.0;-477.0;694.0
?;373.0;-732.0;-149;540.0;669.0;383.0;-445.0;695.0
?;381.0;-731.0;-147;568.0;681.0;395.0;-418.0;699.0
?;387.0;-726.0;-145;590.0;689.0;398.0;-392.0;702.0
?;394.0;-720.0;-145;611.0;694.0;400.0;-366.0;701.0
?;397.0;-711.0;-145;634.0;694.0;400.0;-343.0;692.0
?;406.0;-702.0;-145;651.0;695.0;397.0;-323.0;690.0
?;414.0;-696.0;-145;664.0;702.0;394.0;-302.0;688.0
?;419.0;-687.0;-145;672.0;706.0;391.0;-282.0;686.0
?;420.0;-677.0;-145;672.0;704.0;382.0;-267.0;684.0
?;420.0;-666.0;-145;667.0;698.0;366.0;-257.0;681.0
?;422.0;-656.0;-145;657.0;697.0;349.0;-252.0;679.0
