InertialMeasurementUnit RLA magneticY;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit RLA magneticZ;InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit LLA magneticZ
99.0;151.0;92.0;-111;-255.0;-18.0;-196.0
105.0;149.0;101.0;-111;-256.0;-16.0;-196.0
102.0;155.0;107.0;-111;-254.0;-12.0;-204.0
92.0;159.0;110.0;-111;-250.0;-3.0;-217.0
80.0;164.0;110.0;-111;-241.0;10.0;-228.0
64.0;169.0;109.0;-111;-230.0;25.0;-236.0
43.0;183.0;103.0;-111;-216.0;42.0;-250.0
19.0;192.0;95.0;-111;-202.0;63.0;-266.0
-11.0;213.0;89.0;-111;-182.0;86.0;-287.0
-37.0;233.0;80.0;-111;-164.0;105.0;-304.0
-62.0;252.0;67.0;-111;-149.0;125.0;-320.0
-97.0;267.0;44.0;-111;-131.0;150.0;-340.0
-142.0;285.0;17.0;-111;-113.0;179.0;-358.0
-191.0;297.0;-11.0;-111;-91.0;208.0;-378.0
-237.0;317.0;-32.0;-111;-72.0;229.0;-395.0
-282.0;335.0;-49.0;-111;-56.0;245.0;-414.0
-318.0;361.0;-65.0;-111;-48.0;256.0;-429.0
-356.0;384.0;-89.0;-113;-40.0;267.0;-445.0
-396.0;412.0;-118.0;-113;-25.0;286.0;-464.0
-436.0;438.0;-148.0;-114;6.0;313.0;-485.0
-478.0;466.0;-180.0;-115;39.0;341.0;-509.0
-523.0;492.0;-215.0;?;67.0;367.0;-530.0
-569.0;518.0;-250.0;?;88.0;392.0;-554.0
-618.0;542.0;-287.0;?;107.0;413.0;-576.0
-658.0;566.0;-326.0;?;114.0;433.0;-590.0
-686.0;588.0;-366.0;?;118.0;451.0;-600.0
-710.0;610.0;-410.0;?;123.0;462.0;-604.0
-722.0;624.0;-455.0;?;129.0;467.0;-597.0
-722.0;632.0;-498.0;?;125.0;467.0;-577.0
-718.0;642.0;-536.0;?;127.0;467.0;-555.0
-701.0;641.0;-569.0;?;137.0;463.0;-528.0
-674.0;641.0;-599.0;?;146.0;454.0;?
-643.0;634.0;-627.0;?;155.0;436.0;?
-601.0;616.0;-643.0;?;157.0;407.0;?
-565.0;604.0;-658.0;?;166.0;381.0;?
-535.0;587.0;-670.0;-13;172.0;357.0;?
-504.0;567.0;-677.0;-10;174.0;334.0;?
-470.0;544.0;-680.0;-5;173.0;310.0;?
-436.0;515.0;-676.0;-2;170.0;279.0;-204.0
-403.0;486.0;-672.0;2;167.0;246.0;-171.0
-369.0;464.0;-667.0;7;164.0;221.0;-140.0
-340.0;436.0;-657.0;6;165.0;196.0;-111.0
-309.0;414.0;-644.0;5;165.0;173.0;-83.0
-286.0;389.0;-629.0;5;170.0;152.0;-60.0
-266.0;365.0;-616.0;5;176.0;132.0;-36.0
-250.0;346.0;-607.0;5;181.0;114.0;-17.0
-229.0;321.0;-597.0;5;192.0;101.0;0.0
-208.0;295.0;-588.0;5;200.0;90.0;17.0
-181.0;269.0;-577.0;5;205.0;82.0;30.0
-156.0;244.0;-568.0;5;211.0;76.0;46.0
-134.0;224.0;-558.0;5;218.0;67.0;63.0
-104.0;203.0;-550.0;5;224.0;55.0;79.0
-72.0;188.0;-541.0;5;229.0;42.0;97.0
-38.0;176.0;-532.0;5;227.0;26.0;116.0
-6.0;163.0;-522.0;5;215.0;6.0;136.0
32.0;145.0;-513.0;5;198.0;-17.0;157.0
80.0;133.0;-498.0;5;166.0;-46.0;182.0
125.0;126.0;-479.0;7;132.0;-64.0;210.0
162.0;104.0;-464.0;7;107.0;-79.0;236.0
186.0;83.0;-446.0;7;87.0;-110.0;260.0
207.0;68.0;-433.0;11;64.0;-145.0;289.0
225.0;54.0;-421.0;12;28.0;-181.0;312.0
234.0;41.0;-410.0;11;-9.0;-208.0;333.0
236.0;25.0;-405.0;12;-37.0;-238.0;352.0
241.0;16.0;-399.0;8;-48.0;-254.0;371.0
252.0;4.0;-393.0;3;-53.0;-261.0;387.0
264.0;-3.0;-390.0;2;-60.0;-270.0;406.0
279.0;-9.0;-387.0;3;-66.0;-275.0;416.0
295.0;-12.0;-388.0;6;-74.0;-287.0;426.0
315.0;-12.0;-384.0;7;-85.0;-298.0;442.0
339.0;-9.0;-384.0;9;-92.0;-303.0;458.0
363.0;-7.0;-384.0;19;-95.0;-303.0;471.0
389.0;-1.0;-389.0;28;-98.0;-302.0;484.0
425.0;9.0;-392.0;29;-99.0;-299.0;489.0
462.0;12.0;-386.0;30;-125.0;-296.0;495.0
482.0;10.0;-377.0;29;-151.0;-297.0;507.0
473.0;13.0;-367.0;30;-168.0;-301.0;518.0
437.0;13.0;-355.0;34;-172.0;-300.0;528.0
385.0;11.0;-341.0;35;-171.0;-296.0;534.0
338.0;9.0;-333.0;34;-164.0;-287.0;539.0
290.0;4.0;-323.0;35;-164.0;-285.0;548.0
251.0;-2.0;-310.0;35;-178.0;-296.0;554.0
217.0;-9.0;-298.0;35;-194.0;-308.0;548.0
184.0;-19.0;-288.0;35;-219.0;-323.0;543.0
160.0;-23.0;-278.0;35;-236.0;-334.0;541.0
146.0;-29.0;-272.0;35;-243.0;-343.0;529.0
141.0;-38.0;-266.0;35;-254.0;-355.0;527.0
149.0;-49.0;-257.0;35;-263.0;-365.0;533.0
?;-59.0;-257.0;35;-268.0;-371.0;540.0
?;-71.0;-251.0;35;-278.0;-388.0;543.0
?;-78.0;-249.0;35;-289.0;-403.0;544.0
?;-85.0;-249.0;35;-300.0;-415.0;529.0
?;-90.0;-250.0;35;-313.0;-425.0;512.0
?;-96.0;-253.0;35;-323.0;-435.0;488.0
?;-102.0;-256.0;35;-323.0;-444.0;470.0
?;-104.0;-256.0;35;-322.0;-450.0;456.0
?;-108.0;-256.0;35;-328.0;-456.0;445.0
347.0;-108.0;-260.0;35;-335.0;-459.0;428.0
354.0;-108.0;-260.0;35;-344.0;-468.0;415.0
357.0;-113.0;-264.0;35;-351.0;-469.0;407.0
363.0;-115.0;-270.0;35;-360.0;-471.0;387.0
359.0;-116.0;-275.0;35;-371.0;-472.0;376.0
348.0;-119.0;-276.0;35;-381.0;-474.0;374.0
341.0;-120.0;-285.0;35;-386.0;-477.0;367.0
328.0;-119.0;-289.0;35;-395.0;-480.0;361.0
313.0;-122.0;-289.0;35;-402.0;-482.0;361.0
304.0;-125.0;-296.0;35;-406.0;-486.0;350.0
292.0;-130.0;-302.0;35;-412.0;-486.0;342.0
280.0;-133.0;-306.0;35;-425.0;-493.0;341.0
275.0;-140.0;-311.0;35;-431.0;-499.0;337.0
271.0;-144.0;-315.0;35;-442.0;-502.0;338.0
262.0;-146.0;-316.0;35;-452.0;-510.0;344.0
263.0;-149.0;-323.0;35;-459.0;?;344.0
257.0;-150.0;-327.0;35;-464.0;?;345.0
256.0;-154.0;-332.0;35;-468.0;?;343.0
258.0;-160.0;-345.0;35;-467.0;?;339.0
254.0;-165.0;-355.0;35;-475.0;?;340.0
250.0;-169.0;-362.0;35;-482.0;?;328.0
246.0;-173.0;-374.0;35;-489.0;?;307.0
238.0;-173.0;-375.0;35;-493.0;?;306.0
225.0;-172.0;-366.0;35;-500.0;?;325.0
213.0;-174.0;-362.0;35;-498.0;?;373.0
197.0;-177.0;-360.0;35;-497.0;?;408.0
176.0;-178.0;-355.0;35;-497.0;?;455.0
160.0;-182.0;-353.0;?;-492.0;?;485.0
141.0;-182.0;-350.0;?;-496.0;?;500.0
119.0;-182.0;-347.0;?;-494.0;?;513.0
109.0;-182.0;-349.0;?;-483.0;-535.0;517.0
93.0;-181.0;-345.0;?;-464.0;-531.0;523.0
88.0;-177.0;-339.0;?;-438.0;-527.0;544.0
95.0;-170.0;-334.0;?;-392.0;-519.0;561.0
110.0;-157.0;-325.0;?;-335.0;-497.0;581.0
131.0;-143.0;-317.0;?;-271.0;-467.0;602.0
167.0;-126.0;-314.0;?;-199.0;-426.0;623.0
195.0;-106.0;-311.0;?;-155.0;-393.0;648.0
216.0;-91.0;?;?;-132.0;-370.0;662.0
231.0;-70.0;-320.0;?;-125.0;-361.0;671.0
230.0;-53.0;-325.0;?;-137.0;-354.0;680.0
216.0;-33.0;-328.0;36;-169.0;-355.0;691.0
194.0;-17.0;-338.0;39;-189.0;-348.0;700.0
165.0;2.0;-345.0;43;-204.0;-334.0;714.0
132.0;18.0;-351.0;46;-221.0;-320.0;728.0
109.0;32.0;-357.0;48;-224.0;-299.0;734.0
86.0;49.0;-360.0;50;-230.0;-278.0;740.0
72.0;67.0;-358.0;52;-229.0;-242.0;743.0
80.0;81.0;-356.0;52;-222.0;-198.0;748.0
72.0;100.0;-357.0;52;-213.0;-150.0;754.0
35.0;117.0;-358.0;53;-199.0;-108.0;760.0
-19.0;123.0;-356.0;53;-175.0;-72.0;?
-89.0;121.0;-353.0;53;-148.0;-48.0;?
-153.0;122.0;-353.0;53;-118.0;-37.0;?
-207.0;120.0;-350.0;53;-78.0;-18.0;?
-258.0;118.0;-351.0;53;-44.0;-4.0;?
-299.0;113.0;-353.0;53;-14.0;10.0;774.0
-323.0;114.0;-354.0;53;12.0;26.0;775.0
-340.0;122.0;-351.0;53;28.0;44.0;772.0
-347.0;130.0;-350.0;53;47.0;65.0;768.0
-346.0;134.0;-352.0;52;63.0;83.0;761.0
-345.0;143.0;-354.0;52;75.0;98.0;757.0
-339.0;147.0;-357.0;52;94.0;108.0;748.0
-332.0;149.0;-363.0;52;110.0;122.0;743.0
-324.0;151.0;-363.0;52;124.0;133.0;736.0
-320.0;157.0;-367.0;52;134.0;139.0;728.0
-314.0;153.0;-367.0;52;138.0;140.0;720.0
-319.0;151.0;-364.0;52;134.0;141.0;715.0
-324.0;148.0;-360.0;52;134.0;135.0;710.0
-311.0;139.0;-346.0;52;131.0;122.0;714.0
-303.0;125.0;-330.0;52;124.0;104.0;717.0
?;114.0;-311.0;52;118.0;84.0;719.0
?;99.0;-288.0;?;114.0;66.0;723.0
?;84.0;-267.0;?;107.0;50.0;728.0
?;73.0;-246.0;?;101.0;35.0;730.0
?;53.0;-220.0;?;94.0;16.0;734.0
?;32.0;-198.0;?;87.0;-11.0;736.0
?;16.0;-178.0;52;77.0;-32.0;738.0
?;-3.0;-155.0;52;70.0;-56.0;736.0
?;-22.0;-130.0;52;66.0;-74.0;735.0
?;-38.0;-107.0;52;?;-87.0;730.0
?;-57.0;?;51;?;-101.0;720.0
?;-74.0;?;51;?;-108.0;714.0
?;-85.0;?;51;?;-122.0;708.0
-179.0;-101.0;?;51;?;-136.0;706.0
-177.0;-113.0;?;51;?;-142.0;699.0
-180.0;-118.0;?;51;?;-149.0;697.0
-180.0;-128.0;?;51;?;-154.0;690.0
-202.0;-131.0;?;50;?;-155.0;682.0
-244.0;-134.0;?;50;?;-153.0;679.0
-277.0;-137.0;?;50;?;-153.0;680.0
-307.0;-136.0;?;50;?;-164.0;695.0
-334.0;-134.0;?;50;?;-193.0;709.0
-349.0;-139.0;-8.0;50;-153.0;-218.0;724.0
-371.0;-142.0;-13.0;50;-160.0;-229.0;737.0
-388.0;-137.0;-23.0;50;-166.0;-225.0;752.0
-390.0;-138.0;-27.0;50;-137.0;-221.0;758.0
-401.0;-135.0;-24.0;50;-108.0;-214.0;753.0
-405.0;-132.0;-20.0;50;-103.0;-209.0;?
-409.0;-135.0;-19.0;50;-89.0;-210.0;?
-414.0;-132.0;-16.0;49;-84.0;-211.0;?
-423.0;-128.0;-12.0;50;-73.0;-212.0;?
-428.0;-126.0;-4.0;49;-65.0;-212.0;?
-430.0;-127.0;1.0;49;-65.0;-204.0;?
-433.0;-122.0;4.0;49;-66.0;-200.0;?
-428.0;-120.0;6.0;49;-62.0;-197.0;?
-422.0;-117.0;4.0;49;-60.0;-190.0;644.0
-421.0;-110.0;-4.0;49;-57.0;-183.0;646.0
-418.0;-108.0;-11.0;49;-48.0;-173.0;654.0
-417.0;-100.0;-20.0;49;-41.0;-165.0;663.0
-416.0;-93.0;-31.0;49;-32.0;-154.0;672.0
-409.0;-91.0;-41.0;49;-21.0;-144.0;678.0
-405.0;-87.0;-47.0;49;-3.0;-136.0;678.0
-402.0;-81.0;-52.0;49;15.0;-127.0;679.0
-398.0;-80.0;-51.0;49;25.0;-115.0;678.0
-393.0;-79.0;-47.0;49;29.0;-107.0;678.0
-396.0;-78.0;-48.0;49;29.0;-105.0;680.0
-392.0;-77.0;-49.0;49;28.0;-101.0;680.0
-394.0;-77.0;-47.0;49;21.0;-99.0;683.0
-407.0;-77.0;-48.0;49;13.0;-99.0;686.0
-422.0;-79.0;-48.0;49;9.0;-96.0;685.0
-438.0;-77.0;-43.0;49;17.0;-90.0;684.0
-442.0;-74.0;-45.0;49;25.0;-84.0;685.0
-442.0;-74.0;-43.0;49;37.0;?;687.0
-438.0;-75.0;-42.0;49;49.0;?;683.0
-438.0;-70.0;-43.0;49;46.0;?;682.0
-433.0;-70.0;-43.0;49;45.0;?;683.0
-432.0;-72.0;-44.0;49;40.0;?;681.0
-434.0;-75.0;-45.0;49;41.0;?;683.0
-433.0;-74.0;-44.0;50;50.0;-71.0;682.0
-426.0;-78.0;-43.0;49;68.0;-72.0;684.0
-417.0;-75.0;-43.0;50;87.0;-70.0;685.0
-417.0;-74.0;-44.0;50;94.0;-65.0;684.0
-424.0;-69.0;-43.0;49;103.0;-61.0;685.0
-431.0;-67.0;-47.0;51;104.0;-56.0;684.0
-425.0;-66.0;-50.0;46;110.0;-53.0;685.0
-429.0;-65.0;-53.0;58;110.0;-55.0;684.0
-429.0;-62.0;-53.0;67;107.0;-53.0;684.0
-427.0;-66.0;-54.0;69;107.0;-53.0;685.0
-429.0;-65.0;-55.0;99;99.0;-55.0;683.0
-434.0;-65.0;-57.0;108;86.0;-56.0;682.0
-432.0;-67.0;-58.0;102;69.0;-58.0;683.0
-431.0;-68.0;-59.0;105;46.0;-65.0;682.0
-423.0;-67.0;-63.0;101;22.0;-71.0;684.0
-408.0;-72.0;-65.0;102;5.0;-84.0;684.0
-394.0;-76.0;-75.0;102;-15.0;-100.0;686.0
-377.0;-83.0;-84.0;101;-40.0;-119.0;686.0
-345.0;-89.0;-92.0;102;-53.0;-144.0;687.0
-308.0;-96.0;?;101;-61.0;-171.0;690.0
-250.0;-100.0;?;101;-63.0;-198.0;694.0
-185.0;-108.0;-94.0;101;-66.0;-225.0;699.0
-107.0;-115.0;-90.0;101;-74.0;-254.0;706.0
-28.0;-121.0;-85.0;101;-81.0;-284.0;712.0
56.0;-128.0;-81.0;101;-82.0;-313.0;716.0
148.0;-134.0;-75.0;101;-85.0;-345.0;724.0
244.0;-145.0;-68.0;102;-97.0;-377.0;731.0
342.0;-161.0;-54.0;102;-118.0;-415.0;737.0
417.0;?;-37.0;102;-158.0;-455.0;746.0
471.0;?;?;102;-218.0;-496.0;746.0
509.0;?;?;101;-288.0;-539.0;744.0
528.0;?;?;101;-359.0;-578.0;734.0
532.0;?;?;101;-436.0;-603.0;717.0
531.0;-251.0;?;101;-493.0;-621.0;708.0
534.0;-263.0;?;100;-542.0;-631.0;694.0
532.0;-271.0;?;99;-592.0;-639.0;681.0
532.0;-283.0;16.0;97;-640.0;-644.0;672.0
516.0;-292.0;20.0;97;-689.0;-641.0;662.0
496.0;-298.0;24.0;95;-740.0;-639.0;651.0
477.0;-304.0;35.0;92;-787.0;-636.0;647.0
435.0;-306.0;46.0;90;-830.0;-627.0;636.0
380.0;-306.0;58.0;92;-879.0;-612.0;623.0
311.0;-305.0;77.0;100;-917.0;-592.0;615.0
239.0;-299.0;91.0;107;-947.0;-571.0;599.0
176.0;-289.0;102.0;120;-972.0;-552.0;570.0
117.0;-278.0;117.0;135;-982.0;-532.0;533.0
58.0;-266.0;126.0;139;-988.0;-512.0;495.0
3.0;-248.0;130.0;156;-987.0;-489.0;454.0
-39.0;-240.0;137.0;150;-986.0;-468.0;433.0
-76.0;-230.0;144.0;168;-986.0;-448.0;422.0
-114.0;-218.0;145.0;163;-983.0;-427.0;406.0
-142.0;-212.0;154.0;166;-975.0;-405.0;399.0
-163.0;-203.0;161.0;219;-964.0;-387.0;392.0
-177.0;-190.0;167.0;-16;-959.0;-368.0;381.0
-179.0;-189.0;176.0;-208;-958.0;-351.0;379.0
-176.0;-178.0;183.0;-140;-956.0;-344.0;383.0
-166.0;-164.0;186.0;-156;-954.0;-339.0;387.0
-151.0;-156.0;194.0;-159;-947.0;-340.0;395.0
-146.0;-143.0;196.0;-147;-937.0;-339.0;388.0
-163.0;-128.0;189.0;-160;-921.0;-327.0;369.0
-197.0;-116.0;185.0;-151;-901.0;-312.0;345.0
-241.0;-104.0;181.0;-156;-873.0;-296.0;324.0
-288.0;-83.0;171.0;-154;-838.0;-278.0;305.0
-314.0;-68.0;170.0;-151;-811.0;-269.0;291.0
-332.0;-48.0;170.0;-150;-789.0;-257.0;276.0
-349.0;-27.0;164.0;-148;-771.0;-239.0;255.0
-366.0;-12.0;158.0;-149;-754.0;-215.0;237.0
-391.0;1.0;151.0;-150;-734.0;-188.0;211.0
-421.0;18.0;141.0;-151;-718.0;-160.0;185.0
-451.0;25.0;139.0;-151;-699.0;-139.0;163.0
-474.0;33.0;135.0;-151;-683.0;-126.0;150.0
-490.0;40.0;130.0;-151;-676.0;-115.0;142.0
-495.0;44.0;132.0;-152;-670.0;-108.0;140.0
-500.0;49.0;131.0;-152;-663.0;-101.0;138.0
-505.0;58.0;130.0;-152;-656.0;-91.0;137.0
-510.0;63.0;134.0;-152;-645.0;-83.0;137.0
-515.0;66.0;134.0;-152;-634.0;-73.0;130.0
-518.0;72.0;133.0;-152;-623.0;-66.0;124.0
-518.0;77.0;138.0;-152;-616.0;-58.0;123.0
-523.0;84.0;144.0;-152;-607.0;-48.0;124.0
-532.0;90.0;156.0;-152;-600.0;-33.0;128.0
-538.0;88.0;172.0;-152;-597.0;-25.0;133.0
-550.0;87.0;187.0;-152;-592.0;-19.0;134.0
-562.0;96.0;184.0;-152;-583.0;-25.0;121.0
-569.0;103.0;178.0;-151;-569.0;-25.0;106.0
-590.0;117.0;172.0;-149;-531.0;-9.0;93.0
-639.0;125.0;163.0;-148;-458.0;16.0;80.0
-690.0;133.0;151.0;-148;-355.0;35.0;68.0
-728.0;146.0;140.0;-148;-246.0;52.0;48.0
-750.0;156.0;129.0;-147;-163.0;68.0;23.0
-754.0;163.0;112.0;-149;-111.0;83.0;-9.0
-755.0;176.0;95.0;-155;-68.0;102.0;-38.0
-755.0;186.0;75.0;-155;-23.0;125.0;-69.0
-758.0;197.0;61.0;-155;35.0;143.0;-84.0
-768.0;198.0;53.0;-150;102.0;151.0;-90.0
-772.0;198.0;45.0;-146;135.0;146.0;-97.0
-769.0;194.0;46.0;-142;178.0;149.0;-100.0
-758.0;202.0;51.0;-135;258.0;168.0;-97.0
-769.0;222.0;48.0;-131;266.0;178.0;-85.0
-783.0;234.0;33.0;-129;271.0;186.0;-77.0
-796.0;245.0;14.0;-127;276.0;199.0;-89.0
-806.0;250.0;-11.0;-127;278.0;209.0;-125.0
-802.0;251.0;-34.0;-126;264.0;202.0;-175.0
-797.0;253.0;-32.0;-123;267.0;199.0;-213.0
-788.0;257.0;-25.0;-117;278.0;208.0;-227.0
-780.0;261.0;-15.0;-108;283.0;211.0;-206.0
-774.0;265.0;-13.0;-105;287.0;216.0;-188.0
-770.0;264.0;-11.0;-102;279.0;218.0;-167.0
-769.0;267.0;-12.0;-99;275.0;217.0;-175.0
-765.0;263.0;-15.0;-101;281.0;219.0;-195.0
-763.0;266.0;-17.0;-102;278.0;221.0;-214.0
-762.0;266.0;-21.0;-102;274.0;222.0;-239.0
-761.0;268.0;-23.0;-103;263.0;220.0;-267.0
-763.0;270.0;-26.0;-102;257.0;223.0;?
-766.0;275.0;-27.0;-103;256.0;229.0;?
?;280.0;-31.0;-103;253.0;232.0;-335.0
?;289.0;-35.0;-103;234.0;228.0;-358.0
?;297.0;-41.0;-103;228.0;217.0;-382.0
?;308.0;-45.0;-103;218.0;216.0;-412.0
?;324.0;?;-103;214.0;221.0;-438.0
-769.0;335.0;?;-103;208.0;236.0;-464.0
-767.0;354.0;-78.0;-103;215.0;250.0;-483.0
-769.0;373.0;-95.0;-103;207.0;265.0;-498.0
-773.0;391.0;-117.0;-103;189.0;275.0;-508.0
-773.0;407.0;-150.0;-103;173.0;277.0;-513.0
-775.0;420.0;-182.0;-103;149.0;283.0;-503.0
-774.0;435.0;-210.0;-103;118.0;289.0;-484.0
-776.0;448.0;-230.0;-103;70.0;287.0;-453.0
-774.0;462.0;-236.0;-103;25.0;283.0;-419.0
-766.0;473.0;-245.0;-103;-6.0;289.0;-386.0
-759.0;485.0;-252.0;-103;-19.0;301.0;-355.0
-754.0;494.0;-259.0;-103;-6.0;311.0;-323.0
-748.0;504.0;-259.0;-103;15.0;322.0;-294.0
-740.0;509.0;-260.0;-103;38.0;334.0;-275.0
-735.0;520.0;-264.0;-103;59.0;346.0;-268.0
-729.0;525.0;-267.0;-103;65.0;355.0;-270.0
-721.0;532.0;-271.0;-103;72.0;365.0;-264.0
-714.0;542.0;-278.0;-103;83.0;375.0;-276.0
-702.0;547.0;-284.0;-103;100.0;385.0;-281.0
-691.0;554.0;-287.0;-103;117.0;393.0;-290.0
-680.0;561.0;-289.0;-103;127.0;400.0;-302.0
-668.0;564.0;-292.0;-104;132.0;407.0;-303.0
-657.0;567.0;-292.0;-102;137.0;410.0;-306.0
-648.0;570.0;-296.0;-104;142.0;417.0;-302.0
-638.0;575.0;-299.0;-102;148.0;422.0;-301.0
-626.0;576.0;-299.0;-94;158.0;426.0;-285.0
-616.0;581.0;-284.0;-94;168.0;428.0;-257.0
-603.0;583.0;-274.0;-85;174.0;430.0;-226.0
-594.0;584.0;-275.0;-71;179.0;434.0;-206.0
-586.0;593.0;-274.0;-70;186.0;436.0;-194.0
-577.0;596.0;-274.0;-62;195.0;441.0;-194.0
-564.0;596.0;-271.0;-54;204.0;444.0;-198.0
-553.0;603.0;-275.0;-54;213.0;448.0;-217.0
-542.0;607.0;-278.0;-47;222.0;454.0;-230.0
-531.0;612.0;-283.0;-37;231.0;458.0;-245.0
-520.0;614.0;-295.0;-31;237.0;463.0;-259.0
-510.0;621.0;-303.0;-20;245.0;465.0;-276.0
-494.0;619.0;-315.0;-11;247.0;467.0;-300.0
-480.0;618.0;-328.0;-6;247.0;469.0;-311.0
-462.0;618.0;-341.0;0;248.0;471.0;-320.0
-442.0;616.0;-361.0;4;243.0;472.0;-330.0
-418.0;609.0;-383.0;6;238.0;466.0;-338.0
-384.0;598.0;-414.0;6;236.0;458.0;-351.0
-348.0;587.0;-444.0;5;238.0;446.0;-356.0
-307.0;577.0;-467.0;5;244.0;433.0;-361.0
-264.0;565.0;-493.0;4;255.0;414.0;-362.0
-225.0;553.0;-515.0;3;268.0;397.0;-360.0
-189.0;537.0;-540.0;4;281.0;380.0;-361.0
-167.0;520.0;-561.0;3;293.0;372.0;-355.0
-152.0;504.0;-581.0;2;307.0;367.0;-348.0
-136.0;479.0;-601.0;2;320.0;358.0;-336.0
-127.0;457.0;-621.0;1;327.0;349.0;-324.0
-123.0;432.0;-636.0;1;337.0;334.0;-310.0
-120.0;404.0;-650.0;1;340.0;312.0;-290.0
-123.0;381.0;-659.0;1;345.0;288.0;-275.0
-130.0;353.0;-667.0;1;347.0;264.0;-255.0
-144.0;327.0;-668.0;2;343.0;236.0;-228.0
-163.0;297.0;-667.0;2;337.0;205.0;-195.0
-179.0;271.0;-663.0;2;336.0;183.0;-161.0
-184.0;250.0;-657.0;2;330.0;162.0;-124.0
-198.0;226.0;-646.0;2;328.0;147.0;-83.0
-207.0;207.0;-636.0;2;329.0;134.0;-42.0
-220.0;187.0;-615.0;2;318.0;127.0;-2.0
-229.0;178.0;-591.0;1;308.0;119.0;28.0
-235.0;169.0;-564.0;2;303.0;109.0;55.0
-244.0;157.0;-533.0;1;294.0;103.0;88.0
-267.0;144.0;-503.0;1;278.0;92.0;118.0
-293.0;141.0;-473.0;1;253.0;70.0;141.0
-309.0;137.0;-450.0;-3;222.0;40.0;165.0
-318.0;131.0;-434.0;-4;203.0;16.0;189.0
-325.0;126.0;-421.0;-5;183.0;-10.0;209.0
-336.0;122.0;-415.0;-4;162.0;-29.0;230.0
-344.0;126.0;-408.0;-3;149.0;-42.0;241.0
-350.0;129.0;-404.0;-25;146.0;-55.0;250.0
-359.0;135.0;-399.0;-38;147.0;-62.0;264.0
-367.0;146.0;-397.0;-31;155.0;-64.0;269.0
-382.0;163.0;-399.0;-33;154.0;-59.0;267.0
-395.0;182.0;-409.0;-32;160.0;-53.0;262.0
-411.0;205.0;-426.0;-27;158.0;-43.0;248.0
-433.0;221.0;-444.0;-25;147.0;-30.0;226.0
-458.0;241.0;-468.0;-25;133.0;-24.0;207.0
-475.0;267.0;-497.0;-26;120.0;-9.0;181.0
-488.0;287.0;-532.0;-25;103.0;14.0;140.0
-485.0;303.0;-562.0;-21;66.0;45.0;103.0
-469.0;313.0;-582.0;-20;32.0;80.0;65.0
-433.0;331.0;-596.0;-19;-3.0;114.0;28.0
-385.0;345.0;-607.0;-18;-44.0;136.0;5.0
-321.0;366.0;-619.0;-19;-73.0;156.0;-17.0
-273.0;386.0;-631.0;-21;-91.0;149.0;-32.0
-236.0;404.0;-643.0;-21;-109.0;129.0;-39.0
-198.0;418.0;-652.0;-21;-138.0;117.0;-48.0
-171.0;430.0;-657.0;-22;-167.0;113.0;-54.0
-159.0;438.0;-658.0;-22;-189.0;101.0;-53.0
-150.0;439.0;-658.0;-22;-180.0;102.0;-55.0
-144.0;440.0;-661.0;-22;-161.0;114.0;-60.0
-143.0;434.0;-658.0;-22;-145.0;118.0;-49.0
-124.0;435.0;-659.0;-22;-124.0;122.0;-45.0
-104.0;428.0;-658.0;-22;-103.0;126.0;-35.0
-107.0;423.0;-657.0;-22;-92.0;132.0;-22.0
-103.0;417.0;-654.0;-22;-88.0;136.0;-8.0
-90.0;407.0;-648.0;-22;-81.0;131.0;7.0
-91.0;395.0;-637.0;-22;-79.0;122.0;32.0
-85.0;383.0;-630.0;-22;-69.0;116.0;53.0
-82.0;372.0;-620.0;-22;-55.0;114.0;71.0
-85.0;361.0;-611.0;-22;-53.0;111.0;95.0
-86.0;350.0;-605.0;-22;-51.0;107.0;112.0
-85.0;341.0;-597.0;-22;-50.0;91.0;129.0
-90.0;326.0;?;-22;-53.0;69.0;153.0
-88.0;318.0;?;-22;-56.0;53.0;163.0
-82.0;314.0;?;-22;-57.0;39.0;170.0
-78.0;306.0;?;-22;-63.0;27.0;181.0
-77.0;305.0;?;-22;-59.0;19.0;187.0
-81.0;298.0;?;-22;-57.0;15.0;188.0
-89.0;293.0;?;-22;-61.0;-2.0;196.0
-90.0;286.0;-556.0;-22;-61.0;-19.0;201.0
-89.0;287.0;?;-22;-59.0;-34.0;206.0
-88.0;277.0;?;-22;-64.0;?;219.0
-89.0;277.0;?;-22;-64.0;?;227.0
-97.0;272.0;-534.0;-22;-58.0;?;234.0
-118.0;265.0;-524.0;-22;-66.0;?;251.0
-167.0;267.0;-517.0;-22;-80.0;?;266.0
-234.0;266.0;-508.0;-22;-107.0;?;279.0
-320.0;259.0;-499.0;-22;-138.0;?;302.0
-401.0;257.0;-494.0;-22;-139.0;?;320.0
-467.0;255.0;-487.0;-22;-134.0;?;333.0
-535.0;250.0;-480.0;-22;-129.0;?;349.0
-596.0;244.0;-474.0;-22;-129.0;?;360.0
-640.0;242.0;-469.0;-22;-129.0;?;358.0
-666.0;240.0;-464.0;-22;-143.0;?;366.0
-677.0;244.0;-459.0;-22;-162.0;129.0;370.0
?;248.0;-456.0;-22;-177.0;168.0;368.0
?;258.0;-454.0;-22;-189.0;186.0;373.0
