Accelerometer LUA^ accZ;Accelerometer LUA^ accY;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;Accelerometer LWR accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LUA accX
242.0;928.0;339.0;968.0;-180.0;882.0;981.0;1009.0;-960.0;-288.0;-947.0
116.0;961.0;289.0;954.0;-175.0;904.0;1022.0;1031.0;-1021.0;-309.0;-994.0
131.0;916.0;326.0;961.0;-133.0;903.0;1033.0;1021.0;-983.0;-295.0;-960.0
136.0;899.0;361.0;934.0;-21.0;901.0;1061.0;1025.0;-1007.0;-201.0;-1001.0
132.0;1216.0;240.0;712.0;-237.0;863.0;960.0;1194.0;-1304.0;-425.0;-1269.0
309.0;928.0;396.0;935.0;-225.0;848.0;1010.0;1035.0;-948.0;-332.0;-949.0
339.0;873.0;526.0;832.0;-267.0;772.0;991.0;998.0;-925.0;-377.0;-937.0
298.0;913.0;349.0;924.0;-242.0;878.0;983.0;1008.0;-932.0;-397.0;-929.0
265.0;911.0;349.0;933.0;-251.0;878.0;1008.0;1016.0;-963.0;-385.0;-964.0
115.0;959.0;405.0;1055.0;-201.0;981.0;966.0;1029.0;-953.0;-311.0;-941.0
68.0;1133.0;473.0;994.0;-245.0;1173.0;1134.0;955.0;-894.0;-396.0;-864.0
-194.0;817.0;607.0;879.0;-241.0;870.0;1109.0;1040.0;-907.0;-510.0;-906.0
202.0;1182.0;609.0;1221.0;-266.0;823.0;1279.0;927.0;-800.0;-331.0;-792.0
284.0;1135.0;433.0;1017.0;-207.0;1217.0;1011.0;973.0;-874.0;-361.0;-821.0
258.0;1212.0;423.0;926.0;-159.0;978.0;1277.0;1060.0;-881.0;-308.0;-819.0
151.0;985.0;285.0;998.0;-115.0;905.0;994.0;1050.0;-1004.0;-261.0;-1020.0
296.0;1067.0;356.0;1008.0;-205.0;918.0;1116.0;1029.0;-985.0;-436.0;-1024.0
386.0;911.0;308.0;997.0;-260.0;1001.0;1135.0;1039.0;-1062.0;-534.0;-1031.0
278.0;900.0;362.0;960.0;-262.0;859.0;992.0;1005.0;-954.0;-367.0;-967.0
311.0;906.0;367.0;939.0;-252.0;861.0;970.0;1012.0;-952.0;-352.0;-962.0
275.0;913.0;362.0;944.0;-303.0;861.0;988.0;1116.0;-902.0;-263.0;-902.0
262.0;1024.0;296.0;872.0;-285.0;828.0;1039.0;1030.0;-946.0;-462.0;-921.0
265.0;942.0;352.0;971.0;-205.0;878.0;1024.0;1017.0;-947.0;-329.0;-964.0
67.0;969.0;227.0;995.0;-296.0;1067.0;1078.0;527.0;-1177.0;-496.0;-1123.0
196.0;984.0;293.0;973.0;-123.0;954.0;1057.0;989.0;-990.0;-307.0;-986.0
284.0;892.0;380.0;970.0;-231.0;877.0;1015.0;1011.0;-937.0;-369.0;-962.0
285.0;927.0;379.0;962.0;-255.0;861.0;1002.0;1008.0;-949.0;-350.0;-971.0
275.0;940.0;379.0;962.0;-213.0;864.0;1014.0;1015.0;-957.0;-360.0;-972.0
267.0;911.0;388.0;923.0;-224.0;890.0;1013.0;1003.0;-957.0;-350.0;-977.0
131.0;743.0;487.0;639.0;-76.0;583.0;756.0;885.0;-1012.0;-237.0;-781.0
320.0;832.0;658.0;858.0;-184.0;467.0;650.0;1029.0;-952.0;-328.0;-921.0
305.0;933.0;379.0;934.0;-213.0;858.0;987.0;1047.0;-960.0;-355.0;-976.0
282.0;938.0;354.0;938.0;-224.0;871.0;971.0;1022.0;-954.0;-362.0;-960.0
272.0;956.0;354.0;966.0;-180.0;851.0;1007.0;1011.0;-941.0;-325.0;-949.0
253.0;937.0;345.0;986.0;-175.0;920.0;1018.0;1037.0;-919.0;-330.0;-932.0
243.0;933.0;409.0;971.0;-237.0;886.0;1028.0;1003.0;-938.0;-336.0;-958.0
223.0;941.0;399.0;962.0;-263.0;895.0;1009.0;1019.0;-932.0;-352.0;-956.0
392.0;994.0;516.0;921.0;-9.0;767.0;1021.0;963.0;-1046.0;-262.0;-996.0
394.0;988.0;247.0;1138.0;-232.0;813.0;1377.0;1466.0;-992.0;-183.0;-1161.0
219.0;947.0;317.0;986.0;-152.0;886.0;1016.0;994.0;-988.0;-293.0;-986.0
244.0;933.0;245.0;1058.0;-209.0;883.0;1221.0;1161.0;-1088.0;-408.0;-1015.0
285.0;959.0;398.0;943.0;-175.0;869.0;1004.0;1026.0;-926.0;-342.0;-940.0
265.0;852.0;260.0;862.0;-217.0;714.0;807.0;1065.0;-1168.0;-405.0;-1128.0
271.0;931.0;350.0;962.0;-222.0;858.0;995.0;1020.0;-949.0;-365.0;-968.0
332.0;1098.0;491.0;1147.0;-194.0;1080.0;946.0;1039.0;-953.0;-492.0;-1020.0
275.0;928.0;370.0;969.0;-229.0;891.0;1013.0;1024.0;-939.0;-295.0;-959.0
265.0;946.0;350.0;963.0;-200.0;862.0;999.0;1035.0;-950.0;-330.0;-962.0
245.0;936.0;345.0;985.0;-235.0;881.0;1024.0;1021.0;-945.0;-350.0;-954.0
43.0;782.0;214.0;808.0;-92.0;868.0;843.0;1267.0;-1512.0;-268.0;-1383.0
256.0;902.0;363.0;967.0;-237.0;873.0;1015.0;1019.0;-958.0;-348.0;-968.0
310.0;927.0;394.0;919.0;-168.0;876.0;991.0;1021.0;-940.0;-336.0;-953.0
256.0;912.0;384.0;990.0;-209.0;883.0;1016.0;1029.0;-945.0;-320.0;-958.0
209.0;946.0;392.0;968.0;-160.0;1013.0;1133.0;1000.0;-998.0;-266.0;-1013.0
244.0;1031.0;421.0;1100.0;-217.0;1262.0;1222.0;754.0;-871.0;-279.0;-838.0
287.0;906.0;403.0;952.0;-255.0;874.0;1007.0;1018.0;-926.0;-356.0;-957.0
278.0;925.0;396.0;953.0;-184.0;883.0;1006.0;993.0;-965.0;-356.0;-968.0
274.0;940.0;427.0;1005.0;-168.0;1250.0;1431.0;1069.0;-898.0;-279.0;-876.0
289.0;931.0;382.0;960.0;-230.0;871.0;1009.0;992.0;-956.0;-362.0;-958.0
285.0;940.0;398.0;952.0;-245.0;863.0;1012.0;1015.0;-953.0;-358.0;-956.0
286.0;910.0;371.0;940.0;-197.0;863.0;984.0;1041.0;-954.0;-303.0;-969.0
248.0;919.0;361.0;934.0;-272.0;874.0;1013.0;1027.0;-948.0;-335.0;-956.0
276.0;907.0;373.0;965.0;-224.0;860.0;993.0;1037.0;-947.0;-311.0;-951.0
267.0;903.0;376.0;961.0;-245.0;865.0;1018.0;1023.0;-939.0;-313.0;-953.0
272.0;910.0;372.0;954.0;-237.0;875.0;1010.0;1027.0;-942.0;-348.0;-949.0
250.0;900.0;359.0;968.0;-268.0;877.0;1007.0;1031.0;-939.0;-354.0;-948.0
292.0;918.0;366.0;956.0;-186.0;876.0;978.0;1032.0;-955.0;-313.0;-964.0
243.0;916.0;370.0;952.0;-233.0;885.0;1015.0;1039.0;-960.0;-317.0;-970.0
235.0;946.0;378.0;965.0;-233.0;868.0;997.0;1028.0;-955.0;-322.0;-967.0
295.0;902.0;369.0;905.0;-256.0;846.0;987.0;1019.0;-949.0;-362.0;-959.0
24.0;993.0;402.0;929.0;51.0;825.0;922.0;929.0;-885.0;-304.0;-988.0
65.0;880.0;329.0;920.0;-113.0;913.0;959.0;1017.0;-970.0;-333.0;-922.0
285.0;937.0;350.0;952.0;-161.0;885.0;987.0;1027.0;-957.0;-332.0;-960.0
299.0;923.0;370.0;979.0;-218.0;823.0;997.0;1030.0;-934.0;-356.0;-945.0
293.0;1012.0;431.0;977.0;-225.0;1180.0;974.0;988.0;-829.0;-371.0;-800.0
301.0;848.0;196.0;937.0;-185.0;1373.0;941.0;1125.0;-824.0;-159.0;-954.0
197.0;1124.0;279.0;1309.0;-279.0;1204.0;1374.0;328.0;-1082.0;-435.0;-1023.0
304.0;1113.0;168.0;1124.0;-229.0;1128.0;1228.0;1573.0;-1153.0;-234.0;-1216.0
272.0;884.0;396.0;930.0;-261.0;857.0;997.0;1030.0;-966.0;-330.0;-983.0
111.0;918.0;292.0;970.0;-99.0;970.0;1042.0;886.0;-961.0;-251.0;-952.0
12.0;974.0;379.0;952.0;-75.0;982.0;1182.0;976.0;-1007.0;-342.0;-994.0
14.0;946.0;300.0;980.0;-139.0;924.0;1066.0;702.0;-973.0;-288.0;-898.0
281.0;903.0;370.0;978.0;-226.0;835.0;997.0;1021.0;-943.0;-320.0;-956.0
287.0;923.0;389.0;938.0;-227.0;873.0;997.0;1019.0;-952.0;-337.0;-960.0
286.0;923.0;354.0;949.0;-231.0;866.0;985.0;1011.0;-949.0;-342.0;-964.0
293.0;936.0;363.0;959.0;-252.0;860.0;988.0;1020.0;-949.0;-362.0;-960.0
262.0;917.0;362.0;962.0;-254.0;877.0;1021.0;1016.0;-944.0;-329.0;-956.0
267.0;938.0;378.0;956.0;-201.0;885.0;979.0;1015.0;-948.0;-303.0;-959.0
316.0;973.0;341.0;1018.0;-118.0;851.0;997.0;1001.0;-929.0;-232.0;-952.0
244.0;923.0;332.0;965.0;-195.0;858.0;986.0;1031.0;-960.0;-313.0;-969.0
285.0;934.0;364.0;939.0;-208.0;872.0;1013.0;1011.0;-954.0;-327.0;-963.0
243.0;926.0;324.0;964.0;-201.0;886.0;1025.0;1036.0;-957.0;-300.0;-965.0
245.0;948.0;348.0;969.0;-196.0;880.0;1002.0;1009.0;-951.0;-318.0;-961.0
34.0;690.0;335.0;823.0;-62.0;828.0;1065.0;990.0;-828.0;-381.0;-675.0
294.0;891.0;701.0;588.0;-270.0;418.0;782.0;978.0;-614.0;-687.0;-920.0
244.0;940.0;359.0;971.0;-206.0;879.0;985.0;1011.0;-963.0;-305.0;-975.0
271.0;928.0;368.0;945.0;-184.0;877.0;1014.0;1016.0;-957.0;-306.0;-961.0
38.0;830.0;321.0;971.0;-223.0;915.0;1101.0;953.0;-880.0;-380.0;-819.0
215.0;673.0;472.0;1035.0;-275.0;838.0;1102.0;655.0;-701.0;-404.0;-668.0
317.0;731.0;504.0;929.0;-289.0;848.0;1171.0;703.0;-747.0;-392.0;-740.0
284.0;779.0;446.0;1189.0;-346.0;1091.0;1395.0;603.0;-764.0;-420.0;-772.0
103.0;999.0;315.0;1230.0;-212.0;1126.0;1232.0;1244.0;-1006.0;-316.0;-983.0
268.0;920.0;262.0;952.0;-308.0;873.0;1004.0;1022.0;-983.0;-375.0;-947.0
78.0;876.0;372.0;661.0;67.0;665.0;758.0;1158.0;-1196.0;-151.0;-1117.0
300.0;984.0;387.0;1023.0;-254.0;947.0;1093.0;1022.0;-953.0;-374.0;-949.0
283.0;887.0;410.0;1113.0;-326.0;980.0;1072.0;1034.0;-901.0;-408.0;-916.0
352.0;1085.0;476.0;1115.0;-280.0;1304.0;1365.0;986.0;-962.0;-464.0;-954.0
427.0;968.0;542.0;830.0;-188.0;643.0;831.0;997.0;-1021.0;-384.0;-1014.0
243.0;749.0;421.0;866.0;-133.0;866.0;1033.0;1050.0;-737.0;-253.0;-727.0
342.0;1177.0;174.0;1064.0;-410.0;1102.0;1178.0;1090.0;-1235.0;-437.0;-1181.0
185.0;693.0;289.0;743.0;70.0;741.0;783.0;776.0;-1360.0;-224.0;-1074.0
108.0;805.0;353.0;938.0;-157.0;886.0;1006.0;872.0;-968.0;-224.0;-870.0
302.0;957.0;285.0;1085.0;-258.0;983.0;1128.0;1020.0;-956.0;-402.0;-968.0
163.0;968.0;407.0;860.0;-151.0;879.0;786.0;968.0;-847.0;-316.0;-853.0
270.0;931.0;355.0;942.0;-170.0;873.0;991.0;1034.0;-961.0;-270.0;-974.0
227.0;962.0;318.0;973.0;-131.0;989.0;1021.0;1037.0;-964.0;-237.0;-989.0
280.0;1073.0;151.0;1194.0;-290.0;1325.0;1170.0;2311.0;-1095.0;-411.0;-1079.0
134.0;963.0;322.0;1003.0;-223.0;952.0;1052.0;1021.0;-961.0;-380.0;-946.0
362.0;899.0;430.0;909.0;-291.0;840.0;1016.0;930.0;-886.0;-365.0;-900.0
-19.0;898.0;285.0;996.0;-22.0;947.0;1031.0;1010.0;-963.0;-224.0;-842.0
301.0;931.0;369.0;946.0;-200.0;877.0;999.0;1016.0;-947.0;-288.0;-953.0
300.0;1073.0;318.0;788.0;66.0;770.0;880.0;923.0;-1211.0;-312.0;-1065.0
328.0;920.0;391.0;960.0;-236.0;863.0;995.0;1021.0;-910.0;-364.0;-925.0
269.0;912.0;399.0;982.0;-209.0;891.0;1016.0;1012.0;-962.0;-324.0;-973.0
261.0;1033.0;467.0;1142.0;-276.0;1172.0;1249.0;772.0;-990.0;-130.0;-979.0
-119.0;817.0;514.0;899.0;-79.0;934.0;975.0;931.0;-1011.0;-124.0;-990.0
297.0;919.0;343.0;968.0;-221.0;868.0;1044.0;1012.0;-973.0;-344.0;-978.0
240.0;759.0;398.0;1138.0;-224.0;1056.0;1346.0;978.0;-770.0;-164.0;-776.0
317.0;926.0;397.0;924.0;-217.0;874.0;1030.0;963.0;-926.0;-318.0;-941.0
193.0;915.0;365.0;908.0;-349.0;810.0;940.0;1023.0;-926.0;-305.0;-900.0
236.0;806.0;646.0;780.0;-225.0;565.0;479.0;973.0;-781.0;-554.0;-905.0
235.0;902.0;459.0;845.0;-272.0;773.0;937.0;1432.0;-836.0;-384.0;-823.0
324.0;875.0;804.0;505.0;-327.0;290.0;343.0;1014.0;-500.0;-779.0;-894.0
-7.0;932.0;340.0;726.0;-4.0;651.0;723.0;1814.0;-1069.0;-415.0;-859.0
349.0;871.0;431.0;900.0;-185.0;1047.0;1375.0;1162.0;-846.0;-360.0;-788.0
188.0;845.0;299.0;982.0;-335.0;923.0;989.0;1005.0;-1146.0;-482.0;-1127.0
388.0;922.0;362.0;967.0;-387.0;792.0;826.0;1021.0;-938.0;-472.0;-957.0
267.0;921.0;427.0;951.0;-363.0;842.0;891.0;965.0;-887.0;-270.0;-940.0
274.0;978.0;386.0;887.0;-244.0;757.0;954.0;1056.0;-1109.0;-281.0;-1128.0
271.0;961.0;400.0;955.0;-132.0;902.0;1021.0;970.0;-1156.0;-316.0;-1101.0
218.0;867.0;256.0;951.0;-104.0;802.0;765.0;987.0;-1164.0;-415.0;-1075.0
238.0;947.0;240.0;1086.0;-158.0;1021.0;1094.0;1036.0;-956.0;-342.0;-965.0
279.0;886.0;446.0;928.0;-290.0;908.0;1149.0;1011.0;-905.0;-400.0;-911.0
273.0;937.0;419.0;973.0;-239.0;865.0;1025.0;1021.0;-946.0;-317.0;-954.0
356.0;1073.0;330.0;1065.0;-101.0;930.0;1509.0;1060.0;-927.0;-128.0;-939.0
89.0;834.0;242.0;982.0;-259.0;929.0;1075.0;909.0;-923.0;-468.0;-886.0
132.0;1105.0;252.0;795.0;-380.0;885.0;1064.0;1062.0;-1105.0;-523.0;-1031.0
282.0;933.0;387.0;1010.0;-192.0;887.0;1214.0;1011.0;-981.0;-252.0;-1029.0
-448.0;769.0;91.0;1007.0;329.0;974.0;1013.0;909.0;-1002.0;-67.0;-725.0
262.0;756.0;501.0;1447.0;-181.0;1156.0;1692.0;950.0;-725.0;-175.0;-792.0
313.0;939.0;365.0;952.0;-210.0;872.0;992.0;1018.0;-943.0;-313.0;-954.0
303.0;944.0;330.0;949.0;-257.0;885.0;1016.0;998.0;-968.0;-336.0;-968.0
240.0;903.0;274.0;1072.0;-273.0;997.0;1196.0;1030.0;-995.0;-172.0;-991.0
312.0;984.0;348.0;1061.0;-257.0;1075.0;1174.0;1022.0;-947.0;-378.0;-929.0
311.0;950.0;352.0;953.0;-225.0;875.0;966.0;1005.0;-948.0;-337.0;-957.0
328.0;1110.0;318.0;915.0;-308.0;931.0;1076.0;993.0;-974.0;-450.0;-950.0
235.0;904.0;398.0;957.0;-250.0;897.0;1034.0;1543.0;-930.0;-370.0;-898.0
183.0;905.0;321.0;976.0;-47.0;888.0;1013.0;989.0;-1035.0;-184.0;-999.0
303.0;925.0;416.0;977.0;-439.0;895.0;1193.0;694.0;-1065.0;-363.0;-1058.0
356.0;1091.0;225.0;1043.0;-324.0;1129.0;1107.0;474.0;-1188.0;-412.0;-1159.0
292.0;891.0;344.0;1058.0;-352.0;1016.0;1130.0;1053.0;-1020.0;-177.0;-945.0
113.0;1017.0;254.0;1103.0;-218.0;925.0;1021.0;929.0;-929.0;-306.0;-946.0
743.0;484.0;990.0;-162.0;-782.0;-373.0;-384.0;319.0;91.0;-996.0;-611.0
265.0;1032.0;373.0;1089.0;-258.0;753.0;810.0;1020.0;-955.0;-458.0;-990.0
207.0;796.0;342.0;858.0;-290.0;967.0;1162.0;1029.0;-963.0;-340.0;-900.0
