Accelerometer LUA^ accZ;Accelerometer LUA^ accY;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;Accelerometer LWR accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;InertialMeasurementUnit LUA accX
706.0;571.0;993.0;-130.0;?;-427.0;-550.0;314.0;182.0;-979.0;-644.0
671.0;584.0;1002.0;-151.0;?;-413.0;-533.0;306.0;183.0;-974.0;-650.0
673.0;567.0;999.0;-135.0;?;-439.0;-551.0;317.0;184.0;-987.0;-648.0
692.0;589.0;1019.0;-143.0;?;-427.0;-550.0;326.0;186.0;-974.0;-650.0
691.0;546.0;999.0;-152.0;-747.0;-424.0;-542.0;315.0;184.0;-978.0;-650.0
701.0;558.0;1004.0;-161.0;-752.0;-409.0;-537.0;313.0;186.0;-986.0;-649.0
712.0;551.0;1023.0;-141.0;-751.0;-423.0;-536.0;324.0;186.0;-977.0;-647.0
692.0;552.0;973.0;-143.0;-754.0;-417.0;-534.0;324.0;190.0;-968.0;-647.0
690.0;549.0;987.0;-128.0;-746.0;-423.0;-526.0;322.0;183.0;-987.0;-653.0
672.0;568.0;983.0;-126.0;-750.0;-410.0;-520.0;306.0;181.0;-982.0;-642.0
698.0;582.0;989.0;-137.0;-760.0;-427.0;-502.0;324.0;184.0;-977.0;-640.0
698.0;545.0;1014.0;-142.0;-747.0;-450.0;-487.0;314.0;180.0;-991.0;-649.0
691.0;571.0;996.0;-126.0;-743.0;-431.0;-485.0;325.0;182.0;-987.0;-655.0
687.0;577.0;993.0;-154.0;-745.0;-437.0;-531.0;309.0;185.0;-989.0;-648.0
658.0;575.0;1003.0;-150.0;-756.0;-430.0;-547.0;321.0;184.0;-976.0;-645.0
683.0;540.0;996.0;-142.0;-753.0;-410.0;-500.0;323.0;183.0;-987.0;-647.0
673.0;567.0;1010.0;-135.0;-748.0;-422.0;-501.0;322.0;182.0;-981.0;-646.0
665.0;568.0;999.0;-141.0;-752.0;-453.0;-495.0;301.0;184.0;-985.0;-644.0
678.0;564.0;1027.0;-135.0;-756.0;-462.0;-503.0;327.0;185.0;-985.0;-642.0
707.0;571.0;1010.0;-133.0;-757.0;-449.0;-504.0;327.0;184.0;-983.0;-645.0
696.0;570.0;1029.0;-152.0;-751.0;-457.0;-519.0;331.0;185.0;-969.0;-654.0
681.0;553.0;992.0;-166.0;-755.0;-464.0;-481.0;327.0;184.0;-973.0;-643.0
702.0;541.0;969.0;-202.0;-758.0;-471.0;-499.0;305.0;189.0;-969.0;-639.0
690.0;551.0;993.0;-198.0;-754.0;-447.0;-484.0;304.0;190.0;-939.0;-651.0
684.0;551.0;993.0;-200.0;-756.0;-451.0;-459.0;314.0;189.0;-889.0;-649.0
688.0;562.0;1019.0;-184.0;-752.0;-439.0;-456.0;313.0;169.0;-999.0;-640.0
675.0;571.0;975.0;-185.0;-740.0;-445.0;-457.0;315.0;162.0;-1026.0;-636.0
708.0;567.0;991.0;-188.0;-729.0;-442.0;-479.0;326.0;163.0;-1060.0;-647.0
697.0;556.0;1004.0;-177.0;-750.0;-429.0;-472.0;336.0;166.0;-1032.0;-647.0
704.0;548.0;1005.0;-198.0;-764.0;-446.0;-464.0;329.0;192.0;-968.0;-649.0
666.0;561.0;985.0;-216.0;-778.0;-448.0;-464.0;323.0;194.0;-976.0;-642.0
662.0;567.0;984.0;-181.0;-764.0;-438.0;-473.0;320.0;198.0;-965.0;-644.0
695.0;552.0;985.0;-173.0;-762.0;-447.0;-490.0;312.0;190.0;-965.0;-635.0
687.0;551.0;999.0;-209.0;-763.0;-425.0;-514.0;316.0;190.0;-985.0;-639.0
703.0;544.0;991.0;-184.0;-758.0;-436.0;-437.0;306.0;183.0;-914.0;-652.0
683.0;538.0;962.0;-181.0;-750.0;-426.0;-407.0;309.0;166.0;-992.0;-641.0
699.0;574.0;962.0;-181.0;-745.0;-418.0;-401.0;323.0;168.0;-1017.0;-644.0
711.0;563.0;981.0;-182.0;-750.0;-419.0;-414.0;323.0;172.0;-980.0;-644.0
702.0;?;990.0;-178.0;-757.0;-422.0;-373.0;333.0;173.0;-959.0;-641.0
663.0;560.0;1003.0;-176.0;-762.0;-403.0;-404.0;334.0;177.0;-983.0;-637.0
694.0;552.0;989.0;-186.0;-756.0;-388.0;-409.0;333.0;186.0;-967.0;-646.0
678.0;571.0;975.0;-169.0;-753.0;-403.0;-387.0;312.0;184.0;-964.0;-643.0
687.0;553.0;1008.0;-167.0;-764.0;-415.0;-435.0;304.0;184.0;-968.0;-639.0
688.0;557.0;1004.0;-164.0;-759.0;-406.0;-434.0;318.0;178.0;-982.0;-638.0
702.0;571.0;993.0;-145.0;-755.0;-407.0;-428.0;320.0;171.0;-999.0;-640.0
701.0;569.0;989.0;-140.0;-755.0;-411.0;-427.0;316.0;167.0;-1030.0;-637.0
682.0;567.0;983.0;-161.0;-751.0;-410.0;-466.0;325.0;176.0;-1022.0;-642.0
718.0;552.0;984.0;-169.0;-770.0;-430.0;-423.0;325.0;187.0;-878.0;-650.0
686.0;556.0;999.0;-158.0;-779.0;-437.0;-459.0;317.0;190.0;-946.0;-639.0
692.0;560.0;999.0;-157.0;-770.0;-427.0;-439.0;325.0;174.0;-989.0;-630.0
667.0;560.0;1001.0;-181.0;-753.0;-419.0;-427.0;327.0;170.0;-990.0;-633.0
684.0;553.0;980.0;-153.0;-742.0;-421.0;-447.0;293.0;148.0;-1026.0;-641.0
694.0;557.0;1010.0;-172.0;-739.0;-416.0;-442.0;318.0;154.0;-999.0;-640.0
691.0;579.0;1015.0;-158.0;-754.0;-409.0;-428.0;325.0;160.0;-1001.0;-637.0
692.0;560.0;964.0;-146.0;-765.0;-409.0;-434.0;323.0;171.0;-981.0;-642.0
661.0;570.0;970.0;-161.0;-758.0;-408.0;-431.0;324.0;170.0;-984.0;-645.0
690.0;558.0;1000.0;-153.0;-760.0;-393.0;-443.0;314.0;177.0;-976.0;-639.0
701.0;564.0;1004.0;-165.0;?;-426.0;-427.0;315.0;179.0;-983.0;-635.0
667.0;579.0;996.0;-175.0;?;-407.0;-461.0;324.0;180.0;-989.0;-637.0
705.0;564.0;988.0;-155.0;?;-408.0;-432.0;324.0;182.0;-981.0;-633.0
689.0;564.0;1011.0;-151.0;?;-394.0;-451.0;323.0;170.0;-1000.0;-636.0
687.0;564.0;992.0;-164.0;?;-408.0;-468.0;326.0;174.0;-1006.0;-645.0
688.0;547.0;1008.0;-163.0;?;-410.0;-458.0;317.0;167.0;-977.0;-640.0
679.0;582.0;972.0;-147.0;?;-391.0;-446.0;321.0;169.0;-993.0;-642.0
678.0;567.0;1000.0;-143.0;?;-382.0;-463.0;311.0;167.0;-1001.0;-644.0
677.0;549.0;1003.0;-127.0;?;?;-447.0;314.0;165.0;-990.0;-645.0
721.0;575.0;998.0;-140.0;?;?;-446.0;325.0;169.0;-990.0;-643.0
727.0;523.0;1009.0;-144.0;?;?;-410.0;327.0;165.0;-995.0;-644.0
738.0;486.0;1009.0;-124.0;?;?;-354.0;299.0;168.0;-988.0;-640.0
753.0;492.0;1010.0;-135.0;?;?;-391.0;309.0;169.0;-991.0;-644.0
753.0;541.0;1019.0;-154.0;?;?;-381.0;324.0;165.0;-980.0;-636.0
765.0;532.0;1005.0;-146.0;-759.0;?;-420.0;315.0;162.0;-987.0;-630.0
808.0;554.0;996.0;-122.0;-755.0;?;-401.0;294.0;161.0;-981.0;-626.0
794.0;530.0;953.0;-177.0;-758.0;?;-360.0;336.0;157.0;-998.0;-629.0
780.0;505.0;976.0;-187.0;-758.0;?;-414.0;330.0;156.0;-992.0;-637.0
805.0;507.0;1019.0;-163.0;-754.0;?;-381.0;313.0;148.0;-1005.0;-630.0
812.0;499.0;960.0;-197.0;-764.0;?;-403.0;316.0;148.0;-1002.0;-622.0
842.0;527.0;991.0;-190.0;-768.0;?;-394.0;325.0;144.0;-1018.0;-628.0
849.0;489.0;1008.0;-174.0;-765.0;-438.0;-370.0;324.0;146.0;-1027.0;-602.0
857.0;472.0;973.0;-205.0;-775.0;-428.0;-374.0;319.0;151.0;-1036.0;-586.0
883.0;475.0;952.0;-201.0;-803.0;-441.0;-459.0;316.0;176.0;-946.0;-600.0
858.0;478.0;1021.0;-231.0;-814.0;-443.0;-456.0;328.0;185.0;-998.0;-605.0
847.0;494.0;987.0;-240.0;-778.0;-432.0;-504.0;313.0;186.0;-1021.0;-628.0
858.0;493.0;961.0;-229.0;-792.0;-449.0;-493.0;329.0;190.0;-948.0;-638.0
861.0;487.0;971.0;-248.0;-798.0;-431.0;-517.0;322.0;191.0;-1008.0;-598.0
886.0;456.0;972.0;-216.0;-790.0;-432.0;-506.0;303.0;184.0;-1015.0;-593.0
845.0;475.0;992.0;-216.0;-808.0;-443.0;-493.0;321.0;185.0;-982.0;-600.0
868.0;437.0;985.0;-236.0;-808.0;-449.0;-495.0;325.0;216.0;-980.0;-591.0
895.0;457.0;981.0;-231.0;-812.0;-446.0;-485.0;?;223.0;-944.0;-592.0
869.0;428.0;956.0;-233.0;-837.0;-454.0;-452.0;?;232.0;-959.0;-575.0
891.0;424.0;952.0;-220.0;-838.0;-463.0;-484.0;?;230.0;-934.0;-572.0
936.0;435.0;968.0;-228.0;-848.0;-475.0;-525.0;?;238.0;-951.0;-565.0
911.0;424.0;964.0;-207.0;-829.0;-491.0;-480.0;?;225.0;-985.0;-571.0
936.0;416.0;965.0;-199.0;-797.0;-522.0;-483.0;?;205.0;-993.0;-575.0
921.0;447.0;971.0;-243.0;-801.0;-504.0;-469.0;?;219.0;-1001.0;-570.0
890.0;439.0;972.0;-260.0;-805.0;-502.0;-451.0;?;217.0;-958.0;-568.0
895.0;436.0;941.0;-263.0;-824.0;-473.0;-376.0;?;199.0;-986.0;-553.0
912.0;448.0;951.0;-290.0;-822.0;-464.0;-351.0;?;207.0;-1007.0;-547.0
885.0;452.0;950.0;-314.0;-810.0;-473.0;-369.0;?;212.0;-999.0;-554.0
918.0;457.0;971.0;-295.0;-813.0;-491.0;-262.0;?;198.0;-1003.0;-553.0
911.0;448.0;931.0;-294.0;-824.0;-453.0;-69.0;?;211.0;-1005.0;-530.0
875.0;427.0;925.0;-244.0;-845.0;-457.0;-80.0;?;224.0;-976.0;-512.0
916.0;475.0;952.0;-257.0;-870.0;-509.0;-116.0;?;248.0;-956.0;-515.0
911.0;471.0;950.0;-293.0;-858.0;-474.0;-72.0;315.0;261.0;-965.0;-508.0
879.0;448.0;986.0;-257.0;-857.0;-498.0;43.0;324.0;288.0;-949.0;-510.0
859.0;454.0;982.0;-237.0;-852.0;-448.0;274.0;333.0;293.0;-953.0;-510.0
846.0;505.0;928.0;-297.0;-832.0;-384.0;168.0;326.0;286.0;-984.0;-513.0
698.0;458.0;903.0;-299.0;-818.0;-82.0;-1.0;344.0;279.0;-964.0;-541.0
623.0;468.0;951.0;-313.0;-808.0;-714.0;60.0;330.0;243.0;-1005.0;-534.0
1085.0;671.0;902.0;-295.0;-818.0;-709.0;-14.0;322.0;252.0;-971.0;-527.0
1048.0;525.0;930.0;-310.0;-834.0;-674.0;76.0;313.0;272.0;-969.0;-540.0
946.0;475.0;657.0;-43.0;-785.0;-646.0;120.0;333.0;247.0;-1027.0;-529.0
915.0;486.0;937.0;-285.0;-767.0;-619.0;209.0;323.0;224.0;-1040.0;-538.0
898.0;492.0;969.0;-560.0;-825.0;-518.0;312.0;317.0;288.0;-895.0;-566.0
880.0;529.0;879.0;-567.0;-835.0;-464.0;362.0;322.0;286.0;-950.0;-548.0
836.0;517.0;866.0;-536.0;-797.0;-407.0;348.0;303.0;275.0;-952.0;-542.0
775.0;519.0;894.0;-438.0;-782.0;-438.0;327.0;312.0;277.0;-930.0;-561.0
832.0;541.0;905.0;-435.0;-758.0;-464.0;229.0;307.0;237.0;-855.0;-596.0
804.0;513.0;930.0;-367.0;-526.0;-503.0;43.0;295.0;22.0;-564.0;-638.0
840.0;525.0;918.0;-295.0;-668.0;-552.0;-57.0;302.0;318.0;-926.0;-426.0
874.0;536.0;982.0;-277.0;-1168.0;-534.0;-73.0;323.0;440.0;-1104.0;-726.0
893.0;515.0;937.0;-303.0;-930.0;-528.0;-145.0;324.0;551.0;-845.0;-547.0
861.0;516.0;908.0;-310.0;-856.0;-484.0;-171.0;314.0;464.0;-945.0;-506.0
805.0;529.0;889.0;-375.0;-795.0;-474.0;-184.0;330.0;397.0;-936.0;-556.0
837.0;551.0;877.0;-379.0;-784.0;-476.0;-200.0;365.0;355.0;-883.0;-583.0
817.0;519.0;941.0;-407.0;-813.0;-476.0;-289.0;343.0;266.0;-995.0;-594.0
805.0;531.0;926.0;-358.0;-744.0;-465.0;-277.0;319.0;207.0;-1033.0;-579.0
811.0;519.0;912.0;-340.0;-700.0;-457.0;-263.0;315.0;213.0;-980.0;-598.0
762.0;516.0;946.0;-343.0;-697.0;-455.0;-249.0;332.0;249.0;-1012.0;-612.0
798.0;518.0;952.0;-308.0;-728.0;-462.0;-256.0;324.0;283.0;-1007.0;-585.0
831.0;521.0;949.0;-295.0;-834.0;-487.0;-291.0;311.0;357.0;-860.0;-605.0
813.0;531.0;989.0;-305.0;-867.0;-469.0;-221.0;315.0;360.0;-830.0;-605.0
805.0;507.0;970.0;-287.0;-885.0;-488.0;-259.0;319.0;330.0;-850.0;-600.0
822.0;502.0;961.0;-325.0;-839.0;-481.0;-327.0;327.0;285.0;-936.0;-579.0
835.0;522.0;947.0;-313.0;-783.0;-459.0;-226.0;313.0;248.0;-937.0;-603.0
834.0;513.0;947.0;-325.0;-760.0;-450.0;-261.0;332.0;258.0;-962.0;-628.0
799.0;513.0;972.0;-307.0;-742.0;-457.0;-295.0;325.0;246.0;-975.0;-600.0
815.0;514.0;929.0;-289.0;-779.0;-470.0;-225.0;324.0;253.0;-988.0;-605.0
822.0;525.0;908.0;-292.0;-752.0;-455.0;-237.0;314.0;224.0;-1017.0;-595.0
786.0;532.0;965.0;-301.0;-743.0;-474.0;-274.0;324.0;219.0;-1023.0;-581.0
835.0;529.0;956.0;-278.0;-799.0;-476.0;-247.0;325.0;248.0;-948.0;-591.0
812.0;516.0;963.0;-303.0;-827.0;-476.0;-210.0;335.0;263.0;-953.0;-591.0
822.0;510.0;965.0;-289.0;-820.0;-458.0;-254.0;333.0;263.0;-954.0;-596.0
820.0;492.0;961.0;-300.0;-792.0;-463.0;-230.0;313.0;243.0;-957.0;-586.0
830.0;510.0;951.0;-298.0;-803.0;-440.0;-219.0;311.0;255.0;-989.0;-575.0
803.0;498.0;974.0;-302.0;-805.0;-455.0;-200.0;328.0;242.0;-967.0;-586.0
816.0;507.0;973.0;-297.0;-781.0;-436.0;-222.0;344.0;233.0;-989.0;-585.0
778.0;513.0;943.0;-294.0;-806.0;-451.0;-154.0;328.0;238.0;-968.0;-585.0
809.0;521.0;932.0;-305.0;-806.0;-450.0;-189.0;338.0;235.0;-973.0;-595.0
805.0;513.0;953.0;-295.0;-785.0;-455.0;-178.0;330.0;232.0;-968.0;-589.0
824.0;513.0;973.0;-281.0;-827.0;-441.0;-203.0;323.0;236.0;-949.0;-599.0
811.0;504.0;976.0;-285.0;-809.0;-436.0;-156.0;315.0;233.0;-967.0;-599.0
?;522.0;959.0;-310.0;-808.0;-446.0;-188.0;332.0;236.0;-970.0;-585.0
?;511.0;978.0;-282.0;-810.0;-440.0;-180.0;334.0;236.0;-978.0;-579.0
?;513.0;969.0;-282.0;-800.0;-445.0;-184.0;325.0;224.0;-990.0;-576.0
?;515.0;944.0;-284.0;-803.0;-449.0;-134.0;343.0;219.0;-970.0;-587.0
?;517.0;970.0;-291.0;-804.0;-439.0;-177.0;321.0;230.0;-961.0;-590.0
?;500.0;993.0;-291.0;-820.0;-448.0;-149.0;313.0;225.0;-978.0;-582.0
?;532.0;951.0;-288.0;-809.0;-464.0;-150.0;335.0;217.0;-963.0;-583.0
?;528.0;974.0;-294.0;-819.0;-440.0;-151.0;344.0;219.0;-976.0;-587.0
831.0;496.0;965.0;-279.0;-798.0;-467.0;-109.0;308.0;212.0;-981.0;-585.0
819.0;494.0;975.0;-291.0;-795.0;-455.0;-22.0;340.0;206.0;-970.0;-580.0
815.0;498.0;981.0;-295.0;-809.0;-436.0;-194.0;336.0;212.0;-982.0;-577.0
781.0;527.0;952.0;-313.0;-812.0;-412.0;-126.0;340.0;213.0;-973.0;-580.0
789.0;534.0;953.0;-314.0;-818.0;-445.0;-82.0;333.0;220.0;-971.0;-589.0
823.0;504.0;1009.0;-314.0;-803.0;-406.0;-66.0;318.0;217.0;-945.0;-585.0
814.0;503.0;?;-289.0;-813.0;-414.0;-255.0;343.0;214.0;-974.0;-583.0
816.0;522.0;?;-283.0;-798.0;-413.0;-115.0;326.0;217.0;-958.0;-581.0
847.0;520.0;?;-315.0;-821.0;-417.0;-143.0;324.0;216.0;-963.0;-580.0
823.0;484.0;?;-287.0;-815.0;-419.0;-139.0;314.0;216.0;-935.0;-591.0
780.0;491.0;?;-300.0;-811.0;-435.0;-183.0;335.0;215.0;-924.0;-589.0
803.0;546.0;947.0;-264.0;-814.0;-430.0;-130.0;332.0;210.0;-978.0;-583.0
816.0;505.0;961.0;-278.0;-798.0;-429.0;-184.0;324.0;218.0;-927.0;-576.0
834.0;494.0;974.0;-287.0;-818.0;-429.0;-215.0;324.0;208.0;-951.0;-579.0
843.0;515.0;952.0;-277.0;-798.0;-437.0;-261.0;325.0;184.0;-956.0;-581.0
825.0;520.0;939.0;-291.0;-805.0;-420.0;-223.0;336.0;206.0;-928.0;-599.0
825.0;533.0;993.0;-275.0;-808.0;-430.0;-337.0;311.0;208.0;-939.0;-582.0
809.0;499.0;955.0;-292.0;-823.0;-429.0;-293.0;316.0;229.0;-844.0;-577.0
815.0;490.0;927.0;-296.0;-792.0;-424.0;-327.0;337.0;182.0;-933.0;-580.0
829.0;525.0;979.0;-295.0;-810.0;-427.0;-307.0;337.0;190.0;-931.0;-594.0
811.0;502.0;942.0;-314.0;-798.0;-432.0;-324.0;342.0;201.0;-909.0;-568.0
855.0;514.0;982.0;-292.0;-779.0;-419.0;-406.0;321.0;194.0;-903.0;-594.0
814.0;485.0;965.0;-291.0;-810.0;-438.0;-421.0;341.0;201.0;-845.0;-592.0
843.0;541.0;951.0;-297.0;-807.0;-432.0;-400.0;328.0;208.0;-852.0;-577.0
803.0;521.0;932.0;-267.0;-828.0;-422.0;-454.0;323.0;215.0;-869.0;-564.0
809.0;545.0;909.0;-272.0;-817.0;-430.0;-508.0;334.0;217.0;-825.0;-588.0
787.0;540.0;916.0;?;-814.0;-456.0;-488.0;334.0;224.0;-810.0;-590.0
808.0;572.0;946.0;?;-821.0;-448.0;-484.0;333.0;227.0;-773.0;-593.0
726.0;602.0;938.0;?;-791.0;-465.0;-558.0;312.0;210.0;-807.0;-577.0
755.0;658.0;938.0;?;-812.0;-448.0;-604.0;319.0;219.0;-763.0;?
751.0;653.0;933.0;?;-781.0;-449.0;-658.0;333.0;203.0;-797.0;?
767.0;648.0;936.0;?;-793.0;-470.0;-700.0;322.0;233.0;-736.0;?
727.0;634.0;910.0;?;-799.0;-531.0;-629.0;323.0;228.0;-773.0;?
775.0;664.0;947.0;?;-787.0;-626.0;-711.0;309.0;229.0;-720.0;?
845.0;662.0;924.0;?;-797.0;-673.0;-750.0;327.0;228.0;-758.0;?
899.0;653.0;969.0;?;-804.0;-736.0;-635.0;329.0;250.0;-700.0;?
888.0;632.0;950.0;?;-779.0;-770.0;-809.0;323.0;237.0;-654.0;?
905.0;616.0;944.0;?;-759.0;-785.0;-538.0;323.0;257.0;-674.0;?
874.0;645.0;961.0;?;-765.0;-784.0;-686.0;326.0;264.0;-690.0;?
798.0;544.0;938.0;?;-736.0;-761.0;-594.0;314.0;?;-615.0;?
778.0;539.0;816.0;?;-723.0;-751.0;-770.0;324.0;?;-587.0;?
?;514.0;753.0;?;-713.0;-791.0;-804.0;314.0;?;-679.0;?
?;503.0;700.0;?;-760.0;-825.0;-830.0;334.0;?;-611.0;?
?;542.0;585.0;?;-728.0;-865.0;-791.0;324.0;?;-710.0;-664.0
?;500.0;487.0;?;-749.0;-877.0;-783.0;334.0;?;-787.0;-663.0
?;501.0;518.0;?;-876.0;-896.0;-770.0;323.0;?;-711.0;-645.0
?;470.0;529.0;?;-915.0;-883.0;-905.0;337.0;?;-696.0;-622.0
?;461.0;502.0;?;-927.0;-845.0;-795.0;329.0;640.0;-688.0;-602.0
?;451.0;454.0;?;-907.0;-865.0;-739.0;325.0;661.0;-754.0;-609.0
?;461.0;464.0;?;-841.0;-808.0;-757.0;319.0;653.0;-507.0;-619.0
?;422.0;447.0;?;-798.0;-821.0;-753.0;316.0;648.0;-608.0;-579.0
?;462.0;503.0;-820.0;-763.0;-866.0;-728.0;332.0;617.0;-493.0;-583.0
?;440.0;475.0;-800.0;?;?;-731.0;328.0;672.0;-370.0;-546.0
?;410.0;462.0;-774.0;?;?;-741.0;322.0;704.0;-513.0;-554.0
?;391.0;429.0;-713.0;?;?;-570.0;331.0;724.0;-436.0;-543.0
741.0;479.0;455.0;-766.0;?;?;-565.0;335.0;744.0;-513.0;-532.0
805.0;533.0;441.0;-785.0;?;?;-508.0;325.0;736.0;-548.0;-532.0
892.0;562.0;506.0;-747.0;?;?;-532.0;?;733.0;-550.0;-539.0
875.0;602.0;546.0;-718.0;?;?;-562.0;?;700.0;-649.0;-533.0
947.0;577.0;545.0;-740.0;?;?;-696.0;?;697.0;-604.0;-537.0
855.0;414.0;554.0;-804.0;?;?;-775.0;?;712.0;-583.0;-509.0
721.0;507.0;535.0;-850.0;?;?;-604.0;?;644.0;-579.0;-504.0
712.0;454.0;619.0;-871.0;-749.0;?;-510.0;?;726.0;-574.0;-504.0
763.0;547.0;670.0;-764.0;-756.0;?;-601.0;?;649.0;-636.0;-510.0
794.0;565.0;697.0;-628.0;-813.0;?;-645.0;?;629.0;-632.0;-495.0
739.0;549.0;855.0;-364.0;-864.0;?;-658.0;?;572.0;-668.0;-532.0
719.0;532.0;943.0;-336.0;-872.0;-617.0;-459.0;?;557.0;-683.0;-638.0
837.0;600.0;1017.0;-371.0;-887.0;-575.0;-422.0;?;535.0;-635.0;-629.0
741.0;575.0;1049.0;-301.0;-866.0;-513.0;-463.0;?;538.0;-595.0;-599.0
612.0;587.0;1077.0;-207.0;-849.0;-527.0;-347.0;326.0;595.0;-650.0;-575.0
683.0;578.0;1124.0;-334.0;-914.0;-542.0;-171.0;312.0;561.0;-851.0;-506.0
701.0;553.0;1219.0;-343.0;-828.0;-517.0;150.0;339.0;570.0;-933.0;-430.0
716.0;580.0;983.0;-322.0;-696.0;-529.0;67.0;328.0;461.0;-991.0;-497.0
719.0;582.0;892.0;-220.0;-584.0;-508.0;29.0;332.0;454.0;-1118.0;-548.0
734.0;615.0;1035.0;-284.0;-706.0;-535.0;50.0;325.0;506.0;-833.0;-603.0
742.0;608.0;941.0;-277.0;-840.0;-509.0;67.0;324.0;359.0;-1015.0;-655.0
661.0;577.0;957.0;-365.0;-779.0;-457.0;107.0;324.0;268.0;-1145.0;-671.0
620.0;542.0;921.0;-401.0;-849.0;-457.0;93.0;336.0;329.0;-1161.0;-643.0
642.0;517.0;924.0;-457.0;-1023.0;-457.0;121.0;343.0;368.0;-1251.0;-746.0
693.0;562.0;939.0;-401.0;-743.0;-445.0;114.0;330.0;346.0;-954.0;-646.0
683.0;550.0;954.0;-304.0;-621.0;-454.0;133.0;324.0;286.0;-1055.0;-681.0
720.0;551.0;994.0;-247.0;-634.0;-459.0;165.0;320.0;271.0;-1100.0;-696.0
698.0;557.0;952.0;-252.0;-697.0;-430.0;228.0;313.0;291.0;-979.0;-663.0
685.0;540.0;979.0;-294.0;-745.0;-411.0;122.0;317.0;280.0;-885.0;-673.0
652.0;551.0;990.0;-305.0;-842.0;-425.0;85.0;333.0;316.0;-843.0;-667.0
690.0;551.0;977.0;-316.0;-879.0;-422.0;138.0;325.0;351.0;-767.0;-683.0
692.0;560.0;965.0;-318.0;-822.0;-397.0;84.0;333.0;340.0;-920.0;-671.0
714.0;550.0;987.0;-284.0;-711.0;-425.0;33.0;311.0;302.0;-1010.0;-656.0
739.0;540.0;972.0;-265.0;-681.0;-412.0;-160.0;309.0;?;-1062.0;-639.0
788.0;560.0;969.0;-256.0;-722.0;-487.0;-301.0;316.0;?;-1039.0;-643.0
760.0;612.0;944.0;-268.0;-742.0;-546.0;-535.0;313.0;?;-1011.0;-655.0
727.0;670.0;979.0;-254.0;-760.0;-593.0;-693.0;334.0;?;-926.0;-648.0
717.0;588.0;969.0;-286.0;-787.0;-653.0;-634.0;315.0;?;-911.0;-652.0
695.0;491.0;1026.0;-297.0;-774.0;-702.0;-458.0;335.0;?;-946.0;-637.0
752.0;550.0;1026.0;-327.0;-740.0;-651.0;-243.0;320.0;207.0;-1014.0;-646.0
792.0;520.0;1041.0;-318.0;-730.0;-511.0;-174.0;329.0;207.0;-1001.0;-633.0
757.0;485.0;1154.0;-343.0;-742.0;-455.0;-123.0;328.0;223.0;-1021.0;-647.0
645.0;509.0;1189.0;-317.0;-737.0;-398.0;-152.0;311.0;187.0;-1028.0;-644.0
629.0;458.0;1066.0;-362.0;-758.0;-400.0;-198.0;318.0;207.0;-917.0;-650.0
732.0;552.0;897.0;-446.0;-773.0;-579.0;-306.0;327.0;213.0;-995.0;-661.0
606.0;271.0;803.0;-417.0;-794.0;-650.0;-265.0;315.0;222.0;-928.0;-687.0
690.0;484.0;717.0;-397.0;-832.0;-545.0;-385.0;327.0;293.0;-917.0;-700.0
611.0;424.0;628.0;-433.0;-897.0;-685.0;-430.0;329.0;326.0;-1020.0;-704.0
687.0;432.0;769.0;-511.0;-978.0;-684.0;-619.0;323.0;432.0;-1288.0;-522.0
708.0;424.0;940.0;-601.0;-891.0;?;-710.0;324.0;414.0;-1448.0;-484.0
801.0;466.0;582.0;-431.0;-819.0;?;-691.0;341.0;450.0;-1315.0;-559.0
822.0;441.0;754.0;-544.0;-748.0;?;-740.0;353.0;401.0;-994.0;-559.0
801.0;432.0;762.0;-615.0;-679.0;?;-721.0;334.0;333.0;-795.0;-586.0
791.0;449.0;756.0;-619.0;-625.0;?;-758.0;314.0;285.0;-673.0;-566.0
791.0;445.0;662.0;-702.0;-640.0;?;-736.0;314.0;271.0;-622.0;-568.0
782.0;468.0;645.0;-747.0;-986.0;?;-721.0;314.0;230.0;-651.0;-876.0
820.0;439.0;679.0;-720.0;-738.0;?;-730.0;328.0;448.0;-815.0;-351.0
826.0;436.0;683.0;-745.0;-781.0;?;-740.0;332.0;344.0;-803.0;-609.0
808.0;448.0;679.0;-734.0;-717.0;?;-766.0;340.0;417.0;-707.0;-612.0
811.0;445.0;670.0;-724.0;-853.0;?;-807.0;335.0;461.0;-822.0;-621.0
806.0;431.0;679.0;-742.0;-832.0;-865.0;-735.0;325.0;496.0;-751.0;-582.0
794.0;425.0;670.0;-743.0;-855.0;-850.0;-750.0;311.0;680.0;-780.0;-566.0
803.0;446.0;677.0;-762.0;-839.0;-859.0;-705.0;315.0;707.0;-666.0;-554.0
823.0;446.0;649.0;-740.0;-860.0;-869.0;-665.0;319.0;689.0;-654.0;-524.0
794.0;434.0;662.0;-747.0;-860.0;-863.0;-648.0;319.0;690.0;-680.0;-518.0
844.0;432.0;660.0;-748.0;-845.0;-897.0;-677.0;325.0;?;-683.0;-539.0
840.0;452.0;673.0;-747.0;-832.0;-879.0;-717.0;323.0;?;-649.0;-546.0
776.0;422.0;660.0;-765.0;-844.0;-884.0;-689.0;324.0;?;-709.0;-533.0
806.0;415.0;622.0;-760.0;-849.0;-896.0;-693.0;334.0;?;-688.0;-526.0
