InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit BACK magneticX;InertialMeasurementUnit R-SHOE EuY
-143;812.0;583.0;19;576.0;-73
-143;813.0;582.0;19;579.0;-73
-143;813.0;582.0;19;580.0;-73
-143;813.0;582.0;19;580.0;-73
-143;813.0;581.0;19;577.0;-73
-143;813.0;581.0;19;580.0;-73
-143;813.0;582.0;19;577.0;-73
-143;813.0;582.0;19;577.0;-73
-143;813.0;582.0;19;578.0;-73
-143;812.0;583.0;19;578.0;-73
-143;812.0;583.0;19;577.0;-73
-143;811.0;584.0;19;577.0;-73
-143;810.0;586.0;19;573.0;-73
-143;?;588.0;19;572.0;-73
-143;?;589.0;19;573.0;-73
-143;806.0;592.0;19;570.0;-73
-143;804.0;594.0;19;568.0;-73
-143;803.0;595.0;19;564.0;-73
-143;802.0;596.0;19;560.0;-73
-143;801.0;598.0;19;559.0;-73
-143;800.0;599.0;19;556.0;-73
-143;798.0;601.0;19;556.0;-73
-143;797.0;602.0;19;553.0;-73
-143;797.0;603.0;19;553.0;-73
-143;796.0;603.0;19;552.0;-73
-143;796.0;604.0;19;551.0;-73
-143;796.0;604.0;19;551.0;-73
-143;796.0;603.0;19;553.0;-73
-143;796.0;602.0;19;551.0;-73
-143;797.0;602.0;19;554.0;-73
-143;798.0;600.0;19;557.0;-73
-143;799.0;599.0;19;558.0;-73
-143;?;598.0;19;561.0;-73
-143;?;596.0;19;564.0;-73
-143;?;594.0;19;565.0;-73
-143;?;592.0;19;568.0;-73
-143;?;590.0;19;569.0;-73
-143;?;588.0;19;574.0;-73
-143;?;585.0;19;576.0;-73
-143;?;583.0;19;579.0;-73
-143;?;581.0;19;580.0;-73
-143;814.0;580.0;19;580.0;-73
-143;815.0;578.0;19;580.0;-73
-143;815.0;577.0;19;581.0;-73
-143;816.0;576.0;19;583.0;-73
-143;816.0;576.0;19;582.0;-73
-143;817.0;575.0;19;584.0;-73
-143;817.0;574.0;19;583.0;-73
-143;817.0;574.0;19;583.0;-73
-143;817.0;575.0;19;581.0;-73
-143;816.0;576.0;19;579.0;-73
-143;816.0;576.0;19;581.0;-73
-143;816.0;576.0;19;582.0;-73
-143;816.0;576.0;19;583.0;-73
-143;816.0;576.0;19;583.0;-73
-143;816.0;575.0;19;584.0;-73
-143;817.0;575.0;19;586.0;-73
-143;817.0;?;19;585.0;-73
-143;818.0;?;19;585.0;-73
-143;819.0;?;19;587.0;-73
-143;819.0;?;19;587.0;-73
-143;820.0;570.0;19;590.0;-73
-143;821.0;569.0;19;588.0;-73
-143;821.0;568.0;19;587.0;-73
-143;821.0;568.0;19;588.0;-73
-143;821.0;568.0;19;589.0;-73
-143;821.0;568.0;19;588.0;-73
-143;821.0;568.0;19;588.0;-73
-143;819.0;571.0;19;585.0;-73
-143;819.0;571.0;19;585.0;-73
-143;819.0;571.0;19;586.0;-73
-143;819.0;570.0;19;587.0;-73
-143;820.0;569.0;19;588.0;-73
-143;821.0;568.0;19;591.0;-73
-143;821.0;567.0;19;591.0;-73
-143;822.0;566.0;19;591.0;-73
-143;822.0;565.0;19;592.0;-73
-143;822.0;565.0;19;591.0;-73
?;823.0;564.0;19;592.0;-73
?;823.0;564.0;19;593.0;-73
?;823.0;563.0;19;593.0;-73
?;824.0;563.0;19;594.0;-73
?;824.0;563.0;19;593.0;-73
?;824.0;563.0;19;594.0;-73
?;824.0;563.0;19;593.0;-73
?;824.0;563.0;19;593.0;-73
?;824.0;562.0;19;592.0;-73
?;824.0;563.0;19;595.0;-73
?;824.0;563.0;19;593.0;-73
?;824.0;563.0;19;593.0;-73
?;824.0;563.0;19;592.0;-73
?;824.0;563.0;19;592.0;-73
?;825.0;562.0;19;594.0;-73
?;826.0;561.0;19;594.0;-73
?;826.0;561.0;19;596.0;-73
?;827.0;560.0;19;595.0;-73
?;828.0;558.0;19;599.0;-73
?;829.0;557.0;19;597.0;-73
-143;830.0;555.0;19;600.0;-73
-143;832.0;553.0;19;600.0;-73
-143;833.0;552.0;19;601.0;-73
-143;834.0;551.0;19;602.0;-73
-143;835.0;550.0;19;605.0;-73
-143;835.0;549.0;19;603.0;-73
-143;835.0;549.0;19;603.0;-73
-143;836.0;549.0;19;602.0;-73
-143;836.0;548.0;19;604.0;-73
-143;836.0;548.0;19;603.0;-73
-143;836.0;548.0;19;603.0;-73
-143;836.0;548.0;19;607.0;-73
-143;836.0;548.0;19;608.0;-73
-143;836.0;548.0;19;606.0;-73
-143;836.0;548.0;19;605.0;-73
-143;836.0;548.0;19;604.0;-73
-143;836.0;548.0;19;606.0;-73
-143;836.0;548.0;19;604.0;-73
-143;836.0;548.0;19;605.0;-73
-143;836.0;548.0;19;606.0;-73
-143;836.0;548.0;19;605.0;-73
-143;836.0;548.0;19;605.0;-73
-143;836.0;548.0;19;605.0;-73
-143;836.0;548.0;19;606.0;-73
-143;836.0;548.0;19;604.0;-73
-143;836.0;548.0;19;604.0;-73
-143;836.0;548.0;19;603.0;-73
-143;836.0;548.0;19;606.0;-73
-143;836.0;548.0;19;603.0;-73
-143;836.0;548.0;19;605.0;-73
-143;836.0;548.0;19;605.0;-73
-143;836.0;547.0;19;607.0;-73
-143;836.0;548.0;19;605.0;-73
-143;836.0;548.0;19;606.0;-73
-143;836.0;547.0;19;607.0;-73
-143;837.0;546.0;19;605.0;-73
-143;837.0;546.0;19;608.0;-73
-143;837.0;547.0;19;606.0;-73
-143;837.0;547.0;19;608.0;-73
-143;837.0;546.0;19;610.0;-73
-143;837.0;546.0;19;608.0;-73
-143;837.0;546.0;19;609.0;-73
-143;837.0;545.0;19;609.0;-73
-143;838.0;544.0;19;610.0;-73
-143;839.0;543.0;19;609.0;-73
-143;839.0;542.0;19;613.0;-73
-143;840.0;541.0;19;612.0;-73
-143;840.0;541.0;19;614.0;-73
-143;838.0;542.0;19;611.0;-73
-143;836.0;545.0;19;607.0;-73
-143;834.0;549.0;19;604.0;-73
-143;832.0;552.0;19;603.0;-73
-143;830.0;554.0;19;602.0;-73
-143;829.0;556.0;19;600.0;-73
-143;828.0;558.0;19;598.0;-73
-143;828.0;558.0;19;598.0;-73
-143;828.0;558.0;19;600.0;-73
-143;829.0;558.0;19;603.0;-73
-143;829.0;557.0;19;602.0;-73
-143;830.0;556.0;19;602.0;-73
-143;?;556.0;19;604.0;-73
-143;?;555.0;18;604.0;-73
-143;?;555.0;18;604.0;-73
-143;?;555.0;19;604.0;-73
-143;?;555.0;19;604.0;-73
-143;?;555.0;18;605.0;-73
-143;?;555.0;19;607.0;-73
-143;?;556.0;18;606.0;-73
-143;830.0;556.0;18;607.0;-73
-143;830.0;556.0;18;604.0;-73
-143;830.0;557.0;18;605.0;-73
-143;830.0;557.0;18;606.0;-73
-143;830.0;557.0;18;605.0;-73
-143;830.0;557.0;18;606.0;-73
-143;830.0;557.0;18;605.0;-73
-143;830.0;556.0;18;606.0;-73
-143;830.0;556.0;18;607.0;-73
-143;830.0;556.0;18;605.0;-73
-143;830.0;556.0;18;607.0;-73
-143;831.0;555.0;18;606.0;-73
-143;831.0;555.0;18;607.0;-73
-143;831.0;555.0;18;606.0;-73
-143;831.0;554.0;18;607.0;-73
-143;831.0;554.0;18;608.0;-73
-143;831.0;554.0;18;608.0;-73
-143;831.0;554.0;18;610.0;-73
-143;831.0;554.0;18;607.0;-73
-143;831.0;555.0;19;607.0;-73
-143;831.0;555.0;18;606.0;-73
-143;831.0;554.0;18;607.0;-73
-143;831.0;554.0;18;607.0;-73
-143;831.0;554.0;18;607.0;?
-143;831.0;554.0;18;608.0;?
-143;831.0;555.0;18;605.0;?
-143;831.0;555.0;18;607.0;?
-143;831.0;555.0;18;606.0;?
-143;831.0;556.0;18;605.0;?
-143;831.0;556.0;18;604.0;?
-143;830.0;556.0;18;604.0;?
-143;830.0;557.0;18;604.0;?
-143;829.0;558.0;18;602.0;?
-143;829.0;558.0;18;604.0;?
-143;829.0;558.0;18;602.0;?
-143;829.0;558.0;18;602.0;?
-143;829.0;559.0;18;603.0;?
-143;829.0;559.0;18;603.0;-73
-143;829.0;559.0;18;602.0;-73
-143;829.0;559.0;18;602.0;-73
-143;829.0;559.0;18;602.0;-73
-143;829.0;558.0;18;604.0;-73
-143;829.0;558.0;19;604.0;-73
-143;829.0;558.0;18;605.0;-73
-143;829.0;558.0;18;604.0;-73
-143;829.0;558.0;18;604.0;-73
-143;829.0;558.0;18;604.0;-73
-143;830.0;558.0;18;603.0;-73
-143;830.0;558.0;18;604.0;-73
-143;830.0;558.0;18;605.0;-73
-143;830.0;558.0;18;605.0;-73
-143;830.0;558.0;18;603.0;-73
-143;830.0;557.0;18;604.0;-73
-143;830.0;557.0;18;607.0;-73
-143;829.0;558.0;18;606.0;-73
-143;829.0;558.0;18;606.0;-73
-143;829.0;558.0;18;603.0;-73
-143;829.0;558.0;18;605.0;-73
-143;829.0;558.0;18;605.0;-73
-143;830.0;558.0;18;605.0;-73
-143;830.0;557.0;18;605.0;-73
-143;829.0;558.0;18;605.0;-73
-143;829.0;558.0;18;604.0;-73
-143;830.0;557.0;18;605.0;-73
-143;830.0;557.0;18;604.0;-73
-143;830.0;557.0;18;604.0;-73
-143;830.0;557.0;18;605.0;-73
-143;830.0;557.0;18;607.0;-73
-143;830.0;557.0;18;607.0;-73
-143;830.0;557.0;18;607.0;-73
-143;830.0;556.0;18;606.0;-73
-143;830.0;557.0;18;606.0;-73
-143;830.0;556.0;18;607.0;-73
-143;830.0;556.0;18;607.0;-73
-143;830.0;556.0;18;606.0;-73
-143;830.0;556.0;18;606.0;-73
-143;831.0;556.0;19;607.0;-73
-143;831.0;556.0;18;607.0;-73
-143;831.0;556.0;18;607.0;-73
-143;830.0;556.0;19;607.0;-73
-143;830.0;556.0;18;606.0;-73
-143;830.0;557.0;18;607.0;-73
-143;830.0;557.0;19;606.0;-73
-143;830.0;557.0;19;606.0;-73
-143;830.0;557.0;18;606.0;-73
-143;830.0;557.0;18;604.0;-73
-143;830.0;557.0;?;605.0;-73
-143;829.0;558.0;?;605.0;-73
-143;830.0;558.0;?;606.0;-73
-143;829.0;558.0;?;604.0;-73
-143;829.0;558.0;18;605.0;-73
-143;829.0;559.0;18;604.0;-73
-143;829.0;559.0;18;603.0;-73
-143;828.0;559.0;18;602.0;-73
-143;828.0;560.0;18;603.0;-73
-143;828.0;560.0;18;605.0;-73
-143;828.0;560.0;18;602.0;-73
-143;828.0;560.0;18;604.0;-73
?;828.0;560.0;18;602.0;-73
?;828.0;561.0;18;603.0;-73
?;828.0;560.0;18;603.0;-73
?;828.0;560.0;18;604.0;-73
?;828.0;560.0;18;605.0;-73
?;828.0;560.0;18;603.0;-73
?;827.0;561.0;18;603.0;-73
?;827.0;561.0;18;603.0;-73
?;827.0;561.0;18;603.0;-73
-143;827.0;561.0;18;602.0;-73
-143;827.0;561.0;18;603.0;-73
-143;827.0;560.0;18;602.0;-73
-143;827.0;561.0;18;602.0;-73
-143;827.0;561.0;18;600.0;-73
-143;827.0;561.0;18;601.0;-73
-143;827.0;560.0;18;599.0;-73
-143;827.0;560.0;18;601.0;-73
-143;827.0;560.0;18;601.0;-73
-143;827.0;560.0;18;601.0;-73
-143;827.0;560.0;18;603.0;-73
-143;828.0;559.0;18;603.0;-73
-143;828.0;558.0;18;604.0;-73
-143;828.0;558.0;18;605.0;-73
-143;829.0;557.0;18;603.0;-73
-143;829.0;557.0;18;605.0;-73
-143;829.0;557.0;19;604.0;-73
-143;829.0;557.0;19;604.0;-73
-143;829.0;557.0;19;604.0;-73
-143;830.0;556.0;18;608.0;-73
-143;830.0;556.0;18;606.0;-73
-143;830.0;556.0;18;604.0;-73
-143;830.0;555.0;18;607.0;-73
-143;830.0;556.0;18;608.0;-73
-143;829.0;557.0;18;602.0;-73
-143;827.0;561.0;18;601.0;-73
-143;825.0;562.0;18;598.0;-73
-143;825.0;563.0;19;597.0;-73
-143;824.0;564.0;19;596.0;-73
-143;824.0;565.0;18;595.0;-73
-143;823.0;566.0;18;593.0;-73
-143;822.0;567.0;18;593.0;-73
-143;821.0;568.0;18;593.0;-73
-143;820.0;570.0;18;591.0;-73
-143;819.0;571.0;18;587.0;-73
-143;819.0;571.0;19;587.0;-73
-143;818.0;572.0;19;586.0;-73
-143;817.0;573.0;19;587.0;-73
-143;816.0;574.0;19;583.0;-73
-143;816.0;575.0;19;585.0;-73
?;815.0;576.0;19;583.0;-73
?;814.0;577.0;19;583.0;-73
?;813.0;579.0;18;580.0;-73
?;811.0;581.0;19;580.0;-73
?;810.0;582.0;19;579.0;-73
?;809.0;584.0;19;578.0;-73
?;808.0;584.0;19;577.0;-73
?;808.0;585.0;19;577.0;-73
?;808.0;585.0;19;577.0;-73
-143;807.0;585.0;19;577.0;-73
-143;807.0;586.0;18;578.0;-73
-143;807.0;586.0;19;577.0;-73
-143;807.0;585.0;19;578.0;-73
-143;808.0;585.0;19;578.0;-73
-143;808.0;585.0;19;577.0;-73
-143;809.0;584.0;19;579.0;-73
-143;809.0;583.0;19;578.0;-73
-143;810.0;583.0;18;579.0;-73
-143;811.0;582.0;18;581.0;-73
-143;811.0;582.0;?;582.0;-73
-143;811.0;581.0;?;581.0;-73
-143;812.0;580.0;?;584.0;-73
-143;813.0;578.0;?;585.0;-73
-143;815.0;577.0;19;585.0;-73
-143;816.0;575.0;19;586.0;-73
-143;818.0;572.0;19;589.0;-73
-143;820.0;570.0;19;592.0;-73
-143;821.0;568.0;19;595.0;-73
-143;823.0;565.0;19;598.0;-73
-143;826.0;562.0;19;601.0;-73
-143;828.0;559.0;19;605.0;-73
-143;829.0;558.0;19;606.0;-73
-143;830.0;556.0;19;608.0;-73
-143;831.0;555.0;19;610.0;-73
-143;832.0;554.0;19;609.0;-73
-143;832.0;553.0;19;610.0;-73
-143;833.0;552.0;19;610.0;-73
-143;833.0;552.0;18;610.0;-73
-143;834.0;551.0;18;611.0;-73
-143;834.0;551.0;19;611.0;-73
-143;834.0;551.0;19;611.0;-73
-143;834.0;550.0;19;610.0;-73
-143;834.0;550.0;19;612.0;-73
-143;835.0;550.0;19;615.0;-73
-143;835.0;549.0;19;613.0;-73
-143;835.0;549.0;19;615.0;-73
-143;835.0;549.0;19;616.0;-73
-143;836.0;548.0;19;616.0;-73
-143;836.0;547.0;19;615.0;-73
-143;836.0;547.0;19;617.0;-73
-143;836.0;547.0;18;614.0;-73
-143;836.0;547.0;19;618.0;-73
-143;837.0;547.0;19;618.0;-73
-143;837.0;546.0;19;619.0;-73
-143;837.0;546.0;19;616.0;-73
-143;837.0;546.0;19;617.0;-73
-143;837.0;546.0;19;616.0;-73
-143;837.0;545.0;19;620.0;-73
-143;837.0;545.0;19;618.0;-73
-143;837.0;545.0;19;619.0;-73
-143;838.0;545.0;19;619.0;-73
-143;838.0;545.0;19;618.0;-73
-143;838.0;545.0;18;621.0;-73
-143;838.0;545.0;19;620.0;-73
-143;838.0;545.0;19;617.0;-73
-143;838.0;545.0;19;617.0;-73
-143;838.0;545.0;19;620.0;-73
-143;838.0;545.0;19;620.0;-73
-143;838.0;544.0;19;619.0;-73
-143;838.0;544.0;19;619.0;-73
-143;838.0;545.0;18;620.0;-73
-143;838.0;545.0;19;618.0;-73
-143;838.0;545.0;18;616.0;-73
-143;838.0;545.0;19;617.0;-73
-143;838.0;545.0;19;617.0;-73
-143;838.0;544.0;19;619.0;-73
-143;838.0;544.0;18;618.0;-73
-143;838.0;545.0;19;?;-73
-143;838.0;545.0;18;?;-73
-143;837.0;545.0;18;?;-73
-143;837.0;?;18;?;-73
-143;837.0;?;18;?;-73
-143;837.0;?;18;618.0;-73
-143;837.0;?;19;617.0;-73
-143;836.0;?;18;617.0;-73
-143;837.0;?;18;617.0;-73
-143;837.0;?;18;617.0;-73
-143;837.0;?;18;616.0;-73
-143;837.0;?;18;618.0;-73
-143;837.0;?;18;616.0;-73
-143;837.0;547.0;18;616.0;-73
-143;837.0;547.0;18;617.0;-73
-143;837.0;547.0;18;617.0;-73
-143;836.0;547.0;18;617.0;-73
-143;836.0;547.0;19;617.0;-73
-143;836.0;547.0;19;616.0;-73
-143;836.0;547.0;19;617.0;-73
-143;836.0;548.0;19;613.0;-73
-143;835.0;549.0;19;613.0;-73
-143;835.0;548.0;19;616.0;-73
-143;835.0;549.0;19;616.0;-73
-143;835.0;549.0;19;612.0;-73
-143;835.0;549.0;19;611.0;-73
-143;835.0;549.0;19;611.0;-73
-143;835.0;549.0;19;613.0;-73
-143;835.0;549.0;19;614.0;-73
-143;835.0;549.0;19;613.0;-73
-143;834.0;550.0;19;615.0;-73
-143;834.0;550.0;19;613.0;-73
-143;834.0;550.0;19;613.0;-73
-143;834.0;550.0;19;614.0;-73
-143;834.0;550.0;19;615.0;-73
-143;835.0;550.0;19;617.0;-73
-143;835.0;550.0;19;615.0;-73
-143;835.0;549.0;19;616.0;-73
-143;835.0;549.0;19;614.0;-73
-143;835.0;549.0;19;615.0;-73
-143;?;549.0;19;618.0;-73
-143;?;549.0;19;618.0;-73
-143;?;?;19;614.0;-73
-143;?;?;19;616.0;-73
-143;?;?;18;617.0;-73
-143;836.0;?;18;617.0;-73
-143;836.0;?;19;617.0;-73
-143;836.0;?;19;617.0;-73
-143;836.0;?;19;616.0;-73
-143;836.0;?;19;617.0;-73
-143;837.0;?;18;616.0;-73
-143;837.0;?;18;616.0;-73
-143;837.0;?;19;618.0;-73
-143;837.0;?;19;617.0;-73
-143;837.0;?;18;619.0;-73
-143;837.0;?;18;620.0;-73
-143;837.0;?;18;618.0;-73
-143;837.0;546.0;18;617.0;-73
-143;837.0;546.0;18;620.0;-73
-143;837.0;546.0;19;620.0;-73
-143;837.0;546.0;19;?;-73
-143;837.0;546.0;19;?;-73
-143;837.0;546.0;19;?;-73
-143;837.0;546.0;19;?;-73
-143;837.0;546.0;19;?;-73
-143;837.0;545.0;19;?;-73
-143;837.0;545.0;18;?;-73
-143;838.0;545.0;18;?;-73
-143;837.0;545.0;18;?;-73
-143;837.0;545.0;18;?;-73
-143;837.0;545.0;18;?;-73
-143;837.0;545.0;18;?;-73
-143;837.0;545.0;18;619.0;-73
-143;837.0;545.0;18;619.0;-73
-143;837.0;545.0;18;619.0;-73
-143;837.0;545.0;18;621.0;-73
-143;837.0;546.0;18;621.0;-73
-143;837.0;545.0;18;618.0;-73
-143;838.0;545.0;18;619.0;-73
-143;838.0;544.0;18;621.0;-73
?;838.0;544.0;18;621.0;-73
?;838.0;544.0;18;620.0;-73
?;838.0;544.0;18;620.0;-73
?;837.0;545.0;19;620.0;-73
?;837.0;545.0;18;619.0;-73
?;837.0;545.0;18;619.0;-73
?;837.0;545.0;18;617.0;-73
-143;838.0;545.0;18;621.0;-73
-143;838.0;544.0;18;621.0;-73
-143;838.0;544.0;18;619.0;-73
-143;838.0;544.0;18;621.0;-73
-143;838.0;544.0;18;621.0;-73
-143;838.0;544.0;18;620.0;-73
-143;838.0;544.0;18;618.0;-73
-143;838.0;544.0;18;619.0;-73
-143;838.0;545.0;18;619.0;-73
-143;838.0;545.0;18;617.0;-73
-143;838.0;545.0;18;619.0;-73
-143;837.0;545.0;19;618.0;-73
-143;837.0;545.0;18;617.0;-73
-143;837.0;545.0;18;620.0;-73
-143;837.0;545.0;18;617.0;-73
-143;838.0;545.0;18;620.0;-73
-143;837.0;545.0;18;619.0;-73
-143;838.0;545.0;18;621.0;-73
-143;837.0;545.0;18;619.0;-73
-143;837.0;545.0;19;621.0;-73
-143;837.0;545.0;19;617.0;-73
-143;838.0;545.0;19;618.0;-73
-143;838.0;544.0;19;619.0;-73
-143;838.0;544.0;19;620.0;-73
-143;838.0;544.0;19;621.0;-73
-143;838.0;544.0;19;620.0;-73
-143;838.0;544.0;18;620.0;-73
-143;838.0;544.0;18;619.0;-73
-143;838.0;544.0;19;619.0;-73
-143;838.0;544.0;18;618.0;-73
-143;838.0;544.0;19;619.0;-73
-143;?;545.0;19;618.0;-73
-143;?;545.0;18;619.0;-73
-143;?;545.0;19;617.0;-73
-143;?;544.0;19;619.0;-73
-143;?;?;18;619.0;-73
-143;?;?;19;620.0;-73
-143;?;?;19;619.0;-73
-143;?;?;19;620.0;-73
-143;?;?;19;617.0;-73
-143;?;?;18;619.0;-73
-143;?;?;18;618.0;-73
-143;838.0;?;18;618.0;-73
-143;838.0;?;18;619.0;-73
-143;838.0;?;18;617.0;-73
-143;838.0;?;18;619.0;-73
-143;838.0;544.0;18;619.0;-73
-143;838.0;544.0;18;620.0;?
-143;838.0;544.0;19;621.0;?
-143;838.0;544.0;19;620.0;?
-143;838.0;545.0;19;618.0;?
-143;838.0;544.0;19;619.0;?
-143;838.0;544.0;18;619.0;?
-143;838.0;544.0;19;620.0;?
-143;838.0;544.0;19;620.0;?
-143;838.0;544.0;18;618.0;?
-143;838.0;545.0;18;619.0;?
-143;838.0;545.0;18;619.0;?
-143;838.0;545.0;18;620.0;?
-143;837.0;545.0;19;619.0;-73
-143;838.0;545.0;19;619.0;-73
-143;838.0;545.0;18;618.0;-73
-143;838.0;545.0;18;620.0;-73
-143;837.0;545.0;18;619.0;-73
-143;837.0;546.0;18;621.0;-73
-143;837.0;546.0;18;620.0;-73
-143;837.0;546.0;18;618.0;-73
-143;837.0;545.0;18;620.0;-73
-143;837.0;545.0;18;619.0;-73
-143;837.0;546.0;18;619.0;-73
-143;837.0;546.0;18;620.0;-73
-143;837.0;546.0;18;619.0;-73
-143;837.0;546.0;18;619.0;-73
-143;837.0;546.0;18;619.0;-73
-143;837.0;546.0;18;618.0;-73
-143;837.0;546.0;18;619.0;-73
-143;837.0;546.0;18;618.0;-73
-143;837.0;546.0;18;618.0;-73
-143;837.0;546.0;18;618.0;-73
-143;837.0;546.0;18;618.0;-73
-143;837.0;546.0;18;618.0;-73
-143;837.0;546.0;18;620.0;-73
-143;837.0;546.0;18;619.0;-73
-143;837.0;546.0;19;620.0;-73
-143;837.0;546.0;19;619.0;-73
-143;837.0;546.0;19;619.0;-73
-143;837.0;546.0;19;618.0;-73
-143;837.0;546.0;19;619.0;-73
-143;837.0;546.0;19;619.0;-73
-143;837.0;546.0;19;620.0;-73
-143;837.0;546.0;19;618.0;-73
-143;837.0;546.0;19;618.0;-73
-143;837.0;547.0;19;619.0;-73
-143;836.0;547.0;19;618.0;-73
-143;837.0;547.0;19;620.0;-73
-143;837.0;547.0;19;619.0;-73
-143;836.0;547.0;19;618.0;-73
-143;836.0;548.0;19;616.0;-73
-143;835.0;549.0;19;616.0;-73
-143;834.0;550.0;19;615.0;-73
-143;835.0;550.0;19;615.0;-73
-143;834.0;550.0;19;614.0;-73
-143;834.0;551.0;19;614.0;-73
-143;833.0;552.0;19;613.0;-73
-143;832.0;554.0;19;609.0;-73
-143;831.0;555.0;19;611.0;-73
-143;830.0;557.0;19;610.0;-73
-143;829.0;558.0;19;610.0;-73
-143;828.0;561.0;19;606.0;-73
-143;825.0;564.0;19;603.0;-73
-143;823.0;567.0;19;596.0;-73
-143;820.0;570.0;19;592.0;-73
-143;818.0;573.0;19;590.0;-73
-143;816.0;575.0;19;586.0;-73
-143;815.0;576.0;18;585.0;-73
-143;814.0;577.0;18;586.0;-73
-143;812.0;579.0;18;582.0;-73
-143;811.0;580.0;18;581.0;-73
-143;811.0;581.0;19;581.0;-73
-143;810.0;582.0;19;581.0;-73
-143;810.0;582.0;19;579.0;-73
-143;810.0;583.0;19;582.0;-73
-143;810.0;583.0;19;580.0;-73
-143;810.0;583.0;19;581.0;-73
-143;809.0;584.0;19;580.0;-73
-143;808.0;586.0;19;581.0;-73
-143;808.0;586.0;19;581.0;-73
-143;810.0;585.0;19;580.0;-73
-143;811.0;584.0;19;581.0;-73
-143;812.0;583.0;19;583.0;-73
-143;813.0;582.0;19;587.0;-73
-143;814.0;580.0;19;587.0;-73
-143;814.0;580.0;19;587.0;-73
-143;815.0;579.0;19;588.0;-73
-143;815.0;579.0;19;587.0;-73
-143;815.0;579.0;19;586.0;-73
-143;815.0;579.0;19;585.0;-73
-143;815.0;579.0;19;585.0;-73
-143;814.0;580.0;19;583.0;-73
-143;813.0;582.0;19;584.0;-73
-143;812.0;583.0;19;583.0;-73
-143;812.0;584.0;19;581.0;-73
-143;811.0;585.0;19;581.0;-73
-143;810.0;586.0;19;579.0;-73
-143;809.0;587.0;19;578.0;-73
-143;808.0;588.0;19;578.0;-73
-143;807.0;589.0;19;576.0;-73
-143;806.0;590.0;19;577.0;-73
-143;806.0;590.0;19;577.0;-73
-143;806.0;590.0;19;576.0;-73
-143;806.0;590.0;19;575.0;-73
-143;807.0;590.0;19;578.0;-73
-143;808.0;588.0;19;580.0;-73
-143;808.0;588.0;19;580.0;-73
-143;810.0;586.0;19;583.0;-73
-143;811.0;584.0;19;583.0;-73
-143;813.0;582.0;19;587.0;-73
-143;814.0;580.0;19;592.0;-73
-143;815.0;579.0;18;592.0;-73
-143;816.0;578.0;19;596.0;-73
-143;817.0;577.0;19;596.0;-73
-143;818.0;575.0;18;599.0;-73
-143;819.0;574.0;18;600.0;-73
-143;820.0;573.0;18;603.0;-73
-143;821.0;571.0;18;605.0;-73
-143;822.0;570.0;18;607.0;-73
-143;822.0;569.0;18;606.0;-73
-143;823.0;568.0;18;606.0;-73
-143;823.0;568.0;18;608.0;-73
-143;823.0;567.0;18;608.0;-73
-143;823.0;567.0;18;608.0;-73
-143;824.0;567.0;18;608.0;-73
-143;824.0;566.0;18;610.0;-73
-143;825.0;565.0;18;608.0;-73
-143;825.0;564.0;18;610.0;-73
-143;826.0;563.0;18;609.0;-73
-143;827.0;561.0;18;?;-73
-143;828.0;560.0;18;?;-73
-143;828.0;560.0;18;?;-73
-143;828.0;559.0;18;?;-73
-143;829.0;559.0;18;?;-73
-143;829.0;558.0;18;616.0;-73
-143;830.0;558.0;18;617.0;-73
-143;830.0;557.0;18;617.0;-73
-143;830.0;558.0;18;619.0;-73
-143;830.0;557.0;18;618.0;-73
-143;830.0;557.0;18;618.0;-73
-143;830.0;557.0;18;619.0;-73
-143;830.0;557.0;18;618.0;-73
-143;830.0;556.0;18;618.0;-73
-143;830.0;556.0;18;619.0;-73
-143;830.0;556.0;18;616.0;-73
-143;830.0;556.0;18;618.0;-73
-143;830.0;556.0;18;619.0;-73
-143;830.0;556.0;18;618.0;-73
-143;830.0;556.0;18;617.0;-73
-143;830.0;557.0;18;618.0;-73
-143;829.0;557.0;18;617.0;-73
-143;829.0;558.0;18;619.0;-74
-143;829.0;558.0;19;618.0;-74
-143;829.0;558.0;19;615.0;-74
-143;828.0;559.0;19;613.0;-74
-143;828.0;560.0;19;615.0;-74
-143;827.0;561.0;19;614.0;-74
-143;827.0;562.0;19;612.0;-74
-143;826.0;?;19;611.0;-74
-143;825.0;?;19;610.0;-74
-143;824.0;?;19;605.0;-74
-143;823.0;?;19;600.0;-74
-143;822.0;?;19;600.0;-74
-143;822.0;?;19;601.0;-74
-143;822.0;?;19;602.0;-74
-143;821.0;?;19;600.0;-74
-143;822.0;?;19;600.0;-74
-143;821.0;570.0;19;601.0;-74
-143;821.0;570.0;19;600.0;-74
-143;821.0;570.0;19;601.0;-74
-143;821.0;570.0;19;603.0;-74
-143;821.0;570.0;19;601.0;-74
-143;821.0;570.0;19;602.0;-74
-143;821.0;570.0;19;603.0;-74
-143;821.0;570.0;19;602.0;-74
-143;821.0;570.0;19;602.0;?
-143;821.0;570.0;19;604.0;?
-143;821.0;571.0;19;602.0;?
-143;821.0;571.0;19;603.0;?
-143;820.0;571.0;19;603.0;?
-143;820.0;571.0;19;602.0;?
-143;820.0;572.0;19;603.0;?
-143;820.0;572.0;19;602.0;-74
-143;820.0;573.0;19;600.0;-74
