InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit LUA Quaternion1;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1
-628.0;-300.0;555.0;-623.0;-795.0;-23.0;-20.0;263.0;-112.0;-432.0
-757.0;-280.0;725.0;-840.0;-878.0;-12.0;64.0;111.0;-46.0;-376.0
-544.0;-724.0;592.0;-662.0;-839.0;-95.0;57.0;485.0;411.0;482.0
-627.0;-299.0;555.0;-625.0;-796.0;-24.0;-19.0;263.0;-112.0;-430.0
-626.0;-299.0;555.0;-625.0;-797.0;-25.0;-19.0;264.0;-113.0;-430.0
-636.0;-303.0;591.0;-683.0;-599.0;23.0;-91.0;138.0;-266.0;-399.0
-626.0;-299.0;554.0;-625.0;-797.0;-25.0;-20.0;264.0;-113.0;-430.0
-626.0;-300.0;554.0;-625.0;-797.0;-25.0;-20.0;263.0;-114.0;-431.0
-658.0;-397.0;581.0;-650.0;-331.0;390.0;-251.0;455.0;-216.0;-353.0
-640.0;-294.0;590.0;-689.0;-609.0;29.0;-91.0;134.0;-266.0;-402.0
-626.0;-301.0;553.0;-624.0;-796.0;-25.0;-21.0;263.0;-116.0;-432.0
-626.0;-301.0;553.0;-624.0;-796.0;-25.0;-22.0;263.0;-117.0;-433.0
-626.0;-302.0;554.0;-623.0;-795.0;-26.0;-22.0;262.0;-118.0;-434.0
-626.0;-302.0;554.0;-623.0;-794.0;-26.0;-23.0;263.0;-118.0;-435.0
-591.0;-674.0;745.0;-615.0;-870.0;-88.0;-15.0;408.0;309.0;400.0
-591.0;-673.0;741.0;-605.0;-874.0;-87.0;-17.0;410.0;326.0;409.0
-626.0;-302.0;554.0;-623.0;-794.0;-26.0;-23.0;263.0;-118.0;-435.0
-626.0;-302.0;554.0;-622.0;-794.0;-26.0;-23.0;264.0;-118.0;-437.0
-626.0;-302.0;553.0;-621.0;-794.0;-27.0;-23.0;264.0;-118.0;-438.0
-626.0;-303.0;553.0;-621.0;-793.0;-27.0;-23.0;264.0;-118.0;-439.0
-626.0;-303.0;553.0;-621.0;-793.0;-27.0;-24.0;264.0;-117.0;-440.0
-591.0;-673.0;737.0;-595.0;-877.0;-87.0;-18.0;410.0;341.0;414.0
-589.0;-673.0;733.0;-587.0;-878.0;-87.0;-20.0;410.0;354.0;418.0
-626.0;-303.0;553.0;-621.0;-793.0;-27.0;-24.0;264.0;-117.0;-440.0
-626.0;-303.0;552.0;-621.0;-793.0;-27.0;-24.0;265.0;-116.0;-441.0
-626.0;-303.0;552.0;-621.0;-793.0;-27.0;-24.0;265.0;-116.0;-441.0
-625.0;-303.0;552.0;-622.0;-793.0;-27.0;-24.0;264.0;-116.0;-442.0
-626.0;-303.0;553.0;-622.0;-793.0;-27.0;-24.0;265.0;-116.0;-442.0
-626.0;-304.0;557.0;-622.0;-791.0;-27.0;-24.0;265.0;-117.0;-441.0
-626.0;-304.0;557.0;-621.0;-791.0;-28.0;-24.0;265.0;-118.0;-442.0
-626.0;-304.0;556.0;-621.0;-791.0;-27.0;-24.0;265.0;-118.0;-443.0
-625.0;-304.0;556.0;-621.0;-791.0;-28.0;-24.0;265.0;-118.0;-444.0
-625.0;-304.0;555.0;-621.0;-791.0;-28.0;-23.0;265.0;-118.0;-445.0
-625.0;-303.0;555.0;-622.0;-792.0;-28.0;-23.0;265.0;-118.0;-446.0
-625.0;-304.0;555.0;-622.0;-792.0;-27.0;-23.0;265.0;-118.0;-447.0
-587.0;-674.0;729.0;-579.0;-877.0;-88.0;-22.0;410.0;364.0;421.0
-584.0;-675.0;725.0;-573.0;-876.0;-89.0;-24.0;410.0;373.0;424.0
-582.0;-676.0;722.0;-569.0;-876.0;-90.0;-26.0;411.0;379.0;428.0
-647.0;-282.0;592.0;-688.0;-672.0;49.0;-91.0;156.0;-247.0;-406.0
-580.0;-676.0;718.0;-564.0;-874.0;-90.0;-28.0;411.0;384.0;431.0
-578.0;-676.0;714.0;-560.0;-873.0;-90.0;-30.0;411.0;388.0;433.0
-576.0;-676.0;711.0;-558.0;-872.0;-91.0;-33.0;411.0;392.0;435.0
-574.0;-675.0;708.0;-556.0;-871.0;-91.0;-34.0;411.0;394.0;435.0
-573.0;-675.0;706.0;-553.0;-870.0;-92.0;-35.0;411.0;395.0;436.0
-625.0;-303.0;554.0;-622.0;-792.0;-28.0;-23.0;265.0;-118.0;-448.0
-625.0;-303.0;554.0;-622.0;-792.0;-28.0;-23.0;265.0;-119.0;-448.0
-625.0;-303.0;554.0;-622.0;-792.0;-28.0;-23.0;264.0;-119.0;-449.0
-625.0;-303.0;553.0;-622.0;-792.0;-28.0;-23.0;264.0;-120.0;-450.0
-625.0;-303.0;553.0;-622.0;-792.0;-28.0;-22.0;264.0;-120.0;-450.0
-625.0;-302.0;553.0;-622.0;-792.0;-28.0;-23.0;264.0;-120.0;-451.0
-477.0;-599.0;499.0;-435.0;-925.0;-36.0;-167.0;37.0;-134.0;-313.0
-625.0;-303.0;553.0;-622.0;-792.0;-27.0;-23.0;264.0;-121.0;-451.0
-623.0;-300.0;548.0;-623.0;-792.0;-26.0;-27.0;262.0;-126.0;-459.0
-572.0;-675.0;704.0;-551.0;-870.0;-92.0;-37.0;411.0;395.0;436.0
-571.0;-675.0;704.0;-550.0;-869.0;-93.0;-39.0;411.0;396.0;436.0
-594.0;-649.0;609.0;-574.0;-864.0;-47.0;-44.0;117.0;-65.0;482.0
-584.0;-628.0;540.0;-628.0;-968.0;-55.0;-99.0;141.0;-119.0;484.0
-623.0;-301.0;549.0;-623.0;-791.0;-25.0;-27.0;262.0;-126.0;-459.0
-596.0;-641.0;620.0;-572.0;-880.0;-49.0;-40.0;102.0;-66.0;463.0
-39.0;164.0;-64.0;196.0;-206.0;585.0;-719.0;-381.0;-132.0;-398.0
-410.0;-658.0;473.0;-414.0;-911.0;-47.0;-177.0;74.0;-70.0;-274.0
-623.0;-301.0;548.0;-623.0;-792.0;-26.0;-27.0;262.0;-126.0;-458.0
-623.0;-300.0;548.0;-623.0;-792.0;-26.0;-27.0;262.0;-126.0;-458.0
-623.0;-300.0;549.0;-623.0;-792.0;-26.0;-27.0;263.0;-125.0;-458.0
-570.0;-675.0;703.0;-549.0;-868.0;-93.0;-41.0;411.0;396.0;437.0
-677.0;-269.0;603.0;-855.0;-976.0;-6.0;2.0;-1.0;21.0;-396.0
170.0;397.0;-251.0;415.0;25.0;555.0;-809.0;-413.0;-451.0;-304.0
-607.0;-644.0;812.0;-730.0;-803.0;-86.0;24.0;395.0;301.0;154.0
-607.0;-646.0;811.0;-731.0;-805.0;-85.0;23.0;393.0;300.0;157.0
-608.0;-648.0;811.0;-731.0;-807.0;-85.0;22.0;391.0;297.0;159.0
-599.0;-797.0;679.0;-742.0;-818.0;-368.0;329.0;610.0;524.0;708.0
-549.0;-711.0;570.0;-615.0;-863.0;-73.0;-42.0;397.0;415.0;492.0
-623.0;-300.0;549.0;-623.0;-792.0;-26.0;-27.0;263.0;-125.0;-458.0
-560.0;-710.0;593.0;-633.0;-871.0;-90.0;-20.0;423.0;417.0;487.0
-598.0;-686.0;793.0;-719.0;-823.0;-110.0;12.0;416.0;223.0;289.0
-577.0;-715.0;640.0;-655.0;-882.0;-129.0;25.0;448.0;402.0;466.0
-512.0;-583.0;520.0;-582.0;-952.0;-68.0;-10.0;-22.0;-80.0;-223.0
-455.0;-768.0;529.0;-680.0;-849.0;-102.0;-65.0;462.0;389.0;380.0
-483.0;-784.0;536.0;-739.0;-837.0;-132.0;-21.0;450.0;362.0;476.0
-525.0;-815.0;585.0;-794.0;-805.0;-208.0;106.0;450.0;304.0;594.0
-544.0;-832.0;703.0;-702.0;-823.0;-271.0;294.0;588.0;454.0;631.0
-566.0;-687.0;711.0;-555.0;-861.0;-95.0;-16.0;419.0;430.0;432.0
-568.0;-691.0;715.0;-559.0;-860.0;-100.0;-9.0;425.0;432.0;429.0
-568.0;-696.0;719.0;-564.0;-859.0;-106.0;0.0;430.0;433.0;424.0
-569.0;-700.0;723.0;-571.0;-858.0;-113.0;9.0;437.0;431.0;420.0
-633.0;-717.0;752.0;-631.0;-835.0;-213.0;150.0;516.0;532.0;459.0
-614.0;-709.0;676.0;-627.0;-935.0;-87.0;108.0;115.0;-54.0;532.0
-596.0;-639.0;625.0;-575.0;-886.0;-52.0;-36.0;101.0;-61.0;457.0
-526.0;-849.0;881.0;-708.0;-664.0;-299.0;347.0;623.0;523.0;331.0
-540.0;-811.0;723.0;-747.0;-769.0;-405.0;356.0;559.0;366.0;424.0
-550.0;-799.0;741.0;-698.0;-497.0;-445.0;466.0;675.0;313.0;462.0
-566.0;-674.0;699.0;-545.0;-866.0;-93.0;-44.0;411.0;397.0;441.0
-568.0;-675.0;702.0;-547.0;-868.0;-94.0;-42.0;412.0;396.0;438.0
-567.0;-675.0;701.0;-547.0;-867.0;-94.0;-43.0;411.0;396.0;440.0
-566.0;-675.0;699.0;-546.0;-866.0;-93.0;-43.0;411.0;396.0;441.0
-623.0;-299.0;548.0;-623.0;-792.0;-26.0;-27.0;262.0;-126.0;-459.0
-642.0;-313.0;547.0;-619.0;-795.0;-24.0;-33.0;257.0;-132.0;-453.0
-624.0;-299.0;548.0;-623.0;-792.0;-26.0;-27.0;263.0;-125.0;-459.0
-597.0;-720.0;718.0;-775.0;-885.0;-176.0;105.0;408.0;204.0;121.0
-661.0;-323.0;597.0;-618.0;-794.0;-24.0;-32.0;258.0;-132.0;-446.0
-653.0;-376.0;603.0;-677.0;-827.0;-18.0;-81.0;174.0;-89.0;-386.0
-625.0;-300.0;550.0;-622.0;-792.0;-22.0;-33.0;263.0;-122.0;-462.0
-621.0;-658.0;773.0;-833.0;-778.0;-216.0;101.0;349.0;144.0;213.0
-550.0;-55.0;496.0;-553.0;-880.0;42.0;-218.0;89.0;-184.0;-378.0
-642.0;-370.0;581.0;-688.0;-827.0;-24.0;-84.0;157.0;-113.0;-386.0
-671.0;-383.0;666.0;-695.0;-848.0;-2.0;-74.0;117.0;-117.0;-354.0
-623.0;-300.0;547.0;-623.0;-792.0;-25.0;-29.0;262.0;-125.0;-461.0
-664.0;-374.0;618.0;-686.0;-833.0;-10.0;-70.0;157.0;-80.0;-385.0
-632.0;-295.0;525.0;-609.0;-788.0;-15.0;-37.0;253.0;-154.0;-473.0
-645.0;-298.0;550.0;-628.0;-803.0;-14.0;-29.0;259.0;-123.0;-484.0
