InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit RLA magneticZ;Accelerometer HIP accZ;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RLA accY
171.0;-181.0;-104.0;-893.0;-138.0;-103;-492.0;579.0;367.0;451.0
169.0;-180.0;-133.0;-346.0;-141.0;-103;-495.0;204.0;365.0;373.0
171.0;-179.0;-118.0;-865.0;-146.0;-103;-499.0;290.0;367.0;634.0
176.0;-170.0;?;-940.0;-155.0;?;-500.0;393.0;369.0;537.0
179.0;?;-111.0;-853.0;-159.0;-103;-503.0;349.0;370.0;787.0
180.0;-167.0;-124.0;-756.0;-162.0;-103;-504.0;356.0;?;563.0
182.0;-166.0;?;-640.0;-164.0;-103;-504.0;310.0;371.0;471.0
174.0;-168.0;-113.0;-577.0;-164.0;-103;-503.0;273.0;371.0;165.0
145.0;-176.0;-130.0;-264.0;-177.0;-103;-497.0;177.0;?;623.0
136.0;-177.0;-112.0;-734.0;-179.0;-103;-495.0;225.0;363.0;865.0
131.0;-180.0;-154.0;-844.0;-167.0;-103;-493.0;328.0;356.0;462.0
110.0;-193.0;-144.0;-755.0;-157.0;-103;-495.0;348.0;351.0;922.0
102.0;?;-145.0;-696.0;-148.0;?;-492.0;375.0;354.0;505.0
101.0;-204.0;-131.0;-900.0;-142.0;-103;-487.0;355.0;355.0;386.0
106.0;-205.0;-117.0;?;-137.0;-103;-486.0;440.0;366.0;602.0
109.0;-205.0;-130.0;-643.0;-135.0;-103;-486.0;207.0;370.0;691.0
112.0;-209.0;-132.0;?;-131.0;-103;-493.0;372.0;371.0;672.0
136.0;-200.0;?;-894.0;-130.0;-103;-498.0;472.0;375.0;452.0
158.0;-193.0;-118.0;-811.0;-124.0;-103;-502.0;?;382.0;403.0
166.0;-197.0;-159.0;-932.0;-119.0;-103;-504.0;389.0;383.0;201.0
139.0;-221.0;-152.0;-710.0;-122.0;-103;-506.0;417.0;383.0;265.0
107.0;?;-141.0;-1097.0;-120.0;-103;-507.0;541.0;382.0;474.0
79.0;-265.0;-111.0;-789.0;-124.0;-103;-509.0;564.0;385.0;523.0
58.0;-282.0;-122.0;-873.0;-122.0;-103;-511.0;491.0;390.0;?
36.0;-298.0;-121.0;?;-118.0;-103;-512.0;558.0;392.0;621.0
5.0;-325.0;-118.0;-865.0;-119.0;-103;-512.0;?;392.0;647.0
-23.0;-347.0;?;?;-117.0;-103;-513.0;366.0;386.0;586.0
-46.0;-364.0;-156.0;-588.0;-117.0;-103;-512.0;293.0;388.0;?
-55.0;?;-100.0;-456.0;-120.0;-103;-511.0;230.0;385.0;856.0
-51.0;-356.0;-117.0;-567.0;-122.0;-103;-509.0;154.0;386.0;597.0
-40.0;-341.0;-110.0;-902.0;-123.0;-103;-509.0;408.0;382.0;590.0
-39.0;-330.0;-142.0;-904.0;-123.0;-103;-510.0;428.0;373.0;554.0
-52.0;-325.0;-170.0;-649.0;-127.0;-103;-510.0;413.0;362.0;752.0
-66.0;-322.0;-144.0;-679.0;-126.0;-103;-511.0;402.0;353.0;882.0
-79.0;-325.0;-135.0;-819.0;-123.0;-103;-510.0;306.0;351.0;740.0
-81.0;-322.0;-112.0;-943.0;-117.0;-103;-508.0;513.0;347.0;897.0
-75.0;-318.0;-120.0;-816.0;-108.0;-103;-505.0;400.0;350.0;722.0
-64.0;-304.0;-132.0;-630.0;-106.0;-103;-497.0;320.0;351.0;682.0
-44.0;-290.0;-163.0;-811.0;-106.0;-103;?;345.0;346.0;541.0
-28.0;-290.0;-146.0;-511.0;-103.0;-103;-500.0;286.0;?;387.0
-15.0;-293.0;-140.0;-494.0;-104.0;-103;-499.0;177.0;?;162.0
-15.0;-297.0;-156.0;?;-107.0;-103;-504.0;217.0;336.0;?
-16.0;-296.0;-130.0;-1009.0;-108.0;-103;-512.0;237.0;?;691.0
-30.0;-304.0;?;-703.0;-112.0;-103;-512.0;398.0;329.0;511.0
-53.0;-310.0;-134.0;-813.0;-113.0;-103;?;368.0;326.0;640.0
-65.0;-308.0;-164.0;-756.0;-114.0;-103;-509.0;398.0;323.0;654.0
-63.0;-301.0;-152.0;-534.0;-110.0;-103;-511.0;197.0;326.0;782.0
-63.0;-300.0;-153.0;-889.0;-105.0;-103;-503.0;383.0;326.0;766.0
-70.0;-305.0;-113.0;-1177.0;-101.0;-103;-499.0;614.0;328.0;567.0
-66.0;-303.0;-142.0;-885.0;-96.0;-103;-492.0;452.0;324.0;646.0
-53.0;-297.0;-161.0;-723.0;-92.0;-103;-491.0;362.0;319.0;624.0
-32.0;-295.0;-173.0;-598.0;-90.0;-103;-492.0;315.0;322.0;192.0
-27.0;-297.0;-124.0;-547.0;-90.0;-103;-497.0;271.0;318.0;317.0
-29.0;-299.0;-142.0;-586.0;-91.0;-103;-501.0;264.0;319.0;?
-32.0;-298.0;-150.0;-1025.0;-97.0;-103;-505.0;403.0;320.0;574.0
-41.0;-300.0;-144.0;-1168.0;-103.0;-103;-507.0;522.0;320.0;519.0
-61.0;-312.0;-149.0;-960.0;-103.0;-103;?;425.0;318.0;604.0
-78.0;-317.0;-131.0;-676.0;-104.0;-103;-509.0;393.0;313.0;519.0
-71.0;-312.0;-165.0;-1027.0;-98.0;-103;-509.0;?;311.0;572.0
-70.0;-309.0;-162.0;?;-95.0;-103;-504.0;398.0;317.0;?
-78.0;-311.0;?;-909.0;-93.0;-103;-501.0;348.0;315.0;904.0
-82.0;-317.0;-151.0;-792.0;-90.0;-103;-499.0;592.0;318.0;595.0
-78.0;-314.0;-151.0;-537.0;-90.0;-103;-497.0;409.0;319.0;620.0
-65.0;-313.0;-160.0;?;-88.0;-103;-497.0;308.0;318.0;457.0
-53.0;-311.0;?;-1034.0;-85.0;-103;-497.0;395.0;318.0;415.0
-41.0;-319.0;-161.0;-796.0;-91.0;-103;-502.0;353.0;319.0;447.0
-35.0;-319.0;?;-552.0;-94.0;-103;-506.0;221.0;318.0;732.0
-31.0;-313.0;-131.0;-789.0;-101.0;-103;-507.0;155.0;325.0;763.0
-30.0;-311.0;-121.0;?;?;-103;-513.0;386.0;327.0;522.0
-43.0;-316.0;-152.0;-549.0;-108.0;-103;-517.0;282.0;325.0;545.0
-61.0;-316.0;-142.0;-566.0;-107.0;-103;-516.0;404.0;321.0;732.0
-70.0;-304.0;-155.0;-766.0;-106.0;-103;?;293.0;317.0;597.0
-72.0;-296.0;-144.0;-856.0;-102.0;-104;-515.0;233.0;316.0;886.0
-78.0;-295.0;-107.0;-1476.0;-99.0;-104;-514.0;624.0;308.0;732.0
-82.0;-296.0;-118.0;-967.0;-96.0;?;-509.0;721.0;308.0;516.0
-76.0;-295.0;-156.0;-650.0;-96.0;-104;-506.0;322.0;311.0;652.0
-58.0;-282.0;-175.0;-788.0;-98.0;-104;-504.0;352.0;315.0;841.0
-33.0;-279.0;-185.0;-773.0;-96.0;-104;-504.0;343.0;316.0;408.0
-13.0;-277.0;-136.0;-504.0;-97.0;-104;-507.0;181.0;320.0;206.0
-1.0;-270.0;-112.0;-758.0;-102.0;-104;-508.0;47.0;315.0;?
-10.0;-270.0;?;-968.0;-110.0;-104;-513.0;397.0;313.0;540.0
-26.0;-274.0;-126.0;-838.0;?;-104;-517.0;?;311.0;411.0
-50.0;-288.0;-166.0;-695.0;-114.0;-104;-523.0;386.0;301.0;565.0
-56.0;-282.0;-141.0;-755.0;-115.0;-104;-521.0;424.0;302.0;535.0
-46.0;-275.0;-171.0;-608.0;-117.0;-104;-521.0;285.0;307.0;?
-45.0;-274.0;-133.0;-1086.0;-116.0;-104;-516.0;175.0;?;1217.0
-51.0;-277.0;-131.0;-1000.0;-111.0;-104;-512.0;743.0;?;555.0
-45.0;-266.0;-91.0;-791.0;-110.0;-103;-507.0;618.0;309.0;571.0
-25.0;-253.0;-156.0;-743.0;-110.0;-103;-505.0;266.0;310.0;740.0
7.0;-240.0;-168.0;-589.0;-106.0;-103;-506.0;277.0;310.0;359.0
37.0;-227.0;-119.0;-500.0;-106.0;-103;-507.0;219.0;317.0;162.0
50.0;-226.0;-132.0;-889.0;-112.0;-103;-509.0;177.0;?;190.0
53.0;-226.0;-121.0;-997.0;-121.0;-103;-515.0;398.0;318.0;650.0
40.0;-229.0;-132.0;-901.0;-125.0;-103;-520.0;448.0;314.0;508.0
6.0;-247.0;?;-1474.0;-123.0;-104;?;525.0;308.0;506.0
-24.0;?;-141.0;-866.0;-126.0;?;-519.0;491.0;300.0;569.0
-36.0;-248.0;-159.0;-334.0;?;-104;-516.0;285.0;291.0;594.0
-30.0;-243.0;-171.0;-850.0;-121.0;-104;-512.0;409.0;288.0;?
-32.0;-256.0;-152.0;-850.0;-119.0;-104;-505.0;455.0;292.0;908.0
-39.0;-257.0;-129.0;-828.0;?;-104;-500.0;515.0;285.0;608.0
-26.0;-251.0;-151.0;-827.0;-113.0;-104;-499.0;619.0;283.0;520.0
1.0;-246.0;-170.0;-966.0;-113.0;-104;-500.0;665.0;284.0;383.0
?;-251.0;?;-646.0;-116.0;-104;-502.0;489.0;278.0;277.0
33.0;-250.0;-170.0;-534.0;-117.0;-104;-503.0;?;279.0;607.0
45.0;-250.0;-147.0;-359.0;-119.0;-103;-509.0;62.0;280.0;?
51.0;-256.0;-109.0;-853.0;-119.0;-103;-511.0;171.0;277.0;677.0
45.0;-256.0;?;-1248.0;-126.0;-103;-522.0;594.0;274.0;713.0
34.0;-258.0;-150.0;-608.0;-134.0;-103;-522.0;468.0;280.0;?
16.0;-267.0;-175.0;-516.0;-139.0;-103;-522.0;319.0;279.0;424.0
4.0;-264.0;?;-791.0;-137.0;-103;-520.0;487.0;276.0;?
-6.0;-257.0;-163.0;-1027.0;-137.0;-102;-517.0;508.0;274.0;757.0
-16.0;-256.0;-153.0;-1437.0;-134.0;-102;-511.0;764.0;268.0;975.0
-27.0;-266.0;-176.0;-687.0;-127.0;-102;-504.0;564.0;259.0;895.0
-29.0;-265.0;-192.0;-289.0;-125.0;-102;-501.0;?;255.0;880.0
-14.0;-255.0;-158.0;-450.0;-125.0;-102;-502.0;8.0;257.0;504.0
7.0;-256.0;-135.0;-1173.0;-130.0;-102;-508.0;429.0;260.0;209.0
14.0;-268.0;?;-1044.0;-144.0;?;-512.0;506.0;261.0;35.0
20.0;-270.0;-181.0;-672.0;-152.0;-102;-513.0;597.0;265.0;745.0
18.0;-275.0;-192.0;?;-152.0;-102;-523.0;?;?;688.0
-6.0;-283.0;-191.0;-879.0;-161.0;-102;-515.0;363.0;259.0;463.0
-26.0;-287.0;-193.0;-583.0;-155.0;-102;-507.0;478.0;250.0;815.0
-26.0;-285.0;-171.0;?;?;-102;-498.0;521.0;248.0;960.0
-29.0;-283.0;-134.0;-849.0;-143.0;-102;-500.0;476.0;242.0;1112.0
-33.0;-287.0;-131.0;-590.0;-141.0;-102;-499.0;405.0;238.0;1131.0
-14.0;-281.0;-85.0;?;-137.0;-102;-499.0;459.0;236.0;486.0
16.0;-278.0;-136.0;-1189.0;-140.0;-102;-500.0;542.0;243.0;-26.0
35.0;?;-176.0;-760.0;-143.0;-102;-503.0;410.0;246.0;92.0
35.0;-270.0;-173.0;-790.0;-143.0;-102;-506.0;332.0;248.0;?
28.0;-271.0;-149.0;-911.0;-148.0;-102;-506.0;320.0;248.0;628.0
-1.0;?;-131.0;-804.0;-151.0;-102;-505.0;174.0;250.0;757.0
-15.0;-280.0;-148.0;-320.0;-148.0;-102;-506.0;257.0;247.0;669.0
-18.0;-280.0;-136.0;-925.0;-144.0;-102;-505.0;505.0;246.0;728.0
-31.0;-285.0;-170.0;-977.0;-145.0;-102;-501.0;?;243.0;663.0
-33.0;-288.0;-170.0;-547.0;-145.0;-102;-499.0;?;239.0;747.0
-30.0;-279.0;-52.0;-643.0;-139.0;-102;-501.0;448.0;239.0;559.0
-35.0;-282.0;-165.0;-667.0;-141.0;-102;-500.0;541.0;245.0;720.0
-40.0;-285.0;-167.0;-841.0;-141.0;-102;?;414.0;245.0;905.0
?;-282.0;-155.0;-783.0;-141.0;-102;-491.0;263.0;241.0;974.0
-37.0;-276.0;-158.0;-795.0;-143.0;-102;-489.0;361.0;247.0;540.0
?;-270.0;-140.0;-711.0;-141.0;-102;-491.0;389.0;249.0;547.0
16.0;-262.0;-167.0;-803.0;-142.0;-102;-495.0;381.0;251.0;583.0
56.0;?;-197.0;-789.0;-147.0;-102;-495.0;371.0;249.0;142.0
79.0;-253.0;-183.0;-947.0;-144.0;-102;-500.0;499.0;252.0;-8.0
53.0;-262.0;-160.0;-820.0;-147.0;-102;-504.0;562.0;257.0;?
38.0;-266.0;-146.0;-583.0;-154.0;-102;-498.0;395.0;255.0;683.0
?;-267.0;-138.0;-650.0;-150.0;-102;-498.0;348.0;262.0;705.0
19.0;-270.0;-158.0;-731.0;?;-102;-492.0;371.0;261.0;736.0
13.0;-270.0;-154.0;-707.0;-147.0;-102;-494.0;398.0;260.0;625.0
7.0;-272.0;-167.0;-790.0;?;-102;-492.0;340.0;261.0;599.0
9.0;-275.0;-183.0;?;-142.0;-102;-490.0;297.0;262.0;?
10.0;-273.0;-172.0;-677.0;-138.0;-102;-491.0;278.0;260.0;566.0
?;-263.0;-172.0;-850.0;-137.0;-102;-492.0;368.0;259.0;605.0
26.0;-248.0;-163.0;-802.0;?;-102;-492.0;382.0;258.0;617.0
50.0;-227.0;-183.0;-1022.0;-130.0;-102;-495.0;443.0;251.0;?
78.0;-211.0;-180.0;-844.0;-125.0;?;-495.0;435.0;248.0;821.0
98.0;-200.0;-170.0;-718.0;-123.0;-102;-498.0;406.0;246.0;591.0
111.0;-191.0;-176.0;-664.0;-125.0;-102;-501.0;298.0;246.0;422.0
119.0;-186.0;-161.0;?;-127.0;-102;-502.0;451.0;246.0;503.0
128.0;-180.0;-161.0;?;-132.0;-102;-507.0;369.0;252.0;547.0
143.0;-174.0;-163.0;-726.0;-134.0;-102;-511.0;390.0;262.0;440.0
145.0;-174.0;-154.0;-581.0;-134.0;-102;-513.0;552.0;268.0;371.0
137.0;-182.0;-160.0;-720.0;-135.0;-102;-513.0;315.0;277.0;437.0
120.0;-194.0;-148.0;-786.0;-131.0;-102;-514.0;509.0;280.0;510.0
100.0;-207.0;-149.0;-863.0;-128.0;-102;?;?;281.0;564.0
79.0;-225.0;-129.0;-910.0;-127.0;-102;-515.0;398.0;280.0;620.0
56.0;-239.0;?;-886.0;?;-102;-516.0;377.0;279.0;720.0
41.0;-244.0;-122.0;-663.0;-124.0;-102;-517.0;376.0;278.0;671.0
31.0;-246.0;-142.0;-667.0;-125.0;-102;-518.0;296.0;?;492.0
22.0;-245.0;-153.0;-593.0;?;-102;-520.0;374.0;277.0;570.0
?;?;-156.0;-670.0;-125.0;?;-516.0;221.0;278.0;655.0
-7.0;-258.0;-109.0;-778.0;-122.0;-102;-517.0;275.0;273.0;401.0
-22.0;?;-158.0;-1081.0;?;-102;-518.0;356.0;269.0;805.0
-39.0;-258.0;-181.0;-379.0;?;?;-516.0;258.0;274.0;746.0
-34.0;-250.0;-160.0;-277.0;-126.0;-102;-515.0;182.0;272.0;632.0
-30.0;-249.0;-117.0;-930.0;-129.0;-102;-512.0;422.0;275.0;857.0
-25.0;-245.0;-141.0;-840.0;-131.0;-102;-512.0;488.0;277.0;765.0
-8.0;-235.0;-141.0;?;-130.0;?;-513.0;303.0;281.0;628.0
15.0;-237.0;-141.0;-675.0;?;-102;-515.0;382.0;285.0;640.0
18.0;-237.0;?;-681.0;-136.0;-102;-518.0;282.0;287.0;493.0
27.0;-229.0;-150.0;-962.0;-136.0;-102;-521.0;426.0;292.0;566.0
51.0;-221.0;-154.0;-845.0;-139.0;-102;-522.0;465.0;295.0;430.0
59.0;-216.0;-135.0;-793.0;-140.0;-102;-522.0;415.0;295.0;132.0
43.0;-226.0;-131.0;-751.0;-136.0;-102;-522.0;373.0;291.0;805.0
46.0;-231.0;-162.0;-662.0;-138.0;-102;-520.0;357.0;286.0;396.0
41.0;-230.0;-140.0;-634.0;-141.0;-102;-522.0;460.0;289.0;261.0
27.0;-239.0;-123.0;-597.0;-141.0;-102;?;465.0;293.0;394.0
16.0;-245.0;-143.0;-627.0;-142.0;-102;-522.0;393.0;286.0;882.0
25.0;-245.0;-126.0;-667.0;-141.0;-102;-520.0;402.0;282.0;452.0
23.0;-247.0;-109.0;-596.0;-139.0;-102;-518.0;416.0;286.0;639.0
22.0;-247.0;-120.0;-620.0;-138.0;-102;-519.0;403.0;286.0;509.0
31.0;-240.0;-174.0;-833.0;?;-102;-518.0;318.0;289.0;634.0
39.0;-235.0;-167.0;-484.0;-141.0;-102;-520.0;444.0;287.0;763.0
45.0;-223.0;-153.0;-1187.0;-143.0;-102;-519.0;513.0;289.0;708.0
55.0;-211.0;-133.0;-1387.0;-139.0;-102;-519.0;611.0;284.0;?
79.0;-193.0;-124.0;-1160.0;-134.0;?;-521.0;770.0;?;603.0
112.0;-169.0;-135.0;-1260.0;-133.0;-102;-521.0;882.0;283.0;595.0
152.0;-144.0;-116.0;-1323.0;-128.0;-101;-523.0;786.0;285.0;576.0
199.0;-109.0;-108.0;-1647.0;-125.0;-101;-531.0;853.0;286.0;521.0
243.0;-76.0;-141.0;-1234.0;-111.0;-101;-533.0;833.0;293.0;472.0
281.0;-47.0;-122.0;-968.0;-97.0;-101;-534.0;717.0;297.0;401.0
307.0;-26.0;-120.0;-979.0;-85.0;-101;-530.0;492.0;303.0;364.0
312.0;-20.0;?;-773.0;-72.0;-101;-533.0;705.0;303.0;292.0
297.0;-30.0;-90.0;-1100.0;-63.0;-101;-536.0;751.0;304.0;578.0
272.0;-58.0;-82.0;-906.0;-62.0;-101;-541.0;635.0;305.0;601.0
248.0;-90.0;-110.0;-841.0;?;-101;-544.0;773.0;306.0;810.0
229.0;-116.0;-120.0;-1150.0;?;-101;-551.0;?;302.0;1046.0
220.0;-144.0;-106.0;-897.0;-47.0;-101;-554.0;641.0;302.0;1018.0
191.0;-184.0;-123.0;-938.0;-42.0;-101;-556.0;776.0;298.0;984.0
163.0;-222.0;-123.0;-840.0;-37.0;-101;-558.0;847.0;295.0;1049.0
139.0;-248.0;-107.0;-938.0;-32.0;-101;-558.0;770.0;287.0;1010.0
125.0;-256.0;-117.0;-1138.0;-31.0;-101;-557.0;749.0;284.0;982.0
120.0;-254.0;-130.0;-896.0;-27.0;-101;-556.0;714.0;278.0;?
115.0;-256.0;-118.0;-919.0;-24.0;-101;-560.0;650.0;279.0;689.0
107.0;-255.0;-100.0;?;-20.0;-101;-564.0;?;275.0;832.0
98.0;?;?;-928.0;-18.0;-101;-564.0;713.0;270.0;828.0
92.0;-252.0;-121.0;-1270.0;-15.0;-101;-565.0;?;267.0;844.0
88.0;?;-111.0;-1041.0;-11.0;-101;-565.0;805.0;258.0;912.0
84.0;-262.0;-112.0;-831.0;-5.0;-101;-569.0;659.0;251.0;893.0
90.0;-263.0;-120.0;-1010.0;-6.0;-101;-571.0;645.0;251.0;789.0
93.0;-267.0;-112.0;-883.0;-2.0;-101;-577.0;698.0;249.0;964.0
91.0;-270.0;-122.0;-951.0;-1.0;-101;-579.0;688.0;250.0;884.0
89.0;-269.0;-120.0;-1125.0;-3.0;-101;-583.0;755.0;252.0;866.0
86.0;-268.0;-120.0;-874.0;-8.0;-101;-586.0;866.0;253.0;916.0
90.0;?;-125.0;-982.0;-12.0;-101;-587.0;877.0;250.0;784.0
94.0;-263.0;-136.0;-814.0;-11.0;-101;?;896.0;?;690.0
92.0;-264.0;-146.0;-961.0;-4.0;-101;-587.0;868.0;250.0;768.0
91.0;-264.0;-126.0;-931.0;1.0;-101;-584.0;897.0;252.0;867.0
?;-264.0;-129.0;-1089.0;5.0;-101;-578.0;880.0;250.0;956.0
92.0;-268.0;-124.0;-769.0;4.0;-101;-582.0;845.0;250.0;744.0
86.0;-270.0;-120.0;-988.0;4.0;-101;-582.0;803.0;246.0;783.0
83.0;-272.0;-120.0;-1002.0;4.0;-101;-585.0;967.0;247.0;793.0
83.0;-277.0;-141.0;?;4.0;-101;-586.0;886.0;248.0;834.0
78.0;-282.0;-132.0;-935.0;4.0;-101;-582.0;889.0;243.0;826.0
79.0;-286.0;?;-784.0;10.0;-101;-585.0;957.0;244.0;939.0
82.0;-288.0;-136.0;-760.0;13.0;-101;-583.0;1012.0;242.0;961.0
83.0;-292.0;-114.0;-713.0;14.0;-101;-584.0;827.0;244.0;949.0
78.0;-292.0;-131.0;-977.0;10.0;-101;-588.0;894.0;243.0;896.0
83.0;-293.0;-124.0;-1045.0;10.0;-101;-588.0;968.0;241.0;938.0
80.0;-293.0;-140.0;-957.0;7.0;-101;-589.0;948.0;239.0;954.0
79.0;-297.0;-95.0;-867.0;7.0;-101;-589.0;846.0;242.0;968.0
78.0;-294.0;-122.0;-886.0;7.0;-101;-591.0;862.0;240.0;822.0
86.0;-292.0;-128.0;?;10.0;-101;-592.0;896.0;239.0;948.0
93.0;-283.0;-145.0;-905.0;17.0;-101;-589.0;917.0;239.0;967.0
107.0;-274.0;-119.0;-889.0;26.0;-101;-587.0;974.0;237.0;946.0
123.0;?;-156.0;-942.0;34.0;-101;-585.0;951.0;238.0;980.0
141.0;-256.0;-129.0;-680.0;36.0;-101;-580.0;?;?;1030.0
151.0;-247.0;-138.0;-823.0;38.0;-101;-573.0;926.0;238.0;829.0
156.0;-241.0;-123.0;-928.0;39.0;-101;-571.0;864.0;237.0;835.0
157.0;-239.0;-132.0;-779.0;42.0;-101;-572.0;800.0;238.0;997.0
157.0;-241.0;-120.0;-869.0;49.0;-101;-570.0;727.0;240.0;1022.0
156.0;-243.0;-121.0;-993.0;58.0;-101;-569.0;829.0;238.0;?
155.0;-245.0;-122.0;-794.0;68.0;-101;-561.0;824.0;234.0;866.0
156.0;-248.0;-131.0;-890.0;79.0;-101;-560.0;812.0;232.0;910.0
154.0;-251.0;-104.0;-828.0;84.0;-101;-560.0;867.0;228.0;940.0
150.0;-254.0;-124.0;-813.0;86.0;-101;-560.0;782.0;226.0;?
143.0;-258.0;-120.0;-910.0;87.0;-101;-557.0;767.0;223.0;989.0
137.0;-263.0;-101.0;-1042.0;92.0;-101;-556.0;841.0;220.0;943.0
131.0;-265.0;-118.0;-1101.0;93.0;-101;-557.0;802.0;221.0;992.0
126.0;-266.0;-132.0;-845.0;99.0;-101;-555.0;811.0;219.0;873.0
120.0;-267.0;-142.0;-1073.0;106.0;-101;-551.0;720.0;219.0;822.0
115.0;-269.0;-111.0;-1060.0;111.0;-101;-547.0;840.0;220.0;838.0
111.0;-272.0;-121.0;-978.0;113.0;-101;-541.0;848.0;218.0;884.0
109.0;-275.0;-103.0;-1039.0;116.0;-101;-540.0;753.0;223.0;931.0
110.0;-273.0;-110.0;-1038.0;117.0;-101;-538.0;762.0;224.0;852.0
116.0;-273.0;-120.0;-1002.0;119.0;-101;-536.0;784.0;223.0;926.0
116.0;-273.0;-142.0;-884.0;121.0;-101;-532.0;749.0;223.0;876.0
115.0;-273.0;-120.0;-958.0;?;-101;-531.0;678.0;225.0;767.0
107.0;-283.0;-120.0;-1049.0;112.0;-101;-536.0;750.0;221.0;933.0
95.0;-293.0;-112.0;-897.0;101.0;-101;-538.0;806.0;223.0;901.0
85.0;-301.0;-119.0;-1021.0;90.0;-101;?;697.0;223.0;845.0
68.0;-309.0;-114.0;-1042.0;79.0;-101;?;678.0;?;890.0
56.0;-314.0;-136.0;-984.0;68.0;-101;-546.0;749.0;219.0;880.0
47.0;-321.0;?;-861.0;55.0;-101;-548.0;699.0;218.0;976.0
39.0;-326.0;-111.0;-947.0;47.0;-101;-550.0;676.0;217.0;912.0
38.0;-329.0;-97.0;-950.0;42.0;-101;-551.0;628.0;214.0;858.0
37.0;-328.0;-108.0;-866.0;40.0;?;-554.0;745.0;217.0;883.0
39.0;-328.0;-123.0;-1047.0;39.0;-101;-553.0;757.0;?;873.0
40.0;-328.0;-144.0;-1062.0;39.0;-101;-550.0;746.0;219.0;789.0
41.0;-324.0;-123.0;-930.0;34.0;-101;-554.0;736.0;220.0;837.0
40.0;-327.0;-131.0;-858.0;31.0;-101;-554.0;749.0;?;902.0
36.0;-331.0;?;-822.0;?;-101;-555.0;755.0;222.0;847.0
31.0;-334.0;-111.0;-990.0;31.0;-101;-554.0;760.0;222.0;800.0
27.0;-338.0;-112.0;-1070.0;?;-101;-556.0;?;222.0;830.0
24.0;-341.0;-120.0;-962.0;29.0;?;-556.0;889.0;221.0;848.0
23.0;-341.0;-113.0;-961.0;30.0;-101;-558.0;825.0;222.0;825.0
26.0;-334.0;-138.0;-1143.0;30.0;-101;-557.0;798.0;223.0;?
33.0;-329.0;-137.0;-752.0;34.0;-101;-555.0;852.0;220.0;808.0
48.0;-319.0;-95.0;-859.0;42.0;-101;-552.0;777.0;221.0;835.0
64.0;-309.0;-106.0;-913.0;55.0;-101;-550.0;719.0;220.0;857.0
78.0;-297.0;-119.0;-895.0;72.0;-101;-544.0;693.0;221.0;824.0
?;-284.0;-134.0;-1082.0;88.0;?;-538.0;731.0;223.0;816.0
111.0;-272.0;-101.0;-1070.0;102.0;-101;-532.0;838.0;221.0;829.0
122.0;-263.0;-118.0;-803.0;120.0;-101;-530.0;797.0;220.0;814.0
136.0;-254.0;-121.0;-1148.0;132.0;-101;-526.0;738.0;219.0;870.0
146.0;-249.0;-115.0;-1071.0;144.0;-101;?;787.0;220.0;958.0
156.0;-239.0;-132.0;-719.0;156.0;-101;-514.0;750.0;220.0;937.0
166.0;-232.0;-132.0;-921.0;164.0;-101;-506.0;665.0;218.0;875.0
174.0;-223.0;-111.0;-1079.0;169.0;-101;-501.0;860.0;215.0;870.0
178.0;-219.0;-103.0;-867.0;?;-101;-505.0;947.0;216.0;859.0
177.0;-214.0;-133.0;-983.0;174.0;-101;-503.0;692.0;216.0;803.0
174.0;?;-117.0;-1302.0;173.0;-101;-498.0;880.0;216.0;755.0
178.0;-212.0;-116.0;-1089.0;172.0;-101;-499.0;?;215.0;808.0
180.0;-213.0;-133.0;-820.0;171.0;-101;-502.0;874.0;216.0;934.0
187.0;-203.0;-115.0;-921.0;175.0;-101;-501.0;814.0;214.0;966.0
197.0;-194.0;-129.0;-854.0;182.0;-101;-496.0;877.0;215.0;820.0
204.0;-189.0;?;-909.0;186.0;-101;-493.0;837.0;216.0;806.0
205.0;-186.0;-132.0;-1032.0;?;-101;-489.0;842.0;213.0;873.0
209.0;-180.0;-137.0;-1024.0;189.0;-101;-491.0;817.0;217.0;775.0
217.0;-176.0;-123.0;-1071.0;188.0;-101;-491.0;823.0;215.0;810.0
226.0;-178.0;-122.0;-1101.0;187.0;-101;-490.0;843.0;219.0;1030.0
230.0;-169.0;-98.0;-1041.0;190.0;-101;-487.0;830.0;?;857.0
243.0;-155.0;-111.0;-935.0;197.0;-101;-483.0;785.0;218.0;884.0
256.0;-143.0;-101.0;-918.0;210.0;-101;-472.0;741.0;217.0;1175.0
273.0;-120.0;-111.0;-1020.0;217.0;-101;-462.0;752.0;215.0;1050.0
?;-98.0;-101.0;-986.0;220.0;-101;-449.0;768.0;221.0;831.0
295.0;-84.0;-102.0;-915.0;213.0;-101;-437.0;758.0;223.0;859.0
297.0;-79.0;-99.0;-900.0;203.0;-101;-427.0;741.0;?;843.0
290.0;-81.0;-106.0;?;186.0;-101;-418.0;750.0;231.0;863.0
?;-89.0;-122.0;-890.0;176.0;-101;-412.0;730.0;231.0;880.0
273.0;?;-123.0;-905.0;163.0;-101;-400.0;734.0;227.0;886.0
267.0;-102.0;-112.0;-1009.0;144.0;-101;-390.0;740.0;227.0;937.0
