InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
-53.0;-104;675.0;97;281.0;296.0;-369.0;-1793.0;?;-30.0;289.0;-104;689.0
-68.0;-59;934.0;134;421.0;407.0;-575.0;-2468.0;-134;-76.0;369.0;-59;815.0
-43.0;-43;?;106;459.0;564.0;-820.0;-1997.0;-106;-96.0;?;-43;732.0
-40.0;-39;?;60;560.0;695.0;-1030.0;-1383.0;-60;-160.0;610.0;-39;1505.0
-44.0;-23;504.0;52;624.0;843.0;-1270.0;-1036.0;?;-108.0;806.0;-23;2556.0
-17.0;17;-389.0;11;715.0;959.0;-1448.0;?;-11;-181.0;908.0;17;3424.0
-26.0;50;-1525.0;-13;700.0;934.0;-1559.0;-1796.0;13;-166.0;917.0;50;3863.0
-97.0;59;-2587.0;?;678.0;884.0;-1535.0;-3139.0;?;-83.0;792.0;59;3569.0
-77.0;74;?;-74;532.0;790.0;-1368.0;-3952.0;74;-56.0;777.0;74;2831.0
-67.0;57;?;-68;497.0;623.0;-903.0;-4356.0;68;-266.0;644.0;57;2102.0
-64.0;23;-3818.0;-63;416.0;501.0;-514.0;-4319.0;63;?;507.0;23;1510.0
32.0;9;-2773.0;-50;348.0;454.0;-129.0;-3432.0;50;-483.0;515.0;9;963.0
38.0;-9;-1717.0;-7;265.0;?;423.0;-2236.0;7;-368.0;332.0;-9;107.0
-41.0;?;-996.0;18;6.0;200.0;193.0;-692.0;-18;-374.0;186.0;-18;-540.0
-51.0;-26;-222.0;14;-82.0;70.0;89.0;-7.0;-14;-312.0;72.0;-26;-813.0
-51.0;-4;207.0;23;-119.0;-55.0;-156.0;-524.0;-23;-265.0;?;-4;-1109.0
-75.0;5;405.0;25;-105.0;-117.0;-142.0;?;-25;-91.0;-157.0;5;-404.0
-23.0;-44;327.0;28;6.0;-112.0;-138.0;605.0;-28;191.0;-198.0;-44;89.0
-7.0;?;336.0;28;56.0;-117.0;-127.0;344.0;-28;264.0;-188.0;-45;?
-39.0;-5;251.0;6;-1.0;-53.0;-45.0;94.0;-6;214.0;-140.0;-5;102.0
-143.0;-4;8.0;?;-38.0;27.0;-5.0;306.0;-29;171.0;-19.0;-4;167.0
-157.0;-16;-88.0;45;-13.0;115.0;-75.0;116.0;-45;217.0;5.0;-16;142.0
-161.0;-36;-43.0;7;-16.0;155.0;-67.0;-331.0;-7;273.0;67.0;-36;98.0
-144.0;-28;?;19;-15.0;175.0;-197.0;275.0;-19;231.0;52.0;-28;410.0
-168.0;-17;-249.0;47;1.0;?;-275.0;546.0;-47;145.0;73.0;-17;560.0
-70.0;-61;-575.0;53;?;193.0;-306.0;625.0;-53;2.0;144.0;-61;745.0
-68.0;-27;-759.0;94;104.0;148.0;-318.0;747.0;-94;-95.0;145.0;-27;830.0
-76.0;-1;-946.0;26;191.0;182.0;-336.0;843.0;-26;-104.0;174.0;-1;762.0
-102.0;15;?;?;228.0;217.0;-227.0;545.0;92;-38.0;223.0;15;690.0
-97.0;94;228.0;-115;225.0;198.0;-115.0;-54.0;115;-65.0;302.0;94;553.0
?;72;1236.0;-157;128.0;116.0;-33.0;-50.0;157;-185.0;152.0;72;677.0
-230.0;66;2020.0;-172;86.0;?;133.0;22.0;172;159.0;35.0;66;665.0
-182.0;106;2763.0;-161;97.0;156.0;571.0;334.0;161;601.0;44.0;106;573.0
-208.0;95;3278.0;-157;91.0;135.0;1061.0;404.0;157;627.0;-1.0;95;168.0
-237.0;65;3360.0;-71;65.0;135.0;1304.0;-15.0;71;476.0;-3.0;65;-311.0
-215.0;21;?;-4;127.0;126.0;1391.0;31.0;4;711.0;55.0;21;-805.0
?;-23;2708.0;-37;176.0;62.0;1345.0;409.0;37;856.0;118.0;-23;-1055.0
-104.0;-28;2374.0;?;254.0;37.0;1217.0;384.0;37;1326.0;102.0;-28;-1297.0
-86.0;19;?;-14;209.0;13.0;1098.0;61.0;14;1595.0;51.0;19;-1119.0
-85.0;?;1655.0;-34;145.0;14.0;945.0;-121.0;34;1211.0;?;-14;-803.0
-32.0;-32;1263.0;-42;108.0;-21.0;874.0;-57.0;42;511.0;38.0;-32;?
8.0;30;807.0;?;6.0;5.0;834.0;-154.0;24;71.0;9.0;30;-226.0
-23.0;-14;628.0;-6;-273.0;?;757.0;-655.0;6;-102.0;-47.0;-14;-206.0
-107.0;-43;498.0;-2;-274.0;58.0;631.0;-738.0;2;45.0;-57.0;-43;-156.0
-89.0;?;423.0;-5;-381.0;59.0;539.0;-597.0;5;207.0;-31.0;-20;-58.0
-158.0;?;411.0;-2;-341.0;17.0;568.0;-288.0;2;61.0;-71.0;-38;-76.0
-185.0;-26;461.0;-5;-412.0;28.0;459.0;-245.0;5;22.0;-14.0;-26;-292.0
-202.0;-10;445.0;-13;?;114.0;378.0;-45.0;13;-9.0;?;?;-326.0
-186.0;-12;492.0;-15;-283.0;162.0;254.0;120.0;15;-89.0;86.0;-12;-256.0
-143.0;-4;349.0;-13;-127.0;?;95.0;215.0;13;-77.0;183.0;-4;-204.0
-65.0;-25;141.0;?;27.0;197.0;-58.0;390.0;13;84.0;202.0;-25;-189.0
18.0;-22;-81.0;3;215.0;?;-47.0;?;-3;121.0;-37.0;-22;-176.0
-8.0;-2;-124.0;?;194.0;-14.0;-51.0;59.0;-5;327.0;?;-2;-350.0
8.0;-37;-32.0;6;84.0;90.0;-32.0;205.0;-6;129.0;-3.0;-37;-251.0
78.0;-39;103.0;21;55.0;169.0;11.0;431.0;-21;?;128.0;-39;-197.0
125.0;-13;205.0;-4;41.0;119.0;1.0;253.0;4;45.0;94.0;-13;-122.0
145.0;-8;45.0;15;109.0;95.0;-82.0;467.0;-15;-101.0;43.0;?;-20.0
128.0;4;-53.0;16;156.0;67.0;-128.0;367.0;-16;-367.0;11.0;4;21.0
113.0;-2;-103.0;-23;89.0;-9.0;-131.0;96.0;23;-272.0;-29.0;-2;-57.0
?;-11;-70.0;12;79.0;22.0;-93.0;283.0;-12;6.0;-26.0;-11;-40.0
-5.0;11;-76.0;14;62.0;79.0;-57.0;431.0;-14;-1.0;0.0;11;-229.0
47.0;39;-106.0;1;-8.0;127.0;-51.0;615.0;-1;63.0;65.0;39;-295.0
-48.0;?;-42.0;-19;-72.0;169.0;-95.0;783.0;19;-201.0;109.0;56;-366.0
-2.0;31;-307.0;-47;13.0;-35.0;-250.0;263.0;47;-94.0;-39.0;31;-181.0
14.0;23;-621.0;-33;61.0;-134.0;-350.0;284.0;33;-32.0;-202.0;23;124.0
56.0;?;-567.0;-34;62.0;-79.0;-379.0;120.0;34;-145.0;-145.0;51;274.0
120.0;9;-278.0;4;80.0;2.0;-202.0;-303.0;-4;?;-80.0;9;307.0
92.0;-25;70.0;59;162.0;111.0;-35.0;-226.0;-59;-120.0;53.0;-25;154.0
51.0;-18;299.0;67;155.0;177.0;139.0;211.0;-67;-206.0;93.0;-18;-83.0
6.0;-21;417.0;67;-71.0;204.0;165.0;430.0;-67;-145.0;169.0;-21;-202.0
-22.0;-10;?;?;-29.0;96.0;43.0;?;-55;-197.0;112.0;-10;-211.0
-78.0;-26;14.0;37;-28.0;36.0;-84.0;361.0;-37;-327.0;-51.0;-26;-29.0
-40.0;-34;-507.0;60;-7.0;47.0;-332.0;199.0;-60;-246.0;-68.0;-34;209.0
128.0;?;-899.0;100;73.0;128.0;-635.0;197.0;?;?;41.0;3;432.0
369.0;-21;-1204.0;107;126.0;109.0;-910.0;313.0;-107;-644.0;79.0;-21;538.0
558.0;-51;-1476.0;123;-27.0;-78.0;-1193.0;?;-123;-770.0;-54.0;?;592.0
649.0;-32;-1684.0;137;20.0;-193.0;-1475.0;692.0;-137;-411.0;?;-32;614.0
831.0;-40;-1765.0;127;46.0;?;-1668.0;870.0;-127;69.0;-301.0;?;513.0
850.0;-35;-1862.0;143;84.0;-305.0;-1829.0;964.0;-143;85.0;-418.0;-35;401.0
649.0;-35;-1821.0;145;53.0;-322.0;-1922.0;1084.0;-145;480.0;-449.0;-35;320.0
505.0;-24;-1811.0;158;118.0;?;-1929.0;1146.0;-158;572.0;-351.0;-24;233.0
451.0;-31;-1613.0;179;-6.0;-25.0;-1732.0;1039.0;-179;625.0;-221.0;-31;78.0
397.0;-93;-1313.0;198;97.0;132.0;-1503.0;833.0;-198;936.0;-93.0;-93;37.0
305.0;-91;-1044.0;290;114.0;242.0;-1192.0;534.0;-290;521.0;21.0;-91;-35.0
145.0;-66;-723.0;?;?;330.0;-786.0;345.0;-310;562.0;42.0;-66;-1.0
112.0;-20;-408.0;228;-22.0;176.0;-505.0;191.0;?;254.0;87.0;?;-56.0
74.0;27;-155.0;210;-4.0;-113.0;?;137.0;-210;396.0;-201.0;27;-89.0
-69.0;-24;74.0;197;-108.0;-225.0;8.0;80.0;-197;734.0;-366.0;-24;-50.0
-185.0;-71;237.0;92;-226.0;-309.0;157.0;30.0;-92;658.0;-334.0;-71;-47.0
-188.0;-61;361.0;17;-306.0;-282.0;265.0;1.0;-17;578.0;-319.0;-61;10.0
-253.0;-79;434.0;61;-330.0;-369.0;341.0;-17.0;-61;844.0;-376.0;-79;66.0
-452.0;-97;444.0;134;-208.0;-480.0;356.0;68.0;-134;538.0;-428.0;-97;51.0
-474.0;?;503.0;161;-276.0;-492.0;328.0;190.0;-161;471.0;-404.0;-91;4.0
-406.0;-91;451.0;155;-316.0;-281.0;324.0;251.0;-155;720.0;-259.0;-91;?
-373.0;-64;419.0;121;-125.0;14.0;337.0;?;-121;1018.0;57.0;-64;-83.0
-665.0;-34;342.0;53;-184.0;491.0;?;257.0;-53;558.0;295.0;-34;?
-956.0;-21;?;19;-269.0;1085.0;104.0;305.0;-19;-49.0;883.0;?;-52.0
-1351.0;8;232.0;49;-190.0;1342.0;64.0;316.0;-49;-422.0;1449.0;8;20.0
-1926.0;35;268.0;83;-161.0;1288.0;100.0;220.0;-83;-140.0;1462.0;35;58.0
-2426.0;29;233.0;61;-125.0;915.0;184.0;111.0;-61;-580.0;1360.0;29;53.0
-2457.0;30;168.0;-7;-4.0;631.0;191.0;163.0;7;-1176.0;?;30;100.0
-1934.0;70;164.0;-65;236.0;357.0;137.0;146.0;65;-794.0;?;70;266.0
-1890.0;95;153.0;-83;530.0;-91.0;23.0;59.0;83;1305.0;1858.0;95;390.0
-1748.0;60;134.0;-79;739.0;-282.0;-2.0;39.0;79;?;1428.0;60;479.0
-1529.0;25;129.0;-58;874.0;-313.0;-10.0;-24.0;58;1210.0;1269.0;25;419.0
-1159.0;?;93.0;-79;1028.0;79.0;18.0;-122.0;79;2198.0;873.0;10;321.0
-782.0;-8;18.0;-140;800.0;40.0;54.0;-199.0;140;1366.0;1199.0;-8;290.0
-432.0;11;-29.0;-118;714.0;?;18.0;-226.0;118;-329.0;550.0;11;322.0
-144.0;25;-136.0;-50;469.0;-590.0;-139.0;-191.0;50;-1030.0;-298.0;25;350.0
-12.0;-3;-275.0;-25;?;-546.0;-267.0;-180.0;25;-979.0;?;-3;406.0
153.0;10;-408.0;8;232.0;-433.0;-328.0;-233.0;-8;?;-123.0;10;429.0
233.0;29;-409.0;27;168.0;-213.0;-362.0;-197.0;-27;-346.0;-231.0;?;352.0
178.0;-14;-422.0;?;167.0;-236.0;-349.0;-159.0;-24;-378.0;-267.0;-14;222.0
80.0;-27;-391.0;73;134.0;-241.0;-295.0;-119.0;-73;-87.0;-54.0;-27;148.0
-14.0;-16;-376.0;86;116.0;-288.0;-248.0;-50.0;-86;-489.0;-24.0;-16;?
-61.0;-26;-340.0;51;73.0;-331.0;-169.0;-23.0;-51;-853.0;-91.0;-26;-7.0
-99.0;-15;-162.0;2;?;-211.0;-129.0;-11.0;-2;-384.0;-464.0;-15;-53.0
3.0;11;-30.0;-64;38.0;36.0;-33.0;85.0;?;-196.0;-370.0;11;-85.0
51.0;5;22.0;-69;68.0;?;36.0;?;?;?;-264.0;5;?
43.0;-8;62.0;-40;-128.0;-149.0;128.0;-8.0;40;-450.0;-96.0;-8;-241.0
-26.0;25;220.0;-26;-135.0;-121.0;260.0;-98.0;26;-276.0;-106.0;25;-247.0
88.0;18;430.0;-23;-153.0;-144.0;457.0;-211.0;23;-1115.0;-122.0;18;-232.0
160.0;-27;629.0;-22;-165.0;-25.0;574.0;-287.0;22;-2896.0;-562.0;-27;-175.0
301.0;-51;707.0;-13;-177.0;54.0;700.0;-356.0;13;-4381.0;-958.0;-51;?
386.0;-58;878.0;-13;-208.0;81.0;753.0;-414.0;13;-6280.0;-1213.0;-58;86.0
468.0;20;909.0;-10;?;216.0;718.0;-370.0;10;-7580.0;-1334.0;20;117.0
531.0;97;911.0;-28;-381.0;342.0;640.0;-357.0;28;-5146.0;-1400.0;97;159.0
414.0;101;838.0;-47;-344.0;562.0;542.0;-446.0;47;-3402.0;-711.0;101;-65.0
697.0;99;556.0;-40;-270.0;391.0;418.0;-715.0;40;-2520.0;-265.0;99;-94.0
624.0;43;184.0;-14;-386.0;327.0;221.0;-428.0;14;-3296.0;-89.0;43;10.0
676.0;-12;9.0;-5;-246.0;117.0;43.0;-762.0;5;-2530.0;-203.0;-12;-41.0
710.0;27;33.0;-49;-133.0;40.0;67.0;?;?;256.0;380.0;27;-426.0
484.0;31;-185.0;-35;-279.0;118.0;-114.0;347.0;35;614.0;-35.0;31;-913.0
256.0;-8;-242.0;-34;-94.0;204.0;-154.0;-75.0;34;307.0;-15.0;-8;-614.0
139.0;18;-161.0;-75;?;258.0;-104.0;-330.0;75;399.0;77.0;18;-129.0
121.0;51;-236.0;-56;101.0;312.0;-126.0;-176.0;56;387.0;170.0;51;-71.0
81.0;33;-215.0;-34;?;399.0;-74.0;-210.0;34;-155.0;112.0;33;-40.0
55.0;-14;-163.0;27;97.0;406.0;-27.0;-57.0;-27;-223.0;199.0;-14;?
-16.0;?;-21.0;31;63.0;340.0;35.0;-218.0;-31;-98.0;97.0;-7;-193.0
-52.0;32;85.0;-43;69.0;263.0;140.0;-225.0;43;55.0;119.0;?;-224.0
-28.0;54;197.0;-27;25.0;173.0;171.0;52.0;27;-90.0;?;54;-298.0
-26.0;71;236.0;15;34.0;77.0;195.0;-48.0;-15;-249.0;-100.0;71;-465.0
-37.0;?;112.0;21;59.0;117.0;135.0;-275.0;-21;-276.0;-209.0;?;-383.0
-90.0;2;-56.0;-12;80.0;68.0;-16.0;-343.0;12;-121.0;-265.0;2;-167.0
-152.0;?;-330.0;-65;?;10.0;-268.0;-96.0;65;205.0;-272.0;31;25.0
-89.0;50;-454.0;-34;-89.0;-81.0;-325.0;-485.0;34;749.0;-153.0;50;462.0
96.0;-7;-470.0;6;41.0;-114.0;-312.0;-456.0;-6;549.0;49.0;-7;477.0
124.0;-42;-436.0;-22;11.0;?;-293.0;-500.0;22;-41.0;62.0;-42;378.0
146.0;9;-393.0;12;64.0;-100.0;-263.0;-107.0;-12;-292.0;-72.0;9;343.0
?;11;-327.0;30;73.0;12.0;-276.0;482.0;-30;-299.0;-58.0;11;170.0
120.0;-20;60.0;13;73.0;43.0;-131.0;528.0;?;-305.0;77.0;-20;-126.0
77.0;-4;295.0;34;59.0;114.0;45.0;493.0;-34;-745.0;-43.0;-4;-569.0
54.0;-1;417.0;47;6.0;141.0;85.0;677.0;-47;-688.0;-66.0;-1;-982.0
3.0;6;?;24;-43.0;146.0;144.0;404.0;-24;-464.0;-79.0;6;-1195.0
4.0;43;264.0;-44;-84.0;197.0;148.0;-98.0;44;-550.0;-81.0;43;?
-9.0;56;-57.0;-83;-86.0;167.0;-32.0;241.0;83;-268.0;-44.0;56;-859.0
-32.0;45;-97.0;-101;-165.0;85.0;-67.0;-55.0;101;-163.0;-106.0;?;-409.0
70.0;10;-64.0;-83;-82.0;-42.0;63.0;-502.0;83;109.0;-31.0;10;-100.0
114.0;-30;-232.0;-54;-40.0;?;18.0;-275.0;54;43.0;-107.0;-30;41.0
121.0;-31;-351.0;-59;-3.0;-55.0;-107.0;73.0;59;19.0;?;-31;311.0
130.0;-43;-234.0;38;-58.0;-140.0;-142.0;206.0;-38;7.0;-100.0;-43;266.0
158.0;-41;-210.0;81;-100.0;-240.0;-186.0;-53.0;-81;110.0;-147.0;-41;211.0
206.0;62;-231.0;-37;-88.0;-266.0;-286.0;368.0;37;-49.0;-83.0;62;122.0
276.0;?;-72.0;-82;-114.0;-279.0;-276.0;?;82;-50.0;-89.0;141;106.0
169.0;134;307.0;-85;-37.0;-258.0;12.0;631.0;85;26.0;-127.0;134;-71.0
162.0;105;478.0;-186;20.0;-160.0;209.0;452.0;186;-300.0;-133.0;105;-420.0
?;14;409.0;-196;4.0;-49.0;221.0;?;196;-564.0;-238.0;14;-823.0
21.0;-74;-64.0;-56;55.0;14.0;34.0;15.0;?;-142.0;-235.0;-74;-678.0
60.0;-93;-558.0;-31;-17.0;-101.0;-364.0;-43.0;31;-266.0;-198.0;-93;-56.0
109.0;-90;-602.0;-5;20.0;-119.0;-414.0;-466.0;5;-273.0;-112.0;-90;?
206.0;-82;-628.0;78;-6.0;-82.0;-432.0;-191.0;?;55.0;84.0;-82;657.0
216.0;-47;-408.0;-9;-83.0;-109.0;-269.0;-105.0;9;-210.0;-10.0;-47;555.0
124.0;33;-137.0;?;-125.0;?;-130.0;-40.0;51;?;-59.0;33;349.0
139.0;43;248.0;-18;-40.0;-91.0;96.0;396.0;18;234.0;?;43;60.0
117.0;17;601.0;-26;-1.0;-80.0;308.0;704.0;26;-115.0;-48.0;17;-297.0
87.0;33;824.0;-10;-25.0;?;464.0;325.0;10;-320.0;-133.0;33;-560.0
60.0;22;652.0;-3;-30.0;22.0;489.0;-119.0;3;-42.0;-91.0;22;-852.0
56.0;16;474.0;-3;-81.0;-31.0;380.0;-361.0;3;73.0;-109.0;16;-949.0
5.0;37;31.0;-1;-126.0;-149.0;4.0;-257.0;1;-155.0;-151.0;37;-526.0
8.0;41;-241.0;17;5.0;-116.0;-221.0;-259.0;-17;-91.0;-154.0;41;326.0
67.0;37;-398.0;-8;59.0;-28.0;-335.0;-25.0;8;271.0;103.0;37;737.0
94.0;-7;-461.0;-18;91.0;-7.0;-346.0;270.0;18;161.0;88.0;-7;832.0
18.0;-22;-254.0;25;93.0;-50.0;-215.0;461.0;-25;108.0;-30.0;-22;720.0
7.0;-3;-49.0;23;71.0;?;-69.0;901.0;-23;403.0;-15.0;-3;?
73.0;-90;70.0;66;-14.0;-61.0;186.0;1534.0;-66;97.0;-7.0;-90;414.0
90.0;-56;428.0;73;-75.0;-43.0;444.0;1632.0;?;-154.0;-94.0;-56;-79.0
46.0;11;280.0;?;-141.0;-15.0;536.0;1299.0;4;40.0;-71.0;11;-368.0
29.0;-53;102.0;0;-193.0;-33.0;584.0;1554.0;0;45.0;-83.0;-53;-524.0
20.0;-8;71.0;-9;?;-34.0;541.0;1838.0;9;-134.0;-161.0;-8;-610.0
40.0;15;-125.0;-50;-193.0;-43.0;432.0;1911.0;50;-78.0;-52.0;15;-651.0
7.0;?;-210.0;4;-173.0;?;309.0;1878.0;-4;-174.0;-88.0;-25;-469.0
-30.0;-6;-243.0;47;-246.0;74.0;109.0;1259.0;?;?;-136.0;-6;-406.0
-61.0;14;-495.0;14;-206.0;47.0;-122.0;685.0;-14;125.0;-73.0;14;-238.0
-54.0;22;-501.0;-38;-94.0;32.0;-323.0;1158.0;38;-372.0;-120.0;22;?
-6.0;30;-347.0;-73;49.0;91.0;-396.0;781.0;73;-38.0;-22.0;30;604.0
23.0;35;-307.0;-33;93.0;13.0;-480.0;-700.0;33;114.0;51.0;35;?
44.0;11;-338.0;1;101.0;-28.0;-583.0;?;-1;-26.0;-5.0;11;559.0
?;-19;-252.0;-35;137.0;-104.0;-517.0;-788.0;?;10.0;-85.0;-19;622.0
6.0;-1;97.0;-66;205.0;-81.0;-423.0;-1400.0;66;163.0;-17.0;-1;580.0
99.0;?;396.0;-30;?;-101.0;-297.0;-1321.0;30;-62.0;-22.0;9;644.0
152.0;-26;775.0;8;343.0;-60.0;-39.0;-996.0;-8;-343.0;?;-26;463.0
168.0;-31;1070.0;?;325.0;-23.0;185.0;-525.0;22;-345.0;76.0;?;108.0
37.0;-35;1347.0;7;192.0;74.0;434.0;-396.0;-7;-397.0;59.0;-35;-243.0
7.0;-41;1333.0;44;122.0;123.0;601.0;-599.0;-44;-443.0;96.0;-41;?
-44.0;-43;1183.0;38;?;141.0;?;-840.0;-38;-420.0;108.0;-43;-913.0
-57.0;-40;911.0;37;-89.0;141.0;710.0;-793.0;-37;-354.0;104.0;-40;-1332.0
-105.0;-11;624.0;-6;-129.0;102.0;533.0;-996.0;6;-273.0;39.0;-11;-1563.0
?;-26;347.0;-22;-283.0;128.0;340.0;?;22;-224.0;-21.0;-26;-1136.0
-116.0;-11;-86.0;-33;-243.0;-17.0;7.0;-487.0;33;-127.0;-116.0;-11;-636.0
-102.0;31;-158.0;-18;-131.0;-11.0;-227.0;-24.0;18;-174.0;-166.0;31;-280.0
-96.0;0;-186.0;?;-69.0;123.0;-267.0;-138.0;-34;118.0;?;0;-202.0
-78.0;-21;-261.0;37;-10.0;245.0;-317.0;3.0;-37;-81.0;89.0;-21;-24.0
-4.0;20;-361.0;52;83.0;249.0;-426.0;-107.0;-52;-319.0;96.0;20;185.0
26.0;57;-364.0;39;131.0;207.0;-435.0;-175.0;-39;-147.0;106.0;57;464.0
43.0;54;-431.0;-42;250.0;189.0;-441.0;-86.0;42;-180.0;131.0;54;493.0
53.0;15;-426.0;-32;248.0;?;-446.0;-2.0;32;-114.0;122.0;15;468.0
62.0;1;-445.0;34;229.0;31.0;-480.0;-49.0;-34;131.0;23.0;1;488.0
41.0;-9;-543.0;47;117.0;-80.0;-509.0;176.0;-47;82.0;-64.0;-9;505.0
37.0;-48;-428.0;50;45.0;-70.0;-500.0;?;-50;-117.0;-98.0;-48;684.0
78.0;-37;-167.0;30;20.0;-71.0;-286.0;-93.0;-30;81.0;-1.0;-37;540.0
?;-36;123.0;40;19.0;-51.0;-4.0;160.0;-40;-93.0;-75.0;-36;375.0
41.0;-33;265.0;37;56.0;40.0;191.0;445.0;-37;-222.0;-50.0;-33;33.0
0.0;2;466.0;-5;62.0;100.0;430.0;143.0;5;-166.0;10.0;2;-349.0
-49.0;?;661.0;15;36.0;125.0;555.0;25.0;-15;-218.0;-11.0;-9;-551.0
-119.0;-13;539.0;16;-23.0;129.0;619.0;162.0;-16;-70.0;-86.0;-13;-823.0
?;-8;203.0;-4;-132.0;32.0;321.0;-33.0;4;?;-42.0;-8;-859.0
-42.0;-7;-13.0;27;-205.0;-256.0;-13.0;-107.0;?;238.0;-401.0;-7;-83.0
-4.0;1;-241.0;36;-80.0;-373.0;-222.0;-79.0;-36;165.0;-444.0;1;513.0
86.0;?;-487.0;51;-49.0;?;-453.0;-61.0;-51;130.0;-316.0;-12;857.0
136.0;-11;-629.0;51;-26.0;-300.0;-559.0;-120.0;-51;35.0;-294.0;-11;1021.0
127.0;-12;-803.0;-4;102.0;-260.0;-578.0;-73.0;4;156.0;?;-12;1152.0
91.0;-45;-899.0;36;144.0;?;-501.0;-133.0;-36;389.0;?;-45;1238.0
94.0;-35;-835.0;10;152.0;57.0;-452.0;?;-10;315.0;86.0;-35;1316.0
107.0;28;-606.0;-91;135.0;105.0;-284.0;-192.0;91;127.0;105.0;28;1384.0
116.0;27;-402.0;-23;73.0;37.0;-151.0;?;23;395.0;56.0;27;1365.0
166.0;-9;-239.0;37;21.0;11.0;-113.0;-88.0;-37;864.0;-32.0;-9;1321.0
298.0;5;-95.0;29;-93.0;45.0;-113.0;561.0;-29;576.0;-93.0;5;1257.0
409.0;10;42.0;55;-88.0;6.0;-89.0;898.0;-55;320.0;-140.0;10;1123.0
413.0;14;-64.0;-6;-109.0;-54.0;-77.0;1084.0;6;163.0;-8.0;14;586.0
421.0;?;-5.0;-52;-119.0;-237.0;-61.0;1129.0;52;-63.0;-78.0;4;203.0
369.0;-18;34.0;-25;-51.0;-477.0;15.0;744.0;25;-359.0;-289.0;-18;193.0
?;8;-2.0;-60;-117.0;-509.0;101.0;-259.0;60;-469.0;-374.0;8;217.0
-130.0;19;195.0;-24;-169.0;-356.0;271.0;-808.0;?;-154.0;-379.0;19;477.0
-250.0;32;217.0;40;-174.0;-73.0;520.0;-1218.0;-40;341.0;-209.0;32;663.0
-366.0;?;-36.0;32;-150.0;177.0;670.0;-1685.0;?;430.0;15.0;40;591.0
-452.0;46;-525.0;37;-131.0;283.0;818.0;-2020.0;-37;253.0;100.0;?;?
-525.0;72;-881.0;-17;-133.0;295.0;1069.0;-2390.0;17;92.0;100.0;72;-90.0
-559.0;48;-1182.0;-66;-197.0;211.0;1280.0;-2241.0;66;-33.0;86.0;48;-391.0
-517.0;29;-1467.0;-2;?;65.0;1237.0;?;2;77.0;138.0;29;-877.0
-441.0;19;-1547.0;2;-461.0;16.0;959.0;-1016.0;-2;138.0;207.0;19;-852.0
-391.0;-56;-1222.0;-33;-601.0;-90.0;611.0;-320.0;33;-110.0;111.0;-56;-908.0
-280.0;-88;-1032.0;76;-477.0;?;386.0;-10.0;-76;-243.0;-60.0;-88;?
-160.0;?;-722.0;96;-334.0;?;97.0;203.0;-96;219.0;79.0;-51;-31.0
-15.0;-65;-367.0;?;-205.0;-442.0;-116.0;48.0;-15;131.0;107.0;-65;327.0
-37.0;-74;-144.0;93;-207.0;-466.0;-224.0;-20.0;-93;325.0;30.0;-74;157.0
-45.0;-36;41.0;89;-148.0;-445.0;-259.0;111.0;-89;877.0;208.0;-36;-15.0
-28.0;-19;227.0;32;-150.0;-337.0;-200.0;324.0;-32;393.0;112.0;-19;4.0
-4.0;-20;362.0;70;-34.0;-312.0;-164.0;245.0;-70;239.0;-31.0;-20;45.0
11.0;10;380.0;8;-88.0;-335.0;-126.0;-61.0;-8;456.0;31.0;10;15.0
-22.0;27;337.0;-30;-72.0;?;-97.0;-161.0;30;687.0;61.0;27;29.0
-70.0;-13;449.0;5;?;-171.0;-65.0;-10.0;-5;471.0;180.0;-13;-49.0
-92.0;-3;?;-8;-195.0;-144.0;15.0;34.0;8;962.0;179.0;-3;-156.0
-82.0;22;446.0;-47;-118.0;-45.0;0.0;-127.0;47;1196.0;284.0;22;-81.0
-75.0;-17;369.0;-62;36.0;?;58.0;68.0;62;973.0;206.0;-17;-51.0
-44.0;-40;282.0;-44;8.0;-43.0;45.0;177.0;44;872.0;?;-40;?
-62.0;-47;193.0;-40;15.0;-42.0;32.0;-135.0;40;740.0;146.0;-47;-113.0
-66.0;-62;160.0;-45;-49.0;-33.0;70.0;?;45;703.0;?;-62;16.0
?;-88;153.0;1;-73.0;111.0;117.0;91.0;-1;?;80.0;-88;115.0
-26.0;-123;26.0;61;-46.0;150.0;134.0;25.0;-61;-256.0;126.0;-123;126.0
-2.0;-133;56.0;18;34.0;215.0;138.0;-36.0;?;-73.0;2.0;-133;126.0
-62.0;-142;-5.0;-31;-30.0;248.0;108.0;-44.0;31;-144.0;-87.0;-142;109.0
-203.0;-150;21.0;-19;-35.0;184.0;53.0;-257.0;19;-1056.0;-326.0;-150;50.0
-165.0;?;188.0;-105;-2.0;140.0;27.0;-333.0;105;-691.0;?;-96;76.0
-160.0;5;453.0;-178;54.0;201.0;13.0;-377.0;178;-463.0;-351.0;5;104.0
