InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit LUA magneticX;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA magneticY;Accelerometer LUA_ accZ
-845.0;-627.0;757.0;-891.0;-538.0;-474.0;776.0;?;1059.0
-842.0;-658.0;747.0;-898.0;-543.0;-465.0;937.0;556.0;1284.0
-839.0;-730.0;?;-909.0;-546.0;?;927.0;568.0;1122.0
-835.0;-739.0;742.0;-919.0;-549.0;-442.0;1096.0;569.0;1086.0
-833.0;-634.0;725.0;-932.0;-545.0;-445.0;1050.0;569.0;1034.0
-832.0;-698.0;718.0;-942.0;-541.0;-444.0;988.0;567.0;900.0
-831.0;-418.0;718.0;?;-539.0;-443.0;932.0;566.0;835.0
-830.0;-459.0;723.0;-953.0;-542.0;-435.0;924.0;572.0;802.0
-834.0;-478.0;723.0;-957.0;-543.0;-432.0;779.0;581.0;710.0
-836.0;-552.0;721.0;-958.0;-541.0;-430.0;740.0;585.0;656.0
-840.0;-602.0;719.0;?;-543.0;-425.0;835.0;597.0;?
-845.0;-629.0;716.0;-960.0;-542.0;-420.0;884.0;607.0;566.0
-848.0;?;715.0;-954.0;-554.0;-420.0;885.0;614.0;476.0
-851.0;-658.0;714.0;-953.0;-547.0;?;977.0;621.0;577.0
-857.0;-807.0;714.0;-947.0;-528.0;-423.0;919.0;622.0;521.0
-863.0;-802.0;716.0;-940.0;-516.0;-425.0;895.0;?;499.0
-873.0;-880.0;719.0;-927.0;-504.0;-426.0;801.0;612.0;512.0
?;-816.0;723.0;-895.0;-491.0;-434.0;733.0;597.0;408.0
-904.0;-829.0;726.0;-855.0;-485.0;-434.0;871.0;582.0;449.0
-920.0;-816.0;724.0;-813.0;?;-430.0;938.0;565.0;519.0
-934.0;-748.0;724.0;-751.0;-474.0;-428.0;945.0;547.0;490.0
-938.0;-638.0;729.0;?;-473.0;-425.0;924.0;531.0;424.0
-933.0;-698.0;729.0;-612.0;-468.0;-425.0;947.0;514.0;363.0
-913.0;-774.0;730.0;-561.0;-460.0;-424.0;921.0;?;442.0
?;-826.0;730.0;-522.0;-456.0;-422.0;764.0;481.0;678.0
?;-855.0;735.0;-489.0;-449.0;-423.0;859.0;471.0;561.0
-758.0;-855.0;745.0;-460.0;-442.0;-423.0;1096.0;460.0;611.0
-698.0;-798.0;750.0;-435.0;-431.0;-420.0;967.0;449.0;?
-659.0;-757.0;755.0;?;-428.0;-423.0;1055.0;441.0;853.0
-635.0;?;761.0;-386.0;-425.0;-427.0;1045.0;436.0;942.0
-620.0;-718.0;763.0;-370.0;-421.0;-435.0;946.0;?;809.0
-619.0;-866.0;769.0;-366.0;-415.0;-449.0;?;418.0;793.0
-629.0;?;773.0;-377.0;-411.0;-462.0;827.0;407.0;896.0
-638.0;-878.0;778.0;-397.0;-416.0;-479.0;748.0;397.0;643.0
-647.0;-892.0;?;?;-427.0;-494.0;829.0;391.0;602.0
-664.0;-887.0;786.0;-441.0;-435.0;-511.0;737.0;389.0;537.0
-683.0;-758.0;?;-463.0;-445.0;-522.0;742.0;392.0;532.0
-709.0;?;792.0;-493.0;-444.0;-526.0;797.0;405.0;699.0
-728.0;-984.0;796.0;-510.0;-450.0;-530.0;892.0;415.0;580.0
-741.0;-957.0;798.0;-520.0;-456.0;-538.0;1027.0;428.0;394.0
-750.0;-955.0;800.0;-530.0;-456.0;-539.0;904.0;446.0;438.0
-757.0;-920.0;?;-536.0;-449.0;-542.0;867.0;463.0;536.0
-759.0;-911.0;806.0;-543.0;-445.0;-543.0;728.0;477.0;552.0
-765.0;-816.0;808.0;-545.0;-439.0;-543.0;668.0;493.0;493.0
-767.0;-695.0;810.0;-547.0;-432.0;-541.0;524.0;512.0;399.0
-771.0;-694.0;817.0;-551.0;-433.0;-537.0;532.0;532.0;441.0
-775.0;-793.0;813.0;-554.0;-434.0;?;580.0;558.0;382.0
-783.0;-779.0;813.0;-559.0;-439.0;-501.0;666.0;?;384.0
-791.0;-686.0;812.0;-563.0;-443.0;-478.0;740.0;625.0;409.0
-795.0;-723.0;811.0;-564.0;-450.0;-454.0;?;660.0;?
-796.0;-844.0;809.0;-562.0;-461.0;-421.0;628.0;690.0;362.0
-792.0;-991.0;809.0;-558.0;-476.0;-393.0;540.0;716.0;349.0
-782.0;-996.0;801.0;-550.0;-480.0;-372.0;540.0;735.0;359.0
-773.0;-876.0;802.0;?;-474.0;-366.0;581.0;746.0;291.0
?;-745.0;798.0;-541.0;-464.0;-366.0;563.0;752.0;270.0
-751.0;-647.0;798.0;-537.0;-455.0;-370.0;550.0;754.0;290.0
-743.0;-539.0;800.0;-538.0;-450.0;?;673.0;756.0;301.0
-736.0;-533.0;801.0;-540.0;-444.0;-383.0;634.0;759.0;353.0
-739.0;-584.0;801.0;-544.0;-438.0;-382.0;635.0;763.0;360.0
-743.0;-664.0;804.0;-548.0;-435.0;-377.0;609.0;?;278.0
-742.0;-733.0;804.0;?;?;-379.0;540.0;769.0;?
-743.0;-708.0;803.0;-553.0;-430.0;-380.0;551.0;771.0;269.0
-741.0;-646.0;804.0;-555.0;-425.0;-388.0;569.0;770.0;263.0
-735.0;-554.0;804.0;-557.0;-425.0;-393.0;530.0;767.0;250.0
-728.0;-529.0;804.0;-557.0;-420.0;-392.0;485.0;769.0;230.0
-723.0;-607.0;803.0;-558.0;-422.0;-396.0;488.0;770.0;261.0
-718.0;-615.0;803.0;-561.0;-423.0;-396.0;432.0;769.0;234.0
-715.0;-572.0;799.0;-565.0;-427.0;-391.0;417.0;773.0;185.0
-712.0;-654.0;795.0;-565.0;-430.0;-387.0;437.0;778.0;207.0
-706.0;-688.0;793.0;-564.0;-433.0;?;428.0;781.0;208.0
-700.0;-644.0;794.0;-567.0;-434.0;-384.0;446.0;783.0;251.0
-695.0;-636.0;795.0;-566.0;-435.0;-384.0;458.0;785.0;216.0
-695.0;-617.0;800.0;-569.0;-437.0;-384.0;486.0;787.0;204.0
-693.0;-549.0;802.0;-572.0;-433.0;-383.0;476.0;790.0;183.0
-693.0;-648.0;804.0;-572.0;-431.0;-379.0;432.0;792.0;157.0
-692.0;-578.0;801.0;-573.0;-429.0;-379.0;436.0;796.0;132.0
-692.0;-532.0;799.0;-577.0;-423.0;-379.0;428.0;796.0;185.0
?;-525.0;798.0;-576.0;-418.0;-376.0;387.0;?;?
-690.0;-503.0;796.0;-577.0;-413.0;-375.0;421.0;803.0;196.0
-690.0;-467.0;798.0;-579.0;-409.0;-369.0;463.0;808.0;226.0
-691.0;-499.0;796.0;-583.0;-404.0;-362.0;495.0;813.0;299.0
?;-505.0;797.0;?;-401.0;-357.0;511.0;817.0;211.0
-693.0;-493.0;793.0;-585.0;?;-351.0;522.0;821.0;171.0
?;-518.0;790.0;-586.0;-396.0;-341.0;507.0;826.0;153.0
-694.0;?;785.0;-589.0;-395.0;-337.0;478.0;830.0;156.0
-696.0;-516.0;783.0;-590.0;-397.0;-331.0;467.0;832.0;83.0
-696.0;-491.0;783.0;-593.0;-396.0;-329.0;492.0;833.0;121.0
-699.0;-482.0;782.0;-591.0;-396.0;-329.0;477.0;833.0;154.0
-700.0;-443.0;783.0;-591.0;-397.0;-325.0;534.0;836.0;234.0
-703.0;-456.0;783.0;-595.0;-394.0;-320.0;524.0;838.0;291.0
-709.0;-473.0;783.0;-595.0;-396.0;-318.0;579.0;838.0;267.0
-718.0;-474.0;785.0;-593.0;-395.0;-315.0;444.0;844.0;132.0
-737.0;-505.0;786.0;-589.0;-405.0;-310.0;463.0;847.0;277.0
-759.0;-575.0;786.0;-583.0;-415.0;-311.0;580.0;845.0;194.0
-782.0;-567.0;784.0;-581.0;-420.0;-312.0;621.0;844.0;292.0
?;-541.0;782.0;-580.0;-425.0;-320.0;674.0;839.0;346.0
-821.0;-523.0;780.0;-577.0;-429.0;-332.0;629.0;831.0;183.0
?;-550.0;780.0;?;-426.0;?;527.0;821.0;?
-838.0;-532.0;780.0;-581.0;-424.0;-360.0;471.0;810.0;206.0
-842.0;-507.0;786.0;-579.0;-419.0;-371.0;630.0;?;311.0
-840.0;-517.0;788.0;-581.0;-413.0;-386.0;611.0;?;244.0
-838.0;-530.0;788.0;-581.0;-411.0;-399.0;609.0;777.0;179.0
-835.0;-560.0;786.0;-580.0;-410.0;?;537.0;764.0;215.0
-834.0;-534.0;788.0;-579.0;-407.0;-423.0;?;757.0;310.0
-833.0;-412.0;788.0;-573.0;-410.0;-427.0;518.0;751.0;213.0
-833.0;-583.0;790.0;-570.0;-413.0;-425.0;577.0;750.0;248.0
?;-603.0;792.0;-573.0;-417.0;-425.0;574.0;752.0;247.0
-831.0;-674.0;792.0;-574.0;-420.0;-423.0;614.0;752.0;245.0
-829.0;-668.0;794.0;-574.0;-425.0;-425.0;632.0;?;222.0
-828.0;-643.0;795.0;-576.0;-426.0;-430.0;600.0;748.0;221.0
-828.0;-525.0;796.0;-574.0;-427.0;-430.0;557.0;745.0;228.0
-827.0;-582.0;798.0;-572.0;-429.0;-429.0;537.0;742.0;203.0
-830.0;-640.0;799.0;-575.0;-429.0;-428.0;497.0;744.0;188.0
-832.0;-686.0;796.0;-579.0;-430.0;-426.0;484.0;745.0;215.0
-831.0;-572.0;?;-580.0;-439.0;-429.0;516.0;744.0;215.0
-831.0;?;799.0;-583.0;-438.0;-425.0;537.0;744.0;250.0
-828.0;-553.0;800.0;-580.0;-440.0;-423.0;491.0;746.0;311.0
-825.0;-587.0;799.0;?;-443.0;-421.0;393.0;746.0;262.0
-825.0;-582.0;795.0;-583.0;-441.0;-417.0;330.0;748.0;222.0
-826.0;-619.0;796.0;-585.0;-441.0;-416.0;411.0;751.0;300.0
-824.0;-656.0;796.0;-585.0;-441.0;-418.0;382.0;751.0;286.0
-822.0;-648.0;797.0;-583.0;-441.0;-418.0;436.0;749.0;289.0
-823.0;-613.0;797.0;-583.0;-439.0;-425.0;613.0;744.0;386.0
-823.0;-568.0;798.0;-580.0;-441.0;-430.0;628.0;739.0;197.0
-823.0;-543.0;798.0;?;-440.0;-432.0;512.0;737.0;115.0
-823.0;-495.0;799.0;-580.0;-440.0;-432.0;499.0;738.0;256.0
-823.0;?;798.0;-578.0;-439.0;-429.0;511.0;742.0;359.0
-826.0;-537.0;796.0;-581.0;-437.0;-425.0;529.0;746.0;298.0
-828.0;-527.0;795.0;-579.0;-435.0;-418.0;533.0;753.0;372.0
-826.0;-431.0;792.0;-580.0;-432.0;-412.0;509.0;760.0;?
-825.0;-334.0;791.0;-578.0;-426.0;-395.0;407.0;776.0;318.0
-825.0;-346.0;789.0;-574.0;-430.0;-373.0;335.0;795.0;364.0
-822.0;-398.0;789.0;-565.0;-433.0;-337.0;371.0;817.0;268.0
-820.0;-430.0;787.0;-562.0;?;-294.0;285.0;837.0;338.0
-819.0;-534.0;?;-557.0;-461.0;-254.0;317.0;854.0;307.0
-812.0;-623.0;787.0;-549.0;-478.0;?;356.0;862.0;?
-804.0;-705.0;785.0;-539.0;-483.0;-191.0;358.0;864.0;310.0
-797.0;-568.0;784.0;-524.0;-488.0;-161.0;360.0;867.0;314.0
-792.0;-491.0;784.0;-513.0;-495.0;-140.0;348.0;868.0;358.0
-787.0;-499.0;785.0;-504.0;?;-131.0;378.0;872.0;360.0
-787.0;-509.0;788.0;-493.0;-490.0;-129.0;357.0;873.0;357.0
-788.0;-458.0;789.0;-488.0;-484.0;-135.0;346.0;872.0;332.0
?;-445.0;788.0;-487.0;-477.0;-145.0;381.0;873.0;275.0
-802.0;-355.0;791.0;-484.0;-466.0;-147.0;416.0;872.0;299.0
-807.0;-330.0;791.0;-483.0;-457.0;-146.0;361.0;871.0;326.0
-813.0;-310.0;793.0;-486.0;-447.0;-146.0;347.0;874.0;387.0
-817.0;-244.0;798.0;-488.0;-445.0;-144.0;394.0;872.0;330.0
-822.0;-377.0;801.0;-498.0;-446.0;-145.0;385.0;871.0;297.0
-825.0;-310.0;802.0;-507.0;-446.0;-138.0;416.0;873.0;339.0
-829.0;-325.0;804.0;-508.0;-445.0;-132.0;446.0;876.0;362.0
-832.0;-327.0;804.0;-511.0;-447.0;-126.0;411.0;875.0;277.0
-833.0;-327.0;802.0;-511.0;-448.0;-121.0;410.0;876.0;214.0
-835.0;-330.0;803.0;-506.0;-456.0;-117.0;424.0;875.0;194.0
-833.0;-300.0;801.0;-505.0;-460.0;-112.0;394.0;875.0;231.0
-833.0;-337.0;801.0;?;-464.0;-107.0;407.0;875.0;264.0
-837.0;-385.0;801.0;-505.0;-469.0;-104.0;248.0;874.0;326.0
-840.0;-331.0;797.0;-510.0;-470.0;-105.0;410.0;872.0;359.0
-847.0;-281.0;800.0;-516.0;-472.0;-103.0;354.0;873.0;335.0
-854.0;-325.0;798.0;-518.0;-479.0;-105.0;386.0;873.0;332.0
-866.0;-357.0;800.0;-525.0;-482.0;-104.0;407.0;872.0;309.0
-879.0;?;800.0;-539.0;-492.0;-104.0;381.0;872.0;407.0
-888.0;-376.0;800.0;-561.0;-496.0;-107.0;377.0;871.0;505.0
-895.0;-397.0;799.0;-600.0;?;-112.0;381.0;?;555.0
?;-397.0;801.0;-634.0;-491.0;-115.0;392.0;868.0;551.0
-893.0;-421.0;?;-655.0;-484.0;-117.0;361.0;868.0;514.0
-893.0;-409.0;804.0;-683.0;-468.0;-124.0;442.0;867.0;379.0
-888.0;-401.0;805.0;-713.0;-444.0;-132.0;549.0;865.0;358.0
-884.0;-308.0;801.0;-738.0;-414.0;-139.0;710.0;861.0;459.0
-877.0;-286.0;801.0;-757.0;-398.0;-142.0;894.0;856.0;526.0
-874.0;-363.0;798.0;-776.0;-386.0;-147.0;619.0;854.0;545.0
-870.0;-312.0;799.0;-789.0;-379.0;-152.0;977.0;848.0;564.0
-868.0;-369.0;800.0;-796.0;-372.0;-156.0;554.0;843.0;218.0
-867.0;-316.0;800.0;-796.0;-371.0;-162.0;382.0;840.0;501.0
-867.0;-292.0;800.0;-794.0;-370.0;-166.0;?;837.0;565.0
-868.0;-290.0;799.0;-797.0;?;-172.0;168.0;?;?
-868.0;-279.0;798.0;-801.0;-384.0;-173.0;300.0;832.0;1087.0
-871.0;-261.0;796.0;?;-402.0;-174.0;616.0;?;988.0
-872.0;-324.0;797.0;-796.0;-436.0;-173.0;666.0;?;837.0
-874.0;-497.0;794.0;-798.0;-445.0;-170.0;615.0;815.0;845.0
-876.0;-546.0;794.0;-802.0;-431.0;-171.0;?;803.0;803.0
-876.0;-762.0;795.0;-798.0;-409.0;-191.0;538.0;789.0;785.0
-879.0;-802.0;795.0;-795.0;-383.0;-230.0;575.0;775.0;796.0
-881.0;-761.0;794.0;?;?;-278.0;551.0;755.0;749.0
-884.0;-950.0;796.0;-776.0;-324.0;-319.0;526.0;735.0;728.0
-890.0;-436.0;795.0;-766.0;-311.0;-340.0;547.0;722.0;739.0
-896.0;-225.0;796.0;-756.0;-299.0;-347.0;526.0;708.0;733.0
-899.0;-29.0;796.0;?;-295.0;-348.0;525.0;?;694.0
-902.0;13.0;792.0;-740.0;-290.0;-329.0;539.0;704.0;705.0
-902.0;-272.0;791.0;-736.0;-300.0;-318.0;539.0;716.0;699.0
-900.0;-589.0;787.0;-741.0;-316.0;-312.0;539.0;727.0;673.0
-897.0;-486.0;785.0;?;-325.0;-298.0;515.0;737.0;686.0
-895.0;-525.0;781.0;-747.0;-339.0;-279.0;477.0;750.0;687.0
?;-452.0;777.0;-756.0;-349.0;-256.0;490.0;759.0;691.0
-882.0;-429.0;774.0;-765.0;-360.0;-238.0;470.0;767.0;678.0
-872.0;-428.0;770.0;-775.0;-375.0;-222.0;454.0;775.0;688.0
-857.0;-438.0;765.0;-795.0;-395.0;-200.0;421.0;783.0;679.0
-839.0;-435.0;762.0;-821.0;-415.0;-173.0;418.0;791.0;680.0
-813.0;-423.0;757.0;-849.0;-438.0;-142.0;471.0;799.0;669.0
-793.0;-413.0;751.0;-867.0;-458.0;-120.0;466.0;803.0;708.0
-778.0;-437.0;748.0;-873.0;-477.0;-96.0;455.0;807.0;689.0
-778.0;?;745.0;-871.0;-491.0;-80.0;460.0;808.0;696.0
-785.0;-410.0;742.0;?;-501.0;-69.0;456.0;?;658.0
-806.0;-411.0;741.0;-834.0;-507.0;-64.0;467.0;813.0;656.0
-823.0;-373.0;740.0;-803.0;-509.0;-64.0;467.0;814.0;626.0
-839.0;-362.0;739.0;-776.0;-507.0;-62.0;478.0;816.0;632.0
-859.0;-355.0;738.0;-738.0;-502.0;-67.0;437.0;818.0;634.0
-869.0;-322.0;741.0;-702.0;-496.0;-71.0;451.0;821.0;636.0
-877.0;-313.0;740.0;-665.0;-494.0;-80.0;450.0;821.0;634.0
-880.0;?;743.0;-639.0;-489.0;-82.0;422.0;824.0;644.0
-881.0;-326.0;743.0;-620.0;-486.0;-81.0;?;825.0;666.0
-878.0;-336.0;742.0;-600.0;-484.0;-84.0;455.0;829.0;656.0
-875.0;-336.0;743.0;-584.0;-480.0;-88.0;474.0;833.0;662.0
-869.0;-326.0;739.0;-574.0;-475.0;-96.0;482.0;832.0;696.0
-870.0;-341.0;739.0;-574.0;-472.0;-102.0;493.0;831.0;716.0
-870.0;-360.0;738.0;-576.0;-467.0;-106.0;510.0;834.0;718.0
-873.0;-362.0;735.0;-585.0;-461.0;-110.0;516.0;836.0;689.0
-876.0;-371.0;735.0;-594.0;-454.0;-120.0;505.0;834.0;700.0
-877.0;-367.0;733.0;-613.0;-449.0;-130.0;497.0;837.0;697.0
-876.0;-347.0;735.0;-622.0;-439.0;-139.0;498.0;837.0;689.0
-876.0;-345.0;733.0;-624.0;-431.0;-151.0;509.0;837.0;704.0
-876.0;-343.0;733.0;-630.0;-422.0;-163.0;499.0;836.0;681.0
-876.0;-354.0;733.0;-631.0;-412.0;-175.0;?;833.0;647.0
-879.0;-376.0;734.0;-637.0;-408.0;-193.0;523.0;828.0;691.0
-881.0;-367.0;735.0;-637.0;-400.0;-206.0;544.0;824.0;691.0
?;-370.0;733.0;-639.0;-398.0;-215.0;513.0;819.0;691.0
-885.0;-373.0;730.0;-646.0;-392.0;-226.0;556.0;812.0;683.0
-886.0;-377.0;730.0;-663.0;-387.0;-239.0;566.0;806.0;713.0
-884.0;-387.0;726.0;-689.0;?;-246.0;571.0;799.0;709.0
-871.0;-391.0;724.0;-723.0;-377.0;-258.0;555.0;793.0;749.0
-847.0;-400.0;722.0;-755.0;-370.0;-268.0;593.0;788.0;759.0
-814.0;-386.0;719.0;-787.0;-365.0;?;581.0;783.0;757.0
-779.0;-396.0;718.0;-809.0;-363.0;-281.0;580.0;778.0;733.0
-749.0;-394.0;714.0;-836.0;-358.0;-287.0;585.0;777.0;694.0
-732.0;-397.0;717.0;-853.0;-358.0;-291.0;586.0;773.0;723.0
?;-404.0;716.0;-862.0;-357.0;-298.0;560.0;770.0;703.0
-722.0;-392.0;713.0;-873.0;-357.0;-298.0;570.0;766.0;704.0
-724.0;-394.0;713.0;-876.0;-359.0;-300.0;540.0;765.0;?
-726.0;-405.0;711.0;-873.0;-365.0;-299.0;529.0;761.0;711.0
-732.0;-423.0;710.0;-872.0;-369.0;-297.0;520.0;761.0;690.0
-736.0;-446.0;708.0;-876.0;-370.0;-296.0;526.0;760.0;707.0
-742.0;-452.0;707.0;?;-372.0;-296.0;511.0;760.0;669.0
-742.0;-456.0;704.0;-872.0;-371.0;-294.0;527.0;761.0;669.0
-740.0;-458.0;702.0;-869.0;-372.0;-293.0;507.0;761.0;689.0
-731.0;-444.0;700.0;-868.0;-373.0;-291.0;540.0;759.0;688.0
-721.0;-478.0;699.0;-870.0;-373.0;-291.0;526.0;758.0;706.0
-714.0;-479.0;696.0;-870.0;-371.0;-293.0;527.0;756.0;718.0
-709.0;-450.0;698.0;-866.0;-365.0;?;539.0;753.0;709.0
-711.0;-443.0;?;-859.0;-362.0;-300.0;522.0;752.0;737.0
-712.0;-461.0;697.0;-854.0;-357.0;-304.0;595.0;748.0;693.0
-716.0;-408.0;694.0;-850.0;-349.0;-310.0;600.0;745.0;699.0
-726.0;-386.0;693.0;-844.0;-345.0;-314.0;564.0;742.0;737.0
-740.0;-415.0;692.0;-835.0;-342.0;-313.0;532.0;744.0;678.0
-754.0;-402.0;691.0;-814.0;-338.0;-314.0;519.0;743.0;685.0
-769.0;-430.0;689.0;-797.0;-334.0;-314.0;488.0;746.0;680.0
-784.0;-420.0;688.0;-781.0;-333.0;-313.0;458.0;748.0;642.0
-797.0;-412.0;?;-761.0;-333.0;-312.0;457.0;749.0;?
-811.0;-437.0;681.0;-737.0;-330.0;-311.0;463.0;749.0;669.0
-824.0;-405.0;682.0;-713.0;-329.0;-313.0;511.0;751.0;695.0
-831.0;-413.0;683.0;-695.0;-330.0;-312.0;530.0;?;682.0
-837.0;-428.0;685.0;-680.0;-328.0;-310.0;526.0;752.0;646.0
-840.0;-455.0;686.0;?;?;-312.0;515.0;751.0;704.0
-841.0;-516.0;686.0;-656.0;?;-312.0;524.0;753.0;673.0
-844.0;-473.0;685.0;-654.0;-319.0;-315.0;?;749.0;679.0
?;-436.0;685.0;-649.0;-313.0;-320.0;508.0;747.0;?
-841.0;-424.0;685.0;-645.0;?;-325.0;551.0;741.0;?
-838.0;-404.0;684.0;-646.0;-301.0;?;538.0;740.0;783.0
-835.0;-383.0;680.0;-649.0;-299.0;-333.0;?;736.0;697.0
-830.0;-376.0;680.0;-655.0;-297.0;-335.0;569.0;732.0;676.0
-827.0;-361.0;678.0;-661.0;-292.0;-339.0;552.0;731.0;605.0
-825.0;-392.0;678.0;-658.0;-291.0;?;467.0;732.0;531.0
-823.0;-428.0;679.0;-661.0;-292.0;-339.0;426.0;734.0;570.0
-821.0;-462.0;678.0;-663.0;-294.0;-340.0;460.0;736.0;638.0
-820.0;-438.0;676.0;-666.0;-294.0;-341.0;522.0;735.0;627.0
-821.0;-431.0;671.0;-664.0;-293.0;-342.0;558.0;731.0;622.0
-823.0;-396.0;669.0;-662.0;-290.0;-344.0;593.0;729.0;662.0
-822.0;-396.0;668.0;-661.0;-290.0;-348.0;564.0;724.0;686.0
-825.0;-460.0;668.0;-658.0;-291.0;-351.0;618.0;718.0;699.0
-827.0;-411.0;666.0;-659.0;-292.0;-356.0;?;712.0;698.0
-829.0;-425.0;667.0;-661.0;-300.0;-357.0;604.0;707.0;748.0
-829.0;?;667.0;-661.0;-310.0;-359.0;591.0;?;744.0
-833.0;-485.0;664.0;-666.0;-309.0;-361.0;596.0;695.0;704.0
-837.0;-432.0;661.0;-668.0;-311.0;-363.0;534.0;687.0;689.0
-840.0;?;659.0;-673.0;?;-358.0;545.0;683.0;686.0
-842.0;-320.0;658.0;-674.0;-314.0;-351.0;559.0;?;699.0
-846.0;-360.0;657.0;-677.0;?;-344.0;561.0;682.0;716.0
-847.0;-423.0;658.0;-677.0;-323.0;-336.0;539.0;688.0;710.0
-851.0;-457.0;657.0;-677.0;-331.0;-324.0;548.0;691.0;716.0
-857.0;-485.0;657.0;-669.0;-338.0;-314.0;532.0;698.0;?
-859.0;-452.0;655.0;-665.0;-344.0;-304.0;557.0;701.0;702.0
-862.0;-483.0;656.0;-661.0;-348.0;-294.0;526.0;707.0;719.0
-861.0;-486.0;657.0;-655.0;-351.0;-288.0;562.0;710.0;701.0
-863.0;-472.0;659.0;-650.0;-351.0;-284.0;549.0;712.0;708.0
-864.0;-447.0;657.0;?;-354.0;-282.0;538.0;713.0;699.0
-864.0;-432.0;657.0;-643.0;-358.0;-279.0;535.0;714.0;709.0
-862.0;-435.0;658.0;-640.0;-357.0;?;524.0;716.0;699.0
-862.0;-455.0;658.0;?;-356.0;-275.0;550.0;719.0;708.0
-860.0;?;659.0;-639.0;-354.0;-275.0;546.0;718.0;688.0
-860.0;-439.0;660.0;-639.0;-355.0;-277.0;497.0;719.0;715.0
-859.0;-420.0;660.0;?;-351.0;-277.0;534.0;719.0;697.0
-860.0;-418.0;660.0;-637.0;-352.0;-277.0;514.0;719.0;698.0
-858.0;-405.0;660.0;-633.0;-348.0;-277.0;517.0;719.0;699.0
-859.0;-416.0;659.0;-631.0;-347.0;-279.0;550.0;721.0;698.0
-859.0;-417.0;661.0;-629.0;-348.0;-277.0;?;721.0;?
-856.0;-443.0;657.0;-628.0;-347.0;-280.0;589.0;721.0;693.0
-857.0;-418.0;656.0;-626.0;-345.0;-279.0;564.0;724.0;697.0
-856.0;-413.0;657.0;-625.0;?;-282.0;545.0;722.0;704.0
-854.0;-413.0;656.0;-629.0;-342.0;?;519.0;721.0;663.0
-854.0;-421.0;657.0;-632.0;-340.0;-287.0;486.0;722.0;694.0
-852.0;-429.0;654.0;-633.0;-341.0;-290.0;463.0;723.0;640.0
-851.0;-405.0;652.0;-634.0;-338.0;-290.0;478.0;723.0;602.0
-851.0;-394.0;654.0;-636.0;-340.0;-290.0;?;723.0;652.0
-851.0;-403.0;653.0;-635.0;-338.0;-292.0;593.0;722.0;715.0
-852.0;-423.0;652.0;?;-340.0;-293.0;548.0;721.0;740.0
-852.0;-439.0;652.0;-637.0;-338.0;-294.0;524.0;723.0;630.0
-851.0;-451.0;653.0;-640.0;-340.0;-295.0;456.0;722.0;614.0
-851.0;-454.0;655.0;-640.0;-341.0;-298.0;493.0;724.0;713.0
?;-468.0;653.0;-641.0;-340.0;?;388.0;719.0;742.0
-853.0;-463.0;655.0;-638.0;-339.0;-303.0;591.0;718.0;664.0
-854.0;-443.0;655.0;-631.0;-337.0;-310.0;542.0;?;640.0
-857.0;-396.0;658.0;-624.0;-337.0;?;522.0;?;693.0
-858.0;-361.0;660.0;-616.0;-335.0;-314.0;504.0;705.0;673.0
-859.0;-410.0;662.0;-611.0;-337.0;-315.0;?;703.0;701.0
-860.0;-423.0;?;-607.0;-337.0;-314.0;529.0;704.0;661.0
-859.0;-431.0;668.0;-603.0;-337.0;-313.0;500.0;704.0;750.0
-857.0;?;669.0;?;-336.0;-312.0;481.0;705.0;686.0
-858.0;-469.0;668.0;-602.0;-333.0;-311.0;490.0;704.0;679.0
-855.0;-444.0;669.0;-601.0;-330.0;-314.0;522.0;706.0;628.0
?;-376.0;665.0;-607.0;-329.0;-313.0;497.0;704.0;646.0
-854.0;-426.0;664.0;-612.0;-325.0;-315.0;503.0;703.0;772.0
-852.0;-485.0;662.0;-614.0;-327.0;-314.0;535.0;705.0;657.0
-846.0;-496.0;660.0;-619.0;-326.0;-315.0;506.0;?;650.0
-844.0;-438.0;659.0;-624.0;?;-314.0;549.0;709.0;746.0
-837.0;-391.0;656.0;-627.0;?;-315.0;501.0;709.0;643.0
?;-431.0;654.0;-631.0;-323.0;-311.0;467.0;712.0;661.0
-825.0;-456.0;652.0;-636.0;-320.0;-309.0;447.0;711.0;677.0
-825.0;-474.0;652.0;-634.0;-319.0;-308.0;544.0;711.0;634.0
-823.0;-409.0;650.0;-633.0;-322.0;?;432.0;711.0;678.0
-825.0;-430.0;647.0;-629.0;-324.0;?;437.0;709.0;633.0
-826.0;-462.0;646.0;-624.0;-323.0;-304.0;573.0;708.0;609.0
-827.0;-429.0;645.0;-620.0;-320.0;-305.0;642.0;707.0;574.0
-829.0;-368.0;645.0;-616.0;?;-301.0;437.0;704.0;791.0
-828.0;-431.0;645.0;-610.0;-322.0;-301.0;458.0;704.0;758.0
-831.0;-487.0;647.0;-612.0;-320.0;-305.0;489.0;704.0;612.0
-829.0;-395.0;645.0;-614.0;?;-306.0;?;701.0;679.0
-830.0;-461.0;644.0;-614.0;-320.0;-309.0;657.0;698.0;679.0
-830.0;-417.0;644.0;-609.0;-313.0;?;563.0;694.0;773.0
-831.0;-320.0;?;-605.0;-312.0;-315.0;574.0;691.0;858.0
