InertialMeasurementUnit RUA Quaternion4;InertialMeasurementUnit LUA Quaternion4;InertialMeasurementUnit LLA Quaternion2;InertialMeasurementUnit LLA Quaternion4;InertialMeasurementUnit RUA Quaternion3;InertialMeasurementUnit RLA Quaternion3;InertialMeasurementUnit BACK Quaternion3;InertialMeasurementUnit RUA Quaternion1;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit LUA Quaternion2;InertialMeasurementUnit RUA Quaternion2;InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion2
801.0;64.0;182.0;531.0;223.0;212.0;397.0;-5.0;423.0;-27.0;-556.0;672.0;-460.0
802.0;95.0;173.0;?;222.0;207.0;396.0;-1.0;427.0;-5.0;-555.0;671.0;-459.0
802.0;131.0;163.0;?;222.0;202.0;393.0;2.0;431.0;9.0;-554.0;670.0;-459.0
802.0;164.0;156.0;596.0;224.0;203.0;390.0;7.0;436.0;16.0;-553.0;676.0;-448.0
800.0;188.0;156.0;605.0;229.0;205.0;387.0;12.0;442.0;23.0;-554.0;684.0;-432.0
798.0;205.0;159.0;612.0;232.0;210.0;383.0;16.0;448.0;29.0;-555.0;690.0;-420.0
797.0;220.0;157.0;618.0;233.0;217.0;378.0;18.0;452.0;31.0;-558.0;694.0;-413.0
795.0;231.0;153.0;619.0;234.0;220.0;371.0;18.0;456.0;29.0;-559.0;696.0;-411.0
?;?;150.0;615.0;233.0;218.0;363.0;16.0;460.0;29.0;-560.0;700.0;-408.0
792.0;240.0;145.0;613.0;232.0;218.0;352.0;15.0;462.0;27.0;-564.0;704.0;-408.0
788.0;241.0;136.0;614.0;225.0;216.0;338.0;17.0;461.0;24.0;-573.0;708.0;?
783.0;244.0;?;613.0;218.0;216.0;319.0;22.0;457.0;17.0;-583.0;718.0;-418.0
774.0;246.0;117.0;609.0;214.0;219.0;304.0;33.0;448.0;9.0;-595.0;729.0;-419.0
763.0;248.0;110.0;596.0;210.0;218.0;294.0;50.0;437.0;1.0;-609.0;746.0;-408.0
753.0;254.0;104.0;?;208.0;221.0;286.0;67.0;424.0;-13.0;-621.0;763.0;-396.0
744.0;259.0;96.0;563.0;203.0;225.0;?;81.0;411.0;-29.0;-631.0;781.0;-379.0
737.0;264.0;85.0;559.0;198.0;227.0;271.0;95.0;399.0;-48.0;-640.0;797.0;-364.0
731.0;270.0;76.0;?;192.0;218.0;266.0;114.0;387.0;?;-645.0;810.0;-351.0
726.0;270.0;72.0;537.0;191.0;205.0;263.0;128.0;374.0;-85.0;-648.0;824.0;-336.0
724.0;269.0;74.0;518.0;191.0;212.0;261.0;135.0;361.0;-100.0;-649.0;837.0;-319.0
721.0;268.0;82.0;494.0;190.0;231.0;258.0;143.0;349.0;-116.0;-651.0;847.0;-306.0
720.0;265.0;93.0;469.0;189.0;250.0;255.0;149.0;339.0;-132.0;-651.0;855.0;-298.0
720.0;263.0;105.0;435.0;185.0;?;252.0;154.0;330.0;-148.0;?;861.0;-292.0
714.0;?;118.0;417.0;182.0;267.0;250.0;163.0;322.0;-164.0;-656.0;865.0;?
705.0;246.0;?;414.0;182.0;286.0;249.0;171.0;315.0;-170.0;-664.0;867.0;-294.0
696.0;238.0;126.0;413.0;186.0;314.0;247.0;176.0;310.0;-166.0;-671.0;869.0;-298.0
689.0;238.0;117.0;419.0;190.0;?;246.0;173.0;305.0;-164.0;-678.0;870.0;-300.0
685.0;239.0;107.0;?;194.0;380.0;245.0;166.0;?;-167.0;-682.0;870.0;-302.0
683.0;233.0;106.0;416.0;198.0;403.0;245.0;?;303.0;-169.0;-684.0;868.0;-306.0
684.0;223.0;110.0;409.0;200.0;408.0;246.0;161.0;305.0;-164.0;-683.0;866.0;-310.0
687.0;215.0;116.0;391.0;197.0;397.0;247.0;157.0;308.0;-157.0;-682.0;864.0;-313.0
?;211.0;116.0;383.0;192.0;386.0;249.0;151.0;312.0;-158.0;-682.0;860.0;-317.0
691.0;199.0;122.0;368.0;185.0;383.0;252.0;150.0;317.0;-158.0;-682.0;856.0;-322.0
691.0;186.0;128.0;359.0;177.0;382.0;255.0;155.0;323.0;-154.0;-683.0;850.0;-329.0
695.0;170.0;133.0;355.0;166.0;?;258.0;160.0;329.0;-151.0;-681.0;844.0;-336.0
700.0;153.0;140.0;355.0;152.0;386.0;262.0;164.0;337.0;-147.0;?;837.0;-343.0
706.0;?;151.0;352.0;136.0;385.0;267.0;167.0;344.0;-141.0;-675.0;829.0;-351.0
711.0;117.0;164.0;351.0;117.0;380.0;273.0;166.0;351.0;-134.0;-673.0;820.0;-360.0
717.0;99.0;179.0;353.0;99.0;376.0;282.0;166.0;357.0;-128.0;-670.0;811.0;-367.0
723.0;82.0;197.0;361.0;79.0;372.0;294.0;164.0;363.0;-122.0;-666.0;800.0;-376.0
731.0;68.0;215.0;378.0;69.0;371.0;307.0;171.0;368.0;-115.0;-657.0;789.0;-384.0
740.0;61.0;230.0;397.0;65.0;374.0;321.0;186.0;370.0;-108.0;-643.0;779.0;-391.0
?;61.0;244.0;409.0;69.0;380.0;337.0;208.0;372.0;-97.0;-626.0;770.0;-394.0
?;68.0;253.0;421.0;77.0;388.0;353.0;233.0;373.0;-85.0;-608.0;762.0;-396.0
762.0;84.0;258.0;432.0;85.0;395.0;369.0;254.0;374.0;-77.0;-590.0;753.0;-396.0
763.0;100.0;259.0;443.0;93.0;401.0;385.0;276.0;374.0;-72.0;-577.0;746.0;-394.0
765.0;116.0;261.0;454.0;105.0;419.0;401.0;298.0;371.0;-69.0;-561.0;741.0;-391.0
765.0;126.0;264.0;463.0;120.0;452.0;417.0;321.0;367.0;-68.0;-545.0;736.0;-388.0
762.0;136.0;262.0;465.0;?;481.0;431.0;342.0;362.0;-71.0;?;733.0;-382.0
757.0;146.0;255.0;?;145.0;495.0;444.0;358.0;355.0;-77.0;-527.0;730.0;-380.0
755.0;157.0;?;479.0;144.0;498.0;454.0;367.0;348.0;-88.0;-525.0;730.0;-374.0
751.0;169.0;226.0;492.0;143.0;498.0;464.0;375.0;?;-101.0;-524.0;733.0;?
748.0;183.0;207.0;504.0;145.0;495.0;476.0;383.0;326.0;-117.0;-522.0;737.0;-351.0
743.0;195.0;190.0;514.0;148.0;497.0;486.0;395.0;?;-133.0;-520.0;741.0;-340.0
737.0;207.0;175.0;517.0;154.0;510.0;496.0;410.0;301.0;-142.0;-515.0;745.0;-329.0
730.0;223.0;157.0;528.0;159.0;528.0;504.0;422.0;287.0;-151.0;-513.0;751.0;-316.0
722.0;243.0;138.0;540.0;166.0;546.0;512.0;436.0;274.0;-164.0;-511.0;755.0;-304.0
712.0;266.0;120.0;547.0;173.0;564.0;520.0;449.0;259.0;-180.0;-511.0;760.0;-292.0
?;287.0;104.0;551.0;184.0;582.0;529.0;461.0;244.0;-193.0;-509.0;763.0;?
693.0;307.0;?;553.0;197.0;600.0;539.0;473.0;227.0;-204.0;-506.0;766.0;-268.0
683.0;324.0;69.0;546.0;212.0;619.0;549.0;485.0;210.0;-219.0;-503.0;767.0;-255.0
672.0;337.0;49.0;524.0;228.0;642.0;560.0;496.0;192.0;-236.0;-500.0;769.0;-243.0
660.0;346.0;?;484.0;246.0;665.0;569.0;507.0;172.0;-254.0;-497.0;771.0;-228.0
648.0;351.0;7.0;453.0;265.0;687.0;579.0;515.0;150.0;-275.0;-495.0;773.0;-211.0
633.0;351.0;-15.0;427.0;281.0;710.0;587.0;524.0;127.0;-299.0;-495.0;776.0;?
617.0;344.0;-36.0;400.0;?;729.0;595.0;536.0;104.0;-324.0;-495.0;777.0;-178.0
599.0;338.0;-63.0;374.0;316.0;738.0;601.0;548.0;80.0;-350.0;?;779.0;-162.0
582.0;335.0;-98.0;340.0;335.0;?;608.0;561.0;56.0;?;?;779.0;-145.0
567.0;?;-139.0;310.0;352.0;751.0;612.0;573.0;34.0;-394.0;-475.0;780.0;-127.0
554.0;354.0;-179.0;288.0;368.0;751.0;614.0;585.0;14.0;-422.0;-465.0;?;?
544.0;374.0;-214.0;271.0;380.0;748.0;615.0;?;-3.0;-447.0;-457.0;783.0;-96.0
?;399.0;-248.0;263.0;391.0;744.0;617.0;598.0;-18.0;-466.0;-449.0;782.0;-83.0
530.0;420.0;-278.0;251.0;401.0;743.0;619.0;600.0;-32.0;?;-445.0;781.0;-73.0
523.0;433.0;-301.0;238.0;411.0;746.0;621.0;?;-48.0;-501.0;-444.0;779.0;-67.0
517.0;439.0;-320.0;210.0;421.0;746.0;624.0;598.0;-66.0;-518.0;-444.0;776.0;-65.0
513.0;440.0;-334.0;191.0;?;741.0;631.0;596.0;-84.0;-531.0;-443.0;768.0;-60.0
510.0;438.0;-347.0;?;443.0;736.0;632.0;595.0;-106.0;-538.0;-436.0;766.0;-46.0
511.0;442.0;-366.0;191.0;?;729.0;633.0;595.0;-127.0;-542.0;-425.0;763.0;?
?;450.0;-387.0;187.0;461.0;719.0;634.0;596.0;-147.0;-546.0;-417.0;759.0;-21.0
504.0;457.0;-408.0;181.0;467.0;712.0;633.0;598.0;-166.0;-553.0;-413.0;756.0;-11.0
495.0;466.0;-425.0;185.0;474.0;?;633.0;601.0;-182.0;-558.0;-411.0;752.0;-2.0
486.0;474.0;-436.0;192.0;481.0;712.0;636.0;604.0;-192.0;-561.0;-410.0;747.0;0.0
474.0;480.0;-442.0;201.0;489.0;713.0;637.0;607.0;?;-560.0;-410.0;744.0;0.0
464.0;486.0;-447.0;207.0;496.0;710.0;638.0;?;-211.0;-557.0;-407.0;740.0;-1.0
453.0;?;-444.0;218.0;502.0;697.0;640.0;618.0;-216.0;-555.0;-401.0;737.0;-4.0
?;492.0;-445.0;227.0;506.0;683.0;643.0;633.0;-221.0;-546.0;-389.0;?;-7.0
420.0;494.0;-440.0;235.0;514.0;673.0;645.0;649.0;-223.0;-539.0;-371.0;731.0;-8.0
403.0;493.0;-432.0;?;523.0;664.0;648.0;666.0;-222.0;-534.0;-347.0;729.0;?
387.0;493.0;-424.0;251.0;528.0;661.0;650.0;683.0;-220.0;?;-323.0;727.0;-7.0
370.0;492.0;-416.0;260.0;?;678.0;652.0;699.0;-215.0;-521.0;-301.0;727.0;-7.0
356.0;490.0;-406.0;276.0;?;714.0;655.0;710.0;-208.0;-517.0;-278.0;727.0;-10.0
352.0;490.0;-394.0;293.0;552.0;742.0;657.0;709.0;-202.0;-511.0;-261.0;?;-13.0
360.0;488.0;-381.0;313.0;562.0;746.0;659.0;700.0;-197.0;-505.0;-253.0;726.0;-14.0
375.0;487.0;-370.0;332.0;569.0;741.0;662.0;687.0;-191.0;-499.0;-251.0;725.0;-14.0
408.0;486.0;-362.0;348.0;567.0;721.0;665.0;670.0;-185.0;-492.0;-248.0;723.0;-15.0
445.0;485.0;-355.0;?;564.0;693.0;670.0;648.0;?;-487.0;-254.0;720.0;-17.0
484.0;483.0;-349.0;371.0;555.0;666.0;675.0;622.0;-169.0;-483.0;-265.0;718.0;-21.0
524.0;480.0;-343.0;378.0;540.0;640.0;679.0;594.0;-159.0;-479.0;-283.0;716.0;-27.0
557.0;477.0;-336.0;383.0;523.0;615.0;681.0;570.0;-149.0;-475.0;-301.0;716.0;-32.0
578.0;473.0;-329.0;386.0;508.0;595.0;?;552.0;-137.0;-470.0;-321.0;717.0;-38.0
?;469.0;-318.0;393.0;496.0;?;686.0;540.0;-122.0;-466.0;?;716.0;?
592.0;462.0;-309.0;393.0;489.0;619.0;688.0;536.0;-107.0;-460.0;-351.0;716.0;-50.0
593.0;452.0;-301.0;382.0;483.0;?;687.0;536.0;-91.0;-452.0;-358.0;719.0;?
594.0;439.0;?;373.0;475.0;657.0;684.0;?;-73.0;-449.0;-366.0;723.0;-68.0
599.0;426.0;-278.0;371.0;463.0;667.0;675.0;534.0;-55.0;-448.0;-378.0;?;-73.0
603.0;413.0;-264.0;375.0;449.0;666.0;673.0;533.0;-37.0;?;-388.0;733.0;?
616.0;403.0;-256.0;371.0;435.0;656.0;667.0;526.0;-24.0;-437.0;-393.0;?;-103.0
625.0;392.0;-245.0;?;425.0;651.0;659.0;515.0;?;-432.0;-404.0;743.0;-112.0
629.0;?;-235.0;365.0;422.0;645.0;653.0;506.0;?;-426.0;-412.0;746.0;-127.0
634.0;371.0;-221.0;357.0;418.0;636.0;?;498.0;13.0;-421.0;-418.0;747.0;-143.0
635.0;359.0;-204.0;352.0;415.0;638.0;644.0;494.0;28.0;-412.0;-426.0;747.0;-160.0
637.0;344.0;-186.0;348.0;415.0;653.0;640.0;485.0;41.0;-400.0;-433.0;747.0;-176.0
643.0;330.0;-167.0;346.0;408.0;653.0;636.0;475.0;53.0;-386.0;-440.0;746.0;-188.0
647.0;317.0;-148.0;338.0;404.0;657.0;633.0;468.0;67.0;-371.0;-445.0;745.0;-200.0
654.0;307.0;-132.0;329.0;401.0;671.0;629.0;?;81.0;-357.0;-448.0;744.0;?
664.0;298.0;?;316.0;390.0;668.0;625.0;445.0;96.0;-348.0;-457.0;742.0;-222.0
674.0;289.0;-100.0;307.0;376.0;659.0;620.0;431.0;111.0;-341.0;-467.0;?;-234.0
681.0;276.0;-79.0;297.0;362.0;653.0;613.0;419.0;126.0;-335.0;-480.0;740.0;-245.0
684.0;260.0;-54.0;288.0;353.0;651.0;606.0;411.0;141.0;-324.0;-489.0;739.0;-258.0
687.0;243.0;-27.0;276.0;347.0;652.0;599.0;404.0;154.0;-310.0;-494.0;738.0;-269.0
691.0;226.0;-2.0;272.0;340.0;656.0;594.0;398.0;165.0;-295.0;-499.0;736.0;-279.0
699.0;?;22.0;269.0;330.0;648.0;590.0;385.0;176.0;-279.0;-504.0;733.0;-289.0
?;199.0;41.0;268.0;315.0;633.0;586.0;368.0;186.0;-262.0;?;731.0;-298.0
717.0;190.0;58.0;?;297.0;615.0;581.0;352.0;195.0;-248.0;-524.0;729.0;-306.0
723.0;182.0;72.0;272.0;280.0;602.0;575.0;337.0;203.0;-236.0;-535.0;727.0;-315.0
726.0;175.0;83.0;275.0;265.0;597.0;?;?;211.0;-226.0;-547.0;725.0;-324.0
728.0;168.0;93.0;280.0;251.0;590.0;566.0;309.0;218.0;-218.0;-559.0;724.0;-330.0
729.0;162.0;101.0;286.0;238.0;580.0;561.0;298.0;223.0;-210.0;-568.0;723.0;?
728.0;155.0;110.0;291.0;230.0;572.0;556.0;292.0;228.0;-204.0;-576.0;722.0;?
726.0;148.0;119.0;297.0;223.0;568.0;552.0;290.0;230.0;-197.0;-582.0;719.0;-354.0
725.0;144.0;124.0;310.0;216.0;566.0;546.0;290.0;235.0;-192.0;-587.0;718.0;-363.0
722.0;140.0;124.0;324.0;209.0;563.0;541.0;294.0;239.0;-189.0;-591.0;718.0;-368.0
719.0;141.0;121.0;337.0;205.0;566.0;538.0;300.0;241.0;-186.0;-592.0;716.0;?
716.0;146.0;114.0;357.0;203.0;584.0;537.0;?;242.0;-188.0;-593.0;716.0;-375.0
712.0;153.0;107.0;380.0;198.0;600.0;536.0;313.0;240.0;-193.0;-596.0;718.0;-373.0
707.0;159.0;102.0;401.0;191.0;604.0;535.0;318.0;240.0;-197.0;-603.0;720.0;-372.0
702.0;165.0;100.0;430.0;186.0;606.0;533.0;323.0;238.0;-203.0;-607.0;723.0;-370.0
698.0;163.0;99.0;468.0;182.0;610.0;531.0;327.0;237.0;-209.0;-611.0;726.0;-368.0
693.0;161.0;97.0;499.0;181.0;612.0;528.0;332.0;236.0;?;-614.0;727.0;-369.0
691.0;?;101.0;512.0;183.0;612.0;525.0;338.0;235.0;-212.0;-612.0;729.0;-370.0
692.0;147.0;108.0;512.0;187.0;?;521.0;339.0;236.0;-208.0;-609.0;731.0;-372.0
694.0;137.0;121.0;507.0;191.0;604.0;?;338.0;239.0;-202.0;-606.0;731.0;-376.0
700.0;129.0;132.0;503.0;195.0;601.0;513.0;?;241.0;-193.0;-600.0;731.0;-380.0
707.0;122.0;141.0;499.0;200.0;597.0;510.0;327.0;244.0;-185.0;-595.0;730.0;-385.0
714.0;114.0;155.0;492.0;205.0;590.0;506.0;320.0;247.0;-176.0;-588.0;729.0;-389.0
720.0;?;169.0;490.0;210.0;584.0;503.0;311.0;251.0;-166.0;-583.0;728.0;-393.0
726.0;98.0;184.0;487.0;213.0;581.0;500.0;303.0;256.0;-155.0;-579.0;727.0;-396.0
729.0;?;202.0;475.0;217.0;581.0;496.0;297.0;261.0;-142.0;-577.0;?;-400.0
732.0;80.0;220.0;460.0;219.0;577.0;491.0;289.0;267.0;-130.0;-576.0;724.0;-405.0
734.0;73.0;232.0;452.0;222.0;572.0;487.0;282.0;272.0;-120.0;-577.0;722.0;-410.0
735.0;68.0;245.0;439.0;225.0;571.0;484.0;277.0;277.0;-113.0;-577.0;719.0;-414.0
736.0;61.0;259.0;418.0;229.0;569.0;482.0;272.0;282.0;-105.0;-577.0;717.0;-417.0
737.0;56.0;270.0;401.0;233.0;568.0;480.0;265.0;287.0;-99.0;-576.0;715.0;-419.0
740.0;48.0;281.0;383.0;235.0;564.0;479.0;?;292.0;-96.0;-575.0;716.0;-417.0
743.0;41.0;291.0;362.0;234.0;557.0;477.0;251.0;300.0;-91.0;-574.0;716.0;-413.0
747.0;37.0;297.0;347.0;231.0;551.0;473.0;246.0;310.0;-89.0;-573.0;715.0;-410.0
749.0;31.0;303.0;331.0;227.0;545.0;?;239.0;317.0;-85.0;?;714.0;-409.0
753.0;25.0;309.0;309.0;224.0;537.0;469.0;232.0;324.0;-79.0;-574.0;714.0;-406.0
?;18.0;314.0;290.0;223.0;526.0;468.0;225.0;331.0;-73.0;-571.0;715.0;-401.0
761.0;14.0;318.0;266.0;223.0;516.0;466.0;217.0;339.0;-70.0;-569.0;716.0;-395.0
766.0;11.0;325.0;240.0;222.0;509.0;463.0;210.0;346.0;-67.0;?;717.0;-390.0
772.0;7.0;329.0;222.0;220.0;495.0;461.0;198.0;353.0;-63.0;-562.0;717.0;-385.0
776.0;5.0;332.0;209.0;214.0;489.0;458.0;189.0;360.0;-56.0;-562.0;719.0;-379.0
778.0;4.0;330.0;199.0;207.0;474.0;454.0;182.0;367.0;-50.0;-564.0;719.0;-376.0
780.0;5.0;326.0;185.0;197.0;455.0;449.0;180.0;373.0;-46.0;-566.0;721.0;-374.0
780.0;0.0;322.0;175.0;190.0;441.0;444.0;182.0;380.0;-38.0;-568.0;721.0;-372.0
778.0;-3.0;317.0;164.0;180.0;430.0;439.0;187.0;386.0;-31.0;-572.0;722.0;-370.0
774.0;-5.0;311.0;154.0;174.0;424.0;435.0;199.0;391.0;-26.0;-576.0;723.0;-368.0
769.0;-7.0;304.0;147.0;169.0;427.0;432.0;218.0;397.0;-23.0;-577.0;723.0;-365.0
763.0;-10.0;299.0;139.0;167.0;432.0;428.0;?;403.0;-22.0;-577.0;724.0;-361.0
759.0;-16.0;294.0;135.0;163.0;431.0;425.0;255.0;?;-22.0;-576.0;725.0;-358.0
755.0;-21.0;290.0;136.0;158.0;425.0;424.0;265.0;408.0;-28.0;?;727.0;-354.0
750.0;?;293.0;132.0;156.0;425.0;423.0;273.0;408.0;?;-581.0;729.0;-351.0
747.0;-45.0;?;131.0;156.0;424.0;422.0;281.0;408.0;-31.0;-583.0;731.0;-348.0
746.0;-53.0;295.0;134.0;156.0;419.0;421.0;279.0;407.0;-30.0;-584.0;732.0;-348.0
747.0;-59.0;295.0;138.0;154.0;413.0;419.0;?;405.0;-30.0;-587.0;?;-347.0
747.0;-66.0;293.0;143.0;151.0;403.0;?;266.0;404.0;?;-590.0;736.0;-348.0
749.0;-71.0;287.0;149.0;149.0;391.0;415.0;257.0;402.0;-26.0;-593.0;738.0;-348.0
750.0;-76.0;283.0;156.0;147.0;378.0;414.0;247.0;?;-25.0;-596.0;739.0;-349.0
752.0;-80.0;278.0;162.0;?;367.0;412.0;238.0;399.0;-24.0;-597.0;740.0;-350.0
754.0;-82.0;275.0;?;144.0;359.0;410.0;229.0;399.0;-23.0;-599.0;741.0;-351.0
755.0;-85.0;275.0;171.0;144.0;357.0;407.0;223.0;400.0;-23.0;-599.0;742.0;-352.0
757.0;-89.0;269.0;188.0;143.0;356.0;404.0;218.0;400.0;-24.0;-599.0;742.0;-354.0
?;-91.0;258.0;210.0;142.0;350.0;402.0;210.0;400.0;-27.0;-599.0;742.0;-357.0
761.0;-94.0;246.0;234.0;139.0;339.0;401.0;203.0;401.0;-34.0;-600.0;742.0;-358.0
762.0;-100.0;227.0;266.0;134.0;331.0;399.0;197.0;401.0;-45.0;-602.0;742.0;-359.0
761.0;-108.0;213.0;292.0;?;329.0;398.0;196.0;401.0;-58.0;-605.0;743.0;-359.0
757.0;-120.0;202.0;319.0;125.0;326.0;397.0;200.0;400.0;-70.0;-609.0;744.0;-360.0
751.0;-134.0;185.0;354.0;125.0;320.0;396.0;211.0;399.0;-77.0;-613.0;744.0;?
743.0;-148.0;170.0;391.0;129.0;305.0;396.0;235.0;399.0;-85.0;-613.0;745.0;?
741.0;-156.0;160.0;424.0;126.0;282.0;395.0;254.0;?;-93.0;-608.0;746.0;-359.0
743.0;-158.0;158.0;450.0;112.0;257.0;396.0;262.0;397.0;-106.0;-606.0;747.0;-357.0
743.0;-152.0;163.0;468.0;99.0;237.0;398.0;268.0;395.0;-118.0;-606.0;749.0;-353.0
743.0;-133.0;169.0;477.0;88.0;222.0;401.0;266.0;393.0;-127.0;-608.0;751.0;-349.0
741.0;-100.0;168.0;488.0;81.0;212.0;403.0;264.0;391.0;-138.0;-613.0;752.0;-345.0
737.0;-56.0;163.0;494.0;83.0;206.0;406.0;263.0;388.0;-156.0;-617.0;753.0;-343.0
733.0;-9.0;151.0;495.0;?;206.0;408.0;257.0;384.0;-167.0;-624.0;755.0;-341.0
731.0;41.0;127.0;489.0;87.0;211.0;410.0;250.0;381.0;-168.0;-629.0;756.0;-340.0
730.0;83.0;104.0;478.0;89.0;222.0;411.0;241.0;376.0;-163.0;-634.0;758.0;-339.0
728.0;116.0;81.0;458.0;94.0;230.0;413.0;231.0;372.0;?;-639.0;759.0;?
725.0;143.0;65.0;424.0;98.0;233.0;415.0;224.0;?;-154.0;-644.0;761.0;?
721.0;164.0;57.0;402.0;103.0;236.0;417.0;228.0;363.0;-159.0;-646.0;763.0;-336.0
717.0;173.0;48.0;398.0;111.0;241.0;420.0;237.0;357.0;-163.0;-646.0;765.0;-332.0
713.0;178.0;44.0;396.0;120.0;249.0;423.0;244.0;351.0;-171.0;-646.0;768.0;-328.0
710.0;177.0;44.0;389.0;129.0;265.0;425.0;246.0;345.0;-175.0;-647.0;772.0;-324.0
708.0;178.0;45.0;382.0;134.0;274.0;427.0;247.0;338.0;-178.0;-647.0;775.0;-322.0
708.0;181.0;40.0;380.0;136.0;274.0;?;246.0;331.0;-181.0;-648.0;?;-320.0
?;186.0;29.0;386.0;136.0;275.0;429.0;244.0;325.0;-186.0;-650.0;780.0;-320.0
704.0;189.0;16.0;388.0;135.0;278.0;428.0;243.0;319.0;-193.0;-654.0;783.0;-320.0
700.0;190.0;5.0;404.0;134.0;278.0;427.0;244.0;316.0;-202.0;-658.0;784.0;-320.0
696.0;186.0;-6.0;401.0;132.0;278.0;?;245.0;314.0;-207.0;-662.0;786.0;-321.0
?;177.0;-6.0;395.0;131.0;?;?;245.0;313.0;-214.0;-666.0;787.0;-323.0
691.0;163.0;-7.0;396.0;128.0;271.0;421.0;242.0;312.0;-220.0;-669.0;787.0;-325.0
691.0;146.0;-1.0;391.0;122.0;262.0;419.0;237.0;313.0;-221.0;-671.0;787.0;-329.0
?;127.0;11.0;384.0;110.0;252.0;415.0;237.0;314.0;-216.0;-672.0;785.0;-334.0
695.0;109.0;?;371.0;98.0;247.0;410.0;244.0;316.0;-209.0;-669.0;786.0;-339.0
700.0;92.0;36.0;361.0;85.0;243.0;408.0;252.0;317.0;-206.0;-663.0;786.0;-341.0
705.0;?;41.0;358.0;75.0;240.0;408.0;?;318.0;-203.0;?;785.0;-341.0
708.0;64.0;48.0;350.0;63.0;?;408.0;271.0;320.0;-203.0;-650.0;784.0;-341.0
708.0;56.0;50.0;348.0;50.0;244.0;408.0;284.0;322.0;-203.0;-645.0;783.0;-342.0
704.0;47.0;48.0;350.0;43.0;250.0;406.0;299.0;324.0;-206.0;-642.0;783.0;-343.0
700.0;35.0;51.0;346.0;41.0;263.0;402.0;317.0;327.0;-208.0;-638.0;782.0;-346.0
696.0;21.0;57.0;339.0;43.0;282.0;398.0;337.0;329.0;-210.0;-632.0;?;-349.0
693.0;8.0;?;333.0;50.0;303.0;393.0;357.0;330.0;-208.0;-624.0;783.0;-351.0
691.0;-6.0;73.0;322.0;57.0;315.0;389.0;372.0;330.0;?;-617.0;784.0;-353.0
689.0;-19.0;81.0;313.0;63.0;320.0;385.0;383.0;329.0;-204.0;-612.0;786.0;-354.0
685.0;-27.0;83.0;310.0;69.0;324.0;382.0;392.0;327.0;-204.0;-610.0;788.0;-356.0
681.0;?;83.0;307.0;74.0;331.0;377.0;398.0;325.0;-208.0;-611.0;790.0;-359.0
677.0;-41.0;80.0;312.0;78.0;340.0;?;401.0;323.0;-212.0;-613.0;791.0;-363.0
674.0;-47.0;80.0;317.0;78.0;349.0;367.0;400.0;321.0;-213.0;-616.0;793.0;-366.0
674.0;-55.0;83.0;317.0;73.0;355.0;363.0;393.0;318.0;-210.0;-621.0;794.0;-369.0
673.0;-61.0;84.0;317.0;63.0;358.0;359.0;?;316.0;-204.0;-630.0;796.0;-372.0
672.0;-65.0;?;322.0;51.0;361.0;355.0;365.0;314.0;-200.0;-642.0;797.0;-376.0
669.0;-66.0;79.0;332.0;35.0;363.0;351.0;341.0;312.0;-199.0;-660.0;798.0;-377.0
664.0;-67.0;76.0;344.0;17.0;364.0;348.0;310.0;310.0;-198.0;-680.0;799.0;-380.0
657.0;-68.0;73.0;356.0;?;364.0;344.0;279.0;?;-193.0;-700.0;799.0;-384.0
655.0;-68.0;74.0;364.0;-4.0;360.0;342.0;249.0;307.0;-184.0;-713.0;800.0;-386.0
660.0;-65.0;74.0;367.0;?;351.0;338.0;212.0;305.0;-178.0;-720.0;802.0;-387.0
663.0;-60.0;70.0;372.0;-21.0;333.0;335.0;177.0;303.0;?;-727.0;802.0;-390.0
664.0;-52.0;64.0;379.0;-27.0;308.0;330.0;151.0;301.0;-174.0;-731.0;804.0;-392.0
662.0;-42.0;55.0;387.0;-26.0;285.0;325.0;134.0;301.0;-176.0;-737.0;805.0;-395.0
658.0;-35.0;46.0;397.0;-27.0;277.0;320.0;124.0;300.0;-181.0;-742.0;807.0;-396.0
654.0;-29.0;37.0;408.0;-28.0;280.0;316.0;119.0;298.0;-185.0;?;809.0;-395.0
651.0;-23.0;28.0;423.0;-28.0;283.0;313.0;116.0;296.0;-189.0;-750.0;813.0;-392.0
649.0;-17.0;21.0;444.0;-29.0;276.0;311.0;117.0;293.0;-194.0;-751.0;817.0;-387.0
647.0;-21.0;26.0;477.0;-28.0;267.0;310.0;127.0;290.0;-201.0;-751.0;821.0;-381.0
?;-31.0;46.0;523.0;-25.0;266.0;310.0;148.0;288.0;?;-747.0;826.0;-373.0
651.0;-40.0;78.0;574.0;-18.0;272.0;312.0;172.0;284.0;-158.0;-739.0;831.0;-363.0
656.0;-37.0;115.0;607.0;-11.0;280.0;315.0;192.0;?;-108.0;-730.0;837.0;-350.0
663.0;-20.0;160.0;633.0;?;287.0;319.0;209.0;270.0;-70.0;-719.0;844.0;-336.0
670.0;14.0;205.0;647.0;1.0;292.0;?;224.0;262.0;-42.0;-708.0;850.0;-324.0
675.0;63.0;229.0;?;3.0;298.0;321.0;239.0;255.0;-27.0;-698.0;?;-314.0
678.0;122.0;219.0;675.0;6.0;306.0;321.0;259.0;251.0;-35.0;-688.0;861.0;?
