Accelerometer LUA^ accX;Accelerometer LUA_ accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;InertialMeasurementUnit L-SHOE EuZ;Accelerometer LUA_ accX;Accelerometer LH accX;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX
24.0;914.0;711.0;882.0;-583.0;10;-508.0;165.0;691.0;293.0;-754.0
205.0;1020.0;1101.0;1890.0;-551.0;7;-127.0;352.0;1040.0;284.0;-1083.0
167.0;648.0;326.0;929.0;-654.0;4;-733.0;375.0;343.0;434.0;-603.0
259.0;865.0;964.0;822.0;-201.0;4;-150.0;49.0;916.0;146.0;-773.0
167.0;749.0;924.0;1007.0;-564.0;3;-464.0;707.0;717.0;610.0;-849.0
406.0;836.0;948.0;807.0;-497.0;12;-230.0;425.0;887.0;378.0;-854.0
262.0;725.0;791.0;1011.0;-565.0;3;-461.0;887.0;806.0;686.0;-1163.0
-2.0;867.0;662.0;913.0;-592.0;2;-494.0;739.0;737.0;445.0;-821.0
113.0;943.0;1014.0;805.0;-356.0;2;-210.0;225.0;970.0;315.0;-927.0
693.0;957.0;919.0;697.0;-302.0;-1;84.0;467.0;927.0;215.0;-1029.0
20.0;796.0;900.0;997.0;-872.0;-1;-659.0;485.0;699.0;494.0;-971.0
76.0;832.0;995.0;973.0;-490.0;9;-574.0;697.0;852.0;533.0;-916.0
-23.0;731.0;379.0;939.0;-548.0;5;-749.0;289.0;373.0;358.0;-465.0
47.0;963.0;1052.0;961.0;-361.0;5;-289.0;316.0;956.0;364.0;-905.0
395.0;829.0;967.0;825.0;-450.0;11;-242.0;400.0;918.0;382.0;-869.0
416.0;854.0;971.0;816.0;-465.0;11;-218.0;400.0;915.0;454.0;-864.0
401.0;921.0;982.0;974.0;-424.0;8;-209.0;438.0;936.0;381.0;-917.0
218.0;879.0;976.0;1031.0;-774.0;7;-283.0;470.0;863.0;391.0;-667.0
177.0;752.0;573.0;928.0;-800.0;3;-656.0;764.0;577.0;671.0;-585.0
188.0;1238.0;1375.0;913.0;-429.0;8;-223.0;169.0;1223.0;293.0;-1233.0
282.0;731.0;399.0;1010.0;-779.0;5;-531.0;880.0;581.0;753.0;-450.0
342.0;596.0;734.0;1030.0;-370.0;7;-99.0;349.0;710.0;378.0;-594.0
727.0;288.0;-25.0;862.0;-685.0;5;-160.0;790.0;382.0;785.0;-240.0
181.0;713.0;885.0;886.0;-442.0;10;-133.0;500.0;792.0;149.0;-671.0
132.0;745.0;513.0;929.0;-815.0;4;-681.0;739.0;562.0;735.0;-592.0
163.0;953.0;992.0;893.0;-546.0;5;-353.0;606.0;877.0;364.0;-768.0
-10.0;868.0;629.0;890.0;-630.0;2;-510.0;709.0;709.0;526.0;-836.0
53.0;498.0;249.0;988.0;-554.0;2;-815.0;396.0;159.0;443.0;-563.0
125.0;708.0;774.0;1987.0;-562.0;6;-62.0;190.0;805.0;252.0;-1279.0
388.0;842.0;947.0;805.0;-452.0;11;-231.0;394.0;909.0;464.0;-881.0
272.0;930.0;778.0;955.0;-497.0;3;-283.0;715.0;903.0;500.0;-845.0
-51.0;1008.0;1091.0;990.0;-278.0;1;-192.0;14.0;999.0;174.0;-953.0
372.0;1101.0;1136.0;1322.0;-431.0;6;-290.0;355.0;1074.0;403.0;-747.0
-46.0;453.0;554.0;1144.0;-359.0;-16;-256.0;50.0;424.0;117.0;-599.0
101.0;504.0;91.0;959.0;-935.0;1;-833.0;758.0;200.0;777.0;-324.0
122.0;706.0;506.0;934.0;-793.0;4;-668.0;724.0;566.0;710.0;-576.0
310.0;1021.0;1174.0;918.0;-285.0;1;-54.0;175.0;1099.0;219.0;-1002.0
73.0;914.0;687.0;940.0;-589.0;3;-427.0;748.0;813.0;558.0;-787.0
1.0;941.0;1009.0;1016.0;-418.0;9;-241.0;319.0;942.0;335.0;-910.0
185.0;696.0;360.0;826.0;-590.0;4;-695.0;369.0;399.0;459.0;-563.0
-136.0;-44.0;-133.0;411.0;-916.0;-12;-843.0;893.0;-147.0;947.0;262.0
347.0;828.0;874.0;1086.0;-263.0;9;-59.0;120.0;876.0;225.0;-820.0
388.0;982.0;1140.0;1057.0;-421.0;-3;-135.0;401.0;1068.0;314.0;-1007.0
415.0;877.0;978.0;809.0;-457.0;11;-230.0;389.0;912.0;401.0;-857.0
-121.0;585.0;273.0;953.0;-570.0;5;-779.0;288.0;221.0;299.0;-494.0
247.0;1093.0;1170.0;632.0;-324.0;15;-146.0;33.0;1094.0;158.0;-987.0
411.0;1019.0;1199.0;1099.0;-438.0;7;-131.0;508.0;1136.0;335.0;-956.0
97.0;694.0;631.0;782.0;-439.0;-1;-629.0;718.0;621.0;685.0;-785.0
408.0;867.0;967.0;853.0;-490.0;11;-223.0;488.0;930.0;377.0;-887.0
122.0;706.0;493.0;924.0;-799.0;4;-687.0;722.0;556.0;619.0;-578.0
2.0;759.0;839.0;482.0;-466.0;-12;-433.0;278.0;727.0;349.0;-478.0
95.0;478.0;145.0;627.0;-716.0;7;-564.0;646.0;280.0;542.0;-738.0
349.0;951.0;1038.0;1696.0;-313.0;8;8.0;239.0;961.0;224.0;-980.0
598.0;848.0;931.0;990.0;-359.0;14;-116.0;520.0;936.0;416.0;-820.0
285.0;969.0;1210.0;1004.0;-537.0;9;-220.0;514.0;1127.0;377.0;-605.0
133.0;989.0;993.0;955.0;-327.0;3;-154.0;410.0;985.0;246.0;-948.0
534.0;894.0;1014.0;986.0;-93.0;4;111.0;65.0;969.0;74.0;-924.0
365.0;941.0;1025.0;846.0;-410.0;9;-114.0;375.0;970.0;376.0;-890.0
201.0;951.0;1035.0;989.0;-356.0;8;-201.0;232.0;968.0;300.0;-920.0
149.0;856.0;988.0;871.0;-425.0;-9;-299.0;320.0;949.0;363.0;-490.0
8.0;442.0;766.0;1010.0;-495.0;12;-641.0;412.0;477.0;560.0;-701.0
360.0;698.0;675.0;1041.0;-940.0;8;-337.0;766.0;733.0;608.0;-457.0
-38.0;780.0;973.0;939.0;-624.0;9;-384.0;329.0;731.0;205.0;-683.0
245.0;921.0;857.0;1051.0;-665.0;8;-398.0;573.0;880.0;469.0;-852.0
293.0;1204.0;1397.0;347.0;-407.0;-92;-161.0;594.0;1399.0;498.0;-715.0
47.0;538.0;454.0;714.0;-1100.0;3;-695.0;828.0;425.0;961.0;-887.0
510.0;997.0;1219.0;1205.0;-381.0;8;-48.0;469.0;1222.0;409.0;-817.0
219.0;823.0;1027.0;1025.0;-376.0;1;-246.0;411.0;820.0;332.0;-919.0
253.0;1031.0;895.0;893.0;-272.0;5;-31.0;440.0;1045.0;144.0;-1014.0
681.0;1043.0;1164.0;960.0;-106.0;4;209.0;189.0;1134.0;44.0;-1055.0
182.0;1038.0;1186.0;972.0;-332.0;12;-184.0;209.0;1082.0;277.0;-874.0
380.0;1068.0;1203.0;1010.0;-387.0;5;-58.0;371.0;1122.0;334.0;-1020.0
240.0;1147.0;1043.0;991.0;-720.0;-4;-428.0;626.0;1065.0;640.0;-824.0
264.0;944.0;833.0;935.0;-443.0;3;-212.0;638.0;941.0;428.0;-866.0
-131.0;318.0;20.0;631.0;-788.0;2;-956.0;698.0;-66.0;679.0;-107.0
429.0;931.0;1040.0;821.0;-460.0;12;-182.0;333.0;987.0;349.0;-827.0
39.0;779.0;852.0;581.0;-502.0;53;-361.0;168.0;718.0;285.0;-736.0
115.0;954.0;1027.0;991.0;-330.0;6;-190.0;213.0;982.0;246.0;-942.0
111.0;618.0;486.0;1020.0;-960.0;2;-687.0;923.0;508.0;834.0;-515.0
205.0;837.0;894.0;1011.0;-306.0;2;-280.0;-45.0;804.0;241.0;-840.0
788.0;972.0;900.0;881.0;-346.0;-1;-1.0;536.0;983.0;320.0;-934.0
49.0;668.0;491.0;930.0;-556.0;3;-778.0;123.0;280.0;276.0;-552.0
457.0;840.0;561.0;1063.0;-463.0;1;-466.0;371.0;592.0;420.0;-705.0
382.0;836.0;971.0;884.0;-386.0;12;-254.0;354.0;902.0;371.0;-959.0
68.0;780.0;879.0;963.0;-136.0;11;-45.0;152.0;783.0;75.0;-757.0
522.0;1056.0;1170.0;978.0;-472.0;-32;25.0;473.0;1139.0;311.0;-932.0
369.0;890.0;1025.0;1011.0;-284.0;2;-174.0;124.0;938.0;318.0;-938.0
339.0;1147.0;1183.0;721.0;-492.0;2;-120.0;266.0;1136.0;278.0;-1043.0
102.0;1137.0;1116.0;1206.0;-428.0;-1;-375.0;383.0;1124.0;561.0;-1193.0
447.0;965.0;1063.0;970.0;-406.0;12;-158.0;442.0;1066.0;390.0;-836.0
77.0;789.0;727.0;942.0;-915.0;4;-498.0;840.0;736.0;739.0;-251.0
430.0;890.0;981.0;854.0;-497.0;12;-254.0;465.0;930.0;445.0;-862.0
-115.0;520.0;672.0;1011.0;-304.0;-2;-477.0;330.0;511.0;433.0;-781.0
23.0;489.0;333.0;954.0;-922.0;2;-837.0;834.0;346.0;869.0;-342.0
-263.0;656.0;500.0;883.0;-651.0;10;-782.0;669.0;448.0;590.0;-661.0
420.0;1263.0;1427.0;976.0;-433.0;5;-110.0;336.0;1341.0;401.0;-797.0
