InertialMeasurementUnit R-SHOE EuY;Accelerometer RUA^ accY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit RUA accX;InertialMeasurementUnit LLA gyroZ
-20;1032.0;-17.0;0.0;178.0;-130;-40.0;342;-996.0;28.0
-25;997.0;-31.0;66.0;403.0;-75;-40.0;383;-709.0;225.0
-29;934.0;-722.0;175.0;303.0;-162;-91.0;367;-903.0;565.0
-31;1036.0;-92.0;6.0;162.0;-71;14.0;434;-946.0;-12.0
-26;815.0;57.0;-42.0;531.0;-78;-28.0;428;-729.0;62.0
-26;693.0;22.0;-15.0;480.0;-78;13.0;421;-626.0;30.0
-20;1029.0;-14.0;-30.0;178.0;-130;-13.0;336;-985.0;30.0
-27;504.0;-23.0;21.0;678.0;-76;23.0;411;-490.0;42.0
-26;820.0;25.0;4.0;467.0;-78;51.0;423;-765.0;27.0
-20;1041.0;-1.0;-8.0;177.0;-130;-24.0;347;-979.0;44.0
-20;1021.0;-26.0;16.0;179.0;-130;-21.0;332;-986.0;77.0
-28;942.0;-39.0;6.0;109.0;-125;-37.0;423;-913.0;-47.0
-25;794.0;-132.0;49.0;419.0;-75;-65.0;379;-904.0;-39.0
-28;945.0;-8.0;-45.0;120.0;-125;23.0;428;-894.0;-18.0
-25;901.0;-96.0;-14.0;314.0;-75;-342.0;375;-820.0;945.0
-20;1025.0;-22.0;-16.0;173.0;-130;-7.0;335;-982.0;78.0
-29;869.0;-81.0;-5.0;550.0;-75;-31.0;463;-711.0;39.0
-21;965.0;-110.0;-4.0;272.0;-142;19.0;349;-956.0;204.0
-29;827.0;9.0;-81.0;352.0;-71;289.0;416;-713.0;737.0
-30;909.0;195.0;-111.0;354.0;13;-227.0;302;-872.0;-266.0
-28;967.0;22.0;-3.0;119.0;-125;108.0;416;-866.0;-10.0
-20;1027.0;-16.0;-14.0;178.0;-130;-24.0;338;-984.0;32.0
-32;808.0;-158.0;40.0;486.0;-79;-65.0;510;-811.0;61.0
-29;599.0;-59.0;215.0;499.0;-76;361.0;409;-493.0;-67.0
-20;1047.0;0.0;-23.0;139.0;-129;2.0;336;-985.0;49.0
-20;1031.0;19.0;-21.0;173.0;-130;-19.0;343;-987.0;32.0
-34;700.0;-289.0;38.0;455.0;97;163.0;368;-797.0;466.0
-21;926.0;257.0;-311.0;253.0;-135;-293.0;326;-822.0;-114.0
-20;913.0;191.0;-371.0;203.0;-135;-336.0;329;-784.0;43.0
-24;994.0;215.0;93.0;191.0;-129;175.0;403;-918.0;-127.0
-28;810.0;-21.0;-7.0;533.0;-75;-270.0;428;-750.0;316.0
-25;797.0;-27.0;58.0;406.0;-75;208.0;391;-707.0;-386.0
-25;981.0;68.0;-52.0;334.0;-115;-61.0;335;-965.0;95.0
-29;903.0;-231.0;265.0;326.0;37;445.0;335;-844.0;478.0
-31;1067.0;-54.0;10.0;173.0;-71;10.0;434;-943.0;34.0
-35;932.0;182.0;-123.0;262.0;-50;-178.0;378;-886.0;749.0
-25;988.0;95.0;-75.0;345.0;-115;-39.0;332;-949.0;81.0
-25;745.0;86.0;133.0;305.0;-75;242.0;380;-734.0;-134.0
-27;823.0;-23.0;17.0;347.0;-71;70.0;419;-764.0;-135.0
-20;997.0;-283.0;606.0;103.0;4;388.0;367;-874.0;-331.0
-24;840.0;68.0;4.0;206.0;-74;127.0;379;-696.0;429.0
-20;1029.0;5.0;-25.0;178.0;-130;-5.0;333;-985.0;20.0
-27;991.0;73.0;-135.0;199.0;-125;46.0;417;-951.0;252.0
-28;1134.0;-178.0;-208.0;402.0;-71;-21.0;442;-998.0;137.0
-32;1028.0;-193.0;-138.0;209.0;-166;-197.0;351;-964.0;-155.0
-28;1020.0;9.0;-86.0;310.0;-124;-84.0;436;-967.0;82.0
-16;1083.0;-170.0;-279.0;312.0;25;-131.0;453;-1078.0;1969.0
-28;1033.0;43.0;-84.0;234.0;-125;-49.0;434;-982.0;24.0
-29;856.0;-15.0;-137.0;613.0;14;-144.0;348;-909.0;483.0
-7;928.0;232.0;-227.0;440.0;-34;-121.0;1027;-1024.0;57.0
-59;1033.0;-33.0;57.0;232.0;-105;108.0;1095;-700.0;-27.0
-18;979.0;-116.0;-57.0;246.0;-62;-164.0;2041;-891.0;-1372.0
-67;933.0;-26.0;173.0;122.0;38;209.0;981;-905.0;-338.0
-16;888.0;152.0;2.0;131.0;25;160.0;282;-882.0;177.0
-74;967.0;-174.0;258.0;150.0;8;418.0;1269;-864.0;-310.0
-25;981.0;78.0;-79.0;348.0;-115;-12.0;346;-945.0;90.0
-27;968.0;284.0;451.0;372.0;-29;-847.0;1264;-893.0;0.0
-26;979.0;113.0;17.0;183.0;-74;497.0;418;-898.0;-225.0
-37;1032.0;-35.0;4.0;314.0;-77;-68.0;553;-909.0;53.0
-20;1030.0;1.0;-14.0;176.0;-130;-5.0;332;-983.0;46.0
-20;1013.0;-4.0;25.0;246.0;-154;-11.0;338;-968.0;87.0
-20;1025.0;2.0;-21.0;194.0;-129;10.0;341;-1003.0;11.0
-38;1031.0;112.0;-100.0;265.0;-75;28.0;572;-934.0;129.0
-26;766.0;103.0;88.0;686.0;-122;-274.0;3732;-994.0;-242.0
-21;1020.0;-16.0;-23.0;243.0;-144;-35.0;355;-960.0;821.0
-24;1097.0;24.0;-35.0;38.0;-138;12.0;351;-1002.0;-16.0
-62;1086.0;-230.0;191.0;101.0;-47;282.0;1328;-880.0;420.0
-38;1026.0;105.0;26.0;304.0;-75;26.0;568;-929.0;63.0
-38;1031.0;38.0;32.0;291.0;-75;26.0;568;-929.0;7.0
-60;838.0;118.0;151.0;414.0;-142;123.0;1531;-1039.0;-220.0
-23;905.0;244.0;-208.0;300.0;-171;186.0;1424;-897.0;251.0
-21;1020.0;-17.0;5.0;257.0;-149;-14.0;346;-970.0;133.0
-74;989.0;247.0;204.0;261.0;150;35.0;1771;-1002.0;203.0
-38;1020.0;-14.0;9.0;285.0;-75;5.0;570;-922.0;53.0
-20;1029.0;3.0;-1.0;180.0;-130;18.0;334;-977.0;32.0
-21;990.0;-128.0;58.0;243.0;-144;36.0;347;-978.0;-475.0
-25;1072.0;-35.0;-19.0;-62.0;-117;-20.0;343;-979.0;114.0
-29;989.0;-161.0;-225.0;-286.0;-124;-350.0;428;-1010.0;96.0
-27;958.0;-65.0;-42.0;167.0;-125;-108.0;416;-923.0;41.0
-22;925.0;120.0;-124.0;335.0;-49;-84.0;553;-910.0;-42.0
-73;887.0;-117.0;281.0;56.0;-54;361.0;2376;-687.0;26.0
-38;1029.0;-28.0;13.0;283.0;-75;11.0;573;-909.0;9.0
-51;981.0;-195.0;31.0;71.0;-30;-24.0;1338;-860.0;-233.0
-38;1030.0;31.0;-9.0;285.0;-75;22.0;568;-904.0;-6.0
-3;762.0;-134.0;2.0;589.0;-39;42.0;2890;-1044.0;-906.0
-23;1017.0;44.0;4.0;165.0;-144;3.0;357;-998.0;-3.0
-28;1080.0;-60.0;-28.0;395.0;-71;64.0;436;-851.0;78.0
-38;1044.0;-2.0;-1.0;284.0;-75;3.0;569;-926.0;45.0
-52;939.0;-383.0;257.0;486.0;-81;195.0;1057;-1293.0;124.0
-21;989.0;140.0;221.0;224.0;-15;898.0;380;-1013.0;45.0
-21;1007.0;-21.0;21.0;256.0;-149;-22.0;348;-960.0;123.0
-28;934.0;-73.0;8.0;100.0;-125;3.0;434;-911.0;-2.0
-37;1000.0;37.0;-150.0;419.0;-77;-169.0;544;-921.0;187.0
3;736.0;25.0;55.0;462.0;-32;115.0;1390;-976.0;437.0
-37;1015.0;-302.0;-52.0;475.0;-106;111.0;1278;-836.0;376.0
-38;964.0;-49.0;-2.0;414.0;-75;14.0;558;-883.0;33.0
-38;960.0;-24.0;32.0;421.0;-75;5.0;556;-875.0;28.0
-28;911.0;-79.0;-13.0;125.0;-125;16.0;451;-889.0;50.0
-38;961.0;-28.0;-13.0;420.0;-75;9.0;565;-873.0;36.0
-38;980.0;-12.0;32.0;409.0;-75;1.0;563;-872.0;36.0
-20;1032.0;-17.0;-14.0;242.0;-154;-19.0;343;-969.0;24.0
-25;1077.0;278.0;-236.0;213.0;-78;-17.0;346;-836.0;-1110.0
-31;988.0;-37.0;86.0;130.0;-124;229.0;485;-945.0;-64.0
-38;969.0;-18.0;22.0;412.0;-75;15.0;563;-868.0;16.0
-19;906.0;71.0;-9.0;536.0;-3;-47.0;2021;-837.0;-132.0
-17;870.0;131.0;72.0;487.0;-48;-129.0;1957;-799.0;299.0
-37;1002.0;-28.0;34.0;408.0;-75;11.0;552;-851.0;20.0
-37;1047.0;-32.0;17.0;415.0;-75;23.0;550;-858.0;9.0
-37;981.0;-23.0;23.0;425.0;-75;14.0;550;-875.0;12.0
-25;820.0;61.0;-30.0;393.0;-75;409.0;374;-842.0;397.0
-36;996.0;-395.0;447.0;80.0;-5;597.0;558;-906.0;627.0
-20;1040.0;2.0;-19.0;153.0;-129;-3.0;352;-998.0;8.0
-30;1023.0;33.0;87.0;167.0;-125;-136.0;490;-946.0;-75.0
-38;982.0;-36.0;-60.0;395.0;-75;-57.0;560;-892.0;73.0
-29;1048.0;47.0;-48.0;158.0;-71;20.0;441;-942.0;77.0
-29;1065.0;-3.0;-22.0;186.0;-71;-5.0;439;-974.0;29.0
-25;979.0;-86.0;11.0;397.0;-75;10.0;398;-632.0;63.0
-29;1083.0;-10.0;28.0;209.0;-71;62.0;439;-944.0;-14.0
-25;991.0;-43.0;137.0;360.0;-115;20.0;351;-981.0;155.0
-31;1215.0;-18.0;15.0;173.0;-71;31.0;441;-944.0;13.0
-35;963.0;8.0;-51.0;413.0;-75;33.0;546;-884.0;80.0
-20;911.0;-124.0;379.0;122.0;4;234.0;355;-894.0;-322.0
-27;1057.0;-330.0;145.0;203.0;-43;195.0;253;-795.0;-796.0
-38;1039.0;13.0;-280.0;649.0;-75;210.0;571;-967.0;173.0
-38;989.0;-10.0;-190.0;561.0;-75;-82.0;558;-929.0;266.0
-18;830.0;387.0;-203.0;394.0;-20;-689.0;357;-889.0;-863.0
-35;983.0;-43.0;30.0;414.0;-75;22.0;546;-864.0;26.0
-35;953.0;-39.0;37.0;416.0;-75;61.0;544;-879.0;17.0
-35;957.0;-3.0;43.0;421.0;-75;61.0;545;-865.0;5.0
-55;900.0;-52.0;228.0;394.0;-139;325.0;1278;-850.0;385.0
-30;1045.0;29.0;-118.0;334.0;-138;-166.0;295;-940.0;24.0
-27;1107.0;14.0;-149.0;43.0;-116;-172.0;346;-1033.0;20.0
-29;813.0;187.0;-39.0;456.0;15;-71.0;359;-579.0;45.0
-20;1038.0;-17.0;-17.0;177.0;-130;8.0;342;-980.0;22.0
-21;992.0;139.0;11.0;259.0;-145;51.0;346;-979.0;-3.0
-35;975.0;-7.0;30.0;422.0;-75;19.0;546;-866.0;16.0
-25;876.0;33.0;-112.0;540.0;-75;-71.0;393;-847.0;172.0
-35;942.0;14.0;30.0;423.0;-75;26.0;544;-864.0;-18.0
-35;960.0;-15.0;17.0;430.0;-75;24.0;544;-864.0;18.0
-28;980.0;99.0;99.0;177.0;7;52.0;369;-970.0;-1731.0
-21;996.0;99.0;-26.0;275.0;-145;29.0;344;-961.0;86.0
-35;971.0;-32.0;0.0;427.0;-75;5.0;543;-863.0;13.0
-35;968.0;6.0;26.0;432.0;-75;-7.0;547;-862.0;46.0
-20;1036.0;-15.0;23.0;239.0;-154;24.0;341;-969.0;19.0
-20;982.0;413.0;385.0;209.0;-151;585.0;340;-1022.0;-159.0
-35;959.0;-4.0;-32.0;435.0;-75;19.0;548;-857.0;32.0
-25;644.0;89.0;62.0;440.0;-75;212.0;374;-652.0;-74.0
-26;606.0;7.0;68.0;563.0;-75;161.0;414;-708.0;-296.0
-25;926.0;-775.0;203.0;284.0;-75;145.0;415;-867.0;-408.0
-26;680.0;-76.0;10.0;316.0;-77;-68.0;396;-683.0;-145.0
-28;705.0;257.0;-202.0;445.0;-157;-331.0;345;-635.0;-89.0
-29;809.0;47.0;56.0;357.0;-71;6.0;425;-759.0;165.0
-35;961.0;21.0;15.0;434.0;-75;20.0;548;-855.0;32.0
-35;970.0;-4.0;7.0;432.0;-75;18.0;547;-863.0;34.0
-25;811.0;-38.0;19.0;146.0;-75;40.0;375;-652.0;-66.0
-35;945.0;15.0;16.0;428.0;-75;12.0;549;-868.0;46.0
-35;951.0;15.0;24.0;445.0;-75;41.0;543;-860.0;16.0
-20;914.0;308.0;35.0;433.0;-21;197.0;1008;-1099.0;-34.0
-42;1007.0;-31.0;-78.0;244.0;-158;-154.0;173;-973.0;-919.0
-27;1085.0;65.0;-182.0;251.0;-117;-284.0;332;-1062.0;-216.0
-30;799.0;-107.0;87.0;510.0;-25;99.0;708;-769.0;132.0
-26;955.0;56.0;64.0;457.0;-78;107.0;426;-790.0;-11.0
-35;911.0;5.0;32.0;466.0;-75;36.0;537;-864.0;-11.0
-20;1031.0;-19.0;54.0;243.0;-154;18.0;342;-969.0;17.0
-32;834.0;-165.0;-203.0;684.0;-73;-137.0;487;-601.0;272.0
-20;1038.0;-20.0;-13.0;178.0;-130;10.0;328;-991.0;38.0
-25;931.0;50.0;117.0;373.0;-129;-93.0;367;-861.0;50.0
-28;826.0;178.0;-235.0;508.0;-89;-399.0;324;-835.0;443.0
-20;1034.0;-12.0;-40.0;186.0;-130;-21.0;335;-983.0;60.0
-27;857.0;-205.0;-80.0;440.0;-81;-310.0;340;-853.0;22.0
-20;1017.0;-42.0;15.0;240.0;-154;-13.0;344;-978.0;65.0
-20;1030.0;-19.0;8.0;234.0;-154;-21.0;342;-979.0;68.0
-21;976.0;104.0;-202.0;183.0;-129;-196.0;328;-976.0;60.0
-25;988.0;43.0;-75.0;178.0;-139;-101.0;380;-941.0;10.0
-36;1024.0;53.0;-216.0;282.0;-73;-186.0;546;-931.0;221.0
-37;996.0;16.0;-332.0;402.0;-75;-363.0;562;-629.0;212.0
-38;1021.0;41.0;-27.0;313.0;-75;-28.0;559;-955.0;62.0
-20;1030.0;26.0;-5.0;237.0;-154;-24.0;339;-970.0;103.0
-26;979.0;-66.0;85.0;226.0;-166;152.0;405;-1023.0;48.0
-24;1047.0;1.0;-2.0;244.0;-116;10.0;367;-940.0;167.0
-20;1034.0;33.0;3.0;216.0;-157;12.0;343;-965.0;227.0
-25;988.0;-120.0;-45.0;327.0;-115;127.0;347;-931.0;-87.0
-20;1016.0;32.0;-14.0;231.0;-154;-29.0;342;-966.0;-41.0
-20;1028.0;56.0;-9.0;233.0;-154;27.0;342;-976.0;-28.0
-25;869.0;-75.0;297.0;204.0;4;286.0;380;-972.0;60.0
-24;802.0;165.0;37.0;438.0;-82;98.0;360;-704.0;306.0
-25;970.0;-25.0;76.0;372.0;-115;77.0;359;-976.0;173.0
-20;1005.0;48.0;-18.0;240.0;-154;-5.0;345;-985.0;-9.0
-20;1029.0;27.0;-24.0;236.0;-154;6.0;339;-964.0;24.0
-45;1100.0;-19.0;44.0;50.0;-163;63.0;350;-992.0;558.0
-20;1035.0;-24.0;-1.0;184.0;-130;-15.0;337;-984.0;74.0
-23;1038.0;16.0;-11.0;174.0;-145;-3.0;368;-989.0;50.0
-20;1012.0;44.0;-29.0;233.0;-154;-2.0;341;-983.0;-36.0
-20;994.0;46.0;-31.0;237.0;-154;-27.0;343;-977.0;-47.0
-36;1177.0;-43.0;-9.0;288.0;-73;-26.0;547;-915.0;65.0
-36;1056.0;-14.0;-40.0;284.0;-73;-27.0;542;-914.0;67.0
-27;765.0;-27.0;-49.0;536.0;-77;143.0;398;-710.0;304.0
-20;983.0;39.0;-22.0;241.0;-154;-6.0;339;-971.0;-51.0
-20;1023.0;67.0;-22.0;248.0;-154;4.0;343;-968.0;-5.0
-25;880.0;-60.0;-24.0;545.0;-75;-25.0;388;-710.0;289.0
-20;1012.0;-44.0;18.0;242.0;-155;12.0;342;-986.0;74.0
-21;1028.0;-3.0;11.0;245.0;-149;23.0;351;-967.0;104.0
-21;1021.0;3.0;13.0;243.0;-149;5.0;355;-968.0;105.0
-20;991.0;-25.0;4.0;253.0;-156;2.0;342;-958.0;161.0
-25;944.0;-113.0;106.0;393.0;-75;207.0;374;-809.0;141.0
-25;784.0;-56.0;180.0;382.0;-75;122.0;392;-760.0;440.0
-25;973.0;-216.0;217.0;316.0;-115;165.0;334;-784.0;330.0
-20;1035.0;-12.0;-19.0;184.0;-130;-15.0;338;-985.0;64.0
-25;833.0;151.0;-9.0;409.0;-74;-137.0;396;-766.0;76.0
-26;1015.0;-83.0;-60.0;147.0;174;-56.0;356;-971.0;187.0
-20;1001.0;-11.0;-40.0;258.0;-156;29.0;340;-996.0;53.0
-26;925.0;100.0;33.0;321.0;-115;46.0;369;-965.0;-63.0
-23;997.0;17.0;23.0;192.0;-146;-20.0;354;-1012.0;44.0
-26;1067.0;87.0;29.0;270.0;-115;-8.0;393;-961.0;42.0
-25;950.0;-15.0;56.0;151.0;-129;10.0;386;-1039.0;50.0
-25;1230.0;499.0;-78.0;352.0;-25;-157.0;418;-1102.0;1174.0
-20;1043.0;-44.0;3.0;240.0;-156;42.0;340;-975.0;69.0
-33;786.0;-1.0;39.0;387.0;-74;2.0;503;-957.0;-2.0
-20;1040.0;-59.0;-17.0;177.0;-130;-11.0;400;-987.0;54.0
-19;1063.0;-44.0;20.0;177.0;-130;30.0;345;-966.0;97.0
-19;1041.0;-38.0;-4.0;189.0;-130;13.0;329;-978.0;-1.0
-19;1051.0;-10.0;14.0;178.0;-130;3.0;266;-977.0;21.0
-31;1010.0;44.0;111.0;491.0;24;-237.0;471;-884.0;-140.0
-20;1006.0;-46.0;-16.0;234.0;-156;-17.0;341;-972.0;87.0
-26;1048.0;63.0;-58.0;145.0;174;-68.0;366;-979.0;45.0
-21;1034.0;1.0;150.0;227.0;-152;-64.0;352;-993.0;-6.0
-23;966.0;174.0;-161.0;174.0;-12;2.0;338;-923.0;55.0
-21;997.0;-55.0;67.0;276.0;-149;-42.0;347;-969.0;115.0
-29;783.0;-158.0;72.0;570.0;-75;83.0;461;-820.0;63.0
-45;893.0;-114.0;27.0;436.0;-87;-60.0;399;-800.0;-34.0
-20;1011.0;-29.0;-14.0;226.0;-156;-51.0;338;-973.0;137.0
-20;1025.0;-14.0;-12.0;226.0;-156;-57.0;341;-968.0;107.0
-20;1157.0;263.0;-26.0;-14.0;9;107.0;357;-978.0;-14.0
-20;1029.0;-17.0;3.0;232.0;-156;-37.0;346;-962.0;121.0
-29;991.0;-44.0;189.0;409.0;-3;-101.0;362;-880.0;-4.0
-24;1049.0;-95.0;246.0;163.0;5;247.0;349;-978.0;220.0
-29;938.0;-6.0;163.0;364.0;-3;-31.0;363;-901.0;45.0
-21;963.0;-95.0;365.0;438.0;-4;166.0;371;-868.0;-112.0
-31;1038.0;-298.0;110.0;282.0;-38;123.0;357;-978.0;583.0
-26;1021.0;157.0;121.0;343.0;-113;54.0;671;-986.0;-260.0
-23;948.0;-424.0;443.0;150.0;-9;347.0;356;-932.0;178.0
-25;799.0;14.0;-10.0;161.0;-75;-4.0;379;-653.0;135.0
-21;989.0;-88.0;-28.0;242.0;-144;-42.0;350;-976.0;66.0
-25;873.0;0.0;64.0;245.0;-75;-19.0;393;-589.0;72.0
-24;850.0;-58.0;-57.0;522.0;-21;-138.0;378;-832.0;-53.0
-24;844.0;-40.0;199.0;514.0;-31;250.0;387;-782.0;49.0
-22;951.0;19.0;113.0;507.0;-20;191.0;337;-840.0;97.0
-29;973.0;-58.0;88.0;430.0;-3;88.0;359;-873.0;34.0
-20;1029.0;-4.0;-18.0;230.0;-156;-28.0;343;-968.0;91.0
-28;1087.0;273.0;-455.0;564.0;-18;-215.0;316;-962.0;9.0
-19;1026.0;-38.0;-15.0;182.0;-130;10.0;343;-981.0;20.0
-20;1024.0;-22.0;-24.0;232.0;-156;-17.0;338;-977.0;44.0
-44;996.0;-130.0;189.0;311.0;-11;424.0;398;-904.0;-134.0
-20;1010.0;22.0;-26.0;234.0;-156;-34.0;344;-982.0;-26.0
-25;970.0;31.0;-111.0;785.0;-75;-50.0;408;-953.0;97.0
-7;930.0;2.0;-116.0;329.0;173;-125.0;-1969;-913.0;94.0
-22;955.0;191.0;-24.0;541.0;-76;-136.0;359;-879.0;145.0
-27;1032.0;146.0;-417.0;240.0;-87;-621.0;392;-963.0;379.0
-25;765.0;91.0;7.0;193.0;-75;67.0;374;-641.0;-225.0
-19;1025.0;-8.0;3.0;185.0;-130;6.0;336;-986.0;11.0
-21;562.0;-150.0;-53.0;251.0;173;-207.0;357;-450.0;284.0
-28;1007.0;-121.0;-45.0;527.0;24;26.0;406;-816.0;-168.0
-28;981.0;-83.0;21.0;462.0;24;-17.0;402;-863.0;-5.0
-24;832.0;-35.0;-64.0;320.0;-74;-9.0;388;-733.0;388.0
-27;1008.0;-861.0;-117.0;283.0;-23;-225.0;347;-813.0;-101.0
-28;994.0;-115.0;-65.0;471.0;24;-103.0;403;-864.0;160.0
-27;798.0;-14.0;-26.0;408.0;-71;-12.0;415;-728.0;79.0
-26;1064.0;-169.0;121.0;209.0;7;-77.0;382;-981.0;-30.0
-28;1022.0;-36.0;19.0;413.0;24;-26.0;402;-860.0;117.0
-24;1044.0;-210.0;251.0;139.0;5;308.0;355;-1063.0;210.0
-44;1143.0;-211.0;-221.0;318.0;9;-189.0;361;-924.0;568.0
-21;839.0;44.0;-192.0;275.0;-147;-162.0;323;-817.0;55.0
-61;1087.0;18.0;271.0;175.0;58;67.0;189;-994.0;175.0
-27;1132.0;260.0;147.0;33.0;-66;83.0;346;-1026.0;-245.0
-16;884.0;165.0;109.0;111.0;25;52.0;284;-849.0;112.0
-27;924.0;30.0;21.0;181.0;-71;6.0;412;-638.0;227.0
-23;1034.0;122.0;7.0;145.0;-13;114.0;336;-955.0;157.0
-23;1095.0;-213.0;106.0;-120.0;-2;-169.0;337;-1068.0;30.0
-29;921.0;241.0;-352.0;289.0;21;-509.0;399;-902.0;-668.0
-27;1017.0;96.0;-12.0;212.0;174;71.0;360;-985.0;178.0
-32;978.0;129.0;-148.0;493.0;-124;173.0;401;-1036.0;293.0
-26;754.0;36.0;0.0;267.0;-71;-62.0;409;-704.0;-851.0
-26;1052.0;46.0;-28.0;119.0;174;44.0;367;-988.0;31.0
-26;1032.0;-29.0;2.0;146.0;174;10.0;355;-992.0;86.0
-21;1030.0;-40.0;-21.0;116.0;173;-66.0;347;-981.0;21.0
-23;1010.0;-68.0;-75.0;79.0;-16;-131.0;339;-989.0;-103.0
-20;991.0;29.0;72.0;203.0;-156;16.0;341;-969.0;-25.0
-26;1053.0;-45.0;-11.0;113.0;174;-32.0;362;-995.0;-106.0
-26;720.0;-151.0;-60.0;497.0;-78;41.0;398;-654.0;287.0
-24;969.0;156.0;-15.0;360.0;5;-14.0;354;-896.0;51.0
-26;955.0;258.0;118.0;330.0;-17;164.0;387;-909.0;103.0
-20;884.0;-196.0;212.0;291.0;-152;172.0;322;-769.0;107.0
-28;1020.0;-8.0;30.0;439.0;24;29.0;403;-859.0;92.0
-21;1009.0;0.0;30.0;247.0;-149;-108.0;354;-979.0;49.0
-21;1000.0;-63.0;-23.0;277.0;-145;72.0;337;-956.0;-17.0
-26;1042.0;-114.0;-30.0;136.0;174;-54.0;363;-1003.0;90.0
-70;1339.0;-177.0;119.0;196.0;-58;116.0;51;-856.0;470.0
-25;829.0;-48.0;-21.0;416.0;-75;60.0;387;-712.0;-20.0
-25;930.0;-21.0;-129.0;410.0;-74;55.0;406;-907.0;-49.0
-49;990.0;-645.0;227.0;-99.0;-4;140.0;126;-921.0;192.0
-21;772.0;37.0;45.0;-150.0;173;534.0;356;-715.0;6.0
-22;869.0;29.0;-31.0;530.0;-13;83.0;340;-843.0;-4.0
-25;988.0;116.0;-128.0;261.0;-75;184.0;386;-834.0;94.0
-26;694.0;-28.0;-11.0;432.0;-78;-31.0;423;-617.0;69.0
-26;746.0;-41.0;11.0;482.0;-78;23.0;406;-668.0;28.0
-19;1025.0;-18.0;39.0;183.0;-130;48.0;332;-974.0;34.0
-25;1010.0;58.0;1.0;326.0;-115;11.0;350;-945.0;211.0
-20;990.0;87.0;-16.0;355.0;7;-19.0;352;-966.0;-30.0
-25;524.0;59.0;130.0;570.0;-75;61.0;387;-451.0;-293.0
-20;990.0;91.0;27.0;393.0;7;-49.0;354;-953.0;-18.0
-27;524.0;-236.0;116.0;736.0;-76;-183.0;409;-491.0;101.0
-28;810.0;-17.0;23.0;530.0;-76;59.0;436;-725.0;-82.0
-32;960.0;325.0;94.0;359.0;3;145.0;365;-941.0;-205.0
-57;973.0;-39.0;272.0;138.0;-4;197.0;-188;-991.0;590.0
-17;1004.0;96.0;34.0;243.0;174;117.0;344;-968.0;-204.0
-20;983.0;99.0;21.0;345.0;8;74.0;355;-947.0;-11.0
-23;989.0;-59.0;-50.0;336.0;-133;17.0;334;-927.0;-325.0
-20;956.0;100.0;40.0;349.0;8;81.0;352;-945.0;-4.0
-28;804.0;-4.0;25.0;526.0;-76;147.0;437;-709.0;191.0
-27;1014.0;231.0;27.0;309.0;-16;150.0;344;-982.0;-74.0
-20;883.0;162.0;-135.0;340.0;-63;-33.0;-907;-863.0;-680.0
-21;1000.0;-50.0;13.0;267.0;-145;-72.0;346;-964.0;231.0
-20;989.0;-53.0;153.0;311.0;7;137.0;342;-929.0;-20.0
-20;999.0;59.0;68.0;332.0;8;101.0;350;-951.0;27.0
-20;869.0;-39.0;-10.0;351.0;8;111.0;362;-1104.0;-97.0
-72;1344.0;30.0;132.0;179.0;26;-188.0;343;-963.0;144.0
-28;1035.0;-20.0;13.0;406.0;24;-44.0;404;-861.0;119.0
-26;1056.0;-59.0;5.0;150.0;174;19.0;367;-995.0;-33.0
-20;857.0;-17.0;48.0;421.0;8;41.0;336;-871.0;-46.0
-25;722.0;83.0;-8.0;369.0;-75;-77.0;374;-654.0;140.0
-38;1040.0;-94.0;-25.0;72.0;-146;56.0;352;-998.0;110.0
-25;837.0;-27.0;15.0;548.0;-75;97.0;398;-824.0;-157.0
-25;877.0;-83.0;35.0;514.0;-75;131.0;401;-824.0;-41.0
-19;913.0;-37.0;5.0;455.0;8;154.0;309;-818.0;-27.0
-25;798.0;-97.0;107.0;446.0;-79;148.0;419;-750.0;-75.0
-28;831.0;-14.0;32.0;691.0;-75;106.0;433;-802.0;-6.0
-29;1006.0;-54.0;36.0;422.0;24;-36.0;417;-846.0;160.0
-86;1137.0;44.0;156.0;173.0;6;82.0;-132;-960.0;-401.0
-20;923.0;38.0;138.0;385.0;8;165.0;354;-936.0;-273.0
-44;971.0;-97.0;237.0;302.0;-11;461.0;327;-876.0;-297.0
-23;952.0;-55.0;67.0;368.0;8;81.0;387;-940.0;-69.0
-22;946.0;-23.0;80.0;342.0;8;88.0;361;-920.0;-110.0
-25;950.0;-43.0;-46.0;475.0;-75;-21.0;397;-632.0;176.0
-25;1015.0;-51.0;-64.0;278.0;-115;-53.0;352;-938.0;-179.0
-24;717.0;-96.0;37.0;230.0;-74;247.0;388;-581.0;95.0
-28;997.0;-204.0;130.0;267.0;24;413.0;356;-960.0;-673.0
-20;1014.0;-156.0;20.0;256.0;-138;-45.0;336;-975.0;133.0
-27;1138.0;-277.0;-201.0;37.0;-138;-178.0;407;-1044.0;350.0
-21;841.0;-34.0;164.0;360.0;-3;-109.0;370;-808.0;-206.0
-28;1099.0;-35.0;32.0;1.0;-46;162.0;367;-1018.0;119.0
-24;995.0;-3.0;8.0;239.0;-116;15.0;357;-922.0;-209.0
-25;1011.0;249.0;227.0;86.0;-116;283.0;299;-968.0;522.0
