InertialMeasurementUnit L-SHOE AngVelNavFrameY;InertialMeasurementUnit L-SHOE Body_Ay;InertialMeasurementUnit L-SHOE Nav_Ax;InertialMeasurementUnit L-SHOE Nav_Ay;InertialMeasurementUnit L-SHOE AngVelBodyFrameY;InertialMeasurementUnit L-SHOE Body_Ax;InertialMeasurementUnit L-SHOE AngVelBodyFrameZ;InertialMeasurementUnit L-SHOE Body_Az;InertialMeasurementUnit L-SHOE AngVelBodyFrameX;InertialMeasurementUnit L-SHOE AngVelNavFrameX;InertialMeasurementUnit L-SHOE Nav_Az;InertialMeasurementUnit L-SHOE AngVelNavFrameZ
-20;595;7;6;47;-3;9;-826;20;47;-18;9
-25;596;5;0;18;-9;3;-835;25;18;-26;3
-1;588;-2;6;39;-16;9;-834;1;39;-21;9
14;593;-1;9;6;-12;5;-826;-14;6;-17;5
21;593;3;4;20;-5;29;-822;-21;20;-14;29
51;615;-4;4;-3;16;-10;-811;-51;-3;-18;-10
2;594;-1;0;-13;-2;-11;-829;-2;-13;-19;-11
-9;601;4;5;-14;-5;-3;-828;9;-14;-23;-3
-8;597;0;-4;-2;1;19;-830;8;-2;-23;19
-27;487;1;-1;5;-92;-7;-889;27;5;-17;-7
14;618;2;0;-24;19;-4;-815;-14;-24;-23;-4
2;597;1;-4;1;0;10;-829;-2;1;-21;10
12;477;0;1;-17;-102;-4;-885;-12;-17;-11;-4
14;602;2;4;9;-6;19;-831;-14;9;-26;19
15;491;-7;2;-7;-89;-18;-892;-15;-7;-22;-18
1;595;-3;-6;-15;3;-3;-832;-1;-15;-22;-3
3;597;-9;4;32;-5;5;-843;-3;32;-33;5
8;594;3;-9;-18;12;-1;-830;-8;-18;-21;-1
1;594;-1;-5;5;7;10;-832;-1;5;-23;10
19;485;3;3;23;-97;10;-890;-19;23;-18;10
11;596;0;4;-6;-3;0;-830;-11;-6;-22;0
-11;596;1;5;-4;-3;-3;-831;11;-4;-23;-3
-10;599;3;2;0;-1;-4;-832;10;0;-25;-4
-9;597;0;-7;-16;13;7;-824;9;-16;-18;7
5;485;-1;-1;-7;-95;-8;-887;-5;-7;-16;-8
13;598;3;0;5;0;-8;-834;-13;5;-26;-8
-5;490;-1;7;-27;-100;2;-888;5;-27;-19;2
-16;621;5;1;-47;17;-1;-812;16;-47;-23;-1
1;589;-2;-4;18;-1;24;-831;-1;18;-18;24
-27;591;-2;-6;4;1;-4;-833;27;4;-22;-4
4;484;-6;3;3;-65;13;-903;-4;3;-26;13
6;484;-3;5;7;-62;18;-904;-6;7;-27;18
14;487;0;-5;-10;-95;3;-886;-14;-10;-16;3
16;484;0;-2;10;-91;-21;-885;-16;10;-13;-21
-13;494;9;-10;-1;-121;4;-889;13;-1;-25;4
-2;486;2;-3;24;-98;-12;-892;2;24;-21;-12
9;484;15;13;9;-53;-21;-897;-9;9;-20;-21
-6;600;4;4;5;2;3;-825;6;5;-20;3
3;483;2;2;10;-95;2;-891;-3;10;-18;2
8;621;2;6;44;13;22;-812;-8;44;-22;22
8;488;-1;-1;1;-94;-9;-889;-8;1;-19;-9
-10;617;-2;-3;25;19;-3;-818;10;25;-24;-3
-3;602;6;-1;9;6;6;-827;3;9;-23;6
2;621;-2;0;36;20;-13;-809;-2;36;-20;-13
12;489;-2;2;-10;-91;1;-892;-12;-10;-21;1
-12;596;-1;11;14;-8;11;-825;12;14;-17;11
-1;595;-2;5;6;-2;9;-828;1;6;-19;9
3;487;-3;0;-18;-91;-3;-885;-3;-18;-14;-3
16;594;1;2;10;1;-6;-825;-16;10;-17;-6
105;726;-18;6;74;148;105;-709;-105;74;-25;105
18;596;1;-1;25;4;11;-831;-18;25;-22;11
-3;595;3;-1;16;1;5;-827;3;16;-18;5
-20;463;76;-23;-29;-165;1;-902;20;-29;-22;1
12;603;3;6;10;-6;24;-836;-12;10;-30;24
2;483;-1;6;-14;-91;4;-898;-2;-14;-24;4
19;480;5;-6;22;-122;2;-895;-19;22;-22;2
-9;619;4;5;15;15;-23;-814;9;15;-22;-23
17;481;2;4;14;-91;32;-892;-17;14;-17;32
26;477;0;0;22;-85;20;-895;-26;22;-18;20
-23;485;0;2;-13;-92;6;-888;23;-13;-16;6
5;584;-8;-3;18;-2;8;-834;-5;18;-18;8
-22;591;-5;4;9;-8;13;-835;22;9;-23;13
10;471;4;-1;-8;-121;5;-892;-10;-8;-16;5
71;465;-3;-72;5;11;1;-894;-71;5;-5;1
31;601;-1;6;22;3;21;-826;-31;22;-21;21
5;594;2;-1;19;-2;7;-833;-5;19;-22;7
-4;589;-5;5;4;-8;15;-832;4;4;-20;15
-8;595;1;2;26;4;-19;-830;8;26;-22;-19
15;628;4;3;-26;27;-20;-807;-15;-26;-23;-20
20;595;0;-1;12;0;4;-834;-20;12;-25;4
1;595;-1;1;16;-3;7;-835;-1;16;-25;7
0;597;-1;-4;-5;9;-32;-839;0;-5;-29;-32
3;598;3;3;-3;-2;-6;-831;-3;-3;-23;-6
-6;595;-3;-4;-37;14;-22;-828;6;-37;-20;-22
0;593;-1;2;3;-2;-29;-832;0;3;-22;-29
-11;594;0;9;-4;-9;5;-828;11;-4;-19;5
-28;596;3;1;18;3;-10;-823;28;18;-17;-10
22;617;-2;4;-25;15;18;-817;-22;-25;-24;18
-38;622;4;4;13;19;15;-811;38;13;-22;15
-18;593;-2;2;24;-3;1;-835;18;24;-24;1
28;597;2;7;10;-7;-1;-829;-28;10;-21;-1
12;596;0;4;-7;-5;15;-832;-12;-7;-23;15
1;595;0;8;24;-9;18;-828;-1;24;-19;18
-3;590;-3;-1;-32;-2;2;-832;3;-32;-20;2
-1;592;-2;-1;-31;-1;-5;-832;1;-31;-21;-5
21;486;14;7;13;-67;7;-903;-21;13;-28;7
25;597;10;-3;32;8;24;-829;-25;32;-22;24
-31;590;-1;-7;3;10;-15;-837;31;3;-24;-15
-3;594;3;6;1;-7;7;-828;3;1;-19;7
11;593;0;-1;15;-1;27;-835;-11;15;-24;27
2;597;5;10;-4;-10;7;-830;-2;-4;-23;7
4;596;1;1;20;-3;1;-831;-4;20;-22;1
-12;591;-3;-1;-3;-2;-17;-832;12;-3;-21;-17
2;591;-4;-4;2;1;7;-835;-2;2;-23;7
11;590;-2;-4;4;1;11;-833;-11;4;-21;11
6;591;0;5;-15;-7;-25;-833;-6;-15;-22;-25
8;487;1;-5;-4;-95;15;-888;-8;-4;-17;15
-7;491;0;-7;8;-97;15;-891;7;8;-22;15
-25;591;0;2;2;-5;-2;-833;25;2;-22;-2
3;596;5;7;6;-7;28;-823;-3;6;-17;28
-1;595;2;3;10;-5;17;-830;1;10;-21;17
6;595;2;-1;-7;-1;-9;-832;-6;-7;-23;-9
-19;597;2;6;-7;-7;0;-831;19;-7;-24;0
-33;622;6;4;25;16;-8;-806;33;25;-18;-8
-4;592;-4;-4;-8;2;14;-838;4;-8;-25;14
22;595;-1;-3;-14;1;18;-837;-22;-14;-26;18
14;593;0;2;-26;-4;13;-830;-14;-26;-20;13
18;594;8;-2;-6;5;38;-830;-18;-6;-21;38
11;597;3;4;-13;-7;-23;-833;-11;-13;-24;-23
3;594;3;-1;10;-2;-13;-831;-3;10;-22;-13
10;592;-3;1;15;-5;20;-837;-10;15;-25;20
13;588;-4;0;-4;-5;-3;-834;-13;-4;-20;-3
-6;594;1;4;13;-8;-10;-832;6;13;-22;-10
-9;597;5;6;11;-8;-9;-830;9;11;-22;-9
-11;593;0;-4;-19;-1;26;-834;11;-19;-23;26
-13;589;-4;2;24;-7;-4;-832;13;24;-20;-4
50;594;0;-13;25;10;38;-826;-50;25;-17;38
-11;475;5;-3;2;-119;8;-895;11;2;-20;8
16;600;3;0;-31;-6;-2;-827;-16;-31;-22;-2
24;490;-6;0;-4;-88;1;-890;-24;-4;-20;1
-9;594;4;10;1;-12;-4;-826;9;1;-17;-4
4;593;0;-1;-1;-3;-5;-831;-4;-1;-21;-5
20;591;-1;-3;3;-1;-1;-833;-20;3;-20;-1
6;599;5;4;5;-6;6;-829;-6;5;-23;6
19;598;5;-1;-7;0;18;-832;-19;-7;-25;18
1;594;1;-1;-9;-1;31;-834;-1;-9;-25;31
-13;591;-2;2;-22;-5;-2;-835;13;-22;-22;-2
-15;592;0;1;30;-4;7;-833;15;30;-21;7
21;597;-3;3;46;7;-2;-828;-21;46;-21;-2
10;592;1;-5;-4;1;3;-834;-10;-4;-24;3
-6;594;3;0;-7;-3;-10;-831;6;-7;-22;-10
21;590;2;-4;1;1;7;-831;-21;1;-20;7
-7;470;4;1;21;-122;31;-892;7;21;-15;31
-1875;713;223;65;-909;167;1726;-855;1875;-909;-97;1726
5;474;-3;0;16;-62;22;-900;-5;16;-19;22
49;599;4;0;-6;-17;9;-824;-49;-6;-18;9
13;614;-2;0;-3;18;-33;-817;-13;-3;-22;-33
-1;472;3;2;-7;-131;-27;-894;1;-7;-19;-27
-16;487;13;-5;-11;-117;-14;-885;16;-11;-17;-14
-34;466;-8;1;-2;-113;-14;-898;34;-2;-18;-14
-25;607;16;-1;-35;-12;13;-817;25;-35;-18;13
-48;621;4;4;-17;17;26;-810;48;-17;-21;26
39;472;-6;4;-26;-124;-8;-897;-39;-26;-20;-8
3;475;0;1;-3;-91;13;-895;-3;-3;-17;13
-634;785;-137;6;1548;236;-370;-880;634;1548;-196;-370
-27;483;4;6;23;-103;13;-892;27;23;-20;13
-968;530;-81;-110;-1722;-8;2471;-802;968;-1722;50;2471
-30;474;-2;8;-1;-93;2;-894;30;-1;-16;2
-29;486;0;0;-16;-85;22;-886;29;-16;-13;22
5;476;-2;7;9;-84;-11;-902;-5;9;-24;-11
27;617;2;-4;19;20;42;-818;-27;19;-25;42
-16;480;-6;1;10;-79;3;-902;16;10;-24;3
38;476;0;4;5;-83;7;-897;-38;5;-19;7
-90;602;2;6;-68;-5;-45;-833;90;-68;-28;-45
-5759;1613;721;1006;2013;788;1346;-1030;5759;2013;-375;1346
39;483;5;8;17;-97;-11;-898;-39;17;-25;-11
16;482;3;-1;4;-147;10;-882;-16;4;-16;10
17;476;-1;-3;-7;-60;24;-897;-17;-7;-17;24
55;488;-5;3;-25;-41;4;-890;-55;-25;-16;4
27;488;3;-7;39;-116;-6;-883;-27;39;-16;-6
68;488;-9;1;60;-146;28;-883;-68;60;-19;28
-11;623;6;3;20;18;8;-814;11;20;-25;8
-463;659;-142;-271;-186;252;2123;-830;463;-186;-55;2123
-54;474;29;0;70;-89;15;-896;54;70;-16;15
78;474;-8;11;-137;-105;-48;-911;-78;-137;-33;-48
18;617;-2;3;15;20;-46;-811;-18;15;-20;-46
3;721;-3;7;-1;171;9;-698;-3;-1;-19;9
-10;468;6;4;-6;-122;30;-894;10;-6;-17;30
7;487;0;38;2;-90;-7;-907;-7;2;-33;-7
5;481;2;1;-17;-85;-15;-896;-5;-17;-21;-15
69;395;-6;35;-201;-95;250;-861;-69;-201;49;250
