Accelerometer LUA^ accX;Accelerometer LUA_ accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;InertialMeasurementUnit L-SHOE EuZ;Accelerometer LUA_ accX;Accelerometer LH accX;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX
-26.0;920.0;753.0;860.0;-617.0;8;-519.0;252.0;646.0;282.0;-752.0
221.0;733.0;429.0;880.0;-683.0;6;-679.0;406.0;443.0;414.0;-509.0
220.0;740.0;418.0;914.0;-644.0;6;-688.0;378.0;439.0;403.0;-613.0
171.0;819.0;886.0;855.0;-348.0;-8;-116.0;219.0;864.0;291.0;-721.0
200.0;759.0;437.0;823.0;-606.0;5;-695.0;341.0;424.0;366.0;-533.0
601.0;697.0;424.0;788.0;-1000.0;7;-98.0;696.0;654.0;453.0;-596.0
24.0;914.0;711.0;882.0;-583.0;10;-508.0;165.0;691.0;293.0;-754.0
223.0;747.0;414.0;839.0;-579.0;4;-686.0;343.0;428.0;463.0;-532.0
214.0;925.0;1054.0;865.0;-384.0;11;-192.0;230.0;956.0;281.0;-931.0
319.0;892.0;1015.0;828.0;-378.0;11;-185.0;290.0;922.0;363.0;-896.0
0.0;832.0;669.0;931.0;-747.0;-2;-501.0;305.0;591.0;278.0;-807.0
101.0;925.0;740.0;901.0;-431.0;-6;-421.0;281.0;740.0;420.0;-962.0
401.0;866.0;973.0;787.0;-468.0;11;-221.0;389.0;907.0;453.0;-835.0
376.0;828.0;955.0;805.0;-450.0;11;-243.0;400.0;887.0;427.0;-869.0
395.0;829.0;967.0;825.0;-450.0;11;-242.0;400.0;918.0;382.0;-869.0
405.0;846.0;968.0;815.0;-452.0;11;-242.0;389.0;887.0;453.0;-857.0
402.0;876.0;959.0;825.0;-453.0;11;-252.0;399.0;890.0;380.0;-853.0
290.0;863.0;979.0;947.0;-432.0;1;-175.0;279.0;935.0;388.0;-822.0
432.0;886.0;986.0;812.0;-440.0;12;-184.0;378.0;933.0;410.0;-878.0
425.0;885.0;978.0;788.0;-469.0;11;-214.0;409.0;951.0;512.0;-861.0
727.0;288.0;-25.0;862.0;-685.0;5;-160.0;790.0;382.0;785.0;-240.0
49.0;828.0;466.0;772.0;-689.0;23;-402.0;705.0;774.0;559.0;-798.0
349.0;675.0;460.0;793.0;-563.0;4;-391.0;809.0;698.0;636.0;-598.0
266.0;751.0;425.0;822.0;-603.0;4;-630.0;311.0;450.0;435.0;-640.0
304.0;791.0;427.0;830.0;-572.0;4;-668.0;394.0;493.0;448.0;-581.0
409.0;857.0;986.0;830.0;-457.0;11;-227.0;419.0;908.0;393.0;-827.0
390.0;859.0;984.0;828.0;-460.0;11;-249.0;400.0;893.0;438.0;-822.0
126.0;585.0;277.0;1029.0;-730.0;5;-508.0;726.0;601.0;713.0;-604.0
396.0;874.0;972.0;824.0;-444.0;11;-232.0;424.0;913.0;431.0;-883.0
388.0;842.0;947.0;805.0;-452.0;11;-231.0;394.0;909.0;464.0;-881.0
447.0;707.0;821.0;812.0;-769.0;13;-224.0;559.0;732.0;321.0;-733.0
394.0;824.0;935.0;825.0;-451.0;11;-247.0;389.0;898.0;341.0;-869.0
396.0;846.0;965.0;814.0;-443.0;11;-254.0;364.0;892.0;436.0;-863.0
-1.0;641.0;675.0;1014.0;-479.0;8;-354.0;217.0;573.0;210.0;-575.0
50.0;672.0;383.0;925.0;-803.0;3;-613.0;559.0;552.0;751.0;-520.0
390.0;866.0;985.0;816.0;-451.0;11;-215.0;368.0;919.0;447.0;-855.0
276.0;742.0;425.0;847.0;-592.0;4;-660.0;364.0;421.0;443.0;-595.0
310.0;892.0;987.0;966.0;-497.0;9;-255.0;330.0;932.0;427.0;-851.0
244.0;762.0;417.0;790.0;-579.0;4;-666.0;369.0;433.0;458.0;-567.0
264.0;784.0;447.0;806.0;-586.0;4;-688.0;369.0;454.0;433.0;-571.0
253.0;873.0;974.0;1024.0;-466.0;10;-214.0;315.0;923.0;366.0;-828.0
-19.0;695.0;553.0;719.0;-716.0;2;-686.0;776.0;501.0;458.0;-587.0
267.0;835.0;967.0;953.0;-364.0;10;-195.0;175.0;857.0;388.0;-832.0
396.0;863.0;976.0;808.0;-481.0;11;-229.0;411.0;899.0;420.0;-847.0
400.0;875.0;985.0;835.0;-476.0;11;-232.0;466.0;934.0;461.0;-832.0
242.0;783.0;464.0;822.0;-590.0;4;-669.0;349.0;470.0;391.0;-556.0
250.0;781.0;433.0;826.0;-589.0;4;-677.0;353.0;460.0;469.0;-545.0
389.0;867.0;960.0;833.0;-468.0;11;-261.0;425.0;921.0;433.0;-809.0
225.0;875.0;993.0;996.0;-407.0;10;-224.0;181.0;908.0;356.0;-844.0
224.0;890.0;993.0;980.0;-448.0;10;-242.0;235.0;938.0;343.0;-867.0
392.0;856.0;947.0;811.0;-461.0;11;-256.0;421.0;905.0;467.0;-853.0
120.0;671.0;482.0;913.0;-828.0;4;-725.0;844.0;491.0;787.0;-578.0
359.0;868.0;949.0;812.0;-472.0;11;-285.0;388.0;892.0;450.0;-885.0
238.0;723.0;394.0;798.0;-605.0;4;-674.0;399.0;439.0;450.0;-559.0
205.0;726.0;387.0;796.0;-594.0;4;-698.0;400.0;392.0;501.0;-584.0
108.0;749.0;503.0;922.0;-807.0;4;-672.0;740.0;557.0;696.0;-570.0
86.0;719.0;496.0;929.0;-779.0;4;-712.0;721.0;550.0;649.0;-595.0
98.0;612.0;282.0;822.0;-708.0;6;-501.0;774.0;570.0;729.0;-526.0
122.0;706.0;493.0;924.0;-799.0;4;-687.0;722.0;556.0;619.0;-578.0
213.0;722.0;372.0;810.0;-593.0;4;-715.0;343.0;402.0;469.0;-564.0
-107.0;623.0;383.0;815.0;-579.0;2;-769.0;344.0;331.0;313.0;-613.0
380.0;865.0;958.0;807.0;-504.0;11;-247.0;408.0;890.0;421.0;-860.0
191.0;728.0;379.0;800.0;-581.0;4;-713.0;389.0;411.0;442.0;-547.0
-23.0;583.0;711.0;829.0;-360.0;-13;-394.0;268.0;535.0;274.0;-452.0
461.0;978.0;1248.0;637.0;-692.0;-50;-124.0;545.0;1108.0;615.0;-973.0
126.0;703.0;500.0;930.0;-790.0;4;-690.0;681.0;546.0;704.0;-591.0
431.0;913.0;922.0;871.0;-569.0;44;-355.0;994.0;945.0;637.0;-662.0
288.0;680.0;751.0;1028.0;-600.0;-7;-336.0;478.0;710.0;505.0;-999.0
246.0;775.0;442.0;784.0;-596.0;4;-698.0;393.0;464.0;485.0;-521.0
353.0;852.0;967.0;826.0;-549.0;11;-276.0;491.0;917.0;481.0;-843.0
120.0;714.0;493.0;933.0;-811.0;4;-684.0;719.0;560.0;690.0;-567.0
229.0;758.0;414.0;847.0;-614.0;4;-680.0;386.0;430.0;456.0;-514.0
184.0;682.0;352.0;902.0;-599.0;4;-683.0;388.0;408.0;505.0;-506.0
105.0;711.0;523.0;909.0;-789.0;4;-657.0;670.0;553.0;694.0;-588.0
528.0;791.0;853.0;1059.0;-647.0;11;-264.0;616.0;829.0;525.0;-709.0
357.0;868.0;958.0;873.0;-444.0;11;-320.0;498.0;916.0;485.0;-841.0
129.0;707.0;522.0;911.0;-796.0;4;-675.0;711.0;556.0;665.0;-583.0
327.0;836.0;948.0;867.0;-405.0;11;-252.0;341.0;888.0;430.0;-972.0
129.0;753.0;535.0;903.0;-797.0;4;-668.0;727.0;585.0;663.0;-580.0
103.0;715.0;513.0;913.0;-768.0;4;-689.0;647.0;566.0;704.0;-588.0
184.0;618.0;402.0;1022.0;-860.0;5;-599.0;858.0;475.0;714.0;-421.0
181.0;713.0;885.0;886.0;-442.0;10;-133.0;500.0;792.0;149.0;-671.0
342.0;596.0;734.0;1030.0;-370.0;7;-99.0;349.0;710.0;378.0;-594.0
146.0;962.0;1091.0;908.0;-420.0;8;-120.0;326.0;1057.0;305.0;-889.0
175.0;696.0;383.0;933.0;-600.0;4;-716.0;295.0;402.0;424.0;-448.0
191.0;738.0;387.0;902.0;-624.0;4;-701.0;397.0;436.0;445.0;-465.0
-10.0;870.0;910.0;764.0;-608.0;-76;-412.0;416.0;871.0;442.0;-817.0
20.0;796.0;900.0;997.0;-872.0;-1;-659.0;485.0;699.0;494.0;-971.0
-102.0;269.0;43.0;994.0;-956.0;-18;-829.0;638.0;21.0;670.0;-609.0
217.0;758.0;405.0;857.0;-613.0;4;-687.0;384.0;421.0;492.0;-464.0
330.0;857.0;969.0;883.0;-431.0;11;-260.0;311.0;913.0;347.0;-929.0
207.0;696.0;614.0;989.0;-279.0;5;-205.0;475.0;852.0;591.0;-859.0
319.0;889.0;1006.0;929.0;-391.0;12;-268.0;446.0;935.0;444.0;-894.0
178.0;862.0;1022.0;978.0;-619.0;0;-376.0;389.0;898.0;518.0;-804.0
370.0;837.0;958.0;832.0;-451.0;12;-174.0;332.0;869.0;345.0;-827.0
130.0;741.0;539.0;923.0;-804.0;4;-643.0;703.0;556.0;645.0;-593.0
399.0;827.0;933.0;823.0;-459.0;12;-187.0;342.0;898.0;322.0;-831.0
229.0;729.0;826.0;1029.0;-535.0;5;-494.0;705.0;719.0;611.0;-879.0
406.0;836.0;948.0;807.0;-497.0;12;-230.0;425.0;887.0;378.0;-854.0
219.0;762.0;944.0;1009.0;-529.0;6;-480.0;663.0;745.0;649.0;-865.0
167.0;749.0;924.0;1007.0;-564.0;3;-464.0;707.0;717.0;610.0;-849.0
124.0;733.0;507.0;905.0;-799.0;4;-672.0;717.0;569.0;640.0;-574.0
125.0;721.0;524.0;926.0;-822.0;4;-676.0;707.0;532.0;611.0;-569.0
483.0;965.0;798.0;712.0;-476.0;11;-151.0;512.0;963.0;408.0;-869.0
689.0;1009.0;1161.0;677.0;-355.0;42;24.0;700.0;1180.0;372.0;-666.0
81.0;844.0;925.0;674.0;-376.0;2;-249.0;173.0;789.0;261.0;-802.0
122.0;706.0;506.0;934.0;-793.0;4;-668.0;724.0;566.0;710.0;-576.0
285.0;779.0;431.0;798.0;-547.0;4;-624.0;353.0;488.0;406.0;-630.0
261.0;748.0;419.0;805.0;-543.0;4;-620.0;327.0;454.0;451.0;-648.0
159.0;869.0;948.0;741.0;-373.0;8;-182.0;321.0;900.0;371.0;-934.0
258.0;921.0;892.0;978.0;-707.0;8;-358.0;601.0;888.0;512.0;-860.0
262.0;740.0;418.0;774.0;-533.0;4;-642.0;326.0;446.0;460.0;-634.0
302.0;812.0;464.0;803.0;-563.0;4;-640.0;351.0;516.0;387.0;-590.0
115.0;626.0;684.0;1128.0;-298.0;-12;-157.0;194.0;614.0;214.0;-654.0
112.0;716.0;536.0;932.0;-803.0;4;-659.0;724.0;576.0;598.0;-570.0
247.0;744.0;409.0;834.0;-545.0;4;-659.0;344.0;445.0;372.0;-584.0
266.0;791.0;436.0;803.0;-560.0;4;-652.0;363.0;478.0;431.0;-553.0
271.0;827.0;942.0;894.0;-367.0;3;-172.0;246.0;908.0;355.0;-815.0
259.0;818.0;914.0;914.0;-353.0;3;-135.0;253.0;932.0;366.0;-807.0
363.0;707.0;391.0;923.0;-875.0;0;-610.0;779.0;457.0;749.0;-423.0
284.0;794.0;436.0;781.0;-561.0;4;-631.0;350.0;495.0;417.0;-608.0
51.0;1028.0;1091.0;1042.0;-808.0;1;-646.0;832.0;734.0;429.0;-370.0
246.0;750.0;406.0;755.0;-556.0;4;-615.0;335.0;437.0;405.0;-625.0
260.0;959.0;973.0;711.0;-363.0;17;-309.0;543.0;936.0;465.0;-1078.0
105.0;896.0;836.0;900.0;-705.0;4;-484.0;638.0;810.0;574.0;-847.0
219.0;732.0;393.0;779.0;-553.0;4;-680.0;366.0;403.0;395.0;-591.0
234.0;744.0;399.0;790.0;-549.0;4;-692.0;390.0;423.0;508.0;-568.0
271.0;782.0;445.0;812.0;-561.0;3;-667.0;360.0;471.0;429.0;-562.0
288.0;828.0;464.0;788.0;-574.0;3;-656.0;360.0;516.0;400.0;-586.0
445.0;866.0;945.0;843.0;-504.0;11;-240.0;521.0;867.0;487.0;-795.0
440.0;859.0;895.0;835.0;-502.0;11;-260.0;527.0;879.0;463.0;-785.0
121.0;731.0;559.0;914.0;-797.0;4;-688.0;680.0;506.0;682.0;-585.0
178.0;977.0;967.0;979.0;-636.0;1;-411.0;820.0;858.0;498.0;-856.0
204.0;1162.0;904.0;882.0;-569.0;1;-366.0;835.0;1034.0;493.0;-764.0
113.0;678.0;501.0;953.0;-853.0;3;-814.0;630.0;404.0;619.0;-508.0
290.0;790.0;435.0;746.0;-550.0;3;-620.0;374.0;483.0;397.0;-520.0
291.0;798.0;452.0;754.0;-586.0;3;-619.0;377.0;485.0;374.0;-522.0
440.0;820.0;894.0;832.0;-524.0;11;-233.0;485.0;866.0;482.0;-829.0
457.0;730.0;489.0;700.0;-699.0;10;-342.0;711.0;709.0;716.0;-617.0
112.0;712.0;512.0;922.0;-803.0;4;-680.0;726.0;553.0;638.0;-566.0
427.0;829.0;898.0;834.0;-517.0;11;-242.0;491.0;849.0;444.0;-861.0
105.0;707.0;502.0;925.0;-805.0;4;-681.0;695.0;543.0;677.0;-573.0
123.0;706.0;523.0;912.0;-800.0;4;-699.0;680.0;522.0;708.0;-577.0
302.0;773.0;423.0;782.0;-543.0;3;-648.0;392.0;437.0;502.0;-587.0
26.0;840.0;672.0;935.0;-806.0;2;-854.0;763.0;495.0;814.0;-232.0
88.0;734.0;539.0;914.0;-727.0;3;-676.0;656.0;560.0;734.0;-583.0
413.0;891.0;980.0;852.0;-487.0;11;-257.0;463.0;903.0;418.0;-861.0
126.0;727.0;575.0;920.0;-820.0;3;-676.0;708.0;580.0;744.0;-577.0
94.0;727.0;553.0;923.0;-809.0;3;-701.0;656.0;575.0;687.0;-586.0
116.0;730.0;555.0;930.0;-818.0;4;-669.0;632.0;538.0;674.0;-566.0
133.0;645.0;531.0;-180.0;-695.0;-43;-463.0;701.0;667.0;669.0;-552.0
61.0;1045.0;755.0;907.0;-589.0;1;-425.0;550.0;784.0;494.0;-894.0
88.0;727.0;530.0;911.0;-815.0;4;-679.0;678.0;514.0;651.0;-571.0
111.0;725.0;496.0;905.0;-801.0;4;-683.0;701.0;563.0;641.0;-556.0
408.0;905.0;987.0;851.0;-490.0;12;-260.0;449.0;911.0;440.0;-860.0
97.0;733.0;514.0;904.0;-813.0;3;-665.0;758.0;578.0;685.0;-584.0
213.0;807.0;459.0;975.0;-835.0;5;-714.0;681.0;504.0;738.0;-509.0
97.0;894.0;929.0;818.0;-286.0;44;-264.0;257.0;899.0;373.0;-726.0
124.0;715.0;547.0;926.0;-789.0;3;-676.0;685.0;546.0;643.0;-575.0
147.0;731.0;551.0;919.0;-777.0;3;-633.0;729.0;597.0;671.0;-589.0
133.0;724.0;511.0;927.0;-794.0;3;-639.0;742.0;584.0;680.0;-593.0
87.0;728.0;505.0;909.0;-814.0;4;-682.0;688.0;544.0;722.0;-565.0
102.0;705.0;544.0;915.0;-790.0;4;-678.0;629.0;511.0;689.0;-570.0
93.0;725.0;522.0;903.0;-782.0;4;-687.0;705.0;588.0;705.0;-585.0
120.0;739.0;548.0;904.0;-817.0;3;-672.0;751.0;571.0;698.0;-574.0
274.0;1028.0;799.0;952.0;-558.0;0;-465.0;563.0;813.0;379.0;-837.0
162.0;744.0;578.0;924.0;-781.0;3;-669.0;672.0;590.0;696.0;-589.0
352.0;1012.0;762.0;943.0;-375.0;0;-421.0;382.0;834.0;397.0;-632.0
393.0;895.0;968.0;834.0;-484.0;12;-271.0;447.0;919.0;455.0;-863.0
394.0;1032.0;659.0;946.0;-546.0;-1;-520.0;479.0;752.0;423.0;-523.0
372.0;957.0;1015.0;763.0;-535.0;-9;-343.0;450.0;996.0;439.0;-815.0
137.0;732.0;538.0;923.0;-759.0;3;-649.0;750.0;587.0;668.0;-601.0
-28.0;616.0;641.0;1036.0;-780.0;5;-812.0;646.0;437.0;716.0;-498.0
102.0;697.0;521.0;906.0;-790.0;4;-680.0;727.0;495.0;708.0;-583.0
289.0;862.0;936.0;1031.0;-390.0;4;-162.0;310.0;878.0;294.0;-840.0
171.0;887.0;999.0;971.0;-416.0;3;-194.0;335.0;899.0;280.0;-872.0
139.0;733.0;536.0;924.0;-810.0;3;-659.0;704.0;555.0;673.0;-573.0
159.0;735.0;551.0;933.0;-793.0;3;-698.0;670.0;569.0;655.0;-600.0
135.0;755.0;526.0;907.0;-802.0;3;-665.0;726.0;562.0;731.0;-610.0
327.0;758.0;455.0;889.0;-558.0;4;-580.0;321.0;487.0;348.0;-607.0
1.0;764.0;995.0;835.0;-824.0;4;-756.0;1015.0;641.0;779.0;-539.0
115.0;695.0;501.0;911.0;-764.0;4;-689.0;727.0;555.0;659.0;-573.0
400.0;871.0;958.0;850.0;-477.0;12;-265.0;456.0;907.0;389.0;-855.0
150.0;755.0;540.0;942.0;-795.0;3;-630.0;688.0;611.0;689.0;-590.0
140.0;955.0;927.0;1022.0;-354.0;4;-243.0;431.0;844.0;368.0;-931.0
398.0;858.0;930.0;862.0;-436.0;12;-257.0;448.0;899.0;399.0;-868.0
641.0;832.0;867.0;967.0;-163.0;4;107.0;213.0;900.0;29.0;-860.0
409.0;845.0;935.0;852.0;-436.0;12;-248.0;411.0;879.0;516.0;-875.0
513.0;870.0;597.0;954.0;-584.0;-6;-437.0;439.0;644.0;471.0;-706.0
639.0;929.0;585.0;821.0;-621.0;9;-331.0;642.0;725.0;569.0;-790.0
514.0;882.0;603.0;1020.0;-574.0;-6;-492.0;516.0;634.0;548.0;-686.0
379.0;850.0;939.0;832.0;-443.0;12;-270.0;416.0;877.0;403.0;-883.0
371.0;871.0;947.0;851.0;-437.0;12;-278.0;402.0;874.0;462.0;-892.0
387.0;869.0;981.0;846.0;-422.0;12;-255.0;381.0;890.0;520.0;-888.0
528.0;880.0;644.0;1010.0;-612.0;-4;-439.0;383.0;674.0;508.0;-701.0
97.0;729.0;544.0;899.0;-778.0;4;-683.0;733.0;573.0;596.0;-566.0
481.0;858.0;602.0;992.0;-596.0;-4;-485.0;375.0;653.0;451.0;-696.0
361.0;837.0;1009.0;854.0;-429.0;12;-201.0;433.0;898.0;455.0;-846.0
96.0;729.0;512.0;906.0;-783.0;4;-699.0;666.0;536.0;655.0;-567.0
214.0;962.0;1048.0;1007.0;-334.0;3;-184.0;205.0;1018.0;437.0;-888.0
68.0;710.0;526.0;889.0;-824.0;4;-674.0;694.0;547.0;640.0;-571.0
468.0;840.0;553.0;1036.0;-490.0;-2;-473.0;436.0;599.0;451.0;-741.0
505.0;854.0;591.0;958.0;-616.0;-2;-528.0;442.0;621.0;514.0;-586.0
95.0;697.0;533.0;885.0;-811.0;4;-668.0;675.0;544.0;717.0;-578.0
511.0;876.0;1046.0;989.0;-354.0;11;-49.0;204.0;1006.0;277.0;-881.0
105.0;700.0;532.0;902.0;-836.0;4;-650.0;652.0;546.0;673.0;-569.0
-3.0;851.0;986.0;1023.0;-430.0;6;-243.0;345.0;895.0;339.0;-752.0
101.0;715.0;501.0;894.0;-820.0;4;-690.0;699.0;540.0;675.0;-588.0
466.0;848.0;584.0;1021.0;-567.0;-1;-542.0;414.0;600.0;484.0;-596.0
78.0;695.0;505.0;892.0;-761.0;4;-690.0;666.0;543.0;670.0;-580.0
179.0;724.0;433.0;1007.0;-533.0;3;-743.0;450.0;395.0;497.0;-432.0
247.0;718.0;442.0;998.0;-628.0;13;-706.0;467.0;429.0;508.0;-501.0
-175.0;823.0;957.0;907.0;-800.0;4;-619.0;751.0;823.0;579.0;-794.0
390.0;704.0;342.0;941.0;-806.0;5;-617.0;633.0;408.0;698.0;-454.0
96.0;692.0;515.0;900.0;-809.0;4;-679.0;681.0;535.0;613.0;-588.0
78.0;741.0;521.0;917.0;-741.0;4;-714.0;679.0;531.0;727.0;-596.0
-11.0;905.0;962.0;1017.0;-436.0;9;-242.0;337.0;925.0;377.0;-886.0
331.0;647.0;265.0;947.0;-766.0;4;-678.0;653.0;352.0;684.0;-470.0
26.0;938.0;1012.0;1031.0;-413.0;9;-218.0;295.0;956.0;373.0;-904.0
202.0;705.0;399.0;956.0;-660.0;18;-670.0;494.0;410.0;528.0;-520.0
54.0;840.0;948.0;698.0;-671.0;8;-561.0;270.0;653.0;355.0;-726.0
478.0;868.0;627.0;1016.0;-544.0;0;-434.0;296.0;662.0;346.0;-700.0
489.0;888.0;634.0;969.0;-583.0;1;-481.0;372.0;652.0;460.0;-690.0
482.0;795.0;511.0;961.0;-674.0;1;-498.0;481.0;555.0;517.0;-591.0
213.0;830.0;981.0;998.0;-447.0;-10;-202.0;235.0;861.0;332.0;-829.0
296.0;774.0;373.0;979.0;-740.0;6;-482.0;889.0;626.0;666.0;-557.0
135.0;729.0;553.0;924.0;-769.0;3;-688.0;770.0;583.0;664.0;-615.0
176.0;714.0;806.0;921.0;-220.0;-6;-92.0;-29.0;712.0;88.0;-660.0
270.0;749.0;816.0;1071.0;-247.0;-9;-29.0;153.0;869.0;235.0;-819.0
290.0;747.0;832.0;1011.0;-398.0;-11;-164.0;397.0;821.0;422.0;-955.0
181.0;886.0;998.0;749.0;-370.0;8;-183.0;217.0;944.0;259.0;-940.0
425.0;733.0;482.0;947.0;-766.0;1;-571.0;412.0;469.0;542.0;-625.0
162.0;749.0;542.0;938.0;-809.0;3;-650.0;719.0;589.0;667.0;-612.0
94.0;705.0;499.0;891.0;-771.0;4;-677.0;652.0;515.0;684.0;-611.0
133.0;723.0;511.0;903.0;-795.0;4;-698.0;709.0;561.0;703.0;-605.0
457.0;840.0;561.0;1063.0;-463.0;1;-466.0;371.0;592.0;420.0;-705.0
149.0;752.0;509.0;922.0;-769.0;3;-638.0;692.0;578.0;709.0;-602.0
273.0;940.0;922.0;942.0;-404.0;4;-224.0;370.0;907.0;333.0;-863.0
156.0;852.0;978.0;750.0;-363.0;8;-201.0;224.0;877.0;315.0;-848.0
306.0;948.0;827.0;953.0;-559.0;4;-271.0;613.0;880.0;358.0;-860.0
15.0;905.0;960.0;1030.0;-449.0;9;-248.0;347.0;934.0;353.0;-900.0
-10.0;940.0;973.0;1011.0;-437.0;9;-223.0;288.0;916.0;333.0;-905.0
212.0;870.0;778.0;978.0;-574.0;5;-291.0;671.0;907.0;537.0;-828.0
331.0;1026.0;721.0;965.0;-751.0;3;-292.0;663.0;987.0;594.0;-720.0
242.0;900.0;834.0;963.0;-460.0;5;-222.0;593.0;921.0;481.0;-848.0
401.0;935.0;631.0;380.0;-315.0;5;-318.0;166.0;708.0;285.0;-912.0
224.0;936.0;795.0;950.0;-480.0;4;-263.0;681.0;871.0;487.0;-855.0
248.0;924.0;829.0;952.0;-441.0;3;-228.0;614.0;928.0;454.0;-869.0
249.0;944.0;821.0;943.0;-454.0;2;-242.0;630.0;931.0;432.0;-856.0
122.0;716.0;513.0;927.0;-777.0;4;-668.0;704.0;583.0;660.0;-600.0
256.0;916.0;841.0;949.0;-443.0;3;-215.0;628.0;901.0;426.0;-866.0
93.0;733.0;512.0;903.0;-788.0;4;-668.0;694.0;543.0;637.0;-602.0
86.0;755.0;530.0;893.0;-780.0;4;-688.0;652.0;548.0;636.0;-612.0
285.0;934.0;838.0;923.0;-444.0;3;-230.0;619.0;920.0;517.0;-878.0
32.0;974.0;1131.0;918.0;-298.0;9;-206.0;887.0;1079.0;236.0;-1034.0
241.0;949.0;838.0;951.0;-444.0;3;-232.0;603.0;932.0;490.0;-872.0
269.0;926.0;788.0;938.0;-502.0;3;-261.0;660.0;910.0;438.0;-853.0
185.0;649.0;753.0;966.0;-369.0;3;-156.0;233.0;700.0;231.0;-512.0
203.0;937.0;916.0;891.0;-555.0;2;-328.0;535.0;909.0;648.0;-728.0
113.0;728.0;543.0;904.0;-788.0;4;-683.0;696.0;538.0;712.0;-636.0
126.0;733.0;498.0;918.0;-796.0;4;-654.0;691.0;575.0;672.0;-631.0
262.0;941.0;813.0;913.0;-464.0;2;-211.0;641.0;895.0;374.0;-865.0
272.0;930.0;778.0;955.0;-497.0;3;-283.0;715.0;903.0;500.0;-845.0
238.0;933.0;791.0;961.0;-402.0;2;-218.0;584.0;910.0;402.0;-858.0
142.0;736.0;508.0;912.0;-807.0;4;-617.0;730.0;587.0;690.0;-592.0
134.0;741.0;495.0;942.0;-740.0;4;-652.0;735.0;591.0;711.0;-614.0
275.0;924.0;833.0;935.0;-429.0;2;-225.0;641.0;924.0;375.0;-854.0
142.0;756.0;493.0;930.0;-794.0;4;-660.0;745.0;609.0;647.0;-634.0
242.0;901.0;778.0;942.0;-415.0;1;-208.0;622.0;892.0;484.0;-830.0
89.0;901.0;794.0;1091.0;-496.0;5;-530.0;452.0;782.0;614.0;-769.0
266.0;914.0;789.0;937.0;-454.0;1;-257.0;635.0;901.0;497.0;-830.0
299.0;869.0;919.0;974.0;-473.0;6;-175.0;536.0;938.0;384.0;-823.0
140.0;782.0;518.0;914.0;-795.0;4;-649.0;706.0;587.0;618.0;-602.0
141.0;773.0;517.0;903.0;-795.0;4;-634.0;718.0;609.0;622.0;-602.0
266.0;909.0;812.0;915.0;-407.0;1;-204.0;610.0;906.0;491.0;-825.0
374.0;782.0;333.0;790.0;-796.0;7;-608.0;880.0;515.0;721.0;-477.0
264.0;932.0;832.0;913.0;-440.0;1;-238.0;654.0;948.0;426.0;-857.0
319.0;918.0;949.0;1048.0;-468.0;7;-235.0;387.0;926.0;279.0;-850.0
144.0;719.0;496.0;883.0;-780.0;4;-620.0;756.0;546.0;653.0;-615.0
165.0;770.0;648.0;1069.0;-606.0;8;-529.0;671.0;707.0;492.0;-946.0
186.0;763.0;518.0;872.0;-797.0;4;-585.0;728.0;630.0;686.0;-609.0
286.0;810.0;887.0;987.0;-462.0;7;-271.0;711.0;862.0;601.0;-920.0
141.0;725.0;540.0;908.0;-786.0;4;-653.0;699.0;571.0;653.0;-609.0
171.0;753.0;560.0;914.0;-792.0;4;-662.0;728.0;584.0;718.0;-603.0
162.0;749.0;514.0;924.0;-791.0;4;-677.0;688.0;567.0;690.0;-626.0
149.0;732.0;536.0;930.0;-804.0;4;-704.0;717.0;559.0;685.0;-601.0
169.0;744.0;505.0;923.0;-774.0;4;-659.0;747.0;584.0;724.0;-614.0
342.0;839.0;640.0;961.0;-818.0;6;-675.0;903.0;590.0;764.0;-521.0
-83.0;882.0;719.0;991.0;-697.0;8;-529.0;425.0;745.0;502.0;-845.0
92.0;881.0;788.0;1033.0;-758.0;9;-440.0;311.0;785.0;413.0;-817.0
23.0;864.0;684.0;1057.0;-739.0;8;-484.0;364.0;732.0;479.0;-799.0
306.0;972.0;1066.0;1036.0;-518.0;2;-300.0;330.0;1083.0;594.0;-817.0
55.0;691.0;598.0;1011.0;-945.0;3;-664.0;764.0;541.0;759.0;-608.0
465.0;727.0;472.0;910.0;-706.0;10;-386.0;777.0;680.0;643.0;-656.0
144.0;974.0;1106.0;803.0;-530.0;9;-224.0;340.0;1040.0;453.0;-825.0
307.0;981.0;1022.0;1760.0;-461.0;2;-29.0;140.0;989.0;214.0;-1055.0
-233.0;-648.0;-814.0;375.0;-455.0;4;-559.0;341.0;-716.0;595.0;801.0
230.0;843.0;981.0;1053.0;-343.0;13;-216.0;300.0;904.0;315.0;-896.0
434.0;874.0;947.0;974.0;-246.0;9;-31.0;311.0;932.0;215.0;-1021.0
542.0;695.0;674.0;541.0;-554.0;6;-144.0;700.0;784.0;569.0;-630.0
352.0;1027.0;1197.0;844.0;-610.0;11;-156.0;535.0;1042.0;394.0;-822.0
-28.0;1130.0;1251.0;989.0;-383.0;-6;-449.0;312.0;1119.0;300.0;-1338.0
348.0;941.0;993.0;983.0;-510.0;8;-250.0;365.0;953.0;366.0;-836.0
527.0;957.0;1025.0;1118.0;-383.0;12;-29.0;380.0;1000.0;298.0;-974.0
