InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit R-SHOE Body_Ax;Accelerometer RKN_ accY;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer RKN_ accX
-783;525.0;-29.0;-5;24;-5;-256;951.0;-11;77;-5;300.0
-784;544.0;-32.0;-5;24;-5;-247;938.0;-3;81;-5;290.0
-789;524.0;-22.0;-5;24;5;-239;929.0;7;77;5;289.0
-791;565.0;-16.0;-5;24;46;-246;943.0;0;71;46;276.0
-791;539.0;-32.0;-5;24;-12;-238;917.0;6;74;-12;311.0
-786;521.0;-31.0;-5;24;-2;-241;921.0;1;78;-2;301.0
-785;551.0;-60.0;-5;24;-34;-235;942.0;8;78;-34;282.0
-793;585.0;15.0;-5;24;-26;-263;922.0;-23;67;-26;250.0
-795;527.0;-54.0;-6;24;-43;-234;920.0;3;73;-43;386.0
-799;547.0;-74.0;-6;24;-65;-246;949.0;-10;69;-65;394.0
-830;-303.0;-323.0;15;7;50;-276;551.0;-210;108;50;1008.0
-752;525.0;-107.0;-2;23;2548;-322;883.0;40;65;2548;343.0
-804;529.0;55.0;-28;14;-48;-233;912.0;-9;94;-48;183.0
-804;834.0;-275.0;41;16;49;-221;1203.0;35;89;49;205.0
-807;938.0;-1.0;21;28;16;-285;405.0;-91;77;16;538.0
-818;809.0;-64.0;-4;19;16;-253;923.0;10;74;16;357.0
-811;970.0;-31.0;26;16;-3;-248;857.0;-17;76;-3;444.0
-825;848.0;-54.0;-4;19;43;-259;898.0;4;66;43;375.0
-842;827.0;-132.0;-4;19;43;-220;893.0;18;60;43;309.0
-832;788.0;-166.0;-4;19;-3;-252;895.0;16;58;-3;306.0
-821;692.0;53.0;15;21;36;-256;552.0;49;48;36;152.0
-790;111.0;59.0;92;14;-40;-297;838.0;-126;85;-40;774.0
-834;836.0;-228.0;-4;19;26;-221;888.0;13;71;26;317.0
-841;851.0;-145.0;-3;19;51;-226;912.0;14;62;51;341.0
-819;481.0;81.0;50;20;2;-266;912.0;-5;67;2;335.0
-823;454.0;50.0;50;20;-1;-261;904.0;-3;64;-1;378.0
-816;343.0;83.0;31;18;-3;-249;885.0;-8;74;-3;431.0
-890;944.0;-92.0;25;15;119;-200;931.0;74;38;119;184.0
-840;831.0;-229.0;-3;19;34;-235;861.0;15;58;34;338.0
-817;837.0;-193.0;-3;19;18;-278;908.0;12;60;18;400.0
-828;896.0;-212.0;-1;20;-66;-244;843.0;-1;66;-66;269.0
-773;927.0;-134.0;-2;21;4;-276;874.0;21;78;4;345.0
-781;915.0;-190.0;-2;21;-22;-274;899.0;-1;74;-22;326.0
-776;931.0;-203.0;-2;21;-3;-275;907.0;3;76;-3;326.0
-774;930.0;-186.0;-2;21;-1;-278;884.0;-6;79;-1;337.0
-876;593.0;1.0;0;30;72;-97;965.0;-333;148;72;19.0
-811;935.0;-169.0;-2;20;11;-263;858.0;6;62;11;364.0
-796;529.0;297.0;119;11;-58;-228;787.0;9;98;-58;462.0
-791;968.0;-144.0;-4;18;0;-241;912.0;13;66;0;404.0
-806;896.0;-251.0;-2;20;27;-259;869.0;5;72;27;364.0
-801;887.0;-223.0;-2;21;-8;-270;869.0;-2;73;-8;373.0
-820;754.0;135.0;5;19;-11;-295;969.0;4;69;-11;85.0
-815;595.0;246.0;26;17;-14;-267;891.0;-13;71;-14;329.0
-813;643.0;108.0;4;21;40;-303;957.0;7;71;40;83.0
-813;628.0;54.0;8;12;17;-258;969.0;10;67;17;154.0
-821;633.0;48.0;8;12;-2;-239;957.0;-9;69;-2;173.0
-826;624.0;44.0;8;12;-23;-266;945.0;4;59;-23;215.0
-817;614.0;41.0;8;12;-33;-260;941.0;6;69;-33;232.0
-822;771.0;152.0;4;19;22;-286;975.0;9;63;22;99.0
-834;625.0;83.0;7;12;-9;-245;970.0;-17;65;-9;197.0
-800;974.0;191.0;9;21;36;-332;972.0;-14;77;36;-152.0
-875;-92.0;-85.0;10;27;27;-209;103.0;-145;28;27;417.0
-831;710.0;-26.0;6;12;19;-247;797.0;-17;74;19;381.0
-818;491.0;145.0;48;20;-15;-272;912.0;-5;71;-15;333.0
-844;591.0;152.0;146;26;-6;-224;914.0;-32;64;-6;289.0
-775;913.0;-197.0;-2;20;4;-275;886.0;-8;80;4;332.0
-769;930.0;-218.0;-2;20;-9;-269;888.0;2;81;-9;344.0
-779;920.0;-211.0;-2;20;-26;-275;886.0;-4;77;-26;346.0
-799;906.0;-214.0;-2;20;2;-264;878.0;5;73;2;364.0
-798;925.0;-223.0;-2;19;7;-264;869.0;2;72;7;370.0
-768;929.0;-190.0;-2;20;-15;-276;888.0;-5;80;-15;334.0
-776;911.0;-201.0;-2;20;-17;-272;879.0;0;78;-17;348.0
-825;423.0;-279.0;107;22;12;-221;829.0;-7;69;12;415.0
-840;454.0;-249.0;106;21;22;-217;858.0;0;65;22;371.0
-796;903.0;-216.0;-2;19;-36;-268;847.0;0;77;-36;330.0
-779;943.0;-182.0;-2;21;-24;-273;860.0;1;82;-24;374.0
-792;900.0;-219.0;-2;19;2;-272;868.0;-6;75;2;358.0
-792;513.0;76.0;144;28;16;-318;927.0;-17;71;16;273.0
-782;400.0;31.0;19;13;17;-332;927.0;-86;80;17;303.0
-829;471.0;121.0;51;19;-7;-240;916.0;4;67;-7;317.0
-816;437.0;107.0;30;19;-3;-268;925.0;0;72;-3;309.0
-790;394.0;80.0;19;14;122;-346;917.0;-82;68;122;297.0
-832;482.0;114.0;52;19;-15;-243;895.0;-5;63;-15;332.0
-833;288.0;73.0;79;19;-28;-259;886.0;26;65;-28;480.0
-823;277.0;57.0;14;10;28;-253;903.0;-137;73;28;340.0
-841;323.0;9.0;4;-2;106;-287;877.0;-242;75;106;465.0
-940;300.0;10.0;14;28;584;-530;908.0;-546;105;584;256.0
-816;269.0;64.0;5;29;98;-278;887.0;-17;81;98;416.0
-838;331.0;17.0;53;18;-4;-234;898.0;0;65;-4;386.0
-823;422.0;-66.0;51;20;5;-262;898.0;0;66;5;444.0
-791;534.0;-32.0;-9;29;-40;-331;771.0;-341;113;-40;520.0
-542;436.0;35.0;-16;27;-1130;-253;916.0;-483;760;-1130;443.0
-837;366.0;-77.0;108;29;-39;-226;951.0;-224;85;-39;231.0
-819;385.0;94.0;-12;24;18;-277;942.0;-161;73;18;299.0
-836;379.0;7.0;53;18;28;-244;922.0;-3;64;28;373.0
-837;267.0;98.0;9;16;8;-251;907.0;6;63;8;363.0
-827;406.0;2.0;55;17;58;-221;895.0;-8;69;58;331.0
-812;879.0;-72.0;-1;21;-13;-270;849.0;27;66;-13;318.0
-788;929.0;-165.0;-1;17;-26;-259;908.0;1;73;-26;241.0
-773;932.0;-145.0;-2;21;-6;-271;906.0;25;75;-6;263.0
-844;625.0;-152.0;-4;24;-23;-281;988.0;-86;76;-23;324.0
-837;294.0;-28.0;61;23;287;-304;894.0;-70;29;287;404.0
-810;415.0;17.0;55;17;-7;-227;904.0;-27;78;-7;362.0
-840;684.0;34.0;12;9;29;-235;811.0;-180;83;29;359.0
-1940;682.0;59.0;116;2;-444;-896;742.0;-986;-1433;-444;352.0
-804;1054.0;-294.0;32;25;-9;-293;672.0;-21;66;-9;-110.0
-724;1023.0;22.0;-3;21;217;-334;946.0;-15;90;217;275.0
-818;918.0;-140.0;-1;20;4;-237;866.0;14;70;4;299.0
-810;922.0;-174.0;-1;20;-20;-252;886.0;-1;68;-20;309.0
-1001;559.0;184.0;140;-88;346;-1145;990.0;-998;1376;346;239.0
-732;1000.0;29.0;-2;21;-18;-323;938.0;1;85;-18;287.0
-809;852.0;-232.0;-3;16;-12;-226;850.0;1;73;-12;391.0
-771;938.0;-205.0;-2;21;28;-279;900.0;4;81;28;336.0
-796;457.0;135.0;-165;16;15;-328;956.0;-26;73;15;206.0
-730;950.0;-222.0;-4;19;32;-274;906.0;0;89;32;354.0
-809;874.0;-236.0;-3;16;-2;-231;868.0;0;69;-2;378.0
-847;896.0;-387.0;-9;15;-11;-235;910.0;-24;55;-11;413.0
-778;938.0;-188.0;-2;21;41;-273;887.0;3;77;41;345.0
-835;471.0;212.0;5;23;63;-229;997.0;80;68;63;82.0
-804;487.0;112.0;-51;-1;22;-280;917.0;88;79;22;337.0
-806;889.0;-204.0;-3;16;-1;-233;867.0;-3;71;-1;396.0
-822;376.0;12.0;-51;-1;-20;-253;882.0;57;69;-20;301.0
-787;513.0;-223.0;7;15;70;-256;1084.0;125;123;70;513.0
-807;535.0;141.0;-22;13;-11;-307;979.0;-5;71;-11;154.0
-788;880.0;-216.0;-4;16;-14;-227;863.0;7;76;-14;397.0
-799;367.0;45.0;-174;26;-15;-293;898.0;-3;70;-15;387.0
-808;957.0;-157.0;-1;17;-13;-260;913.0;-1;70;-13;313.0
-814;261.0;-326.0;108;21;-2;-240;839.0;-12;73;-2;359.0
-780;946.0;-210.0;-2;21;-25;-275;886.0;-3;79;-25;353.0
-831;409.0;111.0;74;19;-6;-263;906.0;1;65;-6;354.0
-787;881.0;-218.0;-4;16;11;-237;855.0;-2;77;11;393.0
-781;938.0;-213.0;-2;20;27;-268;878.0;3;77;27;345.0
-766;944.0;-206.0;-4;18;-24;-272;919.0;-1;78;-24;352.0
-848;427.0;-222.0;-3;15;23;-212;895.0;5;59;23;310.0
-692;407.0;-269.0;38;22;-3321;-667;856.0;-120;-4;-3321;530.0
-734;925.0;-232.0;-4;19;42;-265;886.0;-4;88;42;363.0
-819;305.0;-32.0;73;16;-11;-249;922.0;-2;70;-11;308.0
-799;471.0;92.0;-175;26;1;-286;889.0;27;77;1;314.0
-827;416.0;134.0;74;19;-4;-263;897.0;3;66;-4;354.0
-771;652.0;74.0;-153;19;-13;-298;929.0;18;75;-13;364.0
-790;870.0;-231.0;-4;16;-33;-225;888.0;5;79;-33;388.0
-826;418.0;127.0;49;20;58;-268;913.0;1;66;58;342.0
-805;350.0;151.0;-51;15;34;-302;933.0;-30;69;34;254.0
-787;841.0;-311.0;-4;16;9;-246;877.0;-4;72;9;376.0
-751;925.0;-183.0;-4;20;8;-256;868.0;8;87;8;411.0
-808;869.0;-226.0;-3;16;-2;-232;859.0;0;71;-2;393.0
-832;456.0;106.0;9;18;40;-290;955.0;-1;54;40;233.0
-862;317.0;-148.0;11;16;-12;-243;913.0;3;43;-12;340.0
-804;418.0;166.0;10;18;12;-312;948.0;-23;82;12;221.0
-784;887.0;-205.0;-4;16;13;-232;851.0;-1;80;13;427.0
-796;867.0;-236.0;-4;16;-19;-230;862.0;-5;75;-19;390.0
-825;435.0;109.0;74;19;-24;-270;914.0;-7;67;-24;347.0
-782;837.0;-297.0;-4;16;-26;-238;859.0;4;81;-26;377.0
-780;927.0;-222.0;-2;20;-21;-276;872.0;-2;75;-21;344.0
-821;968.0;44.0;26;16;38;-237;832.0;-6;70;38;493.0
-806;655.0;66.0;9;23;-3;-309;983.0;-3;71;-3;55.0
-828;394.0;121.0;75;19;7;-269;910.0;2;63;7;327.0
-845;382.0;19.0;54;18;-4;-212;909.0;14;63;-4;383.0
-829;367.0;120.0;76;19;18;-264;931.0;1;63;18;345.0
-786;382.0;208.0;-29;16;67;-255;692.0;-15;94;67;453.0
-548;353.0;50.0;-13;-55;-117;-219;892.0;564;1339;-117;448.0
-939;408.0;-191.0;38;16;-182;-21;681.0;-165;46;-182;571.0
-785;905.0;-215.0;-4;18;-23;-276;903.0;-26;72;-23;361.0
-806;848.0;-240.0;-3;16;3;-227;832.0;-1;72;3;373.0
-808;879.0;-201.0;-3;16;-35;-234;859.0;-1;68;-35;390.0
-807;957.0;-174.0;-1;17;28;-261;909.0;-2;72;28;308.0
-791;871.0;-221.0;-4;16;-3;-241;850.0;-6;74;-3;402.0
-710;921.0;-211.0;-5;20;-7;-274;878.0;2;92;-7;343.0
-787;861.0;-232.0;-4;16;-28;-226;872.0;3;83;-28;392.0
-798;869.0;-222.0;-4;16;-33;-237;849.0;-6;74;-33;401.0
-807;881.0;-210.0;-3;16;38;-233;867.0;-5;73;38;379.0
-786;870.0;-232.0;-4;16;-8;-233;869.0;3;75;-8;400.0
-802;330.0;61.0;-14;8;-26;-272;932.0;-198;109;-26;452.0
-797;879.0;-168.0;-4;16;-1;-231;863.0;-1;72;-1;425.0
-795;-267.0;-288.0;-4;15;35;-321;425.0;-6;87;35;683.0
-785;959.0;-151.0;-1;20;19;-244;925.0;-9;77;19;274.0
-722;125.0;-671.0;-77;7;-633;191;538.0;-320;259;-633;-769.0
-793;942.0;-209.0;-2;19;18;-272;878.0;-3;72;18;371.0
-738;921.0;-191.0;-4;21;-76;-283;869.0;-5;86;-76;318.0
-788;875.0;-212.0;-4;16;26;-233;852.0;2;73;26;394.0
-778;880.0;-225.0;-4;16;2;-236;860.0;1;81;2;398.0
-783;863.0;-222.0;-4;16;-6;-243;868.0;-4;75;-6;417.0
-796;879.0;-234.0;-4;16;-1;-236;848.0;-4;71;-1;367.0
-767;984.0;-147.0;-1;19;-55;-249;924.0;-8;82;-55;326.0
-809;936.0;-200.0;-1;20;-5;-245;914.0;2;71;-5;279.0
-780;874.0;-333.0;-4;18;14;-261;913.0;-6;77;14;299.0
-843;410.0;-198.0;9;28;-87;-215;918.0;82;75;-87;307.0
-784;877.0;-221.0;-4;16;9;-236;859.0;0;76;9;400.0
-796;923.0;-179.0;-1;19;14;-228;900.0;7;73;14;282.0
-785;882.0;-207.0;-4;16;-21;-237;854.0;0;74;-21;398.0
-713;829.0;-192.0;-5;19;13;-352;969.0;-91;96;13;335.0
-798;912.0;-255.0;-2;21;12;-267;874.0;-1;74;12;361.0
-774;973.0;-117.0;-1;21;-29;-259;923.0;-6;80;-29;299.0
-795;903.0;-212.0;-4;18;-2;-252;873.0;0;74;-2;386.0
-804;890.0;-226.0;-4;16;19;-231;877.0;3;70;19;386.0
-788;902.0;-184.0;-4;16;50;-237;873.0;-2;79;50;383.0
-825;279.0;-43.0;74;16;-25;-246;914.0;3;67;-25;333.0
-779;657.0;-199.0;9;14;-1005;-630;603.0;181;-1;-1005;-638.0
-838;335.0;-65.0;98;20;-12;-239;936.0;93;88;-12;301.0
-742;342.0;-1.0;58;18;3;-241;911.0;153;117;3;319.0
-805;822.0;-414.0;-2;18;-21;-237;868.0;22;69;-21;253.0
-803;893.0;-220.0;-4;16;-7;-215;928.0;19;74;-7;364.0
-794;907.0;-212.0;-2;20;-21;-273;896.0;-7;75;-21;373.0
-843;450.0;-276.0;38;16;122;-119;661.0;-240;94;122;558.0
-749;917.0;-251.0;-4;20;19;-277;887.0;0;83;19;351.0
-791;903.0;-202.0;-4;18;-3;-256;871.0;-3;74;-3;390.0
-790;912.0;-202.0;-4;18;-19;-248;887.0;3;73;-19;382.0
-855;716.0;-364.0;-4;15;-20;-230;847.0;-32;36;-20;425.0
-788;806.0;-268.0;-4;16;5;-245;832.0;-9;71;5;374.0
-815;948.0;-192.0;-1;17;-22;-241;913.0;1;69;-22;296.0
-820;358.0;168.0;26;18;7;-256;886.0;0;68;7;392.0
-809;901.0;-237.0;-2;20;-25;-261;871.0;3;69;-25;369.0
-859;460.0;97.0;164;29;30;-245;891.0;39;69;30;400.0
-786;905.0;-242.0;-4;18;-16;-259;913.0;-5;76;-16;391.0
-768;897.0;-233.0;-4;18;30;-243;885.0;0;86;30;391.0
-788;836.0;-244.0;-4;16;42;-231;868.0;-6;81;42;397.0
-806;980.0;-238.0;-1;18;17;-240;932.0;-9;72;17;268.0
-683;939.0;-211.0;-5;22;22;-274;896.0;-1;100;22;324.0
-781;939.0;-229.0;-2;21;-36;-276;888.0;1;76;-36;337.0
-803;902.0;-260.0;-2;21;-9;-269;888.0;-1;71;-9;362.0
-772;890.0;-213.0;-4;16;-21;-254;863.0;-6;81;-21;395.0
-703;942.0;-217.0;-5;20;10;-277;893.0;-2;92;10;342.0
-805;584.0;124.0;4;20;-46;-315;1023.0;-34;77;-46;42.0
-815;953.0;-180.0;-1;17;16;-235;921.0;9;72;16;315.0
-750;1003.0;32.0;-2;21;13;-322;930.0;-1;85;13;294.0
-772;948.0;-203.0;-2;20;-2;-271;892.0;2;78;-2;348.0
-783;1031.0;-141.0;-1;21;23;-264;989.0;-1;73;23;282.0
-821;288.0;-46.0;74;16;26;-249;925.0;-3;69;26;333.0
-799;930.0;-197.0;-1;20;14;-238;890.0;6;72;14;253.0
-822;439.0;140.0;30;19;-42;-271;914.0;-4;62;-42;290.0
-683;945.0;-202.0;-5;22;-31;-275;896.0;-2;98;-31;327.0
-739;940.0;-239.0;-3;21;127;-300;901.0;-10;83;127;341.0
-798;893.0;-229.0;-2;21;2;-269;860.0;1;75;2;360.0
-829;411.0;-212.0;9;29;-5;-251;925.0;58;78;-5;254.0
-837;832.0;-380.0;-9;15;-81;-320;868.0;-48;53;-81;467.0
-734;926.0;-229.0;-4;20;-19;-273;880.0;0;86;-19;377.0
-1014;724.0;122.0;5;22;306;-529;957.0;-100;-257;306;88.0
-791;890.0;-242.0;-4;16;-3;-231;861.0;0;77;-3;391.0
-794;420.0;61.0;49;19;-528;-263;892.0;-19;74;-528;248.0
-805;870.0;-206.0;-4;16;38;-236;848.0;0;69;38;387.0
-789;847.0;-246.0;-4;16;-48;-242;865.0;-1;72;-48;370.0
-801;921.0;-280.0;-2;18;-5;-254;871.0;0;72;-5;341.0
-678;302.0;-121.0;94;21;121;-702;924.0;232;-192;121;297.0
-850;809.0;156.0;4;22;-163;-220;901.0;70;47;-163;254.0
-617;215.0;-132.0;94;20;24;-303;896.0;-49;102;24;372.0
-785;934.0;-241.0;-2;20;29;-267;886.0;2;79;29;346.0
-743;928.0;-269.0;-4;19;0;-280;891.0;-5;84;0;339.0
-823;371.0;-134.0;-28;14;26;-263;769.0;-1;66;26;746.0
-805;854.0;-232.0;-4;16;-26;-223;832.0;5;73;-26;378.0
-784;860.0;-239.0;-4;16;-10;-234;871.0;1;81;-10;402.0
-746;900.0;-298.0;-4;20;-16;-276;897.0;-4;86;-16;310.0
-646;927.0;-233.0;-5;22;-7;-288;879.0;-7;107;-7;314.0
-860;332.0;1.0;155;13;90;-410;924.0;378;188;90;273.0
-797;891.0;-266.0;-2;20;33;-263;870.0;-3;79;33;364.0
-797;901.0;-242.0;-2;19;41;-265;864.0;1;73;41;350.0
-685;950.0;-194.0;-5;22;-3;-276;889.0;2;98;-3;335.0
-805;445.0;192.0;4;19;-3;-283;928.0;11;72;-3;311.0
-718;921.0;-214.0;-4;16;23;-220;920.0;6;93;23;410.0
-813;940.0;-169.0;-1;17;-11;-260;910.0;2;68;-11;319.0
-808;958.0;-191.0;-1;20;22;-247;925.0;2;72;22;309.0
-796;845.0;-241.0;-4;16;-22;-224;858.0;4;76;-22;398.0
-816;949.0;-164.0;-1;18;9;-230;908.0;4;69;9;305.0
-811;460.0;162.0;10;18;5;-291;952.0;-3;82;5;212.0
-807;964.0;-165.0;-1;18;-4;-240;927.0;-1;70;-4;299.0
-819;486.0;140.0;-11;15;11;-282;936.0;-6;64;11;251.0
-782;934.0;-233.0;-2;20;16;-270;896.0;1;77;16;357.0
-802;960.0;-161.0;-1;17;-8;-253;907.0;4;72;-8;307.0
-798;890.0;-234.0;-2;21;-25;-276;886.0;-6;73;-25;363.0
-793;928.0;-234.0;-2;19;6;-268;879.0;0;76;6;374.0
-794;888.0;-200.0;-4;16;29;-232;868.0;-2;78;29;404.0
-804;927.0;-217.0;-2;20;-24;-265;866.0;2;66;-24;370.0
-855;135.0;-218.0;-5;23;-22;-225;825.0;-137;80;-22;513.0
-827;382.0;147.0;2;22;84;-269;907.0;-11;61;84;336.0
-799;891.0;-222.0;-2;21;36;-279;878.0;-10;71;36;373.0
-784;871.0;-226.0;-4;16;52;-231;852.0;5;79;52;398.0
-830;282.0;46.0;79;19;29;-265;936.0;16;66;29;285.0
-835;879.0;-245.0;21;15;73;-363;911.0;-124;19;73;121.0
-806;958.0;-178.0;-1;17;-8;-260;902.0;-3;75;-8;319.0
-850;359.0;-490.0;-91;-2;8;-62;551.0;-25;71;8;-638.0
-779;957.0;-182.0;-2;21;1;-271;917.0;2;76;1;339.0
-813;428.0;5.0;-167;12;-13;-266;959.0;-1;70;-13;251.0
-801;395.0;39.0;-166;15;2;-276;932.0;0;74;2;291.0
-807;949.0;-152.0;-1;18;-18;-244;915.0;0;71;-18;300.0
-819;514.0;-21.0;-167;12;-22;-254;956.0;-1;63;-22;210.0
-824;426.0;158.0;75;19;7;-266;904.0;-1;68;7;337.0
-827;473.0;158.0;48;20;36;-264;903.0;2;63;36;344.0
-805;581.0;-106.0;19;21;3;-343;1006.0;-23;53;3;92.0
-539;411.0;107.0;-20;35;-377;-482;886.0;-338;686;-377;351.0
-826;100.0;233.0;-17;11;-2;-221;1209.0;-113;57;-2;135.0
-810;959.0;-191.0;-1;17;3;-262;916.0;-2;70;3;309.0
-825;305.0;13.0;72;16;2;-246;959.0;-2;64;2;237.0
-816;958.0;-166.0;-1;17;-40;-248;916.0;-3;70;-40;301.0
-834;372.0;-332.0;105;21;-51;-239;773.0;5;65;-51;486.0
-750;918.0;-219.0;-4;20;8;-277;875.0;0;87;8;374.0
-828;310.0;-333.0;4;11;4;-307;355.0;-240;52;4;1141.0
-807;956.0;-174.0;-1;17;12;-257;904.0;3;73;12;322.0
-785;886.0;-222.0;-4;16;-18;-248;862.0;-10;76;-18;393.0
-831;344.0;120.0;9;16;-14;-258;906.0;1;64;-14;353.0
-823;212.0;-68.0;145;18;-4;-246;913.0;-3;67;-4;339.0
-775;941.0;-179.0;-2;21;-4;-268;895.0;5;79;-4;324.0
-794;869.0;-251.0;-4;16;-1;-223;870.0;3;77;-1;375.0
-830;344.0;123.0;9;16;17;-260;903.0;-1;65;17;359.0
-668;940.0;-165.0;-5;18;1;-234;914.0;1;100;1;333.0
-805;870.0;-226.0;-4;16;4;-227;863.0;5;70;4;401.0
-768;930.0;-247.0;-3;20;1;-275;878.0;10;76;1;331.0
-809;970.0;-179.0;-1;17;13;-260;917.0;-2;71;13;307.0
-754;1827.0;-127.0;37;31;-29;-296;962.0;155;131;-29;-29.0
-810;544.0;-111.0;17;19;-6;-248;804.0;90;96;-6;518.0
-773;932.0;-184.0;-2;20;15;-268;896.0;1;80;15;343.0
-806;881.0;-223.0;-4;16;-2;-232;872.0;-1;71;-2;390.0
-703;940.0;-206.0;-5;20;-14;-277;897.0;0;90;-14;336.0
-812;951.0;-173.0;-1;17;-2;-260;914.0;2;70;-2;308.0
-799;846.0;194.0;87;37;-275;-383;984.0;14;81;-275;21.0
-821;179.0;-77.0;146;18;8;-248;914.0;8;71;8;371.0
-654;943.0;-194.0;-5;22;-7;-281;905.0;1;103;-7;320.0
-772;963.0;-172.0;-2;21;-25;-269;902.0;4;84;-25;327.0
-785;970.0;-175.0;-1;21;6;-261;949.0;-2;77;6;275.0
-775;949.0;-190.0;-2;20;51;-268;902.0;4;77;51;347.0
-500;489.0;86.0;35;16;-1059;-354;890.0;522;1117;-1059;318.0
-774;950.0;-172.0;-2;21;14;-274;903.0;0;81;14;331.0
-794;874.0;-230.0;-4;16;15;-232;857.0;-2;78;15;391.0
-834;32.0;-43.0;2;21;-22;-262;900.0;-2;63;-22;438.0
-805;863.0;-242.0;-3;16;17;-230;859.0;0;72;17;382.0
-775;940.0;-223.0;-2;20;0;-272;895.0;-2;76;0;322.0
-716;930.0;-216.0;-4;20;-45;-281;887.0;-2;90;-45;342.0
-724;930.0;-180.0;-5;19;-41;-265;895.0;2;89;-41;332.0
-808;976.0;-168.0;-1;17;11;-261;923.0;-3;73;11;315.0
-803;874.0;-240.0;-3;16;10;-232;856.0;-2;74;10;376.0
-793;845.0;-259.0;-4;16;25;-232;880.0;-1;74;25;389.0
-827;582.0;-228.0;15;20;-158;-257;875.0;28;59;-158;497.0
-831;402.0;131.0;46;18;29;-285;961.0;9;50;29;139.0
-755;912.0;-204.0;-4;20;-16;-275;878.0;1;82;-16;384.0
-834;327.0;110.0;3;23;-10;-259;917.0;-3;64;-10;333.0
-863;322.0;33.0;151;12;129;-272;937.0;10;29;129;328.0
-828;296.0;-117.0;145;18;14;-246;873.0;6;68;14;444.0
-788;-9.0;-380.0;123;17;79;-195;749.0;-18;80;79;446.0
-777;924.0;-212.0;-2;20;54;-269;887.0;5;75;54;353.0
-783;854.0;-251.0;-4;16;28;-241;844.0;-10;81;28;372.0
-725;934.0;-206.0;-4;21;-5;-277;891.0;-5;91;-5;350.0
-774;945.0;-212.0;-2;20;18;-271;885.0;-2;77;18;345.0
-736;900.0;-273.0;-4;20;34;-276;879.0;-1;87;34;354.0
-680;78.0;-374.0;-12;38;749;1511;420.0;923;803;749;785.0
-798;861.0;-242.0;-4;16;9;-233;852.0;-6;75;9;392.0
-803;861.0;-259.0;-4;16;-2;-226;842.0;0;71;-2;387.0
-803;444.0;-398.0;4;22;-55;-243;940.0;-8;68;-55;293.0
-797;878.0;-233.0;-4;16;-8;-229;854.0;7;71;-8;380.0
-802;901.0;-254.0;-2;21;-21;-265;864.0;3;73;-21;358.0
-802;911.0;-239.0;-2;21;-4;-271;863.0;0;72;-4;379.0
-731;951.0;-245.0;-3;20;-9;-299;896.0;-1;83;-9;309.0
-689;960.0;-263.0;-4;15;318;-220;947.0;-15;115;318;383.0
-757;901.0;-253.0;-4;20;29;-262;868.0;12;85;29;383.0
-808;913.0;-245.0;-2;20;-68;-254;887.0;1;70;-68;347.0
-813;770.0;-179.0;7;30;55;-294;761.0;-187;84;55;660.0
-821;273.0;-11.0;72;16;7;-254;932.0;3;68;7;311.0
-815;435.0;41.0;-167;12;6;-265;950.0;-4;70;6;246.0
-800;170.0;-266.0;74;29;339;-285;620.0;61;213;339;989.0
-801;324.0;-19.0;-175;26;-11;-304;893.0;72;71;-11;443.0
-811;833.0;819.0;41;16;33;-256;930.0;4;87;33;-452.0
-806;654.0;117.0;-155;16;34;-293;880.0;35;66;34;316.0
-803;430.0;314.0;-8;21;-23;-264;822.0;-7;52;-23;260.0
-781;937.0;-202.0;-2;21;-34;-273;896.0;0;78;-34;346.0
-775;970.0;-163.0;-2;21;30;-272;911.0;17;78;30;355.0
-812;965.0;-148.0;-1;18;-10;-237;915.0;-3;69;-10;320.0
-813;969.0;-156.0;-1;17;10;-241;914.0;3;71;10;309.0
-857;595.0;-695.0;-6;18;6;-189;928.0;-98;66;6;-99.0
-816;967.0;-165.0;-1;17;-7;-243;903.0;0;70;-7;327.0
-800;223.0;90.0;67;13;107;-285;1416.0;-46;94;107;436.0
-752;142.0;-335.0;78;16;-492;-256;798.0;-30;91;-492;530.0
-776;949.0;-217.0;-2;20;-11;-269;897.0;0;77;-11;352.0
-739;945.0;-223.0;-3;21;8;-288;902.0;-2;84;8;327.0
-805;526.0;92.0;31;31;224;-343;972.0;107;69;224;97.0
-757;921.0;-191.0;-4;18;-14;-237;878.0;-1;82;-14;373.0
-762;902.0;-222.0;-4;19;12;-269;867.0;0;82;12;381.0
-784;940.0;-215.0;-2;21;34;-271;901.0;2;77;34;339.0
-750;929.0;-231.0;-4;19;-41;-265;887.0;-3;88;-41;362.0
-818;317.0;110.0;7;17;-29;-271;886.0;2;68;-29;401.0
-819;934.0;-160.0;-1;18;-11;-235;884.0;1;68;-11;297.0
-748;910.0;-247.0;-4;20;-27;-279;871.0;1;83;-27;348.0
-728;921.0;-228.0;-4;21;-13;-275;879.0;-3;89;-13;348.0
-811;899.0;-228.0;-2;19;-2;-258;855.0;11;66;-2;352.0
