InertialMeasurementUnit RLA Quaternion1;InertialMeasurementUnit LUA Quaternion3;InertialMeasurementUnit RLA Quaternion4;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit LUA Quaternion1
-514.0;-644.0;752.0;-677.0;-356.0;-378.0;-736.0
-511.0;-655.0;751.0;-675.0;-358.0;-372.0;-722.0
-515.0;-663.0;748.0;-676.0;?;-369.0;-712.0
-523.0;-667.0;745.0;-681.0;-351.0;-367.0;-706.0
-530.0;-668.0;741.0;-684.0;-350.0;-368.0;-704.0
-535.0;-667.0;737.0;-682.0;-352.0;-374.0;-705.0
-535.0;-663.0;734.0;-681.0;-358.0;-380.0;-708.0
-534.0;-660.0;728.0;-685.0;-369.0;-383.0;-710.0
-534.0;-660.0;726.0;-694.0;-376.0;-388.0;-709.0
-533.0;?;722.0;-709.0;-382.0;-394.0;-706.0
-532.0;-661.0;716.0;-716.0;-392.0;-400.0;?
-531.0;-661.0;709.0;-718.0;-404.0;-407.0;-701.0
-542.0;-658.0;705.0;-723.0;-402.0;-411.0;-699.0
-561.0;-658.0;703.0;-732.0;-386.0;-412.0;-698.0
-568.0;-656.0;699.0;-748.0;-379.0;-409.0;-698.0
-566.0;-655.0;692.0;-765.0;-384.0;-404.0;-697.0
-566.0;-652.0;680.0;-782.0;-393.0;-401.0;-698.0
-575.0;-650.0;669.0;-799.0;-395.0;-402.0;-698.0
-579.0;-647.0;662.0;-803.0;-394.0;?;-699.0
-572.0;-644.0;661.0;-798.0;?;-420.0;-704.0
-555.0;-638.0;662.0;-791.0;-395.0;-434.0;-713.0
-530.0;-629.0;661.0;-782.0;-403.0;-447.0;-722.0
-495.0;-622.0;?;-777.0;-424.0;-458.0;?
-471.0;-619.0;652.0;?;-437.0;-470.0;-731.0
-468.0;-621.0;647.0;-767.0;-442.0;-482.0;?
-479.0;-622.0;647.0;-772.0;-441.0;-487.0;-736.0
-487.0;?;?;-773.0;-445.0;-492.0;-737.0
-486.0;-623.0;641.0;-778.0;-454.0;-495.0;-740.0
-483.0;-625.0;638.0;-781.0;-461.0;-494.0;-742.0
-481.0;-627.0;631.0;-784.0;?;-492.0;-745.0
-486.0;-628.0;620.0;-785.0;-480.0;-488.0;-749.0
-497.0;-629.0;608.0;-789.0;-486.0;-480.0;-753.0
-513.0;-630.0;595.0;-793.0;-489.0;-470.0;-756.0
-529.0;-631.0;585.0;-798.0;-486.0;-455.0;-759.0
-545.0;-632.0;581.0;-800.0;-475.0;-438.0;-761.0
-556.0;?;584.0;-798.0;?;-418.0;-763.0
-558.0;?;592.0;?;-446.0;-396.0;-763.0
-552.0;-637.0;?;-798.0;-435.0;-369.0;-762.0
-541.0;-641.0;613.0;-803.0;-426.0;?;-760.0
-526.0;-648.0;624.0;-810.0;-422.0;-300.0;-753.0
-509.0;-658.0;638.0;-816.0;-416.0;-265.0;-743.0
?;-669.0;646.0;-820.0;?;-231.0;-731.0
-449.0;-679.0;638.0;-823.0;-432.0;-199.0;-720.0
-420.0;-688.0;628.0;-828.0;-445.0;-172.0;-710.0
-398.0;-694.0;627.0;-832.0;-452.0;-153.0;-701.0
-381.0;-697.0;630.0;-832.0;-458.0;-141.0;-694.0
?;-699.0;634.0;-830.0;-461.0;-132.0;-687.0
-357.0;-699.0;644.0;-829.0;-462.0;-123.0;-681.0
-333.0;-699.0;654.0;-829.0;-464.0;-114.0;-675.0
-303.0;-699.0;655.0;-832.0;-469.0;-100.0;-669.0
-271.0;-698.0;651.0;-831.0;-473.0;-81.0;-664.0
-243.0;-696.0;647.0;-828.0;-473.0;-57.0;-656.0
-221.0;-693.0;644.0;-828.0;-467.0;-31.0;-646.0
-205.0;-690.0;641.0;-828.0;-456.0;-7.0;-636.0
-192.0;-687.0;640.0;-828.0;-441.0;15.0;-626.0
-179.0;-682.0;636.0;-835.0;-424.0;34.0;-618.0
-164.0;-678.0;?;?;-407.0;50.0;-609.0
-152.0;-673.0;620.0;-872.0;-389.0;60.0;-602.0
-140.0;-669.0;609.0;-890.0;-370.0;61.0;-596.0
-125.0;-662.0;598.0;-903.0;-351.0;50.0;?
-112.0;-654.0;591.0;-915.0;-328.0;?;-590.0
-103.0;-642.0;595.0;-925.0;-302.0;6.0;-593.0
-96.0;-627.0;599.0;-935.0;?;-13.0;-596.0
-90.0;-613.0;605.0;-940.0;-249.0;-21.0;-594.0
-85.0;-599.0;615.0;-941.0;-227.0;-15.0;-581.0
-83.0;-588.0;625.0;-938.0;-209.0;-3.0;-561.0
-81.0;-574.0;633.0;-932.0;-199.0;10.0;-543.0
-82.0;-560.0;636.0;-927.0;-191.0;9.0;-526.0
-83.0;-544.0;635.0;-923.0;-182.0;-6.0;-515.0
-83.0;-528.0;637.0;?;-173.0;-36.0;-510.0
-82.0;-513.0;646.0;-921.0;-162.0;-63.0;-512.0
-84.0;-500.0;654.0;-914.0;?;-74.0;-519.0
-85.0;-487.0;665.0;-907.0;-139.0;-89.0;-523.0
-81.0;-472.0;678.0;-897.0;-129.0;-105.0;-526.0
-77.0;-458.0;687.0;-887.0;-118.0;-122.0;-525.0
-71.0;-445.0;691.0;-877.0;-107.0;-130.0;-523.0
-64.0;-433.0;692.0;-869.0;-96.0;-134.0;-523.0
-56.0;-426.0;694.0;-864.0;-84.0;-134.0;-524.0
-49.0;-421.0;699.0;-860.0;-68.0;-135.0;-526.0
-35.0;-417.0;714.0;-859.0;-50.0;-134.0;-530.0
-17.0;-418.0;730.0;-856.0;-28.0;-134.0;-534.0
7.0;?;740.0;-856.0;1.0;-134.0;-538.0
35.0;-421.0;746.0;-858.0;28.0;-133.0;-542.0
68.0;-426.0;746.0;-860.0;52.0;-132.0;-546.0
89.0;-431.0;726.0;-862.0;75.0;-127.0;-549.0
88.0;-435.0;688.0;-863.0;96.0;-119.0;-551.0
71.0;-440.0;658.0;-864.0;109.0;-109.0;-553.0
45.0;-444.0;654.0;-865.0;113.0;?;-556.0
10.0;-449.0;662.0;-864.0;110.0;-87.0;-559.0
-33.0;-454.0;685.0;-862.0;97.0;-75.0;-561.0
-76.0;-460.0;712.0;-859.0;78.0;-63.0;-562.0
-118.0;-466.0;735.0;-859.0;54.0;-55.0;-562.0
-155.0;-473.0;752.0;-859.0;25.0;-46.0;-562.0
-185.0;-481.0;767.0;-859.0;-4.0;-39.0;-562.0
-204.0;?;777.0;-861.0;-26.0;-36.0;-562.0
-208.0;-496.0;773.0;-862.0;-41.0;-36.0;-562.0
?;-506.0;757.0;-865.0;-56.0;-42.0;-566.0
-194.0;-515.0;739.0;-872.0;-72.0;-54.0;-571.0
-189.0;-523.0;724.0;-878.0;-91.0;-69.0;-576.0
-184.0;-528.0;713.0;-882.0;-111.0;-83.0;-582.0
-189.0;?;710.0;-884.0;-126.0;-95.0;-590.0
-205.0;-536.0;713.0;?;?;-106.0;-599.0
-220.0;-540.0;711.0;-889.0;-148.0;-117.0;-607.0
-233.0;-542.0;712.0;-892.0;-149.0;-127.0;-615.0
-244.0;-548.0;716.0;-897.0;-150.0;-140.0;-620.0
?;-555.0;712.0;-901.0;-153.0;-154.0;?
-257.0;-562.0;694.0;-904.0;-160.0;-164.0;-637.0
-267.0;?;689.0;-907.0;-167.0;-175.0;-646.0
-272.0;-578.0;681.0;-911.0;?;-185.0;-654.0
-278.0;-585.0;659.0;?;-197.0;-191.0;-660.0
-289.0;-592.0;650.0;-921.0;-218.0;-196.0;-663.0
-301.0;-600.0;647.0;-925.0;-237.0;-199.0;-664.0
-312.0;-608.0;642.0;-929.0;-254.0;-207.0;-665.0
-319.0;-617.0;636.0;-932.0;?;-215.0;-669.0
-322.0;-625.0;?;-934.0;-276.0;-224.0;-674.0
-323.0;-631.0;617.0;-934.0;-291.0;-233.0;-681.0
-333.0;-635.0;612.0;-932.0;-306.0;-241.0;-689.0
-351.0;-638.0;610.0;-931.0;-322.0;-246.0;-696.0
-367.0;-640.0;610.0;-929.0;-340.0;-248.0;-702.0
-379.0;-641.0;604.0;-927.0;-359.0;-250.0;-707.0
-387.0;-642.0;591.0;-925.0;-380.0;-250.0;-712.0
-396.0;-643.0;582.0;-923.0;-396.0;-249.0;-715.0
-405.0;-644.0;578.0;-920.0;-407.0;-249.0;-718.0
?;-645.0;577.0;-917.0;?;-250.0;-720.0
?;?;578.0;-913.0;-420.0;-254.0;-722.0
-403.0;-646.0;577.0;-907.0;-430.0;?;-725.0
-393.0;-644.0;?;-901.0;-434.0;-259.0;-728.0
-373.0;-642.0;584.0;-897.0;-446.0;?;-731.0
-336.0;-639.0;572.0;-892.0;-469.0;-254.0;-731.0
-303.0;-638.0;556.0;-884.0;-489.0;-249.0;-730.0
-282.0;-638.0;552.0;-877.0;-502.0;-243.0;-727.0
-266.0;-637.0;548.0;-865.0;-511.0;-239.0;-725.0
-256.0;-638.0;544.0;-845.0;-516.0;-240.0;-723.0
-254.0;-639.0;546.0;-826.0;?;-244.0;-722.0
-260.0;-640.0;553.0;-815.0;-503.0;-252.0;-722.0
-272.0;-641.0;562.0;-811.0;-490.0;-262.0;-724.0
-285.0;-640.0;572.0;-808.0;-476.0;-272.0;-728.0
-299.0;?;578.0;-806.0;-464.0;-282.0;-734.0
-314.0;-637.0;583.0;-804.0;-453.0;-292.0;-738.0
-333.0;-636.0;588.0;-802.0;-442.0;-300.0;-743.0
-349.0;-636.0;591.0;-798.0;-433.0;-308.0;-746.0
-361.0;-636.0;592.0;-793.0;-427.0;-316.0;-750.0
-368.0;-636.0;590.0;-793.0;-423.0;-323.0;-753.0
-375.0;-636.0;591.0;-794.0;-421.0;-330.0;?
-381.0;-636.0;594.0;-792.0;-417.0;-338.0;-759.0
-383.0;?;597.0;-792.0;-414.0;-346.0;?
-383.0;-637.0;599.0;-796.0;-412.0;-353.0;-761.0
-384.0;-638.0;600.0;-797.0;-412.0;-361.0;-761.0
-385.0;-641.0;604.0;-798.0;-412.0;-371.0;-760.0
-384.0;-644.0;609.0;-800.0;-414.0;-381.0;-759.0
?;-645.0;612.0;-797.0;-418.0;-394.0;-758.0
-382.0;-647.0;617.0;-796.0;-420.0;-406.0;-757.0
-382.0;-650.0;623.0;-797.0;-421.0;-417.0;-755.0
-380.0;-654.0;633.0;-797.0;-421.0;-426.0;-753.0
-376.0;-659.0;645.0;-800.0;-421.0;-434.0;-749.0
-370.0;-666.0;?;-802.0;-424.0;-439.0;-743.0
-368.0;-673.0;660.0;-801.0;-430.0;-448.0;-737.0
-355.0;-680.0;661.0;-799.0;-446.0;-456.0;-731.0
-347.0;-686.0;669.0;-794.0;?;-470.0;-726.0
-339.0;-690.0;683.0;-789.0;-460.0;-487.0;-723.0
-325.0;-692.0;695.0;-782.0;-465.0;-505.0;-721.0
-306.0;-694.0;708.0;-772.0;?;-525.0;-720.0
-280.0;-696.0;718.0;-762.0;-476.0;-546.0;-718.0
-251.0;-697.0;722.0;-751.0;-482.0;-567.0;?
-224.0;-697.0;722.0;-744.0;?;-582.0;-716.0
?;-697.0;723.0;-738.0;-500.0;-592.0;-717.0
-197.0;-696.0;725.0;-733.0;?;-600.0;-717.0
-187.0;-695.0;726.0;-731.0;-508.0;-602.0;-718.0
-188.0;?;726.0;-728.0;-508.0;-604.0;-719.0
-195.0;-690.0;726.0;-724.0;-509.0;-608.0;-721.0
-204.0;-687.0;727.0;-717.0;-510.0;?;-723.0
-216.0;-683.0;729.0;-711.0;?;-624.0;-727.0
-231.0;-678.0;732.0;-704.0;-508.0;-632.0;-731.0
-246.0;-673.0;737.0;-697.0;-504.0;-640.0;-735.0
-258.0;-668.0;740.0;?;-501.0;-646.0;-739.0
-264.0;-664.0;745.0;-689.0;-496.0;-650.0;-743.0
-268.0;-660.0;746.0;-685.0;-494.0;-652.0;-746.0
-274.0;-657.0;745.0;-682.0;-494.0;-653.0;-748.0
-282.0;-655.0;745.0;-678.0;-494.0;-655.0;-750.0
-291.0;-653.0;746.0;-675.0;-495.0;-655.0;-751.0
-293.0;-653.0;744.0;-668.0;-501.0;-657.0;-749.0
-298.0;-654.0;739.0;-659.0;-507.0;-659.0;-746.0
-307.0;-653.0;735.0;-651.0;-510.0;-659.0;-744.0
-322.0;-649.0;733.0;-640.0;-507.0;-656.0;-745.0
-344.0;-640.0;735.0;-633.0;-499.0;-646.0;-749.0
-371.0;?;735.0;-634.0;-492.0;-627.0;-755.0
-394.0;-626.0;735.0;-643.0;-488.0;?;-756.0
-413.0;-627.0;730.0;-661.0;-489.0;-563.0;-755.0
-428.0;-631.0;724.0;-688.0;-494.0;-519.0;-753.0
-439.0;-640.0;716.0;-716.0;-500.0;-471.0;-749.0
-443.0;-654.0;709.0;-742.0;-508.0;-423.0;-739.0
-446.0;-664.0;?;-768.0;?;-377.0;-729.0
-445.0;-671.0;700.0;-794.0;-517.0;-338.0;-721.0
-443.0;-674.0;693.0;-817.0;-524.0;-306.0;-716.0
-443.0;-681.0;686.0;-837.0;?;-286.0;-706.0
-439.0;-689.0;685.0;-860.0;-533.0;-278.0;-693.0
-431.0;-698.0;685.0;-870.0;-537.0;-281.0;-679.0
-429.0;-705.0;686.0;-869.0;-536.0;-289.0;-669.0
-426.0;-708.0;?;-867.0;-534.0;-299.0;-662.0
-419.0;-710.0;685.0;?;-534.0;-308.0;-658.0
-417.0;-709.0;682.0;-868.0;-535.0;-314.0;-659.0
-422.0;-703.0;678.0;?;-535.0;-316.0;-663.0
-427.0;-695.0;673.0;-867.0;-538.0;-314.0;-670.0
-429.0;-688.0;666.0;-867.0;-543.0;-313.0;-674.0
-430.0;-680.0;660.0;-860.0;-550.0;-312.0;-679.0
-433.0;-676.0;653.0;-860.0;-556.0;-316.0;-682.0
-439.0;-672.0;646.0;-860.0;-559.0;-323.0;-687.0
-448.0;-670.0;641.0;?;-562.0;-335.0;-691.0
-458.0;?;636.0;-853.0;-563.0;-346.0;-695.0
-465.0;-668.0;636.0;-851.0;-562.0;-358.0;-700.0
-464.0;-668.0;640.0;-851.0;-560.0;-370.0;-706.0
-464.0;?;645.0;-850.0;-557.0;-381.0;-715.0
-460.0;-658.0;650.0;-846.0;-555.0;-393.0;-720.0
-451.0;-657.0;654.0;-843.0;-558.0;-406.0;-723.0
?;-651.0;656.0;-838.0;-559.0;-416.0;-730.0
-434.0;-643.0;663.0;-833.0;-557.0;-427.0;-736.0
-414.0;-637.0;673.0;-828.0;-554.0;?;-741.0
-387.0;-631.0;684.0;-825.0;-550.0;-450.0;?
-362.0;-627.0;693.0;?;-545.0;-460.0;-751.0
-345.0;?;701.0;-818.0;-539.0;-471.0;-755.0
-335.0;-617.0;710.0;-816.0;-530.0;-480.0;-760.0
-328.0;-610.0;718.0;-813.0;-521.0;-486.0;-765.0
-320.0;-602.0;722.0;-811.0;-516.0;-491.0;-770.0
-313.0;-596.0;722.0;-805.0;-515.0;-498.0;-774.0
-312.0;-590.0;?;-797.0;-521.0;-509.0;-777.0
-320.0;-584.0;699.0;-789.0;-532.0;?;-782.0
-334.0;-576.0;680.0;-782.0;-546.0;-530.0;-789.0
-351.0;-570.0;653.0;-776.0;-566.0;?;-795.0
-370.0;-564.0;621.0;-768.0;-588.0;-542.0;-799.0
-388.0;-559.0;586.0;-758.0;-612.0;-548.0;-802.0
-400.0;?;?;-748.0;-635.0;-556.0;-807.0
-413.0;-549.0;526.0;-740.0;-650.0;-561.0;-812.0
-428.0;-546.0;500.0;-735.0;-666.0;-566.0;-816.0
-450.0;-541.0;481.0;-731.0;-675.0;-567.0;-820.0
?;-537.0;475.0;?;-667.0;-566.0;-824.0
-515.0;-533.0;470.0;-727.0;-657.0;-565.0;?
-530.0;-530.0;464.0;-724.0;-653.0;?;-828.0
-532.0;-525.0;456.0;-721.0;-656.0;-559.0;-830.0
?;-520.0;448.0;-714.0;-659.0;-557.0;-833.0
-540.0;-514.0;450.0;-701.0;-656.0;-557.0;-835.0
-541.0;-511.0;462.0;-673.0;-650.0;-565.0;-835.0
-533.0;-514.0;482.0;-626.0;-643.0;-576.0;-835.0
-521.0;-511.0;499.0;-577.0;-637.0;-576.0;-844.0
-508.0;-497.0;514.0;-547.0;-632.0;-564.0;?
-500.0;-485.0;526.0;-540.0;-625.0;-531.0;-871.0
-496.0;-483.0;538.0;-552.0;?;-485.0;-874.0
-487.0;-491.0;553.0;-570.0;-607.0;-433.0;-868.0
-472.0;-505.0;569.0;-594.0;-599.0;-378.0;-854.0
-456.0;-520.0;584.0;-624.0;-593.0;-323.0;-832.0
-442.0;-531.0;?;-649.0;-587.0;-275.0;-805.0
-433.0;-542.0;612.0;-654.0;-579.0;-238.0;-772.0
-430.0;-554.0;624.0;-657.0;-573.0;-210.0;-737.0
-434.0;-566.0;630.0;-668.0;-568.0;-191.0;-701.0
-444.0;-576.0;638.0;-676.0;-560.0;-183.0;-667.0
-458.0;-587.0;649.0;-670.0;-547.0;-181.0;-639.0
-464.0;-596.0;660.0;-674.0;-536.0;-180.0;-618.0
-456.0;-603.0;676.0;-685.0;-528.0;-181.0;-604.0
-443.0;-603.0;695.0;-691.0;-516.0;-181.0;-595.0
-432.0;-599.0;710.0;-699.0;-504.0;-182.0;?
-432.0;-591.0;?;-708.0;-495.0;-182.0;-592.0
-430.0;-580.0;725.0;?;-490.0;?;-594.0
-422.0;-570.0;732.0;-701.0;-485.0;-182.0;-595.0
-413.0;-560.0;741.0;-699.0;-475.0;-181.0;-594.0
-406.0;-553.0;747.0;-698.0;-466.0;-180.0;-592.0
-399.0;-548.0;753.0;-696.0;-456.0;-178.0;-589.0
-389.0;-545.0;759.0;-698.0;-447.0;-173.0;-585.0
-378.0;?;766.0;-700.0;-440.0;-167.0;-581.0
-369.0;-539.0;770.0;-701.0;-434.0;-158.0;-577.0
-361.0;-539.0;773.0;-701.0;-430.0;-151.0;-572.0
-356.0;-541.0;776.0;-702.0;-426.0;-151.0;-570.0
-350.0;-545.0;779.0;-704.0;-423.0;-153.0;-570.0
-346.0;-543.0;780.0;-701.0;-423.0;-151.0;-571.0
?;-540.0;781.0;-694.0;-423.0;?;-570.0
-345.0;-539.0;781.0;-688.0;-424.0;-145.0;-570.0
-345.0;-540.0;781.0;-687.0;-426.0;-146.0;-569.0
-337.0;-546.0;781.0;-694.0;-428.0;-151.0;-570.0
-336.0;-552.0;781.0;-694.0;-428.0;-149.0;-571.0
-337.0;?;782.0;-689.0;-425.0;-145.0;-570.0
-335.0;-555.0;783.0;-683.0;-424.0;-143.0;-568.0
-333.0;?;784.0;-683.0;-423.0;-145.0;-567.0
-332.0;-561.0;784.0;-688.0;-423.0;-148.0;-567.0
-331.0;-563.0;784.0;-694.0;-425.0;-150.0;?
-332.0;-565.0;780.0;-690.0;-431.0;-140.0;-567.0
-334.0;-563.0;778.0;-687.0;-435.0;-143.0;-566.0
-333.0;-559.0;776.0;?;-439.0;-150.0;-566.0
-334.0;-555.0;774.0;-688.0;-443.0;-145.0;-572.0
-333.0;-547.0;772.0;-697.0;-448.0;-149.0;-579.0
?;-543.0;772.0;-706.0;-449.0;-155.0;-588.0
-338.0;-540.0;773.0;-705.0;-449.0;-153.0;-602.0
-340.0;-536.0;772.0;-707.0;-451.0;?;-618.0
-343.0;-533.0;771.0;-706.0;-454.0;-175.0;-638.0
-344.0;-533.0;770.0;-708.0;-457.0;-185.0;?
-348.0;-529.0;768.0;-713.0;-460.0;-197.0;-677.0
-349.0;-524.0;767.0;-716.0;-463.0;-209.0;-690.0
-345.0;-522.0;765.0;-723.0;-468.0;-224.0;-697.0
-343.0;-519.0;763.0;-733.0;-473.0;-233.0;-702.0
-343.0;-517.0;763.0;-739.0;-476.0;-237.0;-704.0
-341.0;-520.0;764.0;-749.0;-478.0;-239.0;-703.0
-338.0;-523.0;765.0;-753.0;-480.0;-239.0;-698.0
-334.0;-529.0;766.0;-753.0;-481.0;-244.0;-691.0
-333.0;-535.0;767.0;?;-481.0;-250.0;-689.0
-328.0;-542.0;769.0;-736.0;-482.0;-250.0;-686.0
-324.0;-543.0;771.0;-736.0;-480.0;-253.0;-683.0
-320.0;-547.0;774.0;-739.0;-478.0;-256.0;-683.0
-320.0;-550.0;776.0;-735.0;-475.0;-254.0;-680.0
-316.0;-552.0;776.0;-730.0;-475.0;-251.0;-678.0
-312.0;-554.0;777.0;-729.0;-475.0;-252.0;-677.0
-310.0;-554.0;779.0;-727.0;-474.0;-248.0;?
-308.0;-553.0;781.0;-726.0;-473.0;-246.0;-676.0
-306.0;-554.0;782.0;-728.0;-473.0;-247.0;-676.0
-303.0;-554.0;783.0;-729.0;-472.0;-245.0;-676.0
-302.0;-553.0;?;-728.0;-471.0;-243.0;-675.0
-300.0;-553.0;785.0;-729.0;-472.0;-243.0;-675.0
-300.0;-553.0;787.0;-730.0;-468.0;-242.0;-674.0
-297.0;-552.0;789.0;-729.0;-467.0;-240.0;-674.0
-297.0;-552.0;791.0;-730.0;-464.0;-241.0;-675.0
-296.0;-552.0;?;?;-462.0;-239.0;-676.0
-294.0;-551.0;795.0;-730.0;-459.0;-237.0;-676.0
-295.0;-551.0;795.0;-731.0;-457.0;-238.0;-676.0
-291.0;-550.0;796.0;-729.0;-457.0;-237.0;-676.0
-288.0;-548.0;798.0;-727.0;-454.0;-235.0;-676.0
-286.0;-548.0;799.0;-727.0;-453.0;-236.0;-677.0
-285.0;-547.0;801.0;-726.0;-450.0;-234.0;-677.0
-283.0;-545.0;803.0;-726.0;-448.0;-234.0;?
-283.0;-545.0;805.0;-729.0;-443.0;-236.0;-678.0
-282.0;-544.0;807.0;-730.0;-440.0;-235.0;-679.0
-281.0;-542.0;809.0;?;-437.0;-234.0;-679.0
-280.0;-542.0;811.0;-730.0;-433.0;-235.0;-680.0
-278.0;-541.0;813.0;-729.0;-430.0;-234.0;-680.0
-276.0;?;815.0;-727.0;-426.0;-233.0;-681.0
-275.0;-540.0;817.0;-727.0;-422.0;-237.0;-682.0
-273.0;-538.0;819.0;-726.0;-417.0;-237.0;-683.0
-271.0;-537.0;823.0;-726.0;-410.0;-236.0;-683.0
-271.0;-537.0;823.0;-727.0;-410.0;?;-684.0
-272.0;-536.0;824.0;-726.0;-411.0;-238.0;-684.0
?;-534.0;824.0;-725.0;-410.0;-237.0;-685.0
-272.0;-533.0;824.0;-725.0;-409.0;-239.0;-686.0
-271.0;-532.0;826.0;-724.0;-406.0;-239.0;-687.0
-270.0;-531.0;826.0;-724.0;-405.0;-240.0;-688.0
-270.0;-530.0;827.0;-724.0;-404.0;-243.0;-688.0
-269.0;-529.0;829.0;-723.0;-401.0;-242.0;-688.0
-268.0;-529.0;830.0;-722.0;-400.0;-242.0;-689.0
-267.0;?;831.0;-722.0;-398.0;-244.0;-689.0
-266.0;-527.0;?;-721.0;-395.0;-243.0;-690.0
-264.0;-527.0;834.0;-720.0;-392.0;-243.0;-690.0
-262.0;-527.0;837.0;?;-387.0;-246.0;-691.0
-263.0;-526.0;838.0;-719.0;-385.0;-246.0;-692.0
-263.0;-524.0;840.0;-719.0;-381.0;-245.0;-692.0
-262.0;-524.0;842.0;?;-378.0;-247.0;-693.0
-261.0;-523.0;842.0;-721.0;-377.0;-247.0;-693.0
-260.0;-523.0;845.0;-721.0;-374.0;-246.0;-694.0
-258.0;-524.0;846.0;-721.0;-373.0;-248.0;-694.0
-258.0;?;847.0;-721.0;-371.0;-247.0;-695.0
-257.0;-522.0;849.0;-721.0;-368.0;-247.0;-695.0
-259.0;-523.0;850.0;-721.0;-367.0;-250.0;-696.0
-261.0;?;851.0;-721.0;-365.0;-250.0;-695.0
-263.0;-522.0;853.0;-722.0;-363.0;-249.0;-696.0
-261.0;-523.0;854.0;?;-362.0;-250.0;-695.0
-264.0;-523.0;855.0;-722.0;-360.0;-249.0;-695.0
-265.0;-523.0;855.0;-722.0;-359.0;-248.0;-696.0
-261.0;-525.0;858.0;-722.0;-355.0;-251.0;-695.0
-259.0;-525.0;860.0;-721.0;?;-249.0;-695.0
-259.0;?;862.0;-720.0;-350.0;-247.0;-695.0
-254.0;-526.0;865.0;-720.0;-347.0;-249.0;-696.0
?;-525.0;865.0;-719.0;-347.0;-248.0;-696.0
-259.0;-525.0;865.0;-719.0;-348.0;-248.0;-696.0
-255.0;-526.0;866.0;-720.0;-347.0;-251.0;-696.0
-254.0;-526.0;868.0;-720.0;-345.0;-251.0;-696.0
-254.0;-526.0;867.0;-720.0;-345.0;-251.0;-696.0
-249.0;-527.0;867.0;-720.0;-346.0;-253.0;-696.0
-257.0;-527.0;865.0;-720.0;-347.0;-252.0;-696.0
-263.0;-527.0;862.0;-719.0;-348.0;-251.0;-696.0
-259.0;-527.0;864.0;-720.0;-345.0;-253.0;-696.0
-267.0;-527.0;862.0;-720.0;-346.0;-251.0;-695.0
-275.0;-527.0;861.0;?;-347.0;-250.0;-694.0
-269.0;-528.0;863.0;-719.0;-344.0;-252.0;-695.0
-267.0;-528.0;866.0;-719.0;-338.0;-251.0;-694.0
-267.0;-528.0;869.0;-717.0;-331.0;-250.0;?
-254.0;-529.0;877.0;-717.0;-318.0;-252.0;-693.0
-251.0;-529.0;879.0;-717.0;-311.0;-252.0;-692.0
-244.0;-530.0;879.0;-716.0;-313.0;-252.0;-692.0
-230.0;-532.0;878.0;-716.0;-320.0;-253.0;-691.0
-233.0;-532.0;875.0;-716.0;-332.0;-254.0;-690.0
-235.0;-534.0;874.0;-719.0;-338.0;-258.0;-689.0
-226.0;?;873.0;-724.0;?;-261.0;-689.0
-236.0;-539.0;868.0;-724.0;-349.0;-261.0;-687.0
-241.0;-540.0;864.0;-727.0;-357.0;-262.0;-686.0
-237.0;-541.0;858.0;-732.0;-368.0;-265.0;-686.0
-247.0;-541.0;849.0;-732.0;-387.0;-262.0;-685.0
-259.0;-542.0;837.0;-733.0;-407.0;-262.0;-684.0
-263.0;-544.0;827.0;-735.0;-424.0;-264.0;-683.0
-273.0;-544.0;813.0;-735.0;-443.0;-264.0;-682.0
-289.0;?;797.0;?;-462.0;-264.0;-681.0
-301.0;-548.0;783.0;-737.0;-476.0;-266.0;-680.0
-310.0;-550.0;772.0;?;-486.0;-267.0;-679.0
-320.0;-551.0;763.0;-739.0;-492.0;-268.0;-679.0
-333.0;-553.0;755.0;-739.0;-497.0;-269.0;-679.0
-344.0;-553.0;747.0;-740.0;-501.0;-270.0;-679.0
-349.0;-554.0;740.0;-740.0;-504.0;-270.0;-679.0
-356.0;-555.0;734.0;-741.0;-507.0;-271.0;-680.0
-360.0;?;730.0;-741.0;-509.0;-269.0;-681.0
-361.0;-555.0;724.0;?;-516.0;-268.0;-681.0
-356.0;-556.0;727.0;-743.0;-513.0;-268.0;-682.0
-352.0;?;730.0;-744.0;-510.0;-266.0;-681.0
-357.0;-556.0;?;-745.0;-506.0;-264.0;-681.0
-358.0;-557.0;731.0;?;?;-265.0;?
-352.0;-559.0;733.0;-750.0;-500.0;-264.0;-679.0
-350.0;-560.0;736.0;-751.0;-498.0;-263.0;-678.0
-354.0;-561.0;739.0;-752.0;-495.0;-263.0;-677.0
-352.0;-563.0;740.0;-752.0;-493.0;-262.0;-675.0
-351.0;?;742.0;-752.0;-491.0;-262.0;-675.0
-351.0;?;745.0;-752.0;-488.0;-262.0;-674.0
-348.0;-566.0;749.0;-752.0;-484.0;-260.0;?
-347.0;-566.0;752.0;-752.0;-481.0;-258.0;-674.0
-347.0;-566.0;754.0;-753.0;-479.0;-259.0;-673.0
-345.0;-566.0;757.0;-752.0;-476.0;-257.0;-672.0
-343.0;-566.0;762.0;-751.0;-471.0;-256.0;-672.0
-340.0;-567.0;766.0;-749.0;-465.0;-256.0;-671.0
-336.0;-567.0;771.0;-747.0;-459.0;?;-671.0
-333.0;-565.0;774.0;-745.0;-456.0;-251.0;-671.0
