InertialMeasurementUnit R-SHOE Body_Az;Accelerometer RKN^ accZ;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE Compass;InertialMeasurementUnit R-SHOE EuZ;InertialMeasurementUnit R-SHOE AngVelNavFrameZ;InertialMeasurementUnit R-SHOE Body_Ax;Accelerometer RKN_ accY;InertialMeasurementUnit R-SHOE Nav_Ax;InertialMeasurementUnit R-SHOE Nav_Az;InertialMeasurementUnit R-SHOE AngVelBodyFrameZ;Accelerometer RKN_ accX
-779;949.0;-253.0;-2;20;-8;-277;878.0;-4;76;-8;347.0
-779;941.0;-227.0;-2;20;-36;-282;888.0;-8;75;-36;339.0
-781;940.0;-236.0;-2;20;-1;-278;882.0;?;74;-1;347.0
-784;930.0;-220.0;-2;20;?;-277;874.0;-2;75;-9;367.0
-783;951.0;-211.0;-2;20;-26;-277;885.0;-2;77;-26;359.0
-782;948.0;-212.0;-2;20;-30;-274;883.0;1;81;-30;366.0
-783;938.0;-218.0;-2;20;-21;-275;897.0;1;79;-21;353.0
-782;945.0;-238.0;-2;20;51;-274;879.0;5;74;51;369.0
-777;958.0;-244.0;-2;20;32;-275;894.0;4;78;32;365.0
-766;934.0;-223.0;-2;20;11;-272;879.0;4;?;11;362.0
-762;966.0;-242.0;-2;20;12;-275;896.0;0;84;12;363.0
-770;948.0;-241.0;-2;20;11;-277;885.0;-1;78;11;?
-770;931.0;-208.0;-2;20;36;-270;856.0;5;80;36;348.0
-765;936.0;-166.0;-2;20;-7;-269;841.0;2;87;-7;362.0
-777;921.0;-167.0;-2;20;-24;-264;864.0;8;81;-24;352.0
-787;913.0;-199.0;?;19;-37;-265;863.0;5;78;-37;338.0
-796;903.0;-216.0;-2;19;-36;-268;847.0;0;77;-36;330.0
-811;899.0;-228.0;-2;19;-2;-258;855.0;11;66;-2;352.0
-801;928.0;-255.0;-2;19;-25;-259;886.0;8;72;-25;356.0
-785;950.0;-260.0;-2;19;-29;-264;914.0;-3;84;-29;371.0
?;968.0;-270.0;-2;?;-19;-263;?;2;74;-19;371.0
-802;951.0;-263.0;-2;19;-29;-262;895.0;5;70;-29;377.0
-796;?;-271.0;-2;19;21;-263;864.0;2;76;21;351.0
-797;901.0;-242.0;-2;19;41;-265;864.0;1;73;41;350.0
-799;939.0;-212.0;-2;19;-14;-266;886.0;0;72;-14;362.0
-800;940.0;-221.0;-2;19;-11;-263;878.0;3;73;-11;363.0
-801;953.0;-222.0;-2;19;?;-262;878.0;5;73;3;363.0
-800;943.0;-213.0;-2;19;-11;-263;869.0;3;73;-11;373.0
-801;934.0;-244.0;-2;19;1;-262;877.0;4;73;1;374.0
-801;923.0;-253.0;-2;19;-9;-263;868.0;4;72;-9;369.0
-799;?;-247.0;-2;19;-25;-266;882.0;2;71;-25;356.0
-799;?;-231.0;-2;19;-21;-267;883.0;1;71;-21;377.0
-799;923.0;-225.0;-2;19;-35;-265;877.0;3;70;-35;367.0
-798;928.0;-213.0;-2;19;4;-269;877.0;-1;72;4;360.0
-799;?;-220.0;-2;19;21;-272;878.0;-4;72;21;350.0
?;950.0;-212.0;-2;19;-4;-268;876.0;1;?;-4;366.0
-793;928.0;-234.0;-2;19;6;-268;879.0;0;76;6;374.0
-794;933.0;-216.0;-2;19;-21;-273;?;-3;73;-21;368.0
?;935.0;-224.0;-2;19;?;-268;876.0;3;71;-3;347.0
-798;921.0;-243.0;?;19;21;-263;870.0;7;72;?;359.0
-795;930.0;-216.0;-2;19;20;-265;?;5;73;20;364.0
-795;932.0;-202.0;-2;19;?;-266;878.0;2;75;36;372.0
-799;940.0;-222.0;-2;19;9;-265;878.0;3;75;9;373.0
-794;945.0;?;-2;19;11;-265;878.0;1;76;?;363.0
-790;938.0;-249.0;-2;19;?;-270;877.0;-4;77;15;360.0
-792;900.0;-219.0;-2;19;2;-272;868.0;-6;75;2;358.0
-798;925.0;-223.0;-2;19;7;-264;869.0;2;72;7;370.0
-801;953.0;-187.0;-2;19;6;-263;870.0;3;71;6;369.0
-797;917.0;-199.0;-2;?;15;-265;879.0;-1;76;15;374.0
-800;900.0;-240.0;-2;19;17;-258;858.0;6;74;17;356.0
-798;920.0;-247.0;-2;19;20;-257;877.0;7;72;20;376.0
-793;950.0;-246.0;-2;19;31;-258;895.0;6;75;31;347.0
-795;938.0;-252.0;-2;19;20;-260;878.0;4;74;20;347.0
-795;921.0;-271.0;-2;19;-27;-269;872.0;-3;75;-27;340.0
-794;933.0;-267.0;-2;19;-32;-268;866.0;-1;73;-32;361.0
-797;953.0;-221.0;-2;19;27;-271;877.0;?;68;27;354.0
-793;942.0;-209.0;-2;19;18;-272;878.0;-3;72;18;371.0
-789;947.0;-241.0;?;19;-26;-274;886.0;-5;74;-26;364.0
-788;940.0;-232.0;-2;19;-8;-273;896.0;-3;?;-8;382.0
?;955.0;-244.0;?;19;?;-269;896.0;5;76;6;370.0
-781;938.0;-250.0;?;19;4;-278;882.0;-4;73;4;356.0
-774;946.0;-229.0;-2;19;31;-279;860.0;-7;79;31;373.0
-771;925.0;-219.0;-2;19;60;-274;880.0;-3;84;60;361.0
-773;945.0;-213.0;-2;19;29;-279;875.0;-6;?;29;363.0
-775;917.0;-225.0;-2;20;9;-280;?;-4;78;9;347.0
?;927.0;-213.0;?;20;37;-275;879.0;0;81;37;349.0
-762;930.0;-204.0;-2;20;32;-272;?;1;89;32;354.0
-754;980.0;-243.0;?;20;-1;-280;916.0;-2;78;-1;356.0
-747;979.0;-216.0;-2;20;-67;-286;926.0;-6;78;-67;338.0
-738;989.0;-234.0;-3;20;-96;-283;912.0;-5;85;-96;321.0
-730;947.0;-234.0;-3;20;-61;-280;884.0;-1;85;-61;343.0
-726;921.0;-248.0;-3;20;-36;-279;860.0;0;94;-36;331.0
-729;913.0;-260.0;-3;20;-15;-278;859.0;2;91;-15;311.0
-734;879.0;-291.0;-3;20;-34;-283;850.0;0;87;-34;283.0
-726;874.0;-262.0;-3;?;-47;-289;859.0;-7;98;-47;273.0
-727;916.0;-281.0;-3;21;?;-281;889.0;-2;108;-48;302.0
-723;958.0;-237.0;-3;21;-41;-288;907.0;-7;105;-41;321.0
-702;995.0;-233.0;-3;21;-15;-310;918.0;-22;95;-15;364.0
?;1007.0;-212.0;-3;21;-41;-306;918.0;-15;91;-41;375.0
-713;931.0;-187.0;-3;21;-36;-302;886.0;-12;94;-36;316.0
-713;934.0;-222.0;?;21;-24;-311;874.0;-20;90;-24;291.0
-712;942.0;-234.0;-3;21;-22;-312;868.0;-20;87;?;325.0
-702;939.0;-200.0;-3;21;-30;-308;894.0;-17;93;-30;313.0
-699;960.0;-206.0;-3;21;-57;-308;907.0;-18;?;-57;322.0
-704;960.0;-187.0;-3;21;-7;-314;901.0;-24;93;-7;314.0
-716;956.0;-179.0;-3;?;-5;-301;880.0;-12;90;-5;316.0
-727;927.0;-196.0;-3;21;-30;-290;?;-2;87;-30;309.0
-723;946.0;-220.0;-3;21;-11;?;868.0;-5;?;?;332.0
-720;944.0;-230.0;-3;20;-27;-291;902.0;-2;89;-27;305.0
-725;944.0;-252.0;-3;20;-36;-301;907.0;-9;85;-36;290.0
-730;943.0;-252.0;-3;?;-29;-311;896.0;-16;81;-29;291.0
-736;916.0;-260.0;-3;20;-10;-307;875.0;-10;79;-10;293.0
-737;921.0;-242.0;-3;20;15;?;874.0;-11;80;15;309.0
-733;976.0;-236.0;-3;20;14;-306;911.0;-9;84;14;339.0
-730;992.0;-211.0;-3;20;17;-292;926.0;3;88;17;352.0
-726;989.0;-225.0;-3;20;27;-292;932.0;3;91;27;315.0
-727;974.0;-226.0;-3;20;5;-298;916.0;-1;87;5;323.0
-731;951.0;-245.0;-3;20;-9;-299;896.0;-1;83;-9;309.0
-725;940.0;-218.0;-3;20;20;-298;886.0;-1;87;20;320.0
-715;951.0;-244.0;-3;20;21;-299;?;-1;91;?;322.0
-714;957.0;?;?;20;-6;-301;885.0;-3;90;-6;323.0
-717;941.0;-231.0;-3;20;-30;-299;876.0;-2;94;-30;310.0
-719;933.0;-223.0;-3;20;-48;-298;871.0;-3;97;-48;308.0
-726;928.0;-238.0;-3;20;1;-299;875.0;-1;?;1;324.0
-726;945.0;-252.0;-3;20;?;-298;894.0;1;86;2;320.0
-721;?;-262.0;-3;?;-37;-301;906.0;-1;88;-37;309.0
-724;981.0;-241.0;-3;20;-15;-303;906.0;0;84;?;308.0
-724;945.0;-244.0;-3;20;-16;-302;905.0;0;84;-16;301.0
-726;925.0;?;-3;20;9;-305;882.0;-3;?;9;319.0
-733;948.0;-214.0;-3;20;45;-298;?;4;?;45;331.0
-733;?;-218.0;-3;20;82;-288;893.0;13;86;82;345.0
-734;955.0;-219.0;-3;20;52;-292;925.0;9;85;52;348.0
-736;988.0;-228.0;-3;20;-24;-293;923.0;6;83;-24;346.0
-734;954.0;-231.0;-3;20;9;-289;895.0;8;85;9;318.0
-734;940.0;-233.0;-3;20;-8;-291;878.0;4;87;-8;316.0
?;960.0;-233.0;-3;20;-18;-292;889.0;2;86;-18;?
-735;957.0;-268.0;-3;20;5;-291;886.0;4;87;5;309.0
-739;917.0;-250.0;-3;20;-43;-295;873.0;1;83;?;301.0
-744;928.0;-263.0;-3;20;-57;?;880.0;?;80;-57;?
-739;938.0;-244.0;-3;20;-36;-293;875.0;?;88;-36;333.0
-737;965.0;-243.0;-3;20;14;-294;913.0;1;85;14;345.0
-736;969.0;-212.0;-3;20;13;-294;915.0;1;82;13;318.0
-733;973.0;-211.0;?;20;-17;-295;923.0;-1;87;-17;337.0
-739;971.0;-192.0;-3;20;33;-296;893.0;-3;85;33;335.0
-740;913.0;-227.0;-3;20;40;-293;886.0;2;81;40;337.0
-737;921.0;-231.0;-3;20;1;-290;889.0;2;85;1;333.0
-734;947.0;-233.0;-3;20;38;-293;894.0;-4;89;38;312.0
-735;935.0;-252.0;-3;20;28;-299;886.0;-8;83;28;315.0
-739;935.0;-250.0;-3;20;-9;-296;884.0;-5;81;-9;329.0
-742;959.0;-209.0;-3;20;6;-288;897.0;1;86;6;326.0
-746;960.0;-225.0;-3;?;-3;-283;901.0;8;82;-3;327.0
-744;949.0;-237.0;-3;20;-16;-280;900.0;11;83;-16;328.0
-736;930.0;-256.0;-3;?;-44;-292;902.0;-2;85;-44;316.0
-738;?;-264.0;-3;20;-8;-295;892.0;-5;83;-8;299.0
-742;926.0;-253.0;-3;20;7;?;899.0;-2;85;7;308.0
-742;952.0;-252.0;-3;?;-35;-296;878.0;-5;84;-35;316.0
-743;954.0;-217.0;-3;20;9;-294;904.0;?;81;9;351.0
-733;994.0;-151.0;-3;20;18;-298;906.0;-7;85;18;382.0
-737;991.0;-172.0;-3;20;33;-284;906.0;5;84;33;?
-750;969.0;-196.0;-3;20;34;-269;892.0;18;79;?;344.0
-752;939.0;-250.0;-3;20;-25;-280;865.0;4;78;-25;287.0
-759;890.0;-294.0;-3;20;-14;-286;859.0;-2;78;-14;252.0
-759;877.0;-359.0;-3;20;-11;-285;857.0;-1;78;-11;248.0
-746;909.0;-345.0;-3;20;-25;-301;884.0;-14;80;-25;288.0
-732;972.0;-268.0;?;20;15;-314;928.0;-23;80;15;328.0
-730;1016.0;-183.0;-3;20;37;-302;947.0;-13;84;37;392.0
-729;1039.0;-127.0;-3;20;10;-300;916.0;-14;87;10;411.0
-730;988.0;-97.0;-3;20;16;-298;877.0;-12;87;16;405.0
-753;934.0;-149.0;-3;20;31;-260;848.0;21;88;31;371.0
-775;888.0;-253.0;-3;19;-13;?;843.0;31;79;-13;319.0
-779;893.0;-322.0;?;19;-25;-272;867.0;10;72;-25;257.0
-785;890.0;-370.0;-3;19;-31;-281;869.0;0;72;-31;262.0
-779;928.0;-365.0;-3;?;-15;-281;893.0;?;73;-15;281.0
-753;952.0;-302.0;?;20;36;-296;942.0;-8;78;36;309.0
-744;979.0;-250.0;-3;20;35;-305;?;-17;80;35;329.0
-757;988.0;-215.0;-3;20;57;-286;907.0;1;?;57;378.0
-763;924.0;-166.0;-3;20;28;-281;853.0;7;80;28;400.0
-758;940.0;-161.0;-3;20;-4;-287;853.0;-1;81;-4;386.0
-758;951.0;-166.0;-3;20;28;-281;880.0;4;83;28;369.0
-758;956.0;-205.0;-3;20;-3;-279;911.0;6;82;-3;357.0
-757;969.0;-231.0;-3;20;-11;-279;899.0;6;83;-11;339.0
-763;952.0;-249.0;-3;20;8;?;892.0;7;79;8;336.0
-768;930.0;-247.0;-3;20;1;-275;878.0;10;76;1;331.0
-764;?;-235.0;-3;20;11;-279;884.0;5;?;11;329.0
-761;929.0;-224.0;-3;20;1;-286;881.0;-3;79;1;347.0
-768;929.0;-239.0;-3;20;-24;-274;876.0;8;79;-24;329.0
-770;918.0;-303.0;-3;20;-24;-269;878.0;13;78;-24;?
-757;?;-322.0;-3;20;-27;-285;870.0;-3;83;-27;310.0
?;?;-313.0;-3;20;3;-291;885.0;-8;87;3;318.0
-749;957.0;?;-3;20;-26;-291;906.0;-4;85;-26;318.0
-753;960.0;-242.0;-3;20;-63;-292;889.0;-4;84;-63;355.0
-756;956.0;-225.0;-3;20;-8;-287;912.0;3;82;-8;355.0
-755;974.0;-179.0;-3;20;-16;-286;872.0;4;82;-16;376.0
-750;962.0;-194.0;-3;20;23;-287;883.0;?;86;23;?
-751;938.0;-173.0;-3;20;36;-287;887.0;0;85;36;362.0
-751;947.0;-198.0;-3;20;-12;-285;899.0;3;81;-12;348.0
-750;959.0;-226.0;-3;20;7;-278;889.0;7;85;?;346.0
-754;942.0;-219.0;-3;20;-2;-276;?;7;?;-2;338.0
-753;930.0;-228.0;?;20;-4;-278;866.0;5;83;-4;342.0
-752;950.0;-238.0;-3;20;-15;-279;888.0;2;85;-15;331.0
-760;938.0;-249.0;-3;20;-1;-277;884.0;7;79;?;305.0
-760;931.0;-253.0;-3;20;12;-275;876.0;9;78;12;330.0
-754;?;-250.0;-3;20;-14;-281;878.0;-2;85;-14;337.0
-757;936.0;-262.0;-3;20;4;-288;886.0;-7;80;4;327.0
-761;?;-252.0;-3;20;-11;-287;?;-7;80;-11;327.0
-757;958.0;-262.0;-3;20;0;-285;896.0;-4;83;0;346.0
-755;967.0;-239.0;-3;20;17;-284;888.0;-2;80;17;362.0
-756;?;-221.0;-3;20;19;-285;906.0;-3;81;19;333.0
-756;957.0;-211.0;-3;20;15;-285;891.0;-2;81;15;341.0
-752;940.0;-230.0;-3;20;-34;-284;874.0;-2;85;-34;338.0
-753;927.0;-237.0;-3;20;3;-284;867.0;-2;87;3;331.0
-755;923.0;-218.0;-3;20;-4;-279;870.0;4;85;-4;344.0
-760;935.0;-224.0;-3;20;-34;-281;890.0;4;80;-34;333.0
?;959.0;-220.0;-3;20;28;-290;910.0;-5;79;28;343.0
-752;960.0;-225.0;-3;20;26;-291;895.0;-6;83;26;369.0
-750;980.0;-204.0;-3;20;-4;-282;908.0;2;?;-4;365.0
-750;967.0;-178.0;-3;20;13;-277;916.0;6;85;13;371.0
-751;974.0;-198.0;-3;20;46;-277;901.0;4;83;46;347.0
-759;?;-217.0;-3;20;50;-275;878.0;5;80;50;318.0
-764;905.0;-268.0;-3;20;-18;-270;879.0;9;?;-18;326.0
-760;910.0;-282.0;-3;20;-26;-272;?;8;77;-26;318.0
-757;921.0;-303.0;-3;20;29;-279;879.0;1;78;29;300.0
-752;946.0;-311.0;-3;20;?;-283;897.0;-2;83;-22;301.0
-747;957.0;-284.0;-3;20;-12;-287;906.0;-5;86;-12;320.0
-742;951.0;?;-3;21;9;-292;893.0;-9;88;9;328.0
-743;963.0;-229.0;-3;21;-23;-292;899.0;-8;86;-23;341.0
-748;957.0;-184.0;-3;21;24;-289;889.0;-3;81;24;341.0
-750;939.0;-182.0;-3;21;-1;-288;892.0;-2;81;-1;339.0
-750;?;-209.0;-3;21;-24;-290;886.0;-5;82;?;?
-749;958.0;-218.0;-3;21;-11;-284;881.0;1;81;-11;350.0
-748;970.0;-220.0;-3;21;-13;-280;885.0;6;82;?;346.0
-748;959.0;-240.0;-3;21;7;-283;901.0;2;85;7;321.0
-748;936.0;-263.0;-3;?;6;-283;893.0;2;85;6;316.0
-747;922.0;-247.0;-3;21;15;-285;884.0;1;83;15;325.0
-739;945.0;-223.0;-3;21;8;-288;902.0;-2;84;8;327.0
-741;946.0;-222.0;-3;21;16;-283;908.0;2;86;16;327.0
-753;938.0;-212.0;-3;21;40;-283;878.0;2;84;40;327.0
-758;937.0;-222.0;-3;21;25;-282;885.0;2;82;25;336.0
-755;927.0;-213.0;-3;21;16;-277;853.0;7;82;16;337.0
-746;965.0;-248.0;-3;21;17;-284;913.0;0;82;17;344.0
-742;981.0;-261.0;-3;21;16;-287;?;-3;81;16;334.0
-744;976.0;-245.0;-3;21;8;-286;918.0;-4;84;8;323.0
?;933.0;-233.0;-3;21;-43;-282;883.0;0;?;-43;322.0
-750;909.0;-239.0;-3;21;-98;-273;845.0;9;83;-98;339.0
-753;911.0;-209.0;-3;21;?;-292;876.0;-11;81;-84;328.0
-747;928.0;-235.0;-3;21;?;-311;878.0;-28;83;-23;306.0
-751;940.0;-248.0;-3;21;25;-288;862.0;-3;83;25;310.0
-764;?;-206.0;-3;21;58;-257;897.0;29;81;58;361.0
-755;1008.0;-202.0;-3;21;37;-274;933.0;?;83;?;383.0
-747;963.0;-227.0;-3;21;17;-290;926.0;-10;85;17;362.0
-762;942.0;-299.0;-3;21;54;-263;873.0;17;82;54;328.0
-762;885.0;-265.0;-3;?;30;?;859.0;15;82;30;328.0
-759;889.0;-291.0;-3;21;-19;-277;?;-5;82;-19;300.0
-761;901.0;-313.0;-3;21;?;-274;887.0;?;80;?;300.0
-751;910.0;-332.0;-3;21;-10;-284;888.0;-9;?;-10;292.0
-746;944.0;-309.0;?;21;-25;-297;894.0;-21;?;-25;325.0
-743;916.0;-297.0;-3;21;-23;-291;873.0;?;87;-23;331.0
-737;924.0;-262.0;-3;21;-39;-294;872.0;-14;85;?;335.0
-735;934.0;?;-3;21;-7;?;895.0;-16;88;-7;372.0
-735;974.0;-206.0;-3;21;34;-289;906.0;-10;89;34;386.0
-739;955.0;-198.0;-3;21;9;-293;903.0;?;82;9;364.0
-740;922.0;-218.0;-3;21;-5;-293;875.0;-13;88;?;337.0
-738;901.0;-243.0;-3;21;-3;-284;852.0;-5;90;-3;331.0
-748;932.0;-269.0;-3;21;-13;-280;878.0;3;78;-13;322.0
-745;925.0;-263.0;-3;21;-9;-284;?;-1;?;-9;?
-740;929.0;-272.0;-3;21;16;-289;881.0;-6;85;16;331.0
-746;941.0;-246.0;-3;21;37;-283;869.0;1;82;37;337.0
-742;925.0;-268.0;-3;21;18;-284;877.0;-1;86;18;320.0
-741;928.0;-292.0;-3;21;-8;-295;887.0;-12;86;-8;291.0
-745;895.0;-271.0;-3;21;36;-296;878.0;-11;85;36;337.0
-745;902.0;-260.0;-3;21;97;-300;887.0;-11;82;97;326.0
-739;940.0;-239.0;-3;21;127;-300;901.0;-10;83;127;341.0
-733;965.0;-230.0;-3;21;140;-290;924.0;0;90;140;352.0
-732;984.0;-236.0;-3;21;140;-290;907.0;4;87;140;325.0
-732;937.0;-237.0;-3;21;142;-290;872.0;5;85;142;329.0
-730;954.0;-215.0;-2;22;124;-294;863.0;0;87;124;357.0
-727;927.0;-204.0;-2;21;90;-294;865.0;1;88;90;332.0
-728;928.0;-180.0;?;21;41;-286;886.0;8;91;41;331.0
-745;921.0;?;-2;21;?;-285;885.0;7;83;?;338.0
-770;934.0;-152.0;-2;21;53;-285;874.0;6;71;53;329.0
-780;942.0;-149.0;-2;21;63;-281;838.0;8;72;63;327.0
-773;918.0;-190.0;-2;20;55;-272;865.0;12;77;55;333.0
-773;980.0;-181.0;-2;20;79;-268;913.0;14;77;79;360.0
-770;994.0;-201.0;-2;20;54;-267;932.0;14;78;54;363.0
-764;1001.0;-202.0;-2;20;15;-260;915.0;?;82;15;354.0
-766;928.0;-202.0;-2;20;-18;-267;887.0;7;84;-18;355.0
?;900.0;-227.0;-2;20;-79;-280;862.0;-7;80;-79;373.0
-769;860.0;-204.0;-2;19;-19;-271;864.0;?;80;-19;347.0
-789;918.0;-150.0;-2;19;52;-249;921.0;18;79;52;339.0
-794;885.0;-285.0;-2;19;15;-245;851.0;18;75;15;340.0
-793;858.0;-321.0;-2;19;6;-246;891.0;12;79;6;308.0
-801;901.0;-359.0;-2;18;8;-239;894.0;18;77;8;317.0
-807;?;-408.0;-2;18;-9;-238;870.0;20;70;-9;299.0
-805;822.0;-414.0;-2;18;-21;-237;868.0;22;69;-21;253.0
-807;851.0;-397.0;-2;18;-4;-243;869.0;15;68;-4;272.0
-800;832.0;-365.0;-2;18;2;-256;871.0;3;70;2;288.0
?;879.0;-345.0;-2;18;-25;-254;895.0;5;76;-25;309.0
-791;913.0;-280.0;-2;18;-26;-254;873.0;?;76;-26;348.0
-788;905.0;-262.0;-2;18;-26;-255;876.0;?;77;-26;356.0
-799;890.0;-243.0;-2;18;-10;-251;870.0;8;72;-10;344.0
-810;906.0;-222.0;-2;18;32;-246;859.0;14;67;32;373.0
-806;908.0;-225.0;-2;18;48;-240;?;19;70;48;354.0
-807;888.0;-279.0;-2;18;47;-241;879.0;18;70;47;350.0
-807;?;?;-2;18;?;-242;889.0;17;70;47;316.0
-807;899.0;-331.0;-2;18;49;-237;?;22;69;49;?
-801;894.0;-336.0;-2;18;38;-253;871.0;?;?;38;330.0
-795;888.0;-299.0;-2;18;22;-263;886.0;-3;73;22;348.0
-794;900.0;-265.0;-2;18;28;-261;874.0;0;74;28;342.0
-787;908.0;-223.0;-2;18;27;-268;883.0;-8;80;27;355.0
-791;949.0;?;-2;18;8;-259;884.0;2;76;8;392.0
-793;920.0;-207.0;-2;18;1;-255;857.0;7;73;1;355.0
-794;901.0;?;-2;18;-17;-260;860.0;0;75;-17;?
-804;900.0;-229.0;-2;18;?;?;858.0;8;73;?;?
-806;917.0;-248.0;-2;18;?;-249;866.0;10;70;-4;366.0
-803;927.0;-262.0;-2;18;-14;-254;886.0;1;71;-14;346.0
-801;923.0;-252.0;-2;18;-17;-252;870.0;1;73;-17;353.0
-800;?;-252.0;-2;18;?;-249;869.0;3;73;-12;354.0
-801;907.0;-263.0;-2;18;-18;-252;888.0;0;72;-18;344.0
-803;911.0;-270.0;-2;18;-12;-252;883.0;1;70;-12;337.0
-803;910.0;-263.0;-2;18;-17;-253;869.0;?;71;-17;359.0
-803;904.0;-271.0;-2;18;-17;-253;864.0;0;71;-17;374.0
-805;911.0;-261.0;-2;18;20;-252;865.0;3;70;20;352.0
-801;932.0;-280.0;-2;18;19;-255;890.0;-2;72;19;?
-798;912.0;-296.0;-2;18;-3;-256;?;-3;73;?;?
-801;921.0;-280.0;-2;18;-5;-254;871.0;0;72;-5;341.0
-801;902.0;-268.0;-2;18;-4;-254;866.0;-1;73;-4;347.0
-803;921.0;-250.0;-2;18;5;-254;844.0;-1;73;5;370.0
-804;919.0;-270.0;-2;18;-1;-255;886.0;-2;71;-1;359.0
-807;911.0;-248.0;-2;18;-3;-251;877.0;2;70;-3;360.0
-809;910.0;-257.0;-2;18;11;-248;867.0;6;70;11;357.0
-808;913.0;-280.0;-2;18;2;-249;852.0;5;70;2;345.0
-807;924.0;-302.0;-2;18;7;-251;868.0;4;70;7;336.0
-807;928.0;-282.0;-2;18;10;-251;895.0;?;70;10;327.0
-806;912.0;-280.0;-2;18;-37;-249;878.0;5;70;?;338.0
-801;?;-260.0;-2;18;-32;-260;875.0;-6;71;-32;?
-798;915.0;-246.0;-2;18;12;-258;871.0;-4;74;12;355.0
-802;909.0;-236.0;-2;18;?;-253;872.0;2;74;29;364.0
-805;909.0;-249.0;-2;18;26;-258;862.0;-1;69;26;364.0
-807;937.0;-225.0;-2;?;-2;-253;877.0;5;67;-2;376.0
-804;964.0;?;-2;18;13;-258;870.0;-3;69;13;367.0
-801;923.0;-220.0;-2;18;39;-256;875.0;-3;72;39;363.0
-803;930.0;-244.0;-2;18;?;-246;?;8;72;34;354.0
-802;901.0;-273.0;-2;18;39;?;887.0;?;73;?;335.0
-803;920.0;-278.0;-2;18;37;-249;879.0;5;72;37;344.0
-809;899.0;-282.0;-2;18;11;-248;877.0;5;69;?;332.0
-801;901.0;-330.0;-2;18;-5;-251;878.0;1;73;-5;?
-800;905.0;-314.0;-2;18;-7;-249;878.0;4;73;-7;334.0
-805;919.0;-302.0;-2;18;-39;-257;878.0;-2;68;-39;336.0
-802;912.0;?;?;18;-25;-264;878.0;-8;67;-25;346.0
-801;922.0;-263.0;-2;18;26;-255;869.0;2;70;26;352.0
-802;928.0;-244.0;-2;18;4;-247;892.0;8;72;4;349.0
-804;944.0;-226.0;-2;18;-11;-245;887.0;12;72;-11;373.0
-797;929.0;-239.0;-2;18;6;-251;874.0;3;75;6;360.0
-796;936.0;-220.0;-2;18;25;-256;896.0;-3;75;25;?
-798;947.0;-236.0;-2;18;?;-245;887.0;8;74;32;356.0
-797;952.0;-232.0;-2;18;?;-246;894.0;6;?;-22;369.0
-794;?;-256.0;-2;18;-12;-257;877.0;-6;73;-12;?
-786;911.0;-257.0;-2;18;53;-256;856.0;-6;76;53;328.0
-821;911.0;-259.0;-2;18;89;-252;879.0;3;53;89;339.0
-809;919.0;-281.0;-2;18;281;-282;891.0;-35;74;281;346.0
-789;916.0;-254.0;-2;18;681;-304;900.0;-52;68;681;357.0
-815;991.0;-304.0;-1;18;788;-292;918.0;-22;5;788;388.0
-795;1087.0;-198.0;-1;18;713;-281;1066.0;-17;23;713;336.0
-858;1008.0;-221.0;-1;19;490;?;990.0;-50;-23;490;254.0
?;933.0;-200.0;-1;19;-800;-490;946.0;-208;-8;-800;345.0
-607;837.0;-218.0;-1;20;-1372;-387;778.0;-165;241;-1372;306.0
-720;?;-238.0;-2;21;-408;-202;711.0;59;204;-408;309.0
-976;729.0;-186.0;-2;21;-190;-470;767.0;-83;-192;-190;296.0
-1016;819.0;-152.0;-1;22;-280;-592;920.0;-175;-293;-280;203.0
-933;771.0;-177.0;-1;21;-27;-270;880.0;73;-51;-27;175.0
-832;816.0;-198.0;-1;21;134;-223;885.0;76;72;134;209.0
-756;971.0;?;-1;21;197;-297;1054.0;-2;79;197;347.0
-761;1075.0;-187.0;-1;21;8;-212;?;84;87;8;271.0
-762;983.0;-134.0;-1;21;-146;-278;941.0;18;78;-146;244.0
-772;888.0;-163.0;-1;21;-71;?;821.0;-17;75;-71;315.0
-815;841.0;-105.0;?;21;-3;-263;777.0;33;71;-3;308.0
-812;879.0;-72.0;-1;21;-13;-270;849.0;27;66;-13;318.0
-798;953.0;-79.0;-1;21;-29;-266;950.0;31;73;-29;314.0
-798;1058.0;-108.0;-1;21;-23;-269;?;29;72;-23;310.0
-772;1059.0;-151.0;-1;21;39;-268;1044.0;31;78;39;327.0
-765;999.0;-150.0;-2;21;54;-266;958.0;32;80;54;280.0
-773;943.0;-142.0;-2;21;41;-272;930.0;27;74;41;285.0
-767;936.0;-166.0;-2;?;27;-270;903.0;28;76;27;287.0
-769;921.0;-179.0;-2;21;4;?;907.0;34;80;4;268.0
-770;925.0;-151.0;-2;21;16;-267;904.0;29;77;16;236.0
-773;932.0;-145.0;-2;21;-6;-271;906.0;25;75;-6;263.0
?;921.0;-173.0;-2;21;-36;-265;907.0;30;78;-36;279.0
-769;936.0;-178.0;?;21;16;-272;924.0;22;81;16;306.0
-766;958.0;-168.0;-2;21;41;-267;938.0;26;82;41;313.0
-768;970.0;-174.0;-2;21;?;-262;938.0;?;81;-43;270.0
-771;939.0;-161.0;-2;21;-46;-274;918.0;20;78;-46;254.0
-776;930.0;-169.0;-2;21;25;-268;915.0;27;76;25;?
-774;928.0;-156.0;-1;21;-15;-269;907.0;24;77;-15;277.0
