InertialMeasurementUnit RUA magneticY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit BACK magneticZ;InertialMeasurementUnit RLA magneticX;InertialMeasurementUnit LLA magneticX;InertialMeasurementUnit LUA magneticX;Accelerometer LUA^ accZ;InertialMeasurementUnit LUA magneticY;Accelerometer LUA_ accZ
-897.0;-456.0;740.0;-663.0;-372.0;-325.0;526.0;754.0;643.0
-449.0;1.0;241.0;211.0;408.0;456.0;-57.0;-159.0;319.0
-601.0;153.0;549.0;-298.0;190.0;458.0;-187.0;271.0;320.0
-451.0;-28.0;239.0;212.0;399.0;457.0;-61.0;-158.0;311.0
-450.0;-44.0;239.0;212.0;397.0;456.0;-74.0;-161.0;331.0
-452.0;-55.0;239.0;213.0;397.0;457.0;-39.0;-163.0;349.0
-461.0;-71.0;269.0;198.0;395.0;440.0;-18.0;-151.0;375.0
-544.0;-117.0;624.0;-45.0;146.0;418.0;-128.0;454.0;373.0
-350.0;108.0;278.0;-204.0;-375.0;448.0;135.0;215.0;351.0
-452.0;-66.0;289.0;202.0;389.0;443.0;-42.0;-141.0;341.0
-450.0;-35.0;288.0;204.0;390.0;444.0;-65.0;-143.0;296.0
-607.0;97.0;541.0;-341.0;236.0;447.0;-157.0;230.0;346.0
-609.0;69.0;546.0;-357.0;227.0;444.0;-134.0;241.0;347.0
-611.0;80.0;569.0;-362.0;188.0;435.0;-138.0;290.0;360.0
-605.0;-688.0;138.0;-327.0;-245.0;617.0;690.0;54.0;524.0
-608.0;105.0;573.0;-360.0;185.0;435.0;-138.0;294.0;368.0
-604.0;108.0;571.0;-346.0;183.0;438.0;-159.0;299.0;343.0
-605.0;113.0;565.0;-337.0;197.0;443.0;-163.0;294.0;359.0
-377.0;-12.0;479.0;-504.0;37.0;595.0;-296.0;416.0;140.0
-602.0;142.0;562.0;-335.0;203.0;444.0;-140.0;292.0;340.0
-585.0;166.0;524.0;-234.0;303.0;583.0;-70.0;207.0;486.0
-584.0;163.0;524.0;-234.0;311.0;583.0;-87.0;203.0;516.0
-585.0;155.0;520.0;-233.0;320.0;582.0;-54.0;197.0;511.0
-364.0;128.0;297.0;-177.0;-357.0;472.0;42.0;224.0;256.0
-583.0;159.0;523.0;-230.0;323.0;583.0;-72.0;194.0;517.0
-601.0;159.0;563.0;-332.0;205.0;445.0;-142.0;294.0;352.0
-581.0;165.0;521.0;-226.0;323.0;581.0;-81.0;193.0;476.0
-421.0;-24.0;272.0;247.0;395.0;431.0;-92.0;-143.0;329.0
-451.0;-34.0;304.0;212.0;399.0;438.0;-43.0;-131.0;285.0
-656.0;184.0;501.0;-342.0;168.0;625.0;-108.0;266.0;474.0
-54.0;94.0;-59.0;163.0;-196.0;517.0;-22.0;19.0;479.0
-431.0;-84.0;235.0;226.0;389.0;438.0;-35.0;-151.0;328.0
-599.0;158.0;561.0;-327.0;208.0;447.0;-148.0;291.0;362.0
-599.0;113.0;560.0;-343.0;199.0;447.0;-172.0;290.0;363.0
-579.0;192.0;516.0;-219.0;295.0;581.0;-72.0;204.0;514.0
-603.0;151.0;570.0;-347.0;165.0;446.0;-125.0;310.0;371.0
-602.0;125.0;568.0;-356.0;141.0;445.0;-133.0;306.0;378.0
-605.0;118.0;567.0;-362.0;73.0;446.0;-154.0;324.0;356.0
-604.0;112.0;567.0;-368.0;76.0;440.0;-163.0;321.0;377.0
-554.0;245.0;478.0;-571.0;-236.0;513.0;-26.0;443.0;583.0
-655.0;182.0;503.0;-339.0;160.0;622.0;-35.0;271.0;507.0
-773.0;189.0;616.0;-630.0;72.0;583.0;-149.0;653.0;393.0
-587.0;123.0;512.0;-222.0;323.0;587.0;-125.0;163.0;442.0
-817.0;-1.0;699.0;-690.0;2.0;553.0;-110.0;564.0;412.0
-702.0;172.0;645.0;-823.0;-2.0;551.0;-152.0;673.0;388.0
-779.0;-13.0;642.0;-525.0;76.0;588.0;26.0;409.0;423.0
-613.0;69.0;565.0;-389.0;135.0;440.0;-120.0;282.0;364.0
-611.0;85.0;560.0;-394.0;120.0;433.0;-132.0;283.0;357.0
-612.0;99.0;560.0;-386.0;100.0;436.0;-134.0;288.0;359.0
-611.0;109.0;554.0;-380.0;99.0;436.0;-155.0;283.0;348.0
-609.0;109.0;548.0;-381.0;107.0;432.0;-159.0;279.0;383.0
-607.0;126.0;548.0;-338.0;252.0;467.0;-142.0;235.0;369.0
-605.0;132.0;544.0;-344.0;239.0;460.0;-144.0;234.0;339.0
-606.0;130.0;541.0;-345.0;229.0;458.0;-150.0;235.0;353.0
-605.0;131.0;545.0;-337.0;229.0;463.0;-146.0;242.0;368.0
-607.0;130.0;541.0;-338.0;189.0;458.0;-165.0;256.0;360.0
-428.0;-14.0;238.0;243.0;404.0;437.0;-31.0;-167.0;365.0
-586.0;305.0;429.0;-477.0;-438.0;414.0;-123.0;467.0;289.0
-606.0;140.0;544.0;-337.0;180.0;454.0;-170.0;262.0;347.0
-606.0;144.0;543.0;-337.0;189.0;452.0;-153.0;262.0;311.0
-606.0;147.0;549.0;-325.0;216.0;461.0;-175.0;262.0;359.0
-605.0;131.0;544.0;-335.0;206.0;453.0;-187.0;251.0;351.0
-420.0;50.0;208.0;245.0;378.0;505.0;-121.0;-78.0;208.0
-409.0;66.0;205.0;247.0;373.0;494.0;-185.0;-87.0;260.0
-432.0;-26.0;240.0;236.0;397.0;437.0;-27.0;-161.0;340.0
-581.0;401.0;492.0;-135.0;162.0;449.0;-21.0;248.0;405.0
-580.0;39.0;543.0;-116.0;161.0;650.0;-10.0;320.0;194.0
-523.0;25.0;324.0;-52.0;426.0;445.0;-88.0;-134.0;404.0
-430.0;90.0;229.0;224.0;368.0;477.0;-185.0;-123.0;272.0
-435.0;99.0;229.0;216.0;367.0;477.0;-136.0;-122.0;243.0
-442.0;74.0;232.0;210.0;369.0;473.0;-179.0;-120.0;243.0
-582.0;218.0;522.0;-185.0;332.0;574.0;-53.0;184.0;442.0
-582.0;208.0;523.0;-187.0;331.0;575.0;-32.0;182.0;512.0
-399.0;-44.0;187.0;245.0;397.0;423.0;-72.0;-147.0;305.0
-406.0;-32.0;194.0;240.0;394.0;422.0;-83.0;-139.0;291.0
-408.0;-18.0;195.0;239.0;392.0;421.0;-59.0;-139.0;278.0
-602.0;224.0;462.0;-281.0;194.0;639.0;-100.0;228.0;469.0
-408.0;-18.0;196.0;238.0;394.0;420.0;-46.0;-137.0;276.0
-410.0;-28.0;195.0;238.0;395.0;420.0;-63.0;-138.0;282.0
-425.0;-24.0;214.0;218.0;404.0;425.0;-64.0;-161.0;331.0
-411.0;-37.0;197.0;239.0;396.0;423.0;-62.0;-137.0;280.0
-428.0;-61.0;213.0;217.0;397.0;422.0;-71.0;-158.0;307.0
-408.0;-43.0;200.0;236.0;397.0;422.0;-53.0;-138.0;281.0
-430.0;-48.0;225.0;213.0;397.0;419.0;-80.0;-153.0;330.0
-431.0;-73.0;234.0;206.0;398.0;415.0;-29.0;-151.0;280.0
-431.0;-53.0;237.0;207.0;400.0;416.0;-29.0;-148.0;291.0
-410.0;-46.0;203.0;237.0;394.0;424.0;-38.0;-135.0;289.0
-412.0;-47.0;201.0;236.0;395.0;421.0;-37.0;-134.0;296.0
-413.0;-60.0;200.0;233.0;393.0;421.0;-32.0;-135.0;284.0
-413.0;-51.0;202.0;235.0;395.0;420.0;-31.0;-134.0;282.0
-414.0;-34.0;203.0;234.0;394.0;419.0;-62.0;-133.0;280.0
-437.0;-62.0;256.0;201.0;390.0;409.0;-41.0;-132.0;263.0
-414.0;57.0;209.0;246.0;393.0;477.0;-112.0;-146.0;272.0
-605.0;124.0;569.0;-365.0;209.0;449.0;-117.0;293.0;354.0
-564.0;43.0;461.0;-332.0;-16.0;433.0;-101.0;574.0;136.0
-606.0;236.0;465.0;-289.0;190.0;633.0;-83.0;231.0;493.0
-412.0;67.0;206.0;246.0;394.0;476.0;-123.0;-146.0;254.0
-413.0;52.0;202.0;244.0;397.0;477.0;-126.0;-151.0;278.0
-411.0;48.0;200.0;248.0;398.0;478.0;-132.0;-152.0;302.0
-425.0;-33.0;211.0;219.0;416.0;432.0;-50.0;-170.0;292.0
-423.0;-22.0;209.0;216.0;419.0;433.0;-76.0;-171.0;330.0
-425.0;-24.0;211.0;214.0;420.0;436.0;-62.0;-174.0;293.0
-424.0;-24.0;206.0;211.0;420.0;434.0;-44.0;-176.0;292.0
-425.0;-9.0;203.0;208.0;415.0;436.0;-75.0;-177.0;309.0
-420.0;-4.0;199.0;210.0;406.0;438.0;-106.0;-175.0;285.0
-418.0;-10.0;193.0;213.0;407.0;437.0;-90.0;-175.0;289.0
-415.0;-34.0;190.0;214.0;407.0;437.0;-37.0;-175.0;298.0
-412.0;-55.0;188.0;217.0;406.0;436.0;-19.0;-176.0;312.0
-372.0;107.0;145.0;286.0;408.0;535.0;-88.0;-241.0;324.0
-412.0;-58.0;184.0;224.0;415.0;438.0;-33.0;-173.0;312.0
-416.0;-37.0;189.0;224.0;417.0;437.0;-19.0;-169.0;315.0
-417.0;-42.0;189.0;223.0;417.0;439.0;-33.0;-169.0;321.0
-415.0;-54.0;188.0;223.0;421.0;440.0;-40.0;-172.0;319.0
-414.0;-48.0;185.0;223.0;422.0;440.0;-22.0;-174.0;339.0
-412.0;-54.0;185.0;224.0;424.0;440.0;-23.0;-174.0;340.0
-411.0;-48.0;183.0;225.0;423.0;439.0;-4.0;-175.0;329.0
-338.0;90.0;121.0;389.0;401.0;537.0;-35.0;-241.0;379.0
-253.0;194.0;494.0;348.0;-107.0;615.0;-149.0;655.0;408.0
-599.0;163.0;540.0;-355.0;229.0;469.0;-143.0;233.0;390.0
-600.0;146.0;549.0;-345.0;233.0;473.0;-161.0;250.0;386.0
-611.0;273.0;381.0;-339.0;351.0;617.0;-254.0;244.0;311.0
-601.0;143.0;551.0;-356.0;222.0;468.0;-156.0;253.0;370.0
-599.0;149.0;553.0;-349.0;224.0;469.0;-151.0;257.0;386.0
-401.0;-22.0;169.0;233.0;427.0;442.0;-30.0;-180.0;340.0
-482.0;12.0;293.0;160.0;343.0;631.0;1.0;243.0;125.0
-598.0;159.0;544.0;-343.0;237.0;477.0;-156.0;234.0;394.0
-598.0;154.0;543.0;-343.0;243.0;478.0;-163.0;226.0;363.0
-597.0;160.0;539.0;-348.0;239.0;476.0;-144.0;223.0;370.0
-582.0;220.0;532.0;-241.0;272.0;585.0;-121.0;243.0;442.0
-606.0;224.0;465.0;-286.0;186.0;635.0;-75.0;230.0;518.0
-618.0;256.0;472.0;-288.0;184.0;630.0;-71.0;232.0;486.0
303.0;194.0;10.0;282.0;40.0;153.0;-187.0;242.0;222.0
-437.0;80.0;255.0;252.0;391.0;491.0;-140.0;-105.0;251.0
-437.0;60.0;255.0;249.0;391.0;489.0;-122.0;-107.0;233.0
-401.0;-34.0;170.0;236.0;422.0;443.0;-29.0;-177.0;332.0
-596.0;168.0;539.0;-350.0;236.0;473.0;-151.0;213.0;379.0
-597.0;171.0;541.0;-344.0;234.0;472.0;-142.0;210.0;389.0
-603.0;245.0;535.0;-357.0;254.0;450.0;-145.0;216.0;379.0
-614.0;57.0;581.0;-287.0;255.0;401.0;-150.0;292.0;292.0
-615.0;79.0;570.0;-307.0;218.0;373.0;-159.0;301.0;288.0
-593.0;154.0;541.0;-326.0;239.0;477.0;-179.0;211.0;379.0
-423.0;106.0;196.0;226.0;373.0;482.0;-194.0;-118.0;249.0
-425.0;78.0;194.0;225.0;374.0;482.0;-174.0;-125.0;247.0
-113.0;96.0;-80.0;64.0;68.0;484.0;31.0;-224.0;137.0
655.0;236.0;-613.0;712.0;573.0;233.0;-151.0;-501.0;488.0
-420.0;243.0;179.0;-203.0;-317.0;370.0;-201.0;376.0;258.0
-597.0;433.0;380.0;-393.0;-294.0;553.0;-76.0;279.0;485.0
-399.0;293.0;379.0;-155.0;112.0;590.0;-399.0;378.0;196.0
-93.0;215.0;-11.0;153.0;-282.0;430.0;-188.0;64.0;38.0
-606.0;134.0;556.0;-376.0;232.0;465.0;-81.0;254.0;420.0
-402.0;21.0;162.0;232.0;434.0;441.0;-105.0;-196.0;310.0
-404.0;-40.0;161.0;223.0;406.0;432.0;-25.0;-194.0;358.0
-675.0;174.0;494.0;-498.0;267.0;616.0;-121.0;222.0;470.0
696.0;148.0;-633.0;729.0;746.0;396.0;-92.0;-462.0;387.0
-665.0;170.0;490.0;-503.0;281.0;616.0;-71.0;202.0;465.0
-568.0;171.0;363.0;-359.0;-149.0;635.0;198.0;212.0;605.0
-551.0;115.0;547.0;-81.0;219.0;492.0;-271.0;378.0;271.0
-560.0;66.0;557.0;-93.0;201.0;473.0;-284.0;385.0;280.0
-568.0;41.0;567.0;-92.0;195.0;462.0;-270.0;392.0;281.0
-353.0;127.0;209.0;90.0;306.0;628.0;-465.0;-65.0;527.0
-607.0;143.0;561.0;-351.0;226.0;453.0;-132.0;259.0;378.0
-604.0;141.0;557.0;-358.0;218.0;445.0;-156.0;257.0;378.0
-605.0;160.0;555.0;-344.0;219.0;447.0;-161.0;260.0;381.0
641.0;307.0;-739.0;797.0;922.0;470.0;-147.0;-655.0;180.0
-386.0;239.0;-424.0;-211.0;812.0;501.0;-81.0;-280.0;530.0
-394.0;582.0;190.0;346.0;376.0;525.0;-192.0;-197.0;401.0
-577.0;102.0;420.0;-341.0;265.0;611.0;18.0;304.0;255.0
-369.0;-70.0;100.0;370.0;701.0;820.0;-57.0;-221.0;469.0
-426.0;19.0;223.0;229.0;440.0;480.0;-65.0;-158.0;337.0
-223.0;140.0;122.0;946.0;935.0;1253.0;-68.0;-89.0;333.0
-620.0;413.0;529.0;-646.0;-248.0;566.0;-24.0;364.0;571.0
-448.0;101.0;234.0;210.0;368.0;473.0;-190.0;-118.0;237.0
-422.0;-26.0;212.0;226.0;426.0;475.0;-72.0;-164.0;330.0
-421.0;-52.0;213.0;227.0;422.0;471.0;-60.0;-165.0;350.0
-391.0;-54.0;177.0;247.0;409.0;422.0;-33.0;-161.0;304.0
-422.0;-55.0;214.0;226.0;420.0;469.0;-26.0;-165.0;380.0
-232.0;85.0;200.0;-249.0;-187.0;470.0;-132.0;422.0;591.0
-423.0;-50.0;216.0;225.0;420.0;468.0;-26.0;-164.0;380.0
-361.0;-58.0;164.0;141.0;430.0;531.0;-61.0;-250.0;509.0
-426.0;-45.0;221.0;221.0;416.0;464.0;-41.0;-165.0;374.0
-429.0;-48.0;224.0;222.0;417.0;465.0;-71.0;-166.0;342.0
-433.0;-48.0;227.0;222.0;416.0;464.0;-39.0;-165.0;343.0
-595.0;92.0;611.0;-323.0;216.0;457.0;117.0;289.0;488.0
-860.0;-707.0;830.0;-651.0;-247.0;-540.0;801.0;642.0;697.0
-458.0;189.0;517.0;293.0;132.0;664.0;-140.0;436.0;321.0
-520.0;55.0;321.0;-49.0;446.0;450.0;-104.0;-144.0;417.0
-530.0;114.0;657.0;-221.0;222.0;495.0;-21.0;372.0;546.0
-435.0;-47.0;232.0;221.0;415.0;463.0;-34.0;-164.0;351.0
-430.0;100.0;228.0;225.0;367.0;480.0;-178.0;-123.0;250.0
-435.0;143.0;224.0;216.0;366.0;471.0;-229.0;-136.0;189.0
-609.0;119.0;559.0;-339.0;213.0;446.0;-188.0;242.0;354.0
-432.0;370.0;391.0;199.0;376.0;613.0;-406.0;231.0;235.0
-607.0;118.0;561.0;-322.0;215.0;450.0;-203.0;246.0;356.0
-442.0;-50.0;240.0;219.0;416.0;464.0;-61.0;-165.0;348.0
-448.0;-28.0;244.0;214.0;414.0;459.0;-63.0;-159.0;336.0
-600.0;12.0;551.0;-298.0;221.0;447.0;-220.0;257.0;318.0
-443.0;-72.0;219.0;217.0;407.0;439.0;-3.0;-159.0;374.0
-451.0;-17.0;240.0;212.0;403.0;457.0;-91.0;-158.0;312.0
-442.0;-86.0;226.0;220.0;410.0;445.0;3.0;-155.0;331.0
-439.0;-56.0;225.0;224.0;411.0;445.0;-39.0;-153.0;285.0
30.0;220.0;76.0;-312.0;171.0;600.0;122.0;122.0;159.0
-699.0;37.0;534.0;-577.0;-586.0;327.0;48.0;561.0;370.0
-535.0;10.0;411.0;-17.0;113.0;591.0;-334.0;97.0;536.0
-450.0;-55.0;284.0;207.0;390.0;445.0;-65.0;-146.0;284.0
-450.0;-65.0;277.0;208.0;393.0;446.0;-54.0;-150.0;292.0
-607.0;96.0;538.0;-337.0;237.0;447.0;-185.0;227.0;339.0
-610.0;76.0;549.0;-368.0;225.0;443.0;-152.0;246.0;350.0
-612.0;92.0;568.0;-369.0;193.0;436.0;-133.0;286.0;361.0
-431.0;-36.0;220.0;232.0;403.0;439.0;-61.0;-174.0;314.0
-369.0;48.0;150.0;-146.0;-130.0;432.0;-296.0;51.0;219.0
-473.0;71.0;185.0;19.0;-253.0;626.0;-21.0;354.0;277.0
-609.0;137.0;574.0;-357.0;182.0;435.0;-129.0;298.0;339.0
-606.0;110.0;571.0;-347.0;183.0;437.0;-155.0;301.0;344.0
-473.0;109.0;573.0;230.0;-64.0;554.0;-27.0;504.0;385.0
-433.0;-59.0;224.0;231.0;403.0;440.0;-37.0;-170.0;321.0
-602.0;107.0;569.0;-343.0;187.0;438.0;-175.0;298.0;368.0
-435.0;-67.0;228.0;225.0;398.0;442.0;-41.0;-165.0;326.0
-436.0;-58.0;228.0;225.0;395.0;441.0;-48.0;-162.0;319.0
-436.0;-59.0;238.0;228.0;390.0;439.0;-41.0;-162.0;322.0
-468.0;185.0;598.0;-507.0;82.0;720.0;-6.0;402.0;467.0
-610.0;221.0;466.0;-291.0;181.0;634.0;-85.0;232.0;504.0
-417.0;2.0;275.0;244.0;400.0;431.0;-100.0;-147.0;284.0
-423.0;-86.0;270.0;244.0;389.0;432.0;-40.0;-144.0;303.0
-426.0;-104.0;271.0;241.0;389.0;436.0;-7.0;-142.0;331.0
-437.0;-73.0;283.0;238.0;386.0;446.0;-78.0;-129.0;274.0
-605.0;133.0;548.0;-326.0;210.0;458.0;-201.0;254.0;334.0
-589.0;415.0;298.0;-198.0;434.0;636.0;-285.0;-46.0;269.0
-604.0;179.0;547.0;-333.0;223.0;455.0;-166.0;256.0;343.0
-429.0;-38.0;239.0;241.0;402.0;437.0;-80.0;-162.0;337.0
-446.0;-79.0;302.0;217.0;397.0;440.0;-41.0;-134.0;307.0
-605.0;146.0;546.0;-335.0;204.0;456.0;-194.0;261.0;340.0
-422.0;601.0;244.0;468.0;196.0;450.0;-624.0;542.0;148.0
-48.0;116.0;140.0;655.0;507.0;737.0;-136.0;93.0;330.0
-431.0;-107.0;235.0;225.0;396.0;439.0;0.0;-154.0;337.0
-430.0;-62.0;246.0;226.0;407.0;440.0;-23.0;-160.0;310.0
-555.0;468.0;401.0;259.0;389.0;235.0;-357.0;771.0;205.0
-602.0;125.0;562.0;-345.0;199.0;445.0;-176.0;295.0;351.0
-97.0;297.0;-164.0;346.0;512.0;405.0;-300.0;-440.0;217.0
-602.0;128.0;564.0;-347.0;193.0;444.0;-162.0;298.0;327.0
-600.0;135.0;561.0;-350.0;187.0;441.0;-163.0;297.0;348.0
-606.0;115.0;547.0;-348.0;246.0;461.0;-153.0;232.0;357.0
-606.0;114.0;546.0;-345.0;247.0;462.0;-139.0;232.0;341.0
-608.0;125.0;550.0;-346.0;243.0;462.0;-125.0;237.0;334.0
-602.0;147.0;568.0;-341.0;190.0;446.0;-143.0;304.0;340.0
-607.0;128.0;549.0;-355.0;220.0;454.0;-147.0;246.0;338.0
-608.0;144.0;551.0;-352.0;210.0;450.0;-145.0;258.0;351.0
-601.0;163.0;565.0;-349.0;180.0;442.0;-151.0;304.0;370.0
-602.0;197.0;564.0;-355.0;167.0;441.0;-119.0;306.0;377.0
-550.0;337.0;152.0;-759.0;-256.0;430.0;-290.0;306.0;270.0
-662.0;338.0;536.0;-578.0;-286.0;593.0;-51.0;304.0;486.0
-607.0;222.0;465.0;-287.0;184.0;635.0;-80.0;232.0;510.0
-769.0;227.0;561.0;-627.0;106.0;639.0;-116.0;603.0;322.0
-604.0;127.0;565.0;-372.0;189.0;441.0;-143.0;294.0;374.0
-610.0;93.0;570.0;-382.0;198.0;449.0;-113.0;279.0;370.0
-555.0;231.0;496.0;-429.0;267.0;626.0;-120.0;265.0;461.0
-446.0;-36.0;218.0;222.0;412.0;439.0;-53.0;-177.0;327.0
-592.0;230.0;164.0;-339.0;604.0;1021.0;-156.0;-2.0;313.0
-424.0;-60.0;210.0;220.0;410.0;429.0;-49.0;-171.0;303.0
-573.0;262.0;501.0;-295.0;178.0;634.0;-156.0;305.0;493.0
-396.0;258.0;532.0;131.0;134.0;504.0;-137.0;560.0;385.0
-601.0;148.0;547.0;-353.0;225.0;467.0;-173.0;244.0;380.0
-400.0;-54.0;169.0;234.0;421.0;440.0;-40.0;-178.0;343.0
-599.0;155.0;538.0;-350.0;238.0;474.0;-173.0;218.0;370.0
-412.0;89.0;212.0;237.0;397.0;478.0;-157.0;-136.0;248.0
-587.0;186.0;538.0;-261.0;280.0;583.0;-12.0;245.0;546.0
-597.0;160.0;539.0;-353.0;238.0;471.0;-162.0;213.0;376.0
-399.0;-38.0;169.0;236.0;426.0;441.0;-46.0;-177.0;349.0
-610.0;133.0;581.0;-268.0;258.0;407.0;-181.0;296.0;311.0
-592.0;188.0;533.0;-326.0;248.0;470.0;-186.0;219.0;368.0
-377.0;256.0;-275.0;-106.0;606.0;425.0;-208.0;-596.0;328.0
-605.0;157.0;555.0;-374.0;220.0;452.0;-110.0;252.0;349.0
-646.0;192.0;493.0;-294.0;271.0;607.0;-114.0;201.0;456.0
-285.0;4.0;293.0;-524.0;-45.0;576.0;-75.0;405.0;155.0
-607.0;111.0;247.0;-402.0;84.0;659.0;113.0;-9.0;576.0
-584.0;-23.0;193.0;2.0;-262.0;628.0;-60.0;355.0;200.0
-606.0;133.0;547.0;-356.0;229.0;456.0;-157.0;239.0;325.0
-397.0;-76.0;183.0;245.0;402.0;421.0;-31.0;-155.0;279.0
-425.0;-8.0;226.0;238.0;438.0;480.0;-96.0;-149.0;347.0
-604.0;124.0;563.0;-347.0;195.0;446.0;-181.0;294.0;335.0
-578.0;191.0;506.0;-277.0;167.0;625.0;-116.0;308.0;512.0
-344.0;17.0;82.0;238.0;812.0;919.0;-370.0;-148.0;445.0
-643.0;238.0;468.0;-297.0;311.0;609.0;-92.0;154.0;466.0
-605.0;139.0;550.0;-365.0;278.0;448.0;-75.0;218.0;437.0
-418.0;71.0;220.0;235.0;408.0;481.0;-182.0;-125.0;273.0
-73.0;82.0;-18.0;481.0;365.0;663.0;-71.0;-135.0;650.0
-609.0;110.0;532.0;-399.0;277.0;457.0;-128.0;185.0;399.0
-612.0;131.0;557.0;-364.0;210.0;441.0;-157.0;244.0;358.0
-601.0;192.0;559.0;-304.0;227.0;454.0;-195.0;255.0;416.0
-459.0;-101.0;273.0;202.0;398.0;447.0;-14.0;-155.0;339.0
-478.0;286.0;163.0;-435.0;-291.0;394.0;-236.0;351.0;248.0
-433.0;-64.0;219.0;229.0;405.0;440.0;-24.0;-173.0;332.0
-420.0;110.0;205.0;225.0;381.0;489.0;-191.0;-101.0;214.0
-497.0;168.0;433.0;-194.0;25.0;468.0;-125.0;569.0;190.0
-181.0;479.0;-8.0;682.0;842.0;915.0;-362.0;-322.0;393.0
-605.0;161.0;564.0;-377.0;218.0;443.0;-101.0;281.0;339.0
-428.0;95.0;223.0;223.0;368.0;475.0;-203.0;-136.0;225.0
-393.0;60.0;161.0;243.0;397.0;485.0;-153.0;-171.0;268.0
-412.0;187.0;228.0;238.0;405.0;482.0;-267.0;-153.0;189.0
-41.0;44.0;90.0;689.0;762.0;999.0;-110.0;-82.0;146.0
-605.0;230.0;569.0;-382.0;191.0;448.0;-259.0;316.0;379.0
-403.0;-60.0;177.0;229.0;423.0;442.0;-31.0;-180.0;323.0
-606.0;144.0;572.0;-362.0;163.0;446.0;-202.0;311.0;380.0
-853.0;301.0;294.0;-760.0;311.0;630.0;-80.0;-63.0;477.0
-409.0;13.0;207.0;253.0;393.0;477.0;-153.0;-144.0;272.0
-604.0;144.0;566.0;-370.0;137.0;437.0;-169.0;309.0;360.0
-823.0;237.0;166.0;-644.0;796.0;1002.0;-139.0;-113.0;414.0
-395.0;-38.0;157.0;239.0;442.0;442.0;-61.0;-206.0;313.0
-585.0;291.0;425.0;-300.0;194.0;655.0;-43.0;210.0;517.0
-419.0;208.0;174.0;254.0;421.0;663.0;-193.0;238.0;109.0
-401.0;-55.0;168.0;235.0;422.0;442.0;-19.0;-179.0;346.0
-560.0;293.0;499.0;-247.0;212.0;603.0;-209.0;266.0;398.0
-400.0;-56.0;170.0;236.0;420.0;442.0;-20.0;-175.0;308.0
-598.0;161.0;542.0;-352.0;238.0;473.0;-171.0;218.0;398.0
-612.0;254.0;458.0;-347.0;201.0;644.0;-78.0;229.0;485.0
-409.0;76.0;211.0;250.0;395.0;478.0;-160.0;-141.0;262.0
-608.0;298.0;451.0;-338.0;178.0;652.0;-131.0;241.0;466.0
-602.0;272.0;460.0;-282.0;197.0;642.0;-105.0;229.0;496.0
-571.0;249.0;530.0;-484.0;265.0;594.0;-182.0;252.0;399.0
22.0;-29.0;12.0;250.0;25.0;274.0;-205.0;-23.0;347.0
-436.0;-90.0;224.0;217.0;410.0;440.0;-18.0;-175.0;333.0
-585.0;202.0;537.0;-258.0;287.0;586.0;-136.0;242.0;437.0
-436.0;68.0;254.0;250.0;393.0;491.0;-163.0;-107.0;234.0
-397.0;-64.0;164.0;234.0;431.0;443.0;-25.0;-186.0;318.0
-443.0;-96.0;232.0;214.0;413.0;440.0;-9.0;-171.0;352.0
-607.0;261.0;457.0;-337.0;200.0;643.0;-110.0;226.0;498.0
-601.0;324.0;482.0;-324.0;170.0;640.0;-99.0;298.0;503.0
-608.0;96.0;543.0;-378.0;247.0;449.0;-163.0;195.0;353.0
-597.0;158.0;543.0;-354.0;236.0;471.0;-167.0;216.0;384.0
-603.0;174.0;547.0;-383.0;242.0;472.0;-155.0;238.0;352.0
-581.0;225.0;498.0;-505.0;301.0;612.0;-184.0;207.0;396.0
-447.0;-120.0;267.0;212.0;405.0;443.0;-19.0;-158.0;358.0
-451.0;-91.0;270.0;208.0;403.0;442.0;-16.0;-157.0;306.0
-596.0;164.0;539.0;-354.0;232.0;471.0;-177.0;214.0;383.0
-597.0;173.0;540.0;-351.0;238.0;471.0;-163.0;212.0;370.0
-434.0;-80.0;226.0;227.0;402.0;441.0;-22.0;-169.0;323.0
-433.0;-61.0;220.0;235.0;407.0;439.0;-43.0;-173.0;330.0
-433.0;-74.0;220.0;236.0;406.0;439.0;-41.0;-173.0;340.0
-597.0;172.0;541.0;-347.0;238.0;473.0;-174.0;211.0;378.0
-597.0;178.0;539.0;-343.0;235.0;474.0;-177.0;211.0;379.0
-432.0;-63.0;220.0;234.0;409.0;437.0;-38.0;-175.0;319.0
-432.0;-57.0;216.0;231.0;403.0;439.0;-69.0;-176.0;306.0
-656.0;263.0;507.0;-330.0;270.0;608.0;-100.0;228.0;448.0
-399.0;-53.0;169.0;236.0;427.0;443.0;-16.0;-180.0;348.0
-397.0;-44.0;163.0;238.0;439.0;447.0;-17.0;-195.0;348.0
-617.0;10.0;579.0;-294.0;252.0;392.0;-157.0;294.0;272.0
-74.0;-63.0;244.0;32.0;268.0;640.0;-243.0;291.0;470.0
-425.0;150.0;202.0;223.0;371.0;485.0;-220.0;-105.0;225.0
-425.0;123.0;189.0;224.0;380.0;481.0;-190.0;-139.0;215.0
-200.0;111.0;338.0;623.0;336.0;772.0;-42.0;313.0;480.0
-617.0;459.0;578.0;46.0;195.0;535.0;-398.0;446.0;309.0
-187.0;364.0;31.0;-7.0;-87.0;448.0;-168.0;-36.0;388.0
