InertialMeasurementUnit R-SHOE EuY;Accelerometer RUA^ accY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit BACK gyroZ;InertialMeasurementUnit RUA accZ;InertialMeasurementUnit L-SHOE Compass;InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit R-SHOE Body_Ay;InertialMeasurementUnit RUA accX;InertialMeasurementUnit LLA gyroZ
-25;795.0;-47.0;-22.0;135.0;-75;-40.0;375;-664.0;56.0
?;792.0;-53.0;-26.0;?;-75;-9.0;370;-666.0;47.0
-25;786.0;-32.0;-23.0;126.0;-75;-33.0;371;-665.0;65.0
-25;814.0;-80.0;-8.0;127.0;-75;-5.0;372;-666.0;118.0
-25;?;-50.0;-17.0;132.0;-75;19.0;375;-657.0;56.0
-25;811.0;-38.0;19.0;146.0;-75;40.0;375;-652.0;-66.0
-25;808.0;-25.0;4.0;120.0;-75;40.0;371;-652.0;?
-25;814.0;-25.0;-11.0;130.0;-75;40.0;370;-646.0;-35.0
-25;830.0;38.0;6.0;112.0;-75;54.0;369;-630.0;42.0
-25;807.0;14.0;-7.0;131.0;-75;-6.0;370;-623.0;112.0
-25;805.0;3.0;6.0;133.0;-75;?;368;-650.0;83.0
-25;838.0;-61.0;-32.0;142.0;-75;-8.0;371;?;19.0
-25;840.0;-50.0;-17.0;153.0;-75;-30.0;378;-644.0;21.0
-25;839.0;-14.0;-30.0;141.0;-75;-29.0;378;-641.0;65.0
-25;821.0;-50.0;-28.0;119.0;-75;-67.0;374;-650.0;127.0
-25;855.0;-32.0;-11.0;110.0;?;0.0;372;-651.0;104.0
-25;868.0;-38.0;-27.0;145.0;-75;13.0;376;-672.0;106.0
-25;859.0;-11.0;-23.0;132.0;-75;14.0;379;?;159.0
-25;881.0;-38.0;-28.0;150.0;-75;-6.0;373;?;193.0
-25;925.0;-33.0;?;132.0;-75;0.0;373;-678.0;?
?;942.0;21.0;-19.0;149.0;?;43.0;376;?;330.0
-25;926.0;101.0;18.0;213.0;-75;18.0;371;-697.0;628.0
-25;896.0;200.0;24.0;232.0;-75;-6.0;375;-698.0;1006.0
-25;916.0;?;14.0;200.0;-75;-3.0;381;-712.0;1163.0
-25;916.0;84.0;24.0;135.0;-75;44.0;373;?;1144.0
-25;958.0;67.0;19.0;141.0;-75;53.0;370;-696.0;1023.0
-25;966.0;104.0;-6.0;189.0;-75;117.0;375;-696.0;769.0
-25;940.0;101.0;13.0;188.0;-75;163.0;374;-719.0;512.0
-25;950.0;32.0;3.0;249.0;-75;86.0;374;-762.0;?
-25;919.0;-39.0;-35.0;?;-75;5.0;375;-764.0;98.0
-25;901.0;-32.0;-43.0;372.0;-75;-158.0;376;-803.0;106.0
-25;908.0;-23.0;-34.0;386.0;?;-353.0;376;-849.0;237.0
-25;884.0;-44.0;6.0;353.0;-75;-515.0;372;-847.0;475.0
-25;870.0;-57.0;-30.0;339.0;-75;-471.0;373;-846.0;765.0
-25;901.0;-96.0;-14.0;314.0;-75;-342.0;375;-820.0;945.0
-25;901.0;?;?;303.0;-75;-247.0;371;?;1012.0
-25;893.0;-161.0;-30.0;316.0;-75;-176.0;373;-807.0;931.0
-25;901.0;-179.0;?;343.0;-75;-69.0;377;-838.0;715.0
-25;927.0;-140.0;25.0;370.0;-75;47.0;378;-841.0;461.0
-25;911.0;-118.0;8.0;381.0;-75;139.0;376;-821.0;284.0
-25;938.0;-156.0;83.0;386.0;-75;199.0;?;-825.0;178.0
-25;944.0;-113.0;106.0;393.0;-75;207.0;374;-809.0;141.0
-25;?;-64.0;109.0;384.0;-75;181.0;?;-792.0;64.0
?;910.0;-55.0;92.0;407.0;-75;226.0;377;?;29.0
-25;939.0;-17.0;105.0;416.0;-75;211.0;373;-768.0;94.0
-25;880.0;-1.0;47.0;427.0;-75;191.0;375;-762.0;?
-25;902.0;-9.0;11.0;448.0;-75;104.0;374;-787.0;171.0
-25;866.0;-27.0;2.0;432.0;-75;62.0;?;-795.0;304.0
-25;801.0;-40.0;-41.0;421.0;-75;28.0;376;-771.0;417.0
-25;837.0;-31.0;-5.0;425.0;-75;15.0;381;-785.0;482.0
-25;852.0;?;-81.0;449.0;-75;15.0;366;-822.0;508.0
-25;839.0;40.0;-111.0;436.0;-75;-14.0;368;-819.0;?
-25;844.0;9.0;-117.0;380.0;-75;36.0;375;-817.0;?
-25;896.0;20.0;-76.0;397.0;-75;40.0;370;?;433.0
-25;?;3.0;-67.0;409.0;?;170.0;375;-825.0;427.0
-25;823.0;36.0;-41.0;375.0;-75;254.0;374;-834.0;358.0
-25;820.0;61.0;-30.0;393.0;-75;409.0;374;-842.0;397.0
-25;813.0;47.0;-47.0;416.0;?;412.0;378;-851.0;499.0
-25;801.0;89.0;-94.0;411.0;-75;325.0;375;-853.0;400.0
-25;807.0;-105.0;-172.0;397.0;-75;?;376;-790.0;397.0
-25;838.0;-149.0;-146.0;442.0;-75;47.0;376;-796.0;461.0
-25;850.0;-184.0;-124.0;391.0;-75;-192.0;376;-760.0;281.0
-25;829.0;-204.0;-33.0;413.0;-75;-72.0;378;-817.0;173.0
-25;832.0;-134.0;6.0;433.0;-75;-33.0;375;-778.0;149.0
-25;849.0;?;34.0;402.0;-75;-126.0;368;-777.0;84.0
-25;823.0;-173.0;51.0;393.0;-75;-52.0;370;-809.0;28.0
-25;827.0;-149.0;40.0;409.0;-75;-5.0;376;-771.0;13.0
-25;855.0;-82.0;49.0;399.0;?;?;373;-741.0;-42.0
-25;840.0;-96.0;26.0;372.0;-75;39.0;377;-744.0;10.0
-25;824.0;-72.0;11.0;?;-75;25.0;374;-737.0;-47.0
-25;823.0;-52.0;-17.0;344.0;-75;77.0;373;-734.0;-146.0
-25;878.0;-24.0;-23.0;?;-75;49.0;380;?;-207.0
-25;?;-38.0;-45.0;348.0;-75;11.0;367;-754.0;-181.0
-25;920.0;2.0;-24.0;379.0;-75;-21.0;369;-760.0;-139.0
-25;969.0;-26.0;-40.0;370.0;-75;-34.0;375;-750.0;-73.0
-25;1000.0;-26.0;-11.0;366.0;-75;-10.0;373;-760.0;-1.0
-25;998.0;-7.0;-2.0;382.0;-75;0.0;373;-762.0;-10.0
-25;1010.0;5.0;-8.0;373.0;-75;6.0;370;-757.0;-24.0
-25;970.0;-17.0;-32.0;369.0;-75;27.0;372;-754.0;-22.0
-25;942.0;7.0;-17.0;362.0;-75;14.0;373;-761.0;1.0
-25;893.0;7.0;-23.0;379.0;-75;-11.0;375;-769.0;-57.0
-25;917.0;-34.0;-19.0;374.0;-75;49.0;377;-768.0;-200.0
-25;903.0;-75.0;23.0;352.0;-75;55.0;375;-775.0;-364.0
-25;876.0;-124.0;-9.0;377.0;-75;-119.0;377;-825.0;-395.0
-25;877.0;-161.0;?;401.0;-75;-403.0;379;-883.0;-203.0
-25;923.0;-127.0;-24.0;439.0;-75;-704.0;379;-864.0;49.0
-25;894.0;-79.0;2.0;404.0;-75;-789.0;379;-888.0;301.0
-25;958.0;-101.0;?;408.0;-75;-945.0;377;-924.0;745.0
-25;902.0;-43.0;94.0;395.0;-75;-898.0;373;-908.0;1186.0
-25;774.0;-40.0;166.0;318.0;-75;-791.0;371;-884.0;1534.0
-25;647.0;2.0;?;264.0;-75;-437.0;372;-830.0;1643.0
-25;665.0;155.0;291.0;225.0;-75;-142.0;370;-795.0;1246.0
-25;611.0;?;349.0;240.0;-75;-87.0;374;-743.0;735.0
-25;540.0;311.0;308.0;274.0;-75;42.0;?;-747.0;428.0
-25;622.0;288.0;285.0;266.0;-75;316.0;370;-747.0;180.0
-25;670.0;359.0;302.0;291.0;-75;481.0;?;-746.0;-62.0
-25;624.0;408.0;274.0;322.0;-75;499.0;383;-748.0;-286.0
-25;533.0;332.0;257.0;312.0;-75;470.0;377;-796.0;-207.0
-25;562.0;259.0;240.0;286.0;-75;420.0;379;-812.0;-161.0
-25;584.0;348.0;210.0;299.0;-75;341.0;381;-866.0;-109.0
-25;604.0;333.0;116.0;262.0;-75;325.0;379;?;-163.0
-25;575.0;352.0;2.0;326.0;-75;340.0;374;-745.0;-226.0
-25;601.0;179.0;-69.0;331.0;-75;305.0;370;-694.0;-256.0
-25;598.0;89.0;-39.0;316.0;-75;263.0;375;-624.0;-236.0
-25;630.0;?;34.0;?;-75;265.0;376;-655.0;-149.0
-25;617.0;140.0;34.0;458.0;-75;225.0;373;-578.0;-80.0
-25;644.0;89.0;62.0;440.0;-75;212.0;374;-652.0;-74.0
-25;657.0;177.0;94.0;394.0;-75;182.0;372;-667.0;-127.0
-25;646.0;142.0;71.0;303.0;-75;185.0;372;-637.0;-167.0
-25;670.0;50.0;72.0;459.0;-75;185.0;374;-608.0;-180.0
-25;650.0;37.0;26.0;352.0;-75;131.0;376;-634.0;-163.0
-25;659.0;-121.0;36.0;323.0;-75;166.0;380;-596.0;-119.0
-25;637.0;-47.0;46.0;324.0;-75;166.0;380;-624.0;-81.0
?;632.0;-90.0;32.0;372.0;-75;139.0;376;-603.0;-23.0
-25;656.0;-157.0;11.0;348.0;-75;112.0;373;-609.0;-8.0
-25;650.0;-212.0;-19.0;345.0;-75;79.0;?;-617.0;32.0
-25;628.0;-309.0;-41.0;278.0;-75;0.0;375;-582.0;47.0
-25;649.0;-258.0;?;282.0;-75;-38.0;376;-664.0;66.0
-25;661.0;-276.0;-46.0;327.0;-75;-38.0;376;-665.0;47.0
-25;622.0;-266.0;-61.0;341.0;-75;-57.0;369;-677.0;60.0
-25;?;-186.0;-13.0;338.0;-75;-36.0;376;-680.0;51.0
-25;?;-219.0;-3.0;284.0;-75;-9.0;378;-671.0;60.0
-25;615.0;-200.0;17.0;274.0;-75;6.0;369;-660.0;35.0
-25;692.0;-175.0;?;279.0;-75;18.0;373;-663.0;6.0
-25;691.0;-134.0;34.0;297.0;-75;16.0;376;-648.0;-4.0
-25;718.0;-68.0;-2.0;324.0;-75;16.0;373;-663.0;33.0
-25;730.0;-36.0;-11.0;298.0;?;36.0;376;-662.0;31.0
-25;760.0;-38.0;-6.0;?;-75;20.0;371;-666.0;29.0
-25;?;-44.0;-37.0;325.0;-75;?;371;-650.0;33.0
-25;753.0;-12.0;13.0;320.0;-75;0.0;378;-655.0;69.0
-25;745.0;54.0;-22.0;271.0;-75;-39.0;374;-658.0;65.0
-25;721.0;65.0;-15.0;347.0;-75;-56.0;373;-639.0;97.0
-25;694.0;93.0;-21.0;355.0;-75;-27.0;371;-655.0;118.0
-25;709.0;132.0;-8.0;330.0;-75;-55.0;370;-640.0;119.0
-25;722.0;83.0;-8.0;369.0;-75;-77.0;374;-654.0;140.0
-25;707.0;116.0;?;445.0;-75;-131.0;373;-696.0;158.0
-25;665.0;175.0;-9.0;424.0;-75;-114.0;373;-712.0;157.0
-25;671.0;179.0;-9.0;397.0;-75;-119.0;372;-711.0;166.0
-25;682.0;146.0;-30.0;329.0;-75;-108.0;371;-712.0;138.0
-25;685.0;101.0;-16.0;326.0;-75;-158.0;375;-721.0;148.0
-25;709.0;74.0;-45.0;346.0;-75;-157.0;375;-686.0;178.0
-25;692.0;6.0;-81.0;269.0;-75;-131.0;?;-693.0;210.0
-25;680.0;8.0;-90.0;284.0;-75;-154.0;377;-696.0;232.0
-25;?;83.0;-79.0;358.0;-75;-145.0;377;-639.0;212.0
-25;701.0;51.0;-90.0;257.0;-75;-154.0;373;-645.0;245.0
-25;695.0;36.0;-122.0;254.0;-75;-166.0;376;-662.0;253.0
-25;665.0;67.0;-150.0;249.0;-75;-171.0;380;-619.0;247.0
-25;658.0;63.0;-113.0;?;-75;-183.0;380;-613.0;232.0
-25;642.0;?;-130.0;?;-75;-168.0;379;-598.0;209.0
-25;627.0;108.0;-129.0;233.0;-75;-135.0;378;-579.0;?
?;628.0;143.0;-135.0;240.0;-75;-92.0;375;-578.0;180.0
-25;612.0;114.0;-150.0;260.0;-75;-72.0;376;-593.0;176.0
-25;643.0;94.0;-173.0;264.0;-75;-58.0;378;-603.0;160.0
-25;626.0;?;-165.0;296.0;-75;-48.0;380;-587.0;159.0
?;609.0;201.0;-169.0;293.0;-75;-48.0;380;-590.0;128.0
-25;634.0;137.0;-152.0;290.0;-75;-46.0;375;-602.0;112.0
?;609.0;?;-111.0;283.0;-75;-22.0;378;-595.0;126.0
-25;629.0;95.0;-99.0;?;-75;-5.0;?;-590.0;107.0
-25;620.0;66.0;-79.0;281.0;-75;41.0;374;-582.0;61.0
-25;660.0;48.0;-47.0;278.0;-75;65.0;382;-565.0;14.0
-25;628.0;90.0;-13.0;265.0;-75;50.0;379;-552.0;43.0
-25;644.0;45.0;?;257.0;-75;78.0;378;-541.0;25.0
-25;646.0;119.0;17.0;266.0;-75;60.0;379;-526.0;22.0
-25;637.0;110.0;9.0;255.0;-75;83.0;374;-511.0;-18.0
-25;611.0;41.0;32.0;235.0;-75;82.0;374;-511.0;-16.0
-25;636.0;76.0;79.0;232.0;-75;?;377;-514.0;-8.0
-25;640.0;51.0;36.0;226.0;-75;44.0;377;-504.0;10.0
-25;638.0;12.0;51.0;218.0;-75;36.0;372;-510.0;41.0
-25;651.0;28.0;15.0;207.0;-75;49.0;378;-507.0;33.0
-25;657.0;?;3.0;224.0;-75;8.0;380;-509.0;29.0
?;640.0;40.0;6.0;244.0;-75;-10.0;373;-515.0;20.0
-25;638.0;16.0;6.0;244.0;-75;-4.0;377;-530.0;61.0
-25;679.0;-9.0;17.0;237.0;-75;8.0;377;-533.0;41.0
-25;662.0;7.0;-11.0;225.0;-75;33.0;381;-529.0;41.0
-25;660.0;-7.0;24.0;238.0;-75;?;378;-532.0;14.0
-25;650.0;-2.0;29.0;242.0;-75;29.0;374;-531.0;?
?;?;14.0;?;216.0;-75;31.0;382;-517.0;31.0
-25;658.0;-41.0;37.0;206.0;-75;23.0;378;-518.0;37.0
-25;636.0;-37.0;?;216.0;-75;7.0;372;-514.0;2.0
-25;634.0;-17.0;51.0;197.0;-75;-23.0;377;-518.0;-2.0
-25;671.0;-21.0;51.0;194.0;-75;16.0;379;-519.0;-1.0
-25;655.0;-39.0;42.0;189.0;-75;?;376;-524.0;25.0
-25;649.0;11.0;53.0;?;-75;20.0;376;-524.0;37.0
-25;675.0;14.0;38.0;227.0;-75;58.0;377;-532.0;14.0
-25;662.0;-11.0;38.0;218.0;-75;28.0;377;-533.0;46.0
-25;649.0;-74.0;21.0;228.0;-75;-4.0;378;-535.0;55.0
-25;638.0;?;32.0;?;-75;0.0;380;-538.0;45.0
-25;684.0;0.0;15.0;211.0;-75;12.0;379;-536.0;33.0
-25;675.0;-17.0;32.0;184.0;-75;-27.0;378;-534.0;41.0
-25;660.0;-1.0;-15.0;189.0;-75;?;377;-532.0;44.0
-25;651.0;11.0;0.0;?;-75;-17.0;376;-526.0;51.0
-25;670.0;26.0;-29.0;191.0;-75;33.0;373;-525.0;45.0
-25;667.0;18.0;0.0;180.0;-75;-19.0;374;-529.0;45.0
-25;643.0;18.0;-12.0;193.0;-75;-22.0;378;-532.0;37.0
-25;669.0;14.0;-5.0;191.0;-75;10.0;377;-521.0;33.0
?;645.0;17.0;-4.0;175.0;-75;25.0;375;-532.0;37.0
-25;654.0;36.0;-17.0;183.0;-75;2.0;378;-536.0;73.0
-25;660.0;46.0;-2.0;191.0;-75;29.0;379;-530.0;23.0
-25;?;47.0;-13.0;180.0;-75;17.0;377;-525.0;23.0
-25;648.0;18.0;0.0;176.0;-75;36.0;377;-537.0;23.0
?;653.0;-1.0;8.0;188.0;-75;21.0;378;-540.0;44.0
-25;669.0;34.0;-21.0;186.0;-75;6.0;378;-528.0;39.0
-25;655.0;55.0;13.0;184.0;-75;10.0;?;-524.0;37.0
-25;655.0;24.0;-26.0;180.0;-75;6.0;378;-536.0;10.0
-25;669.0;19.0;-5.0;173.0;-75;8.0;383;-534.0;41.0
-25;670.0;30.0;?;176.0;-75;8.0;378;-525.0;16.0
-25;652.0;14.0;1.0;184.0;-75;36.0;376;-532.0;15.0
-25;640.0;28.0;20.0;188.0;-75;15.0;?;-535.0;43.0
-25;661.0;?;28.0;185.0;-75;21.0;379;-531.0;27.0
-25;658.0;38.0;-14.0;179.0;-75;8.0;382;-529.0;22.0
-25;650.0;35.0;?;179.0;-75;-5.0;381;-529.0;22.0
-25;647.0;11.0;?;184.0;-75;19.0;375;-531.0;6.0
-25;639.0;43.0;-27.0;176.0;?;13.0;381;?;25.0
-25;636.0;26.0;6.0;?;-75;?;383;-522.0;4.0
-25;631.0;-1.0;7.0;187.0;-75;23.0;378;-520.0;?
-25;646.0;15.0;6.0;178.0;?;-10.0;378;-529.0;51.0
-25;654.0;18.0;4.0;171.0;-75;8.0;377;-526.0;10.0
-25;?;24.0;-17.0;181.0;-75;10.0;378;-528.0;51.0
-25;631.0;16.0;2.0;183.0;-75;11.0;380;-528.0;49.0
-25;644.0;6.0;8.0;182.0;-75;?;377;-527.0;21.0
-25;645.0;23.0;-80.0;180.0;-75;41.0;380;-530.0;35.0
-25;621.0;39.0;-9.0;175.0;-75;16.0;376;-520.0;27.0
-25;628.0;26.0;15.0;173.0;-75;18.0;377;-521.0;16.0
-25;?;-26.0;6.0;173.0;-75;16.0;379;-529.0;33.0
-25;640.0;50.0;26.0;?;-75;-6.0;373;-514.0;19.0
-25;650.0;15.0;-1.0;168.0;-75;27.0;383;-513.0;39.0
-25;636.0;34.0;0.0;165.0;-75;-21.0;381;-517.0;34.0
-25;619.0;20.0;?;163.0;-75;-5.0;375;-517.0;30.0
-25;?;14.0;11.0;159.0;-75;6.0;383;-514.0;29.0
-25;637.0;6.0;?;161.0;-75;-13.0;379;-509.0;43.0
-25;630.0;20.0;4.0;165.0;-75;10.0;375;-508.0;23.0
-25;623.0;42.0;6.0;151.0;-75;-2.0;381;-506.0;35.0
-25;629.0;-23.0;4.0;150.0;-75;?;380;-512.0;45.0
-25;641.0;-20.0;13.0;157.0;-75;8.0;380;-505.0;71.0
-25;646.0;-19.0;-10.0;156.0;-75;-23.0;381;-512.0;?
-25;642.0;3.0;6.0;?;-75;-9.0;375;-506.0;49.0
-25;661.0;-18.0;-31.0;164.0;-75;-27.0;377;-511.0;53.0
-25;657.0;-3.0;6.0;157.0;-75;-8.0;379;-513.0;41.0
-25;679.0;-30.0;-11.0;?;-75;19.0;374;-515.0;28.0
-25;661.0;-5.0;21.0;153.0;-75;17.0;378;-510.0;36.0
-25;670.0;-22.0;-4.0;?;-75;25.0;381;-504.0;49.0
-25;681.0;-23.0;2.0;156.0;-75;-8.0;376;-509.0;33.0
-25;703.0;-11.0;15.0;145.0;-75;-6.0;?;-507.0;29.0
?;706.0;-27.0;15.0;153.0;-75;10.0;382;-507.0;37.0
-25;691.0;-13.0;28.0;164.0;-75;15.0;?;-503.0;6.0
-25;757.0;-27.0;-1.0;158.0;-75;29.0;382;-511.0;59.0
?;768.0;2.0;13.0;167.0;?;33.0;381;-513.0;17.0
-25;787.0;-44.0;7.0;173.0;-75;-17.0;380;-515.0;49.0
-25;836.0;-77.0;13.0;?;-75;-19.0;378;-523.0;38.0
-25;807.0;-97.0;13.0;186.0;-75;24.0;378;-532.0;43.0
-25;813.0;-102.0;13.0;?;-75;4.0;380;-555.0;50.0
-25;806.0;-102.0;0.0;217.0;-75;36.0;379;-551.0;71.0
-25;825.0;-104.0;?;237.0;-75;29.0;380;-553.0;77.0
-25;824.0;-167.0;-22.0;204.0;-75;14.0;380;-575.0;63.0
-25;776.0;-168.0;-15.0;215.0;-75;-2.0;377;-579.0;45.0
-25;722.0;-120.0;53.0;255.0;-75;-13.0;378;-593.0;53.0
?;700.0;-136.0;25.0;300.0;-75;-25.0;375;-602.0;47.0
-25;708.0;-184.0;-21.0;366.0;-75;-30.0;373;-641.0;53.0
-25;692.0;-216.0;?;389.0;-75;?;373;-680.0;18.0
-25;755.0;-285.0;-23.0;374.0;-75;-10.0;373;-679.0;13.0
-25;799.0;-243.0;17.0;374.0;-75;-31.0;379;-722.0;-1.0
-25;739.0;-173.0;11.0;350.0;-75;-14.0;374;-726.0;-21.0
-25;778.0;-214.0;26.0;353.0;-75;-5.0;369;-705.0;22.0
-25;725.0;-215.0;41.0;369.0;-75;36.0;378;-683.0;-24.0
-25;?;?;37.0;312.0;-75;14.0;379;-700.0;-58.0
-25;645.0;-271.0;43.0;294.0;-75;87.0;377;?;-52.0
-25;?;-183.0;81.0;324.0;-75;?;379;-661.0;-52.0
-25;594.0;-78.0;102.0;316.0;-75;141.0;373;-618.0;-20.0
-25;498.0;-63.0;102.0;315.0;-75;110.0;374;-611.0;-65.0
-25;588.0;9.0;109.0;381.0;?;125.0;384;-633.0;-52.0
-25;576.0;64.0;90.0;382.0;-75;119.0;381;-631.0;-68.0
-25;569.0;2.0;43.0;331.0;-75;100.0;376;-627.0;-68.0
-25;570.0;107.0;24.0;396.0;-75;167.0;378;-726.0;-84.0
?;571.0;?;0.0;424.0;-75;142.0;379;-699.0;-92.0
-25;567.0;39.0;-67.0;352.0;-75;155.0;379;-715.0;-93.0
-25;?;-112.0;?;363.0;-75;198.0;376;-707.0;-46.0
-25;576.0;85.0;-67.0;411.0;-75;207.0;372;-669.0;-48.0
-25;573.0;69.0;-101.0;428.0;-75;185.0;375;-618.0;21.0
-25;579.0;-45.0;-105.0;?;-75;78.0;376;-604.0;1.0
-25;610.0;-78.0;-63.0;474.0;-75;71.0;375;-617.0;-23.0
-25;641.0;-204.0;-78.0;409.0;-75;9.0;375;-578.0;-3.0
-25;594.0;-228.0;-76.0;384.0;-75;-67.0;379;-574.0;-49.0
-25;595.0;-153.0;-39.0;418.0;-75;-76.0;379;-591.0;-45.0
-25;576.0;-144.0;-5.0;443.0;-75;-69.0;374;-605.0;-17.0
-25;588.0;-194.0;-37.0;385.0;-75;-22.0;379;-581.0;-12.0
-25;516.0;-182.0;-22.0;385.0;-75;-25.0;?;-603.0;-18.0
-25;440.0;-169.0;-24.0;385.0;-75;-21.0;381;-591.0;-2.0
-25;474.0;-145.0;-58.0;394.0;-75;?;380;-588.0;-19.0
-25;743.0;-134.0;-20.0;383.0;-75;-15.0;374;-593.0;?
-25;1071.0;-126.0;-45.0;?;-75;-9.0;374;-621.0;20.0
-25;1014.0;-100.0;-45.0;371.0;-75;2.0;379;-608.0;67.0
-25;999.0;-114.0;-9.0;413.0;-75;-9.0;379;-622.0;65.0
-25;975.0;-115.0;-60.0;377.0;-75;-34.0;372;-642.0;?
-25;922.0;-80.0;-67.0;?;-75;-46.0;370;-638.0;89.0
-25;867.0;-26.0;-90.0;341.0;-75;-52.0;377;?;125.0
-25;986.0;?;-141.0;412.0;-75;-73.0;378;-621.0;143.0
-25;887.0;80.0;-81.0;420.0;-75;-83.0;377;-626.0;186.0
-26;848.0;65.0;-118.0;426.0;-75;-88.0;380;-583.0;208.0
-26;941.0;74.0;-134.0;514.0;-75;-110.0;399;?;219.0
-26;942.0;93.0;-152.0;500.0;-76;?;414;-534.0;233.0
-26;1088.0;47.0;-115.0;432.0;-76;-210.0;405;-752.0;259.0
-26;1066.0;-95.0;-154.0;453.0;-76;-233.0;405;-974.0;281.0
?;1069.0;-138.0;-143.0;335.0;-76;-223.0;410;-1008.0;279.0
-26;1101.0;-208.0;-162.0;324.0;-76;-263.0;406;-929.0;303.0
-26;1071.0;-194.0;-135.0;377.0;-76;?;410;-934.0;201.0
-26;1071.0;-80.0;-61.0;255.0;-76;-322.0;416;-804.0;204.0
-26;1109.0;-7.0;-62.0;115.0;-76;-364.0;413;-791.0;184.0
-26;1088.0;4.0;-102.0;178.0;?;-300.0;401;-811.0;198.0
-26;?;77.0;-125.0;140.0;-76;-257.0;393;-728.0;232.0
-26;1068.0;44.0;-203.0;197.0;-76;-261.0;398;-725.0;226.0
-26;1086.0;5.0;-284.0;308.0;-76;?;?;-793.0;197.0
-26;?;-127.0;-353.0;310.0;-76;-124.0;411;-850.0;258.0
-26;1082.0;-262.0;-465.0;238.0;-76;-33.0;404;-874.0;305.0
-26;1044.0;?;?;227.0;-76;-63.0;413;-974.0;290.0
-26;1039.0;-353.0;-378.0;310.0;-76;40.0;417;-998.0;319.0
-26;1044.0;-232.0;-265.0;338.0;-76;231.0;421;-1025.0;?
-27;1041.0;-162.0;-155.0;306.0;-76;250.0;425;-996.0;?
-27;1015.0;-182.0;-61.0;?;-76;219.0;418;-1000.0;-64.0
?;1010.0;294.0;200.0;227.0;-76;234.0;413;-1011.0;-164.0
-27;991.0;-481.0;140.0;180.0;-76;310.0;402;-965.0;-170.0
-27;1019.0;-531.0;138.0;145.0;-77;233.0;394;-971.0;-101.0
-27;?;-296.0;177.0;145.0;-78;?;404;-967.0;-142.0
-27;1028.0;-1028.0;75.0;169.0;-78;307.0;428;-968.0;-102.0
-27;1028.0;-8.0;107.0;211.0;-77;201.0;431;-1002.0;-112.0
-27;1077.0;235.0;121.0;258.0;-76;207.0;402;-997.0;-89.0
-28;?;191.0;113.0;270.0;-75;165.0;431;-952.0;-80.0
-28;1042.0;144.0;138.0;242.0;-75;141.0;490;-924.0;-155.0
-28;1066.0;155.0;150.0;224.0;-73;?;393;?;-145.0
-28;1061.0;85.0;?;198.0;-69;150.0;252;-942.0;-108.0
-27;1048.0;89.0;137.0;195.0;-69;164.0;?;-936.0;-73.0
-26;1032.0;33.0;115.0;186.0;-69;167.0;487;?;-75.0
-25;978.0;26.0;85.0;193.0;-69;154.0;575;-895.0;-51.0
-25;972.0;33.0;68.0;?;-70;135.0;560;-918.0;?
-25;1003.0;-35.0;34.0;237.0;-70;50.0;741;-922.0;-34.0
-26;1004.0;-21.0;32.0;245.0;-71;-23.0;665;-922.0;5.0
-27;989.0;-30.0;4.0;237.0;-71;-97.0;633;-923.0;4.0
-31;1000.0;-34.0;11.0;251.0;-69;?;837;-950.0;47.0
?;990.0;-45.0;-28.0;247.0;-67;-152.0;208;-948.0;71.0
-34;1010.0;-69.0;-9.0;211.0;-68;?;152;-938.0;50.0
-34;?;-79.0;37.0;185.0;-68;20.0;644;-946.0;31.0
-34;1052.0;-40.0;11.0;200.0;-67;69.0;465;-952.0;78.0
-34;1063.0;100.0;32.0;211.0;-68;119.0;494;-952.0;?
-34;1065.0;92.0;39.0;240.0;-68;67.0;523;-944.0;27.0
-34;1046.0;147.0;63.0;253.0;-69;?;468;-902.0;-17.0
-33;1050.0;127.0;96.0;246.0;-68;-11.0;458;-887.0;34.0
-32;1051.0;118.0;36.0;222.0;?;18.0;470;-886.0;115.0
-32;1034.0;134.0;9.0;214.0;?;23.0;541;-888.0;116.0
-32;1014.0;47.0;3.0;204.0;-67;42.0;447;-891.0;101.0
-32;1029.0;41.0;-47.0;194.0;-67;71.0;425;-901.0;107.0
-32;1028.0;-33.0;-57.0;175.0;-67;78.0;461;-904.0;131.0
-32;1038.0;-13.0;-79.0;184.0;-66;44.0;456;-907.0;140.0
-32;1048.0;-93.0;-49.0;214.0;-66;?;433;-936.0;93.0
-32;1051.0;-47.0;-71.0;224.0;-66;27.0;409;-954.0;140.0
-32;1040.0;-42.0;-60.0;235.0;-66;-4.0;460;?;138.0
-32;1070.0;67.0;-24.0;?;-66;-14.0;499;-945.0;86.0
-31;1048.0;102.0;33.0;210.0;-65;1.0;475;-947.0;52.0
-31;1052.0;55.0;41.0;207.0;-65;-13.0;445;-948.0;50.0
-30;1060.0;-15.0;15.0;195.0;-64;-16.0;430;-947.0;60.0
-30;1058.0;-15.0;?;196.0;-65;-13.0;416;-933.0;62.0
-30;1065.0;-13.0;41.0;199.0;-65;-33.0;415;-913.0;38.0
-30;1060.0;59.0;19.0;201.0;-65;-60.0;446;-921.0;67.0
-30;1026.0;64.0;-39.0;205.0;-66;?;455;-931.0;67.0
-30;1020.0;?;-28.0;194.0;-67;42.0;454;-924.0;95.0
?;1058.0;-6.0;-62.0;190.0;-69;39.0;450;-940.0;36.0
