Accelerometer LUA^ accX;Accelerometer LUA_ accY;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accY;InertialMeasurementUnit L-SHOE EuZ;Accelerometer LUA_ accX;Accelerometer LH accX;Accelerometer LWR accY;Accelerometer LWR accZ;InertialMeasurementUnit LLA accX
-194.0;-57.0;145.0;396.0;-862.0;1;-978.0;430.0;-336.0;611.0;302.0
-226.0;-58.0;75.0;392.0;-848.0;1;-994.0;370.0;-342.0;660.0;296.0
-238.0;-99.0;111.0;399.0;-784.0;1;-950.0;303.0;-339.0;627.0;276.0
-247.0;-117.0;79.0;411.0;-772.0;1;-966.0;360.0;-417.0;561.0;361.0
-233.0;-118.0;56.0;403.0;-745.0;1;-977.0;423.0;-392.0;641.0;355.0
-185.0;-73.0;63.0;402.0;-651.0;1;-977.0;445.0;-371.0;741.0;350.0
-185.0;-53.0;95.0;403.0;-693.0;1;-1033.0;710.0;-342.0;650.0;325.0
-185.0;-40.0;29.0;?;-698.0;1;-937.0;732.0;-291.0;713.0;311.0
-171.0;-9.0;42.0;390.0;-741.0;1;?;308.0;-253.0;816.0;308.0
-209.0;-89.0;95.0;398.0;-829.0;1;-945.0;319.0;-358.0;521.0;325.0
?;-118.0;51.0;414.0;-827.0;1;-885.0;276.0;-365.0;583.0;314.0
-230.0;-116.0;4.0;?;-798.0;1;-957.0;353.0;-378.0;697.0;291.0
-247.0;-160.0;45.0;421.0;-737.0;1;-984.0;403.0;-422.0;652.0;306.0
-239.0;-155.0;86.0;433.0;-757.0;1;-987.0;304.0;-437.0;646.0;324.0
?;-128.0;66.0;429.0;-719.0;1;-957.0;311.0;-387.0;656.0;363.0
-216.0;-79.0;64.0;406.0;-718.0;1;-960.0;429.0;-378.0;700.0;377.0
-186.0;-10.0;80.0;404.0;-762.0;1;-968.0;561.0;-302.0;733.0;372.0
-104.0;43.0;188.0;379.0;-821.0;1;-1002.0;411.0;-255.0;667.0;338.0
-57.0;84.0;71.0;379.0;-881.0;1;-930.0;517.0;-163.0;656.0;324.0
-134.0;48.0;131.0;392.0;-814.0;1;-987.0;?;-248.0;736.0;260.0
-169.0;-55.0;44.0;410.0;-873.0;1;-962.0;651.0;-310.0;749.0;277.0
-275.0;-161.0;-180.0;412.0;-647.0;1;-925.0;684.0;-437.0;773.0;315.0
-335.0;-241.0;-155.0;403.0;-680.0;1;-961.0;731.0;-487.0;?;342.0
-275.0;-277.0;-129.0;423.0;-719.0;1;-989.0;668.0;-474.0;837.0;385.0
-175.0;-154.0;5.0;407.0;-798.0;1;-930.0;778.0;-421.0;762.0;408.0
-165.0;-101.0;132.0;406.0;-740.0;1;-1054.0;582.0;-382.0;768.0;391.0
?;-97.0;45.0;408.0;-702.0;1;?;583.0;-381.0;770.0;363.0
-203.0;-155.0;66.0;402.0;-762.0;1;-968.0;606.0;-383.0;731.0;333.0
-214.0;-103.0;-9.0;376.0;-834.0;1;-963.0;?;-385.0;714.0;283.0
-218.0;-150.0;6.0;377.0;-873.0;1;-919.0;567.0;-393.0;689.0;217.0
-190.0;-99.0;19.0;418.0;-731.0;1;-905.0;661.0;-347.0;634.0;151.0
-196.0;-132.0;?;423.0;-853.0;1;-899.0;508.0;-354.0;638.0;234.0
?;-47.0;121.0;403.0;-811.0;?;-948.0;?;-319.0;?;303.0
-212.0;-103.0;41.0;382.0;-794.0;1;-895.0;764.0;-338.0;643.0;420.0
-287.0;-97.0;147.0;391.0;-851.0;1;-1022.0;701.0;-372.0;820.0;539.0
-144.0;-24.0;141.0;?;-941.0;1;-1007.0;642.0;-328.0;703.0;508.0
-200.0;-92.0;207.0;383.0;-864.0;1;-960.0;804.0;?;?;402.0
-184.0;-116.0;224.0;383.0;-948.0;1;-952.0;613.0;-309.0;801.0;375.0
-175.0;-71.0;220.0;396.0;-862.0;1;-857.0;661.0;?;806.0;375.0
-166.0;-79.0;234.0;447.0;-830.0;1;-988.0;740.0;-291.0;728.0;?
-210.0;-116.0;206.0;446.0;-784.0;2;-986.0;777.0;-270.0;820.0;362.0
-133.0;-211.0;208.0;434.0;-764.0;2;-1005.0;642.0;-368.0;721.0;360.0
-244.0;-172.0;234.0;423.0;-749.0;2;-900.0;?;-360.0;682.0;319.0
-217.0;-67.0;259.0;421.0;-826.0;2;-897.0;898.0;-289.0;813.0;334.0
-115.0;-79.0;269.0;444.0;-789.0;2;-928.0;740.0;-257.0;815.0;291.0
-67.0;-29.0;281.0;450.0;-810.0;2;-857.0;814.0;-202.0;797.0;321.0
-100.0;-48.0;293.0;460.0;-922.0;?;-891.0;886.0;-129.0;935.0;335.0
-27.0;-29.0;237.0;439.0;-785.0;2;-872.0;940.0;-149.0;874.0;304.0
-28.0;-56.0;326.0;421.0;-924.0;2;-851.0;782.0;-127.0;910.0;318.0
-18.0;-21.0;344.0;438.0;-930.0;2;-825.0;957.0;-77.0;916.0;277.0
-56.0;-45.0;395.0;420.0;-840.0;2;?;?;-66.0;1058.0;259.0
-19.0;-24.0;179.0;401.0;-877.0;2;-896.0;1164.0;-92.0;986.0;294.0
-51.0;-77.0;232.0;403.0;-889.0;2;-912.0;804.0;-162.0;1143.0;309.0
-70.0;-110.0;198.0;383.0;-849.0;2;-823.0;919.0;-207.0;922.0;344.0
?;-105.0;281.0;413.0;-764.0;2;-946.0;1010.0;-213.0;879.0;338.0
?;-89.0;246.0;410.0;-931.0;2;-821.0;896.0;-179.0;956.0;279.0
-123.0;-106.0;261.0;415.0;-922.0;2;-870.0;1078.0;-218.0;883.0;248.0
-50.0;-85.0;299.0;417.0;-902.0;2;-923.0;884.0;-191.0;1002.0;210.0
?;-103.0;262.0;400.0;-945.0;2;-804.0;822.0;-173.0;878.0;201.0
-79.0;-93.0;389.0;422.0;-958.0;2;-815.0;1209.0;-218.0;921.0;187.0
-23.0;-11.0;461.0;429.0;-930.0;2;-852.0;1059.0;-97.0;1018.0;178.0
116.0;42.0;283.0;418.0;-929.0;2;-777.0;1129.0;6.0;945.0;158.0
57.0;125.0;595.0;429.0;-1015.0;2;-879.0;?;-83.0;752.0;146.0
-134.0;-25.0;958.0;431.0;-1090.0;2;-999.0;1489.0;-252.0;710.0;195.0
-139.0;-19.0;188.0;429.0;-1107.0;2;-689.0;878.0;-230.0;712.0;258.0
-131.0;-84.0;140.0;397.0;?;2;-634.0;296.0;-305.0;540.0;271.0
-253.0;-198.0;-62.0;394.0;-1049.0;?;-766.0;-1.0;-487.0;516.0;250.0
-389.0;-365.0;?;366.0;-945.0;1;-866.0;657.0;-476.0;799.0;?
-345.0;-442.0;-15.0;381.0;-1013.0;1;-1035.0;1073.0;-551.0;926.0;262.0
-400.0;-594.0;47.0;372.0;-1004.0;0;-930.0;922.0;-623.0;893.0;234.0
-335.0;-427.0;?;344.0;-896.0;0;-1008.0;1294.0;-483.0;1308.0;?
-332.0;-332.0;261.0;353.0;-1023.0;-1;-1185.0;1412.0;-478.0;1226.0;244.0
-339.0;-341.0;308.0;355.0;-1076.0;-1;?;1335.0;-449.0;?;171.0
-327.0;-273.0;468.0;395.0;-957.0;-1;-1020.0;1514.0;-385.0;918.0;118.0
-305.0;-164.0;354.0;410.0;-828.0;-1;-1149.0;1117.0;-410.0;940.0;54.0
-307.0;-160.0;325.0;420.0;-1004.0;-1;-1109.0;828.0;-394.0;703.0;197.0
-297.0;-134.0;363.0;432.0;-859.0;-1;-944.0;832.0;-314.0;685.0;106.0
-339.0;-69.0;405.0;437.0;-624.0;-1;-918.0;904.0;?;645.0;208.0
-336.0;-68.0;444.0;443.0;-478.0;-1;-938.0;812.0;-300.0;724.0;359.0
-323.0;-57.0;420.0;480.0;-683.0;-1;-930.0;907.0;-305.0;689.0;540.0
-375.0;-67.0;445.0;?;-903.0;-1;-949.0;?;-288.0;591.0;708.0
-389.0;-30.0;405.0;487.0;-674.0;-1;-989.0;1132.0;-261.0;765.0;753.0
-344.0;18.0;368.0;538.0;?;-1;-1034.0;774.0;-235.0;886.0;718.0
-268.0;-31.0;439.0;522.0;-1137.0;-1;-980.0;701.0;-244.0;748.0;665.0
-358.0;-32.0;371.0;520.0;-1066.0;-1;-1001.0;1066.0;-264.0;880.0;565.0
-337.0;-69.0;213.0;520.0;-1063.0;-1;-1119.0;1074.0;-247.0;911.0;487.0
-245.0;-22.0;247.0;510.0;-1239.0;-1;-907.0;1159.0;-224.0;817.0;417.0
-318.0;-6.0;185.0;510.0;-922.0;-1;-1190.0;1129.0;-240.0;1044.0;384.0
-392.0;-156.0;-68.0;507.0;-806.0;-1;-1153.0;1385.0;-450.0;789.0;302.0
-288.0;-83.0;-24.0;485.0;-856.0;-1;-927.0;955.0;-226.0;998.0;267.0
-283.0;-127.0;-193.0;?;?;-1;-1078.0;1200.0;-392.0;904.0;267.0
-277.0;-127.0;-157.0;460.0;-788.0;-1;-1005.0;980.0;-323.0;823.0;265.0
-246.0;-189.0;-400.0;463.0;-758.0;-1;-1035.0;530.0;-382.0;829.0;279.0
-256.0;-223.0;-393.0;?;-945.0;-1;-873.0;178.0;-416.0;789.0;236.0
-300.0;-226.0;-304.0;496.0;-1035.0;-1;-885.0;571.0;-381.0;739.0;275.0
-242.0;-211.0;-535.0;504.0;-714.0;-1;-765.0;430.0;-346.0;649.0;244.0
-238.0;-204.0;-514.0;490.0;-997.0;-1;-829.0;290.0;-386.0;650.0;268.0
-236.0;-215.0;-488.0;502.0;-1060.0;-1;-687.0;224.0;-281.0;670.0;312.0
-97.0;-86.0;-557.0;461.0;-832.0;-1;-750.0;351.0;-186.0;918.0;252.0
-125.0;-113.0;-604.0;441.0;-1309.0;-1;-815.0;421.0;-229.0;954.0;350.0
-101.0;?;-417.0;442.0;-972.0;-1;-806.0;526.0;-104.0;882.0;385.0
-86.0;-123.0;-415.0;432.0;-981.0;-1;-798.0;397.0;-188.0;875.0;391.0
-88.0;-122.0;-566.0;423.0;-1019.0;-1;-837.0;471.0;-180.0;906.0;422.0
-91.0;-120.0;-435.0;442.0;-1009.0;-1;-829.0;496.0;-195.0;807.0;389.0
-57.0;-92.0;-368.0;432.0;-931.0;-1;-773.0;365.0;-187.0;834.0;462.0
-61.0;-108.0;-413.0;446.0;-745.0;-1;-770.0;465.0;?;803.0;454.0
-50.0;?;-390.0;455.0;-675.0;-1;-728.0;426.0;-158.0;773.0;488.0
-81.0;-129.0;-359.0;459.0;-715.0;-1;-739.0;524.0;-189.0;728.0;420.0
-90.0;-139.0;?;446.0;-678.0;-1;-755.0;306.0;-177.0;768.0;437.0
-94.0;-116.0;-418.0;443.0;-551.0;-1;-722.0;485.0;-181.0;859.0;394.0
-75.0;-105.0;-477.0;471.0;-730.0;?;-799.0;498.0;-154.0;843.0;327.0
-71.0;-114.0;-460.0;477.0;-762.0;-1;-813.0;514.0;?;898.0;356.0
-78.0;-127.0;-484.0;468.0;?;-1;-803.0;537.0;-196.0;924.0;316.0
-68.0;-132.0;-421.0;473.0;-716.0;-1;-785.0;585.0;-171.0;884.0;335.0
-57.0;-56.0;-394.0;462.0;?;-1;-831.0;541.0;-149.0;926.0;344.0
-67.0;-91.0;-400.0;461.0;-735.0;-1;-785.0;432.0;-186.0;807.0;347.0
-66.0;-86.0;-264.0;452.0;-681.0;-1;-731.0;610.0;-125.0;826.0;312.0
?;-80.0;-330.0;442.0;-667.0;-1;-799.0;512.0;-145.0;780.0;304.0
-114.0;-108.0;-352.0;454.0;?;-1;-766.0;671.0;?;916.0;289.0
-86.0;-68.0;-427.0;472.0;-696.0;-1;-812.0;470.0;-103.0;956.0;328.0
-54.0;-5.0;-428.0;468.0;-691.0;-1;-825.0;558.0;-80.0;841.0;343.0
-23.0;41.0;-406.0;?;-652.0;-1;-742.0;548.0;-47.0;?;330.0
-26.0;77.0;-361.0;?;-767.0;-1;-813.0;699.0;-11.0;899.0;328.0
33.0;99.0;-389.0;468.0;-790.0;-1;-798.0;211.0;-47.0;935.0;346.0
3.0;76.0;-345.0;454.0;-785.0;-1;?;489.0;2.0;757.0;341.0
-19.0;72.0;-645.0;456.0;-715.0;-1;-808.0;509.0;-92.0;940.0;328.0
-12.0;60.0;-538.0;457.0;-837.0;-1;-916.0;241.0;-124.0;852.0;296.0
-48.0;38.0;-616.0;449.0;?;-1;-832.0;730.0;2.0;926.0;292.0
-91.0;53.0;-571.0;?;-721.0;-1;-871.0;404.0;-97.0;851.0;292.0
-95.0;?;-740.0;461.0;-645.0;-1;-934.0;469.0;-204.0;981.0;284.0
?;-116.0;-801.0;460.0;-759.0;-1;-875.0;708.0;-205.0;1005.0;339.0
-88.0;-178.0;-736.0;462.0;-830.0;-1;-931.0;644.0;-308.0;1016.0;294.0
-132.0;-118.0;-723.0;442.0;-764.0;-1;-845.0;349.0;-253.0;825.0;236.0
-89.0;-90.0;-721.0;453.0;-722.0;-1;-728.0;453.0;-222.0;931.0;172.0
-73.0;-18.0;-593.0;472.0;-852.0;-1;-833.0;447.0;-180.0;867.0;154.0
-40.0;30.0;-504.0;481.0;-778.0;-1;-751.0;473.0;-117.0;774.0;130.0
-65.0;17.0;?;?;?;-1;-775.0;545.0;-144.0;814.0;154.0
-105.0;-36.0;-691.0;479.0;-848.0;-1;-849.0;490.0;-203.0;955.0;157.0
-122.0;-44.0;-713.0;?;-780.0;-1;-867.0;446.0;-231.0;967.0;216.0
-143.0;-104.0;?;468.0;-762.0;-1;-843.0;567.0;-267.0;848.0;179.0
-149.0;-109.0;-650.0;445.0;-840.0;-1;-853.0;460.0;-267.0;842.0;263.0
-100.0;-80.0;-671.0;440.0;-766.0;-1;-833.0;400.0;-233.0;814.0;293.0
-95.0;?;-916.0;450.0;-910.0;-1;-879.0;682.0;-176.0;974.0;377.0
-49.0;-39.0;-689.0;438.0;-931.0;-1;-782.0;255.0;-172.0;908.0;418.0
-112.0;?;-678.0;449.0;-745.0;-1;-743.0;438.0;-188.0;753.0;367.0
-126.0;-67.0;-673.0;466.0;-788.0;-1;-824.0;411.0;-169.0;873.0;296.0
-124.0;-19.0;-588.0;473.0;-817.0;-1;-784.0;469.0;-159.0;818.0;253.0
-126.0;-69.0;-631.0;454.0;-685.0;-1;-814.0;485.0;-152.0;877.0;176.0
-183.0;-21.0;-586.0;432.0;-782.0;-1;-865.0;536.0;-174.0;937.0;230.0
-154.0;-10.0;-563.0;433.0;-850.0;-1;-831.0;768.0;-133.0;936.0;293.0
?;46.0;-491.0;453.0;-843.0;-1;-868.0;732.0;-71.0;1010.0;320.0
-120.0;62.0;-478.0;461.0;-802.0;-1;-889.0;756.0;-49.0;986.0;358.0
-160.0;?;-427.0;464.0;-813.0;-1;-864.0;771.0;?;1045.0;350.0
-142.0;-75.0;-666.0;506.0;-730.0;-1;-872.0;1012.0;-147.0;1026.0;302.0
-293.0;-282.0;-861.0;524.0;-894.0;-1;-1021.0;893.0;-387.0;1108.0;277.0
-307.0;-406.0;-959.0;470.0;-754.0;-1;-909.0;392.0;?;982.0;259.0
-400.0;-511.0;-1120.0;440.0;-669.0;-1;-854.0;187.0;-570.0;876.0;250.0
-340.0;-544.0;-938.0;402.0;-806.0;-1;-856.0;440.0;-604.0;728.0;268.0
-356.0;-543.0;-974.0;?;-744.0;-1;-870.0;487.0;-656.0;686.0;247.0
-452.0;?;-938.0;410.0;-787.0;-1;-938.0;306.0;-636.0;?;249.0
-355.0;-452.0;-788.0;351.0;-838.0;-1;-886.0;614.0;-566.0;769.0;257.0
?;-442.0;-727.0;331.0;-847.0;-1;-842.0;182.0;-642.0;642.0;226.0
-236.0;?;-425.0;?;-940.0;0;-677.0;153.0;-518.0;441.0;181.0
-203.0;-282.0;-114.0;466.0;-922.0;0;-582.0;439.0;-279.0;545.0;185.0
-107.0;6.0;-125.0;385.0;-933.0;0;-803.0;170.0;-55.0;660.0;224.0
102.0;149.0;368.0;361.0;-928.0;0;-489.0;-4.0;263.0;761.0;311.0
243.0;341.0;889.0;280.0;-1017.0;0;-273.0;400.0;580.0;719.0;534.0
-19.0;454.0;887.0;292.0;-825.0;0;-461.0;434.0;609.0;625.0;649.0
442.0;?;810.0;320.0;-710.0;1;?;311.0;660.0;891.0;757.0
218.0;254.0;770.0;366.0;-625.0;?;-296.0;723.0;446.0;690.0;752.0
38.0;68.0;539.0;381.0;-652.0;1;-617.0;313.0;224.0;797.0;766.0
61.0;6.0;674.0;346.0;-799.0;2;-503.0;?;211.0;828.0;760.0
128.0;-71.0;535.0;343.0;-741.0;2;-596.0;812.0;160.0;977.0;?
108.0;32.0;594.0;342.0;-632.0;2;-824.0;970.0;155.0;1080.0;644.0
149.0;115.0;527.0;306.0;-251.0;2;-690.0;669.0;302.0;951.0;539.0
11.0;63.0;?;305.0;-386.0;2;-580.0;780.0;205.0;1014.0;282.0
239.0;199.0;553.0;308.0;-745.0;2;-398.0;891.0;448.0;1262.0;81.0
216.0;172.0;672.0;338.0;-517.0;2;-554.0;988.0;275.0;946.0;-126.0
206.0;276.0;?;352.0;-519.0;2;-678.0;?;466.0;1054.0;-394.0
256.0;225.0;376.0;353.0;-728.0;2;-692.0;951.0;363.0;1201.0;?
269.0;235.0;383.0;334.0;-715.0;2;-618.0;1107.0;474.0;1113.0;-419.0
224.0;117.0;533.0;324.0;-649.0;2;-737.0;1208.0;339.0;1120.0;-265.0
277.0;?;493.0;335.0;-772.0;1;?;1389.0;393.0;1211.0;-66.0
327.0;104.0;227.0;330.0;-530.0;1;-820.0;357.0;383.0;1212.0;-49.0
143.0;-184.0;82.0;331.0;-976.0;1;-307.0;311.0;181.0;907.0;23.0
165.0;-324.0;145.0;353.0;-1115.0;1;-408.0;449.0;-37.0;?;-21.0
175.0;-437.0;-54.0;362.0;-1091.0;1;-425.0;77.0;-101.0;563.0;-120.0
104.0;-472.0;148.0;361.0;-872.0;1;?;583.0;-247.0;545.0;-47.0
64.0;-490.0;104.0;355.0;-883.0;1;-478.0;837.0;-322.0;635.0;-210.0
69.0;-504.0;139.0;390.0;-921.0;1;-501.0;344.0;-319.0;710.0;-139.0
18.0;-524.0;27.0;342.0;-1205.0;1;-284.0;337.0;-352.0;660.0;-262.0
137.0;-469.0;-40.0;?;-1152.0;1;-162.0;535.0;-295.0;492.0;-166.0
192.0;-532.0;66.0;318.0;-1075.0;1;-166.0;668.0;-328.0;574.0;-238.0
123.0;-516.0;85.0;320.0;-1041.0;1;-149.0;125.0;-437.0;?;-121.0
57.0;-673.0;-289.0;?;-1319.0;1;44.0;354.0;-449.0;294.0;-123.0
166.0;-703.0;-145.0;334.0;-1058.0;1;40.0;246.0;-461.0;263.0;-119.0
201.0;-670.0;-114.0;334.0;-407.0;1;?;121.0;?;202.0;48.0
122.0;-703.0;?;344.0;-507.0;1;131.0;167.0;-482.0;216.0;204.0
158.0;-639.0;200.0;342.0;-425.0;1;164.0;?;-360.0;298.0;313.0
96.0;-584.0;165.0;322.0;-284.0;1;156.0;150.0;-363.0;214.0;399.0
87.0;-698.0;36.0;330.0;?;1;210.0;266.0;-422.0;267.0;455.0
156.0;-737.0;?;359.0;-601.0;1;229.0;?;-458.0;149.0;483.0
127.0;-775.0;40.0;?;-375.0;?;245.0;51.0;-459.0;125.0;451.0
99.0;-785.0;-175.0;366.0;-322.0;1;163.0;160.0;-535.0;63.0;394.0
97.0;-700.0;-341.0;349.0;-540.0;1;62.0;118.0;-497.0;65.0;453.0
159.0;?;-102.0;326.0;-364.0;1;-51.0;562.0;-410.0;300.0;487.0
103.0;-401.0;?;323.0;-56.0;1;-173.0;1152.0;-273.0;619.0;556.0
139.0;-472.0;-91.0;321.0;-95.0;1;-248.0;559.0;-354.0;418.0;582.0
63.0;-669.0;-10.0;295.0;-1.0;1;-208.0;329.0;-452.0;500.0;521.0
-94.0;-571.0;-104.0;324.0;-8.0;1;-480.0;1006.0;-494.0;856.0;560.0
43.0;-453.0;-265.0;338.0;-96.0;1;-574.0;1187.0;-353.0;1013.0;485.0
86.0;-469.0;-174.0;305.0;-20.0;1;-565.0;893.0;-414.0;1105.0;441.0
41.0;-390.0;67.0;314.0;-28.0;1;-603.0;1391.0;-323.0;1094.0;523.0
?;-209.0;197.0;303.0;?;1;-523.0;1471.0;-183.0;1120.0;528.0
167.0;-169.0;320.0;295.0;101.0;1;-664.0;1118.0;-215.0;1076.0;549.0
28.0;-119.0;125.0;306.0;71.0;1;-726.0;687.0;-221.0;745.0;579.0
-19.0;-209.0;-203.0;317.0;-1.0;1;-639.0;637.0;-256.0;679.0;554.0
-129.0;?;205.0;343.0;?;1;-798.0;1020.0;-336.0;?;524.0
-43.0;-91.0;194.0;351.0;-626.0;1;-902.0;946.0;-258.0;804.0;370.0
-52.0;-158.0;-78.0;361.0;-399.0;1;-834.0;788.0;-293.0;865.0;414.0
-176.0;-327.0;-291.0;348.0;-335.0;1;-815.0;905.0;-384.0;785.0;543.0
-423.0;-526.0;-512.0;337.0;-810.0;1;-1056.0;884.0;-738.0;856.0;?
-411.0;-486.0;-439.0;339.0;-1045.0;1;-1317.0;1199.0;-763.0;971.0;468.0
-289.0;-411.0;-81.0;342.0;-1167.0;1;-1207.0;1394.0;-643.0;1076.0;509.0
-216.0;-223.0;-95.0;365.0;-986.0;1;-1078.0;861.0;?;1027.0;446.0
-149.0;-102.0;-60.0;347.0;-1062.0;1;-893.0;642.0;-298.0;868.0;243.0
?;6.0;-8.0;350.0;-1169.0;1;-828.0;489.0;-197.0;880.0;268.0
-175.0;49.0;-233.0;363.0;-888.0;1;-1073.0;718.0;-215.0;684.0;193.0
-273.0;-143.0;-204.0;?;-786.0;1;-892.0;666.0;?;796.0;264.0
-304.0;-256.0;-277.0;372.0;-918.0;1;?;631.0;-432.0;768.0;325.0
?;-255.0;-229.0;342.0;-965.0;1;-921.0;653.0;-470.0;?;243.0
-267.0;-202.0;-280.0;347.0;-1020.0;?;-957.0;603.0;-443.0;721.0;278.0
-260.0;?;-268.0;349.0;-804.0;1;-956.0;?;-445.0;824.0;?
-215.0;?;-204.0;330.0;-920.0;1;-901.0;560.0;-334.0;751.0;718.0
-226.0;-103.0;-171.0;338.0;-1219.0;1;-959.0;578.0;-348.0;809.0;786.0
-311.0;-176.0;-253.0;350.0;-1264.0;1;-933.0;694.0;-387.0;664.0;670.0
-305.0;-166.0;-215.0;400.0;-1122.0;1;-914.0;496.0;-397.0;667.0;454.0
-237.0;-151.0;-218.0;390.0;-990.0;1;-881.0;503.0;-371.0;673.0;285.0
-313.0;-220.0;-258.0;330.0;-838.0;1;-920.0;574.0;-422.0;678.0;176.0
-264.0;-215.0;-191.0;299.0;-891.0;1;-943.0;766.0;-412.0;735.0;173.0
-290.0;-168.0;-228.0;?;-835.0;1;-1008.0;575.0;-420.0;885.0;366.0
-261.0;-173.0;-245.0;316.0;-878.0;1;-943.0;481.0;-392.0;666.0;411.0
-275.0;-115.0;-113.0;339.0;-794.0;1;-1005.0;603.0;-389.0;674.0;382.0
-306.0;-83.0;-132.0;362.0;-851.0;1;-1008.0;576.0;-370.0;739.0;389.0
-345.0;-172.0;-217.0;383.0;-875.0;1;-890.0;416.0;-407.0;674.0;392.0
-252.0;-115.0;-112.0;332.0;-864.0;1;-911.0;502.0;-334.0;648.0;322.0
?;-51.0;-10.0;323.0;-877.0;1;-992.0;493.0;-302.0;641.0;319.0
-310.0;-38.0;?;330.0;-757.0;1;?;420.0;-305.0;651.0;344.0
-262.0;-9.0;39.0;368.0;-768.0;1;-963.0;409.0;-280.0;657.0;345.0
-261.0;54.0;-2.0;380.0;-755.0;1;-993.0;439.0;-213.0;686.0;327.0
-346.0;-11.0;-130.0;?;-746.0;1;-972.0;573.0;-281.0;727.0;383.0
-304.0;-49.0;18.0;385.0;-882.0;1;-1044.0;410.0;-288.0;662.0;398.0
-298.0;-31.0;-82.0;383.0;-922.0;1;-976.0;501.0;-284.0;731.0;369.0
-296.0;-10.0;7.0;384.0;-807.0;1;-1030.0;612.0;-309.0;702.0;353.0
-354.0;-19.0;-32.0;371.0;-747.0;1;-1121.0;436.0;-338.0;715.0;347.0
-308.0;-20.0;-4.0;359.0;-894.0;1;-979.0;264.0;-292.0;631.0;327.0
-346.0;-39.0;-56.0;372.0;-716.0;1;-970.0;?;-316.0;582.0;342.0
-302.0;5.0;-6.0;365.0;-734.0;1;-998.0;194.0;-298.0;494.0;285.0
-321.0;0.0;-8.0;371.0;-811.0;1;-938.0;334.0;-300.0;615.0;261.0
-322.0;?;50.0;374.0;?;1;-969.0;463.0;-299.0;668.0;258.0
?;-9.0;-29.0;363.0;-778.0;1;-1060.0;792.0;-309.0;724.0;222.0
-334.0;-7.0;-32.0;372.0;-758.0;1;-1064.0;645.0;-290.0;771.0;159.0
-311.0;-10.0;-22.0;354.0;-806.0;1;-1024.0;458.0;-290.0;720.0;270.0
-376.0;-89.0;-16.0;376.0;-803.0;1;-1136.0;465.0;-394.0;737.0;283.0
-371.0;-158.0;-61.0;385.0;-776.0;1;-1133.0;284.0;-452.0;647.0;237.0
-385.0;-158.0;-97.0;?;-801.0;1;-1051.0;298.0;-410.0;677.0;252.0
-420.0;-192.0;-124.0;362.0;-886.0;1;-1016.0;316.0;-463.0;527.0;295.0
-423.0;-201.0;-123.0;354.0;-747.0;1;-998.0;224.0;-485.0;510.0;243.0
-390.0;-225.0;-130.0;371.0;-704.0;1;-930.0;406.0;-476.0;588.0;259.0
-399.0;-212.0;-136.0;366.0;-691.0;1;-1015.0;374.0;-492.0;616.0;227.0
-349.0;-192.0;-195.0;369.0;-694.0;1;-926.0;459.0;-434.0;610.0;230.0
-353.0;-226.0;-232.0;363.0;-760.0;1;-888.0;467.0;-454.0;633.0;250.0
-288.0;-200.0;-49.0;?;-850.0;1;-945.0;-31.0;-457.0;?;293.0
-281.0;-148.0;244.0;361.0;-917.0;1;-847.0;347.0;-349.0;446.0;274.0
-340.0;-185.0;-269.0;347.0;-861.0;1;-821.0;650.0;-388.0;771.0;245.0
-418.0;-370.0;-333.0;343.0;-871.0;1;?;683.0;-541.0;636.0;350.0
-386.0;-334.0;-158.0;353.0;-826.0;1;-888.0;547.0;-507.0;706.0;400.0
-359.0;-337.0;-201.0;365.0;-726.0;1;-1005.0;253.0;-556.0;760.0;386.0
-372.0;-321.0;-186.0;384.0;-698.0;1;-886.0;?;-558.0;368.0;413.0
-439.0;-245.0;4.0;381.0;-662.0;1;-1000.0;645.0;-537.0;456.0;429.0
-405.0;-255.0;-200.0;371.0;-640.0;1;-941.0;512.0;-454.0;769.0;?
-353.0;-307.0;-237.0;376.0;-719.0;1;-803.0;576.0;-466.0;789.0;430.0
-415.0;-300.0;?;362.0;-682.0;1;-971.0;311.0;-539.0;637.0;380.0
-394.0;-252.0;77.0;343.0;-681.0;1;-987.0;323.0;-516.0;521.0;381.0
-343.0;?;37.0;361.0;-623.0;1;-889.0;444.0;-416.0;778.0;333.0
-306.0;-184.0;-28.0;365.0;-542.0;1;-871.0;672.0;-383.0;737.0;306.0
-339.0;-116.0;54.0;380.0;-759.0;1;-1019.0;670.0;-344.0;674.0;378.0
-333.0;-164.0;109.0;353.0;-669.0;1;?;482.0;-406.0;764.0;513.0
-327.0;-160.0;112.0;365.0;?;?;-1028.0;549.0;-401.0;749.0;536.0
-391.0;-215.0;23.0;336.0;-787.0;1;-1056.0;656.0;?;764.0;516.0
-447.0;-294.0;52.0;377.0;-582.0;1;-1056.0;490.0;-531.0;774.0;471.0
-390.0;-281.0;14.0;375.0;-611.0;1;-971.0;489.0;-458.0;693.0;499.0
-386.0;-246.0;69.0;353.0;-776.0;1;-996.0;460.0;-464.0;699.0;451.0
-327.0;-208.0;111.0;354.0;-710.0;1;-919.0;334.0;-418.0;545.0;482.0
-312.0;-154.0;152.0;363.0;-762.0;1;-868.0;254.0;-357.0;610.0;475.0
