InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit RLA magneticZ;Accelerometer HIP accZ;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RLA accY
-348.0;-224.0;71.0;-237.0;-132.0;42;-54.0;177.0;92.0;187.0
177.0;-172.0;-88.0;-615.0;138.0;-155;-600.0;395.0;206.0;689.0
131.0;-265.0;49.0;-702.0;-69.0;-103;-668.0;434.0;289.0;1174.0
110.0;-283.0;65.0;-632.0;84.0;-156;-409.0;380.0;247.0;813.0
115.0;-275.0;64.0;-516.0;92.0;-156;-402.0;418.0;241.0;811.0
135.0;-236.0;61.0;-545.0;127.0;-156;-361.0;324.0;225.0;757.0
-458.0;-98.0;44.0;-47.0;-234.0;44;205.0;328.0;11.0;332.0
-381.0;-133.0;-34.0;-774.0;-38.0;18;172.0;441.0;-147.0;531.0
-472.0;-83.0;129.0;-511.0;-16.0;23;-9.0;-2.0;-196.0;32.0
-416.0;-170.0;139.0;-537.0;-202.0;61;-23.0;115.0;-17.0;377.0
-290.0;-279.0;-127.0;-483.0;-353.0;-62;209.0;213.0;180.0;496.0
-384.0;-164.0;230.0;-546.0;-151.0;39;-8.0;228.0;28.0;469.0
-380.0;-167.0;311.0;-520.0;-141.0;15;-7.0;278.0;28.0;419.0
-374.0;-175.0;224.0;-464.0;-129.0;13;-6.0;299.0;29.0;378.0
276.0;-176.0;131.0;-299.0;-264.0;149;-780.0;209.0;556.0;280.0
186.0;287.0;-64.0;-300.0;-641.0;-85;-537.0;321.0;633.0;444.0
-43.0;-103.0;40.0;-663.0;405.0;-110;-171.0;74.0;9.0;286.0
-162.0;239.0;-184.0;-611.0;-171.0;26;-54.0;465.0;90.0;810.0
-71.0;-727.0;-20.0;-214.0;59.0;151;-199.0;-21.0;149.0;187.0
-497.0;-785.0;-354.0;-257.0;57.0;-31;21.0;242.0;90.0;308.0
-454.0;-181.0;178.0;-169.0;-170.0;74;-10.0;144.0;-78.0;157.0
-13.0;-406.0;81.0;-593.0;270.0;-161;61.0;-127.0;-7.0;427.0
-284.0;-266.0;51.0;-509.0;-308.0;-58;-250.0;61.0;322.0;691.0
-156.0;-326.0;184.0;-1034.0;378.0;-106;-376.0;544.0;-110.0;807.0
-363.0;-726.0;-121.0;-729.0;243.0;138;407.0;637.0;-97.0;773.0
-498.0;-619.0;-122.0;-388.0;-152.0;95;-103.0;253.0;154.0;375.0
-42.0;-102.0;35.0;-648.0;412.0;-110;-166.0;57.0;6.0;310.0
59.0;-216.0;-135.0;-793.0;-140.0;-102;-522.0;415.0;295.0;132.0
79.0;-149.0;-10.0;-1157.0;677.0;-154;363.0;549.0;36.0;827.0
87.0;-260.0;-66.0;-1298.0;-74.0;-104;-521.0;564.0;378.0;718.0
65.0;-85.0;-295.0;-886.0;-470.0;-170;-335.0;116.0;484.0;514.0
-192.0;-345.0;142.0;-818.0;363.0;-106;-352.0;423.0;-89.0;912.0
-529.0;-566.0;232.0;-754.0;-11.0;34;-53.0;190.0;-71.0;431.0
-327.0;-618.0;-55.0;-1097.0;147.0;163;-4.0;547.0;-5.0;756.0
-50.0;-490.0;31.0;-736.0;91.0;-166;400.0;277.0;127.0;516.0
-124.0;-82.0;12.0;-441.0;304.0;-109;-756.0;48.0;-58.0;292.0
230.0;-123.0;-394.0;-424.0;-657.0;-62;-616.0;372.0;839.0;565.0
-683.0;-1375.0;392.0;-416.0;171.0;164;-477.0;52.0;-242.0;226.0
-91.0;-89.0;95.0;-277.0;-479.0;-84;-540.0;112.0;613.0;410.0
-427.0;-725.0;-14.0;-743.0;359.0;117;379.0;386.0;-179.0;622.0
307.0;-24.0;39.0;-790.0;-72.0;-103;-692.0;209.0;279.0;-7.0
-85.0;-291.0;-47.0;-659.0;-56.0;-106;-756.0;533.0;122.0;618.0
-63.0;-301.0;-152.0;-534.0;-110.0;-103;-511.0;197.0;326.0;782.0
349.0;285.0;-323.0;-1020.0;-38.0;-170;-142.0;603.0;207.0;870.0
