InertialMeasurementUnit RUA magneticZ;InertialMeasurementUnit RLA magneticZ;Accelerometer HIP accZ;Accelerometer RWR accX;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit R-SHOE EuX;InertialMeasurementUnit LLA magneticZ;Accelerometer RUA_ accX;InertialMeasurementUnit BACK magneticY;InertialMeasurementUnit RLA accY
101.0;-299.0;60.0;-600.0;72.0;-156;-423.0;430.0;261.0;739.0
131.0;-265.0;49.0;-702.0;-69.0;-103;-668.0;434.0;289.0;1174.0
102.0;-294.0;38.0;-636.0;78.0;-156;-420.0;379.0;254.0;884.0
115.0;-275.0;64.0;-516.0;92.0;-156;-402.0;418.0;241.0;811.0
135.0;-236.0;61.0;-545.0;127.0;-156;-361.0;324.0;225.0;757.0
-514.0;-308.0;83.0;-741.0;-49.0;52;3.0;396.0;-210.0;687.0
-603.0;-238.0;-135.0;-727.0;33.0;70;364.0;386.0;-106.0;408.0
-426.0;-179.0;172.0;-494.0;-218.0;61;-28.0;79.0;-25.0;399.0
-460.0;-201.0;184.0;-556.0;-101.0;75;75.0;178.0;-121.0;228.0
-395.0;-159.0;-63.0;-499.0;-166.0;65;-10.0;96.0;14.0;463.0
-384.0;-164.0;230.0;-546.0;-151.0;39;-8.0;228.0;28.0;469.0
-380.0;-167.0;311.0;-520.0;-141.0;15;-7.0;278.0;28.0;419.0
-374.0;-175.0;224.0;-464.0;-129.0;13;-6.0;299.0;29.0;378.0
264.0;-177.0;-32.0;-264.0;-340.0;-74;-480.0;489.0;568.0;650.0
244.0;-159.0;-43.0;-838.0;-141.0;-160;-540.0;434.0;396.0;787.0
-369.0;-181.0;100.0;-381.0;-120.0;26;-10.0;282.0;36.0;351.0
-368.0;-190.0;-17.0;-393.0;-112.0;33;-15.0;242.0;42.0;341.0
-539.0;-212.0;-2.0;-55.0;-207.0;44;213.0;358.0;-18.0;351.0
-348.0;-224.0;71.0;-237.0;-132.0;42;-54.0;177.0;92.0;187.0
2.0;-291.0;-81.0;-746.0;-56.0;-103;-501.0;320.0;342.0;650.0
-42.0;-307.0;-121.0;-858.0;-60.0;-103;-505.0;481.0;331.0;662.0
-454.0;-181.0;178.0;-169.0;-170.0;74;-10.0;144.0;-78.0;157.0
-287.0;-285.0;-121.0;55.0;-360.0;-64;204.0;101.0;193.0;432.0
-354.0;-326.0;140.0;-242.0;-157.0;43;-38.0;280.0;224.0;313.0
-383.0;-349.0;32.0;-371.0;-202.0;44;-99.0;155.0;244.0;620.0
13.0;-287.0;-134.0;-781.0;-63.0;-103;-498.0;438.0;370.0;557.0
7.0;-292.0;-106.0;-723.0;-59.0;-103;-500.0;466.0;371.0;559.0
-394.0;-335.0;135.0;-606.0;-182.0;44;-76.0;309.0;205.0;384.0
-405.0;-332.0;225.0;-487.0;-143.0;44;-47.0;81.0;154.0;415.0
17.0;-300.0;-161.0;-863.0;-69.0;-103;-497.0;470.0;388.0;669.0
4.0;-299.0;-105.0;-646.0;-59.0;-103;-498.0;435.0;376.0;628.0
-403.0;-346.0;75.0;-437.0;-134.0;44;-28.0;212.0;123.0;421.0
-402.0;-356.0;138.0;-446.0;-127.0;44;-29.0;194.0;109.0;408.0
-397.0;-363.0;89.0;-432.0;-115.0;44;-39.0;217.0;97.0;414.0
-397.0;-367.0;92.0;-364.0;-112.0;43;-44.0;255.0;90.0;393.0
-405.0;-400.0;103.0;-278.0;-197.0;43;-101.0;93.0;101.0;297.0
-477.0;-420.0;180.0;-426.0;-173.0;55;-55.0;147.0;102.0;426.0
-467.0;-410.0;91.0;-490.0;-156.0;76;-37.0;144.0;101.0;393.0
-611.0;-214.0;-155.0;-369.0;-265.0;12;-52.0;214.0;-13.0;346.0
-452.0;-419.0;-65.0;-347.0;-168.0;92;-63.0;219.0;108.0;350.0
-452.0;-432.0;-45.0;-346.0;-175.0;103;-77.0;191.0;112.0;338.0
-46.0;-673.0;-235.0;-305.0;40.0;146;-211.0;239.0;183.0;418.0
-42.0;-680.0;53.0;-416.0;60.0;150;-198.0;149.0;168.0;464.0
-453.0;-455.0;-127.0;-342.0;-184.0;107;-89.0;160.0;116.0;363.0
-484.0;-607.0;-90.0;-438.0;-150.0;95;-105.0;310.0;151.0;359.0
141.0;-223.0;70.0;-802.0;135.0;-156;-351.0;422.0;222.0;608.0
146.0;-210.0;51.0;-748.0;137.0;-156;-348.0;461.0;219.0;649.0
150.0;-181.0;55.0;-1026.0;141.0;-156;-361.0;630.0;211.0;508.0
156.0;-248.0;-131.0;-890.0;79.0;-101;-560.0;812.0;232.0;910.0
-292.0;-734.0;-17.0;-929.0;14.0;113;-91.0;367.0;112.0;665.0
-143.0;-583.0;59.0;-546.0;-6.0;109;-156.0;311.0;139.0;515.0
-145.0;-583.0;130.0;-578.0;-16.0;106;-166.0;386.0;145.0;491.0
79.0;-664.0;-17.0;-385.0;40.0;141;-202.0;42.0;208.0;373.0
127.0;-653.0;-132.0;-741.0;42.0;141;-218.0;390.0;222.0;444.0
-162.0;-595.0;46.0;-625.0;-29.0;107;-146.0;291.0;149.0;331.0
-173.0;-590.0;151.0;-570.0;-24.0;112;-137.0;169.0;149.0;319.0
128.0;-648.0;89.0;-699.0;85.0;141;-203.0;265.0;208.0;599.0
21.0;-729.0;-10.0;-448.0;166.0;140;-114.0;125.0;137.0;450.0
-287.0;-793.0;18.0;-524.0;-198.0;115;-275.0;141.0;308.0;514.0
-160.0;-550.0;-202.0;-521.0;-8.0;123;-116.0;269.0;133.0;571.0
-153.0;-533.0;58.0;-632.0;2.0;128;-106.0;434.0;123.0;534.0
-60.0;-440.0;354.0;-542.0;-4.0;161;-138.0;416.0;151.0;422.0
-43.0;-435.0;144.0;-522.0;3.0;132;-135.0;369.0;156.0;392.0
-15.0;-432.0;97.0;-521.0;6.0;41;-125.0;273.0;161.0;391.0
2.0;-431.0;34.0;-545.0;1.0;88;-139.0;264.0;169.0;333.0
100.0;-581.0;136.0;-625.0;193.0;141;-139.0;-44.0;80.0;390.0
73.0;-579.0;-76.0;-305.0;175.0;132;-176.0;319.0;111.0;289.0
120.0;-547.0;133.0;-295.0;182.0;84;-169.0;239.0;120.0;330.0
139.0;-541.0;114.0;-270.0;177.0;123;-167.0;300.0;127.0;318.0
166.0;-554.0;34.0;-277.0;145.0;120;-212.0;267.0;163.0;283.0
-45.0;-687.0;101.0;-522.0;148.0;135;-186.0;-41.0;82.0;375.0
-47.0;-682.0;41.0;-587.0;139.0;136;-193.0;119.0;90.0;471.0
-53.0;-677.0;27.0;-493.0;129.0;138;-206.0;263.0;104.0;466.0
4.0;-297.0;-147.0;-836.0;-58.0;-103;-498.0;436.0;375.0;615.0
-62.0;-666.0;-2.0;-402.0;105.0;138;-228.0;391.0;133.0;454.0
-42.0;-630.0;69.0;-531.0;101.0;34;-237.0;354.0;168.0;521.0
-4.0;-306.0;-143.0;-805.0;-55.0;-103;-494.0;367.0;372.0;732.0
-36.0;-623.0;77.0;-569.0;96.0;20;-240.0;421.0;171.0;538.0
-32.0;-615.0;41.0;-568.0;93.0;46;-230.0;434.0;178.0;525.0
-26.0;-602.0;21.0;-539.0;95.0;89;-221.0;410.0;186.0;527.0
-23.0;-589.0;-52.0;-587.0;92.0;110;-219.0;390.0;191.0;560.0
11.0;-298.0;-155.0;-831.0;-56.0;-103;-493.0;456.0;378.0;627.0
1.0;-482.0;-452.0;-684.0;124.0;-68;-475.0;479.0;460.0;410.0
-9.0;-573.0;-35.0;-579.0;88.0;118;-221.0;384.0;196.0;589.0
3.0;-562.0;1.0;-621.0;79.0;123;-236.0;425.0;199.0;598.0
14.0;-558.0;16.0;-577.0;65.0;123;-255.0;488.0;208.0;536.0
24.0;-565.0;23.0;-522.0;44.0;124;-279.0;488.0;225.0;446.0
38.0;-599.0;-59.0;-326.0;-3.0;124;-352.0;232.0;269.0;332.0
48.0;-606.0;-81.0;-326.0;-14.0;125;-373.0;204.0;286.0;410.0
46.0;-640.0;-19.0;-660.0;49.0;125;-227.0;187.0;208.0;495.0
6.0;-673.0;329.0;-562.0;85.0;125;-181.0;217.0;170.0;396.0
-33.0;-705.0;136.0;-549.0;124.0;125;-122.0;138.0;137.0;450.0
-141.0;-803.0;285.0;-440.0;225.0;127;17.0;278.0;14.0;365.0
-111.0;-471.0;40.0;-451.0;272.0;-156;-337.0;436.0;138.0;876.0
-6.0;-295.0;-62.0;-773.0;-174.0;-103;-415.0;419.0;360.0;616.0
-3.0;-292.0;-67.0;-843.0;-177.0;-103;-415.0;409.0;359.0;526.0
-3.0;-295.0;-91.0;-823.0;-176.0;-103;-413.0;384.0;358.0;557.0
-8.0;-295.0;-99.0;-828.0;-175.0;-103;-411.0;416.0;354.0;448.0
-30.0;-318.0;-89.0;-915.0;-163.0;-103;-399.0;385.0;347.0;681.0
-219.0;44.0;-92.0;-1044.0;-291.0;-32;-317.0;734.0;342.0;914.0
-36.0;-334.0;-99.0;-709.0;-152.0;-103;-391.0;350.0;349.0;755.0
7.0;-318.0;-97.0;-844.0;-134.0;-103;-386.0;280.0;379.0;864.0
-26.0;-682.0;109.0;-1180.0;-537.0;-130;-496.0;255.0;757.0;340.0
8.0;-268.0;126.0;-620.0;123.0;-154;-522.0;197.0;151.0;404.0
30.0;-292.0;-96.0;-648.0;-129.0;-103;-384.0;346.0;379.0;651.0
55.0;-262.0;-92.0;-807.0;-125.0;-103;-381.0;393.0;374.0;579.0
98.0;221.0;-89.0;-770.0;-474.0;-84;-328.0;585.0;639.0;802.0
273.0;-152.0;10.0;-402.0;84.0;-155;-632.0;-106.0;192.0;248.0
-132.0;-296.0;50.0;-715.0;106.0;-154;-539.0;92.0;99.0;565.0
-189.0;-284.0;68.0;-673.0;77.0;-154;-541.0;109.0;34.0;60.0
-208.0;-287.0;43.0;-603.0;55.0;-154;-537.0;116.0;16.0;341.0
-258.0;-282.0;62.0;-516.0;29.0;-154;-540.0;89.0;-22.0;471.0
-272.0;-286.0;60.0;-566.0;31.0;-154;-545.0;37.0;-33.0;461.0
-282.0;-297.0;79.0;-522.0;33.0;-154;-551.0;94.0;-33.0;406.0
-308.0;-335.0;85.0;-471.0;94.0;-154;-557.0;16.0;-62.0;488.0
-197.0;-583.0;946.0;-339.0;278.0;-155;-545.0;-378.0;-567.0;-71.0
-310.0;-36.0;38.0;-441.0;-277.0;14;-181.0;11.0;128.0;438.0
-132.0;368.0;-78.0;-368.0;-358.0;-11;-378.0;157.0;101.0;331.0
371.0;164.0;-62.0;-578.0;-206.0;-101;-436.0;196.0;229.0;676.0
16.0;-185.0;-134.0;-580.0;-50.0;-104;-396.0;81.0;187.0;703.0
129.0;-171.0;39.0;-408.0;-48.0;-102;-721.0;314.0;98.0;793.0
146.0;-153.0;0.0;-1542.0;-27.0;-102;-753.0;417.0;94.0;786.0
-8.0;-236.0;-109.0;-892.0;12.0;-104;-415.0;139.0;181.0;483.0
-20.0;-249.0;-103.0;-557.0;23.0;-104;-414.0;247.0;180.0;461.0
-37.0;-267.0;-85.0;-412.0;34.0;-104;-413.0;330.0;175.0;637.0
-56.0;-280.0;-106.0;-344.0;44.0;-104;-411.0;372.0;174.0;513.0
-103.0;-295.0;-95.0;-327.0;55.0;-105;-404.0;312.0;167.0;466.0
-122.0;-298.0;-103.0;-521.0;58.0;-105;-402.0;412.0;167.0;491.0
-127.0;-298.0;-85.0;-835.0;60.0;-105;-401.0;455.0;169.0;467.0
-98.0;-296.0;-91.0;-787.0;63.0;-105;-400.0;333.0;182.0;666.0
-66.0;-290.0;-91.0;-737.0;67.0;-105;-397.0;293.0;192.0;619.0
-30.0;-278.0;-141.0;-697.0;70.0;-105;-395.0;252.0;198.0;656.0
-1.0;-268.0;-98.0;-706.0;71.0;-104;-392.0;252.0;206.0;463.0
23.0;-255.0;-116.0;-805.0;72.0;-105;-388.0;308.0;213.0;628.0
57.0;-239.0;-118.0;-760.0;79.0;-104;-383.0;282.0;227.0;610.0
129.0;-198.0;-103.0;-483.0;84.0;-105;-380.0;245.0;239.0;759.0
210.0;-137.0;-18.0;-413.0;116.0;-155;-543.0;164.0;195.0;847.0
231.0;-105.0;-170.0;-501.0;63.0;-105;-399.0;347.0;262.0;892.0
-236.0;-66.0;-52.0;-424.0;-229.0;87;-150.0;258.0;200.0;432.0
-192.0;-112.0;40.0;-238.0;-301.0;23;-239.0;235.0;291.0;266.0
-256.0;203.0;169.0;-265.0;-409.0;-11;-224.0;215.0;269.0;279.0
-189.0;161.0;-77.0;-286.0;-607.0;-149;-546.0;28.0;513.0;367.0
-179.0;-209.0;-262.0;68.0;-524.0;-75;10.0;76.0;410.0;335.0
219.0;-136.0;-150.0;-486.0;34.0;-105;-417.0;451.0;264.0;862.0
205.0;-220.0;-90.0;-872.0;-149.0;-101;-616.0;828.0;198.0;880.0
-188.0;-74.0;-27.0;-654.0;-496.0;-76;-503.0;268.0;529.0;378.0
-207.0;-172.0;27.0;-285.0;-296.0;17;-290.0;94.0;393.0;332.0
-515.0;5.0;-122.0;-343.0;-416.0;41;-157.0;217.0;319.0;341.0
-559.0;-290.0;214.0;-393.0;-386.0;-59;-155.0;28.0;291.0;367.0
-523.0;-149.0;-13.0;-326.0;-422.0;50;-302.0;46.0;89.0;247.0
-505.0;-359.0;99.0;-540.0;-165.0;31;-167.0;174.0;178.0;466.0
-519.0;-405.0;95.0;-209.0;-143.0;45;-131.0;387.0;147.0;250.0
-6.0;-212.0;129.0;-531.0;233.0;-132;-283.0;84.0;38.0;493.0
-19.0;-511.0;1038.0;-399.0;277.0;-154;-469.0;-175.0;-505.0;87.0
-145.0;-559.0;28.0;-738.0;165.0;164;431.0;453.0;24.0;659.0
-184.0;-524.0;21.0;-777.0;55.0;153;-56.0;426.0;146.0;562.0
136.0;-423.0;64.0;-304.0;36.0;169;-142.0;297.0;182.0;351.0
86.0;-499.0;-59.0;-534.0;150.0;177;-56.0;-32.0;130.0;319.0
86.0;-488.0;30.0;-548.0;151.0;178;-76.0;-71.0;129.0;366.0
86.0;-465.0;-148.0;-420.0;117.0;223;-114.0;271.0;145.0;389.0
84.0;-457.0;28.0;-217.0;98.0;-163;-110.0;233.0;164.0;325.0
96.0;-460.0;967.0;-514.0;263.0;-156;-250.0;175.0;-508.0;345.0
105.0;-451.0;123.0;-237.0;98.0;0;-79.0;224.0;181.0;354.0
141.0;-459.0;103.0;-242.0;108.0;22;-46.0;338.0;187.0;312.0
-153.0;-764.0;-127.0;-591.0;-270.0;118;-384.0;221.0;399.0;402.0
65.0;-579.0;100.0;-315.0;7.0;16;-236.0;399.0;307.0;403.0
-123.0;-342.0;81.0;-1114.0;-7.0;-132;-463.0;579.0;3.0;712.0
-115.0;-338.0;71.0;-833.0;-22.0;-132;-442.0;467.0;0.0;671.0
-118.0;-337.0;54.0;-827.0;-19.0;-132;-444.0;473.0;-1.0;631.0
-80.0;-338.0;-30.0;-908.0;-75.0;-106;-549.0;546.0;72.0;977.0
-80.0;-340.0;-58.0;-1210.0;-96.0;-105;-526.0;790.0;75.0;828.0
-350.0;-877.0;-84.0;-801.0;175.0;163;-912.0;619.0;-43.0;792.0
-366.0;-463.0;133.0;-595.0;169.0;-109;-340.0;485.0;-129.0;692.0
-387.0;-443.0;172.0;-776.0;167.0;-109;-322.0;456.0;-132.0;852.0
-324.0;-470.0;164.0;-1044.0;168.0;-132;-393.0;545.0;-98.0;820.0
-113.0;12.0;-172.0;-515.0;-583.0;-25;-145.0;184.0;508.0;527.0
-239.0;-96.0;13.0;-552.0;-341.0;10;-104.0;212.0;265.0;412.0
-267.0;-58.0;6.0;-488.0;-271.0;10;-60.0;106.0;225.0;262.0
-580.0;9.0;-82.0;-819.0;-441.0;41;-192.0;225.0;327.0;548.0
-295.0;-21.0;-136.0;-282.0;-308.0;-47;234.0;267.0;215.0;921.0
-339.0;-11.0;49.0;-648.0;-168.0;10;17.0;240.0;199.0;514.0
-356.0;7.0;51.0;-637.0;-142.0;10;46.0;266.0;188.0;441.0
-219.0;95.0;-30.0;-556.0;-171.0;-22;161.0;262.0;244.0;441.0
-374.0;54.0;-6.0;-619.0;-112.0;10;97.0;194.0;167.0;409.0
-400.0;21.0;123.0;-411.0;104.0;-29;471.0;313.0;15.0;427.0
-335.0;-34.0;70.0;-758.0;-157.0;10;66.0;205.0;142.0;295.0
-309.0;-32.0;84.0;-512.0;-188.0;10;40.0;143.0;149.0;496.0
-130.0;143.0;-18.0;-1007.0;-315.0;32;-249.0;71.0;261.0;518.0
-119.0;358.0;41.0;-286.0;-298.0;10;-11.0;58.0;165.0;160.0
-87.0;-61.0;-37.0;-328.0;-365.0;10;-163.0;273.0;290.0;512.0
-157.0;-56.0;20.0;-668.0;-335.0;10;-120.0;367.0;229.0;606.0
-88.0;200.0;-37.0;-657.0;-380.0;-3;-371.0;177.0;287.0;670.0
47.0;359.0;-121.0;-380.0;-390.0;-46;198.0;739.0;425.0;852.0
-59.0;109.0;43.0;-661.0;-515.0;-66;-154.0;175.0;384.0;430.0
110.0;203.0;-348.0;-423.0;-437.0;-46;-36.0;307.0;393.0;561.0
184.0;490.0;-51.0;-69.0;-378.0;38;-167.0;618.0;488.0;596.0
-47.0;-304.0;-17.0;-825.0;80.0;-106;-667.0;756.0;-12.0;642.0
299.0;604.0;-159.0;-639.0;-517.0;-43;-314.0;622.0;565.0;734.0
307.0;213.0;-559.0;235.0;-645.0;-46;-453.0;150.0;607.0;326.0
-34.0;-65.0;105.0;-145.0;466.0;-113;21.0;-155.0;-51.0;85.0
-278.0;-107.0;-206.0;-556.0;-380.0;53;229.0;411.0;250.0;559.0
113.0;-204.0;-90.0;-661.0;-215.0;-101;-609.0;334.0;198.0;638.0
-102.0;-327.0;-75.0;-971.0;279.0;-106;-211.0;863.0;-19.0;688.0
9.0;-396.0;108.0;-740.0;140.0;-156;-418.0;949.0;175.0;923.0
-146.0;-506.0;390.0;-347.0;-305.0;-37;-419.0;185.0;437.0;295.0
-98.0;189.0;44.0;-290.0;-629.0;-146;-615.0;233.0;524.0;227.0
-86.0;-643.0;55.0;-215.0;-192.0;-127;-478.0;28.0;299.0;312.0
-231.0;-264.0;-158.0;-384.0;-448.0;-20;-269.0;133.0;303.0;266.0
-98.0;-283.0;23.0;-1012.0;229.0;-110;-453.0;611.0;46.0;603.0
-182.0;-306.0;146.0;-1087.0;411.0;-105;-548.0;685.0;-53.0;759.0
-31.0;-313.0;-131.0;-789.0;-101.0;-103;-507.0;155.0;325.0;763.0
181.0;-234.0;118.0;-553.0;321.0;-107;-278.0;42.0;78.0;188.0
-98.0;-521.0;291.0;-649.0;1.0;-87;-43.0;-84.0;287.0;404.0
195.0;-210.0;-101.0;-964.0;-134.0;-101;-601.0;815.0;187.0;785.0
199.0;-100.0;21.0;-1177.0;-80.0;-102;-689.0;661.0;221.0;539.0
-108.0;-272.0;12.0;-1062.0;272.0;-110;-460.0;456.0;16.0;600.0
-115.0;-295.0;20.0;-976.0;228.0;-110;-453.0;490.0;51.0;643.0
68.0;-202.0;-133.0;-1262.0;-371.0;-144;-624.0;859.0;251.0;476.0
-288.0;-521.0;-197.0;-909.0;266.0;-175;146.0;836.0;-52.0;919.0
-164.0;258.0;172.0;-183.0;-521.0;-7;-417.0;47.0;410.0;230.0
16.0;-245.0;-143.0;-627.0;-142.0;-102;-522.0;393.0;286.0;882.0
-283.0;-433.0;-58.0;-1370.0;228.0;-155;-532.0;384.0;-90.0;1164.0
-117.0;-291.0;21.0;-1021.0;234.0;-110;-447.0;480.0;38.0;623.0
-301.0;-485.0;183.0;-466.0;150.0;-87;196.0;105.0;78.0;62.0
-115.0;-292.0;21.0;-980.0;233.0;-110;-447.0;449.0;38.0;646.0
14.0;-280.0;-106.0;-964.0;-72.0;-103;-504.0;415.0;356.0;624.0
-5.0;-305.0;-161.0;-851.0;-59.0;-103;-498.0;373.0;370.0;711.0
4.0;-302.0;-174.0;-848.0;-54.0;-103;-494.0;395.0;372.0;697.0
-426.0;-324.0;122.0;-218.0;-290.0;15;-288.0;257.0;263.0;373.0
132.0;168.0;-460.0;-542.0;-514.0;-46;-312.0;834.0;397.0;497.0
-9.0;-301.0;-154.0;-906.0;-149.0;-103;-440.0;475.0;378.0;622.0
23.0;-290.0;-195.0;-997.0;-99.0;-103;-490.0;451.0;410.0;710.0
10.0;-600.0;-38.0;-137.0;-70.0;160;-332.0;230.0;304.0;341.0
-459.0;-126.0;-196.0;-705.0;-254.0;6;-275.0;205.0;-38.0;336.0
254.0;337.0;3.0;-203.0;-749.0;-100;-575.0;87.0;742.0;247.0
39.0;404.0;134.0;-409.0;-668.0;-16;-593.0;253.0;525.0;377.0
-495.0;-626.0;-106.0;-313.0;-147.0;95;-90.0;216.0;162.0;407.0
-116.0;-257.0;20.0;-1020.0;332.0;-110;-503.0;328.0;-6.0;619.0
-367.0;-62.0;-169.0;-567.0;-288.0;5;-282.0;180.0;70.0;509.0
-638.0;-666.0;39.0;-46.0;566.0;55;293.0;-227.0;-543.0;-107.0
-442.0;-302.0;71.0;-441.0;-232.0;20;-246.0;100.0;241.0;198.0
-315.0;-461.0;275.0;-431.0;87.0;-85;205.0;417.0;71.0;230.0
-88.0;-229.0;37.0;-939.0;310.0;-110;-459.0;281.0;-12.0;561.0
147.0;-145.0;-22.0;-1033.0;-78.0;-102;-715.0;485.0;274.0;633.0
80.0;-162.0;-10.0;-58.0;-241.0;-103;-554.0;-101.0;202.0;703.0
-93.0;-242.0;39.0;-982.0;330.0;-110;-427.0;376.0;-25.0;576.0
-341.0;-571.0;-58.0;-752.0;247.0;-178;208.0;394.0;-85.0;650.0
-293.0;-374.0;55.0;-825.0;361.0;-110;-439.0;391.0;-41.0;489.0
153.0;-261.0;149.0;-932.0;338.0;-107;-285.0;376.0;179.0;174.0
119.0;-274.0;142.0;-905.0;331.0;-106;-279.0;548.0;132.0;227.0
-323.0;-590.0;-236.0;-597.0;201.0;141;417.0;395.0;-163.0;593.0
-313.0;-423.0;-32.0;-888.0;369.0;114;408.0;894.0;-195.0;919.0
197.0;-170.0;26.0;-1135.0;-67.0;-103;-699.0;609.0;290.0;283.0
-35.0;-7.0;108.0;64.0;448.0;-113;-38.0;-269.0;-51.0;5.0
110.0;-193.0;-144.0;-755.0;-157.0;-103;-495.0;348.0;351.0;922.0
-396.0;116.0;38.0;-646.0;-105.0;10;160.0;112.0;141.0;276.0
-407.0;18.0;32.0;-637.0;-106.0;10;135.0;226.0;110.0;409.0
39.0;-235.0;-167.0;-484.0;-141.0;-102;-520.0;444.0;287.0;763.0
-361.0;-581.0;-59.0;-782.0;274.0;-179;129.0;403.0;-119.0;571.0
-338.0;-572.0;-56.0;-759.0;244.0;-178;193.0;409.0;-86.0;671.0
215.0;-87.0;101.0;-1358.0;285.0;-108;-134.0;454.0;196.0;635.0
-176.0;-357.0;140.0;-1046.0;363.0;-105;-370.0;624.0;-140.0;852.0
-787.0;-645.0;133.0;-232.0;465.0;-11;581.0;-102.0;-509.0;100.0
-425.0;-391.0;141.0;-137.0;-50.0;-74;-72.0;186.0;101.0;300.0
-50.0;-490.0;31.0;-736.0;91.0;-166;400.0;277.0;127.0;516.0
-356.0;-396.0;-102.0;-868.0;284.0;166;78.0;339.0;-126.0;621.0
-293.0;-315.0;166.0;-255.0;-199.0;-85;-333.0;-82.0;307.0;507.0
-181.0;-365.0;195.0;-814.0;369.0;-106;-416.0;506.0;-165.0;839.0
-379.0;-581.0;-92.0;-607.0;374.0;-134;249.0;338.0;-159.0;604.0
-392.0;-631.0;93.0;-688.0;-520.0;-109;-514.0;43.0;245.0;225.0
-126.0;-136.0;58.0;-998.0;-363.0;-98;263.0;600.0;364.0;743.0
-492.0;-538.0;-179.0;-797.0;474.0;-173;427.0;981.0;-338.0;891.0
-527.0;-369.0;42.0;-1147.0;-342.0;40;-93.0;520.0;258.0;767.0
-39.0;-287.0;46.0;-1033.0;340.0;-112;-128.0;493.0;169.0;573.0
-414.0;-874.0;86.0;-414.0;24.0;127;-11.0;152.0;56.0;423.0
-910.0;-675.0;-27.0;-290.0;94.0;-137;243.0;-127.0;-390.0;21.0
-666.0;-780.0;107.0;-1058.0;488.0;-48;464.0;428.0;-397.0;697.0
-447.0;-132.0;44.0;-708.0;212.0;-29;462.0;554.0;-12.0;687.0
-444.0;-19.0;118.0;-533.0;113.0;-29;463.0;383.0;14.0;556.0
54.0;-99.0;-21.0;-10.0;442.0;-156;-224.0;-367.0;141.0;-24.0
232.0;-121.0;51.0;-737.0;-122.0;-106;-622.0;503.0;219.0;743.0
165.0;-158.0;54.0;-309.0;279.0;-107;-182.0;232.0;239.0;801.0
-373.0;-585.0;-79.0;-732.0;302.0;-179;35.0;386.0;-131.0;663.0
-370.0;154.0;44.0;-643.0;-110.0;10;155.0;121.0;154.0;286.0
-279.0;-556.0;-202.0;-563.0;-109.0;146;36.0;413.0;147.0;800.0
-79.0;-269.0;114.0;-1062.0;323.0;-106;-223.0;590.0;131.0;177.0
-591.0;-488.0;-171.0;-513.0;482.0;-172;167.0;804.0;-337.0;854.0
-394.0;-576.0;-103.0;-825.0;246.0;-184;-14.0;449.0;-153.0;631.0
-308.0;-934.0;100.0;-361.0;329.0;89;236.0;208.0;-124.0;416.0
-900.0;-907.0;-143.0;-882.0;31.0;-163;156.0;808.0;-347.0;847.0
-54.0;-437.0;92.0;-1242.0;166.0;-156;-385.0;603.0;153.0;958.0
-73.0;-448.0;75.0;-884.0;206.0;-156;-371.0;530.0;144.0;799.0
392.0;1039.0;-453.0;-898.0;-786.0;-6;-720.0;500.0;718.0;714.0
-298.0;-606.0;-65.0;-587.0;521.0;133;430.0;309.0;-389.0;563.0
308.0;-69.0;-17.0;-175.0;-88.0;-101;-651.0;-63.0;117.0;61.0
227.0;16.0;42.0;-1189.0;453.0;-156;-166.0;687.0;188.0;808.0
286.0;-40.0;-73.0;-75.0;-88.0;-101;-498.0;-41.0;170.0;149.0
16.0;-227.0;124.0;-695.0;-54.0;-158;-282.0;-173.0;147.0;311.0
-371.0;-626.0;1024.0;179.0;347.0;41;-553.0;-772.0;-513.0;-477.0
-105.0;-49.0;110.0;-637.0;-62.0;-153;-154.0;-147.0;76.0;375.0
128.0;-156.0;16.0;-576.0;-38.0;-102;-757.0;125.0;121.0;903.0
40.0;-160.0;-47.0;-858.0;-220.0;-101;-632.0;455.0;106.0;631.0
182.0;-198.0;10.0;-878.0;-42.0;-103;-678.0;327.0;265.0;730.0
-56.0;-154.0;-145.0;-400.0;-563.0;-75;-39.0;205.0;479.0;430.0
-201.0;-168.0;-85.0;-692.0;-486.0;10;-142.0;333.0;405.0;493.0
138.0;-81.0;-107.0;-1070.0;-144.0;-154;-680.0;329.0;168.0;144.0
-180.0;-301.0;-248.0;-519.0;387.0;101;441.0;656.0;-237.0;1038.0
131.0;-252.0;51.0;-971.0;164.0;-156;-408.0;643.0;198.0;851.0
-415.0;-193.0;80.0;-317.0;-245.0;-139;-147.0;101.0;182.0;639.0
-620.0;-419.0;244.0;-64.0;109.0;-68;-108.0;-188.0;-123.0;-19.0
-395.0;-622.0;83.0;70.0;-539.0;-105;-531.0;-277.0;243.0;233.0
-348.0;-141.0;-16.0;-472.0;-240.0;-139;-185.0;-36.0;147.0;252.0
106.0;-114.0;-27.0;-964.0;685.0;-154;396.0;561.0;30.0;824.0
-480.0;-224.0;32.0;-686.0;-59.0;75;121.0;353.0;-138.0;538.0
-639.0;-270.0;29.0;-408.0;-291.0;4;-98.0;-109.0;-42.0;176.0
198.0;-119.0;-536.0;-240.0;-113.0;-174;44.0;217.0;267.0;600.0
251.0;-121.0;82.0;-897.0;-88.0;-102;-663.0;313.0;253.0;144.0
-101.0;39.0;-38.0;-1198.0;-438.0;-86;-359.0;876.0;559.0;1017.0
