InertialMeasurementUnit R-SHOE Nav_Ay;InertialMeasurementUnit BACK accY;InertialMeasurementUnit LUA accX;InertialMeasurementUnit RUA gyroY;Accelerometer LUA^ accY;Accelerometer RKN^ accX;InertialMeasurementUnit RLA gyroY;InertialMeasurementUnit LUA accZ;Accelerometer BACK accX
-3;-279.0;-984.0;16.0;994.0;104.0;-34.0;80.0;122.0
1;-299.0;-950.0;16.0;986.0;-145.0;-44.0;306.0;144.0
0;-299.0;-965.0;3.0;1005.0;-145.0;-32.0;297.0;154.0
-2;-271.0;-983.0;-36.0;986.0;104.0;-54.0;100.0;124.0
5;-278.0;-984.0;-21.0;986.0;91.0;32.0;117.0;119.0
1;-304.0;-962.0;2.0;995.0;-131.0;-53.0;300.0;162.0
5;-291.0;-976.0;-103.0;1004.0;17.0;-43.0;41.0;139.0
7;-310.0;-975.0;-33.0;988.0;-140.0;-19.0;314.0;142.0
4;-320.0;-971.0;-27.0;987.0;-130.0;-57.0;316.0;145.0
-1;-102.0;-857.0;158.0;829.0;-260.0;-160.0;17.0;157.0
3;-342.0;-921.0;144.0;976.0;-131.0;-156.0;350.0;168.0
-5;-308.0;-952.0;1.0;997.0;-113.0;10.0;320.0;137.0
-9;-331.0;-926.0;-78.0;967.0;-112.0;-123.0;325.0;135.0
-17;-34.0;-975.0;-60.0;880.0;-169.0;58.0;-152.0;-84.0
0;-288.0;-1000.0;-60.0;976.0;-18.0;33.0;65.0;213.0
0;-258.0;-941.0;24.0;988.0;-115.0;-26.0;330.0;77.0
1;-259.0;-950.0;6.0;986.0;-114.0;-2.0;330.0;95.0
-4;-227.0;-952.0;25.0;1008.0;-142.0;10.0;333.0;43.0
1;-256.0;-940.0;7.0;1003.0;-126.0;18.0;336.0;78.0
2;-247.0;-933.0;26.0;981.0;-120.0;-53.0;319.0;76.0
5;-174.0;-874.0;37.0;927.0;-191.0;-48.0;381.0;3.0
-12;-153.0;-965.0;-46.0;941.0;-165.0;38.0;28.0;26.0
-1;-261.0;-932.0;-21.0;987.0;-140.0;-55.0;319.0;72.0
1;-265.0;-934.0;3.0;968.0;-104.0;28.0;340.0;73.0
0;-172.0;-885.0;-76.0;938.0;-201.0;-75.0;414.0;11.0
-3;-174.0;-893.0;-15.0;930.0;-171.0;-195.0;435.0;11.0
-7;-267.0;-953.0;41.0;971.0;-114.0;-179.0;315.0;67.0
-5;-258.0;-952.0;-37.0;967.0;-119.0;-201.0;318.0;48.0
-2;-221.0;-946.0;-24.0;940.0;-7.0;77.0;13.0;48.0
5;-141.0;-972.0;104.0;978.0;-252.0;249.0;185.0;-19.0
7;-217.0;-947.0;-24.0;963.0;0.0;63.0;11.0;42.0
49;-187.0;-1027.0;-78.0;1019.0;19.0;57.0;41.0;-29.0
1;-242.0;-996.0;2.0;1008.0;-243.0;33.0;62.0;77.0
-1;-243.0;-997.0;-12.0;1003.0;-235.0;-5.0;62.0;73.0
6;-233.0;-989.0;-57.0;1019.0;28.0;12.0;-7.0;76.0
-2;-248.0;-995.0;4.0;1015.0;-262.0;20.0;62.0;96.0
2;-45.0;-908.0;24.0;902.0;121.0;-80.0;46.0;-102.0
4;-168.0;-969.0;22.0;949.0;-168.0;28.0;-17.0;-29.0
-17;-241.0;-966.0;-41.0;1010.0;-274.0;-60.0;66.0;89.0
-5;-53.0;-904.0;-32.0;902.0;84.0;16.0;37.0;-67.0
1;-69.0;-889.0;1.0;891.0;121.0;24.0;77.0;-36.0
-2;-164.0;-960.0;-1.0;958.0;-167.0;27.0;27.0;-33.0
26;-255.0;-998.0;-21.0;987.0;-249.0;-40.0;67.0;96.0
-1;-36.0;-909.0;-37.0;902.0;91.0;41.0;20.0;-82.0
2;-219.0;-950.0;-86.0;943.0;-21.0;5.0;13.0;30.0
-33;-279.0;-947.0;-30.0;970.0;-293.0;15.0;84.0;84.0
-3;-260.0;-1006.0;-23.0;966.0;-244.0;-36.0;69.0;64.0
-3;-217.0;-938.0;-26.0;952.0;4.0;-59.0;16.0;38.0
206;-228.0;-863.0;210.0;1097.0;155.0;-303.0;31.0;-358.0
5;-265.0;-964.0;-179.0;865.0;1.0;712.0;132.0;115.0
-4;65.0;-1029.0;-130.0;1025.0;85.0;-116.0;-122.0;-290.0
9;-246.0;-978.0;-137.0;996.0;2.0;-179.0;6.0;59.0
1;-264.0;-973.0;50.0;988.0;-278.0;373.0;187.0;104.0
-2;-199.0;-962.0;121.0;986.0;-13.0;-89.0;17.0;59.0
-25;-205.0;-988.0;-22.0;951.0;-388.0;683.0;176.0;115.0
-1;-260.0;-986.0;-19.0;987.0;67.0;-4.0;59.0;125.0
1;-152.0;-929.0;314.0;975.0;-131.0;503.0;118.0;-39.0
-4;-247.0;-995.0;-43.0;995.0;109.0;2.0;47.0;106.0
-6;-287.0;-1000.0;-15.0;1011.0;-13.0;24.0;22.0;124.0
-1;-298.0;-995.0;-51.0;1002.0;1.0;15.0;18.0;135.0
-1;-286.0;-996.0;-76.0;1005.0;-11.0;8.0;17.0;137.0
4;-269.0;-990.0;-13.0;1024.0;-3.0;-12.0;11.0;124.0
-3;-270.0;-998.0;-24.0;1004.0;-1.0;31.0;2.0;125.0
2;-275.0;-998.0;-24.0;1009.0;-20.0;36.0;0.0;110.0
-3;-224.0;-942.0;-73.0;942.0;-11.0;-53.0;16.0;26.0
3;-285.0;-993.0;17.0;1020.0;-18.0;24.0;13.0;126.0
-1;-281.0;-998.0;25.0;1007.0;7.0;47.0;-3.0;137.0
-7;-211.0;-963.0;217.0;988.0;-24.0;61.0;44.0;61.0
1;-285.0;-999.0;52.0;1008.0;-10.0;-54.0;21.0;127.0
-7;-290.0;-997.0;-55.0;1029.0;-11.0;-30.0;-8.0;119.0
77;-420.0;-986.0;287.0;960.0;-54.0;192.0;198.0;338.0
-2;-340.0;-923.0;-294.0;879.0;-156.0;-741.0;224.0;175.0
6;-279.0;-995.0;0.0;1023.0;-31.0;-22.0;7.0;108.0
4;-272.0;-999.0;-4.0;1012.0;2.0;-11.0;3.0;112.0
3;-258.0;-973.0;-70.0;1010.0;0.0;40.0;35.0;152.0
6;-246.0;-1019.0;-65.0;971.0;-267.0;-9.0;63.0;88.0
-2;-278.0;-996.0;-32.0;1029.0;-117.0;34.0;9.0;125.0
-122;-264.0;-954.0;-346.0;813.0;9.0;-7.0;3.0;222.0
16;-156.0;-947.0;-884.0;948.0;-152.0;-1393.0;167.0;-20.0
-46;-261.0;-965.0;-126.0;952.0;-426.0;64.0;89.0;67.0
0;-176.0;-962.0;10.0;939.0;-171.0;-46.0;16.0;-16.0
5;-180.0;-963.0;-17.0;930.0;-160.0;7.0;21.0;-3.0
-4;-297.0;-978.0;193.0;943.0;-5.0;-155.0;77.0;115.0
-2;-287.0;-993.0;53.0;1003.0;31.0;-173.0;90.0;126.0
41;-349.0;-979.0;91.0;1042.0;4.0;-216.0;163.0;192.0
-14;-62.0;-1016.0;108.0;942.0;-205.0;147.0;-50.0;-83.0
-5;14.0;-963.0;37.0;966.0;-91.0;-62.0;20.0;-70.0
1;-166.0;-967.0;-35.0;950.0;-153.0;101.0;-19.0;-19.0
-1;-267.0;-969.0;-80.0;982.0;-10.0;67.0;36.0;165.0
-57;-130.0;-824.0;95.0;873.0;101.0;-292.0;-3.0;-21.0
6;-157.0;-951.0;-103.0;995.0;-149.0;-24.0;106.0;-9.0
4;-264.0;-986.0;-33.0;985.0;52.0;-29.0;65.0;126.0
-1;-266.0;-1004.0;-43.0;1010.0;-19.0;57.0;18.0;102.0
-247;-227.0;-942.0;162.0;1007.0;-24.0;111.0;71.0;-61.0
17;-60.0;-963.0;-251.0;965.0;-147.0;-54.0;253.0;-138.0
50;-385.0;-1193.0;45.0;1160.0;-265.0;-68.0;136.0;280.0
-1033;-180.0;-915.0;157.0;966.0;27.0;132.0;89.0;38.0
1;-257.0;-1077.0;-21.0;1044.0;-146.0;-143.0;43.0;55.0
2;-93.0;-973.0;-418.0;932.0;-152.0;-132.0;-76.0;-29.0
25;-248.0;-996.0;-37.0;1006.0;-228.0;-63.0;58.0;67.0
-30;-220.0;-1077.0;-38.0;1016.0;-281.0;-179.0;41.0;34.0
-5;-246.0;-1004.0;-53.0;1008.0;-14.0;63.0;-24.0;76.0
15;-242.0;-991.0;-28.0;1009.0;-242.0;5.0;63.0;78.0
4;-86.0;-974.0;-85.0;978.0;-108.0;-108.0;53.0;64.0
1;-10.0;-950.0;-43.0;1009.0;-109.0;93.0;-16.0;-85.0
11;-236.0;-985.0;25.0;1007.0;-239.0;70.0;73.0;70.0
5;160.0;-985.0;37.0;1094.0;-144.0;-6.0;-34.0;-30.0
18;-274.0;-959.0;639.0;938.0;-97.0;75.0;204.0;144.0
11;-226.0;-975.0;50.0;1014.0;-211.0;36.0;64.0;86.0
1;-270.0;-832.0;304.0;860.0;-7.0;-91.0;190.0;109.0
51;-231.0;-933.0;188.0;886.0;116.0;-304.0;309.0;152.0
2;-251.0;-968.0;79.0;1051.0;-218.0;-107.0;68.0;282.0
127;-339.0;-1029.0;-20.0;965.0;64.0;-275.0;163.0;242.0
-12;-36.0;-880.0;5.0;882.0;-180.0;-20.0;90.0;138.0
-7;-67.0;-955.0;-8.0;959.0;-112.0;-132.0;28.0;37.0
-4;-249.0;-1003.0;40.0;1007.0;-229.0;91.0;50.0;85.0
-3;-272.0;-1001.0;-87.0;1005.0;95.0;-206.0;93.0;106.0
-127;-80.0;-897.0;265.0;896.0;65.0;78.0;7.0;-30.0
4;-319.0;-1199.0;-199.0;1041.0;199.0;-162.0;38.0;-16.0
-6;-48.0;-931.0;64.0;903.0;87.0;27.0;44.0;-64.0
-2;-215.0;-960.0;49.0;973.0;-138.0;-199.0;166.0;58.0
17;-51.0;-908.0;-29.0;1016.0;-90.0;-39.0;263.0;-107.0
3;-274.0;-986.0;-36.0;986.0;50.0;-34.0;62.0;117.0
-1;-286.0;-988.0;-116.0;1012.0;77.0;118.0;138.0;159.0
256;-279.0;-969.0;-119.0;970.0;-138.0;25.0;114.0;80.0
628;-238.0;-969.0;-166.0;970.0;-181.0;-2.0;85.0;80.0
97;-242.0;-983.0;-96.0;989.0;-194.0;-74.0;45.0;92.0
3;-254.0;-968.0;-154.0;955.0;-190.0;-161.0;93.0;123.0
16;-279.0;-944.0;-371.0;949.0;-111.0;98.0;60.0;134.0
-384;-318.0;-777.0;-188.0;911.0;42.0;-80.0;208.0;200.0
257;-280.0;-900.0;-326.0;900.0;33.0;-58.0;204.0;197.0
6;-270.0;-1004.0;6.0;996.0;15.0;-89.0;35.0;129.0
3;-174.0;-952.0;-6.0;929.0;-170.0;31.0;12.0;-25.0
-25;-301.0;-783.0;-108.0;705.0;-151.0;15.0;265.0;261.0
-23;-304.0;-1050.0;-46.0;1058.0;-38.0;-281.0;76.0;11.0
5;-264.0;-979.0;-41.0;966.0;83.0;-15.0;128.0;171.0
-685;-267.0;-747.0;-231.0;856.0;33.0;-624.0;125.0;18.0
-612;-289.0;-1035.0;249.0;998.0;13.0;167.0;227.0;99.0
0;-318.0;-972.0;-66.0;1004.0;3.0;-113.0;88.0;98.0
4;-379.0;-872.0;-92.0;1061.0;-55.0;-86.0;101.0;200.0
10;-421.0;-1017.0;-55.0;988.0;-30.0;64.0;148.0;218.0
-4;-292.0;-867.0;113.0;882.0;-15.0;531.0;218.0;117.0
-149;-306.0;-841.0;-54.0;720.0;59.0;-42.0;-16.0;269.0
0;-469.0;-881.0;100.0;914.0;49.0;680.0;395.0;381.0
6;-322.0;-822.0;410.0;883.0;-167.0;303.0;400.0;152.0
8;-321.0;-986.0;-89.0;998.0;25.0;-35.0;75.0;159.0
2;-346.0;-1000.0;-9.0;972.0;-192.0;1167.0;310.0;220.0
1;-313.0;-1089.0;293.0;1001.0;-222.0;219.0;99.0;195.0
-51;-378.0;-1163.0;-53.0;980.0;96.0;379.0;359.0;-10.0
-7;-222.0;-930.0;141.0;982.0;-151.0;132.0;331.0;39.0
6;-255.0;-953.0;285.0;943.0;-222.0;-240.0;35.0;89.0
0;-262.0;-972.0;-41.0;987.0;90.0;10.0;138.0;125.0
6;-266.0;-908.0;-261.0;985.0;207.0;-24.0;145.0;126.0
220;-234.0;-1057.0;-275.0;908.0;-104.0;410.0;200.0;124.0
-3;-257.0;-930.0;-647.0;1010.0;-30.0;310.0;144.0;56.0
2;-274.0;-1004.0;57.0;1035.0;-272.0;-34.0;172.0;210.0
-4;-330.0;-1011.0;-92.0;994.0;-68.0;557.0;96.0;232.0
-3;-165.0;-954.0;-20.0;945.0;-162.0;-9.0;10.0;-21.0
-1;-281.0;-1004.0;-37.0;1016.0;-193.0;57.0;29.0;99.0
11;-283.0;-968.0;22.0;988.0;-287.0;8.0;155.0;195.0
3;-267.0;-976.0;-47.0;977.0;80.0;-7.0;130.0;124.0
2;-307.0;-970.0;-24.0;1023.0;-206.0;66.0;205.0;165.0
17;-321.0;-937.0;175.0;943.0;-167.0;-195.0;141.0;155.0
2;-262.0;-977.0;-17.0;992.0;90.0;24.0;128.0;104.0
1;-263.0;-981.0;-16.0;993.0;80.0;14.0;137.0;121.0
8;-329.0;-976.0;7.0;1011.0;21.0;-97.0;165.0;108.0
-2;-344.0;-981.0;220.0;1014.0;-62.0;-84.0;173.0;265.0
-307;-237.0;-1027.0;-89.0;1039.0;-173.0;-106.0;91.0;38.0
-15;-321.0;-965.0;-118.0;988.0;62.0;-41.0;126.0;202.0
-29;-99.0;-967.0;-70.0;943.0;-128.0;284.0;72.0;29.0
-41;-321.0;-996.0;-62.0;1006.0;-145.0;12.0;74.0;210.0
6;-258.0;-992.0;-25.0;1012.0;-222.0;26.0;35.0;125.0
6;-273.0;-1003.0;-44.0;1008.0;-221.0;45.0;46.0;114.0
0;-284.0;-1056.0;-189.0;1049.0;16.0;62.0;162.0;133.0
15;-262.0;-982.0;-39.0;1017.0;-252.0;14.0;39.0;114.0
-2;-269.0;-976.0;-42.0;993.0;74.0;-18.0;142.0;115.0
11;-126.0;-950.0;-97.0;1022.0;-109.0;216.0;73.0;-21.0
-8;-48.0;-936.0;-170.0;1033.0;-142.0;171.0;267.0;-134.0
316;-270.0;-1002.0;-71.0;982.0;-331.0;-52.0;140.0;70.0
0;-250.0;-1004.0;-35.0;1006.0;-26.0;-1.0;-10.0;96.0
-11;-154.0;-1021.0;85.0;1004.0;-161.0;108.0;-23.0;40.0
-1;-158.0;-956.0;-18.0;933.0;-160.0;0.0;24.0;-18.0
-12;-234.0;-992.0;-54.0;1011.0;-221.0;-6.0;63.0;47.0
-2;-166.0;-961.0;-27.0;949.0;-145.0;4.0;25.0;-16.0
-21;-255.0;-985.0;-117.0;1003.0;-266.0;-250.0;192.0;116.0
0;-282.0;-953.0;55.0;989.0;-289.0;179.0;213.0;156.0
7;-275.0;-944.0;324.0;938.0;-180.0;-83.0;183.0;121.0
-1;-281.0;-972.0;-28.0;976.0;91.0;-3.0;144.0;124.0
2;-253.0;-943.0;-102.0;997.0;-274.0;-146.0;225.0;90.0
-8;-337.0;-964.0;30.0;974.0;36.0;-68.0;66.0;147.0
2;-270.0;-981.0;-65.0;972.0;108.0;23.0;152.0;134.0
-59;-167.0;-1086.0;10.0;945.0;-702.0;-161.0;287.0;-107.0
0;-229.0;-985.0;2.0;969.0;71.0;36.0;70.0;128.0
2;-236.0;-988.0;-51.0;927.0;111.0;117.0;66.0;156.0
2;-291.0;-977.0;-32.0;980.0;88.0;12.0;147.0;124.0
-5;-208.0;-1027.0;2.0;1029.0;9.0;16.0;-3.0;68.0
7;-190.0;-954.0;-195.0;991.0;-24.0;291.0;84.0;198.0
-5;-275.0;-953.0;36.0;972.0;-282.0;105.0;202.0;125.0
1;-286.0;-949.0;-14.0;975.0;-270.0;46.0;229.0;135.0
3;-285.0;-999.0;-194.0;999.0;-37.0;202.0;80.0;150.0
5;-136.0;-944.0;-159.0;931.0;-171.0;-98.0;7.0;-16.0
11;-187.0;-963.0;-35.0;939.0;-154.0;-60.0;36.0;-10.0
272;-222.0;-999.0;-214.0;1009.0;633.0;569.0;36.0;76.0
-4;-289.0;-947.0;8.0;985.0;-241.0;56.0;227.0;135.0
2;-60.0;-985.0;93.0;1006.0;-140.0;-212.0;-104.0;-76.0
3;-186.0;-962.0;38.0;947.0;-152.0;17.0;26.0;-11.0
5;-185.0;-959.0;15.0;931.0;-181.0;2.0;34.0;-10.0
-3;-295.0;-983.0;-69.0;969.0;105.0;-34.0;154.0;135.0
8;-184.0;-962.0;6.0;951.0;-158.0;8.0;35.0;-10.0
-4;-269.0;-1003.0;25.0;1008.0;1.0;-14.0;35.0;122.0
-7;-280.0;-962.0;-5.0;978.0;-251.0;64.0;230.0;111.0
3;-280.0;-976.0;-31.0;986.0;81.0;-9.0;161.0;132.0
1;-283.0;-967.0;-18.0;968.0;-284.0;0.0;229.0;118.0
2;-281.0;-973.0;24.0;989.0;80.0;-46.0;154.0;136.0
-121;-261.0;-943.0;42.0;1007.0;-74.0;246.0;117.0;252.0
3;-280.0;-980.0;-19.0;988.0;101.0;76.0;140.0;139.0
2;-128.0;-957.0;129.0;950.0;-189.0;56.0;-48.0;-106.0
-159;-188.0;-1044.0;75.0;1141.0;-704.0;-52.0;202.0;8.0
0;-181.0;-954.0;34.0;946.0;-150.0;-3.0;29.0;-9.0
-773;-266.0;-941.0;-128.0;939.0;-101.0;359.0;118.0;151.0
-613;-241.0;-1058.0;-22.0;985.0;-626.0;-207.0;176.0;6.0
0;-277.0;-973.0;-97.0;968.0;106.0;-36.0;130.0;183.0
-1;-297.0;-920.0;-135.0;937.0;-245.0;70.0;277.0;130.0
5;-180.0;-957.0;23.0;937.0;-152.0;13.0;35.0;-18.0
2;-268.0;-999.0;25.0;1016.0;-13.0;-12.0;21.0;107.0
-9;-53.0;-993.0;121.0;938.0;-193.0;74.0;-98.0;-75.0
-2;-270.0;-1006.0;-10.0;1019.0;-18.0;-15.0;12.0;99.0
1;-293.0;-937.0;-42.0;958.0;-230.0;38.0;279.0;135.0
-3;-288.0;-926.0;68.0;935.0;-218.0;34.0;277.0;142.0
-3;-283.0;-920.0;40.0;957.0;-220.0;-3.0;275.0;145.0
-13;-246.0;-1009.0;-13.0;1019.0;-33.0;141.0;1.0;100.0
61;-310.0;-1065.0;173.0;1026.0;77.0;-269.0;238.0;138.0
2;-290.0;-936.0;17.0;958.0;-239.0;-3.0;265.0;135.0
-8;-177.0;-962.0;15.0;949.0;-167.0;0.0;26.0;0.0
0;-251.0;-998.0;-72.0;1002.0;-11.0;-21.0;10.0;85.0
-1;-243.0;-1000.0;-69.0;1011.0;-11.0;13.0;-21.0;83.0
-10;-324.0;-1031.0;-46.0;1005.0;134.0;-3.0;69.0;192.0
-2;-260.0;-980.0;-29.0;1005.0;-10.0;65.0;8.0;126.0
-10;-272.0;-983.0;-32.0;997.0;2.0;62.0;9.0;106.0
-2;-288.0;-932.0;46.0;950.0;-241.0;53.0;277.0;154.0
2401;-233.0;-1250.0;212.0;701.0;44.0;465.0;222.0;14.0
276;-279.0;-976.0;-13.0;958.0;-217.0;105.0;80.0;148.0
0;-260.0;-1011.0;2.0;1022.0;-8.0;124.0;1.0;91.0
-1;-262.0;-1000.0;-40.0;1018.0;-20.0;-7.0;18.0;112.0
2;-254.0;-1000.0;-8.0;1014.0;-12.0;64.0;18.0;103.0
2;-345.0;-835.0;-32.0;883.0;-161.0;96.0;327.0;116.0
-2;-267.0;-1009.0;-13.0;1023.0;-11.0;-27.0;28.0;111.0
-3;-261.0;-1009.0;117.0;1001.0;-5.0;206.0;10.0;87.0
5;-406.0;-900.0;-125.0;909.0;-243.0;164.0;348.0;261.0
3;-276.0;-997.0;-17.0;1016.0;-5.0;64.0;31.0;134.0
1;-297.0;-911.0;58.0;983.0;-176.0;22.0;273.0;172.0
-4;-289.0;-917.0;38.0;941.0;62.0;-27.0;148.0;216.0
-18;-146.0;-964.0;-24.0;921.0;-132.0;21.0;17.0;-18.0
3;-160.0;-963.0;-49.0;947.0;-163.0;-17.0;21.0;-15.0
46;-241.0;-1039.0;-85.0;988.0;-306.0;26.0;37.0;58.0
1;-233.0;-999.0;-19.0;998.0;-251.0;-17.0;52.0;65.0
6;-233.0;-997.0;-21.0;1005.0;-253.0;14.0;52.0;73.0
0;-228.0;-996.0;-28.0;1004.0;-244.0;33.0;44.0;73.0
-27;-217.0;-988.0;-42.0;1017.0;-260.0;8.0;39.0;64.0
9;-285.0;-956.0;5.0;988.0;22.0;19.0;-8.0;126.0
13;-279.0;-996.0;-17.0;1011.0;-21.0;187.0;-8.0;149.0
1;-255.0;-925.0;-52.0;955.0;20.0;55.0;-11.0;108.0
0;-272.0;-991.0;-26.0;997.0;11.0;42.0;0.0;114.0
-6;-245.0;-970.0;22.0;1016.0;-6.0;-74.0;2.0;103.0
-2;-251.0;-976.0;-32.0;997.0;-1.0;-35.0;-15.0;121.0
57;-154.0;-972.0;-254.0;995.0;-294.0;241.0;-61.0;-21.0
-116;-327.0;-935.0;-23.0;875.0;-129.0;-122.0;375.0;209.0
2;-237.0;-1002.0;-19.0;1010.0;-249.0;34.0;61.0;77.0
-6;-300.0;-773.0;278.0;818.0;-96.0;419.0;292.0;163.0
-10;-133.0;-951.0;642.0;940.0;-180.0;-24.0;-47.0;-95.0
4;-252.0;-997.0;-16.0;1016.0;90.0;-5.0;46.0;118.0
5;-207.0;-970.0;3.0;978.0;14.0;-45.0;-36.0;93.0
7;-273.0;-1007.0;26.0;1016.0;-9.0;0.0;3.0;111.0
1;-294.0;-1000.0;-51.0;1025.0;-131.0;-23.0;-6.0;115.0
-12;-454.0;-823.0;203.0;922.0;-57.0;-46.0;455.0;371.0
-62;-240.0;-1001.0;31.0;1006.0;-382.0;14.0;69.0;94.0
-203;-289.0;-1122.0;-167.0;1051.0;-735.0;-256.0;15.0;-68.0
15;-309.0;-956.0;-32.0;1027.0;-14.0;-157.0;-100.0;130.0
-2;-291.0;-1005.0;-2.0;1022.0;7.0;73.0;34.0;124.0
-1;-239.0;-992.0;-32.0;1013.0;-247.0;32.0;54.0;76.0
1;-239.0;-949.0;53.0;946.0;-18.0;-125.0;12.0;38.0
-6;-253.0;-1009.0;-4.0;1007.0;2.0;17.0;-1.0;104.0
3;-230.0;-941.0;-49.0;933.0;-8.0;-86.0;-7.0;48.0
1;-240.0;-996.0;-31.0;1018.0;-3.0;-12.0;-15.0;63.0
24;-250.0;-947.0;-51.0;1038.0;-174.0;21.0;-6.0;86.0
-5;-184.0;-964.0;21.0;936.0;-167.0;-19.0;25.0;-29.0
3;-176.0;-960.0;20.0;921.0;-162.0;-7.0;19.0;-29.0
52;-275.0;-1066.0;317.0;994.0;78.0;231.0;132.0;191.0
-14;-359.0;-894.0;80.0;951.0;-201.0;178.0;330.0;222.0
1;-324.0;-1010.0;109.0;1032.0;23.0;44.0;84.0;190.0
-6;-239.0;-995.0;-2.0;1006.0;-11.0;-33.0;-26.0;77.0
0;-282.0;-986.0;709.0;968.0;-109.0;1115.0;185.0;108.0
-4;-314.0;-980.0;-73.0;998.0;-28.0;58.0;20.0;165.0
-26;-227.0;-948.0;-334.0;987.0;-26.0;201.0;27.0;-16.0
-7;-326.0;-944.0;-120.0;966.0;-120.0;66.0;337.0;169.0
6;-319.0;-936.0;-118.0;987.0;-123.0;-99.0;287.0;220.0
7;-456.0;-960.0;106.0;1101.0;-21.0;-97.0;294.0;110.0
-4;-410.0;-888.0;-58.0;909.0;-259.0;-197.0;367.0;275.0
29;-163.0;-1044.0;-125.0;845.0;256.0;100.0;146.0;35.0
-1;-275.0;-982.0;-8.0;979.0;100.0;-16.0;112.0;114.0
162;-169.0;-983.0;54.0;945.0;611.0;-68.0;71.0;72.0
5;-303.0;-989.0;-78.0;1006.0;14.0;-9.0;28.0;150.0
1;-290.0;-983.0;11.0;997.0;97.0;31.0;84.0;132.0
-6;-298.0;-981.0;-115.0;989.0;9.0;-2.0;28.0;125.0
3;-305.0;-999.0;-148.0;1020.0;-20.0;-12.0;40.0;145.0
1;-298.0;-970.0;148.0;962.0;-161.0;-54.0;353.0;148.0
-4;-174.0;-811.0;-14.0;829.0;-239.0;376.0;242.0;-1.0
2;-250.0;-914.0;-10.0;978.0;-127.0;-99.0;324.0;86.0
12;-170.0;-983.0;17.0;970.0;-52.0;194.0;6.0;6.0
-22;-157.0;-960.0;-88.0;995.0;-136.0;889.0;60.0;-106.0
-1;-188.0;-980.0;-74.0;953.0;-13.0;-265.0;-6.0;29.0
14;-359.0;-746.0;-316.0;731.0;-121.0;-329.0;342.0;162.0
15;-267.0;-1017.0;-15.0;1013.0;-755.0;-358.0;178.0;31.0
-2;-223.0;-917.0;455.0;968.0;-117.0;-84.0;323.0;147.0
-1;-271.0;-979.0;-116.0;1004.0;90.0;100.0;85.0;124.0
10;-331.0;-860.0;371.0;817.0;-129.0;-132.0;352.0;196.0
29;-229.0;-956.0;1075.0;923.0;-184.0;-873.0;94.0;121.0
-7;-86.0;-963.0;178.0;963.0;-193.0;-56.0;-74.0;-123.0
2;-286.0;-983.0;46.0;992.0;100.0;-17.0;142.0;140.0
2;-206.0;-935.0;291.0;939.0;9.0;-184.0;56.0;57.0
-7;-386.0;-1030.0;172.0;1017.0;-7.0;460.0;147.0;221.0
-3;-164.0;-966.0;22.0;941.0;-162.0;25.0;-17.0;-19.0
-180;-250.0;-991.0;-54.0;1021.0;-682.0;89.0;250.0;-20.0
55;-190.0;-951.0;-294.0;996.0;-878.0;449.0;87.0;263.0
-3;-176.0;-974.0;-537.0;950.0;-121.0;-175.0;157.0;124.0
13;-162.0;-960.0;-185.0;976.0;-179.0;-382.0;63.0;31.0
0;-65.0;-980.0;-36.0;981.0;-104.0;-70.0;9.0;41.0
11;-69.0;-957.0;-41.0;964.0;-140.0;-260.0;29.0;67.0
1;-231.0;-994.0;119.0;1185.0;305.0;497.0;-3.0;113.0
190;-424.0;-1064.0;-37.0;942.0;224.0;-29.0;311.0;115.0
424;-269.0;-899.0;219.0;951.0;31.0;-424.0;134.0;155.0
3;-277.0;-972.0;-11.0;1001.0;99.0;0.0;142.0;132.0
235;-276.0;-846.0;-37.0;1121.0;110.0;-78.0;152.0;70.0
-1;-290.0;-974.0;9.0;978.0;84.0;47.0;149.0;142.0
-5;-70.0;-969.0;47.0;939.0;-171.0;125.0;-102.0;-106.0
-1;-280.0;-980.0;-85.0;988.0;102.0;49.0;134.0;111.0
0;-281.0;-1013.0;19.0;1000.0;-236.0;23.0;48.0;90.0
356;-396.0;-869.0;20.0;1417.0;-166.0;85.0;253.0;147.0
22;-324.0;-1000.0;251.0;1119.0;-597.0;218.0;289.0;302.0
-1;-264.0;-980.0;-5.0;964.0;120.0;-4.0;139.0;133.0
147;-243.0;-860.0;-21.0;907.0;-411.0;300.0;58.0;213.0
-3;-169.0;-960.0;-34.0;940.0;-159.0;-28.0;14.0;-11.0
9;-223.0;-997.0;44.0;1008.0;115.0;-49.0;94.0;137.0
6;-108.0;-964.0;17.0;940.0;-175.0;44.0;-66.0;-39.0
-130;-206.0;-911.0;-237.0;950.0;427.0;-418.0;150.0;42.0
-2;-312.0;-933.0;-19.0;939.0;122.0;15.0;189.0;197.0
-21;-42.0;-942.0;-107.0;1014.0;-138.0;-6.0;303.0;-154.0
-2;-291.0;-1000.0;-79.0;1025.0;-20.0;-24.0;11.0;134.0
-2;-288.0;-992.0;-53.0;1003.0;104.0;40.0;69.0;133.0
3;-245.0;-1006.0;-10.0;1013.0;-13.0;42.0;-9.0;96.0
7;-347.0;-988.0;-141.0;1016.0;40.0;409.0;61.0;142.0
85;-350.0;-1246.0;242.0;1251.0;526.0;182.0;115.0;295.0
3;-279.0;-1004.0;-28.0;1036.0;11.0;3.0;16.0;109.0
6;-238.0;-995.0;-42.0;1015.0;-246.0;17.0;50.0;73.0
