InertialMeasurementUnit BACK accX;InertialMeasurementUnit BACK magneticX;Accelerometer HIP accX;InertialMeasurementUnit BACK accZ;Accelerometer BACK accY;Accelerometer HIP accY;Accelerometer RUA^ accX;Accelerometer BACK accZ
-646.0;647.0;-675.0;?;388.0;?;-546.0;-921.0
?;644.0;-678.0;739.0;395.0;762.0;-536.0;-927.0
-650.0;645.0;-655.0;744.0;406.0;780.0;-537.0;-916.0
-643.0;645.0;-639.0;737.0;430.0;776.0;-518.0;-900.0
-667.0;646.0;-649.0;739.0;442.0;798.0;-510.0;?
-684.0;646.0;-647.0;740.0;467.0;803.0;-518.0;-871.0
-679.0;646.0;-647.0;716.0;494.0;786.0;-470.0;-907.0
-680.0;647.0;-650.0;708.0;469.0;771.0;-496.0;-887.0
-683.0;649.0;-633.0;712.0;517.0;805.0;-441.0;-857.0
-693.0;648.0;-627.0;719.0;528.0;806.0;-491.0;-861.0
-692.0;649.0;-620.0;723.0;519.0;793.0;-520.0;-869.0
-693.0;651.0;-617.0;725.0;?;791.0;?;-870.0
-678.0;652.0;-610.0;724.0;537.0;801.0;-492.0;-849.0
-690.0;653.0;-599.0;?;517.0;811.0;-482.0;-851.0
-694.0;652.0;-599.0;715.0;527.0;811.0;-477.0;-859.0
-703.0;654.0;-600.0;?;517.0;810.0;-439.0;-847.0
-717.0;655.0;-608.0;685.0;531.0;800.0;-436.0;-854.0
-734.0;657.0;-597.0;674.0;521.0;806.0;-427.0;-855.0
-752.0;658.0;-599.0;672.0;522.0;807.0;-417.0;-855.0
-740.0;656.0;-581.0;674.0;552.0;821.0;-428.0;-876.0
-757.0;656.0;?;?;539.0;820.0;-465.0;-853.0
-776.0;655.0;-584.0;635.0;523.0;801.0;-470.0;?
-776.0;654.0;?;629.0;528.0;816.0;-447.0;-846.0
-769.0;656.0;-610.0;627.0;538.0;834.0;-460.0;-844.0
-778.0;658.0;-599.0;632.0;564.0;828.0;-468.0;-861.0
-782.0;657.0;-606.0;633.0;548.0;?;-487.0;-850.0
-776.0;656.0;-602.0;638.0;546.0;828.0;-486.0;-860.0
-770.0;656.0;-590.0;632.0;536.0;825.0;-445.0;-839.0
-772.0;657.0;-589.0;620.0;528.0;793.0;-453.0;?
-777.0;659.0;-599.0;624.0;537.0;811.0;-454.0;-844.0
-776.0;657.0;-599.0;629.0;538.0;812.0;-480.0;-858.0
-786.0;658.0;-588.0;632.0;546.0;?;-450.0;-850.0
-781.0;659.0;-591.0;634.0;530.0;803.0;-456.0;-859.0
-775.0;658.0;-599.0;626.0;530.0;833.0;-463.0;-846.0
-773.0;659.0;-597.0;629.0;537.0;800.0;-475.0;-853.0
-776.0;659.0;-582.0;631.0;536.0;811.0;-463.0;-838.0
-792.0;659.0;-586.0;626.0;536.0;822.0;-453.0;-830.0
-787.0;658.0;-597.0;622.0;538.0;833.0;-470.0;-866.0
-783.0;658.0;-585.0;621.0;523.0;796.0;-465.0;-885.0
-779.0;659.0;-595.0;625.0;515.0;?;-465.0;-868.0
?;659.0;-600.0;622.0;527.0;815.0;-481.0;-880.0
-779.0;658.0;-592.0;617.0;?;803.0;-473.0;-869.0
-782.0;659.0;-574.0;629.0;518.0;820.0;-472.0;-909.0
-785.0;658.0;-558.0;635.0;491.0;829.0;-479.0;-879.0
-782.0;659.0;-560.0;628.0;520.0;831.0;-482.0;-883.0
-772.0;658.0;-521.0;621.0;515.0;849.0;-453.0;-885.0
-778.0;660.0;?;629.0;524.0;869.0;-482.0;-870.0
-777.0;658.0;-503.0;637.0;569.0;879.0;-478.0;-879.0
-768.0;659.0;-546.0;624.0;594.0;881.0;-456.0;-847.0
-779.0;657.0;-570.0;632.0;576.0;900.0;-446.0;?
-781.0;657.0;-565.0;644.0;583.0;893.0;-469.0;?
-773.0;659.0;-544.0;638.0;602.0;852.0;-503.0;-848.0
-770.0;657.0;-540.0;629.0;621.0;833.0;-479.0;-812.0
-773.0;657.0;-534.0;635.0;613.0;?;-498.0;-782.0
-772.0;655.0;-503.0;651.0;620.0;841.0;-501.0;-807.0
-765.0;655.0;-488.0;639.0;621.0;852.0;-477.0;-789.0
-775.0;653.0;-497.0;635.0;646.0;887.0;-463.0;-775.0
-784.0;651.0;-503.0;628.0;659.0;879.0;-456.0;-741.0
-792.0;650.0;-491.0;606.0;650.0;899.0;-456.0;-740.0
-812.0;?;-506.0;602.0;641.0;911.0;-467.0;-730.0
-827.0;645.0;-519.0;599.0;670.0;873.0;-508.0;-729.0
-811.0;642.0;-520.0;?;655.0;867.0;-519.0;-732.0
-807.0;638.0;-510.0;561.0;668.0;898.0;-539.0;-753.0
-819.0;634.0;-520.0;?;686.0;900.0;-536.0;-746.0
-827.0;630.0;-508.0;?;660.0;914.0;-543.0;-757.0
-836.0;627.0;?;535.0;664.0;877.0;-570.0;-770.0
-843.0;623.0;-489.0;?;669.0;891.0;-575.0;-742.0
-846.0;618.0;-491.0;524.0;669.0;888.0;-594.0;-738.0
-841.0;?;-472.0;511.0;668.0;?;-623.0;-794.0
-848.0;612.0;-484.0;493.0;670.0;879.0;-631.0;-768.0
-850.0;608.0;-496.0;495.0;660.0;864.0;-600.0;-735.0
-835.0;603.0;-469.0;499.0;666.0;850.0;-531.0;-751.0
-840.0;600.0;-483.0;490.0;677.0;860.0;-499.0;-747.0
-833.0;597.0;-500.0;480.0;687.0;826.0;-534.0;-761.0
-845.0;596.0;-482.0;478.0;697.0;825.0;-529.0;-710.0
-863.0;589.0;?;496.0;688.0;854.0;-552.0;-730.0
-860.0;586.0;-477.0;500.0;709.0;869.0;-532.0;-724.0
-856.0;580.0;?;506.0;701.0;886.0;-481.0;-772.0
-859.0;576.0;-481.0;?;733.0;927.0;-562.0;-690.0
-858.0;570.0;-472.0;508.0;717.0;919.0;-613.0;-696.0
-877.0;566.0;-489.0;509.0;658.0;945.0;-656.0;-756.0
-867.0;562.0;-474.0;479.0;690.0;915.0;-687.0;-775.0
-883.0;558.0;-502.0;503.0;653.0;915.0;-625.0;-775.0
-879.0;555.0;-475.0;488.0;674.0;878.0;?;-761.0
-885.0;550.0;-503.0;494.0;680.0;869.0;-548.0;-721.0
-894.0;548.0;-490.0;456.0;710.0;867.0;-463.0;-705.0
-907.0;548.0;-505.0;464.0;722.0;848.0;-366.0;-726.0
-886.0;547.0;-484.0;481.0;727.0;845.0;-323.0;-714.0
-886.0;549.0;-470.0;477.0;715.0;887.0;?;-767.0
?;552.0;-474.0;452.0;735.0;923.0;-498.0;-722.0
-948.0;557.0;?;438.0;756.0;919.0;-490.0;-681.0
-899.0;557.0;-538.0;462.0;813.0;993.0;-568.0;-698.0
-862.0;559.0;-508.0;451.0;687.0;928.0;-687.0;-680.0
-877.0;560.0;?;445.0;656.0;943.0;-561.0;-689.0
-852.0;?;-267.0;463.0;702.0;882.0;-385.0;-677.0
-873.0;557.0;-297.0;452.0;760.0;902.0;-366.0;-679.0
-883.0;557.0;-372.0;442.0;769.0;1004.0;-324.0;-661.0
-900.0;557.0;-313.0;432.0;?;947.0;-338.0;-639.0
-912.0;555.0;?;436.0;761.0;942.0;-329.0;-620.0
-910.0;559.0;-334.0;414.0;744.0;944.0;-324.0;-598.0
-941.0;560.0;-340.0;377.0;782.0;989.0;-246.0;-612.0
-947.0;560.0;-336.0;?;789.0;982.0;-244.0;-579.0
-916.0;564.0;-342.0;392.0;814.0;972.0;-240.0;-575.0
-969.0;566.0;-302.0;385.0;811.0;1000.0;-290.0;-565.0
-875.0;570.0;-341.0;353.0;835.0;960.0;-248.0;?
-830.0;572.0;-344.0;368.0;848.0;971.0;-271.0;-600.0
-874.0;574.0;-262.0;365.0;827.0;949.0;-313.0;-579.0
-910.0;576.0;-282.0;347.0;801.0;?;-266.0;-580.0
-916.0;581.0;-292.0;352.0;810.0;920.0;-328.0;-565.0
-884.0;579.0;?;333.0;798.0;?;-312.0;-533.0
-875.0;583.0;-257.0;308.0;803.0;976.0;-283.0;-538.0
-860.0;587.0;-245.0;299.0;813.0;966.0;-359.0;-565.0
-873.0;590.0;-243.0;300.0;793.0;1005.0;-566.0;-584.0
-878.0;593.0;-243.0;273.0;742.0;992.0;-459.0;-645.0
-889.0;593.0;-315.0;267.0;732.0;955.0;-286.0;-636.0
-898.0;595.0;-363.0;251.0;700.0;929.0;-175.0;-632.0
-926.0;597.0;-359.0;257.0;684.0;928.0;-65.0;-623.0
-919.0;?;-320.0;272.0;679.0;915.0;-63.0;-651.0
-911.0;597.0;-338.0;267.0;653.0;957.0;-132.0;-635.0
-900.0;?;-346.0;266.0;741.0;959.0;-65.0;-704.0
-892.0;598.0;-382.0;284.0;765.0;?;-73.0;-682.0
-883.0;603.0;-274.0;278.0;697.0;951.0;-159.0;-680.0
-883.0;606.0;-267.0;265.0;658.0;950.0;-235.0;-611.0
-889.0;607.0;-337.0;280.0;674.0;928.0;-300.0;-663.0
-875.0;608.0;-360.0;294.0;711.0;950.0;-246.0;-633.0
-849.0;610.0;-355.0;286.0;725.0;949.0;-198.0;-647.0
-831.0;613.0;?;303.0;709.0;947.0;-197.0;-644.0
?;614.0;-353.0;339.0;711.0;947.0;-162.0;-644.0
-795.0;616.0;-362.0;351.0;710.0;955.0;-187.0;-669.0
?;618.0;-353.0;?;711.0;926.0;-140.0;-658.0
-784.0;621.0;-351.0;365.0;705.0;?;-98.0;-654.0
-844.0;623.0;-346.0;412.0;704.0;937.0;-156.0;-660.0
-907.0;626.0;-351.0;434.0;726.0;964.0;-217.0;?
-841.0;627.0;-347.0;376.0;717.0;938.0;-187.0;-658.0
-784.0;628.0;-370.0;342.0;715.0;939.0;-214.0;-662.0
-767.0;631.0;-373.0;361.0;716.0;946.0;-178.0;-640.0
-810.0;632.0;-369.0;382.0;724.0;917.0;-188.0;-669.0
-832.0;632.0;-360.0;379.0;744.0;917.0;-153.0;-650.0
-822.0;630.0;-366.0;384.0;736.0;925.0;-243.0;-649.0
-810.0;631.0;-352.0;?;754.0;906.0;-286.0;-641.0
-824.0;627.0;-369.0;385.0;751.0;?;-227.0;-676.0
-836.0;626.0;-373.0;391.0;737.0;934.0;-261.0;-657.0
-839.0;624.0;-382.0;392.0;724.0;928.0;-302.0;?
-832.0;621.0;-393.0;385.0;718.0;918.0;-337.0;-672.0
-838.0;620.0;-402.0;389.0;703.0;917.0;-232.0;-653.0
-847.0;618.0;-413.0;392.0;705.0;897.0;-206.0;-669.0
-851.0;615.0;-421.0;384.0;715.0;912.0;-208.0;-660.0
-848.0;610.0;-409.0;386.0;732.0;925.0;-245.0;-672.0
-852.0;607.0;-397.0;377.0;?;919.0;-267.0;-692.0
-858.0;609.0;-377.0;377.0;725.0;928.0;-309.0;-719.0
-861.0;604.0;-373.0;381.0;703.0;928.0;-408.0;-687.0
-864.0;603.0;-375.0;373.0;734.0;940.0;-258.0;-678.0
-866.0;602.0;-394.0;?;707.0;926.0;-353.0;-690.0
-859.0;601.0;-403.0;378.0;706.0;914.0;-349.0;-690.0
-859.0;600.0;-401.0;376.0;698.0;925.0;-406.0;?
-844.0;597.0;-403.0;384.0;718.0;921.0;-223.0;-683.0
-846.0;598.0;-395.0;377.0;714.0;916.0;-416.0;-713.0
-846.0;598.0;-391.0;384.0;715.0;?;-294.0;-689.0
-846.0;595.0;?;390.0;700.0;927.0;-290.0;?
-860.0;595.0;-403.0;388.0;696.0;918.0;-320.0;-680.0
-860.0;595.0;-403.0;390.0;703.0;918.0;-299.0;-689.0
-859.0;593.0;-420.0;396.0;729.0;916.0;-274.0;-675.0
-851.0;595.0;-389.0;397.0;734.0;898.0;?;-682.0
-858.0;596.0;-385.0;390.0;731.0;910.0;-257.0;-695.0
-857.0;596.0;-394.0;403.0;707.0;919.0;-371.0;-698.0
-851.0;597.0;?;404.0;721.0;928.0;-279.0;-674.0
-845.0;596.0;-402.0;405.0;718.0;925.0;-307.0;-687.0
-853.0;?;-408.0;394.0;715.0;925.0;?;?
-858.0;601.0;-405.0;398.0;716.0;909.0;-227.0;-680.0
-849.0;600.0;-409.0;401.0;716.0;909.0;-251.0;-669.0
-837.0;599.0;-394.0;397.0;726.0;898.0;-234.0;-683.0
-845.0;600.0;-397.0;?;723.0;911.0;-241.0;-686.0
-839.0;602.0;-412.0;399.0;727.0;?;-180.0;-683.0
-850.0;601.0;-389.0;396.0;715.0;928.0;-206.0;-685.0
-857.0;601.0;-381.0;388.0;697.0;918.0;-355.0;-671.0
-845.0;601.0;-393.0;389.0;704.0;936.0;-357.0;-698.0
-843.0;603.0;-383.0;386.0;697.0;?;-278.0;-669.0
-811.0;603.0;-383.0;398.0;710.0;919.0;-243.0;-666.0
-843.0;603.0;-395.0;388.0;700.0;915.0;-218.0;-657.0
-845.0;601.0;-401.0;389.0;723.0;912.0;-220.0;-653.0
-842.0;603.0;-392.0;?;710.0;939.0;-255.0;?
-839.0;603.0;-392.0;387.0;706.0;917.0;-213.0;-697.0
-852.0;603.0;-377.0;392.0;697.0;929.0;-226.0;-700.0
-890.0;604.0;-376.0;387.0;715.0;924.0;-211.0;-691.0
-843.0;605.0;-385.0;378.0;706.0;?;-194.0;-660.0
-853.0;604.0;-383.0;376.0;696.0;930.0;-211.0;-669.0
-842.0;605.0;-407.0;375.0;688.0;964.0;?;?
-833.0;603.0;-366.0;390.0;686.0;908.0;-189.0;-722.0
-839.0;603.0;-357.0;391.0;679.0;931.0;-256.0;-662.0
-844.0;603.0;-365.0;386.0;690.0;943.0;-241.0;-690.0
-838.0;602.0;-347.0;383.0;704.0;935.0;-244.0;-681.0
-841.0;602.0;-324.0;370.0;725.0;937.0;-245.0;-637.0
-849.0;602.0;-363.0;370.0;765.0;937.0;-238.0;-626.0
-844.0;?;-384.0;385.0;746.0;938.0;-252.0;-643.0
-838.0;599.0;-391.0;387.0;722.0;945.0;-224.0;-642.0
-850.0;600.0;-375.0;395.0;747.0;940.0;-222.0;-659.0
-841.0;603.0;-392.0;382.0;733.0;919.0;?;-659.0
?;606.0;-366.0;375.0;744.0;871.0;-167.0;-660.0
-838.0;605.0;-362.0;386.0;?;916.0;-274.0;-676.0
-824.0;605.0;-349.0;393.0;743.0;929.0;-311.0;-700.0
-831.0;608.0;-359.0;393.0;753.0;962.0;-296.0;-670.0
-827.0;605.0;-365.0;385.0;742.0;949.0;-290.0;-669.0
-837.0;605.0;-391.0;371.0;724.0;940.0;-350.0;-661.0
-831.0;604.0;-410.0;357.0;767.0;933.0;-361.0;-684.0
-836.0;604.0;-403.0;328.0;780.0;901.0;-307.0;-671.0
-868.0;602.0;-352.0;333.0;735.0;932.0;-368.0;-643.0
-856.0;597.0;-350.0;350.0;733.0;967.0;-558.0;-640.0
-869.0;596.0;-354.0;338.0;747.0;948.0;-519.0;-641.0
-865.0;594.0;-362.0;350.0;758.0;947.0;-482.0;-670.0
-866.0;593.0;-383.0;367.0;728.0;947.0;-499.0;-697.0
-868.0;592.0;-393.0;350.0;724.0;944.0;-459.0;-671.0
?;593.0;-392.0;358.0;725.0;904.0;-395.0;-683.0
-881.0;591.0;-396.0;361.0;724.0;930.0;-329.0;-698.0
-873.0;590.0;-400.0;352.0;734.0;951.0;-195.0;-693.0
-860.0;589.0;-410.0;357.0;709.0;915.0;-167.0;-670.0
-872.0;586.0;-442.0;359.0;724.0;874.0;-103.0;-680.0
-915.0;587.0;-446.0;340.0;781.0;905.0;-115.0;-660.0
-859.0;586.0;-384.0;363.0;775.0;915.0;-114.0;-682.0
-851.0;584.0;-367.0;347.0;797.0;933.0;-75.0;-676.0
?;581.0;-358.0;344.0;774.0;956.0;-236.0;-653.0
-896.0;580.0;?;362.0;806.0;948.0;-383.0;-606.0
-890.0;578.0;-295.0;365.0;800.0;966.0;-811.0;-587.0
-882.0;578.0;-311.0;361.0;811.0;958.0;-511.0;-573.0
-896.0;577.0;-313.0;367.0;811.0;938.0;-385.0;-605.0
-893.0;574.0;-379.0;352.0;795.0;947.0;-647.0;-626.0
-855.0;575.0;-412.0;376.0;778.0;918.0;-450.0;-591.0
?;575.0;-434.0;353.0;782.0;929.0;-312.0;-601.0
-877.0;578.0;-438.0;344.0;787.0;932.0;-231.0;-621.0
-910.0;579.0;-422.0;346.0;799.0;911.0;-271.0;-610.0
-922.0;583.0;-416.0;338.0;793.0;941.0;?;-636.0
-924.0;586.0;-387.0;?;772.0;929.0;-265.0;-623.0
-920.0;595.0;-380.0;331.0;791.0;?;-294.0;-610.0
-932.0;599.0;-369.0;292.0;801.0;939.0;-174.0;-638.0
-885.0;603.0;-361.0;301.0;800.0;943.0;-205.0;-597.0
-889.0;604.0;-400.0;280.0;804.0;950.0;-240.0;-603.0
-891.0;606.0;-396.0;284.0;805.0;899.0;-278.0;-624.0
-890.0;606.0;-384.0;293.0;809.0;938.0;-284.0;-607.0
-891.0;606.0;-398.0;293.0;825.0;909.0;-282.0;-598.0
-896.0;606.0;-375.0;278.0;804.0;926.0;-276.0;-619.0
-902.0;607.0;-365.0;273.0;799.0;930.0;-263.0;-611.0
-916.0;606.0;-370.0;279.0;833.0;935.0;-261.0;-623.0
-916.0;605.0;-432.0;283.0;798.0;937.0;-238.0;-614.0
-896.0;603.0;-411.0;293.0;762.0;925.0;-348.0;-605.0
-915.0;603.0;-424.0;289.0;783.0;911.0;-287.0;-641.0
-916.0;603.0;-417.0;301.0;773.0;920.0;?;-659.0
-911.0;604.0;-400.0;289.0;771.0;892.0;-380.0;?
-914.0;604.0;?;279.0;799.0;932.0;-317.0;-621.0
-929.0;602.0;-392.0;276.0;?;932.0;-302.0;-640.0
-925.0;600.0;-368.0;269.0;809.0;983.0;-406.0;-641.0
-935.0;601.0;-384.0;291.0;799.0;973.0;-380.0;-647.0
-926.0;599.0;-415.0;302.0;803.0;962.0;?;-631.0
-924.0;599.0;-396.0;287.0;792.0;928.0;-406.0;-619.0
-918.0;600.0;-384.0;286.0;770.0;?;-461.0;-608.0
-930.0;600.0;-311.0;285.0;776.0;896.0;-445.0;-624.0
-904.0;598.0;-416.0;300.0;859.0;946.0;-275.0;-618.0
-900.0;?;-433.0;303.0;892.0;998.0;-318.0;-602.0
-913.0;598.0;-383.0;313.0;807.0;990.0;-222.0;-530.0
-924.0;596.0;-411.0;?;718.0;?;-119.0;-538.0
-943.0;594.0;-441.0;311.0;729.0;788.0;-218.0;-549.0
-961.0;591.0;-398.0;309.0;765.0;814.0;-263.0;-611.0
-950.0;589.0;-396.0;292.0;821.0;1012.0;?;-684.0
-931.0;594.0;-396.0;282.0;814.0;953.0;-279.0;-682.0
-935.0;590.0;-349.0;284.0;791.0;973.0;-404.0;-670.0
-929.0;590.0;-338.0;282.0;751.0;921.0;-285.0;-671.0
-923.0;590.0;-337.0;277.0;718.0;905.0;-338.0;-691.0
-933.0;589.0;-324.0;286.0;757.0;969.0;-302.0;-718.0
-976.0;586.0;-342.0;315.0;760.0;989.0;-425.0;-763.0
-1000.0;?;-338.0;326.0;750.0;973.0;-178.0;-740.0
-913.0;588.0;-331.0;301.0;?;1004.0;-127.0;-712.0
-843.0;590.0;-338.0;257.0;711.0;985.0;-238.0;-692.0
?;593.0;-296.0;244.0;715.0;952.0;-293.0;-673.0
?;595.0;-273.0;272.0;713.0;936.0;-212.0;-689.0
-938.0;596.0;-276.0;303.0;690.0;938.0;-237.0;-639.0
-952.0;595.0;-246.0;333.0;710.0;?;-282.0;-623.0
-921.0;594.0;-266.0;322.0;733.0;926.0;-236.0;-623.0
-903.0;595.0;-272.0;297.0;788.0;887.0;-214.0;-628.0
-881.0;596.0;-248.0;305.0;835.0;904.0;-213.0;-598.0
-880.0;599.0;-305.0;344.0;830.0;954.0;-201.0;-561.0
-888.0;600.0;?;382.0;893.0;933.0;-225.0;-521.0
-902.0;602.0;-414.0;386.0;996.0;979.0;-346.0;-578.0
-870.0;602.0;-349.0;394.0;868.0;949.0;?;-675.0
?;602.0;-331.0;402.0;854.0;936.0;-490.0;-654.0
-827.0;602.0;-615.0;408.0;1014.0;1052.0;-526.0;-795.0
-848.0;601.0;-1028.0;353.0;1041.0;1157.0;-745.0;-817.0
-809.0;601.0;-799.0;334.0;947.0;1181.0;-713.0;-770.0
-807.0;602.0;-608.0;356.0;799.0;1022.0;-722.0;-660.0
-819.0;602.0;-636.0;353.0;705.0;821.0;-883.0;-577.0
-862.0;601.0;-436.0;336.0;610.0;670.0;-843.0;-490.0
-891.0;600.0;-358.0;314.0;613.0;596.0;-783.0;-463.0
-885.0;596.0;-347.0;217.0;650.0;631.0;-656.0;-548.0
-878.0;595.0;-833.0;254.0;763.0;774.0;-679.0;-609.0
-1022.0;597.0;-508.0;397.0;848.0;825.0;-629.0;-638.0
-1059.0;597.0;-544.0;254.0;?;919.0;-587.0;-680.0
-964.0;599.0;-416.0;248.0;803.0;956.0;-727.0;-669.0
-1177.0;602.0;-436.0;371.0;819.0;1000.0;-767.0;-700.0
-1245.0;600.0;-392.0;394.0;776.0;964.0;-740.0;?
-1204.0;598.0;-374.0;413.0;727.0;960.0;-747.0;-611.0
-1031.0;595.0;-319.0;381.0;770.0;922.0;?;-625.0
-905.0;593.0;-382.0;224.0;763.0;864.0;-521.0;-632.0
-748.0;592.0;-362.0;235.0;?;935.0;-700.0;-595.0
-696.0;592.0;-354.0;?;768.0;911.0;-598.0;-615.0
-762.0;593.0;-345.0;323.0;775.0;945.0;-591.0;-604.0
-884.0;592.0;?;356.0;802.0;957.0;-560.0;-584.0
-981.0;592.0;-285.0;?;771.0;1004.0;-543.0;-542.0
-1028.0;593.0;-343.0;352.0;892.0;1010.0;-557.0;-597.0
-966.0;595.0;-495.0;349.0;935.0;1122.0;-496.0;-684.0
-982.0;601.0;-590.0;347.0;895.0;1247.0;-437.0;-695.0
-942.0;?;-323.0;282.0;781.0;841.0;-553.0;-586.0
-871.0;615.0;-398.0;297.0;670.0;724.0;-630.0;-573.0
-900.0;627.0;-490.0;272.0;749.0;697.0;-580.0;-648.0
-903.0;636.0;-646.0;277.0;802.0;1051.0;-560.0;-660.0
-896.0;644.0;-469.0;301.0;829.0;948.0;-507.0;-672.0
-901.0;652.0;-475.0;249.0;829.0;983.0;-575.0;-649.0
-889.0;661.0;-260.0;251.0;824.0;971.0;-669.0;-601.0
-917.0;667.0;-246.0;216.0;796.0;?;-669.0;-582.0
-923.0;679.0;-245.0;157.0;804.0;865.0;-644.0;-530.0
-969.0;689.0;-256.0;202.0;793.0;900.0;-520.0;-596.0
-1135.0;697.0;-235.0;357.0;780.0;949.0;-392.0;-533.0
-991.0;705.0;-278.0;332.0;?;900.0;-367.0;-539.0
-962.0;709.0;-278.0;289.0;777.0;917.0;-360.0;-529.0
-792.0;711.0;-228.0;334.0;760.0;899.0;-367.0;-494.0
-833.0;713.0;-217.0;345.0;752.0;842.0;-397.0;-473.0
-858.0;712.0;-225.0;361.0;739.0;877.0;-436.0;-485.0
-944.0;706.0;-203.0;301.0;762.0;944.0;-427.0;-475.0
-957.0;696.0;-174.0;302.0;762.0;825.0;-395.0;-503.0
-964.0;689.0;-305.0;278.0;800.0;840.0;-390.0;-522.0
-926.0;682.0;-360.0;245.0;810.0;899.0;-366.0;-431.0
-900.0;677.0;-287.0;239.0;810.0;893.0;-402.0;-492.0
-902.0;669.0;-231.0;250.0;?;907.0;-392.0;-477.0
-901.0;?;-252.0;256.0;915.0;1034.0;-379.0;-478.0
-887.0;665.0;-239.0;236.0;1008.0;1100.0;-424.0;-459.0
-915.0;665.0;-146.0;206.0;1001.0;1105.0;?;-503.0
-853.0;665.0;-186.0;177.0;960.0;1104.0;-275.0;-439.0
-843.0;667.0;-194.0;166.0;966.0;1095.0;-322.0;-405.0
-810.0;666.0;-150.0;199.0;964.0;1019.0;-277.0;-449.0
-826.0;664.0;-168.0;154.0;916.0;1059.0;-253.0;-482.0
-824.0;667.0;-157.0;102.0;836.0;1009.0;-228.0;?
-855.0;670.0;-205.0;156.0;772.0;949.0;-237.0;-500.0
-852.0;671.0;-394.0;119.0;757.0;901.0;-339.0;-698.0
-863.0;667.0;-501.0;188.0;755.0;802.0;-451.0;-803.0
-875.0;664.0;-533.0;86.0;618.0;884.0;-488.0;-707.0
-911.0;658.0;-521.0;94.0;696.0;999.0;-558.0;-699.0
-994.0;?;-521.0;103.0;705.0;858.0;?;-769.0
-1033.0;640.0;-685.0;131.0;728.0;816.0;-582.0;-754.0
-1004.0;635.0;-697.0;98.0;718.0;?;-590.0;-771.0
-963.0;627.0;-636.0;107.0;662.0;838.0;-628.0;-705.0
-974.0;625.0;-658.0;183.0;632.0;937.0;-703.0;-762.0
-951.0;622.0;-571.0;160.0;633.0;783.0;-769.0;-815.0
-897.0;622.0;-460.0;138.0;627.0;?;-760.0;-801.0
-827.0;619.0;-470.0;264.0;610.0;806.0;-760.0;-790.0
-906.0;618.0;-423.0;438.0;565.0;843.0;-765.0;-802.0
?;619.0;-404.0;513.0;?;816.0;-741.0;?
-863.0;618.0;-391.0;291.0;570.0;777.0;-674.0;-752.0
-835.0;616.0;-427.0;516.0;552.0;753.0;-623.0;-711.0
-935.0;617.0;-450.0;431.0;574.0;799.0;-573.0;-734.0
-923.0;618.0;-491.0;?;587.0;773.0;-568.0;-733.0
-932.0;619.0;-472.0;460.0;600.0;777.0;-589.0;-747.0
-893.0;621.0;-540.0;445.0;640.0;835.0;-608.0;-790.0
-852.0;623.0;-533.0;440.0;613.0;?;-644.0;-749.0
-857.0;625.0;-521.0;466.0;657.0;899.0;-636.0;-777.0
?;627.0;-585.0;502.0;677.0;989.0;-592.0;-795.0
-866.0;628.0;-479.0;494.0;714.0;1046.0;-569.0;?
-815.0;629.0;-547.0;490.0;750.0;970.0;-533.0;-759.0
-768.0;632.0;-551.0;472.0;698.0;911.0;-556.0;-764.0
-760.0;631.0;-454.0;441.0;709.0;990.0;-569.0;-812.0
-762.0;629.0;-409.0;443.0;706.0;951.0;-552.0;-797.0
-753.0;?;-368.0;462.0;687.0;969.0;-551.0;-745.0
-770.0;621.0;-375.0;441.0;664.0;957.0;-583.0;-695.0
-765.0;617.0;-387.0;477.0;697.0;930.0;-551.0;-687.0
-807.0;613.0;-363.0;567.0;706.0;901.0;-519.0;-693.0
-814.0;609.0;-391.0;524.0;729.0;923.0;-519.0;-664.0
-825.0;606.0;-383.0;515.0;736.0;956.0;-529.0;-660.0
-854.0;603.0;-393.0;542.0;735.0;937.0;-540.0;-650.0
-862.0;598.0;-381.0;493.0;725.0;937.0;-548.0;-660.0
-900.0;592.0;-358.0;474.0;737.0;935.0;-544.0;-637.0
-861.0;588.0;-315.0;?;752.0;?;-516.0;-607.0
-849.0;587.0;-323.0;571.0;757.0;921.0;-495.0;-613.0
-868.0;587.0;-331.0;526.0;790.0;?;-484.0;-581.0
-844.0;585.0;-333.0;507.0;818.0;994.0;-486.0;-553.0
-820.0;582.0;?;473.0;851.0;1002.0;-482.0;-524.0
-813.0;580.0;-418.0;458.0;896.0;1026.0;-462.0;-486.0
-825.0;577.0;-377.0;431.0;911.0;943.0;-453.0;-447.0
-839.0;575.0;-359.0;445.0;921.0;1010.0;-393.0;-469.0
-850.0;573.0;-328.0;428.0;1043.0;1033.0;-305.0;-521.0
-854.0;570.0;-368.0;405.0;1015.0;1034.0;?;-463.0
-835.0;569.0;-321.0;400.0;910.0;982.0;-476.0;-441.0
-827.0;566.0;-309.0;373.0;897.0;1011.0;-505.0;-392.0
?;560.0;-315.0;374.0;916.0;930.0;-355.0;-383.0
-836.0;556.0;-324.0;355.0;1071.0;920.0;-273.0;-340.0
-856.0;?;-281.0;315.0;1079.0;994.0;-270.0;-400.0
-876.0;542.0;-250.0;?;994.0;1073.0;-259.0;-368.0
-900.0;536.0;-193.0;290.0;965.0;1047.0;-289.0;-383.0
-884.0;531.0;-166.0;271.0;938.0;1023.0;-278.0;-360.0
