InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
29.0;10;-8.0;63;-2.0;-23.0;7.0;-56.0;-63;-55.0;-79.0;10;-12.0
45.0;0;16.0;21;26.0;-41.0;13.0;-67.0;-21;-60.0;-79.0;0;-46.0
0.0;-4;-8.0;10;-18.0;6.0;8.0;-34.0;-10;-95.0;-45.0;-4;-5.0
82.0;21;60.0;17;57.0;82.0;-51.0;46.0;-17;-75.0;7.0;21;-9.0
4.0;38;21.0;26;28.0;8.0;-31.0;68.0;-26;-56.0;69.0;38;106.0
58.0;-25;-8.0;69;25.0;171.0;-31.0;5.0;-69;-13.0;119.0;-25;11.0
42.0;4;-31.0;15;38.0;109.0;-28.0;16.0;-15;-46.0;46.0;4;-62.0
28.0;-25;-71.0;14;-43.0;118.0;-142.0;42.0;-14;-82.0;37.0;-25;-8.0
-26.0;-291;96.0;37;-49.0;-184.0;20.0;328.0;-37;-310.0;-50.0;-291;79.0
111.0;45;-20.0;12;113.0;2.0;-180.0;-318.0;-12;-294.0;-110.0;45;-16.0
54.0;-10;-30.0;5;22.0;25.0;-63.0;-114.0;-5;-124.0;-12.0;-10;-20.0
33.0;18;-47.0;35;-41.0;-7.0;-74.0;-41.0;-35;-58.0;-54.0;18;-22.0
40.0;11;-35.0;10;16.0;-10.0;-52.0;-157.0;-10;15.0;-11.0;11;23.0
17.0;-50;46.0;24;-42.0;37.0;51.0;19.0;-24;1.0;-20.0;-50;55.0
20.0;-5;0.0;35;11.0;17.0;22.0;84.0;-35;-40.0;-39.0;-5;-6.0
21.0;23;14.0;36;-8.0;-19.0;19.0;25.0;-36;-60.0;-41.0;23;-28.0
-6.0;-2;-50.0;34;-18.0;23.0;10.0;12.0;-34;-36.0;-39.0;-2;-31.0
18.0;24;-27.0;37;13.0;20.0;-27.0;-51.0;-37;7.0;-1.0;24;-12.0
43.0;-9;-34.0;-23;33.0;3.0;-39.0;98.0;23;-133.0;-65.0;-9;-7.0
39.0;28;56.0;-4;14.0;64.0;-4.0;90.0;4;-15.0;-12.0;28;33.0
74.0;41;0.0;16;-14.0;9.0;-25.0;195.0;-16;-32.0;-21.0;41;46.0
33.0;5;-56.0;35;16.0;49.0;-33.0;-31.0;-35;25.0;-3.0;5;-20.0
17.0;-20;-96.0;26;38.0;24.0;-43.0;-78.0;-26;25.0;-6.0;-20;-77.0
27.0;-6;-51.0;14;20.0;11.0;-69.0;20.0;-14;-75.0;-28.0;-6;-1.0
32.0;14;-36.0;-12;-5.0;-16.0;-34.0;45.0;12;-130.0;-65.0;14;-13.0
58.0;28;-23.0;17;49.0;12.0;-19.0;59.0;-17;-115.0;-22.0;28;22.0
31.0;47;-8.0;15;45.0;-2.0;-29.0;-14.0;-15;-40.0;-15.0;47;-3.0
25.0;37;55.0;12;5.0;31.0;-17.0;6.0;-12;-7.0;-35.0;37;59.0
-24.0;-225;43.0;491;147.0;28.0;-69.0;148.0;-491;84.0;120.0;-225;146.0
-512.0;31;204.0;-2;942.0;-205.0;-522.0;-761.0;2;-978.0;772.0;31;-508.0
48.0;13;121.0;55;57.0;37.0;-19.0;-297.0;-55;-67.0;-4.0;13;14.0
23.0;18;-78.0;-79;27.0;14.0;-25.0;92.0;79;-5.0;-50.0;18;44.0
17.0;-29;-8.0;17;6.0;40.0;6.0;-130.0;-17;-41.0;31.0;-29;93.0
255.0;88;-683.0;450;162.0;184.0;3.0;905.0;-450;-168.0;-40.0;88;440.0
18.0;39;87.0;-58;-12.0;25.0;-17.0;130.0;58;-113.0;-24.0;39;-54.0
7.0;35;65.0;-115;-27.0;35.0;37.0;-84.0;115;-36.0;-28.0;35;-47.0
19.0;5;86.0;-68;-37.0;11.0;11.0;90.0;68;11.0;-18.0;5;7.0
-6.0;9;25.0;56;-8.0;34.0;26.0;-153.0;-56;458.0;62.0;9;31.0
38.0;56;26.0;12;-30.0;-2.0;11.0;-21.0;-12;37.0;31.0;56;121.0
40.0;14;-110.0;-30;-113.0;-15.0;-73.0;-135.0;30;-195.0;-99.0;14;284.0
0.0;17;-54.0;-13;-32.0;-95.0;-10.0;-56.0;13;-129.0;-102.0;17;55.0
8.0;41;-241.0;17;5.0;-116.0;-221.0;-259.0;-17;-91.0;-154.0;41;326.0
83.0;11;26.0;-35;-48.0;-154.0;17.0;7.0;35;-178.0;-297.0;11;-12.0
64.0;-59;75.0;37;-74.0;42.0;2.0;58.0;-37;-37.0;8.0;-59;-105.0
61.0;-52;-56.0;37;-30.0;34.0;-58.0;-77.0;-37;45.0;-22.0;-52;-1.0
48.0;-13;40.0;60;-55.0;55.0;-31.0;-133.0;-60;-41.0;-41.0;-13;26.0
117.0;-16;8.0;-15;-34.0;-79.0;31.0;-109.0;15;-109.0;-164.0;-16;-57.0
216.0;19;-332.0;65;-454.0;-533.0;-49.0;66.0;-65;-143.0;-650.0;19;62.0
52.0;-53;-46.0;58;-86.0;-70.0;60.0;247.0;-58;-86.0;-165.0;-53;-242.0
-16.0;-40;99.0;-1;38.0;-118.0;9.0;42.0;1;-196.0;-112.0;-40;72.0
2.0;25;92.0;-61;18.0;-84.0;40.0;12.0;61;-66.0;-124.0;25;57.0
-98.0;-54;-84.0;-4;293.0;196.0;-249.0;-149.0;4;-170.0;126.0;-54;175.0
-81.0;-51;-286.0;92;-385.0;-173.0;291.0;-161.0;-92;43.0;-176.0;-51;-77.0
-41.0;-21;49.0;-37;19.0;25.0;-102.0;40.0;37;-9.0;43.0;-21;192.0
-16.0;-45;88.0;-53;-3.0;45.0;-50.0;81.0;53;-71.0;23.0;-45;156.0
-7.0;20;32.0;-61;-28.0;-22.0;35.0;45.0;61;-148.0;-96.0;20;46.0
9.0;23;46.0;-54;-44.0;54.0;69.0;11.0;54;0.0;6.0;23;26.0
-41.0;-34;243.0;-50;38.0;170.0;-47.0;151.0;50;-170.0;119.0;-34;234.0
-13.0;43;57.0;9;-451.0;72.0;594.0;-123.0;-9;-13.0;-32.0;43;-843.0
50.0;72;-654.0;-94;-355.0;-199.0;35.0;-454.0;94;-78.0;-210.0;72;-39.0
96.0;-7;-470.0;6;41.0;-114.0;-312.0;-456.0;-6;549.0;49.0;-7;477.0
-23.0;-44;327.0;28;6.0;-112.0;-138.0;605.0;-28;191.0;-198.0;-44;89.0
105.0;-7;1165.0;71;349.0;-33.0;-493.0;-755.0;-71;58.0;-13.0;-7;269.0
1751.0;86;450.0;-55;260.0;-3705.0;279.0;421.0;55;2796.0;369.0;86;311.0
-136.0;-11;74.0;-84;247.0;43.0;-651.0;-293.0;84;-4.0;117.0;-11;-132.0
24.0;17;60.0;-55;-40.0;84.0;64.0;-27.0;55;49.0;8.0;17;13.0
10.0;76;63.0;38;-39.0;115.0;18.0;36.0;-38;-73.0;-20.0;76;-15.0
10.0;23;-9.0;-22;5.0;-22.0;-113.0;265.0;22;-60.0;-46.0;23;139.0
63.0;27;-321.0;3;-1.0;40.0;-57.0;39.0;-3;-49.0;-1.0;27;-57.0
-315.0;59;38.0;17;-52.0;75.0;118.0;39.0;-17;22.0;-4.0;59;56.0
-7.0;-40;-81.0;39;-55.0;34.0;-151.0;128.0;-39;-25.0;-31.0;-40;-69.0
42.0;-40;-24.0;-3;-20.0;-47.0;-64.0;173.0;3;-20.0;-89.0;-40;31.0
42.0;18;-47.0;36;14.0;-1.0;-44.0;143.0;-36;-42.0;-37.0;18;61.0
-30.0;-9;-29.0;12;-19.0;-73.0;55.0;-40.0;-12;-73.0;-98.0;-9;65.0
-37.0;0;-81.0;9;-70.0;-10.0;51.0;-371.0;-9;-32.0;-96.0;0;-5.0
-34.0;-16;345.0;-26;7.0;-121.0;8.0;-127.0;26;-300.0;-223.0;-16;129.0
20.0;-21;101.0;0;-43.0;9.0;43.0;-97.0;0;-73.0;-56.0;-21;91.0
137.0;12;-19.0;-40;51.0;-141.0;-82.0;2.0;40;-2.0;-11.0;12;47.0
3.0;-8;99.0;-26;-30.0;19.0;39.0;-81.0;26;-88.0;-22.0;-8;77.0
-4.0;13;54.0;-29;-56.0;11.0;17.0;-44.0;29;-97.0;-47.0;13;22.0
28.0;-5;-6.0;-8;-10.0;16.0;0.0;-10.0;8;-107.0;-31.0;-5;15.0
15.0;-19;9.0;0;-1.0;25.0;-15.0;7.0;0;-114.0;-13.0;-19;-17.0
9.0;-12;26.0;-24;-64.0;31.0;9.0;22.0;24;-88.0;-33.0;-12;-4.0
-1.0;0;28.0;-18;-26.0;20.0;-20.0;7.0;18;-68.0;-35.0;0;-45.0
44.0;3;-47.0;26;3.0;-3.0;-95.0;126.0;-26;-92.0;-65.0;3;-35.0
0.0;-8;-311.0;-52;68.0;10.0;-195.0;404.0;52;-92.0;-38.0;-8;-393.0
-275.0;28;340.0;-28;188.0;273.0;-43.0;-355.0;28;300.0;238.0;28;658.0
92.0;8;50.0;15;-111.0;-166.0;29.0;28.0;-15;-48.0;-166.0;8;-65.0
503.0;-52;-170.0;-1035;334.0;604.0;-509.0;53.0;1035;564.0;611.0;-52;158.0
65.0;22;448.0;8;163.0;111.0;-91.0;-375.0;-8;12.0;95.0;22;-22.0
-47.0;-40;48.0;34;-6.0;-4.0;45.0;158.0;-34;-57.0;-22.0;-40;38.0
31.0;-6;478.0;45;192.0;-69.0;-70.0;-86.0;-45;-1.0;-64.0;-6;13.0
59.0;-10;110.0;9;1.0;28.0;-104.0;-83.0;-9;-259.0;-51.0;-10;41.0
8.0;-6;308.0;37;30.0;45.0;-152.0;-16.0;-37;-133.0;19.0;-6;68.0
60.0;-5;-25.0;-52;-8.0;61.0;-101.0;73.0;52;-142.0;44.0;-5;-69.0
83.0;-13;-77.0;-44;44.0;32.0;-53.0;71.0;44;-39.0;14.0;-13;28.0
61.0;3;-39.0;13;71.0;9.0;-12.0;60.0;-13;-48.0;-14.0;3;30.0
101.0;-6;82.0;14;-135.0;6.0;7.0;-44.0;-14;-38.0;-101.0;-6;-20.0
94.0;9;-1.0;20;-72.0;95.0;-10.0;-33.0;-20;-31.0;-50.0;9;-44.0
45.0;7;-172.0;-27;-10.0;-314.0;-151.0;109.0;27;-501.0;-187.0;7;-132.0
-14.0;-1;-100.0;5;14.0;51.0;-64.0;-14.0;-5;-64.0;-16.0;-1;-15.0
79.0;-9;-53.0;9;-46.0;174.0;-18.0;20.0;-9;-9.0;26.0;-9;-52.0
-33.0;24;-52.0;-38;11.0;69.0;-57.0;5.0;38;-54.0;59.0;24;78.0
-9.0;-13;-14.0;-18;15.0;28.0;2.0;-20.0;18;-187.0;-33.0;-13;46.0
32.0;7;-10.0;29;-13.0;-18.0;-20.0;3.0;-29;-185.0;-88.0;7;33.0
22.0;-30;-45.0;11;-68.0;-46.0;0.0;22.0;-11;-127.0;-82.0;-30;-2.0
0.0;3;-30.0;29;-2.0;4.0;-27.0;-12.0;-29;-99.0;-60.0;3;-5.0
43.0;2;7.0;-34;-52.0;197.0;-30.0;-61.0;34;-72.0;47.0;2;-22.0
10.0;1;7.0;27;-31.0;86.0;-45.0;5.0;-27;-88.0;-39.0;1;28.0
48.0;30;-14.0;45;-46.0;-61.0;-43.0;3.0;-45;-97.0;-88.0;30;35.0
39.0;14;7.0;31;1.0;20.0;-41.0;8.0;-31;-60.0;-33.0;14;7.0
9.0;39;-2.0;25;-15.0;198.0;-10.0;-50.0;-25;-19.0;59.0;39;-5.0
9.0;-18;3.0;16;-3.0;-1.0;-30.0;24.0;-16;-75.0;-73.0;-18;24.0
46.0;-21;11.0;-7;21.0;8.0;-41.0;30.0;7;-63.0;-46.0;-21;7.0
39.0;-46;24.0;10;4.0;3.0;-30.0;-6.0;-10;-53.0;-31.0;-46;12.0
105.0;28;-12.0;21;-8.0;8.0;3.0;28.0;-21;-57.0;-42.0;28;26.0
48.0;45;16.0;38;27.0;12.0;22.0;2.0;-38;-55.0;-54.0;45;-20.0
19.0;16;37.0;-24;-40.0;8.0;1.0;2.0;24;-80.0;-46.0;16;13.0
15.0;60;30.0;18;11.0;18.0;-16.0;-21.0;-18;-96.0;-35.0;60;3.0
23.0;-40;-15.0;5;-29.0;28.0;1.0;1.0;-5;-45.0;-14.0;-40;3.0
13.0;-22;29.0;-27;44.0;62.0;1.0;-31.0;27;-78.0;-42.0;-22;30.0
0.0;-15;16.0;-64;-6.0;24.0;-11.0;-31.0;64;-65.0;-22.0;-15;22.0
36.0;-25;30.0;2;-13.0;22.0;1.0;2.0;-2;-60.0;-47.0;-25;12.0
44.0;-16;20.0;-25;8.0;-13.0;-12.0;-5.0;25;-53.0;-26.0;-16;9.0
-5.0;12;37.0;45;-57.0;78.0;-8.0;-46.0;-45;-60.0;7.0;12;-22.0
29.0;-14;34.0;8;7.0;34.0;8.0;-13.0;-8;-65.0;-35.0;-14;12.0
33.0;-19;-26.0;-34;12.0;27.0;-7.0;-4.0;34;-53.0;-10.0;-19;28.0
15.0;14;-1.0;-17;17.0;79.0;3.0;-10.0;17;-62.0;-26.0;14;35.0
-554.0;-538;-86.0;-118;235.0;441.0;-141.0;288.0;118;155.0;240.0;-538;-8.0
70.0;15;-26.0;-103;2.0;15.0;-28.0;5.0;103;-80.0;-8.0;15;-8.0
40.0;48;80.0;-126;138.0;-9.0;251.0;-208.0;126;-98.0;-43.0;48;-173.0
95.0;32;-63.0;16;-8.0;18.0;-30.0;94.0;-16;-43.0;11.0;32;4.0
-3.0;-13;-24.0;-11;76.0;-14.0;-26.0;62.0;11;-36.0;-38.0;-13;71.0
5.0;-5;32.0;23;-12.0;1.0;-18.0;26.0;-23;-28.0;-20.0;-5;17.0
-106.0;-86;60.0;91;-9.0;-39.0;107.0;-38.0;-91;4.0;-30.0;-86;154.0
35.0;214;-60.0;416;20.0;60.0;-28.0;17.0;-416;34.0;85.0;214;7.0
-78.0;20;94.0;-4;-59.0;26.0;41.0;-34.0;4;-66.0;29.0;20;118.0
-51.0;31;111.0;-5;2.0;3.0;65.0;-83.0;5;-48.0;23.0;31;117.0
52.0;134;1773.0;-278;-120.0;80.0;2549.0;-764.0;278;-230.0;41.0;134;-1095.0
98.0;24;-55.0;-36;24.0;26.0;-91.0;97.0;36;-72.0;-80.0;24;-29.0
181.0;-20;-186.0;27;159.0;107.0;-332.0;190.0;-27;213.0;64.0;-20;-202.0
-32.0;34;334.0;-12;27.0;76.0;21.0;268.0;12;-274.0;-4.0;34;32.0
-42.0;24;147.0;20;9.0;2.0;29.0;119.0;-20;-42.0;12.0;24;10.0
-34.0;35;168.0;0;-42.0;28.0;2.0;152.0;0;-41.0;27.0;35;40.0
-39.0;11;51.0;-1;-89.0;27.0;27.0;4.0;1;-84.0;-20.0;11;38.0
77.0;11;-53.0;-30;40.0;54.0;-96.0;127.0;30;-70.0;-19.0;11;169.0
243.0;-25;-207.0;22;32.0;81.0;-169.0;-65.0;-22;-195.0;2.0;-25;-16.0
66.0;-19;58.0;17;55.0;40.0;-111.0;80.0;-17;-90.0;1.0;-19;29.0
91.0;-10;-91.0;-1;4.0;65.0;-93.0;34.0;1;-85.0;-15.0;-10;126.0
40.0;26;-152.0;43;19.0;51.0;-91.0;-14.0;-43;-78.0;-7.0;26;108.0
36.0;23;-40.0;9;-1.0;57.0;-90.0;59.0;-9;-54.0;-23.0;23;43.0
38.0;3;-36.0;29;4.0;32.0;-138.0;126.0;-29;-58.0;-2.0;3;115.0
12.0;32;-20.0;-1;8.0;32.0;-106.0;107.0;1;-45.0;-15.0;32;84.0
30.0;114;17.0;-33;9.0;28.0;-63.0;95.0;33;-17.0;-13.0;114;49.0
33.0;-1;68.0;13;-33.0;17.0;1.0;-4.0;-13;-37.0;-47.0;-1;8.0
36.0;-25;33.0;-12;-12.0;16.0;10.0;31.0;12;-48.0;-37.0;-25;35.0
17.0;-32;7.0;-21;-20.0;20.0;-24.0;20.0;21;-49.0;-36.0;-32;15.0
27.0;-43;33.0;-47;14.0;19.0;-11.0;39.0;47;-71.0;-33.0;-43;29.0
51.0;-40;18.0;-43;-10.0;31.0;-40.0;38.0;43;-9.0;-5.0;-40;32.0
49.0;-9;25.0;-38;19.0;69.0;-11.0;10.0;38;-19.0;-11.0;-9;44.0
70.0;2;23.0;4;170.0;74.0;-14.0;-75.0;-4;67.0;123.0;2;58.0
71.0;2;-42.0;10;120.0;58.0;71.0;-12.0;-10;47.0;39.0;2;48.0
58.0;20;13.0;27;70.0;19.0;88.0;-72.0;-27;-24.0;-3.0;20;52.0
21.0;24;11.0;11;6.0;6.0;73.0;-38.0;-11;-73.0;9.0;24;41.0
-19.0;-57;13.0;46;-69.0;25.0;-14.0;-15.0;-46;3.0;-28.0;-57;85.0
-11.0;8;27.0;18;-13.0;31.0;34.0;25.0;-18;45.0;-14.0;8;43.0
0.0;47;50.0;11;-73.0;-29.0;63.0;-93.0;-11;-3.0;-30.0;47;56.0
-28.0;2;14.0;5;-52.0;-30.0;107.0;46.0;-5;-24.0;-30.0;2;146.0
-36.0;-28;42.0;-27;-45.0;-34.0;45.0;-44.0;27;-17.0;-21.0;-28;203.0
1.0;16;50.0;16;-10.0;9.0;31.0;-25.0;-16;-99.0;-12.0;16;21.0
28.0;-21;129.0;37;-23.0;18.0;36.0;-14.0;-37;-79.0;-27.0;-21;27.0
43.0;-9;278.0;9;43.0;107.0;28.0;10.0;-9;49.0;12.0;-9;-59.0
-3.0;7;73.0;-35;-3.0;26.0;-12.0;-18.0;35;-62.0;-33.0;7;29.0
30.0;-6;-100.0;23;6.0;8.0;-41.0;36.0;-23;-23.0;-35.0;-6;-126.0
30.0;-41;-111.0;-22;-46.0;41.0;-93.0;36.0;22;-67.0;-71.0;-41;-62.0
-3.0;-3;24.0;-42;-21.0;26.0;-35.0;52.0;42;-84.0;4.0;-3;24.0
32.0;41;80.0;-16;-23.0;23.0;-13.0;19.0;16;-68.0;-6.0;41;-2.0
0.0;8;56.0;-5;-25.0;27.0;-16.0;61.0;5;-97.0;-16.0;8;11.0
29.0;-1;83.0;33;-30.0;39.0;22.0;-21.0;-33;-90.0;-25.0;-1;17.0
9.0;2;36.0;14;-6.0;-36.0;26.0;4.0;-14;-95.0;-29.0;2;20.0
22.0;2;19.0;16;-8.0;24.0;13.0;30.0;-16;-86.0;-13.0;2;7.0
13.0;6;20.0;17;-16.0;17.0;30.0;26.0;-17;-89.0;-30.0;6;-27.0
-3.0;-5;59.0;4;0.0;26.0;15.0;-29.0;-4;-104.0;-10.0;-5;0.0
9.0;-36;43.0;-16;-29.0;34.0;-23.0;11.0;16;-104.0;-34.0;-36;-2.0
18.0;38;-245.0;13;92.0;39.0;-185.0;135.0;-13;-71.0;-28.0;38;-179.0
30.0;27;-27.0;-22;-1.0;2.0;-49.0;32.0;22;-73.0;-13.0;27;-33.0
-3.0;-38;23.0;23;-17.0;49.0;-3.0;-13.0;-23;-74.0;12.0;-38;24.0
12.0;-40;53.0;26;-16.0;-7.0;23.0;0.0;-26;-58.0;-41.0;-40;49.0
-23.0;-20;20.0;4;-24.0;3.0;8.0;-11.0;-4;-29.0;-62.0;-20;27.0
-3.0;-13;-14.0;-35;-24.0;7.0;-22.0;13.0;35;-41.0;-34.0;-13;-16.0
-35.0;0;21.0;27;-10.0;-20.0;-13.0;-16.0;-27;-54.0;-40.0;0;67.0
-23.0;-3;33.0;37;15.0;24.0;-13.0;-7.0;-37;-59.0;-14.0;-3;55.0
-23.0;41;-8.0;24;1.0;45.0;-11.0;-55.0;-24;-58.0;-32.0;41;45.0
-35.0;27;46.0;27;8.0;72.0;2.0;-110.0;-27;-50.0;18.0;27;104.0
-12.0;-24;80.0;20;14.0;70.0;20.0;-70.0;-20;-76.0;17.0;-24;80.0
23.0;23;159.0;19;-16.0;75.0;50.0;-73.0;-19;-65.0;16.0;23;91.0
34.0;7;104.0;36;-15.0;29.0;8.0;-49.0;-36;-37.0;-37.0;7;38.0
31.0;-26;27.0;-15;19.0;12.0;-4.0;15.0;15;-45.0;-34.0;-26;9.0
63.0;3;110.0;-4;-45.0;4.0;32.0;-71.0;4;-73.0;-65.0;3;145.0
12.0;8;0.0;-32;9.0;18.0;-22.0;49.0;32;-75.0;-50.0;8;-34.0
1.0;22;-38.0;-16;-38.0;26.0;-39.0;45.0;16;-110.0;-3.0;22;-6.0
-3.0;20;33.0;14;-38.0;33.0;0.0;63.0;-14;-63.0;-7.0;20;-60.0
19.0;21;-6.0;33;-10.0;29.0;-58.0;84.0;-33;-58.0;-27.0;21;-19.0
93.0;18;-1.0;8;-37.0;104.0;-22.0;65.0;-8;-29.0;86.0;18;111.0
29.0;28;-68.0;-30;-39.0;20.0;-48.0;73.0;30;-69.0;-32.0;28;-78.0
9.0;-13;-35.0;18;-9.0;141.0;-23.0;105.0;-18;-60.0;67.0;-13;42.0
16.0;14;-64.0;-25;-21.0;12.0;-12.0;121.0;25;-59.0;-25.0;14;-93.0
15.0;-5;-57.0;0;-25.0;6.0;-56.0;81.0;0;-27.0;-27.0;-5;-66.0
35.0;37;-57.0;-29;-5.0;3.0;-88.0;85.0;29;-91.0;-31.0;37;-22.0
-47.0;11;32.0;31;-25.0;120.0;-72.0;38.0;-31;-45.0;46.0;11;37.0
7.0;-6;43.0;57;7.0;43.0;-39.0;44.0;-57;-59.0;29.0;-6;-24.0
7.0;-2;41.0;55;14.0;53.0;3.0;3.0;-55;-77.0;14.0;-2;-46.0
49.0;-6;-61.0;11;-8.0;-38.0;-27.0;204.0;-11;-207.0;-146.0;-6;114.0
141.0;-1;168.0;-53;-89.0;-98.0;-14.0;315.0;53;-191.0;-186.0;-1;104.0
-3.0;49;50.0;6;3.0;2.0;-3.0;26.0;-6;10.0;33.0;49;12.0
-16.0;30;-79.0;35;-23.0;11.0;48.0;76.0;-35;-85.0;-50.0;30;-25.0
-73.0;49;181.0;-27;-58.0;-78.0;156.0;60.0;27;-98.0;153.0;49;-98.0
-35.0;-2;91.0;4;-32.0;-59.0;-32.0;69.0;-4;-23.0;-49.0;-2;-1.0
-18.0;-50;30.0;27;-90.0;59.0;-20.0;9.0;-27;-83.0;-51.0;-50;-28.0
-2.0;-54;14.0;24;-27.0;34.0;-45.0;-4.0;-24;-61.0;-50.0;-54;5.0
9.0;-16;25.0;29;-73.0;3.0;-70.0;9.0;-29;-82.0;-29.0;-16;46.0
10.0;40;53.0;7;-12.0;18.0;-42.0;71.0;-7;-34.0;-34.0;40;9.0
18.0;46;3.0;8;-10.0;7.0;-21.0;18.0;-8;-21.0;-47.0;46;7.0
57.0;18;-1.0;-23;-4.0;-38.0;-3.0;11.0;23;-34.0;-75.0;18;7.0
16.0;-21;21.0;-22;-12.0;-65.0;-13.0;-39.0;22;-3.0;-115.0;-21;1.0
7.0;-4;-14.0;-69;-83.0;-15.0;-30.0;36.0;69;91.0;60.0;-4;-61.0
19.0;-12;24.0;5;-82.0;27.0;-29.0;50.0;-5;56.0;7.0;-12;-19.0
28.0;5;-6.0;24;-103.0;49.0;1.0;9.0;-24;-10.0;9.0;5;24.0
46.0;12;-1.0;7;-47.0;21.0;15.0;32.0;-7;-126.0;-38.0;12;-17.0
-46.0;10;-38.0;-35;-59.0;78.0;38.0;-64.0;35;62.0;4.0;10;-68.0
-27.0;18;-59.0;-18;-90.0;5.0;88.0;-33.0;18;-132.0;-19.0;18;5.0
48.0;-24;14.0;24;-5.0;41.0;-12.0;-9.0;-24;-130.0;-57.0;-24;-15.0
-65.0;24;64.0;-35;12.0;-27.0;150.0;-45.0;35;-137.0;-80.0;24;-18.0
-98.0;-8;24.0;39;-18.0;15.0;115.0;-20.0;-39;-105.0;-41.0;-8;8.0
36.0;-27;3.0;16;7.0;59.0;-58.0;19.0;-16;-111.0;-35.0;-27;26.0
27.0;-14;-30.0;-26;-9.0;60.0;-18.0;55.0;26;-151.0;-3.0;-14;37.0
15.0;-11;11.0;-40;-19.0;28.0;11.0;11.0;40;-106.0;-27.0;-11;15.0
15.0;41;-50.0;12;-8.0;-12.0;-12.0;-12.0;-12;-90.0;-37.0;41;6.0
29.0;20;18.0;-17;-18.0;34.0;-64.0;13.0;17;-60.0;-15.0;20;18.0
52.0;57;-19.0;33;7.0;26.0;-19.0;42.0;-33;-66.0;-35.0;57;49.0
-35.0;16;39.0;-36;24.0;63.0;17.0;58.0;36;29.0;132.0;16;78.0
-2.0;-10;2.0;24;-75.0;-47.0;0.0;-2.0;-24;-182.0;-129.0;-10;18.0
17.0;14;64.0;-37;-35.0;-43.0;-21.0;-39.0;37;-50.0;-56.0;14;52.0
28.0;57;0.0;-72;-3.0;-3.0;-12.0;-29.0;72;0.0;-12.0;57;41.0
40.0;-15;53.0;-28;37.0;8.0;8.0;-56.0;28;-99.0;-54.0;-15;-35.0
3.0;-4;-54.0;14;-29.0;-50.0;-2.0;-16.0;-14;168.0;-76.0;-4;48.0
9.0;2;-27.0;48;-30.0;35.0;-16.0;-10.0;-48;113.0;-56.0;2;83.0
-25.0;-2;-63.0;30;-26.0;56.0;-17.0;86.0;-30;20.0;6.0;-2;188.0
-10.0;0;-49.0;40;23.0;70.0;-26.0;62.0;-40;-67.0;-5.0;0;157.0
-24.0;0;6.0;40;-36.0;26.0;-8.0;-7.0;-40;-110.0;4.0;0;100.0
-1.0;11;-11.0;-17;14.0;4.0;37.0;117.0;17;-102.0;11.0;11;156.0
-9.0;-13;22.0;6;-44.0;36.0;46.0;-57.0;-6;-40.0;-39.0;-13;72.0
-1.0;-32;51.0;-16;-15.0;-10.0;4.0;90.0;16;-46.0;-51.0;-32;2.0
-33.0;27;35.0;5;-32.0;-10.0;33.0;2.0;-5;-26.0;-68.0;27;72.0
-29.0;35;25.0;22;-36.0;38.0;6.0;6.0;-22;-71.0;-60.0;35;31.0
28.0;-14;30.0;28;-25.0;-1.0;-7.0;63.0;-28;-96.0;2.0;-14;16.0
50.0;-10;39.0;27;5.0;27.0;41.0;19.0;-27;-86.0;17.0;-10;35.0
59.0;-10;22.0;28;-23.0;18.0;4.0;-2.0;-28;-90.0;-3.0;-10;23.0
69.0;29;7.0;-14;-53.0;25.0;-21.0;25.0;14;-205.0;-9.0;29;23.0
73.0;43;-20.0;-30;-29.0;3.0;-18.0;-15.0;30;93.0;-39.0;43;10.0
32.0;20;-52.0;7;-15.0;39.0;-27.0;24.0;-7;139.0;-35.0;20;21.0
1.0;-38;-31.0;16;8.0;-37.0;-19.0;-46.0;-16;-3.0;-58.0;-38;-16.0
-25.0;-30;24.0;11;-17.0;-27.0;-21.0;63.0;-11;50.0;-108.0;-30;45.0
54.0;44;10.0;-117;7.0;4.0;-10.0;-2.0;117;6.0;-27.0;44;0.0
42.0;18;-15.0;-161;17.0;40.0;-14.0;-14.0;161;-71.0;-20.0;18;12.0
56.0;31;7.0;-57;28.0;-10.0;-27.0;-47.0;57;-95.0;-63.0;31;5.0
56.0;24;22.0;-32;80.0;22.0;4.0;-54.0;32;-56.0;-51.0;24;-2.0
26.0;53;134.0;-182;126.0;119.0;529.0;-342.0;182;-56.0;30.0;53;-160.0
-9.0;-4;186.0;17;-129.0;69.0;53.0;146.0;-17;-60.0;3.0;-4;-98.0
-9.0;41;0.0;-34;8.0;-29.0;25.0;42.0;34;21.0;-90.0;41;63.0
-24.0;-21;9.0;6;-42.0;-52.0;4.0;-89.0;-6;42.0;-154.0;-21;36.0
5.0;28;-8.0;4;-49.0;-65.0;-2.0;22.0;-4;17.0;-125.0;28;75.0
