InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit R-SHOE AngVelBodyFrameY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit R-SHOE AngVelNavFrameY;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit RLA gyroX;InertialMeasurementUnit R-SHOE AngVelBodyFrameX;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit R-SHOE AngVelNavFrameX;InertialMeasurementUnit RUA gyroX
29.0;10;-8.0;63;-2.0;-23.0;7.0;-56.0;-63;-55.0;-79.0;10;-12.0
45.0;0;16.0;21;26.0;-41.0;13.0;-67.0;-21;-60.0;-79.0;0;-46.0
105.0;-10;1439.0;78;367.0;-81.0;-294.0;-408.0;-78;50.0;-56.0;-10;679.0
119.0;19;108.0;13;23.0;84.0;-96.0;93.0;-13;-28.0;26.0;19;-12.0
-325.0;414;167.0;276;487.0;122.0;-123.0;921.0;-276;27.0;752.0;414;706.0
40.0;11;-35.0;10;16.0;-10.0;-52.0;-157.0;-10;15.0;-11.0;11;23.0
-160.0;-13;85.0;51;35.0;473.0;145.0;197.0;-51;-37.0;352.0;-13;-443.0
57.0;-11;13.0;9;-87.0;-236.0;24.0;40.0;-9;-32.0;-215.0;-11;45.0
-9.0;41;0.0;-34;8.0;-29.0;25.0;42.0;34;21.0;-90.0;41;63.0
56.0;24;22.0;-32;80.0;22.0;4.0;-54.0;32;-56.0;-51.0;24;-2.0
111.0;45;-20.0;12;113.0;2.0;-180.0;-318.0;-12;-294.0;-110.0;45;-16.0
33.0;18;-47.0;35;-41.0;-7.0;-74.0;-41.0;-35;-58.0;-54.0;18;-22.0
-7.0;6;-263.0;20;-23.0;82.0;-75.0;-727.0;-20;271.0;60.0;6;245.0
17.0;-50;46.0;24;-42.0;37.0;51.0;19.0;-24;1.0;-20.0;-50;55.0
20.0;-5;0.0;35;11.0;17.0;22.0;84.0;-35;-40.0;-39.0;-5;-6.0
22.0;0;41.0;17;-20.0;15.0;-14.0;-39.0;-17;-64.0;-36.0;0;93.0
-6.0;-2;-50.0;34;-18.0;23.0;10.0;12.0;-34;-36.0;-39.0;-2;-31.0
18.0;24;-27.0;37;13.0;20.0;-27.0;-51.0;-37;7.0;-1.0;24;-12.0
92.0;-21;-48.0;9;-49.0;-66.0;-35.0;214.0;-9;-343.0;-48.0;-21;-15.0
39.0;28;56.0;-4;14.0;64.0;-4.0;90.0;4;-15.0;-12.0;28;33.0
56.0;31;7.0;-57;28.0;-10.0;-27.0;-47.0;57;-95.0;-63.0;31;5.0
33.0;5;-56.0;35;16.0;49.0;-33.0;-31.0;-35;25.0;-3.0;5;-20.0
-88.0;20;-559.0;-29;34.0;115.0;-406.0;-353.0;29;112.0;116.0;20;-174.0
35.0;51;-46.0;-182;4.0;12.0;67.0;-66.0;182;-136.0;-75.0;51;123.0
32.0;14;-36.0;-12;-5.0;-16.0;-34.0;45.0;12;-130.0;-65.0;14;-13.0
58.0;28;-23.0;17;49.0;12.0;-19.0;59.0;-17;-115.0;-22.0;28;22.0
31.0;47;-8.0;15;45.0;-2.0;-29.0;-14.0;-15;-40.0;-15.0;47;-3.0
25.0;37;55.0;12;5.0;31.0;-17.0;6.0;-12;-7.0;-35.0;37;59.0
274.0;1242;152.0;-2891;-15.0;64.0;154.0;-291.0;2891;64.0;-130.0;1242;-419.0
-85.0;30;66.0;26;3.0;-100.0;17.0;139.0;-26;424.0;-251.0;30;-168.0
1.0;-38;-31.0;16;8.0;-37.0;-19.0;-46.0;-16;-3.0;-58.0;-38;-16.0
-86.0;254;-2811.0;-1491;-434.0;38.0;-316.0;979.0;1491;197.0;66.0;254;742.0
-40.0;-131;25.0;20;248.0;148.0;150.0;-585.0;-20;132.0;258.0;-131;475.0
84.0;-24;122.0;10;-138.0;245.0;-68.0;85.0;-10;1568.0;61.0;-24;105.0
61.0;15;-25.0;-38;35.0;83.0;4.0;188.0;38;-679.0;65.0;15;-96.0
50.0;-10;39.0;27;5.0;27.0;41.0;19.0;-27;-86.0;17.0;-10;35.0
10.0;-13;152.0;-24;6.0;13.0;33.0;188.0;24;343.0;-71.0;-13;-67.0
-29.0;35;25.0;22;-36.0;38.0;6.0;6.0;-22;-71.0;-60.0;35;31.0
-224.0;1794;500.0;1073;32.0;323.0;249.0;-132.0;-1073;2056.0;2042.0;1794;441.0
-44.0;101;-148.0;-117;-146.0;-46.0;-30.0;-101.0;117;-308.0;-26.0;101;325.0
47.0;14;-80.0;-54;-76.0;-523.0;25.0;-30.0;54;-515.0;-587.0;14;229.0
-28.0;2;14.0;5;-52.0;-30.0;107.0;46.0;-5;-24.0;-30.0;2;146.0
-1.0;-32;51.0;-16;-15.0;-10.0;4.0;90.0;16;-46.0;-51.0;-32;2.0
-9.0;-13;22.0;6;-44.0;36.0;46.0;-57.0;-6;-40.0;-39.0;-13;72.0
89.0;-114;-201.0;65;194.0;242.0;-167.0;-82.0;-65;525.0;33.0;-114;14.0
-19.0;-43;102.0;169;5.0;48.0;-31.0;-386.0;-169;-82.0;-71.0;-43;0.0
-24.0;0;6.0;40;-36.0;26.0;-8.0;-7.0;-40;-110.0;4.0;0;100.0
-121.0;-59;-594.0;-71;97.0;217.0;-208.0;259.0;71;-77.0;243.0;-59;698.0
40.0;-15;53.0;-28;37.0;8.0;8.0;-56.0;28;-99.0;-54.0;-15;-35.0
28.0;57;0.0;-72;-3.0;-3.0;-12.0;-29.0;72;0.0;-12.0;57;41.0
-57.0;29;266.0;-7;-4.0;-156.0;122.0;195.0;7;-146.0;-378.0;29;107.0
17.0;14;64.0;-37;-35.0;-43.0;-21.0;-39.0;37;-50.0;-56.0;14;52.0
325.0;-26;30.0;38;-711.0;-508.0;163.0;460.0;-38;-985.0;-1190.0;-26;-23.0
52.0;57;-19.0;33;7.0;26.0;-19.0;42.0;-33;-66.0;-35.0;57;49.0
27.0;-14;-30.0;-26;-9.0;60.0;-18.0;55.0;26;-151.0;-3.0;-14;37.0
-7.0;20;32.0;-61;-28.0;-22.0;35.0;45.0;61;-148.0;-96.0;20;46.0
24.0;17;60.0;-55;-40.0;84.0;64.0;-27.0;55;49.0;8.0;17;13.0
48.0;-24;14.0;24;-5.0;41.0;-12.0;-9.0;-24;-130.0;-57.0;-24;-15.0
-25.0;6;-247.0;-24;-540.0;143.0;760.0;-31.0;24;-171.0;34.0;6;-63.0
28.0;5;-6.0;24;-103.0;49.0;1.0;9.0;-24;-10.0;9.0;5;24.0
9.0;21;170.0;-42;-64.0;49.0;51.0;209.0;42;496.0;-3.0;21;-167.0
-24.0;-21;9.0;6;-42.0;-52.0;4.0;-89.0;-6;42.0;-154.0;-21;36.0
61.0;0;-3.0;15;-38.0;-1.0;15.0;-7.0;-15;-178.0;-105.0;0;2.0
10.0;40;53.0;7;-12.0;18.0;-42.0;71.0;-7;-34.0;-34.0;40;9.0
64.0;-59;75.0;37;-74.0;42.0;2.0;58.0;-37;-37.0;8.0;-59;-105.0
-14.0;12;172.0;-4;-3.0;123.0;58.0;29.0;4;292.0;97.0;12;-84.0
108.0;1435;80.0;1236;-238.0;-81.0;78.0;-275.0;-1236;-213.0;240.0;1435;-368.0
-16.0;1;18.0;17;-76.0;3.0;-153.0;98.0;-17;-51.0;-58.0;1;59.0
100.0;-35;-23.0;3;-41.0;-10.0;-15.0;-12.0;-3;-217.0;-104.0;-35;-12.0
-18.0;-50;30.0;27;-90.0;59.0;-20.0;9.0;-27;-83.0;-51.0;-50;-28.0
-35.0;-2;91.0;4;-32.0;-59.0;-32.0;69.0;-4;-23.0;-49.0;-2;-1.0
-58.0;9;-127.0;36;-138.0;5.0;135.0;149.0;-36;-19.0;-12.0;9;-123.0
16.0;2;-136.0;22;-29.0;-1.0;-135.0;497.0;-22;-98.0;-36.0;2;150.0
-30.0;-9;-29.0;12;-19.0;-73.0;55.0;-40.0;-12;-73.0;-98.0;-9;65.0
-40.0;103;129.0;-30;99.0;-36.0;14.0;101.0;30;54.0;41.0;103;57.0
7.0;-2;41.0;55;14.0;53.0;3.0;3.0;-55;-77.0;14.0;-2;-46.0
43.0;6;84.0;6;-26.0;28.0;38.0;-124.0;-6;-71.0;-20.0;6;137.0
7.0;-6;43.0;57;7.0;43.0;-39.0;44.0;-57;-59.0;29.0;-6;-24.0
13.0;-2;145.0;-25;-19.0;32.0;48.0;-96.0;25;-93.0;-17.0;-2;99.0
24.0;7;32.0;-37;-18.0;3.0;8.0;-58.0;37;-103.0;-63.0;7;-49.0
-1002.0;-54;-167.0;-115;532.0;1356.0;-677.0;280.0;115;-64.0;1530.0;-54;92.0
166.0;697;78.0;1558;-71.0;76.0;58.0;-57.0;-1558;-178.0;-52.0;697;-84.0
35.0;37;-57.0;-29;-5.0;3.0;-88.0;85.0;29;-91.0;-31.0;37;-22.0
26.0;-35;-5.0;47;-18.0;16.0;-6.0;-2.0;-47;-3.0;34.0;-35;13.0
196.0;14;-82.0;7;91.0;18.0;-151.0;443.0;-7;-236.0;-52.0;14;-156.0
11.0;1;-107.0;16;12.0;8.0;-91.0;140.0;-16;-75.0;-75.0;1;-143.0
24.0;-29;-262.0;-40;10.0;10.0;-199.0;289.0;40;-75.0;-43.0;-29;-327.0
16.0;14;-64.0;-25;-21.0;12.0;-12.0;121.0;25;-59.0;-25.0;14;-93.0
19.0;21;-6.0;33;-10.0;29.0;-58.0;84.0;-33;-58.0;-27.0;21;-19.0
-3.0;20;33.0;14;-38.0;33.0;0.0;63.0;-14;-63.0;-7.0;20;-60.0
34.0;7;104.0;36;-15.0;29.0;8.0;-49.0;-36;-37.0;-37.0;7;38.0
31.0;-6;478.0;45;192.0;-69.0;-70.0;-86.0;-45;-1.0;-64.0;-6;13.0
-12.0;-24;80.0;20;14.0;70.0;20.0;-70.0;-20;-76.0;17.0;-24;80.0
-359.0;-41;174.0;8;103.0;218.0;-179.0;-164.0;-8;152.0;160.0;-41;400.0
-23.0;41;-8.0;24;1.0;45.0;-11.0;-55.0;-24;-58.0;-32.0;41;45.0
93.0;-34;-124.0;-37;54.0;47.0;-95.0;53.0;37;-43.0;-13.0;-34;58.0
61.0;3;-39.0;13;71.0;9.0;-12.0;60.0;-13;-48.0;-14.0;3;30.0
407.0;11;5.0;-26;-745.0;-966.0;66.0;-241.0;26;-118.0;-1132.0;11;-632.0
183.0;15;64.0;-13;-116.0;268.0;65.0;-3.0;13;-37.0;-26.0;15;-92.0
52.0;-28;-34.0;10;-10.0;21.0;-20.0;8.0;-10;-64.0;95.0;-28;34.0
9.0;39;-250.0;-4;-10.0;31.0;-35.0;-88.0;4;-51.0;-27.0;39;-61.0
-35.0;0;21.0;27;-10.0;-20.0;-13.0;-16.0;-27;-54.0;-40.0;0;67.0
-340.0;140;-152.0;-152;220.0;262.0;-417.0;-52.0;152;-13.0;236.0;140;233.0
-2.0;15;-11.0;-38;98.0;-69.0;-47.0;25.0;38;-452.0;-105.0;15;78.0
32.0;7;-10.0;29;-13.0;-18.0;-20.0;3.0;-29;-185.0;-88.0;7;33.0
22.0;-30;-45.0;11;-68.0;-46.0;0.0;22.0;-11;-127.0;-82.0;-30;-2.0
816.0;-230;-185.0;-18;-219.0;119.0;-582.0;-305.0;18;-474.0;-143.0;-230;-451.0
90.0;-35;-21.0;-36;-36.0;46.0;-76.0;-36.0;36;13.0;-53.0;-35;-41.0
10.0;1;7.0;27;-31.0;86.0;-45.0;5.0;-27;-88.0;-39.0;1;28.0
57.0;995;116.0;691;-631.0;-391.0;213.0;-255.0;-691;-254.0;-913.0;995;-449.0
12.0;-40;53.0;26;-16.0;-7.0;23.0;0.0;-26;-58.0;-41.0;-40;49.0
228.0;-64;-95.0;-71;-127.0;37.0;-167.0;-122.0;71;-157.0;-123.0;-64;58.0
69.0;74;-25.0;-57;56.0;-12.0;-39.0;20.0;57;-74.0;-2.0;74;7.0
30.0;-21;25.0;59;4.0;55.0;-78.0;8.0;-59;-71.0;-23.0;-21;31.0
181.0;-114;-458.0;-94;529.0;286.0;-350.0;477.0;94;504.0;540.0;-114;527.0
105.0;28;-12.0;21;-8.0;8.0;3.0;28.0;-21;-57.0;-42.0;28;26.0
48.0;45;16.0;38;27.0;12.0;22.0;2.0;-38;-55.0;-54.0;45;-20.0
27.0;23;-18.0;-86;-3.0;-21.0;-24.0;36.0;86;-81.0;-77.0;23;45.0
15.0;60;30.0;18;11.0;18.0;-16.0;-21.0;-18;-96.0;-35.0;60;3.0
4.0;-28;-38.0;-60;23.0;81.0;-24.0;4.0;60;-97.0;-28.0;-28;62.0
-310.0;-54;-566.0;157;375.0;515.0;-570.0;-189.0;-157;-336.0;496.0;-54;651.0
29.0;-1;83.0;33;-30.0;39.0;22.0;-21.0;-33;-90.0;-25.0;-1;17.0
67.0;44;21.0;16;-37.0;-23.0;-71.0;51.0;-16;-39.0;-15.0;44;26.0
57.0;11;56.0;12;-11.0;-13.0;19.0;-61.0;-12;-85.0;-41.0;11;-53.0
-5.0;12;37.0;45;-57.0;78.0;-8.0;-46.0;-45;-60.0;7.0;12;-22.0
9.0;8;54.0;3;-15.0;-94.0;52.0;33.0;-3;-181.0;-61.0;8;22.0
43.0;8;80.0;18;-16.0;50.0;11.0;-50.0;-18;-168.0;-59.0;8;-49.0
598.0;-18;-193.0;-55;-312.0;-1046.0;74.0;-341.0;55;-12.0;-949.0;-18;-52.0
32.0;41;80.0;-16;-23.0;23.0;-13.0;19.0;16;-68.0;-6.0;41;-2.0
28.0;63;7.0;-243;22.0;44.0;5.0;-2.0;243;-76.0;-25.0;63;-3.0
-31.0;-25;-325.0;-32;-175.0;-13.0;-271.0;-6.0;32;-146.0;-161.0;-25;33.0
95.0;32;-63.0;16;-8.0;18.0;-30.0;94.0;-16;-43.0;11.0;32;4.0
17.0;41;-39.0;-6;50.0;-18.0;-25.0;108.0;6;-50.0;-39.0;41;105.0
-40.0;10;-649.0;2;76.0;181.0;449.0;21.0;-2;234.0;375.0;10;-63.0
44.0;0;-227.0;25;-245.0;58.0;176.0;96.0;-25;43.0;-7.0;0;-651.0
13.0;-20;185.0;27;-108.0;56.0;28.0;81.0;-27;-111.0;-3.0;-20;-19.0
-216.0;95;145.0;-36;-174.0;-118.0;135.0;-343.0;36;146.0;8.0;95;138.0
25.0;16;9.0;41;-58.0;109.0;-19.0;7.0;-41;285.0;-3.0;16;115.0
-90.0;-111;43.0;131;-6.0;-74.0;132.0;-114.0;-131;71.0;-20.0;-111;125.0
151.0;-29;-121.0;-1;-21.0;-164.0;-226.0;217.0;1;-168.0;-195.0;-29;119.0
21.0;24;11.0;11;6.0;6.0;73.0;-38.0;-11;-73.0;9.0;24;41.0
25.0;61;116.0;69;70.0;22.0;138.0;-205.0;-69;0.0;163.0;61;-31.0
95.0;19;181.0;18;414.0;440.0;-164.0;-51.0;-18;738.0;621.0;19;94.0
51.0;-40;18.0;-43;-10.0;31.0;-40.0;38.0;43;-9.0;-5.0;-40;32.0
-39.0;11;51.0;-1;-89.0;27.0;27.0;4.0;1;-84.0;-20.0;11;38.0
-57.0;54;-1.0;40;-61.0;51.0;70.0;-90.0;-40;-63.0;110.0;54;-55.0
229.0;-2;-391.0;2;124.0;-11.0;-249.0;-85.0;-2;-219.0;96.0;-2;84.0
35.0;36;-5.0;15;279.0;209.0;-395.0;241.0;-15;-180.0;184.0;36;-10.0
43.0;54;-431.0;-42;250.0;189.0;-441.0;-86.0;42;-180.0;131.0;54;493.0
-52.0;-15;-18.0;-1;11.0;4.0;-27.0;-22.0;1;-70.0;-17.0;-15;78.0
12.0;32;-20.0;-1;8.0;32.0;-106.0;107.0;1;-45.0;-15.0;32;84.0
-60.0;-37;-856.0;-9;561.0;277.0;-388.0;-469.0;9;554.0;389.0;-37;694.0
77.0;29;-49.0;-4;41.0;52.0;-271.0;103.0;4;-125.0;-37.0;29;145.0
200.0;-35;246.0;-2;160.0;158.0;-8.0;-60.0;2;20.0;65.0;-35;-54.0
208.0;11;37.0;-63;-33.0;135.0;-74.0;298.0;63;-248.0;199.0;11;-255.0
-105.0;18;-323.0;-27;-111.0;159.0;83.0;1246.0;27;-266.0;-23.0;18;-373.0
-247.0;-21;-262.0;-1;-973.0;7.0;38.0;-267.0;1;-223.0;-153.0;-21;-276.0
-32.0;22;169.0;28;84.0;49.0;28.0;-205.0;-28;-6.0;18.0;22;293.0
-96.0;-38;-48.0;90;-92.0;-158.0;-129.0;-38.0;-90;-71.0;-96.0;-38;-156.0
52.0;134;1773.0;-278;-120.0;80.0;2549.0;-764.0;278;-230.0;41.0;134;-1095.0
30.0;20;150.0;3;46.0;66.0;-18.0;-359.0;-3;-78.0;-8.0;20;302.0
-252.0;9;-162.0;7;74.0;73.0;177.0;498.0;-7;-261.0;196.0;9;312.0
-243.0;25;44.0;17;298.0;-49.0;690.0;-233.0;-17;-130.0;-81.0;25;-294.0
892.0;-71;570.0;-5;153.0;483.0;-189.0;-183.0;5;88.0;364.0;-71;170.0
319.0;-10;147.0;-12;-179.0;-327.0;151.0;-154.0;12;-826.0;-654.0;-10;-146.0
-1036.0;159;-39.0;-122;269.0;77.0;-211.0;497.0;122;317.0;270.0;159;222.0
-209.0;-13;382.0;-4;141.0;136.0;385.0;-48.0;4;89.0;142.0;-13;333.0
210.0;1200;-275.0;-412;298.0;142.0;-220.0;112.0;412;150.0;304.0;1200;212.0
-51.0;-5;882.0;34;42.0;18.0;373.0;-696.0;-34;52.0;1.0;-5;881.0
117.0;17;601.0;-26;-1.0;-80.0;308.0;704.0;26;-115.0;-48.0;17;-297.0
204.0;28;-1338.0;-160;-70.0;54.0;-529.0;72.0;160;-166.0;-53.0;28;-107.0
7.0;-54;-24.0;96;603.0;233.0;-208.0;692.0;-96;353.0;382.0;-54;811.0
249.0;-34;127.0;17;-75.0;-465.0;756.0;-936.0;-17;168.0;-637.0;-34;613.0
262.0;3;-280.0;14;9.0;-50.0;-57.0;82.0;-14;-319.0;31.0;3;-45.0
375.0;45;-193.0;39;99.0;63.0;-325.0;24.0;-39;244.0;110.0;45;-99.0
-1.0;19;-1292.0;-47;-276.0;20.0;140.0;463.0;47;-141.0;-74.0;19;-619.0
83.0;37;72.0;-29;-293.0;-122.0;233.0;87.0;29;-459.0;-369.0;37;-143.0
-25.0;-9;145.0;-53;-80.0;-61.0;-210.0;328.0;53;-57.0;-91.0;-9;40.0
-224.0;-51;-292.0;0;325.0;595.0;-156.0;161.0;0;-62.0;545.0;-51;231.0
243.0;-9;-2173.0;128;540.0;-199.0;-1766.0;-162.0;-128;215.0;-99.0;-9;865.0
-214.0;-1764;88.0;674;323.0;100.0;61.0;180.0;-674;269.0;516.0;-1764;50.0
49.0;5;-160.0;65;91.0;14.0;-228.0;-132.0;-65;215.0;-73.0;5;738.0
80.0;-29;110.0;17;-61.0;-225.0;76.0;-434.0;-17;414.0;-230.0;-29;-102.0
65.0;22;448.0;8;163.0;111.0;-91.0;-375.0;-8;12.0;95.0;22;-22.0
76.0;14;324.0;-1;5.0;-49.0;-56.0;-134.0;1;118.0;-224.0;14;790.0
-87.0;-187;990.0;573;-439.0;-184.0;604.0;-612.0;-573;-1526.0;-1149.0;-187;-351.0
67.0;-146;-187.0;99;36.0;6.0;-261.0;1100.0;-99;-148.0;-95.0;-146;923.0
55.0;43;-31.0;-141;363.0;538.0;-256.0;-71.0;141;548.0;525.0;43;-137.0
213.0;28;0.0;-8;-144.0;-7.0;-4.0;-212.0;8;-560.0;-298.0;28;-222.0
81.0;-50;166.0;11;295.0;68.0;52.0;-27.0;-11;-215.0;130.0;-50;6.0
50.0;-6;479.0;62;124.0;-90.0;-553.0;-316.0;-62;-39.0;-42.0;-6;-356.0
-33.0;-35;501.0;8;-9.0;29.0;165.0;-289.0;-8;-32.0;22.0;-35;424.0
-227.0;-105;600.0;30;-173.0;377.0;499.0;-459.0;-30;219.0;-28.0;-105;-163.0
34.0;-23;-26.0;-872;33.0;-16.0;-7.0;15.0;872;-76.0;-25.0;-23;26.0
