InertialMeasurementUnit L-SHOE EuX;Accelerometer RUA_ accY;Accelerometer RWR accY;InertialMeasurementUnit RLA accX
-166;-433.0;-289.0;648.0
-166;-495.0;-325.0;686.0
-166;-526.0;-345.0;730.0
-166;-515.0;-390.0;762.0
-166;-490.0;-330.0;780.0
-166;-474.0;-199.0;756.0
-166;-415.0;-184.0;763.0
-166;?;-349.0;693.0
-166;-423.0;-186.0;559.0
-166;-452.0;-138.0;484.0
-166;?;-190.0;?
-166;-436.0;-143.0;584.0
-166;-306.0;-115.0;650.0
-166;-318.0;-77.0;724.0
-166;-326.0;-26.0;673.0
-166;-344.0;-140.0;672.0
-166;-336.0;-110.0;658.0
-166;-327.0;-51.0;614.0
-166;-293.0;-21.0;609.0
-166;-311.0;-31.0;593.0
-166;?;28.0;635.0
-166;-278.0;-35.0;653.0
?;-292.0;?;584.0
-166;-224.0;101.0;511.0
-166;-220.0;51.0;521.0
-166;-221.0;141.0;528.0
-166;-209.0;218.0;558.0
-166;-215.0;128.0;558.0
-166;-222.0;2.0;527.0
?;-172.0;189.0;507.0
-166;-148.0;190.0;489.0
-166;-111.0;357.0;477.0
-166;2.0;503.0;478.0
-166;141.0;447.0;486.0
-166;?;254.0;447.0
?;-93.0;78.0;441.0
-166;-314.0;-291.0;447.0
-166;-607.0;-303.0;448.0
-166;-781.0;-288.0;452.0
-166;-840.0;?;415.0
-166;-818.0;-241.0;405.0
-166;-669.0;-227.0;354.0
-166;-515.0;-206.0;344.0
?;-407.0;214.0;?
-166;-289.0;-342.0;119.0
-166;-300.0;111.0;169.0
?;-273.0;59.0;257.0
-166;-332.0;-94.0;473.0
-166;-429.0;38.0;720.0
-166;?;-135.0;862.0
-166;-402.0;?;927.0
-166;-212.0;305.0;933.0
?;-326.0;36.0;838.0
-166;-361.0;49.0;691.0
-166;-386.0;-99.0;?
-166;-326.0;-4.0;497.0
-166;-281.0;118.0;491.0
-166;-307.0;-67.0;476.0
-166;-361.0;36.0;450.0
-166;-269.0;12.0;579.0
-166;?;127.0;547.0
-166;-311.0;59.0;562.0
-166;-335.0;99.0;444.0
-166;-265.0;57.0;468.0
-166;-304.0;88.0;513.0
-166;-280.0;120.0;?
-166;-214.0;176.0;536.0
?;-284.0;25.0;459.0
-166;-306.0;-51.0;509.0
-166;-356.0;35.0;532.0
-166;-320.0;124.0;473.0
-166;-299.0;83.0;456.0
?;-244.0;80.0;463.0
-166;-298.0;82.0;516.0
-166;-355.0;-65.0;471.0
-166;?;-164.0;465.0
-166;-500.0;-140.0;461.0
-166;-507.0;-123.0;401.0
-166;-437.0;-62.0;448.0
-166;?;19.0;500.0
-166;-397.0;30.0;516.0
-166;-328.0;56.0;540.0
-166;-317.0;37.0;524.0
-166;-369.0;47.0;463.0
-166;-410.0;0.0;489.0
-166;-433.0;-33.0;539.0
?;-452.0;-3.0;530.0
-166;-471.0;82.0;642.0
-166;-461.0;17.0;667.0
-166;-448.0;?;625.0
-166;-419.0;158.0;591.0
-166;-415.0;?;545.0
-166;-415.0;175.0;460.0
-166;-436.0;214.0;467.0
-166;-452.0;156.0;517.0
-166;-400.0;106.0;550.0
-166;-355.0;223.0;582.0
-166;-294.0;289.0;600.0
-166;-232.0;470.0;613.0
-166;-162.0;501.0;?
-166;-140.0;490.0;609.0
-166;-184.0;299.0;595.0
-166;-272.0;-11.0;?
-166;-386.0;-178.0;599.0
-166;-500.0;-50.0;612.0
-166;-515.0;-226.0;605.0
-166;-607.0;-180.0;575.0
-166;-513.0;-427.0;548.0
?;-406.0;101.0;476.0
-166;-221.0;-247.0;437.0
-166;-288.0;-244.0;341.0
-166;-297.0;-347.0;313.0
-166;-380.0;-78.0;331.0
-166;-306.0;?;379.0
-166;-185.0;-158.0;467.0
-166;-201.0;-152.0;588.0
-166;-158.0;-33.0;615.0
-166;-188.0;-140.0;705.0
-166;-189.0;-154.0;634.0
-166;-196.0;-81.0;?
-166;-187.0;-133.0;514.0
-166;-242.0;-137.0;502.0
-166;-226.0;-138.0;499.0
-166;-311.0;-152.0;588.0
-166;-299.0;-27.0;524.0
-166;-248.0;-56.0;417.0
-166;-228.0;26.0;407.0
-166;-187.0;-58.0;388.0
-166;?;-15.0;410.0
-166;-140.0;-118.0;374.0
-166;-68.0;-198.0;390.0
-166;-246.0;-36.0;378.0
-166;-224.0;1.0;425.0
-166;-160.0;108.0;438.0
-166;-141.0;296.0;?
-166;-83.0;180.0;505.0
-166;-109.0;153.0;469.0
-166;-262.0;19.0;423.0
-166;-316.0;-291.0;399.0
-166;-470.0;?;358.0
-166;-581.0;-500.0;346.0
-166;-557.0;-698.0;290.0
-166;?;-673.0;422.0
-166;-542.0;-486.0;432.0
-166;-430.0;-424.0;?
-166;-397.0;-382.0;348.0
-166;-323.0;-109.0;277.0
-166;-139.0;29.0;275.0
-166;-108.0;-145.0;409.0
-166;-148.0;-138.0;?
-166;-160.0;48.0;619.0
-166;-64.0;86.0;723.0
-166;-5.0;-45.0;759.0
-166;112.0;85.0;795.0
-166;119.0;251.0;740.0
-166;144.0;-38.0;639.0
-166;-4.0;?;602.0
-166;-118.0;-25.0;503.0
-166;?;-84.0;351.0
-166;-234.0;-200.0;248.0
-166;-252.0;-168.0;309.0
-166;-296.0;-99.0;312.0
-166;-266.0;-65.0;249.0
-166;-197.0;-26.0;181.0
-166;-127.0;128.0;104.0
-166;26.0;437.0;56.0
-166;196.0;537.0;62.0
-166;321.0;467.0;?
-166;243.0;322.0;270.0
-166;58.0;263.0;341.0
?;-136.0;46.0;408.0
-166;-307.0;-146.0;445.0
-166;-464.0;-143.0;454.0
-166;-549.0;43.0;420.0
-166;-454.0;207.0;386.0
-166;-427.0;347.0;308.0
-166;-401.0;765.0;217.0
-166;-414.0;-21.0;46.0
-166;-312.0;88.0;-97.0
-166;-313.0;140.0;-103.0
-166;-239.0;221.0;20.0
?;-165.0;303.0;167.0
-166;-21.0;438.0;346.0
-166;6.0;599.0;522.0
-166;-64.0;245.0;662.0
-166;-137.0;250.0;601.0
-166;-227.0;187.0;593.0
-166;-281.0;-139.0;569.0
-166;-298.0;93.0;626.0
-166;-300.0;223.0;527.0
-166;-347.0;217.0;508.0
-166;-433.0;-100.0;446.0
-166;-422.0;-35.0;?
-166;-364.0;-40.0;235.0
?;-408.0;-152.0;191.0
-166;-362.0;-155.0;250.0
-166;-255.0;129.0;301.0
-166;-184.0;226.0;359.0
-166;-86.0;208.0;451.0
-166;21.0;?;430.0
-166;?;199.0;511.0
-166;14.0;417.0;476.0
-166;-19.0;299.0;583.0
-166;-44.0;345.0;553.0
-166;1.0;268.0;519.0
-166;-42.0;249.0;543.0
-166;-88.0;245.0;520.0
-166;-162.0;?;362.0
-166;-173.0;111.0;422.0
-166;-201.0;158.0;361.0
?;-239.0;264.0;197.0
-166;-197.0;143.0;239.0
-166;-202.0;165.0;211.0
-166;-208.0;40.0;250.0
-166;-179.0;81.0;264.0
?;-160.0;170.0;222.0
-166;-169.0;131.0;260.0
-166;-146.0;167.0;278.0
-166;-132.0;179.0;357.0
-166;-132.0;?;389.0
?;-134.0;?;385.0
-166;-150.0;172.0;432.0
-166;-193.0;93.0;396.0
-166;-233.0;21.0;409.0
-166;-230.0;33.0;423.0
-166;-220.0;156.0;424.0
-166;-225.0;135.0;372.0
-166;-276.0;90.0;371.0
-166;-283.0;-20.0;364.0
?;-283.0;-15.0;341.0
-166;-292.0;169.0;331.0
-166;-308.0;197.0;334.0
-166;-245.0;7.0;354.0
-166;-277.0;124.0;393.0
-166;-271.0;97.0;421.0
-166;-272.0;144.0;434.0
-166;-279.0;15.0;420.0
-166;-271.0;161.0;444.0
-166;-252.0;120.0;492.0
-166;-234.0;94.0;491.0
-166;-292.0;262.0;488.0
-166;-293.0;2.0;488.0
-166;-286.0;20.0;488.0
-166;-235.0;204.0;465.0
-166;-256.0;118.0;472.0
-166;-265.0;42.0;480.0
-166;-245.0;?;469.0
-166;-178.0;72.0;456.0
-166;-203.0;?;472.0
-166;-228.0;127.0;468.0
-166;-249.0;64.0;444.0
-166;-256.0;49.0;435.0
-166;-267.0;45.0;502.0
-166;-240.0;120.0;495.0
-166;-251.0;63.0;449.0
-166;-263.0;-14.0;466.0
?;-286.0;72.0;470.0
-166;-319.0;32.0;431.0
-166;-356.0;22.0;404.0
-166;-353.0;-87.0;429.0
-166;-366.0;37.0;449.0
-166;?;?;453.0
-166;-189.0;106.0;449.0
-166;-278.0;67.0;458.0
-166;-161.0;305.0;456.0
-166;88.0;454.0;463.0
-166;-5.0;464.0;484.0
-166;106.0;372.0;495.0
-166;-124.0;182.0;520.0
-166;-143.0;262.0;544.0
-166;-144.0;214.0;566.0
-166;-149.0;140.0;538.0
-166;-310.0;155.0;464.0
-166;-304.0;143.0;385.0
-166;-360.0;141.0;442.0
-166;-450.0;-39.0;402.0
-166;-607.0;8.0;170.0
-166;-318.0;223.0;232.0
-166;-216.0;?;107.0
-166;-263.0;214.0;276.0
-166;?;274.0;372.0
-166;-265.0;290.0;289.0
-166;-267.0;295.0;375.0
-166;-197.0;382.0;459.0
-166;-161.0;418.0;530.0
-166;-229.0;352.0;524.0
-166;-325.0;185.0;605.0
-166;?;246.0;679.0
-166;-175.0;440.0;603.0
-166;-377.0;247.0;437.0
-166;-244.0;382.0;465.0
-166;-182.0;373.0;451.0
-166;-156.0;86.0;482.0
-166;-404.0;-9.0;458.0
-166;-112.0;?;401.0
-166;104.0;435.0;380.0
-166;-162.0;204.0;419.0
-166;-13.0;471.0;516.0
-166;-325.0;264.0;528.0
-166;-314.0;587.0;447.0
-166;-411.0;11.0;535.0
-166;-610.0;-360.0;447.0
-166;-379.0;332.0;361.0
-166;-78.0;695.0;?
-166;-33.0;252.0;628.0
-166;-228.0;491.0;385.0
-166;-189.0;-98.0;163.0
-166;-838.0;-634.0;360.0
-166;-423.0;823.0;248.0
-166;98.0;?;?
-166;36.0;508.0;578.0
-166;190.0;778.0;524.0
-166;-328.0;286.0;642.0
-166;-397.0;706.0;562.0
-166;-248.0;430.0;?
-166;-302.0;243.0;239.0
-166;-293.0;386.0;376.0
-166;-268.0;450.0;470.0
-166;-318.0;429.0;887.0
-166;-409.0;223.0;728.0
-166;-441.0;241.0;401.0
-166;-479.0;243.0;57.0
-166;-408.0;457.0;20.0
-166;-465.0;263.0;418.0
-166;-483.0;380.0;612.0
-166;-457.0;320.0;407.0
-166;-491.0;188.0;452.0
-166;-356.0;488.0;459.0
-166;-322.0;459.0;455.0
-166;-320.0;429.0;493.0
-166;-364.0;323.0;568.0
-166;-404.0;491.0;608.0
-166;-332.0;454.0;626.0
-166;-687.0;425.0;619.0
-166;-747.0;?;634.0
-166;-17.0;1258.0;674.0
-166;-207.0;404.0;669.0
-166;-58.0;604.0;649.0
-166;-2.0;?;580.0
-166;-337.0;477.0;495.0
-166;-356.0;459.0;510.0
-166;-441.0;410.0;540.0
-166;-361.0;564.0;595.0
-166;-203.0;608.0;600.0
-166;-334.0;404.0;571.0
-166;-364.0;114.0;813.0
-166;-425.0;56.0;497.0
-166;-313.0;329.0;316.0
?;-306.0;247.0;283.0
-166;-328.0;245.0;141.0
-166;-248.0;335.0;446.0
-166;-257.0;221.0;532.0
-166;-190.0;163.0;622.0
-166;-324.0;-55.0;?
-166;-295.0;-188.0;490.0
-166;-206.0;-93.0;514.0
-166;-259.0;5.0;486.0
-166;-285.0;?;541.0
-166;-266.0;175.0;494.0
-166;95.0;511.0;498.0
-166;127.0;393.0;530.0
-166;280.0;523.0;483.0
-166;135.0;252.0;438.0
-166;-207.0;255.0;393.0
-166;31.0;354.0;395.0
-166;-153.0;197.0;553.0
-166;-283.0;-78.0;475.0
-166;-641.0;-237.0;469.0
?;-421.0;163.0;480.0
-166;-335.0;63.0;457.0
-166;?;169.0;211.0
-166;-21.0;313.0;112.0
-166;-1.0;408.0;-8.0
-166;-25.0;386.0;-20.0
-166;?;279.0;407.0
-166;-70.0;339.0;270.0
-166;35.0;439.0;271.0
-166;-162.0;136.0;395.0
-166;-363.0;-39.0;644.0
-166;-460.0;-92.0;688.0
-166;-393.0;148.0;496.0
-166;-240.0;149.0;?
-166;-212.0;209.0;?
?;-73.0;365.0;227.0
-166;-35.0;200.0;252.0
-166;-128.0;376.0;256.0
-166;12.0;406.0;292.0
-166;-100.0;175.0;213.0
-166;-103.0;287.0;298.0
-166;29.0;278.0;453.0
-166;-121.0;163.0;572.0
-166;-266.0;?;616.0
-166;-514.0;-138.0;451.0
-166;-424.0;?;369.0
-166;-230.0;125.0;331.0
-166;-382.0;-104.0;225.0
-166;-288.0;222.0;305.0
-166;-70.0;284.0;279.0
-166;-72.0;493.0;264.0
-166;149.0;537.0;337.0
-166;75.0;355.0;199.0
-166;-145.0;302.0;220.0
-166;-28.0;481.0;370.0
-166;-74.0;322.0;568.0
-166;-399.0;-22.0;730.0
-166;-648.0;-172.0;423.0
-166;-579.0;34.0;489.0
-166;-178.0;289.0;526.0
-166;-87.0;407.0;350.0
-166;-46.0;534.0;275.0
-166;-113.0;439.0;138.0
-166;-157.0;484.0;24.0
-166;-123.0;343.0;241.0
-166;-126.0;449.0;291.0
-166;70.0;564.0;246.0
-166;-122.0;417.0;440.0
-166;?;10.0;712.0
-166;-724.0;-70.0;827.0
-166;-533.0;299.0;402.0
-166;-326.0;312.0;229.0
?;-350.0;243.0;263.0
-166;-291.0;379.0;280.0
-166;-97.0;750.0;403.0
-166;53.0;856.0;367.0
-166;97.0;596.0;334.0
-166;?;508.0;189.0
-166;-103.0;503.0;219.0
?;-80.0;459.0;462.0
-166;-277.0;166.0;643.0
-166;-439.0;299.0;826.0
-166;-364.0;225.0;493.0
-166;-505.0;62.0;?
-166;-465.0;416.0;475.0
?;-444.0;129.0;370.0
-166;-349.0;?;?
-166;-242.0;371.0;77.0
-166;-239.0;576.0;?
-166;?;848.0;330.0
-166;70.0;588.0;243.0
-166;-96.0;804.0;325.0
-166;95.0;520.0;557.0
-166;-125.0;192.0;581.0
-166;-571.0;-101.0;548.0
-166;-561.0;?;676.0
-166;-684.0;-250.0;648.0
-166;-504.0;226.0;549.0
-166;184.0;674.0;392.0
-166;322.0;945.0;480.0
-166;11.0;559.0;205.0
-166;-37.0;785.0;21.0
-166;-128.0;274.0;284.0
-166;?;-50.0;257.0
-166;-826.0;-458.0;170.0
-166;-642.0;17.0;504.0
-166;-535.0;91.0;732.0
-166;-288.0;?;749.0
-166;155.0;685.0;850.0
-166;-181.0;528.0;188.0
-166;-117.0;377.0;-52.0
-166;-173.0;279.0;52.0
-166;-259.0;?;328.0
-166;-105.0;392.0;285.0
-166;2.0;590.0;293.0
-166;-84.0;578.0;674.0
-166;?;665.0;988.0
-166;32.0;599.0;683.0
-166;-291.0;510.0;655.0
-166;-403.0;242.0;124.0
-166;-760.0;-508.0;310.0
-166;-560.0;107.0;356.0
-166;-417.0;835.0;277.0
-166;-35.0;476.0;427.0
-166;24.0;698.0;323.0
-166;-131.0;466.0;?
-166;-415.0;142.0;260.0
-166;-320.0;307.0;283.0
-166;-305.0;349.0;86.0
-166;-225.0;480.0;420.0
-166;-121.0;565.0;625.0
-166;-271.0;511.0;691.0
-166;-229.0;418.0;904.0
-166;-327.0;?;411.0
-166;-309.0;316.0;406.0
-166;-363.0;369.0;?
-166;-374.0;358.0;251.0
-166;-373.0;214.0;543.0
-166;-479.0;65.0;555.0
-166;-517.0;71.0;447.0
-166;-488.0;151.0;455.0
-166;-477.0;216.0;270.0
-166;-420.0;289.0;426.0
-166;-413.0;385.0;420.0
-166;-365.0;528.0;455.0
-166;-251.0;372.0;506.0
-166;-308.0;321.0;497.0
-166;-180.0;298.0;508.0
?;-228.0;388.0;512.0
-166;-367.0;597.0;601.0
-166;-36.0;940.0;632.0
-166;206.0;669.0;659.0
-166;63.0;526.0;653.0
-166;-158.0;683.0;605.0
-166;-57.0;599.0;595.0
-166;-370.0;237.0;604.0
-166;-448.0;324.0;482.0
-166;-326.0;587.0;451.0
-166;-179.0;460.0;414.0
-166;-688.0;153.0;355.0
-166;-402.0;726.0;486.0
-166;-338.0;398.0;397.0
-166;-530.0;-236.0;74.0
-166;-40.0;111.0;69.0
?;65.0;?;234.0
-166;-111.0;431.0;262.0
-166;-395.0;318.0;456.0
-166;-169.0;423.0;625.0
-166;-279.0;393.0;520.0
-166;-237.0;425.0;388.0
-166;-273.0;497.0;?
-166;-177.0;660.0;692.0
-166;-174.0;623.0;381.0
-166;-71.0;634.0;809.0
-166;-76.0;749.0;311.0
-166;-124.0;526.0;186.0
-166;-290.0;262.0;250.0
-166;-419.0;61.0;535.0
-166;-594.0;-140.0;407.0
-166;-711.0;-259.0;393.0
-166;-708.0;-499.0;434.0
-166;-626.0;-93.0;428.0
-166;-553.0;-375.0;416.0
-166;-392.0;-540.0;382.0
-166;-441.0;-15.0;293.0
?;-394.0;-45.0;224.0
-166;-331.0;177.0;276.0
-166;-193.0;144.0;357.0
-166;-131.0;-7.0;498.0
-166;-219.0;-34.0;596.0
-166;-309.0;-156.0;751.0
-166;-256.0;116.0;758.0
-166;-190.0;18.0;?
-166;-93.0;74.0;728.0
-166;-152.0;147.0;633.0
-166;4.0;39.0;645.0
-166;-138.0;-106.0;664.0
-166;-214.0;9.0;545.0
-166;-227.0;-186.0;473.0
-166;-274.0;-120.0;370.0
-166;-219.0;-24.0;385.0
-166;-201.0;-103.0;455.0
-166;-301.0;-198.0;427.0
-166;-256.0;-92.0;419.0
-166;-290.0;-174.0;307.0
-166;-203.0;-45.0;341.0
-166;-229.0;-111.0;143.0
-166;-262.0;-71.0;228.0
-166;-184.0;89.0;349.0
-166;-178.0;134.0;389.0
-166;-206.0;-92.0;437.0
-166;-176.0;-135.0;433.0
-166;-197.0;-172.0;390.0
-166;-201.0;19.0;425.0
-166;-132.0;-48.0;440.0
-166;-181.0;-75.0;455.0
-166;-141.0;51.0;413.0
-166;-179.0;0.0;410.0
-166;-114.0;60.0;426.0
-166;-149.0;169.0;385.0
-166;-82.0;183.0;359.0
-166;-54.0;11.0;375.0
-166;-74.0;-395.0;372.0
-166;-249.0;-68.0;379.0
-166;-200.0;-72.0;403.0
-166;-186.0;-148.0;369.0
-166;-165.0;-142.0;375.0
-166;-193.0;-116.0;367.0
-166;-166.0;?;357.0
-166;-184.0;-141.0;331.0
-166;-192.0;-105.0;325.0
-166;-173.0;-211.0;311.0
-166;-177.0;-169.0;276.0
-166;-155.0;-182.0;260.0
-166;-132.0;-116.0;401.0
-166;-150.0;-84.0;435.0
-166;-135.0;-181.0;388.0
-166;-184.0;-181.0;341.0
-166;?;-235.0;404.0
-166;-164.0;-190.0;391.0
-166;-165.0;-179.0;372.0
-166;-152.0;-215.0;380.0
-166;?;-245.0;378.0
-166;-242.0;-196.0;378.0
-166;-309.0;-307.0;378.0
-166;-368.0;-187.0;366.0
-166;-292.0;-127.0;369.0
-166;-304.0;-168.0;344.0
-166;-262.0;-77.0;368.0
-166;-138.0;45.0;373.0
-166;-86.0;132.0;?
-166;-50.0;161.0;385.0
-166;-128.0;19.0;375.0
-166;-171.0;-44.0;375.0
-166;-229.0;-90.0;434.0
-166;-214.0;-196.0;446.0
-166;-198.0;-254.0;?
-166;-241.0;-56.0;523.0
-166;-272.0;-183.0;?
-166;-251.0;-214.0;482.0
-166;?;-194.0;388.0
?;-204.0;-151.0;279.0
-166;-184.0;-228.0;277.0
-166;-120.0;-185.0;293.0
-166;-135.0;-92.0;336.0
?;-184.0;-119.0;398.0
-166;-236.0;-193.0;396.0
-166;-219.0;-173.0;388.0
-166;-277.0;-179.0;387.0
-166;-283.0;-249.0;462.0
-166;-293.0;-180.0;427.0
-166;-277.0;-217.0;437.0
-166;-242.0;-172.0;418.0
-166;-247.0;-156.0;373.0
-166;-250.0;-202.0;332.0
-166;-311.0;-330.0;338.0
-166;-321.0;-8.0;348.0
-166;-296.0;-175.0;378.0
-166;-245.0;-79.0;400.0
-166;-208.0;-122.0;439.0
-166;-182.0;-161.0;460.0
-166;-195.0;-118.0;463.0
-166;-244.0;?;446.0
-166;-319.0;44.0;456.0
-166;-248.0;-25.0;448.0
-166;-228.0;-22.0;460.0
-166;-249.0;105.0;455.0
-166;-193.0;255.0;539.0
?;-101.0;196.0;510.0
-166;-132.0;99.0;439.0
-166;-120.0;125.0;390.0
-166;-190.0;47.0;386.0
-166;-298.0;?;381.0
-166;-389.0;-201.0;420.0
-166;-371.0;?;458.0
-166;-334.0;-59.0;467.0
-166;-306.0;-94.0;412.0
-166;-292.0;-79.0;424.0
-166;-283.0;-1.0;400.0
-166;-254.0;37.0;368.0
-166;-246.0;40.0;322.0
?;-257.0;-18.0;321.0
-166;-281.0;-58.0;398.0
-166;-318.0;-28.0;472.0
-166;-317.0;-79.0;525.0
-166;-326.0;-114.0;572.0
-166;?;-110.0;538.0
-166;-288.0;-101.0;506.0
-166;?;-22.0;494.0
-166;-316.0;2.0;488.0
-166;-287.0;-37.0;477.0
-166;?;-23.0;452.0
-166;-257.0;-34.0;449.0
-166;-280.0;-22.0;452.0
-166;-310.0;-116.0;473.0
-166;-378.0;-180.0;500.0
-166;-384.0;-200.0;508.0
-166;-348.0;-135.0;?
-166;-279.0;-32.0;489.0
-166;-232.0;9.0;469.0
-166;-202.0;26.0;474.0
-166;-194.0;-38.0;479.0
-166;-218.0;-62.0;469.0
-166;-262.0;-74.0;457.0
-166;-287.0;-195.0;458.0
-166;-290.0;-167.0;476.0
-166;?;-163.0;540.0
-166;-278.0;-205.0;570.0
-166;-296.0;-218.0;568.0
-166;-304.0;-179.0;513.0
-166;-283.0;-157.0;446.0
-166;-292.0;-163.0;414.0
?;-292.0;-235.0;400.0
-166;-303.0;-174.0;401.0
?;-285.0;-174.0;441.0
-166;-294.0;?;464.0
-166;-300.0;-119.0;478.0
-166;-254.0;-137.0;489.0
-166;-258.0;-143.0;492.0
-166;-166.0;-148.0;494.0
-166;-196.0;22.0;502.0
-166;-190.0;-51.0;501.0
-166;-255.0;?;?
-166;-191.0;-109.0;495.0
-166;-194.0;-205.0;497.0
-166;-203.0;-152.0;487.0
-166;-170.0;-239.0;481.0
-166;-198.0;-262.0;493.0
-166;-248.0;?;466.0
-166;-369.0;-105.0;470.0
-166;-370.0;-128.0;387.0
-166;-357.0;-178.0;372.0
-166;-356.0;-157.0;439.0
-166;-326.0;-196.0;410.0
-166;-356.0;-20.0;459.0
-166;-359.0;-6.0;378.0
-166;-300.0;-71.0;411.0
-166;-239.0;-47.0;391.0
-166;-214.0;-7.0;387.0
-166;?;10.0;462.0
-166;-206.0;52.0;524.0
-166;-325.0;39.0;558.0
-166;-238.0;42.0;559.0
-166;-206.0;181.0;556.0
-166;-133.0;?;543.0
-166;-107.0;298.0;528.0
-166;-142.0;174.0;?
-166;-155.0;172.0;506.0
-166;-147.0;202.0;476.0
-166;-178.0;145.0;399.0
-166;-210.0;87.0;393.0
-166;-243.0;56.0;393.0
-166;-223.0;139.0;285.0
-166;-201.0;236.0;435.0
-166;-160.0;337.0;408.0
-166;-128.0;259.0;344.0
-166;-142.0;88.0;320.0
-166;-221.0;-15.0;319.0
-166;-218.0;7.0;328.0
-166;-188.0;-37.0;299.0
-166;-181.0;?;322.0
-166;-185.0;225.0;357.0
-166;-175.0;256.0;385.0
-166;-218.0;109.0;399.0
-166;-266.0;100.0;390.0
?;?;63.0;358.0
-166;-368.0;22.0;322.0
-166;-423.0;102.0;299.0
-166;-481.0;?;352.0
-166;-574.0;-160.0;378.0
-166;-572.0;-118.0;359.0
-166;-546.0;-84.0;353.0
-166;-494.0;6.0;?
-166;-458.0;145.0;349.0
-166;-341.0;264.0;363.0
-166;-338.0;235.0;424.0
-166;-266.0;308.0;480.0
-166;-262.0;216.0;519.0
-166;-293.0;307.0;582.0
-166;-258.0;498.0;614.0
-166;-278.0;324.0;696.0
-166;-321.0;201.0;720.0
-166;-317.0;256.0;696.0
-166;-321.0;286.0;674.0
-166;-288.0;157.0;620.0
-166;-297.0;79.0;536.0
-166;-276.0;119.0;496.0
?;-273.0;-27.0;487.0
-166;-250.0;25.0;437.0
-166;-235.0;106.0;443.0
-166;-264.0;23.0;430.0
-166;-264.0;71.0;?
-166;-272.0;138.0;?
-166;-237.0;300.0;470.0
-166;-233.0;312.0;474.0
-166;-199.0;334.0;452.0
-166;-105.0;386.0;461.0
-166;-106.0;368.0;455.0
-166;-139.0;209.0;434.0
-166;-201.0;47.0;420.0
-166;-181.0;111.0;400.0
-166;?;211.0;409.0
-166;-227.0;?;397.0
-166;-156.0;416.0;424.0
-166;-143.0;371.0;404.0
-166;-196.0;208.0;353.0
-166;-171.0;637.0;372.0
-166;-150.0;?;?
-166;-141.0;276.0;246.0
-166;-138.0;334.0;263.0
-166;-120.0;349.0;312.0
-166;?;507.0;349.0
-166;-5.0;775.0;329.0
-166;-50.0;675.0;366.0
-166;-226.0;380.0;336.0
-166;-388.0;60.0;?
-166;-514.0;-308.0;329.0
?;-528.0;-747.0;304.0
-166;-635.0;-508.0;311.0
-166;-621.0;-40.0;316.0
-166;?;-10.0;286.0
-166;-253.0;-95.0;273.0
-166;-78.0;310.0;259.0
-166;80.0;587.0;217.0
-166;172.0;564.0;177.0
?;111.0;324.0;296.0
-166;8.0;255.0;453.0
-166;-41.0;137.0;595.0
-166;-157.0;-10.0;645.0
-166;-163.0;59.0;642.0
-166;-43.0;197.0;693.0
-166;84.0;?;596.0
-166;-2.0;228.0;450.0
-166;-176.0;-64.0;326.0
-166;-371.0;-111.0;170.0
-166;-495.0;-223.0;22.0
-166;-522.0;-367.0;46.0
-166;-458.0;-312.0;88.0
-166;-379.0;-256.0;203.0
-166;-242.0;-175.0;268.0
-166;-203.0;-37.0;343.0
-166;-114.0;64.0;281.0
-166;-41.0;28.0;159.0
-166;-57.0;31.0;121.0
-166;-57.0;60.0;?
-166;-27.0;175.0;421.0
-166;-4.0;176.0;571.0
-166;-113.0;-82.0;635.0
-166;-153.0;-31.0;620.0
-166;-174.0;4.0;563.0
-166;?;120.0;477.0
?;-288.0;95.0;?
-166;?;24.0;344.0
?;-389.0;-69.0;252.0
-166;-331.0;122.0;216.0
-166;-197.0;505.0;242.0
?;-57.0;431.0;219.0
?;-186.0;342.0;187.0
-166;-173.0;303.0;207.0
-166;-198.0;388.0;323.0
-166;-117.0;392.0;313.0
-166;-173.0;499.0;387.0
-166;-143.0;638.0;436.0
-166;-96.0;501.0;474.0
-166;-149.0;473.0;529.0
-166;-193.0;?;530.0
-166;-192.0;380.0;?
-166;-202.0;?;285.0
-166;-151.0;582.0;288.0
-166;-88.0;594.0;327.0
-166;?;540.0;324.0
?;-153.0;468.0;291.0
-166;-165.0;488.0;292.0
-166;-177.0;401.0;314.0
-166;-269.0;387.0;275.0
-166;-237.0;395.0;282.0
?;-231.0;448.0;331.0
-166;-219.0;435.0;335.0
-166;-210.0;367.0;331.0
-166;-164.0;436.0;334.0
-166;-180.0;448.0;284.0
-166;-180.0;341.0;?
-166;-203.0;359.0;264.0
-166;-152.0;493.0;339.0
-166;-152.0;453.0;296.0
-166;-221.0;362.0;366.0
-166;-264.0;354.0;399.0
-166;-202.0;393.0;372.0
?;-86.0;430.0;374.0
-166;-48.0;?;381.0
-166;-124.0;331.0;330.0
-166;-283.0;175.0;316.0
-166;-332.0;160.0;322.0
-166;?;-3.0;331.0
-166;-355.0;8.0;311.0
-166;-261.0;-5.0;320.0
-166;-224.0;210.0;362.0
-166;-244.0;160.0;409.0
-166;-262.0;153.0;382.0
-166;-279.0;239.0;318.0
-166;-240.0;348.0;239.0
-166;-187.0;449.0;237.0
-166;-113.0;390.0;?
-166;-219.0;295.0;491.0
?;-224.0;236.0;479.0
-166;-269.0;70.0;500.0
?;-308.0;0.0;474.0
-166;-328.0;2.0;372.0
