Accelerometer RWR accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RUA accY;Accelerometer LWR accX;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit RLA magneticY;Accelerometer RUA^ accZ;Accelerometer RUA_ accZ;Accelerometer LH accZ;InertialMeasurementUnit RUA magneticX
-28.0;135.0;-55.0;-111.0;567.0;334.0;-30;-574.0;95.0;327.0;119.0;321.0
-9.0;156.0;-76.0;-73.0;525.0;332.0;-28;-543.0;89.0;316.0;81.0;321.0
196.0;272.0;170.0;104.0;191.0;338.0;-48;-147.0;101.0;410.0;-154.0;789.0
-405.0;-114.0;20.0;-325.0;369.0;479.0;-30;-553.0;383.0;537.0;328.0;1136.0
-378.0;109.0;62.0;-248.0;449.0;640.0;-21;-553.0;95.0;666.0;168.0;286.0
-729.0;118.0;363.0;-88.0;377.0;860.0;-30;-319.0;550.0;996.0;5.0;712.0
118.0;106.0;-76.0;-199.0;-262.0;-45.0;-24;-272.0;94.0;188.0;155.0;445.0
19.0;585.0;-369.0;317.0;-223.0;169.0;-33;264.0;-147.0;134.0;-592.0;264.0
29.0;233.0;-260.0;-43.0;-31.0;346.0;-29;170.0;-118.0;234.0;96.0;284.0
95.0;653.0;123.0;244.0;512.0;305.0;-23;-498.0;116.0;352.0;96.0;366.0
149.0;430.0;-54.0;-88.0;391.0;332.0;-23;-305.0;90.0;296.0;163.0;358.0
-5.0;252.0;57.0;-16.0;285.0;350.0;-31;-559.0;192.0;513.0;203.0;772.0
591.0;-313.0;-114.0;-690.0;279.0;25.0;-26;-449.0;68.0;235.0;632.0;464.0
116.0;145.0;-3.0;-103.0;647.0;300.0;-26;-492.0;129.0;323.0;162.0;370.0
-61.0;247.0;-207.0;265.0;-348.0;207.0;-29;-417.0;-78.0;425.0;-419.0;514.0
-174.0;79.0;22.0;96.0;771.0;494.0;-50;-291.0;-37.0;488.0;-258.0;478.0
74.0;360.0;-116.0;-83.0;-172.0;292.0;-15;-306.0;321.0;607.0;147.0;629.0
14.0;-327.0;-95.0;-446.0;729.0;235.0;-27;-628.0;-60.0;390.0;348.0;458.0
-30.0;265.0;-123.0;-280.0;-290.0;232.0;-27;-403.0;-204.0;341.0;299.0;802.0
-937.0;72.0;559.0;-208.0;474.0;936.0;-31;-22.0;652.0;916.0;152.0;410.0
12.0;223.0;114.0;-256.0;-127.0;313.0;-29;-491.0;-208.0;190.0;236.0;556.0
-237.0;-92.0;-554.0;-291.0;296.0;369.0;-32;-197.0;-12.0;360.0;324.0;754.0
298.0;131.0;-30.0;-92.0;285.0;274.0;-28;-440.0;91.0;480.0;-250.0;183.0
-560.0;-184.0;-383.0;-518.0;513.0;502.0;-29;2.0;-186.0;701.0;449.0;438.0
14.0;309.0;-159.0;51.0;643.0;219.0;-38;-648.0;62.0;318.0;-81.0;542.0
180.0;239.0;-218.0;63.0;279.0;257.0;-26;-18.0;-78.0;198.0;-179.0;558.0
38.0;42.0;-123.0;25.0;193.0;279.0;-35;-275.0;273.0;419.0;-129.0;859.0
154.0;210.0;598.0;-510.0;221.0;411.0;-30;-589.0;558.0;705.0;747.0;613.0
182.0;270.0;538.0;44.0;295.0;641.0;-24;-983.0;611.0;853.0;-32.0;705.0
97.0;-67.0;142.0;-57.0;-79.0;188.0;-20;-467.0;335.0;542.0;-182.0;551.0
117.0;382.0;-153.0;-77.0;300.0;215.0;-10;-143.0;114.0;235.0;-75.0;543.0
-97.0;260.0;559.0;105.0;-727.0;708.0;-44;137.0;691.0;826.0;-510.0;-379.0
21.0;220.0;-63.0;-223.0;-559.0;496.0;-29;161.0;23.0;268.0;110.0;411.0
7.0;170.0;-249.0;-105.0;-381.0;285.0;-5;155.0;66.0;273.0;30.0;440.0
248.0;218.0;-49.0;-10.0;-321.0;433.0;-28;307.0;101.0;357.0;-76.0;552.0
257.0;327.0;-95.0;106.0;-274.0;129.0;-31;205.0;-25.0;209.0;-32.0;619.0
102.0;70.0;-120.0;-75.0;623.0;425.0;-27;-202.0;141.0;499.0;76.0;388.0
190.0;89.0;254.0;-66.0;-501.0;322.0;-27;-188.0;295.0;490.0;111.0;481.0
-545.0;-90.0;-116.0;-435.0;94.0;434.0;-49;-647.0;-123.0;461.0;423.0;521.0
-111.0;-466.0;-478.0;-663.0;112.0;217.0;-28;-200.0;-241.0;352.0;760.0;552.0
-79.0;138.0;-267.0;-165.0;-18.0;89.0;-29;93.0;-127.0;135.0;-117.0;538.0
104.0;54.0;-27.0;-141.0;-135.0;308.0;-8;-161.0;16.0;245.0;-109.0;715.0
79.0;152.0;39.0;-84.0;583.0;96.0;-27;-289.0;128.0;403.0;75.0;285.0
231.0;256.0;27.0;2.0;677.0;231.0;-27;-229.0;102.0;512.0;-10.0;342.0
-223.0;206.0;10.0;-61.0;679.0;454.0;-27;-71.0;118.0;646.0;-11.0;261.0
399.0;469.0;480.0;96.0;-290.0;194.0;-35;185.0;524.0;427.0;-244.0;100.0
147.0;274.0;-112.0;-58.0;574.0;477.0;-27;-293.0;108.0;443.0;-21.0;347.0
-734.0;391.0;281.0;188.0;-490.0;747.0;-43;-15.0;339.0;924.0;-541.0;452.0
-149.0;334.0;77.0;136.0;623.0;380.0;-41;-688.0;203.0;546.0;-171.0;689.0
34.0;144.0;-128.0;-117.0;586.0;318.0;-28;-501.0;95.0;360.0;141.0;380.0
-28.0;266.0;49.0;55.0;789.0;550.0;-12;-339.0;31.0;291.0;-249.0;508.0
38.0;65.0;-170.0;-312.0;303.0;412.0;-19;-559.0;7.0;368.0;229.0;675.0
-38.0;161.0;-56.0;-131.0;570.0;333.0;-30;-554.0;108.0;350.0;163.0;311.0
-140.0;244.0;160.0;-37.0;669.0;297.0;-27;-278.0;224.0;461.0;1.0;282.0
-696.0;259.0;-140.0;7.0;126.0;698.0;-34;-938.0;90.0;767.0;-376.0;1027.0
255.0;378.0;32.0;53.0;538.0;405.0;-27;-354.0;189.0;596.0;-254.0;143.0
2.0;147.0;-107.0;-135.0;539.0;415.0;-30;-488.0;110.0;321.0;143.0;297.0
108.0;336.0;-399.0;17.0;124.0;386.0;-11;221.0;231.0;410.0;-223.0;332.0
57.0;156.0;-15.0;-113.0;571.0;321.0;-30;-541.0;119.0;351.0;122.0;317.0
-18.0;130.0;-40.0;-81.0;567.0;357.0;-30;-534.0;149.0;362.0;127.0;297.0
-36.0;319.0;218.0;52.0;-302.0;325.0;-28;58.0;182.0;445.0;-30.0;669.0
12.0;425.0;-386.0;482.0;705.0;510.0;-57;-667.0;-96.0;290.0;-425.0;826.0
-19.0;273.0;34.0;-118.0;647.0;561.0;-27;-428.0;113.0;371.0;-28.0;421.0
-3.0;198.0;42.0;-63.0;619.0;631.0;-27;-109.0;269.0;713.0;72.0;364.0
93.0;14.0;-133.0;-162.0;325.0;239.0;-29;3.0;31.0;188.0;58.0;373.0
106.0;283.0;89.0;-226.0;362.0;286.0;-24;-527.0;-236.0;391.0;62.0;1153.0
17.0;55.0;-144.0;-168.0;308.0;233.0;-29;16.0;-1.0;163.0;59.0;368.0
-86.0;-371.0;-5.0;-604.0;675.0;416.0;-28;-978.0;-23.0;337.0;578.0;891.0
-96.0;141.0;29.0;-170.0;651.0;425.0;-26;-636.0;229.0;471.0;168.0;374.0
182.0;270.0;-291.0;31.0;-399.0;121.0;-27;361.0;-137.0;109.0;-102.0;167.0
514.0;-408.0;-242.0;-558.0;599.0;164.0;-19;-882.0;233.0;296.0;465.0;816.0
515.0;-385.0;786.0;-645.0;112.0;216.0;-35;225.0;825.0;427.0;856.0;-401.0
410.0;185.0;-291.0;-270.0;353.0;232.0;-23;-732.0;30.0;227.0;283.0;567.0
53.0;61.0;-157.0;-194.0;281.0;225.0;-29;31.0;5.0;175.0;50.0;359.0
118.0;63.0;-114.0;-205.0;309.0;215.0;-30;-46.0;11.0;164.0;72.0;399.0
32.0;76.0;-155.0;-142.0;296.0;223.0;-30;-32.0;-38.0;167.0;93.0;394.0
140.0;182.0;-408.0;-90.0;-201.0;7.0;-21;-367.0;94.0;216.0;66.0;765.0
26.0;170.0;-71.0;-117.0;541.0;263.0;-30;-497.0;130.0;331.0;133.0;295.0
-74.0;161.0;-95.0;-133.0;533.0;314.0;-30;-481.0;55.0;283.0;163.0;311.0
-821.0;-598.0;-121.0;-774.0;133.0;765.0;-27;-431.0;109.0;773.0;783.0;600.0
45.0;185.0;17.0;43.0;671.0;182.0;-28;-288.0;62.0;292.0;15.0;758.0
132.0;208.0;-126.0;-8.0;508.0;238.0;-23;-528.0;84.0;286.0;23.0;362.0
107.0;44.0;-118.0;-200.0;269.0;232.0;-29;32.0;42.0;192.0;105.0;360.0
-9.0;60.0;-383.0;-66.0;-568.0;87.0;-34;0.0;-252.0;109.0;-261.0;635.0
-164.0;239.0;-8.0;-64.0;673.0;369.0;-27;-309.0;168.0;386.0;-38.0;279.0
220.0;104.0;-164.0;-237.0;-244.0;354.0;-60;-7.0;-131.0;303.0;214.0;593.0
-24.0;66.0;-34.0;-18.0;370.0;137.0;-29;-120.0;-15.0;122.0;-31.0;439.0
-158.0;257.0;115.0;-23.0;671.0;184.0;-27;-360.0;188.0;390.0;1.0;281.0
65.0;159.0;-16.0;-88.0;651.0;300.0;-26;-529.0;120.0;304.0;97.0;392.0
71.0;179.0;-146.0;-178.0;588.0;277.0;-28;-499.0;21.0;301.0;223.0;387.0
-181.0;226.0;119.0;-130.0;668.0;317.0;-36;-304.0;39.0;508.0;8.0;402.0
-62.0;151.0;-98.0;-97.0;542.0;313.0;-30;-539.0;69.0;318.0;120.0;329.0
-763.0;-26.0;-600.0;-209.0;359.0;400.0;-29;-959.0;-326.0;698.0;79.0;988.0
-77.0;178.0;44.0;35.0;651.0;409.0;-27;-312.0;195.0;521.0;-566.0;371.0
-21.0;178.0;-63.0;44.0;642.0;484.0;-38;-186.0;256.0;453.0;-193.0;317.0
-30.0;313.0;-69.0;-1.0;611.0;520.0;-52;-149.0;146.0;490.0;-187.0;315.0
-392.0;260.0;295.0;6.0;689.0;822.0;-28;-252.0;356.0;893.0;-345.0;462.0
-143.0;153.0;144.0;-54.0;627.0;555.0;-24;-671.0;164.0;342.0;72.0;382.0
162.0;153.0;-26.0;-44.0;595.0;239.0;-27;-287.0;65.0;331.0;90.0;316.0
48.0;-15.0;-446.0;-221.0;698.0;73.0;-27;-124.0;-257.0;5.0;85.0;447.0
36.0;34.0;-184.0;-198.0;320.0;230.0;-29;-28.0;-21.0;183.0;103.0;387.0
276.0;-62.0;-273.0;-486.0;302.0;187.0;-32;-7.0;-50.0;283.0;523.0;674.0
191.0;127.0;-104.0;-97.0;611.0;370.0;-27;-631.0;105.0;320.0;120.0;383.0
-359.0;568.0;-393.0;272.0;165.0;431.0;-23;-325.0;154.0;532.0;-412.0;344.0
-82.0;166.0;-89.0;-111.0;604.0;266.0;-28;-657.0;52.0;343.0;114.0;379.0
22.0;92.0;-94.0;-97.0;562.0;221.0;-26;-431.0;128.0;338.0;100.0;274.0
313.0;255.0;134.0;-42.0;675.0;-6.0;-27;-486.0;185.0;150.0;-8.0;284.0
217.0;89.0;-80.0;-58.0;211.0;178.0;-20;-182.0;168.0;297.0;143.0;862.0
480.0;236.0;-456.0;-5.0;252.0;230.0;-29;-119.0;-312.0;187.0;58.0;397.0
-29.0;250.0;-65.0;-170.0;574.0;272.0;-26;-415.0;207.0;384.0;154.0;274.0
720.0;-75.0;-40.0;-88.0;384.0;-121.0;-30;-281.0;6.0;199.0;-380.0;319.0
219.0;-104.0;-400.0;-353.0;194.0;-203.0;-33;-115.0;-477.0;113.0;102.0;321.0
476.0;-122.0;-68.0;-409.0;648.0;-34.0;-27;-202.0;-76.0;157.0;412.0;244.0
118.0;326.0;28.0;-30.0;470.0;312.0;-29;-325.0;34.0;253.0;82.0;257.0
-296.0;89.0;-18.0;-112.0;-72.0;502.0;-48;-303.0;-161.0;378.0;242.0;404.0
287.0;231.0;53.0;-17.0;565.0;-94.0;-27;-485.0;129.0;234.0;39.0;301.0
57.0;244.0;-177.0;-24.0;502.0;229.0;-47;-399.0;-80.0;215.0;24.0;312.0
418.0;-234.0;-95.0;-491.0;658.0;60.0;-38;-359.0;8.0;253.0;496.0;247.0
70.0;28.0;-245.0;-170.0;196.0;320.0;-29;-2.0;-69.0;289.0;115.0;787.0
149.0;208.0;-61.0;-157.0;-30.0;186.0;-23;-216.0;66.0;188.0;145.0;823.0
232.0;89.0;-25.0;-144.0;-4.0;231.0;-24;27.0;-58.0;98.0;100.0;737.0
77.0;18.0;7.0;-121.0;231.0;329.0;-11;-458.0;142.0;329.0;234.0;1227.0
41.0;20.0;3.0;-254.0;-221.0;331.0;-77;-122.0;24.0;362.0;296.0;656.0
120.0;-18.0;116.0;-82.0;-284.0;419.0;-37;-138.0;227.0;366.0;225.0;716.0
-793.0;184.0;-26.0;-40.0;354.0;465.0;-36;-174.0;55.0;555.0;-144.0;336.0
44.0;148.0;-66.0;-137.0;589.0;339.0;-30;-609.0;118.0;323.0;113.0;325.0
346.0;206.0;20.0;-78.0;290.0;240.0;-29;-73.0;175.0;234.0;52.0;373.0
175.0;159.0;78.0;59.0;265.0;393.0;-61;-25.0;188.0;368.0;-178.0;802.0
-2.0;167.0;-97.0;-87.0;537.0;325.0;-29;-546.0;90.0;331.0;100.0;320.0
4.0;174.0;-54.0;-61.0;562.0;333.0;-29;-591.0;79.0;309.0;79.0;328.0
-6.0;130.0;-58.0;-140.0;555.0;322.0;-30;-574.0;81.0;295.0;123.0;333.0
1.0;177.0;-82.0;-105.0;529.0;340.0;-29;-542.0;69.0;320.0;96.0;320.0
-239.0;185.0;96.0;-167.0;-57.0;415.0;-29;314.0;-20.0;955.0;203.0;163.0
296.0;275.0;-198.0;34.0;-40.0;213.0;-30;-254.0;-150.0;258.0;-56.0;899.0
99.0;156.0;-65.0;-127.0;550.0;334.0;-27;-604.0;43.0;301.0;154.0;332.0
-317.0;392.0;-216.0;-262.0;-31.0;706.0;-52;-121.0;325.0;549.0;-91.0;551.0
-256.0;181.0;184.0;-409.0;110.0;512.0;-42;-243.0;199.0;436.0;-63.0;853.0
-222.0;92.0;652.0;-161.0;732.0;705.0;-29;-670.0;720.0;887.0;102.0;263.0
-245.0;-71.0;37.0;-11.0;-328.0;555.0;-77;-228.0;227.0;841.0;-58.0;286.0
77.0;-43.0;-17.0;71.0;-353.0;314.0;-23;-333.0;124.0;327.0;-79.0;352.0
238.0;281.0;57.0;18.0;726.0;372.0;-30;-534.0;61.0;486.0;-23.0;499.0
243.0;181.0;-88.0;-92.0;-373.0;279.0;-28;110.0;-11.0;313.0;134.0;391.0
38.0;194.0;-175.0;-65.0;577.0;278.0;-27;-383.0;23.0;485.0;103.0;367.0
-315.0;-2.0;625.0;13.0;-77.0;761.0;-34;-548.0;739.0;859.0;-197.0;574.0
58.0;172.0;-79.0;-88.0;549.0;323.0;-29;-553.0;70.0;307.0;96.0;328.0
-142.0;-393.0;648.0;-534.0;1058.0;469.0;-31;-502.0;806.0;654.0;403.0;562.0
81.0;169.0;-57.0;-66.0;647.0;269.0;-29;-609.0;74.0;280.0;88.0;390.0
0.0;163.0;-83.0;-77.0;528.0;337.0;-28;-554.0;91.0;340.0;102.0;324.0
80.0;-99.0;-42.0;-127.0;-326.0;320.0;-23;-322.0;118.0;324.0;239.0;352.0
-149.0;9.0;83.0;-215.0;543.0;285.0;-69;-780.0;149.0;445.0;216.0;1223.0
299.0;317.0;384.0;153.0;-332.0;552.0;-33;-166.0;479.0;699.0;-218.0;114.0
248.0;199.0;338.0;36.0;-234.0;363.0;-26;-353.0;449.0;695.0;-262.0;524.0
59.0;129.0;-77.0;-110.0;638.0;334.0;-27;-643.0;87.0;334.0;142.0;405.0
72.0;216.0;-53.0;225.0;466.0;327.0;-23;-402.0;79.0;304.0;44.0;387.0
112.0;278.0;-105.0;-50.0;-435.0;162.0;-27;118.0;129.0;367.0;-90.0;424.0
-88.0;198.0;-208.0;178.0;-795.0;349.0;-34;-174.0;-55.0;393.0;-520.0;703.0
30.0;211.0;-106.0;-57.0;-486.0;261.0;-14;319.0;-42.0;285.0;12.0;359.0
-278.0;229.0;-350.0;-245.0;47.0;497.0;-28;-1442.0;-164.0;706.0;29.0;976.0
227.0;235.0;-253.0;10.0;160.0;155.0;-25;-560.0;-91.0;158.0;134.0;600.0
59.0;251.0;-19.0;-105.0;555.0;300.0;-23;-516.0;211.0;321.0;68.0;343.0
139.0;298.0;-43.0;-101.0;316.0;352.0;-30;-686.0;105.0;579.0;134.0;1050.0
195.0;177.0;-41.0;-78.0;484.0;138.0;-30;-773.0;179.0;429.0;234.0;1314.0
96.0;96.0;-33.0;288.0;-127.0;266.0;-15;-182.0;30.0;356.0;-80.0;578.0
-50.0;289.0;115.0;-110.0;-260.0;314.0;-15;-338.0;-117.0;459.0;-42.0;631.0
150.0;208.0;-20.0;15.0;-568.0;306.0;-28;-148.0;166.0;352.0;-85.0;792.0
280.0;164.0;-480.0;-40.0;542.0;37.0;-29;-698.0;-323.0;-48.0;88.0;630.0
233.0;258.0;-37.0;-133.0;490.0;359.0;-30;-71.0;165.0;480.0;-151.0;214.0
-601.0;80.0;-191.0;-66.0;430.0;397.0;-26;-684.0;-356.0;190.0;-197.0;572.0
131.0;130.0;143.0;-58.0;170.0;472.0;-26;-524.0;-134.0;443.0;7.0;804.0
24.0;219.0;-58.0;-147.0;545.0;340.0;-30;-518.0;116.0;332.0;86.0;297.0
146.0;180.0;42.0;-45.0;651.0;472.0;-27;-255.0;56.0;474.0;-60.0;368.0
151.0;77.0;150.0;-352.0;24.0;242.0;-36;-551.0;322.0;588.0;266.0;1443.0
94.0;181.0;-194.0;-39.0;674.0;251.0;-20;-964.0;-54.0;384.0;5.0;877.0
272.0;-62.0;-131.0;-236.0;379.0;316.0;-32;-502.0;-16.0;288.0;112.0;280.0
257.0;93.0;-92.0;-15.0;-164.0;222.0;-1;-208.0;-4.0;220.0;38.0;857.0
408.0;-375.0;-279.0;-531.0;225.0;246.0;-26;-1.0;-244.0;301.0;242.0;316.0
-273.0;574.0;-285.0;427.0;-381.0;178.0;-27;-594.0;-383.0;298.0;-741.0;801.0
37.0;167.0;-130.0;-64.0;649.0;217.0;-29;-615.0;-20.0;249.0;120.0;398.0
24.0;150.0;-59.0;-127.0;613.0;333.0;-30;-606.0;91.0;320.0;134.0;316.0
16.0;121.0;-70.0;-128.0;639.0;333.0;-27;-644.0;77.0;338.0;138.0;404.0
