Accelerometer RWR accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RUA accY;Accelerometer LWR accX;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit RLA magneticY;Accelerometer RUA^ accZ;Accelerometer RUA_ accZ;Accelerometer LH accZ;InertialMeasurementUnit RUA magneticX
-1195.0;109.0;-469.0;107.0;159.0;507.0;-36;-1017.0;-95.0;641.0;-353.0;1018.0
-644.0;196.0;-186.0;?;150.0;571.0;-35;-997.0;28.0;768.0;-385.0;1012.0
-973.0;201.0;-141.0;?;139.0;586.0;-35;-973.0;352.0;897.0;-397.0;1011.0
-606.0;238.0;-242.0;103.0;130.0;682.0;-35;-948.0;239.0;946.0;-402.0;1017.0
-696.0;259.0;-140.0;7.0;126.0;698.0;-34;-938.0;90.0;767.0;-376.0;1027.0
-1214.0;304.0;-204.0;53.0;134.0;774.0;-34;-917.0;?;607.0;-375.0;1023.0
-1068.0;?;-228.0;106.0;146.0;838.0;-33;-887.0;?;804.0;-402.0;1029.0
-1030.0;349.0;-188.0;118.0;157.0;680.0;-32;-883.0;107.0;913.0;-446.0;1041.0
-902.0;360.0;-109.0;161.0;165.0;676.0;-31;-859.0;489.0;783.0;-438.0;1047.0
-790.0;337.0;-92.0;193.0;165.0;629.0;-31;-845.0;517.0;863.0;-466.0;1054.0
-370.0;372.0;-271.0;181.0;168.0;671.0;-30;?;394.0;1035.0;?;1075.0
-336.0;369.0;-61.0;181.0;169.0;829.0;-30;-846.0;323.0;867.0;-434.0;1090.0
-387.0;345.0;65.0;165.0;174.0;903.0;-29;-835.0;-191.0;579.0;-387.0;1097.0
-1322.0;369.0;-40.0;100.0;178.0;786.0;-29;-872.0;-454.0;393.0;-380.0;1108.0
-448.0;334.0;-161.0;154.0;187.0;666.0;-29;-884.0;-62.0;536.0;-381.0;1107.0
-845.0;325.0;-224.0;183.0;191.0;927.0;-29;-889.0;180.0;644.0;-366.0;?
-837.0;349.0;-259.0;132.0;191.0;937.0;-29;-911.0;-286.0;492.0;-340.0;1141.0
-376.0;395.0;3.0;77.0;193.0;870.0;-28;-908.0;?;513.0;-342.0;1161.0
-395.0;385.0;?;?;190.0;735.0;-28;-915.0;-61.0;552.0;-319.0;1169.0
-423.0;397.0;321.0;?;185.0;882.0;-28;-948.0;-20.0;573.0;-292.0;1156.0
-280.0;382.0;223.0;18.0;184.0;?;-28;-951.0;-94.0;634.0;-265.0;1130.0
-311.0;369.0;18.0;30.0;177.0;633.0;-28;-966.0;-77.0;730.0;-254.0;1095.0
-335.0;342.0;-494.0;42.0;168.0;475.0;-28;-999.0;-33.0;655.0;-234.0;1069.0
-291.0;334.0;?;17.0;157.0;472.0;-28;-991.0;-56.0;619.0;-212.0;1054.0
?;339.0;-222.0;-40.0;150.0;634.0;?;-978.0;-176.0;653.0;-108.0;1068.0
-256.0;372.0;-235.0;-114.0;149.0;710.0;-28;-999.0;-129.0;746.0;19.0;1093.0
75.0;377.0;-442.0;-251.0;151.0;457.0;-29;-1012.0;-108.0;688.0;78.0;1098.0
-112.0;366.0;-455.0;-275.0;?;545.0;-28;-1036.0;-162.0;658.0;193.0;1118.0
-101.0;339.0;-272.0;-326.0;146.0;491.0;-28;-1085.0;-87.0;745.0;313.0;1144.0
-29.0;374.0;-261.0;-391.0;139.0;552.0;-27;-1115.0;-32.0;713.0;374.0;1138.0
-123.0;365.0;-308.0;-506.0;126.0;529.0;-26;-1145.0;60.0;684.0;408.0;1120.0
?;345.0;-328.0;-479.0;108.0;604.0;-25;-1196.0;42.0;756.0;403.0;1100.0
-339.0;305.0;-230.0;-447.0;82.0;457.0;-25;-1249.0;127.0;721.0;315.0;1069.0
-386.0;268.0;-300.0;-352.0;67.0;505.0;-25;-1306.0;229.0;690.0;270.0;1029.0
-484.0;214.0;-366.0;-371.0;53.0;686.0;-25;-1368.0;141.0;665.0;426.0;1005.0
-383.0;149.0;-349.0;-320.0;52.0;473.0;-24;-1409.0;63.0;623.0;408.0;999.0
-461.0;78.0;-374.0;-429.0;54.0;393.0;-24;-1405.0;72.0;?;400.0;1000.0
-413.0;-35.0;-333.0;-509.0;63.0;571.0;-24;-1357.0;287.0;?;414.0;1002.0
-267.0;-131.0;-281.0;-300.0;89.0;528.0;-24;-1308.0;124.0;589.0;285.0;1000.0
-504.0;-160.0;-180.0;-342.0;127.0;509.0;-24;-1279.0;181.0;683.0;381.0;?
-292.0;-201.0;-84.0;-428.0;169.0;507.0;-25;-1276.0;217.0;698.0;573.0;981.0
-90.0;-207.0;-45.0;-477.0;214.0;?;?;-1301.0;221.0;654.0;510.0;968.0
-4.0;-241.0;2.0;-638.0;263.0;536.0;-25;-1321.0;179.0;661.0;?;956.0
115.0;-153.0;?;-353.0;321.0;523.0;-25;-1338.0;224.0;590.0;436.0;949.0
7.0;-99.0;?;-456.0;370.0;498.0;-25;-1321.0;161.0;645.0;438.0;947.0
-44.0;-163.0;26.0;-675.0;407.0;603.0;-24;-1288.0;168.0;616.0;739.0;943.0
-3.0;-144.0;32.0;-642.0;451.0;495.0;-25;-1258.0;148.0;642.0;498.0;946.0
-167.0;-119.0;88.0;-640.0;488.0;300.0;-25;-1225.0;199.0;643.0;482.0;945.0
8.0;-190.0;86.0;-546.0;518.0;516.0;-25;-1186.0;175.0;669.0;377.0;949.0
-180.0;-172.0;-19.0;?;549.0;621.0;-25;-1154.0;195.0;708.0;473.0;948.0
-56.0;-136.0;144.0;-566.0;579.0;433.0;-25;?;219.0;696.0;526.0;945.0
-48.0;-219.0;81.0;-676.0;611.0;430.0;-25;-1102.0;216.0;764.0;544.0;942.0
-111.0;-375.0;?;-683.0;639.0;?;?;-1088.0;281.0;776.0;771.0;?
19.0;-279.0;131.0;-691.0;663.0;291.0;-25;-1071.0;294.0;813.0;647.0;936.0
-14.0;-333.0;12.0;-732.0;685.0;463.0;-26;-1052.0;233.0;781.0;758.0;931.0
51.0;-379.0;14.0;-760.0;703.0;433.0;-27;-1037.0;255.0;813.0;692.0;932.0
-208.0;-411.0;-6.0;-669.0;718.0;467.0;-27;?;192.0;768.0;688.0;927.0
-439.0;-451.0;29.0;-839.0;?;532.0;-27;-1012.0;191.0;737.0;814.0;926.0
-932.0;-350.0;37.0;-920.0;730.0;483.0;-27;-1008.0;253.0;611.0;762.0;922.0
-892.0;-329.0;49.0;-722.0;?;424.0;-27;-1006.0;257.0;622.0;703.0;920.0
-337.0;-413.0;?;-728.0;736.0;638.0;-28;-1001.0;354.0;713.0;664.0;923.0
-70.0;-482.0;92.0;-805.0;738.0;604.0;-28;-1004.0;736.0;784.0;733.0;926.0
741.0;-530.0;110.0;-817.0;735.0;578.0;-28;-1000.0;536.0;740.0;696.0;925.0
?;-549.0;112.0;-762.0;728.0;599.0;-28;-1000.0;280.0;703.0;631.0;924.0
?;-553.0;81.0;-784.0;727.0;577.0;-28;-1004.0;302.0;612.0;602.0;929.0
-91.0;-582.0;72.0;-694.0;731.0;605.0;-28;-1003.0;500.0;686.0;540.0;?
-52.0;-473.0;41.0;-476.0;736.0;575.0;-28;-1006.0;341.0;763.0;513.0;937.0
-10.0;-611.0;6.0;-586.0;739.0;583.0;-28;-1021.0;131.0;602.0;545.0;944.0
155.0;-644.0;26.0;?;744.0;602.0;-28;-1045.0;-45.0;400.0;512.0;?
335.0;?;68.0;-528.0;745.0;767.0;-28;-1082.0;-233.0;361.0;552.0;954.0
332.0;-566.0;237.0;-523.0;748.0;694.0;-28;-1127.0;-129.0;352.0;578.0;964.0
-14.0;-541.0;557.0;-450.0;747.0;530.0;-28;-1177.0;130.0;397.0;516.0;972.0
-264.0;-558.0;374.0;-526.0;746.0;549.0;-28;-1226.0;247.0;537.0;533.0;984.0
-665.0;-535.0;192.0;-595.0;743.0;377.0;-28;-1297.0;213.0;539.0;585.0;1007.0
-499.0;-528.0;94.0;-571.0;737.0;418.0;-29;-1364.0;-5.0;523.0;594.0;?
-356.0;-474.0;283.0;-574.0;728.0;473.0;-29;-1418.0;14.0;?;613.0;1037.0
30.0;-389.0;98.0;-616.0;717.0;544.0;-29;-1477.0;86.0;596.0;651.0;1063.0
-419.0;-383.0;-120.0;-596.0;706.0;394.0;-29;?;-7.0;595.0;611.0;1090.0
-418.0;-379.0;-299.0;-457.0;692.0;279.0;-29;-1543.0;116.0;677.0;611.0;1121.0
15.0;?;?;-534.0;687.0;340.0;-29;-1541.0;125.0;598.0;594.0;1156.0
9.0;-363.0;-407.0;-571.0;687.0;259.0;-29;-1549.0;62.0;570.0;584.0;1182.0
-433.0;?;-132.0;-537.0;690.0;360.0;-29;-1536.0;-32.0;520.0;554.0;1209.0
-236.0;?;-17.0;-528.0;699.0;475.0;-29;-1509.0;-10.0;564.0;551.0;1237.0
-218.0;-326.0;-93.0;-528.0;703.0;432.0;-29;-1467.0;17.0;553.0;566.0;1256.0
-156.0;-300.0;-276.0;-522.0;709.0;674.0;-29;-1422.0;-56.0;541.0;567.0;?
-396.0;-304.0;-214.0;-554.0;712.0;514.0;-29;-1396.0;-66.0;540.0;567.0;1291.0
-313.0;-309.0;-228.0;-552.0;711.0;590.0;-29;-1380.0;-89.0;554.0;578.0;1299.0
-64.0;-303.0;-236.0;-551.0;710.0;674.0;-29;-1365.0;?;?;589.0;1302.0
116.0;-257.0;-86.0;-534.0;709.0;517.0;-29;-1370.0;-67.0;530.0;597.0;1303.0
168.0;-292.0;-93.0;-549.0;713.0;465.0;-29;-1361.0;-48.0;611.0;585.0;1294.0
88.0;-299.0;-138.0;-541.0;715.0;456.0;-29;-1350.0;-44.0;?;555.0;1292.0
-162.0;-271.0;-282.0;-531.0;718.0;478.0;-29;-1346.0;-48.0;571.0;526.0;1294.0
?;-239.0;-188.0;-581.0;722.0;503.0;-29;-1341.0;42.0;525.0;562.0;1291.0
256.0;-262.0;-194.0;-574.0;726.0;538.0;-28;-1336.0;24.0;532.0;581.0;1285.0
517.0;-271.0;-229.0;-553.0;?;478.0;-28;-1330.0;10.0;531.0;569.0;1283.0
257.0;-275.0;?;-545.0;728.0;519.0;-28;-1326.0;9.0;508.0;577.0;1277.0
354.0;?;-268.0;-569.0;730.0;520.0;-28;-1322.0;-34.0;?;597.0;1270.0
434.0;-282.0;-227.0;-564.0;730.0;451.0;-28;-1317.0;-74.0;462.0;593.0;1262.0
285.0;-292.0;-269.0;-534.0;731.0;488.0;-28;-1306.0;-102.0;501.0;557.0;1246.0
284.0;-299.0;-238.0;-563.0;729.0;397.0;-28;-1287.0;-94.0;501.0;535.0;1234.0
418.0;-283.0;-224.0;-561.0;731.0;?;-28;-1264.0;-87.0;528.0;556.0;1226.0
341.0;-265.0;-181.0;-561.0;?;425.0;-28;-1244.0;-28.0;554.0;547.0;1214.0
?;-298.0;-156.0;-520.0;728.0;427.0;-28;-1224.0;-12.0;558.0;558.0;1205.0
222.0;-311.0;-156.0;-540.0;727.0;338.0;-28;-1206.0;-56.0;549.0;566.0;1204.0
172.0;-290.0;-185.0;-546.0;?;383.0;-28;?;-86.0;566.0;570.0;1200.0
188.0;-283.0;?;-529.0;722.0;418.0;-28;-1187.0;-72.0;557.0;572.0;1194.0
332.0;-311.0;-214.0;-545.0;720.0;363.0;-28;-1179.0;-92.0;613.0;544.0;1194.0
415.0;-318.0;-282.0;-551.0;719.0;369.0;-28;-1169.0;-91.0;?;565.0;1187.0
371.0;-295.0;-274.0;-574.0;716.0;376.0;-28;-1159.0;-92.0;585.0;563.0;1183.0
566.0;-284.0;-293.0;-574.0;716.0;440.0;-28;-1157.0;-76.0;486.0;580.0;1178.0
?;-311.0;-257.0;-613.0;713.0;284.0;-28;-1159.0;-192.0;589.0;599.0;1169.0
765.0;-312.0;-221.0;-579.0;710.0;342.0;-28;-1165.0;-177.0;411.0;573.0;1161.0
681.0;-293.0;-209.0;-579.0;711.0;397.0;-28;-1192.0;-148.0;547.0;608.0;1157.0
724.0;-313.0;-280.0;-593.0;711.0;436.0;-28;-1209.0;-109.0;480.0;601.0;1149.0
753.0;-289.0;-286.0;-616.0;?;483.0;-28;-1223.0;-49.0;588.0;567.0;1143.0
567.0;-295.0;-285.0;-660.0;710.0;517.0;-28;-1243.0;98.0;550.0;584.0;1140.0
667.0;-297.0;-308.0;-614.0;713.0;469.0;?;-1261.0;353.0;585.0;589.0;1132.0
753.0;-290.0;-295.0;-593.0;713.0;312.0;-28;-1279.0;475.0;592.0;567.0;1123.0
505.0;-324.0;-314.0;-583.0;716.0;319.0;-28;-1306.0;485.0;?;566.0;1116.0
307.0;-330.0;?;-612.0;716.0;399.0;-28;-1326.0;467.0;458.0;?;1110.0
439.0;-327.0;-441.0;-649.0;716.0;261.0;-28;-1350.0;415.0;399.0;610.0;1098.0
230.0;-311.0;-405.0;-671.0;717.0;187.0;-28;-1380.0;466.0;399.0;611.0;1088.0
25.0;-321.0;-303.0;-699.0;718.0;282.0;-28;-1397.0;379.0;455.0;647.0;1070.0
-58.0;-332.0;-323.0;-676.0;718.0;390.0;-28;-1402.0;394.0;533.0;660.0;1049.0
35.0;-356.0;-215.0;-642.0;720.0;339.0;-28;-1398.0;151.0;609.0;634.0;1032.0
53.0;-375.0;-42.0;-681.0;722.0;288.0;-28;-1378.0;117.0;456.0;637.0;1016.0
89.0;-385.0;237.0;-669.0;724.0;248.0;-28;-1355.0;-179.0;474.0;612.0;1005.0
?;-372.0;350.0;-624.0;723.0;250.0;-28;-1328.0;-148.0;460.0;607.0;1004.0
?;-367.0;480.0;-591.0;726.0;206.0;-28;-1296.0;-87.0;567.0;558.0;1023.0
411.0;-383.0;448.0;-546.0;725.0;175.0;-28;?;?;611.0;508.0;1041.0
274.0;-410.0;368.0;-582.0;726.0;177.0;-28;-1210.0;459.0;642.0;550.0;?
161.0;-419.0;381.0;-653.0;726.0;150.0;-28;-1154.0;392.0;670.0;576.0;1047.0
402.0;-434.0;218.0;-549.0;727.0;304.0;-28;-1102.0;?;721.0;578.0;1029.0
352.0;-432.0;79.0;-567.0;721.0;413.0;-28;-1064.0;325.0;?;567.0;1004.0
363.0;-432.0;39.0;-512.0;716.0;446.0;?;-1042.0;274.0;755.0;537.0;949.0
179.0;-446.0;-42.0;-517.0;713.0;437.0;-28;-1040.0;224.0;733.0;561.0;893.0
106.0;-441.0;-443.0;-617.0;708.0;452.0;-28;-1051.0;466.0;747.0;593.0;844.0
272.0;-447.0;-438.0;-722.0;704.0;474.0;-28;-1064.0;469.0;742.0;639.0;811.0
259.0;?;-244.0;-692.0;699.0;625.0;-28;-1074.0;265.0;710.0;651.0;786.0
?;-384.0;?;-637.0;698.0;?;-28;-1081.0;172.0;669.0;582.0;789.0
234.0;-385.0;283.0;-576.0;695.0;468.0;-28;-1080.0;177.0;592.0;551.0;796.0
304.0;-402.0;209.0;-594.0;693.0;557.0;-28;-1078.0;?;717.0;548.0;792.0
230.0;-360.0;157.0;-636.0;687.0;591.0;-28;-1076.0;326.0;783.0;601.0;792.0
182.0;?;82.0;-672.0;684.0;611.0;-28;-1067.0;318.0;804.0;611.0;779.0
786.0;-351.0;-47.0;-704.0;682.0;659.0;-28;-1061.0;329.0;?;623.0;776.0
204.0;-342.0;12.0;-713.0;680.0;690.0;-28;-1061.0;404.0;?;595.0;783.0
384.0;-372.0;207.0;-619.0;680.0;610.0;-28;-1058.0;459.0;440.0;548.0;781.0
596.0;-396.0;198.0;-622.0;680.0;571.0;-28;-1058.0;412.0;432.0;572.0;782.0
541.0;-399.0;-41.0;-689.0;681.0;564.0;?;-1066.0;354.0;474.0;617.0;789.0
-13.0;-382.0;-69.0;-704.0;678.0;492.0;-28;-1064.0;200.0;383.0;588.0;794.0
139.0;-366.0;-85.0;-648.0;676.0;610.0;-28;-1061.0;?;397.0;567.0;812.0
-131.0;-363.0;?;-662.0;673.0;724.0;?;-1068.0;241.0;520.0;593.0;837.0
-274.0;-387.0;52.0;-652.0;673.0;666.0;-28;-1073.0;277.0;457.0;616.0;858.0
-122.0;?;89.0;-660.0;671.0;707.0;-28;-1082.0;312.0;362.0;590.0;874.0
-379.0;-438.0;128.0;-638.0;673.0;?;-28;-1094.0;184.0;461.0;555.0;893.0
-102.0;-448.0;191.0;-596.0;675.0;201.0;-28;-1100.0;247.0;458.0;535.0;909.0
518.0;-416.0;266.0;-565.0;671.0;144.0;-28;-1092.0;150.0;581.0;527.0;917.0
-70.0;-421.0;355.0;-505.0;671.0;207.0;-28;-1091.0;107.0;628.0;495.0;927.0
-190.0;-485.0;109.0;-547.0;671.0;?;-28;-1091.0;36.0;598.0;509.0;?
59.0;-488.0;116.0;-619.0;670.0;167.0;-28;?;-18.0;419.0;526.0;933.0
-181.0;-422.0;147.0;-598.0;?;456.0;-28;?;-59.0;478.0;566.0;?
-143.0;-410.0;134.0;-633.0;673.0;546.0;-28;-1075.0;-48.0;?;582.0;932.0
83.0;-427.0;122.0;-605.0;674.0;297.0;-28;-1050.0;31.0;295.0;575.0;927.0
261.0;-411.0;79.0;-599.0;?;326.0;-28;-1012.0;290.0;291.0;589.0;920.0
6.0;-387.0;85.0;-617.0;677.0;364.0;-28;-991.0;249.0;278.0;568.0;906.0
-86.0;-371.0;-5.0;-604.0;675.0;416.0;-28;-978.0;-23.0;337.0;578.0;891.0
-190.0;-351.0;-122.0;-607.0;673.0;330.0;-28;-972.0;-147.0;420.0;555.0;879.0
-384.0;-330.0;-181.0;-576.0;673.0;183.0;-28;-937.0;-46.0;470.0;532.0;865.0
72.0;-362.0;-120.0;-552.0;673.0;162.0;-28;-874.0;27.0;503.0;492.0;856.0
-94.0;-381.0;-229.0;-590.0;671.0;298.0;-28;-842.0;61.0;473.0;?;851.0
-348.0;-348.0;-234.0;-587.0;672.0;197.0;-28;-821.0;38.0;602.0;524.0;848.0
-228.0;-386.0;-207.0;-539.0;668.0;145.0;-28;-801.0;174.0;512.0;481.0;851.0
491.0;-366.0;-34.0;-544.0;663.0;?;-28;-781.0;145.0;556.0;517.0;849.0
-540.0;-372.0;221.0;-635.0;659.0;-136.0;-28;-795.0;64.0;480.0;567.0;851.0
-121.0;-349.0;106.0;-611.0;658.0;-36.0;-28;-798.0;130.0;549.0;540.0;852.0
-468.0;-363.0;-183.0;-561.0;657.0;217.0;-28;-791.0;187.0;564.0;542.0;857.0
-509.0;-341.0;-292.0;-616.0;657.0;447.0;-28;-796.0;?;?;?;858.0
-508.0;-324.0;-140.0;-585.0;660.0;330.0;-28;-786.0;?;679.0;570.0;857.0
-322.0;-310.0;-115.0;-616.0;663.0;288.0;-28;-764.0;?;726.0;541.0;859.0
-265.0;-315.0;-94.0;-592.0;665.0;388.0;-28;-741.0;241.0;669.0;536.0;?
-508.0;-316.0;-125.0;-581.0;668.0;347.0;-28;-730.0;193.0;684.0;?;861.0
-149.0;-310.0;-8.0;-620.0;669.0;371.0;-28;-742.0;47.0;576.0;587.0;866.0
-670.0;-307.0;-5.0;-616.0;671.0;284.0;-28;-739.0;131.0;665.0;?;867.0
1225.0;-393.0;-54.0;-601.0;669.0;393.0;-28;-746.0;-245.0;93.0;578.0;869.0
199.0;-362.0;15.0;-585.0;672.0;362.0;-28;-763.0;-532.0;-10.0;565.0;872.0
-471.0;-317.0;-1.0;-636.0;672.0;452.0;-28;-771.0;321.0;469.0;585.0;873.0
-595.0;-357.0;0.0;-595.0;671.0;587.0;-28;-782.0;403.0;530.0;580.0;876.0
-845.0;-353.0;-42.0;-580.0;675.0;587.0;-29;-795.0;122.0;841.0;562.0;885.0
-423.0;-374.0;-20.0;-613.0;676.0;540.0;-29;-816.0;231.0;804.0;545.0;895.0
-287.0;-352.0;54.0;-525.0;677.0;521.0;-31;-820.0;34.0;510.0;512.0;909.0
-575.0;-347.0;-1.0;-554.0;677.0;522.0;-33;-802.0;28.0;506.0;507.0;921.0
-470.0;-371.0;-135.0;-508.0;679.0;528.0;-31;-791.0;?;455.0;501.0;932.0
-495.0;-378.0;-137.0;-524.0;678.0;447.0;-35;-771.0;59.0;496.0;488.0;939.0
-447.0;-374.0;-470.0;-498.0;680.0;-726.0;-42;-743.0;165.0;577.0;472.0;951.0
-273.0;-380.0;-450.0;-481.0;679.0;?;-42;-758.0;261.0;576.0;447.0;947.0
-123.0;-383.0;272.0;-498.0;681.0;267.0;?;-742.0;132.0;441.0;447.0;944.0
-96.0;-355.0;37.0;-496.0;685.0;761.0;-38;-708.0;-236.0;206.0;416.0;945.0
47.0;-317.0;-47.0;-481.0;688.0;813.0;-33;-686.0;-287.0;343.0;415.0;943.0
-215.0;-334.0;-29.0;-480.0;691.0;613.0;-29;-691.0;-120.0;207.0;442.0;936.0
-94.0;-309.0;-162.0;-586.0;695.0;431.0;-24;-699.0;-136.0;300.0;515.0;939.0
-56.0;-281.0;-75.0;-537.0;701.0;586.0;-19;-708.0;2.0;375.0;508.0;940.0
-115.0;-298.0;-194.0;-509.0;703.0;380.0;-16;-709.0;106.0;384.0;499.0;?
47.0;-291.0;-147.0;-520.0;709.0;514.0;?;-705.0;99.0;363.0;464.0;941.0
153.0;-258.0;23.0;-486.0;712.0;436.0;-15;-715.0;-46.0;205.0;443.0;939.0
132.0;-240.0;76.0;-486.0;713.0;341.0;-15;-714.0;-125.0;221.0;472.0;940.0
131.0;?;-88.0;-503.0;713.0;?;-16;-709.0;-76.0;125.0;495.0;945.0
116.0;-275.0;-379.0;-600.0;711.0;260.0;-18;-735.0;-131.0;111.0;536.0;947.0
136.0;-281.0;-378.0;-630.0;711.0;217.0;-18;-797.0;-148.0;122.0;584.0;946.0
126.0;-283.0;-337.0;-700.0;711.0;138.0;-18;-869.0;-100.0;168.0;649.0;947.0
?;-299.0;-294.0;-766.0;711.0;247.0;-18;-934.0;-28.0;242.0;?;944.0
427.0;-274.0;-157.0;-770.0;711.0;240.0;-18;-980.0;18.0;329.0;704.0;942.0
?;-218.0;-76.0;-773.0;707.0;176.0;?;-1018.0;23.0;336.0;694.0;943.0
297.0;-268.0;-14.0;-677.0;698.0;83.0;-18;-1046.0;-88.0;267.0;599.0;947.0
355.0;-281.0;-132.0;-624.0;689.0;142.0;-18;-1073.0;9.0;299.0;586.0;956.0
357.0;?;?;?;684.0;77.0;-18;-1101.0;39.0;317.0;532.0;960.0
170.0;-308.0;-247.0;-654.0;676.0;3.0;-18;-1114.0;21.0;332.0;501.0;956.0
188.0;-330.0;-307.0;-580.0;672.0;2.0;-18;-1107.0;8.0;360.0;?;950.0
324.0;-343.0;-304.0;-522.0;665.0;3.0;-18;-1087.0;13.0;385.0;475.0;939.0
237.0;-397.0;-257.0;-544.0;659.0;30.0;-18;-1051.0;45.0;414.0;510.0;921.0
329.0;-429.0;-216.0;-573.0;?;117.0;-18;-1019.0;118.0;438.0;550.0;903.0
?;-466.0;-218.0;-613.0;636.0;?;-18;-988.0;225.0;?;549.0;886.0
317.0;-514.0;-228.0;-610.0;625.0;84.0;-18;-953.0;233.0;386.0;528.0;860.0
396.0;-448.0;-299.0;-581.0;612.0;149.0;-19;-918.0;?;342.0;515.0;835.0
514.0;-408.0;-242.0;-558.0;599.0;164.0;-19;-882.0;233.0;296.0;465.0;816.0
562.0;-423.0;-211.0;-529.0;589.0;149.0;-21;-848.0;228.0;241.0;487.0;793.0
689.0;-435.0;-240.0;?;581.0;220.0;?;-820.0;209.0;?;443.0;773.0
825.0;-395.0;-230.0;-553.0;572.0;254.0;-34;-793.0;230.0;214.0;476.0;756.0
859.0;-381.0;-208.0;-608.0;563.0;246.0;-47;-768.0;142.0;209.0;516.0;738.0
1059.0;-364.0;?;-591.0;553.0;328.0;-62;-746.0;183.0;145.0;598.0;719.0
1054.0;?;-99.0;-789.0;545.0;307.0;-71;-733.0;220.0;151.0;756.0;709.0
1197.0;-383.0;?;-756.0;?;239.0;-77;-723.0;187.0;152.0;770.0;700.0
1221.0;-379.0;43.0;-643.0;528.0;189.0;-78;-714.0;113.0;109.0;?;691.0
994.0;-368.0;28.0;-657.0;520.0;165.0;-73;-714.0;81.0;77.0;646.0;688.0
?;-362.0;37.0;-634.0;514.0;63.0;-68;-713.0;69.0;125.0;573.0;677.0
825.0;-348.0;74.0;-563.0;505.0;-11.0;-62;?;-13.0;62.0;474.0;671.0
689.0;-350.0;48.0;-506.0;499.0;-31.0;-53;-713.0;-2.0;-7.0;?;669.0
732.0;-358.0;9.0;-545.0;493.0;-20.0;-43;-711.0;37.0;16.0;464.0;661.0
?;-368.0;-35.0;?;487.0;-137.0;?;-705.0;69.0;62.0;467.0;654.0
742.0;-359.0;-35.0;-480.0;484.0;-151.0;-28;?;90.0;104.0;461.0;647.0
676.0;-455.0;-18.0;-465.0;480.0;-214.0;-19;?;106.0;112.0;431.0;639.0
660.0;-492.0;-35.0;-426.0;483.0;-317.0;-11;-683.0;101.0;71.0;379.0;?
559.0;-297.0;-94.0;-460.0;481.0;-341.0;-4;-674.0;91.0;92.0;405.0;620.0
535.0;-346.0;-51.0;-479.0;473.0;-210.0;?;-658.0;136.0;105.0;?;608.0
428.0;-392.0;-61.0;-442.0;461.0;-127.0;-4;-643.0;126.0;72.0;405.0;597.0
?;-363.0;-154.0;-462.0;447.0;-210.0;-12;-623.0;180.0;107.0;426.0;582.0
498.0;-284.0;-152.0;-560.0;435.0;-207.0;-16;-602.0;190.0;128.0;463.0;561.0
763.0;-273.0;-121.0;-542.0;?;-163.0;-19;-580.0;269.0;170.0;568.0;?
449.0;-268.0;-65.0;-699.0;?;-120.0;-23;-555.0;357.0;143.0;614.0;517.0
561.0;-268.0;-18.0;-705.0;415.0;-120.0;-24;-525.0;400.0;144.0;662.0;493.0
?;-259.0;-1.0;-718.0;405.0;-138.0;-24;-495.0;406.0;227.0;678.0;468.0
579.0;-239.0;-29.0;-751.0;398.0;?;-25;-468.0;427.0;274.0;676.0;446.0
707.0;-257.0;-25.0;-672.0;389.0;-38.0;-25;-442.0;333.0;278.0;613.0;421.0
836.0;?;-3.0;-624.0;385.0;-99.0;-25;-422.0;221.0;337.0;?;404.0
563.0;-252.0;48.0;-694.0;384.0;-131.0;-25;-405.0;190.0;261.0;613.0;386.0
766.0;-241.0;35.0;-783.0;381.0;-48.0;-25;-394.0;274.0;305.0;676.0;373.0
586.0;?;88.0;-751.0;378.0;22.0;-25;-392.0;325.0;342.0;651.0;367.0
700.0;-366.0;64.0;-664.0;377.0;-142.0;-25;-403.0;218.0;340.0;601.0;362.0
694.0;-419.0;188.0;-572.0;373.0;-231.0;-25;-419.0;396.0;360.0;549.0;361.0
627.0;-446.0;239.0;-533.0;369.0;-148.0;-25;-439.0;360.0;337.0;524.0;358.0
?;-455.0;205.0;-607.0;364.0;-37.0;-25;-463.0;?;323.0;556.0;363.0
425.0;-475.0;220.0;?;359.0;-30.0;-25;-485.0;350.0;355.0;557.0;364.0
459.0;-426.0;159.0;-691.0;352.0;47.0;-25;-508.0;288.0;357.0;581.0;360.0
395.0;-395.0;39.0;-647.0;346.0;160.0;?;-524.0;317.0;322.0;595.0;352.0
218.0;-441.0;14.0;-607.0;337.0;117.0;-25;-540.0;344.0;257.0;544.0;336.0
255.0;-531.0;4.0;-611.0;329.0;62.0;-25;-548.0;287.0;?;518.0;316.0
359.0;-524.0;26.0;-565.0;322.0;37.0;-25;-551.0;376.0;357.0;523.0;?
386.0;-474.0;86.0;?;316.0;83.0;-25;-551.0;360.0;221.0;504.0;280.0
421.0;-411.0;?;?;313.0;75.0;-25;-545.0;250.0;250.0;529.0;260.0
558.0;-360.0;151.0;-616.0;312.0;134.0;-26;?;178.0;91.0;540.0;240.0
549.0;-369.0;187.0;-593.0;309.0;83.0;-27;-534.0;205.0;128.0;548.0;220.0
536.0;-402.0;141.0;-529.0;307.0;121.0;-30;-525.0;153.0;81.0;503.0;203.0
