Accelerometer RWR accZ;InertialMeasurementUnit LLA accZ;InertialMeasurementUnit RUA accY;Accelerometer LWR accX;InertialMeasurementUnit LLA magneticY;InertialMeasurementUnit RLA accZ;InertialMeasurementUnit L-SHOE EuY;InertialMeasurementUnit RLA magneticY;Accelerometer RUA^ accZ;Accelerometer RUA_ accZ;Accelerometer LH accZ;InertialMeasurementUnit RUA magneticX
-88.0;249.0;-49.0;-12.0;578.0;429.0;-27;-258.0;104.0;452.0;0.0;347.0
-91.0;254.0;-49.0;-67.0;575.0;433.0;-27;-258.0;106.0;442.0;-22.0;349.0
-218.0;270.0;-49.0;-19.0;570.0;429.0;-27;-261.0;99.0;460.0;-40.0;348.0
-144.0;272.0;-53.0;-7.0;568.0;434.0;-27;-261.0;96.0;459.0;-57.0;348.0
-153.0;273.0;-58.0;-1.0;563.0;437.0;-27;-260.0;84.0;470.0;-57.0;348.0
-145.0;263.0;-58.0;18.0;561.0;424.0;-27;-260.0;101.0;479.0;-39.0;347.0
-102.0;253.0;-52.0;12.0;562.0;425.0;-27;-262.0;113.0;459.0;-68.0;347.0
-172.0;214.0;-44.0;-11.0;567.0;421.0;-27;-263.0;111.0;465.0;-65.0;347.0
-138.0;190.0;-76.0;-15.0;579.0;432.0;-27;-266.0;99.0;465.0;-33.0;347.0
-129.0;195.0;-69.0;-39.0;590.0;443.0;-27;-277.0;117.0;476.0;-11.0;350.0
-155.0;230.0;-44.0;-69.0;595.0;453.0;-27;-291.0;117.0;459.0;52.0;355.0
-241.0;278.0;-9.0;-43.0;605.0;446.0;-27;-326.0;130.0;480.0;-75.0;359.0
-159.0;157.0;-83.0;145.0;789.0;562.0;-24;-322.0;-82.0;377.0;-205.0;496.0
-20.0;202.0;-12.0;60.0;599.0;441.0;-27;-334.0;148.0;508.0;-158.0;362.0
-114.0;166.0;-4.0;-66.0;601.0;470.0;-27;-342.0;147.0;497.0;-30.0;366.0
-153.0;180.0;-8.0;-59.0;601.0;468.0;-27;-344.0;131.0;493.0;-30.0;365.0
-194.0;185.0;-21.0;-103.0;608.0;484.0;-27;-344.0;114.0;488.0;-2.0;370.0
-147.0;223.0;-22.0;-45.0;613.0;473.0;-27;-341.0;166.0;510.0;13.0;368.0
-219.0;229.0;0.0;-101.0;614.0;457.0;-27;-338.0;120.0;518.0;-44.0;367.0
-336.0;199.0;-214.0;132.0;228.0;552.0;-36;-330.0;-213.0;510.0;-448.0;292.0
-169.0;247.0;-26.0;-102.0;615.0;456.0;-27;-327.0;153.0;502.0;11.0;362.0
-180.0;269.0;-69.0;-33.0;610.0;446.0;-27;-313.0;158.0;505.0;-165.0;355.0
-92.0;220.0;40.0;57.0;578.0;431.0;-27;-268.0;125.0;489.0;-169.0;346.0
-140.0;203.0;23.0;58.0;567.0;452.0;-27;-255.0;130.0;485.0;-182.0;342.0
-70.0;195.0;30.0;19.0;563.0;451.0;-27;-245.0;96.0;470.0;-213.0;338.0
-80.0;154.0;-3.0;52.0;559.0;444.0;-27;-233.0;113.0;484.0;-126.0;334.0
-20.0;159.0;-29.0;27.0;556.0;453.0;-27;-226.0;139.0;518.0;-132.0;330.0
-126.0;193.0;-80.0;-22.0;554.0;461.0;-27;-219.0;197.0;492.0;-92.0;326.0
-185.0;215.0;-84.0;-66.0;549.0;384.0;-27;-223.0;172.0;484.0;4.0;325.0
-225.0;225.0;-103.0;-83.0;550.0;399.0;-27;-229.0;147.0;496.0;-27.0;328.0
-157.0;248.0;-91.0;-99.0;550.0;425.0;-27;-230.0;112.0;465.0;39.0;331.0
-162.0;293.0;-81.0;-73.0;552.0;431.0;-27;-238.0;109.0;456.0;32.0;334.0
-142.0;282.0;-49.0;-68.0;554.0;405.0;-27;-252.0;49.0;433.0;-69.0;339.0
148.0;115.0;-220.0;-166.0;-240.0;322.0;-10;-43.0;46.0;275.0;44.0;607.0
-13.0;90.0;20.0;-78.0;-210.0;353.0;-37;-115.0;101.0;388.0;35.0;603.0
-35.0;77.0;74.0;-78.0;-186.0;366.0;-45;-146.0;196.0;436.0;85.0;611.0
-84.0;302.0;580.0;85.0;-141.0;730.0;-35;-548.0;669.0;870.0;-243.0;546.0
-160.0;267.0;-57.0;0.0;562.0;466.0;-27;-284.0;88.0;412.0;-195.0;348.0
-172.0;192.0;-18.0;39.0;556.0;413.0;-27;-299.0;93.0;414.0;-139.0;352.0
-121.0;187.0;-3.0;12.0;559.0;359.0;-27;-301.0;108.0;467.0;-179.0;349.0
-111.0;203.0;-61.0;-75.0;560.0;457.0;-27;-300.0;151.0;442.0;-57.0;349.0
-12.0;232.0;-33.0;-68.0;565.0;407.0;-27;-298.0;152.0;422.0;-29.0;350.0
42.0;260.0;-76.0;-87.0;575.0;449.0;-27;-288.0;148.0;412.0;18.0;346.0
147.0;274.0;-112.0;-58.0;574.0;477.0;-27;-293.0;108.0;443.0;-21.0;347.0
45.0;244.0;-100.0;-54.0;573.0;476.0;-27;-298.0;122.0;412.0;-1.0;347.0
-30.0;224.0;-41.0;-69.0;571.0;448.0;-27;-303.0;152.0;419.0;-53.0;348.0
-44.0;298.0;4.0;31.0;574.0;446.0;-27;-311.0;124.0;425.0;-83.0;353.0
-71.0;329.0;5.0;5.0;583.0;441.0;-27;-315.0;70.0;410.0;-194.0;350.0
-111.0;310.0;-6.0;-43.0;585.0;412.0;-27;-323.0;122.0;438.0;-223.0;349.0
-29.0;207.0;-48.0;-32.0;591.0;401.0;-27;-335.0;154.0;480.0;-166.0;349.0
-78.0;96.0;-32.0;7.0;587.0;298.0;-27;-370.0;163.0;464.0;-162.0;352.0
-644.0;310.0;108.0;101.0;-486.0;523.0;-28;-336.0;267.0;605.0;-195.0;832.0
65.0;147.0;-82.0;-112.0;600.0;431.0;-27;-400.0;145.0;344.0;7.0;390.0
-261.0;223.0;131.0;-40.0;-313.0;381.0;-14;-248.0;184.0;581.0;-163.0;903.0
-468.0;355.0;17.0;202.0;-744.0;346.0;-28;-122.0;112.0;359.0;-231.0;839.0
-130.0;290.0;174.0;13.0;-295.0;383.0;-31;-96.0;287.0;543.0;52.0;712.0
-227.0;535.0;336.0;171.0;-417.0;310.0;-33;90.0;730.0;893.0;-202.0;377.0
-36.0;319.0;218.0;52.0;-302.0;325.0;-28;58.0;182.0;445.0;-30.0;669.0
223.0;327.0;-101.0;99.0;-334.0;229.0;-38;509.0;-59.0;185.0;-64.0;547.0
47.0;247.0;2.0;-57.0;615.0;467.0;-27;-420.0;108.0;363.0;-22.0;409.0
-19.0;273.0;34.0;-118.0;647.0;561.0;-27;-428.0;113.0;371.0;-28.0;421.0
-81.0;325.0;-215.0;-20.0;746.0;469.0;-29;-397.0;168.0;450.0;-76.0;516.0
146.0;180.0;42.0;-45.0;651.0;472.0;-27;-255.0;56.0;474.0;-60.0;368.0
79.0;164.0;93.0;-88.0;637.0;566.0;-27;-170.0;166.0;465.0;51.0;371.0
136.0;188.0;50.0;-68.0;626.0;617.0;-27;-132.0;215.0;635.0;119.0;368.0
-708.0;263.0;-64.0;78.0;302.0;548.0;-37;-172.0;249.0;657.0;-287.0;422.0
-53.0;229.0;132.0;-70.0;685.0;580.0;-27;-75.0;454.0;781.0;-41.0;325.0
12.0;205.0;26.0;-111.0;613.0;631.0;-27;-87.0;170.0;787.0;105.0;360.0
48.0;219.0;50.0;-94.0;607.0;621.0;-27;-76.0;216.0;725.0;77.0;354.0
-218.0;246.0;-24.0;-45.0;650.0;332.0;-27;-214.0;121.0;772.0;41.0;359.0
-172.0;244.0;-23.0;-28.0;655.0;293.0;-27;-209.0;78.0;715.0;50.0;350.0
-105.0;240.0;-4.0;-27.0;658.0;262.0;-27;-205.0;65.0;644.0;43.0;343.0
12.0;253.0;-25.0;-32.0;667.0;217.0;-27;-194.0;132.0;553.0;-8.0;330.0
231.0;256.0;27.0;2.0;677.0;231.0;-27;-229.0;102.0;512.0;-10.0;342.0
91.0;251.0;159.0;-9.0;674.0;265.0;-27;-304.0;100.0;485.0;-40.0;360.0
103.0;246.0;180.0;-22.0;674.0;253.0;-27;-350.0;122.0;487.0;-46.0;365.0
-8.0;245.0;-90.0;0.0;673.0;240.0;-27;-437.0;128.0;501.0;-46.0;352.0
-196.0;245.0;76.0;-47.0;672.0;179.0;-27;-346.0;191.0;340.0;-13.0;274.0
-82.0;250.0;97.0;-35.0;670.0;207.0;-27;-357.0;143.0;352.0;-6.0;276.0
-114.0;237.0;95.0;-29.0;675.0;183.0;-27;-337.0;142.0;396.0;-7.0;271.0
-229.0;241.0;146.0;-58.0;675.0;246.0;-27;-346.0;158.0;320.0;21.0;286.0
-164.0;239.0;-8.0;-64.0;673.0;369.0;-27;-309.0;168.0;386.0;-38.0;279.0
-193.0;236.0;72.0;-48.0;672.0;273.0;-27;-291.0;190.0;383.0;-32.0;274.0
-195.0;240.0;65.0;-47.0;671.0;408.0;-27;-282.0;261.0;452.0;4.0;277.0
-140.0;244.0;160.0;-37.0;669.0;297.0;-27;-278.0;224.0;461.0;1.0;282.0
-242.0;253.0;188.0;-43.0;669.0;294.0;-27;-279.0;207.0;480.0;-15.0;282.0
-244.0;246.0;204.0;-29.0;668.0;340.0;-27;-262.0;85.0;327.0;11.0;278.0
4.0;240.0;63.0;8.0;669.0;231.0;-27;-205.0;278.0;592.0;-19.0;236.0
-408.0;218.0;323.0;17.0;607.0;719.0;-27;-13.0;151.0;711.0;-62.0;223.0
-762.0;394.0;69.0;237.0;779.0;568.0;-17;463.0;248.0;584.0;-478.0;196.0
-158.0;197.0;176.0;-95.0;690.0;356.0;-27;-176.0;326.0;545.0;38.0;194.0
-408.0;304.0;196.0;70.0;263.0;564.0;-33;-17.0;121.0;614.0;-236.0;408.0
-114.0;225.0;190.0;-95.0;702.0;373.0;-27;-178.0;258.0;550.0;62.0;190.0
-475.0;249.0;-383.0;245.0;316.0;529.0;-33;368.0;-40.0;335.0;-711.0;152.0
-82.0;297.0;23.0;9.0;697.0;411.0;-27;-108.0;155.0;572.0;-22.0;263.0
-249.0;299.0;104.0;-6.0;605.0;670.0;-27;126.0;-110.0;452.0;-70.0;311.0
-575.0;292.0;79.0;19.0;695.0;473.0;-27;-183.0;113.0;632.0;-65.0;381.0
-188.0;228.0;36.0;-16.0;684.0;437.0;-27;-187.0;97.0;648.0;-49.0;322.0
-142.0;252.0;-101.0;-70.0;679.0;572.0;-27;-229.0;126.0;573.0;25.0;326.0
-190.0;247.0;-43.0;-73.0;677.0;404.0;-27;-235.0;189.0;535.0;22.0;327.0
-561.0;501.0;-316.0;165.0;1051.0;221.0;-22;381.0;-87.0;270.0;-466.0;509.0
-252.0;210.0;135.0;-45.0;676.0;295.0;-27;-97.0;82.0;640.0;-31.0;281.0
-223.0;206.0;10.0;-61.0;679.0;454.0;-27;-71.0;118.0;646.0;-11.0;261.0
11.0;161.0;-51.0;-71.0;693.0;355.0;-27;-315.0;-66.0;421.0;18.0;350.0
-142.0;181.0;-126.0;-69.0;682.0;336.0;-27;-276.0;19.0;428.0;33.0;337.0
-107.0;185.0;-211.0;-61.0;673.0;312.0;-27;-252.0;106.0;482.0;50.0;334.0
-229.0;250.0;-205.0;-118.0;645.0;352.0;-27;-176.0;117.0;487.0;38.0;325.0
132.0;339.0;-50.0;-129.0;-156.0;437.0;-29;-419.0;78.0;382.0;154.0;538.0
-603.0;225.0;71.0;-67.0;597.0;818.0;-27;-12.0;208.0;837.0;106.0;296.0
151.0;282.0;57.0;-200.0;-145.0;351.0;-29;-454.0;12.0;326.0;236.0;548.0
-388.0;-50.0;-322.0;-452.0;-82.0;310.0;-33;58.0;-189.0;276.0;617.0;323.0
-701.0;-243.0;-175.0;-515.0;243.0;368.0;-32;-512.0;-248.0;488.0;471.0;630.0
-687.0;290.0;57.0;114.0;262.0;390.0;-30;-130.0;108.0;876.0;-284.0;425.0
-1147.0;297.0;-100.0;117.0;275.0;425.0;-32;-99.0;-230.0;619.0;-291.0;402.0
-917.0;87.0;445.0;-179.0;-118.0;929.0;-29;619.0;685.0;1029.0;126.0;-137.0
274.0;151.0;-53.0;-135.0;54.0;398.0;-56;-503.0;-198.0;303.0;233.0;558.0
112.0;253.0;112.0;-30.0;-110.0;367.0;-28;-422.0;169.0;456.0;12.0;537.0
-353.0;-37.0;67.0;-107.0;140.0;531.0;-47;202.0;196.0;891.0;-110.0;183.0
6.0;320.0;111.0;141.0;-286.0;396.0;3;-277.0;13.0;304.0;-276.0;726.0
-526.0;-52.0;-80.0;-26.0;82.0;468.0;-72;179.0;155.0;826.0;-218.0;188.0
98.0;189.0;49.0;-21.0;-149.0;324.0;-16;-348.0;114.0;375.0;-92.0;567.0
202.0;101.0;44.0;40.0;-68.0;209.0;-5;-357.0;210.0;420.0;-79.0;591.0
235.0;72.0;-82.0;-35.0;-147.0;197.0;-24;-431.0;-7.0;403.0;-409.0;627.0
17.0;153.0;181.0;-241.0;-84.0;519.0;-30;86.0;-114.0;530.0;205.0;203.0
3.0;140.0;71.0;-326.0;-161.0;436.0;-30;50.0;-106.0;684.0;111.0;224.0
-34.0;313.0;11.0;23.0;698.0;375.0;-53;-461.0;204.0;427.0;-95.0;451.0
-157.0;320.0;-35.0;24.0;238.0;453.0;-20;0.0;131.0;598.0;62.0;311.0
-263.0;290.0;165.0;-15.0;241.0;822.0;-20;-65.0;372.0;959.0;-16.0;323.0
-654.0;229.0;313.0;-42.0;557.0;786.0;-27;42.0;391.0;882.0;-21.0;100.0
-214.0;144.0;78.0;-312.0;-75.0;594.0;-29;238.0;83.0;834.0;188.0;202.0
90.0;201.0;76.0;124.0;-305.0;415.0;-23;220.0;100.0;792.0;-204.0;178.0
22.0;195.0;-95.0;-129.0;-270.0;548.0;-28;42.0;326.0;782.0;-42.0;204.0
-245.0;218.0;113.0;-134.0;-265.0;607.0;-27;-27.0;118.0;470.0;-39.0;171.0
-92.0;224.0;115.0;-165.0;-242.0;625.0;-37;-50.0;121.0;539.0;-111.0;187.0
-168.0;-243.0;219.0;17.0;-249.0;582.0;-84;-136.0;127.0;821.0;-165.0;246.0
-245.0;-71.0;37.0;-11.0;-328.0;555.0;-77;-228.0;227.0;841.0;-58.0;286.0
-72.0;42.0;-120.0;-503.0;-380.0;577.0;-41;-342.0;301.0;754.0;471.0;322.0
-205.0;277.0;141.0;-157.0;-161.0;491.0;-27;-896.0;216.0;654.0;-15.0;746.0
-470.0;-8.0;384.0;25.0;-116.0;494.0;-36;-509.0;253.0;622.0;-127.0;772.0
-504.0;170.0;632.0;-306.0;-164.0;775.0;-31;-595.0;801.0;878.0;52.0;654.0
-208.0;80.0;279.0;-126.0;-262.0;518.0;-26;-363.0;492.0;573.0;4.0;680.0
-392.0;260.0;295.0;6.0;689.0;822.0;-28;-252.0;356.0;893.0;-345.0;462.0
-301.0;108.0;308.0;-131.0;-326.0;542.0;-30;-518.0;786.0;918.0;-203.0;684.0
-304.0;190.0;264.0;-90.0;125.0;908.0;-36;497.0;290.0;1069.0;-39.0;200.0
-238.0;277.0;-10.0;-120.0;-298.0;611.0;-25;-265.0;434.0;531.0;59.0;567.0
-307.0;177.0;140.0;-196.0;-527.0;337.0;-28;100.0;205.0;620.0;175.0;443.0
-189.0;274.0;287.0;64.0;-293.0;379.0;-26;-289.0;13.0;644.0;-120.0;511.0
248.0;199.0;338.0;36.0;-234.0;363.0;-26;-353.0;449.0;695.0;-262.0;524.0
228.0;43.0;220.0;90.0;-123.0;332.0;-25;-414.0;357.0;580.0;-224.0;535.0
168.0;21.0;167.0;106.0;-96.0;284.0;-25;-434.0;352.0;551.0;-206.0;543.0
-306.0;305.0;-13.0;-217.0;223.0;810.0;-23;295.0;282.0;709.0;27.0;167.0
64.0;-31.0;147.0;50.0;-80.0;235.0;-24;-452.0;370.0;553.0;-210.0;547.0
97.0;-67.0;142.0;-57.0;-79.0;188.0;-20;-467.0;335.0;542.0;-182.0;551.0
133.0;-94.0;152.0;-161.0;-46.0;83.0;-9;-497.0;267.0;510.0;-28.0;555.0
-182.0;139.0;-16.0;-265.0;103.0;388.0;-35;-669.0;-52.0;747.0;203.0;520.0
-789.0;260.0;417.0;80.0;-441.0;868.0;-35;459.0;572.0;1015.0;-167.0;-315.0
-85.0;145.0;-29.0;-80.0;88.0;237.0;-34;-554.0;249.0;722.0;11.0;508.0
-16.0;101.0;-91.0;-97.0;81.0;283.0;-30;-531.0;211.0;619.0;29.0;505.0
5.0;133.0;-184.0;-113.0;127.0;364.0;-14;-493.0;88.0;489.0;11.0;496.0
89.0;309.0;-222.0;-56.0;188.0;334.0;-11;-472.0;78.0;478.0;18.0;492.0
0.0;252.0;-256.0;-120.0;299.0;426.0;-23;-444.0;68.0;406.0;42.0;487.0
44.0;186.0;-43.0;-140.0;337.0;475.0;-45;-438.0;46.0;364.0;106.0;491.0
109.0;178.0;-59.0;-153.0;57.0;529.0;-30;-403.0;146.0;319.0;84.0;683.0
148.0;203.0;70.0;-59.0;73.0;527.0;-29;-446.0;127.0;322.0;-1.0;705.0
-338.0;-384.0;-234.0;-375.0;-78.0;535.0;-28;207.0;39.0;601.0;375.0;182.0
142.0;192.0;297.0;-28.0;86.0;481.0;-29;-486.0;64.0;330.0;-11.0;721.0
-44.0;102.0;165.0;85.0;143.0;447.0;-26;-543.0;-217.0;222.0;-171.0;788.0
121.0;169.0;137.0;-264.0;182.0;456.0;-26;-510.0;109.0;612.0;28.0;810.0
269.0;277.0;573.0;-18.0;291.0;604.0;-23;-963.0;531.0;735.0;-17.0;703.0
-104.0;-319.0;22.0;-59.0;-83.0;657.0;-72;20.0;-50.0;666.0;213.0;280.0
238.0;348.0;75.0;-95.0;169.0;147.0;-31;-497.0;305.0;458.0;29.0;1114.0
171.0;255.0;-89.0;-9.0;180.0;238.0;-31;-497.0;79.0;275.0;-171.0;972.0
-182.0;-100.0;1.0;-256.0;-33.0;575.0;-61;-51.0;110.0;823.0;17.0;342.0
38.0;42.0;-123.0;25.0;193.0;279.0;-35;-275.0;273.0;419.0;-129.0;859.0
-1.0;1.0;-121.0;23.0;241.0;234.0;-49;-273.0;263.0;425.0;-223.0;889.0
300.0;348.0;-179.0;-372.0;542.0;577.0;-27;-51.0;141.0;398.0;15.0;246.0
233.0;258.0;-37.0;-133.0;490.0;359.0;-30;-71.0;165.0;480.0;-151.0;214.0
403.0;174.0;111.0;-83.0;455.0;152.0;-31;-102.0;12.0;319.0;-165.0;199.0
-77.0;17.0;-310.0;-32.0;-17.0;444.0;-54;140.0;-137.0;572.0;-11.0;240.0
-141.0;301.0;-262.0;-230.0;173.0;463.0;-59;67.0;-232.0;467.0;98.0;285.0
-608.0;2.0;-418.0;-274.0;367.0;404.0;-35;-9.0;-240.0;373.0;-353.0;497.0
-237.0;-92.0;-554.0;-291.0;296.0;369.0;-32;-197.0;-12.0;360.0;324.0;754.0
-82.0;124.0;-383.0;-212.0;304.0;432.0;-34;-95.0;-3.0;444.0;7.0;406.0
-97.0;260.0;559.0;105.0;-727.0;708.0;-44;137.0;691.0;826.0;-510.0;-379.0
-74.0;137.0;-236.0;-184.0;331.0;244.0;-28;-178.0;10.0;500.0;-35.0;434.0
-162.0;-119.0;-203.0;-184.0;258.0;274.0;-28;-191.0;-417.0;337.0;-250.0;352.0
-373.0;-73.0;-477.0;-241.0;370.0;256.0;-34;-33.0;-284.0;292.0;-493.0;513.0
-440.0;128.0;-224.0;92.0;435.0;262.0;-28;-280.0;-107.0;557.0;-368.0;525.0
99.0;48.0;-439.0;61.0;678.0;152.0;-28;-423.0;114.0;684.0;-359.0;519.0
54.0;66.0;-535.0;-142.0;-100.0;838.0;-21;-17.0;54.0;681.0;47.0;325.0
-266.0;79.0;-415.0;-273.0;-250.0;353.0;-32;-70.0;144.0;747.0;168.0;369.0
-127.0;377.0;-3.0;-141.0;559.0;453.0;-28;-403.0;-69.0;535.0;-43.0;553.0
-146.0;-10.0;-336.0;-140.0;8.0;549.0;-63;189.0;275.0;799.0;-140.0;175.0
146.0;64.0;-141.0;133.0;32.0;164.0;-9;-410.0;194.0;416.0;-249.0;611.0
32.0;42.0;-106.0;99.0;87.0;203.0;-16;-440.0;219.0;373.0;-225.0;619.0
4.0;25.0;-182.0;39.0;144.0;253.0;-25;-473.0;209.0;377.0;-107.0;627.0
738.0;102.0;241.0;96.0;-546.0;386.0;-36;-287.0;69.0;360.0;-241.0;479.0
48.0;188.0;-95.0;-7.0;-597.0;236.0;-28;-171.0;143.0;332.0;-128.0;812.0
221.0;-145.0;190.0;-277.0;310.0;314.0;-60;-319.0;314.0;450.0;198.0;779.0
-50.0;289.0;115.0;-110.0;-260.0;314.0;-15;-338.0;-117.0;459.0;-42.0;631.0
214.0;98.0;154.0;-56.0;-185.0;380.0;-46;-19.0;261.0;430.0;-35.0;509.0
85.0;247.0;-101.0;-77.0;-541.0;187.0;-16;-380.0;76.0;418.0;242.0;952.0
74.0;360.0;-116.0;-83.0;-172.0;292.0;-15;-306.0;321.0;607.0;147.0;629.0
49.0;309.0;-126.0;-34.0;-146.0;273.0;-15;-285.0;254.0;550.0;-102.0;623.0
73.0;473.0;-166.0;249.0;-363.0;206.0;-24;-446.0;24.0;495.0;-598.0;702.0
-112.0;286.0;-250.0;137.0;-327.0;246.0;-29;-421.0;-127.0;390.0;-426.0;517.0
96.0;96.0;-33.0;288.0;-127.0;266.0;-15;-182.0;30.0;356.0;-80.0;578.0
135.0;260.0;-52.0;2.0;-421.0;190.0;-27;-76.0;-74.0;200.0;-59.0;484.0
-9.0;60.0;-383.0;-66.0;-568.0;87.0;-34;0.0;-252.0;109.0;-261.0;635.0
130.0;154.0;-128.0;-51.0;-199.0;392.0;-87;3.0;183.0;387.0;12.0;477.0
53.0;146.0;-47.0;-3.0;-183.0;403.0;-85;9.0;215.0;479.0;-85.0;472.0
83.0;119.0;38.0;-17.0;-176.0;408.0;-81;18.0;266.0;406.0;-69.0;467.0
-31.0;106.0;51.0;-34.0;-184.0;386.0;-82;35.0;113.0;370.0;-61.0;463.0
-29.0;99.0;58.0;-77.0;-191.0;360.0;-77;60.0;19.0;350.0;-27.0;463.0
-341.0;637.0;-592.0;249.0;-362.0;184.0;-29;-939.0;-312.0;419.0;-683.0;712.0
258.0;183.0;65.0;7.0;142.0;318.0;-23;-748.0;259.0;372.0;-65.0;733.0
227.0;235.0;-253.0;10.0;160.0;155.0;-25;-560.0;-91.0;158.0;134.0;600.0
-48.0;34.0;99.0;-55.0;-259.0;305.0;-44;146.0;146.0;401.0;-33.0;445.0
10.0;186.0;150.0;-117.0;-516.0;355.0;-14;316.0;149.0;455.0;105.0;361.0
-25.0;238.0;7.0;-24.0;-413.0;315.0;-27;84.0;42.0;510.0;1.0;421.0
-61.0;118.0;38.0;-90.0;-624.0;253.0;-14;-187.0;159.0;490.0;-47.0;345.0
78.0;249.0;-35.0;-54.0;-376.0;204.0;-27;40.0;178.0;445.0;-37.0;447.0
133.0;261.0;-74.0;28.0;-429.0;152.0;-27;157.0;33.0;313.0;-170.0;408.0
-88.0;198.0;-208.0;178.0;-795.0;349.0;-34;-174.0;-55.0;393.0;-520.0;703.0
30.0;211.0;-106.0;-57.0;-486.0;261.0;-14;319.0;-42.0;285.0;12.0;359.0
242.0;95.0;-113.0;47.0;-60.0;446.0;-81;57.0;47.0;380.0;-30.0;507.0
236.0;83.0;109.0;-12.0;-48.0;421.0;-84;21.0;155.0;387.0;-185.0;520.0
132.0;65.0;147.0;-47.0;-48.0;399.0;-81;-17.0;188.0;367.0;-148.0;539.0
61.0;45.0;119.0;-85.0;-67.0;382.0;-82;-68.0;-117.0;315.0;7.0;569.0
-10.0;34.0;102.0;-87.0;-85.0;371.0;-67;-85.0;75.0;414.0;-41.0;579.0
12.0;36.0;142.0;-58.0;-140.0;312.0;-43;-112.0;273.0;446.0;37.0;598.0
8.0;50.0;-203.0;-171.0;-218.0;329.0;-27;-65.0;227.0;390.0;102.0;627.0
31.0;81.0;-143.0;-169.0;-211.0;400.0;-26;-51.0;197.0;318.0;115.0;642.0
130.0;299.0;61.0;-240.0;5.0;317.0;-26;-167.0;-29.0;306.0;-14.0;712.0
171.0;101.0;-61.0;-61.0;396.0;140.0;-20;-481.0;125.0;268.0;72.0;1167.0
139.0;143.0;-301.0;-218.0;-81.0;127.0;-9;-392.0;-86.0;143.0;222.0;518.0
118.0;106.0;-76.0;-199.0;-262.0;-45.0;-24;-272.0;94.0;188.0;155.0;445.0
144.0;79.0;14.0;-117.0;-261.0;265.0;-28;-140.0;78.0;338.0;101.0;450.0
243.0;181.0;-88.0;-92.0;-373.0;279.0;-28;110.0;-11.0;313.0;134.0;391.0
99.0;254.0;107.0;-125.0;610.0;337.0;-32;-459.0;133.0;480.0;77.0;443.0
203.0;-52.0;132.0;-44.0;313.0;424.0;-1;-471.0;203.0;421.0;-255.0;361.0
148.0;124.0;-360.0;9.0;215.0;217.0;-12;-359.0;263.0;499.0;-226.0;317.0
556.0;-12.0;-441.0;-101.0;435.0;257.0;-28;-451.0;276.0;492.0;-119.0;430.0
-417.0;-319.0;14.0;-234.0;754.0;398.0;-57;-734.0;119.0;770.0;93.0;842.0
-67.0;115.0;-87.0;-137.0;363.0;561.0;-23;-423.0;152.0;565.0;-42.0;617.0
-29.0;219.0;83.0;-70.0;550.0;601.0;-23;-380.0;125.0;482.0;-71.0;790.0
190.0;179.0;158.0;-99.0;458.0;646.0;-31;-488.0;-2.0;722.0;42.0;640.0
-124.0;-314.0;304.0;-460.0;868.0;597.0;-29;-877.0;294.0;789.0;437.0;874.0
94.0;181.0;-194.0;-39.0;674.0;251.0;-20;-964.0;-54.0;384.0;5.0;877.0
-273.0;574.0;-285.0;427.0;-381.0;178.0;-27;-594.0;-383.0;298.0;-741.0;801.0
170.0;18.0;95.0;-45.0;171.0;405.0;-80;-289.0;276.0;799.0;-76.0;551.0
-197.0;87.0;-231.0;-65.0;-224.0;573.0;-31;-65.0;72.0;705.0;-38.0;341.0
-113.0;142.0;184.0;-236.0;44.0;552.0;-82;-276.0;189.0;492.0;-73.0;562.0
-317.0;392.0;-216.0;-262.0;-31.0;706.0;-52;-121.0;325.0;549.0;-91.0;551.0
299.0;317.0;384.0;153.0;-332.0;552.0;-33;-166.0;479.0;699.0;-218.0;114.0
131.0;269.0;-18.0;-228.0;561.0;470.0;-28;-426.0;372.0;695.0;-5.0;403.0
152.0;319.0;-143.0;-252.0;560.0;482.0;-28;-374.0;244.0;581.0;-41.0;462.0
-448.0;215.0;641.0;43.0;354.0;737.0;-33;-472.0;733.0;832.0;-442.0;509.0
-212.0;0.0;80.0;-150.0;628.0;512.0;-24;-222.0;211.0;731.0;-52.0;441.0
-165.0;20.0;89.0;-157.0;662.0;328.0;-24;-298.0;333.0;775.0;10.0;492.0
-148.0;-366.0;680.0;-514.0;1043.0;675.0;-32;-587.0;762.0;736.0;445.0;488.0
217.0;-22.0;-341.0;-158.0;108.0;313.0;-29;-659.0;-115.0;524.0;31.0;607.0
-375.0;-26.0;-178.0;-484.0;284.0;714.0;-20;-788.0;154.0;560.0;344.0;583.0
10.0;81.0;-197.0;-164.0;99.0;380.0;-56;-514.0;181.0;502.0;150.0;569.0
-287.0;89.0;71.0;-222.0;225.0;409.0;-32;-823.0;45.0;490.0;-115.0;718.0
32.0;-198.0;-156.0;-480.0;170.0;231.0;-25;-690.0;-139.0;353.0;312.0;565.0
492.0;-586.0;-217.0;-817.0;188.0;-200.0;-27;-326.0;-109.0;-103.0;807.0;605.0
1.0;24.0;-50.0;-351.0;19.0;238.0;-28;-411.0;50.0;320.0;210.0;580.0
88.0;129.0;-55.0;-293.0;-56.0;327.0;-27;-304.0;85.0;308.0;242.0;560.0
174.0;97.0;-185.0;-27.0;-163.0;288.0;-27;-200.0;36.0;345.0;134.0;532.0
