MotorData.IsAcceleration;MotorData.ActPosition;MotorData.Motor_Pos1reached;MotorData.ActSpeed;MotorData.IsForce;MotorData.ActCurrent;NVL_Recv_Ind.GL_NonMetall;NVL_Recv_Ind.GL_Metall;PLC_PRG.MaterialIsMetal;MotorData.Motor_Pos4reached
0;22011;1;0;-38;-178;1;0;0;0
0;22011;1;0;-40;-180;1;0;0;0
0;22011;1;0;-38;-185;1;0;0;0
0;22011;1;0;-38;-182;1;?;0;0
0;22011;?;0;-38;-182;?;0;0;0
0;22011;1;0;?;-182;1;0;0;0
0;22011;1;0;-39;-186;1;0;0;0
0;22011;?;0;-38;-185;1;0;?;0
0;22011;1;0;-40;-165;1;0;0;0
0;?;?;0;-39;-169;1;0;0;0
0;22011;1;0;-39;-169;1;0;0;0
0;22011;1;0;-41;-174;1;0;0;0
0;22011;1;0;-37;-186;1;0;0;0
0;22011;1;0;-40;-175;1;0;0;0
0;?;1;0;-40;-175;?;0;?;0
0;22040;1;0;232;-49;1;0;0;0
?;27115;0;67454;164;808;1;0;0;0
0;31117;0;89117;?;920;1;0;0;0
1015;37526;0;70992;?;288;1;0;0;0
1015;37526;0;70992;194;288;1;0;0;?
1015;37526;0;70992;194;288;1;0;0;0
-1015;40716;0;96541;233;620;1;0;0;0
?;?;0;64960;57;1136;1;0;0;0
?;51446;0;67628;141;718;1;0;0;0
-1015;51446;0;67628;141;718;1;0;0;0
-1015;57768;?;66178;103;371;1;0;0;0
0;61509;0;91727;160;822;1;0;0;0
0;67454;0;89639;166;18;1;0;0;?
0;73776;0;85086;102;669;1;0;0;0
0;73776;0;85086;102;669;1;0;0;0
0;77053;?;65569;?;188;1;0;0;0
0;84013;0;65569;46;231;1;0;0;0
1015;87696;0;82911;100;829;1;0;0;0
1015;87696;0;82911;100;829;1;0;0;0
1015;87696;0;82911;100;829;1;0;0;0
-1015;94569;?;67686;144;367;?;0;0;0
-1015;97846;0;83056;173;564;1;0;0;0
0;103762;0;81838;172;667;1;0;0;0
0;107039;0;64728;?;94;1;0;0;0
0;107039;0;64728;43;?;1;0;0;0
0;113680;0;85115;40;880;1;0;0;0
1015;119770;0;61248;152;755;1;0;0;0
0;122960;0;73051;4;667;1;0;0;0
0;?;0;72906;135;-63;1;0;0;0
0;129543;0;72906;135;-63;1;0;0;0
-1015;?;0;85318;-1;894;1;0;0;0
0;138649;0;67512;192;230;1;0;0;0
1015;145290;0;76183;30;515;1;0;0;0
1015;145290;0;76183;30;515;1;0;0;0
1015;145290;0;76183;30;515;1;0;0;0
0;148741;0;78416;39;1049;1;0;0;?
-1015;154425;0;86159;167;81;1;0;0;0
0;161124;?;91611;?;299;1;0;0;0
-1015;164488;0;71224;-12;648;1;0;?;0
-1015;164488;0;71224;-12;648;1;0;0;0
0;170346;0;80968;122;257;1;0;0;0
0;173623;0;93293;4;320;1;0;0;0
0;180409;0;68585;108;-109;1;0;0;0
?;183686;0;86478;41;408;1;0;0;?
-1015;183686;0;86478;41;408;1;0;0;0
-1015;189776;0;68991;24;323;1;0;0;0
0;192821;0;93206;7;463;?;0;0;0
0;199955;0;76444;90;92;1;0;0;0
0;199955;0;?;90;92;?;0;0;?
0;206741;0;92887;-5;?;1;0;0;0
0;206741;0;92887;-5;-300;1;0;0;0
0;209931;0;78358;43;?;1;0;0;0
-1015;216572;0;70847;186;932;1;?;0;0
0;219704;0;68005;78;387;1;0;0;0
0;219704;?;68005;78;387;1;0;0;0
-2030;225707;0;64873;240;334;1;0;0;0
1015;229535;0;82360;-29;91;1;0;0;0
1015;235538;0;96454;0;?;1;0;?;0
0;241947;0;63568;147;697;1;0;0;0
0;241947;0;63568;147;697;1;0;0;0
0;245630;0;75516;71;609;1;?;0;0
0;251633;0;58232;56;7;1;0;0;0
0;258100;0;78039;30;?;1;?;0;0
0;258100;0;78039;30;879;1;0;0;0
0;258100;0;?;30;879;1;0;0;0
-1015;261696;0;75400;56;603;1;0;0;0
0;267786;0;98078;180;436;1;0;0;0
0;271005;0;73312;100;366;1;?;0;0
0;277791;0;92568;?;201;1;0;0;0
0;277791;0;92568;73;201;1;?;0;0
0;283794;0;88015;157;466;1;0;0;0
0;287158;0;?;138;849;1;0;0;0
0;294031;0;78358;-3;241;1;0;0;0
0;297221;0;84854;61;859;1;0;0;0
0;297221;0;84854;61;859;1;0;?;0
-1015;303543;?;71427;?;713;1;0;0;0
0;?;0;70615;154;?;1;0;0;0
1015;313229;0;89697;73;500;1;0;0;0
1015;313229;0;89697;73;500;1;0;?;0
1015;313229;0;89697;73;500;1;0;?;0
0;319319;0;60929;60;5;1;0;0;0
0;322509;0;65453;60;553;1;0;0;0
0;329788;?;?;-60;?;1;0;0;0
0;333007;0;63452;46;545;1;0;0;?
?;333007;0;63452;46;545;1;0;0;0
?;339010;0;83491;11;189;1;0;0;0
0;345709;0;70847;102;297;1;0;?;0
1015;349073;0;83984;182;842;1;0;0;0
?;349073;0;83984;182;842;1;0;0;0
0;354989;0;66294;?;583;1;0;0;0
0;358527;0;82969;89;22;1;0;0;0
?;365313;0;82418;189;344;1;0;0;0
0;365313;?;82418;189;344;1;0;0;0
-1015;368764;0;91756;56;959;1;0;0;0
-1015;368764;0;91756;56;959;1;0;0;0
0;374680;0;86101;220;270;1;0;0;0
1015;381727;0;87551;202;706;1;0;0;0
1015;384859;0;66468;119;340;1;0;0;0
1015;384859;0;66468;119;340;1;0;0;0
-986;389876;0;54810;135;964;1;0;0;0
0;389992;0;0;92;104;1;0;0;0
0;389992;?;0;90;427;1;0;0;1
0;389992;0;0;93;413;1;0;0;1
0;389992;0;?;93;413;1;?;0;1
0;389992;0;0;93;413;1;0;0;1
0;389992;0;0;92;411;1;0;0;1
0;389992;0;0;92;427;1;0;0;1
0;?;0;0;92;427;1;0;0;1
0;389992;0;0;93;413;1;0;0;1
0;389992;0;0;93;413;1;0;0;1
0;389992;0;0;93;417;1;0;0;1
0;389992;0;0;93;410;?;0;0;1
0;389992;0;0;91;421;1;?;0;1
0;389992;0;0;94;407;1;0;0;1
0;389992;0;0;94;407;1;0;0;1
0;389992;0;0;?;411;1;0;0;?
0;389992;0;0;91;419;1;0;0;1
0;?;0;0;92;434;1;0;0;1
0;389992;0;?;92;434;1;0;0;1
0;389992;?;0;92;425;1;0;0;1
0;389992;0;0;92;425;1;0;0;?
0;?;0;0;92;421;1;0;0;1
0;389992;0;0;92;421;1;0;0;1
0;389992;0;0;96;417;1;0;0;1
0;389992;?;0;96;417;1;0;0;1
-986;387527;0;-88856;-213;-412;1;0;0;0
?;383699;0;?;-109;-347;1;0;0;0
-1015;377754;0;?;-205;-377;1;0;0;0
-1015;?;0;-85057;-205;-377;1;0;0;0
-1015;371751;0;-98310;-90;-754;1;0;0;0
0;368155;0;-95555;-125;-364;1;0;0;0
0;361282;0;-94134;-207;-336;1;0;0;0
0;?;0;-82099;-51;-180;1;0;0;0
0;358237;0;-82099;-51;?;1;0;0;0
0;351190;0;?;-201;46;1;0;0;0
0;348000;0;-65685;-150;-409;1;0;0;0
0;341852;0;-83230;-45;-220;1;0;0;0
0;341852;0;-83230;-45;-220;1;0;0;0
0;341852;0;?;-45;-220;1;0;0;0
-1015;338633;0;-55303;0;?;1;0;0;0
1015;331441;0;-95816;?;-644;1;0;0;0
0;325119;0;?;-64;-288;1;0;0;0
0;325119;0;-58116;-64;-288;1;0;0;0
0;321929;0;-90770;-235;-861;1;0;0;0
0;314969;0;-69020;49;-614;1;0;0;0
1015;309111;0;-77082;-79;58;1;0;0;0
1015;306066;?;-55216;?;14;1;0;0;0
1015;306066;0;-55216;-28;?;1;0;0;0
0;299367;0;-65279;-101;29;1;0;0;0
-1015;296235;0;-93873;18;-855;1;0;0;0
0;289739;0;-73718;-175;-321;1;0;0;0
0;?;0;-73196;-93;20;1;0;0;0
0;286085;0;-73196;-93;20;1;0;0;0
0;286085;0;-73196;-93;20;1;0;0;0
1015;280082;0;-68846;-143;-73;1;0;0;0
?;273818;0;-73080;-122;-203;1;0;0;0
0;270309;0;-62495;2;-547;1;0;0;0
-1015;264219;0;-82621;-90;-450;1;0;0;0
-1015;264219;0;-82621;-90;-450;1;0;0;0
0;258158;0;-74704;-100;123;1;0;0;0
0;253518;0;-71833;-41;-47;1;0;0;0
0;250386;0;-62176;-93;467;1;0;0;0
0;250386;0;-62176;-93;467;1;0;0;0
1015;244470;0;-88682;-96;?;1;0;0;0
0;238380;0;-97962;-37;-189;1;0;0;0
0;234871;0;-74936;-119;-13;1;0;0;0
0;229013;0;?;0;14;1;0;0;0
0;229013;0;-75458;0;14;1;0;0;0
0;229013;0;-75458;0;14;1;0;0;0
1015;222778;0;-83172;-169;-158;1;0;0;0
0;218950;0;-93206;7;-33;1;0;0;0
0;213092;0;-81896;-166;-185;1;0;0;0
0;213092;0;-81896;-166;-185;?;0;0;0
0;207031;0;-93293;50;-752;1;0;0;0
0;?;0;-69484;-89;-557;1;0;0;0
0;197345;0;-68672;-79;-528;1;0;0;0
1015;191110;0;-74588;-148;-361;?;0;0;0
1015;191110;0;-74588;-148;-361;1;0;0;0
0;187485;0;-79605;?;62;1;0;?;0
0;181743;0;-92887;-86;-731;1;0;0;0
-1015;175740;0;-78416;-236;-57;1;0;0;0
-1015;175740;0;-78416;-236;-57;1;0;0;0
-1015;172608;0;-80185;-141;-337;1;0;0;0
-1015;165822;0;-82708;-184;-55;1;0;0;0
-1015;165822;0;-82708;-184;-55;1;0;0;0
-1015;162603;0;-81229;-42;-230;1;0;0;0
-1015;162603;0;-81229;-42;-230;1;0;0;0
1015;153004;0;-69194;-104;-503;1;0;0;0
1015;153004;0;-69194;-104;-503;1;0;0;0
-1015;146450;0;-68962;-20;-882;1;0;0;0
3045;143260;0;-61712;-147;-60;1;0;0;0
0;140012;0;10875;-92;-700;1;?;?;0
0;140012;0;10875;-92;-700;1;0;0;0
0;140012;0;0;-37;-166;1;0;0;0
0;140012;0;0;-34;-172;1;0;0;0
0;140012;0;0;-33;-170;1;0;0;0
0;140012;0;0;-35;-155;1;0;0;0
0;140012;0;0;-35;-155;1;0;0;0
0;?;0;0;-35;-155;1;0;0;0
0;140012;0;0;-36;-165;?;0;0;0
0;140012;0;0;?;-178;1;0;0;0
0;140012;0;0;-37;-156;1;0;0;0
0;140012;0;0;-38;-172;1;0;0;0
0;140012;?;0;-38;-172;1;0;0;0
0;140012;0;0;-36;-175;1;0;0;0
0;140012;0;0;-36;-172;1;0;0;0
?;140012;0;0;-36;-183;1;0;0;0
0;140012;0;0;-38;-167;1;0;0;0
0;140012;0;0;-38;-167;1;0;0;0
?;140012;0;0;-40;-159;1;0;0;?
0;140012;0;0;-39;-179;1;0;0;0
0;140012;0;0;-39;-179;1;0;0;0
0;140012;0;0;-32;-169;1;0;0;0
?;140012;0;0;-32;-169;1;0;0;0
0;?;0;0;-37;-174;1;0;0;0
0;?;0;?;-36;?;1;?;0;0
0;140012;0;0;-35;-171;1;0;0;0
0;140012;0;0;-35;-167;1;0;0;?
0;140012;0;?;-35;-167;1;0;0;?
0;140012;0;0;-36;-165;1;0;0;0
0;140012;0;0;-37;-169;1;0;0;0
0;140012;0;0;-36;-179;1;0;0;0
0;140012;0;0;-36;-179;1;0;0;0
0;140012;0;?;-36;-179;1;0;0;?
0;140012;0;0;-35;-144;1;0;0;0
0;140012;0;0;-36;-169;1;0;0;?
0;140012;0;0;-40;-169;1;0;0;0
0;140012;0;0;-36;-174;1;0;0;?
0;140012;0;0;-36;-174;1;0;0;0
0;140012;?;0;-38;-177;1;0;0;0
0;140012;0;0;-37;-183;1;0;0;0
0;140012;0;0;-34;-165;1;0;0;0
0;140012;0;0;-36;-177;1;0;0;0
0;140012;0;0;-36;-177;1;0;0;0
0;140012;0;0;-34;-161;1;0;0;0
0;140012;0;0;-35;-153;1;0;0;0
0;140012;0;0;-40;?;1;0;0;0
0;140012;0;0;-40;-172;1;0;0;0
0;140012;0;0;-36;-174;1;0;0;0
0;140012;0;0;-36;-174;1;0;0;0
0;140012;0;0;-35;?;1;?;0;0
0;140012;0;0;-35;-144;1;0;0;0
0;140012;0;0;-37;?;1;0;0;0
0;140012;0;0;-37;-171;1;0;0;0
0;140012;0;0;-36;-159;1;0;0;0
0;140012;0;0;-40;-167;1;0;0;0
0;140012;0;0;-38;-161;1;0;0;0
0;140012;0;0;-38;-161;?;0;0;0
0;140012;0;0;-35;-174;1;0;0;0
0;140012;0;0;-37;-165;1;0;0;0
0;140012;0;0;-37;-173;1;0;0;0
0;140012;?;0;-39;-179;1;0;0;0
0;140012;0;0;-39;-179;1;0;0;0
0;140012;0;0;-39;-179;1;0;0;0
0;140012;0;0;-37;-159;1;0;0;0
0;140012;0;0;-36;-166;1;0;0;?
0;140012;0;0;-34;-168;1;0;0;0
0;140012;0;0;-34;-168;?;0;0;0
0;140012;?;0;-34;-166;1;0;0;0
0;140012;0;0;-35;-175;1;0;0;0
0;140012;0;0;-36;-161;1;0;0;0
0;140012;0;0;?;-166;1;0;0;0
0;140012;0;0;-35;-166;1;0;0;0
0;140012;0;0;?;-164;1;0;0;0
0;140012;0;0;-37;-148;1;0;0;0
0;140012;0;0;-38;-149;?;0;0;0
0;140012;0;0;-39;-167;1;0;0;0
0;140012;?;0;-39;-167;1;0;0;0
0;140012;0;0;-39;-167;1;0;0;0
0;140012;0;0;-37;-170;1;0;0;0
0;140012;0;0;-36;-160;1;?;0;0
0;140012;0;0;-35;-177;1;0;0;0
0;140012;0;0;-35;-177;1;0;0;0
0;140012;?;0;-37;-175;1;0;0;0
0;140012;0;0;-36;-167;1;0;0;0
0;140012;0;0;-38;-167;1;0;0;0
0;140012;0;0;-38;-170;1;0;0;?
0;?;?;0;-38;-170;1;0;0;0
0;140012;?;0;-36;-173;?;?;0;0
0;140012;0;0;-37;-181;1;0;0;0
0;140012;0;0;-35;-165;1;0;0;0
0;140012;0;0;-35;?;1;0;0;0
0;140012;0;0;-38;-175;1;?;0;0
0;140012;0;0;-38;-175;1;0;0;0
0;140012;0;0;-37;-166;1;0;?;0
0;140012;0;0;-36;-156;1;0;0;?
0;140012;?;0;-33;-154;1;0;0;0
?;140012;0;0;-33;-154;?;0;0;0
0;140012;0;0;-38;-160;1;?;0;0
0;140012;0;0;-37;-154;1;0;0;0
0;140012;0;0;-38;?;1;0;0;?
0;140012;0;0;-38;-145;1;0;0;0
0;140012;0;?;-37;-179;1;0;0;0
0;140012;0;0;-37;-177;1;0;0;0
0;140012;0;0;-35;-159;1;0;0;0
0;140012;0;0;-39;-174;1;0;0;0
0;140012;0;?;-39;-169;1;0;0;0
0;140012;0;0;-39;-169;1;0;0;0
0;140012;0;0;-39;-169;1;0;0;0
?;140012;0;0;-38;-177;1;0;0;0
0;140012;0;0;?;-155;1;0;0;?
0;140012;0;0;-35;-142;1;0;0;0
0;140012;0;0;-35;-142;1;0;0;0
0;140012;0;0;-38;-181;1;0;0;0
0;140012;0;0;?;-174;1;0;0;0
0;140012;0;0;-35;-142;1;0;0;0
0;140012;0;0;-35;-170;1;?;0;0
0;140012;0;0;-35;-170;1;0;0;0
0;140012;0;0;-36;-172;1;0;0;0
0;140012;0;0;-35;-161;1;0;0;0
0;140012;0;0;-36;-159;1;0;?;0
0;140012;0;0;-39;-175;1;0;0;0
0;140012;0;0;-39;-175;1;0;0;0
0;140012;0;0;-39;-175;1;0;0;0
-2001;137373;0;-89001;-84;-779;1;0;0;0
0;133777;0;-81983;-149;-136;1;0;0;0
1015;127455;0;-65337;-202;-664;1;0;0;0
0;121394;0;-95613;-53;152;1;0;0;0
0;121394;0;-95613;-53;152;1;0;?;0
1015;118175;0;-81287;-245;?;1;0;0;0
0;111708;0;-82621;3;0;1;0;0;0
0;108663;0;-96338;-173;-363;1;0;0;0
0;108663;0;-96338;-173;-363;1;0;0;0
0;102428;0;-65569;6;-610;1;0;0;0
0;98252;0;-71398;-80;-307;1;0;0;0
0;?;0;-83578;-25;-469;1;0;0;0
0;92104;0;?;-25;-469;1;0;0;0
0;86246;0;-81055;-26;-823;1;0;0;0
0;86246;0;-81055;-26;-823;1;0;0;0
0;82592;0;-72500;-107;-854;1;0;?;0
-1015;76502;0;-71514;-63;-686;1;0;0;?
0;70499;0;-82360;-201;-288;1;0;0;0
0;66816;0;-99528;-17;-479;?;0;0;0
0;66816;0;-99528;-17;-479;1;0;0;0
0;60494;0;-84245;-73;-46;1;?;0;0
0;54346;0;-97991;-2;-822;1;0;0;0
1015;50257;0;-82708;-234;?;1;0;?;0
1015;50257;0;-82708;-234;-318;1;0;0;0
1015;44167;0;-62901;-148;-496;1;0;0;0
0;41064;0;-90248;-178;-961;1;0;0;0
0;34423;0;?;-62;-75;1;0;0;0
0;34423;0;-87783;-62;-75;1;?;0;0
1015;?;0;-84332;-44;-72;1;0;0;0
1015;30798;0;-84332;-44;-72;1;0;0;0
0;24476;0;-94569;-51;-813;1;0;0;?
0;22127;0;0;41;-507;1;0;0;0
0;22011;0;0;-44;?;1;0;0;0
0;22011;0;0;-44;-183;1;0;0;0
0;22011;1;0;-41;-187;1;0;0;0
0;22011;1;0;-46;-198;1;0;0;0
0;22011;1;0;-43;-198;1;?;0;0
0;22011;1;0;-43;-198;1;0;0;0
0;22011;1;0;-43;-185;1;0;0;0
0;22011;1;0;-43;-194;1;0;0;0
0;22011;1;0;-43;-189;1;0;0;0
0;22011;1;0;-41;-203;1;0;0;0
0;22011;1;0;-41;-203;1;0;0;0
0;22011;1;0;-43;-200;1;0;0;0
0;22011;1;0;-43;-200;1;0;0;0
0;22011;1;0;-44;-192;1;0;0;0
?;22011;1;0;-46;-199;1;0;0;0
0;22011;1;0;-46;-199;1;0;0;0
0;?;1;0;-44;-196;1;0;0;0
0;22011;1;0;-43;-195;1;0;0;0
0;22011;1;0;-43;-200;1;0;0;0
0;22011;1;0;-42;-198;1;0;0;0
0;22011;1;0;-42;-198;1;0;0;0
0;22011;1;0;-43;-192;1;0;?;0
0;22011;1;0;-41;-196;1;0;0;0
0;22011;1;0;-41;-203;1;0;?;0
0;22156;1;-5626;-43;1119;1;0;0;0
0;22156;1;-5626;-43;1119;1;0;0;0
0;?;1;-5626;-43;?;1;0;0;0
0;24795;0;?;55;525;1;0;0;0
-1015;31755;0;72558;183;396;1;0;0;0
0;35206;0;86710;157;20;1;0;0;0
0;35206;0;86710;157;20;1;0;0;0
-1015;41528;0;85869;173;852;1;0;0;0
0;47763;0;100485;150;763;1;0;0;0
-1015;?;0;93902;160;515;1;0;0;0
0;56956;0;67744;156;326;1;0;0;0
0;56956;0;?;156;326;1;0;0;0
?;60871;0;57304;48;700;1;0;0;0
1015;66874;0;68904;-10;620;1;0;0;0
0;72964;0;75632;99;107;1;0;0;0
0;72964;0;75632;99;107;1;0;0;0
?;72964;0;75632;99;107;1;0;0;0
0;76792;0;56057;198;867;1;0;0;0
0;?;0;84187;172;1020;1;0;0;0
0;86478;0;83404;135;156;1;?;0;0
-1015;92887;0;78039;183;504;1;?;?;?
-1015;92887;?;78039;183;504;1;0;0;0
0;98890;0;66787;?;432;1;0;?;0
-1015;102022;0;74704;100;-122;1;0;0;0
?;107764;0;76125;93;486;?;0;0;0
0;111360;0;73602;119;?;1;0;0;0
1015;117682;0;85144;6;715;1;0;0;0
1015;117682;0;85144;6;715;1;?;0;0
0;123453;0;63887;101;573;1;0;0;0
0;127049;0;65656;143;278;1;0;0;0
0;127049;0;65656;143;278;1;0;0;0
0;132965;0;96454;115;340;1;0;0;0
?;132965;0;96454;115;?;1;0;0;0
0;138968;0;65511;167;751;1;0;0;0
-1015;142825;0;81664;156;676;1;0;0;0
0;148654;0;87116;182;779;1;0;0;0
0;151699;0;75545;161;809;1;0;0;0
0;151699;0;75545;161;809;1;0;0;0
0;158485;0;66352;172;?;1;0;0;0
1015;164430;0;81867;-25;196;1;0;0;0
1015;167533;0;73660;0;387;1;0;0;0
1015;174174;0;82969;96;292;1;0;0;0
1015;174174;0;82969;96;292;1;0;0;0
1015;177857;0;67483;149;879;1;0;0;0
0;184005;0;79141;48;-211;1;0;0;0
0;184005;0;79141;48;-211;1;0;0;0
0;184005;0;79141;48;-211;1;0;0;0
-1015;?;0;95787;86;-209;1;?;0;0
0;194967;0;92017;74;808;1;0;0;0
0;201057;0;84477;42;-22;1;0;0;0
0;204508;0;82476;54;-145;1;0;0;0
0;?;0;87551;123;49;1;0;0;0
0;211555;0;87551;123;49;1;?;0;0
0;214658;0;76241;150;57;1;?;0;0
0;220661;0;86304;46;723;1;0;0;0
1015;223706;0;67831;?;537;1;?;0;0
?;223706;0;67831;158;537;1;0;0;0
1015;230492;0;100137;40;86;1;0;0;0
1015;230492;0;?;40;?;1;0;0;0
1015;236669;0;66555;?;400;1;0;0;0
0;239801;0;66352;38;803;1;0;0;0
0;246587;0;92307;13;234;1;0;0;0
0;246587;0;92307;13;234;1;0;0;0
0;249719;0;96541;3;147;?;0;0;?
0;256911;0;67425;-8;205;1;0;0;0
-1015;260826;0;68469;37;565;1;0;0;?
-1015;260826;?;68469;37;565;?;0;0;0
0;267003;0;84216;203;291;1;0;0;0
0;273064;0;104313;83;553;1;0;0;?
?;276834;0;89784;50;27;1;0;0;0
0;282750;0;68759;111;233;1;0;0;0
?;282750;0;68759;111;233;1;?;0;0
0;282750;0;68759;111;?;1;0;0;0
0;288753;?;81780;-10;545;1;0;0;0
0;292581;0;94453;247;499;1;0;0;0
0;298526;0;77430;-27;?;1;0;0;0
1015;301629;0;87348;48;431;1;0;0;0
1015;?;0;87348;48;431;1;0;0;0
0;?;0;80301;224;55;1;0;0;0
0;314998;0;67860;151;188;1;0;0;0
?;318362;0;81983;163;278;1;0;0;0
0;318362;0;81983;163;278;1;0;0;0
1015;324104;0;72471;223;?;1;0;0;0
-1015;327729;0;89407;-35;866;1;0;0;0
1015;334109;0;93293;28;-189;1;0;0;0
1015;334109;0;93293;28;-189;1;0;0;0
1015;340112;0;61364;147;940;1;0;0;0
1015;343969;0;68092;28;673;1;0;0;0
1015;343969;0;68092;28;673;?;0;0;0
1015;350117;0;85173;250;9;1;0;0;?
0;356352;0;93583;19;-47;1;0;0;?
0;356352;0;93583;19;-47;1;0;0;?
0;359716;0;?;105;528;1;0;0;0
0;366212;0;89697;16;544;0;1;1;0
?;369315;0;76444;54;504;0;1;1;0
0;376594;0;68614;215;796;0;1;1;0
0;376594;0;?;215;796;0;1;?;0
-1015;379552;0;59305;130;743;0;?;1;?
-1015;?;0;95700;103;975;0;1;1;?
-2001;389992;0;13572;179;573;0;1;1;0
-2001;389992;0;13572;179;573;0;1;1;0
0;389992;0;10904;84;210;0;1;1;0
0;389992;0;10904;84;210;0;1;1;0
0;389992;0;0;83;384;0;1;1;1
0;389992;0;0;83;384;0;1;1;1
0;389992;0;0;80;381;0;1;1;1
0;389992;0;0;80;381;?;1;1;1
0;389992;0;0;83;?;0;1;1;1
0;389992;0;0;84;384;0;1;1;1
0;389992;0;0;83;373;0;1;1;1
0;389992;0;0;84;380;0;1;1;1
0;389992;0;?;84;380;0;1;1;1
0;389992;0;0;83;379;0;1;1;1
0;389992;0;0;85;364;0;1;1;1
0;389992;0;0;82;372;0;1;1;1
0;389992;0;0;82;372;0;1;1;1
0;389992;0;0;82;372;?;1;1;1
0;389992;0;0;84;382;0;1;1;1
0;389992;0;0;79;385;0;?;1;1
0;389992;0;0;85;?;0;1;1;1
0;389992;0;0;83;380;?;1;?;1
0;389992;0;0;83;380;0;1;1;1
0;389992;0;0;82;373;0;1;1;1
0;389992;0;0;83;395;0;1;1;1
0;389992;0;0;82;?;0;1;1;1
0;389992;0;0;82;380;0;1;1;1
0;388977;0;-57942;-100;-607;0;1;1;0
1015;381843;0;-85231;-190;-625;0;1;1;0
0;376014;0;-86623;-129;-817;0;1;1;0
0;?;0;-80533;-164;-963;0;1;1;0
0;372882;0;-80533;-164;-963;0;1;1;0
0;366415;0;-88073;-202;43;0;1;1;0
?;366415;0;-88073;-202;43;0;1;1;0
0;363457;0;-82534;-195;-1124;0;1;1;0
1015;357048;0;?;-179;-292;0;1;1;0
1015;?;0;-87348;-179;-292;0;1;1;0
-1015;350407;0;-81432;10;-281;1;?;1;0
0;347188;0;-67396;-172;-284;1;0;1;0
1015;341040;0;-75371;-75;-273;1;0;1;0
0;337125;0;-85956;-77;-577;1;0;?;0
0;337125;0;-85956;-77;-577;1;0;1;0
0;331122;0;-87464;-153;-805;1;0;1;0
0;325264;0;-78735;-49;?;1;0;1;0
0;321668;0;-94308;-153;-4;1;0;1;0
0;321668;0;-94308;-153;-4;1;0;1;0
0;315607;0;-81026;-173;-890;1;0;1;0
0;309604;0;-65105;-146;-682;1;0;1;0
0;309604;0;-65105;-146;-682;1;0;1;0
0;306066;0;-82998;-149;104;1;0;1;0
0;300005;0;-76618;-81;109;1;0;1;0
-1015;294002;0;-81664;-31;-1065;1;0;1;0
0;290783;0;-67280;-122;10;1;0;1;?
0;290783;0;-67280;-122;10;1;0;1;?
0;283765;0;-88711;-145;-599;1;0;1;0
0;280865;0;-85289;-34;-732;1;0;1;0
1015;274456;0;-71659;-90;-120;1;0;1;0
1015;274456;0;-71659;-90;-120;1;0;1;0
?;274456;0;-71659;-90;-120;1;0;1;?
0;268076;0;-86072;12;-730;1;0;1;0
0;264857;0;-94134;-162;-70;1;0;1;0
2001;260014;0;-21460;58;-111;1;0;1;0
0;260014;?;0;6;18;1;0;1;0
0;260014;0;0;6;18;1;0;1;0
0;260014;0;0;4;28;1;0;0;0
0;260014;0;0;3;21;1;0;0;0
0;260014;0;0;4;33;1;0;?;0
0;260014;0;0;?;33;1;0;0;0
0;260014;0;0;7;33;1;0;0;0
0;260014;0;0;9;44;1;0;0;0
0;260014;0;0;?;44;1;0;0;0
0;260014;0;0;6;35;1;0;0;0
0;260014;0;0;7;25;1;0;0;0
0;260014;?;0;7;25;1;0;0;0
0;260014;0;0;5;44;1;0;0;0
0;260014;0;0;6;12;1;0;0;0
0;260014;0;0;5;27;1;0;0;0
0;260014;0;0;5;27;1;0;0;?
0;260014;0;0;5;32;1;?;?;0
0;260014;0;0;9;31;1;0;0;0
0;260014;?;0;6;29;1;0;0;0
0;260014;0;?;6;21;1;0;0;0
0;260014;0;0;6;21;1;0;0;0
0;260014;0;0;6;26;1;0;0;0
0;260014;0;0;6;11;1;0;0;?
0;260014;0;0;6;11;1;0;0;0
?;260014;0;0;8;?;1;0;0;0
0;260014;0;0;8;17;1;0;0;0
0;260014;0;0;8;27;1;0;0;0
0;260014;?;0;3;33;1;0;0;0
0;260014;?;0;9;17;?;0;0;0
0;260014;0;0;7;21;1;0;0;0
?;260014;0;0;7;21;1;0;0;0
0;260014;0;0;6;35;1;0;0;0
0;260014;0;0;6;19;1;0;0;0
?;260014;0;0;6;35;?;0;0;0
0;?;0;0;6;35;1;0;0;?
0;260014;0;0;7;29;1;0;0;0
0;260014;0;0;6;28;1;0;0;0
0;260014;0;0;6;52;1;?;0;0
0;260014;0;0;6;52;1;0;0;0
0;260014;0;0;6;52;1;0;0;0
0;260014;0;0;4;34;1;0;0;0
?;260014;0;0;3;35;1;0;0;0
0;260014;0;0;7;41;1;0;0;0
0;260014;0;0;7;21;1;0;0;0
0;260014;0;0;7;21;1;0;?;0
0;260014;0;0;6;44;1;0;?;0
0;260014;0;0;4;17;1;0;0;0
0;260014;0;0;5;21;1;0;0;0
?;260014;0;0;7;35;1;0;0;0
0;?;0;0;7;35;1;0;0;0
0;260014;0;0;7;28;1;0;0;0
0;260014;0;0;4;?;1;0;0;0
0;260014;0;0;4;35;1;0;0;0
0;260014;0;0;4;35;1;0;0;0
?;260014;0;0;7;22;1;0;0;0
0;260014;0;0;7;22;1;0;0;0
0;260014;0;0;5;35;1;0;0;0
0;260014;0;0;7;26;?;0;0;0
