InertialMeasurementUnit L-SHOE EuX;InertialMeasurementUnit LLA Quaternion3;InertialMeasurementUnit LLA Quaternion1;InertialMeasurementUnit RLA Quaternion2;InertialMeasurementUnit LUA magneticZ;InertialMeasurementUnit LLA magneticX;Accelerometer LWR accZ;InertialMeasurementUnit LLA accY;InertialMeasurementUnit BACK Quaternion1;Accelerometer LUA^ accX;Accelerometer LWR accX
168;704.0;609.0;538.0;534.0;?;489.0;-167.0;685.0;516.0;-259.0
168;710.0;621.0;549.0;?;69.0;467.0;-283.0;695.0;575.0;-356.0
168;711.0;634.0;?;519.0;107.0;454.0;-324.0;702.0;428.0;-374.0
167;?;650.0;548.0;517.0;131.0;?;?;702.0;428.0;-396.0
170;697.0;669.0;546.0;513.0;172.0;427.0;?;697.0;379.0;?
165;685.0;689.0;541.0;513.0;215.0;444.0;-182.0;691.0;366.0;-459.0
?;675.0;709.0;536.0;?;266.0;365.0;-125.0;685.0;335.0;-393.0
168;?;726.0;?;503.0;306.0;467.0;-249.0;679.0;?;-447.0
164;?;743.0;520.0;490.0;340.0;?;?;674.0;415.0;-532.0
?;645.0;757.0;511.0;474.0;381.0;512.0;-472.0;670.0;?;-605.0
144;633.0;770.0;503.0;459.0;?;?;-476.0;667.0;?;-721.0
202;621.0;?;494.0;439.0;457.0;713.0;-461.0;664.0;410.0;-724.0
119;611.0;789.0;486.0;426.0;486.0;387.0;-446.0;661.0;?;-525.0
-151;606.0;793.0;480.0;415.0;508.0;?;-410.0;659.0;390.0;?
?;606.0;793.0;474.0;408.0;521.0;450.0;-383.0;656.0;?;-276.0
?;609.0;790.0;470.0;408.0;525.0;504.0;-487.0;653.0;440.0;-289.0
?;613.0;787.0;?;417.0;521.0;433.0;-612.0;649.0;?;-274.0
?;621.0;781.0;475.0;437.0;510.0;303.0;-614.0;647.0;469.0;-271.0
?;629.0;?;?;?;500.0;204.0;?;645.0;397.0;-273.0
-116;639.0;766.0;494.0;?;476.0;114.0;?;?;359.0;-213.0
-132;?;750.0;502.0;521.0;?;102.0;-283.0;642.0;?;-146.0
-214;664.0;729.0;504.0;?;376.0;97.0;-144.0;646.0;284.0;-98.0
-9;?;705.0;502.0;?;320.0;?;-167.0;651.0;241.0;?
?;?;678.0;505.0;?;272.0;120.0;-234.0;654.0;194.0;-81.0
152;702.0;647.0;509.0;573.0;202.0;108.0;-260.0;657.0;?;?
153;?;613.0;513.0;578.0;125.0;160.0;-218.0;661.0;209.0;-99.0
158;726.0;?;514.0;581.0;33.0;249.0;-207.0;?;?;-161.0
142;?;550.0;514.0;581.0;-38.0;360.0;-150.0;671.0;208.0;-203.0
156;735.0;526.0;516.0;580.0;-91.0;414.0;-97.0;674.0;208.0;?
146;737.0;510.0;518.0;575.0;-139.0;692.0;-73.0;675.0;257.0;-767.0
146;738.0;502.0;520.0;?;-167.0;723.0;-89.0;?;?;?
?;738.0;501.0;?;570.0;-174.0;511.0;-100.0;676.0;371.0;-211.0
144;737.0;510.0;526.0;570.0;-168.0;411.0;-108.0;?;?;-96.0
145;734.0;530.0;529.0;569.0;-156.0;273.0;-148.0;676.0;748.0;?
145;?;560.0;532.0;573.0;-106.0;243.0;-237.0;?;?;-221.0
145;717.0;?;538.0;579.0;?;304.0;?;675.0;601.0;-377.0
145;699.0;641.0;541.0;585.0;74.0;?;-530.0;679.0;505.0;-430.0
145;677.0;673.0;537.0;582.0;155.0;220.0;-765.0;684.0;444.0;-407.0
145;655.0;693.0;530.0;579.0;198.0;225.0;-493.0;?;298.0;-363.0
145;?;704.0;525.0;568.0;?;?;-110.0;678.0;177.0;-385.0
145;630.0;712.0;516.0;557.0;251.0;343.0;108.0;671.0;216.0;?
?;633.0;720.0;503.0;545.0;?;434.0;42.0;664.0;248.0;?
145;642.0;729.0;?;545.0;273.0;442.0;?;657.0;288.0;-382.0
144;?;737.0;473.0;542.0;293.0;558.0;-388.0;?;?;-421.0
146;650.0;744.0;?;?;312.0;?;-426.0;644.0;?;-431.0
142;648.0;?;440.0;529.0;?;602.0;?;640.0;466.0;-427.0
151;646.0;754.0;426.0;521.0;?;613.0;-345.0;?;?;?
141;645.0;?;412.0;516.0;360.0;696.0;?;632.0;376.0;-466.0
149;646.0;757.0;?;512.0;374.0;552.0;-435.0;628.0;382.0;-461.0
153;648.0;756.0;386.0;509.0;379.0;334.0;-428.0;625.0;438.0;?
?;?;752.0;371.0;508.0;378.0;280.0;-433.0;622.0;347.0;?
211;659.0;747.0;358.0;508.0;368.0;317.0;-517.0;621.0;363.0;-328.0
47;665.0;?;345.0;515.0;357.0;296.0;-558.0;620.0;427.0;-224.0
-196;672.0;?;330.0;524.0;?;206.0;?;617.0;?;-299.0
-162;?;727.0;320.0;534.0;323.0;92.0;-509.0;?;?;-285.0
-160;685.0;721.0;315.0;552.0;307.0;49.0;-572.0;?;?;-252.0
-161;689.0;715.0;?;?;279.0;30.0;-374.0;622.0;?;-224.0
?;694.0;706.0;308.0;586.0;260.0;?;-180.0;627.0;?;-224.0
?;700.0;695.0;298.0;597.0;?;?;-136.0;632.0;?;-213.0
?;?;684.0;291.0;607.0;?;44.0;-145.0;637.0;241.0;-229.0
152;711.0;673.0;?;612.0;?;143.0;-129.0;?;228.0;-244.0
138;?;?;284.0;617.0;189.0;145.0;?;?;257.0;-257.0
165;?;646.0;273.0;?;166.0;?;-15.0;649.0;254.0;?
146;730.0;632.0;?;621.0;151.0;?;31.0;653.0;244.0;-288.0
160;?;620.0;264.0;621.0;?;?;14.0;655.0;302.0;-350.0
153;744.0;611.0;263.0;621.0;111.0;483.0;-27.0;657.0;316.0;-384.0
?;747.0;607.0;266.0;620.0;98.0;505.0;?;657.0;340.0;-414.0
156;748.0;608.0;274.0;621.0;99.0;?;?;655.0;338.0;-368.0
154;746.0;614.0;269.0;622.0;102.0;437.0;-119.0;?;352.0;-342.0
155;?;624.0;255.0;622.0;?;452.0;-138.0;652.0;357.0;-403.0
155;738.0;?;236.0;621.0;143.0;573.0;-180.0;652.0;?;-465.0
?;732.0;?;210.0;619.0;181.0;528.0;-268.0;653.0;364.0;-395.0
155;722.0;668.0;159.0;616.0;?;384.0;-400.0;655.0;342.0;?
155;?;?;?;613.0;231.0;361.0;-454.0;657.0;350.0;-330.0
154;695.0;701.0;31.0;611.0;261.0;340.0;-438.0;660.0;462.0;-358.0
154;683.0;713.0;1.0;602.0;288.0;253.0;?;664.0;470.0;-351.0
?;673.0;723.0;-22.0;?;319.0;439.0;-340.0;667.0;439.0;-285.0
154;664.0;731.0;-62.0;589.0;337.0;332.0;-434.0;669.0;?;-319.0
154;657.0;736.0;-35.0;587.0;356.0;366.0;-479.0;668.0;?;-273.0
?;?;?;-30.0;585.0;?;374.0;?;?;410.0;-279.0
154;656.0;734.0;-37.0;582.0;373.0;393.0;?;671.0;375.0;-260.0
154;663.0;728.0;-38.0;580.0;361.0;430.0;-236.0;675.0;329.0;-282.0
154;673.0;?;-38.0;579.0;?;470.0;-291.0;681.0;?;-284.0
154;681.0;?;-42.0;580.0;335.0;?;-328.0;686.0;317.0;-298.0
?;692.0;697.0;?;585.0;316.0;450.0;-399.0;691.0;?;?
154;699.0;?;?;593.0;295.0;448.0;-365.0;696.0;437.0;-243.0
154;?;675.0;-29.0;600.0;272.0;448.0;?;699.0;485.0;-219.0
?;705.0;666.0;-26.0;610.0;259.0;359.0;?;700.0;475.0;-185.0
154;705.0;658.0;?;?;?;304.0;-324.0;699.0;?;?
154;?;651.0;?;627.0;?;254.0;?;?;417.0;-250.0
154;702.0;642.0;-22.0;637.0;224.0;248.0;-337.0;?;?;-309.0
154;700.0;632.0;?;?;208.0;271.0;-339.0;696.0;?;-296.0
152;699.0;618.0;-23.0;641.0;187.0;286.0;-305.0;695.0;267.0;-319.0
155;698.0;?;-17.0;638.0;165.0;?;-298.0;690.0;247.0;-325.0
?;698.0;589.0;-13.0;635.0;142.0;343.0;-224.0;?;220.0;-424.0
154;?;577.0;?;634.0;118.0;?;-164.0;681.0;220.0;-497.0
?;?;568.0;-11.0;634.0;91.0;438.0;-184.0;681.0;140.0;?
147;?;561.0;-10.0;634.0;?;476.0;-259.0;682.0;107.0;-498.0
172;718.0;557.0;?;?;64.0;526.0;-301.0;?;66.0;-443.0
139;718.0;555.0;-12.0;626.0;62.0;479.0;-319.0;689.0;146.0;-519.0
185;?;555.0;?;620.0;63.0;?;-309.0;692.0;?;-580.0
173;714.0;?;-15.0;?;?;513.0;?;695.0;341.0;-561.0
-127;708.0;?;-14.0;600.0;94.0;544.0;-408.0;701.0;196.0;?
-202;697.0;573.0;-14.0;?;107.0;466.0;?;706.0;159.0;?
-133;682.0;580.0;-14.0;575.0;129.0;424.0;-483.0;?;131.0;-495.0
-167;671.0;?;-16.0;566.0;144.0;426.0;-436.0;712.0;?;?
-146;664.0;?;-19.0;?;163.0;441.0;-446.0;714.0;181.0;-441.0
-145;659.0;588.0;-19.0;?;170.0;?;?;715.0;275.0;?
-144;651.0;585.0;-20.0;531.0;177.0;?;-615.0;718.0;240.0;-409.0
-135;639.0;580.0;-20.0;507.0;190.0;313.0;-596.0;720.0;?;-381.0
-131;623.0;572.0;-24.0;478.0;206.0;283.0;?;721.0;296.0;-365.0
-126;609.0;?;-30.0;444.0;222.0;?;-478.0;720.0;278.0;?
-123;595.0;545.0;-37.0;415.0;226.0;239.0;-394.0;720.0;264.0;-327.0
?;586.0;528.0;-43.0;383.0;230.0;231.0;-365.0;719.0;292.0;-324.0
-106;579.0;?;-52.0;?;?;201.0;-355.0;718.0;?;?
-96;575.0;491.0;-61.0;329.0;214.0;275.0;-335.0;?;239.0;?
-89;572.0;472.0;?;304.0;189.0;?;-291.0;715.0;?;-303.0
?;570.0;453.0;-78.0;286.0;?;304.0;-260.0;?;237.0;-303.0
-100;570.0;435.0;-85.0;?;156.0;?;-242.0;?;?;-283.0
?;?;418.0;-89.0;255.0;135.0;?;-220.0;709.0;283.0;-282.0
-100;571.0;402.0;-93.0;243.0;114.0;425.0;-202.0;707.0;346.0;-304.0
-100;570.0;388.0;?;231.0;93.0;472.0;-212.0;705.0;378.0;-326.0
-100;566.0;377.0;-102.0;?;81.0;570.0;-228.0;703.0;381.0;-239.0
?;560.0;?;-104.0;?;76.0;581.0;-240.0;701.0;372.0;-161.0
-100;555.0;362.0;?;184.0;73.0;?;-197.0;699.0;?;-144.0
-100;?;357.0;-114.0;?;73.0;583.0;-213.0;?;410.0;-175.0
-100;556.0;351.0;-121.0;168.0;76.0;573.0;-226.0;700.0;469.0;-123.0
-100;559.0;?;-127.0;163.0;78.0;633.0;-271.0;701.0;495.0;-81.0
-100;561.0;336.0;?;155.0;?;602.0;-357.0;702.0;495.0;?
?;?;327.0;-131.0;146.0;79.0;566.0;-370.0;704.0;491.0;-170.0
-100;562.0;?;-130.0;?;?;519.0;?;?;?;-213.0
-100;567.0;313.0;-128.0;?;72.0;?;-336.0;712.0;432.0;-272.0
-100;?;308.0;?;?;65.0;564.0;?;714.0;376.0;-303.0
-100;582.0;305.0;-123.0;160.0;?;561.0;-374.0;716.0;327.0;-346.0
?;587.0;?;-119.0;?;51.0;537.0;-360.0;717.0;287.0;-359.0
-100;593.0;317.0;-117.0;?;45.0;?;-390.0;718.0;?;-388.0
-100;599.0;332.0;?;224.0;46.0;424.0;-410.0;?;332.0;?
?;602.0;350.0;-117.0;248.0;50.0;?;?;716.0;?;?
-100;599.0;370.0;-119.0;263.0;56.0;?;-476.0;?;395.0;-424.0
-100;?;?;-120.0;271.0;67.0;410.0;-497.0;714.0;365.0;-418.0
-100;576.0;411.0;-119.0;276.0;?;404.0;?;714.0;?;-383.0
-100;560.0;431.0;-116.0;279.0;110.0;400.0;-436.0;713.0;?;-385.0
-100;?;449.0;-114.0;?;128.0;396.0;-367.0;711.0;353.0;?
-100;543.0;?;?;291.0;138.0;432.0;?;710.0;348.0;-364.0
-100;541.0;476.0;-118.0;297.0;150.0;438.0;-367.0;?;316.0;-364.0
-100;540.0;?;?;?;159.0;442.0;-408.0;707.0;277.0;-335.0
?;540.0;?;?;306.0;162.0;463.0;-393.0;?;?;-319.0
-100;542.0;487.0;?;308.0;164.0;467.0;-364.0;?;278.0;-307.0
?;547.0;486.0;-120.0;315.0;?;?;-353.0;707.0;315.0;-315.0
-100;554.0;483.0;?;323.0;?;464.0;-370.0;?;355.0;-285.0
?;560.0;478.0;?;327.0;159.0;499.0;-383.0;706.0;335.0;-282.0
-100;565.0;?;-127.0;330.0;151.0;484.0;-388.0;706.0;?;-263.0
-100;570.0;465.0;-142.0;330.0;145.0;445.0;-379.0;705.0;302.0;-284.0
?;575.0;458.0;-161.0;328.0;142.0;495.0;-362.0;706.0;294.0;?
-100;?;451.0;-179.0;332.0;137.0;477.0;-369.0;706.0;287.0;?
-100;?;?;?;330.0;128.0;?;-390.0;706.0;293.0;-298.0
-100;592.0;434.0;-217.0;328.0;119.0;457.0;-411.0;707.0;?;-295.0
-100;593.0;426.0;-232.0;324.0;?;421.0;-425.0;708.0;333.0;-302.0
-100;592.0;419.0;?;316.0;109.0;416.0;-398.0;709.0;354.0;-304.0
-100;589.0;413.0;?;307.0;108.0;?;-355.0;709.0;384.0;-292.0
-100;585.0;?;-265.0;296.0;107.0;411.0;-366.0;709.0;386.0;-310.0
-100;580.0;?;?;284.0;108.0;?;-383.0;?;383.0;-306.0
-100;575.0;402.0;?;272.0;?;408.0;-366.0;709.0;364.0;-281.0
-100;570.0;399.0;-275.0;?;110.0;418.0;-349.0;708.0;311.0;-287.0
-100;567.0;397.0;-268.0;258.0;110.0;411.0;-343.0;708.0;319.0;-303.0
-101;566.0;?;?;254.0;106.0;399.0;-321.0;?;330.0;-275.0
-101;567.0;?;-260.0;?;99.0;?;-312.0;?;356.0;-281.0
?;568.0;386.0;-255.0;?;95.0;?;-333.0;709.0;357.0;?
-102;566.0;381.0;-252.0;248.0;93.0;584.0;-361.0;708.0;339.0;-303.0
-103;564.0;377.0;-250.0;?;89.0;590.0;-315.0;707.0;324.0;-324.0
-104;565.0;375.0;-247.0;245.0;86.0;588.0;-282.0;705.0;317.0;-324.0
-104;569.0;375.0;-243.0;247.0;84.0;573.0;?;703.0;312.0;-294.0
-104;573.0;374.0;-241.0;255.0;79.0;589.0;-348.0;702.0;341.0;?
-104;575.0;374.0;-239.0;259.0;77.0;524.0;-369.0;?;362.0;?
-104;574.0;376.0;-239.0;260.0;78.0;?;-391.0;699.0;408.0;-351.0
-104;571.0;?;-235.0;259.0;84.0;520.0;?;698.0;?;-344.0
-105;564.0;379.0;-225.0;250.0;?;494.0;-513.0;698.0;?;-372.0
-105;555.0;379.0;-215.0;?;?;476.0;-515.0;697.0;347.0;-359.0
-105;546.0;378.0;-211.0;236.0;112.0;?;-454.0;?;352.0;?
-105;542.0;?;-210.0;231.0;118.0;?;-426.0;?;?;?
-105;539.0;374.0;-212.0;?;?;352.0;-472.0;692.0;304.0;-270.0
-105;535.0;370.0;-215.0;212.0;123.0;303.0;-477.0;690.0;289.0;-290.0
-104;528.0;365.0;-215.0;198.0;128.0;275.0;?;689.0;309.0;?
-104;521.0;358.0;-212.0;183.0;134.0;305.0;-477.0;686.0;301.0;?
-103;510.0;349.0;-210.0;163.0;139.0;300.0;-465.0;685.0;234.0;-365.0
-103;497.0;?;-209.0;135.0;148.0;395.0;-432.0;686.0;154.0;-418.0
-103;?;326.0;-201.0;106.0;157.0;?;-376.0;688.0;?;-408.0
-101;475.0;315.0;-187.0;79.0;165.0;482.0;-287.0;691.0;44.0;?
?;469.0;305.0;-167.0;57.0;173.0;433.0;-256.0;694.0;37.0;-389.0
-93;463.0;297.0;-139.0;26.0;185.0;?;-279.0;696.0;?;-400.0
-90;451.0;289.0;-100.0;-10.0;199.0;348.0;?;698.0;264.0;-380.0
-90;431.0;?;-51.0;?;220.0;281.0;-401.0;698.0;317.0;-380.0
?;400.0;263.0;11.0;-115.0;248.0;244.0;-420.0;695.0;303.0;-391.0
-82;360.0;247.0;87.0;-176.0;?;264.0;-408.0;692.0;230.0;?
-79;322.0;231.0;169.0;-234.0;?;296.0;-347.0;?;?;-619.0
-73;294.0;219.0;252.0;-277.0;?;326.0;-277.0;681.0;79.0;-581.0
-66;278.0;208.0;322.0;-305.0;302.0;262.0;-262.0;673.0;?;-457.0
-64;271.0;195.0;378.0;-328.0;306.0;248.0;?;?;-97.0;?
-60;266.0;178.0;412.0;-349.0;?;218.0;-285.0;655.0;16.0;-291.0
-52;262.0;162.0;422.0;-373.0;313.0;277.0;?;?;190.0;-351.0
-45;253.0;145.0;?;-407.0;316.0;314.0;?;?;291.0;?
-39;?;?;?;-459.0;326.0;278.0;-466.0;621.0;255.0;-409.0
-28;189.0;88.0;373.0;?;335.0;244.0;?;605.0;195.0;-396.0
?;132.0;42.0;339.0;-595.0;343.0;212.0;-444.0;?;173.0;?
?;?;-5.0;303.0;?;?;200.0;-234.0;566.0;152.0;-383.0
-17;40.0;-45.0;270.0;-708.0;352.0;?;?;546.0;182.0;-398.0
?;16.0;?;237.0;-747.0;356.0;239.0;-79.0;526.0;211.0;-364.0
-15;3.0;-104.0;?;?;369.0;219.0;?;?;256.0;?
?;-7.0;?;158.0;-786.0;384.0;255.0;-254.0;487.0;297.0;-356.0
-15;-14.0;-159.0;118.0;-797.0;393.0;240.0;-232.0;?;309.0;-318.0
-15;-19.0;?;81.0;?;403.0;243.0;-197.0;451.0;?;-309.0
-16;?;-205.0;?;?;?;257.0;-175.0;433.0;282.0;-313.0
-16;-30.0;-225.0;?;-814.0;420.0;?;?;417.0;287.0;-294.0
-16;-36.0;-244.0;16.0;?;?;301.0;-215.0;400.0;315.0;-284.0
?;-42.0;-262.0;7.0;-817.0;447.0;303.0;?;385.0;339.0;-244.0
-16;-47.0;-281.0;-5.0;-814.0;461.0;366.0;?;371.0;364.0;-193.0
-17;-53.0;-302.0;-17.0;-810.0;?;408.0;-227.0;358.0;396.0;-134.0
-17;?;-324.0;?;-804.0;?;462.0;-189.0;344.0;?;-139.0
-17;-65.0;-343.0;-42.0;-800.0;515.0;488.0;-180.0;328.0;425.0;?
-17;-70.0;-360.0;?;-793.0;534.0;426.0;?;312.0;397.0;-61.0
-17;-73.0;-375.0;-63.0;-786.0;?;?;?;295.0;446.0;-28.0
-17;-73.0;-387.0;-76.0;?;571.0;446.0;-178.0;?;379.0;?
-17;-73.0;-396.0;-91.0;-766.0;588.0;390.0;-186.0;?;?;-169.0
-17;-71.0;-401.0;-105.0;-759.0;?;430.0;-202.0;253.0;357.0;-236.0
-17;-69.0;-402.0;-116.0;-753.0;?;457.0;-238.0;239.0;267.0;-315.0
-17;-66.0;-399.0;-125.0;-748.0;618.0;556.0;-331.0;?;269.0;-414.0
-16;-64.0;-398.0;-132.0;-743.0;?;601.0;?;214.0;?;-440.0
-17;-63.0;-396.0;?;?;616.0;468.0;-290.0;?;299.0;?
-15;-62.0;?;-147.0;-739.0;610.0;357.0;-315.0;200.0;402.0;-309.0
?;?;?;-154.0;?;601.0;451.0;-422.0;?;538.0;-424.0
-11;?;-374.0;?;?;587.0;?;-389.0;189.0;664.0;?
14;-89.0;-363.0;-153.0;-735.0;574.0;382.0;?;183.0;541.0;-592.0
51;-109.0;-352.0;-142.0;-733.0;550.0;390.0;-434.0;181.0;306.0;-539.0
102;-131.0;-342.0;-124.0;-732.0;517.0;480.0;-479.0;182.0;130.0;-491.0
?;-152.0;-337.0;?;?;486.0;520.0;-423.0;?;44.0;-460.0
?;-166.0;?;?;-728.0;462.0;382.0;?;186.0;101.0;-430.0
?;?;-316.0;-87.0;-730.0;446.0;320.0;?;192.0;?;-400.0
96;-183.0;-306.0;-92.0;?;?;321.0;-418.0;199.0;220.0;-407.0
83;-198.0;-310.0;?;-737.0;423.0;289.0;-599.0;?;?;-424.0
48;-222.0;?;-103.0;-737.0;?;301.0;-539.0;198.0;272.0;-462.0
?;-254.0;-349.0;-106.0;-734.0;398.0;?;-460.0;188.0;203.0;-466.0
30;-282.0;-374.0;?;-727.0;384.0;301.0;-430.0;181.0;166.0;?
18;-300.0;?;-136.0;-719.0;374.0;292.0;-373.0;175.0;146.0;?
?;-309.0;-420.0;-164.0;-706.0;377.0;223.0;-252.0;164.0;165.0;?
14;?;?;-186.0;-697.0;386.0;226.0;-220.0;153.0;209.0;?
12;-307.0;-452.0;-196.0;-690.0;400.0;190.0;-262.0;142.0;237.0;-419.0
13;-301.0;?;-200.0;?;413.0;235.0;?;134.0;228.0;-371.0
12;-293.0;-480.0;?;-677.0;433.0;338.0;-330.0;127.0;212.0;-303.0
14;-284.0;?;-203.0;?;454.0;?;-318.0;122.0;?;-277.0
19;-275.0;-506.0;-202.0;-662.0;475.0;396.0;-248.0;119.0;?;-153.0
22;-263.0;-514.0;?;-659.0;498.0;391.0;-207.0;116.0;375.0;-17.0
22;?;-517.0;?;-658.0;519.0;425.0;-206.0;113.0;422.0;58.0
23;-238.0;-519.0;-189.0;-658.0;?;491.0;?;110.0;511.0;-82.0
24;-231.0;?;-183.0;-657.0;?;385.0;-218.0;104.0;520.0;-17.0
24;-230.0;-519.0;-175.0;?;591.0;335.0;-220.0;100.0;333.0;?
?;-230.0;-515.0;-171.0;-657.0;609.0;346.0;-253.0;95.0;243.0;-92.0
24;-232.0;-508.0;-168.0;-658.0;625.0;?;-259.0;90.0;423.0;-239.0
24;-234.0;-500.0;-162.0;?;633.0;357.0;?;84.0;433.0;-273.0
23;-238.0;-494.0;-160.0;?;633.0;322.0;?;81.0;354.0;-313.0
23;-241.0;-489.0;?;?;?;?;-282.0;82.0;326.0;-328.0
23;-246.0;?;?;?;624.0;422.0;-294.0;83.0;380.0;?
23;-247.0;-490.0;-181.0;-687.0;606.0;445.0;-113.0;85.0;416.0;-410.0
23;-244.0;-479.0;-196.0;?;?;404.0;-88.0;88.0;382.0;-370.0
?;-237.0;-465.0;-214.0;-707.0;558.0;406.0;-218.0;?;347.0;-342.0
?;-229.0;-451.0;-231.0;-718.0;529.0;475.0;-282.0;89.0;372.0;-446.0
23;-222.0;-435.0;-243.0;-729.0;?;557.0;-303.0;87.0;?;-564.0
23;-216.0;-417.0;?;?;465.0;500.0;-300.0;86.0;379.0;?
23;-212.0;-400.0;-252.0;-749.0;427.0;547.0;-336.0;84.0;?;?
25;-210.0;-386.0;-251.0;-756.0;?;629.0;-403.0;82.0;?;?
28;-210.0;?;?;-763.0;357.0;410.0;?;?;393.0;-541.0
48;-210.0;-364.0;?;-767.0;327.0;?;-363.0;77.0;473.0;-460.0
99;?;?;-239.0;?;302.0;356.0;-377.0;70.0;375.0;-432.0
?;-212.0;?;-228.0;-780.0;279.0;434.0;-499.0;67.0;342.0;?
150;-218.0;-338.0;-213.0;-783.0;262.0;?;?;68.0;306.0;-379.0
140;-229.0;-341.0;-197.0;-785.0;252.0;309.0;-550.0;?;?;?
129;-244.0;-349.0;?;-783.0;255.0;291.0;-574.0;68.0;181.0;?
119;-261.0;?;-164.0;-776.0;267.0;255.0;-588.0;68.0;239.0;?
102;-281.0;-399.0;-155.0;-766.0;302.0;?;-432.0;63.0;310.0;-282.0
85;-303.0;-433.0;-154.0;-748.0;355.0;?;-360.0;51.0;298.0;-282.0
76;?;-471.0;-159.0;-722.0;419.0;78.0;-358.0;39.0;269.0;?
62;-346.0;-511.0;?;?;491.0;58.0;-389.0;30.0;250.0;-282.0
54;-357.0;-549.0;-198.0;-640.0;559.0;76.0;?;22.0;197.0;-266.0
52;-361.0;-581.0;-224.0;-605.0;621.0;117.0;?;?;?;-257.0
45;-358.0;-605.0;-242.0;-580.0;676.0;?;-101.0;?;206.0;-254.0
44;-347.0;-621.0;?;-562.0;720.0;?;-99.0;-7.0;?;?
50;-332.0;-631.0;?;-550.0;?;230.0;-88.0;-16.0;256.0;-197.0
?;-316.0;-636.0;?;-547.0;?;?;-83.0;-24.0;261.0;-256.0
56;-302.0;-637.0;?;?;?;513.0;-97.0;-29.0;338.0;-275.0
57;-291.0;?;-264.0;-533.0;817.0;507.0;-88.0;-31.0;446.0;-135.0
58;-284.0;-630.0;-270.0;-528.0;826.0;599.0;?;?;500.0;?
58;-283.0;?;?;-527.0;833.0;661.0;-143.0;?;669.0;?
58;?;-618.0;-274.0;-527.0;841.0;565.0;?;-34.0;?;?
58;?;?;-270.0;-530.0;842.0;?;-82.0;-38.0;?;?
?;-297.0;-582.0;?;-538.0;?;526.0;-98.0;-46.0;379.0;-258.0
58;-306.0;-557.0;?;?;837.0;520.0;-279.0;-54.0;449.0;?
58;?;-540.0;-265.0;-552.0;?;462.0;-467.0;-55.0;414.0;?
58;-331.0;?;-272.0;?;823.0;451.0;-451.0;-56.0;?;-403.0
58;?;-532.0;-280.0;-564.0;806.0;444.0;-520.0;-53.0;346.0;?
58;?;-533.0;-284.0;?;781.0;454.0;-409.0;-53.0;?;-411.0
58;-379.0;-526.0;-283.0;-580.0;?;436.0;-138.0;?;406.0;-364.0
58;?;-510.0;?;-593.0;724.0;?;-273.0;-50.0;409.0;-371.0
58;-377.0;?;-278.0;-606.0;689.0;462.0;-433.0;-50.0;?;-397.0
58;-373.0;-487.0;-276.0;-616.0;654.0;439.0;-482.0;-50.0;434.0;-425.0
58;-371.0;?;-275.0;-625.0;?;?;-440.0;-49.0;392.0;-395.0
57;-369.0;-474.0;-273.0;?;592.0;?;-402.0;-47.0;384.0;-328.0
?;-368.0;?;-269.0;-635.0;?;497.0;-409.0;?;365.0;-353.0
56;-366.0;-467.0;-265.0;?;552.0;?;?;-44.0;357.0;-374.0
54;-364.0;-465.0;-260.0;-643.0;551.0;?;?;-43.0;427.0;-340.0
55;-359.0;-462.0;-256.0;?;561.0;187.0;-365.0;-43.0;?;-202.0
64;-355.0;-460.0;-248.0;-647.0;575.0;174.0;?;-43.0;462.0;-223.0
69;?;-462.0;?;-644.0;594.0;124.0;-424.0;-42.0;433.0;-195.0
?;-356.0;-468.0;?;-638.0;617.0;38.0;-350.0;?;416.0;-236.0
93;-361.0;-472.0;?;-627.0;646.0;?;?;?;402.0;-244.0
90;-365.0;?;?;-612.0;673.0;-5.0;-320.0;?;365.0;-264.0
81;?;?;?;-592.0;?;-33.0;-302.0;-38.0;331.0;-212.0
?;-370.0;-494.0;-201.0;-576.0;?;-10.0;-194.0;?;360.0;?
66;-374.0;?;-188.0;-557.0;771.0;6.0;-24.0;-39.0;306.0;?
?;-374.0;?;?;-547.0;?;?;49.0;-38.0;226.0;?
49;?;-507.0;-171.0;-542.0;836.0;?;52.0;?;191.0;-239.0
46;-359.0;-496.0;?;-536.0;858.0;?;?;-32.0;226.0;-276.0
?;-354.0;-485.0;?;-536.0;875.0;95.0;-16.0;-29.0;246.0;-300.0
23;?;-482.0;-172.0;?;887.0;134.0;-64.0;-26.0;?;-326.0
19;-359.0;-481.0;-170.0;-547.0;896.0;115.0;10.0;-22.0;?;-364.0
15;-364.0;?;-170.0;-549.0;?;160.0;107.0;-15.0;365.0;-425.0
17;-368.0;-462.0;-168.0;-552.0;901.0;237.0;112.0;-5.0;414.0;?
17;-370.0;-446.0;-166.0;-564.0;901.0;324.0;?;?;488.0;-399.0
?;-369.0;-429.0;?;-579.0;897.0;329.0;22.0;21.0;633.0;-375.0
16;-365.0;-409.0;-159.0;?;886.0;476.0;?;35.0;?;-222.0
16;-358.0;-387.0;-154.0;-618.0;872.0;?;-48.0;?;656.0;-31.0
?;-351.0;-363.0;-146.0;-640.0;849.0;307.0;-123.0;44.0;?;?
16;-344.0;-338.0;-135.0;-662.0;823.0;?;-145.0;45.0;682.0;-104.0
?;-342.0;?;?;-675.0;799.0;?;-236.0;45.0;688.0;-91.0
16;?;-296.0;-123.0;-679.0;769.0;94.0;-335.0;45.0;?;-65.0
