InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion3;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE EuX;Accelerometer RKN_ accX;Accelerometer RUA_ accX;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RLA accY;Accelerometer RWR accZ;InertialMeasurementUnit L-SHOE EuY
832.0;?;-353.0;82;-382.0;979.0;-19.0;-51.0;?;851.0;-50
832.0;?;-352.0;82;-381.0;989.0;-19.0;-51.0;?;823.0;-50
831.0;554.0;-362.0;82;-383.0;974.0;-17.0;-51.0;?;854.0;-50
831.0;554.0;-354.0;82;-373.0;976.0;-16.0;-52.0;?;868.0;-50
830.0;555.0;-362.0;82;-382.0;996.0;-14.0;-53.0;?;877.0;-50
830.0;555.0;-363.0;82;-363.0;987.0;-12.0;-53.0;?;875.0;-50
830.0;555.0;-353.0;82;-355.0;982.0;-11.0;-52.0;?;870.0;-50
829.0;556.0;-355.0;82;-350.0;986.0;-11.0;-52.0;?;857.0;-50
829.0;557.0;-374.0;82;-325.0;994.0;-10.0;-51.0;?;853.0;-50
828.0;558.0;-358.0;82;-313.0;990.0;-10.0;-51.0;?;862.0;-50
828.0;558.0;-373.0;82;-317.0;995.0;-10.0;-51.0;?;851.0;-50
828.0;558.0;-374.0;82;-333.0;977.0;-10.0;-51.0;?;841.0;-50
829.0;558.0;-373.0;82;-317.0;987.0;-10.0;-50.0;712.0;865.0;-50
829.0;557.0;-394.0;82;-334.0;986.0;-10.0;-50.0;711.0;845.0;-50
828.0;558.0;-370.0;82;-343.0;1006.0;-9.0;-50.0;717.0;875.0;-50
828.0;558.0;-355.0;82;-364.0;998.0;-9.0;-50.0;716.0;871.0;-50
828.0;558.0;-344.0;82;-359.0;998.0;-9.0;-50.0;718.0;899.0;-50
828.0;558.0;-309.0;82;-389.0;998.0;-9.0;-51.0;714.0;853.0;-50
828.0;558.0;-355.0;82;-424.0;995.0;-8.0;-51.0;711.0;875.0;-50
828.0;558.0;-355.0;82;-428.0;976.0;-8.0;-51.0;710.0;836.0;-50
829.0;558.0;-371.0;82;-410.0;981.0;-9.0;-51.0;711.0;868.0;-50
829.0;557.0;-373.0;82;-382.0;991.0;-9.0;-51.0;713.0;853.0;-50
829.0;557.0;-382.0;82;-353.0;997.0;-9.0;-51.0;714.0;869.0;-50
829.0;557.0;-375.0;82;-334.0;?;-9.0;-51.0;708.0;869.0;-50
829.0;557.0;-404.0;82;-313.0;?;-10.0;-52.0;707.0;865.0;-50
829.0;557.0;-390.0;82;-302.0;?;-10.0;-52.0;715.0;856.0;-50
829.0;557.0;-394.0;82;-323.0;?;-11.0;-51.0;713.0;855.0;-50
829.0;557.0;-376.0;82;-328.0;?;-10.0;-51.0;710.0;845.0;-50
829.0;557.0;-372.0;82;-361.0;?;-10.0;-51.0;717.0;883.0;-50
829.0;557.0;-353.0;82;-368.0;?;-10.0;-51.0;705.0;875.0;-50
829.0;557.0;-359.0;82;-364.0;?;-10.0;-50.0;709.0;836.0;-50
829.0;557.0;-328.0;82;-358.0;989.0;-9.0;-50.0;712.0;869.0;-50
829.0;?;-348.0;82;-381.0;988.0;-10.0;-50.0;719.0;870.0;-50
829.0;?;-373.0;82;-360.0;997.0;-10.0;-50.0;706.0;854.0;-50
829.0;?;-382.0;82;-368.0;986.0;-10.0;-50.0;710.0;?;-50
829.0;?;-366.0;82;-359.0;977.0;-10.0;-49.0;713.0;?;-50
829.0;?;-363.0;82;-344.0;981.0;-10.0;-49.0;708.0;?;-50
829.0;?;-353.0;82;-345.0;988.0;-10.0;-49.0;716.0;?;-50
829.0;?;-363.0;82;-336.0;988.0;-9.0;-49.0;705.0;?;-50
829.0;?;-363.0;82;-347.0;1005.0;-10.0;-48.0;713.0;?;-50
829.0;?;-362.0;82;-362.0;997.0;-9.0;-48.0;713.0;?;-50
829.0;?;-365.0;82;-353.0;984.0;-9.0;-48.0;707.0;?;-50
829.0;?;-357.0;82;-369.0;990.0;-9.0;-48.0;707.0;?;-50
829.0;?;-361.0;82;-367.0;979.0;-9.0;-49.0;708.0;?;-50
829.0;?;-364.0;82;-351.0;984.0;-9.0;-49.0;706.0;?;-50
829.0;?;-340.0;82;-356.0;997.0;-9.0;-50.0;706.0;?;-50
829.0;?;-363.0;82;-351.0;998.0;-8.0;-50.0;711.0;?;-50
829.0;?;-364.0;82;-361.0;988.0;-7.0;-50.0;709.0;?;-50
829.0;?;-391.0;82;-352.0;988.0;-7.0;-50.0;708.0;848.0;-50
829.0;?;-373.0;82;-336.0;997.0;-7.0;-50.0;709.0;873.0;-50
829.0;?;-358.0;82;-348.0;988.0;-7.0;-51.0;707.0;882.0;?
830.0;556.0;-382.0;82;-364.0;999.0;-7.0;-51.0;711.0;874.0;?
830.0;556.0;-365.0;82;-353.0;979.0;-7.0;-52.0;716.0;829.0;?
830.0;555.0;-353.0;82;-373.0;973.0;-6.0;-52.0;710.0;856.0;?
830.0;555.0;-363.0;82;-345.0;990.0;-7.0;-52.0;712.0;859.0;-50
830.0;555.0;-372.0;82;-355.0;988.0;-6.0;-52.0;715.0;896.0;-50
830.0;555.0;-361.0;82;-353.0;1007.0;-6.0;-52.0;714.0;882.0;-50
831.0;554.0;-366.0;82;-353.0;1002.0;-6.0;-52.0;704.0;830.0;-50
831.0;553.0;-371.0;82;-343.0;1031.0;-6.0;-52.0;720.0;845.0;-50
831.0;553.0;-360.0;82;-348.0;1006.0;-5.0;-52.0;723.0;862.0;-50
832.0;553.0;-370.0;82;-358.0;966.0;-5.0;-52.0;712.0;866.0;-50
832.0;552.0;-390.0;82;-364.0;986.0;-5.0;-53.0;718.0;855.0;-50
832.0;552.0;-385.0;82;-359.0;988.0;-5.0;-53.0;718.0;864.0;-50
832.0;552.0;-357.0;82;-347.0;998.0;-5.0;-53.0;722.0;867.0;-50
832.0;552.0;-358.0;82;-354.0;987.0;-5.0;-53.0;716.0;871.0;-50
832.0;552.0;-364.0;82;-374.0;981.0;-5.0;-53.0;722.0;840.0;-50
832.0;552.0;-355.0;82;-358.0;995.0;-5.0;-54.0;718.0;847.0;-50
832.0;552.0;-351.0;82;-346.0;981.0;-5.0;-54.0;723.0;842.0;-50
832.0;552.0;-371.0;82;-344.0;997.0;-5.0;-54.0;726.0;849.0;-50
832.0;552.0;-364.0;82;-354.0;972.0;-4.0;-55.0;727.0;859.0;-50
832.0;552.0;-353.0;82;-354.0;985.0;-4.0;-54.0;723.0;862.0;-50
832.0;552.0;-363.0;82;-361.0;985.0;-4.0;-54.0;726.0;847.0;-50
832.0;552.0;-362.0;82;-336.0;994.0;-5.0;-54.0;723.0;881.0;-50
832.0;?;-350.0;82;-358.0;988.0;-5.0;-54.0;726.0;863.0;-50
832.0;?;-362.0;82;-362.0;968.0;-5.0;-54.0;720.0;845.0;-50
832.0;?;-379.0;82;-361.0;975.0;-5.0;-54.0;716.0;819.0;-50
832.0;?;-342.0;82;-351.0;979.0;-5.0;-54.0;723.0;823.0;-50
832.0;?;-352.0;82;-353.0;977.0;-5.0;-54.0;717.0;876.0;-50
832.0;?;-372.0;82;-338.0;996.0;-5.0;-54.0;720.0;854.0;-50
832.0;?;-388.0;82;-365.0;998.0;-5.0;-54.0;717.0;857.0;-50
832.0;?;-372.0;82;-361.0;988.0;-6.0;-54.0;719.0;882.0;-50
832.0;?;-378.0;82;-359.0;987.0;-6.0;-53.0;721.0;871.0;-50
832.0;?;?;82;-363.0;979.0;-5.0;-53.0;717.0;831.0;?
832.0;?;?;82;-372.0;991.0;-5.0;-53.0;713.0;845.0;?
832.0;?;?;82;-364.0;996.0;-5.0;-54.0;722.0;827.0;?
832.0;?;-363.0;82;-363.0;982.0;-6.0;-53.0;715.0;822.0;?
832.0;?;-353.0;82;-345.0;979.0;-7.0;-53.0;713.0;841.0;?
832.0;552.0;-362.0;82;-355.0;976.0;-8.0;-53.0;717.0;864.0;?
832.0;552.0;-353.0;82;-364.0;988.0;-8.0;-53.0;713.0;865.0;?
831.0;554.0;-344.0;82;-351.0;1197.0;-7.0;-53.0;712.0;468.0;?
831.0;554.0;-369.0;82;-354.0;1146.0;-6.0;-54.0;700.0;269.0;?
830.0;555.0;-365.0;82;-354.0;1059.0;-7.0;-54.0;736.0;261.0;?
830.0;555.0;-353.0;82;-354.0;966.0;-7.0;-55.0;691.0;291.0;?
830.0;555.0;-353.0;82;-363.0;769.0;-7.0;?;612.0;375.0;?
829.0;556.0;-355.0;82;-363.0;670.0;-5.0;?;757.0;498.0;?
828.0;557.0;-373.0;82;-361.0;606.0;-2.0;?;826.0;536.0;?
826.0;560.0;-358.0;82;-353.0;637.0;1.0;?;1098.0;483.0;-50
826.0;560.0;-355.0;82;-352.0;701.0;3.0;?;1149.0;391.0;-50
826.0;560.0;-365.0;82;-340.0;779.0;4.0;-70.0;?;377.0;-50
825.0;560.0;-363.0;82;-337.0;840.0;7.0;-74.0;?;418.0;-51
824.0;562.0;-383.0;82;-352.0;783.0;?;-79.0;836.0;479.0;-51
822.0;563.0;-365.0;82;-350.0;756.0;?;-85.0;785.0;483.0;-52
820.0;565.0;-357.0;79;-369.0;737.0;?;-92.0;548.0;533.0;-54
818.0;567.0;-363.0;76;-360.0;773.0;?;-98.0;336.0;357.0;-56
817.0;566.0;-370.0;72;-359.0;837.0;?;-102.0;117.0;494.0;-57
817.0;567.0;-366.0;64;-358.0;841.0;?;-103.0;-4.0;?;-58
817.0;?;-354.0;56;-352.0;830.0;?;-101.0;7.0;?;-60
818.0;?;-352.0;49;-355.0;810.0;?;-99.0;73.0;?;-62
?;?;-373.0;44;-345.0;696.0;?;-96.0;215.0;?;-63
?;?;-363.0;44;-344.0;670.0;?;-94.0;326.0;?;-63
?;?;-364.0;40;-337.0;683.0;?;-93.0;247.0;?;-63
?;?;-362.0;36;-356.0;739.0;20.0;-92.0;177.0;?;-63
?;?;-363.0;36;-363.0;894.0;21.0;-92.0;106.0;?;-63
?;?;-347.0;36;-359.0;1093.0;23.0;-91.0;163.0;?;-63
?;574.0;-366.0;36;-341.0;?;24.0;-91.0;201.0;?;-63
812.0;576.0;-355.0;36;-350.0;?;27.0;-91.0;217.0;?;-63
811.0;578.0;-342.0;35;-353.0;?;29.0;-91.0;243.0;?;-63
808.0;581.0;-363.0;35;-355.0;?;32.0;-91.0;182.0;?;-63
805.0;585.0;-358.0;36;-352.0;?;37.0;-92.0;71.0;?;-64
801.0;590.0;-382.0;37;-357.0;?;43.0;-92.0;63.0;801.0;-63
798.0;594.0;-352.0;39;-339.0;976.0;49.0;-91.0;56.0;714.0;-62
794.0;598.0;-364.0;40;-348.0;981.0;57.0;-88.0;186.0;737.0;-61
792.0;602.0;-345.0;41;-356.0;954.0;63.0;-84.0;366.0;627.0;-60
789.0;605.0;-361.0;43;-345.0;931.0;68.0;-81.0;543.0;920.0;-59
787.0;607.0;-363.0;42;-345.0;932.0;72.0;-78.0;633.0;686.0;-59
785.0;610.0;-352.0;44;-345.0;899.0;75.0;-77.0;624.0;1726.0;-60
781.0;614.0;-336.0;58;-355.0;906.0;79.0;-77.0;856.0;1307.0;-59
778.0;619.0;-376.0;68;-362.0;900.0;82.0;-77.0;798.0;870.0;-58
775.0;622.0;-371.0;72;-351.0;945.0;84.0;-78.0;630.0;850.0;-58
772.0;625.0;-357.0;75;-346.0;996.0;83.0;-81.0;565.0;1044.0;-57
771.0;626.0;-347.0;73;-356.0;1276.0;82.0;-86.0;530.0;988.0;-56
770.0;626.0;-381.0;75;-350.0;1011.0;82.0;-91.0;543.0;1094.0;-56
769.0;627.0;-362.0;83;-344.0;991.0;82.0;-97.0;476.0;932.0;-56
?;626.0;-372.0;87;-348.0;1199.0;79.0;-101.0;512.0;1123.0;-56
?;625.0;-359.0;87;-361.0;1212.0;72.0;-106.0;455.0;888.0;-56
?;622.0;-367.0;87;-358.0;1203.0;63.0;-111.0;483.0;975.0;-57
?;619.0;-402.0;87;-351.0;1070.0;52.0;?;567.0;907.0;-57
?;614.0;-396.0;87;-369.0;1077.0;37.0;?;637.0;919.0;-57
784.0;607.0;-377.0;85;-367.0;891.0;22.0;?;734.0;936.0;-57
790.0;598.0;-380.0;85;-338.0;657.0;5.0;?;918.0;757.0;-57
797.0;586.0;-394.0;84;-336.0;657.0;-13.0;?;1267.0;886.0;-57
807.0;569.0;-363.0;84;-336.0;682.0;-26.0;?;382.0;804.0;-56
816.0;552.0;-392.0;84;-354.0;754.0;-36.0;?;486.0;863.0;-54
824.0;?;-347.0;84;?;571.0;-42.0;?;731.0;776.0;-53
831.0;?;-347.0;84;?;476.0;-47.0;?;785.0;869.0;-51
839.0;511.0;-350.0;84;?;596.0;-50.0;?;867.0;788.0;-50
850.0;494.0;-341.0;84;?;511.0;-53.0;?;810.0;886.0;-47
861.0;475.0;-324.0;84;?;500.0;-52.0;?;896.0;807.0;-44
870.0;461.0;-315.0;84;?;466.0;-45.0;?;770.0;848.0;-44
882.0;?;-350.0;84;?;574.0;-37.0;?;698.0;962.0;-43
892.0;422.0;-340.0;84;?;303.0;-31.0;?;824.0;954.0;-41
899.0;409.0;-338.0;83;?;514.0;-27.0;?;785.0;957.0;-40
906.0;395.0;-338.0;83;-414.0;414.0;-21.0;?;819.0;934.0;-39
913.0;379.0;-324.0;83;-436.0;667.0;-20.0;?;744.0;938.0;-39
922.0;360.0;-313.0;81;-485.0;672.0;-21.0;?;674.0;997.0;-38
930.0;339.0;-329.0;80;-446.0;726.0;-21.0;?;737.0;946.0;-38
937.0;318.0;-306.0;78;-521.0;592.0;-23.0;-140.0;678.0;699.0;-38
944.0;298.0;-272.0;75;-554.0;495.0;-28.0;-139.0;701.0;749.0;-38
949.0;281.0;-341.0;71;-494.0;535.0;-32.0;-138.0;646.0;978.0;-38
953.0;267.0;-303.0;67;-409.0;429.0;-34.0;-138.0;708.0;953.0;-38
955.0;259.0;-335.0;64;-331.0;403.0;-37.0;-139.0;742.0;895.0;-38
956.0;254.0;-335.0;68;-318.0;453.0;-42.0;-141.0;749.0;983.0;-38
954.0;258.0;-322.0;70;-297.0;650.0;-48.0;-142.0;650.0;1016.0;-38
952.0;267.0;-336.0;70;-303.0;825.0;-54.0;-141.0;772.0;958.0;-38
948.0;280.0;-247.0;70;-241.0;816.0;-52.0;-142.0;768.0;976.0;-38
942.0;299.0;-201.0;69;-267.0;841.0;-50.0;-143.0;710.0;985.0;-38
935.0;320.0;-51.0;69;-371.0;882.0;-47.0;-145.0;724.0;998.0;-38
927.0;344.0;-3.0;69;-313.0;827.0;-48.0;-143.0;746.0;948.0;-38
917.0;369.0;-199.0;70;-192.0;802.0;-52.0;-140.0;843.0;902.0;-38
907.0;395.0;-227.0;71;-377.0;874.0;-59.0;-134.0;841.0;781.0;-39
895.0;422.0;-176.0;71;-80.0;875.0;-66.0;?;685.0;778.0;-39
884.0;446.0;-89.0;71;-197.0;876.0;-72.0;?;531.0;829.0;-39
873.0;468.0;-202.0;72;-460.0;845.0;-78.0;?;794.0;771.0;-39
864.0;487.0;-302.0;75;-418.0;821.0;-82.0;?;808.0;718.0;-39
855.0;503.0;-258.0;76;-326.0;683.0;-89.0;?;732.0;692.0;-39
848.0;516.0;-239.0;77;-384.0;675.0;-95.0;?;823.0;758.0;-39
841.0;527.0;-278.0;77;-412.0;552.0;-102.0;?;861.0;?;-40
836.0;535.0;-255.0;77;-446.0;536.0;-112.0;?;781.0;?;-41
831.0;541.0;-263.0;78;-609.0;631.0;-122.0;?;741.0;813.0;-42
828.0;545.0;-237.0;78;-573.0;586.0;-132.0;?;805.0;701.0;-44
825.0;546.0;-298.0;78;-573.0;671.0;-144.0;?;801.0;778.0;-46
823.0;546.0;-302.0;78;-768.0;610.0;-155.0;?;763.0;771.0;-46
821.0;545.0;-416.0;78;-742.0;714.0;-166.0;?;741.0;790.0;-48
818.0;545.0;-406.0;78;-698.0;464.0;-176.0;?;649.0;753.0;-51
816.0;543.0;-442.0;78;-1047.0;554.0;?;68.0;533.0;792.0;-53
814.0;540.0;-429.0;78;-1301.0;595.0;?;87.0;559.0;860.0;-55
811.0;537.0;-494.0;78;-1280.0;514.0;?;106.0;518.0;822.0;-56
809.0;532.0;-614.0;78;-1008.0;540.0;?;125.0;429.0;859.0;-57
808.0;526.0;-690.0;78;-582.0;456.0;?;143.0;441.0;?;-59
807.0;518.0;-676.0;78;-568.0;525.0;?;160.0;493.0;?;-60
807.0;509.0;-614.0;78;-823.0;546.0;?;176.0;484.0;?;-62
808.0;499.0;-633.0;78;-606.0;563.0;?;191.0;491.0;?;-64
810.0;488.0;-709.0;78;-542.0;630.0;?;207.0;518.0;?;-64
813.0;474.0;-669.0;78;-582.0;633.0;?;222.0;557.0;?;-65
816.0;459.0;-630.0;78;?;638.0;?;236.0;554.0;?;-66
820.0;444.0;-582.0;78;?;623.0;-263.0;248.0;664.0;?;-66
823.0;429.0;-527.0;78;-459.0;652.0;-265.0;259.0;701.0;?;-68
827.0;416.0;-442.0;78;-505.0;601.0;-266.0;269.0;587.0;?;-69
830.0;406.0;-348.0;79;-451.0;669.0;-265.0;276.0;548.0;758.0;-69
832.0;397.0;-293.0;79;-425.0;650.0;-265.0;282.0;693.0;773.0;-69
835.0;390.0;-205.0;79;-407.0;691.0;-264.0;286.0;667.0;792.0;-69
837.0;384.0;-260.0;79;-353.0;671.0;-263.0;288.0;719.0;786.0;-69
839.0;379.0;-271.0;79;-278.0;?;-262.0;290.0;719.0;709.0;-68
840.0;376.0;-299.0;79;-252.0;?;-260.0;292.0;730.0;785.0;-65
842.0;373.0;-292.0;79;-287.0;?;-258.0;292.0;720.0;814.0;-64
843.0;371.0;-370.0;79;-309.0;?;-257.0;293.0;734.0;849.0;-63
845.0;370.0;-370.0;79;-274.0;527.0;-254.0;292.0;807.0;895.0;-60
846.0;369.0;-290.0;79;-344.0;498.0;-250.0;292.0;768.0;961.0;-59
848.0;368.0;-310.0;79;-375.0;523.0;-247.0;291.0;748.0;965.0;-57
849.0;367.0;-357.0;79;-291.0;527.0;-244.0;292.0;811.0;1047.0;-55
850.0;366.0;-333.0;79;-255.0;?;-240.0;292.0;832.0;1080.0;-52
852.0;366.0;-367.0;79;-262.0;?;-236.0;291.0;892.0;1047.0;-51
853.0;365.0;-347.0;79;-234.0;?;-232.0;291.0;779.0;1015.0;-49
854.0;364.0;-251.0;79;-227.0;?;-229.0;292.0;743.0;1086.0;?
855.0;363.0;-300.0;79;-209.0;?;-226.0;293.0;782.0;951.0;?
856.0;363.0;-289.0;79;-117.0;?;-223.0;294.0;760.0;995.0;?
856.0;364.0;-308.0;79;-87.0;?;-221.0;294.0;627.0;939.0;?
856.0;364.0;-263.0;79;-84.0;?;-219.0;294.0;704.0;886.0;?
856.0;366.0;-247.0;79;-128.0;?;-218.0;294.0;715.0;952.0;-43
856.0;368.0;-198.0;79;-232.0;?;-216.0;292.0;844.0;940.0;-42
856.0;371.0;-174.0;79;-143.0;?;-214.0;290.0;860.0;870.0;-43
855.0;376.0;-169.0;79;-29.0;?;-212.0;286.0;967.0;933.0;-43
855.0;382.0;-261.0;79;-93.0;?;-210.0;281.0;891.0;822.0;-43
854.0;390.0;-204.0;79;-133.0;?;-206.0;276.0;994.0;887.0;-43
854.0;398.0;-304.0;79;-138.0;?;-201.0;269.0;1005.0;823.0;-43
852.0;409.0;-284.0;79;-197.0;?;-197.0;261.0;931.0;774.0;-43
850.0;421.0;-186.0;79;-127.0;?;-191.0;251.0;916.0;680.0;-43
847.0;434.0;-111.0;79;-76.0;?;-186.0;242.0;971.0;696.0;-43
844.0;448.0;-190.0;79;-106.0;914.0;-181.0;232.0;868.0;701.0;-43
840.0;462.0;-242.0;79;-210.0;884.0;-177.0;222.0;930.0;681.0;-43
835.0;477.0;-306.0;79;-214.0;795.0;-173.0;212.0;925.0;636.0;-43
830.0;491.0;-372.0;79;-339.0;805.0;-171.0;202.0;832.0;656.0;-43
824.0;505.0;-279.0;79;-405.0;804.0;-170.0;192.0;818.0;626.0;-43
818.0;518.0;-183.0;79;-300.0;781.0;-170.0;183.0;850.0;625.0;-43
811.0;531.0;-274.0;78;-211.0;725.0;-171.0;174.0;864.0;635.0;-43
806.0;543.0;-341.0;77;-244.0;764.0;-171.0;164.0;838.0;641.0;-43
801.0;553.0;-344.0;76;-280.0;730.0;-169.0;152.0;810.0;598.0;-43
798.0;562.0;-296.0;75;-282.0;734.0;-167.0;141.0;784.0;616.0;-43
795.0;570.0;-242.0;74;-300.0;730.0;-164.0;130.0;752.0;631.0;-43
791.0;577.0;-275.0;73;-354.0;731.0;-162.0;120.0;691.0;565.0;-43
788.0;584.0;-302.0;73;-359.0;738.0;-160.0;110.0;587.0;560.0;-43
785.0;?;-290.0;73;-429.0;725.0;-160.0;102.0;552.0;519.0;-43
782.0;?;-294.0;?;-410.0;685.0;-161.0;95.0;530.0;489.0;-43
780.0;?;-290.0;?;-370.0;683.0;-162.0;89.0;512.0;485.0;-43
777.0;?;-313.0;?;-370.0;674.0;-164.0;84.0;458.0;424.0;-43
774.0;?;-293.0;?;-404.0;621.0;-167.0;81.0;458.0;370.0;-43
771.0;?;-304.0;?;-526.0;629.0;-170.0;78.0;440.0;372.0;-43
769.0;?;-340.0;?;-481.0;577.0;-173.0;76.0;399.0;414.0;-43
767.0;?;-325.0;?;-383.0;562.0;-175.0;73.0;411.0;414.0;-43
765.0;?;-312.0;?;-410.0;533.0;-177.0;72.0;431.0;384.0;-43
763.0;?;-334.0;73;-468.0;499.0;-180.0;71.0;398.0;432.0;-43
761.0;?;-360.0;73;-502.0;494.0;-182.0;69.0;373.0;387.0;-43
759.0;?;-374.0;73;-446.0;509.0;-184.0;68.0;345.0;351.0;-43
757.0;?;-345.0;73;-400.0;487.0;-186.0;67.0;363.0;340.0;-43
755.0;?;-353.0;73;-436.0;486.0;-187.0;67.0;304.0;383.0;-43
753.0;?;-331.0;73;-444.0;507.0;-189.0;67.0;274.0;343.0;-43
751.0;629.0;-286.0;73;-425.0;470.0;-191.0;68.0;252.0;335.0;-43
749.0;630.0;?;73;-391.0;471.0;-194.0;69.0;207.0;346.0;-43
747.0;632.0;?;73;-366.0;483.0;-196.0;70.0;210.0;344.0;-43
?;634.0;?;73;-399.0;471.0;-197.0;70.0;134.0;314.0;-43
?;636.0;?;73;-408.0;428.0;-199.0;72.0;101.0;304.0;?
?;637.0;?;73;-367.0;453.0;-200.0;73.0;148.0;344.0;?
?;639.0;?;73;-347.0;455.0;-201.0;75.0;139.0;348.0;?
?;640.0;?;73;-346.0;436.0;-203.0;76.0;92.0;286.0;?
?;641.0;?;73;-341.0;436.0;-204.0;77.0;106.0;295.0;?
735.0;641.0;?;73;-353.0;436.0;-206.0;78.0;123.0;314.0;?
734.0;641.0;?;73;-306.0;450.0;-208.0;79.0;61.0;336.0;?
734.0;641.0;?;73;-303.0;433.0;-210.0;81.0;63.0;327.0;?
734.0;641.0;?;73;-293.0;406.0;-211.0;82.0;87.0;341.0;?
733.0;641.0;?;73;-354.0;441.0;-212.0;83.0;44.0;326.0;?
733.0;641.0;?;73;-174.0;440.0;-213.0;85.0;36.0;334.0;?
732.0;640.0;?;73;-350.0;437.0;-214.0;86.0;44.0;337.0;?
732.0;640.0;-63.0;73;-237.0;425.0;-215.0;88.0;40.0;317.0;-43
732.0;?;-35.0;73;-405.0;408.0;-216.0;89.0;11.0;326.0;-43
731.0;?;0.0;73;-275.0;407.0;-217.0;90.0;21.0;334.0;-43
731.0;?;-58.0;73;-266.0;407.0;-218.0;92.0;37.0;303.0;-43
730.0;?;-66.0;73;-201.0;398.0;-220.0;94.0;39.0;307.0;-43
730.0;?;-68.0;73;-198.0;406.0;-221.0;95.0;-1.0;301.0;-43
729.0;?;-21.0;73;-138.0;426.0;-222.0;97.0;9.0;296.0;-43
729.0;?;-91.0;73;-138.0;405.0;-222.0;98.0;-4.0;290.0;-43
728.0;?;-78.0;73;-78.0;400.0;-223.0;98.0;-11.0;286.0;-43
728.0;?;-92.0;73;-120.0;402.0;-223.0;99.0;16.0;272.0;-43
728.0;?;-89.0;73;-81.0;405.0;-223.0;100.0;12.0;251.0;-43
728.0;?;-73.0;73;-26.0;403.0;-224.0;101.0;-18.0;296.0;-43
728.0;641.0;-45.0;73;-1.0;368.0;-224.0;101.0;0.0;298.0;-43
728.0;640.0;-30.0;73;16.0;395.0;-224.0;102.0;6.0;295.0;-43
728.0;640.0;-11.0;73;36.0;406.0;-224.0;102.0;-13.0;286.0;-43
728.0;640.0;-10.0;?;19.0;410.0;-224.0;102.0;-33.0;285.0;-43
728.0;640.0;-1.0;?;56.0;385.0;-223.0;102.0;0.0;285.0;-43
728.0;640.0;-25.0;?;28.0;396.0;-223.0;102.0;-31.0;294.0;?
728.0;640.0;-54.0;?;1.0;397.0;-223.0;102.0;-19.0;264.0;?
728.0;640.0;-42.0;?;10.0;397.0;-223.0;102.0;-6.0;251.0;?
729.0;640.0;-37.0;?;-9.0;389.0;-223.0;102.0;-48.0;252.0;-43
729.0;640.0;-67.0;?;-12.0;378.0;-222.0;102.0;-8.0;?;-43
729.0;640.0;-70.0;73;26.0;388.0;-222.0;102.0;-42.0;?;-43
729.0;640.0;-40.0;73;34.0;387.0;-222.0;101.0;-41.0;?;-43
729.0;640.0;-41.0;73;12.0;378.0;-221.0;101.0;-37.0;?;-43
729.0;640.0;-46.0;73;-12.0;376.0;-221.0;101.0;-21.0;?;-43
729.0;640.0;-39.0;73;11.0;366.0;-220.0;100.0;-46.0;?;-43
729.0;641.0;-39.0;73;19.0;370.0;-220.0;100.0;-46.0;?;-43
729.0;641.0;-57.0;73;18.0;362.0;-220.0;100.0;-23.0;?;-43
729.0;641.0;-51.0;73;10.0;363.0;-220.0;100.0;-50.0;?;-43
729.0;641.0;-50.0;73;0.0;?;-219.0;100.0;?;?;-43
729.0;641.0;-50.0;73;10.0;?;-219.0;99.0;?;?;-43
729.0;641.0;-48.0;73;24.0;?;-219.0;99.0;?;?;-43
?;641.0;-20.0;73;-11.0;?;-219.0;99.0;?;?;-43
?;641.0;-46.0;73;3.0;?;-219.0;98.0;?;?;-43
?;641.0;-46.0;73;-3.0;?;-219.0;99.0;?;?;-43
?;641.0;-41.0;73;7.0;?;-219.0;99.0;?;?;-43
?;641.0;-38.0;73;20.0;?;-219.0;98.0;?;242.0;-43
?;640.0;-49.0;73;15.0;359.0;-220.0;99.0;?;216.0;-43
?;640.0;-62.0;73;0.0;359.0;-220.0;99.0;?;217.0;-43
?;640.0;-54.0;73;-13.0;357.0;-220.0;99.0;?;234.0;-43
?;640.0;-47.0;73;0.0;349.0;-220.0;100.0;?;242.0;?
?;641.0;-60.0;73;-7.0;345.0;-220.0;100.0;?;221.0;?
729.0;?;-44.0;73;-9.0;340.0;-221.0;100.0;?;218.0;?
729.0;?;-55.0;73;-4.0;329.0;-221.0;100.0;-86.0;272.0;?
729.0;?;-54.0;73;25.0;328.0;-221.0;100.0;-79.0;235.0;?
729.0;?;-21.0;73;19.0;335.0;?;100.0;-68.0;229.0;?
729.0;?;-61.0;73;18.0;337.0;?;100.0;-98.0;227.0;?
729.0;?;-78.0;73;-1.0;356.0;?;100.0;-83.0;?;-43
729.0;?;-53.0;73;1.0;366.0;?;101.0;-81.0;?;-43
729.0;?;-67.0;73;0.0;360.0;?;101.0;-95.0;?;-43
729.0;?;-39.0;73;12.0;373.0;?;101.0;-96.0;?;-43
729.0;?;-49.0;73;4.0;395.0;?;101.0;-81.0;?;-43
729.0;?;-25.0;73;5.0;407.0;?;101.0;-106.0;?;-43
729.0;?;-52.0;73;22.0;398.0;?;102.0;-95.0;?;-43
729.0;639.0;-39.0;74;12.0;471.0;?;102.0;-92.0;?;-43
