InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit RLA gyroX
-106.0;5.0;-333.0;-207.0;41.0;21.0;258.0;-458.0;-515.0;-695.0;339.0;-221.0
-178.0;-37.0;-157.0;-893.0;-233.0;267.0;293.0;-463.0;-904.0;-986.0;-82.0;-42.0
-119.0;-59.0;112.0;-1287.0;-110.0;566.0;846.0;-181.0;-903.0;-1086.0;-607.0;-360.0
36.0;-7.0;226.0;-1296.0;-399.0;781.0;722.0;4.0;-561.0;-963.0;-166.0;424.0
291.0;111.0;187.0;-943.0;-236.0;867.0;?;181.0;-232.0;-756.0;248.0;-87.0
522.0;135.0;48.0;-319.0;-153.0;896.0;?;118.0;29.0;-520.0;57.0;184.0
614.0;174.0;-113.0;240.0;-161.0;896.0;?;-4.0;221.0;-359.0;-35.0;212.0
649.0;214.0;-119.0;508.0;?;936.0;?;-8.0;345.0;-351.0;-105.0;-26.0
665.0;186.0;-80.0;492.0;?;903.0;?;48.0;376.0;-332.0;105.0;32.0
596.0;149.0;3.0;346.0;?;949.0;?;2.0;301.0;-355.0;290.0;153.0
473.0;156.0;47.0;212.0;?;949.0;?;20.0;203.0;-413.0;233.0;-96.0
415.0;130.0;30.0;131.0;?;861.0;?;-65.0;109.0;-329.0;-5.0;-182.0
398.0;53.0;8.0;153.0;?;711.0;?;2.0;212.0;-145.0;-290.0;-374.0
387.0;-31.0;-42.0;318.0;-65.0;538.0;?;129.0;516.0;181.0;-663.0;-483.0
341.0;-98.0;-93.0;697.0;-225.0;372.0;?;287.0;826.0;438.0;-931.0;-138.0
234.0;-146.0;-182.0;1051.0;-478.0;109.0;?;334.0;1129.0;680.0;-736.0;-595.0
43.0;-176.0;-117.0;1254.0;-587.0;-175.0;?;434.0;1244.0;867.0;-480.0;-581.0
-92.0;-104.0;-47.0;1191.0;-634.0;-372.0;?;500.0;978.0;865.0;339.0;388.0
-237.0;-37.0;5.0;876.0;-573.0;-432.0;?;587.0;474.0;792.0;792.0;393.0
-310.0;-16.0;96.0;353.0;-424.0;-482.0;84.0;638.0;193.0;?;321.0;245.0
-426.0;36.0;157.0;-60.0;-270.0;-474.0;78.0;657.0;38.0;?;-270.0;329.0
-417.0;84.0;139.0;-199.0;-282.0;-498.0;224.0;706.0;-13.0;?;-393.0;359.0
-375.0;89.0;108.0;18.0;?;-515.0;272.0;656.0;168.0;?;-246.0;295.0
-259.0;110.0;-16.0;335.0;?;-531.0;158.0;655.0;444.0;?;7.0;243.0
-162.0;113.0;-82.0;627.0;?;-507.0;70.0;635.0;535.0;?;193.0;249.0
-71.0;48.0;-104.0;618.0;?;-457.0;19.0;567.0;380.0;?;305.0;346.0
92.0;8.0;-107.0;346.0;?;-336.0;51.0;395.0;255.0;?;166.0;103.0
177.0;-39.0;-88.0;129.0;?;-118.0;92.0;320.0;221.0;?;-64.0;44.0
258.0;-59.0;-52.0;74.0;?;106.0;34.0;237.0;180.0;4.0;-160.0;211.0
310.0;-80.0;-65.0;77.0;?;436.0;2.0;166.0;172.0;-231.0;-92.0;194.0
409.0;-60.0;-95.0;112.0;?;653.0;23.0;121.0;268.0;-403.0;-11.0;308.0
391.0;-31.0;-105.0;80.0;?;801.0;-127.0;30.0;249.0;-542.0;43.0;387.0
451.0;49.0;-97.0;9.0;?;893.0;-69.0;-20.0;173.0;-553.0;16.0;71.0
500.0;133.0;-78.0;-40.0;?;842.0;19.0;-80.0;147.0;-505.0;72.0;328.0
501.0;195.0;-105.0;6.0;?;808.0;-33.0;-51.0;119.0;-502.0;?;778.0
538.0;230.0;-79.0;43.0;?;739.0;-109.0;-27.0;85.0;-401.0;?;769.0
480.0;219.0;49.0;13.0;?;641.0;?;152.0;20.0;-347.0;?;699.0
422.0;234.0;149.0;13.0;?;726.0;?;368.0;184.0;-222.0;?;686.0
407.0;231.0;81.0;339.0;?;775.0;?;483.0;578.0;-44.0;714.0;200.0
322.0;198.0;-17.0;790.0;?;711.0;?;593.0;857.0;56.0;605.0;-231.0
249.0;184.0;-174.0;1103.0;?;543.0;?;627.0;888.0;117.0;412.0;-221.0
214.0;152.0;-226.0;1126.0;?;321.0;?;568.0;825.0;119.0;247.0;-313.0
92.0;129.0;-246.0;923.0;?;144.0;?;588.0;716.0;?;99.0;431.0
16.0;119.0;-225.0;682.0;?;-34.0;?;669.0;595.0;?;337.0;252.0
-41.0;60.0;-222.0;517.0;-614.0;-155.0;?;719.0;601.0;?;498.0;167.0
-32.0;15.0;-234.0;538.0;-553.0;-223.0;?;638.0;603.0;?;533.0;338.0
-8.0;-26.0;-241.0;546.0;-532.0;-310.0;?;560.0;597.0;?;328.0;98.0
-8.0;-25.0;-248.0;607.0;-484.0;-291.0;?;470.0;581.0;?;186.0;-72.0
-88.0;-44.0;-165.0;515.0;-449.0;-251.0;?;469.0;485.0;?;112.0;-48.0
-114.0;-37.0;-133.0;341.0;-404.0;-119.0;?;523.0;?;59.0;237.0;14.0
-126.0;-45.0;-87.0;204.0;-236.0;-19.0;?;456.0;?;15.0;155.0;-70.0
-84.0;-25.0;-82.0;205.0;-171.0;2.0;?;449.0;?;3.0;-83.0;-147.0
-58.0;-40.0;-60.0;299.0;-187.0;90.0;?;365.0;?;30.0;-51.0;-127.0
15.0;-15.0;-82.0;330.0;-131.0;84.0;?;348.0;?;82.0;133.0;-70.0
98.0;6.0;-88.0;343.0;-79.0;66.0;?;247.0;?;73.0;29.0;-41.0
113.0;15.0;-117.0;265.0;-44.0;111.0;?;153.0;?;27.0;28.0;1.0
183.0;17.0;-112.0;132.0;-109.0;?;?;4.0;?;-86.0;146.0;105.0
203.0;15.0;-118.0;24.0;-58.0;?;?;-59.0;?;-202.0;162.0;207.0
213.0;65.0;-98.0;-93.0;-45.0;?;?;-123.0;?;-264.0;66.0;61.0
198.0;9.0;-130.0;-154.0;-20.0;?;?;-156.0;?;-333.0;115.0;157.0
174.0;43.0;-158.0;-174.0;88.0;?;?;-250.0;?;-379.0;29.0;230.0
177.0;73.0;-130.0;-201.0;54.0;?;?;-286.0;-211.0;-373.0;-117.0;471.0
80.0;0.0;-127.0;-235.0;-28.0;141.0;?;-367.0;-250.0;-356.0;-235.0;276.0
-34.0;-41.0;-104.0;-264.0;208.0;96.0;1884.0;-450.0;-318.0;-321.0;112.0;144.0
-182.0;-19.0;-61.0;-337.0;752.0;-13.0;2511.0;-385.0;-375.0;-271.0;-43.0;1473.0
-255.0;2.0;35.0;-388.0;1352.0;-101.0;2817.0;-377.0;-430.0;-177.0;-941.0;2562.0
-204.0;44.0;13.0;-438.0;1562.0;-282.0;2616.0;-466.0;-419.0;50.0;-1728.0;2952.0
-125.0;25.0;-3.0;-441.0;1543.0;-509.0;2014.0;-722.0;-394.0;283.0;-2237.0;2890.0
-28.0;60.0;-54.0;-361.0;1412.0;-720.0;1189.0;-838.0;-461.0;466.0;-2640.0;1979.0
-61.0;38.0;-51.0;-526.0;1094.0;-812.0;546.0;-1024.0;-727.0;367.0;-2342.0;1059.0
-258.0;8.0;38.0;-942.0;849.0;-690.0;-336.0;-1187.0;-1141.0;?;-1952.0;937.0
-422.0;-13.0;99.0;-1385.0;480.0;-524.0;-1406.0;?;-1445.0;?;-1523.0;1547.0
-581.0;-18.0;172.0;-1631.0;223.0;-428.0;-2088.0;?;-1637.0;?;-1261.0;1181.0
-715.0;-54.0;244.0;-1702.0;131.0;-426.0;-2458.0;?;-1733.0;?;-1428.0;1294.0
-859.0;-60.0;321.0;-1671.0;2.0;-501.0;-2255.0;?;-1670.0;?;-982.0;406.0
-922.0;-102.0;355.0;-1569.0;-23.0;-726.0;-2286.0;?;-1543.0;?;-489.0;312.0
-963.0;-327.0;374.0;-1429.0;-261.0;-995.0;-2077.0;-1225.0;-1480.0;262.0;-532.0;554.0
-984.0;-448.0;443.0;-1442.0;-419.0;-1185.0;-1862.0;-1109.0;-1563.0;525.0;-437.0;847.0
-1097.0;-534.0;616.0;?;-696.0;-1171.0;-1422.0;-1546.0;-1474.0;597.0;-589.0;927.0
-1181.0;-823.0;633.0;?;-1029.0;-989.0;-560.0;-1872.0;-1078.0;522.0;-1166.0;146.0
-1135.0;-963.0;495.0;-836.0;-1045.0;-767.0;-584.0;-1688.0;-776.0;424.0;-1801.0;-312.0
-1077.0;-914.0;544.0;-712.0;-759.0;-734.0;-1249.0;-1354.0;-937.0;419.0;-1746.0;185.0
-984.0;-709.0;748.0;-1157.0;-570.0;-732.0;-1816.0;-1336.0;-1429.0;435.0;-1645.0;1256.0
-814.0;-484.0;889.0;-1766.0;-745.0;-651.0;-2004.0;-1302.0;-1630.0;427.0;-1036.0;1146.0
-679.0;-417.0;971.0;-1871.0;-635.0;-589.0;-1610.0;-1084.0;-1547.0;498.0;-614.0;107.0
-530.0;-363.0;956.0;-1586.0;-448.0;-600.0;-1128.0;-876.0;-1494.0;564.0;-461.0;-560.0
-373.0;-233.0;956.0;-1459.0;-233.0;-596.0;-1014.0;-812.0;-1397.0;675.0;-480.0;-653.0
-116.0;-150.0;958.0;-1466.0;152.0;-592.0;-1535.0;-716.0;-1351.0;695.0;-471.0;676.0
-23.0;-103.0;1006.0;-1494.0;499.0;-464.0;-1097.0;-693.0;-1334.0;725.0;-713.0;34.0
8.0;-67.0;966.0;-1476.0;638.0;-300.0;-642.0;-763.0;-1220.0;631.0;-1058.0;-1062.0
48.0;-65.0;815.0;-1278.0;614.0;-256.0;-165.0;-862.0;-1022.0;521.0;-1137.0;-2024.0
53.0;-64.0;649.0;-1146.0;670.0;-222.0;203.0;-913.0;-1085.0;329.0;-966.0;-2527.0
79.0;-62.0;510.0;-1300.0;653.0;-127.0;136.0;-1016.0;-1241.0;144.0;-928.0;-1682.0
83.0;-45.0;429.0;-1530.0;641.0;20.0;72.0;-1145.0;-1341.0;-80.0;-991.0;-1222.0
65.0;-68.0;355.0;-1542.0;628.0;208.0;111.0;-1227.0;-1358.0;-290.0;-1169.0;-1355.0
117.0;?;391.0;-1438.0;684.0;363.0;161.0;-1257.0;-1258.0;-383.0;-1342.0;-1614.0
87.0;?;472.0;-1307.0;662.0;601.0;201.0;-1291.0;-898.0;-304.0;-1554.0;-1833.0
288.0;?;486.0;-993.0;669.0;734.0;254.0;-1345.0;-507.0;-146.0;-1554.0;-2042.0
600.0;?;312.0;-470.0;640.0;689.0;251.0;-1085.0;-18.0;196.0;-1276.0;-2000.0
941.0;?;115.0;176.0;698.0;348.0;61.0;-1791.0;426.0;489.0;-1336.0;-1844.0
1004.0;-256.0;12.0;348.0;886.0;-27.0;61.0;-2112.0;158.0;538.0;-1845.0;-1946.0
563.0;-113.0;?;281.0;903.0;-123.0;585.0;-1979.0;-256.0;89.0;-2227.0;-2398.0
136.0;-96.0;?;414.0;758.0;-26.0;1322.0;-1542.0;-589.0;-230.0;-2225.0;-2801.0
-55.0;-66.0;?;598.0;748.0;-125.0;1739.0;-1273.0;-343.0;-113.0;-1809.0;-2953.0
-125.0;-67.0;?;-490.0;657.0;-310.0;1855.0;-1034.0;-469.0;-276.0;-1554.0;-2864.0
-116.0;-16.0;206.0;-1459.0;533.0;-248.0;1646.0;-727.0;-1435.0;-389.0;-1410.0;-2371.0
-225.0;-59.0;203.0;-1811.0;368.0;14.0;?;-509.0;-1544.0;-393.0;-1020.0;-1278.0
-180.0;-137.0;210.0;-945.0;198.0;?;?;-381.0;-975.0;-370.0;-313.0;-102.0
-75.0;?;179.0;-472.0;118.0;?;?;-172.0;-333.0;-309.0;-96.0;37.0
27.0;?;167.0;-373.0;-18.0;?;?;-98.0;-114.0;-199.0;?;410.0
103.0;?;114.0;-420.0;-124.0;?;?;-50.0;-76.0;-167.0;?;539.0
63.0;?;87.0;-282.0;-189.0;?;?;2.0;-70.0;-205.0;?;366.0
46.0;?;19.0;-51.0;-225.0;?;?;201.0;36.0;-166.0;?;305.0
20.0;-25.0;-6.0;37.0;-312.0;?;?;245.0;174.0;-203.0;?;696.0
-58.0;-55.0;-90.0;120.0;-385.0;?;?;230.0;258.0;-204.0;?;738.0
-118.0;-38.0;-281.0;391.0;-446.0;?;?;254.0;449.0;-81.0;?;706.0
-159.0;-234.0;-374.0;676.0;-468.0;?;?;215.0;511.0;41.0;382.0;810.0
-339.0;-198.0;-290.0;473.0;-431.0;-235.0;?;267.0;483.0;175.0;290.0;923.0
-440.0;166.0;-143.0;235.0;-422.0;-310.0;?;335.0;386.0;359.0;259.0;786.0
-325.0;272.0;39.0;-137.0;-376.0;-529.0;-46.0;213.0;551.0;629.0;524.0;956.0
-301.0;2.0;361.0;-645.0;-100.0;-717.0;67.0;0.0;-184.0;1010.0;332.0;833.0
-554.0;79.0;266.0;-803.0;250.0;-695.0;?;46.0;-622.0;957.0;-56.0;-314.0
-404.0;505.0;56.0;-484.0;341.0;-790.0;?;362.0;-339.0;663.0;-22.0;-1029.0
-433.0;793.0;-107.0;-186.0;539.0;?;859.0;?;-91.0;607.0;-6.0;-1182.0
-499.0;574.0;133.0;-360.0;495.0;?;472.0;?;-707.0;671.0;79.0;-1443.0
-588.0;312.0;403.0;-1052.0;390.0;?;411.0;?;-1066.0;682.0;406.0;-1274.0
?;215.0;454.0;-1276.0;165.0;?;112.0;?;-972.0;654.0;475.0;31.0
?;206.0;321.0;-825.0;-57.0;?;-321.0;?;-770.0;689.0;702.0;988.0
?;106.0;240.0;-506.0;?;?;-573.0;?;-797.0;774.0;855.0;1293.0
?;87.0;249.0;-683.0;?;?;-717.0;?;-812.0;979.0;854.0;1260.0
?;83.0;247.0;?;?;?;-703.0;?;-610.0;1036.0;778.0;714.0
?;74.0;114.0;?;?;?;-566.0;?;-261.0;911.0;363.0;600.0
?;102.0;-9.0;?;?;?;-270.0;?;-82.0;536.0;278.0;117.0
?;167.0;-146.0;?;?;?;-86.0;?;-19.0;55.0;130.0;-131.0
?;205.0;-391.0;?;?;99.0;-51.0;?;23.0;-347.0;233.0;125.0
333.0;-15.0;-590.0;?;?;519.0;-305.0;356.0;233.0;-680.0;346.0;322.0
639.0;-51.0;-651.0;1037.0;?;853.0;-397.0;135.0;680.0;-1023.0;373.0;483.0
1015.0;158.0;-661.0;1411.0;96.0;1084.0;-515.0;460.0;1186.0;-1086.0;239.0;376.0
1229.0;89.0;-698.0;1529.0;276.0;1336.0;-545.0;86.0;1641.0;-1235.0;154.0;163.0
1212.0;34.0;-923.0;1932.0;173.0;1442.0;186.0;-221.0;1984.0;-1432.0;-4.0;-298.0
1323.0;54.0;-1279.0;1978.0;105.0;1390.0;859.0;421.0;2252.0;-1584.0;4.0;-200.0
1313.0;6.0;-1400.0;2069.0;81.0;1317.0;666.0;936.0;2419.0;-1675.0;563.0;435.0
1191.0;-32.0;-1280.0;2166.0;-56.0;1391.0;151.0;1050.0;1936.0;-1838.0;1286.0;1264.0
991.0;35.0;-1079.0;1866.0;-235.0;?;-91.0;1031.0;1282.0;-2105.0;1471.0;1703.0
842.0;17.0;-977.0;1059.0;-281.0;?;-80.0;1044.0;1090.0;-2289.0;1420.0;1513.0
727.0;72.0;-908.0;491.0;-195.0;?;-58.0;1145.0;1476.0;-2239.0;1241.0;1107.0
534.0;12.0;-898.0;423.0;-122.0;1800.0;-21.0;1222.0;1465.0;-2029.0;1047.0;628.0
464.0;-27.0;-877.0;621.0;-247.0;?;12.0;1172.0;1043.0;-1659.0;1002.0;348.0
370.0;-67.0;-854.0;783.0;-434.0;?;-172.0;890.0;752.0;-1175.0;985.0;400.0
318.0;-127.0;-640.0;807.0;-696.0;?;-366.0;683.0;691.0;-744.0;1018.0;660.0
321.0;-182.0;-455.0;809.0;-769.0;599.0;-647.0;582.0;822.0;?;1350.0;937.0
252.0;-73.0;-316.0;792.0;-683.0;256.0;-1009.0;531.0;887.0;?;1304.0;1108.0
170.0;11.0;-47.0;747.0;-483.0;-64.0;-1322.0;618.0;733.0;1007.0;918.0;1009.0
-35.0;108.0;465.0;485.0;-322.0;-276.0;-1534.0;494.0;588.0;1636.0;444.0;647.0
-350.0;245.0;792.0;283.0;-264.0;-379.0;-1415.0;560.0;518.0;2107.0;666.0;391.0
-243.0;187.0;1071.0;349.0;-337.0;-687.0;-1298.0;261.0;583.0;2330.0;985.0;393.0
-293.0;-61.0;1411.0;306.0;-54.0;-876.0;-1296.0;37.0;-311.0;2225.0;424.0;292.0
-606.0;88.0;1407.0;-378.0;206.0;-629.0;-743.0;341.0;-1068.0;1859.0;-148.0;-4.0
-323.0;?;961.0;-1025.0;502.0;-525.0;-136.0;444.0;-478.0;1754.0;-502.0;-283.0
-597.0;?;693.0;-304.0;676.0;-814.0;316.0;636.0;156.0;1400.0;131.0;-244.0
-735.0;?;809.0;-399.0;668.0;-947.0;718.0;433.0;-931.0;1045.0;602.0;325.0
-712.0;?;822.0;-1455.0;484.0;-1019.0;983.0;297.0;-1328.0;1092.0;457.0;707.0
-620.0;?;594.0;-1806.0;360.0;-1100.0;1187.0;304.0;-881.0;1150.0;439.0;867.0
-611.0;?;345.0;-1105.0;404.0;-1191.0;1289.0;276.0;-732.0;984.0;402.0;732.0
-615.0;?;241.0;-412.0;528.0;-1080.0;1298.0;316.0;-562.0;828.0;198.0;358.0
-515.0;?;190.0;-125.0;547.0;-854.0;1141.0;327.0;-272.0;742.0;120.0;-110.0
-479.0;?;189.0;-232.0;488.0;-607.0;860.0;344.0;-215.0;531.0;55.0;-337.0
-491.0;?;125.0;-307.0;389.0;-309.0;546.0;307.0;-325.0;281.0;-5.0;-323.0
-540.0;?;105.0;-257.0;?;51.0;405.0;410.0;-380.0;-56.0;-19.0;-502.0
-539.0;?;-17.0;150.0;?;346.0;228.0;430.0;-178.0;-319.0;-31.0;-833.0
?;?;-108.0;?;?;603.0;-220.0;556.0;48.0;-448.0;-95.0;-845.0
?;88.0;-92.0;?;?;789.0;-828.0;294.0;114.0;-367.0;88.0;-204.0
?;101.0;9.0;?;?;893.0;-1252.0;376.0;231.0;-262.0;679.0;812.0
?;225.0;-76.0;?;?;906.0;-1770.0;356.0;654.0;-35.0;1107.0;1396.0
?;153.0;-306.0;?;?;817.0;-1896.0;-240.0;1465.0;-17.0;1000.0;1395.0
?;81.0;-710.0;?;?;730.0;-1189.0;85.0;2129.0;-355.0;715.0;1084.0
?;276.0;-1350.0;?;?;788.0;-615.0;692.0;3012.0;-717.0;155.0;362.0
?;66.0;-1534.0;?;?;804.0;-300.0;713.0;3180.0;-1179.0;262.0;-442.0
?;-1.0;-1515.0;?;?;889.0;-107.0;347.0;2487.0;-1703.0;934.0;68.0
?;82.0;-1491.0;?;?;1057.0;-162.0;284.0;1502.0;-2210.0;1123.0;1054.0
?;41.0;-1414.0;?;?;1345.0;?;420.0;1019.0;-2619.0;1131.0;?
?;8.0;-1438.0;?;?;1660.0;?;583.0;805.0;-2845.0;898.0;?
?;-59.0;-1362.0;251.0;?;1722.0;?;609.0;?;-2803.0;595.0;?
?;-92.0;-1229.0;456.0;-8.0;1547.0;?;530.0;?;?;368.0;?
272.0;-181.0;-978.0;414.0;-37.0;1213.0;?;296.0;?;?;156.0;?
203.0;-166.0;-700.0;252.0;?;949.0;?;96.0;?;-1687.0;-93.0;?
132.0;-156.0;-463.0;145.0;?;682.0;?;-73.0;?;-1140.0;-4.0;?
-26.0;-161.0;-187.0;22.0;?;409.0;?;-48.0;-37.0;-619.0;185.0;?
-96.0;-145.0;119.0;-187.0;?;24.0;?;17.0;-270.0;59.0;92.0;?
-253.0;-13.0;564.0;-455.0;104.0;-385.0;?;159.0;-253.0;882.0;-143.0;?
-458.0;198.0;995.0;-666.0;205.0;-629.0;?;197.0;-467.0;1601.0;-147.0;?
-458.0;31.0;1268.0;-657.0;127.0;-1042.0;65.0;136.0;-257.0;2256.0;83.0;?
-454.0;-85.0;1581.0;-589.0;207.0;-1469.0;128.0;-64.0;-353.0;2823.0;-143.0;?
-746.0;-266.0;1679.0;-363.0;276.0;-1273.0;529.0;-111.0;-732.0;2845.0;-659.0;?
-884.0;-142.0;1212.0;-192.0;603.0;-964.0;976.0;-205.0;-536.0;2367.0;-1057.0;-963.0
-1143.0;113.0;868.0;284.0;818.0;-1130.0;1182.0;-710.0;-151.0;1769.0;-1834.0;-1675.0
-1261.0;13.0;974.0;-165.0;932.0;-1273.0;1259.0;-1065.0;-1129.0;1344.0;-2030.0;-2084.0
-1236.0;6.0;1135.0;-1802.0;1004.0;-1270.0;1199.0;-1275.0;-2125.0;1148.0;-1989.0;-2099.0
-1128.0;33.0;1103.0;-2988.0;1061.0;-1331.0;1023.0;-1240.0;-2684.0;1051.0;?;-1993.0
-1043.0;18.0;932.0;-3296.0;1160.0;-1409.0;872.0;-1176.0;-2745.0;923.0;?;-1784.0
-885.0;-57.0;855.0;-3063.0;1265.0;-1396.0;701.0;-993.0;-2521.0;779.0;?;-1483.0
-740.0;-78.0;771.0;-2587.0;1293.0;-1268.0;569.0;-817.0;-2166.0;694.0;?;-1042.0
-547.0;-114.0;726.0;-2005.0;1341.0;-1016.0;433.0;-671.0;-1697.0;766.0;?;-543.0
-421.0;3.0;604.0;-1348.0;1259.0;-748.0;416.0;-580.0;-1199.0;785.0;?;-2.0
-376.0;103.0;493.0;-887.0;1187.0;-461.0;476.0;-461.0;-920.0;675.0;?;383.0
-300.0;143.0;476.0;-605.0;1163.0;-173.0;508.0;-242.0;-797.0;485.0;?;508.0
-140.0;124.0;425.0;-488.0;1161.0;38.0;546.0;-67.0;-482.0;415.0;?;358.0
122.0;-27.0;379.0;-143.0;914.0;255.0;620.0;-47.0;28.0;398.0;817.0;433.0
464.0;-12.0;224.0;296.0;697.0;480.0;671.0;-164.0;414.0;217.0;640.0;536.0
723.0;205.0;43.0;484.0;742.0;686.0;468.0;-5.0;373.0;-84.0;536.0;417.0
839.0;251.0;-240.0;455.0;557.0;758.0;404.0;-217.0;556.0;-456.0;373.0;242.0
877.0;-33.0;-410.0;331.0;730.0;909.0;557.0;-176.0;451.0;-977.0;487.0;600.0
891.0;46.0;-480.0;137.0;865.0;1116.0;290.0;86.0;539.0;-1213.0;115.0;678.0
961.0;40.0;-350.0;87.0;721.0;1367.0;495.0;137.0;703.0;-1358.0;92.0;758.0
848.0;78.0;-424.0;239.0;657.0;1635.0;725.0;58.0;948.0;-1502.0;658.0;1237.0
514.0;51.0;-537.0;465.0;374.0;1794.0;1009.0;82.0;873.0;-1632.0;489.0;1336.0
232.0;-62.0;-575.0;742.0;319.0;1744.0;946.0;90.0;777.0;-1734.0;229.0;1276.0
18.0;-151.0;-587.0;715.0;418.0;1606.0;776.0;59.0;607.0;-1780.0;196.0;1035.0
-49.0;-249.0;-536.0;580.0;386.0;1434.0;631.0;-91.0;623.0;-1716.0;173.0;1190.0
-38.0;-355.0;-535.0;460.0;264.0;1026.0;497.0;-223.0;456.0;-1549.0;315.0;1202.0
-90.0;-322.0;-396.0;139.0;83.0;540.0;603.0;-380.0;13.0;-1319.0;224.0;1011.0
-88.0;-157.0;-273.0;-306.0;-208.0;15.0;127.0;-521.0;-293.0;-921.0;-185.0;966.0
-149.0;-78.0;-77.0;-595.0;-410.0;-508.0;103.0;-402.0;-675.0;-467.0;602.0;552.0
-208.0;-31.0;247.0;-763.0;-727.0;-838.0;394.0;-268.0;-845.0;110.0;471.0;-460.0
-271.0;-49.0;521.0;-825.0;-799.0;-1050.0;312.0;-171.0;-695.0;695.0;499.0;-965.0
-311.0;-72.0;630.0;-703.0;-1134.0;-1088.0;580.0;-241.0;-528.0;1257.0;395.0;577.0
-402.0;-123.0;664.0;-408.0;-963.0;-1149.0;496.0;-198.0;-501.0;1712.0;399.0;?
-576.0;-97.0;535.0;-7.0;-760.0;-1279.0;539.0;-45.0;-383.0;2043.0;321.0;?
-477.0;-97.0;476.0;282.0;-487.0;-1534.0;876.0;70.0;-174.0;2293.0;-349.0;?
-272.0;-208.0;518.0;446.0;-254.0;-1725.0;802.0;60.0;100.0;2469.0;-679.0;?
-172.0;-286.0;471.0;478.0;-107.0;-1687.0;1011.0;11.0;280.0;2470.0;-342.0;?
-139.0;-318.0;475.0;487.0;302.0;-1437.0;1648.0;16.0;241.0;2069.0;-529.0;?
-292.0;-324.0;421.0;400.0;254.0;-1075.0;1555.0;-74.0;-85.0;1355.0;-1296.0;?
-430.0;-362.0;375.0;-133.0;-423.0;-526.0;1414.0;?;-520.0;651.0;-834.0;?
-490.0;-376.0;263.0;-780.0;-147.0;-45.0;2320.0;?;-683.0;107.0;-197.0;?
-500.0;-270.0;213.0;-991.0;972.0;246.0;2798.0;?;-695.0;-352.0;370.0;?
-354.0;-132.0;152.0;-852.0;1622.0;404.0;2862.0;?;-431.0;-590.0;-12.0;?
-48.0;?;15.0;-522.0;1964.0;458.0;2584.0;?;-212.0;-623.0;-1142.0;?
315.0;?;-167.0;-236.0;914.0;488.0;-54.0;?;18.0;-635.0;-1852.0;?
562.0;?;-356.0;-4.0;357.0;511.0;261.0;?;92.0;-673.0;-896.0;?
624.0;?;-305.0;-64.0;312.0;642.0;307.0;?;-28.0;-743.0;-224.0;-699.0
614.0;?;-148.0;-297.0;-68.0;840.0;-852.0;?;-156.0;-869.0;236.0;430.0
594.0;?;-32.0;-344.0;-161.0;1074.0;-1175.0;?;19.0;-869.0;802.0;705.0
541.0;?;-71.0;-137.0;-26.0;1196.0;-753.0;50.0;150.0;-792.0;1326.0;705.0
541.0;?;-99.0;182.0;97.0;1108.0;-560.0;34.0;272.0;-706.0;1314.0;70.0
618.0;?;-216.0;362.0;163.0;1005.0;-955.0;-7.0;323.0;-602.0;1047.0;-161.0
732.0;?;-282.0;?;353.0;796.0;-1251.0;-75.0;403.0;-455.0;825.0;-337.0
853.0;?;-327.0;?;606.0;626.0;-1569.0;-112.0;363.0;-294.0;325.0;-299.0
?;?;-376.0;?;1161.0;495.0;-1734.0;-89.0;328.0;-107.0;-96.0;-397.0
?;?;-390.0;?;1744.0;326.0;-1921.0;7.0;401.0;32.0;-406.0;-768.0
1134.0;?;-399.0;270.0;2075.0;305.0;-1957.0;-50.0;444.0;95.0;-9.0;-169.0
1059.0;?;-396.0;355.0;1890.0;309.0;-1675.0;-207.0;554.0;33.0;166.0;-33.0
826.0;?;-422.0;502.0;909.0;326.0;-1209.0;-507.0;454.0;-132.0;-396.0;-990.0
578.0;?;-384.0;381.0;1186.0;360.0;-1293.0;-884.0;146.0;-383.0;-1173.0;-1573.0
274.0;?;-312.0;-70.0;433.0;309.0;-1391.0;-1164.0;-375.0;-565.0;407.0;-600.0
-159.0;?;-85.0;-677.0;-128.0;172.0;-749.0;-998.0;-976.0;-669.0;1050.0;-18.0
-632.0;?;266.0;-1271.0;-522.0;30.0;-529.0;-585.0;-1451.0;-612.0;148.0;125.0
-891.0;-378.0;585.0;-1569.0;-534.0;-182.0;-95.0;-292.0;-1489.0;-215.0;-554.0;-435.0
-836.0;-371.0;755.0;-1587.0;-590.0;-494.0;130.0;155.0;-1247.0;391.0;-827.0;-505.0
-723.0;-94.0;744.0;-1237.0;-886.0;-887.0;268.0;729.0;-671.0;1137.0;77.0;7.0
-625.0;-58.0;640.0;-604.0;-1125.0;-1401.0;426.0;939.0;179.0;1860.0;1041.0;471.0
-468.0;-69.0;559.0;363.0;-1224.0;-1902.0;539.0;1051.0;693.0;2449.0;1179.0;649.0
-397.0;-93.0;593.0;1314.0;-1251.0;-2029.0;514.0;1277.0;948.0;2737.0;897.0;388.0
