InertialMeasurementUnit BACK Quaternion1;InertialMeasurementUnit BACK Quaternion3;Accelerometer RKN_ accZ;InertialMeasurementUnit R-SHOE EuX;Accelerometer RKN_ accX;Accelerometer RUA_ accX;InertialMeasurementUnit BACK Quaternion2;InertialMeasurementUnit BACK Quaternion4;InertialMeasurementUnit RLA accY;Accelerometer RWR accZ;InertialMeasurementUnit L-SHOE EuY
756.0;586.0;-162.0;158;-406.0;620.0;-232.0;177.0;757.0;866.0;-45
736.0;550.0;-45.0;160;-72.0;270.0;-327.0;220.0;23.0;639.0;-55
723.0;643.0;134.0;92;-225.0;980.0;-215.0;131.0;769.0;1079.0;-43
750.0;636.0;16.0;45;-134.0;827.0;-139.0;122.0;496.0;357.0;-43
794.0;606.0;-359.0;82;-353.0;597.0;5.0;-46.0;-189.0;763.0;-50
769.0;636.0;-379.0;78;-315.0;900.0;-38.0;-48.0;449.0;639.0;-52
350.0;349.0;359.0;138;793.0;283.0;514.0;-702.0;141.0;684.0;-13
792.0;608.0;-356.0;82;-350.0;543.0;12.0;-48.0;-75.0;797.0;-50
738.0;607.0;52.0;48;32.0;124.0;111.0;-274.0;470.0;505.0;-37
800.0;552.0;479.0;-103;-277.0;129.0;23.0;-233.0;516.0;487.0;-51
559.0;411.0;108.0;87;93.0;19.0;-515.0;504.0;210.0;342.0;-63
597.0;404.0;-10.0;37;-27.0;181.0;-482.0;498.0;234.0;523.0;-50
765.0;634.0;162.0;48;10.0;779.0;-71.0;93.0;455.0;938.0;-53
762.0;637.0;-395.0;86;-309.0;1048.0;2.0;-118.0;766.0;721.0;-52
538.0;162.0;841.0;-43;-791.0;613.0;-24.0;-827.0;552.0;724.0;-41
770.0;625.0;76.0;-177;114.0;765.0;-129.0;-17.0;766.0;841.0;-29
572.0;408.0;-91.0;94;32.0;172.0;-514.0;492.0;247.0;624.0;-48
765.0;641.0;-413.0;78;-309.0;832.0;-31.0;-47.0;193.0;855.0;-52
808.0;587.0;-380.0;80;-350.0;665.0;-37.0;43.0;86.0;760.0;-50
766.0;641.0;-388.0;78;-348.0;870.0;-25.0;-52.0;502.0;630.0;-52
765.0;641.0;-357.0;78;-342.0;826.0;-25.0;-53.0;180.0;855.0;-52
745.0;640.0;-291.0;169;-445.0;772.0;-170.0;87.0;345.0;909.0;-72
936.0;310.0;280.0;99;-482.0;521.0;-127.0;106.0;365.0;954.0;-30
769.0;637.0;-400.0;78;-318.0;965.0;-46.0;-43.0;505.0;938.0;-52
817.0;572.0;-363.0;82;-363.0;542.0;-6.0;73.0;-87.0;585.0;-50
759.0;648.0;-378.0;80;-318.0;866.0;-24.0;-54.0;426.0;854.0;-51
743.0;546.0;-110.0;161;-176.0;117.0;-324.0;214.0;150.0;645.0;-55
749.0;540.0;-648.0;163;-484.0;612.0;-322.0;209.0;344.0;948.0;-55
-31.0;124.0;131.0;-26;-45.0;454.0;614.0;-779.0;525.0;755.0;-43
719.0;496.0;-750.0;-18;-431.0;853.0;-354.0;335.0;195.0;737.0;-39
481.0;414.0;-41.0;-66;-20.0;453.0;405.0;-659.0;433.0;793.0;-47
807.0;569.0;-70.0;171;-59.0;925.0;-133.0;83.0;291.0;892.0;-27
446.0;262.0;-4.0;-81;-28.0;342.0;303.0;-801.0;444.0;684.0;-31
763.0;642.0;-386.0;80;-327.0;862.0;-41.0;-65.0;275.0;641.0;-51
525.0;482.0;2.0;-123;-25.0;370.0;366.0;-599.0;559.0;691.0;-41
694.0;538.0;-35.0;-209;30.0;212.0;-352.0;324.0;265.0;583.0;-40
836.0;548.0;-356.0;83;-353.0;948.0;-24.0;-31.0;536.0;793.0;-50
820.0;570.0;-366.0;83;-348.0;949.0;-33.0;-44.0;558.0;784.0;-50
851.0;490.0;-695.0;155;-635.0;333.0;-118.0;-144.0;393.0;854.0;-43
839.0;539.0;-386.0;81;-357.0;926.0;-32.0;-64.0;659.0;825.0;-50
837.0;546.0;-386.0;83;-362.0;942.0;-23.0;-33.0;536.0;772.0;-50
812.0;582.0;-373.0;81;-363.0;459.0;1.0;-26.0;3.0;269.0;-50
835.0;549.0;-356.0;83;-361.0;941.0;-24.0;-30.0;541.0;802.0;-50
718.0;611.0;41.0;119;31.0;916.0;-266.0;203.0;194.0;701.0;-48
681.0;484.0;-198.0;-57;244.0;95.0;-402.0;375.0;252.0;538.0;-33
731.0;619.0;40.0;119;0.0;830.0;-231.0;171.0;118.0;590.0;-43
769.0;545.0;-10.0;91;15.0;533.0;-291.0;163.0;860.0;753.0;-42
807.0;586.0;-363.0;83;-361.0;959.0;-61.0;-40.0;536.0;784.0;-50
760.0;643.0;-392.0;78;-318.0;964.0;-29.0;-93.0;484.0;805.0;-52
761.0;641.0;-371.0;78;-326.0;950.0;-31.0;-95.0;426.0;750.0;-52
830.0;557.0;-385.0;83;-360.0;937.0;-8.0;-29.0;552.0;844.0;-50
764.0;571.0;-597.0;169;-445.0;72.0;119.0;-276.0;94.0;451.0;-77
764.0;641.0;-393.0;84;-319.0;989.0;-1.0;-74.0;484.0;751.0;-52
861.0;487.0;115.0;112;-266.0;823.0;-84.0;-122.0;748.0;927.0;-33
812.0;580.0;-367.0;83;-356.0;932.0;-46.0;-43.0;530.0;821.0;-50
771.0;633.0;-377.0;78;-333.0;874.0;-55.0;-43.0;217.0;588.0;-52
438.0;424.0;-692.0;89;-413.0;68.0;457.0;-648.0;198.0;513.0;-75
740.0;622.0;40.0;45;27.0;873.0;-201.0;159.0;927.0;992.0;-37
785.0;619.0;-355.0;81;-363.0;115.0;18.0;-21.0;-421.0;11.0;-50
756.0;558.0;233.0;145;-59.0;109.0;-274.0;205.0;205.0;599.0;-54
674.0;452.0;54.0;37;12.0;67.0;-428.0;398.0;281.0;489.0;-37
838.0;545.0;-383.0;83;-372.0;921.0;-27.0;-23.0;549.0;766.0;-50
