InertialMeasurementUnit LUA gyroY;InertialMeasurementUnit BACK gyroY;InertialMeasurementUnit LUA gyroZ;InertialMeasurementUnit LLA gyroX;InertialMeasurementUnit RUA gyroZ;InertialMeasurementUnit LLA gyroY;InertialMeasurementUnit RLA gyroZ;InertialMeasurementUnit BACK gyroX;InertialMeasurementUnit LUA gyroX;InertialMeasurementUnit LLA gyroZ;InertialMeasurementUnit RUA gyroX;InertialMeasurementUnit RLA gyroX
-366.0;-293.0;191.0;-895.0;-120.0;-279.0;198.0;-779.0;-788.0;33.0;-704.0;-663.0
643.0;-30.0;-130.0;502.0;-783.0;171.0;-417.0;-35.0;869.0;299.0;97.0;126.0
-67.0;-89.0;387.0;325.0;-426.0;-111.0;-286.0;561.0;340.0;1268.0;530.0;465.0
17.0;-35.0;84.0;28.0;-44.0;-216.0;63.0;-50.0;-203.0;-92.0;39.0;1.0
-6.0;8.0;25.0;-266.0;-55.0;-165.0;-263.0;-60.0;-3.0;221.0;243.0;495.0
-22.0;-4.0;79.0;-304.0;38.0;76.0;32.0;81.0;-107.0;-121.0;48.0;-166.0
40.0;100.0;-8.0;-40.0;118.0;39.0;72.0;160.0;-13.0;43.0;144.0;96.0
45.0;87.0;3.0;-12.0;108.0;28.0;16.0;151.0;40.0;48.0;167.0;103.0
30.0;122.0;-20.0;65.0;104.0;30.0;-13.0;114.0;38.0;19.0;196.0;146.0
79.0;-43.0;154.0;-302.0;-647.0;46.0;-295.0;39.0;-257.0;-152.0;516.0;1409.0
-724.0;-788.0;332.0;-714.0;-330.0;-704.0;-938.0;-505.0;-519.0;387.0;-651.0;294.0
-39.0;-2.0;39.0;504.0;-47.0;-315.0;-87.0;-76.0;-277.0;-123.0;174.0;267.0
115.0;18.0;173.0;-222.0;312.0;44.0;309.0;3.0;9.0;158.0;-221.0;-155.0
-6.0;-3.0;44.0;202.0;8.0;1.0;-19.0;1.0;-115.0;-123.0;64.0;286.0
-479.0;-311.0;94.0;-684.0;335.0;-266.0;-738.0;-377.0;-512.0;-19.0;60.0;-11.0
-7.0;-46.0;343.0;-468.0;-56.0;-378.0;-168.0;-272.0;-225.0;197.0;335.0;187.0
12.0;-17.0;36.0;-1052.0;-27.0;9.0;-130.0;-26.0;-35.0;203.0;60.0;483.0
599.0;136.0;343.0;-191.0;108.0;907.0;1077.0;-205.0;76.0;57.0;-739.0;-23.0
-177.0;237.0;-193.0;49.0;32.0;-208.0;-433.0;-32.0;-3.0;146.0;405.0;-430.0
-15.0;7.0;16.0;191.0;18.0;148.0;22.0;24.0;92.0;13.0;-25.0;-135.0
-119.0;-76.0;46.0;-374.0;-115.0;83.0;-68.0;-134.0;71.0;114.0;15.0;78.0
20.0;187.0;-105.0;19.0;91.0;-16.0;-114.0;65.0;-17.0;61.0;115.0;-12.0
0.0;-28.0;-8.0;263.0;33.0;169.0;199.0;-22.0;93.0;119.0;-48.0;-339.0
-88.0;39.0;171.0;-113.0;258.0;-58.0;483.0;179.0;-325.0;-215.0;-629.0;-940.0
-845.0;-1964.0;636.0;-239.0;-85.0;32.0;491.0;-556.0;950.0;765.0;417.0;2022.0
12.0;178.0;-129.0;55.0;92.0;-3.0;-94.0;39.0;19.0;39.0;43.0;24.0
221.0;126.0;175.0;-1202.0;-11.0;415.0;362.0;325.0;371.0;352.0;143.0;3.0
90.0;-34.0;-10.0;86.0;13.0;68.0;66.0;54.0;-206.0;-109.0;-80.0;-170.0
57.0;236.0;-97.0;-11.0;25.0;39.0;-171.0;32.0;-67.0;-62.0;39.0;130.0
1336.0;1897.0;-1250.0;-307.0;42.0;874.0;-377.0;763.0;128.0;189.0;1487.0;865.0
58.0;11.0;7.0;-77.0;0.0;339.0;-32.0;56.0;202.0;204.0;-38.0;46.0
39.0;249.0;-104.0;-21.0;-13.0;53.0;-151.0;10.0;-107.0;-100.0;-51.0;-22.0
513.0;209.0;131.0;-1061.0;88.0;657.0;-114.0;25.0;264.0;341.0;202.0;163.0
-87.0;-99.0;31.0;31.0;-118.0;-40.0;-172.0;-179.0;-67.0;64.0;-466.0;-68.0
-343.0;-472.0;267.0;-481.0;-624.0;146.0;280.0;-292.0;-183.0;-61.0;-125.0;389.0
-54.0;-22.0;81.0;-43.0;-15.0;12.0;320.0;-22.0;-27.0;52.0;46.0;-215.0
112.0;249.0;-168.0;1.0;-273.0;59.0;-359.0;15.0;-53.0;-114.0;-355.0;-153.0
176.0;-33.0;-40.0;-66.0;-12.0;132.0;-10.0;132.0;-300.0;-135.0;-63.0;-127.0
145.0;253.0;-61.0;15.0;-67.0;61.0;307.0;43.0;-118.0;44.0;164.0;-40.0
190.0;-34.0;-127.0;82.0;-33.0;159.0;-37.0;140.0;-40.0;-83.0;-75.0;-113.0
4.0;-295.0;-187.0;-156.0;-481.0;340.0;-513.0;-83.0;-19.0;-800.0;431.0;285.0
89.0;-30.0;20.0;-115.0;-86.0;181.0;-156.0;112.0;73.0;-61.0;19.0;-374.0
-220.0;254.0;-175.0;350.0;206.0;-312.0;-56.0;89.0;180.0;222.0;453.0;1275.0
170.0;175.0;-51.0;122.0;-34.0;75.0;99.0;3.0;-65.0;98.0;36.0;-66.0
-32.0;-13.0;75.0;202.0;119.0;-134.0;76.0;-34.0;-31.0;38.0;-73.0;-130.0
318.0;237.0;291.0;-97.0;-741.0;148.0;-145.0;-42.0;-77.0;325.0;110.0;76.0
152.0;64.0;183.0;-259.0;-128.0;170.0;-223.0;-246.0;36.0;245.0;55.0;-151.0
154.0;-74.0;-1.0;-177.0;-82.0;112.0;-48.0;177.0;-166.0;-19.0;-103.0;-192.0
-61.0;26.0;67.0;-82.0;89.0;44.0;39.0;391.0;58.0;80.0;77.0;21.0
-81.0;17.0;73.0;-46.0;25.0;18.0;166.0;277.0;39.0;200.0;38.0;-16.0
-29.0;142.0;168.0;-625.0;-98.0;240.0;590.0;375.0;250.0;352.0;73.0;-211.0
232.0;-9.0;-138.0;116.0;63.0;-295.0;212.0;456.0;0.0;124.0;310.0;149.0
158.0;73.0;-24.0;-90.0;-73.0;278.0;-127.0;-60.0;144.0;138.0;79.0;80.0
632.0;138.0;-9.0;-61.0;-725.0;480.0;-326.0;119.0;147.0;-164.0;123.0;253.0
146.0;-33.0;46.0;6.0;-103.0;100.0;-5.0;163.0;-139.0;51.0;-81.0;-154.0
347.0;-92.0;44.0;-348.0;-128.0;254.0;-67.0;173.0;-209.0;31.0;-93.0;-109.0
-40.0;101.0;52.0;42.0;74.0;-138.0;-166.0;163.0;67.0;281.0;204.0;36.0
622.0;-105.0;-426.0;-276.0;-169.0;1338.0;-200.0;766.0;939.0;361.0;943.0;131.0
-225.0;495.0;-588.0;169.0;1005.0;383.0;-69.0;-394.0;-141.0;-1115.0;-84.0;-214.0
448.0;62.0;-546.0;-151.0;352.0;51.0;363.0;-166.0;-250.0;-725.0;-73.0;-21.0
253.0;191.0;-388.0;-161.0;-47.0;345.0;224.0;-198.0;-34.0;-739.0;-190.0;-357.0
117.0;93.0;-107.0;-53.0;102.0;204.0;40.0;-91.0;-34.0;-257.0;-55.0;-1.0
-41.0;-14.0;-82.0;2.0;70.0;20.0;253.0;-114.0;16.0;80.0;-239.0;-225.0
102.0;-99.0;169.0;-1100.0;-409.0;-310.0;187.0;-781.0;-990.0;-273.0;-795.0;801.0
203.0;-140.0;-1197.0;-111.0;-8.0;341.0;18.0;490.0;122.0;-1693.0;406.0;384.0
49.0;45.0;-28.0;-109.0;74.0;152.0;-83.0;-40.0;-126.0;-120.0;-138.0;163.0
32.0;32.0;-137.0;-15.0;-22.0;237.0;15.0;-76.0;104.0;223.0;48.0;90.0
-4.0;-13.0;-57.0;-43.0;109.0;200.0;14.0;-4.0;42.0;-224.0;-168.0;113.0
181.0;-46.0;40.0;-126.0;-85.0;156.0;-20.0;171.0;-8.0;176.0;-25.0;-99.0
5.0;-222.0;-71.0;32.0;-11.0;768.0;1108.0;-298.0;293.0;-536.0;-217.0;-230.0
239.0;40.0;-430.0;264.0;-76.0;401.0;183.0;203.0;424.0;-682.0;259.0;170.0
32.0;130.0;-34.0;26.0;64.0;21.0;-12.0;126.0;50.0;7.0;197.0;161.0
-1.0;-19.0;-164.0;322.0;-35.0;108.0;89.0;94.0;73.0;48.0;-56.0;1.0
282.0;-70.0;-45.0;19.0;-328.0;493.0;90.0;46.0;128.0;-375.0;277.0;1554.0
-98.0;-49.0;79.0;-192.0;-32.0;-77.0;133.0;-183.0;-166.0;138.0;-178.0;-174.0
-13.0;-50.0;-44.0;38.0;196.0;30.0;-12.0;-107.0;10.0;3.0;128.0;280.0
220.0;127.0;-268.0;68.0;-227.0;-97.0;-153.0;168.0;5.0;2.0;194.0;195.0
31.0;53.0;25.0;-85.0;198.0;-1.0;342.0;-10.0;44.0;54.0;143.0;-319.0
-29.0;-61.0;-88.0;74.0;-26.0;45.0;-24.0;44.0;67.0;-106.0;259.0;705.0
115.0;235.0;-8.0;100.0;708.0;-10.0;1096.0;189.0;5.0;173.0;-116.0;236.0
57.0;25.0;-109.0;59.0;324.0;83.0;74.0;-124.0;74.0;80.0;-314.0;-830.0
82.0;-180.0;326.0;-118.0;-223.0;105.0;-63.0;-363.0;-118.0;411.0;-100.0;-146.0
-92.0;255.0;-251.0;2.0;597.0;-142.0;-136.0;-200.0;-104.0;27.0;-80.0;-1180.0
-4.0;-29.0;-28.0;7.0;196.0;29.0;59.0;-84.0;30.0;52.0;-170.0;-363.0
-22.0;4.0;-12.0;52.0;154.0;60.0;39.0;-9.0;44.0;90.0;117.0;203.0
-283.0;-669.0;436.0;-249.0;271.0;171.0;376.0;-272.0;-42.0;117.0;-348.0;-366.0
-79.0;-77.0;196.0;-261.0;151.0;-160.0;270.0;-145.0;-184.0;158.0;-507.0;-575.0
41.0;69.0;-84.0;104.0;-10.0;30.0;-253.0;64.0;122.0;282.0;-54.0;-129.0
75.0;-471.0;532.0;-874.0;104.0;434.0;579.0;-838.0;-452.0;-319.0;-1380.0;-1211.0
-56.0;9.0;46.0;238.0;109.0;79.0;427.0;-21.0;147.0;202.0;-375.0;-742.0
99.0;94.0;5.0;-71.0;179.0;68.0;20.0;66.0;-29.0;88.0;283.0;-8.0
331.0;-173.0;178.0;-349.0;-214.0;100.0;-148.0;-44.0;-281.0;-68.0;-312.0;241.0
31.0;54.0;17.0;-25.0;59.0;57.0;213.0;56.0;16.0;76.0;173.0;-240.0
49.0;42.0;6.0;-85.0;65.0;34.0;182.0;48.0;36.0;72.0;203.0;-237.0
50.0;55.0;-31.0;-34.0;99.0;22.0;173.0;-2.0;-21.0;72.0;167.0;-242.0
-111.0;51.0;-57.0;27.0;290.0;-154.0;123.0;-84.0;-91.0;31.0;77.0;-40.0
15.0;51.0;-14.0;-76.0;-420.0;30.0;261.0;-27.0;-36.0;25.0;-181.0;41.0
-407.0;-38.0;855.0;-778.0;475.0;-629.0;378.0;-377.0;-912.0;1226.0;-407.0;-388.0
67.0;88.0;-6.0;-98.0;146.0;15.0;165.0;5.0;-41.0;72.0;159.0;-459.0
93.0;-11.0;61.0;-110.0;-775.0;62.0;-409.0;106.0;-84.0;1.0;1138.0;3242.0
48.0;14.0;27.0;-48.0;-297.0;24.0;-33.0;-49.0;12.0;107.0;-67.0;147.0
222.0;-268.0;546.0;-2572.0;-179.0;125.0;-444.0;229.0;-531.0;46.0;110.0;112.0
460.0;-107.0;311.0;155.0;-810.0;137.0;-505.0;-65.0;-21.0;221.0;168.0;220.0
85.0;100.0;-12.0;-60.0;-619.0;12.0;516.0;130.0;-28.0;30.0;461.0;537.0
-123.0;-65.0;-6.0;45.0;212.0;-136.0;-25.0;-207.0;-77.0;103.0;-113.0;10.0
-86.0;-59.0;-43.0;67.0;369.0;44.0;-397.0;-207.0;17.0;94.0;64.0;70.0
-199.0;-333.0;142.0;62.0;-262.0;-89.0;-195.0;51.0;198.0;221.0;-267.0;-251.0
-552.0;197.0;330.0;438.0;340.0;54.0;92.0;-835.0;-1067.0;-195.0;-366.0;77.0
150.0;117.0;-649.0;405.0;-835.0;-229.0;133.0;919.0;380.0;-299.0;519.0;-108.0
-324.0;-192.0;-26.0;438.0;-376.0;-169.0;-359.0;500.0;577.0;609.0;347.0;208.0
170.0;-331.0;-2.0;531.0;-323.0;274.0;124.0;44.0;93.0;182.0;-27.0;731.0
-86.0;-7.0;-11.0;25.0;-191.0;-137.0;196.0;141.0;33.0;156.0;146.0;-177.0
130.0;-123.0;13.0;15.0;-601.0;64.0;-107.0;195.0;-18.0;-70.0;257.0;542.0
-104.0;-191.0;-1011.0;181.0;-249.0;1025.0;-576.0;508.0;277.0;-2131.0;619.0;422.0
-121.0;-19.0;-227.0;320.0;-573.0;-93.0;-808.0;201.0;145.0;39.0;469.0;500.0
-21.0;-10.0;-35.0;91.0;-55.0;-29.0;-133.0;113.0;74.0;81.0;106.0;2.0
61.0;-5.0;80.0;-264.0;-61.0;-75.0;-4.0;105.0;-335.0;51.0;38.0;-19.0
-258.0;162.0;500.0;-549.0;-171.0;-342.0;-221.0;377.0;-509.0;674.0;168.0;122.0
173.0;38.0;194.0;86.0;-37.0;106.0;-155.0;120.0;-166.0;13.0;141.0;83.0
-82.0;-95.0;-35.0;-130.0;189.0;-314.0;-21.0;52.0;-216.0;-82.0;217.0;234.0
98.0;101.0;-33.0;-206.0;245.0;53.0;400.0;-133.0;-183.0;-130.0;254.0;-240.0
64.0;-9.0;-32.0;-16.0;-39.0;169.0;-56.0;1.0;57.0;-204.0;101.0;-57.0
-33.0;-18.0;18.0;176.0;14.0;-244.0;9.0;6.0;-31.0;58.0;11.0;17.0
53.0;-13.0;-51.0;357.0;44.0;169.0;-128.0;-8.0;-24.0;-65.0;77.0;23.0
-59.0;-11.0;46.0;67.0;5.0;-254.0;2.0;21.0;95.0;-14.0;-15.0;6.0
82.0;99.0;-73.0;118.0;144.0;92.0;-22.0;-9.0;-47.0;-23.0;-23.0;-194.0
-500.0;-147.0;458.0;-139.0;36.0;-289.0;968.0;-411.0;214.0;902.0;-662.0;84.0
40.0;-43.0;-22.0;-86.0;105.0;33.0;-81.0;-160.0;-51.0;12.0;-488.0;-408.0
-239.0;-24.0;292.0;-148.0;106.0;-101.0;304.0;61.0;-209.0;430.0;-366.0;-279.0
-89.0;-57.0;117.0;-20.0;37.0;-43.0;120.0;20.0;-2.0;235.0;-286.0;44.0
19.0;32.0;261.0;-322.0;66.0;-63.0;222.0;-240.0;-314.0;311.0;-190.0;-126.0
-283.0;-74.0;-122.0;-283.0;138.0;-253.0;338.0;-403.0;-304.0;-95.0;-191.0;173.0
18.0;24.0;-15.0;-49.0;121.0;-8.0;101.0;-26.0;-8.0;4.0;119.0;-304.0
-242.0;-93.0;234.0;-322.0;135.0;-458.0;-691.0;-339.0;-397.0;459.0;-434.0;-297.0
-519.0;-228.0;1029.0;595.0;614.0;-229.0;1000.0;-191.0;452.0;1696.0;-974.0;-682.0
373.0;-1196.0;124.0;-169.0;-359.0;-113.0;-535.0;49.0;720.0;1375.0;-1414.0;-226.0
38.0;201.0;138.0;-163.0;-280.0;31.0;644.0;418.0;-162.0;-2.0;623.0;352.0
-395.0;-299.0;35.0;328.0;-175.0;-188.0;115.0;309.0;389.0;305.0;-207.0;292.0
-89.0;-58.0;-14.0;187.0;-85.0;-78.0;-11.0;-25.0;-16.0;99.0;241.0;31.0
203.0;329.0;-151.0;36.0;209.0;195.0;556.0;255.0;-15.0;-502.0;171.0;306.0
160.0;-193.0;-17.0;262.0;-135.0;494.0;-84.0;330.0;486.0;-186.0;158.0;85.0
-330.0;72.0;1291.0;-796.0;-69.0;-703.0;-730.0;80.0;-423.0;2149.0;-11.0;-222.0
12.0;86.0;92.0;-496.0;423.0;96.0;678.0;-422.0;-588.0;-429.0;-405.0;-333.0
-91.0;-20.0;46.0;-167.0;-97.0;-156.0;-3.0;-17.0;-26.0;146.0;198.0;21.0
-87.0;-50.0;48.0;-226.0;-81.0;-111.0;47.0;-86.0;-15.0;177.0;187.0;33.0
-82.0;-52.0;75.0;50.0;-93.0;-22.0;17.0;-103.0;1.0;94.0;226.0;117.0
140.0;755.0;-503.0;185.0;542.0;130.0;-331.0;66.0;14.0;-296.0;553.0;-2650.0
18.0;28.0;23.0;-59.0;-155.0;-27.0;229.0;-41.0;-45.0;78.0;-236.0;-123.0
241.0;147.0;0.0;-228.0;174.0;166.0;-390.0;-179.0;-195.0;-150.0;-268.0;-306.0
66.0;-51.0;-16.0;-99.0;456.0;1.0;982.0;-115.0;24.0;121.0;476.0;-180.0
7.0;30.0;237.0;-185.0;-428.0;-187.0;-557.0;76.0;-161.0;76.0;615.0;1026.0
-180.0;-102.0;-150.0;-561.0;520.0;-202.0;-186.0;-833.0;-627.0;-354.0;248.0;-12.0
-30.0;19.0;18.0;-94.0;25.0;18.0;-104.0;-35.0;-34.0;44.0;110.0;598.0
-114.0;-180.0;-119.0;68.0;-25.0;-117.0;61.0;-184.0;-71.0;183.0;-13.0;172.0
196.0;175.0;-67.0;-39.0;83.0;52.0;28.0;123.0;-78.0;-39.0;-152.0;-246.0
-19.0;-143.0;-128.0;-322.0;100.0;215.0;184.0;-126.0;107.0;138.0;-394.0;-303.0
-32.0;45.0;29.0;-12.0;-68.0;74.0;165.0;91.0;28.0;111.0;63.0;244.0
-111.0;-43.0;-213.0;133.0;109.0;54.0;-68.0;-22.0;36.0;-22.0;-115.0;-121.0
35.0;36.0;196.0;-89.0;-208.0;-78.0;195.0;208.0;-11.0;279.0;478.0;633.0
-36.0;21.0;32.0;81.0;-94.0;-23.0;14.0;4.0;-1.0;214.0;230.0;130.0
232.0;-23.0;122.0;-296.0;-148.0;550.0;-376.0;-248.0;93.0;-157.0;145.0;318.0
-44.0;-5.0;102.0;-211.0;-73.0;299.0;-172.0;-20.0;-84.0;-163.0;72.0;101.0
-91.0;27.0;62.0;-44.0;-53.0;-87.0;27.0;5.0;-64.0;162.0;179.0;175.0
300.0;167.0;-1100.0;434.0;-338.0;1196.0;-63.0;231.0;850.0;-2133.0;863.0;1056.0
148.0;89.0;146.0;-539.0;606.0;204.0;2194.0;71.0;-321.0;-628.0;-368.0;708.0
161.0;84.0;12.0;-27.0;158.0;195.0;320.0;17.0;30.0;-17.0;-161.0;-517.0
50.0;-44.0;19.0;-65.0;217.0;41.0;-242.0;-167.0;-66.0;44.0;-641.0;-598.0
103.0;15.0;-350.0;103.0;109.0;-96.0;-178.0;-96.0;70.0;-298.0;48.0;-280.0
206.0;324.0;116.0;-791.0;248.0;-27.0;-684.0;782.0;-248.0;230.0;505.0;-91.0
-447.0;-110.0;861.0;-76.0;-433.0;-1248.0;-434.0;260.0;196.0;2218.0;358.0;252.0
-40.0;-79.0;88.0;383.0;-141.0;-192.0;-231.0;-11.0;86.0;448.0;28.0;173.0
-519.0;-703.0;570.0;-67.0;-197.0;-139.0;114.0;-179.0;-103.0;186.0;-475.0;-157.0
-7.0;-191.0;163.0;-178.0;-82.0;775.0;-10.0;-267.0;-112.0;-409.0;-180.0;-142.0
25.0;82.0;-353.0;317.0;162.0;54.0;87.0;169.0;186.0;-40.0;295.0;-627.0
-400.0;403.0;599.0;-280.0;437.0;-753.0;440.0;-265.0;3.0;484.0;52.0;-22.0
955.0;74.0;1067.0;1223.0;5.0;1115.0;68.0;274.0;1166.0;1302.0;173.0;267.0
-406.0;-450.0;52.0;-363.0;809.0;-120.0;730.0;-609.0;-461.0;-276.0;-564.0;-856.0
82.0;152.0;-759.0;1621.0;-962.0;14.0;-933.0;1014.0;1617.0;-474.0;1396.0;666.0
557.0;20.0;-392.0;28.0;78.0;1300.0;56.0;108.0;3.0;-279.0;134.0;11.0
959.0;371.0;-444.0;812.0;329.0;1430.0;829.0;977.0;2047.0;2264.0;329.0;1177.0
-626.0;265.0;380.0;765.0;349.0;-376.0;243.0;-647.0;-174.0;347.0;-551.0;-437.0
-248.0;-85.0;160.0;-458.0;367.0;-110.0;15.0;-248.0;-499.0;-216.0;-1462.0;-2271.0
-377.0;123.0;242.0;275.0;213.0;-87.0;-91.0;-870.0;-295.0;-134.0;-411.0;-340.0
-18.0;-59.0;101.0;-88.0;-480.0;63.0;-807.0;-92.0;-36.0;137.0;-466.0;966.0
-175.0;-79.0;199.0;-1206.0;-115.0;-509.0;126.0;-1460.0;-1229.0;170.0;-1261.0;-1242.0
-2.0;-127.0;145.0;94.0;-1548.0;142.0;-1977.0;198.0;199.0;165.0;213.0;-286.0
112.0;-12.0;-51.0;180.0;-261.0;201.0;-16.0;131.0;191.0;2.0;479.0;426.0
33.0;-277.0;-34.0;43.0;-773.0;514.0;1271.0;58.0;179.0;-484.0;16.0;1275.0
53.0;35.0;-76.0;100.0;-75.0;91.0;-154.0;136.0;139.0;8.0;261.0;218.0
-218.0;66.0;261.0;-122.0;-92.0;-982.0;128.0;340.0;-115.0;1223.0;79.0;120.0
-345.0;67.0;-332.0;1673.0;12.0;-102.0;71.0;-164.0;-319.0;-67.0;9.0;16.0
-178.0;-37.0;-157.0;-893.0;-233.0;267.0;293.0;-463.0;-904.0;-986.0;-82.0;-42.0
-466.0;-43.0;286.0;-641.0;394.0;-989.0;656.0;-127.0;-642.0;744.0;-461.0;-15.0
-223.0;-166.0;-239.0;506.0;57.0;-344.0;303.0;-174.0;224.0;373.0;-107.0;43.0
-16.0;-261.0;-92.0;-150.0;-431.0;-257.0;-256.0;-407.0;-161.0;154.0;-166.0;-217.0
40.0;307.0;-277.0;568.0;43.0;-217.0;-794.0;516.0;463.0;310.0;522.0;-229.0
-169.0;-93.0;518.0;-244.0;1022.0;-607.0;748.0;-159.0;-401.0;983.0;-607.0;-702.0
424.0;149.0;-563.0;661.0;-176.0;1123.0;322.0;224.0;764.0;-756.0;-169.0;264.0
29.0;21.0;-26.0;70.0;-14.0;116.0;-836.0;40.0;30.0;75.0;912.0;-1200.0
72.0;29.0;61.0;-219.0;-517.0;48.0;652.0;-120.0;-174.0;-4.0;-213.0;-467.0
4.0;-265.0;97.0;-40.0;-316.0;-70.0;-915.0;-302.0;-48.0;228.0;-217.0;-413.0
81.0;-56.0;165.0;-948.0;-74.0;-414.0;-49.0;-76.0;-506.0;-268.0;2.0;11.0
-402.0;-201.0;300.0;-319.0;-177.0;-354.0;331.0;-229.0;-255.0;512.0;-75.0;557.0
384.0;154.0;-1135.0;1398.0;-540.0;498.0;-495.0;707.0;1259.0;-1515.0;1414.0;1302.0
50.0;210.0;-166.0;93.0;-210.0;-11.0;733.0;179.0;-7.0;-84.0;29.0;-308.0
-169.0;-96.0;6.0;19.0;58.0;95.0;144.0;49.0;104.0;212.0;-258.0;326.0
-360.0;-106.0;456.0;-413.0;354.0;-569.0;676.0;-24.0;-257.0;989.0;-263.0;-144.0
1020.0;297.0;-1155.0;2175.0;-160.0;840.0;-226.0;558.0;2240.0;-860.0;-104.0;65.0
-465.0;-328.0;706.0;-2111.0;840.0;-678.0;1510.0;-1527.0;-2002.0;125.0;-1747.0;-1172.0
-214.0;-279.0;64.0;341.0;-379.0;-621.0;-678.0;-380.0;157.0;1035.0;-290.0;-453.0
-21.0;22.0;38.0;-16.0;165.0;-10.0;1815.0;98.0;-6.0;23.0;754.0;434.0
418.0;1540.0;-979.0;477.0;-31.0;-137.0;454.0;406.0;-78.0;-341.0;295.0;-926.0
82.0;-175.0;-1097.0;454.0;49.0;1296.0;329.0;169.0;236.0;-2406.0;72.0;37.0
-187.0;177.0;-95.0;341.0;-1029.0;-234.0;-1064.0;44.0;-345.0;-561.0;1386.0;500.0
-56.0;79.0;7.0;-115.0;-117.0;-349.0;-20.0;-3.0;-310.0;-51.0;89.0;38.0
-862.0;-608.0;301.0;-1041.0;-190.0;-768.0;-555.0;-757.0;-712.0;-261.0;88.0;936.0
-172.0;-114.0;233.0;-410.0;172.0;-230.0;-172.0;-502.0;-473.0;-288.0;-395.0;-1126.0
-28.0;-511.0;-607.0;136.0;-568.0;-327.0;-474.0;-114.0;4.0;-112.0;368.0;323.0
48.0;278.0;-146.0;66.0;-374.0;82.0;-193.0;242.0;167.0;74.0;-86.0;-854.0
89.0;438.0;353.0;-607.0;-746.0;274.0;-465.0;15.0;-593.0;350.0;-220.0;12.0
21.0;190.0;71.0;-216.0;247.0;-120.0;44.0;218.0;-29.0;120.0;-56.0;160.0
-138.0;-184.0;247.0;-87.0;-264.0;-379.0;-721.0;114.0;150.0;830.0;301.0;301.0
42.0;431.0;-258.0;266.0;-414.0;-136.0;1647.0;437.0;81.0;71.0;190.0;-974.0
231.0;105.0;-564.0;772.0;-391.0;794.0;-854.0;668.0;834.0;-716.0;1188.0;1028.0
166.0;58.0;77.0;-364.0;-21.0;138.0;-244.0;-5.0;-170.0;-165.0;67.0;58.0
70.0;-52.0;90.0;-139.0;-1517.0;171.0;2186.0;193.0;55.0;68.0;74.0;571.0
-3552.0;-323.0;396.0;2889.0;-827.0;-2434.0;-1874.0;-179.0;57.0;1624.0;684.0;-3560.0
283.0;315.0;-133.0;-194.0;-268.0;461.0;634.0;103.0;5.0;-192.0;-31.0;-1819.0
166.0;-47.0;22.0;71.0;589.0;338.0;815.0;-95.0;79.0;-120.0;108.0;53.0
23.0;150.0;-56.0;-259.0;486.0;-73.0;667.0;-169.0;-209.0;-25.0;413.0;-509.0
-97.0;-18.0;38.0;-59.0;38.0;-102.0;-215.0;-81.0;-73.0;92.0;424.0;1422.0
340.0;105.0;-4.0;1277.0;-176.0;847.0;-459.0;658.0;687.0;-188.0;610.0;413.0
-299.0;-47.0;570.0;-979.0;361.0;-618.0;408.0;-823.0;-1283.0;-575.0;-806.0;-479.0
169.0;65.0;-28.0;273.0;-547.0;128.0;-1427.0;89.0;318.0;182.0;706.0;867.0
-8.0;-163.0;26.0;-86.0;963.0;10.0;-467.0;-318.0;-84.0;37.0;-1055.0;-702.0
-495.0;-78.0;797.0;-1332.0;685.0;-501.0;1103.0;-527.0;-1296.0;679.0;-780.0;-624.0
637.0;227.0;-178.0;-2635.0;-243.0;1118.0;1847.0;391.0;297.0;-229.0;-740.0;-679.0
