Accelerometer LUA^ accZ;Accelerometer LUA_ accZ;Accelerometer LUA_ accY;InertialMeasurementUnit LUA accY;InertialMeasurementUnit LUA accZ;Accelerometer LWR accY;InertialMeasurementUnit R-SHOE Body_Az;Accelerometer LH accY;Accelerometer RKN^ accY;InertialMeasurementUnit LLA accX;InertialMeasurementUnit LLA accY;Accelerometer LH accX
238.0;390.0;961.0;-225.0;244.0;877.0;804;1008.0;1030.0;-952.0;-316.0;369.0
241.0;369.0;961.0;-206.0;245.0;868.0;807;997.0;1033.0;-951.0;-308.0;340.0
161.0;320.0;962.0;-169.0;369.0;903.0;811;1020.0;1005.0;-1025.0;-177.0;290.0
157.0;427.0;931.0;-175.0;360.0;858.0;799;1001.0;1013.0;-948.0;-317.0;355.0
159.0;405.0;905.0;-177.0;351.0;863.0;797;999.0;1026.0;-948.0;-333.0;337.0
209.0;358.0;962.0;-157.0;184.0;888.0;804;1016.0;1014.0;-965.0;-301.0;311.0
86.0;311.0;966.0;-159.0;299.0;930.0;718;1019.0;1098.0;-878.0;-261.0;328.0
130.0;335.0;914.0;-81.0;276.0;933.0;662;964.0;1022.0;-914.0;-287.0;296.0
77.0;407.0;932.0;-37.0;384.0;831.0;802;958.0;1042.0;-923.0;-257.0;232.0
207.0;341.0;980.0;-149.0;181.0;892.0;799;1006.0;1009.0;-963.0;-296.0;310.0
-44.0;271.0;1000.0;-84.0;219.0;897.0;794;997.0;1002.0;-974.0;-301.0;195.0
125.0;335.0;979.0;-276.0;267.0;893.0;803;1103.0;1001.0;-1002.0;-246.0;328.0
206.0;340.0;962.0;-149.0;179.0;884.0;806;1004.0;1050.0;-960.0;-294.0;300.0
397.0;321.0;982.0;-330.0;123.0;1025.0;793;1114.0;1024.0;-939.0;-610.0;346.0
254.0;356.0;967.0;-225.0;198.0;935.0;806;999.0;1002.0;-949.0;-374.0;337.0
239.0;365.0;965.0;-136.0;203.0;889.0;809;987.0;1001.0;-941.0;-324.0;304.0
203.0;345.0;970.0;-180.0;177.0;877.0;800;1001.0;1022.0;-952.0;-331.0;304.0
181.0;352.0;954.0;-103.0;234.0;868.0;807;1036.0;1000.0;-978.0;-258.0;286.0
185.0;348.0;938.0;-160.0;277.0;889.0;809;1109.0;961.0;-1051.0;-290.0;315.0
185.0;379.0;915.0;-147.0;262.0;892.0;805;974.0;1005.0;-997.0;-344.0;247.0
169.0;379.0;905.0;-194.0;229.0;851.0;811;957.0;982.0;-958.0;-323.0;270.0
182.0;387.0;926.0;-180.0;206.0;828.0;810;957.0;1024.0;-963.0;-335.0;276.0
206.0;368.0;953.0;-150.0;189.0;832.0;809;992.0;1003.0;-966.0;-329.0;325.0
215.0;367.0;951.0;-152.0;179.0;860.0;807;981.0;998.0;-970.0;-290.0;339.0
224.0;343.0;954.0;-183.0;168.0;856.0;797;959.0;1007.0;-952.0;-283.0;378.0
203.0;332.0;963.0;-179.0;175.0;892.0;797;984.0;1031.0;-950.0;-333.0;325.0
213.0;340.0;969.0;-181.0;171.0;888.0;798;986.0;1029.0;-950.0;-336.0;336.0
205.0;357.0;959.0;-181.0;171.0;858.0;800;995.0;1033.0;-950.0;-337.0;329.0
214.0;351.0;971.0;-166.0;181.0;885.0;802;1003.0;1012.0;-951.0;-292.0;286.0
199.0;388.0;950.0;-173.0;189.0;878.0;807;1011.0;1040.0;-948.0;-296.0;274.0
199.0;364.0;955.0;-177.0;188.0;876.0;803;1024.0;1031.0;-955.0;-290.0;297.0
205.0;362.0;959.0;-164.0;181.0;877.0;801;1011.0;1041.0;-953.0;-293.0;283.0
204.0;347.0;951.0;-170.0;177.0;877.0;799;1000.0;1041.0;-953.0;-295.0;269.0
200.0;338.0;952.0;-181.0;189.0;877.0;801;980.0;1047.0;-952.0;-355.0;273.0
214.0;346.0;956.0;-194.0;178.0;878.0;802;991.0;1037.0;-943.0;-369.0;287.0
207.0;311.0;924.0;-99.0;152.0;854.0;785;1017.0;1000.0;-991.0;-137.0;146.0
117.0;320.0;943.0;-58.0;180.0;848.0;795;943.0;964.0;-989.0;-205.0;183.0
198.0;331.0;973.0;-138.0;124.0;858.0;792;1013.0;1048.0;-952.0;-209.0;292.0
251.0;402.0;913.0;-84.0;102.0;911.0;807;1105.0;1008.0;-988.0;-161.0;271.0
239.0;366.0;1006.0;-174.0;128.0;890.0;798;1028.0;981.0;-935.0;-234.0;282.0
222.0;369.0;1109.0;-198.0;5.0;1060.0;861;1166.0;1000.0;-786.0;-252.0;138.0
245.0;364.0;790.0;-199.0;165.0;1271.0;787;930.0;1039.0;-872.0;-346.0;391.0
244.0;318.0;892.0;-148.0;170.0;884.0;801;896.0;964.0;-952.0;-273.0;453.0
215.0;357.0;902.0;-148.0;173.0;816.0;797;944.0;952.0;-965.0;-272.0;400.0
224.0;362.0;931.0;-153.0;174.0;832.0;780;1036.0;944.0;-972.0;-275.0;307.0
59.0;502.0;849.0;-152.0;369.0;776.0;769;1071.0;1181.0;-1209.0;-281.0;395.0
248.0;399.0;934.0;-323.0;350.0;815.0;791;1109.0;1122.0;-946.0;-377.0;384.0
493.0;430.0;908.0;-492.0;429.0;868.0;799;1116.0;987.0;-842.0;-338.0;183.0
297.0;398.0;1000.0;-359.0;317.0;887.0;679;1089.0;1358.0;-837.0;-461.0;534.0
249.0;350.0;964.0;-202.0;166.0;890.0;806;1015.0;1024.0;-940.0;-372.0;309.0
202.0;376.0;927.0;-150.0;118.0;778.0;825;1123.0;992.0;-964.0;-178.0;484.0
156.0;386.0;903.0;-195.0;346.0;833.0;797;1004.0;1027.0;-945.0;-349.0;311.0
153.0;391.0;914.0;-200.0;342.0;852.0;801;987.0;1015.0;-937.0;-355.0;288.0
152.0;394.0;956.0;-186.0;353.0;851.0;793;993.0;1003.0;-947.0;-353.0;290.0
193.0;381.0;956.0;-198.0;357.0;851.0;795;1007.0;1031.0;-939.0;-351.0;331.0
184.0;399.0;961.0;-198.0;353.0;864.0;792;1014.0;1010.0;-928.0;-339.0;366.0
168.0;436.0;970.0;-195.0;352.0;877.0;795;1020.0;1013.0;-928.0;-339.0;405.0
68.0;421.0;1063.0;-129.0;353.0;996.0;809;1122.0;1049.0;-960.0;-307.0;471.0
183.0;408.0;943.0;-182.0;377.0;896.0;800;1012.0;1010.0;-936.0;-317.0;409.0
170.0;397.0;944.0;-166.0;388.0;870.0;799;1017.0;1027.0;-938.0;-329.0;398.0
204.0;331.0;980.0;-204.0;170.0;887.0;806;1007.0;1026.0;-949.0;-370.0;380.0
227.0;350.0;968.0;-196.0;159.0;875.0;799;997.0;1046.0;-943.0;-382.0;351.0
192.0;321.0;963.0;-188.0;218.0;905.0;810;997.0;1357.0;-911.0;-245.0;219.0
38.0;321.0;971.0;-223.0;444.0;915.0;854;1101.0;953.0;-880.0;-380.0;292.0
58.0;303.0;951.0;-139.0;417.0;912.0;785;1026.0;907.0;-953.0;-221.0;144.0
-5.0;331.0;740.0;51.0;370.0;754.0;798;822.0;977.0;-1071.0;-93.0;-58.0
111.0;330.0;771.0;16.0;209.0;902.0;790;973.0;968.0;-1128.0;-231.0;92.0
130.0;350.0;1181.0;-453.0;64.0;1014.0;943;1085.0;1098.0;-721.0;-389.0;448.0
264.0;398.0;1000.0;-329.0;286.0;816.0;878;1035.0;372.0;-1104.0;-494.0;-49.0
782.0;368.0;1268.0;-597.0;87.0;1783.0;800;2279.0;1032.0;-830.0;-950.0;1159.0
255.0;361.0;1012.0;-263.0;289.0;955.0;809;1144.0;944.0;-1101.0;-468.0;596.0
218.0;317.0;983.0;-88.0;194.0;894.0;805;1036.0;813.0;-993.0;-278.0;292.0
49.0;231.0;1376.0;-183.0;639.0;709.0;820;855.0;1058.0;-874.0;-413.0;503.0
377.0;527.0;1067.0;-321.0;128.0;922.0;961;1246.0;642.0;-795.0;-405.0;650.0
236.0;349.0;948.0;-166.0;279.0;771.0;1333;957.0;1056.0;-945.0;-138.0;481.0
232.0;358.0;1015.0;-340.0;243.0;914.0;802;1097.0;1007.0;-967.0;-350.0;350.0
-601.0;-107.0;1020.0;517.0;621.0;989.0;796;1034.0;885.0;-1046.0;65.0;58.0
261.0;473.0;808.0;-67.0;64.0;735.0;588;843.0;961.0;-929.0;-312.0;348.0
237.0;494.0;1060.0;-294.0;208.0;900.0;-379;1155.0;678.0;-720.0;-392.0;402.0
218.0;339.0;612.0;-171.0;182.0;796.0;807;895.0;959.0;-963.0;-308.0;435.0
374.0;464.0;829.0;-282.0;305.0;743.0;771;887.0;963.0;-887.0;-375.0;147.0
162.0;346.0;903.0;-107.0;515.0;753.0;752;1015.0;1031.0;-979.0;-261.0;274.0
310.0;443.0;1322.0;-364.0;241.0;1085.0;368;1415.0;861.0;-826.0;-479.0;382.0
172.0;386.0;961.0;-162.0;455.0;852.0;396;1040.0;1601.0;-820.0;-322.0;363.0
181.0;355.0;926.0;131.0;352.0;830.0;791;983.0;986.0;-1034.0;-151.0;365.0
121.0;419.0;792.0;-13.0;562.0;872.0;737;985.0;1582.0;-1022.0;-328.0;507.0
305.0;452.0;934.0;-181.0;201.0;848.0;799;993.0;1511.0;-935.0;-335.0;387.0
164.0;350.0;1005.0;-86.0;321.0;892.0;814;1041.0;921.0;-996.0;-262.0;192.0
13.0;288.0;931.0;64.0;444.0;922.0;781;1067.0;1036.0;-1008.0;-170.0;362.0
69.0;358.0;964.0;27.0;429.0;768.0;645;910.0;1032.0;-987.0;-236.0;550.0
17.0;488.0;934.0;-113.0;378.0;887.0;1058;1064.0;952.0;-1021.0;-338.0;498.0
105.0;654.0;602.0;-181.0;228.0;494.0;799;578.0;391.0;-466.0;-341.0;430.0
141.0;288.0;897.0;-78.0;131.0;768.0;798;1009.0;950.0;-909.0;-421.0;157.0
335.0;334.0;1201.0;-363.0;266.0;913.0;1015;1173.0;283.0;-963.0;-405.0;681.0
133.0;264.0;921.0;-55.0;221.0;884.0;797;958.0;955.0;-1019.0;-243.0;175.0
351.0;783.0;576.0;-341.0;285.0;289.0;788;250.0;1021.0;-468.0;-873.0;847.0
-37.0;793.0;459.0;1.0;343.0;173.0;807;245.0;938.0;-365.0;-827.0;1004.0
-39.0;478.0;898.0;-222.0;78.0;783.0;809;898.0;1033.0;-833.0;-412.0;255.0
173.0;236.0;1029.0;-67.0;63.0;970.0;801;1021.0;1045.0;-1038.0;-301.0;349.0
363.0;321.0;825.0;-189.0;406.0;908.0;1001;1012.0;1919.0;-1234.0;-233.0;368.0
175.0;317.0;1050.0;-25.0;275.0;966.0;803;1051.0;1020.0;-973.0;-158.0;605.0
130.0;432.0;822.0;-8.0;258.0;786.0;789;693.0;1020.0;-905.0;-408.0;221.0
167.0;290.0;1115.0;-312.0;188.0;880.0;795;1018.0;991.0;-927.0;-358.0;172.0
285.0;450.0;898.0;-270.0;212.0;852.0;703;1042.0;1011.0;-926.0;-378.0;141.0
62.0;291.0;1013.0;-115.0;462.0;1003.0;713;1195.0;909.0;-1031.0;-237.0;157.0
91.0;437.0;886.0;-77.0;203.0;724.0;801;664.0;1059.0;-714.0;-223.0;323.0
230.0;387.0;826.0;-240.0;242.0;815.0;1588;907.0;756.0;-799.0;-325.0;550.0
116.0;311.0;981.0;-154.0;362.0;931.0;659;1087.0;1007.0;-942.0;-260.0;214.0
57.0;275.0;1035.0;-76.0;506.0;1012.0;732;1084.0;1081.0;-957.0;-159.0;241.0
111.0;435.0;1300.0;-312.0;216.0;1170.0;805;1091.0;1100.0;-860.0;-335.0;292.0
350.0;504.0;806.0;-372.0;412.0;710.0;793;853.0;983.0;-855.0;-291.0;358.0
152.0;329.0;963.0;-191.0;362.0;941.0;338;1061.0;911.0;-948.0;-296.0;237.0
231.0;684.0;730.0;-281.0;320.0;508.0;798;558.0;1019.0;-860.0;-602.0;729.0
238.0;311.0;952.0;-157.0;264.0;890.0;801;994.0;1017.0;-989.0;-401.0;134.0
326.0;471.0;851.0;-286.0;249.0;757.0;802;688.0;1111.0;-796.0;-414.0;450.0
223.0;360.0;925.0;-105.0;19.0;859.0;809;1003.0;1035.0;-912.0;-293.0;465.0
131.0;475.0;825.0;-216.0;104.0;835.0;537;946.0;946.0;-857.0;-460.0;273.0
183.0;303.0;943.0;-30.0;270.0;939.0;805;1121.0;924.0;-912.0;-189.0;235.0
335.0;283.0;905.0;-78.0;176.0;819.0;805;988.0;1030.0;-1040.0;-265.0;279.0
56.0;284.0;820.0;181.0;213.0;784.0;681;838.0;846.0;-933.0;-25.0;268.0
190.0;339.0;1107.0;-253.0;436.0;1055.0;3085;1159.0;752.0;-930.0;-440.0;571.0
197.0;600.0;881.0;-122.0;88.0;734.0;816;926.0;936.0;-973.0;-285.0;244.0
187.0;310.0;1105.0;-276.0;328.0;1117.0;872;1178.0;522.0;-1137.0;-512.0;298.0
435.0;326.0;904.0;-282.0;156.0;911.0;798;1000.0;1002.0;-983.0;-465.0;226.0
357.0;491.0;906.0;149.0;-108.0;860.0;818;933.0;1227.0;-956.0;299.0;413.0
180.0;437.0;831.0;-206.0;357.0;815.0;713;1039.0;947.0;-1078.0;-345.0;86.0
211.0;340.0;801.0;-49.0;264.0;741.0;800;986.0;1078.0;-1291.0;-321.0;-108.0
212.0;316.0;998.0;-42.0;248.0;964.0;803;1185.0;978.0;-942.0;-140.0;91.0
80.0;421.0;825.0;-273.0;531.0;609.0;779;626.0;1024.0;-1024.0;-694.0;235.0
263.0;347.0;899.0;-241.0;20.0;793.0;809;958.0;971.0;-1019.0;-321.0;460.0
375.0;209.0;1290.0;-211.0;227.0;1090.0;925;1515.0;1374.0;-1168.0;-178.0;335.0
160.0;368.0;1095.0;-77.0;331.0;780.0;787;977.0;922.0;-999.0;-244.0;513.0
-191.0;210.0;918.0;-9.0;703.0;953.0;627;1072.0;1016.0;-897.0;-220.0;170.0
21.0;418.0;904.0;-99.0;187.0;692.0;807;742.0;1050.0;-732.0;-426.0;238.0
469.0;727.0;713.0;-374.0;31.0;515.0;801;885.0;918.0;-671.0;-763.0;727.0
264.0;309.0;1133.0;-293.0;312.0;915.0;499;1203.0;778.0;-900.0;-387.0;605.0
239.0;359.0;842.0;-51.0;51.0;792.0;805;915.0;996.0;-1073.0;-334.0;404.0
299.0;388.0;759.0;-71.0;434.0;756.0;865;867.0;1419.0;-834.0;-333.0;374.0
132.0;289.0;959.0;-173.0;504.0;914.0;801;1038.0;945.0;-943.0;-309.0;316.0
266.0;484.0;1284.0;-301.0;227.0;922.0;777;1101.0;699.0;-819.0;-307.0;661.0
358.0;669.0;633.0;-112.0;292.0;176.0;806;254.0;1001.0;-664.0;-599.0;690.0
308.0;383.0;956.0;-227.0;113.0;840.0;790;981.0;1141.0;-997.0;-376.0;443.0
12.0;334.0;935.0;-151.0;464.0;914.0;576;1084.0;910.0;-898.0;-331.0;463.0
239.0;377.0;925.0;-77.0;24.0;807.0;802;972.0;1014.0;-1002.0;-275.0;445.0
78.0;308.0;911.0;-149.0;410.0;846.0;716;989.0;1011.0;-1096.0;-295.0;154.0
300.0;184.0;1025.0;-379.0;265.0;1170.0;810;1096.0;1449.0;-1172.0;-379.0;382.0
-7.0;345.0;880.0;-87.0;235.0;830.0;765;1082.0;943.0;-1032.0;-486.0;469.0
-334.0;292.0;930.0;284.0;482.0;826.0;678;691.0;936.0;-887.0;-161.0;257.0
300.0;455.0;1005.0;-361.0;275.0;781.0;886;1029.0;512.0;-760.0;-406.0;494.0
342.0;174.0;1064.0;-410.0;293.0;1102.0;937;1178.0;1090.0;-1235.0;-437.0;427.0
419.0;458.0;830.0;-44.0;161.0;1138.0;770;1679.0;918.0;-979.0;-106.0;251.0
289.0;481.0;1238.0;-273.0;247.0;1061.0;1686;1258.0;866.0;-801.0;-375.0;412.0
-93.0;794.0;799.0;-50.0;134.0;806.0;756;648.0;975.0;-457.0;-455.0;154.0
130.0;274.0;1073.0;-341.0;221.0;931.0;586;1005.0;986.0;-961.0;-317.0;65.0
-322.0;621.0;823.0;-91.0;656.0;615.0;805;152.0;846.0;-699.0;-612.0;677.0
119.0;496.0;658.0;63.0;857.0;891.0;716;1059.0;829.0;-1086.0;-515.0;524.0
137.0;464.0;836.0;-159.0;388.0;666.0;779;597.0;1025.0;-925.0;-392.0;366.0
267.0;448.0;1159.0;-290.0;137.0;1159.0;818;1264.0;883.0;-726.0;-292.0;595.0
264.0;409.0;908.0;-95.0;103.0;818.0;725;981.0;1021.0;-981.0;-197.0;551.0
-101.0;219.0;993.0;29.0;547.0;928.0;478;1004.0;896.0;-982.0;-117.0;154.0
244.0;443.0;851.0;-183.0;113.0;942.0;816;1000.0;1126.0;-859.0;-154.0;606.0
324.0;841.0;564.0;-372.0;333.0;345.0;795;674.0;1000.0;-568.0;-811.0;823.0
172.0;445.0;996.0;-117.0;216.0;768.0;866;793.0;988.0;-982.0;-180.0;213.0
749.0;1007.0;-162.0;-788.0;111.0;-357.0;52;-389.0;313.0;84.0;-997.0;845.0
233.0;368.0;899.0;-256.0;394.0;831.0;910;1011.0;1136.0;-885.0;-382.0;205.0
345.0;489.0;856.0;-96.0;109.0;1458.0;882;1001.0;935.0;-950.0;-300.0;562.0
118.0;396.0;901.0;-51.0;94.0;654.0;802;600.0;984.0;-916.0;-385.0;595.0
-320.0;336.0;1015.0;253.0;483.0;873.0;575;757.0;961.0;-924.0;-241.0;374.0
37.0;337.0;691.0;101.0;339.0;711.0;770;816.0;1182.0;-1238.0;-239.0;31.0
193.0;294.0;995.0;-243.0;205.0;890.0;803;1028.0;1034.0;-1018.0;-461.0;143.0
-85.0;144.0;982.0;-105.0;308.0;957.0;798;1045.0;991.0;-994.0;-181.0;41.0
143.0;410.0;926.0;17.0;54.0;802.0;812;908.0;990.0;-922.0;-323.0;547.0
120.0;301.0;1020.0;-85.0;309.0;945.0;813;1070.0;891.0;-984.0;-264.0;254.0
105.0;513.0;936.0;-119.0;203.0;730.0;806;772.0;1026.0;-785.0;-124.0;444.0
6.0;348.0;904.0;-382.0;589.0;820.0;728;1010.0;1651.0;-914.0;-517.0;237.0
536.0;694.0;701.0;-486.0;360.0;690.0;800;645.0;1035.0;-792.0;-473.0;280.0
357.0;762.0;607.0;-404.0;295.0;432.0;-1045;759.0;1044.0;-481.0;-778.0;895.0
203.0;481.0;1000.0;-56.0;216.0;687.0;802;747.0;1030.0;-802.0;-164.0;399.0
134.0;171.0;1035.0;-184.0;230.0;854.0;805;794.0;1011.0;-1075.0;-337.0;-130.0
373.0;484.0;802.0;-428.0;394.0;765.0;793;889.0;993.0;-831.0;-386.0;262.0
132.0;226.0;915.0;-41.0;231.0;903.0;794;964.0;1022.0;-903.0;-124.0;221.0
